Orthogroup	Praf	Praq
OG0001177	Praf.g_02173	Praq.g_00928
OG0001178	Praf.g_00474	Praq.g_00923
OG0001179	Praf.g_02137	Praq.g_00895
OG0001180	Praf.g_02109	Praq.g_00874
OG0001181	Praf.g_02105	Praq.g_00870
OG0001182	Praf.g_02096	Praq.g_00863
OG0001183	Praf.g_02081	Praq.g_00728
OG0001184	Praf.g_02391	Praq.g_00744
OG0001185	Praf.g_00184	Praq.g_00758
OG0001186	Praf.g_00091	Praq.g_00684
OG0001187	Praf.g_00088	Praq.g_00688
OG0001188	Praf.g_00083	Praq.g_00690
OG0001189	Praf.g_00058	Praq.g_00707
OG0001190	Praf.g_02656	Praq.g_00711
OG0001191	Praf.g_02669	Praq.g_00721
OG0001192	Praf.g_02674	Praq.g_00390
OG0001193	Praf.g_02724	Praq.g_00400
OG0001194	Praf.g_02728	Praq.g_00401
OG0001195	Praf.g_02729	Praq.g_00402
OG0001196	Praf.g_02766	Praq.g_00415
OG0001197	Praf.g_02768	Praq.g_00416
OG0001198	Praf.g_02780	Praq.g_00423
OG0001199	Praf.g_00315	Praq.g_01929
OG0001200	Praf.g_00313	Praq.g_01927
OG0001201	Praf.g_00243	Praq.g_01895
OG0001203	Praf.g_00387	Praq.g_01764
OG0001204	Praf.g_02206	Praq.g_01759
OG0001205	Praf.g_01979	Praq.g_01112
OG0001206	Praf.g_01941	Praq.g_00512
OG0001207	Praf.g_00586	Praq.g_00528
OG0001208	Praf.g_00597	Praq.g_00533
OG0001209	Praf.g_00663	Praq.g_01067
OG0001210	Praf.g_00673	Praq.g_01062
OG0001211	Praf.g_00690	Praq.g_01052
OG0001212	Praf.g_00750	Praq.g_01006
OG0001213	Praf.g_01684	Praq.g_00973
OG0001214	Praf.g_01694	Praq.g_00965
OG0001215	Praf.g_01220	Praq.g_00819
OG0001216	Praf.g_01304	Praq.g_00585
OG0001217	Praf.g_00710	Praq.g_00622
OG0001218	Praf.g_01853	Praq.g_00630
OG0001219	Praf.g_01432	Praq.g_00658
OG0001220	Praf.g_01619	Praq.g_01449
OG0001221	Praf.g_01480	Praq.g_01501
OG0001222	Praf.g_02684	Praq.g_01540
OG0001223	Praf.g_01364	Praq.g_01566
OG0001224	Praf.g_01278	Praq.g_01615
OG0001225	Praf.g_01276	Praq.g_01617
OG0001226	Praf.g_00991	Praq.g_01642
OG0001227	Praf.g_00558	Praq.g_01661
OG0001228	Praf.g_00899	Praq.g_01378
OG0001229	Praf.g_00494	Praq.g_00173
OG0001230	Praf.g_01784	Praq.g_00286
OG0001231	Praf.g_00017	Praq.g_00003
OG0001232	Praf.g_00454	Praq.g_00474
OG0001233	Praf.g_00430	Praq.g_00454
OG0001234	Praf.g_02184	Praq.g_00936
OG0001235	Praf.g_02176	Praq.g_00926
OG0001236	Praf.g_02387	Praq.g_00741
OG0001237	Praf.g_02392	Praq.g_00745
OG0001238	Praf.g_02670	Praq.g_00722
OG0001239	Praf.g_00318	Praq.g_01932
OG0001240	Praf.g_00260	Praq.g_01910
OG0001241	Praf.g_00250	Praq.g_01902
OG0001243	Praf.g_02402	Praq.g_01878
OG0001244	Praf.g_02429	Praq.g_01862
OG0001245	Praf.g_01003	Praq.g_01163
OG0001246	Praf.g_00624	Praq.g_01098
OG0001247	Praf.g_01572	Praq.g_00812
OG0001248	Praf.g_01210	Praq.g_00814
OG0001249	Praf.g_02063	Praq.g_00647
OG0001250	Praf.g_01598	Praq.g_01438
OG0001252	Praf.g_01284	Praq.g_01610
OG0001253	Praf.g_01008	Praq.g_01662
OG0001254	Praf.g_02691	Praq.g_01302
OG0001255	Praf.g_01134	Praq.g_01317
OG0001256	Praf.g_00497	Praq.g_00384
OG0001259	Praf.g_00432	Praq.g_00456
OG0001260	Praf.g_00403	Praq.g_00440
OG0001261	Praf.g_02128	Praq.g_00887
OG0001262	Praf.g_00061	Praq.g_00705
OG0001263	Praf.g_02404	Praq.g_01875
OG0001264	Praf.g_01757	Praq.g_01242
OG0001265	Praf.g_00217	Praq.g_01885
OG0001266	Praf.g_02522	Praq.g_01799
OG0001267	Praf.g_02279	Praq.g_01723
OG0001268	Praf.g_02048	Praq.g_01206
OG0001269	Praf.g_01616	Praq.g_01185
OG0001270	Praf.g_01991	Praq.g_01123
OG0001271	Praf.g_01910	Praq.g_00523
OG0001272	Praf.g_00601	Praq.g_00537
OG0001273	Praf.g_01687	Praq.g_00971
OG0001274	Praf.g_02550	Praq.g_00832
OG0001275	Praf.g_01351	Praq.g_01575
OG0001276	Praf.g_01334	Praq.g_01594
OG0001277	Praf.g_02752	Praq.g_01651
OG0001278	Praf.g_00893	Praq.g_01383
OG0001280	Praf.g_00798	Praq.g_00132
OG0001281	Praf.g_00789	Praq.g_00138
OG0001283	Praf.g_02762	Praq.g_00197
OG0001285	Praf.g_00450	Praq.g_00471
OG0001287	Praf.g_00176	Praq.g_00765
OG0001288	Praf.g_00158	Praq.g_00773
OG0001290	Praf.g_00251	Praq.g_01903
OG0001291	Praf.g_02414	Praq.g_01868
OG0001292	Praf.g_02211	Praq.g_01754
OG0001293	Praf.g_02252	Praq.g_01742
OG0001294	Praf.g_01750	Praq.g_01165
OG0001295	Praf.g_00676	Praq.g_00517
OG0001298	Praf.g_00722	Praq.g_01026
OG0001300	Praf.g_01206	Praq.g_00822
OG0001301	Praf.g_01122	Praq.g_00825
OG0001302	Praf.g_00360	Praq.g_00656
OG0001303	Praf.g_01431	Praq.g_01579
OG0001307	Praf.g_01893	Praq.g_00158
OG0001308	Praf.g_01808	Praq.g_00304
OG0001310	Praf.g_00465	Praq.g_00485
OG0001311	Praf.g_01332	Praq.g_01596
OG0001312	Praf.g_01421	Praq.g_01529
OG0001316	Praf.g_02421	Praq.g_01863
OG0001319	Praf.g_02269	Praq.g_01731
OG0001321	Praf.g_01961	Praq.g_00500
OG0001322	Praf.g_01960	Praq.g_00501
OG0001323	Praf.g_00642	Praq.g_01083
OG0001324	Praf.g_01205	Praq.g_00823
OG0001326	Praf.g_02735	Praq.g_00846
OG0001327	Praf.g_01640	Praq.g_01634
OG0001328	Praf.g_01473	Praq.g_01660
OG0001329	Praf.g_00960	Praq.g_01294
OG0001330	Praf.g_00805	Praq.g_00111
OG0001331	Praf.g_00578	Praq.g_00183
OG0001332	Praf.g_00554	Praq.g_00337
OG0001333	Praf.g_00436	Praq.g_00460
OG0001334	Praf.g_02077	Praq.g_00731
OG0001335	Praf.g_02076	Praq.g_00732
OG0001336	Praf.g_02763	Praq.g_00412
OG0001339	Praf.g_00248	Praq.g_01900
OG0001340	Praf.g_02066	Praq.g_01674
OG0001341	Praf.g_01580	Praq.g_00620
OG0001344	Praf.g_00859	Praq.g_01337
OG0001348	Praf.g_02569	Praq.g_00023
OG0001350	Praf.g_00386	Praq.g_01765
OG0001351	Praf.g_01958	Praq.g_00503
OG0001352	Praf.g_01127	Praq.g_00809
OG0001355	Praf.g_01484	Praq.g_00033, Praq.g_00044
OG0001356	Praf.g_02686	Praq.g_00067
OG0001358	Praf.g_01665	Praq.g_00982
OG0001360	Praf.g_00936	Praq.g_01663
OG0001361	Praf.g_00883	Praq.g_01349
OG0001362	Praf.g_01818	Praq.g_00308
OG0001363	Praf.g_01820	Praq.g_00310
OG0001365	Praf.g_02661	Praq.g_00715
OG0001369	Praf.g_00261	Praq.g_01911
OG0001370	Praf.g_01578	Praq.g_00509
OG0001371	Praf.g_00371	Praq.g_00808
OG0001372	Praf.g_00348	Praq.g_00629
OG0001373	Praf.g_02734	Praq.g_00847
OG0001374	Praf.g_02742	Praq.g_00839
OG0001376	Praf.g_02677	Praq.g_01628
OG0001377	Praf.g_02676	Praq.g_01629
OG0001378	Praf.g_01997	Praq.g_01272
OG0001380	Praf.g_01623	Praq.g_00163
OG0001381	Praf.g_01294	Praq.g_00169
OG0001382	Praf.g_01298	Praq.g_00016
OG0001385	Praf.g_02731	Praq.g_00850
OG0001386	Praf.g_02732	Praq.g_00849
OG0001387	Praf.g_02733	Praq.g_00848
OG0001388	Praf.g_02736	Praq.g_00845
OG0001389	Praf.g_02737	Praq.g_00844
OG0001390	Praf.g_02738	Praq.g_00843
OG0001391	Praf.g_02739	Praq.g_00842
OG0001392	Praf.g_02740	Praq.g_00841
OG0001393	Praf.g_02741	Praq.g_00840
OG0001395	Praf.g_01321	Praq.g_01606
OG0001397	Praf.g_01819	Praq.g_00309
OG0001399	Praf.g_02089, Praf.g_02090, Praf.g_02643, Praf.g_01869	Praq.g_00934
OG0001400	Praf.g_02427, Praf.g_02594	Praq.g_00265
OG0001403	Praf.g_00036	Praq.g_01233
OG0001405	Praf.g_02074	Praq.g_01676
OG0001406	Praf.g_02678	Praq.g_01627
OG0001409	Praf.g_00870	Praq.g_01340
OG0001410	Praf.g_01894	Praq.g_00159
OG0001414	Praf.g_00374	Praq.g_01773
OG0001415	Praf.g_00744	Praq.g_01771
OG0001416	Praf.g_00792	Praq.g_00508
OG0001418	Praf.g_02180	Praq.g_00813
OG0001422	Praf.g_01950	Praq.g_00021
OG0001423	Praf.g_00331	Praq.g_00859
OG0001425	Praf.g_02673	Praq.g_00389
OG0001431	Praf.g_01082	Praq.g_00109
OG0001433	Praf.g_01027	Praq.g_00066
OG0001434	Praf.g_01500	Praq.g_01509
OG0001435	Praf.g_01457	Praq.g_01486
OG0001437	Praf.g_00745	Praq.g_01772
OG0001438	Praf.g_02294	Praq.g_01709
OG0001441	Praf.g_00644	Praq.g_01081
OG0001442	Praf.g_01504	Praq.g_00613
OG0001446	Praf.g_00962	Praq.g_01924
OG0001450	Praf.g_01230	Praq.g_00816
OG0001451	Praf.g_01323	Praq.g_01459
OG0001452	Praf.g_00953	Praq.g_01476
OG0001455	Praf.g_02587	Praq.g_01289
OG0001462	Praf.g_00043	Praq.g_01238
OG0001463	Praf.g_02287	Praq.g_01716
OG0001464	Praf.g_02065	Praq.g_01673
OG0001470	Praf.g_00094	Praq.g_00199
OG0001472	Praf.g_01248	Praq.g_00387
OG0001475	Praf.g_00118	Praq.g_00201
OG0001479	Praf.g_02050	Praq.g_01208
OG0001485	Praf.g_00549	Praq.g_00052
OG0001491	Praf.g_00941	Praq.g_00654
OG0001500	Praf.g_00375	Praq.g_01740
OG0001501	Praf.g_00817	Praq.g_00834
OG0001503	Praf.g_00359	Praq.g_01307
OG0001506	Praf.g_00956	Praq.g_00335
OG0001508	Praf.g_00093	Praq.g_00198
OG0001522	Praf.g_02169	Praq.g_01430
OG0001523	Praf.g_01037	Praq.g_01304
OG0001524	Praf.g_01038	Praq.g_01305
OG0001528	Praf.g_00096	Praq.g_00200
OG0001550	Praf.g_02648, Praf.g_01002	Praq.g_01292
OG0001553	Praf.g_01791	Praq.g_00291
OG0001555	Praf.g_00345	Praq.g_00012
OG0001565	Praf.g_01576	Praq.g_01130
OG0001569	Praf.g_00969	Praq.g_01668
OG0001572	Praf.g_01094	Praq.g_00078
OG0001585	Praf.g_01193	Praq.g_00089
OG0001588	Praf.g_02371, Praf.g_02600	Praq.g_00270
OG0001627	Praf.g_00545	Praq.g_00628
OG0001670	Praf.g_01085	Praq.g_00055, Praq.g_01406, Praq.g_00047, Praq.g_00037
OG0001684	Praf.g_00737	Praq.g_01014
OG0001696	Praf.g_01231	Praq.g_01460
OG0001698	Praf.g_01130	Praq.g_01635
OG0001712	Praf.g_01581	Praq.g_01133
OG0001726	Praf.g_01442	Praq.g_01136
OG0001746	Praf.g_02007	Praq.g_00074
OG0001780	Praf.g_00099	Praq.g_00228
OG0001834	Praf.g_00097	Praq.g_00224
OG0001992	Praf.g_02092	Praq.g_00636
OG0002097	Praf.g_00092	Praq.g_00234
OG0002110	Praf.g_01468	Praq.g_00852, Praq.g_00855
OG0002111	Praf.g_00845	Praq.g_01011
OG0002155	Praf.g_00142	Praq.g_00243, Praq.g_00227
OG0002273	Praf.g_01076	Praq.g_01945
OG0002274	Praf.g_00141	Praq.g_00235
OG0002425	Praf.g_00114	Praq.g_00254
OG0002426	Praf.g_00279	Praq.g_00249
OG0002478	Praf.g_00143	Praq.g_01131
OG0002695	Praf.g_00116	Praq.g_00255
OG0002896	Praf.g_00150	Praq.g_00210
OG0003029	Praf.g_02034	Praq.g_00077
OG0003643	Praf.g_00145	Praq.g_00248
