Orthogroup	Praf	Syaj
OG0001106	Praf.g_01404	Syaj.g_00912
OG0001107	Praf.g_01394	Syaj.g_00900
OG0001108	Praf.g_01387	Syaj.g_00870
OG0001109	Praf.g_01385	Syaj.g_00868
OG0001110	Praf.g_01382	Syaj.g_00866
OG0001111	Praf.g_01380	Syaj.g_00864
OG0001112	Praf.g_01378	Syaj.g_00862
OG0001113	Praf.g_01377	Syaj.g_00861
OG0001114	Praf.g_01376	Syaj.g_00860
OG0001115	Praf.g_01374	Syaj.g_00856
OG0001116	Praf.g_01372	Syaj.g_00854
OG0001117	Praf.g_01371	Syaj.g_00853
OG0001118	Praf.g_01370	Syaj.g_00852
OG0001119	Praf.g_01369	Syaj.g_00850
OG0001120	Praf.g_01366	Syaj.g_00846
OG0001122	Praf.g_01340	Syaj.g_00817
OG0001123	Praf.g_01333	Syaj.g_00810
OG0001124	Praf.g_01331	Syaj.g_00808
OG0001125	Praf.g_01329	Syaj.g_00806
OG0001126	Praf.g_01287	Syaj.g_00413
OG0001127	Praf.g_01286	Syaj.g_00414
OG0001128	Praf.g_01283	Syaj.g_00417
OG0001129	Praf.g_01281	Syaj.g_00419
OG0001130	Praf.g_01280	Syaj.g_00420
OG0001131	Praf.g_01296	Syaj.g_01070
OG0001132	Praf.g_01652	Syaj.g_01166
OG0001133	Praf.g_01671	Syaj.g_01302
OG0001134	Praf.g_02690	Syaj.g_00645
OG0001135	Praf.g_02692	Syaj.g_00647
OG0001136	Praf.g_00852	Syaj.g_00300
OG0001137	Praf.g_00872	Syaj.g_00318
OG0001138	Praf.g_00923	Syaj.g_00620
OG0001139	Praf.g_00925	Syaj.g_00618
OG0001140	Praf.g_00926	Syaj.g_00617
OG0001141	Praf.g_00927	Syaj.g_00616
OG0001142	Praf.g_00928	Syaj.g_00615
OG0001143	Praf.g_00912	Syaj.g_00602
OG0001144	Praf.g_00904	Syaj.g_00588
OG0001145	Praf.g_00806	Syaj.g_00276
OG0001146	Praf.g_00790	Syaj.g_01518
OG0001147	Praf.g_01897	Syaj.g_01438
OG0001148	Praf.g_00582	Syaj.g_00057
OG0001149	Praf.g_00581	Syaj.g_00056
OG0001150	Praf.g_00580	Syaj.g_00055
OG0001151	Praf.g_00568	Syaj.g_00043
OG0001152	Praf.g_00567	Syaj.g_00040
OG0001153	Praf.g_01842	Syaj.g_01425
OG0001154	Praf.g_01843	Syaj.g_01426
OG0001155	Praf.g_00540	Syaj.g_01637
OG0001156	Praf.g_00537	Syaj.g_01640
OG0001157	Praf.g_01653	Syaj.g_01641
OG0001158	Praf.g_00536	Syaj.g_01643
OG0001159	Praf.g_00535	Syaj.g_01644
OG0001160	Praf.g_00504	Syaj.g_01697
OG0001161	Praf.g_01650	Syaj.g_02148
OG0001162	Praf.g_01145	Syaj.g_00979
OG0001163	Praf.g_00492	Syaj.g_01705
OG0001164	Praf.g_00487	Syaj.g_01711
OG0001165	Praf.g_00484	Syaj.g_01716
OG0001166	Praf.g_00459	Syaj.g_01746
OG0001167	Praf.g_00437	Syaj.g_01592
OG0001168	Praf.g_00435	Syaj.g_01594
OG0001169	Praf.g_00433	Syaj.g_01596
OG0001170	Praf.g_00431	Syaj.g_01597
OG0001171	Praf.g_00421	Syaj.g_01607
OG0001172	Praf.g_02197	Syaj.g_02641
OG0001173	Praf.g_02196	Syaj.g_02642
OG0001174	Praf.g_02188	Syaj.g_02650
OG0001175	Praf.g_02187	Syaj.g_02651
OG0001176	Praf.g_02171	Syaj.g_02688
OG0001177	Praf.g_02173	Syaj.g_02685
OG0001178	Praf.g_00474	Syaj.g_01726
OG0001179	Praf.g_02137	Syaj.g_02719
OG0001180	Praf.g_02109	Syaj.g_02744
OG0001181	Praf.g_02105	Syaj.g_02748
OG0001182	Praf.g_02096	Syaj.g_02757
OG0001183	Praf.g_02081	Syaj.g_02762
OG0001184	Praf.g_02391	Syaj.g_02449
OG0001185	Praf.g_00184	Syaj.g_02423
OG0001186	Praf.g_00091	Syaj.g_02339
OG0001187	Praf.g_00088	Syaj.g_02369
OG0001188	Praf.g_00083	Syaj.g_02336
OG0001189	Praf.g_00058	Syaj.g_02318
OG0001190	Praf.g_02656	Syaj.g_02111
OG0001191	Praf.g_02669	Syaj.g_02128
OG0001192	Praf.g_02674	Syaj.g_02138
OG0001193	Praf.g_02724	Syaj.g_02178
OG0001194	Praf.g_02728	Syaj.g_02180
OG0001195	Praf.g_02729	Syaj.g_02181
OG0001196	Praf.g_02766	Syaj.g_02244
OG0001197	Praf.g_02768	Syaj.g_02246
OG0001198	Praf.g_02780	Syaj.g_02259
OG0001199	Praf.g_00315	Syaj.g_01825
OG0001200	Praf.g_00313	Syaj.g_01827
OG0001201	Praf.g_00243	Syaj.g_01888
OG0001203	Praf.g_00387	Syaj.g_02877
OG0001204	Praf.g_02206	Syaj.g_02621
OG0001205	Praf.g_01979	Syaj.g_01545
OG0001206	Praf.g_01941	Syaj.g_01484
OG0001207	Praf.g_00586	Syaj.g_00061
OG0001208	Praf.g_00597	Syaj.g_00074
OG0001209	Praf.g_00663	Syaj.g_00147
OG0001210	Praf.g_00673	Syaj.g_00158
OG0001211	Praf.g_00690	Syaj.g_00184
OG0001212	Praf.g_00750	Syaj.g_00246
OG0001214	Praf.g_01694	Syaj.g_01281
OG0001215	Praf.g_01220	Syaj.g_00492
OG0001216	Praf.g_01304	Syaj.g_00958
OG0001218	Praf.g_01853	Syaj.g_01434
OG0001219	Praf.g_01432	Syaj.g_00782
OG0001220	Praf.g_01619	Syaj.g_00345
OG0001221	Praf.g_01480	Syaj.g_01067
OG0001222	Praf.g_02684	Syaj.g_00911
OG0001223	Praf.g_01364	Syaj.g_00844
OG0001224	Praf.g_01278	Syaj.g_00423
OG0001225	Praf.g_01276	Syaj.g_00425
OG0001227	Praf.g_00558	Syaj.g_02152
OG0001228	Praf.g_00899	Syaj.g_01565
OG0001229	Praf.g_00494	Syaj.g_00451
OG0001231	Praf.g_00017	Syaj.g_02279
OG0001232	Praf.g_00454	Syaj.g_01757
OG0001233	Praf.g_00430	Syaj.g_01598
OG0001234	Praf.g_02184	Syaj.g_02655
OG0001235	Praf.g_02176	Syaj.g_02679
OG0001236	Praf.g_02387	Syaj.g_02453
OG0001237	Praf.g_02392	Syaj.g_02447
OG0001239	Praf.g_00318	Syaj.g_01822
OG0001240	Praf.g_00260	Syaj.g_01871
OG0001243	Praf.g_02402	Syaj.g_01926
OG0001244	Praf.g_02429	Syaj.g_01960
OG0001246	Praf.g_00624	Syaj.g_00100
OG0001247	Praf.g_01572	Syaj.g_00973
OG0001248	Praf.g_01210	Syaj.g_00978
OG0001250	Praf.g_01598	Syaj.g_00375
OG0001252	Praf.g_01284	Syaj.g_00416
OG0001253	Praf.g_01008	Syaj.g_01165
OG0001254	Praf.g_02691	Syaj.g_00646
OG0001256	Praf.g_00497	Syaj.g_01704
OG0001258	Praf.g_00486	Syaj.g_01714
OG0001260	Praf.g_00403	Syaj.g_01617
OG0001261	Praf.g_02128	Syaj.g_02728
OG0001262	Praf.g_00061	Syaj.g_02320
OG0001263	Praf.g_02404	Syaj.g_01929
OG0001265	Praf.g_00217	Syaj.g_01911
OG0001266	Praf.g_02522	Syaj.g_02036
OG0001267	Praf.g_02279	Syaj.g_02565
OG0001268	Praf.g_02048	Syaj.g_02811
OG0001270	Praf.g_01991	Syaj.g_01558
OG0001271	Praf.g_01910	Syaj.g_01447
OG0001272	Praf.g_00601	Syaj.g_00078
OG0001273	Praf.g_01687	Syaj.g_01288
OG0001274	Praf.g_02550	Syaj.g_02077
OG0001275	Praf.g_01351	Syaj.g_00827
OG0001276	Praf.g_01334	Syaj.g_00811
OG0001277	Praf.g_02752	Syaj.g_02227
OG0001278	Praf.g_00893	Syaj.g_00575
OG0001279	Praf.g_01769	Syaj.g_01356
OG0001280	Praf.g_00798	Syaj.g_01508
OG0001281	Praf.g_00789	Syaj.g_01519
OG0001283	Praf.g_02762	Syaj.g_02238
OG0001285	Praf.g_00450	Syaj.g_01170
OG0001286	Praf.g_02111	Syaj.g_02742
OG0001287	Praf.g_00176	Syaj.g_02415
OG0001288	Praf.g_00158	Syaj.g_02394
OG0001290	Praf.g_00251	Syaj.g_01880
OG0001291	Praf.g_02414	Syaj.g_01939
OG0001292	Praf.g_02211	Syaj.g_02616
OG0001293	Praf.g_02252	Syaj.g_02594
OG0001294	Praf.g_01750	Syaj.g_00722
OG0001295	Praf.g_00676	Syaj.g_00161
OG0001298	Praf.g_00722	Syaj.g_00221
OG0001300	Praf.g_01206	Syaj.g_00479
OG0001301	Praf.g_01122	Syaj.g_00440
OG0001302	Praf.g_00360	Syaj.g_01251
OG0001303	Praf.g_01431	Syaj.g_00784
OG0001307	Praf.g_01893	Syaj.g_02672
OG0001309	Praf.g_00639	Syaj.g_00116
OG0001310	Praf.g_00465	Syaj.g_01735
OG0001311	Praf.g_01332	Syaj.g_00809
OG0001312	Praf.g_01421	Syaj.g_00931
OG0001313	Praf.g_01931	Syaj.g_01471
OG0001313	Praf.g_01933	Syaj.g_01472
OG0001316	Praf.g_02421	Syaj.g_01946
OG0001319	Praf.g_02269	Syaj.g_02576
OG0001321	Praf.g_01961	Syaj.g_01528
OG0001322	Praf.g_01960	Syaj.g_01527
OG0001323	Praf.g_00642	Syaj.g_00119
OG0001324	Praf.g_01205	Syaj.g_00478
OG0001326	Praf.g_02735	Syaj.g_02196
OG0001327	Praf.g_01640	Syaj.g_00729
OG0001328	Praf.g_01473	Syaj.g_00764
OG0001329	Praf.g_00960	Syaj.g_00028
OG0001330	Praf.g_00805	Syaj.g_01501
OG0001332	Praf.g_00554	Syaj.g_01631
OG0001333	Praf.g_00436	Syaj.g_01593
OG0001334	Praf.g_02077	Syaj.g_02770
OG0001335	Praf.g_02076	Syaj.g_02771
OG0001336	Praf.g_02763	Syaj.g_02239
OG0001337	Praf.g_02067	Syaj.g_02795, Syaj.g_02786
OG0001339	Praf.g_00248	Syaj.g_01883
OG0001340	Praf.g_02066	Syaj.g_02787
OG0001341	Praf.g_01580	Syaj.g_00449
OG0001344	Praf.g_00859	Syaj.g_00307
OG0001347	Praf.g_00085	Syaj.g_02497
OG0001347	Praf.g_00130	Syaj.g_02374
OG0001348	Praf.g_02569	Syaj.g_00393
OG0001350	Praf.g_00386	Syaj.g_02876
OG0001351	Praf.g_01958	Syaj.g_00272
OG0001352	Praf.g_01127	Syaj.g_00136
OG0001353	Praf.g_01589, Praf.g_01588	Syaj.g_00386
OG0001354	Praf.g_01375	Syaj.g_00857
OG0001355	Praf.g_01484	Syaj.g_01244
OG0001358	Praf.g_01665	Syaj.g_01309
OG0001360	Praf.g_00936	Syaj.g_00340
OG0001361	Praf.g_00883	Syaj.g_00334
OG0001362	Praf.g_01818	Syaj.g_01396
OG0001363	Praf.g_01820	Syaj.g_01398
OG0001369	Praf.g_00261	Syaj.g_01870
OG0001370	Praf.g_01578	Syaj.g_01171, Syaj.g_01672, Syaj.g_01252
OG0001373	Praf.g_02734	Syaj.g_02195
OG0001374	Praf.g_02742	Syaj.g_02203
OG0001376	Praf.g_02677	Syaj.g_02140
OG0001377	Praf.g_02676	Syaj.g_02139
OG0001378	Praf.g_01997	Syaj.g_01559
OG0001379	Praf.g_00803	Syaj.g_01503
OG0001381	Praf.g_01294	Syaj.g_00405, Syaj.g_02663
OG0001382	Praf.g_01298	Syaj.g_00685
OG0001383	Praf.g_00394	Syaj.g_02884
OG0001385	Praf.g_02731	Syaj.g_02192
OG0001386	Praf.g_02732	Syaj.g_02193
OG0001387	Praf.g_02733	Syaj.g_02194
OG0001388	Praf.g_02736	Syaj.g_02197
OG0001389	Praf.g_02737	Syaj.g_02198
OG0001390	Praf.g_02738	Syaj.g_02199
OG0001391	Praf.g_02739	Syaj.g_02200
OG0001392	Praf.g_02740	Syaj.g_02201
OG0001393	Praf.g_02741	Syaj.g_02202
OG0001394	Praf.g_01496	Syaj.g_01059
OG0001395	Praf.g_01321	Syaj.g_00935
OG0001396	Praf.g_00084	Syaj.g_02498
OG0001396	Praf.g_00132	Syaj.g_02372
OG0001397	Praf.g_01819	Syaj.g_01397
OG0001398	Praf.g_01004	Syaj.g_01116
OG0001400	Praf.g_02427, Praf.g_02594	Syaj.g_00151
OG0001401	Praf.g_01593	Syaj.g_00381
OG0001402	Praf.g_01670	Syaj.g_01304
OG0001403	Praf.g_00036	Syaj.g_02297
OG0001405	Praf.g_02074	Syaj.g_02773
OG0001406	Praf.g_02678	Syaj.g_02141
OG0001410	Praf.g_01894	Syaj.g_02673
OG0001414	Praf.g_00374	Syaj.g_02664
OG0001416	Praf.g_00792	Syaj.g_01516
OG0001425	Praf.g_02673	Syaj.g_02137
OG0001434	Praf.g_01500	Syaj.g_01054
OG0001435	Praf.g_01457	Syaj.g_00736
OG0001436	Praf.g_02363	Syaj.g_02479
OG0001436	Praf.g_02364	Syaj.g_02478
OG0001438	Praf.g_02294	Syaj.g_02550
OG0001443	Praf.g_00493	Syaj.g_02145
OG0001444	Praf.g_00166	Syaj.g_02403
OG0001444	Praf.g_00266	Syaj.g_01865
OG0001446	Praf.g_00962	Syaj.g_00527
OG0001449	Praf.g_00353	Syaj.g_02625
OG0001452	Praf.g_00953	Syaj.g_02607
OG0001462	Praf.g_00043	Syaj.g_02304
OG0001463	Praf.g_02287	Syaj.g_00403
OG0001464	Praf.g_02065	Syaj.g_02788
OG0001470	Praf.g_00094	Syaj.g_01567, Syaj.g_02342
OG0001475	Praf.g_00118	Syaj.g_01569
OG0001477	Praf.g_01119	Syaj.g_00444
OG0001478	Praf.g_01925	Syaj.g_01470
OG0001479	Praf.g_02050	Syaj.g_02809
OG0001487	Praf.g_01852	Syaj.g_01433
OG0001488	Praf.g_00876	Syaj.g_00324
OG0001489	Praf.g_02100	Syaj.g_02753
OG0001494	Praf.g_00110	Syaj.g_02353
OG0001496	Praf.g_01115	Syaj.g_00446
OG0001497	Praf.g_01118	Syaj.g_00445
OG0001498	Praf.g_02014	Syaj.g_02830
OG0001508	Praf.g_00093	Syaj.g_01566
OG0001509	Praf.g_00126	Syaj.g_02376
OG0001509	Praf.g_00127	Syaj.g_02499
OG0001510	Praf.g_00172	Syaj.g_02410
OG0001511	Praf.g_00232	Syaj.g_01896
OG0001512	Praf.g_00389	Syaj.g_02878
OG0001513	Praf.g_00988	Syaj.g_02690
OG0001513	Praf.g_01976	Syaj.g_02448
OG0001514	Praf.g_01114	Syaj.g_00447
OG0001515	Praf.g_01214	Syaj.g_00483
OG0001516	Praf.g_01740	Syaj.g_00713
OG0001517	Praf.g_02053	Syaj.g_02806
OG0001518	Praf.g_02672	Syaj.g_02132
OG0001519	Praf.g_02682	Syaj.g_02147
OG0001522	Praf.g_02169	Syaj.g_00385
OG0001523	Praf.g_01037	Syaj.g_00673
OG0001524	Praf.g_01038	Syaj.g_00672
OG0001525	Praf.g_00977	Syaj.g_02159
OG0001527	Praf.g_00704	Syaj.g_00198
OG0001528	Praf.g_00096	Syaj.g_01568
OG0001529	Praf.g_00051	Syaj.g_02311
OG0001530	Praf.g_00238	Syaj.g_01894
OG0001531	Praf.g_00390	Syaj.g_02879
OG0001532	Praf.g_00924	Syaj.g_00619
OG0001533	Praf.g_00996	Syaj.g_01487
OG0001534	Praf.g_01324	Syaj.g_00794
OG0001535	Praf.g_01336	Syaj.g_00813
OG0001536	Praf.g_01396	Syaj.g_00903
OG0001537	Praf.g_01488	Syaj.g_01066
OG0001538	Praf.g_01535	Syaj.g_01018
OG0001539	Praf.g_01637	Syaj.g_00731
OG0001540	Praf.g_02406	Syaj.g_01931
OG0001541	Praf.g_02478	Syaj.g_02002
OG0001542	Praf.g_02496	Syaj.g_02011
OG0001543	Praf.g_02571	Syaj.g_02057
OG0001544	Praf.g_02681	Syaj.g_02146
OG0001545	Praf.g_02751	Syaj.g_02226
OG0001556	Praf.g_01032	Syaj.g_00636
OG0001558	Praf.g_00020	Syaj.g_02282
OG0001559	Praf.g_00239	Syaj.g_01893
OG0001560	Praf.g_00252	Syaj.g_01879
OG0001561	Praf.g_01330	Syaj.g_00807
OG0001562	Praf.g_01344	Syaj.g_00821
OG0001563	Praf.g_02120	Syaj.g_02737
OG0001572	Praf.g_01094	Syaj.g_00522
OG0001574	Praf.g_00702	Syaj.g_00196
OG0001575	Praf.g_00707	Syaj.g_00201
OG0001576	Praf.g_00778	Syaj.g_00266
OG0001577	Praf.g_00835	Syaj.g_00298
OG0001579	Praf.g_02070	Syaj.g_02777
OG0001580	Praf.g_02612	Syaj.g_02100
OG0001585	Praf.g_01193	Syaj.g_01778
OG0001588	Praf.g_02371	Syaj.g_02467
OG0001589	Praf.g_00428	Syaj.g_01600
OG0001592	Praf.g_02613	Syaj.g_02101
OG0001614	Praf.g_00186	Syaj.g_02425
OG0001615	Praf.g_00682	Syaj.g_00354
OG0001616	Praf.g_00915	Syaj.g_00642
OG0001617	Praf.g_01199	Syaj.g_00475
OG0001618	Praf.g_01312	Syaj.g_00947
OG0001619	Praf.g_01406	Syaj.g_00914
OG0001620	Praf.g_02040	Syaj.g_02818
OG0001621	Praf.g_02241	Syaj.g_02606
OG0001622	Praf.g_02761	Syaj.g_02237
OG0001627	Praf.g_00545	Syaj.g_01633
OG0001634	Praf.g_01746	Syaj.g_00719
OG0001635	Praf.g_00968	Syaj.g_02390
OG0001636	Praf.g_00042	Syaj.g_02303
OG0001637	Praf.g_00413	Syaj.g_01611
OG0001638	Praf.g_00467	Syaj.g_01733
OG0001639	Praf.g_00541	Syaj.g_01636
OG0001640	Praf.g_01288	Syaj.g_00411
OG0001641	Praf.g_01361	Syaj.g_00840
OG0001642	Praf.g_01615	Syaj.g_00347
OG0001643	Praf.g_01697	Syaj.g_01278
OG0001652	Praf.g_00018	Syaj.g_02280
OG0001653	Praf.g_00263	Syaj.g_01868
OG0001654	Praf.g_00543	Syaj.g_01634
OG0001655	Praf.g_02586, Praf.g_02006	Syaj.g_01238
OG0001656	Praf.g_02071	Syaj.g_02776
OG0001657	Praf.g_02443	Syaj.g_01976
OG0001658	Praf.g_02655	Syaj.g_02110
OG0001671	Praf.g_02564	Syaj.g_02062
OG0001672	Praf.g_00307	Syaj.g_01833
OG0001673	Praf.g_00377	Syaj.g_02855
OG0001675	Praf.g_01347, Praf.g_01345	Syaj.g_00823
OG0001676	Praf.g_02068	Syaj.g_02779
OG0001677	Praf.g_02080	Syaj.g_02763, Syaj.g_00624
OG0001678	Praf.g_02198	Syaj.g_02640
OG0001691	Praf.g_01446	Syaj.g_01312
OG0001692	Praf.g_01789	Syaj.g_01374
OG0001693	Praf.g_02009	Syaj.g_00428
OG0001694	Praf.g_02281	Syaj.g_02563
OG0001695	Praf.g_02747	Syaj.g_02223
OG0001700	Praf.g_01043	Syaj.g_01115
OG0001702	Praf.g_00295, Praf.g_00293, Praf.g_00286	Syaj.g_01851, Syaj.g_01857
OG0001703	Praf.g_00587	Syaj.g_00062
OG0001714	Praf.g_00135	Syaj.g_02382
OG0001715	Praf.g_01024	Syaj.g_01213
OG0001716	Praf.g_01611	Syaj.g_00350
OG0001728	Praf.g_00095	Syaj.g_02518, Syaj.g_01164, Syaj.g_00244, Syaj.g_00011, Syaj.g_01125, Syaj.g_00010, Syaj.g_00013
OG0001729	Praf.g_00395	Syaj.g_02885
OG0001730	Praf.g_00397	Syaj.g_02887
OG0001731	Praf.g_00527	Syaj.g_01663
OG0001732	Praf.g_00909	Syaj.g_00595
OG0001733	Praf.g_01029	Syaj.g_00726
OG0001734	Praf.g_01613	Syaj.g_00349
OG0001735	Praf.g_01732	Syaj.g_00704
OG0001736	Praf.g_02348	Syaj.g_02493
OG0001737	Praf.g_02299	Syaj.g_02544
OG0001738	Praf.g_02334	Syaj.g_02505
OG0001739	Praf.g_02744	Syaj.g_02222
OG0001740	Praf.g_02750	Syaj.g_02224
OG0001747	Praf.g_02425	Syaj.g_01958
OG0001748	Praf.g_02562	Syaj.g_02064
OG0001749	Praf.g_02353	Syaj.g_02489
OG0001750	Praf.g_00265	Syaj.g_01866
OG0001751	Praf.g_00376	Syaj.g_02854
OG0001752	Praf.g_00401	Syaj.g_01621
OG0001753	Praf.g_00407	Syaj.g_01614
OG0001754	Praf.g_00410	Syaj.g_01613
OG0001755	Praf.g_00638	Syaj.g_00115
OG0001756	Praf.g_00780	Syaj.g_02144
OG0001758	Praf.g_01061	Syaj.g_00665
OG0001759	Praf.g_01169	Syaj.g_00499, Syaj.g_01196
OG0001760	Praf.g_01215	Syaj.g_02049, Syaj.g_00601
OG0001761	Praf.g_01255	Syaj.g_01328
OG0001762	Praf.g_01354	Syaj.g_00833
OG0001763	Praf.g_01365	Syaj.g_00845
OG0001764	Praf.g_01439	Syaj.g_00767
OG0001765	Praf.g_01647	Syaj.g_00664, Syaj.g_00030
OG0001766	Praf.g_02306, Praf.g_02309, Praf.g_02312	Syaj.g_02532
OG0001767	Praf.g_02362	Syaj.g_02480
OG0001782	Praf.g_01861	Syaj.g_02355
OG0001783	Praf.g_00181	Syaj.g_02420
OG0001784	Praf.g_00277, Praf.g_00270	Syaj.g_01859
OG0001785	Praf.g_00411	Syaj.g_01612
OG0001786	Praf.g_00510	Syaj.g_01690
OG0001787	Praf.g_00659	Syaj.g_00143
OG0001788	Praf.g_00662	Syaj.g_00146
OG0001789	Praf.g_00797	Syaj.g_01510
OG0001790	Praf.g_00828	Syaj.g_00292
OG0001791	Praf.g_00867	Syaj.g_00315
OG0001792	Praf.g_00903	Syaj.g_00587
OG0001794	Praf.g_01071	Syaj.g_00797
OG0001795	Praf.g_01144	Syaj.g_02873
OG0001796	Praf.g_01342	Syaj.g_00819
OG0001797	Praf.g_01413	Syaj.g_00922
OG0001798	Praf.g_01672	Syaj.g_01301
OG0001799	Praf.g_01715	Syaj.g_01267
OG0001800	Praf.g_01771	Syaj.g_01357
OG0001801	Praf.g_01780	Syaj.g_00471, Syaj.g_01364
OG0001803	Praf.g_01983	Syaj.g_01549
OG0001804	Praf.g_02013	Syaj.g_02831
OG0001805	Praf.g_02216	Syaj.g_02611
OG0001806	Praf.g_02270	Syaj.g_02575
OG0001807	Praf.g_02365	Syaj.g_02477
OG0001808	Praf.g_02374	Syaj.g_02463
OG0001809	Praf.g_02417	Syaj.g_01942
OG0001810	Praf.g_02419	Syaj.g_01944
OG0001811	Praf.g_02493	Syaj.g_02009
OG0001812	Praf.g_02614	Syaj.g_02102
OG0001813	Praf.g_02701	Syaj.g_02164
OG0001814	Praf.g_02769	Syaj.g_02247
OG0001815	Praf.g_02778	Syaj.g_02257
OG0001835	Praf.g_01120	Syaj.g_01801
OG0001837	Praf.g_02563	Syaj.g_02063
OG0001838	Praf.g_00008	Syaj.g_02270
OG0001839	Praf.g_00038	Syaj.g_02299
OG0001840	Praf.g_00057	Syaj.g_02317
OG0001841	Praf.g_00065	Syaj.g_02325
OG0001842	Praf.g_00168	Syaj.g_01627
OG0001843	Praf.g_00187	Syaj.g_02426
OG0001844	Praf.g_00188	Syaj.g_02427
OG0001845	Praf.g_00190	Syaj.g_02428
OG0001846	Praf.g_00215	Syaj.g_01914
OG0001847	Praf.g_00216	Syaj.g_01912
OG0001848	Praf.g_00220	Syaj.g_01908
OG0001849	Praf.g_00298	Syaj.g_01844
OG0001850	Praf.g_00305	Syaj.g_01834
OG0001851	Praf.g_00311	Syaj.g_01829
OG0001852	Praf.g_00312	Syaj.g_01828
OG0001853	Praf.g_00319	Syaj.g_01821
OG0001854	Praf.g_00380	Syaj.g_02874
OG0001856	Praf.g_00506	Syaj.g_01696
OG0001857	Praf.g_00509	Syaj.g_01693
OG0001858	Praf.g_00531	Syaj.g_01651
OG0001859	Praf.g_00574	Syaj.g_00050
OG0001860	Praf.g_00588	Syaj.g_00064
OG0001861	Praf.g_00602	Syaj.g_00079
OG0001862	Praf.g_00613	Syaj.g_00090
OG0001863	Praf.g_00618	Syaj.g_00095
OG0001864	Praf.g_00671	Syaj.g_00156
OG0001865	Praf.g_00736	Syaj.g_00233
OG0001866	Praf.g_00762	Syaj.g_00262
OG0001867	Praf.g_00772	Syaj.g_01332
OG0001868	Praf.g_00793	Syaj.g_01515
OG0001869	Praf.g_00834	Syaj.g_00297
OG0001870	Praf.g_00857	Syaj.g_00305
OG0001871	Praf.g_00862	Syaj.g_00310
OG0001872	Praf.g_00896	Syaj.g_00580
OG0001873	Praf.g_00916	Syaj.g_00641
OG0001874	Praf.g_00935	Syaj.g_00644
OG0001877	Praf.g_01213	Syaj.g_00482
OG0001878	Praf.g_01350	Syaj.g_00826
OG0001879	Praf.g_01357	Syaj.g_00835
OG0001880	Praf.g_01389	Syaj.g_00873
OG0001881	Praf.g_01390	Syaj.g_00895
OG0001882	Praf.g_01410	Syaj.g_00919
OG0001883	Praf.g_01414	Syaj.g_00925
OG0001884	Praf.g_01423	Syaj.g_00933
OG0001885	Praf.g_01434	Syaj.g_00772
OG0001886	Praf.g_01438	Syaj.g_00768
OG0001887	Praf.g_01472	Syaj.g_00763
OG0001888	Praf.g_01513	Syaj.g_01052
OG0001889	Praf.g_01544	Syaj.g_01007
OG0001890	Praf.g_01605	Syaj.g_00368
OG0001891	Praf.g_01609	Syaj.g_00356
OG0001892	Praf.g_01621	Syaj.g_00342
OG0001893	Praf.g_01673	Syaj.g_01300
OG0001894	Praf.g_01691	Syaj.g_01284
OG0001895	Praf.g_01774	Syaj.g_01361
OG0001896	Praf.g_02000	Syaj.g_01562
OG0001897	Praf.g_02046	Syaj.g_02815
OG0001898	Praf.g_02064	Syaj.g_02800
OG0001899	Praf.g_02130	Syaj.g_02726
OG0001900	Praf.g_02253	Syaj.g_02592
OG0001901	Praf.g_02254	Syaj.g_02591
OG0001902	Praf.g_02286	Syaj.g_02558
OG0001903	Praf.g_02295	Syaj.g_02549
OG0001904	Praf.g_02367	Syaj.g_02475
OG0001905	Praf.g_02376	Syaj.g_02461
OG0001906	Praf.g_02407	Syaj.g_01932
OG0001907	Praf.g_02423	Syaj.g_01955
OG0001908	Praf.g_02479	Syaj.g_02004
OG0001909	Praf.g_02501	Syaj.g_02016
OG0001910	Praf.g_02558	Syaj.g_02069
OG0001912	Praf.g_02666	Syaj.g_02124
OG0001913	Praf.g_02668	Syaj.g_02126
OG0001914	Praf.g_02695	Syaj.g_00650
OG0001929	Praf.g_00073	Syaj.g_02332
OG0001930	Praf.g_00169	Syaj.g_01628
OG0001931	Praf.g_00170	Syaj.g_01629
OG0001932	Praf.g_00185	Syaj.g_02424
OG0001933	Praf.g_00241	Syaj.g_01890
OG0001934	Praf.g_00256	Syaj.g_01875
OG0001935	Praf.g_00314	Syaj.g_01826
OG0001936	Praf.g_00347	Syaj.g_01233
OG0001937	Praf.g_00519	Syaj.g_01679
OG0001938	Praf.g_00590	Syaj.g_00066
OG0001939	Praf.g_00680	Syaj.g_00488, Syaj.g_00487
OG0001940	Praf.g_00721	Syaj.g_00220
OG0001941	Praf.g_00788	Syaj.g_01520
OG0001943	Praf.g_00868	Syaj.g_01162
OG0001944	Praf.g_00967	Syaj.g_01120
OG0001946	Praf.g_01208	Syaj.g_00481
OG0001947	Praf.g_01290	Syaj.g_00409
OG0001948	Praf.g_01363	Syaj.g_00843
OG0001949	Praf.g_01379	Syaj.g_00863
OG0001950	Praf.g_01381	Syaj.g_00865
OG0001951	Praf.g_01391	Syaj.g_00896
OG0001952	Praf.g_01411	Syaj.g_00920
OG0001953	Praf.g_01412	Syaj.g_00921
OG0001954	Praf.g_01571	Syaj.g_01128
OG0001956	Praf.g_01628	Syaj.g_02662
OG0001957	Praf.g_01679	Syaj.g_01295
OG0001958	Praf.g_01735	Syaj.g_00706
OG0001961	Praf.g_01912	Syaj.g_01449
OG0001964	Praf.g_02186	Syaj.g_02653
