Orthogroup	Praf	Syal
OG0001161	Praf.g_01650	Syal.g_01104
OG0001162	Praf.g_01145	Syal.g_01577
OG0001163	Praf.g_00492	Syal.g_00573
OG0001164	Praf.g_00487	Syal.g_00579
OG0001165	Praf.g_00484	Syal.g_00584
OG0001166	Praf.g_00459	Syal.g_00613
OG0001167	Praf.g_00437	Syal.g_00638
OG0001168	Praf.g_00435	Syal.g_00640
OG0001169	Praf.g_00433	Syal.g_00642
OG0001170	Praf.g_00431	Syal.g_00644
OG0001172	Praf.g_02197	Syal.g_00198
OG0001173	Praf.g_02196	Syal.g_00199
OG0001174	Praf.g_02188	Syal.g_00207
OG0001175	Praf.g_02187	Syal.g_00208
OG0001176	Praf.g_02171	Syal.g_00226
OG0001177	Praf.g_02173	Syal.g_00224
OG0001178	Praf.g_00474	Syal.g_00592
OG0001179	Praf.g_02137	Syal.g_00256
OG0001180	Praf.g_02109	Syal.g_00282
OG0001182	Praf.g_02096	Syal.g_00295
OG0001183	Praf.g_02081	Syal.g_00302
OG0001184	Praf.g_02391	Syal.g_01359
OG0001185	Praf.g_00184	Syal.g_01453
OG0001186	Praf.g_00091	Syal.g_00179
OG0001187	Praf.g_00088	Syal.g_00175
OG0001188	Praf.g_00083	Syal.g_00172
OG0001189	Praf.g_00058	Syal.g_00152
OG0001190	Praf.g_02656	Syal.g_01067
OG0001191	Praf.g_02669	Syal.g_01083
OG0001192	Praf.g_02674	Syal.g_01090
OG0001193	Praf.g_02724	Syal.g_01128
OG0001194	Praf.g_02728	Syal.g_01130
OG0001195	Praf.g_02729	Syal.g_01131
OG0001196	Praf.g_02766	Syal.g_00078
OG0001197	Praf.g_02768	Syal.g_00080
OG0001198	Praf.g_02780	Syal.g_00093
OG0001199	Praf.g_00315	Syal.g_00757
OG0001200	Praf.g_00313	Syal.g_00759
OG0001201	Praf.g_00243	Syal.g_00821
OG0001203	Praf.g_00387	Syal.g_00683
OG0001204	Praf.g_02206	Syal.g_01201
OG0001205	Praf.g_01979	Syal.g_00515
OG0001206	Praf.g_01941	Syal.g_00490
OG0001207	Praf.g_00586	Syal.g_02889
OG0001208	Praf.g_00597	Syal.g_02899
OG0001209	Praf.g_00663	Syal.g_02835
OG0001210	Praf.g_00673	Syal.g_02827
OG0001211	Praf.g_00690	Syal.g_02811
OG0001212	Praf.g_00750	Syal.g_02754
OG0001213	Praf.g_01684	Syal.g_02701
OG0001214	Praf.g_01694	Syal.g_02634
OG0001215	Praf.g_01220	Syal.g_01786
OG0001216	Praf.g_01304	Syal.g_01861
OG0001217	Praf.g_00710	Syal.g_02067
OG0001218	Praf.g_01853	Syal.g_00429
OG0001219	Praf.g_01432	Syal.g_02036
OG0001220	Praf.g_01619	Syal.g_02494
OG0001221	Praf.g_01480	Syal.g_02258
OG0001222	Praf.g_02684	Syal.g_02006
OG0001223	Praf.g_01364	Syal.g_01960
OG0001224	Praf.g_01278	Syal.g_01827
OG0001225	Praf.g_01276	Syal.g_01825
OG0001226	Praf.g_00991	Syal.g_00767
OG0001227	Praf.g_00558	Syal.g_01575
OG0001228	Praf.g_00899	Syal.g_02451
OG0001229	Praf.g_00494	Syal.g_01801
OG0001230	Praf.g_01784	Syal.g_00029
OG0001231	Praf.g_00017	Syal.g_00114
OG0001232	Praf.g_00454	Syal.g_00622
OG0001233	Praf.g_00430	Syal.g_00645
OG0001234	Praf.g_02184	Syal.g_00212
OG0001236	Praf.g_02387	Syal.g_01352
OG0001237	Praf.g_02392	Syal.g_01362
OG0001238	Praf.g_02670	Syal.g_01085
OG0001239	Praf.g_00318	Syal.g_00754
OG0001240	Praf.g_00260	Syal.g_00804
OG0001241	Praf.g_00250	Syal.g_00814
OG0001243	Praf.g_02402	Syal.g_00852
OG0001244	Praf.g_02429	Syal.g_00882
OG0001245	Praf.g_01003	Syal.g_02522
OG0001246	Praf.g_00624	Syal.g_02927
OG0001247	Praf.g_01572	Syal.g_01126
OG0001248	Praf.g_01210	Syal.g_01778
OG0001249	Praf.g_02063	Syal.g_00337
OG0001250	Praf.g_01598	Syal.g_02469
OG0001252	Praf.g_01284	Syal.g_01834
OG0001253	Praf.g_01008	Syal.g_02521
OG0001254	Praf.g_02691	Syal.g_02507
OG0001255	Praf.g_01134	Syal.g_02609
OG0001256	Praf.g_00497	Syal.g_00571
OG0001258	Praf.g_00486	Syal.g_00582
OG0001259	Praf.g_00432	Syal.g_00643
OG0001260	Praf.g_00403	Syal.g_00665
OG0001261	Praf.g_02128	Syal.g_00265
OG0001262	Praf.g_00061	Syal.g_00154
OG0001263	Praf.g_02404	Syal.g_00856
OG0001264	Praf.g_01757	Syal.g_00191
OG0001265	Praf.g_00217	Syal.g_00842
OG0001266	Praf.g_02522	Syal.g_00960
OG0001267	Praf.g_02279	Syal.g_01263
OG0001268	Praf.g_02048	Syal.g_00353
OG0001269	Praf.g_01616	Syal.g_02567
OG0001270	Praf.g_01991	Syal.g_00528
OG0001271	Praf.g_01910	Syal.g_00466
OG0001272	Praf.g_00601	Syal.g_02903
OG0001273	Praf.g_01687	Syal.g_02641
OG0001274	Praf.g_02550	Syal.g_01007
OG0001275	Praf.g_01351	Syal.g_01932
OG0001276	Praf.g_01334	Syal.g_01914
OG0001277	Praf.g_02752	Syal.g_02963
OG0001278	Praf.g_00893	Syal.g_01766
OG0001279	Praf.g_01769	Syal.g_02565
OG0001280	Praf.g_00798	Syal.g_01604
OG0001281	Praf.g_00789	Syal.g_01592
OG0001283	Praf.g_02762	Syal.g_01179
OG0001285	Praf.g_00450	Syal.g_00625
OG0001286	Praf.g_02111	Syal.g_00280
OG0001287	Praf.g_00176	Syal.g_01461
OG0001288	Praf.g_00158	Syal.g_01513
OG0001290	Praf.g_00251	Syal.g_00813
OG0001291	Praf.g_02414	Syal.g_00866
OG0001292	Praf.g_02211	Syal.g_01206
OG0001293	Praf.g_02252	Syal.g_01236
OG0001294	Praf.g_01750	Syal.g_02207
OG0001295	Praf.g_00676	Syal.g_01828
OG0001298	Praf.g_00722	Syal.g_02777
OG0001300	Praf.g_01206	Syal.g_01795
OG0001301	Praf.g_01122	Syal.g_01941, Syal.g_01810
OG0001302	Praf.g_00360	Syal.g_02607
OG0001303	Praf.g_01431	Syal.g_02033
OG0001307	Praf.g_01893	Syal.g_02195
OG0001308	Praf.g_01808	Syal.g_00392
OG0001309	Praf.g_00639	Syal.g_02943
OG0001310	Praf.g_00465	Syal.g_00605
OG0001311	Praf.g_01332	Syal.g_01912
OG0001312	Praf.g_01421	Syal.g_02024
OG0001313	Praf.g_01931	Syal.g_00482
OG0001316	Praf.g_02421	Syal.g_00872
OG0001319	Praf.g_02269	Syal.g_01252
OG0001321	Praf.g_01961	Syal.g_00508
OG0001322	Praf.g_01960	Syal.g_00507
OG0001323	Praf.g_00642	Syal.g_02946
OG0001324	Praf.g_01205	Syal.g_01796
OG0001326	Praf.g_02735	Syal.g_01138
OG0001327	Praf.g_01640	Syal.g_02296
OG0001328	Praf.g_01473	Syal.g_02266
OG0001329	Praf.g_00960	Syal.g_01188
OG0001330	Praf.g_00805	Syal.g_01611
OG0001332	Praf.g_00554	Syal.g_02965
OG0001333	Praf.g_00436	Syal.g_00639
OG0001334	Praf.g_02077	Syal.g_00311
OG0001335	Praf.g_02076	Syal.g_00312
OG0001336	Praf.g_02763	Syal.g_01180
OG0001337	Praf.g_02067	Syal.g_00308, Syal.g_00327
OG0001339	Praf.g_00248	Syal.g_00816
OG0001340	Praf.g_02066	Syal.g_00328
OG0001341	Praf.g_01580	Syal.g_02538
OG0001344	Praf.g_00859	Syal.g_01658
OG0001347	Praf.g_00085	Syal.g_01531
OG0001348	Praf.g_02569	Syal.g_01849
OG0001351	Praf.g_01958	Syal.g_00501
OG0001353	Praf.g_01589, Praf.g_01588	Syal.g_02457
OG0001354	Praf.g_01375	Syal.g_01973
OG0001358	Praf.g_01665	Syal.g_02715
OG0001360	Praf.g_00936	Syal.g_01696
OG0001361	Praf.g_00883	Syal.g_01691
OG0001362	Praf.g_01818	Syal.g_00397
OG0001363	Praf.g_01820	Syal.g_00399
OG0001365	Praf.g_02661	Syal.g_01072
OG0001367	Praf.g_01259	Syal.g_01621
OG0001367	Praf.g_02526	Syal.g_00010
OG0001369	Praf.g_00261	Syal.g_00803
OG0001373	Praf.g_02734	Syal.g_01137
OG0001374	Praf.g_02742	Syal.g_01145
OG0001376	Praf.g_02677	Syal.g_01095
OG0001377	Praf.g_02676	Syal.g_01094
OG0001378	Praf.g_01997	Syal.g_00529
OG0001379	Praf.g_00803	Syal.g_01609
OG0001382	Praf.g_01298	Syal.g_00220
OG0001383	Praf.g_01157	Syal.g_01023
OG0001383	Praf.g_00393	Syal.g_00678
OG0001383	Praf.g_00394	Syal.g_00677
OG0001385	Praf.g_02731	Syal.g_01134
OG0001386	Praf.g_02732	Syal.g_01135
OG0001387	Praf.g_02733	Syal.g_01136
OG0001388	Praf.g_02736	Syal.g_01139
OG0001389	Praf.g_02737	Syal.g_01140
OG0001390	Praf.g_02738	Syal.g_01141
OG0001391	Praf.g_02739	Syal.g_01142
OG0001392	Praf.g_02740	Syal.g_01143
OG0001393	Praf.g_02741	Syal.g_01144
OG0001394	Praf.g_01496	Syal.g_02250
OG0001395	Praf.g_01321	Syal.g_02432
OG0001396	Praf.g_00084, Praf.g_00132	Syal.g_01532
OG0001397	Praf.g_01819	Syal.g_00398
OG0001398	Praf.g_01004	Syal.g_00774
OG0001400	Praf.g_02427, Praf.g_02594	Syal.g_00877
OG0001401	Praf.g_01593	Syal.g_02463
OG0001402	Praf.g_01670	Syal.g_02711
OG0001405	Praf.g_02074	Syal.g_00314
OG0001406	Praf.g_02678	Syal.g_01096
OG0001409	Praf.g_00870	Syal.g_01671
OG0001410	Praf.g_01894	Syal.g_02194
OG0001416	Praf.g_00792	Syal.g_01595
OG0001423	Praf.g_00331	Syal.g_00726
OG0001425	Praf.g_02673	Syal.g_01089
OG0001433	Praf.g_01027	Syal.g_02212
OG0001434	Praf.g_01500	Syal.g_02245
OG0001435	Praf.g_01457	Syal.g_02290
OG0001436	Praf.g_02363	Syal.g_01335
OG0001436	Praf.g_02364	Syal.g_01336
OG0001438	Praf.g_02294	Syal.g_01278
OG0001442	Praf.g_01504	Syal.g_02234
OG0001443	Praf.g_00493	Syal.g_01101
OG0001444	Praf.g_00166	Syal.g_01506
OG0001444	Praf.g_00266	Syal.g_00798
OG0001449	Praf.g_00353	Syal.g_01198
OG0001452	Praf.g_00953	Syal.g_01223
OG0001460	Praf.g_01028	Syal.g_02211
OG0001461	Praf.g_01953	Syal.g_02091
OG0001462	Praf.g_00043	Syal.g_00138
OG0001470	Praf.g_00094	Syal.g_00181
OG0001475	Praf.g_00118	Syal.g_00184
OG0001476	Praf.g_00865	Syal.g_01667
OG0001477	Praf.g_01119	Syal.g_01807
OG0001478	Praf.g_01925	Syal.g_00481
OG0001479	Praf.g_02050	Syal.g_00351
OG0001488	Praf.g_00876	Syal.g_01677
OG0001489	Praf.g_02100	Syal.g_00291
OG0001495	Praf.g_02174	Syal.g_00223
OG0001496	Praf.g_01115	Syal.g_01804
OG0001497	Praf.g_01118	Syal.g_01806
OG0001498	Praf.g_02014	Syal.g_00554
OG0001508	Praf.g_00093	Syal.g_00180
OG0001509	Praf.g_00126	Syal.g_00189
OG0001509	Praf.g_00127	Syal.g_00190
OG0001510	Praf.g_00172	Syal.g_01489
OG0001511	Praf.g_00232	Syal.g_00829
OG0001512	Praf.g_00389	Syal.g_00682
OG0001513	Praf.g_00988	Syal.g_00298
OG0001513	Praf.g_01976	Syal.g_01361
OG0001514	Praf.g_01114	Syal.g_01803
OG0001515	Praf.g_01214	Syal.g_01791
OG0001516	Praf.g_01740	Syal.g_02197
OG0001517	Praf.g_02053	Syal.g_00348
OG0001518	Praf.g_02672	Syal.g_01087
OG0001519	Praf.g_02682	Syal.g_01103
OG0001525	Praf.g_00977	Syal.g_02585
OG0001527	Praf.g_00704	Syal.g_02796
OG0001528	Praf.g_00096	Syal.g_00182
OG0001529	Praf.g_00051	Syal.g_00145
OG0001530	Praf.g_00238	Syal.g_00827
OG0001531	Praf.g_00390	Syal.g_00681
OG0001532	Praf.g_00924	Syal.g_01710
OG0001533	Praf.g_01998	Syal.g_00533
OG0001533	Praf.g_00996	Syal.g_00494
OG0001534	Praf.g_01324	Syal.g_01898
OG0001535	Praf.g_01336	Syal.g_01917
OG0001536	Praf.g_01396	Syal.g_01996
OG0001537	Praf.g_01488	Syal.g_02257
OG0001538	Praf.g_01535	Syal.g_01870
OG0001539	Praf.g_01637	Syal.g_02294
OG0001540	Praf.g_02406	Syal.g_00858
OG0001541	Praf.g_02478	Syal.g_00924
OG0001542	Praf.g_02496	Syal.g_00935
OG0001543	Praf.g_02571	Syal.g_00988
OG0001544	Praf.g_02681	Syal.g_01102
OG0001545	Praf.g_02751	Syal.g_01170
OG0001555	Praf.g_00345	Syal.g_02484
OG0001558	Praf.g_00020	Syal.g_00117
OG0001559	Praf.g_00239	Syal.g_00826
OG0001560	Praf.g_00252	Syal.g_00812
OG0001561	Praf.g_01330	Syal.g_01910
OG0001562	Praf.g_01344	Syal.g_01926
OG0001563	Praf.g_02120	Syal.g_00274
OG0001565	Praf.g_01576	Syal.g_02600
OG0001572	Praf.g_01094	Syal.g_03017
OG0001574	Praf.g_00702	Syal.g_02798
OG0001575	Praf.g_00707	Syal.g_02793
OG0001576	Praf.g_00778	Syal.g_01582
OG0001577	Praf.g_00835	Syal.g_01648
OG0001579	Praf.g_02070	Syal.g_00318
OG0001580	Praf.g_02612	Syal.g_01052
OG0001585	Praf.g_01193	Syal.g_00712
OG0001589	Praf.g_00428	Syal.g_00647
OG0001590	Praf.g_01617	Syal.g_02511
OG0001591	Praf.g_01642	Syal.g_02209
OG0001592	Praf.g_02613	Syal.g_01053
OG0001614	Praf.g_00186	Syal.g_01451
OG0001615	Praf.g_00682	Syal.g_02482
OG0001616	Praf.g_00915	Syal.g_01699
OG0001617	Praf.g_01199	Syal.g_01800
OG0001618	Praf.g_01312	Syal.g_02420
OG0001619	Praf.g_01406	Syal.g_02009
OG0001620	Praf.g_02040	Syal.g_00360
OG0001621	Praf.g_02241	Syal.g_01224
OG0001622	Praf.g_02761	Syal.g_01178
OG0001634	Praf.g_01746	Syal.g_02203
OG0001635	Praf.g_00968	Syal.g_01517
OG0001636	Praf.g_00042	Syal.g_00137
OG0001637	Praf.g_00413	Syal.g_00659
OG0001638	Praf.g_00467	Syal.g_00599
OG0001639	Praf.g_00541	Syal.g_02968
OG0001640	Praf.g_01288	Syal.g_01839
OG0001641	Praf.g_01361	Syal.g_01955
OG0001643	Praf.g_01697	Syal.g_02631
OG0001652	Praf.g_00018	Syal.g_00115
OG0001653	Praf.g_00263	Syal.g_00801
OG0001654	Praf.g_00543	Syal.g_02966
OG0001655	Praf.g_02586, Praf.g_02006	Syal.g_00703, Syal.g_02854
OG0001656	Praf.g_02071	Syal.g_00317
OG0001657	Praf.g_02443	Syal.g_00897
OG0001658	Praf.g_02655	Syal.g_01066
OG0001671	Praf.g_02564	Syal.g_00993
OG0001672	Praf.g_00307	Syal.g_00765
OG0001673	Praf.g_00377	Syal.g_00689
OG0001674	Praf.g_00409	Syal.g_00044
OG0001674	Praf.g_00408	Syal.g_00045
OG0001675	Praf.g_01347, Praf.g_01345	Syal.g_01928
OG0001676	Praf.g_02068	Syal.g_00320
OG0001677	Praf.g_02080	Syal.g_00303
OG0001678	Praf.g_02198	Syal.g_00197
OG0001692	Praf.g_01789	Syal.g_00024
OG0001693	Praf.g_02009	Syal.g_01822
OG0001694	Praf.g_02281	Syal.g_01265
OG0001695	Praf.g_02747	Syal.g_01165
OG0001702	Praf.g_00295, Praf.g_00293, Praf.g_00286	Syal.g_00786
OG0001703	Praf.g_00587	Syal.g_02890
OG0001712	Praf.g_01581	Syal.g_02524
OG0001714	Praf.g_00135	Syal.g_01529
OG0001715	Praf.g_01024	Syal.g_02550
OG0001716	Praf.g_01611	Syal.g_02491
OG0001726	Praf.g_01442	Syal.g_00536
OG0001728	Praf.g_00095	Syal.g_00855
OG0001729	Praf.g_00395	Syal.g_00676
OG0001730	Praf.g_00397	Syal.g_00672
OG0001731	Praf.g_00527	Syal.g_02986
OG0001732	Praf.g_00909	Syal.g_01730
OG0001733	Praf.g_01029	Syal.g_02213
OG0001734	Praf.g_01613	Syal.g_02492
OG0001735	Praf.g_01732	Syal.g_02179
OG0001737	Praf.g_02299	Syal.g_01284
OG0001738	Praf.g_02334	Syal.g_01320
OG0001739	Praf.g_02744	Syal.g_01163
OG0001740	Praf.g_02750	Syal.g_01167
OG0001748	Praf.g_02562	Syal.g_00995
OG0001750	Praf.g_00265	Syal.g_00799
OG0001751	Praf.g_00376	Syal.g_00690
OG0001752	Praf.g_00401	Syal.g_00669
OG0001753	Praf.g_00407	Syal.g_00662
OG0001754	Praf.g_00410	Syal.g_00661
OG0001755	Praf.g_00638	Syal.g_02942
OG0001756	Praf.g_00780	Syal.g_01093
OG0001759	Praf.g_01169	Syal.g_02108, Syal.g_02141
OG0001761	Praf.g_01255	Syal.g_02727
OG0001762	Praf.g_01354	Syal.g_01947
OG0001763	Praf.g_01365	Syal.g_01961
OG0001764	Praf.g_01439	Syal.g_02046
OG0001765	Praf.g_01647	Syal.g_02105, Syal.g_01106, Syal.g_01854
OG0001766	Praf.g_02306, Praf.g_02309, Praf.g_02312	Syal.g_01296
OG0001767	Praf.g_02362	Syal.g_01334
OG0001768	Praf.g_02503	Syal.g_00941
OG0001783	Praf.g_00181	Syal.g_01456
OG0001784	Praf.g_00277, Praf.g_00270	Syal.g_00795
OG0001785	Praf.g_00412, Praf.g_00411	Syal.g_00660
OG0001786	Praf.g_00510	Syal.g_03009
OG0001787	Praf.g_00659	Syal.g_02839
OG0001788	Praf.g_00662	Syal.g_02836
OG0001789	Praf.g_00797	Syal.g_01602
OG0001790	Praf.g_00828	Syal.g_01633
OG0001791	Praf.g_00867	Syal.g_01669
OG0001792	Praf.g_00903	Syal.g_01737
OG0001794	Praf.g_01071	Syal.g_01902, Syal.g_01901
OG0001796	Praf.g_01342	Syal.g_01923
OG0001797	Praf.g_01413	Syal.g_02017
OG0001798	Praf.g_01672	Syal.g_02709
OG0001799	Praf.g_01715	Syal.g_02616
OG0001800	Praf.g_01771	Syal.g_01539
OG0001801	Praf.g_01780	Syal.g_00038
OG0001803	Praf.g_01983	Syal.g_00519
OG0001804	Praf.g_02013	Syal.g_00553
OG0001805	Praf.g_02216	Syal.g_01211
OG0001806	Praf.g_02270	Syal.g_01253
OG0001807	Praf.g_02365	Syal.g_01337
OG0001808	Praf.g_02374	Syal.g_01344
OG0001809	Praf.g_02417	Syal.g_00869
OG0001810	Praf.g_02419	Syal.g_00878
OG0001811	Praf.g_02493	Syal.g_00933
OG0001812	Praf.g_02614	Syal.g_01054
OG0001813	Praf.g_02701	Syal.g_01117
OG0001814	Praf.g_02769	Syal.g_00081
OG0001815	Praf.g_02778	Syal.g_00091
OG0001835	Praf.g_01120	Syal.g_00713
OG0001837	Praf.g_02563	Syal.g_00994
OG0001838	Praf.g_00008	Syal.g_00105
OG0001839	Praf.g_00038	Syal.g_00133
OG0001840	Praf.g_00057	Syal.g_00151
OG0001841	Praf.g_00065	Syal.g_00158
OG0001843	Praf.g_00187	Syal.g_01450
OG0001844	Praf.g_00188	Syal.g_01449
OG0001845	Praf.g_00190	Syal.g_01448
OG0001846	Praf.g_00215	Syal.g_00845
OG0001847	Praf.g_00216	Syal.g_00843
OG0001848	Praf.g_00220	Syal.g_00839
OG0001849	Praf.g_00298	Syal.g_00780
OG0001850	Praf.g_00305	Syal.g_00768
OG0001851	Praf.g_00311	Syal.g_00761
OG0001852	Praf.g_00312	Syal.g_00760
OG0001853	Praf.g_00319	Syal.g_00753
OG0001854	Praf.g_00380	Syal.g_00685
OG0001855	Praf.g_00414	Syal.g_00050
OG0001856	Praf.g_00506	Syal.g_00563
OG0001857	Praf.g_00509	Syal.g_00560
OG0001858	Praf.g_00531	Syal.g_02981
OG0001859	Praf.g_00574	Syal.g_02879
OG0001860	Praf.g_00588	Syal.g_02892
OG0001861	Praf.g_00602	Syal.g_02904
OG0001862	Praf.g_00613	Syal.g_02916
OG0001863	Praf.g_00618	Syal.g_02922
OG0001864	Praf.g_00671	Syal.g_02829
OG0001865	Praf.g_00736	Syal.g_02562, Syal.g_02764
OG0001866	Praf.g_00762	Syal.g_02740
OG0001867	Praf.g_00772	Syal.g_02729
OG0001868	Praf.g_00793	Syal.g_01596
OG0001869	Praf.g_00834	Syal.g_01647
OG0001870	Praf.g_00857	Syal.g_01656
OG0001871	Praf.g_00862	Syal.g_01661
OG0001872	Praf.g_00896	Syal.g_01742
OG0001873	Praf.g_00916	Syal.g_01700
OG0001874	Praf.g_00935	Syal.g_01697
OG0001877	Praf.g_01213	Syal.g_01792
OG0001878	Praf.g_01350	Syal.g_01931
OG0001879	Praf.g_01357	Syal.g_01950
OG0001880	Praf.g_01389	Syal.g_01987
OG0001881	Praf.g_01390	Syal.g_01988
OG0001882	Praf.g_01410	Syal.g_02014
OG0001883	Praf.g_01414	Syal.g_02018
OG0001884	Praf.g_01423	Syal.g_02564
OG0001885	Praf.g_01434	Syal.g_02041
OG0001886	Praf.g_01438	Syal.g_02045
OG0001887	Praf.g_01472	Syal.g_02267
OG0001888	Praf.g_01513	Syal.g_02243
OG0001889	Praf.g_01544	Syal.g_01880
OG0001890	Praf.g_01605	Syal.g_02476
OG0001891	Praf.g_01609	Syal.g_02480
OG0001892	Praf.g_01621	Syal.g_02601
OG0001893	Praf.g_01673	Syal.g_02708
OG0001894	Praf.g_01691	Syal.g_02637
OG0001895	Praf.g_01774	Syal.g_00063
OG0001896	Praf.g_02000	Syal.g_00535
OG0001897	Praf.g_02046	Syal.g_00357
OG0001898	Praf.g_02064	Syal.g_00336
OG0001899	Praf.g_02130	Syal.g_00263
OG0001900	Praf.g_02253	Syal.g_01238
OG0001901	Praf.g_02254	Syal.g_01239
OG0001902	Praf.g_02286	Syal.g_01270
OG0001903	Praf.g_02295	Syal.g_01279
OG0001904	Praf.g_02367	Syal.g_01340
OG0001905	Praf.g_02376	Syal.g_01346
OG0001906	Praf.g_02407	Syal.g_00859
OG0001908	Praf.g_02479	Syal.g_00926
OG0001909	Praf.g_02501	Syal.g_00939
OG0001910	Praf.g_02558	Syal.g_00999
OG0001912	Praf.g_02666	Syal.g_01077
OG0001913	Praf.g_02668	Syal.g_01081
OG0001914	Praf.g_02695	Syal.g_02509
OG0001929	Praf.g_00073	Syal.g_00165
OG0001932	Praf.g_00185	Syal.g_01452
OG0001933	Praf.g_00241	Syal.g_00823
OG0001934	Praf.g_00256	Syal.g_00808
OG0001936	Praf.g_00347	Syal.g_02069
OG0001937	Praf.g_00519	Syal.g_02994
OG0001938	Praf.g_00590	Syal.g_02894
OG0001939	Praf.g_00680	Syal.g_02608
OG0001940	Praf.g_00721	Syal.g_02778
OG0001941	Praf.g_00788	Syal.g_01591
OG0001942	Praf.g_00807	Syal.g_01037
OG0001943	Praf.g_00868	Syal.g_01670
OG0001944	Praf.g_00967	Syal.g_02052
OG0001945	Praf.g_01060, Praf.g_01099, Praf.g_01180, Praf.g_01069, Praf.g_01084	Syal.g_02307
OG0001946	Praf.g_01208	Syal.g_01793
OG0001947	Praf.g_01290	Syal.g_01841
OG0001948	Praf.g_01363	Syal.g_01959
OG0001949	Praf.g_01379	Syal.g_01978
OG0001950	Praf.g_01381	Syal.g_01980
OG0001951	Praf.g_01391	Syal.g_01989
OG0001952	Praf.g_01411	Syal.g_02015
OG0001953	Praf.g_01412	Syal.g_02016
OG0001954	Praf.g_01571	Syal.g_02517
OG0001957	Praf.g_01679	Syal.g_02703
OG0001958	Praf.g_01735	Syal.g_02181
OG0001961	Praf.g_01912	Syal.g_00468
OG0001962	Praf.g_01951	Syal.g_01012
OG0001964	Praf.g_02186	Syal.g_00210
OG0001965	Praf.g_02240	Syal.g_02842
OG0001966	Praf.g_02248	Syal.g_01232
OG0001967	Praf.g_02250	Syal.g_01234
OG0001968	Praf.g_02251	Syal.g_01235
OG0001969	Praf.g_02317	Syal.g_01303
OG0001970	Praf.g_02409	Syal.g_00861
OG0001971	Praf.g_02499	Syal.g_00937
OG0001972	Praf.g_02546	Syal.g_01011
OG0001974	Praf.g_02653	Syal.g_01063
OG0001975	Praf.g_02694	Syal.g_02508
OG0001976	Praf.g_02696	Syal.g_02510
OG0001995	Praf.g_00667	Syal.g_01208
OG0001997	Praf.g_00267	Syal.g_00797
OG0001998	Praf.g_00416	Syal.g_00049
OG0001999	Praf.g_00439	Syal.g_00637
OG0002000	Praf.g_00640	Syal.g_02944
OG0002002	Praf.g_00897	Syal.g_02337, Syal.g_01741
OG0002003	Praf.g_01216	Syal.g_01790
OG0002004	Praf.g_01229	Syal.g_01354, Syal.g_00586
OG0002006	Praf.g_01291	Syal.g_01842
OG0002007	Praf.g_01292	Syal.g_01843
OG0002008	Praf.g_01352	Syal.g_01933
OG0002009	Praf.g_01491	Syal.g_02254
OG0002011	Praf.g_02010	Syal.g_00547
OG0002012	Praf.g_02093	Syal.g_00505
OG0002013	Praf.g_02338	Syal.g_00773
OG0002016	Praf.g_02565	Syal.g_00992
OG0002017	Praf.g_02721	Syal.g_01124
OG0002018	Praf.g_02749	Syal.g_01166
OG0002035	Praf.g_00340	Syal.g_00041, Syal.g_00042
OG0002037	Praf.g_00593	Syal.g_01752
OG0002038	Praf.g_00864	Syal.g_01663
OG0002039	Praf.g_00877	Syal.g_01682
OG0002040	Praf.g_00878	Syal.g_01685
OG0002041	Praf.g_01367	Syal.g_01963
OG0002042	Praf.g_01386	Syal.g_01984
OG0002043	Praf.g_01430	Syal.g_02032
OG0002044	Praf.g_01587	Syal.g_02456
OG0002045	Praf.g_01914	Syal.g_00472
OG0002046	Praf.g_01927	Syal.g_00476
OG0002048	Praf.g_02083	Syal.g_00299
OG0002049	Praf.g_02178	Syal.g_00216
OG0002050	Praf.g_02261	Syal.g_01244
OG0002051	Praf.g_02477	Syal.g_00923
OG0002111	Praf.g_00845	Syal.g_02674, Syal.g_02655
OG0002113	Praf.g_00039	Syal.g_00134
OG0002114	Praf.g_00417	Syal.g_00048
OG0002115	Praf.g_00488	Syal.g_00578
OG0002116	Praf.g_00514	Syal.g_02999
OG0002117	Praf.g_00871	Syal.g_01672
OG0002118	Praf.g_00907	Syal.g_01733
OG0002119	Praf.g_00934	Syal.g_00982
OG0002121	Praf.g_01090	Syal.g_00035
OG0002122	Praf.g_01217	Syal.g_01789
OG0002123	Praf.g_01306	Syal.g_01863
OG0002124	Praf.g_01610	Syal.g_02488
OG0002125	Praf.g_01882, Praf.g_02621, Praf.g_01876, Praf.g_01877	Syal.g_00456
OG0002127	Praf.g_02426	Syal.g_00880
OG0002128	Praf.g_02693	Syal.g_02504
OG0002154	Praf.g_02401	Syal.g_01438
OG0002159	Praf.g_00167	Syal.g_01505
OG0002161	Praf.g_00415	Syal.g_00054
OG0002162	Praf.g_00715	Syal.g_02785
OG0002163	Praf.g_00781	Syal.g_01092
OG0002166	Praf.g_01222	Syal.g_01784
OG0002167	Praf.g_01236	Syal.g_00003
OG0002168	Praf.g_01289	Syal.g_01840
OG0002170	Praf.g_02057	Syal.g_00344
OG0002172	Praf.g_02561	Syal.g_00996
OG0002173	Praf.g_02573	Syal.g_00980
OG0002174	Praf.g_02722	Syal.g_01125
OG0002229	Praf.g_00138	Syal.g_00187
OG0002231	Praf.g_01235	Syal.g_01612
OG0002233	Praf.g_01254	Syal.g_00673
OG0002234	Praf.g_01300	Syal.g_01552
OG0002235	Praf.g_01505	Syal.g_02235
OG0002236	Praf.g_01624	Syal.g_02189
