Orthogroup	Praf	Prag
OG0001168	Praf.g_00435	Prag.g_01707
OG0001169	Praf.g_00433	Prag.g_01709
OG0001170	Praf.g_00431	Prag.g_01711
OG0001171	Praf.g_00421	Prag.g_01721
OG0001172	Praf.g_02197	Prag.g_01735
OG0001173	Praf.g_02196	Prag.g_01736
OG0001174	Praf.g_02188	Prag.g_01744
OG0001175	Praf.g_02187	Prag.g_01745
OG0001176	Praf.g_02171	Prag.g_01752
OG0001177	Praf.g_02173	Prag.g_01754
OG0001178	Praf.g_00474	Prag.g_01759
OG0001179	Praf.g_02137	Prag.g_01788
OG0001180	Praf.g_02109	Prag.g_01810
OG0001181	Praf.g_02105	Prag.g_01814
OG0001182	Praf.g_02096	Prag.g_01821
OG0001183	Praf.g_02081	Prag.g_01825
OG0001184	Praf.g_02391	Prag.g_01841
OG0001185	Praf.g_00184	Prag.g_01855
OG0001186	Praf.g_00091	Prag.g_01879
OG0001187	Praf.g_00088	Prag.g_01883
OG0001188	Praf.g_00083	Prag.g_01885
OG0001189	Praf.g_00058	Prag.g_01902
OG0001190	Praf.g_02656	Prag.g_01906
OG0001191	Praf.g_02669	Prag.g_01916
OG0001192	Praf.g_02674	Prag.g_01921
OG0001193	Praf.g_02724	Prag.g_01931
OG0001194	Praf.g_02728	Prag.g_01932
OG0001195	Praf.g_02729	Prag.g_01933
OG0001196	Praf.g_02766	Prag.g_01946
OG0001197	Praf.g_02768	Prag.g_01947
OG0001198	Praf.g_02780	Prag.g_01954
OG0001199	Praf.g_00315	Prag.g_00068
OG0001200	Praf.g_00313	Prag.g_00070
OG0001201	Praf.g_00243	Prag.g_00101
OG0001203	Praf.g_00387	Prag.g_00231
OG0001204	Praf.g_02206	Prag.g_00236
OG0001205	Praf.g_01979	Prag.g_00424
OG0001206	Praf.g_01941	Prag.g_00441
OG0001207	Praf.g_00586	Prag.g_00456
OG0001208	Praf.g_00597	Prag.g_00461
OG0001209	Praf.g_00663	Prag.g_00514
OG0001210	Praf.g_00673	Prag.g_00519
OG0001211	Praf.g_00690	Prag.g_00529
OG0001212	Praf.g_00750	Prag.g_00574
OG0001213	Praf.g_01684	Prag.g_00607
OG0001214	Praf.g_01694	Prag.g_00615
OG0001215	Praf.g_01220	Prag.g_00668
OG0001216	Praf.g_01304	Prag.g_00694
OG0001217	Praf.g_00710	Prag.g_00744
OG0001218	Praf.g_01853	Prag.g_00752
OG0001219	Praf.g_01432	Prag.g_00795
OG0001220	Praf.g_01619	Prag.g_00856
OG0001221	Praf.g_01480	Prag.g_00917
OG0001222	Praf.g_02684	Prag.g_00956
OG0001223	Praf.g_01364	Prag.g_00982
OG0001224	Praf.g_01278	Prag.g_01032
OG0001225	Praf.g_01276	Prag.g_01034
OG0001226	Praf.g_00991	Prag.g_01060
OG0001227	Praf.g_00558	Prag.g_01079
OG0001228	Praf.g_00899	Prag.g_01198
OG0001229	Praf.g_00494	Prag.g_01387
OG0001230	Praf.g_01784	Prag.g_01480
OG0001231	Praf.g_00017	Prag.g_01585
OG0001232	Praf.g_00454	Prag.g_01692
OG0001233	Praf.g_00430	Prag.g_01712
OG0001234	Praf.g_02184	Prag.g_01747
OG0001235	Praf.g_02176	Prag.g_01756
OG0001236	Praf.g_02387	Prag.g_01838
OG0001237	Praf.g_02392	Prag.g_01842
OG0001238	Praf.g_02670	Prag.g_01917
OG0001239	Praf.g_00318	Prag.g_00065
OG0001241	Praf.g_00250	Prag.g_00094
OG0001243	Praf.g_02402	Prag.g_00118
OG0001244	Praf.g_02429	Prag.g_00134
OG0001245	Praf.g_01003	Prag.g_00373
OG0001246	Praf.g_00624	Prag.g_00483
OG0001247	Praf.g_01572	Prag.g_00661
OG0001248	Praf.g_01210	Prag.g_00663
OG0001249	Praf.g_02063	Prag.g_00784
OG0001250	Praf.g_01598	Prag.g_00845
OG0001252	Praf.g_01284	Prag.g_01027
OG0001253	Praf.g_01008	Prag.g_01080
OG0001254	Praf.g_02691	Prag.g_01122
OG0001255	Praf.g_01134	Prag.g_01137
OG0001256	Praf.g_00497	Prag.g_01578
OG0001258	Praf.g_00486	Prag.g_01666
OG0001259	Praf.g_00432	Prag.g_01710
OG0001260	Praf.g_00403	Prag.g_01727
OG0001261	Praf.g_02128	Prag.g_01796
OG0001262	Praf.g_00061	Prag.g_01900
OG0001263	Praf.g_02404	Prag.g_00121
OG0001264	Praf.g_01757	Prag.g_00038
OG0001265	Praf.g_00217	Prag.g_00111
OG0001266	Praf.g_02522	Prag.g_00196
OG0001267	Praf.g_02279	Prag.g_00271
OG0001268	Praf.g_02048	Prag.g_00334
OG0001269	Praf.g_01616	Prag.g_00353
OG0001270	Praf.g_01991	Prag.g_00413
OG0001271	Praf.g_01910	Prag.g_00451
OG0001272	Praf.g_00601	Prag.g_00465
OG0001273	Praf.g_01687	Prag.g_00609
OG0001274	Praf.g_02550	Prag.g_00681
OG0001275	Praf.g_01351	Prag.g_00992
OG0001276	Praf.g_01334	Prag.g_01011
OG0001277	Praf.g_02752	Prag.g_01068
OG0001278	Praf.g_00893	Prag.g_01203
OG0001279	Praf.g_01769	Prag.g_01302
OG0001280	Praf.g_00798	Prag.g_01354
OG0001281	Praf.g_00789	Prag.g_01360
OG0001285	Praf.g_00450	Prag.g_01695
OG0001286	Praf.g_02111	Prag.g_01808
OG0001287	Praf.g_00176	Prag.g_01863
OG0001288	Praf.g_00158	Prag.g_01872
OG0001290	Praf.g_00251	Prag.g_00093
OG0001291	Praf.g_02414	Prag.g_00128
OG0001292	Praf.g_02211	Prag.g_00241
OG0001293	Praf.g_02252	Prag.g_00252
OG0001294	Praf.g_01750	Prag.g_00371
OG0001295	Praf.g_00676	Prag.g_00446
OG0001298	Praf.g_00722	Prag.g_00555
OG0001300	Praf.g_01206	Prag.g_00671
OG0001301	Praf.g_01122	Prag.g_00674
OG0001302	Praf.g_00360	Prag.g_00793
OG0001303	Praf.g_01431	Prag.g_00996
OG0001307	Praf.g_01893	Prag.g_01372
OG0001308	Praf.g_01808	Prag.g_01500
OG0001309	Praf.g_00639	Prag.g_01582
OG0001310	Praf.g_00465	Prag.g_01681
OG0001312	Praf.g_01421	Prag.g_00945
OG0001313	Praf.g_01931, Praf.g_01933	Prag.g_01293, Prag.g_01295, Prag.g_01251
OG0001316	Praf.g_02421	Prag.g_00133
OG0001319	Praf.g_02269	Prag.g_00263
OG0001321	Praf.g_01961	Prag.g_00430
OG0001322	Praf.g_01960	Prag.g_00431
OG0001323	Praf.g_00642	Prag.g_00498
OG0001324	Praf.g_01205	Prag.g_00672
OG0001326	Praf.g_02735	Prag.g_00881
OG0001327	Praf.g_01640	Prag.g_01051
OG0001328	Praf.g_01473	Prag.g_01078
OG0001329	Praf.g_00960	Prag.g_01113
OG0001330	Praf.g_00805	Prag.g_01327
OG0001331	Praf.g_00578	Prag.g_01395
OG0001332	Praf.g_00554	Prag.g_01533
OG0001333	Praf.g_00436	Prag.g_01706
OG0001334	Praf.g_02077	Prag.g_01828
OG0001335	Praf.g_02076	Prag.g_01829
OG0001336	Praf.g_02763	Prag.g_01943
OG0001339	Praf.g_00248	Prag.g_00096
OG0001340	Praf.g_02066	Prag.g_00319
OG0001341	Praf.g_01580	Prag.g_00742
OG0001344	Praf.g_00859	Prag.g_01157
OG0001347	Praf.g_00130	Prag.g_01276
OG0001348	Praf.g_02569	Prag.g_01606
OG0001350	Praf.g_00386	Prag.g_00230
OG0001351	Praf.g_01958	Prag.g_00433
OG0001352	Praf.g_01127	Prag.g_00658
OG0001353	Praf.g_01589, Praf.g_01588	Prag.g_00837
OG0001354	Praf.g_01375	Prag.g_00974
OG0001355	Praf.g_01484	Prag.g_01616
OG0001356	Praf.g_02686	Prag.g_00769
OG0001358	Praf.g_01665	Prag.g_00598
OG0001360	Praf.g_00936	Prag.g_01081
OG0001361	Praf.g_00883	Prag.g_01169
OG0001362	Praf.g_01818	Prag.g_01504
OG0001363	Praf.g_01820	Prag.g_01506
OG0001365	Praf.g_02661	Prag.g_01910
OG0001369	Praf.g_00261	Prag.g_00086
OG0001371	Praf.g_00371	Prag.g_00657
OG0001372	Praf.g_00348	Prag.g_00751
OG0001373	Praf.g_02734	Prag.g_00880
OG0001374	Praf.g_02742	Prag.g_00888
OG0001376	Praf.g_02677	Prag.g_01045
OG0001377	Praf.g_02676	Prag.g_01046
OG0001378	Praf.g_01997	Prag.g_01090
OG0001379	Praf.g_00803	Prag.g_01349
OG0001380	Praf.g_01623	Prag.g_01377
OG0001381	Praf.g_01294	Prag.g_01383
OG0001382	Praf.g_01298	Prag.g_01599
OG0001385	Praf.g_02731	Prag.g_00877
OG0001386	Praf.g_02732	Prag.g_00878
OG0001387	Praf.g_02733	Prag.g_00879
OG0001388	Praf.g_02736	Prag.g_00882
OG0001389	Praf.g_02737	Prag.g_00883
OG0001390	Praf.g_02738	Prag.g_00884
OG0001391	Praf.g_02739	Prag.g_00885
OG0001392	Praf.g_02740	Prag.g_00886
OG0001393	Praf.g_02741	Prag.g_00887
OG0001395	Praf.g_01321	Prag.g_01023
OG0001396	Praf.g_00132	Prag.g_01277
OG0001397	Praf.g_01819	Prag.g_01505
OG0001398	Praf.g_01004	Prag.g_01612
OG0001399	Praf.g_02089, Praf.g_02090, Praf.g_02643, Praf.g_01869	Prag.g_01749
OG0001401	Praf.g_01593	Prag.g_01280
OG0001402	Praf.g_01670	Prag.g_00759
OG0001403	Praf.g_00036	Prag.g_00030
OG0001405	Praf.g_02074	Prag.g_00317
OG0001406	Praf.g_02678	Prag.g_01044
OG0001409	Praf.g_00870	Prag.g_01160
OG0001410	Praf.g_01894	Prag.g_01373
OG0001414	Praf.g_00374	Prag.g_00222
OG0001415	Praf.g_00744	Prag.g_00224
OG0001416	Praf.g_00792	Prag.g_00438
OG0001418	Praf.g_02180	Prag.g_00662
OG0001422	Praf.g_01950	Prag.g_01604
OG0001425	Praf.g_02673	Prag.g_01920
OG0001431	Praf.g_01082	Prag.g_01325
OG0001433	Praf.g_01027	Prag.g_00768
OG0001434	Praf.g_01500	Prag.g_00925
OG0001437	Praf.g_00745	Prag.g_00223
OG0001438	Praf.g_02294	Prag.g_00284
OG0001441	Praf.g_00644	Prag.g_00500
OG0001442	Praf.g_01504	Prag.g_00733
OG0001443	Praf.g_00493	Prag.g_01652
OG0001446	Praf.g_00962	Prag.g_00073
OG0001449	Praf.g_00353	Prag.g_00388
OG0001450	Praf.g_01230	Prag.g_00665
OG0001451	Praf.g_01323	Prag.g_00865
OG0001452	Praf.g_00953	Prag.g_00894
OG0001455	Praf.g_02587	Prag.g_01108
OG0001460	Praf.g_01028	Prag.g_00767
OG0001462	Praf.g_00043	Prag.g_00034
OG0001463	Praf.g_02287	Prag.g_00277
OG0001464	Praf.g_02065	Prag.g_00320
OG0001472	Praf.g_01248	Prag.g_01581
OG0001477	Praf.g_01119	Prag.g_01256
OG0001479	Praf.g_02050	Prag.g_00332
OG0001485	Praf.g_00549	Prag.g_01617
OG0001491	Praf.g_00941	Prag.g_00791
OG0001496	Praf.g_01115	Prag.g_01254
OG0001497	Praf.g_01118	Prag.g_01255
OG0001500	Praf.g_00375	Prag.g_00254
OG0001501	Praf.g_00817	Prag.g_00683
OG0001503	Praf.g_00359	Prag.g_01127
OG0001506	Praf.g_00956	Prag.g_01531
OG0001514	Praf.g_01114	Prag.g_01253
OG0001523	Praf.g_01037	Prag.g_01124
OG0001524	Praf.g_01038	Prag.g_01125
OG0001525	Praf.g_00977	Prag.g_01589
OG0001550	Praf.g_02648, Praf.g_01002	Prag.g_01111
OG0001553	Praf.g_01791	Prag.g_01485
OG0001555	Praf.g_00345	Prag.g_01595
OG0001556	Praf.g_01032	Prag.g_00761
OG0001558	Praf.g_00020	Prag.g_01283
OG0001565	Praf.g_01576	Prag.g_00395
OG0001569	Praf.g_00969	Prag.g_01086
OG0001585	Praf.g_01193	Prag.g_01307
OG0001586	Praf.g_00115	Prag.g_01463
OG0001598	Praf.g_00819	Prag.g_01640, Prag.g_01272
OG0001627	Praf.g_00545	Prag.g_00749
OG0001635	Praf.g_00968	Prag.g_01634
OG0001652	Praf.g_00018	Prag.g_01281
OG0001670	Praf.g_01085	Prag.g_01623
OG0001671	Praf.g_02564	Prag.g_01288
OG0001684	Praf.g_00737	Prag.g_00567
OG0001696	Praf.g_01231	Prag.g_00866
OG0001698	Praf.g_01130	Prag.g_01052
OG0001700	Praf.g_01043	Prag.g_00766
OG0001780	Praf.g_00099	Prag.g_01449, Prag.g_01461
OG0001782	Praf.g_01861, Praf.g_01470	Prag.g_00326
OG0001792	Praf.g_00903	Prag.g_01441
OG0001834	Praf.g_00097	Prag.g_01447
OG0001959	Praf.g_01873	Prag.g_01296
OG0001963	Praf.g_02086	Prag.g_01642
OG0002036	Praf.g_00482	Prag.g_01643
OG0002291	Praf.g_02494	Prag.g_01299
OG0002329	Praf.g_01080, Praf.g_00963	Prag.g_01279
OG0002425	Praf.g_00114	Prag.g_01466
OG0003183	Praf.g_00104	Prag.g_01414
