Orthogroup	Pran	Prak
OG0001173	Pran.g_01163	Prak.g_01845
OG0001174	Pran.g_01164	Prak.g_01846
OG0001175	Pran.g_01165	Prak.g_01847
OG0001176	Pran.g_01166	Prak.g_01849
OG0001177	Pran.g_01168	Prak.g_01851
OG0001178	Pran.g_01171	Prak.g_01854
OG0001179	Pran.g_01172	Prak.g_01855
OG0001180	Pran.g_01173	Prak.g_01856
OG0001181	Pran.g_01174	Prak.g_01857
OG0001182	Pran.g_01175	Prak.g_01858
OG0001183	Pran.g_01176	Prak.g_01859
OG0001184	Pran.g_01178	Prak.g_01861
OG0001185	Pran.g_01182	Prak.g_01863
OG0001186	Pran.g_01183	Prak.g_01864
OG0001187	Pran.g_01184	Prak.g_01865
OG0001188	Pran.g_01185	Prak.g_01866
OG0001189	Pran.g_01186	Prak.g_01867
OG0001190	Pran.g_01187	Prak.g_01868
OG0001191	Pran.g_01188	Prak.g_01869
OG0001192	Pran.g_01189	Prak.g_01870
OG0001193	Pran.g_01190	Prak.g_01871
OG0001194	Pran.g_01191	Prak.g_01872
OG0001195	Pran.g_01192	Prak.g_01873
OG0001196	Pran.g_01193	Prak.g_01874
OG0001197	Pran.g_01194	Prak.g_01875
OG0001198	Pran.g_01195	Prak.g_01876
OG0001199	Pran.g_01196	Prak.g_01877
OG0001200	Pran.g_01197	Prak.g_01878
OG0001201	Pran.g_01198	Prak.g_01879
OG0001202	Pran.g_01199	Prak.g_01880
OG0001203	Pran.g_01201	Prak.g_01882
OG0001204	Pran.g_01202	Prak.g_01884
OG0001205	Pran.g_01203	Prak.g_01886
OG0001206	Pran.g_01204	Prak.g_01887
OG0001207	Pran.g_01205	Prak.g_01888
OG0001208	Pran.g_01206	Prak.g_01889
OG0001209	Pran.g_01207	Prak.g_01890
OG0001210	Pran.g_01208	Prak.g_01891
OG0001211	Pran.g_01209	Prak.g_01892
OG0001212	Pran.g_01210	Prak.g_01893
OG0001213	Pran.g_01211	Prak.g_01894
OG0001214	Pran.g_01213	Prak.g_01896
OG0001215	Pran.g_01214	Prak.g_01897
OG0001216	Pran.g_01215	Prak.g_01898
OG0001217	Pran.g_01216	Prak.g_01899
OG0001218	Pran.g_01217	Prak.g_01900
OG0001219	Pran.g_01220	Prak.g_01903
OG0001220	Pran.g_01221	Prak.g_01904
OG0001221	Pran.g_01224	Prak.g_01908
OG0001222	Pran.g_01225	Prak.g_01909
OG0001223	Pran.g_01226	Prak.g_01910
OG0001224	Pran.g_01227	Prak.g_01912
OG0001225	Pran.g_01228	Prak.g_01913
OG0001226	Pran.g_01229	Prak.g_01914
OG0001227	Pran.g_01230	Prak.g_01915
OG0001228	Pran.g_01231	Prak.g_01916
OG0001229	Pran.g_01232	Prak.g_01917
OG0001230	Pran.g_01233	Prak.g_01918
OG0001231	Pran.g_01234	Prak.g_01919
OG0001232	Pran.g_01235	Prak.g_01922
OG0001233	Pran.g_01236	Prak.g_01923
OG0001234	Pran.g_01237	Prak.g_01924
OG0001235	Pran.g_01238	Prak.g_01925
OG0001236	Pran.g_01240	Prak.g_01927
OG0001237	Pran.g_01241	Prak.g_01928
OG0001238	Pran.g_01243	Prak.g_01931
OG0001239	Pran.g_01244	Prak.g_01932
OG0001240	Pran.g_01245	Prak.g_01933
OG0001241	Pran.g_01247	Prak.g_01936
OG0001242	Pran.g_01249	Prak.g_01937
OG0001243	Pran.g_01250	Prak.g_01938
OG0001244	Pran.g_01251	Prak.g_01939
OG0001245	Pran.g_01252	Prak.g_01940
OG0001246	Pran.g_01253	Prak.g_01941
OG0001247	Pran.g_01254	Prak.g_01942
OG0001248	Pran.g_01255	Prak.g_01943
OG0001249	Pran.g_01256	Prak.g_01944
OG0001250	Pran.g_01257	Prak.g_01945
OG0001252	Pran.g_00296	Prak.g_00146
OG0001253	Pran.g_00282	Prak.g_00161
OG0001254	Pran.g_01913	Prak.g_00299
OG0001255	Pran.g_01861	Prak.g_00355
OG0001257	Pran.g_01696	Prak.g_00443
OG0001258	Pran.g_01680	Prak.g_00459
OG0001259	Pran.g_01588	Prak.g_00551
OG0001260	Pran.g_01417	Prak.g_00935
OG0001261	Pran.g_01309	Prak.g_00881
OG0001262	Pran.g_01293	Prak.g_00898
OG0001263	Pran.g_00179	Prak.g_01193
OG0001264	Pran.g_00428	Prak.g_00769
OG0001265	Pran.g_00544	Prak.g_01016
OG0001266	Pran.g_00159	Prak.g_00600
OG0001267	Pran.g_00076	Prak.g_01190
OG0001268	Pran.g_00063	Prak.g_01175
OG0001270	Pran.g_00693	Prak.g_01434
OG0001271	Pran.g_00682	Prak.g_01447
OG0001272	Pran.g_00638	Prak.g_00609
OG0001273	Pran.g_00637	Prak.g_01508
OG0001274	Pran.g_00632	Prak.g_01526
OG0001275	Pran.g_00607	Prak.g_01247
OG0001277	Pran.g_00923	Prak.g_01604
OG0001278	Pran.g_00962	Prak.g_01636
OG0001279	Pran.g_00966	Prak.g_01640
OG0001280	Pran.g_00969	Prak.g_01643
OG0001281	Pran.g_01035	Prak.g_01713
OG0001282	Pran.g_01060	Prak.g_01650
OG0001283	Pran.g_01142	Prak.g_01822
OG0001284	Pran.g_01170	Prak.g_01853
OG0001286	Pran.g_01246	Prak.g_01935
OG0001287	Pran.g_01804	Prak.g_01527
OG0001288	Pran.g_01743	Prak.g_00399
OG0001290	Pran.g_00394	Prak.g_00031
OG0001291	Pran.g_00361	Prak.g_00076
OG0001292	Pran.g_00358	Prak.g_00079
OG0001293	Pran.g_00356	Prak.g_00081
OG0001294	Pran.g_00340	Prak.g_00097
OG0001295	Pran.g_00314	Prak.g_00127
OG0001297	Pran.g_00233	Prak.g_00212
OG0001298	Pran.g_01949	Prak.g_00260
OG0001299	Pran.g_01940	Prak.g_00269
OG0001300	Pran.g_01821	Prak.g_01257
OG0001301	Pran.g_01541	Prak.g_01106
OG0001302	Pran.g_01410	Prak.g_01534, Prak.g_01576
OG0001303	Pran.g_01407	Prak.g_01235
OG0001304	Pran.g_00559	Prak.g_00929
OG0001306	Pran.g_00152	Prak.g_01921
OG0001307	Pran.g_00142	Prak.g_01258
OG0001308	Pran.g_00117	Prak.g_01498
OG0001309	Pran.g_00115	Prak.g_01885
OG0001310	Pran.g_00105	Prak.g_00727
OG0001311	Pran.g_00032	Prak.g_01139
OG0001313	Pran.g_00634	Prak.g_00384
OG0001314	Pran.g_00993	Prak.g_01668
OG0001315	Pran.g_01027	Prak.g_01703
OG0001318	Pran.g_00293	Prak.g_00149
OG0001320	Pran.g_01711	Prak.g_01514
OG0001321	Pran.g_01405	Prak.g_00599
OG0001322	Pran.g_01362	Prak.g_01221
OG0001323	Pran.g_00167	Prak.g_00758
OG0001324	Pran.g_00134	Prak.g_00632
OG0001325	Pran.g_00112	Prak.g_00671
OG0001328	Pran.g_00871	Prak.g_01282
OG0001329	Pran.g_00820	Prak.g_01930
OG0001330	Pran.g_00641	Prak.g_01480
OG0001331	Pran.g_00967	Prak.g_01641
OG0001332	Pran.g_01016	Prak.g_01692
OG0001333	Pran.g_01109	Prak.g_01784
OG0001334	Pran.g_01162	Prak.g_01844
OG0001335	Pran.g_01200	Prak.g_01881
OG0001337	Pran.g_00315	Prak.g_00126
OG0001338	Pran.g_00289	Prak.g_01296
OG0001339	Pran.g_00229	Prak.g_00216
OG0001340	Pran.g_01944	Prak.g_00265
OG0001341	Pran.g_01932	Prak.g_00278
OG0001342	Pran.g_01914	Prak.g_00298
OG0001343	Pran.g_01856	Prak.g_00361
OG0001345	Pran.g_01746	Prak.g_00396
OG0001346	Pran.g_01706	Prak.g_00433
OG0001347	Pran.g_01692	Prak.g_00447
OG0001349	Pran.g_01669	Prak.g_00470
OG0001350	Pran.g_01664	Prak.g_00475
OG0001351	Pran.g_01601	Prak.g_00537
OG0001352	Pran.g_01496	Prak.g_00809
OG0001353	Pran.g_01473	Prak.g_00240
OG0001355	Pran.g_01303	Prak.g_00888
OG0001356	Pran.g_00411	Prak.g_00746
OG0001357	Pran.g_00515	Prak.g_01001
OG0001358	Pran.g_00543	Prak.g_01015
OG0001359	Pran.g_00089	Prak.g_01555
OG0001360	Pran.g_00088	Prak.g_01556
OG0001361	Pran.g_00010	Prak.g_01118
OG0001362	Pran.g_00609	Prak.g_00668
OG0001363	Pran.g_00808	Prak.g_00065
OG0001364	Pran.g_00663	Prak.g_01466
OG0001365	Pran.g_01030	Prak.g_00061
OG0001366	Pran.g_01007	Prak.g_01682
OG0001368	Pran.g_01169	Prak.g_01852
OG0001369	Pran.g_00545	Prak.g_01017
OG0001371	Pran.g_00365	Prak.g_00071
OG0001372	Pran.g_00364	Prak.g_00073
OG0001373	Pran.g_00357	Prak.g_00080
OG0001374	Pran.g_00345	Prak.g_00091
OG0001375	Pran.g_00299	Prak.g_00144
OG0001376	Pran.g_00198	Prak.g_00250
OG0001377	Pran.g_01936	Prak.g_00274
OG0001378	Pran.g_01921	Prak.g_00291
OG0001379	Pran.g_01832	Prak.g_01432
OG0001380	Pran.g_00927	Prak.g_00825
OG0001382	Pran.g_01718	Prak.g_00425
OG0001383	Pran.g_01667	Prak.g_00472
OG0001384	Pran.g_01659	Prak.g_00480
OG0001385	Pran.g_01512	Prak.g_01075
OG0001386	Pran.g_01504	Prak.g_00801
OG0001387	Pran.g_01502	Prak.g_00803
OG0001388	Pran.g_01492	Prak.g_00814
OG0001389	Pran.g_01455	Prak.g_01058
OG0001390	Pran.g_01418	Prak.g_01227
OG0001391	Pran.g_01357	Prak.g_00939
OG0001392	Pran.g_00192	Prak.g_00745
OG0001393	Pran.g_00412	Prak.g_00747
OG0001394	Pran.g_00434	Prak.g_00775
OG0001395	Pran.g_00437	Prak.g_00778
OG0001396	Pran.g_01434	Prak.g_01607
OG0001397	Pran.g_00553	Prak.g_01028
OG0001398	Pran.g_00572	Prak.g_00916
OG0001399	Pran.g_00169	Prak.g_00737
OG0001400	Pran.g_00161	Prak.g_01244
OG0001401	Pran.g_00904	Prak.g_00732
OG0001402	Pran.g_00074	Prak.g_01187
OG0001403	Pran.g_00875	Prak.g_01278
OG0001404	Pran.g_00849	Prak.g_01031
OG0001405	Pran.g_00840	Prak.g_01330
OG0001406	Pran.g_00694	Prak.g_01433
OG0001407	Pran.g_00691	Prak.g_01436
OG0001408	Pran.g_00640	Prak.g_01481
OG0001409	Pran.g_00626	Prak.g_01566
OG0001410	Pran.g_00604	Prak.g_01512
OG0001412	Pran.g_00468	Prak.g_00953
OG0001414	Pran.g_00371	Prak.g_01225
OG0001417	Pran.g_01503	Prak.g_00802
OG0001418	Pran.g_01404	Prak.g_00680
OG0001419	Pran.g_01353	Prak.g_00945
OG0001420	Pran.g_00414	Prak.g_00749
OG0001421	Pran.g_00419	Prak.g_00754
OG0001422	Pran.g_00164	Prak.g_00663
OG0001423	Pran.g_00087	Prak.g_00659
OG0001424	Pran.g_00920	Prak.g_01484
OG0001425	Pran.g_00618	Prak.g_01240
OG0001427	Pran.g_01822	Prak.g_01581
OG0001428	Pran.g_00796	Prak.g_01363
OG0001428	Pran.g_00794	Prak.g_01365
OG0001429	Pran.g_00497	Prak.g_00983
OG0001430	Pran.g_00536	Prak.g_00722
OG0001431	Pran.g_00163	Prak.g_00730
OG0001432	Pran.g_00160	Prak.g_01243
OG0001435	Pran.g_00628	Prak.g_01208
OG0001436	Pran.g_01390	Prak.g_01633
OG0001439	Pran.g_01311	Prak.g_00878
OG0001440	Pran.g_00547	Prak.g_01020
OG0001444	Pran.g_00041	Prak.g_01152
OG0001448	Pran.g_00596	Prak.g_01537
OG0001449	Pran.g_00805	Prak.g_01353
OG0001450	Pran.g_00592	Prak.g_01569, Prak.g_01599
OG0001451	Pran.g_01777	Prak.g_00645
OG0001452	Pran.g_01219	Prak.g_01902
OG0001454	Pran.g_01827	Prak.g_00417
OG0001456	Pran.g_01589	Prak.g_00550
OG0001457	Pran.g_01476	Prak.g_00834
OG0001458	Pran.g_01419	Prak.g_00654
OG0001460	Pran.g_01281	Prak.g_00604
OG0001461	Pran.g_00460	Prak.g_01065
OG0001462	Pran.g_00535	Prak.g_01212
OG0001463	Pran.g_00170	Prak.g_00423
OG0001466	Pran.g_01414	Prak.g_01496
OG0001468	Pran.g_01132	Prak.g_01809
OG0001469	Pran.g_00062	Prak.g_01174
OG0001471	Pran.g_01757	Prak.g_00642
OG0001473	Pran.g_00178	Prak.g_00938
OG0001483	Pran.g_00882	Prak.g_01271
OG0001484	Pran.g_00809	Prak.g_00066
OG0001485	Pran.g_01029	Prak.g_01705
OG0001486	Pran.g_00448	Prak.g_00790
OG0001488	Pran.g_00260	Prak.g_00184
OG0001490	Pran.g_01793	Prak.g_01707
OG0001504	Pran.g_00444	Prak.g_00785
OG0001506	Pran.g_00147	Prak.g_01219
OG0001508	Pran.g_00629	Prak.g_01610
OG0001509	Pran.g_01051	Prak.g_00617
OG0001519	Pran.g_01803	Prak.g_01528
OG0001520	Pran.g_01391	Prak.g_01632
OG0001521	Pran.g_01031	Prak.g_00062
OG0001526	Pran.g_00417	Prak.g_00752
OG0001530	Pran.g_01392	Prak.g_01631
OG0001558	Pran.g_00901	Prak.g_00711
OG0001574	Pran.g_01768	Prak.g_00669
OG0001580	Pran.g_00802	Prak.g_01355
OG0001581	Pran.g_00799	Prak.g_01358
OG0001587	Pran.g_00916	Prak.g_00057
OG0001588	Pran.g_00595	Prak.g_01233
OG0001617	Pran.g_00861	Prak.g_01373
OG0001618	Pran.g_01836	Prak.g_01253
OG0001694	Pran.g_00817	Prak.g_00387
OG0001711	Pran.g_00910	Prak.g_01295, Prak.g_01587
OG0001795	Pran.g_01615	Prak.g_00523
OG0001798	Pran.g_00934	Prak.g_01615
OG0001828	Pran.g_00086	Prak.g_01582
OG0001844	Pran.g_00798	Prak.g_01359
OG0001908	Pran.g_00797	Prak.g_01360
OG0001951	Pran.g_00795	Prak.g_01364
OG0001952	Pran.g_00801	Prak.g_01356
OG0001986	Pran.g_00793	Prak.g_01366
OG0001987	Pran.g_00800	Prak.g_01357
OG0002025	Pran.g_00757	Prak.g_01362
OG0002124	Pran.g_00776	Prak.g_01320
OG0002125	Pran.g_00781	Prak.g_01315
OG0002126	Pran.g_00780	Prak.g_01316
OG0002127	Pran.g_00779	Prak.g_01313
OG0002129	Pran.g_01809	Prak.g_01249
OG0002133	Pran.g_00804	Prak.g_01354
OG0002136	Pran.g_00945	Prak.g_01260
