Orthogroup	Pran	Prbj
OG0001138	Pran.g_01119	Prbj.g_00399
OG0001139	Pran.g_01120	Prbj.g_00397
OG0001140	Pran.g_01121	Prbj.g_00395
OG0001141	Pran.g_01122	Prbj.g_00394
OG0001142	Pran.g_01125	Prbj.g_00368
OG0001143	Pran.g_01126	Prbj.g_00367
OG0001144	Pran.g_01127	Prbj.g_00365
OG0001145	Pran.g_01128	Prbj.g_00364
OG0001146	Pran.g_01129	Prbj.g_00363
OG0001147	Pran.g_01130	Prbj.g_00362
OG0001148	Pran.g_01131	Prbj.g_00361
OG0001149	Pran.g_01133	Prbj.g_01494
OG0001150	Pran.g_01134	Prbj.g_01498
OG0001151	Pran.g_01136	Prbj.g_01501
OG0001152	Pran.g_01137	Prbj.g_01502
OG0001153	Pran.g_01138	Prbj.g_01504
OG0001154	Pran.g_01139	Prbj.g_01506
OG0001155	Pran.g_01141	Prbj.g_01509
OG0001156	Pran.g_01143	Prbj.g_01513
OG0001157	Pran.g_01144	Prbj.g_01515
OG0001158	Pran.g_01146	Prbj.g_01517
OG0001159	Pran.g_01147	Prbj.g_01518
OG0001160	Pran.g_01148	Prbj.g_01519
OG0001161	Pran.g_01149	Prbj.g_01576
OG0001162	Pran.g_01150	Prbj.g_01577
OG0001163	Pran.g_01151	Prbj.g_01578
OG0001164	Pran.g_01152	Prbj.g_01579
OG0001165	Pran.g_01153	Prbj.g_01580
OG0001166	Pran.g_01154	Prbj.g_01581
OG0001167	Pran.g_01155	Prbj.g_01592
OG0001168	Pran.g_01156	Prbj.g_01593
OG0001169	Pran.g_01157	Prbj.g_01594
OG0001170	Pran.g_01158	Prbj.g_01596
OG0001171	Pran.g_01159	Prbj.g_01597
OG0001172	Pran.g_01161	Prbj.g_01599
OG0001173	Pran.g_01163	Prbj.g_01821
OG0001174	Pran.g_01164	Prbj.g_01820
OG0001175	Pran.g_01165	Prbj.g_01819
OG0001176	Pran.g_01166	Prbj.g_01809
OG0001177	Pran.g_01168	Prbj.g_01290
OG0001178	Pran.g_01171	Prbj.g_01286
OG0001179	Pran.g_01172	Prbj.g_01285
OG0001180	Pran.g_01173	Prbj.g_01284
OG0001181	Pran.g_01174	Prbj.g_01283
OG0001182	Pran.g_01175	Prbj.g_01282
OG0001183	Pran.g_01176	Prbj.g_01281
OG0001184	Pran.g_01178	Prbj.g_01253
OG0001185	Pran.g_01182	Prbj.g_01250
OG0001186	Pran.g_01183	Prbj.g_01249
OG0001187	Pran.g_01184	Prbj.g_01248
OG0001188	Pran.g_01185	Prbj.g_01245
OG0001189	Pran.g_01186	Prbj.g_01244
OG0001190	Pran.g_01187	Prbj.g_01243
OG0001191	Pran.g_01188	Prbj.g_01241
OG0001192	Pran.g_01189	Prbj.g_01239
OG0001193	Pran.g_01190	Prbj.g_01238
OG0001194	Pran.g_01191	Prbj.g_01236
OG0001195	Pran.g_01192	Prbj.g_01235
OG0001196	Pran.g_01193	Prbj.g_01234
OG0001197	Pran.g_01194	Prbj.g_01233
OG0001198	Pran.g_01195	Prbj.g_01232
OG0001199	Pran.g_01196	Prbj.g_01231
OG0001200	Pran.g_01197	Prbj.g_01229
OG0001201	Pran.g_01198	Prbj.g_01228
OG0001202	Pran.g_01199	Prbj.g_01227
OG0001203	Pran.g_01201	Prbj.g_01225
OG0001204	Pran.g_01202	Prbj.g_01221
OG0001205	Pran.g_01203	Prbj.g_01219
OG0001206	Pran.g_01204	Prbj.g_01218
OG0001207	Pran.g_01205	Prbj.g_01955
OG0001208	Pran.g_01206	Prbj.g_01956
OG0001209	Pran.g_01207	Prbj.g_01957
OG0001210	Pran.g_01208	Prbj.g_01958
OG0001211	Pran.g_01209	Prbj.g_01960
OG0001212	Pran.g_01210	Prbj.g_01961
OG0001213	Pran.g_01211	Prbj.g_01962
OG0001214	Pran.g_01213	Prbj.g_01964
OG0001215	Pran.g_01214	Prbj.g_01966
OG0001216	Pran.g_01215	Prbj.g_01968
OG0001217	Pran.g_01216	Prbj.g_01969
OG0001218	Pran.g_01217	Prbj.g_01970
OG0001219	Pran.g_01220	Prbj.g_01975
OG0001220	Pran.g_01221	Prbj.g_01980
OG0001221	Pran.g_01224	Prbj.g_02002
OG0001222	Pran.g_01225	Prbj.g_02005
OG0001223	Pran.g_01226	Prbj.g_02006
OG0001224	Pran.g_01227	Prbj.g_02008
OG0001225	Pran.g_01228	Prbj.g_02009
OG0001226	Pran.g_01229	Prbj.g_02012
OG0001227	Pran.g_01230	Prbj.g_02013
OG0001228	Pran.g_01231	Prbj.g_02019
OG0001229	Pran.g_01232	Prbj.g_02020
OG0001230	Pran.g_01233	Prbj.g_02021
OG0001231	Pran.g_01234	Prbj.g_02034
OG0001232	Pran.g_01235	Prbj.g_02043
OG0001233	Pran.g_01236	Prbj.g_02044
OG0001234	Pran.g_01237	Prbj.g_02045
OG0001235	Pran.g_01238	Prbj.g_02046
OG0001236	Pran.g_01240	Prbj.g_02048
OG0001237	Pran.g_01241	Prbj.g_02049
OG0001238	Pran.g_01243	Prbj.g_02053
OG0001239	Pran.g_01244	Prbj.g_02055
OG0001240	Pran.g_01245	Prbj.g_02056
OG0001241	Pran.g_01247	Prbj.g_02060
OG0001242	Pran.g_01249	Prbj.g_02062
OG0001243	Pran.g_01250	Prbj.g_02063
OG0001244	Pran.g_01251	Prbj.g_02065
OG0001245	Pran.g_01252	Prbj.g_02067
OG0001246	Pran.g_01253	Prbj.g_02069
OG0001247	Pran.g_01254	Prbj.g_02070
OG0001248	Pran.g_01255	Prbj.g_02071
OG0001249	Pran.g_01256	Prbj.g_02072
OG0001250	Pran.g_01257	Prbj.g_02073
OG0001252	Pran.g_00296	Prbj.g_01545
OG0001253	Pran.g_00282	Prbj.g_00538
OG0001254	Pran.g_01913	Prbj.g_01406
OG0001255	Pran.g_01861	Prbj.g_00342
OG0001256	Pran.g_00925	Prbj.g_00897
OG0001257	Pran.g_01696	Prbj.g_01628
OG0001258	Pran.g_01680	Prbj.g_01609
OG0001259	Pran.g_01588	Prbj.g_01782
OG0001261	Pran.g_01309	Prbj.g_02475
OG0001262	Pran.g_01293	Prbj.g_02498
OG0001264	Pran.g_00428	Prbj.g_02339
OG0001265	Pran.g_00544	Prbj.g_02209
OG0001266	Pran.g_00159	Prbj.g_00678
OG0001267	Pran.g_00076	Prbj.g_00769
OG0001268	Pran.g_00063	Prbj.g_00969
OG0001270	Pran.g_00693	Prbj.g_02627
OG0001271	Pran.g_00682	Prbj.g_01691
OG0001272	Pran.g_00638	Prbj.g_00907
OG0001273	Pran.g_00637	Prbj.g_02106
OG0001274	Pran.g_00632	Prbj.g_00780
OG0001275	Pran.g_00607	Prbj.g_00158
OG0001278	Pran.g_00962	Prbj.g_00870
OG0001279	Pran.g_00966	Prbj.g_00865
OG0001280	Pran.g_00969	Prbj.g_00862
OG0001281	Pran.g_01035	Prbj.g_02653
OG0001282	Pran.g_01060	Prbj.g_00851
OG0001283	Pran.g_01142	Prbj.g_01512
OG0001284	Pran.g_01170	Prbj.g_01287
OG0001286	Pran.g_01246	Prbj.g_02058
OG0001287	Pran.g_01804	Prbj.g_00214, Prbj.g_02701
OG0001288	Pran.g_01743	Prbj.g_00101
OG0001290	Pran.g_00394	Prbj.g_01203
OG0001291	Pran.g_00361	Prbj.g_00567
OG0001292	Pran.g_00358	Prbj.g_00570
OG0001293	Pran.g_00356	Prbj.g_00572
OG0001294	Pran.g_00340	Prbj.g_00604
OG0001295	Pran.g_00314	Prbj.g_01560
OG0001297	Pran.g_00233	Prbj.g_01164
OG0001298	Pran.g_01949	Prbj.g_01340
OG0001299	Pran.g_01940	Prbj.g_01353
OG0001300	Pran.g_01821	Prbj.g_01896
OG0001301	Pran.g_01541	Prbj.g_02575
OG0001303	Pran.g_01407	Prbj.g_00663
OG0001304	Pran.g_00559	Prbj.g_01847
OG0001306	Pran.g_00152	Prbj.g_02042
OG0001307	Pran.g_00142	Prbj.g_02357
OG0001308	Pran.g_00117	Prbj.g_00046
OG0001309	Pran.g_00115	Prbj.g_01220
OG0001310	Pran.g_00105	Prbj.g_00688
OG0001311	Pran.g_00032	Prbj.g_00007
OG0001313	Pran.g_00634	Prbj.g_01184
OG0001314	Pran.g_00993	Prbj.g_00477
OG0001315	Pran.g_01027	Prbj.g_00426
OG0001320	Pran.g_01711	Prbj.g_02145
OG0001324	Pran.g_00134	Prbj.g_02632
OG0001328	Pran.g_00871	Prbj.g_01734
OG0001329	Pran.g_00820	Prbj.g_02051
OG0001331	Pran.g_00967	Prbj.g_00864
OG0001332	Pran.g_01016	Prbj.g_00450
OG0001333	Pran.g_01109	Prbj.g_00409
OG0001335	Pran.g_01200	Prbj.g_01226
OG0001337	Pran.g_00315	Prbj.g_01558
OG0001339	Pran.g_00229	Prbj.g_01168
OG0001340	Pran.g_01944	Prbj.g_01346
OG0001341	Pran.g_01932	Prbj.g_01369
OG0001342	Pran.g_01914	Prbj.g_01405
OG0001343	Pran.g_01856	Prbj.g_00335
OG0001344	Pran.g_01817	Prbj.g_00826
OG0001345	Pran.g_01746	Prbj.g_00098
OG0001346	Pran.g_01706	Prbj.g_00131
OG0001347	Pran.g_01692	Prbj.g_01624
OG0001348	Pran.g_01674	Prbj.g_02091
OG0001350	Pran.g_01664	Prbj.g_02100
OG0001351	Pran.g_01601	Prbj.g_01797
OG0001353	Pran.g_01473	Prbj.g_00269
OG0001355	Pran.g_01303	Prbj.g_02482
OG0001357	Pran.g_00515	Prbj.g_02227
OG0001358	Pran.g_00543	Prbj.g_02210
OG0001361	Pran.g_00010	Prbj.g_02165
OG0001362	Pran.g_00609	Prbj.g_01299
OG0001366	Pran.g_01007	Prbj.g_00460
OG0001367	Pran.g_01050	Prbj.g_00377, Prbj.g_00390
OG0001368	Pran.g_01169	Prbj.g_01288
OG0001369	Pran.g_00545	Prbj.g_02208
OG0001375	Pran.g_00299	Prbj.g_01541
OG0001378	Pran.g_01921	Prbj.g_01395
OG0001380	Pran.g_00927	Prbj.g_00951
OG0001384	Pran.g_01659	Prbj.g_02109
OG0001396	Pran.g_01434	Prbj.g_02309
OG0001410	Pran.g_00604	Prbj.g_00249
OG0001412	Pran.g_00468	Prbj.g_02298
OG0001413	Pran.g_00949	Prbj.g_01330, Prbj.g_00194, Prbj.g_02695, Prbj.g_00726
OG0001415	Pran.g_01868	Prbj.g_00360
OG0001416	Pran.g_01657	Prbj.g_02111
OG0001425	Pran.g_00618	Prbj.g_02174
OG0001426	Pran.g_01242	Prbj.g_02052
OG0001429	Pran.g_00497	Prbj.g_02252
OG0001430	Pran.g_00536	Prbj.g_00038
OG0001436	Pran.g_01390	Prbj.g_01986
OG0001438	Pran.g_01558	Prbj.g_02549
OG0001439	Pran.g_01311	Prbj.g_02473
OG0001442	Pran.g_00101	Prbj.g_00043
OG0001448	Pran.g_00596	Prbj.g_00690
OG0001451	Pran.g_01777	Prbj.g_02711, Prbj.g_01102
OG0001452	Pran.g_01219	Prbj.g_01972
OG0001456	Pran.g_01589	Prbj.g_01783
OG0001466	Pran.g_01414	Prbj.g_02172
OG0001467	Pran.g_00736	Prbj.g_01053
OG0001470	Pran.g_01874	Prbj.g_01457
OG0001471	Pran.g_01757	Prbj.g_02457
OG0001474	Pran.g_00180	Prbj.g_02022
OG0001475	Pran.g_00174	Prbj.g_01979
OG0001476	Pran.g_00173	Prbj.g_01978
OG0001477	Pran.g_00172	Prbj.g_01977
OG0001478	Pran.g_00166	Prbj.g_00764
OG0001479	Pran.g_00139	Prbj.g_00018
OG0001480	Pran.g_00130	Prbj.g_00091
OG0001481	Pran.g_00044	Prbj.g_00309
OG0001483	Pran.g_00882	Prbj.g_01720
OG0001486	Pran.g_00448	Prbj.g_02385
OG0001493	Pran.g_00181	Prbj.g_02023
OG0001494	Pran.g_00182	Prbj.g_02024
OG0001495	Pran.g_00183	Prbj.g_02025
OG0001496	Pran.g_00184	Prbj.g_02026
OG0001497	Pran.g_00185	Prbj.g_02027
OG0001498	Pran.g_00186	Prbj.g_02028
OG0001499	Pran.g_00187	Prbj.g_02029
OG0001500	Pran.g_00188	Prbj.g_02030
OG0001501	Pran.g_00189	Prbj.g_02031
OG0001502	Pran.g_00190	Prbj.g_02032
OG0001503	Pran.g_00191	Prbj.g_02033
OG0001504	Pran.g_00444	Prbj.g_02381
OG0001508	Pran.g_00629	Prbj.g_02626
OG0001513	Pran.g_00328	Prbj.g_00618, Prbj.g_01300
OG0001525	Pran.g_01719	Prbj.g_01731
OG0001532	Pran.g_00390	Prbj.g_01210
OG0001542	Pran.g_00624	Prbj.g_01316
OG0001574	Pran.g_01768	Prbj.g_00213
OG0001587	Pran.g_00916	Prbj.g_01889
OG0001588	Pran.g_00595	Prbj.g_00872
OG0001590	Pran.g_01901	Prbj.g_01420
OG0001592	Pran.g_01794	Prbj.g_01327
OG0001606	Pran.g_01855	Prbj.g_00334
OG0001709	Pran.g_01399	Prbj.g_01633, Prbj.g_01132
OG0001795	Pran.g_01615	Prbj.g_01878
OG0001822	Pran.g_00789	Prbj.g_01402
OG0001915	Pran.g_00610	Prbj.g_00823
OG0001955	Pran.g_01785	Prbj.g_00753
OG0002132	Pran.g_00818	Prbj.g_01528
