Orthogroup	Pran	Pray
OG0001157	Pran.g_01144	Pray.g_01347
OG0001158	Pran.g_01146	Pray.g_01349
OG0001159	Pran.g_01147	Pray.g_01350
OG0001160	Pran.g_01148	Pray.g_01351
OG0001161	Pran.g_01149	Pray.g_01352
OG0001162	Pran.g_01150	Pray.g_01353
OG0001163	Pran.g_01151	Pray.g_01354
OG0001164	Pran.g_01152	Pray.g_01355
OG0001165	Pran.g_01153	Pray.g_01356
OG0001166	Pran.g_01154	Pray.g_01357
OG0001167	Pran.g_01155	Pray.g_01358
OG0001168	Pran.g_01156	Pray.g_01359
OG0001169	Pran.g_01157	Pray.g_01360
OG0001170	Pran.g_01158	Pray.g_01362
OG0001171	Pran.g_01159	Pray.g_01363
OG0001172	Pran.g_01161	Pray.g_01365
OG0001173	Pran.g_01163	Pray.g_01367
OG0001174	Pran.g_01164	Pray.g_01368
OG0001175	Pran.g_01165	Pray.g_01369
OG0001176	Pran.g_01166	Pray.g_01370
OG0001177	Pran.g_01168	Pray.g_01372
OG0001178	Pran.g_01171	Pray.g_01375
OG0001179	Pran.g_01172	Pray.g_01376
OG0001180	Pran.g_01173	Pray.g_01377
OG0001181	Pran.g_01174	Pray.g_01378
OG0001182	Pran.g_01175	Pray.g_01379
OG0001183	Pran.g_01176	Pray.g_01380
OG0001184	Pran.g_01178	Pray.g_01382
OG0001185	Pran.g_01182	Pray.g_01385
OG0001186	Pran.g_01183	Pray.g_01386
OG0001187	Pran.g_01184	Pray.g_01388
OG0001188	Pran.g_01185	Pray.g_01389
OG0001189	Pran.g_01186	Pray.g_01390
OG0001190	Pran.g_01187	Pray.g_01391
OG0001191	Pran.g_01188	Pray.g_01392
OG0001192	Pran.g_01189	Pray.g_01393
OG0001193	Pran.g_01190	Pray.g_01394
OG0001194	Pran.g_01191	Pray.g_01395
OG0001195	Pran.g_01192	Pray.g_01396
OG0001196	Pran.g_01193	Pray.g_01397
OG0001197	Pran.g_01194	Pray.g_01398
OG0001198	Pran.g_01195	Pray.g_01399
OG0001199	Pran.g_01196	Pray.g_01400
OG0001200	Pran.g_01197	Pray.g_01401
OG0001201	Pran.g_01198	Pray.g_01402
OG0001202	Pran.g_01199	Pray.g_01403
OG0001203	Pran.g_01201	Pray.g_01405
OG0001204	Pran.g_01202	Pray.g_01407
OG0001205	Pran.g_01203	Pray.g_01408
OG0001206	Pran.g_01204	Pray.g_01409
OG0001207	Pran.g_01205	Pray.g_01410
OG0001208	Pran.g_01206	Pray.g_01411
OG0001209	Pran.g_01207	Pray.g_01412
OG0001210	Pran.g_01208	Pray.g_01413
OG0001211	Pran.g_01209	Pray.g_01414
OG0001212	Pran.g_01210	Pray.g_01415
OG0001213	Pran.g_01211	Pray.g_01416
OG0001214	Pran.g_01213	Pray.g_01418
OG0001215	Pran.g_01214	Pray.g_01419
OG0001216	Pran.g_01215	Pray.g_01420
OG0001217	Pran.g_01216	Pray.g_01421
OG0001218	Pran.g_01217	Pray.g_01422
OG0001219	Pran.g_01220	Pray.g_01425
OG0001220	Pran.g_01221	Pray.g_01426
OG0001221	Pran.g_01224	Pray.g_01429
OG0001222	Pran.g_01225	Pray.g_01430
OG0001223	Pran.g_01226	Pray.g_01431
OG0001224	Pran.g_01227	Pray.g_01432
OG0001225	Pran.g_01228	Pray.g_01433
OG0001226	Pran.g_01229	Pray.g_01434
OG0001227	Pran.g_01230	Pray.g_01435
OG0001228	Pran.g_01231	Pray.g_01436
OG0001229	Pran.g_01232	Pray.g_01437
OG0001230	Pran.g_01233	Pray.g_01438
OG0001231	Pran.g_01234	Pray.g_01439
OG0001232	Pran.g_01235	Pray.g_01440
OG0001233	Pran.g_01236	Pray.g_01441
OG0001234	Pran.g_01237	Pray.g_01442
OG0001235	Pran.g_01238	Pray.g_01443
OG0001236	Pran.g_01240	Pray.g_01445
OG0001237	Pran.g_01241	Pray.g_01446
OG0001238	Pran.g_01243	Pray.g_01448
OG0001239	Pran.g_01244	Pray.g_01449
OG0001240	Pran.g_01245	Pray.g_01450
OG0001241	Pran.g_01247	Pray.g_01452
OG0001242	Pran.g_01249	Pray.g_01453
OG0001243	Pran.g_01250	Pray.g_01454
OG0001244	Pran.g_01251	Pray.g_01455
OG0001245	Pran.g_01252	Pray.g_01456
OG0001246	Pran.g_01253	Pray.g_01457
OG0001247	Pran.g_01254	Pray.g_01458
OG0001248	Pran.g_01255	Pray.g_01459
OG0001249	Pran.g_01256	Pray.g_01460
OG0001250	Pran.g_01257	Pray.g_01461
OG0001252	Pran.g_00296	Pray.g_00151
OG0001253	Pran.g_00282	Pray.g_00139
OG0001254	Pran.g_01913	Pray.g_00760
OG0001255	Pran.g_01861	Pray.g_00811
OG0001257	Pran.g_01696	Pray.g_00972
OG0001258	Pran.g_01680	Pray.g_00989
OG0001259	Pran.g_01588	Pray.g_01173
OG0001260	Pran.g_01417	Pray.g_00292
OG0001261	Pran.g_01309	Pray.g_00383
OG0001262	Pran.g_01293	Pray.g_00399
OG0001263	Pran.g_00179	Pray.g_00420
OG0001264	Pran.g_00428	Pray.g_00451
OG0001265	Pran.g_00544	Pray.g_00560
OG0001266	Pran.g_00159	Pray.g_00608
OG0001267	Pran.g_00076	Pray.g_00080
OG0001268	Pran.g_00063	Pray.g_00067
OG0001270	Pran.g_00693	Pray.g_01682
OG0001271	Pran.g_00682	Pray.g_01671
OG0001272	Pran.g_00638	Pray.g_01629
OG0001273	Pran.g_00637	Pray.g_01628
OG0001274	Pran.g_00632	Pray.g_01623
OG0001275	Pran.g_00607	Pray.g_01606
OG0001277	Pran.g_00923	Pray.g_01585
OG0001278	Pran.g_00962	Pray.g_01567
OG0001279	Pran.g_00966	Pray.g_01563
OG0001280	Pran.g_00969	Pray.g_01560
OG0001281	Pran.g_01035	Pray.g_01237
OG0001282	Pran.g_01060	Pray.g_01262
OG0001283	Pran.g_01142	Pray.g_01345
OG0001284	Pran.g_01170	Pray.g_01374
OG0001286	Pran.g_01246	Pray.g_01451
OG0001288	Pran.g_01743	Pray.g_00927
OG0001290	Pran.g_00394	Pray.g_01492
OG0001291	Pran.g_00361	Pray.g_00218
OG0001292	Pran.g_00358	Pray.g_00215
OG0001293	Pran.g_00356	Pray.g_00213
OG0001294	Pran.g_00340	Pray.g_00196
OG0001295	Pran.g_00314	Pray.g_00170
OG0001297	Pran.g_00233	Pray.g_00680
OG0001298	Pran.g_01949	Pray.g_00724
OG0001299	Pran.g_01940	Pray.g_00733
OG0001300	Pran.g_01821	Pray.g_00851
OG0001301	Pran.g_01541	Pray.g_01126
OG0001302	Pran.g_01410	Pray.g_00296
OG0001303	Pran.g_01407	Pray.g_00300
OG0001304	Pran.g_00559	Pray.g_00575
OG0001306	Pran.g_00152	Pray.g_00616
OG0001307	Pran.g_00142	Pray.g_00625
OG0001308	Pran.g_00117	Pray.g_00120
OG0001309	Pran.g_00115	Pray.g_00118
OG0001310	Pran.g_00105	Pray.g_00107
OG0001311	Pran.g_00032	Pray.g_00035
OG0001313	Pran.g_00634	Pray.g_01625
OG0001314	Pran.g_00993	Pray.g_01536
OG0001315	Pran.g_01027	Pray.g_01502
OG0001318	Pran.g_00293	Pray.g_00148
OG0001320	Pran.g_01711	Pray.g_00957
OG0001321	Pran.g_01763, Pran.g_01405	Pray.g_00302
OG0001322	Pran.g_01362	Pray.g_00329
OG0001323	Pran.g_00167	Pray.g_00600
OG0001324	Pran.g_00134	Pray.g_00633
OG0001325	Pran.g_00112	Pray.g_00114
OG0001328	Pran.g_00871	Pray.g_01865
OG0001329	Pran.g_00820	Pray.g_01809
OG0001330	Pran.g_00641	Pray.g_01632
OG0001331	Pran.g_00967	Pray.g_01562
OG0001333	Pran.g_01109	Pray.g_01310
OG0001334	Pran.g_01162	Pray.g_01366
OG0001335	Pran.g_01200	Pray.g_01404
OG0001337	Pran.g_00315	Pray.g_00171
OG0001338	Pran.g_00289	Pray.g_00145
OG0001339	Pran.g_00229	Pray.g_00684
OG0001340	Pran.g_01944	Pray.g_00729
OG0001341	Pran.g_01932	Pray.g_00741
OG0001342	Pran.g_01914	Pray.g_00759
OG0001343	Pran.g_01856	Pray.g_00817
OG0001344	Pran.g_01817	Pray.g_00856
OG0001345	Pran.g_01746	Pray.g_00924
OG0001346	Pran.g_01706	Pray.g_00962
OG0001347	Pran.g_01692	Pray.g_00976
OG0001348	Pran.g_01674	Pray.g_00995
OG0001349	Pran.g_01669	Pray.g_01000
OG0001350	Pran.g_01664	Pray.g_01005
OG0001351	Pran.g_01601	Pray.g_01185
OG0001352	Pran.g_01496	Pray.g_01081
OG0001353	Pran.g_01473	Pray.g_01060
OG0001354	Pran.g_01359	Pray.g_00332
OG0001355	Pran.g_01303	Pray.g_00389
OG0001356	Pran.g_00411	Pray.g_00434
OG0001357	Pran.g_00515	Pray.g_00539
OG0001358	Pran.g_00543	Pray.g_00559
OG0001359	Pran.g_00089	Pray.g_00093
OG0001360	Pran.g_00088	Pray.g_00092
OG0001361	Pran.g_00010	Pray.g_00013
OG0001362	Pran.g_00609	Pray.g_01926
OG0001363	Pran.g_00808	Pray.g_01785
OG0001364	Pran.g_00663	Pray.g_01652
OG0001365	Pran.g_01030	Pray.g_01232
OG0001366	Pran.g_01007	Pray.g_01522
OG0001367	Pran.g_01050	Pray.g_01251
OG0001368	Pran.g_01169	Pray.g_01373
OG0001369	Pran.g_00545	Pray.g_00561
OG0001371	Pran.g_00365	Pray.g_00222
OG0001372	Pran.g_00364	Pray.g_00221
OG0001373	Pran.g_00357	Pray.g_00214
OG0001374	Pran.g_00345	Pray.g_00202
OG0001375	Pran.g_00299	Pray.g_00154
OG0001376	Pran.g_00198	Pray.g_00715
OG0001377	Pran.g_01936	Pray.g_00737
OG0001378	Pran.g_01921	Pray.g_00752
OG0001379	Pran.g_01832	Pray.g_00839
OG0001382	Pran.g_01718	Pray.g_00950
OG0001383	Pran.g_01667	Pray.g_01002
OG0001384	Pran.g_01659	Pray.g_01010
OG0001385	Pran.g_01512	Pray.g_01097
OG0001386	Pran.g_01504	Pray.g_01089
OG0001387	Pran.g_01502	Pray.g_01087
OG0001388	Pran.g_01492	Pray.g_01077
OG0001389	Pran.g_01455	Pray.g_01035
OG0001390	Pran.g_01418	Pray.g_00291
OG0001391	Pran.g_01357	Pray.g_00334
OG0001392	Pran.g_00192	Pray.g_00433
OG0001393	Pran.g_00412	Pray.g_00435
OG0001394	Pran.g_00434	Pray.g_00457
OG0001395	Pran.g_00437	Pray.g_00460
OG0001396	Pran.g_01434	Pray.g_00543
OG0001397	Pran.g_00553	Pray.g_00569
OG0001398	Pran.g_00572	Pray.g_00588
OG0001399	Pran.g_00169	Pray.g_00598
OG0001400	Pran.g_00161	Pray.g_00606
OG0001401	Pran.g_00904	Pray.g_00613
OG0001402	Pran.g_00074	Pray.g_00078
OG0001403	Pran.g_00875	Pray.g_01869
OG0001404	Pran.g_00849	Pray.g_01838
OG0001405	Pran.g_00840	Pray.g_01828
OG0001406	Pran.g_00694	Pray.g_01683
OG0001407	Pran.g_00691	Pray.g_01680
OG0001408	Pran.g_00640	Pray.g_01631
OG0001409	Pran.g_00626	Pray.g_01617
OG0001411	Pran.g_01428	Pray.g_01593
OG0001412	Pran.g_00468	Pray.g_00492
OG0001413	Pran.g_00949	Pray.g_00002
OG0001414	Pran.g_00371	Pray.g_00227
OG0001415	Pran.g_01868	Pray.g_00804
OG0001416	Pran.g_01657	Pray.g_01012
OG0001417	Pran.g_01503	Pray.g_01088
OG0001418	Pran.g_01404	Pray.g_00303
OG0001419	Pran.g_01353	Pray.g_00338
OG0001420	Pran.g_00414	Pray.g_00437
OG0001421	Pran.g_00419	Pray.g_00441
OG0001422	Pran.g_00164	Pray.g_00603
OG0001423	Pran.g_00087	Pray.g_00091
OG0001424	Pran.g_00920	Pray.g_00248
OG0001425	Pran.g_00618	Pray.g_01611
OG0001426	Pran.g_01242	Pray.g_01447
OG0001427	Pran.g_01822	Pray.g_00850
OG0001429	Pran.g_00497	Pray.g_00521
OG0001430	Pran.g_00536	Pray.g_00552
OG0001431	Pran.g_00163	Pray.g_00604
OG0001432	Pran.g_00160	Pray.g_00607
OG0001433	Pran.g_00520	Pray.g_01923
OG0001435	Pran.g_00628	Pray.g_01619
OG0001436	Pran.g_01390	Pray.g_00312
OG0001438	Pran.g_01558	Pray.g_01143
OG0001439	Pran.g_01311	Pray.g_00380
OG0001440	Pran.g_00547	Pray.g_00563
OG0001441	Pran.g_00124	Pray.g_00127
OG0001442	Pran.g_00101	Pray.g_00104
OG0001444	Pran.g_00041	Pray.g_00044
OG0001448	Pran.g_00596	Pray.g_01599
OG0001449	Pran.g_00805, Pran.g_00792	Pray.g_01741
OG0001451	Pran.g_01777	Pray.g_01751
OG0001452	Pran.g_01219	Pray.g_01424
OG0001454	Pran.g_01827	Pray.g_00844
OG0001457	Pran.g_01476	Pray.g_01061
OG0001458	Pran.g_01419	Pray.g_00290
OG0001460	Pran.g_01281	Pray.g_00411
OG0001461	Pran.g_00460	Pray.g_00484
OG0001462	Pran.g_00535	Pray.g_00551
OG0001463	Pran.g_00170	Pray.g_00597
OG0001464	Pran.g_00165	Pray.g_00602
OG0001467	Pran.g_00736	Pray.g_01725
OG0001468	Pran.g_01132	Pray.g_01334
OG0001469	Pran.g_00062	Pray.g_00066
OG0001470	Pran.g_01874	Pray.g_00798
OG0001471	Pran.g_01757	Pray.g_00909
OG0001473	Pran.g_00178	Pray.g_00419
OG0001474	Pran.g_00180	Pray.g_00421
OG0001475	Pran.g_00174	Pray.g_00593
OG0001476	Pran.g_00173	Pray.g_00594
OG0001477	Pran.g_00172	Pray.g_00595
OG0001478	Pran.g_00166	Pray.g_00601
OG0001479	Pran.g_00139	Pray.g_00628
OG0001480	Pran.g_00130	Pray.g_00133
OG0001481	Pran.g_00044	Pray.g_00047
OG0001483	Pran.g_00882	Pray.g_01876
OG0001484	Pran.g_00809	Pray.g_01784
OG0001485	Pran.g_01029	Pray.g_01230
OG0001486	Pran.g_00448	Pray.g_00472
OG0001488	Pran.g_00260	Pray.g_00653
OG0001490	Pran.g_01793	Pray.g_00881
OG0001491	Pran.g_01367	Pray.g_00324
OG0001493	Pran.g_00181	Pray.g_00422
OG0001494	Pran.g_00182	Pray.g_00423
OG0001495	Pran.g_00183	Pray.g_00424
OG0001496	Pran.g_00184	Pray.g_00425
OG0001497	Pran.g_00185	Pray.g_00426
OG0001498	Pran.g_00186	Pray.g_00427
OG0001499	Pran.g_00187	Pray.g_00428
OG0001500	Pran.g_00188	Pray.g_00429
OG0001501	Pran.g_00189	Pray.g_00430
OG0001502	Pran.g_00190	Pray.g_00431
OG0001503	Pran.g_00191	Pray.g_00432
OG0001506	Pran.g_00147	Pray.g_00620
OG0001507	Pran.g_00077	Pray.g_00082
OG0001508	Pran.g_00629	Pray.g_01620
OG0001509	Pran.g_01051	Pray.g_01252
OG0001510	Pran.g_01124	Pray.g_01326
OG0001511	Pran.g_01769	Pray.g_01569
OG0001513	Pran.g_00328	Pray.g_00184
OG0001516	Pran.g_00509	Pray.g_00533
OG0001517	Pran.g_00156	Pray.g_00611
OG0001518	Pran.g_01425	Pray.g_01579
OG0001519	Pran.g_01803	Pray.g_00867
OG0001520	Pran.g_01391	Pray.g_00311
OG0001521	Pran.g_01031	Pray.g_01233
OG0001523	Pran.g_00372	Pray.g_00228
OG0001524	Pran.g_01819	Pray.g_00854
OG0001525	Pran.g_01719	Pray.g_00949
OG0001527	Pran.g_00126	Pray.g_00129
OG0001528	Pran.g_00525	Pray.g_01925
OG0001529	Pran.g_01784	Pray.g_01922
OG0001530	Pran.g_01392	Pray.g_00310
OG0001532	Pran.g_00390	Pray.g_01496
OG0001534	Pran.g_00622	Pray.g_01613
OG0001536	Pran.g_00128	Pray.g_00131
OG0001537	Pran.g_00521	Pray.g_01921
OG0001539	Pran.g_00890	Pray.g_01884
OG0001540	Pran.g_01432, Pran.g_00889	Pray.g_01883
OG0001542	Pran.g_00624	Pray.g_01615
OG0001543	Pran.g_00606	Pray.g_01605
OG0001549	Pran.g_00308	Pray.g_00163
OG0001550	Pran.g_01887	Pray.g_00785
OG0001551	Pran.g_01863	Pray.g_00809
OG0001552	Pran.g_01826	Pray.g_00846
OG0001553	Pran.g_01801	Pray.g_00869
OG0001554	Pran.g_01800	Pray.g_00870
OG0001555	Pran.g_01721	Pray.g_00947
OG0001556	Pran.g_01709	Pray.g_00959
OG0001557	Pran.g_01501	Pray.g_01086
OG0001559	Pran.g_01411	Pray.g_00295
OG0001560	Pran.g_01375	Pray.g_00316
OG0001561	Pran.g_01280	Pray.g_00412
OG0001562	Pran.g_00534	Pray.g_00550
OG0001563	Pran.g_00158	Pray.g_00609
OG0001564	Pran.g_00157	Pray.g_00610
OG0001565	Pran.g_00155	Pray.g_00612
OG0001566	Pran.g_00153	Pray.g_00615
OG0001567	Pran.g_00146	Pray.g_00621
OG0001568	Pran.g_00131	Pray.g_00134
OG0001569	Pran.g_00127	Pray.g_00130
OG0001570	Pran.g_00121	Pray.g_00124
OG0001571	Pran.g_00109	Pray.g_00111
OG0001572	Pran.g_00097	Pray.g_00101
OG0001573	Pran.g_00094	Pray.g_00098
OG0001575	Pran.g_01468	Pray.g_01904
OG0001576	Pran.g_00897	Pray.g_01893
OG0001577	Pran.g_00844	Pray.g_01832
OG0001578	Pran.g_00842	Pray.g_01830
OG0001580	Pran.g_00802	Pray.g_01775
OG0001581	Pran.g_00799	Pray.g_01772
OG0001582	Pran.g_00650	Pray.g_01639
OG0001583	Pran.g_00648	Pray.g_01637
OG0001584	Pran.g_00647	Pray.g_01636
OG0001585	Pran.g_00635	Pray.g_01626
OG0001586	Pran.g_01180	Pray.g_01383
OG0001591	Pran.g_01831	Pray.g_00840
OG0001592	Pran.g_01794	Pray.g_00880
OG0001594	Pran.g_01710	Pray.g_00958
OG0001595	Pran.g_01470	Pray.g_01057
OG0001597	Pran.g_01278	Pray.g_00414
OG0001598	Pran.g_00416	Pray.g_00439
OG0001599	Pran.g_00083	Pray.g_00088
OG0001600	Pran.g_00082	Pray.g_00087
OG0001601	Pran.g_00081	Pray.g_00086
OG0001602	Pran.g_00080	Pray.g_00085
OG0001603	Pran.g_00613	Pray.g_01584
OG0001604	Pran.g_00983	Pray.g_01546
OG0001606	Pran.g_01855	Pray.g_00818
OG0001610	Pran.g_01477	Pray.g_01062
OG0001611	Pran.g_01435, Pran.g_00577	Pray.g_00278
OG0001612	Pran.g_01366	Pray.g_00325
OG0001613	Pran.g_00177	Pray.g_00418
OG0001614	Pran.g_00513	Pray.g_00537
OG0001615	Pran.g_00954, Pran.g_00642	Pray.g_01912
OG0001616	Pran.g_00524	Pray.g_01907
OG0001617	Pran.g_00861	Pray.g_01855
OG0001618	Pran.g_01836	Pray.g_01853
OG0001619	Pran.g_00851	Pray.g_01840
OG0001624	Pran.g_01275	Pray.g_00416
OG0001625	Pran.g_00529	Pray.g_00545
OG0001626	Pran.g_00953	Pray.g_01911
OG0001628	Pran.g_00590	Pray.g_01597
OG0001629	Pran.g_00857	Pray.g_01851
OG0001639	Pran.g_00323	Pray.g_00179
OG0001640	Pran.g_00252	Pray.g_00661
OG0001641	Pran.g_01830	Pray.g_00841
OG0001642	Pran.g_01828	Pray.g_00843
OG0001643	Pran.g_01799	Pray.g_00876
OG0001644	Pran.g_01798	Pray.g_00877
OG0001645	Pran.g_01796	Pray.g_00879
OG0001646	Pran.g_00102	Pray.g_00267
OG0001647	Pran.g_01712	Pray.g_00956
OG0001648	Pran.g_01619	Pray.g_01202
OG0001649	Pran.g_01612	Pray.g_01196
OG0001650	Pran.g_01461	Pray.g_01041
OG0001651	Pran.g_01424	Pray.g_00287
OG0001652	Pran.g_01421	Pray.g_00288
OG0001653	Pran.g_01374	Pray.g_00317
OG0001654	Pran.g_01368	Pray.g_00323
OG0001655	Pran.g_01360	Pray.g_00331
OG0001656	Pran.g_01338	Pray.g_00353
OG0001657	Pran.g_01286	Pray.g_00405
OG0001658	Pran.g_01274	Pray.g_00417
OG0001659	Pran.g_00441	Pray.g_00464
OG0001660	Pran.g_00530	Pray.g_00546
OG0001661	Pran.g_00533	Pray.g_00549
OG0001662	Pran.g_00538	Pray.g_00554
OG0001663	Pran.g_00555	Pray.g_00571
OG0001664	Pran.g_00556	Pray.g_00572
OG0001665	Pran.g_00175	Pray.g_00592
OG0001666	Pran.g_00171	Pray.g_00596
OG0001667	Pran.g_00168	Pray.g_00599
OG0001668	Pran.g_00162	Pray.g_00605
OG0001669	Pran.g_00151	Pray.g_00617
OG0001670	Pran.g_00150	Pray.g_00618
OG0001671	Pran.g_00143	Pray.g_00624
OG0001672	Pran.g_00138	Pray.g_00629
OG0001673	Pran.g_00137	Pray.g_00630
OG0001674	Pran.g_00136	Pray.g_00631
OG0001675	Pran.g_00111	Pray.g_00113
OG0001676	Pran.g_00106	Pray.g_00108
OG0001677	Pran.g_00084	Pray.g_00089
OG0001678	Pran.g_00013	Pray.g_00016
OG0001679	Pran.g_00005	Pray.g_00008
OG0001680	Pran.g_00907	Pray.g_01928
OG0001681	Pran.g_00896	Pray.g_01892
OG0001682	Pran.g_00893	Pray.g_01886
OG0001684	Pran.g_00651	Pray.g_01640
OG0001685	Pran.g_00645	Pray.g_01633
OG0001686	Pran.g_00639	Pray.g_01630
OG0001687	Pran.g_00633	Pray.g_01624
OG0001688	Pran.g_00630	Pray.g_01621
OG0001689	Pran.g_00625	Pray.g_01616
OG0001690	Pran.g_00623	Pray.g_01614
OG0001691	Pran.g_00621	Pray.g_01612
OG0001692	Pran.g_00975	Pray.g_01554
OG0001693	Pran.g_01218	Pray.g_01423
OG0001698	Pran.g_01682	Pray.g_00986
OG0001699	Pran.g_01469	Pray.g_01056
OG0001700	Pran.g_01426	Pray.g_00281
OG0001701	Pran.g_01431	Pray.g_00283
OG0001702	Pran.g_01406	Pray.g_00301
OG0001703	Pran.g_01373	Pray.g_00318
OG0001704	Pran.g_01427	Pray.g_00547
OG0001705	Pran.g_00118	Pray.g_00121
OG0001706	Pran.g_00107	Pray.g_00109
OG0001707	Pran.g_00079	Pray.g_00084
OG0001708	Pran.g_00902	Pray.g_01902
OG0001710	Pran.g_00531	Pray.g_00548
OG0001722	Pran.g_00578	Pray.g_00279
OG0001723	Pran.g_00900	Pray.g_00286
OG0001724	Pran.g_01355	Pray.g_00336
OG0001725	Pran.g_01279	Pray.g_00413
OG0001726	Pran.g_00122	Pray.g_00125
OG0001727	Pran.g_01433	Pray.g_01916
OG0001728	Pran.g_00892	Pray.g_01885
OG0001731	Pran.g_00612	Pray.g_01608
OG0001732	Pran.g_00527	Pray.g_01589
OG0001733	Pran.g_01805	Pray.g_00865
OG0001734	Pran.g_01462	Pray.g_01042
OG0001784	Pran.g_01654	Pray.g_01015
OG0001785	Pran.g_01409	Pray.g_00298
OG0001786	Pran.g_01314	Pray.g_00377
OG0001789	Pran.g_00597	Pray.g_01910
OG0001794	Pran.g_01430	Pray.g_01590
OG0001796	Pran.g_00098	Pray.g_00102
OG0001806	Pran.g_01818	Pray.g_00855
OG0001810	Pran.g_01372	Pray.g_00319
OG0001811	Pran.g_01371	Pray.g_00320
OG0001812	Pran.g_01370	Pray.g_00321
OG0001813	Pran.g_01369	Pray.g_00322
OG0001814	Pran.g_01276	Pray.g_00415
OG0001816	Pran.g_00176	Pray.g_00591
OG0001817	Pran.g_00119	Pray.g_00122
OG0001818	Pran.g_00116	Pray.g_00119
OG0001824	Pran.g_00631	Pray.g_01622
OG0001825	Pran.g_00594	Pray.g_01598
OG0001826	Pran.g_00924	Pray.g_01586
OG0001829	Pran.g_00600	Pray.g_01594
OG0001837	Pran.g_01852	Pray.g_00821
OG0001838	Pran.g_01797	Pray.g_00878
OG0001839	Pran.g_01731	Pray.g_00900
OG0001840	Pran.g_00957	Pray.g_01915
OG0001842	Pran.g_00888	Pray.g_01882
OG0001844	Pran.g_00798	Pray.g_01774
OG0001845	Pran.g_00712	Pray.g_01701
OG0001846	Pran.g_00649	Pray.g_01638
OG0001848	Pran.g_00099	Pray.g_01592
OG0001849	Pran.g_00611	Pray.g_01607
OG0001861	Pran.g_00113	Pray.g_00116
OG0001863	Pran.g_00104	Pray.g_00106
OG0001864	Pran.g_00943	Pray.g_01570
OG0001865	Pran.g_01761	Pray.g_01939
OG0001867	Pran.g_00955	Pray.g_01913
OG0001870	Pran.g_01732	Pray.g_01500
OG0001907	Pran.g_01766	Pray.g_00257
OG0001909	Pran.g_01429	Pray.g_01591
OG0001910	Pran.g_01802	Pray.g_00868
OG0001911	Pran.g_00906, Pran.g_01770, Pran.g_00933	Pray.g_00308
OG0001912	Pran.g_01730	Pray.g_00899
OG0001914	Pran.g_00891	Pray.g_00895
OG0001950	Pran.g_00132	Pray.g_00135
OG0001954	Pran.g_01810	Pray.g_00863
OG0001958	Pran.g_00100	Pray.g_00103
OG0001989	Pran.g_01825	Pray.g_00847
OG0001990	Pran.g_01814	Pray.g_00859
OG0002020	Pran.g_01792	Pray.g_00890
OG0002024	Pran.g_00956	Pray.g_01914
OG0002026	Pran.g_01475	Pray.g_00259
OG0002027	Pran.g_00627	Pray.g_01618
OG0002054	Pran.g_01780	Pray.g_01932, Pray.g_01919
OG0002121	Pran.g_00120	Pray.g_00123
OG0002135	Pran.g_00760	Pray.g_01794
