Orthogroup	Pran	Prav
OG0001157	Pran.g_01144	Prav.g_00673
OG0001158	Pran.g_01146	Prav.g_00675
OG0001159	Pran.g_01147	Prav.g_00676
OG0001160	Pran.g_01148	Prav.g_00677
OG0001161	Pran.g_01149	Prav.g_00678
OG0001162	Pran.g_01150	Prav.g_00679
OG0001163	Pran.g_01151	Prav.g_00680
OG0001164	Pran.g_01152	Prav.g_00681
OG0001165	Pran.g_01153	Prav.g_00682
OG0001166	Pran.g_01154	Prav.g_00683
OG0001167	Pran.g_01155	Prav.g_00684
OG0001168	Pran.g_01156	Prav.g_00685
OG0001169	Pran.g_01157	Prav.g_00686
OG0001170	Pran.g_01158	Prav.g_00687
OG0001171	Pran.g_01159	Prav.g_00688
OG0001172	Pran.g_01161	Prav.g_00690
OG0001173	Pran.g_01163	Prav.g_00692
OG0001174	Pran.g_01164	Prav.g_00693
OG0001175	Pran.g_01165	Prav.g_00694
OG0001176	Pran.g_01166	Prav.g_00695
OG0001177	Pran.g_01168	Prav.g_00697
OG0001178	Pran.g_01171	Prav.g_00700
OG0001179	Pran.g_01172	Prav.g_00701
OG0001180	Pran.g_01173	Prav.g_00702
OG0001181	Pran.g_01174	Prav.g_00703
OG0001182	Pran.g_01175	Prav.g_00704
OG0001183	Pran.g_01176	Prav.g_00705
OG0001184	Pran.g_01178	Prav.g_00707
OG0001185	Pran.g_01182	Prav.g_00710
OG0001186	Pran.g_01183	Prav.g_00711
OG0001187	Pran.g_01184	Prav.g_00712
OG0001188	Pran.g_01185	Prav.g_00713
OG0001189	Pran.g_01186	Prav.g_00714
OG0001190	Pran.g_01187	Prav.g_00715
OG0001191	Pran.g_01188	Prav.g_00716
OG0001192	Pran.g_01189	Prav.g_00717
OG0001193	Pran.g_01190	Prav.g_00718
OG0001194	Pran.g_01191	Prav.g_00719
OG0001195	Pran.g_01192	Prav.g_00720
OG0001196	Pran.g_01193	Prav.g_00721
OG0001197	Pran.g_01194	Prav.g_00722
OG0001198	Pran.g_01195	Prav.g_00723
OG0001199	Pran.g_01196	Prav.g_00724
OG0001200	Pran.g_01197	Prav.g_00725
OG0001201	Pran.g_01198	Prav.g_00726
OG0001202	Pran.g_01199	Prav.g_00727
OG0001203	Pran.g_01201	Prav.g_00729
OG0001204	Pran.g_01202	Prav.g_00731
OG0001205	Pran.g_01203	Prav.g_00732
OG0001206	Pran.g_01204	Prav.g_00733
OG0001207	Pran.g_01205	Prav.g_00734
OG0001208	Pran.g_01206	Prav.g_00735
OG0001209	Pran.g_01207	Prav.g_00736
OG0001210	Pran.g_01208	Prav.g_00737
OG0001211	Pran.g_01209	Prav.g_00738
OG0001212	Pran.g_01210	Prav.g_00739
OG0001213	Pran.g_01211	Prav.g_00740
OG0001214	Pran.g_01213	Prav.g_00742
OG0001215	Pran.g_01214	Prav.g_00743
OG0001216	Pran.g_01215	Prav.g_00744
OG0001217	Pran.g_01216	Prav.g_00745
OG0001218	Pran.g_01217	Prav.g_00746
OG0001219	Pran.g_01220	Prav.g_00749
OG0001220	Pran.g_01221	Prav.g_00750
OG0001221	Pran.g_01224	Prav.g_00753
OG0001222	Pran.g_01225	Prav.g_00754
OG0001223	Pran.g_01226	Prav.g_00755
OG0001224	Pran.g_01227	Prav.g_00756
OG0001225	Pran.g_01228	Prav.g_00757
OG0001226	Pran.g_01229	Prav.g_00758
OG0001227	Pran.g_01230	Prav.g_00759
OG0001228	Pran.g_01231	Prav.g_00760
OG0001229	Pran.g_01232	Prav.g_00761
OG0001230	Pran.g_01233	Prav.g_00762
OG0001231	Pran.g_01234	Prav.g_00763
OG0001232	Pran.g_01235	Prav.g_00764
OG0001233	Pran.g_01236	Prav.g_00765
OG0001234	Pran.g_01237	Prav.g_00766
OG0001235	Pran.g_01238	Prav.g_00767
OG0001236	Pran.g_01240	Prav.g_00769
OG0001237	Pran.g_01241	Prav.g_00770
OG0001238	Pran.g_01243	Prav.g_00772
OG0001239	Pran.g_01244	Prav.g_00773
OG0001240	Pran.g_01245	Prav.g_00774
OG0001241	Pran.g_01247	Prav.g_00776
OG0001242	Pran.g_01249	Prav.g_00778
OG0001243	Pran.g_01250	Prav.g_00779
OG0001244	Pran.g_01251	Prav.g_00780
OG0001245	Pran.g_01252	Prav.g_00781
OG0001246	Pran.g_01253	Prav.g_00782
OG0001247	Pran.g_01254	Prav.g_00783
OG0001248	Pran.g_01255	Prav.g_00784
OG0001249	Pran.g_01256	Prav.g_00785
OG0001250	Pran.g_01257	Prav.g_00786
OG0001252	Pran.g_00296	Prav.g_00203
OG0001254	Pran.g_01913	Prav.g_01927
OG0001255	Pran.g_01861	Prav.g_01979
OG0001256	Pran.g_00925	Prav.g_01407
OG0001257	Pran.g_01696	Prav.g_01080
OG0001258	Pran.g_01680	Prav.g_01096
OG0001259	Pran.g_01588	Prav.g_01186
OG0001260	Pran.g_01417	Prav.g_00345
OG0001261	Pran.g_01309	Prav.g_00431
OG0001262	Pran.g_01293	Prav.g_00447
OG0001263	Pran.g_00179	Prav.g_00467
OG0001264	Pran.g_00428	Prav.g_00498
OG0001265	Pran.g_00544	Prav.g_00909
OG0001266	Pran.g_00159	Prav.g_00236
OG0001267	Pran.g_00076	Prav.g_00049
OG0001268	Pran.g_00063	Prav.g_00062
OG0001270	Pran.g_00693	Prav.g_01618
OG0001271	Pran.g_00682	Prav.g_01629
OG0001272	Pran.g_00638	Prav.g_01669
OG0001273	Pran.g_00637	Prav.g_01670
OG0001274	Pran.g_00632	Prav.g_01675
OG0001275	Pran.g_00607	Prav.g_01691
OG0001277	Pran.g_00923	Prav.g_01720
OG0001278	Pran.g_00962	Prav.g_01753
OG0001279	Pran.g_00966	Prav.g_01757
OG0001280	Pran.g_00969	Prav.g_01760
OG0001281	Pran.g_01035	Prav.g_00271
OG0001282	Pran.g_01060	Prav.g_00296
OG0001283	Pran.g_01142	Prav.g_00671
OG0001284	Pran.g_01170	Prav.g_00699
OG0001286	Pran.g_01246	Prav.g_00775
OG0001287	Pran.g_01804	Prav.g_01386
OG0001288	Pran.g_01743	Prav.g_01036
OG0001290	Pran.g_00394	Prav.g_00098
OG0001291	Pran.g_00361	Prav.g_00136
OG0001292	Pran.g_00358	Prav.g_00139
OG0001293	Pran.g_00356	Prav.g_00141
OG0001294	Pran.g_00340	Prav.g_00158
OG0001295	Pran.g_00314	Prav.g_00184
OG0001297	Pran.g_00233	Prav.g_00839
OG0001298	Pran.g_01949	Prav.g_01890
OG0001299	Pran.g_01940	Prav.g_01899
OG0001300	Pran.g_01821	Prav.g_00992
OG0001301	Pran.g_01541	Prav.g_01235
OG0001302	Pran.g_01410	Prav.g_00350
OG0001303	Pran.g_01407	Prav.g_00355
OG0001304	Pran.g_00559	Prav.g_00924
OG0001306	Pran.g_00152	Prav.g_00244
OG0001307	Pran.g_00142	Prav.g_00254
OG0001308	Pran.g_00117	Prav.g_00014
OG0001309	Pran.g_00115	Prav.g_00016
OG0001310	Pran.g_00105	Prav.g_00024
OG0001311	Pran.g_00032	Prav.g_01853
OG0001313	Pran.g_00634	Prav.g_01673
OG0001314	Pran.g_00993	Prav.g_01784
OG0001315	Pran.g_01027	Prav.g_01819
OG0001318	Pran.g_00293	Prav.g_00206
OG0001320	Pran.g_01711	Prav.g_01065
OG0001321	Pran.g_01763	Prav.g_01015
OG0001322	Pran.g_01362	Prav.g_00376
OG0001323	Pran.g_00167	Prav.g_00227
OG0001324	Pran.g_00134	Prav.g_00262
OG0001325	Pran.g_00112	Prav.g_00017
OG0001328	Pran.g_00871	Prav.g_01443
OG0001329	Pran.g_00820	Prav.g_01493
OG0001330	Pran.g_00641	Prav.g_01666
OG0001331	Pran.g_00967	Prav.g_01758
OG0001332	Pran.g_01016	Prav.g_01808
OG0001333	Pran.g_01109	Prav.g_00636
OG0001334	Pran.g_01162	Prav.g_00691
OG0001335	Pran.g_01200	Prav.g_00728
OG0001337	Pran.g_00315	Prav.g_00183
OG0001338	Pran.g_00289	Prav.g_00211
OG0001339	Pran.g_00229	Prav.g_00835
OG0001340	Pran.g_01944	Prav.g_01895
OG0001341	Pran.g_01932	Prav.g_01908
OG0001342	Pran.g_01914	Prav.g_01926
OG0001343	Pran.g_01856	Prav.g_01985
OG0001344	Pran.g_01817	Prav.g_00995
OG0001345	Pran.g_01746	Prav.g_01033
OG0001346	Pran.g_01706	Prav.g_01070
OG0001347	Pran.g_01692	Prav.g_01084
OG0001348	Pran.g_01674	Prav.g_01102
OG0001349	Pran.g_01669	Prav.g_01107
OG0001350	Pran.g_01664	Prav.g_01112
OG0001351	Pran.g_01601	Prav.g_01174
OG0001352	Pran.g_01496	Prav.g_01280
OG0001353	Pran.g_01473	Prav.g_01308
OG0001354	Pran.g_01359	Prav.g_00380
OG0001355	Pran.g_01303	Prav.g_00437
OG0001356	Pran.g_00411	Prav.g_00481
OG0001357	Pran.g_00515	Prav.g_00584
OG0001358	Pran.g_00543	Prav.g_00908
OG0001359	Pran.g_00089	Prav.g_00037
OG0001360	Pran.g_00088	Prav.g_00038
OG0001361	Pran.g_00010	Prav.g_01831
OG0001362	Pran.g_00609	Prav.g_01392
OG0001363	Pran.g_00808	Prav.g_01506
OG0001364	Pran.g_00663	Prav.g_01648
OG0001365	Pran.g_01030	Prav.g_01504
OG0001366	Pran.g_01007	Prav.g_01798
OG0001367	Pran.g_01050	Prav.g_00285
OG0001368	Pran.g_01169	Prav.g_00698
OG0001369	Pran.g_00545	Prav.g_00910
OG0001371	Pran.g_00365	Prav.g_00132
OG0001372	Pran.g_00364	Prav.g_00133
OG0001373	Pran.g_00357	Prav.g_00140
OG0001374	Pran.g_00345	Prav.g_00152
OG0001375	Pran.g_00299	Prav.g_00200
OG0001376	Pran.g_00198	Prav.g_00804
OG0001377	Pran.g_01936	Prav.g_01903
OG0001378	Pran.g_01921	Prav.g_01919
OG0001379	Pran.g_01832	Prav.g_00981
OG0001380	Pran.g_00927	Prav.g_01383, Prav.g_01879
OG0001382	Pran.g_01718	Prav.g_01058
OG0001383	Pran.g_01667	Prav.g_01109
OG0001384	Pran.g_01659	Prav.g_01117
OG0001385	Pran.g_01512	Prav.g_01264
OG0001386	Pran.g_01504	Prav.g_01272
OG0001387	Pran.g_01502	Prav.g_01274
OG0001388	Pran.g_01492	Prav.g_01284
OG0001389	Pran.g_01455	Prav.g_00311
OG0001390	Pran.g_01418	Prav.g_00344
OG0001391	Pran.g_01357	Prav.g_00382
OG0001392	Pran.g_00192	Prav.g_00480
OG0001393	Pran.g_00412	Prav.g_00482
OG0001394	Pran.g_00434	Prav.g_00504
OG0001395	Pran.g_00437	Prav.g_00507
OG0001396	Pran.g_01434	Prav.g_00946
OG0001397	Pran.g_00553	Prav.g_00918
OG0001398	Pran.g_00572	Prav.g_00937
OG0001399	Pran.g_00169	Prav.g_00225
OG0001400	Pran.g_00161	Prav.g_00234
OG0001401	Pran.g_00904	Prav.g_00241
OG0001402	Pran.g_00074	Prav.g_00051
OG0001403	Pran.g_00875	Prav.g_01439
OG0001404	Pran.g_00849	Prav.g_01464
OG0001405	Pran.g_00840	Prav.g_01474
OG0001406	Pran.g_00694	Prav.g_01617
OG0001407	Pran.g_00691	Prav.g_01620
OG0001408	Pran.g_00640	Prav.g_01667
OG0001409	Pran.g_00626	Prav.g_01680
OG0001410	Pran.g_00604	Prav.g_01693
OG0001411	Pran.g_01428	Prav.g_01707
OG0001414	Pran.g_00371	Prav.g_00126
OG0001415	Pran.g_01868	Prav.g_01972
OG0001416	Pran.g_01657	Prav.g_01119
OG0001417	Pran.g_01503	Prav.g_01273
OG0001418	Pran.g_01404	Prav.g_00358
OG0001419	Pran.g_01353	Prav.g_00386
OG0001420	Pran.g_00414	Prav.g_00484
OG0001421	Pran.g_00419	Prav.g_00488
OG0001422	Pran.g_00164	Prav.g_00231
OG0001424	Pran.g_00920	Prav.g_02005
OG0001425	Pran.g_00618	Prav.g_01686
OG0001426	Pran.g_01242	Prav.g_00771
OG0001427	Pran.g_01822	Prav.g_00991
OG0001429	Pran.g_00497	Prav.g_00566
OG0001430	Pran.g_00536	Prav.g_00901
OG0001431	Pran.g_00163	Prav.g_00232
OG0001432	Pran.g_00160	Prav.g_00235
OG0001433	Pran.g_00520	Prav.g_00588, Prav.g_00948
OG0001435	Pran.g_00628	Prav.g_01679
OG0001436	Pran.g_01390	Prav.g_00957
OG0001438	Pran.g_01558	Prav.g_01218
OG0001439	Pran.g_01311	Prav.g_00429
OG0001440	Pran.g_00547	Prav.g_00912
OG0001441	Pran.g_00124	Prav.g_00009
OG0001442	Pran.g_00101	Prav.g_00026
OG0001444	Pran.g_00041	Prav.g_01862
OG0001448	Pran.g_00596	Prav.g_01700
OG0001449	Pran.g_00805, Pran.g_00792	Prav.g_01558
OG0001452	Pran.g_01219	Prav.g_00748
OG0001454	Pran.g_01827	Prav.g_00986
OG0001457	Pran.g_01476	Prav.g_01300
OG0001460	Pran.g_01281	Prav.g_00459
OG0001462	Pran.g_00535	Prav.g_00900
OG0001463	Pran.g_00170	Prav.g_00223
OG0001464	Pran.g_00165	Prav.g_00230
OG0001467	Pran.g_00736	Prav.g_01575
OG0001468	Pran.g_01132	Prav.g_00660
OG0001469	Pran.g_00062	Prav.g_00063
OG0001470	Pran.g_01874	Prav.g_01966
OG0001471	Pran.g_01757	Prav.g_01021
OG0001474	Pran.g_00180	Prav.g_00468
OG0001475	Pran.g_00174	Prav.g_00219
OG0001476	Pran.g_00173	Prav.g_00220
OG0001477	Pran.g_00172	Prav.g_00221
OG0001478	Pran.g_00166	Prav.g_00228
OG0001479	Pran.g_00139	Prav.g_00257
OG0001480	Pran.g_00130	Prav.g_00003
OG0001481	Pran.g_00044	Prav.g_01865
OG0001483	Pran.g_00882	Prav.g_01432
OG0001484	Pran.g_00809	Prav.g_01507
OG0001485	Pran.g_01029	Prav.g_00265
OG0001486	Pran.g_00448	Prav.g_00518
OG0001488	Pran.g_00260	Prav.g_00866
OG0001490	Pran.g_01793	Prav.g_01011
OG0001491	Pran.g_01367	Prav.g_00371
OG0001493	Pran.g_00181	Prav.g_00469
OG0001494	Pran.g_00182	Prav.g_00470
OG0001495	Pran.g_00183	Prav.g_00471
OG0001496	Pran.g_00184	Prav.g_00472
OG0001497	Pran.g_00185	Prav.g_00473
OG0001498	Pran.g_00186	Prav.g_00474
OG0001499	Pran.g_00187	Prav.g_00475
OG0001500	Pran.g_00188	Prav.g_00476
OG0001501	Pran.g_00189	Prav.g_00477
OG0001502	Pran.g_00190	Prav.g_00478
OG0001503	Pran.g_00191	Prav.g_00479
OG0001506	Pran.g_00147	Prav.g_00249
OG0001507	Pran.g_00077	Prav.g_00047
OG0001508	Pran.g_00629	Prav.g_01678
OG0001509	Pran.g_01051	Prav.g_00286
OG0001510	Pran.g_01124	Prav.g_00652
OG0001513	Pran.g_00328	Prav.g_00170
OG0001514	Pran.g_00581	Prav.g_01018
OG0001515	Pran.g_01412	Prav.g_00348
OG0001516	Pran.g_00509	Prav.g_00578
OG0001517	Pran.g_00156	Prav.g_00239
OG0001518	Pran.g_01425	Prav.g_01716
OG0001520	Pran.g_01391	Prav.g_00958
OG0001521	Pran.g_01031	Prav.g_00267
OG0001523	Pran.g_00372	Prav.g_00125
OG0001524	Pran.g_01819	Prav.g_00994
OG0001525	Pran.g_01719	Prav.g_01057
OG0001526	Pran.g_00417	Prav.g_00486
OG0001527	Pran.g_00126	Prav.g_00007
OG0001528	Pran.g_00525	Prav.g_01020
OG0001529	Pran.g_01784	Prav.g_01395
OG0001530	Pran.g_01392	Prav.g_00959
OG0001532	Pran.g_00390	Prav.g_00102
OG0001533	Pran.g_00929	Prav.g_01323
OG0001534	Pran.g_00622	Prav.g_01017
OG0001536	Pran.g_00128	Prav.g_00005
OG0001537	Pran.g_00521	Prav.g_00947
OG0001539	Pran.g_00890	Prav.g_01419
OG0001540	Pran.g_01432, Pran.g_00889	Prav.g_01420
OG0001542	Pran.g_00624	Prav.g_01683
OG0001543	Pran.g_00606	Prav.g_01692
OG0001549	Pran.g_00308	Prav.g_00191
OG0001550	Pran.g_01887	Prav.g_01953
OG0001551	Pran.g_01863	Prav.g_01977
OG0001552	Pran.g_01826	Prav.g_00988
OG0001553	Pran.g_01801	Prav.g_01004
OG0001554	Pran.g_01800	Prav.g_01005
OG0001555	Pran.g_01721	Prav.g_01055
OG0001556	Pran.g_01709	Prav.g_01067
OG0001557	Pran.g_01501	Prav.g_01275
OG0001558	Pran.g_00901	Prav.g_01381
OG0001559	Pran.g_01411	Prav.g_00349
OG0001560	Pran.g_01375	Prav.g_00368
OG0001561	Pran.g_01280	Prav.g_00460
OG0001562	Pran.g_00534	Prav.g_00899
OG0001563	Pran.g_00158	Prav.g_00237
OG0001564	Pran.g_00157	Prav.g_00238
OG0001565	Pran.g_00155	Prav.g_00240
OG0001566	Pran.g_00153	Prav.g_00243
OG0001567	Pran.g_00146	Prav.g_00250
OG0001568	Pran.g_00131	Prav.g_00002
OG0001569	Pran.g_00127	Prav.g_00006
OG0001570	Pran.g_00121	Prav.g_00012
OG0001571	Pran.g_00109	Prav.g_00020
OG0001572	Pran.g_00097	Prav.g_00029
OG0001573	Pran.g_00094	Prav.g_00032
OG0001575	Pran.g_01468	Prav.g_01401
OG0001576	Pran.g_00897	Prav.g_01411
OG0001577	Pran.g_00844	Prav.g_01470
OG0001578	Pran.g_00842	Prav.g_01472
OG0001580	Pran.g_00802	Prav.g_01517
OG0001581	Pran.g_00799	Prav.g_01515
OG0001582	Pran.g_00650	Prav.g_01661
OG0001583	Pran.g_00648	Prav.g_01662
OG0001584	Pran.g_00647	Prav.g_01663
OG0001585	Pran.g_00635	Prav.g_01672
OG0001586	Pran.g_01180	Prav.g_00708
OG0001588	Pran.g_00595	Prav.g_01744
OG0001590	Pran.g_01901	Prav.g_01939
OG0001591	Pran.g_01831	Prav.g_00982
OG0001592	Pran.g_01794	Prav.g_01010
OG0001594	Pran.g_01710	Prav.g_01066
OG0001597	Pran.g_01278	Prav.g_00462
OG0001598	Pran.g_00416	Prav.g_00485
OG0001599	Pran.g_00083	Prav.g_00041
OG0001600	Pran.g_00082	Prav.g_00042
OG0001601	Pran.g_00081	Prav.g_00043
OG0001602	Pran.g_00080	Prav.g_00044
OG0001603	Pran.g_00613	Prav.g_01722
OG0001604	Pran.g_00983	Prav.g_01774
OG0001606	Pran.g_01855	Prav.g_01986
OG0001610	Pran.g_01477	Prav.g_01299
OG0001611	Pran.g_01435, Pran.g_00577	Prav.g_00331
OG0001612	Pran.g_01366	Prav.g_00372
OG0001613	Pran.g_00177	Prav.g_00466
OG0001614	Pran.g_00513	Prav.g_00582
OG0001615	Pran.g_00642	Prav.g_01377
OG0001616	Pran.g_00524	Prav.g_01332, Prav.g_01751
OG0001618	Pran.g_01836	Prav.g_00109
OG0001619	Pran.g_00851	Prav.g_01462
OG0001624	Pran.g_01275	Prav.g_00464
OG0001625	Pran.g_00529	Prav.g_00894
OG0001626	Pran.g_00953	Prav.g_01378
OG0001628	Pran.g_00590	Prav.g_01703
OG0001629	Pran.g_00857	Prav.g_00942
OG0001630	Pran.g_00763, Pran.g_00769	Prav.g_01425
OG0001639	Pran.g_00323	Prav.g_00175
OG0001640	Pran.g_00252	Prav.g_00858
OG0001641	Pran.g_01830	Prav.g_00983
OG0001642	Pran.g_01828	Prav.g_00985
OG0001643	Pran.g_01799	Prav.g_01006
OG0001644	Pran.g_01798	Prav.g_01007
OG0001645	Pran.g_01796	Prav.g_01009
OG0001647	Pran.g_01712	Prav.g_01064
OG0001648	Pran.g_01619	Prav.g_01157
OG0001649	Pran.g_01612	Prav.g_01163
OG0001650	Pran.g_01461	Prav.g_00305
OG0001651	Pran.g_01424	Prav.g_00340
OG0001652	Pran.g_01421	Prav.g_00342
OG0001653	Pran.g_01374	Prav.g_00369
OG0001654	Pran.g_01368	Prav.g_00370
OG0001655	Pran.g_01360	Prav.g_00379
OG0001656	Pran.g_01338	Prav.g_00402
OG0001657	Pran.g_01286	Prav.g_00453
OG0001658	Pran.g_01274	Prav.g_00465
OG0001659	Pran.g_00441	Prav.g_00511
OG0001660	Pran.g_00530	Prav.g_00895
OG0001661	Pran.g_00533	Prav.g_00898
OG0001662	Pran.g_00538	Prav.g_00903
OG0001663	Pran.g_00555	Prav.g_00920
OG0001664	Pran.g_00556	Prav.g_00921
OG0001665	Pran.g_00175	Prav.g_00218
OG0001666	Pran.g_00171	Prav.g_00222
OG0001667	Pran.g_00168	Prav.g_00226
OG0001668	Pran.g_00162	Prav.g_00233
OG0001669	Pran.g_00151	Prav.g_00245
OG0001670	Pran.g_00150	Prav.g_00246
OG0001671	Pran.g_00143	Prav.g_00253
OG0001672	Pran.g_00138	Prav.g_00258
OG0001673	Pran.g_00137	Prav.g_00259
OG0001674	Pran.g_00136	Prav.g_00260
OG0001675	Pran.g_00111	Prav.g_00018
OG0001676	Pran.g_00106	Prav.g_00023
OG0001677	Pran.g_00084	Prav.g_00040
OG0001678	Pran.g_00013	Prav.g_01834
OG0001679	Pran.g_00005	Prav.g_01826
OG0001680	Pran.g_00907	Prav.g_01382
OG0001681	Pran.g_00896	Prav.g_01412
OG0001682	Pran.g_00893	Prav.g_01417
OG0001684	Pran.g_00651	Prav.g_01660
OG0001685	Pran.g_00645	Prav.g_01665
OG0001686	Pran.g_00639	Prav.g_01668
OG0001687	Pran.g_00633	Prav.g_01674
OG0001688	Pran.g_00630	Prav.g_01677
OG0001689	Pran.g_00625	Prav.g_01682
OG0001690	Pran.g_00623	Prav.g_01684
OG0001691	Pran.g_00621	Prav.g_01685
OG0001692	Pran.g_00975	Prav.g_01766
OG0001693	Pran.g_01218	Prav.g_00747
OG0001698	Pran.g_01682	Prav.g_01094
OG0001699	Pran.g_01469	Prav.g_01314
OG0001700	Pran.g_01426	Prav.g_00334
OG0001701	Pran.g_01431	Prav.g_00337
OG0001702	Pran.g_01406	Prav.g_00356
OG0001704	Pran.g_01427	Prav.g_00896
OG0001706	Pran.g_00107	Prav.g_00022
OG0001707	Pran.g_00079	Prav.g_00045
OG0001709	Pran.g_01399	Prav.g_00964
OG0001710	Pran.g_00531	Prav.g_00897
OG0001722	Pran.g_00578	Prav.g_00332
OG0001723	Pran.g_00900	Prav.g_00339
OG0001724	Pran.g_01355	Prav.g_00384
OG0001725	Pran.g_01279	Prav.g_00461
OG0001726	Pran.g_00122	Prav.g_00011
OG0001728	Pran.g_00892	Prav.g_01418
OG0001733	Pran.g_01805	Prav.g_01002
OG0001734	Pran.g_01462	Prav.g_00304
OG0001784	Pran.g_01654	Prav.g_01122
OG0001785	Pran.g_01409	Prav.g_00352
OG0001786	Pran.g_01314	Prav.g_00426
OG0001794	Pran.g_01430	Prav.g_01709
OG0001796	Pran.g_00098	Prav.g_00028
OG0001798	Pran.g_00934	Prav.g_01743
OG0001809	Pran.g_01402	Prav.g_00359
OG0001814	Pran.g_01276	Prav.g_00463
OG0001815	Pran.g_01474	Prav.g_00893
OG0001815	Pran.g_00523	Prav.g_01379
OG0001816	Pran.g_00176	Prav.g_00217
OG0001817	Pran.g_00119	Prav.g_00013
OG0001818	Pran.g_00116	Prav.g_00015
OG0001821	Pran.g_00591	Prav.g_01727
OG0001824	Pran.g_00631	Prav.g_01676
OG0001825	Pran.g_00594	Prav.g_01701
OG0001826	Pran.g_00924	Prav.g_01719
OG0001827	Pran.g_00096	Prav.g_01726
OG0001828	Pran.g_00086	Prav.g_01389
OG0001829	Pran.g_00600	Prav.g_01706
OG0001837	Pran.g_01852	Prav.g_01989
OG0001838	Pran.g_01797	Prav.g_01008
OG0001840	Pran.g_00957	Prav.g_01374
OG0001845	Pran.g_00712	Prav.g_01599
OG0001847	Pran.g_00617	Prav.g_01687
OG0001848	Pran.g_00099	Prav.g_01708
OG0001849	Pran.g_00611	Prav.g_01690
OG0001864	Pran.g_00943	Prav.g_01876
OG0001865	Pran.g_01761	Prav.g_00890
OG0001867	Pran.g_00955	Prav.g_01376
OG0001870	Pran.g_01732	Prav.g_00210
OG0001911	Pran.g_00906, Pran.g_01770, Pran.g_00933	Prav.g_01327
OG0001913	Pran.g_01398	Prav.g_00963
OG0001914	Pran.g_00891	Prav.g_00888, Prav.g_00945
OG0001950	Pran.g_00132	Prav.g_00001
OG0001951	Pran.g_00795	Prav.g_01519
OG0001953	Pran.g_00370	Prav.g_00127
OG0001956	Pran.g_01422	Prav.g_00341
OG0001957	Pran.g_01389	Prav.g_00956
OG0001958	Pran.g_00100	Prav.g_00027
OG0001985	Pran.g_01788	Prav.g_01711
OG0001991	Pran.g_01393	Prav.g_00960
OG0002024	Pran.g_00956	Prav.g_01375
OG0002034	Pran.g_01383	Prav.g_01333
OG0002055	Pran.g_01467	Prav.g_01387
OG0002122	Pran.g_01388, Pran.g_00941	Prav.g_01344
OG0002123	Pran.g_00784	Prav.g_01532
OG0002131	Pran.g_01387	Prav.g_01343
OG0002185	Pran.g_01380	Prav.g_01329
OG0002247	Pran.g_01791	Prav.g_00944
OG0002248	Pran.g_01386	Prav.g_01337
OG0002249	Pran.g_01381	Prav.g_01331
OG0002250	Pran.g_00909	Prav.g_01322
OG0002347	Pran.g_00774	Prav.g_01494
OG0002351	Pran.g_01413	Prav.g_00347
OG0002356	Pran.g_00958	Prav.g_01026
OG0002528	Pran.g_00961	Prav.g_01740
