Orthogroup	Pran	Prab
OG0001133	Pran.g_01114	Prab.g_01811
OG0001134	Pran.g_01115	Prab.g_01812
OG0001135	Pran.g_01116	Prab.g_01813
OG0001136	Pran.g_01117	Prab.g_01814
OG0001137	Pran.g_01118	Prab.g_01815
OG0001138	Pran.g_01119	Prab.g_01816
OG0001139	Pran.g_01120	Prab.g_01817
OG0001140	Pran.g_01121	Prab.g_01818
OG0001141	Pran.g_01122	Prab.g_01819
OG0001142	Pran.g_01125	Prab.g_01822
OG0001143	Pran.g_01126	Prab.g_01823
OG0001144	Pran.g_01127	Prab.g_01824
OG0001145	Pran.g_01128	Prab.g_01825
OG0001146	Pran.g_01129	Prab.g_01826
OG0001147	Pran.g_01130	Prab.g_01827
OG0001148	Pran.g_01131	Prab.g_01828
OG0001149	Pran.g_01133	Prab.g_01830
OG0001150	Pran.g_01134	Prab.g_01831
OG0001151	Pran.g_01136	Prab.g_01833
OG0001152	Pran.g_01137	Prab.g_01834
OG0001153	Pran.g_01138	Prab.g_01835
OG0001154	Pran.g_01139	Prab.g_01836
OG0001155	Pran.g_01141	Prab.g_01838
OG0001156	Pran.g_01143	Prab.g_01840
OG0001157	Pran.g_01144	Prab.g_01841
OG0001158	Pran.g_01146	Prab.g_01843
OG0001159	Pran.g_01147	Prab.g_01844
OG0001160	Pran.g_01148	Prab.g_01845
OG0001161	Pran.g_01149	Prab.g_01846
OG0001162	Pran.g_01150	Prab.g_01847
OG0001163	Pran.g_01151	Prab.g_01848
OG0001164	Pran.g_01152	Prab.g_01849
OG0001165	Pran.g_01153	Prab.g_01850
OG0001166	Pran.g_01154	Prab.g_01851
OG0001167	Pran.g_01155	Prab.g_01852
OG0001168	Pran.g_01156	Prab.g_01853
OG0001169	Pran.g_01157	Prab.g_01854
OG0001170	Pran.g_01158	Prab.g_01855
OG0001171	Pran.g_01159	Prab.g_01856
OG0001172	Pran.g_01161	Prab.g_01858
OG0001173	Pran.g_01163	Prab.g_01860
OG0001174	Pran.g_01164	Prab.g_01861
OG0001175	Pran.g_01165	Prab.g_01862
OG0001176	Pran.g_01166	Prab.g_01863
OG0001177	Pran.g_01168	Prab.g_01865
OG0001178	Pran.g_01171	Prab.g_01868
OG0001179	Pran.g_01172	Prab.g_01869
OG0001180	Pran.g_01173	Prab.g_01870
OG0001181	Pran.g_01174	Prab.g_01871
OG0001182	Pran.g_01175	Prab.g_01872
OG0001183	Pran.g_01176	Prab.g_01873
OG0001184	Pran.g_01178	Prab.g_01875
OG0001185	Pran.g_01182	Prab.g_01879
OG0001186	Pran.g_01183	Prab.g_01880
OG0001187	Pran.g_01184	Prab.g_01881
OG0001188	Pran.g_01185	Prab.g_01882
OG0001189	Pran.g_01186	Prab.g_01883
OG0001190	Pran.g_01187	Prab.g_01884
OG0001191	Pran.g_01188	Prab.g_01885
OG0001192	Pran.g_01189	Prab.g_01886
OG0001193	Pran.g_01190	Prab.g_01887
OG0001194	Pran.g_01191	Prab.g_01888
OG0001195	Pran.g_01192	Prab.g_01889
OG0001196	Pran.g_01193	Prab.g_01890
OG0001197	Pran.g_01194	Prab.g_01891
OG0001198	Pran.g_01195	Prab.g_01892
OG0001199	Pran.g_01196	Prab.g_01893
OG0001200	Pran.g_01197	Prab.g_01894
OG0001201	Pran.g_01198	Prab.g_01895
OG0001202	Pran.g_01199	Prab.g_01896
OG0001203	Pran.g_01201	Prab.g_01898
OG0001204	Pran.g_01202	Prab.g_01900
OG0001205	Pran.g_01203	Prab.g_01901
OG0001206	Pran.g_01204	Prab.g_01902
OG0001207	Pran.g_01205	Prab.g_01903
OG0001208	Pran.g_01206	Prab.g_01904
OG0001209	Pran.g_01207	Prab.g_01905
OG0001210	Pran.g_01208	Prab.g_01906
OG0001211	Pran.g_01209	Prab.g_01907
OG0001212	Pran.g_01210	Prab.g_01908
OG0001213	Pran.g_01211	Prab.g_01909
OG0001214	Pran.g_01213	Prab.g_01911
OG0001215	Pran.g_01214	Prab.g_01912
OG0001216	Pran.g_01215	Prab.g_01913
OG0001217	Pran.g_01216	Prab.g_01914
OG0001218	Pran.g_01217	Prab.g_01915
OG0001219	Pran.g_01220	Prab.g_01918
OG0001220	Pran.g_01221	Prab.g_01919
OG0001221	Pran.g_01224	Prab.g_01922
OG0001222	Pran.g_01225	Prab.g_01923
OG0001223	Pran.g_01226	Prab.g_01924
OG0001224	Pran.g_01227	Prab.g_01925
OG0001225	Pran.g_01228	Prab.g_01926
OG0001226	Pran.g_01229	Prab.g_01927
OG0001227	Pran.g_01230	Prab.g_01928
OG0001228	Pran.g_01231	Prab.g_01929
OG0001229	Pran.g_01232	Prab.g_01930
OG0001230	Pran.g_01233	Prab.g_01931
OG0001231	Pran.g_01234	Prab.g_01932
OG0001232	Pran.g_01235	Prab.g_01933
OG0001233	Pran.g_01236	Prab.g_01934
OG0001234	Pran.g_01237	Prab.g_01935
OG0001235	Pran.g_01238	Prab.g_01936
OG0001236	Pran.g_01240	Prab.g_01938
OG0001237	Pran.g_01241	Prab.g_01939
OG0001238	Pran.g_01243	Prab.g_01941
OG0001239	Pran.g_01244	Prab.g_01942
OG0001240	Pran.g_01245	Prab.g_01943
OG0001241	Pran.g_01247	Prab.g_01945
OG0001242	Pran.g_01249	Prab.g_01947
OG0001243	Pran.g_01250	Prab.g_01948
OG0001244	Pran.g_01251	Prab.g_01949
OG0001245	Pran.g_01252	Prab.g_01950
OG0001246	Pran.g_01253	Prab.g_01951
OG0001247	Pran.g_01254	Prab.g_01952
OG0001248	Pran.g_01255	Prab.g_01953
OG0001249	Pran.g_01256	Prab.g_01954
OG0001250	Pran.g_01257	Prab.g_01955
OG0001252	Pran.g_00296	Prab.g_00128
OG0001253	Pran.g_00282	Prab.g_00141
OG0001254	Pran.g_01913	Prab.g_00269
OG0001255	Pran.g_01861	Prab.g_00321
OG0001256	Pran.g_00925	Prab.g_01624
OG0001257	Pran.g_01696	Prab.g_00486
OG0001258	Pran.g_01680	Prab.g_00502
OG0001259	Pran.g_01588	Prab.g_00594
OG0001260	Pran.g_01417	Prab.g_00766
OG0001261	Pran.g_01309	Prab.g_00874
OG0001262	Pran.g_01293	Prab.g_00890
OG0001263	Pran.g_00179	Prab.g_01100
OG0001264	Pran.g_00428	Prab.g_01069
OG0001265	Pran.g_00544	Prab.g_00953
OG0001266	Pran.g_00159	Prab.g_01120
OG0001267	Pran.g_00076	Prab.g_01203
OG0001268	Pran.g_00063	Prab.g_01216
OG0001270	Pran.g_00693	Prab.g_01506
OG0001271	Pran.g_00682	Prab.g_01517
OG0001272	Pran.g_00638	Prab.g_01561
OG0001273	Pran.g_00637	Prab.g_01562
OG0001274	Pran.g_00632	Prab.g_01567
OG0001275	Pran.g_00607	Prab.g_01592
OG0001277	Pran.g_00923	Prab.g_01623
OG0001278	Pran.g_00962	Prab.g_01661
OG0001279	Pran.g_00966	Prab.g_01665
OG0001280	Pran.g_00969	Prab.g_01668
OG0001281	Pran.g_01035	Prab.g_01734
OG0001282	Pran.g_01060	Prab.g_01758
OG0001283	Pran.g_01142	Prab.g_01839
OG0001284	Pran.g_01170	Prab.g_01867
OG0001286	Pran.g_01246	Prab.g_01944
OG0001287	Pran.g_01804	Prab.g_00379
OG0001288	Pran.g_01743	Prab.g_00440
OG0001290	Pran.g_00394	Prab.g_00030
OG0001291	Pran.g_00361	Prab.g_00063
OG0001292	Pran.g_00358	Prab.g_00066
OG0001293	Pran.g_00356	Prab.g_00068
OG0001294	Pran.g_00340	Prab.g_00084
OG0001295	Pran.g_00314	Prab.g_00110
OG0001297	Pran.g_00233	Prab.g_00190
OG0001298	Pran.g_01949	Prab.g_00233
OG0001299	Pran.g_01940	Prab.g_00242
OG0001300	Pran.g_01821	Prab.g_00362
OG0001301	Pran.g_01541	Prab.g_00642
OG0001302	Pran.g_01410	Prab.g_00773
OG0001303	Pran.g_01407	Prab.g_00776
OG0001304	Pran.g_00559	Prab.g_00938
OG0001306	Pran.g_00152	Prab.g_01127
OG0001307	Pran.g_00142	Prab.g_01137
OG0001308	Pran.g_00117	Prab.g_01162
OG0001309	Pran.g_00115	Prab.g_01164
OG0001310	Pran.g_00105	Prab.g_01174
OG0001311	Pran.g_00032	Prab.g_01247
OG0001313	Pran.g_00634	Prab.g_01565
OG0001314	Pran.g_00993	Prab.g_01692
OG0001315	Pran.g_01027	Prab.g_01726
OG0001318	Pran.g_00293	Prab.g_00131
OG0001320	Pran.g_01711	Prab.g_00472
OG0001321	Pran.g_01763	Prab.g_00420
OG0001321	Pran.g_01405	Prab.g_00778
OG0001322	Pran.g_01362	Prab.g_00821
OG0001323	Pran.g_00167	Prab.g_01112
OG0001324	Pran.g_00134	Prab.g_01145
OG0001325	Pran.g_00112	Prab.g_01167
OG0001328	Pran.g_00871	Prab.g_01331
OG0001329	Pran.g_00820	Prab.g_01381
OG0001330	Pran.g_00641	Prab.g_01558
OG0001331	Pran.g_00967	Prab.g_01666
OG0001332	Pran.g_01016	Prab.g_01715
OG0001333	Pran.g_01109	Prab.g_01806
OG0001334	Pran.g_01162	Prab.g_01859
OG0001335	Pran.g_01200	Prab.g_01897
OG0001337	Pran.g_00315	Prab.g_00109
OG0001338	Pran.g_00289	Prab.g_00135
OG0001339	Pran.g_00229	Prab.g_00194
OG0001340	Pran.g_01944	Prab.g_00238
OG0001341	Pran.g_01932	Prab.g_00250
OG0001342	Pran.g_01914	Prab.g_00268
OG0001343	Pran.g_01856	Prab.g_00326
OG0001344	Pran.g_01817	Prab.g_00366
OG0001345	Pran.g_01746	Prab.g_00437
OG0001346	Pran.g_01706	Prab.g_00476
OG0001347	Pran.g_01692	Prab.g_00490
OG0001348	Pran.g_01674	Prab.g_00508
OG0001349	Pran.g_01669	Prab.g_00513
OG0001350	Pran.g_01664	Prab.g_00518
OG0001351	Pran.g_01601	Prab.g_00581
OG0001352	Pran.g_01496	Prab.g_00687
OG0001353	Pran.g_01473	Prab.g_00710
OG0001354	Pran.g_01359	Prab.g_00824
OG0001355	Pran.g_01303	Prab.g_00880
OG0001356	Pran.g_00411	Prab.g_01086
OG0001357	Pran.g_00515	Prab.g_00982
OG0001358	Pran.g_00543	Prab.g_00954
OG0001359	Pran.g_00089	Prab.g_01190
OG0001360	Pran.g_00088	Prab.g_01191
OG0001361	Pran.g_00010	Prab.g_01269
OG0001362	Pran.g_00609	Prab.g_01590
OG0001363	Pran.g_00808	Prab.g_01392
OG0001364	Pran.g_00663	Prab.g_01536
OG0001365	Pran.g_01030	Prab.g_01729
OG0001366	Pran.g_01007	Prab.g_01706
OG0001367	Pran.g_01050	Prab.g_01748
OG0001368	Pran.g_01169	Prab.g_01866
OG0001369	Pran.g_00545	Prab.g_00952
OG0001371	Pran.g_00365	Prab.g_00059
OG0001372	Pran.g_00364	Prab.g_00060
OG0001373	Pran.g_00357	Prab.g_00067
OG0001374	Pran.g_00345	Prab.g_00079
OG0001375	Pran.g_00299	Prab.g_00125
OG0001376	Pran.g_00198	Prab.g_00225
OG0001377	Pran.g_01936	Prab.g_00246
OG0001378	Pran.g_01921	Prab.g_00261
OG0001379	Pran.g_01832	Prab.g_00351
OG0001380	Pran.g_00927	Prab.g_01626
OG0001382	Pran.g_01718	Prab.g_00465
OG0001383	Pran.g_01667	Prab.g_00515
OG0001384	Pran.g_01659	Prab.g_00523
OG0001385	Pran.g_01512	Prab.g_00671
OG0001386	Pran.g_01504	Prab.g_00679
OG0001387	Pran.g_01502	Prab.g_00681
OG0001388	Pran.g_01492	Prab.g_00691
OG0001389	Pran.g_01455	Prab.g_00728
OG0001390	Pran.g_01418	Prab.g_00765
OG0001391	Pran.g_01357	Prab.g_00826
OG0001392	Pran.g_00192	Prab.g_01087
OG0001393	Pran.g_00412	Prab.g_01085
OG0001394	Pran.g_00434	Prab.g_01063
OG0001395	Pran.g_00437	Prab.g_01060
OG0001396	Pran.g_01434	Prab.g_00749
OG0001397	Pran.g_00553	Prab.g_00944
OG0001398	Pran.g_00572	Prab.g_00925
OG0001399	Pran.g_00169	Prab.g_01110
OG0001400	Pran.g_00161	Prab.g_01118
OG0001401	Pran.g_00904	Prab.g_01298
OG0001402	Pran.g_00074	Prab.g_01205
OG0001403	Pran.g_00875	Prab.g_01327
OG0001404	Pran.g_00849	Prab.g_01352
OG0001405	Pran.g_00840	Prab.g_01361
OG0001406	Pran.g_00694	Prab.g_01505
OG0001407	Pran.g_00691	Prab.g_01508
OG0001408	Pran.g_00640	Prab.g_01559
OG0001409	Pran.g_00626	Prab.g_01573
OG0001410	Pran.g_00604	Prab.g_01595
OG0001411	Pran.g_01428	Prab.g_00755
OG0001412	Pran.g_00468	Prab.g_01029
OG0001413	Pran.g_00949	Prab.g_01648
OG0001414	Pran.g_00371	Prab.g_00053
OG0001415	Pran.g_01868	Prab.g_00314
OG0001416	Pran.g_01657	Prab.g_00525
OG0001417	Pran.g_01503	Prab.g_00680
OG0001418	Pran.g_01404	Prab.g_00779
OG0001419	Pran.g_01353	Prab.g_00830
OG0001420	Pran.g_00414	Prab.g_01083
OG0001421	Pran.g_00419	Prab.g_01078
OG0001422	Pran.g_00164	Prab.g_01115
OG0001423	Pran.g_00087	Prab.g_01192
OG0001424	Pran.g_00920	Prab.g_01282
OG0001425	Pran.g_00618	Prab.g_01581
OG0001426	Pran.g_01242	Prab.g_01940
OG0001427	Pran.g_01822	Prab.g_00361
OG0001428	Pran.g_01806	Prab.g_00377
OG0001428	Pran.g_00796	Prab.g_01404
OG0001428	Pran.g_00794	Prab.g_01406
OG0001429	Pran.g_00497	Prab.g_01000
OG0001430	Pran.g_00536	Prab.g_00961
OG0001431	Pran.g_00163	Prab.g_01116
OG0001432	Pran.g_00160	Prab.g_01119
OG0001433	Pran.g_00520	Prab.g_00977
OG0001435	Pran.g_00628	Prab.g_01571
OG0001436	Pran.g_01390	Prab.g_00793
OG0001438	Pran.g_01558	Prab.g_00624
OG0001439	Pran.g_01311	Prab.g_00872
OG0001440	Pran.g_00547	Prab.g_00950
OG0001441	Pran.g_00124	Prab.g_01155
OG0001442	Pran.g_00101	Prab.g_01178
OG0001444	Pran.g_00041	Prab.g_01238
OG0001448	Pran.g_00596	Prab.g_01603
OG0001449	Pran.g_00805	Prab.g_01395
OG0001449	Pran.g_00792	Prab.g_01408
OG0001450	Pran.g_00592	Prab.g_01607
OG0001451	Pran.g_01777	Prab.g_00406
OG0001452	Pran.g_01219	Prab.g_01917
OG0001454	Pran.g_01827	Prab.g_00356
OG0001456	Pran.g_01589	Prab.g_00593
OG0001457	Pran.g_01476	Prab.g_00707
OG0001458	Pran.g_01419	Prab.g_00764
OG0001460	Pran.g_01281	Prab.g_00902
OG0001461	Pran.g_00460	Prab.g_01037
OG0001462	Pran.g_00535	Prab.g_00962
OG0001463	Pran.g_00170	Prab.g_01109
OG0001464	Pran.g_00165	Prab.g_01114
OG0001466	Pran.g_01414	Prab.g_00769
OG0001467	Pran.g_00736	Prab.g_01463
OG0001468	Pran.g_01132	Prab.g_01829
OG0001469	Pran.g_00062	Prab.g_01217
OG0001470	Pran.g_01874	Prab.g_00308
OG0001471	Pran.g_01757	Prab.g_00426
OG0001473	Pran.g_00178	Prab.g_01101
OG0001474	Pran.g_00180	Prab.g_01099
OG0001475	Pran.g_00174	Prab.g_01105
OG0001476	Pran.g_00173	Prab.g_01106
OG0001477	Pran.g_00172	Prab.g_01107
OG0001478	Pran.g_00166	Prab.g_01113
OG0001479	Pran.g_00139	Prab.g_01140
OG0001480	Pran.g_00130	Prab.g_01149
OG0001481	Pran.g_00044	Prab.g_01235
OG0001483	Pran.g_00882	Prab.g_01320
OG0001484	Pran.g_00809	Prab.g_01391
OG0001485	Pran.g_01029	Prab.g_01728
OG0001486	Pran.g_00448	Prab.g_01049
OG0001488	Pran.g_00260	Prab.g_00163
OG0001490	Pran.g_01793	Prab.g_00390
OG0001491	Pran.g_01367	Prab.g_00816
OG0001493	Pran.g_00181	Prab.g_01098
OG0001494	Pran.g_00182	Prab.g_01097
OG0001495	Pran.g_00183	Prab.g_01096
OG0001496	Pran.g_00184	Prab.g_01095
OG0001497	Pran.g_00185	Prab.g_01094
OG0001498	Pran.g_00186	Prab.g_01093
OG0001499	Pran.g_00187	Prab.g_01092
OG0001500	Pran.g_00188	Prab.g_01091
OG0001501	Pran.g_00189	Prab.g_01090
OG0001502	Pran.g_00190	Prab.g_01089
OG0001503	Pran.g_00191	Prab.g_01088
OG0001504	Pran.g_00444	Prab.g_01053
OG0001506	Pran.g_00147	Prab.g_01132
OG0001507	Pran.g_00077	Prab.g_01202
OG0001508	Pran.g_00629	Prab.g_01570
OG0001509	Pran.g_01051	Prab.g_01749
OG0001510	Pran.g_01124	Prab.g_01821
OG0001511	Pran.g_01769	Prab.g_00414
OG0001513	Pran.g_00328	Prab.g_00096
OG0001514	Pran.g_00581	Prab.g_00916
OG0001514	Pran.g_00581	Prab.g_01618
OG0001515	Pran.g_01412	Prab.g_00771
OG0001516	Pran.g_00509	Prab.g_00988
OG0001517	Pran.g_00156	Prab.g_01123
OG0001518	Pran.g_01425	Prab.g_00758
OG0001519	Pran.g_01803	Prab.g_00380
OG0001520	Pran.g_01391	Prab.g_00792
OG0001521	Pran.g_01031	Prab.g_01730
OG0001523	Pran.g_00372	Prab.g_00052
OG0001524	Pran.g_01819	Prab.g_00364
OG0001525	Pran.g_01719	Prab.g_00464
OG0001526	Pran.g_00417	Prab.g_01080
OG0001527	Pran.g_00126	Prab.g_01153
OG0001528	Pran.g_00525	Prab.g_00972
OG0001529	Pran.g_01784	Prab.g_00399
OG0001530	Pran.g_01392	Prab.g_00791
OG0001532	Pran.g_00390	Prab.g_00034
OG0001533	Pran.g_01790	Prab.g_00393
OG0001533	Pran.g_00929	Prab.g_01628
OG0001534	Pran.g_00622	Prab.g_01577
OG0001536	Pran.g_00128	Prab.g_01151
OG0001537	Pran.g_00521	Prab.g_00976
OG0001539	Pran.g_00890	Prab.g_01312
OG0001540	Pran.g_01432	Prab.g_00751
OG0001540	Pran.g_00889	Prab.g_01313
OG0001542	Pran.g_00624	Prab.g_01575
OG0001543	Pran.g_00606	Prab.g_01593
OG0001549	Pran.g_00308	Prab.g_00116
OG0001550	Pran.g_01887	Prab.g_00295
OG0001551	Pran.g_01863	Prab.g_00319
OG0001552	Pran.g_01826	Prab.g_00357
OG0001553	Pran.g_01801	Prab.g_00382
OG0001554	Pran.g_01800	Prab.g_00383
OG0001555	Pran.g_01721	Prab.g_00462
OG0001556	Pran.g_01709	Prab.g_00474
OG0001557	Pran.g_01501	Prab.g_00682
OG0001558	Pran.g_00901	Prab.g_01301
OG0001559	Pran.g_01411	Prab.g_00772
OG0001560	Pran.g_01375	Prab.g_00808
OG0001561	Pran.g_01280	Prab.g_00903
OG0001562	Pran.g_00534	Prab.g_00963
OG0001563	Pran.g_00158	Prab.g_01121
OG0001564	Pran.g_00157	Prab.g_01122
OG0001565	Pran.g_00155	Prab.g_01124
OG0001566	Pran.g_00153	Prab.g_01126
OG0001567	Pran.g_00146	Prab.g_01133
OG0001568	Pran.g_00131	Prab.g_01148
OG0001569	Pran.g_00127	Prab.g_01152
OG0001570	Pran.g_00121	Prab.g_01158
OG0001571	Pran.g_00109	Prab.g_01170
OG0001572	Pran.g_00097	Prab.g_01182
OG0001573	Pran.g_00094	Prab.g_01185
OG0001574	Pran.g_01768	Prab.g_00415
OG0001575	Pran.g_01468	Prab.g_00715
OG0001576	Pran.g_00897	Prab.g_01305
OG0001577	Pran.g_00844	Prab.g_01357
OG0001578	Pran.g_00842	Prab.g_01359
OG0001580	Pran.g_00802	Prab.g_01398
OG0001581	Pran.g_00799	Prab.g_01401
OG0001582	Pran.g_00650	Prab.g_01549
OG0001583	Pran.g_00648	Prab.g_01551
OG0001584	Pran.g_00647	Prab.g_01552
OG0001585	Pran.g_00635	Prab.g_01564
OG0001586	Pran.g_01180	Prab.g_01877
OG0001587	Pran.g_00916	Prab.g_01286
OG0001588	Pran.g_00595	Prab.g_01604
OG0001590	Pran.g_01901	Prab.g_00281
OG0001591	Pran.g_01831	Prab.g_00352
OG0001592	Pran.g_01794	Prab.g_00389
OG0001594	Pran.g_01710	Prab.g_00473
OG0001595	Pran.g_01470	Prab.g_00713
OG0001597	Pran.g_01278	Prab.g_00905
OG0001598	Pran.g_00416	Prab.g_01081
OG0001599	Pran.g_00083	Prab.g_01196
OG0001600	Pran.g_00082	Prab.g_01197
OG0001601	Pran.g_00081	Prab.g_01198
OG0001602	Pran.g_00080	Prab.g_01199
OG0001603	Pran.g_00613	Prab.g_01586
OG0001604	Pran.g_00983	Prab.g_01682
OG0001606	Pran.g_01855	Prab.g_00327
OG0001610	Pran.g_01477	Prab.g_00706
OG0001611	Pran.g_01435	Prab.g_00748
OG0001611	Pran.g_00577	Prab.g_00920
OG0001612	Pran.g_01366	Prab.g_00817
OG0001613	Pran.g_00177	Prab.g_01102
OG0001614	Pran.g_00513	Prab.g_00984
OG0001615	Pran.g_00954	Prab.g_01653
OG0001615	Pran.g_00642	Prab.g_01557
OG0001616	Pran.g_00524	Prab.g_00973
OG0001617	Pran.g_00861	Prab.g_01341
OG0001618	Pran.g_01836	Prab.g_00346
OG0001619	Pran.g_00851	Prab.g_01350
OG0001624	Pran.g_01275	Prab.g_00908
OG0001625	Pran.g_00529	Prab.g_00968
OG0001626	Pran.g_00953	Prab.g_01652
OG0001628	Pran.g_00590	Prab.g_01609
OG0001629	Pran.g_00857	Prab.g_01344
OG0001630	Pran.g_00763	Prab.g_01436
OG0001630	Pran.g_00769	Prab.g_01431
OG0001639	Pran.g_00323	Prab.g_00101
OG0001640	Pran.g_00252	Prab.g_00171
OG0001641	Pran.g_01830	Prab.g_00353
OG0001642	Pran.g_01828	Prab.g_00355
OG0001643	Pran.g_01799	Prab.g_00384
OG0001644	Pran.g_01798	Prab.g_00385
OG0001645	Pran.g_01796	Prab.g_00387
OG0001646	Pran.g_00102	Prab.g_01177
OG0001647	Pran.g_01712	Prab.g_00471
OG0001648	Pran.g_01619	Prab.g_00563
OG0001649	Pran.g_01612	Prab.g_00570
OG0001650	Pran.g_01461	Prab.g_00722
OG0001651	Pran.g_01424	Prab.g_00759
OG0001652	Pran.g_01421	Prab.g_00762
OG0001653	Pran.g_01374	Prab.g_00809
OG0001654	Pran.g_01368	Prab.g_00815
OG0001655	Pran.g_01360	Prab.g_00823
OG0001656	Pran.g_01338	Prab.g_00845
OG0001657	Pran.g_01286	Prab.g_00897
OG0001658	Pran.g_01274	Prab.g_00909
OG0001659	Pran.g_00441	Prab.g_01056
OG0001660	Pran.g_00530	Prab.g_00967
OG0001661	Pran.g_00533	Prab.g_00964
OG0001662	Pran.g_00538	Prab.g_00959
OG0001663	Pran.g_00555	Prab.g_00942
OG0001664	Pran.g_00556	Prab.g_00941
OG0001665	Pran.g_00175	Prab.g_01104
OG0001666	Pran.g_00171	Prab.g_01108
OG0001667	Pran.g_00168	Prab.g_01111
OG0001668	Pran.g_00162	Prab.g_01117
OG0001669	Pran.g_00151	Prab.g_01128
OG0001670	Pran.g_00150	Prab.g_01129
OG0001671	Pran.g_00143	Prab.g_01136
OG0001672	Pran.g_00138	Prab.g_01141
OG0001673	Pran.g_00137	Prab.g_01142
OG0001674	Pran.g_00136	Prab.g_01143
OG0001675	Pran.g_00111	Prab.g_01168
OG0001676	Pran.g_00106	Prab.g_01173
OG0001677	Pran.g_00084	Prab.g_01195
OG0001678	Pran.g_00013	Prab.g_01266
OG0001679	Pran.g_00005	Prab.g_01274
OG0001680	Pran.g_00907	Prab.g_01295
OG0001681	Pran.g_00896	Prab.g_01306
OG0001682	Pran.g_00893	Prab.g_01309
OG0001684	Pran.g_00651	Prab.g_01548
OG0001685	Pran.g_00645	Prab.g_01554
OG0001686	Pran.g_00639	Prab.g_01560
OG0001687	Pran.g_00633	Prab.g_01566
OG0001688	Pran.g_00630	Prab.g_01569
OG0001689	Pran.g_00625	Prab.g_01574
OG0001690	Pran.g_00623	Prab.g_01576
OG0001691	Pran.g_00621	Prab.g_01578
OG0001692	Pran.g_00975	Prab.g_01674
OG0001693	Pran.g_01218	Prab.g_01916
OG0001694	Pran.g_00817	Prab.g_01384
OG0001698	Pran.g_01682	Prab.g_00500
OG0001699	Pran.g_01469	Prab.g_00714
OG0001700	Pran.g_01426	Prab.g_00757
OG0001701	Pran.g_01431	Prab.g_00752
OG0001702	Pran.g_01406	Prab.g_00777
OG0001703	Pran.g_01373	Prab.g_00810
OG0001704	Pran.g_01427	Prab.g_00756
OG0001705	Pran.g_00118	Prab.g_01161
OG0001706	Pran.g_00107	Prab.g_01172
OG0001707	Pran.g_00079	Prab.g_01200
OG0001708	Pran.g_00902	Prab.g_01300
OG0001709	Pran.g_01399	Prab.g_00784
OG0001710	Pran.g_00531	Prab.g_00966
OG0001711	Pran.g_00910	Prab.g_01292
OG0001712	Pran.g_00811, Pran.g_00812	Prab.g_01389
OG0001722	Pran.g_00578	Prab.g_00919
OG0001723	Pran.g_00900	Prab.g_01302
OG0001724	Pran.g_01355	Prab.g_00828
OG0001725	Pran.g_01279	Prab.g_00904
OG0001726	Pran.g_00122	Prab.g_01157
OG0001727	Pran.g_01433	Prab.g_00750
OG0001728	Pran.g_00892	Prab.g_01310
OG0001731	Pran.g_00612	Prab.g_01587
OG0001732	Pran.g_00527	Prab.g_00970
OG0001733	Pran.g_01805	Prab.g_00378
OG0001734	Pran.g_01462	Prab.g_00721
OG0001784	Pran.g_01654	Prab.g_00528
OG0001785	Pran.g_01409	Prab.g_00774
OG0001786	Pran.g_01314	Prab.g_00869
OG0001789	Pran.g_00597	Prab.g_01602
OG0001794	Pran.g_01430	Prab.g_00753
OG0001795	Pran.g_01615	Prab.g_00567
OG0001796	Pran.g_00098	Prab.g_01181
OG0001797	Pran.g_00860	Prab.g_01342
OG0001798	Pran.g_00934	Prab.g_01633
OG0001806	Pran.g_01818	Prab.g_00365
OG0001808	Pran.g_01782	Prab.g_00401
OG0001809	Pran.g_01402	Prab.g_00781
OG0001810	Pran.g_01372	Prab.g_00811
OG0001811	Pran.g_01371	Prab.g_00812
OG0001812	Pran.g_01370	Prab.g_00813
OG0001813	Pran.g_01369	Prab.g_00814
OG0001814	Pran.g_01276	Prab.g_00907
OG0001815	Pran.g_01474	Prab.g_00709
OG0001815	Pran.g_00523	Prab.g_00974
OG0001816	Pran.g_00176	Prab.g_01103
OG0001817	Pran.g_00119	Prab.g_01160
OG0001818	Pran.g_00116	Prab.g_01163
OG0001821	Pran.g_00591	Prab.g_01608
OG0001822	Pran.g_00789	Prab.g_01411
OG0001823	Pran.g_00813	Prab.g_01388
OG0001824	Pran.g_00631	Prab.g_01568
OG0001825	Pran.g_00594	Prab.g_01605
OG0001827	Pran.g_00096	Prab.g_01183
OG0001828	Pran.g_00086	Prab.g_01193
OG0001829	Pran.g_00600	Prab.g_01599
OG0001837	Pran.g_01852	Prab.g_00330
OG0001838	Pran.g_01797	Prab.g_00386
OG0001839	Pran.g_01731	Prab.g_00452
OG0001840	Pran.g_00957	Prab.g_01656
OG0001842	Pran.g_00888	Prab.g_01314
OG0001844	Pran.g_00798	Prab.g_01402
OG0001845	Pran.g_00712	Prab.g_01487
OG0001846	Pran.g_00649	Prab.g_01550
OG0001847	Pran.g_00617	Prab.g_01582
OG0001848	Pran.g_00099	Prab.g_01180
OG0001849	Pran.g_00611	Prab.g_01588
OG0001861	Pran.g_00113	Prab.g_01166
OG0001863	Pran.g_00104	Prab.g_01175
OG0001864	Pran.g_00943	Prab.g_01642
OG0001865	Pran.g_01761	Prab.g_00422
OG0001867	Pran.g_00955	Prab.g_01654
OG0001870	Pran.g_01732	Prab.g_00451
OG0001871	Pran.g_01272	Prab.g_00911
OG0001907	Pran.g_01766	Prab.g_00417
