Orthogroup	Pran	Prao
OG0001162	Pran.g_01150	Prao.g_01733
OG0001163	Pran.g_01151	Prao.g_01734
OG0001164	Pran.g_01152	Prao.g_01735
OG0001165	Pran.g_01153	Prao.g_01736
OG0001166	Pran.g_01154	Prao.g_01737
OG0001167	Pran.g_01155	Prao.g_01738
OG0001168	Pran.g_01156	Prao.g_01739
OG0001169	Pran.g_01157	Prao.g_01740
OG0001170	Pran.g_01158	Prao.g_01741
OG0001171	Pran.g_01159	Prao.g_01742
OG0001172	Pran.g_01161	Prao.g_01744
OG0001173	Pran.g_01163	Prao.g_01746
OG0001174	Pran.g_01164	Prao.g_01747
OG0001175	Pran.g_01165	Prao.g_01748
OG0001176	Pran.g_01166	Prao.g_01749
OG0001177	Pran.g_01168	Prao.g_01751
OG0001178	Pran.g_01171	Prao.g_01754
OG0001179	Pran.g_01172	Prao.g_01755
OG0001180	Pran.g_01173	Prao.g_01756
OG0001181	Pran.g_01174	Prao.g_01757
OG0001182	Pran.g_01175	Prao.g_01758
OG0001183	Pran.g_01176	Prao.g_01759
OG0001184	Pran.g_01178	Prao.g_01761
OG0001185	Pran.g_01182	Prao.g_01764
OG0001186	Pran.g_01183	Prao.g_01765
OG0001187	Pran.g_01184	Prao.g_01767
OG0001188	Pran.g_01185	Prao.g_01768
OG0001189	Pran.g_01186	Prao.g_01769
OG0001190	Pran.g_01187	Prao.g_01770
OG0001191	Pran.g_01188	Prao.g_01771
OG0001192	Pran.g_01189	Prao.g_01772
OG0001193	Pran.g_01190	Prao.g_01773
OG0001194	Pran.g_01191	Prao.g_01774
OG0001195	Pran.g_01192	Prao.g_01775
OG0001196	Pran.g_01193	Prao.g_01776
OG0001197	Pran.g_01194	Prao.g_01777
OG0001198	Pran.g_01195	Prao.g_01778
OG0001199	Pran.g_01196	Prao.g_01779
OG0001200	Pran.g_01197	Prao.g_01780
OG0001201	Pran.g_01198	Prao.g_01781
OG0001202	Pran.g_01199	Prao.g_01782
OG0001203	Pran.g_01201	Prao.g_01784
OG0001204	Pran.g_01202	Prao.g_01786
OG0001205	Pran.g_01203	Prao.g_01787
OG0001206	Pran.g_01204	Prao.g_01788
OG0001207	Pran.g_01205	Prao.g_01789
OG0001208	Pran.g_01206	Prao.g_01790
OG0001209	Pran.g_01207	Prao.g_01791
OG0001210	Pran.g_01208	Prao.g_01792
OG0001211	Pran.g_01209	Prao.g_01793
OG0001212	Pran.g_01210	Prao.g_01794
OG0001213	Pran.g_01211	Prao.g_01795
OG0001214	Pran.g_01213	Prao.g_01797
OG0001215	Pran.g_01214	Prao.g_01798
OG0001216	Pran.g_01215	Prao.g_01799
OG0001217	Pran.g_01216	Prao.g_01800
OG0001218	Pran.g_01217	Prao.g_01801
OG0001219	Pran.g_01220	Prao.g_01804
OG0001220	Pran.g_01221	Prao.g_01805
OG0001221	Pran.g_01224	Prao.g_01808
OG0001222	Pran.g_01225	Prao.g_01809
OG0001223	Pran.g_01226	Prao.g_01810
OG0001224	Pran.g_01227	Prao.g_01811
OG0001225	Pran.g_01228	Prao.g_01812
OG0001226	Pran.g_01229	Prao.g_01813
OG0001227	Pran.g_01230	Prao.g_01814
OG0001228	Pran.g_01231	Prao.g_01815
OG0001229	Pran.g_01232	Prao.g_01816
OG0001230	Pran.g_01233	Prao.g_01817
OG0001231	Pran.g_01234	Prao.g_01818
OG0001232	Pran.g_01235	Prao.g_01819
OG0001233	Pran.g_01236	Prao.g_01820
OG0001234	Pran.g_01237	Prao.g_01821
OG0001235	Pran.g_01238	Prao.g_01822
OG0001236	Pran.g_01240	Prao.g_01824
OG0001237	Pran.g_01241	Prao.g_01825
OG0001238	Pran.g_01243	Prao.g_01827
OG0001239	Pran.g_01244	Prao.g_01828
OG0001240	Pran.g_01245	Prao.g_01829
OG0001241	Pran.g_01247	Prao.g_01831
OG0001242	Pran.g_01249	Prao.g_01833
OG0001243	Pran.g_01250	Prao.g_01834
OG0001244	Pran.g_01251	Prao.g_01835
OG0001245	Pran.g_01252	Prao.g_01836
OG0001246	Pran.g_01253	Prao.g_01837
OG0001247	Pran.g_01254	Prao.g_01838
OG0001248	Pran.g_01255	Prao.g_01839
OG0001249	Pran.g_01256	Prao.g_01840
OG0001250	Pran.g_01257	Prao.g_01841
OG0001252	Pran.g_00296	Prao.g_00276
OG0001253	Pran.g_00282	Prao.g_00288
OG0001254	Pran.g_01913	Prao.g_00418
OG0001255	Pran.g_01861	Prao.g_00469
OG0001257	Pran.g_01696	Prao.g_00588
OG0001258	Pran.g_01680	Prao.g_00604
OG0001259	Pran.g_01588	Prao.g_00028
OG0001260	Pran.g_01417	Prao.g_00686
OG0001261	Pran.g_01309	Prao.g_00776
OG0001262	Pran.g_01293	Prao.g_00792
OG0001263	Pran.g_00179	Prao.g_00812
OG0001264	Pran.g_00428	Prao.g_00844
OG0001265	Pran.g_00544	Prao.g_00950
OG0001266	Pran.g_00159	Prao.g_01001
OG0001267	Pran.g_00076	Prao.g_01105
OG0001268	Pran.g_00063	Prao.g_01092
OG0001270	Pran.g_00693	Prao.g_01436
OG0001271	Pran.g_00682	Prao.g_01447
OG0001272	Pran.g_00638	Prao.g_01489
OG0001273	Pran.g_00637	Prao.g_01490
OG0001274	Pran.g_00632	Prao.g_01495
OG0001275	Pran.g_00607	Prao.g_01511
OG0001277	Pran.g_00923	Prao.g_01531
OG0001278	Pran.g_00962	Prao.g_01544
OG0001279	Pran.g_00966	Prao.g_01548
OG0001280	Pran.g_00969	Prao.g_01551
OG0001281	Pran.g_01035	Prao.g_01618
OG0001282	Pran.g_01060	Prao.g_01643
OG0001284	Pran.g_01170	Prao.g_01753
OG0001286	Pran.g_01246	Prao.g_01830
OG0001288	Pran.g_01743	Prao.g_00541
OG0001291	Pran.g_00361	Prao.g_00210
OG0001292	Pran.g_00358	Prao.g_00213
OG0001293	Pran.g_00356	Prao.g_00215
OG0001294	Pran.g_00340	Prao.g_00232
OG0001295	Pran.g_00314	Prao.g_00258
OG0001297	Pran.g_00233	Prao.g_00337
OG0001298	Pran.g_01949	Prao.g_00381
OG0001299	Pran.g_01940	Prao.g_00390
OG0001300	Pran.g_01821	Prao.g_00508
OG0001301	Pran.g_01541	Prao.g_00076
OG0001302	Pran.g_01410	Prao.g_00690
OG0001303	Pran.g_01407	Prao.g_00694
OG0001304	Pran.g_00559	Prao.g_00965
OG0001306	Pran.g_00152	Prao.g_01009
OG0001307	Pran.g_00142	Prao.g_01018
OG0001308	Pran.g_00117	Prao.g_01145
OG0001309	Pran.g_00115	Prao.g_01143
OG0001310	Pran.g_00105	Prao.g_01132
OG0001311	Pran.g_00032	Prao.g_01061
OG0001313	Pran.g_00634	Prao.g_01493
OG0001314	Pran.g_00993	Prao.g_01575
OG0001315	Pran.g_01027	Prao.g_01609
OG0001318	Pran.g_00293	Prao.g_00279
OG0001320	Pran.g_01711	Prao.g_00573
OG0001321	Pran.g_01763, Pran.g_01405	Prao.g_00696
OG0001322	Pran.g_01362	Prao.g_00721
OG0001323	Pran.g_00167	Prao.g_00993
OG0001324	Pran.g_00134	Prao.g_01026
OG0001325	Pran.g_00112	Prao.g_01139
OG0001328	Pran.g_00871	Prao.g_01271
OG0001329	Pran.g_00820	Prao.g_01216
OG0001330	Pran.g_00641	Prao.g_01486
OG0001331	Pran.g_00967	Prao.g_01549
OG0001332	Pran.g_01016	Prao.g_01598
OG0001333	Pran.g_01109	Prao.g_01691
OG0001334	Pran.g_01162	Prao.g_01745
OG0001335	Pran.g_01200	Prao.g_01783
OG0001337	Pran.g_00315	Prao.g_00257
OG0001338	Pran.g_00289	Prao.g_00282
OG0001339	Pran.g_00229	Prao.g_00341
OG0001340	Pran.g_01944	Prao.g_00386
OG0001341	Pran.g_01932	Prao.g_00399
OG0001342	Pran.g_01914	Prao.g_00417
OG0001343	Pran.g_01856	Prao.g_00475
OG0001344	Pran.g_01817	Prao.g_00512
OG0001345	Pran.g_01746	Prao.g_00538
OG0001346	Pran.g_01706	Prao.g_00578
OG0001347	Pran.g_01692	Prao.g_00592
OG0001348	Pran.g_01674	Prao.g_00610
OG0001349	Pran.g_01669	Prao.g_00615
OG0001350	Pran.g_01664	Prao.g_00620
OG0001351	Pran.g_01601	Prao.g_01869
OG0001352	Pran.g_01496	Prao.g_00120
OG0001353	Pran.g_01473	Prao.g_00141
OG0001354	Pran.g_01359	Prao.g_00724
OG0001355	Pran.g_01303	Prao.g_00782
OG0001356	Pran.g_00411	Prao.g_00826
OG0001357	Pran.g_00515	Prao.g_00930
OG0001358	Pran.g_00543	Prao.g_00949
OG0001359	Pran.g_00089	Prao.g_01118
OG0001360	Pran.g_00088	Prao.g_01117
OG0001361	Pran.g_00010	Prao.g_01039
OG0001363	Pran.g_00808	Prao.g_01219
OG0001364	Pran.g_00663	Prao.g_01466
OG0001365	Pran.g_01030	Prao.g_01613
OG0001366	Pran.g_01007	Prao.g_01589
OG0001367	Pran.g_01050	Prao.g_01632
OG0001368	Pran.g_01169	Prao.g_01752
OG0001369	Pran.g_00545	Prao.g_00951
OG0001371	Pran.g_00365	Prao.g_00206
OG0001372	Pran.g_00364	Prao.g_00207
OG0001373	Pran.g_00357	Prao.g_00214
OG0001374	Pran.g_00345	Prao.g_00226
OG0001376	Pran.g_00198	Prao.g_00372
OG0001377	Pran.g_01936	Prao.g_00394
OG0001378	Pran.g_01921	Prao.g_00410
OG0001379	Pran.g_01832	Prao.g_00497
OG0001382	Pran.g_01718	Prao.g_00566
OG0001383	Pran.g_01667	Prao.g_00617
OG0001384	Pran.g_01659	Prao.g_00625
OG0001385	Pran.g_01512	Prao.g_00105
OG0001386	Pran.g_01504	Prao.g_00113
OG0001387	Pran.g_01502	Prao.g_00115
OG0001388	Pran.g_01492	Prao.g_00124
OG0001389	Pran.g_01455	Prao.g_00653
OG0001390	Pran.g_01418	Prao.g_00685
OG0001391	Pran.g_01357	Prao.g_00726
OG0001392	Pran.g_00192	Prao.g_00825
OG0001393	Pran.g_00412	Prao.g_00828
OG0001394	Pran.g_00434	Prao.g_00850
OG0001395	Pran.g_00437	Prao.g_00853
OG0001397	Pran.g_00553	Prao.g_00959
OG0001398	Pran.g_00572	Prao.g_00978
OG0001399	Pran.g_00169	Prao.g_00991
OG0001400	Pran.g_00161	Prao.g_00999
OG0001401	Pran.g_00904	Prao.g_01336
OG0001402	Pran.g_00074	Prao.g_01103
OG0001403	Pran.g_00875	Prao.g_01275
OG0001404	Pran.g_00849	Prao.g_01248
OG0001405	Pran.g_00840	Prao.g_01238
OG0001406	Pran.g_00694	Prao.g_01435
OG0001407	Pran.g_00691	Prao.g_01438
OG0001408	Pran.g_00640	Prao.g_01487
OG0001409	Pran.g_00626	Prao.g_01499
OG0001411	Pran.g_01428	Prao.g_00004
OG0001412	Pran.g_00468	Prao.g_00883
OG0001414	Pran.g_00371	Prao.g_00200
OG0001415	Pran.g_01868	Prao.g_00462
OG0001416	Pran.g_01657	Prao.g_00627
OG0001417	Pran.g_01503	Prao.g_00114
OG0001418	Pran.g_01404	Prao.g_00697
OG0001419	Pran.g_01353	Prao.g_00730
OG0001420	Pran.g_00414	Prao.g_00830
OG0001421	Pran.g_00419	Prao.g_00835
OG0001422	Pran.g_00164	Prao.g_00996
OG0001423	Pran.g_00087	Prao.g_01116
OG0001424	Pran.g_00920	Prao.g_00016
OG0001425	Pran.g_00618	Prao.g_01505
OG0001426	Pran.g_01242	Prao.g_01826
OG0001427	Pran.g_01822	Prao.g_00507
OG0001429	Pran.g_00497	Prao.g_00912
OG0001430	Pran.g_00536	Prao.g_00942
OG0001431	Pran.g_00163	Prao.g_00997
OG0001432	Pran.g_00160	Prao.g_01000
OG0001433	Pran.g_00520	Prao.g_01330
OG0001435	Pran.g_00628	Prao.g_01498
OG0001438	Pran.g_01558	Prao.g_00059
OG0001439	Pran.g_01311	Prao.g_00773
OG0001440	Pran.g_00547	Prao.g_00953
OG0001441	Pran.g_00124	Prao.g_01151
OG0001442	Pran.g_00101	Prao.g_01129
OG0001444	Pran.g_00041	Prao.g_01070
OG0001449	Pran.g_00792	Prao.g_01360
OG0001451	Pran.g_01777	Prao.g_01368
OG0001452	Pran.g_01219	Prao.g_01803
OG0001454	Pran.g_01827	Prao.g_00502
OG0001457	Pran.g_01476	Prao.g_00140
OG0001458	Pran.g_01419	Prao.g_00684
OG0001460	Pran.g_01281	Prao.g_00804
OG0001461	Pran.g_00460	Prao.g_00875
OG0001462	Pran.g_00535	Prao.g_00941
OG0001463	Pran.g_00170	Prao.g_00990
OG0001464	Pran.g_00165	Prao.g_00995
OG0001466	Pran.g_01414	Prao.g_01298
OG0001467	Pran.g_00736	Prao.g_01394
OG0001468	Pran.g_01132	Prao.g_01714
OG0001469	Pran.g_00062	Prao.g_01091
OG0001470	Pran.g_01874	Prao.g_00456
OG0001473	Pran.g_00178	Prao.g_00811
OG0001474	Pran.g_00180	Prao.g_00813
OG0001475	Pran.g_00174	Prao.g_00986
OG0001476	Pran.g_00173	Prao.g_00987
OG0001477	Pran.g_00172	Prao.g_00988
OG0001478	Pran.g_00166	Prao.g_00994
OG0001479	Pran.g_00139	Prao.g_01021
OG0001480	Pran.g_00130	Prao.g_01157
OG0001481	Pran.g_00044	Prao.g_01073
OG0001483	Pran.g_00882	Prao.g_01282
OG0001484	Pran.g_00809	Prao.g_01218
OG0001485	Pran.g_01029	Prao.g_01611
OG0001488	Pran.g_00260	Prao.g_00310
OG0001490	Pran.g_01793	Prao.g_00528
OG0001491	Pran.g_01367	Prao.g_00716
OG0001493	Pran.g_00181	Prao.g_00814
OG0001494	Pran.g_00182	Prao.g_00815
OG0001495	Pran.g_00183	Prao.g_00816
OG0001496	Pran.g_00184	Prao.g_00817
OG0001497	Pran.g_00185	Prao.g_00818
OG0001498	Pran.g_00186	Prao.g_00819
OG0001499	Pran.g_00187	Prao.g_00820
OG0001500	Pran.g_00188	Prao.g_00821
OG0001501	Pran.g_00189	Prao.g_00822
OG0001502	Pran.g_00190	Prao.g_00823
OG0001503	Pran.g_00191	Prao.g_00824
OG0001506	Pran.g_00147	Prao.g_01013
OG0001507	Pran.g_00077	Prao.g_01107
OG0001509	Pran.g_01051	Prao.g_01633
OG0001510	Pran.g_01124	Prao.g_01706
OG0001511	Pran.g_01769	Prao.g_01535
OG0001516	Pran.g_00509	Prao.g_00924
OG0001517	Pran.g_00156	Prao.g_01005
OG0001521	Pran.g_01031	Prao.g_01614
OG0001523	Pran.g_00372	Prao.g_00199
OG0001524	Pran.g_01819	Prao.g_00511
OG0001525	Pran.g_01719	Prao.g_00565
OG0001526	Pran.g_00417	Prao.g_00833
OG0001527	Pran.g_00126	Prao.g_01153
OG0001528	Pran.g_00525	Prao.g_01334
OG0001529	Pran.g_01784	Prao.g_01329
OG0001532	Pran.g_00390	Prao.g_00180
OG0001536	Pran.g_00128	Prao.g_01155
OG0001539	Pran.g_00890	Prao.g_01290
OG0001540	Pran.g_01432, Pran.g_00889	Prao.g_01289
OG0001542	Pran.g_00624	Prao.g_01501
OG0001543	Pran.g_00606	Prao.g_01512
OG0001549	Pran.g_00308	Prao.g_00265
OG0001550	Pran.g_01887	Prao.g_00443
OG0001551	Pran.g_01863	Prao.g_00467
OG0001552	Pran.g_01826	Prao.g_00504
OG0001553	Pran.g_01801	Prao.g_00520
OG0001554	Pran.g_01800	Prao.g_00521
OG0001555	Pran.g_01721	Prao.g_00561
OG0001556	Pran.g_01709	Prao.g_00575
OG0001559	Pran.g_01411	Prao.g_00689
OG0001560	Pran.g_01375	Prao.g_00708
OG0001561	Pran.g_01280	Prao.g_00805
OG0001562	Pran.g_00534	Prao.g_00940
OG0001563	Pran.g_00158	Prao.g_01002
OG0001564	Pran.g_00157	Prao.g_01004
OG0001565	Pran.g_00155	Prao.g_01006
OG0001566	Pran.g_00153	Prao.g_01008
OG0001567	Pran.g_00146	Prao.g_01014
OG0001568	Pran.g_00131	Prao.g_01158
OG0001569	Pran.g_00127	Prao.g_01154
OG0001570	Pran.g_00121	Prao.g_01148
OG0001571	Pran.g_00109	Prao.g_01136
OG0001572	Pran.g_00097	Prao.g_01126
OG0001573	Pran.g_00094	Prao.g_01123
OG0001575	Pran.g_01468	Prao.g_01315
OG0001576	Pran.g_00897	Prao.g_01303
OG0001577	Pran.g_00844	Prao.g_01242
OG0001578	Pran.g_00842	Prao.g_01240
OG0001582	Pran.g_00650	Prao.g_01479
OG0001583	Pran.g_00648	Prao.g_01481
OG0001584	Pran.g_00647	Prao.g_01482
OG0001585	Pran.g_00635	Prao.g_01492
OG0001586	Pran.g_01180	Prao.g_01762
OG0001590	Pran.g_01901	Prao.g_00430
OG0001591	Pran.g_01831	Prao.g_00498
OG0001592	Pran.g_01794	Prao.g_00527
OG0001594	Pran.g_01710	Prao.g_00574
OG0001595	Pran.g_01470	Prao.g_00144
OG0001597	Pran.g_01278	Prao.g_00806
OG0001598	Pran.g_00416	Prao.g_00832
OG0001599	Pran.g_00083	Prao.g_01113
OG0001600	Pran.g_00082	Prao.g_01112
OG0001601	Pran.g_00081	Prao.g_01111
OG0001602	Pran.g_00080	Prao.g_01110
OG0001603	Pran.g_00613	Prao.g_01532
OG0001604	Pran.g_00983	Prao.g_01565
OG0001610	Pran.g_01477	Prao.g_00139
OG0001611	Pran.g_01435, Pran.g_00577	Prao.g_00674
OG0001612	Pran.g_01366	Prao.g_00717
OG0001613	Pran.g_00177	Prao.g_00810
OG0001614	Pran.g_00513	Prao.g_00928
OG0001615	Pran.g_00954, Pran.g_00642	Prao.g_01323
OG0001619	Pran.g_00851	Prao.g_01250
OG0001624	Pran.g_01275	Prao.g_00808
OG0001625	Pran.g_00529	Prao.g_00935
OG0001626	Pran.g_00953	Prao.g_01322
OG0001628	Pran.g_00590	Prao.g_01520
OG0001639	Pran.g_00323	Prao.g_00248
OG0001640	Pran.g_00252	Prao.g_00318
OG0001641	Pran.g_01830	Prao.g_00499
OG0001642	Pran.g_01828	Prao.g_00501
OG0001643	Pran.g_01799	Prao.g_00523
OG0001644	Pran.g_01798	Prao.g_00524
OG0001645	Pran.g_01796	Prao.g_00526
OG0001647	Pran.g_01712	Prao.g_00572
OG0001648	Pran.g_01619	Prao.g_01178
OG0001649	Pran.g_01612	Prao.g_01184
OG0001650	Pran.g_01461	Prao.g_00647
OG0001651	Pran.g_01424	Prao.g_00681
OG0001652	Pran.g_01421	Prao.g_00682
OG0001653	Pran.g_01374	Prao.g_00709
OG0001654	Pran.g_01368	Prao.g_00715
OG0001655	Pran.g_01360	Prao.g_00723
OG0001656	Pran.g_01338	Prao.g_00746
OG0001657	Pran.g_01286	Prao.g_00798
OG0001658	Pran.g_01274	Prao.g_00809
OG0001659	Pran.g_00441	Prao.g_00857
OG0001660	Pran.g_00530	Prao.g_00936
OG0001661	Pran.g_00533	Prao.g_00939
OG0001662	Pran.g_00538	Prao.g_00944
OG0001663	Pran.g_00555	Prao.g_00961
OG0001664	Pran.g_00556	Prao.g_00962
OG0001665	Pran.g_00175	Prao.g_00985
OG0001666	Pran.g_00171	Prao.g_00989
OG0001667	Pran.g_00168	Prao.g_00992
OG0001668	Pran.g_00162	Prao.g_00998
OG0001669	Pran.g_00151	Prao.g_01010
OG0001670	Pran.g_00150	Prao.g_01011
OG0001671	Pran.g_00143	Prao.g_01017
OG0001672	Pran.g_00138	Prao.g_01022
OG0001673	Pran.g_00137	Prao.g_01023
OG0001674	Pran.g_00136	Prao.g_01024
OG0001675	Pran.g_00111	Prao.g_01138
OG0001676	Pran.g_00106	Prao.g_01133
OG0001677	Pran.g_00084	Prao.g_01114
OG0001678	Pran.g_00013	Prao.g_01042
OG0001679	Pran.g_00005	Prao.g_01034
OG0001680	Pran.g_00907	Prao.g_00981
OG0001681	Pran.g_00896	Prao.g_01302
OG0001682	Pran.g_00893	Prao.g_01292
OG0001684	Pran.g_00651	Prao.g_01478
OG0001685	Pran.g_00645	Prao.g_01485
OG0001686	Pran.g_00639	Prao.g_01488
OG0001687	Pran.g_00633	Prao.g_01494
OG0001688	Pran.g_00630	Prao.g_01497
OG0001689	Pran.g_00625	Prao.g_01500
OG0001690	Pran.g_00623	Prao.g_01502
OG0001691	Pran.g_00621	Prao.g_01504
OG0001692	Pran.g_00975	Prao.g_01557
OG0001693	Pran.g_01218	Prao.g_01802
OG0001698	Pran.g_01682	Prao.g_00602
OG0001699	Pran.g_01469	Prao.g_00145
OG0001700	Pran.g_01426	Prao.g_00676
OG0001701	Pran.g_01431	Prao.g_00678
OG0001702	Pran.g_01406	Prao.g_00695
OG0001703	Pran.g_01373	Prao.g_00710
OG0001704	Pran.g_01427	Prao.g_00937
OG0001705	Pran.g_00118	Prao.g_01146
OG0001706	Pran.g_00107	Prao.g_01134
OG0001707	Pran.g_00079	Prao.g_01109
OG0001708	Pran.g_00902	Prao.g_01313
OG0001710	Pran.g_00531	Prao.g_00938
OG0001711	Pran.g_00910	Prao.g_00184
OG0001723	Pran.g_00900	Prao.g_00680
OG0001724	Pran.g_01355	Prao.g_00728
OG0001726	Pran.g_00122	Prao.g_01149
OG0001727	Pran.g_01433	Prao.g_01341
OG0001728	Pran.g_00892	Prao.g_01291
OG0001731	Pran.g_00612	Prao.g_01509
OG0001732	Pran.g_00527	Prao.g_01525
OG0001733	Pran.g_01805	Prao.g_00519
OG0001734	Pran.g_01462	Prao.g_00149
OG0001784	Pran.g_01654	Prao.g_00630
OG0001785	Pran.g_01409	Prao.g_00692
OG0001786	Pran.g_01314	Prao.g_00770
OG0001789	Pran.g_00597	Prao.g_01321
OG0001796	Pran.g_00098	Prao.g_01127
OG0001798	Pran.g_00934	Prao.g_01339
OG0001808	Pran.g_01782	Prao.g_00530
OG0001809	Pran.g_01402	Prao.g_00698
OG0001810	Pran.g_01372	Prao.g_00711
OG0001811	Pran.g_01371	Prao.g_00712
OG0001812	Pran.g_01370	Prao.g_00713
OG0001813	Pran.g_01369	Prao.g_00714
OG0001814	Pran.g_01276	Prao.g_00807
OG0001816	Pran.g_00176	Prao.g_00984
OG0001817	Pran.g_00119	Prao.g_01147
OG0001818	Pran.g_00116	Prao.g_01144
OG0001821	Pran.g_00591	Prao.g_01299
OG0001824	Pran.g_00631	Prao.g_01496
OG0001826	Pran.g_00924	Prao.g_01530
OG0001827	Pran.g_00096	Prao.g_01300
OG0001829	Pran.g_00600	Prao.g_01523
OG0001838	Pran.g_01797	Prao.g_00525
OG0001840	Pran.g_00957	Prao.g_01326
OG0001842	Pran.g_00888	Prao.g_01288
OG0001846	Pran.g_00649	Prao.g_01480
OG0001847	Pran.g_00617	Prao.g_01506
OG0001849	Pran.g_00611	Prao.g_01510
OG0001861	Pran.g_00113	Prao.g_01141
OG0001863	Pran.g_00104	Prao.g_01131
OG0001864	Pran.g_00943	Prao.g_01533
OG0001865	Pran.g_01761	Prao.g_00002
OG0001867	Pran.g_00955	Prao.g_01324
OG0001907	Pran.g_01766	Prao.g_01343
OG0001951	Pran.g_00795	Prao.g_01354
OG0001953	Pran.g_00370	Prao.g_00201
OG0001958	Pran.g_00100	Prao.g_01128
OG0001992	Pran.g_01271	Prao.g_01540
OG0002024	Pran.g_00956	Prao.g_01325
OG0002026	Pran.g_01475	Prao.g_00010
OG0002131	Pran.g_01387	Prao.g_00562
OG0002181	Pran.g_01781	Prao.g_00531
OG0002352	Pran.g_00940, Pran.g_01382	Prao.g_00563
OG0002355	Pran.g_00585	Prao.g_01536
OG0002525	Pran.g_00791	Prao.g_01361
