Orthogroup	Pran	Prag
OG0001147	Pran.g_01130	Prag.g_01829
OG0001148	Pran.g_01131	Prag.g_01830
OG0001149	Pran.g_01133	Prag.g_01832
OG0001150	Pran.g_01134	Prag.g_01833
OG0001151	Pran.g_01136	Prag.g_01835
OG0001152	Pran.g_01137	Prag.g_01836
OG0001153	Pran.g_01138	Prag.g_01837
OG0001154	Pran.g_01139	Prag.g_01839
OG0001155	Pran.g_01141	Prag.g_01841
OG0001156	Pran.g_01143	Prag.g_01843
OG0001157	Pran.g_01144	Prag.g_01844
OG0001158	Pran.g_01146	Prag.g_01846
OG0001159	Pran.g_01147	Prag.g_01847
OG0001160	Pran.g_01148	Prag.g_01848
OG0001161	Pran.g_01149	Prag.g_01849
OG0001162	Pran.g_01150	Prag.g_01850
OG0001163	Pran.g_01151	Prag.g_01851
OG0001164	Pran.g_01152	Prag.g_01852
OG0001165	Pran.g_01153	Prag.g_01853
OG0001166	Pran.g_01154	Prag.g_01854
OG0001167	Pran.g_01155	Prag.g_01855
OG0001168	Pran.g_01156	Prag.g_01856
OG0001169	Pran.g_01157	Prag.g_01857
OG0001170	Pran.g_01158	Prag.g_01859
OG0001171	Pran.g_01159	Prag.g_01860
OG0001172	Pran.g_01161	Prag.g_01862
OG0001173	Pran.g_01163	Prag.g_01864
OG0001174	Pran.g_01164	Prag.g_01865
OG0001175	Pran.g_01165	Prag.g_01866
OG0001176	Pran.g_01166	Prag.g_01867
OG0001177	Pran.g_01168	Prag.g_01869
OG0001178	Pran.g_01171	Prag.g_01872
OG0001179	Pran.g_01172	Prag.g_01873
OG0001180	Pran.g_01173	Prag.g_01874
OG0001181	Pran.g_01174	Prag.g_01875
OG0001182	Pran.g_01175	Prag.g_01876
OG0001183	Pran.g_01176	Prag.g_01877
OG0001184	Pran.g_01178	Prag.g_01879
OG0001185	Pran.g_01182	Prag.g_01882
OG0001186	Pran.g_01183	Prag.g_01883
OG0001187	Pran.g_01184	Prag.g_01884
OG0001188	Pran.g_01185	Prag.g_01885
OG0001189	Pran.g_01186	Prag.g_01886
OG0001190	Pran.g_01187	Prag.g_01887
OG0001191	Pran.g_01188	Prag.g_01888
OG0001192	Pran.g_01189	Prag.g_01889
OG0001193	Pran.g_01190	Prag.g_01890
OG0001194	Pran.g_01191	Prag.g_01891
OG0001195	Pran.g_01192	Prag.g_01892
OG0001196	Pran.g_01193	Prag.g_01893
OG0001197	Pran.g_01194	Prag.g_01894
OG0001198	Pran.g_01195	Prag.g_01895
OG0001199	Pran.g_01196	Prag.g_01896
OG0001200	Pran.g_01197	Prag.g_01897
OG0001201	Pran.g_01198	Prag.g_01898
OG0001202	Pran.g_01199	Prag.g_01899
OG0001203	Pran.g_01201	Prag.g_01901
OG0001204	Pran.g_01202	Prag.g_01903
OG0001205	Pran.g_01203	Prag.g_01904
OG0001206	Pran.g_01204	Prag.g_01905
OG0001207	Pran.g_01205	Prag.g_01906
OG0001208	Pran.g_01206	Prag.g_01907
OG0001209	Pran.g_01207	Prag.g_01908
OG0001210	Pran.g_01208	Prag.g_01909
OG0001211	Pran.g_01209	Prag.g_01910
OG0001212	Pran.g_01210	Prag.g_01911
OG0001213	Pran.g_01211	Prag.g_01912
OG0001214	Pran.g_01213	Prag.g_01914
OG0001215	Pran.g_01214	Prag.g_01915
OG0001216	Pran.g_01215	Prag.g_01916
OG0001217	Pran.g_01216	Prag.g_01917
OG0001218	Pran.g_01217	Prag.g_01918
OG0001219	Pran.g_01220	Prag.g_01921
OG0001220	Pran.g_01221	Prag.g_01922
OG0001221	Pran.g_01224	Prag.g_01925
OG0001222	Pran.g_01225	Prag.g_01926
OG0001223	Pran.g_01226	Prag.g_01927
OG0001224	Pran.g_01227	Prag.g_01928
OG0001225	Pran.g_01228	Prag.g_01929
OG0001226	Pran.g_01229	Prag.g_01930
OG0001227	Pran.g_01230	Prag.g_01931
OG0001228	Pran.g_01231	Prag.g_01932
OG0001229	Pran.g_01232	Prag.g_01933
OG0001230	Pran.g_01233	Prag.g_01934
OG0001231	Pran.g_01234	Prag.g_01935
OG0001232	Pran.g_01235	Prag.g_01936
OG0001233	Pran.g_01236	Prag.g_01937
OG0001234	Pran.g_01237	Prag.g_01938
OG0001235	Pran.g_01238	Prag.g_01939
OG0001236	Pran.g_01240	Prag.g_01941
OG0001237	Pran.g_01241	Prag.g_01942
OG0001238	Pran.g_01243	Prag.g_01944
OG0001239	Pran.g_01244	Prag.g_01945
OG0001240	Pran.g_01245	Prag.g_01946
OG0001241	Pran.g_01247	Prag.g_01948
OG0001242	Pran.g_01249	Prag.g_01949
OG0001243	Pran.g_01250	Prag.g_01950
OG0001244	Pran.g_01251	Prag.g_01951
OG0001245	Pran.g_01252	Prag.g_01952
OG0001246	Pran.g_01253	Prag.g_01953
OG0001247	Pran.g_01254	Prag.g_01954
OG0001248	Pran.g_01255	Prag.g_01955
OG0001249	Pran.g_01256	Prag.g_01956
OG0001250	Pran.g_01257	Prag.g_01957
OG0001252	Pran.g_00296	Prag.g_00131
OG0001253	Pran.g_00282	Prag.g_00143
OG0001254	Pran.g_01913	Prag.g_00272
OG0001255	Pran.g_01861	Prag.g_00328
OG0001256	Pran.g_00925	Prag.g_01326
OG0001257	Pran.g_01696	Prag.g_00461
OG0001258	Pran.g_01680	Prag.g_00477
OG0001259	Pran.g_01588	Prag.g_00568
OG0001260	Pran.g_01417	Prag.g_00743
OG0001261	Pran.g_01309	Prag.g_00839
OG0001262	Pran.g_01293	Prag.g_00855
OG0001263	Pran.g_00179	Prag.g_00876
OG0001264	Pran.g_00428	Prag.g_00905
OG0001265	Pran.g_00544	Prag.g_01012
OG0001266	Pran.g_00159	Prag.g_01060
OG0001267	Pran.g_00076	Prag.g_01137
OG0001268	Pran.g_00063	Prag.g_01150
OG0001270	Pran.g_00693	Prag.g_01530
OG0001271	Pran.g_00682	Prag.g_01541
OG0001272	Pran.g_00638	Prag.g_01581
OG0001273	Pran.g_00637	Prag.g_01582
OG0001274	Pran.g_00632	Prag.g_01587
OG0001275	Pran.g_00607	Prag.g_01604
OG0001277	Pran.g_00923	Prag.g_01630
OG0001278	Pran.g_00962	Prag.g_01661
OG0001279	Pran.g_00966	Prag.g_01665
OG0001280	Pran.g_00969	Prag.g_01668
OG0001281	Pran.g_01035	Prag.g_01735
OG0001282	Pran.g_01060	Prag.g_01759
OG0001283	Pran.g_01142	Prag.g_01842
OG0001284	Pran.g_01170	Prag.g_01871
OG0001286	Pran.g_01246	Prag.g_01947
OG0001287	Pran.g_01804	Prag.g_01637
OG0001288	Pran.g_01743	Prag.g_00416
OG0001290	Pran.g_00394	Prag.g_00030
OG0001291	Pran.g_00361	Prag.g_00065
OG0001292	Pran.g_00358	Prag.g_00068
OG0001293	Pran.g_00356	Prag.g_00070
OG0001295	Pran.g_00314	Prag.g_00112
OG0001297	Pran.g_00233	Prag.g_00192
OG0001298	Pran.g_01949	Prag.g_00236
OG0001300	Pran.g_01821	Prag.g_00367
OG0001301	Pran.g_01541	Prag.g_00615
OG0001302	Pran.g_01410	Prag.g_00748
OG0001303	Pran.g_01407	Prag.g_00752
OG0001304	Pran.g_00559	Prag.g_01027
OG0001306	Pran.g_00152	Prag.g_01068
OG0001307	Pran.g_00142	Prag.g_01078
OG0001308	Pran.g_00117	Prag.g_01100
OG0001309	Pran.g_00115	Prag.g_01102
OG0001310	Pran.g_00105	Prag.g_01111
OG0001311	Pran.g_00032	Prag.g_01181
OG0001313	Pran.g_00634	Prag.g_01585
OG0001314	Pran.g_00993	Prag.g_01692
OG0001315	Pran.g_01027	Prag.g_01727
OG0001318	Pran.g_00293	Prag.g_00134
OG0001320	Pran.g_01711	Prag.g_00446
OG0001321	Pran.g_01763, Pran.g_01405	Prag.g_00754
OG0001322	Pran.g_01362	Prag.g_00787
OG0001323	Pran.g_00167	Prag.g_01051
OG0001324	Pran.g_00134	Prag.g_01086
OG0001325	Pran.g_00112	Prag.g_01104
OG0001328	Pran.g_00871	Prag.g_01360
OG0001330	Pran.g_00641	Prag.g_01578
OG0001331	Pran.g_00967	Prag.g_01666
OG0001332	Pran.g_01016	Prag.g_01716
OG0001333	Pran.g_01109	Prag.g_01808
OG0001334	Pran.g_01162	Prag.g_01863
OG0001335	Pran.g_01200	Prag.g_01900
OG0001337	Pran.g_00315	Prag.g_00111
OG0001338	Pran.g_00289	Prag.g_00137
OG0001339	Pran.g_00229	Prag.g_00196
OG0001340	Pran.g_01944	Prag.g_00241
OG0001341	Pran.g_01932	Prag.g_00252
OG0001342	Pran.g_01914	Prag.g_00271
OG0001343	Pran.g_01856	Prag.g_00334
OG0001344	Pran.g_01817	Prag.g_00371
OG0001345	Pran.g_01746	Prag.g_00413
OG0001346	Pran.g_01706	Prag.g_00451
OG0001347	Pran.g_01692	Prag.g_00465
OG0001348	Pran.g_01674	Prag.g_00483
OG0001349	Pran.g_01669	Prag.g_00488
OG0001350	Pran.g_01664	Prag.g_00493
OG0001351	Pran.g_01601	Prag.g_00555
OG0001352	Pran.g_01496	Prag.g_00660
OG0001353	Pran.g_01473	Prag.g_00681
OG0001354	Pran.g_01359	Prag.g_00790
OG0001355	Pran.g_01303	Prag.g_00845
OG0001356	Pran.g_00411	Prag.g_00890
OG0001357	Pran.g_00515	Prag.g_00992
OG0001358	Pran.g_00543	Prag.g_01011
OG0001359	Pran.g_00089	Prag.g_01124
OG0001360	Pran.g_00088	Prag.g_01125
OG0001361	Pran.g_00010	Prag.g_01203
OG0001362	Pran.g_00609	Prag.g_01302
OG0001363	Pran.g_00808	Prag.g_01427
OG0001364	Pran.g_00663	Prag.g_01560
OG0001365	Pran.g_01030	Prag.g_01422
OG0001366	Pran.g_01007	Prag.g_01706
OG0001367	Pran.g_01050	Prag.g_01749
OG0001368	Pran.g_01169	Prag.g_01870
OG0001371	Pran.g_00365	Prag.g_00061
OG0001372	Pran.g_00364	Prag.g_00062
OG0001373	Pran.g_00357	Prag.g_00069
OG0001374	Pran.g_00345	Prag.g_00081
OG0001375	Pran.g_00299	Prag.g_00128
OG0001376	Pran.g_00198	Prag.g_00227
OG0001377	Pran.g_01936	Prag.g_00248
OG0001378	Pran.g_01921	Prag.g_00263
OG0001379	Pran.g_01832	Prag.g_00356
OG0001380	Pran.g_00927	Prag.g_01272, Prag.g_01640
OG0001382	Pran.g_01718	Prag.g_00439
OG0001383	Pran.g_01667	Prag.g_00490
OG0001384	Pran.g_01659	Prag.g_00498
OG0001385	Pran.g_01512	Prag.g_00644
OG0001386	Pran.g_01504	Prag.g_00652
OG0001387	Pran.g_01502	Prag.g_00654
OG0001388	Pran.g_01492	Prag.g_00664
OG0001389	Pran.g_01455	Prag.g_00697
OG0001390	Pran.g_01418	Prag.g_00742
OG0001391	Pran.g_01357	Prag.g_00792
OG0001392	Pran.g_00192	Prag.g_00889
OG0001393	Pran.g_00412	Prag.g_00891
OG0001394	Pran.g_00434	Prag.g_00911
OG0001395	Pran.g_00437	Prag.g_00914
OG0001396	Pran.g_01434	Prag.g_00996
OG0001397	Pran.g_00553	Prag.g_01021
OG0001398	Pran.g_00572	Prag.g_01040
OG0001399	Pran.g_00169	Prag.g_01049
OG0001400	Pran.g_00161	Prag.g_01058
OG0001401	Pran.g_00904	Prag.g_01065
OG0001402	Pran.g_00074	Prag.g_01139
OG0001403	Pran.g_00875	Prag.g_01356
OG0001404	Pran.g_00849	Prag.g_01380
OG0001405	Pran.g_00840	Prag.g_01390
OG0001406	Pran.g_00694	Prag.g_01529
OG0001407	Pran.g_00691	Prag.g_01532
OG0001408	Pran.g_00640	Prag.g_01579
OG0001409	Pran.g_00626	Prag.g_01592
OG0001410	Pran.g_00604	Prag.g_01606
OG0001411	Pran.g_01428	Prag.g_01618
OG0001412	Pran.g_00468	Prag.g_00945
OG0001414	Pran.g_00371	Prag.g_00055
OG0001415	Pran.g_01868	Prag.g_00317
OG0001416	Pran.g_01657	Prag.g_00500
OG0001417	Pran.g_01503	Prag.g_00653
OG0001418	Pran.g_01404	Prag.g_00755
OG0001419	Pran.g_01353	Prag.g_00796
OG0001420	Pran.g_00414	Prag.g_00893
OG0001421	Pran.g_00419	Prag.g_00896
OG0001422	Pran.g_00164	Prag.g_01054
OG0001423	Pran.g_00087	Prag.g_01126
OG0001424	Pran.g_00920	Prag.g_01217
OG0001425	Pran.g_00618	Prag.g_01599
OG0001426	Pran.g_01242	Prag.g_01943
OG0001427	Pran.g_01822	Prag.g_00366
OG0001429	Pran.g_00497	Prag.g_00974
OG0001430	Pran.g_00536	Prag.g_01004
OG0001431	Pran.g_00163	Prag.g_01056
OG0001432	Pran.g_00160	Prag.g_01059
OG0001433	Pran.g_00520	Prag.g_01625
OG0001435	Pran.g_00628	Prag.g_01590
OG0001436	Pran.g_01390	Prag.g_00769
OG0001438	Pran.g_01558	Prag.g_00598
OG0001439	Pran.g_01311	Prag.g_00837
OG0001440	Pran.g_00547	Prag.g_01015
OG0001441	Pran.g_00124	Prag.g_01096
OG0001442	Pran.g_00101	Prag.g_01113
OG0001444	Pran.g_00041	Prag.g_01172
OG0001448	Pran.g_00596	Prag.g_01612
OG0001449	Pran.g_00805, Pran.g_00792	Prag.g_01489
OG0001450	Pran.g_00592	Prag.g_01244
OG0001452	Pran.g_01219	Prag.g_01920
OG0001454	Pran.g_01827	Prag.g_00361
OG0001456	Pran.g_01589	Prag.g_00567
OG0001457	Pran.g_01476	Prag.g_00680
OG0001458	Pran.g_01419	Prag.g_00741
OG0001460	Pran.g_01281	Prag.g_00867
OG0001462	Pran.g_00535	Prag.g_01003
OG0001463	Pran.g_00170	Prag.g_01048
OG0001464	Pran.g_00165	Prag.g_01053
OG0001467	Pran.g_00736	Prag.g_01485
OG0001468	Pran.g_01132	Prag.g_01831
OG0001469	Pran.g_00062	Prag.g_01151
OG0001470	Pran.g_01874	Prag.g_00311
OG0001471	Pran.g_01757	Prag.g_00395
OG0001473	Pran.g_00178	Prag.g_00875
OG0001474	Pran.g_00180	Prag.g_00877
OG0001475	Pran.g_00174	Prag.g_01044
OG0001476	Pran.g_00173	Prag.g_01045
OG0001477	Pran.g_00172	Prag.g_01046
OG0001478	Pran.g_00166	Prag.g_01052
OG0001479	Pran.g_00139	Prag.g_01081
OG0001480	Pran.g_00130	Prag.g_01090
OG0001481	Pran.g_00044	Prag.g_01169
OG0001483	Pran.g_00882	Prag.g_01349
OG0001484	Pran.g_00809	Prag.g_01426
OG0001485	Pran.g_01029	Prag.g_01729
OG0001486	Pran.g_00448	Prag.g_00925
OG0001488	Pran.g_00260	Prag.g_00165
OG0001490	Pran.g_01793	Prag.g_00389
OG0001491	Pran.g_01367	Prag.g_00782
OG0001493	Pran.g_00181	Prag.g_00878
OG0001494	Pran.g_00182	Prag.g_00879
OG0001495	Pran.g_00183	Prag.g_00880
OG0001496	Pran.g_00184	Prag.g_00881
OG0001497	Pran.g_00185	Prag.g_00882
OG0001498	Pran.g_00186	Prag.g_00883
OG0001499	Pran.g_00187	Prag.g_00884
OG0001500	Pran.g_00188	Prag.g_00885
OG0001501	Pran.g_00189	Prag.g_00886
OG0001502	Pran.g_00190	Prag.g_00887
OG0001503	Pran.g_00191	Prag.g_00888
OG0001506	Pran.g_00147	Prag.g_01073
OG0001507	Pran.g_00077	Prag.g_01135
OG0001508	Pran.g_00629	Prag.g_01589
OG0001509	Pran.g_01051	Prag.g_01750
OG0001510	Pran.g_01124	Prag.g_01823
OG0001513	Pran.g_00328	Prag.g_00098
OG0001515	Pran.g_01412	Prag.g_00746
OG0001516	Pran.g_00509	Prag.g_00986
OG0001517	Pran.g_00156	Prag.g_01063
OG0001519	Pran.g_01803	Prag.g_00381
OG0001520	Pran.g_01391	Prag.g_00768
OG0001521	Pran.g_01031	Prag.g_01731
OG0001523	Pran.g_00372	Prag.g_00054
OG0001524	Pran.g_01819	Prag.g_00369
OG0001525	Pran.g_01719	Prag.g_00438
OG0001527	Pran.g_00126	Prag.g_01094
OG0001528	Pran.g_00525	Prag.g_01303
OG0001529	Pran.g_01784	Prag.g_01307
OG0001530	Pran.g_01392	Prag.g_00767
OG0001532	Pran.g_00390	Prag.g_00034
OG0001533	Pran.g_01790, Pran.g_00929	Prag.g_00390
OG0001534	Pran.g_00622	Prag.g_00718
OG0001536	Pran.g_00128	Prag.g_01092
OG0001539	Pran.g_00890	Prag.g_01339
OG0001540	Pran.g_01432, Pran.g_00889	Prag.g_01340
OG0001542	Pran.g_00624	Prag.g_01595
OG0001543	Pran.g_00606	Prag.g_01605
OG0001549	Pran.g_00308	Prag.g_00119
OG0001550	Pran.g_01887	Prag.g_00298
OG0001551	Pran.g_01863	Prag.g_00322
OG0001552	Pran.g_01826	Prag.g_00363
OG0001553	Pran.g_01801	Prag.g_00382
OG0001554	Pran.g_01800	Prag.g_00383
OG0001555	Pran.g_01721	Prag.g_00436
OG0001556	Pran.g_01709	Prag.g_00448
OG0001557	Pran.g_01501	Prag.g_00655
OG0001559	Pran.g_01411	Prag.g_00747
OG0001560	Pran.g_01375	Prag.g_00774
OG0001561	Pran.g_01280	Prag.g_00868
OG0001562	Pran.g_00534	Prag.g_01002
OG0001563	Pran.g_00158	Prag.g_01061
OG0001564	Pran.g_00157	Prag.g_01062
OG0001565	Pran.g_00155	Prag.g_01064
OG0001566	Pran.g_00153	Prag.g_01067
OG0001567	Pran.g_00146	Prag.g_01074
OG0001568	Pran.g_00131	Prag.g_01089
OG0001569	Pran.g_00127	Prag.g_01093
OG0001570	Pran.g_00121	Prag.g_01098
OG0001571	Pran.g_00109	Prag.g_01107
OG0001572	Pran.g_00097	Prag.g_01116
OG0001573	Pran.g_00094	Prag.g_01119
OG0001575	Pran.g_01468	Prag.g_01320
OG0001576	Pran.g_00897	Prag.g_01330
OG0001577	Pran.g_00844	Prag.g_01386
OG0001578	Pran.g_00842	Prag.g_01388
OG0001580	Pran.g_00802	Prag.g_01447
OG0001581	Pran.g_00799	Prag.g_01461, Prag.g_01449
OG0001582	Pran.g_00650	Prag.g_01573
OG0001583	Pran.g_00648	Prag.g_01574
OG0001584	Pran.g_00647	Prag.g_01575
OG0001585	Pran.g_00635	Prag.g_01584
OG0001586	Pran.g_01180	Prag.g_01880
OG0001588	Pran.g_00595	Prag.g_01652
OG0001590	Pran.g_01901	Prag.g_00284
OG0001591	Pran.g_01831	Prag.g_00357
OG0001592	Pran.g_01794	Prag.g_00388
OG0001594	Pran.g_01710	Prag.g_00447
OG0001595	Pran.g_01470	Prag.g_00684
OG0001597	Pran.g_01278	Prag.g_00870
OG0001598	Pran.g_00416	Prag.g_00894
OG0001599	Pran.g_00083	Prag.g_01129
OG0001600	Pran.g_00082	Prag.g_01130
OG0001601	Pran.g_00081	Prag.g_01131
OG0001602	Pran.g_00080	Prag.g_01132
OG0001603	Pran.g_00613	Prag.g_01632
OG0001604	Pran.g_00983	Prag.g_01682
OG0001606	Pran.g_01855	Prag.g_00335
OG0001610	Pran.g_01477	Prag.g_00679
OG0001611	Pran.g_01435, Pran.g_00577	Prag.g_00727
OG0001612	Pran.g_01366	Prag.g_00783
OG0001613	Pran.g_00177	Prag.g_00874
OG0001614	Pran.g_00513	Prag.g_00990
OG0001615	Pran.g_00954, Pran.g_00642	Prag.g_01312
OG0001616	Pran.g_00524	Prag.g_01317
OG0001619	Pran.g_00851	Prag.g_01378
OG0001624	Pran.g_01275	Prag.g_00872
OG0001625	Pran.g_00529	Prag.g_00997
OG0001626	Pran.g_00953	Prag.g_01313, Prag.g_01639
OG0001628	Pran.g_00590	Prag.g_01615
OG0001630	Pran.g_00763	Prag.g_00326
OG0001639	Pran.g_00323	Prag.g_00103
OG0001640	Pran.g_00252	Prag.g_00173
OG0001641	Pran.g_01830	Prag.g_00358
OG0001642	Pran.g_01828	Prag.g_00360
OG0001643	Pran.g_01799	Prag.g_00384
OG0001644	Pran.g_01798	Prag.g_00385
OG0001645	Pran.g_01796	Prag.g_00387
OG0001647	Pran.g_01712	Prag.g_00445
OG0001648	Pran.g_01619	Prag.g_00538
OG0001649	Pran.g_01612	Prag.g_00544
OG0001650	Pran.g_01461	Prag.g_00691
OG0001651	Pran.g_01424	Prag.g_00737
OG0001652	Pran.g_01421	Prag.g_00739
OG0001653	Pran.g_01374	Prag.g_00775
OG0001654	Pran.g_01368	Prag.g_00781
OG0001655	Pran.g_01360	Prag.g_00789
OG0001656	Pran.g_01338	Prag.g_00811
OG0001657	Pran.g_01286	Prag.g_00861
OG0001658	Pran.g_01274	Prag.g_00873
OG0001659	Pran.g_00441	Prag.g_00918
OG0001660	Pran.g_00530	Prag.g_00998
OG0001661	Pran.g_00533	Prag.g_01001
OG0001662	Pran.g_00538	Prag.g_01006
OG0001663	Pran.g_00555	Prag.g_01023
OG0001664	Pran.g_00556	Prag.g_01024
OG0001665	Pran.g_00175	Prag.g_01043
OG0001666	Pran.g_00171	Prag.g_01047
OG0001667	Pran.g_00168	Prag.g_01050
OG0001668	Pran.g_00162	Prag.g_01057
OG0001669	Pran.g_00151	Prag.g_01069
OG0001670	Pran.g_00150	Prag.g_01070
OG0001671	Pran.g_00143	Prag.g_01077
OG0001672	Pran.g_00138	Prag.g_01082
OG0001673	Pran.g_00137	Prag.g_01083
OG0001674	Pran.g_00136	Prag.g_01084
OG0001675	Pran.g_00111	Prag.g_01105
OG0001676	Pran.g_00106	Prag.g_01110
OG0001677	Pran.g_00084	Prag.g_01128
OG0001678	Pran.g_00013	Prag.g_01200
OG0001679	Pran.g_00005	Prag.g_01208
OG0001680	Pran.g_00907	Prag.g_01265
OG0001681	Pran.g_00896	Prag.g_01331
OG0001682	Pran.g_00893	Prag.g_01337
OG0001684	Pran.g_00651	Prag.g_01572
OG0001685	Pran.g_00645	Prag.g_01577
OG0001686	Pran.g_00639	Prag.g_01580
OG0001687	Pran.g_00633	Prag.g_01586
OG0001688	Pran.g_00630	Prag.g_01588
OG0001689	Pran.g_00625	Prag.g_01594
OG0001690	Pran.g_00623	Prag.g_01596
OG0001691	Pran.g_00621	Prag.g_01598
OG0001692	Pran.g_00975	Prag.g_01674
OG0001693	Pran.g_01218	Prag.g_01919
OG0001698	Pran.g_01682	Prag.g_00475
OG0001700	Pran.g_01426	Prag.g_00731
OG0001701	Pran.g_01431	Prag.g_00733
OG0001702	Pran.g_01406	Prag.g_00753
OG0001703	Pran.g_01373	Prag.g_00776
OG0001704	Pran.g_01427	Prag.g_00999
OG0001706	Pran.g_00107	Prag.g_01109
OG0001707	Pran.g_00079	Prag.g_01133
OG0001708	Pran.g_00902	Prag.g_01321
OG0001709	Pran.g_01399	Prag.g_00760
OG0001710	Pran.g_00531	Prag.g_01000
OG0001722	Pran.g_00578	Prag.g_00728
OG0001723	Pran.g_00900	Prag.g_00736
OG0001724	Pran.g_01355	Prag.g_00794
OG0001725	Pran.g_01279	Prag.g_00869
OG0001727	Pran.g_01433	Prag.g_01309
OG0001728	Pran.g_00892	Prag.g_01338
OG0001731	Pran.g_00612	Prag.g_01602
OG0001732	Pran.g_00527	Prag.g_01622
OG0001733	Pran.g_01805	Prag.g_00379
OG0001734	Pran.g_01462	Prag.g_00690
OG0001784	Pran.g_01654	Prag.g_00503
OG0001785	Pran.g_01409	Prag.g_00750
OG0001789	Pran.g_00597	Prag.g_01314
OG0001794	Pran.g_01430	Prag.g_01620
OG0001796	Pran.g_00098	Prag.g_01115
OG0001798	Pran.g_00934	Prag.g_01233
OG0001806	Pran.g_01818	Prag.g_00370
OG0001808	Pran.g_01782	Prag.g_01305
OG0001809	Pran.g_01402	Prag.g_00756
OG0001810	Pran.g_01372	Prag.g_00777
OG0001811	Pran.g_01371	Prag.g_00778
OG0001812	Pran.g_01370	Prag.g_00779
OG0001813	Pran.g_01369	Prag.g_00780
OG0001814	Pran.g_01276	Prag.g_00871
OG0001815	Pran.g_00523	Prag.g_01635
OG0001817	Pran.g_00119	Prag.g_01099
OG0001818	Pran.g_00116	Prag.g_01101
OG0001822	Pran.g_00789	Prag.g_01430
OG0001825	Pran.g_00594	Prag.g_01613
OG0001826	Pran.g_00924	Prag.g_01629
OG0001828	Pran.g_00086	Prag.g_00717
OG0001838	Pran.g_01797	Prag.g_00386
OG0001840	Pran.g_00957	Prag.g_01310
OG0001842	Pran.g_00888	Prag.g_01341
OG0001848	Pran.g_00099	Prag.g_01619
OG0001849	Pran.g_00611	Prag.g_01603
OG0001864	Pran.g_00943	Prag.g_01258
OG0001865	Pran.g_01761	Prag.g_01263
OG0001867	Pran.g_00955	Prag.g_01311
OG0001871	Pran.g_01272	Prag.g_01249
OG0001913	Pran.g_01398	Prag.g_00761
OG0001950	Pran.g_00132	Prag.g_01088
OG0001953	Pran.g_00370	Prag.g_00056
OG0001954	Pran.g_01810	Prag.g_00377
OG0001956	Pran.g_01422	Prag.g_00738
OG0001957	Pran.g_01389	Prag.g_00770
OG0001958	Pran.g_00100	Prag.g_01114
OG0001991	Pran.g_01393	Prag.g_00766
OG0001993	Pran.g_00764	Prag.g_00325
OG0002027	Pran.g_00627	Prag.g_01591
OG0002055	Pran.g_01467	Prag.g_01246
OG0002134	Pran.g_00771	Prag.g_00324
OG0002179	Pran.g_00528	Prag.g_01621
OG0002183	Pran.g_01397	Prag.g_00762
OG0002184	Pran.g_01396	Prag.g_00763
OG0002187	Pran.g_01273	Prag.g_01229
OG0002247	Pran.g_01791	Prag.g_01236
OG0002249	Pran.g_01381	Prag.g_01660
OG0003070	Pran.g_00950	Prag.g_01228
