Orthogroup	Pran	Pras
OG0001159	Pran.g_01147	Pras.g_00730
OG0001160	Pran.g_01148	Pras.g_00731
OG0001161	Pran.g_01149	Pras.g_00732
OG0001162	Pran.g_01150	Pras.g_00733
OG0001163	Pran.g_01151	Pras.g_00734
OG0001164	Pran.g_01152	Pras.g_00735
OG0001165	Pran.g_01153	Pras.g_00736
OG0001166	Pran.g_01154	Pras.g_00737
OG0001167	Pran.g_01155	Pras.g_00738
OG0001168	Pran.g_01156	Pras.g_00739
OG0001169	Pran.g_01157	Pras.g_00740
OG0001170	Pran.g_01158	Pras.g_00741
OG0001171	Pran.g_01159	Pras.g_00742
OG0001172	Pran.g_01161	Pras.g_00744
OG0001173	Pran.g_01163	Pras.g_00746
OG0001174	Pran.g_01164	Pras.g_00747
OG0001175	Pran.g_01165	Pras.g_00748
OG0001176	Pran.g_01166	Pras.g_00749
OG0001177	Pran.g_01168	Pras.g_00751
OG0001178	Pran.g_01171	Pras.g_00754
OG0001179	Pran.g_01172	Pras.g_00755
OG0001180	Pran.g_01173	Pras.g_00756
OG0001181	Pran.g_01174	Pras.g_00757
OG0001182	Pran.g_01175	Pras.g_00758
OG0001183	Pran.g_01176	Pras.g_00759
OG0001184	Pran.g_01178	Pras.g_00762
OG0001185	Pran.g_01182	Pras.g_00765
OG0001186	Pran.g_01183	Pras.g_00766
OG0001187	Pran.g_01184	Pras.g_00768
OG0001188	Pran.g_01185	Pras.g_00769
OG0001189	Pran.g_01186	Pras.g_00770
OG0001190	Pran.g_01187	Pras.g_00771
OG0001191	Pran.g_01188	Pras.g_00772
OG0001192	Pran.g_01189	Pras.g_00773
OG0001193	Pran.g_01190	Pras.g_00774
OG0001194	Pran.g_01191	Pras.g_00775
OG0001195	Pran.g_01192	Pras.g_00776
OG0001196	Pran.g_01193	Pras.g_00777
OG0001197	Pran.g_01194	Pras.g_00778
OG0001198	Pran.g_01195	Pras.g_00779
OG0001199	Pran.g_01196	Pras.g_00780
OG0001200	Pran.g_01197	Pras.g_00781
OG0001201	Pran.g_01198	Pras.g_00782
OG0001202	Pran.g_01199	Pras.g_00783
OG0001203	Pran.g_01201	Pras.g_00785
OG0001204	Pran.g_01202	Pras.g_00787
OG0001205	Pran.g_01203	Pras.g_00788
OG0001206	Pran.g_01204	Pras.g_00789
OG0001207	Pran.g_01205	Pras.g_00790
OG0001208	Pran.g_01206	Pras.g_00791
OG0001209	Pran.g_01207	Pras.g_00792
OG0001210	Pran.g_01208	Pras.g_00793
OG0001211	Pran.g_01209	Pras.g_00794
OG0001212	Pran.g_01210	Pras.g_00795
OG0001213	Pran.g_01211	Pras.g_00796
OG0001214	Pran.g_01213	Pras.g_00798
OG0001215	Pran.g_01214	Pras.g_00799
OG0001216	Pran.g_01215	Pras.g_00800
OG0001217	Pran.g_01216	Pras.g_00801
OG0001218	Pran.g_01217	Pras.g_00802
OG0001219	Pran.g_01220	Pras.g_00804
OG0001220	Pran.g_01221	Pras.g_00805
OG0001221	Pran.g_01224	Pras.g_00808
OG0001222	Pran.g_01225	Pras.g_00809
OG0001223	Pran.g_01226	Pras.g_00810
OG0001224	Pran.g_01227	Pras.g_00812
OG0001225	Pran.g_01228	Pras.g_00813
OG0001226	Pran.g_01229	Pras.g_00814
OG0001227	Pran.g_01230	Pras.g_00815
OG0001228	Pran.g_01231	Pras.g_00816
OG0001229	Pran.g_01232	Pras.g_00817
OG0001230	Pran.g_01233	Pras.g_00818
OG0001231	Pran.g_01234	Pras.g_00819
OG0001232	Pran.g_01235	Pras.g_00820
OG0001233	Pran.g_01236	Pras.g_00821
OG0001234	Pran.g_01237	Pras.g_00822
OG0001235	Pran.g_01238	Pras.g_00823
OG0001236	Pran.g_01240	Pras.g_00825
OG0001237	Pran.g_01241	Pras.g_00826
OG0001238	Pran.g_01243	Pras.g_00828
OG0001239	Pran.g_01244	Pras.g_00829
OG0001240	Pran.g_01245	Pras.g_00830
OG0001241	Pran.g_01247	Pras.g_00832
OG0001242	Pran.g_01249	Pras.g_00834
OG0001243	Pran.g_01250	Pras.g_00835
OG0001244	Pran.g_01251	Pras.g_00836
OG0001245	Pran.g_01252	Pras.g_00837
OG0001246	Pran.g_01253	Pras.g_00838
OG0001247	Pran.g_01254	Pras.g_00839
OG0001248	Pran.g_01255	Pras.g_00840
OG0001249	Pran.g_01256	Pras.g_00841
OG0001250	Pran.g_01257	Pras.g_00842
OG0001252	Pran.g_00296	Pras.g_00989
OG0001253	Pran.g_00282	Pras.g_01001
OG0001254	Pran.g_01913	Pras.g_01133
OG0001255	Pran.g_01861	Pras.g_01186
OG0001256	Pran.g_00925	Pras.g_01289
OG0001257	Pran.g_01696	Pras.g_01360
OG0001258	Pran.g_01680	Pras.g_01376
OG0001259	Pran.g_01588	Pras.g_01466
OG0001260	Pran.g_01417	Pras.g_01648
OG0001261	Pran.g_01309	Pras.g_01735
OG0001262	Pran.g_01293	Pras.g_01751
OG0001263	Pran.g_00179	Pras.g_01772
OG0001264	Pran.g_00428	Pras.g_01800
OG0001265	Pran.g_00544	Pras.g_01910
OG0001266	Pran.g_00159	Pras.g_01958
OG0001267	Pran.g_00076	Pras.g_00040
OG0001268	Pran.g_00063	Pras.g_00053
OG0001270	Pran.g_00693	Pras.g_00391
OG0001272	Pran.g_00638	Pras.g_00446
OG0001273	Pran.g_00637	Pras.g_00447
OG0001274	Pran.g_00632	Pras.g_00452
OG0001275	Pran.g_00607	Pras.g_00467
OG0001277	Pran.g_00923	Pras.g_00489
OG0001278	Pran.g_00962	Pras.g_00542
OG0001279	Pran.g_00966	Pras.g_00546
OG0001280	Pran.g_00969	Pras.g_00549
OG0001281	Pran.g_01035	Pras.g_00616
OG0001282	Pran.g_01060	Pras.g_00641
OG0001283	Pran.g_01142	Pras.g_00725
OG0001284	Pran.g_01170	Pras.g_00753
OG0001286	Pran.g_01246	Pras.g_00831
OG0001287	Pran.g_01804	Pras.g_00530
OG0001288	Pran.g_01743	Pras.g_01315
OG0001290	Pran.g_00394	Pras.g_00872
OG0001292	Pran.g_00358	Pras.g_00925
OG0001293	Pran.g_00356	Pras.g_00927
OG0001294	Pran.g_00340	Pras.g_00944
OG0001295	Pran.g_00314	Pras.g_00970
OG0001297	Pran.g_00233	Pras.g_01050
OG0001298	Pran.g_01949	Pras.g_01095
OG0001299	Pran.g_01940	Pras.g_01104
OG0001300	Pran.g_01821	Pras.g_01226
OG0001301	Pran.g_01541	Pras.g_01513
OG0001302	Pran.g_01410	Pras.g_01653
OG0001303	Pran.g_01407	Pras.g_01657
OG0001304	Pran.g_00559	Pras.g_01925
OG0001306	Pran.g_00152	Pras.g_01966
OG0001307	Pran.g_00142	Pras.g_01975
OG0001308	Pran.g_00117	Pras.g_00001
OG0001309	Pran.g_00115	Pras.g_00003
OG0001310	Pran.g_00105	Pras.g_00014
OG0001311	Pran.g_00032	Pras.g_00084
OG0001313	Pran.g_00634	Pras.g_00450
OG0001314	Pran.g_00993	Pras.g_00573
OG0001315	Pran.g_01027	Pras.g_00608
OG0001318	Pran.g_00293	Pras.g_00992
OG0001320	Pran.g_01711	Pras.g_01345
OG0001321	Pran.g_01763, Pran.g_01405	Pras.g_01659
OG0001322	Pran.g_01362	Pras.g_01682
OG0001323	Pran.g_00167	Pras.g_01950
OG0001324	Pran.g_00134	Pras.g_01983
OG0001325	Pran.g_00112	Pras.g_00007
OG0001329	Pran.g_00820	Pras.g_00270
OG0001330	Pran.g_00641	Pras.g_00443
OG0001331	Pran.g_00967	Pras.g_00547
OG0001332	Pran.g_01016	Pras.g_00597
OG0001333	Pran.g_01109	Pras.g_00691
OG0001334	Pran.g_01162	Pras.g_00745
OG0001335	Pran.g_01200	Pras.g_00784
OG0001337	Pran.g_00315	Pras.g_00969
OG0001338	Pran.g_00289	Pras.g_00995
OG0001339	Pran.g_00229	Pras.g_01054
OG0001340	Pran.g_01944	Pras.g_01100
OG0001341	Pran.g_01932	Pras.g_01113
OG0001342	Pran.g_01914	Pras.g_01132
OG0001343	Pran.g_01856	Pras.g_01192
OG0001344	Pran.g_01817	Pras.g_01231
OG0001345	Pran.g_01746	Pras.g_01312
OG0001346	Pran.g_01706	Pras.g_01350
OG0001347	Pran.g_01692	Pras.g_01364
OG0001348	Pran.g_01674	Pras.g_01382
OG0001349	Pran.g_01669	Pras.g_01387
OG0001350	Pran.g_01664	Pras.g_01392
OG0001351	Pran.g_01601	Pras.g_01453
OG0001352	Pran.g_01496	Pras.g_01558
OG0001353	Pran.g_01473	Pras.g_01579
OG0001354	Pran.g_01359	Pras.g_01685
OG0001355	Pran.g_01303	Pras.g_01741
OG0001356	Pran.g_00411	Pras.g_01786
OG0001357	Pran.g_00515	Pras.g_01888
OG0001358	Pran.g_00543	Pras.g_01909
OG0001359	Pran.g_00089	Pras.g_00027
OG0001360	Pran.g_00088	Pras.g_00028
OG0001361	Pran.g_00010	Pras.g_00107
OG0001362	Pran.g_00609	Pras.g_00152
OG0001364	Pran.g_00663	Pras.g_00423
OG0001365	Pran.g_01030	Pras.g_00482
OG0001366	Pran.g_01007	Pras.g_00587
OG0001367	Pran.g_01050	Pras.g_00630
OG0001368	Pran.g_01169	Pras.g_00752
OG0001369	Pran.g_00545	Pras.g_01911
OG0001371	Pran.g_00365	Pras.g_00919
OG0001372	Pran.g_00364	Pras.g_00920
OG0001373	Pran.g_00357	Pras.g_00926
OG0001374	Pran.g_00345	Pras.g_00938
OG0001375	Pran.g_00299	Pras.g_00986
OG0001376	Pran.g_00198	Pras.g_01086
OG0001377	Pran.g_01936	Pras.g_01108
OG0001378	Pran.g_01921	Pras.g_01124
OG0001379	Pran.g_01832	Pras.g_01215
OG0001382	Pran.g_01718	Pras.g_01338
OG0001383	Pran.g_01667	Pras.g_01389
OG0001384	Pran.g_01659	Pras.g_01397
OG0001385	Pran.g_01512	Pras.g_01542
OG0001386	Pran.g_01504	Pras.g_01550
OG0001387	Pran.g_01502	Pras.g_01552
OG0001388	Pran.g_01492	Pras.g_01562
OG0001389	Pran.g_01455	Pras.g_01611
OG0001390	Pran.g_01418	Pras.g_01647
OG0001391	Pran.g_01357	Pras.g_01687
OG0001392	Pran.g_00192	Pras.g_01785
OG0001393	Pran.g_00412	Pras.g_01787
OG0001394	Pran.g_00434	Pras.g_01806
OG0001395	Pran.g_00437	Pras.g_01809
OG0001396	Pran.g_01434	Pras.g_01892
OG0001397	Pran.g_00553	Pras.g_01919
OG0001398	Pran.g_00572	Pras.g_01938
OG0001399	Pran.g_00169	Pras.g_01948
OG0001400	Pran.g_00161	Pras.g_01956
OG0001401	Pran.g_00904	Pras.g_01963
OG0001402	Pran.g_00074	Pras.g_00042
OG0001403	Pran.g_00875	Pras.g_00210
OG0001404	Pran.g_00849	Pras.g_00241
OG0001405	Pran.g_00840	Pras.g_00251
OG0001406	Pran.g_00694	Pras.g_00390
OG0001407	Pran.g_00691	Pras.g_00393
OG0001408	Pran.g_00640	Pras.g_00444
OG0001409	Pran.g_00626	Pras.g_00457
OG0001411	Pran.g_01428	Pras.g_00478
OG0001414	Pran.g_00371	Pras.g_00913
OG0001415	Pran.g_01868	Pras.g_01178
OG0001416	Pran.g_01657	Pras.g_01399
OG0001417	Pran.g_01503	Pras.g_01551
OG0001418	Pran.g_01404	Pras.g_01660
OG0001419	Pran.g_01353	Pras.g_01691
OG0001420	Pran.g_00414	Pras.g_01789
OG0001422	Pran.g_00164	Pras.g_01953
OG0001423	Pran.g_00087	Pras.g_00029
OG0001424	Pran.g_00920	Pras.g_00121
OG0001425	Pran.g_00618	Pras.g_00462
OG0001426	Pran.g_01242	Pras.g_00827
OG0001427	Pran.g_01822	Pras.g_01225
OG0001428	Pran.g_00796	Pras.g_00279
OG0001428	Pran.g_00794	Pras.g_00277
OG0001430	Pran.g_00536	Pras.g_01902
OG0001431	Pran.g_00163	Pras.g_01954
OG0001432	Pran.g_00160	Pras.g_01957
OG0001433	Pran.g_00520	Pras.g_00154
OG0001435	Pran.g_00628	Pras.g_00456
OG0001438	Pran.g_01558	Pras.g_01496
OG0001440	Pran.g_00547	Pras.g_01913
OG0001441	Pran.g_00124	Pras.g_01993
OG0001442	Pran.g_00101	Pras.g_00017
OG0001444	Pran.g_00041	Pras.g_00075
OG0001449	Pran.g_00805, Pran.g_00792	Pras.g_00292
OG0001451	Pran.g_01777	Pras.g_01277, Pras.g_01276
OG0001454	Pran.g_01827	Pras.g_01220
OG0001457	Pran.g_01476	Pras.g_01578
OG0001458	Pran.g_01419	Pras.g_01646
OG0001460	Pran.g_01281	Pras.g_01763
OG0001461	Pran.g_00460	Pras.g_01832
OG0001462	Pran.g_00535	Pras.g_01901
OG0001463	Pran.g_00170	Pras.g_01947
OG0001464	Pran.g_00165	Pras.g_01952
OG0001466	Pran.g_01414	Pras.g_00535
OG0001467	Pran.g_00736	Pras.g_00347
OG0001468	Pran.g_01132	Pras.g_00714
OG0001469	Pran.g_00062	Pras.g_00054
OG0001470	Pran.g_01874	Pras.g_01172
OG0001471	Pran.g_01757	Pras.g_01295
OG0001473	Pran.g_00178	Pras.g_01771
OG0001474	Pran.g_00180	Pras.g_01773
OG0001475	Pran.g_00174	Pras.g_01943
OG0001476	Pran.g_00173	Pras.g_01944
OG0001477	Pran.g_00172	Pras.g_01945
OG0001478	Pran.g_00166	Pras.g_01951
OG0001479	Pran.g_00139	Pras.g_01978
OG0001480	Pran.g_00130	Pras.g_01987
OG0001481	Pran.g_00044	Pras.g_00072
OG0001485	Pran.g_01029	Pras.g_00610
OG0001488	Pran.g_00260	Pras.g_01023
OG0001490	Pran.g_01793	Pras.g_01255
OG0001491	Pran.g_01367	Pras.g_01677
OG0001493	Pran.g_00181	Pras.g_01774
OG0001494	Pran.g_00182	Pras.g_01775
OG0001495	Pran.g_00183	Pras.g_01776
OG0001496	Pran.g_00184	Pras.g_01777
OG0001497	Pran.g_00185	Pras.g_01778
OG0001498	Pran.g_00186	Pras.g_01779
OG0001499	Pran.g_00187	Pras.g_01780
OG0001500	Pran.g_00188	Pras.g_01781
OG0001501	Pran.g_00189	Pras.g_01782
OG0001502	Pran.g_00190	Pras.g_01783
OG0001503	Pran.g_00191	Pras.g_01784
OG0001504	Pran.g_00444	Pras.g_01816
OG0001507	Pran.g_00077	Pras.g_00038
OG0001508	Pran.g_00629	Pras.g_00455
OG0001509	Pran.g_01051	Pras.g_00631
OG0001510	Pran.g_01124	Pras.g_00706
OG0001513	Pran.g_00328	Pras.g_00956
OG0001514	Pran.g_00581	Pras.g_00137
OG0001516	Pran.g_00509	Pras.g_01882
OG0001517	Pran.g_00156	Pras.g_01961
OG0001518	Pran.g_01425	Pras.g_00506, Pras.g_00145
OG0001519	Pran.g_01803	Pras.g_01241
OG0001521	Pran.g_01031	Pras.g_00612
OG0001523	Pran.g_00372	Pras.g_00912
OG0001524	Pran.g_01819	Pras.g_01229
OG0001525	Pran.g_01719	Pras.g_01336
OG0001526	Pran.g_00417	Pras.g_01790
OG0001527	Pran.g_00126	Pras.g_01991
OG0001528	Pran.g_00525	Pras.g_00135
OG0001529	Pran.g_01784	Pras.g_00155
OG0001532	Pran.g_00390	Pras.g_00876
OG0001533	Pran.g_01790, Pran.g_00929	Pras.g_01256
OG0001534	Pran.g_00622	Pras.g_00138
OG0001536	Pran.g_00128	Pras.g_01989
OG0001537	Pran.g_00521	Pras.g_01630, Pras.g_00156
OG0001539	Pran.g_00890	Pras.g_00188
OG0001540	Pran.g_01432, Pran.g_00889	Pras.g_00189
OG0001542	Pran.g_00624	Pras.g_00459
OG0001543	Pran.g_00606	Pras.g_00468
OG0001549	Pran.g_00308	Pras.g_00977
OG0001550	Pran.g_01887	Pras.g_01159
OG0001551	Pran.g_01863	Pras.g_01183
OG0001552	Pran.g_01826	Pras.g_01222
OG0001553	Pran.g_01801	Pras.g_01243
OG0001554	Pran.g_01800	Pras.g_01244
OG0001555	Pran.g_01721	Pras.g_01334
OG0001556	Pran.g_01709	Pras.g_01347
OG0001557	Pran.g_01501	Pras.g_01553
OG0001558	Pran.g_00901	Pras.g_01642
OG0001559	Pran.g_01411	Pras.g_01652
OG0001560	Pran.g_01375	Pras.g_01669
OG0001561	Pran.g_01280	Pras.g_01764
OG0001562	Pran.g_00534	Pras.g_01900
OG0001563	Pran.g_00158	Pras.g_01959
OG0001564	Pran.g_00157	Pras.g_01960
OG0001565	Pran.g_00155	Pras.g_01962
OG0001566	Pran.g_00153	Pras.g_01965
OG0001567	Pran.g_00146	Pras.g_01971
OG0001568	Pran.g_00131	Pras.g_01986
OG0001569	Pran.g_00127	Pras.g_01990
OG0001570	Pran.g_00121	Pras.g_01996
OG0001571	Pran.g_00109	Pras.g_00010
OG0001572	Pran.g_00097	Pras.g_00019
OG0001573	Pran.g_00094	Pras.g_00022
OG0001574	Pran.g_01768	Pras.g_00143
OG0001575	Pran.g_01468	Pras.g_00164
OG0001576	Pran.g_00897	Pras.g_00180
OG0001577	Pran.g_00844	Pras.g_00247
OG0001578	Pran.g_00842	Pras.g_00249
OG0001582	Pran.g_00650	Pras.g_00436
OG0001583	Pran.g_00648	Pras.g_00438
OG0001584	Pran.g_00647	Pras.g_00439
OG0001585	Pran.g_00635	Pras.g_00449
OG0001586	Pran.g_01180	Pras.g_00763
OG0001591	Pran.g_01831	Pras.g_01216
OG0001592	Pran.g_01794	Pras.g_01254, Pras.g_01253
OG0001594	Pran.g_01710	Pras.g_01346
OG0001595	Pran.g_01470	Pras.g_01582
OG0001597	Pran.g_01278	Pras.g_01766
OG0001599	Pran.g_00083	Pras.g_00032
OG0001600	Pran.g_00082	Pras.g_00033
OG0001601	Pran.g_00081	Pras.g_00034
OG0001602	Pran.g_00080	Pras.g_00035
OG0001603	Pran.g_00613	Pras.g_00491
OG0001604	Pran.g_00983	Pras.g_00563
OG0001606	Pran.g_01855	Pras.g_01193
OG0001610	Pran.g_01477	Pras.g_01577
OG0001611	Pran.g_01435, Pran.g_00577	Pras.g_01632
OG0001612	Pran.g_01366	Pras.g_01678
OG0001613	Pran.g_00177	Pras.g_01770
OG0001614	Pran.g_00513	Pras.g_01886
OG0001617	Pran.g_00861	Pras.g_00225
OG0001618	Pran.g_01836	Pras.g_00226
OG0001619	Pran.g_00851	Pras.g_00239
OG0001624	Pran.g_01275	Pras.g_01768
OG0001625	Pran.g_00529	Pras.g_01895
OG0001628	Pran.g_00590	Pras.g_00476
OG0001630	Pran.g_00763	Pras.g_00323
OG0001639	Pran.g_00323	Pras.g_00961
OG0001640	Pran.g_00252	Pras.g_01031
OG0001641	Pran.g_01830	Pras.g_01217
OG0001642	Pran.g_01828	Pras.g_01219
OG0001643	Pran.g_01799	Pras.g_01250
OG0001644	Pran.g_01798	Pras.g_01251
OG0001645	Pran.g_01796	Pras.g_01252
OG0001647	Pran.g_01712	Pras.g_01344
OG0001648	Pran.g_01619	Pras.g_01436
OG0001649	Pran.g_01612	Pras.g_01442
OG0001650	Pran.g_01461	Pras.g_01605
OG0001651	Pran.g_01424	Pras.g_01643
OG0001652	Pran.g_01421	Pras.g_01644
OG0001653	Pran.g_01374	Pras.g_01670
OG0001654	Pran.g_01368	Pras.g_01676
OG0001655	Pran.g_01360	Pras.g_01684
OG0001656	Pran.g_01338	Pras.g_01706
OG0001657	Pran.g_01286	Pras.g_01757
OG0001658	Pran.g_01274	Pras.g_01769
OG0001659	Pran.g_00441	Pras.g_01813
OG0001660	Pran.g_00530	Pras.g_01896
OG0001661	Pran.g_00533	Pras.g_01899
OG0001662	Pran.g_00538	Pras.g_01904
OG0001663	Pran.g_00555	Pras.g_01921
OG0001664	Pran.g_00556	Pras.g_01922
OG0001665	Pran.g_00175	Pras.g_01942
OG0001666	Pran.g_00171	Pras.g_01946
OG0001667	Pran.g_00168	Pras.g_01949
OG0001668	Pran.g_00162	Pras.g_01955
OG0001669	Pran.g_00151	Pras.g_01967
OG0001670	Pran.g_00150	Pras.g_01968
OG0001671	Pran.g_00143	Pras.g_01974
OG0001672	Pran.g_00138	Pras.g_01979
OG0001673	Pran.g_00137	Pras.g_01980
OG0001674	Pran.g_00136	Pras.g_01981
OG0001675	Pran.g_00111	Pras.g_00008
OG0001676	Pran.g_00106	Pras.g_00013
OG0001677	Pran.g_00084	Pras.g_00031
OG0001678	Pran.g_00013	Pras.g_00104
OG0001679	Pran.g_00005	Pras.g_00112
OG0001680	Pran.g_00907	Pras.g_00149
OG0001681	Pran.g_00896	Pras.g_00181
OG0001682	Pran.g_00893	Pras.g_00186
OG0001684	Pran.g_00651	Pras.g_00435
OG0001685	Pran.g_00645	Pras.g_00442
OG0001686	Pran.g_00639	Pras.g_00445
OG0001687	Pran.g_00633	Pras.g_00451
OG0001688	Pran.g_00630	Pras.g_00454
OG0001689	Pran.g_00625	Pras.g_00458
OG0001690	Pran.g_00623	Pras.g_00460
OG0001691	Pran.g_00621	Pras.g_00461
OG0001692	Pran.g_00975	Pras.g_00555
OG0001693	Pran.g_01218	Pras.g_00803
OG0001698	Pran.g_01682	Pras.g_01374
OG0001699	Pran.g_01469	Pras.g_01583
OG0001700	Pran.g_01426	Pras.g_01635
OG0001701	Pran.g_01431	Pras.g_01637
OG0001702	Pran.g_01406	Pras.g_01658
OG0001703	Pran.g_01373	Pras.g_01671
OG0001704	Pran.g_01427	Pras.g_01897
OG0001706	Pran.g_00107	Pras.g_00012
OG0001707	Pran.g_00079	Pras.g_00036
OG0001708	Pran.g_00902	Pras.g_00171
OG0001710	Pran.g_00531	Pras.g_01898
OG0001722	Pran.g_00578	Pras.g_01633
OG0001723	Pran.g_00900	Pras.g_00141
OG0001724	Pran.g_01355	Pras.g_01689
OG0001725	Pran.g_01279	Pras.g_01765
OG0001726	Pran.g_00122	Pras.g_01995
OG0001727	Pran.g_01433	Pras.g_00524
OG0001728	Pran.g_00892	Pras.g_00187
OG0001731	Pran.g_00612	Pras.g_00465
OG0001732	Pran.g_00527	Pras.g_00484
OG0001733	Pran.g_01805	Pras.g_01240
OG0001734	Pran.g_01462	Pras.g_01604
OG0001785	Pran.g_01409	Pras.g_01655
OG0001786	Pran.g_01314	Pras.g_01730
OG0001789	Pran.g_00597	Pras.g_00158
OG0001794	Pran.g_01430	Pras.g_00483
OG0001796	Pran.g_00098	Pras.g_00018
OG0001797	Pran.g_00860	Pras.g_00880
OG0001806	Pran.g_01818	Pras.g_01230
OG0001808	Pran.g_01782	Pras.g_01274
OG0001809	Pran.g_01402	Pras.g_01661
OG0001810	Pran.g_01372	Pras.g_01672
OG0001811	Pran.g_01371	Pras.g_01673
OG0001812	Pran.g_01370	Pras.g_01674
OG0001813	Pran.g_01369	Pras.g_01675
OG0001814	Pran.g_01276	Pras.g_01767
OG0001815	Pran.g_01474	Pras.g_01894
OG0001818	Pran.g_00116	Pras.g_00002
OG0001821	Pran.g_00591	Pras.g_00534
OG0001822	Pran.g_00789	Pras.g_00286
OG0001824	Pran.g_00631	Pras.g_00453
OG0001825	Pran.g_00594	Pras.g_00474
OG0001826	Pran.g_00924	Pras.g_00488
OG0001827	Pran.g_00096	Pras.g_00533
OG0001837	Pran.g_01852	Pras.g_01196
OG0001839	Pran.g_01731	Pras.g_01266
OG0001842	Pran.g_00888	Pras.g_00190
OG0001845	Pran.g_00712	Pras.g_00371
OG0001846	Pran.g_00649	Pras.g_00437
OG0001848	Pran.g_00099	Pras.g_00481
OG0001861	Pran.g_00113	Pras.g_00005
OG0001863	Pran.g_00104	Pras.g_00015
OG0001870	Pran.g_01732	Pras.g_00140
OG0001907	Pran.g_01766	Pras.g_00146
OG0001909	Pran.g_01429	Pras.g_00532
OG0001910	Pran.g_01802	Pras.g_01242
OG0001912	Pran.g_01730	Pras.g_01265
OG0001914	Pran.g_00891	Pras.g_01261
OG0001950	Pran.g_00132	Pras.g_01985
OG0001951	Pran.g_00795	Pras.g_00278
OG0001953	Pran.g_00370	Pras.g_00914
OG0001954	Pran.g_01810	Pras.g_01238
OG0001986	Pran.g_00793	Pras.g_00276
OG0001990	Pran.g_01814	Pras.g_01234
OG0001992	Pran.g_01271	Pras.g_00537
OG0002020	Pran.g_01792	Pras.g_00502
OG0002025	Pran.g_00757	Pras.g_00283
OG0002026	Pran.g_01475	Pras.g_00909
OG0002130	Pran.g_01764	Pras.g_00527
OG0002133	Pran.g_00804	Pras.g_00274
OG0002175	Pran.g_00803	Pras.g_00275
OG0002178	Pran.g_01765	Pras.g_00475
OG0002181	Pran.g_01781	Pras.g_01275
OG0002250	Pran.g_00909	Pras.g_01600
OG0002343	Pran.g_00148	Pras.g_01970
OG0002347	Pran.g_00774	Pras.g_00288
OG0002350	Pran.g_01759	Pras.g_01290
OG0002526	Pran.g_00608	Pras.g_00162
OG0002528	Pran.g_00961	Pras.g_00540
OG0003064	Pran.g_01364	Pras.g_01680
OG0003392	Pran.g_01779	Pras.g_01286
OG0003401	Pran.g_00908	Pras.g_01601
