Orthogroup	Prak	Prau
OG0001163	Prak.g_01832	Prau.g_01916
OG0001164	Prak.g_01833	Prau.g_01917
OG0001165	Prak.g_01834	Prau.g_01918
OG0001166	Prak.g_01835	Prau.g_01919
OG0001167	Prak.g_01837	Prau.g_01920
OG0001168	Prak.g_01838	Prau.g_01921
OG0001169	Prak.g_01839	Prau.g_01922
OG0001170	Prak.g_01840	Prau.g_01923
OG0001171	Prak.g_01841	Prau.g_01924
OG0001172	Prak.g_01843	Prau.g_01926
OG0001173	Prak.g_01845	Prau.g_01928
OG0001174	Prak.g_01846	Prau.g_01929
OG0001175	Prak.g_01847	Prau.g_01930
OG0001176	Prak.g_01849	Prau.g_01931
OG0001177	Prak.g_01851	Prau.g_01933
OG0001178	Prak.g_01854	Prau.g_01936
OG0001179	Prak.g_01855	Prau.g_01937
OG0001180	Prak.g_01856	Prau.g_01938
OG0001181	Prak.g_01857	Prau.g_01939
OG0001182	Prak.g_01858	Prau.g_01940
OG0001183	Prak.g_01859	Prau.g_01941
OG0001184	Prak.g_01861	Prau.g_01943
OG0001185	Prak.g_01863	Prau.g_01946
OG0001186	Prak.g_01864	Prau.g_01947
OG0001187	Prak.g_01865	Prau.g_01949
OG0001188	Prak.g_01866	Prau.g_01950
OG0001189	Prak.g_01867	Prau.g_01951
OG0001190	Prak.g_01868	Prau.g_01952
OG0001191	Prak.g_01869	Prau.g_01953
OG0001192	Prak.g_01870	Prau.g_01954
OG0001193	Prak.g_01871	Prau.g_01955
OG0001194	Prak.g_01872	Prau.g_01956
OG0001195	Prak.g_01873	Prau.g_01957
OG0001196	Prak.g_01874	Prau.g_01958
OG0001197	Prak.g_01875	Prau.g_01959
OG0001198	Prak.g_01876	Prau.g_01960
OG0001199	Prak.g_01877	Prau.g_01961
OG0001200	Prak.g_01878	Prau.g_01962
OG0001201	Prak.g_01879	Prau.g_01963
OG0001202	Prak.g_01880	Prau.g_01964
OG0001203	Prak.g_01882	Prau.g_01966
OG0001204	Prak.g_01884	Prau.g_01968
OG0001205	Prak.g_01886	Prau.g_01969
OG0001206	Prak.g_01887	Prau.g_01970
OG0001207	Prak.g_01888	Prau.g_01971
OG0001208	Prak.g_01889	Prau.g_01972
OG0001209	Prak.g_01890	Prau.g_01973
OG0001210	Prak.g_01891	Prau.g_01974
OG0001211	Prak.g_01892	Prau.g_01975
OG0001212	Prak.g_01893	Prau.g_01976
OG0001213	Prak.g_01894	Prau.g_01977
OG0001214	Prak.g_01896	Prau.g_01979
OG0001215	Prak.g_01897	Prau.g_01980
OG0001216	Prak.g_01898	Prau.g_01981
OG0001217	Prak.g_01899	Prau.g_01982
OG0001218	Prak.g_01900	Prau.g_01983
OG0001219	Prak.g_01903	Prau.g_01985
OG0001220	Prak.g_01904	Prau.g_01986
OG0001221	Prak.g_01908	Prau.g_01989
OG0001222	Prak.g_01909	Prau.g_01990
OG0001223	Prak.g_01910	Prau.g_01991
OG0001224	Prak.g_01912	Prau.g_01992
OG0001225	Prak.g_01913	Prau.g_01993
OG0001226	Prak.g_01914	Prau.g_01994
OG0001227	Prak.g_01915	Prau.g_01995
OG0001228	Prak.g_01916	Prau.g_01996
OG0001229	Prak.g_01917	Prau.g_01997
OG0001230	Prak.g_01918	Prau.g_01998
OG0001231	Prak.g_01919	Prau.g_01999
OG0001232	Prak.g_01922	Prau.g_02000
OG0001233	Prak.g_01923	Prau.g_02001
OG0001234	Prak.g_01924	Prau.g_02002
OG0001235	Prak.g_01925	Prau.g_02003
OG0001236	Prak.g_01927	Prau.g_02005
OG0001237	Prak.g_01928	Prau.g_02006
OG0001238	Prak.g_01931	Prau.g_02008
OG0001239	Prak.g_01932	Prau.g_02009
OG0001240	Prak.g_01933	Prau.g_02010
OG0001241	Prak.g_01936	Prau.g_02012
OG0001242	Prak.g_01937	Prau.g_02014
OG0001243	Prak.g_01938	Prau.g_02015
OG0001244	Prak.g_01939	Prau.g_02016
OG0001245	Prak.g_01940	Prau.g_02017
OG0001246	Prak.g_01941	Prau.g_02018
OG0001247	Prak.g_01942	Prau.g_02019
OG0001248	Prak.g_01943	Prau.g_02020
OG0001249	Prak.g_01944	Prau.g_02021
OG0001250	Prak.g_01945	Prau.g_02022
OG0001252	Prak.g_00146	Prau.g_00139
OG0001253	Prak.g_00161	Prau.g_00151
OG0001254	Prak.g_00299	Prau.g_00283
OG0001255	Prak.g_00355	Prau.g_00335
OG0001257	Prak.g_00443	Prau.g_00523
OG0001258	Prak.g_00459	Prau.g_00539
OG0001259	Prak.g_00551	Prau.g_00628
OG0001260	Prak.g_00935	Prau.g_00799
OG0001261	Prak.g_00881	Prau.g_00888
OG0001262	Prak.g_00898	Prau.g_00905
OG0001263	Prak.g_01193	Prau.g_00926
OG0001265	Prak.g_01016	Prau.g_01065
OG0001266	Prak.g_00600	Prau.g_01112
OG0001267	Prak.g_01190	Prau.g_01191
OG0001268	Prak.g_01175	Prau.g_01204
OG0001269	Prak.g_01304	Prau.g_01392
OG0001270	Prak.g_01434	Prau.g_01571
OG0001271	Prak.g_01447	Prau.g_01582
OG0001272	Prak.g_00609	Prau.g_01624
OG0001273	Prak.g_01508	Prau.g_01625
OG0001274	Prak.g_01526	Prau.g_01630
OG0001275	Prak.g_01247	Prau.g_01645
OG0001276	Prak.g_01037	Prau.g_01657, Prau.g_01309
OG0001277	Prak.g_01604	Prau.g_01662
OG0001278	Prak.g_01636	Prau.g_01724
OG0001279	Prak.g_01640	Prau.g_01728
OG0001280	Prak.g_01643	Prau.g_01731
OG0001281	Prak.g_01713	Prau.g_01797
OG0001282	Prak.g_01650	Prau.g_01822
OG0001283	Prak.g_01822	Prau.g_01907
OG0001284	Prak.g_01853	Prau.g_01935
OG0001285	Prak.g_01883	Prau.g_01967
OG0001286	Prak.g_01935	Prau.g_02011
OG0001287	Prak.g_01527	Prau.g_01704
OG0001288	Prak.g_00399	Prau.g_00478
OG0001292	Prak.g_00079	Prau.g_00075
OG0001293	Prak.g_00081	Prau.g_00077
OG0001294	Prak.g_00097	Prau.g_00094
OG0001295	Prak.g_00127	Prau.g_00120
OG0001296	Prak.g_00134	Prau.g_00126
OG0001297	Prak.g_00212	Prau.g_00200
OG0001298	Prak.g_00260	Prau.g_00245
OG0001299	Prak.g_00269	Prau.g_00254
OG0001300	Prak.g_01257	Prau.g_00376
OG0001301	Prak.g_01106	Prau.g_00677
OG0001302	Prak.g_01534, Prak.g_01576	Prau.g_00804
OG0001303	Prak.g_01235	Prau.g_00809
OG0001304	Prak.g_00929	Prau.g_01080
OG0001305	Prak.g_00924	Prau.g_01085
OG0001306	Prak.g_01921	Prau.g_01120
OG0001307	Prak.g_01258	Prau.g_01129
OG0001308	Prak.g_01498	Prau.g_01153
OG0001309	Prak.g_01885	Prau.g_01155
OG0001310	Prak.g_00727	Prau.g_01165
OG0001311	Prak.g_01139	Prau.g_01234
OG0001312	Prak.g_01303	Prau.g_01393
OG0001313	Prak.g_00384	Prau.g_01628
OG0001314	Prak.g_01668	Prau.g_01755
OG0001315	Prak.g_01703	Prau.g_01789
OG0001316	Prak.g_01818	Prau.g_01903
OG0001318	Prak.g_00149	Prau.g_00142
OG0001319	Prak.g_00254	Prau.g_00239
OG0001320	Prak.g_01514	Prau.g_00509
OG0001321	Prak.g_00599	Prau.g_00811
OG0001322	Prak.g_01221	Prau.g_00835
OG0001323	Prak.g_00758	Prau.g_01104
OG0001324	Prak.g_00632	Prau.g_01137
OG0001325	Prak.g_00671	Prau.g_01159
OG0001326	Prak.g_01522	Prau.g_01344
OG0001327	Prak.g_01497	Prau.g_01345
OG0001328	Prak.g_01282	Prau.g_01376
OG0001329	Prak.g_01930	Prau.g_01429
OG0001330	Prak.g_01480	Prau.g_01621
OG0001331	Prak.g_01641	Prau.g_01729
OG0001332	Prak.g_01692	Prau.g_01778
OG0001333	Prak.g_01784	Prau.g_01873
OG0001334	Prak.g_01844	Prau.g_01927
OG0001335	Prak.g_01881	Prau.g_01965
OG0001336	Prak.g_00136	Prau.g_00129
OG0001337	Prak.g_00126	Prau.g_00119
OG0001338	Prak.g_01296	Prau.g_00145
OG0001339	Prak.g_00216	Prau.g_00204
OG0001340	Prak.g_00265	Prau.g_00250
OG0001341	Prak.g_00278	Prau.g_00263
OG0001342	Prak.g_00298	Prau.g_00282
OG0001343	Prak.g_00361	Prau.g_00341
OG0001345	Prak.g_00396	Prau.g_00475
OG0001346	Prak.g_00433	Prau.g_00513
OG0001347	Prak.g_00447	Prau.g_00527
OG0001349	Prak.g_00470	Prau.g_00550
OG0001350	Prak.g_00475	Prau.g_00555
OG0001351	Prak.g_00537	Prau.g_00616
OG0001352	Prak.g_00809	Prau.g_00722
OG0001353	Prak.g_00240	Prau.g_00743
OG0001354	Prak.g_00936	Prau.g_00838, Prau.g_00038
OG0001355	Prak.g_00888	Prau.g_00894
OG0001356	Prak.g_00746	Prau.g_00940
OG0001357	Prak.g_01001	Prau.g_01043
OG0001358	Prak.g_01015	Prau.g_01064
OG0001359	Prak.g_01555	Prau.g_01178
OG0001360	Prak.g_01556	Prau.g_01179
OG0001361	Prak.g_01118	Prau.g_01256
OG0001362	Prak.g_00668	Prau.g_01320
OG0001364	Prak.g_01466	Prau.g_01601
OG0001365	Prak.g_00061	Prau.g_01272
OG0001366	Prak.g_01682	Prau.g_01769
OG0001368	Prak.g_01852	Prau.g_01934
OG0001369	Prak.g_01017	Prau.g_01066
OG0001371	Prak.g_00071	Prau.g_00069
OG0001372	Prak.g_00073	Prau.g_00070
OG0001373	Prak.g_00080	Prau.g_00076
OG0001374	Prak.g_00091	Prau.g_00088
OG0001375	Prak.g_00144	Prau.g_00136
OG0001376	Prak.g_00250	Prau.g_00235
OG0001377	Prak.g_00274	Prau.g_00258
OG0001378	Prak.g_00291	Prau.g_00274
OG0001379	Prak.g_01432	Prau.g_00364
OG0001381	Prak.g_00419	Prau.g_00495
OG0001382	Prak.g_00425	Prau.g_00502
OG0001383	Prak.g_00472	Prau.g_00552
OG0001384	Prak.g_00480	Prau.g_00560
OG0001385	Prak.g_01075	Prau.g_00706
OG0001386	Prak.g_00801	Prau.g_00714
OG0001387	Prak.g_00803	Prau.g_00716
OG0001388	Prak.g_00814	Prau.g_00726
OG0001389	Prak.g_01058	Prau.g_00760
OG0001390	Prak.g_01227	Prau.g_00798
OG0001391	Prak.g_00939	Prau.g_00840
OG0001392	Prak.g_00745	Prau.g_00939
OG0001393	Prak.g_00747	Prau.g_00941
OG0001394	Prak.g_00775	Prau.g_00961
OG0001395	Prak.g_00778	Prau.g_00964
OG0001396	Prak.g_01607	Prau.g_01047
OG0001397	Prak.g_01028	Prau.g_01074
OG0001398	Prak.g_00916	Prau.g_01093
OG0001399	Prak.g_00737	Prau.g_01102
OG0001400	Prak.g_01244	Prau.g_01110
OG0001401	Prak.g_00732	Prau.g_01117
OG0001402	Prak.g_01187	Prau.g_01193
OG0001403	Prak.g_01278	Prau.g_01372
OG0001404	Prak.g_01031	Prau.g_01400
OG0001405	Prak.g_01330	Prau.g_01410
OG0001406	Prak.g_01433	Prau.g_01570
OG0001407	Prak.g_01436	Prau.g_01573
OG0001408	Prak.g_01481	Prau.g_01622
OG0001409	Prak.g_01566	Prau.g_01635
OG0001414	Prak.g_01225	Prau.g_00063
OG0001417	Prak.g_00802	Prau.g_00715
OG0001418	Prak.g_00680	Prau.g_00812
OG0001419	Prak.g_00945	Prau.g_00844
OG0001420	Prak.g_00749	Prau.g_00943
OG0001421	Prak.g_00754	Prau.g_00947
OG0001422	Prak.g_00663	Prau.g_01107
OG0001423	Prak.g_00659	Prau.g_01180
OG0001424	Prak.g_01484	Prau.g_01270
OG0001425	Prak.g_01240	Prau.g_01640
OG0001427	Prak.g_01581	Prau.g_00375
OG0001430	Prak.g_00722	Prau.g_01057
OG0001431	Prak.g_00730	Prau.g_01108
OG0001432	Prak.g_01243	Prau.g_01111
OG0001435	Prak.g_01208	Prau.g_01634
OG0001440	Prak.g_01020	Prau.g_01068
OG0001443	Prak.g_01191	Prau.g_01190
OG0001444	Prak.g_01152	Prau.g_01225
OG0001445	Prak.g_01542	Prau.g_01336
OG0001446	Prak.g_01543	Prau.g_01338
OG0001447	Prak.g_01198	Prau.g_01339
OG0001448	Prak.g_01537	Prau.g_01653
OG0001449	Prak.g_01353	Prau.g_01530
OG0001454	Prak.g_00417	Prau.g_00369
OG0001455	Prak.g_00650	Prau.g_00440
OG0001456	Prak.g_00550	Prau.g_01674
OG0001457	Prak.g_00834	Prau.g_00742
OG0001458	Prak.g_00654	Prau.g_00797
OG0001460	Prak.g_00604	Prau.g_00917
OG0001461	Prak.g_01065	Prau.g_00988
OG0001462	Prak.g_01212	Prau.g_01056
OG0001463	Prak.g_00423	Prau.g_01101
OG0001465	Prak.g_01236	Prau.g_01341
OG0001466	Prak.g_01496	Prau.g_01709
OG0001468	Prak.g_01809	Prau.g_01896
OG0001471	Prak.g_00642	Prau.g_00431, Prau.g_00457
OG0001473	Prak.g_00938	Prau.g_00925
OG0001482	Prak.g_01549	Prau.g_01667, Prau.g_01683
OG0001484	Prak.g_00066	Prau.g_01452
OG0001485	Prak.g_01705	Prau.g_01791
OG0001486	Prak.g_00790	Prau.g_00976
OG0001488	Prak.g_00184	Prau.g_00173
OG0001489	Prak.g_01735	Prau.g_00378
OG0001490	Prak.g_01707	Prau.g_00406
OG0001492	Prak.g_00879	Prau.g_00886
OG0001504	Prak.g_00785	Prau.g_00971
OG0001505	Prak.g_01532	Prau.g_00779
OG0001508	Prak.g_01610	Prau.g_01633
OG0001509	Prak.g_00617	Prau.g_01812
OG0001519	Prak.g_01528	Prau.g_00392
OG0001521	Prak.g_00062	Prau.g_01273, Prau.g_01793
OG0001522	Prak.g_01565, Prak.g_00710	Prau.g_01710
OG0001526	Prak.g_00752	Prau.g_00945
OG0001535	Prak.g_00910	Prau.g_00913
OG0001544	Prak.g_01531	Prau.g_01296
OG0001574	Prak.g_00669	Prau.g_01308
OG0001579	Prak.g_01367	Prau.g_01477
OG0001580	Prak.g_01355	Prau.g_01454
OG0001593	Prak.g_00424	Prau.g_00501
OG0001607	Prak.g_01326	Prau.g_01278
OG0001617	Prak.g_01373	Prau.g_01386
OG0001618	Prak.g_01253	Prau.g_01387
OG0001631	Prak.g_00595	Prau.g_01264
OG0001720	Prak.g_00060	Prau.g_01501, Prau.g_01505
OG0001736	Prak.g_00786	Prau.g_00972
OG0001873	Prak.g_01327	Prau.g_01277
OG0001878	Prak.g_01592	Prau.g_00042
OG0001880	Prak.g_00698	Prau.g_01480
OG0001974	Prak.g_01502	Prau.g_01438
OG0001986	Prak.g_01366	Prau.g_01451
OG0002004	Prak.g_00059	Prau.g_01481
OG0002067	Prak.g_00637	Prau.g_00657
OG0002111	Prak.g_01591	Prau.g_00041
OG0002141	Prak.g_00636	Prau.g_00658
OG0002231	Prak.g_01294	Prau.g_01529
OG0002326	Prak.g_00616	Prau.g_00454
