Orthogroup	Prak	Prbn
OG0001101	Prak.g_01750	Prbn.g_01851
OG0001102	Prak.g_01751	Prbn.g_01852
OG0001103	Prak.g_01752	Prbn.g_01853
OG0001104	Prak.g_01753	Prbn.g_01854
OG0001105	Prak.g_01754	Prbn.g_01855
OG0001106	Prak.g_01755	Prbn.g_01856
OG0001107	Prak.g_01756	Prbn.g_01857
OG0001108	Prak.g_01757	Prbn.g_01858
OG0001109	Prak.g_01758	Prbn.g_01859
OG0001110	Prak.g_01759	Prbn.g_01860
OG0001111	Prak.g_01760	Prbn.g_01861
OG0001112	Prak.g_01761	Prbn.g_01862
OG0001113	Prak.g_01762	Prbn.g_01863
OG0001114	Prak.g_01763	Prbn.g_01864
OG0001115	Prak.g_01764	Prbn.g_01865
OG0001116	Prak.g_01765	Prbn.g_01866
OG0001117	Prak.g_01766	Prbn.g_01867
OG0001118	Prak.g_01767	Prbn.g_01868
OG0001119	Prak.g_01768	Prbn.g_01869
OG0001120	Prak.g_01769	Prbn.g_01870
OG0001121	Prak.g_01771	Prbn.g_01872
OG0001122	Prak.g_01772	Prbn.g_01873
OG0001123	Prak.g_01773	Prbn.g_01874
OG0001124	Prak.g_01775	Prbn.g_01876
OG0001125	Prak.g_01777	Prbn.g_01878
OG0001126	Prak.g_01778	Prbn.g_01879
OG0001127	Prak.g_01781	Prbn.g_01882
OG0001128	Prak.g_01782	Prbn.g_01883
OG0001129	Prak.g_01783	Prbn.g_01884
OG0001130	Prak.g_01786	Prbn.g_01887
OG0001131	Prak.g_01787	Prbn.g_01888
OG0001132	Prak.g_01788	Prbn.g_01889
OG0001133	Prak.g_01789	Prbn.g_01890
OG0001134	Prak.g_01790	Prbn.g_01891
OG0001135	Prak.g_01791	Prbn.g_01892
OG0001136	Prak.g_01792	Prbn.g_01893
OG0001137	Prak.g_01793	Prbn.g_01894
OG0001138	Prak.g_01794	Prbn.g_01895
OG0001139	Prak.g_01796	Prbn.g_01897
OG0001140	Prak.g_01797	Prbn.g_01898
OG0001141	Prak.g_01798	Prbn.g_01899
OG0001142	Prak.g_01802	Prbn.g_01903
OG0001143	Prak.g_01803	Prbn.g_01904
OG0001144	Prak.g_01804	Prbn.g_01905
OG0001145	Prak.g_01805	Prbn.g_01906
OG0001146	Prak.g_01806	Prbn.g_01907
OG0001147	Prak.g_01807	Prbn.g_01908
OG0001148	Prak.g_01808	Prbn.g_01909
OG0001149	Prak.g_01810	Prbn.g_01911
OG0001150	Prak.g_01811	Prbn.g_01912
OG0001151	Prak.g_01815	Prbn.g_01916
OG0001152	Prak.g_01816	Prbn.g_01917
OG0001153	Prak.g_01817	Prbn.g_01918
OG0001154	Prak.g_01819	Prbn.g_01920
OG0001155	Prak.g_01821	Prbn.g_01017
OG0001156	Prak.g_01823	Prbn.g_01015
OG0001157	Prak.g_01825	Prbn.g_01013
OG0001158	Prak.g_01827	Prbn.g_01011
OG0001159	Prak.g_01828	Prbn.g_01010
OG0001160	Prak.g_01829	Prbn.g_01009
OG0001161	Prak.g_01830	Prbn.g_01008
OG0001162	Prak.g_01831	Prbn.g_01007
OG0001163	Prak.g_01832	Prbn.g_01006
OG0001164	Prak.g_01833	Prbn.g_01005
OG0001165	Prak.g_01834	Prbn.g_01004
OG0001166	Prak.g_01835	Prbn.g_01003
OG0001167	Prak.g_01837	Prbn.g_01001
OG0001168	Prak.g_01838	Prbn.g_01000
OG0001169	Prak.g_01839	Prbn.g_00999
OG0001170	Prak.g_01840	Prbn.g_00998
OG0001171	Prak.g_01841	Prbn.g_00997
OG0001172	Prak.g_01843	Prbn.g_00995
OG0001173	Prak.g_01845	Prbn.g_00993
OG0001174	Prak.g_01846	Prbn.g_00992
OG0001175	Prak.g_01847	Prbn.g_00991
OG0001176	Prak.g_01849	Prbn.g_00989
OG0001177	Prak.g_01851	Prbn.g_00987
OG0001178	Prak.g_01854	Prbn.g_00984
OG0001179	Prak.g_01855	Prbn.g_00983
OG0001180	Prak.g_01856	Prbn.g_00982
OG0001181	Prak.g_01857	Prbn.g_00981
OG0001182	Prak.g_01858	Prbn.g_00980
OG0001183	Prak.g_01859	Prbn.g_00979
OG0001184	Prak.g_01861	Prbn.g_00977
OG0001185	Prak.g_01863	Prbn.g_00975
OG0001186	Prak.g_01864	Prbn.g_00974
OG0001187	Prak.g_01865	Prbn.g_00973
OG0001188	Prak.g_01866	Prbn.g_00972
OG0001189	Prak.g_01867	Prbn.g_00971
OG0001190	Prak.g_01868	Prbn.g_00970
OG0001191	Prak.g_01869	Prbn.g_00969
OG0001192	Prak.g_01870	Prbn.g_00968
OG0001193	Prak.g_01871	Prbn.g_00967
OG0001194	Prak.g_01872	Prbn.g_00966
OG0001195	Prak.g_01873	Prbn.g_00965
OG0001196	Prak.g_01874	Prbn.g_00964
OG0001197	Prak.g_01875	Prbn.g_00963
OG0001198	Prak.g_01876	Prbn.g_00962
OG0001199	Prak.g_01877	Prbn.g_00961
OG0001200	Prak.g_01878	Prbn.g_00960
OG0001201	Prak.g_01879	Prbn.g_00959
OG0001202	Prak.g_01880	Prbn.g_00958
OG0001203	Prak.g_01882	Prbn.g_00957
OG0001204	Prak.g_01884	Prbn.g_00955
OG0001205	Prak.g_01886	Prbn.g_00953
OG0001206	Prak.g_01887	Prbn.g_00952
OG0001207	Prak.g_01888	Prbn.g_00951
OG0001208	Prak.g_01889	Prbn.g_00950
OG0001209	Prak.g_01890	Prbn.g_00949
OG0001210	Prak.g_01891	Prbn.g_00948
OG0001211	Prak.g_01892	Prbn.g_00947
OG0001212	Prak.g_01893	Prbn.g_00946
OG0001213	Prak.g_01894	Prbn.g_00945
OG0001214	Prak.g_01896	Prbn.g_00943
OG0001215	Prak.g_01897	Prbn.g_00942
OG0001216	Prak.g_01898	Prbn.g_00941
OG0001217	Prak.g_01899	Prbn.g_00940
OG0001218	Prak.g_01900	Prbn.g_00939
OG0001219	Prak.g_01903	Prbn.g_00936
OG0001220	Prak.g_01904	Prbn.g_00935
OG0001221	Prak.g_01908	Prbn.g_00931
OG0001222	Prak.g_01909	Prbn.g_00930
OG0001223	Prak.g_01910	Prbn.g_00929
OG0001224	Prak.g_01912	Prbn.g_00927
OG0001225	Prak.g_01913	Prbn.g_00926
OG0001226	Prak.g_01914	Prbn.g_00925
OG0001227	Prak.g_01915	Prbn.g_00924
OG0001228	Prak.g_01916	Prbn.g_00923
OG0001229	Prak.g_01917	Prbn.g_00922
OG0001230	Prak.g_01918	Prbn.g_00921
OG0001231	Prak.g_01919	Prbn.g_00920
OG0001232	Prak.g_01922	Prbn.g_00917
OG0001233	Prak.g_01923	Prbn.g_00916
OG0001234	Prak.g_01924	Prbn.g_00915
OG0001235	Prak.g_01925	Prbn.g_00914
OG0001236	Prak.g_01927	Prbn.g_00912
OG0001237	Prak.g_01928	Prbn.g_00911
OG0001238	Prak.g_01931	Prbn.g_00908
OG0001239	Prak.g_01932	Prbn.g_00907
OG0001240	Prak.g_01933	Prbn.g_00906
OG0001241	Prak.g_01936	Prbn.g_00291
OG0001242	Prak.g_01937	Prbn.g_00292
OG0001243	Prak.g_01938	Prbn.g_00293
OG0001244	Prak.g_01939	Prbn.g_00294
OG0001245	Prak.g_01940	Prbn.g_00295
OG0001246	Prak.g_01941	Prbn.g_00296
OG0001247	Prak.g_01942	Prbn.g_00297
OG0001248	Prak.g_01943	Prbn.g_00298
OG0001249	Prak.g_01944	Prbn.g_00299
OG0001250	Prak.g_01945	Prbn.g_00300
OG0001251	Prak.g_00096	Prbn.g_01329
OG0001252	Prak.g_00146	Prbn.g_01279
OG0001253	Prak.g_00161	Prbn.g_01264
OG0001254	Prak.g_00299	Prbn.g_00048
OG0001255	Prak.g_00355	Prbn.g_00104
OG0001257	Prak.g_00443	Prbn.g_00632
OG0001258	Prak.g_00459	Prbn.g_00616
OG0001259	Prak.g_00551	Prbn.g_00525
OG0001260	Prak.g_00935	Prbn.g_01456
OG0001261	Prak.g_00881	Prbn.g_01510
OG0001262	Prak.g_00898	Prbn.g_01493
OG0001263	Prak.g_01193	Prbn.g_01168
OG0001264	Prak.g_00769	Prbn.g_01622
OG0001265	Prak.g_01016	Prbn.g_01375
OG0001266	Prak.g_00600	Prbn.g_00476
OG0001267	Prak.g_01190	Prbn.g_01171
OG0001268	Prak.g_01175	Prbn.g_01186
OG0001269	Prak.g_01304	Prbn.g_01215
OG0001270	Prak.g_01434	Prbn.g_00255
OG0001271	Prak.g_01447	Prbn.g_00268
OG0001272	Prak.g_00609	Prbn.g_00467
OG0001273	Prak.g_01508	Prbn.g_00865
OG0001274	Prak.g_01526	Prbn.g_00134
OG0001275	Prak.g_01247	Prbn.g_01114
OG0001276	Prak.g_01037	Prbn.g_01354
OG0001277	Prak.g_01604	Prbn.g_01704
OG0001278	Prak.g_01636	Prbn.g_01736
OG0001279	Prak.g_01640	Prbn.g_01740
OG0001280	Prak.g_01643	Prbn.g_01743
OG0001281	Prak.g_01713	Prbn.g_01814
OG0001282	Prak.g_01650	Prbn.g_01750
OG0001283	Prak.g_01822	Prbn.g_01016
OG0001284	Prak.g_01853	Prbn.g_00985
OG0001285	Prak.g_01883	Prbn.g_00956
OG0001287	Prak.g_01527	Prbn.g_00133
OG0001288	Prak.g_00399	Prbn.g_00676
OG0001290	Prak.g_00031	Prbn.g_00751
OG0001291	Prak.g_00076	Prbn.g_00706
OG0001292	Prak.g_00079	Prbn.g_00703
OG0001294	Prak.g_00097	Prbn.g_01328
OG0001295	Prak.g_00127	Prbn.g_01298
OG0001296	Prak.g_00134	Prbn.g_01291
OG0001297	Prak.g_00212	Prbn.g_00354
OG0001298	Prak.g_00260	Prbn.g_00306
OG0001299	Prak.g_00269	Prbn.g_00018
OG0001300	Prak.g_01257	Prbn.g_01104
OG0001301	Prak.g_01106	Prbn.g_00428
OG0001302	Prak.g_01534	Prbn.g_00126
OG0001302	Prak.g_01576	Prbn.g_01676
OG0001303	Prak.g_01235	Prbn.g_01126
OG0001304	Prak.g_00929	Prbn.g_01462
OG0001305	Prak.g_00924	Prbn.g_01467
OG0001306	Prak.g_01921	Prbn.g_00918
OG0001307	Prak.g_01258	Prbn.g_01103
OG0001308	Prak.g_01498	Prbn.g_00875
OG0001309	Prak.g_01885	Prbn.g_00954
OG0001310	Prak.g_00727	Prbn.g_01024
OG0001311	Prak.g_01139	Prbn.g_00395
OG0001312	Prak.g_01303	Prbn.g_01214
OG0001313	Prak.g_00384	Prbn.g_00691
OG0001315	Prak.g_01703	Prbn.g_01804
OG0001316	Prak.g_01818	Prbn.g_01919
OG0001318	Prak.g_00149	Prbn.g_01276
OG0001319	Prak.g_00254	Prbn.g_00312
OG0001320	Prak.g_01514	Prbn.g_00146
OG0001321	Prak.g_00599	Prbn.g_00477
OG0001322	Prak.g_01221	Prbn.g_01140
OG0001323	Prak.g_00758	Prbn.g_01633
OG0001324	Prak.g_00632	Prbn.g_00774
OG0001325	Prak.g_00671	Prbn.g_00813
OG0001326	Prak.g_01522	Prbn.g_00138
OG0001327	Prak.g_01497	Prbn.g_00876
OG0001328	Prak.g_01282	Prbn.g_01079
OG0001329	Prak.g_01930	Prbn.g_00909
OG0001330	Prak.g_01480	Prbn.g_00893
OG0001331	Prak.g_01641	Prbn.g_01741
OG0001332	Prak.g_01692	Prbn.g_01793
OG0001333	Prak.g_01784	Prbn.g_01885
OG0001334	Prak.g_01844	Prbn.g_00994
OG0001336	Prak.g_00136	Prbn.g_01289
OG0001337	Prak.g_00126	Prbn.g_01299
OG0001338	Prak.g_01296	Prbn.g_01065
OG0001339	Prak.g_00216	Prbn.g_00350
OG0001340	Prak.g_00265	Prbn.g_00014
OG0001341	Prak.g_00278	Prbn.g_00027
OG0001342	Prak.g_00298	Prbn.g_00047
OG0001343	Prak.g_00361	Prbn.g_00110
OG0001345	Prak.g_00396	Prbn.g_00679
OG0001346	Prak.g_00433	Prbn.g_00642
OG0001347	Prak.g_00447	Prbn.g_00628
OG0001349	Prak.g_00470	Prbn.g_00605
OG0001350	Prak.g_00475	Prbn.g_00600
OG0001351	Prak.g_00537	Prbn.g_00539
OG0001352	Prak.g_00809	Prbn.g_01582
OG0001353	Prak.g_00240	Prbn.g_00326
OG0001354	Prak.g_00936	Prbn.g_01455
OG0001355	Prak.g_00888	Prbn.g_01503
OG0001356	Prak.g_00746	Prbn.g_01932
OG0001357	Prak.g_01001	Prbn.g_01390
OG0001358	Prak.g_01015	Prbn.g_01376
OG0001359	Prak.g_01555	Prbn.g_01655
OG0001360	Prak.g_01556	Prbn.g_01656
OG0001361	Prak.g_01118	Prbn.g_00416
OG0001362	Prak.g_00668	Prbn.g_00810
OG0001363	Prak.g_00065	Prbn.g_00717
OG0001364	Prak.g_01466	Prbn.g_00287
OG0001365	Prak.g_00061	Prbn.g_00721
OG0001366	Prak.g_01682	Prbn.g_01783
OG0001368	Prak.g_01852	Prbn.g_00986
OG0001369	Prak.g_01017	Prbn.g_01374
OG0001370	Prak.g_01252	Prbn.g_01109
OG0001370	Prak.g_00633	Prbn.g_00775
OG0001370	Prak.g_00699	Prbn.g_01052
OG0001371	Prak.g_00071	Prbn.g_00711
OG0001372	Prak.g_00073	Prbn.g_00709
OG0001373	Prak.g_00080	Prbn.g_00702
OG0001374	Prak.g_00091	Prbn.g_01334
OG0001375	Prak.g_00144	Prbn.g_01281
OG0001376	Prak.g_00250	Prbn.g_00316
OG0001377	Prak.g_00274	Prbn.g_00023
OG0001378	Prak.g_00291	Prbn.g_00040
OG0001379	Prak.g_01432	Prbn.g_00253
OG0001380	Prak.g_00825	Prbn.g_01566
OG0001381	Prak.g_00419	Prbn.g_00656
OG0001382	Prak.g_00425	Prbn.g_00650
OG0001383	Prak.g_00472	Prbn.g_00603
OG0001384	Prak.g_00480	Prbn.g_00595
OG0001385	Prak.g_01075	Prbn.g_00842
OG0001386	Prak.g_00801	Prbn.g_01590
OG0001387	Prak.g_00803	Prbn.g_01588
OG0001388	Prak.g_00814	Prbn.g_01577
OG0001389	Prak.g_01058	Prbn.g_00859
OG0001390	Prak.g_01227	Prbn.g_01134
OG0001391	Prak.g_00939	Prbn.g_01452
OG0001392	Prak.g_00745	Prbn.g_01933
OG0001393	Prak.g_00747	Prbn.g_01931
OG0001394	Prak.g_00775	Prbn.g_01616
OG0001395	Prak.g_00778	Prbn.g_01613
OG0001396	Prak.g_01607	Prbn.g_01707
OG0001397	Prak.g_01028	Prbn.g_01363
OG0001398	Prak.g_00916	Prbn.g_01475
OG0001399	Prak.g_00737	Prbn.g_01941
OG0001400	Prak.g_01244	Prbn.g_01117
OG0001401	Prak.g_00732	Prbn.g_01019
OG0001402	Prak.g_01187	Prbn.g_01174
OG0001403	Prak.g_01278	Prbn.g_01083
OG0001404	Prak.g_01031	Prbn.g_01360
OG0001405	Prak.g_01330	Prbn.g_01241
OG0001406	Prak.g_01433	Prbn.g_00254
OG0001407	Prak.g_01436	Prbn.g_00257
OG0001408	Prak.g_01481	Prbn.g_00892
OG0001409	Prak.g_01566	Prbn.g_01666
OG0001410	Prak.g_01512	Prbn.g_00148
OG0001412	Prak.g_00953	Prbn.g_01438
OG0001414	Prak.g_01225	Prbn.g_01136
OG0001417	Prak.g_00802	Prbn.g_01589
OG0001418	Prak.g_00680	Prbn.g_00822
OG0001419	Prak.g_00945	Prbn.g_01446
OG0001420	Prak.g_00749	Prbn.g_01929
OG0001421	Prak.g_00754	Prbn.g_01924
OG0001422	Prak.g_00663	Prbn.g_00805
OG0001423	Prak.g_00659	Prbn.g_00801
OG0001424	Prak.g_01484	Prbn.g_00889
OG0001425	Prak.g_01240	Prbn.g_01121
OG0001427	Prak.g_01581	Prbn.g_01681
OG0001428	Prak.g_01365	Prbn.g_00186
OG0001428	Prak.g_01363	Prbn.g_00184
OG0001429	Prak.g_00983	Prbn.g_01408
OG0001430	Prak.g_00722	Prbn.g_01029
OG0001431	Prak.g_00730	Prbn.g_01021
OG0001432	Prak.g_01243	Prbn.g_01118
OG0001434	Prak.g_01519	Prbn.g_00141
OG0001434	Prak.g_01605	Prbn.g_01705
OG0001435	Prak.g_01208	Prbn.g_01153
OG0001436	Prak.g_01633	Prbn.g_01733
OG0001439	Prak.g_00878	Prbn.g_01513
OG0001440	Prak.g_01020	Prbn.g_01371
OG0001443	Prak.g_01191	Prbn.g_01170
OG0001444	Prak.g_01152	Prbn.g_01209
OG0001445	Prak.g_01542	Prbn.g_01643
OG0001446	Prak.g_01543	Prbn.g_01644
OG0001447	Prak.g_01198	Prbn.g_01163
OG0001448	Prak.g_01537	Prbn.g_01637
OG0001449	Prak.g_01353	Prbn.g_00174
OG0001450	Prak.g_01569	Prbn.g_01669
OG0001450	Prak.g_01599	Prbn.g_01699
OG0001451	Prak.g_00645	Prbn.g_00787
OG0001452	Prak.g_01902	Prbn.g_00937
OG0001453	Prak.g_00648	Prbn.g_00790
OG0001454	Prak.g_00417	Prbn.g_00658
OG0001455	Prak.g_00650	Prbn.g_00792
OG0001456	Prak.g_00550	Prbn.g_00526
OG0001457	Prak.g_00834	Prbn.g_01557
OG0001458	Prak.g_00654	Prbn.g_00796
OG0001459	Prak.g_01324	Prbn.g_01235
OG0001460	Prak.g_00604	Prbn.g_00472
OG0001461	Prak.g_01065	Prbn.g_00852
OG0001462	Prak.g_01212	Prbn.g_01149
OG0001463	Prak.g_00423	Prbn.g_00652
OG0001465	Prak.g_01236	Prbn.g_01125
OG0001466	Prak.g_01496	Prbn.g_00877
OG0001468	Prak.g_01809	Prbn.g_01910
OG0001469	Prak.g_01174	Prbn.g_01187
OG0001471	Prak.g_00642	Prbn.g_00784
OG0001473	Prak.g_00938	Prbn.g_01453
OG0001482	Prak.g_01549	Prbn.g_01649
OG0001483	Prak.g_01271	Prbn.g_01090
OG0001484	Prak.g_00066	Prbn.g_00716
OG0001485	Prak.g_01705	Prbn.g_01806
OG0001486	Prak.g_00790	Prbn.g_01601
OG0001487	Prak.g_00586	Prbn.g_00490
OG0001488	Prak.g_00184	Prbn.g_00382
OG0001489	Prak.g_01735	Prbn.g_01836
OG0001490	Prak.g_01707	Prbn.g_01808
OG0001492	Prak.g_00879	Prbn.g_01512
OG0001504	Prak.g_00785	Prbn.g_01606
OG0001505	Prak.g_01532	Prbn.g_00128
OG0001506	Prak.g_01219	Prbn.g_01142
OG0001508	Prak.g_01610	Prbn.g_01710
OG0001509	Prak.g_00617	Prbn.g_00459
OG0001519	Prak.g_01528	Prbn.g_00132
OG0001520	Prak.g_01632	Prbn.g_01732
OG0001521	Prak.g_00062	Prbn.g_00720
OG0001522	Prak.g_01565	Prbn.g_01665
OG0001522	Prak.g_00710	Prbn.g_01041
OG0001526	Prak.g_00752	Prbn.g_01926
OG0001530	Prak.g_01631	Prbn.g_01731
OG0001531	Prak.g_00657	Prbn.g_00799
OG0001531	Prak.g_00683	Prbn.g_00825
OG0001535	Prak.g_00910	Prbn.g_01481
OG0001541	Prak.g_00695	Prbn.g_01056
OG0001544	Prak.g_01531	Prbn.g_00129
OG0001545	Prak.g_00766	Prbn.g_01625
OG0001546	Prak.g_00883	Prbn.g_01508
OG0001547	Prak.g_00700	Prbn.g_01051
OG0001547	Prak.g_00634	Prbn.g_00776
OG0001548	Prak.g_01231	Prbn.g_01130
OG0001548	Prak.g_00673	Prbn.g_00815
OG0001558	Prak.g_00711	Prbn.g_01040
OG0001574	Prak.g_00669	Prbn.g_00811
OG0001579	Prak.g_01367	Prbn.g_00188
OG0001580	Prak.g_01355	Prbn.g_00176
OG0001581	Prak.g_01358	Prbn.g_00179
OG0001587	Prak.g_00057	Prbn.g_00725
OG0001588	Prak.g_01233	Prbn.g_01128
OG0001593	Prak.g_00424	Prbn.g_00651
OG0001607	Prak.g_01325	Prbn.g_01236
OG0001607	Prak.g_01326	Prbn.g_01237
OG0001608	Prak.g_01500	Prbn.g_00873
OG0001617	Prak.g_01373	Prbn.g_00194
OG0001618	Prak.g_01253	Prbn.g_01108
OG0001622	Prak.g_00688	Prbn.g_00830
OG0001627	Prak.g_01558	Prbn.g_01658
OG0001631	Prak.g_00595	Prbn.g_00481
OG0001632	Prak.g_01491	Prbn.g_00882
OG0001633	Prak.g_01499	Prbn.g_00874
OG0001634	Prak.g_00689	Prbn.g_00831
OG0001635	Prak.g_00690	Prbn.g_00832
OG0001636	Prak.g_00691	Prbn.g_00833
OG0001637	Prak.g_00635	Prbn.g_00777
OG0001694	Prak.g_00387	Prbn.g_00688
OG0001697	Prak.g_01612	Prbn.g_01712
OG0001697	Prak.g_00735	Prbn.g_01943
OG0001711	Prak.g_01587	Prbn.g_01687
OG0001711	Prak.g_01295	Prbn.g_01066
OG0001714	Prak.g_01431	Prbn.g_00252
OG0001715	Prak.g_01848	Prbn.g_00990
OG0001716	Prak.g_01141	Prbn.g_00393
OG0001717	Prak.g_00742	Prbn.g_01936
OG0001718	Prak.g_00736	Prbn.g_01942
OG0001719	Prak.g_00357	Prbn.g_00106
OG0001720	Prak.g_00060	Prbn.g_00722
OG0001721	Prak.g_00631	Prbn.g_00773
OG0001721	Prak.g_01513	Prbn.g_00147
OG0001735	Prak.g_01608	Prbn.g_01708
OG0001735	Prak.g_01580	Prbn.g_01680
OG0001736	Prak.g_00786	Prbn.g_01605
OG0001737	Prak.g_00041	Prbn.g_00741
OG0001738	Prak.g_00118	Prbn.g_01307
OG0001739	Prak.g_00117	Prbn.g_01308
OG0001740	Prak.g_00116	Prbn.g_01309
OG0001741	Prak.g_00105	Prbn.g_01320
OG0001742	Prak.g_01229	Prbn.g_01132
OG0001743	Prak.g_00255	Prbn.g_00311
OG0001744	Prak.g_01690	Prbn.g_01791
OG0001745	Prak.g_00526	Prbn.g_00550
OG0001746	Prak.g_01291	Prbn.g_01070
OG0001747	Prak.g_01159	Prbn.g_01202
OG0001748	Prak.g_00820	Prbn.g_01571
OG0001749	Prak.g_00810	Prbn.g_01581
OG0001750	Prak.g_01029	Prbn.g_01362
OG0001751	Prak.g_01019	Prbn.g_01372
OG0001752	Prak.g_01013	Prbn.g_01378
OG0001753	Prak.g_00969	Prbn.g_01422
OG0001754	Prak.g_00934	Prbn.g_01457
OG0001755	Prak.g_00782	Prbn.g_01609
OG0001756	Prak.g_00850	Prbn.g_01541
OG0001757	Prak.g_01525	Prbn.g_00135
OG0001758	Prak.g_00899	Prbn.g_01492
OG0001759	Prak.g_00906	Prbn.g_01485
OG0001760	Prak.g_00760	Prbn.g_01631
OG0001761	Prak.g_00799	Prbn.g_01592
OG0001762	Prak.g_01078	Prbn.g_00839
OG0001763	Prak.g_00129	Prbn.g_01296
OG0001764	Prak.g_00380	Prbn.g_00695
OG0001765	Prak.g_00348	Prbn.g_00097
OG0001766	Prak.g_00347	Prbn.g_00096
OG0001767	Prak.g_00346	Prbn.g_00095
OG0001768	Prak.g_00345	Prbn.g_00094
OG0001769	Prak.g_00344	Prbn.g_00093
OG0001770	Prak.g_01795	Prbn.g_01896
OG0001771	Prak.g_01779	Prbn.g_01880
OG0001772	Prak.g_00138	Prbn.g_01287
OG0001773	Prak.g_00064	Prbn.g_00718
OG0001774	Prak.g_00192	Prbn.g_00374
OG0001775	Prak.g_00198	Prbn.g_00368
OG0001776	Prak.g_01263	Prbn.g_01098
OG0001777	Prak.g_01901	Prbn.g_00938
OG0001778	Prak.g_01905	Prbn.g_00934
OG0001779	Prak.g_01906	Prbn.g_00933
OG0001780	Prak.g_01024	Prbn.g_01367
OG0001781	Prak.g_01911	Prbn.g_00928
OG0001782	Prak.g_01920	Prbn.g_00919
OG0001795	Prak.g_00523	Prbn.g_00553
OG0001798	Prak.g_01615	Prbn.g_01715
OG0001799	Prak.g_01485	Prbn.g_00888
OG0001800	Prak.g_01577	Prbn.g_01677
OG0001801	Prak.g_01222	Prbn.g_01139
OG0001802	Prak.g_00675	Prbn.g_00817
OG0001803	Prak.g_01006	Prbn.g_01385
OG0001805	Prak.g_00743	Prbn.g_01935
OG0001828	Prak.g_01582	Prbn.g_01682
OG0001831	Prak.g_01177	Prbn.g_01184
OG0001832	Prak.g_01165	Prbn.g_01196
OG0001834	Prak.g_00674	Prbn.g_00816
OG0001835	Prak.g_00605	Prbn.g_00471
OG0001836	Prak.g_01199	Prbn.g_01162
OG0001843	Prak.g_00696	Prbn.g_01055
OG0001844	Prak.g_01359	Prbn.g_00180
OG0001852	Prak.g_00708	Prbn.g_01043
OG0001853	Prak.g_01623	Prbn.g_01723
OG0001857	Prak.g_01201	Prbn.g_01160
OG0001857	Prak.g_01493	Prbn.g_00880
OG0001858	Prak.g_01560	Prbn.g_01660
OG0001869	Prak.g_01312	Prbn.g_01223
OG0001873	Prak.g_01327	Prbn.g_01238
OG0001878	Prak.g_01592	Prbn.g_01692
OG0001880	Prak.g_00698	Prbn.g_01053
OG0001881	Prak.g_01617	Prbn.g_01717
OG0001883	Prak.g_00035	Prbn.g_00747
OG0001884	Prak.g_01836	Prbn.g_01002
OG0001885	Prak.g_01440	Prbn.g_00261
OG0001886	Prak.g_00521	Prbn.g_00555
OG0001887	Prak.g_01149	Prbn.g_00385
OG0001888	Prak.g_01575	Prbn.g_01675
OG0001889	Prak.g_01622	Prbn.g_01722
OG0001890	Prak.g_01621	Prbn.g_01721
OG0001891	Prak.g_00824	Prbn.g_01567
OG0001892	Prak.g_01538	Prbn.g_01638
OG0001893	Prak.g_00932	Prbn.g_01459
OG0001894	Prak.g_00962	Prbn.g_01429
OG0001895	Prak.g_00072	Prbn.g_00710
OG0001896	Prak.g_00655	Prbn.g_00797
OG0001897	Prak.g_00365	Prbn.g_00114
OG0001898	Prak.g_00270	Prbn.g_00019
OG0001899	Prak.g_00048	Prbn.g_00734
OG0001900	Prak.g_00047	Prbn.g_00735
OG0001901	Prak.g_00043	Prbn.g_00739
OG0001902	Prak.g_01929	Prbn.g_00910
OG0001903	Prak.g_01625	Prbn.g_01725
OG0001904	Prak.g_01533	Prbn.g_00127
OG0001905	Prak.g_01613	Prbn.g_01713
OG0001905	Prak.g_01595	Prbn.g_01695
OG0001908	Prak.g_01360	Prbn.g_00181
OG0001920	Prak.g_01656	Prbn.g_01756
OG0001921	Prak.g_01103	Prbn.g_00431
OG0001922	Prak.g_00682	Prbn.g_00824
OG0001923	Prak.g_01589	Prbn.g_01689
OG0001924	Prak.g_01501	Prbn.g_00872
OG0001925	Prak.g_01504	Prbn.g_00869
OG0001926	Prak.g_00653	Prbn.g_00795
OG0001927	Prak.g_00738	Prbn.g_01940
OG0001928	Prak.g_00351	Prbn.g_00100
OG0001929	Prak.g_00429	Prbn.g_00646
OG0001930	Prak.g_00457	Prbn.g_00618
OG0001931	Prak.g_00836	Prbn.g_01555
OG0001932	Prak.g_01048	Prbn.g_01951
OG0001933	Prak.g_01523	Prbn.g_00137
OG0001934	Prak.g_00750	Prbn.g_01928
OG0001935	Prak.g_01034	Prbn.g_01357
OG0001936	Prak.g_00681	Prbn.g_00823
OG0001937	Prak.g_00676	Prbn.g_00818
OG0001938	Prak.g_00718	Prbn.g_01033
OG0001939	Prak.g_00302	Prbn.g_00051
OG0001941	Prak.g_00598	Prbn.g_00478
OG0001942	Prak.g_00597	Prbn.g_00479
OG0001943	Prak.g_01205	Prbn.g_01156
OG0001944	Prak.g_01471	Prbn.g_00902
OG0001945	Prak.g_01554	Prbn.g_01654
OG0001946	Prak.g_01203	Prbn.g_01158
OG0001947	Prak.g_00693	Prbn.g_01058
OG0001948	Prak.g_01812	Prbn.g_01913
OG0001951	Prak.g_01364	Prbn.g_00185
OG0001952	Prak.g_01356	Prbn.g_00177
OG0001961	Prak.g_00725	Prbn.g_01026
OG0001962	Prak.g_01299	Prbn.g_01062
OG0001963	Prak.g_01298	Prbn.g_01063
OG0001964	Prak.g_01297	Prbn.g_01064
OG0001967	Prak.g_01510	Prbn.g_00150
