Orthogroup	Praq	Prbd
OG0001113	Praq.g_00896	Prbd.g_01408
OG0001114	Praq.g_00895	Prbd.g_01407
OG0001115	Praq.g_00894	Prbd.g_01406
OG0001116	Praq.g_00893	Prbd.g_01405
OG0001117	Praq.g_00892	Prbd.g_01404
OG0001118	Praq.g_00891	Prbd.g_01403
OG0001119	Praq.g_00890	Prbd.g_01402
OG0001120	Praq.g_00889	Prbd.g_01401
OG0001121	Praq.g_00887	Prbd.g_01399
OG0001122	Praq.g_00886	Prbd.g_01398
OG0001123	Praq.g_00885	Prbd.g_01397
OG0001124	Praq.g_00883	Prbd.g_01395
OG0001125	Praq.g_00881	Prbd.g_01393
OG0001126	Praq.g_00880	Prbd.g_01392
OG0001127	Praq.g_00878	Prbd.g_01390
OG0001128	Praq.g_00877	Prbd.g_01389
OG0001129	Praq.g_00876	Prbd.g_01388
OG0001130	Praq.g_00874	Prbd.g_01385
OG0001131	Praq.g_00873	Prbd.g_01384
OG0001132	Praq.g_00872	Prbd.g_01383
OG0001133	Praq.g_00871	Prbd.g_01382
OG0001134	Praq.g_00870	Prbd.g_01381
OG0001135	Praq.g_00869	Prbd.g_01380
OG0001136	Praq.g_00868	Prbd.g_01379
OG0001137	Praq.g_00867	Prbd.g_01378
OG0001138	Praq.g_00866	Prbd.g_01377
OG0001139	Praq.g_00865	Prbd.g_01376
OG0001140	Praq.g_00864	Prbd.g_01375
OG0001141	Praq.g_00863	Prbd.g_01374
OG0001142	Praq.g_00727	Prbd.g_01371
OG0001143	Praq.g_00728	Prbd.g_01370
OG0001144	Praq.g_00729	Prbd.g_01369
OG0001145	Praq.g_00730	Prbd.g_01368
OG0001146	Praq.g_00731	Prbd.g_01367
OG0001147	Praq.g_00732	Prbd.g_01366
OG0001148	Praq.g_00733	Prbd.g_01365
OG0001149	Praq.g_00735	Prbd.g_01363
OG0001150	Praq.g_00736	Prbd.g_01362
OG0001151	Praq.g_00738	Prbd.g_01360
OG0001152	Praq.g_00739	Prbd.g_01359
OG0001153	Praq.g_00740	Prbd.g_01358
OG0001154	Praq.g_00742	Prbd.g_01356
OG0001155	Praq.g_00744	Prbd.g_01354
OG0001156	Praq.g_00746	Prbd.g_01352
OG0001157	Praq.g_00747	Prbd.g_01351
OG0001158	Praq.g_00749	Prbd.g_01349
OG0001159	Praq.g_00750	Prbd.g_01348
OG0001160	Praq.g_00751	Prbd.g_01347
OG0001161	Praq.g_00752	Prbd.g_01346
OG0001162	Praq.g_00753	Prbd.g_01345
OG0001163	Praq.g_00754	Prbd.g_01344
OG0001164	Praq.g_00755	Prbd.g_01343
OG0001165	Praq.g_00756	Prbd.g_01342
OG0001166	Praq.g_00757	Prbd.g_01341
OG0001167	Praq.g_00758	Prbd.g_01340
OG0001168	Praq.g_00759	Prbd.g_01339
OG0001169	Praq.g_00760	Prbd.g_01338
OG0001170	Praq.g_00761	Prbd.g_01337
OG0001171	Praq.g_00762	Prbd.g_01336
OG0001172	Praq.g_00764	Prbd.g_01334
OG0001173	Praq.g_00766	Prbd.g_01332
OG0001174	Praq.g_00767	Prbd.g_01331
OG0001175	Praq.g_00768	Prbd.g_01330
OG0001176	Praq.g_00769	Prbd.g_01329
OG0001177	Praq.g_00771	Prbd.g_01327
OG0001178	Praq.g_00773	Prbd.g_01324
OG0001179	Praq.g_00774	Prbd.g_01323
OG0001180	Praq.g_00679	Prbd.g_01321
OG0001181	Praq.g_00680	Prbd.g_01320
OG0001182	Praq.g_00681	Prbd.g_01319
OG0001183	Praq.g_00682	Prbd.g_01318
OG0001184	Praq.g_00684	Prbd.g_01316
OG0001185	Praq.g_00687	Prbd.g_01312
OG0001186	Praq.g_00688	Prbd.g_01311
OG0001187	Praq.g_00689	Prbd.g_01310
OG0001188	Praq.g_00690	Prbd.g_01309
OG0001189	Praq.g_00691	Prbd.g_01308
OG0001190	Praq.g_00692	Prbd.g_01307
OG0001191	Praq.g_00693	Prbd.g_01306
OG0001192	Praq.g_00694	Prbd.g_01305
OG0001193	Praq.g_00695	Prbd.g_01304
OG0001194	Praq.g_00696	Prbd.g_01303
OG0001195	Praq.g_00697	Prbd.g_01302
OG0001196	Praq.g_00698	Prbd.g_01301
OG0001197	Praq.g_00699	Prbd.g_01300
OG0001198	Praq.g_00700	Prbd.g_01299
OG0001199	Praq.g_00701	Prbd.g_01298
OG0001200	Praq.g_00702	Prbd.g_01297
OG0001201	Praq.g_00703	Prbd.g_01296
OG0001202	Praq.g_00704	Prbd.g_01295
OG0001203	Praq.g_00706	Prbd.g_01293
OG0001204	Praq.g_00708	Prbd.g_01291
OG0001205	Praq.g_00709	Prbd.g_01290
OG0001206	Praq.g_00710	Prbd.g_01289
OG0001207	Praq.g_00711	Prbd.g_01288
OG0001208	Praq.g_00712	Prbd.g_01287
OG0001209	Praq.g_00713	Prbd.g_01286
OG0001210	Praq.g_00714	Prbd.g_01285
OG0001211	Praq.g_00715	Prbd.g_01284
OG0001212	Praq.g_00716	Prbd.g_01283
OG0001213	Praq.g_00717	Prbd.g_01282
OG0001214	Praq.g_00719	Prbd.g_01280
OG0001215	Praq.g_00720	Prbd.g_01279
OG0001216	Praq.g_00721	Prbd.g_01278
OG0001217	Praq.g_00722	Prbd.g_01277
OG0001218	Praq.g_00723	Prbd.g_01276
OG0001219	Praq.g_00390	Prbd.g_01274
OG0001220	Praq.g_00391	Prbd.g_01273
OG0001221	Praq.g_00394	Prbd.g_01270
OG0001222	Praq.g_00395	Prbd.g_01269
OG0001223	Praq.g_00396	Prbd.g_01268
OG0001224	Praq.g_00397	Prbd.g_01267
OG0001225	Praq.g_00398	Prbd.g_01266
OG0001226	Praq.g_00399	Prbd.g_01265
OG0001227	Praq.g_00400	Prbd.g_01264
OG0001228	Praq.g_00401	Prbd.g_01263
OG0001229	Praq.g_00402	Prbd.g_01262
OG0001230	Praq.g_00403	Prbd.g_01261
OG0001231	Praq.g_00404	Prbd.g_01260
OG0001232	Praq.g_00405	Prbd.g_01259
OG0001233	Praq.g_00406	Prbd.g_01258
OG0001234	Praq.g_00407	Prbd.g_01257
OG0001235	Praq.g_00408	Prbd.g_01256
OG0001236	Praq.g_00410	Prbd.g_01254
OG0001237	Praq.g_00411	Prbd.g_01253
OG0001238	Praq.g_00413	Prbd.g_01251
OG0001239	Praq.g_00414	Prbd.g_01250
OG0001240	Praq.g_00415	Prbd.g_01249
OG0001241	Praq.g_00417	Prbd.g_01247
OG0001242	Praq.g_00418	Prbd.g_01245
OG0001243	Praq.g_00419	Prbd.g_01244
OG0001244	Praq.g_00420	Prbd.g_01243
OG0001245	Praq.g_00421	Prbd.g_01242
OG0001246	Praq.g_00422	Prbd.g_01241
OG0001247	Praq.g_00423	Prbd.g_01240
OG0001248	Praq.g_00424	Prbd.g_01239
OG0001249	Praq.g_00425	Prbd.g_01238
OG0001250	Praq.g_00426	Prbd.g_01237
OG0001251	Praq.g_01911	Prbd.g_01152
OG0001252	Praq.g_01865	Prbd.g_01105
OG0001253	Praq.g_01852	Prbd.g_01090
OG0001254	Praq.g_01722	Prbd.g_00958
OG0001255	Praq.g_01212	Prbd.g_00906
OG0001256	Praq.g_00110	Prbd.g_00836
OG0001257	Praq.g_00533	Prbd.g_00760
OG0001258	Praq.g_01104	Prbd.g_00744
OG0001259	Praq.g_01013	Prbd.g_00654
OG0001260	Praq.g_00621	Prbd.g_00048
OG0001261	Praq.g_01432	Prbd.g_00137
OG0001262	Praq.g_01448	Prbd.g_00153
OG0001263	Praq.g_01469	Prbd.g_00174
OG0001264	Praq.g_01489	Prbd.g_00205
OG0001265	Praq.g_01595	Prbd.g_00316
OG0001266	Praq.g_01642	Prbd.g_00364
OG0001267	Praq.g_01317	Prbd.g_00452
OG0001268	Praq.g_01330	Prbd.g_00465
OG0001269	Praq.g_00158	Prbd.g_01781
OG0001270	Praq.g_00334	Prbd.g_01649
OG0001271	Praq.g_00345	Prbd.g_01638
OG0001272	Praq.g_00387	Prbd.g_01595
OG0001274	Praq.g_00005	Prbd.g_01589
OG0001277	Praq.g_01955	Prbd.g_01550
OG0001280	Praq.g_00498	Prbd.g_01526
OG0001281	Praq.g_00948	Prbd.g_01460
OG0001282	Praq.g_00923	Prbd.g_01435
OG0001283	Praq.g_00745	Prbd.g_01353
OG0001284	Praq.g_00772	Prbd.g_01325
OG0001285	Praq.g_00707	Prbd.g_01292
OG0001286	Praq.g_00416	Prbd.g_01248
OG0001288	Praq.g_01120	Prbd.g_00805
OG0001290	Praq.g_01233	Prbd.g_01207
OG0001291	Praq.g_01932	Prbd.g_01173
OG0001292	Praq.g_01929	Prbd.g_01170
OG0001293	Praq.g_01927	Prbd.g_01168
OG0001294	Praq.g_01910	Prbd.g_01151
OG0001295	Praq.g_01884	Prbd.g_01124
OG0001296	Praq.g_01878	Prbd.g_01118
OG0001297	Praq.g_01803	Prbd.g_01041
OG0001298	Praq.g_01759	Prbd.g_00996
OG0001300	Praq.g_01170	Prbd.g_00865
OG0001301	Praq.g_00965	Prbd.g_00607
OG0001302	Praq.g_00627	Prbd.g_00052
OG0001303	Praq.g_00630	Prbd.g_00056
OG0001304	Praq.g_01610	Prbd.g_00331
OG0001305	Praq.g_01615	Prbd.g_00336
OG0001306	Praq.g_01651	Prbd.g_00372
OG0001307	Praq.g_01660	Prbd.g_00382
OG0001308	Praq.g_01281	Prbd.g_00406
OG0001309	Praq.g_01282	Prbd.g_00408
OG0001310	Praq.g_01292	Prbd.g_00418
OG0001311	Praq.g_01361	Prbd.g_00496
OG0001312	Praq.g_00159	Prbd.g_01780
OG0001313	Praq.g_00003	Prbd.g_01591
OG0001314	Praq.g_00474	Prbd.g_01502
OG0001315	Praq.g_00440	Prbd.g_01467
OG0001316	Praq.g_00741	Prbd.g_01357
OG0001318	Praq.g_01862	Prbd.g_01101
OG0001319	Praq.g_01764	Prbd.g_01001
OG0001320	Praq.g_00517	Prbd.g_00775
OG0001321	Praq.g_00632	Prbd.g_00058
OG0001322	Praq.g_00650	Prbd.g_00083
OG0001323	Praq.g_01634	Prbd.g_00356
OG0001324	Praq.g_01668	Prbd.g_00390
OG0001325	Praq.g_01285	Prbd.g_00412
OG0001326	Praq.g_00109	Prbd.g_01860
OG0001328	Praq.g_00138	Prbd.g_01796
OG0001329	Praq.g_00197	Prbd.g_01744
OG0001330	Praq.g_00384	Prbd.g_01598
OG0001332	Praq.g_00451	Prbd.g_01478
OG0001334	Praq.g_00765	Prbd.g_01333
OG0001335	Praq.g_00705	Prbd.g_01294
OG0001336	Praq.g_01875	Prbd.g_01115
OG0001337	Praq.g_01885	Prbd.g_01125
OG0001338	Praq.g_01858	Prbd.g_01096
OG0001339	Praq.g_01799	Prbd.g_01037
OG0001340	Praq.g_01754	Prbd.g_00991
OG0001341	Praq.g_01742	Prbd.g_00978
OG0001342	Praq.g_01723	Prbd.g_00959
OG0001343	Praq.g_01206	Prbd.g_00900
OG0001344	Praq.g_01165	Prbd.g_00860
OG0001345	Praq.g_01123	Prbd.g_00808
OG0001346	Praq.g_00523	Prbd.g_00770
OG0001347	Praq.g_00537	Prbd.g_00756
OG0001348	Praq.g_01098	Prbd.g_00738
OG0001349	Praq.g_01093	Prbd.g_00733
OG0001350	Praq.g_01088	Prbd.g_00728
OG0001351	Praq.g_01026	Prbd.g_00666
OG0001352	Praq.g_00811	Prbd.g_00562
OG0001353	Praq.g_00832	Prbd.g_00541
OG0001354	Praq.g_00653	Prbd.g_00086
OG0001355	Praq.g_01438	Prbd.g_00143
OG0001356	Praq.g_01471	Prbd.g_00188
OG0001357	Praq.g_01575	Prbd.g_00292
OG0001358	Praq.g_01594	Prbd.g_00315
OG0001359	Praq.g_01304	Prbd.g_00431
OG0001360	Praq.g_01305	Prbd.g_00432
OG0001361	Praq.g_01383	Prbd.g_00518
OG0001363	Praq.g_00217	Prbd.g_01735
OG0001364	Praq.g_00364	Prbd.g_01618
OG0001366	Praq.g_00460	Prbd.g_01488
OG0001367	Praq.g_00934	Prbd.g_01446
OG0001369	Praq.g_01596	Prbd.g_00317
OG0001371	Praq.g_01936	Prbd.g_01177
OG0001372	Praq.g_01935	Prbd.g_01176
OG0001373	Praq.g_01928	Prbd.g_01169
OG0001374	Praq.g_01916	Prbd.g_01157
OG0001375	Praq.g_01868	Prbd.g_01108
OG0001376	Praq.g_01768	Prbd.g_01005
OG0001377	Praq.g_01747	Prbd.g_00983
OG0001378	Praq.g_01731	Prbd.g_00967
OG0001379	Praq.g_01182	Prbd.g_00877
OG0001381	Praq.g_00503	Prbd.g_00788
OG0001382	Praq.g_00510	Prbd.g_00782
OG0001383	Praq.g_01091	Prbd.g_00731
OG0001384	Praq.g_01083	Prbd.g_00723
OG0001385	Praq.g_00795	Prbd.g_00578
OG0001386	Praq.g_00803	Prbd.g_00570
OG0001387	Praq.g_00805	Prbd.g_00568
OG0001388	Praq.g_00815	Prbd.g_00558
OG0001389	Praq.g_00588	Prbd.g_00012
OG0001390	Praq.g_00620	Prbd.g_00047
OG0001391	Praq.g_00655	Prbd.g_00088
OG0001392	Praq.g_01470	Prbd.g_00187
OG0001393	Praq.g_01472	Prbd.g_00189
OG0001394	Praq.g_01495	Prbd.g_00211
OG0001395	Praq.g_01498	Prbd.g_00214
OG0001396	Praq.g_01579	Prbd.g_00296
OG0001397	Praq.g_01604	Prbd.g_00325
OG0001398	Praq.g_01623	Prbd.g_00344
OG0001399	Praq.g_01632	Prbd.g_00354
OG0001400	Praq.g_01640	Prbd.g_00362
OG0001401	Praq.g_01648	Prbd.g_00369
OG0001402	Praq.g_01319	Prbd.g_00454
OG0001403	Praq.g_00134	Prbd.g_01800
OG0001404	Praq.g_00166	Prbd.g_01773
OG0001405	Praq.g_00178	Prbd.g_01763
OG0001406	Praq.g_00333	Prbd.g_01650
OG0001407	Praq.g_00336	Prbd.g_01647
OG0001408	Praq.g_00385	Prbd.g_01597
OG0001409	Praq.g_00010	Prbd.g_01584
OG0001410	Praq.g_00023	Prbd.g_01570
OG0001412	Praq.g_01529	Prbd.g_00245
OG0001414	Praq.g_01942	Prbd.g_01182
OG0001415	Praq.g_01676	Prbd.g_00913
OG0001416	Praq.g_01081	Prbd.g_00721
OG0001417	Praq.g_00804	Prbd.g_00569
OG0001418	Praq.g_00633	Prbd.g_00059
OG0001419	Praq.g_00659	Prbd.g_00092
OG0001420	Praq.g_01474	Prbd.g_00191
OG0001421	Praq.g_01479	Prbd.g_00195
OG0001422	Praq.g_01637	Prbd.g_00359
OG0001423	Praq.g_01306	Prbd.g_00433
OG0001424	Praq.g_01395	Prbd.g_01922
OG0001425	Praq.g_00016	Prbd.g_01578
OG0001426	Praq.g_00412	Prbd.g_01252
OG0001427	Praq.g_01171	Prbd.g_00866
OG0001430	Praq.g_01587	Prbd.g_00308
OG0001431	Praq.g_01638	Prbd.g_00360
OG0001432	Praq.g_01641	Prbd.g_00363
OG0001433	Praq.g_00087	Prbd.g_01890
OG0001434	Praq.g_00154	Prbd.g_01784
OG0001435	Praq.g_00008	Prbd.g_01585
OG0001436	Praq.g_00067	Prbd.g_00830
OG0001438	Praq.g_00982	Prbd.g_00624
OG0001440	Praq.g_01598	Prbd.g_00319
OG0001441	Praq.g_01277	Prbd.g_00400
OG0001442	Praq.g_01294	Prbd.g_00421
OG0001443	Praq.g_01316	Prbd.g_00451
OG0001444	Praq.g_01352	Prbd.g_00487
OG0001445	Praq.g_00101	Prbd.g_01866
OG0001446	Praq.g_00103	Prbd.g_01864
OG0001447	Praq.g_00104	Prbd.g_01863
OG0001449	Praq.g_00221	Prbd.g_01719
OG0001451	Praq.g_00859	Prbd.g_00832
OG0001454	Praq.g_01177	Prbd.g_00872
OG0001457	Praq.g_00831	Prbd.g_00542
OG0001458	Praq.g_00619	Prbd.g_00046
OG0001459	Praq.g_00648	Prbd.g_00081
OG0001460	Praq.g_01461	Prbd.g_00165
OG0001461	Praq.g_01521	Prbd.g_00237
OG0001462	Praq.g_01586	Prbd.g_00307
OG0001463	Praq.g_01631	Prbd.g_00353
OG0001464	Praq.g_01636	Prbd.g_00358
OG0001467	Praq.g_00291	Prbd.g_01692
OG0001468	Praq.g_00734	Prbd.g_01364
OG0001469	Praq.g_01331	Prbd.g_00466
OG0001470	Praq.g_01682	Prbd.g_00919
OG0001472	Praq.g_01460	Prbd.g_00164
OG0001473	Praq.g_01468	Prbd.g_00173
OG0001474	Praq.g_00850	Prbd.g_00175
OG0001475	Praq.g_01627	Prbd.g_00349
OG0001476	Praq.g_01628	Prbd.g_00350
OG0001477	Praq.g_01629	Prbd.g_00351
OG0001478	Praq.g_01635	Prbd.g_00357
OG0001479	Praq.g_01663	Prbd.g_00385
OG0001480	Praq.g_01272	Prbd.g_00394
OG0001481	Praq.g_01349	Prbd.g_00484
OG0001482	Praq.g_00566	Prbd.g_01912
OG0001484	Praq.g_00219	Prbd.g_01732
OG0001485	Praq.g_00955	Prbd.g_01465
OG0001486	Praq.g_01509	Prbd.g_00225
OG0001488	Praq.g_01830	Prbd.g_01068
OG0001489	Praq.g_01168	Prbd.g_00863
OG0001490	Praq.g_01142	Prbd.g_00840
OG0001491	Praq.g_00645	Prbd.g_00078
OG0001492	Praq.g_01430	Prbd.g_00135
OG0001493	Praq.g_00849	Prbd.g_00176
OG0001494	Praq.g_00848	Prbd.g_00177
OG0001495	Praq.g_00847	Prbd.g_00178
OG0001496	Praq.g_00846	Prbd.g_00179
OG0001497	Praq.g_00845	Prbd.g_00180
OG0001498	Praq.g_00844	Prbd.g_00181
OG0001499	Praq.g_00843	Prbd.g_00182
OG0001500	Praq.g_00842	Prbd.g_00183
OG0001501	Praq.g_00841	Prbd.g_00184
OG0001502	Praq.g_00840	Prbd.g_00185
OG0001503	Praq.g_00839	Prbd.g_00186
OG0001505	Praq.g_01404	Prbd.g_01901
OG0001506	Praq.g_01655	Prbd.g_00377
OG0001507	Praq.g_01315	Prbd.g_00450
OG0001509	Praq.g_00933	Prbd.g_01445
OG0001510	Praq.g_00726	Prbd.g_01372
OG0001513	Praq.g_01898	Prbd.g_01139
OG0001514	Praq.g_00116	Prbd.g_01834
OG0001515	Praq.g_00625	Prbd.g_00050
OG0001516	Praq.g_01569	Prbd.g_00286
OG0001517	Praq.g_01645	Prbd.g_00367
OG0001519	Praq.g_01156	Prbd.g_00850
OG0001520	Praq.g_00066	Prbd.g_00829
OG0001523	Praq.g_01943	Prbd.g_01183
OG0001524	Praq.g_01167	Prbd.g_00862
OG0001525	Praq.g_00508	Prbd.g_00783
OG0001528	Praq.g_00086	Prbd.g_01892
OG0001529	Praq.g_00089	Prbd.g_01889
OG0001532	Praq.g_01238	Prbd.g_01203
OG0001533	Praq.g_00851	Prbd.g_00839
OG0001534	Praq.g_00014	Prbd.g_01580
OG0001536	Praq.g_01274	Prbd.g_00396
OG0001537	Praq.g_00076	Prbd.g_01888, Prbd.g_01918
OG0001538	Praq.g_00108	Prbd.g_01861
OG0001539	Praq.g_00120	Prbd.g_01829
OG0001540	Praq.g_00121	Prbd.g_01828
OG0001542	Praq.g_00012	Prbd.g_01582
OG0001543	Praq.g_00022	Prbd.g_01571
OG0001545	Praq.g_01486	Prbd.g_00202
OG0001549	Praq.g_01877	Prbd.g_01117
OG0001550	Praq.g_01695	Prbd.g_00932
OG0001551	Praq.g_01671	Prbd.g_00908
OG0001552	Praq.g_01175	Prbd.g_00870
OG0001553	Praq.g_01154	Prbd.g_00848
OG0001554	Praq.g_01153	Prbd.g_00847
OG0001555	Praq.g_00506	Prbd.g_00785
OG0001556	Praq.g_00520	Prbd.g_00773
OG0001557	Praq.g_00806	Prbd.g_00567
OG0001559	Praq.g_00626	Prbd.g_00051
OG0001560	Praq.g_00641	Prbd.g_00070
OG0001561	Praq.g_01462	Prbd.g_00166
OG0001562	Praq.g_01585	Prbd.g_00306
OG0001563	Praq.g_01643	Prbd.g_00365
OG0001564	Praq.g_01644	Prbd.g_00366
OG0001565	Praq.g_01647	Prbd.g_00368
OG0001566	Praq.g_01650	Prbd.g_00371
OG0001567	Praq.g_01656	Prbd.g_00378
OG0001568	Praq.g_01271	Prbd.g_00393
OG0001569	Praq.g_01275	Prbd.g_00397
OG0001570	Praq.g_01280	Prbd.g_00403
OG0001571	Praq.g_01288	Prbd.g_00415
OG0001572	Praq.g_01296	Prbd.g_00423
OG0001573	Praq.g_01299	Prbd.g_00426
OG0001574	Praq.g_00078	Prbd.g_00003
OG0001575	Praq.g_00098	Prbd.g_01869
OG0001576	Praq.g_00113	Prbd.g_01857
OG0001577	Praq.g_00172	Prbd.g_01767
OG0001578	Praq.g_00174	Prbd.g_01765
OG0001582	Praq.g_00377	Prbd.g_01605
OG0001583	Praq.g_00379	Prbd.g_01603
OG0001584	Praq.g_00380	Prbd.g_01602
OG0001585	Praq.g_00002	Prbd.g_01592
OG0001586	Praq.g_00685	Prbd.g_01315
OG0001589	Praq.g_01397	Prbd.g_01920
OG0001589	Praq.g_00031	Prbd.g_00002
OG0001590	Praq.g_01709	Prbd.g_00946
OG0001591	Praq.g_01181	Prbd.g_00876
OG0001594	Praq.g_00518	Prbd.g_00774
OG0001595	Praq.g_00835	Prbd.g_00538
OG0001596	Praq.g_00628	Prbd.g_00053
OG0001597	Praq.g_01464	Prbd.g_00168
OG0001598	Praq.g_01476	Prbd.g_00193
OG0001599	Praq.g_01309	Prbd.g_00444
OG0001600	Praq.g_01310	Prbd.g_00445
OG0001601	Praq.g_01311	Prbd.g_00446
OG0001602	Praq.g_01312	Prbd.g_00447
OG0001603	Praq.g_01957	Prbd.g_01549
OG0001604	Praq.g_00484	Prbd.g_01512
OG0001606	Praq.g_01205	Prbd.g_00899
OG0001609	Praq.g_01176	Prbd.g_00871
OG0001610	Praq.g_00830	Prbd.g_00543
OG0001611	Praq.g_00608	Prbd.g_00032
OG0001612	Praq.g_00646	Prbd.g_00079
OG0001613	Praq.g_01467	Prbd.g_00172
OG0001614	Praq.g_01573	Prbd.g_00290
OG0001615	Praq.g_00092	Prbd.g_01879
OG0001616	Praq.g_00095	Prbd.g_01874
OG0001619	Praq.g_00164	Prbd.g_01775
OG0001623	Praq.g_01208	Prbd.g_00902
OG0001624	Praq.g_01465	Prbd.g_00170
OG0001625	Praq.g_01580	Prbd.g_00301
OG0001626	Praq.g_00093	Prbd.g_01878
OG0001628	Praq.g_00032	Prbd.g_01563
OG0001639	Praq.g_01893	Prbd.g_01134
OG0001640	Praq.g_01822	Prbd.g_01060
OG0001641	Praq.g_01180	Prbd.g_00875
OG0001642	Praq.g_01178	Prbd.g_00873
OG0001643	Praq.g_01145	Prbd.g_00845
OG0001644	Praq.g_01144	Prbd.g_00844
OG0001645	Praq.g_01143	Prbd.g_00842
OG0001647	Praq.g_00516	Prbd.g_00776
OG0001648	Praq.g_01043	Prbd.g_00683
OG0001649	Praq.g_01037	Prbd.g_00677
OG0001650	Praq.g_00582	Prbd.g_00006
OG0001651	Praq.g_00615	Prbd.g_00042
OG0001652	Praq.g_00617	Prbd.g_00044
OG0001653	Praq.g_00642	Prbd.g_00071
OG0001654	Praq.g_00644	Prbd.g_00077
OG0001655	Praq.g_00652	Prbd.g_00085
OG0001656	Praq.g_00675	Prbd.g_00107
OG0001657	Praq.g_01455	Prbd.g_00159
OG0001658	Praq.g_01466	Prbd.g_00171
OG0001659	Praq.g_01502	Prbd.g_00218
OG0001660	Praq.g_01581	Prbd.g_00302
OG0001661	Praq.g_01584	Prbd.g_00305
OG0001662	Praq.g_01589	Prbd.g_00310
OG0001663	Praq.g_01606	Prbd.g_00327
OG0001664	Praq.g_01607	Prbd.g_00328
OG0001665	Praq.g_01626	Prbd.g_00348
OG0001666	Praq.g_01630	Prbd.g_00352
OG0001667	Praq.g_01633	Prbd.g_00355
OG0001668	Praq.g_01639	Prbd.g_00361
OG0001669	Praq.g_01652	Prbd.g_00373
OG0001670	Praq.g_01653	Prbd.g_00374
OG0001671	Praq.g_01659	Prbd.g_00381
OG0001672	Praq.g_01664	Prbd.g_00386
OG0001673	Praq.g_01665	Prbd.g_00387
OG0001674	Praq.g_01666	Prbd.g_00388
OG0001675	Praq.g_01286	Prbd.g_00413
OG0001676	Praq.g_01291	Prbd.g_00417
OG0001677	Praq.g_01308	Prbd.g_00443
OG0001678	Praq.g_01380	Prbd.g_00515
OG0001679	Praq.g_01388	Prbd.g_00523
OG0001680	Praq.g_00045	Prbd.g_01897
OG0001681	Praq.g_00114	Prbd.g_01856
OG0001682	Praq.g_00118	Prbd.g_01831
OG0001684	Praq.g_00376	Prbd.g_01606
OG0001685	Praq.g_00383	Prbd.g_01599
OG0001686	Praq.g_00386	Prbd.g_01596
OG0001687	Praq.g_00004	Prbd.g_01590
OG0001688	Praq.g_00007	Prbd.g_01587
OG0001689	Praq.g_00011	Prbd.g_01583
OG0001690	Praq.g_00013	Prbd.g_01581
OG0001691	Praq.g_00015	Prbd.g_01579
OG0001692	Praq.g_00492	Prbd.g_01520
OG0001693	Praq.g_00388	Prbd.g_01275
OG0001698	Praq.g_01106	Prbd.g_00746
OG0001700	Praq.g_00611	Prbd.g_00035
OG0001701	Praq.g_00613	Prbd.g_00037
OG0001702	Praq.g_00631	Prbd.g_00057
OG0001703	Praq.g_00643	Prbd.g_00072
OG0001704	Praq.g_01582	Prbd.g_00303
OG0001706	Praq.g_01290	Prbd.g_00416
OG0001707	Praq.g_01313	Prbd.g_00448
OG0001708	Praq.g_00105	Prbd.g_01862
OG0001710	Praq.g_01583	Prbd.g_00304
OG0001722	Praq.g_00609	Prbd.g_00033
OG0001724	Praq.g_00657	Prbd.g_00090
OG0001725	Praq.g_01463	Prbd.g_00167
OG0001726	Praq.g_01279	Prbd.g_00402
OG0001728	Praq.g_00119	Prbd.g_01830
OG0001731	Praq.g_00019	Prbd.g_01574
OG0001732	Praq.g_00035	Prbd.g_01555
OG0001733	Praq.g_01157	Prbd.g_00851
OG0001734	Praq.g_00581	Prbd.g_00005
OG0001783	Praq.g_01256	Prbd.g_01197
OG0001784	Praq.g_01078	Prbd.g_00718
OG0001786	Praq.g_01427	Prbd.g_00131
OG0001787	Praq.g_01293	Prbd.g_00420
OG0001788	Praq.g_00102	Prbd.g_01865
OG0001790	Praq.g_00094	Prbd.g_01875
OG0001791	Praq.g_00096	Prbd.g_01873
OG0001794	Praq.g_01959	Prbd.g_01556
OG0001806	Praq.g_01166	Prbd.g_00861
OG0001807	Praq.g_01151	Prbd.g_00846
OG0001808	Praq.g_00088	Prbd.g_00834
OG0001809	Praq.g_00634	Prbd.g_00060
OG0001819	Praq.g_01138	Prbd.g_01917
OG0001824	Praq.g_00006	Prbd.g_01588
OG0001826	Praq.g_00040	Prbd.g_01551
OG0001837	Praq.g_01202	Prbd.g_00896
OG0001841	Praq.g_00099	Prbd.g_01868
OG0001845	Praq.g_00315	Prbd.g_01668
OG0001846	Praq.g_00378	Prbd.g_01604
OG0001849	Praq.g_00020	Prbd.g_01573
OG0001850	Praq.g_01297	Prbd.g_00424
OG0001859	Praq.g_01745	Prbd.g_00981
OG0001862	Praq.g_01284	Prbd.g_00411
OG0001906	Praq.g_01730	Prbd.g_00966
OG0001910	Praq.g_01155	Prbd.g_00849
OG0001956	Praq.g_00616	Prbd.g_00043
OG0001960	Praq.g_00725	Prbd.g_01193
OG0001982	Praq.g_01183	Prbd.g_00878
OG0001984	Praq.g_01152	Prbd.g_01915
OG0001985	Praq.g_00048	Prbd.g_01543
OG0001988	Praq.g_00038	Prbd.g_01553
OG0001989	Praq.g_01174	Prbd.g_00869
OG0001990	Praq.g_01162	Prbd.g_00857
OG0002023	Praq.g_00090	Prbd.g_01885
OG0002028	Praq.g_00855	Prbd.g_01905
OG0002029	Praq.g_00036	Prbd.g_01554
OG0002196	Praq.g_00039	Prbd.g_01552
