Orthogroup	Praq	Pral
OG0001167	Praq.g_00758	Pral.g_00300
OG0001168	Praq.g_00759	Pral.g_00301
OG0001169	Praq.g_00760	Pral.g_00302
OG0001170	Praq.g_00761	Pral.g_00303
OG0001171	Praq.g_00762	Pral.g_00304
OG0001172	Praq.g_00764	Pral.g_00306
OG0001173	Praq.g_00766	Pral.g_00308
OG0001174	Praq.g_00767	Pral.g_00309
OG0001175	Praq.g_00768	Pral.g_00310
OG0001176	Praq.g_00769	Pral.g_00312
OG0001177	Praq.g_00771	Pral.g_00314
OG0001178	Praq.g_00773	Pral.g_00317
OG0001179	Praq.g_00774	Pral.g_00318
OG0001180	Praq.g_00679	Pral.g_00319
OG0001181	Praq.g_00680	Pral.g_00320
OG0001182	Praq.g_00681	Pral.g_00321
OG0001183	Praq.g_00682	Pral.g_00322
OG0001184	Praq.g_00684	Pral.g_00324
OG0001185	Praq.g_00687	Pral.g_00326
OG0001186	Praq.g_00688	Pral.g_00327
OG0001187	Praq.g_00689	Pral.g_00328
OG0001188	Praq.g_00690	Pral.g_00329
OG0001189	Praq.g_00691	Pral.g_00330
OG0001190	Praq.g_00692	Pral.g_00331
OG0001191	Praq.g_00693	Pral.g_00332
OG0001192	Praq.g_00694	Pral.g_00333
OG0001193	Praq.g_00695	Pral.g_00334
OG0001194	Praq.g_00696	Pral.g_00335
OG0001195	Praq.g_00697	Pral.g_00336
OG0001196	Praq.g_00698	Pral.g_00337
OG0001197	Praq.g_00699	Pral.g_00338
OG0001198	Praq.g_00700	Pral.g_00339
OG0001199	Praq.g_00701	Pral.g_00340
OG0001200	Praq.g_00702	Pral.g_00341
OG0001201	Praq.g_00703	Pral.g_00342
OG0001202	Praq.g_00704	Pral.g_00343
OG0001203	Praq.g_00706	Pral.g_00345
OG0001204	Praq.g_00708	Pral.g_00347
OG0001205	Praq.g_00709	Pral.g_00349
OG0001206	Praq.g_00710	Pral.g_00350
OG0001207	Praq.g_00711	Pral.g_00351
OG0001208	Praq.g_00712	Pral.g_00352
OG0001209	Praq.g_00713	Pral.g_00353
OG0001210	Praq.g_00714	Pral.g_00354
OG0001211	Praq.g_00715	Pral.g_00355
OG0001212	Praq.g_00716	Pral.g_00356
OG0001213	Praq.g_00717	Pral.g_00357
OG0001214	Praq.g_00719	Pral.g_00359
OG0001215	Praq.g_00720	Pral.g_00360
OG0001216	Praq.g_00721	Pral.g_00361
OG0001217	Praq.g_00722	Pral.g_00362
OG0001218	Praq.g_00723	Pral.g_00363
OG0001219	Praq.g_00390	Pral.g_00366
OG0001220	Praq.g_00391	Pral.g_00367
OG0001221	Praq.g_00394	Pral.g_00373
OG0001222	Praq.g_00395	Pral.g_00374
OG0001223	Praq.g_00396	Pral.g_00375
OG0001224	Praq.g_00397	Pral.g_00377
OG0001225	Praq.g_00398	Pral.g_00378
OG0001226	Praq.g_00399	Pral.g_00379
OG0001227	Praq.g_00400	Pral.g_00380
OG0001228	Praq.g_00401	Pral.g_00381
OG0001229	Praq.g_00402	Pral.g_00382
OG0001230	Praq.g_00403	Pral.g_00383
OG0001231	Praq.g_00404	Pral.g_00384
OG0001232	Praq.g_00405	Pral.g_00386
OG0001233	Praq.g_00406	Pral.g_00387
OG0001234	Praq.g_00407	Pral.g_00388
OG0001235	Praq.g_00408	Pral.g_00389
OG0001236	Praq.g_00410	Pral.g_00391
OG0001237	Praq.g_00411	Pral.g_00392
OG0001238	Praq.g_00413	Pral.g_00396
OG0001239	Praq.g_00414	Pral.g_00397
OG0001240	Praq.g_00415	Pral.g_00398
OG0001241	Praq.g_00417	Pral.g_00401
OG0001242	Praq.g_00418	Pral.g_00402
OG0001243	Praq.g_00419	Pral.g_00403
OG0001244	Praq.g_00420	Pral.g_00404
OG0001245	Praq.g_00421	Pral.g_00405
OG0001246	Praq.g_00422	Pral.g_00406
OG0001247	Praq.g_00423	Pral.g_00407
OG0001248	Praq.g_00424	Pral.g_00408
OG0001249	Praq.g_00425	Pral.g_00409
OG0001250	Praq.g_00426	Pral.g_00410
OG0001252	Praq.g_01865	Pral.g_00907
OG0001253	Praq.g_01852	Pral.g_00895
OG0001254	Praq.g_01722	Pral.g_00758
OG0001255	Praq.g_01212	Pral.g_00699
OG0001257	Praq.g_00533	Pral.g_00609
OG0001259	Praq.g_01013	Pral.g_00499
OG0001260	Praq.g_00621	Pral.g_01689
OG0001262	Praq.g_01448	Pral.g_01539
OG0001263	Praq.g_01469	Pral.g_01347
OG0001264	Praq.g_01489	Pral.g_01800
OG0001265	Praq.g_01595	Pral.g_01598
OG0001266	Praq.g_01642	Pral.g_00967, Pral.g_01320
OG0001268	Praq.g_01330	Pral.g_01364
OG0001269	Praq.g_00158	Pral.g_01238
OG0001270	Praq.g_00334	Pral.g_01116
OG0001271	Praq.g_00345	Pral.g_01102
OG0001276	Praq.g_00033, Praq.g_00044	Pral.g_01040
OG0001280	Praq.g_00498	Pral.g_00105
OG0001281	Praq.g_00948	Pral.g_00175
OG0001282	Praq.g_00923	Pral.g_00112
OG0001283	Praq.g_00745	Pral.g_00285
OG0001284	Praq.g_00772	Pral.g_00316
OG0001285	Praq.g_00707	Pral.g_00346
OG0001286	Praq.g_00416	Pral.g_00400
OG0001287	Praq.g_00041, Praq.g_00080, Praq.g_00547	Pral.g_01891
OG0001288	Praq.g_01120	Pral.g_00657
OG0001290	Praq.g_01233	Pral.g_01013
OG0001291	Praq.g_01932	Pral.g_00976
OG0001293	Praq.g_01927	Pral.g_00971
OG0001294	Praq.g_01910	Pral.g_00954
OG0001295	Praq.g_01884	Pral.g_00926
OG0001296	Praq.g_01878	Pral.g_00919
OG0001300	Praq.g_01170	Pral.g_00671
OG0001301	Praq.g_00965	Pral.g_01438
OG0001302	Praq.g_00627	Pral.g_01890
OG0001303	Praq.g_00630	Pral.g_01308
OG0001305	Praq.g_01615	Pral.g_01565
OG0001306	Praq.g_01651	Pral.g_01703
OG0001308	Praq.g_01281	Pral.g_01038
OG0001309	Praq.g_01282	Pral.g_00348
OG0001310	Praq.g_01292	Pral.g_01701
OG0001312	Praq.g_00159	Pral.g_01237
OG0001314	Praq.g_00474	Pral.g_00130
OG0001315	Praq.g_00440	Pral.g_00166
OG0001316	Praq.g_00741	Pral.g_00281
OG0001318	Praq.g_01862	Pral.g_00904
OG0001319	Praq.g_01764	Pral.g_00802
OG0001321	Praq.g_00632	Pral.g_00451
OG0001322	Praq.g_00650	Pral.g_01670
OG0001323	Praq.g_01634	Pral.g_01810
OG0001325	Praq.g_01285	Pral.g_00034
OG0001326	Praq.g_00109	Pral.g_00046
OG0001327	Praq.g_00111	Pral.g_01047
OG0001328	Praq.g_00138	Pral.g_01276
OG0001329	Praq.g_00197	Pral.g_00394
OG0001330	Praq.g_00384	Pral.g_01069
OG0001332	Praq.g_00451	Pral.g_00155
OG0001334	Praq.g_00765	Pral.g_00307
OG0001335	Praq.g_00705	Pral.g_00344
OG0001336	Praq.g_01875	Pral.g_00917
OG0001337	Praq.g_01885	Pral.g_00927
OG0001338	Praq.g_01858	Pral.g_00670
OG0001339	Praq.g_01799	Pral.g_00841
OG0001340	Praq.g_01754	Pral.g_00791
OG0001341	Praq.g_01742	Pral.g_00778
OG0001342	Praq.g_01723	Pral.g_00759
OG0001343	Praq.g_01206	Pral.g_00693
OG0001344	Praq.g_01165	Pral.g_00025
OG0001345	Praq.g_01123	Pral.g_00660
OG0001346	Praq.g_00523	Pral.g_00620
OG0001347	Praq.g_00537	Pral.g_00605
OG0001348	Praq.g_01098	Pral.g_00586, Pral.g_00016
OG0001349	Praq.g_01093	Pral.g_00581
OG0001350	Praq.g_01088	Pral.g_00576
OG0001351	Praq.g_01026	Pral.g_00511
OG0001352	Praq.g_00811	Pral.g_01760
OG0001353	Praq.g_00832	Pral.g_00818
OG0001354	Praq.g_00653, Praq.g_01244	Pral.g_01666
OG0001355	Praq.g_01438	Pral.g_01529
OG0001356	Praq.g_01471	Pral.g_01822
OG0001357	Praq.g_01575	Pral.g_01585
OG0001358	Praq.g_01594	Pral.g_01597
OG0001359	Praq.g_01304	Pral.g_00073
OG0001360	Praq.g_01305	Pral.g_00072
OG0001361	Praq.g_01383	Pral.g_01425
OG0001363	Praq.g_00217	Pral.g_01263
OG0001364	Praq.g_00364	Pral.g_01082
OG0001365	Praq.g_00953	Pral.g_01055
OG0001366	Praq.g_00460	Pral.g_00144
OG0001369	Praq.g_01596	Pral.g_01599
OG0001371	Praq.g_01936	Pral.g_00981
OG0001372	Praq.g_01935	Pral.g_00979
OG0001373	Praq.g_01928	Pral.g_00972
OG0001374	Praq.g_01916	Pral.g_00960
OG0001375	Praq.g_01868	Pral.g_00909
OG0001376	Praq.g_01768	Pral.g_00806
OG0001377	Praq.g_01747	Pral.g_00782
OG0001378	Praq.g_01731	Pral.g_00766
OG0001379	Praq.g_01182	Pral.g_01119
OG0001381	Praq.g_00503	Pral.g_00634
OG0001382	Praq.g_00510	Pral.g_00628
OG0001383	Praq.g_01091	Pral.g_00579
OG0001384	Praq.g_01083	Pral.g_00570
OG0001385	Praq.g_00795	Pral.g_01468
OG0001386	Praq.g_00803	Pral.g_01768
OG0001387	Praq.g_00805	Pral.g_01767
OG0001388	Praq.g_00815	Pral.g_01755
OG0001389	Praq.g_00588	Pral.g_01724
OG0001390	Praq.g_00620	Pral.g_01304
OG0001391	Praq.g_00655	Pral.g_01664
OG0001392	Praq.g_01470	Pral.g_01823
OG0001393	Praq.g_01472	Pral.g_01821
OG0001394	Praq.g_01495	Pral.g_01794
OG0001395	Praq.g_01498	Pral.g_01791
OG0001397	Praq.g_01604	Pral.g_01577
OG0001398	Praq.g_01623	Pral.g_01557
OG0001399	Praq.g_01632	Pral.g_01834
OG0001400	Praq.g_01640	Pral.g_00051
OG0001401	Praq.g_01648	Pral.g_01855
OG0001402	Praq.g_01319	Pral.g_01352
OG0001403	Praq.g_00134	Pral.g_01280
OG0001404	Praq.g_00166	Pral.g_01693
OG0001405	Praq.g_00178	Pral.g_01221
OG0001406	Praq.g_00333	Pral.g_01117
OG0001407	Praq.g_00336	Pral.g_01113
OG0001408	Praq.g_00385	Pral.g_01068
OG0001409	Praq.g_00010	Pral.g_01862
OG0001410	Praq.g_00023	Pral.g_01303
OG0001412	Praq.g_01529	Pral.g_01651
OG0001413	Praq.g_00058	Pral.g_01888
OG0001414	Praq.g_01942	Pral.g_01326
OG0001415	Praq.g_01676	Pral.g_00713
OG0001416	Praq.g_01081	Pral.g_00568
OG0001419	Praq.g_00659	Pral.g_01659
OG0001420	Praq.g_01474	Pral.g_01819
OG0001421	Praq.g_01479	Pral.g_01814
OG0001423	Praq.g_01306	Pral.g_01892
OG0001424	Praq.g_01395	Pral.g_01067
OG0001426	Praq.g_00412	Pral.g_00395
OG0001427	Praq.g_01171	Pral.g_00087
OG0001430	Praq.g_01587	Pral.g_01844
OG0001432	Praq.g_01641	Pral.g_00052
OG0001433	Praq.g_00087	Pral.g_01843
OG0001434	Praq.g_00154	Pral.g_00441, Pral.g_00060
OG0001435	Praq.g_00008	Pral.g_01863
OG0001438	Praq.g_00982	Pral.g_00467
OG0001440	Praq.g_01598	Pral.g_01602
OG0001441	Praq.g_01277	Pral.g_00426
OG0001443	Praq.g_01316	Pral.g_01349
OG0001444	Praq.g_01352	Pral.g_01389
OG0001445	Praq.g_00101	Pral.g_00054
OG0001446	Praq.g_00103	Pral.g_00053
OG0001447	Praq.g_00104	Pral.g_01329
OG0001452	Praq.g_00389	Pral.g_00365
OG0001453	Praq.g_00037, Praq.g_00047, Praq.g_01406, Praq.g_00055	Pral.g_00070
OG0001454	Praq.g_01177	Pral.g_01851
OG0001456	Praq.g_01014	Pral.g_00500
OG0001457	Praq.g_00831	Pral.g_01735
OG0001459	Praq.g_00648	Pral.g_01223
OG0001460	Praq.g_01461	Pral.g_00448
OG0001461	Praq.g_01521	Pral.g_01478
OG0001462	Praq.g_01586	Pral.g_01330
OG0001463	Praq.g_01631	Pral.g_00630
OG0001464	Praq.g_01636	Pral.g_00428
OG0001465	Praq.g_00106	Pral.g_01309
OG0001467	Praq.g_00291	Pral.g_01168
OG0001468	Praq.g_00734	Pral.g_00273
OG0001469	Praq.g_01331	Pral.g_01365
OG0001470	Praq.g_01682	Pral.g_00719
OG0001471	Praq.g_01130	Pral.g_01872
OG0001481	Praq.g_01349	Pral.g_01386
OG0001484	Praq.g_00219	Pral.g_01264
OG0001485	Praq.g_00955	Pral.g_00168
OG0001486	Praq.g_01509	Pral.g_01779
OG0001491	Praq.g_00645	Pral.g_01858
OG0001492	Praq.g_01430	Pral.g_01521
OG0001505	Praq.g_01404	Pral.g_00425
OG0001506	Praq.g_01655	Pral.g_01325
OG0001507	Praq.g_01315	Pral.g_01348
OG0001510	Praq.g_00726	Pral.g_00265
OG0001516	Praq.g_01569	Pral.g_00989
OG0001519	Praq.g_01156	Pral.g_00035
OG0001523	Praq.g_01943	Pral.g_01846
OG0001524	Praq.g_01167	Pral.g_01880
OG0001526	Praq.g_01477	Pral.g_01816
OG0001528	Praq.g_00086	Pral.g_01690
OG0001538	Praq.g_00108	Pral.g_01866
OG0001544	Praq.g_00074	Pral.g_00434
OG0001545	Praq.g_01486	Pral.g_01803
OG0001551	Praq.g_01671	Pral.g_01523
OG0001557	Praq.g_00806	Pral.g_01766
OG0001589	Praq.g_01397, Praq.g_00031	Pral.g_01057
OG0001590	Praq.g_01709	Pral.g_00745
OG0001598	Praq.g_01476	Pral.g_01817
OG0001610	Praq.g_00830	Pral.g_01736
OG0001613	Praq.g_01467	Pral.g_01061
OG0001614	Praq.g_01573	Pral.g_01583
OG0001675	Praq.g_01286	Pral.g_00017
OG0001694	Praq.g_00270	Pral.g_01229
OG0001797	Praq.g_01945	Pral.g_01295
OG0001823	Praq.g_00234	Pral.g_01194
OG0001874	Praq.g_00063	Pral.g_01842
OG0001878	Praq.g_01248	Pral.g_00067
OG0001959	Praq.g_00235	Pral.g_01196
OG0001960	Praq.g_00725	Pral.g_01244
OG0001965	Praq.g_01946	Pral.g_01375
OG0002058	Praq.g_00249	Pral.g_00092, Pral.g_00059
OG0002061	Praq.g_00073	Pral.g_00443, Pral.g_01883
OG0002065	Praq.g_00572	Pral.g_01241
OG0002192	Praq.g_01011	Pral.g_01869
OG0003093	Praq.g_01402	Pral.g_00988
