Orthogroup	Praq	Praw
OG0001150	Praq.g_00736	Praw.g_00067
OG0001151	Praq.g_00738	Praw.g_00065
OG0001152	Praq.g_00739	Praw.g_00064
OG0001153	Praq.g_00740	Praw.g_00063
OG0001154	Praq.g_00742	Praw.g_00061
OG0001155	Praq.g_00744	Praw.g_00059
OG0001156	Praq.g_00746	Praw.g_00057
OG0001157	Praq.g_00747	Praw.g_00056
OG0001158	Praq.g_00749	Praw.g_00054
OG0001159	Praq.g_00750	Praw.g_00053
OG0001160	Praq.g_00751	Praw.g_00052
OG0001161	Praq.g_00752	Praw.g_00051
OG0001162	Praq.g_00753	Praw.g_00050
OG0001163	Praq.g_00754	Praw.g_00049
OG0001164	Praq.g_00755	Praw.g_00048
OG0001165	Praq.g_00756	Praw.g_00047
OG0001166	Praq.g_00757	Praw.g_00046
OG0001167	Praq.g_00758	Praw.g_00045
OG0001168	Praq.g_00759	Praw.g_00044
OG0001169	Praq.g_00760	Praw.g_00043
OG0001170	Praq.g_00761	Praw.g_00041
OG0001171	Praq.g_00762	Praw.g_00040
OG0001172	Praq.g_00764	Praw.g_00038
OG0001173	Praq.g_00766	Praw.g_00036
OG0001174	Praq.g_00767	Praw.g_00035
OG0001175	Praq.g_00768	Praw.g_00034
OG0001176	Praq.g_00769	Praw.g_00033
OG0001177	Praq.g_00771	Praw.g_00031
OG0001178	Praq.g_00773	Praw.g_00028
OG0001179	Praq.g_00774	Praw.g_00027
OG0001180	Praq.g_00679	Praw.g_00026
OG0001181	Praq.g_00680	Praw.g_00025
OG0001182	Praq.g_00681	Praw.g_00024
OG0001183	Praq.g_00682	Praw.g_00023
OG0001184	Praq.g_00684	Praw.g_00021
OG0001185	Praq.g_00687	Praw.g_00018
OG0001186	Praq.g_00688	Praw.g_00017
OG0001187	Praq.g_00689	Praw.g_00016
OG0001188	Praq.g_00690	Praw.g_00015
OG0001189	Praq.g_00691	Praw.g_00014
OG0001190	Praq.g_00692	Praw.g_00013
OG0001191	Praq.g_00693	Praw.g_00012
OG0001192	Praq.g_00694	Praw.g_00011
OG0001193	Praq.g_00695	Praw.g_00010
OG0001194	Praq.g_00696	Praw.g_00009
OG0001195	Praq.g_00697	Praw.g_00008
OG0001196	Praq.g_00698	Praw.g_00007
OG0001197	Praq.g_00699	Praw.g_00006
OG0001198	Praq.g_00700	Praw.g_00005
OG0001199	Praq.g_00701	Praw.g_00004
OG0001200	Praq.g_00702	Praw.g_00003
OG0001201	Praq.g_00703	Praw.g_00002
OG0001202	Praq.g_00704	Praw.g_00001
OG0001203	Praq.g_00706	Praw.g_01192
OG0001204	Praq.g_00708	Praw.g_01190
OG0001205	Praq.g_00709	Praw.g_01189
OG0001206	Praq.g_00710	Praw.g_01188
OG0001207	Praq.g_00711	Praw.g_01187
OG0001208	Praq.g_00712	Praw.g_01186
OG0001209	Praq.g_00713	Praw.g_01185
OG0001210	Praq.g_00714	Praw.g_01184
OG0001211	Praq.g_00715	Praw.g_01183
OG0001212	Praq.g_00716	Praw.g_01182
OG0001213	Praq.g_00717	Praw.g_01181
OG0001214	Praq.g_00719	Praw.g_01179
OG0001215	Praq.g_00720	Praw.g_01178
OG0001216	Praq.g_00721	Praw.g_01177
OG0001217	Praq.g_00722	Praw.g_01176
OG0001218	Praq.g_00723	Praw.g_01175
OG0001219	Praq.g_00390	Praw.g_01172
OG0001220	Praq.g_00391	Praw.g_01171
OG0001221	Praq.g_00394	Praw.g_01168
OG0001222	Praq.g_00395	Praw.g_01167
OG0001223	Praq.g_00396	Praw.g_01166
OG0001224	Praq.g_00397	Praw.g_01165
OG0001225	Praq.g_00398	Praw.g_01164
OG0001226	Praq.g_00399	Praw.g_01163
OG0001227	Praq.g_00400	Praw.g_01162
OG0001228	Praq.g_00401	Praw.g_01161
OG0001229	Praq.g_00402	Praw.g_01160
OG0001230	Praq.g_00403	Praw.g_01159
OG0001231	Praq.g_00404	Praw.g_01158
OG0001232	Praq.g_00405	Praw.g_01157
OG0001233	Praq.g_00406	Praw.g_01156
OG0001234	Praq.g_00407	Praw.g_01155
OG0001235	Praq.g_00408	Praw.g_01154
OG0001236	Praq.g_00410	Praw.g_01152
OG0001237	Praq.g_00411	Praw.g_01151
OG0001238	Praq.g_00413	Praw.g_01149
OG0001239	Praq.g_00414	Praw.g_01148
OG0001240	Praq.g_00415	Praw.g_01147
OG0001241	Praq.g_00417	Praw.g_01145
OG0001242	Praq.g_00418	Praw.g_01144
OG0001243	Praq.g_00419	Praw.g_01143
OG0001244	Praq.g_00420	Praw.g_01142
OG0001245	Praq.g_00421	Praw.g_01141
OG0001246	Praq.g_00422	Praw.g_01140
OG0001247	Praq.g_00423	Praw.g_01139
OG0001248	Praq.g_00424	Praw.g_01138
OG0001249	Praq.g_00425	Praw.g_01137
OG0001250	Praq.g_00426	Praw.g_01136
OG0001251	Praq.g_01911	Praw.g_01342
OG0001252	Praq.g_01865	Praw.g_01297
OG0001253	Praq.g_01852	Praw.g_01285
OG0001254	Praq.g_01722	Praw.g_00853
OG0001255	Praq.g_01212	Praw.g_00797
OG0001256	Praq.g_00110	Praw.g_00952
OG0001258	Praq.g_01104	Praw.g_00650
OG0001260	Praq.g_00621	Praw.g_01760
OG0001261	Praq.g_01432	Praw.g_01664
OG0001262	Praq.g_01448	Praw.g_01648
OG0001263	Praq.g_01469	Praw.g_01627
OG0001264	Praq.g_01489	Praw.g_01598
OG0001265	Praq.g_01595	Praw.g_01491
OG0001266	Praq.g_01642	Praw.g_01443
OG0001267	Praq.g_01317	Praw.g_00218
OG0001268	Praq.g_01330	Praw.g_00231
OG0001269	Praq.g_00158	Praw.g_00998
OG0001270	Praq.g_00334	Praw.g_00377
OG0001271	Praq.g_00345	Praw.g_00388
OG0001272	Praq.g_00387	Praw.g_00428
OG0001274	Praq.g_00005	Praw.g_00434
OG0001275	Praq.g_00021	Praw.g_00451
OG0001276	Praq.g_00033	Praw.g_00463
OG0001277	Praq.g_01955	Praw.g_00476
OG0001280	Praq.g_00498	Praw.g_00514
OG0001281	Praq.g_00948	Praw.g_01914
OG0001282	Praq.g_00923	Praw.g_01890
OG0001283	Praq.g_00745	Praw.g_00058
OG0001284	Praq.g_00772	Praw.g_00029
OG0001285	Praq.g_00707	Praw.g_01191
OG0001286	Praq.g_00416	Praw.g_01146
OG0001287	Praq.g_00041, Praq.g_00080, Praq.g_00547	Praw.g_00483
OG0001288	Praq.g_01120	Praw.g_00710
OG0001290	Praq.g_01233	Praw.g_01398
OG0001291	Praq.g_01932	Praw.g_01363
OG0001292	Praq.g_01929	Praw.g_01360
OG0001293	Praq.g_01927	Praw.g_01358
OG0001295	Praq.g_01884	Praw.g_01316
OG0001296	Praq.g_01878	Praw.g_01310
OG0001297	Praq.g_01803	Praw.g_01236
OG0001298	Praq.g_01759	Praw.g_00890
OG0001300	Praq.g_01170	Praw.g_00759
OG0001301	Praq.g_00965	Praw.g_01885
OG0001302	Praq.g_00627	Praw.g_01755
OG0001303	Praq.g_00630	Praw.g_01751
OG0001304	Praq.g_01610	Praw.g_01476
OG0001305	Praq.g_01615	Praw.g_01471
OG0001306	Praq.g_01651	Praw.g_01435
OG0001307	Praq.g_01660	Praw.g_01425
OG0001308	Praq.g_01281	Praw.g_00181
OG0001309	Praq.g_01282	Praw.g_00183
OG0001310	Praq.g_01292	Praw.g_00192
OG0001311	Praq.g_01361	Praw.g_00262
OG0001312	Praq.g_00159	Praw.g_00999
OG0001313	Praq.g_00003	Praw.g_00432
OG0001314	Praq.g_00474	Praw.g_00538
OG0001315	Praq.g_00440	Praw.g_00573
OG0001316	Praq.g_00741	Praw.g_00062
OG0001318	Praq.g_01862	Praw.g_01294
OG0001319	Praq.g_01764	Praw.g_01197
OG0001320	Praq.g_00517	Praw.g_00680
OG0001321	Praq.g_00632	Praw.g_01749
OG0001322	Praq.g_00650	Praw.g_01716
OG0001323	Praq.g_01634	Praw.g_01452
OG0001324	Praq.g_01668	Praw.g_01417
OG0001325	Praq.g_01285	Praw.g_00185
OG0001326	Praq.g_00109	Praw.g_00951
OG0001327	Praq.g_00111	Praw.g_00953
OG0001328	Praq.g_00138	Praw.g_00986
OG0001330	Praq.g_00384	Praw.g_00425
OG0001332	Praq.g_00451	Praw.g_00562
OG0001334	Praq.g_00765	Praw.g_00037
OG0001335	Praq.g_00705	Praw.g_01193
OG0001336	Praq.g_01875	Praw.g_01307
OG0001337	Praq.g_01885	Praw.g_01317
OG0001338	Praq.g_01858	Praw.g_01291
OG0001339	Praq.g_01799	Praw.g_01232
OG0001340	Praq.g_01754	Praw.g_00885
OG0001341	Praq.g_01742	Praw.g_00873
OG0001342	Praq.g_01723	Praw.g_00854
OG0001343	Praq.g_01206	Praw.g_00791
OG0001344	Praq.g_01165	Praw.g_00755
OG0001345	Praq.g_01123	Praw.g_00713
OG0001346	Praq.g_00523	Praw.g_00675
OG0001347	Praq.g_00537	Praw.g_00662
OG0001348	Praq.g_01098	Praw.g_00644
OG0001349	Praq.g_01093	Praw.g_00639
OG0001350	Praq.g_01088	Praw.g_00634
OG0001351	Praq.g_01026	Praw.g_01924
OG0001352	Praq.g_00811	Praw.g_01840
OG0001353	Praq.g_00832	Praw.g_01819
OG0001354	Praq.g_00653	Praw.g_01713
OG0001355	Praq.g_01438	Praw.g_01658
OG0001356	Praq.g_01471	Praw.g_01613
OG0001357	Praq.g_01575	Praw.g_01511
OG0001358	Praq.g_01594	Praw.g_01492
OG0001359	Praq.g_01304	Praw.g_00205
OG0001360	Praq.g_01305	Praw.g_00206
OG0001361	Praq.g_01383	Praw.g_00284
OG0001363	Praq.g_00217	Praw.g_01054
OG0001364	Praq.g_00364	Praw.g_00407
OG0001365	Praq.g_00953	Praw.g_01049
OG0001366	Praq.g_00460	Praw.g_00552
OG0001367	Praq.g_00934	Praw.g_01900
OG0001369	Praq.g_01596	Praw.g_01490
OG0001371	Praq.g_01936	Praw.g_01367
OG0001372	Praq.g_01935	Praw.g_01366
OG0001373	Praq.g_01928	Praw.g_01359
OG0001374	Praq.g_01916	Praw.g_01347
OG0001375	Praq.g_01868	Praw.g_01300
OG0001376	Praq.g_01768	Praw.g_01201
OG0001377	Praq.g_01747	Praw.g_00877
OG0001378	Praq.g_01731	Praw.g_00862
OG0001379	Praq.g_01182	Praw.g_00770
OG0001381	Praq.g_00503	Praw.g_00693
OG0001382	Praq.g_00510	Praw.g_00687
OG0001383	Praq.g_01091	Praw.g_00637
OG0001384	Praq.g_01083	Praw.g_00629
OG0001385	Praq.g_00795	Praw.g_01856
OG0001386	Praq.g_00803	Praw.g_01848
OG0001387	Praq.g_00805	Praw.g_01846
OG0001388	Praq.g_00815	Praw.g_01836
OG0001389	Praq.g_00588	Praw.g_01804
OG0001390	Praq.g_00620	Praw.g_01761
OG0001391	Praq.g_00655	Praw.g_01711
OG0001392	Praq.g_01470	Praw.g_01614
OG0001393	Praq.g_01472	Praw.g_01612
OG0001394	Praq.g_01495	Praw.g_01592
OG0001395	Praq.g_01498	Praw.g_01589
OG0001396	Praq.g_01579	Praw.g_01507
OG0001397	Praq.g_01604	Praw.g_01482
OG0001398	Praq.g_01623	Praw.g_01463
OG0001399	Praq.g_01632	Praw.g_01454
OG0001400	Praq.g_01640	Praw.g_01445
OG0001401	Praq.g_01648	Praw.g_01438
OG0001402	Praq.g_01319	Praw.g_00220
OG0001403	Praq.g_00134	Praw.g_00982
OG0001404	Praq.g_00166	Praw.g_01007
OG0001405	Praq.g_00178	Praw.g_01017
OG0001406	Praq.g_00333	Praw.g_00376
OG0001407	Praq.g_00336	Praw.g_00379
OG0001408	Praq.g_00385	Praw.g_00426
OG0001409	Praq.g_00010	Praw.g_00438
OG0001410	Praq.g_00023	Praw.g_00453
OG0001412	Praq.g_01529	Praw.g_01558
OG0001414	Praq.g_01942	Praw.g_01373
OG0001415	Praq.g_01676	Praw.g_00808
OG0001416	Praq.g_01081	Praw.g_00627
OG0001417	Praq.g_00804	Praw.g_01847
OG0001418	Praq.g_00633	Praw.g_01748
OG0001419	Praq.g_00659	Praw.g_01707
OG0001420	Praq.g_01474	Praw.g_01610
OG0001421	Praq.g_01479	Praw.g_01607
OG0001422	Praq.g_01637	Praw.g_01449
OG0001423	Praq.g_01306	Praw.g_00207
OG0001424	Praq.g_01395	Praw.g_00906
OG0001425	Praq.g_00016	Praw.g_00445
OG0001426	Praq.g_00412	Praw.g_01150
OG0001427	Praq.g_01171	Praw.g_00760
OG0001430	Praq.g_01587	Praw.g_01499
OG0001431	Praq.g_01638	Praw.g_01447
OG0001432	Praq.g_01641	Praw.g_01444
OG0001433	Praq.g_00087	Praw.g_00932, Praw.g_00311, Praw.g_00471
OG0001434	Praq.g_00154	Praw.g_00474
OG0001435	Praq.g_00008	Praw.g_00437
OG0001436	Praq.g_00067	Praw.g_01734
OG0001438	Praq.g_00982	Praw.g_00156
OG0001440	Praq.g_01598	Praw.g_01488
OG0001441	Praq.g_01277	Praw.g_00177
OG0001442	Praq.g_01294	Praw.g_00194
OG0001443	Praq.g_01316	Praw.g_00217
OG0001444	Praq.g_01352	Praw.g_00253
OG0001445	Praq.g_00101	Praw.g_00332
OG0001446	Praq.g_00103	Praw.g_00334
OG0001447	Praq.g_00104	Praw.g_00335
OG0001449	Praq.g_00221	Praw.g_01082
OG0001452	Praq.g_00389	Praw.g_01173
OG0001453	Praq.g_00055, Praq.g_01406, Praq.g_00047, Praq.g_00037	Praw.g_00469
OG0001454	Praq.g_01177	Praw.g_00765
OG0001456	Praq.g_01014	Praw.g_01936
OG0001457	Praq.g_00831	Praw.g_01820
OG0001458	Praq.g_00619	Praw.g_01762
OG0001459	Praq.g_00648	Praw.g_01718
OG0001460	Praq.g_01461	Praw.g_01636
OG0001462	Praq.g_01586	Praw.g_01500
OG0001463	Praq.g_01631	Praw.g_01455
OG0001464	Praq.g_01636	Praw.g_01450
OG0001465	Praq.g_00106	Praw.g_00948
OG0001467	Praq.g_00291	Praw.g_01086
OG0001468	Praq.g_00734	Praw.g_00069
OG0001469	Praq.g_01331	Praw.g_00232
OG0001470	Praq.g_01682	Praw.g_00814
OG0001471	Praq.g_01130	Praw.g_00731
OG0001472	Praq.g_01460	Praw.g_01637
OG0001473	Praq.g_01468	Praw.g_01628
OG0001474	Praq.g_00850	Praw.g_01626
OG0001475	Praq.g_01627	Praw.g_01459
OG0001476	Praq.g_01628	Praw.g_01458
OG0001477	Praq.g_01629	Praw.g_01457
OG0001478	Praq.g_01635	Praw.g_01451
OG0001479	Praq.g_01663	Praw.g_01422
OG0001480	Praq.g_01272	Praw.g_00171
OG0001481	Praq.g_01349	Praw.g_00250
OG0001484	Praq.g_00219	Praw.g_01053
OG0001485	Praq.g_00955	Praw.g_01920
OG0001486	Praq.g_01509	Praw.g_01578
OG0001488	Praq.g_01830	Praw.g_01263
OG0001490	Praq.g_01142	Praw.g_00737
OG0001491	Praq.g_00645	Praw.g_01721
OG0001493	Praq.g_00849	Praw.g_01625
OG0001494	Praq.g_00848	Praw.g_01624
OG0001495	Praq.g_00847	Praw.g_01623
OG0001496	Praq.g_00846	Praw.g_01622
OG0001497	Praq.g_00845	Praw.g_01621
OG0001498	Praq.g_00844	Praw.g_01620
OG0001499	Praq.g_00843	Praw.g_01619
OG0001500	Praq.g_00842	Praw.g_01618
OG0001501	Praq.g_00841	Praw.g_01617
OG0001502	Praq.g_00840	Praw.g_01616
OG0001503	Praq.g_00839	Praw.g_01615
OG0001505	Praq.g_01404	Praw.g_01785
OG0001506	Praq.g_01655	Praw.g_01430
OG0001507	Praq.g_01315	Praw.g_00216
OG0001509	Praq.g_00933	Praw.g_01899
OG0001510	Praq.g_00726	Praw.g_00077
OG0001513	Praq.g_01898	Praw.g_01330
OG0001514	Praq.g_00116	Praw.g_00960
OG0001515	Praq.g_00625	Praw.g_01757
OG0001516	Praq.g_01569	Praw.g_01517
OG0001517	Praq.g_01645	Praw.g_01440
OG0001519	Praq.g_01156	Praw.g_00745
OG0001520	Praq.g_00066	Praw.g_01735
OG0001521	Praq.g_00952	Praw.g_01918
OG0001523	Praq.g_01943	Praw.g_01374
OG0001524	Praq.g_01167	Praw.g_00757
OG0001525	Praq.g_00508	Praw.g_00688
OG0001528	Praq.g_00086	Praw.g_00931
OG0001529	Praq.g_00089	Praw.g_00934
OG0001532	Praq.g_01238	Praw.g_01394
OG0001533	Praq.g_00851	Praw.g_00736
OG0001534	Praq.g_00014	Praw.g_00443, Praw.g_01783
OG0001536	Praq.g_01274	Praw.g_00173
OG0001538	Praq.g_00108	Praw.g_00950
OG0001539	Praq.g_00120	Praw.g_00965
OG0001540	Praq.g_00121	Praw.g_00966
OG0001542	Praq.g_00012	Praw.g_00441
OG0001543	Praq.g_00022	Praw.g_00452
OG0001549	Praq.g_01877	Praw.g_01309
OG0001550	Praq.g_01695	Praw.g_00827
OG0001551	Praq.g_01671	Praw.g_00803
OG0001552	Praq.g_01175	Praw.g_00763
OG0001553	Praq.g_01154	Praw.g_00744
OG0001554	Praq.g_01153	Praw.g_00743
OG0001555	Praq.g_00506	Praw.g_00690
OG0001556	Praq.g_00520	Praw.g_00678
OG0001557	Praq.g_00806	Praw.g_01845
OG0001559	Praq.g_00626	Praw.g_01756
OG0001560	Praq.g_00641	Praw.g_01729
OG0001561	Praq.g_01462	Praw.g_01635
OG0001562	Praq.g_01585	Praw.g_01501
OG0001563	Praq.g_01643	Praw.g_01442
OG0001564	Praq.g_01644	Praw.g_01441
OG0001565	Praq.g_01647	Praw.g_01439
OG0001566	Praq.g_01650	Praw.g_01436
OG0001567	Praq.g_01656	Praw.g_01429
OG0001568	Praq.g_01271	Praw.g_00170
OG0001569	Praq.g_01275	Praw.g_00174
OG0001570	Praq.g_01280	Praw.g_00179
OG0001571	Praq.g_01288	Praw.g_00188
OG0001572	Praq.g_01296	Praw.g_00197
OG0001573	Praq.g_01299	Praw.g_00200
OG0001575	Praq.g_00098	Praw.g_00946
OG0001576	Praq.g_00113	Praw.g_00956
OG0001577	Praq.g_00172	Praw.g_01013
OG0001578	Praq.g_00174	Praw.g_01015
OG0001579	Praq.g_00220	Praw.g_01102
OG0001580	Praq.g_00224	Praw.g_01074
OG0001581	Praq.g_00228	Praw.g_01110, Praw.g_01122
OG0001582	Praq.g_00377	Praw.g_00420
OG0001583	Praq.g_00379	Praw.g_00421
OG0001584	Praq.g_00380	Praw.g_00422
OG0001585	Praq.g_00002	Praw.g_00431
OG0001586	Praq.g_00685	Praw.g_00020
OG0001589	Praq.g_00031	Praw.g_01814
OG0001589	Praq.g_01397	Praw.g_00905
OG0001590	Praq.g_01709	Praw.g_00841
OG0001591	Praq.g_01181	Praw.g_00769
OG0001594	Praq.g_00518	Praw.g_00679
OG0001595	Praq.g_00835	Praw.g_01816
OG0001596	Praq.g_00628	Praw.g_01754
OG0001597	Praq.g_01464	Praw.g_01633
OG0001598	Praq.g_01476	Praw.g_01609
OG0001599	Praq.g_01309	Praw.g_00210
OG0001600	Praq.g_01310	Praw.g_00211
OG0001601	Praq.g_01311	Praw.g_00212
OG0001602	Praq.g_01312	Praw.g_00213
OG0001603	Praq.g_01957	Praw.g_00478
OG0001604	Praq.g_00484	Praw.g_00528
OG0001607	Praq.g_00053	Praw.g_00902, Praw.g_00338
OG0001609	Praq.g_01176	Praw.g_00764
OG0001610	Praq.g_00830	Praw.g_01821
OG0001611	Praq.g_00608	Praw.g_01774
OG0001612	Praq.g_00646	Praw.g_01720
OG0001613	Praq.g_01467	Praw.g_01629
OG0001614	Praq.g_01573	Praw.g_01513
OG0001615	Praq.g_00092	Praw.g_00939
OG0001619	Praq.g_00164	Praw.g_01004
OG0001620	Praq.g_00252	Praw.g_01111
OG0001623	Praq.g_01208	Praw.g_00793
OG0001624	Praq.g_01465	Praw.g_01631
OG0001625	Praq.g_01580	Praw.g_01506
OG0001626	Praq.g_00093	Praw.g_00940, Praw.g_00485
OG0001628	Praq.g_00032	Praw.g_00462
OG0001639	Praq.g_01893	Praw.g_01325
OG0001640	Praq.g_01822	Praw.g_01255
OG0001641	Praq.g_01180	Praw.g_00768
OG0001642	Praq.g_01178	Praw.g_00766
OG0001643	Praq.g_01145	Praw.g_00742
OG0001644	Praq.g_01144	Praw.g_00741
OG0001645	Praq.g_01143	Praw.g_00739
OG0001647	Praq.g_00516	Praw.g_00681
OG0001648	Praq.g_01043	Praw.g_00589
OG0001649	Praq.g_01037	Praw.g_00583
OG0001650	Praq.g_00582	Praw.g_01810
OG0001651	Praq.g_00615	Praw.g_01766
OG0001652	Praq.g_00617	Praw.g_01764
OG0001653	Praq.g_00642	Praw.g_01728
OG0001654	Praq.g_00644	Praw.g_01722
OG0001655	Praq.g_00652	Praw.g_01714
OG0001656	Praq.g_00675	Praw.g_01692
OG0001657	Praq.g_01455	Praw.g_01642
OG0001658	Praq.g_01466	Praw.g_01630
OG0001659	Praq.g_01502	Praw.g_01585
OG0001660	Praq.g_01581	Praw.g_01505
OG0001661	Praq.g_01584	Praw.g_01502
OG0001662	Praq.g_01589	Praw.g_01497
OG0001663	Praq.g_01606	Praw.g_01480
OG0001664	Praq.g_01607	Praw.g_01479
OG0001665	Praq.g_01626	Praw.g_01460
OG0001666	Praq.g_01630	Praw.g_01456
OG0001667	Praq.g_01633	Praw.g_01453
OG0001668	Praq.g_01639	Praw.g_01446
OG0001669	Praq.g_01652	Praw.g_01434
OG0001670	Praq.g_01653	Praw.g_01433
OG0001671	Praq.g_01659	Praw.g_01426
OG0001672	Praq.g_01664	Praw.g_01421
OG0001673	Praq.g_01665	Praw.g_01420
OG0001674	Praq.g_01666	Praw.g_01419
OG0001675	Praq.g_01286	Praw.g_00186
OG0001676	Praq.g_01291	Praw.g_00191
OG0001677	Praq.g_01308	Praw.g_00209
OG0001678	Praq.g_01380	Praw.g_00281
OG0001679	Praq.g_01388	Praw.g_00289
OG0001680	Praq.g_00045	Praw.g_00329
OG0001681	Praq.g_00114	Praw.g_00957
OG0001682	Praq.g_00118	Praw.g_00963
OG0001684	Praq.g_00376	Praw.g_00419
OG0001685	Praq.g_00383	Praw.g_00424
OG0001686	Praq.g_00386	Praw.g_00427
OG0001687	Praq.g_00004	Praw.g_00433
OG0001688	Praq.g_00007	Praw.g_00435
OG0001689	Praq.g_00011	Praw.g_00440
OG0001690	Praq.g_00013	Praw.g_00442
OG0001691	Praq.g_00015	Praw.g_00444
OG0001692	Praq.g_00492	Praw.g_00520
OG0001693	Praq.g_00388	Praw.g_01174
OG0001698	Praq.g_01106	Praw.g_00652
OG0001700	Praq.g_00611	Praw.g_01772
OG0001701	Praq.g_00613	Praw.g_01770
OG0001702	Praq.g_00631	Praw.g_01750
OG0001703	Praq.g_00643	Praw.g_01727
OG0001704	Praq.g_01582	Praw.g_01504
OG0001706	Praq.g_01290	Praw.g_00190
OG0001707	Praq.g_01313	Praw.g_00214
OG0001708	Praq.g_00105	Praw.g_00947
OG0001710	Praq.g_01583	Praw.g_01503
OG0001724	Praq.g_00657	Praw.g_01709
OG0001725	Praq.g_01463	Praw.g_01634
OG0001728	Praq.g_00119	Praw.g_00964
OG0001731	Praq.g_00019	Praw.g_00449
OG0001732	Praq.g_00035	Praw.g_00468
OG0001733	Praq.g_01157	Praw.g_00747
OG0001783	Praq.g_01256	Praw.g_01387
OG0001784	Praq.g_01078	Praw.g_00624
OG0001787	Praq.g_01293	Praw.g_00193
OG0001788	Praq.g_00102	Praw.g_00333
OG0001790	Praq.g_00094	Praw.g_00943
OG0001791	Praq.g_00096	Praw.g_00944
OG0001794	Praq.g_01959	Praw.g_00467
OG0001796	Praq.g_01295	Praw.g_00196
OG0001806	Praq.g_01166	Praw.g_00756
OG0001808	Praq.g_00088	Praw.g_00933
OG0001809	Praq.g_00634	Praw.g_01747
OG0001820	Praq.g_00107	Praw.g_00949
OG0001822	Praq.g_00222	Praw.g_01057
OG0001826	Praq.g_00040	Praw.g_00475
OG0001828	Praq.g_00062	Praw.g_01784
OG0001849	Praq.g_00020	Praw.g_00450
OG0001850	Praq.g_01297	Praw.g_00198
OG0001871	Praq.g_00064	Praw.g_00313
OG0001872	Praq.g_00027	Praw.g_00456
OG0001873	Praq.g_00054	Praw.g_00337
OG0001874	Praq.g_00063	Praw.g_00973
OG0001906	Praq.g_01730	Praw.g_00861
OG0001953	Praq.g_01941	Praw.g_01372
OG0001956	Praq.g_00616	Praw.g_01765
OG0001966	Praq.g_01947	Praw.g_00330
OG0002030	Praq.g_01505	Praw.g_01582
OG0002055	Praq.g_00082	Praw.g_00310
OG0002057	Praq.g_00254	Praw.g_01105
OG0002138	Praq.g_00623	Praw.g_01758
OG0002172	Praq.g_01949	Praw.g_00729
OG0002190	Praq.g_00233	Praw.g_01056
OG0002365	Praq.g_00061	Praw.g_01778
OG0002366	Praq.g_01405	Praw.g_00734
