Orthogroup	Praq	Prbm
OG0001094	Praq.g_00915	Prbm.g_01996
OG0001095	Praq.g_00914	Prbm.g_01997
OG0001096	Praq.g_00913	Prbm.g_01998
OG0001097	Praq.g_00912	Prbm.g_01999
OG0001098	Praq.g_00911	Prbm.g_02000
OG0001099	Praq.g_00910	Prbm.g_02001
OG0001100	Praq.g_00909	Prbm.g_02002
OG0001101	Praq.g_00908	Prbm.g_02003
OG0001102	Praq.g_00907	Prbm.g_02004
OG0001103	Praq.g_00906	Prbm.g_02005
OG0001104	Praq.g_00905	Prbm.g_02006
OG0001105	Praq.g_00904	Prbm.g_02007
OG0001106	Praq.g_00903	Prbm.g_02008
OG0001107	Praq.g_00902	Prbm.g_02009
OG0001108	Praq.g_00901	Prbm.g_02010
OG0001109	Praq.g_00900	Prbm.g_02011
OG0001110	Praq.g_00899	Prbm.g_02012
OG0001111	Praq.g_00898	Prbm.g_02013
OG0001112	Praq.g_00897	Prbm.g_02014
OG0001113	Praq.g_00896	Prbm.g_02015
OG0001114	Praq.g_00895	Prbm.g_02016
OG0001115	Praq.g_00894	Prbm.g_02017
OG0001116	Praq.g_00893	Prbm.g_02018
OG0001117	Praq.g_00892	Prbm.g_02019
OG0001118	Praq.g_00891	Prbm.g_02020
OG0001119	Praq.g_00890	Prbm.g_02021
OG0001120	Praq.g_00889	Prbm.g_02022
OG0001121	Praq.g_00887	Prbm.g_02024
OG0001122	Praq.g_00886	Prbm.g_02025
OG0001123	Praq.g_00885	Prbm.g_02026
OG0001124	Praq.g_00883	Prbm.g_02028
OG0001125	Praq.g_00881	Prbm.g_02030
OG0001126	Praq.g_00880	Prbm.g_02031
OG0001127	Praq.g_00878	Prbm.g_02034
OG0001128	Praq.g_00877	Prbm.g_02035
OG0001129	Praq.g_00876	Prbm.g_02036
OG0001130	Praq.g_00874	Prbm.g_02039
OG0001131	Praq.g_00873	Prbm.g_02040
OG0001132	Praq.g_00872	Prbm.g_02041
OG0001133	Praq.g_00871	Prbm.g_02042
OG0001134	Praq.g_00870	Prbm.g_02043
OG0001135	Praq.g_00869	Prbm.g_02044
OG0001136	Praq.g_00868	Prbm.g_02045
OG0001137	Praq.g_00867	Prbm.g_02046
OG0001138	Praq.g_00866	Prbm.g_02048
OG0001139	Praq.g_00865	Prbm.g_02050
OG0001140	Praq.g_00864	Prbm.g_02051
OG0001141	Praq.g_00863	Prbm.g_02052
OG0001142	Praq.g_00727	Prbm.g_02057
OG0001143	Praq.g_00728	Prbm.g_02058
OG0001144	Praq.g_00729	Prbm.g_02059
OG0001145	Praq.g_00730	Prbm.g_02060
OG0001146	Praq.g_00731	Prbm.g_02061
OG0001147	Praq.g_00732	Prbm.g_02062
OG0001148	Praq.g_00733	Prbm.g_02063
OG0001149	Praq.g_00735	Prbm.g_02064
OG0001150	Praq.g_00736	Prbm.g_02065
OG0001151	Praq.g_00738	Prbm.g_02068
OG0001152	Praq.g_00739	Prbm.g_02069
OG0001153	Praq.g_00740	Prbm.g_02070
OG0001154	Praq.g_00742	Prbm.g_02072
OG0001155	Praq.g_00744	Prbm.g_02074
OG0001156	Praq.g_00746	Prbm.g_02076
OG0001157	Praq.g_00747	Prbm.g_02078
OG0001158	Praq.g_00749	Prbm.g_02080
OG0001159	Praq.g_00750	Prbm.g_02081
OG0001160	Praq.g_00751	Prbm.g_02082
OG0001161	Praq.g_00752	Prbm.g_02083
OG0001162	Praq.g_00753	Prbm.g_02084
OG0001163	Praq.g_00754	Prbm.g_02085
OG0001164	Praq.g_00755	Prbm.g_02086
OG0001165	Praq.g_00756	Prbm.g_02087
OG0001166	Praq.g_00757	Prbm.g_02088
OG0001167	Praq.g_00758	Prbm.g_02089
OG0001168	Praq.g_00759	Prbm.g_02090
OG0001169	Praq.g_00760	Prbm.g_02091
OG0001170	Praq.g_00761	Prbm.g_02092
OG0001171	Praq.g_00762	Prbm.g_02093
OG0001172	Praq.g_00764	Prbm.g_02095
OG0001173	Praq.g_00766	Prbm.g_02097
OG0001174	Praq.g_00767	Prbm.g_02098
OG0001175	Praq.g_00768	Prbm.g_02099
OG0001176	Praq.g_00769	Prbm.g_02101
OG0001177	Praq.g_00771	Prbm.g_02103
OG0001178	Praq.g_00773	Prbm.g_02106
OG0001179	Praq.g_00774	Prbm.g_02107
OG0001180	Praq.g_00679	Prbm.g_02108
OG0001181	Praq.g_00680	Prbm.g_02109
OG0001182	Praq.g_00681	Prbm.g_02110
OG0001183	Praq.g_00682	Prbm.g_02111
OG0001184	Praq.g_00684	Prbm.g_02140
OG0001185	Praq.g_00687	Prbm.g_02144
OG0001186	Praq.g_00688	Prbm.g_02145
OG0001187	Praq.g_00689	Prbm.g_02146
OG0001188	Praq.g_00690	Prbm.g_02147
OG0001189	Praq.g_00691	Prbm.g_02148
OG0001190	Praq.g_00692	Prbm.g_02149
OG0001191	Praq.g_00693	Prbm.g_02150
OG0001192	Praq.g_00694	Prbm.g_02151
OG0001193	Praq.g_00695	Prbm.g_02152
OG0001194	Praq.g_00696	Prbm.g_02153
OG0001195	Praq.g_00697	Prbm.g_02154
OG0001196	Praq.g_00698	Prbm.g_02155
OG0001197	Praq.g_00699	Prbm.g_02156
OG0001198	Praq.g_00700	Prbm.g_02157
OG0001199	Praq.g_00701	Prbm.g_02158
OG0001200	Praq.g_00702	Prbm.g_02159
OG0001201	Praq.g_00703	Prbm.g_02160
OG0001202	Praq.g_00704	Prbm.g_02161
OG0001203	Praq.g_00706	Prbm.g_02163
OG0001204	Praq.g_00708	Prbm.g_02165
OG0001205	Praq.g_00709	Prbm.g_02167
OG0001206	Praq.g_00710	Prbm.g_02168
OG0001207	Praq.g_00711	Prbm.g_02169
OG0001208	Praq.g_00712	Prbm.g_02170
OG0001209	Praq.g_00713	Prbm.g_02171
OG0001210	Praq.g_00714	Prbm.g_02172
OG0001211	Praq.g_00715	Prbm.g_02173
OG0001212	Praq.g_00716	Prbm.g_02174
OG0001213	Praq.g_00717	Prbm.g_02175
OG0001214	Praq.g_00719	Prbm.g_02177
OG0001215	Praq.g_00720	Prbm.g_02178
OG0001216	Praq.g_00721	Prbm.g_02179
OG0001217	Praq.g_00722	Prbm.g_02180
OG0001218	Praq.g_00723	Prbm.g_02181
OG0001219	Praq.g_00390	Prbm.g_02184
OG0001220	Praq.g_00391	Prbm.g_02185
OG0001221	Praq.g_00394	Prbm.g_02190
OG0001222	Praq.g_00395	Prbm.g_02191
OG0001223	Praq.g_00396	Prbm.g_02192
OG0001224	Praq.g_00397	Prbm.g_02194
OG0001225	Praq.g_00398	Prbm.g_02195
OG0001226	Praq.g_00399	Prbm.g_02196
OG0001227	Praq.g_00400	Prbm.g_02197
OG0001228	Praq.g_00401	Prbm.g_02198
OG0001229	Praq.g_00402	Prbm.g_02199
OG0001230	Praq.g_00403	Prbm.g_02200
OG0001231	Praq.g_00404	Prbm.g_02201
OG0001232	Praq.g_00405	Prbm.g_02208
OG0001233	Praq.g_00406	Prbm.g_02209
OG0001234	Praq.g_00407	Prbm.g_02210
OG0001235	Praq.g_00408	Prbm.g_02211
OG0001236	Praq.g_00410	Prbm.g_02213
OG0001237	Praq.g_00411	Prbm.g_02214
OG0001238	Praq.g_00413	Prbm.g_02217
OG0001239	Praq.g_00414	Prbm.g_02218
OG0001240	Praq.g_00415	Prbm.g_02219
OG0001241	Praq.g_00417	Prbm.g_02222
OG0001242	Praq.g_00418	Prbm.g_02225
OG0001243	Praq.g_00419	Prbm.g_02226
OG0001244	Praq.g_00420	Prbm.g_02227
OG0001245	Praq.g_00421	Prbm.g_02228
OG0001246	Praq.g_00422	Prbm.g_02229
OG0001247	Praq.g_00423	Prbm.g_02230
OG0001248	Praq.g_00424	Prbm.g_02231
OG0001249	Praq.g_00425	Prbm.g_02232
OG0001250	Praq.g_00426	Prbm.g_02233
OG0001251	Praq.g_01911	Prbm.g_00149
OG0001252	Praq.g_01865	Prbm.g_00197
OG0001253	Praq.g_01852	Prbm.g_00209
OG0001254	Praq.g_01722	Prbm.g_00337
OG0001255	Praq.g_01212	Prbm.g_00399
OG0001256	Praq.g_00110	Prbm.g_01202
OG0001257	Praq.g_00533	Prbm.g_00508
OG0001258	Praq.g_01104	Prbm.g_00523
OG0001259	Praq.g_01013	Prbm.g_00619
OG0001260	Praq.g_00621	Prbm.g_01023, Prbm.g_01479
OG0001261	Praq.g_01432	Prbm.g_00849
OG0001263	Praq.g_01469	Prbm.g_01173, Prbm.g_00906
OG0001264	Praq.g_01489	Prbm.g_00928
OG0001265	Praq.g_01595	Prbm.g_01037
OG0001266	Praq.g_01642	Prbm.g_01945
OG0001267	Praq.g_01317	Prbm.g_01566
OG0001268	Praq.g_01330	Prbm.g_01552
OG0001269	Praq.g_00158	Prbm.g_01594, Prbm.g_01631
OG0001270	Praq.g_00334	Prbm.g_01751
OG0001271	Praq.g_00345	Prbm.g_01763
OG0001272	Praq.g_00387	Prbm.g_00893
OG0001274	Praq.g_00005	Prbm.g_01801
OG0001275	Praq.g_00021	Prbm.g_01080
OG0001276	Praq.g_00033, Praq.g_00044	Prbm.g_01804
OG0001277	Praq.g_01955	Prbm.g_01409, Prbm.g_01813, Prbm.g_01923
OG0001280	Praq.g_00498	Prbm.g_01840
OG0001281	Praq.g_00948	Prbm.g_01952
OG0001282	Praq.g_00923	Prbm.g_01345
OG0001283	Praq.g_00745	Prbm.g_02075
OG0001284	Praq.g_00772	Prbm.g_02105
OG0001285	Praq.g_00707	Prbm.g_02164
OG0001286	Praq.g_00416	Prbm.g_02221
OG0001287	Praq.g_00041, Praq.g_00080, Praq.g_00547	Prbm.g_01156
OG0001288	Praq.g_01120	Prbm.g_00447
OG0001290	Praq.g_01233	Prbm.g_00030
OG0001291	Praq.g_01932	Prbm.g_00128
OG0001292	Praq.g_01929	Prbm.g_00131
OG0001293	Praq.g_01927	Prbm.g_00133
OG0001294	Praq.g_01910	Prbm.g_00150
OG0001295	Praq.g_01884	Prbm.g_00178
OG0001296	Praq.g_01878	Prbm.g_00185
OG0001297	Praq.g_01803	Prbm.g_00259
OG0001298	Praq.g_01759	Prbm.g_00304
OG0001300	Praq.g_01170	Prbm.g_01071
OG0001301	Praq.g_00965	Prbm.g_00668
OG0001302	Praq.g_00627	Prbm.g_01823
OG0001303	Praq.g_00630	Prbm.g_00785
OG0001304	Praq.g_01610	Prbm.g_01055
OG0001305	Praq.g_01615	Prbm.g_01060
OG0001306	Praq.g_01651	Prbm.g_02207
OG0001307	Praq.g_01660	Prbm.g_00937
OG0001308	Praq.g_01281	Prbm.g_01065
OG0001309	Praq.g_01282	Prbm.g_02166
OG0001310	Praq.g_01292	Prbm.g_01314
OG0001311	Praq.g_01361	Prbm.g_01515
OG0001312	Praq.g_00159	Prbm.g_01632
OG0001313	Praq.g_00003	Prbm.g_00789
OG0001314	Praq.g_00474	Prbm.g_01862
OG0001315	Praq.g_00440	Prbm.g_01897
OG0001316	Praq.g_00741	Prbm.g_02071
OG0001318	Praq.g_01862	Prbm.g_00201
OG0001319	Praq.g_01764	Prbm.g_00298
OG0001320	Praq.g_00517	Prbm.g_01574
OG0001322	Praq.g_00650	Prbm.g_00778
OG0001323	Praq.g_01634	Prbm.g_00918
OG0001324	Praq.g_01668	Prbm.g_01311
OG0001325	Praq.g_01285	Prbm.g_01388
OG0001326	Praq.g_00109	Prbm.g_01181
OG0001327	Praq.g_00111	Prbm.g_01604
OG0001329	Praq.g_00197	Prbm.g_02215
OG0001330	Praq.g_00384	Prbm.g_01797
OG0001332	Praq.g_00451	Prbm.g_01886
OG0001334	Praq.g_00765	Prbm.g_02096
OG0001335	Praq.g_00705	Prbm.g_02162
OG0001336	Praq.g_01875	Prbm.g_00188
OG0001338	Praq.g_01858	Prbm.g_01098
OG0001344	Praq.g_01165	Prbm.g_01584, Prbm.g_01649
OG0001348	Praq.g_01098	Prbm.g_00538
OG0001349	Praq.g_01093	Prbm.g_00543
OG0001350	Praq.g_01088	Prbm.g_00548
OG0001352	Praq.g_00811	Prbm.g_00717
OG0001356	Praq.g_01471	Prbm.g_00909
OG0001359	Praq.g_01304	Prbm.g_01915
OG0001360	Praq.g_01305	Prbm.g_01916
OG0001363	Praq.g_00217	Prbm.g_02115
OG0001364	Praq.g_00364	Prbm.g_01783
OG0001365	Praq.g_00953	Prbm.g_00952
OG0001367	Praq.g_00934	Prbm.g_00080
OG0001369	Praq.g_01596	Prbm.g_01038
OG0001371	Praq.g_01936	Prbm.g_00124
OG0001372	Praq.g_01935	Prbm.g_00125
OG0001373	Praq.g_01928	Prbm.g_00132
OG0001374	Praq.g_01916	Prbm.g_00144
OG0001376	Praq.g_01768	Prbm.g_00294
OG0001377	Praq.g_01747	Prbm.g_00316
OG0001379	Praq.g_01182	Prbm.g_01749
OG0001381	Praq.g_00503	Prbm.g_00481
OG0001382	Praq.g_00510	Prbm.g_00489
OG0001383	Praq.g_01091	Prbm.g_00545
OG0001385	Praq.g_00795	Prbm.g_00698
OG0001386	Praq.g_00803	Prbm.g_00708
OG0001387	Praq.g_00805	Prbm.g_00710
OG0001388	Praq.g_00815	Prbm.g_00723
OG0001389	Praq.g_00588	Prbm.g_00747
OG0001390	Praq.g_00620	Prbm.g_00091
OG0001391	Praq.g_00655	Prbm.g_00954
OG0001392	Praq.g_01470	Prbm.g_00908
OG0001393	Praq.g_01472	Prbm.g_00910
OG0001394	Praq.g_01495	Prbm.g_00934
OG0001395	Praq.g_01498	Prbm.g_00938
OG0001396	Praq.g_01579	Prbm.g_01273
OG0001397	Praq.g_01604	Prbm.g_01046
OG0001398	Praq.g_01623	Prbm.g_00884
OG0001399	Praq.g_01632	Prbm.g_00907
OG0001400	Praq.g_01640	Prbm.g_00900
OG0001401	Praq.g_01648	Prbm.g_01135
OG0001402	Praq.g_01319	Prbm.g_01564
OG0001403	Praq.g_00134	Prbm.g_01612
OG0001404	Praq.g_00166	Prbm.g_01112
OG0001405	Praq.g_00178	Prbm.g_01661
OG0001406	Praq.g_00333	Prbm.g_01750
OG0001407	Praq.g_00336	Prbm.g_01754
OG0001408	Praq.g_00385	Prbm.g_01798
OG0001409	Praq.g_00010	Prbm.g_01137
OG0001410	Praq.g_00023	Prbm.g_01122
OG0001412	Praq.g_01529	Prbm.g_00966
OG0001413	Praq.g_00058	Prbm.g_00478, Prbm.g_01281
OG0001414	Praq.g_01942	Prbm.g_02056
OG0001415	Praq.g_01676	Prbm.g_00381
OG0001416	Praq.g_01081	Prbm.g_00555
OG0001417	Praq.g_00804	Prbm.g_00709
OG0001418	Praq.g_00633	Prbm.g_01155
OG0001419	Praq.g_00659	Prbm.g_00958
OG0001420	Praq.g_01474	Prbm.g_01937
OG0001421	Praq.g_01479	Prbm.g_00915
OG0001422	Praq.g_01637	Prbm.g_00770
OG0001423	Praq.g_01306	Prbm.g_01196
OG0001424	Praq.g_01395	Prbm.g_01918
OG0001426	Praq.g_00412	Prbm.g_02216
OG0001427	Praq.g_01171	Prbm.g_01819
OG0001431	Praq.g_01638	Prbm.g_00899
OG0001432	Praq.g_01641	Prbm.g_00781
OG0001433	Praq.g_00087	Prbm.g_01162
OG0001434	Praq.g_00154	Prbm.g_01310
OG0001435	Praq.g_00008	Prbm.g_01109
OG0001436	Praq.g_00067	Prbm.g_01145, Prbm.g_01433
OG0001440	Praq.g_01598	Prbm.g_01041
OG0001441	Praq.g_01277	Prbm.g_01286
OG0001442	Praq.g_01294	Prbm.g_01805
OG0001443	Praq.g_01316	Prbm.g_01567
OG0001444	Praq.g_01352	Prbm.g_01528
OG0001445	Praq.g_00101	Prbm.g_01655
OG0001446	Praq.g_00103	Prbm.g_01656
OG0001447	Praq.g_00104	Prbm.g_01657
OG0001452	Praq.g_00389	Prbm.g_02183
OG0001456	Praq.g_01014	Prbm.g_00396
OG0001458	Praq.g_00619	Prbm.g_01339
OG0001459	Praq.g_00648	Prbm.g_00117
OG0001461	Praq.g_01521	Prbm.g_00804
OG0001464	Praq.g_01636	Prbm.g_01018, Prbm.g_01481
OG0001465	Praq.g_00106	Prbm.g_00898
OG0001467	Praq.g_00291	Prbm.g_01707
OG0001469	Praq.g_01331	Prbm.g_01551
OG0001472	Praq.g_01460	Prbm.g_00879
OG0001473	Praq.g_01468	Prbm.g_00953
OG0001474	Praq.g_00850	Prbm.g_01925
OG0001475	Praq.g_01627	Prbm.g_00895
OG0001476	Praq.g_01628	Prbm.g_00896
OG0001477	Praq.g_01629	Prbm.g_00897
OG0001478	Praq.g_01635	Prbm.g_01686
OG0001479	Praq.g_01663	Prbm.g_01526
OG0001480	Praq.g_01272	Prbm.g_00443
OG0001482	Praq.g_00566	Prbm.g_00486
OG0001486	Praq.g_01509	Prbm.g_00949
OG0001488	Praq.g_01830	Prbm.g_00231
OG0001491	Praq.g_00645	Prbm.g_01100
OG0001492	Praq.g_01430	Prbm.g_00847
OG0001493	Praq.g_00849	Prbm.g_01926
OG0001494	Praq.g_00848	Prbm.g_01927
OG0001495	Praq.g_00847	Prbm.g_01928
OG0001496	Praq.g_00846	Prbm.g_01929
OG0001497	Praq.g_00845	Prbm.g_01930
OG0001498	Praq.g_00844	Prbm.g_01931
OG0001499	Praq.g_00843	Prbm.g_01932
OG0001500	Praq.g_00842	Prbm.g_01933
OG0001501	Praq.g_00841	Prbm.g_01934
OG0001502	Praq.g_00840	Prbm.g_01935
OG0001503	Praq.g_00839	Prbm.g_01936
OG0001505	Praq.g_01404	Prbm.g_01347
OG0001507	Praq.g_01315	Prbm.g_01568
OG0001509	Praq.g_00933	Prbm.g_00079
OG0001510	Praq.g_00726	Prbm.g_02055
OG0001511	Praq.g_00079	Prbm.g_01244, Prbm.g_01307
OG0001515	Praq.g_00625	Prbm.g_01811
OG0001516	Praq.g_01569	Prbm.g_01008
OG0001517	Praq.g_01646, Praq.g_01645	Prbm.g_00104
OG0001519	Praq.g_01156	Prbm.g_01285
OG0001520	Praq.g_00066	Prbm.g_01146, Prbm.g_01432
OG0001523	Praq.g_01943	Prbm.g_00113
OG0001524	Praq.g_01167	Prbm.g_01316
OG0001526	Praq.g_01477	Prbm.g_00913
OG0001528	Praq.g_00086	Prbm.g_01815
OG0001529	Praq.g_00089	Prbm.g_01458, Prbm.g_01370
OG0001533	Praq.g_00851	Prbm.g_01317
OG0001534	Praq.g_00014	Prbm.g_01242
OG0001536	Praq.g_01274	Prbm.g_01092
OG0001538	Praq.g_00108	Prbm.g_01628
OG0001539	Praq.g_00120	Prbm.g_01327
OG0001540	Praq.g_00121	Prbm.g_01201
OG0001543	Praq.g_00022	Prbm.g_01028, Prbm.g_01323
OG0001544	Praq.g_00074	Prbm.g_01184
OG0001545	Praq.g_01486	Prbm.g_00925
OG0001549	Praq.g_01877	Prbm.g_00186
OG0001550	Praq.g_01695	Prbm.g_00363
OG0001552	Praq.g_01175	Prbm.g_01189
OG0001553	Praq.g_01154	Prbm.g_01332
OG0001554	Praq.g_01153	Prbm.g_01074
OG0001555	Praq.g_00506	Prbm.g_01083
OG0001556	Praq.g_00520	Prbm.g_01583
OG0001557	Praq.g_00806	Prbm.g_00711
OG0001559	Praq.g_00626	Prbm.g_01166
OG0001560	Praq.g_00641	Prbm.g_01024
OG0001561	Praq.g_01462	Prbm.g_01255
OG0001562	Praq.g_01585	Prbm.g_00775
OG0001563	Praq.g_01643	Prbm.g_00112
OG0001564	Praq.g_01644	Prbm.g_01068
OG0001565	Praq.g_01647	Prbm.g_00782
OG0001566	Praq.g_01650	Prbm.g_01082
OG0001567	Praq.g_01656	Prbm.g_01346
OG0001568	Praq.g_01271	Prbm.g_00105
OG0001569	Praq.g_01275	Prbm.g_01154
OG0001570	Praq.g_01280	Prbm.g_01159
OG0001571	Praq.g_01288	Prbm.g_01188
OG0001572	Praq.g_01296	Prbm.g_01324
OG0001573	Praq.g_01299	Prbm.g_01097
OG0001575	Praq.g_00098	Prbm.g_01252
OG0001576	Praq.g_00113	Prbm.g_01180
OG0001577	Praq.g_00172	Prbm.g_01946
OG0001578	Praq.g_00174	Prbm.g_01659
OG0001582	Praq.g_00377	Prbm.g_01027
OG0001583	Praq.g_00379	Prbm.g_00790
OG0001584	Praq.g_00380	Prbm.g_01585
OG0001585	Praq.g_00002	Prbm.g_01802
OG0001586	Praq.g_00685	Prbm.g_01645
OG0001591	Praq.g_01181	Prbm.g_01136
OG0001593	Praq.g_00509	Prbm.g_01208
OG0001595	Praq.g_00835	Prbm.g_01350
OG0001599	Praq.g_01309	Prbm.g_01922
OG0001600	Praq.g_01310	Prbm.g_01592
OG0001601	Praq.g_01311	Prbm.g_01591
OG0001602	Praq.g_01312	Prbm.g_01590
OG0001603	Praq.g_01957	Prbm.g_01157
OG0001606	Praq.g_01205	Prbm.g_00405
OG0001609	Praq.g_01176	Prbm.g_01818
OG0001615	Praq.g_00092	Prbm.g_01438
OG0001625	Praq.g_01580	Prbm.g_00786
OG0001626	Praq.g_00093	Prbm.g_01439
OG0001629	Praq.g_00724	Prbm.g_00066, Prbm.g_00077, Prbm.g_00089
OG0001695	Praq.g_00201	Prbm.g_02136
OG0001713	Praq.g_00198	Prbm.g_02139
OG0001730	Praq.g_00199	Prbm.g_02138, Prbm.g_02128
OG0001797	Praq.g_01945	Prbm.g_01194
OG0001807	Praq.g_01151	Prbm.g_00467
OG0001819	Praq.g_01138	Prbm.g_01652
OG0001823	Praq.g_00234	Prbm.g_02130
OG0001829	Praq.g_00034	Prbm.g_01249
OG0001830	Praq.g_00200	Prbm.g_02137
OG0001871	Praq.g_00064	Prbm.g_01378
OG0001874	Praq.g_00063	Prbm.g_01113
OG0001877	Praq.g_01149	Prbm.g_01472
OG0001912	Praq.g_01135	Prbm.g_00037
OG0001959	Praq.g_00235	Prbm.g_02129
OG0001965	Praq.g_01946	Prbm.g_01128
OG0002031	Praq.g_00563	Prbm.g_01807
OG0002056	Praq.g_00127	Prbm.g_01205
OG0002261	Praq.g_00072	Prbm.g_01302
OG0002358	Praq.g_00253	Prbm.g_02133
OG0002367	Praq.g_01403	Prbm.g_01452
OG0002532	Praq.g_00275	Prbm.g_00044
OG0002541	Praq.g_01944	Prbm.g_00062
