Orthogroup	Praq	Prbf
OG0001118	Praq.g_00891	Prbf.g_00571
OG0001119	Praq.g_00890	Prbf.g_00570
OG0001120	Praq.g_00889	Prbf.g_00569
OG0001121	Praq.g_00887	Prbf.g_00567
OG0001122	Praq.g_00886	Prbf.g_00566
OG0001123	Praq.g_00885	Prbf.g_00565
OG0001124	Praq.g_00883	Prbf.g_00563
OG0001125	Praq.g_00881	Prbf.g_00561
OG0001126	Praq.g_00880	Prbf.g_00560
OG0001127	Praq.g_00878	Prbf.g_00557
OG0001128	Praq.g_00877	Prbf.g_00556
OG0001129	Praq.g_00876	Prbf.g_00555
OG0001130	Praq.g_00874	Prbf.g_00552
OG0001131	Praq.g_00873	Prbf.g_00551
OG0001132	Praq.g_00872	Prbf.g_00550
OG0001133	Praq.g_00871	Prbf.g_00549
OG0001134	Praq.g_00870	Prbf.g_00548
OG0001135	Praq.g_00869	Prbf.g_00547
OG0001136	Praq.g_00868	Prbf.g_00546
OG0001137	Praq.g_00867	Prbf.g_00545
OG0001138	Praq.g_00866	Prbf.g_00544
OG0001139	Praq.g_00865	Prbf.g_00542
OG0001140	Praq.g_00864	Prbf.g_00541
OG0001141	Praq.g_00863	Prbf.g_00540
OG0001142	Praq.g_00727	Prbf.g_00536
OG0001143	Praq.g_00728	Prbf.g_00535
OG0001144	Praq.g_00729	Prbf.g_00534
OG0001145	Praq.g_00730	Prbf.g_00533
OG0001146	Praq.g_00731	Prbf.g_00532
OG0001147	Praq.g_00732	Prbf.g_00531
OG0001148	Praq.g_00733	Prbf.g_00530
OG0001149	Praq.g_00735	Prbf.g_00528
OG0001150	Praq.g_00736	Prbf.g_00527
OG0001151	Praq.g_00738	Prbf.g_00523
OG0001152	Praq.g_00739	Prbf.g_00522
OG0001153	Praq.g_00740	Prbf.g_00521
OG0001154	Praq.g_00742	Prbf.g_00519
OG0001155	Praq.g_00744	Prbf.g_00517
OG0001156	Praq.g_00746	Prbf.g_00515
OG0001157	Praq.g_00747	Prbf.g_00513
OG0001158	Praq.g_00749	Prbf.g_00511
OG0001159	Praq.g_00750	Prbf.g_00510
OG0001160	Praq.g_00751	Prbf.g_00509
OG0001161	Praq.g_00752	Prbf.g_00508
OG0001162	Praq.g_00753	Prbf.g_00507
OG0001163	Praq.g_00754	Prbf.g_00506
OG0001164	Praq.g_00755	Prbf.g_00505
OG0001165	Praq.g_00756	Prbf.g_00504
OG0001166	Praq.g_00757	Prbf.g_00503
OG0001167	Praq.g_00758	Prbf.g_00501
OG0001168	Praq.g_00759	Prbf.g_00500
OG0001169	Praq.g_00760	Prbf.g_00499
OG0001170	Praq.g_00761	Prbf.g_00498
OG0001171	Praq.g_00762	Prbf.g_00497
OG0001172	Praq.g_00764	Prbf.g_00495
OG0001173	Praq.g_00766	Prbf.g_00493
OG0001174	Praq.g_00767	Prbf.g_00492
OG0001175	Praq.g_00768	Prbf.g_00491
OG0001176	Praq.g_00769	Prbf.g_00488
OG0001177	Praq.g_00771	Prbf.g_00486
OG0001178	Praq.g_00773	Prbf.g_00483
OG0001179	Praq.g_00774	Prbf.g_00482
OG0001180	Praq.g_00679	Prbf.g_00481
OG0001181	Praq.g_00680	Prbf.g_00480
OG0001182	Praq.g_00681	Prbf.g_00479
OG0001183	Praq.g_00682	Prbf.g_00478
OG0001184	Praq.g_00684	Prbf.g_00476
OG0001185	Praq.g_00687	Prbf.g_00474
OG0001186	Praq.g_00688	Prbf.g_00473
OG0001187	Praq.g_00689	Prbf.g_00472
OG0001188	Praq.g_00690	Prbf.g_00471
OG0001189	Praq.g_00691	Prbf.g_00470
OG0001190	Praq.g_00692	Prbf.g_00469
OG0001191	Praq.g_00693	Prbf.g_00468
OG0001192	Praq.g_00694	Prbf.g_00467
OG0001193	Praq.g_00695	Prbf.g_00466
OG0001194	Praq.g_00696	Prbf.g_00465
OG0001195	Praq.g_00697	Prbf.g_00464
OG0001196	Praq.g_00698	Prbf.g_00463
OG0001197	Praq.g_00699	Prbf.g_00462
OG0001198	Praq.g_00700	Prbf.g_00461
OG0001199	Praq.g_00701	Prbf.g_00460
OG0001200	Praq.g_00702	Prbf.g_00459
OG0001201	Praq.g_00703	Prbf.g_00458
OG0001202	Praq.g_00704	Prbf.g_00457
OG0001203	Praq.g_00706	Prbf.g_00456
OG0001204	Praq.g_00708	Prbf.g_00454
OG0001205	Praq.g_00709	Prbf.g_00452
OG0001206	Praq.g_00710	Prbf.g_00451
OG0001207	Praq.g_00711	Prbf.g_00450
OG0001208	Praq.g_00712	Prbf.g_00449
OG0001209	Praq.g_00713	Prbf.g_00448
OG0001210	Praq.g_00714	Prbf.g_00447
OG0001211	Praq.g_00715	Prbf.g_00446
OG0001212	Praq.g_00716	Prbf.g_00445
OG0001213	Praq.g_00717	Prbf.g_00444
OG0001214	Praq.g_00719	Prbf.g_00442
OG0001215	Praq.g_00720	Prbf.g_00441
OG0001216	Praq.g_00721	Prbf.g_00440
OG0001217	Praq.g_00722	Prbf.g_00439
OG0001218	Praq.g_00723	Prbf.g_00438
OG0001219	Praq.g_00390	Prbf.g_00435
OG0001220	Praq.g_00391	Prbf.g_00434
OG0001221	Praq.g_00394	Prbf.g_00430
OG0001222	Praq.g_00395	Prbf.g_00429
OG0001223	Praq.g_00396	Prbf.g_00428
OG0001224	Praq.g_00397	Prbf.g_00426
OG0001225	Praq.g_00398	Prbf.g_00425
OG0001226	Praq.g_00399	Prbf.g_00424
OG0001227	Praq.g_00400	Prbf.g_00423
OG0001228	Praq.g_00401	Prbf.g_00422
OG0001229	Praq.g_00402	Prbf.g_00421
OG0001230	Praq.g_00403	Prbf.g_00420
OG0001231	Praq.g_00404	Prbf.g_00419
OG0001232	Praq.g_00405	Prbf.g_00416
OG0001233	Praq.g_00406	Prbf.g_00415
OG0001234	Praq.g_00407	Prbf.g_00414
OG0001235	Praq.g_00408	Prbf.g_00413
OG0001236	Praq.g_00410	Prbf.g_00411
OG0001237	Praq.g_00411	Prbf.g_00410
OG0001238	Praq.g_00413	Prbf.g_00407
OG0001239	Praq.g_00414	Prbf.g_00406
OG0001240	Praq.g_00415	Prbf.g_00405
OG0001241	Praq.g_00417	Prbf.g_00402
OG0001242	Praq.g_00418	Prbf.g_00401
OG0001243	Praq.g_00419	Prbf.g_00400
OG0001244	Praq.g_00420	Prbf.g_00399
OG0001245	Praq.g_00421	Prbf.g_00398
OG0001246	Praq.g_00422	Prbf.g_00397
OG0001247	Praq.g_00423	Prbf.g_00396
OG0001248	Praq.g_00424	Prbf.g_00395
OG0001249	Praq.g_00425	Prbf.g_00394
OG0001250	Praq.g_00426	Prbf.g_00393
OG0001251	Praq.g_01911	Prbf.g_01418
OG0001252	Praq.g_01865	Prbf.g_01468
OG0001253	Praq.g_01852	Prbf.g_01483
OG0001254	Praq.g_01722	Prbf.g_01621
OG0001255	Praq.g_01212	Prbf.g_01677
OG0001257	Praq.g_00533	Prbf.g_01765
OG0001258	Praq.g_01104	Prbf.g_01781
OG0001259	Praq.g_01013	Prbf.g_01872
OG0001260	Praq.g_00621	Prbf.g_01155
OG0001261	Praq.g_01432	Prbf.g_01209
OG0001262	Praq.g_01448	Prbf.g_01192
OG0001263	Praq.g_01469	Prbf.g_00897
OG0001264	Praq.g_01489	Prbf.g_01321
OG0001265	Praq.g_01595	Prbf.g_01074
OG0001266	Praq.g_01642	Prbf.g_01921
OG0001267	Praq.g_01317	Prbf.g_00900
OG0001268	Praq.g_01330	Prbf.g_00915
OG0001269	Praq.g_00158	Prbf.g_00070
OG0001270	Praq.g_00334	Prbf.g_00200
OG0001271	Praq.g_00345	Prbf.g_00213
OG0001272	Praq.g_00387	Prbf.g_01930
OG0001274	Praq.g_00005	Prbf.g_00812
OG0001275	Praq.g_00021	Prbf.g_00056
OG0001276	Praq.g_00033, Praq.g_00044	Prbf.g_01053
OG0001277	Praq.g_01955	Prbf.g_00734
OG0001280	Praq.g_00498	Prbf.g_00695
OG0001281	Praq.g_00948	Prbf.g_00625
OG0001282	Praq.g_00923	Prbf.g_00688
OG0001283	Praq.g_00745	Prbf.g_00516
OG0001284	Praq.g_00772	Prbf.g_00484
OG0001285	Praq.g_00707	Prbf.g_00455
OG0001286	Praq.g_00416	Prbf.g_00403
OG0001287	Praq.g_00041, Praq.g_00080, Praq.g_00547	Prbf.g_00811
OG0001288	Praq.g_01120	Prbf.g_01721
OG0001290	Praq.g_01233	Prbf.g_01353
OG0001291	Praq.g_01932	Prbf.g_01398
OG0001292	Praq.g_01929	Prbf.g_01401
OG0001293	Praq.g_01927	Prbf.g_01403
OG0001294	Praq.g_01910	Prbf.g_01419
OG0001295	Praq.g_01884	Prbf.g_01449
OG0001296	Praq.g_01878	Prbf.g_01456
OG0001297	Praq.g_01803	Prbf.g_01534
OG0001298	Praq.g_01759	Prbf.g_01582
OG0001300	Praq.g_01170	Prbf.g_00046
OG0001301	Praq.g_00965	Prbf.g_00984
OG0001302	Praq.g_00627	Prbf.g_00804, Prbf.g_00762
OG0001303	Praq.g_00630	Prbf.g_00855
OG0001304	Praq.g_01610	Prbf.g_01161
OG0001305	Praq.g_01615	Prbf.g_01166
OG0001306	Praq.g_01651	Prbf.g_00417
OG0001307	Praq.g_01660	Prbf.g_00045
OG0001308	Praq.g_01281	Prbf.g_00264
OG0001309	Praq.g_01282	Prbf.g_00453
OG0001310	Praq.g_01292	Prbf.g_00281
OG0001311	Praq.g_01361	Prbf.g_00951
OG0001312	Praq.g_00159	Prbf.g_00069
OG0001313	Praq.g_00003	Prbf.g_01706
OG0001314	Praq.g_00474	Prbf.g_00670
OG0001315	Praq.g_00440	Prbf.g_00635
OG0001316	Praq.g_00741	Prbf.g_00520
OG0001318	Praq.g_01862	Prbf.g_01471
OG0001319	Praq.g_01764	Prbf.g_01576
OG0001320	Praq.g_00517	Prbf.g_00824
OG0001321	Praq.g_00632	Prbf.g_01920
OG0001322	Praq.g_00650	Prbf.g_00869
OG0001323	Praq.g_01634	Prbf.g_01332
OG0001324	Praq.g_01668	Prbf.g_00375
OG0001325	Praq.g_01285	Prbf.g_00336
OG0001326	Praq.g_00109	Prbf.g_00816
OG0001327	Praq.g_00111	Prbf.g_00263
OG0001328	Praq.g_00138	Prbf.g_00021
OG0001329	Praq.g_00197	Prbf.g_00408
OG0001330	Praq.g_00384	Prbf.g_00246
OG0001332	Praq.g_00451	Prbf.g_00646
OG0001334	Praq.g_00765	Prbf.g_00494
OG0001336	Praq.g_01875	Prbf.g_01458
OG0001337	Praq.g_01885	Prbf.g_01448
OG0001338	Praq.g_01858	Prbf.g_00007
OG0001339	Praq.g_01799	Prbf.g_01538
OG0001340	Praq.g_01754	Prbf.g_01587
OG0001341	Praq.g_01742	Prbf.g_01600
OG0001342	Praq.g_01723	Prbf.g_01620
OG0001343	Praq.g_01206	Prbf.g_01683
OG0001345	Praq.g_01123	Prbf.g_01718
OG0001346	Praq.g_00523	Prbf.g_01755
OG0001347	Praq.g_00537	Prbf.g_01769
OG0001349	Praq.g_01093	Prbf.g_01792
OG0001350	Praq.g_01088	Prbf.g_01797
OG0001351	Praq.g_01026	Prbf.g_01858
OG0001352	Praq.g_00811	Prbf.g_01281
OG0001353	Praq.g_00832	Prbf.g_01562
OG0001354	Praq.g_01244	Prbf.g_01154
OG0001355	Praq.g_01438	Prbf.g_01202
OG0001356	Praq.g_01471	Prbf.g_00840
OG0001357	Praq.g_01575	Prbf.g_01089
OG0001358	Praq.g_01594	Prbf.g_01075
OG0001359	Praq.g_01304	Prbf.g_00783
OG0001360	Praq.g_01305	Prbf.g_00782
OG0001361	Praq.g_01383	Prbf.g_00972
OG0001363	Praq.g_00217	Prbf.g_01387
OG0001364	Praq.g_00364	Prbf.g_00232
OG0001365	Praq.g_00953	Prbf.g_01383
OG0001366	Praq.g_00460	Prbf.g_00656
OG0001369	Praq.g_01596	Prbf.g_01073
OG0001371	Praq.g_01936	Prbf.g_01393
OG0001372	Praq.g_01935	Prbf.g_01395
OG0001373	Praq.g_01928	Prbf.g_01402
OG0001374	Praq.g_01916	Prbf.g_01413
OG0001375	Praq.g_01868	Prbf.g_01466
OG0001376	Praq.g_01768	Prbf.g_01572
OG0001377	Praq.g_01747	Prbf.g_01596
OG0001378	Praq.g_01731	Prbf.g_01613
OG0001379	Praq.g_01182	Prbf.g_00198
OG0001381	Praq.g_00503	Prbf.g_01741
OG0001382	Praq.g_00510	Prbf.g_01747
OG0001383	Praq.g_01091	Prbf.g_01794
OG0001384	Praq.g_01083	Prbf.g_01802
OG0001385	Praq.g_00795	Prbf.g_01015
OG0001386	Praq.g_00803	Prbf.g_01289
OG0001387	Praq.g_00805	Prbf.g_01287
OG0001388	Praq.g_00815	Prbf.g_01276
OG0001389	Praq.g_00588	Prbf.g_01032
OG0001390	Praq.g_00620	Prbf.g_00863
OG0001391	Praq.g_00655	Prbf.g_01151
OG0001392	Praq.g_01470	Prbf.g_00841
OG0001393	Praq.g_01472	Prbf.g_00839
OG0001394	Praq.g_01495	Prbf.g_01315
OG0001395	Praq.g_01498	Prbf.g_01312
OG0001396	Praq.g_01579	Prbf.g_00731
OG0001397	Praq.g_01604	Prbf.g_01062
OG0001398	Praq.g_01623	Prbf.g_01174
OG0001399	Praq.g_01632	Prbf.g_00849
OG0001400	Praq.g_01640	Prbf.g_00059
OG0001401	Praq.g_01648	Prbf.g_00276
OG0001402	Praq.g_01319	Prbf.g_00903
OG0001403	Praq.g_00134	Prbf.g_00025
OG0001404	Praq.g_00166	Prbf.g_01059
OG0001405	Praq.g_00178	Prbf.g_00096
OG0001406	Praq.g_00333	Prbf.g_00199
OG0001407	Praq.g_00336	Prbf.g_00202
OG0001408	Praq.g_00385	Prbf.g_00247
OG0001409	Praq.g_00010	Prbf.g_00772
OG0001410	Praq.g_00023	Prbf.g_00826
OG0001412	Praq.g_01529	Prbf.g_01137
OG0001414	Praq.g_01942	Prbf.g_00865
OG0001417	Praq.g_00804	Prbf.g_01288
OG0001418	Praq.g_00633	Prbf.g_00327
OG0001419	Praq.g_00659	Prbf.g_01145
OG0001420	Praq.g_01474	Prbf.g_00837
OG0001421	Praq.g_01479	Prbf.g_00832
OG0001422	Praq.g_01637	Prbf.g_00344
OG0001423	Praq.g_01306	Prbf.g_00348
OG0001424	Praq.g_01395	Prbf.g_00250
OG0001425	Praq.g_00016	Prbf.g_00063
OG0001427	Praq.g_01171	Prbf.g_00757
OG0001430	Praq.g_01587	Prbf.g_00286
OG0001431	Praq.g_01638	Prbf.g_00278
OG0001432	Praq.g_01641	Prbf.g_00060
OG0001434	Praq.g_00154	Prbf.g_00733, Prbf.g_00819
OG0001435	Praq.g_00008	Prbf.g_00882
OG0001436	Praq.g_00067	Prbf.g_00705
OG0001440	Praq.g_01598	Prbf.g_01070
OG0001441	Praq.g_01277	Prbf.g_00799
OG0001443	Praq.g_01316	Prbf.g_00899
OG0001444	Praq.g_01352	Prbf.g_00938
OG0001445	Praq.g_00101	Prbf.g_00795
OG0001446	Praq.g_00103	Prbf.g_00794
OG0001447	Praq.g_00104	Prbf.g_00892
OG0001449	Praq.g_00221	Prbf.g_00119
OG0001451	Praq.g_00859	Prbf.g_00361
OG0001452	Praq.g_00389	Prbf.g_00436
OG0001454	Praq.g_01177	Prbf.g_01739
OG0001456	Praq.g_01014	Prbf.g_01871
OG0001457	Praq.g_00831	Prbf.g_01256
OG0001458	Praq.g_00619	Prbf.g_00353
OG0001459	Praq.g_00648	Prbf.g_00090
OG0001460	Praq.g_01461	Prbf.g_01925
OG0001461	Praq.g_01521	Prbf.g_01025
OG0001462	Praq.g_01586	Prbf.g_00878
OG0001463	Praq.g_01631	Prbf.g_01745
OG0001465	Praq.g_00106	Prbf.g_00854
OG0001468	Praq.g_00734	Prbf.g_00529
OG0001469	Praq.g_01331	Prbf.g_00916
OG0001471	Praq.g_01130	Prbf.g_00364
OG0001473	Praq.g_01468	Prbf.g_01152
OG0001482	Praq.g_00566	Prbf.g_00789
OG0001484	Praq.g_00219	Prbf.g_01388
OG0001485	Praq.g_00955	Prbf.g_00633
OG0001486	Praq.g_01509	Prbf.g_01300
OG0001488	Praq.g_01830	Prbf.g_01506
OG0001489	Praq.g_01168	Prbf.g_00603
OG0001490	Praq.g_01142	Prbf.g_00631
OG0001492	Praq.g_01430	Prbf.g_01211
OG0001505	Praq.g_01404	Prbf.g_00806
OG0001506	Praq.g_01655	Prbf.g_00871
OG0001509	Praq.g_00933	Prbf.g_01938
OG0001519	Praq.g_01156	Prbf.g_00810
OG0001520	Praq.g_00066	Prbf.g_00706
OG0001521	Praq.g_00952	Prbf.g_01384
OG0001526	Praq.g_01477	Prbf.g_00834
OG0001544	Praq.g_00074	Prbf.g_00807
OG0001545	Praq.g_01486	Prbf.g_01324
OG0001574	Praq.g_00078	Prbf.g_00338
OG0001579	Praq.g_00220	Prbf.g_00133
OG0001580	Praq.g_00224	Prbf.g_00121
OG0001581	Praq.g_00228	Prbf.g_00124
OG0001593	Praq.g_00509	Prbf.g_01746
OG0001607	Praq.g_00053	Prbf.g_00092, Prbf.g_00091
OG0001617	Praq.g_00148	Prbf.g_00139
OG0001694	Praq.g_00270	Prbf.g_01709
OG0001828	Praq.g_00062	Prbf.g_00756
OG0001873	Praq.g_00054	Prbf.g_00093
OG0001878	Praq.g_01248	Prbf.g_00746
OG0001908	Praq.g_00231	Prbf.g_00126
OG0001952	Praq.g_00225	Prbf.g_00122
OG0001961	Praq.g_00151	Prbf.g_00283
OG0001962	Praq.g_00269	Prbf.g_00004
OG0001963	Praq.g_00268	Prbf.g_00005
OG0001964	Praq.g_00267	Prbf.g_00006
