Orthogroup	Praq	Prbl
OG0001132	Praq.g_00872	Prbl.g_01136
OG0001133	Praq.g_00871	Prbl.g_01137
OG0001134	Praq.g_00870	Prbl.g_01138
OG0001135	Praq.g_00869	Prbl.g_01139
OG0001136	Praq.g_00868	Prbl.g_01140
OG0001137	Praq.g_00867	Prbl.g_01141
OG0001138	Praq.g_00866	Prbl.g_01142
OG0001139	Praq.g_00865	Prbl.g_01144
OG0001140	Praq.g_00864	Prbl.g_01146
OG0001141	Praq.g_00863	Prbl.g_01147
OG0001142	Praq.g_00727	Prbl.g_01174
OG0001143	Praq.g_00728	Prbl.g_01175
OG0001144	Praq.g_00729	Prbl.g_01177
OG0001145	Praq.g_00730	Prbl.g_01178
OG0001146	Praq.g_00731	Prbl.g_01179
OG0001147	Praq.g_00732	Prbl.g_01180
OG0001148	Praq.g_00733	Prbl.g_01181
OG0001149	Praq.g_00735	Prbl.g_00863
OG0001150	Praq.g_00736	Prbl.g_00859
OG0001151	Praq.g_00738	Prbl.g_00856
OG0001152	Praq.g_00739	Prbl.g_00855
OG0001153	Praq.g_00740	Prbl.g_00853
OG0001154	Praq.g_00742	Prbl.g_00851
OG0001155	Praq.g_00744	Prbl.g_00848
OG0001156	Praq.g_00746	Prbl.g_00844
OG0001157	Praq.g_00747	Prbl.g_00842
OG0001158	Praq.g_00749	Prbl.g_00840
OG0001159	Praq.g_00750	Prbl.g_00839
OG0001160	Praq.g_00751	Prbl.g_00838
OG0001161	Praq.g_00752	Prbl.g_01307
OG0001162	Praq.g_00753	Prbl.g_01306
OG0001163	Praq.g_00754	Prbl.g_01305
OG0001164	Praq.g_00755	Prbl.g_01304
OG0001165	Praq.g_00756	Prbl.g_01303
OG0001166	Praq.g_00757	Prbl.g_01302
OG0001167	Praq.g_00758	Prbl.g_01291
OG0001168	Praq.g_00759	Prbl.g_01290
OG0001169	Praq.g_00760	Prbl.g_01289
OG0001170	Praq.g_00761	Prbl.g_01287
OG0001171	Praq.g_00762	Prbl.g_01286
OG0001172	Praq.g_00764	Prbl.g_01284
OG0001173	Praq.g_00766	Prbl.g_02638
OG0001174	Praq.g_00767	Prbl.g_02637
OG0001175	Praq.g_00768	Prbl.g_02636
OG0001176	Praq.g_00769	Prbl.g_01235
OG0001177	Praq.g_00771	Prbl.g_02063
OG0001178	Praq.g_00773	Prbl.g_02059
OG0001179	Praq.g_00774	Prbl.g_02058
OG0001180	Praq.g_00679	Prbl.g_02057
OG0001181	Praq.g_00680	Prbl.g_02056
OG0001182	Praq.g_00681	Prbl.g_02055
OG0001183	Praq.g_00682	Prbl.g_02054
OG0001184	Praq.g_00684	Prbl.g_02026
OG0001185	Praq.g_00687	Prbl.g_02023
OG0001186	Praq.g_00688	Prbl.g_02022
OG0001187	Praq.g_00689	Prbl.g_02021
OG0001188	Praq.g_00690	Prbl.g_02018
OG0001189	Praq.g_00691	Prbl.g_02017
OG0001190	Praq.g_00692	Prbl.g_02016
OG0001191	Praq.g_00693	Prbl.g_02014
OG0001192	Praq.g_00694	Prbl.g_02012
OG0001193	Praq.g_00695	Prbl.g_02011
OG0001194	Praq.g_00696	Prbl.g_02009
OG0001195	Praq.g_00697	Prbl.g_02008
OG0001196	Praq.g_00698	Prbl.g_02007
OG0001197	Praq.g_00699	Prbl.g_02006
OG0001198	Praq.g_00700	Prbl.g_02005
OG0001199	Praq.g_00701	Prbl.g_02004
OG0001200	Praq.g_00702	Prbl.g_02002
OG0001201	Praq.g_00703	Prbl.g_02001
OG0001202	Praq.g_00704	Prbl.g_02000
OG0001203	Praq.g_00706	Prbl.g_01998
OG0001204	Praq.g_00708	Prbl.g_01994
OG0001205	Praq.g_00709	Prbl.g_01992
OG0001206	Praq.g_00710	Prbl.g_01991
OG0001207	Praq.g_00711	Prbl.g_02239
OG0001208	Praq.g_00712	Prbl.g_02238
OG0001209	Praq.g_00713	Prbl.g_02237
OG0001210	Praq.g_00714	Prbl.g_02236
OG0001211	Praq.g_00715	Prbl.g_02234
OG0001212	Praq.g_00716	Prbl.g_02233
OG0001213	Praq.g_00717	Prbl.g_02232
OG0001214	Praq.g_00719	Prbl.g_02230
OG0001215	Praq.g_00720	Prbl.g_02228
OG0001216	Praq.g_00721	Prbl.g_02226
OG0001217	Praq.g_00722	Prbl.g_02225
OG0001218	Praq.g_00723	Prbl.g_02224
OG0001219	Praq.g_00390	Prbl.g_02219
OG0001220	Praq.g_00391	Prbl.g_02214
OG0001221	Praq.g_00394	Prbl.g_02192
OG0001222	Praq.g_00395	Prbl.g_02189
OG0001223	Praq.g_00396	Prbl.g_02188
OG0001224	Praq.g_00397	Prbl.g_02186
OG0001225	Praq.g_00398	Prbl.g_02185
OG0001226	Praq.g_00399	Prbl.g_02182
OG0001227	Praq.g_00400	Prbl.g_02181
OG0001228	Praq.g_00401	Prbl.g_02175
OG0001229	Praq.g_00402	Prbl.g_02174
OG0001230	Praq.g_00403	Prbl.g_02173
OG0001231	Praq.g_00404	Prbl.g_02160
OG0001232	Praq.g_00405	Prbl.g_02151
OG0001233	Praq.g_00406	Prbl.g_02150
OG0001234	Praq.g_00407	Prbl.g_02149
OG0001235	Praq.g_00408	Prbl.g_02148
OG0001236	Praq.g_00410	Prbl.g_02146
OG0001237	Praq.g_00411	Prbl.g_02145
OG0001238	Praq.g_00413	Prbl.g_02141
OG0001239	Praq.g_00414	Prbl.g_02139
OG0001240	Praq.g_00415	Prbl.g_02138
OG0001241	Praq.g_00417	Prbl.g_02134
OG0001242	Praq.g_00418	Prbl.g_02132
OG0001243	Praq.g_00419	Prbl.g_02131
OG0001244	Praq.g_00420	Prbl.g_02129
OG0001245	Praq.g_00421	Prbl.g_02127
OG0001246	Praq.g_00422	Prbl.g_02125
OG0001247	Praq.g_00423	Prbl.g_02124
OG0001248	Praq.g_00424	Prbl.g_02123
OG0001249	Praq.g_00425	Prbl.g_02122
OG0001250	Praq.g_00426	Prbl.g_02121
OG0001251	Praq.g_01911	Prbl.g_00569
OG0001252	Praq.g_01865	Prbl.g_00812
OG0001253	Praq.g_01852	Prbl.g_00298
OG0001254	Praq.g_01722	Prbl.g_01452
OG0001255	Praq.g_01212	Prbl.g_01200
OG0001256	Praq.g_00110	Prbl.g_01822
OG0001257	Praq.g_00533	Prbl.g_00513
OG0001258	Praq.g_01104	Prbl.g_00532
OG0001259	Praq.g_01013	Prbl.g_01776
OG0001261	Praq.g_01432	Prbl.g_01539
OG0001262	Praq.g_01448	Prbl.g_01562
OG0001264	Praq.g_01489	Prbl.g_02408
OG0001265	Praq.g_01595	Prbl.g_02536
OG0001266	Praq.g_01642	Prbl.g_01704
OG0001267	Praq.g_01317	Prbl.g_00036
OG0001268	Praq.g_01330	Prbl.g_02082
OG0001269	Praq.g_00158	Prbl.g_00723
OG0001270	Praq.g_00334	Prbl.g_01808
OG0001271	Praq.g_00345	Prbl.g_00449
OG0001272	Praq.g_00387	Prbl.g_01833
OG0001274	Praq.g_00005	Prbl.g_00048
OG0001275	Praq.g_00021	Prbl.g_01370
OG0001276	Praq.g_00033, Praq.g_00044	Prbl.g_02379
OG0001280	Praq.g_00498	Prbl.g_00398
OG0001283	Praq.g_00745	Prbl.g_00845
OG0001284	Praq.g_00772	Prbl.g_02060
OG0001285	Praq.g_00707	Prbl.g_01996
OG0001286	Praq.g_00416	Prbl.g_02136
OG0001287	Praq.g_00041, Praq.g_00080, Praq.g_00547	Prbl.g_01026, Prbl.g_01386
OG0001288	Praq.g_01120	Prbl.g_00651
OG0001290	Praq.g_01233	Prbl.g_01976
OG0001291	Praq.g_01932	Prbl.g_00605
OG0001292	Praq.g_01929	Prbl.g_00602
OG0001293	Praq.g_01927	Prbl.g_00600
OG0001294	Praq.g_01910	Prbl.g_00568
OG0001295	Praq.g_01884	Prbl.g_01322
OG0001296	Praq.g_01878	Prbl.g_00828
OG0001297	Praq.g_01803	Prbl.g_00095
OG0001298	Praq.g_01759	Prbl.g_02667
OG0001300	Praq.g_01170	Prbl.g_00627
OG0001301	Praq.g_00965	Prbl.g_01641
OG0001303	Praq.g_00630	Prbl.g_00716
OG0001304	Praq.g_01610	Prbl.g_00936
OG0001305	Praq.g_01615	Prbl.g_00931
OG0001306	Praq.g_01651	Prbl.g_02152
OG0001307	Praq.g_01660	Prbl.g_02390
OG0001308	Praq.g_01281	Prbl.g_01076
OG0001309	Praq.g_01282	Prbl.g_01993
OG0001310	Praq.g_01292	Prbl.g_01694
OG0001311	Praq.g_01361	Prbl.g_01115
OG0001312	Praq.g_00159	Prbl.g_00724
OG0001313	Praq.g_00003	Prbl.g_01957
OG0001314	Praq.g_00474	Prbl.g_00366
OG0001315	Praq.g_00440	Prbl.g_00315
OG0001316	Praq.g_00741	Prbl.g_00852
OG0001319	Praq.g_01764	Prbl.g_00197
OG0001320	Praq.g_00517	Prbl.g_00748
OG0001324	Praq.g_01668	Prbl.g_01813
OG0001326	Praq.g_00109	Prbl.g_02617
OG0001327	Praq.g_00111	Prbl.g_01712
OG0001328	Praq.g_00138	Prbl.g_01728
OG0001329	Praq.g_00197	Prbl.g_02143
OG0001332	Praq.g_00451	Prbl.g_00339
OG0001335	Praq.g_00705	Prbl.g_01999
OG0001336	Praq.g_01875	Prbl.g_00826
OG0001337	Praq.g_01885	Prbl.g_01324
OG0001339	Praq.g_01799	Prbl.g_00099
OG0001340	Praq.g_01754	Prbl.g_01512
OG0001341	Praq.g_01742	Prbl.g_01489
OG0001342	Praq.g_01723	Prbl.g_01453
OG0001343	Praq.g_01206	Prbl.g_01207
OG0001344	Praq.g_01165	Prbl.g_01393
OG0001345	Praq.g_01123	Prbl.g_00654
OG0001346	Praq.g_00523	Prbl.g_01343
OG0001347	Praq.g_00537	Prbl.g_00517
OG0001348	Praq.g_01098	Prbl.g_00803
OG0001350	Praq.g_01088	Prbl.g_00793
OG0001351	Praq.g_01026	Prbl.g_01791
OG0001353	Praq.g_00832	Prbl.g_01263
OG0001355	Praq.g_01438	Prbl.g_01546
OG0001357	Praq.g_01575	Prbl.g_02518
OG0001358	Praq.g_01594	Prbl.g_02535
OG0001361	Praq.g_01383	Prbl.g_02592
OG0001366	Praq.g_00460	Prbl.g_00349
OG0001367	Praq.g_00934	Prbl.g_01164, Prbl.g_01151
OG0001369	Praq.g_01596	Prbl.g_02537
OG0001375	Praq.g_01868	Prbl.g_00816
OG0001378	Praq.g_01731	Prbl.g_01463
OG0001381	Praq.g_00503	Prbl.g_00624
OG0001384	Praq.g_01083	Prbl.g_00784
OG0001396	Praq.g_01579	Prbl.g_02437
OG0001410	Praq.g_00023	Prbl.g_01243
OG0001412	Praq.g_01529	Prbl.g_02448
OG0001413	Praq.g_00058	Prbl.g_01937, Prbl.g_01006, Prbl.g_02631, Prbl.g_02612
OG0001415	Praq.g_01676	Prbl.g_01182
OG0001416	Praq.g_01081	Prbl.g_00782
OG0001425	Praq.g_00016	Prbl.g_02571
OG0001426	Praq.g_00412	Prbl.g_02142
OG0001430	Praq.g_01587	Prbl.g_01084
OG0001436	Praq.g_00067	Prbl.g_02208
OG0001438	Praq.g_00982	Prbl.g_01615
OG0001442	Praq.g_01294	Prbl.g_01079
OG0001451	Praq.g_00859	Prbl.g_02629, Prbl.g_00738
OG0001452	Praq.g_00389	Prbl.g_02222
OG0001453	Praq.g_00055, Praq.g_01406, Praq.g_00047, Praq.g_00037	Prbl.g_00003
OG0001456	Praq.g_01014	Prbl.g_01777
OG0001467	Praq.g_00291	Prbl.g_00245
OG0001470	Praq.g_01682	Prbl.g_00900
OG0001471	Praq.g_01130	Prbl.g_02291
OG0001472	Praq.g_01460	Prbl.g_01846
OG0001474	Praq.g_00850	Prbl.g_02172
OG0001475	Praq.g_01627	Prbl.g_02215
OG0001476	Praq.g_01628	Prbl.g_02216
OG0001477	Praq.g_01629	Prbl.g_02217
OG0001478	Praq.g_01635	Prbl.g_00031
OG0001479	Praq.g_01663	Prbl.g_01104
OG0001480	Praq.g_01272	Prbl.g_00661
OG0001481	Praq.g_01349	Prbl.g_00182
OG0001486	Praq.g_01509	Prbl.g_02362
OG0001489	Praq.g_01168	Prbl.g_01163
OG0001493	Praq.g_00849	Prbl.g_02171
OG0001494	Praq.g_00848	Prbl.g_02170
OG0001495	Praq.g_00847	Prbl.g_02169
OG0001496	Praq.g_00846	Prbl.g_02168
OG0001497	Praq.g_00845	Prbl.g_02167
OG0001498	Praq.g_00844	Prbl.g_02166
OG0001499	Praq.g_00843	Prbl.g_02165
OG0001500	Praq.g_00842	Prbl.g_02164
OG0001501	Praq.g_00841	Prbl.g_02163
OG0001502	Praq.g_00840	Prbl.g_02162
OG0001503	Praq.g_00839	Prbl.g_02161
OG0001513	Praq.g_01898	Prbl.g_00554, Prbl.g_00155
OG0001525	Praq.g_00508	Prbl.g_01725
OG0001532	Praq.g_01238	Prbl.g_01983
OG0001542	Praq.g_00012	Prbl.g_01949
OG0001544	Praq.g_00074	Prbl.g_00681
OG0001545	Praq.g_01486	Prbl.g_02411
OG0001574	Praq.g_00078	Prbl.g_01025
OG0001590	Praq.g_01709	Prbl.g_01438
OG0001593	Praq.g_00509	Prbl.g_02288
OG0001596	Praq.g_00628	Prbl.g_00458
OG0001621	Praq.g_00636	Prbl.g_01162
OG0001623	Praq.g_01208	Prbl.g_01205
OG0001694	Praq.g_00270	Prbl.g_00865
OG0001695	Praq.g_00201	Prbl.g_02030
OG0001713	Praq.g_00198	Prbl.g_02027
OG0001730	Praq.g_00199	Prbl.g_02028
OG0001822	Praq.g_00222	Prbl.g_01456
OG0001830	Praq.g_00200	Prbl.g_02024
OG0001872	Praq.g_00027	Prbl.g_00085
OG0001875	Praq.g_01133	Prbl.g_02283
OG0001876	Praq.g_01136	Prbl.g_02425
OG0002028	Praq.g_00855	Prbl.g_02394
OG0002137	Praq.g_00837	Prbl.g_00837
OG0002192	Praq.g_01011	Prbl.g_02632
