Orthogroup	Praq	Prbg
OG0001120	Praq.g_00889	Prbg.g_01774
OG0001121	Praq.g_00887	Prbg.g_01776
OG0001122	Praq.g_00886	Prbg.g_01777
OG0001123	Praq.g_00885	Prbg.g_01778
OG0001124	Praq.g_00883	Prbg.g_01780
OG0001125	Praq.g_00881	Prbg.g_01782
OG0001126	Praq.g_00880	Prbg.g_01783
OG0001127	Praq.g_00878	Prbg.g_01786
OG0001128	Praq.g_00877	Prbg.g_01787
OG0001129	Praq.g_00876	Prbg.g_01788
OG0001130	Praq.g_00874	Prbg.g_01791
OG0001131	Praq.g_00873	Prbg.g_01792
OG0001132	Praq.g_00872	Prbg.g_01793
OG0001133	Praq.g_00871	Prbg.g_01794
OG0001134	Praq.g_00870	Prbg.g_01795
OG0001135	Praq.g_00869	Prbg.g_01796
OG0001136	Praq.g_00868	Prbg.g_01797
OG0001137	Praq.g_00867	Prbg.g_01798
OG0001138	Praq.g_00866	Prbg.g_01799
OG0001139	Praq.g_00865	Prbg.g_01801
OG0001140	Praq.g_00864	Prbg.g_01802
OG0001141	Praq.g_00863	Prbg.g_01803
OG0001142	Praq.g_00727	Prbg.g_01807
OG0001143	Praq.g_00728	Prbg.g_01808
OG0001144	Praq.g_00729	Prbg.g_01809
OG0001145	Praq.g_00730	Prbg.g_01810
OG0001146	Praq.g_00731	Prbg.g_01811
OG0001147	Praq.g_00732	Prbg.g_01812
OG0001148	Praq.g_00733	Prbg.g_01813
OG0001149	Praq.g_00735	Prbg.g_01815
OG0001150	Praq.g_00736	Prbg.g_01816
OG0001151	Praq.g_00738	Prbg.g_01820
OG0001152	Praq.g_00739	Prbg.g_01821
OG0001153	Praq.g_00740	Prbg.g_01822
OG0001154	Praq.g_00742	Prbg.g_01824
OG0001155	Praq.g_00744	Prbg.g_01826
OG0001156	Praq.g_00746	Prbg.g_01828
OG0001157	Praq.g_00747	Prbg.g_01830
OG0001158	Praq.g_00749	Prbg.g_01832
OG0001159	Praq.g_00750	Prbg.g_01833
OG0001160	Praq.g_00751	Prbg.g_01834
OG0001161	Praq.g_00752	Prbg.g_01835
OG0001162	Praq.g_00753	Prbg.g_01836
OG0001163	Praq.g_00754	Prbg.g_01837
OG0001164	Praq.g_00755	Prbg.g_01838
OG0001165	Praq.g_00756	Prbg.g_01839
OG0001166	Praq.g_00757	Prbg.g_01840
OG0001167	Praq.g_00758	Prbg.g_01842
OG0001168	Praq.g_00759	Prbg.g_01843
OG0001169	Praq.g_00760	Prbg.g_01844
OG0001170	Praq.g_00761	Prbg.g_01845
OG0001171	Praq.g_00762	Prbg.g_01846
OG0001172	Praq.g_00764	Prbg.g_01848
OG0001173	Praq.g_00766	Prbg.g_01850
OG0001174	Praq.g_00767	Prbg.g_01851
OG0001175	Praq.g_00768	Prbg.g_01852
OG0001176	Praq.g_00769	Prbg.g_01854
OG0001177	Praq.g_00771	Prbg.g_01856
OG0001178	Praq.g_00773	Prbg.g_01859
OG0001179	Praq.g_00774	Prbg.g_01860
OG0001180	Praq.g_00679	Prbg.g_01861
OG0001181	Praq.g_00680	Prbg.g_01862
OG0001182	Praq.g_00681	Prbg.g_01863
OG0001183	Praq.g_00682	Prbg.g_01864
OG0001184	Praq.g_00684	Prbg.g_01866
OG0001185	Praq.g_00687	Prbg.g_01868
OG0001186	Praq.g_00688	Prbg.g_01869
OG0001187	Praq.g_00689	Prbg.g_01870
OG0001188	Praq.g_00690	Prbg.g_01871
OG0001189	Praq.g_00691	Prbg.g_01872
OG0001190	Praq.g_00692	Prbg.g_01873
OG0001191	Praq.g_00693	Prbg.g_01874
OG0001192	Praq.g_00694	Prbg.g_01875
OG0001193	Praq.g_00695	Prbg.g_01876
OG0001194	Praq.g_00696	Prbg.g_01877
OG0001195	Praq.g_00697	Prbg.g_01878
OG0001196	Praq.g_00698	Prbg.g_01879
OG0001197	Praq.g_00699	Prbg.g_01880
OG0001198	Praq.g_00700	Prbg.g_01881
OG0001199	Praq.g_00701	Prbg.g_01882
OG0001200	Praq.g_00702	Prbg.g_01883
OG0001201	Praq.g_00703	Prbg.g_01884
OG0001202	Praq.g_00704	Prbg.g_01885
OG0001203	Praq.g_00706	Prbg.g_01887
OG0001204	Praq.g_00708	Prbg.g_01889
OG0001205	Praq.g_00709	Prbg.g_01891
OG0001206	Praq.g_00710	Prbg.g_01892
OG0001207	Praq.g_00711	Prbg.g_01893
OG0001208	Praq.g_00712	Prbg.g_01894
OG0001209	Praq.g_00713	Prbg.g_01895
OG0001210	Praq.g_00714	Prbg.g_01896
OG0001211	Praq.g_00715	Prbg.g_01897
OG0001212	Praq.g_00716	Prbg.g_01898
OG0001213	Praq.g_00717	Prbg.g_01899
OG0001214	Praq.g_00719	Prbg.g_01901
OG0001215	Praq.g_00720	Prbg.g_01902
OG0001216	Praq.g_00721	Prbg.g_01903
OG0001217	Praq.g_00722	Prbg.g_01904
OG0001218	Praq.g_00723	Prbg.g_01905
OG0001219	Praq.g_00390	Prbg.g_01908
OG0001220	Praq.g_00391	Prbg.g_01909
OG0001221	Praq.g_00394	Prbg.g_01913
OG0001222	Praq.g_00395	Prbg.g_01914
OG0001223	Praq.g_00396	Prbg.g_01915
OG0001224	Praq.g_00397	Prbg.g_01917
OG0001225	Praq.g_00398	Prbg.g_01918
OG0001226	Praq.g_00399	Prbg.g_01919
OG0001227	Praq.g_00400	Prbg.g_01920
OG0001228	Praq.g_00401	Prbg.g_01921
OG0001229	Praq.g_00402	Prbg.g_01922
OG0001230	Praq.g_00403	Prbg.g_01923
OG0001231	Praq.g_00404	Prbg.g_01924
OG0001232	Praq.g_00405	Prbg.g_01927
OG0001233	Praq.g_00406	Prbg.g_01928
OG0001234	Praq.g_00407	Prbg.g_01929
OG0001235	Praq.g_00408	Prbg.g_01930
OG0001236	Praq.g_00410	Prbg.g_01932
OG0001237	Praq.g_00411	Prbg.g_01933
OG0001238	Praq.g_00413	Prbg.g_01936
OG0001239	Praq.g_00414	Prbg.g_01937
OG0001240	Praq.g_00415	Prbg.g_01938
OG0001241	Praq.g_00417	Prbg.g_00758
OG0001242	Praq.g_00418	Prbg.g_00759
OG0001243	Praq.g_00419	Prbg.g_00760
OG0001244	Praq.g_00420	Prbg.g_00761
OG0001245	Praq.g_00421	Prbg.g_00762
OG0001246	Praq.g_00422	Prbg.g_00763
OG0001247	Praq.g_00423	Prbg.g_00764
OG0001248	Praq.g_00424	Prbg.g_00765
OG0001249	Praq.g_00425	Prbg.g_00766
OG0001250	Praq.g_00426	Prbg.g_00767
OG0001251	Praq.g_01911	Prbg.g_00862
OG0001252	Praq.g_01865	Prbg.g_00912
OG0001253	Praq.g_01852	Prbg.g_00927
OG0001254	Praq.g_01722	Prbg.g_00060
OG0001255	Praq.g_01212	Prbg.g_00116
OG0001257	Praq.g_00533	Prbg.g_00201
OG0001258	Praq.g_01104	Prbg.g_00217
OG0001259	Praq.g_01013	Prbg.g_00309
OG0001260	Praq.g_00621	Prbg.g_01249
OG0001261	Praq.g_01432	Prbg.g_01195
OG0001262	Praq.g_01448	Prbg.g_01212
OG0001263	Praq.g_01469	Prbg.g_01507
OG0001264	Praq.g_01489	Prbg.g_01083
OG0001265	Praq.g_01595	Prbg.g_01330
OG0001266	Praq.g_01642	Prbg.g_00358
OG0001267	Praq.g_01317	Prbg.g_01504
OG0001268	Praq.g_01330	Prbg.g_01489
OG0001269	Praq.g_00158	Prbg.g_00504
OG0001270	Praq.g_00334	Prbg.g_00634
OG0001271	Praq.g_00345	Prbg.g_00647
OG0001272	Praq.g_00387	Prbg.g_00367
OG0001274	Praq.g_00005	Prbg.g_00726
OG0001275	Praq.g_00021	Prbg.g_01561
OG0001276	Praq.g_00033, Praq.g_00044	Prbg.g_01351
OG0001277	Praq.g_01955	Prbg.g_01609
OG0001280	Praq.g_00498	Prbg.g_01648
OG0001281	Praq.g_00948	Prbg.g_01718
OG0001282	Praq.g_00923	Prbg.g_01655
OG0001283	Praq.g_00745	Prbg.g_01827
OG0001284	Praq.g_00772	Prbg.g_01858
OG0001285	Praq.g_00707	Prbg.g_01888
OG0001286	Praq.g_00416	Prbg.g_01940
OG0001287	Praq.g_00041, Praq.g_00080, Praq.g_00547	Prbg.g_00727
OG0001288	Praq.g_01120	Prbg.g_00157
OG0001290	Praq.g_01233	Prbg.g_00843
OG0001291	Praq.g_01932	Prbg.g_00798
OG0001292	Praq.g_01929	Prbg.g_00795
OG0001293	Praq.g_01927	Prbg.g_00793
OG0001294	Praq.g_01910	Prbg.g_00863
OG0001295	Praq.g_01884	Prbg.g_00893
OG0001296	Praq.g_01878	Prbg.g_00900
OG0001297	Praq.g_01803	Prbg.g_00978
OG0001298	Praq.g_01759	Prbg.g_01026
OG0001300	Praq.g_01170	Prbg.g_00457
OG0001301	Praq.g_00965	Prbg.g_01420
OG0001302	Praq.g_00627	Prbg.g_00734, Prbg.g_01581
OG0001303	Praq.g_00630	Prbg.g_01549
OG0001304	Praq.g_01610	Prbg.g_01243
OG0001305	Praq.g_01615	Prbg.g_01238
OG0001306	Praq.g_01651	Prbg.g_01926
OG0001307	Praq.g_01660	Prbg.g_00458
OG0001308	Praq.g_01281	Prbg.g_00698
OG0001309	Praq.g_01282	Prbg.g_01890
OG0001310	Praq.g_01292	Prbg.g_00007
OG0001311	Praq.g_01361	Prbg.g_01453
OG0001312	Praq.g_00159	Prbg.g_00503
OG0001313	Praq.g_00003	Prbg.g_00142
OG0001314	Praq.g_00474	Prbg.g_01673
OG0001315	Praq.g_00440	Prbg.g_01708
OG0001316	Praq.g_00741	Prbg.g_01823
OG0001318	Praq.g_01862	Prbg.g_00915
OG0001319	Praq.g_01764	Prbg.g_01020
OG0001320	Praq.g_00517	Prbg.g_00714
OG0001321	Praq.g_00632	Prbg.g_00357
OG0001322	Praq.g_00650	Prbg.g_01535
OG0001323	Praq.g_01634	Prbg.g_01072
OG0001324	Praq.g_01668	Prbg.g_00442
OG0001325	Praq.g_01285	Prbg.g_00404
OG0001326	Praq.g_00109	Prbg.g_00722
OG0001327	Praq.g_00111	Prbg.g_00697
OG0001328	Praq.g_00138	Prbg.g_00482
OG0001329	Praq.g_00197	Prbg.g_01935
OG0001330	Praq.g_00384	Prbg.g_00680
OG0001332	Praq.g_00451	Prbg.g_01697
OG0001334	Praq.g_00765	Prbg.g_01849
OG0001335	Praq.g_00705	Prbg.g_01886
OG0001336	Praq.g_01875	Prbg.g_00902
OG0001337	Praq.g_01885	Prbg.g_00892
OG0001338	Praq.g_01858	Prbg.g_00496
OG0001339	Praq.g_01799	Prbg.g_00982
OG0001340	Praq.g_01754	Prbg.g_01031
OG0001341	Praq.g_01742	Prbg.g_01044
OG0001342	Praq.g_01723	Prbg.g_00059
OG0001343	Praq.g_01206	Prbg.g_00122
OG0001345	Praq.g_01123	Prbg.g_00154
OG0001346	Praq.g_00523	Prbg.g_00191
OG0001347	Praq.g_00537	Prbg.g_00205
OG0001349	Praq.g_01093	Prbg.g_00228
OG0001350	Praq.g_01088	Prbg.g_00233
OG0001351	Praq.g_01026	Prbg.g_00295
OG0001352	Praq.g_00811	Prbg.g_01123
OG0001353	Praq.g_00832	Prbg.g_01006
OG0001354	Praq.g_01244	Prbg.g_01250
OG0001355	Praq.g_01438	Prbg.g_01202
OG0001356	Praq.g_01471	Prbg.g_01060
OG0001357	Praq.g_01575	Prbg.g_01315
OG0001358	Praq.g_01594	Prbg.g_01329
OG0001359	Praq.g_01304	Prbg.g_00754
OG0001360	Praq.g_01305	Prbg.g_00755
OG0001361	Praq.g_01383	Prbg.g_01432
OG0001363	Praq.g_00217	Prbg.g_00809
OG0001364	Praq.g_00364	Prbg.g_00666
OG0001365	Praq.g_00953	Prbg.g_00813
OG0001366	Praq.g_00460	Prbg.g_01687
OG0001369	Praq.g_01596	Prbg.g_01331
OG0001371	Praq.g_01936	Prbg.g_00803
OG0001372	Praq.g_01935	Prbg.g_00801
OG0001373	Praq.g_01928	Prbg.g_00794
OG0001374	Praq.g_01916	Prbg.g_00783
OG0001375	Praq.g_01868	Prbg.g_00910
OG0001376	Praq.g_01768	Prbg.g_01016
OG0001377	Praq.g_01747	Prbg.g_01040
OG0001378	Praq.g_01731	Prbg.g_00052
OG0001379	Praq.g_01182	Prbg.g_00632
OG0001381	Praq.g_00503	Prbg.g_00177
OG0001382	Praq.g_00510	Prbg.g_00183
OG0001383	Praq.g_01091	Prbg.g_00230
OG0001384	Praq.g_01083	Prbg.g_00238
OG0001385	Praq.g_00795	Prbg.g_01389
OG0001386	Praq.g_00803	Prbg.g_01115
OG0001387	Praq.g_00805	Prbg.g_01117
OG0001388	Praq.g_00815	Prbg.g_01128
OG0001389	Praq.g_00588	Prbg.g_01372
OG0001390	Praq.g_00620	Prbg.g_01541
OG0001391	Praq.g_00655	Prbg.g_01253
OG0001392	Praq.g_01470	Prbg.g_01059
OG0001393	Praq.g_01472	Prbg.g_01061
OG0001394	Praq.g_01495	Prbg.g_01089
OG0001395	Praq.g_01498	Prbg.g_01092
OG0001396	Praq.g_01579	Prbg.g_01612
OG0001397	Praq.g_01604	Prbg.g_01342
OG0001398	Praq.g_01623	Prbg.g_01230
OG0001399	Praq.g_01632	Prbg.g_01051
OG0001400	Praq.g_01640	Prbg.g_01558
OG0001401	Praq.g_01648	Prbg.g_00002
OG0001402	Praq.g_01319	Prbg.g_01501
OG0001403	Praq.g_00134	Prbg.g_00478
OG0001404	Praq.g_00166	Prbg.g_01345
OG0001405	Praq.g_00178	Prbg.g_00530
OG0001406	Praq.g_00333	Prbg.g_00633
OG0001407	Praq.g_00336	Prbg.g_00636
OG0001408	Praq.g_00385	Prbg.g_00681
OG0001409	Praq.g_00010	Prbg.g_01571
OG0001410	Praq.g_00023	Prbg.g_00712
OG0001412	Praq.g_01529	Prbg.g_01267
OG0001414	Praq.g_01942	Prbg.g_01539
OG0001417	Praq.g_00804	Prbg.g_01116
OG0001418	Praq.g_00633	Prbg.g_00395
OG0001419	Praq.g_00659	Prbg.g_01259
OG0001420	Praq.g_01474	Prbg.g_01063
OG0001421	Praq.g_01479	Prbg.g_01068
OG0001422	Praq.g_01637	Prbg.g_00412
OG0001423	Praq.g_01306	Prbg.g_00416
OG0001424	Praq.g_01395	Prbg.g_00684
OG0001425	Praq.g_00016	Prbg.g_01554
OG0001427	Praq.g_01171	Prbg.g_01586
OG0001430	Praq.g_01587	Prbg.g_00012
OG0001431	Praq.g_01638	Prbg.g_00004
OG0001432	Praq.g_01641	Prbg.g_01557
OG0001434	Praq.g_00154	Prbg.g_01610, Prbg.g_00719
OG0001435	Praq.g_00008	Prbg.g_01522
OG0001436	Praq.g_00067	Prbg.g_01638
OG0001440	Praq.g_01598	Prbg.g_01334
OG0001443	Praq.g_01316	Prbg.g_01505
OG0001444	Praq.g_01352	Prbg.g_01466
OG0001445	Praq.g_00101	Prbg.g_00742
OG0001446	Praq.g_00103	Prbg.g_00743
OG0001447	Praq.g_00104	Prbg.g_01512
OG0001449	Praq.g_00221	Prbg.g_00553
OG0001451	Praq.g_00859	Prbg.g_00429
OG0001452	Praq.g_00389	Prbg.g_01907
OG0001454	Praq.g_01177	Prbg.g_00175
OG0001456	Praq.g_01014	Prbg.g_00308
OG0001457	Praq.g_00831	Prbg.g_01148
OG0001458	Praq.g_00619	Prbg.g_00421
OG0001459	Praq.g_00648	Prbg.g_00524
OG0001460	Praq.g_01461	Prbg.g_00362
OG0001461	Praq.g_01521	Prbg.g_01379
OG0001462	Praq.g_01586	Prbg.g_01526
OG0001463	Praq.g_01631	Prbg.g_00181
OG0001465	Praq.g_00106	Prbg.g_01550
OG0001468	Praq.g_00734	Prbg.g_01814
OG0001469	Praq.g_01331	Prbg.g_01488
OG0001471	Praq.g_01130	Prbg.g_00432
OG0001473	Praq.g_01468	Prbg.g_01252
OG0001482	Praq.g_00566	Prbg.g_00748
OG0001484	Praq.g_00219	Prbg.g_00808
OG0001485	Praq.g_00955	Prbg.g_01710
OG0001486	Praq.g_01509	Prbg.g_01104
OG0001488	Praq.g_01830	Prbg.g_00950
OG0001489	Praq.g_01168	Prbg.g_01740
OG0001490	Praq.g_01142	Prbg.g_01712
OG0001492	Praq.g_01430	Prbg.g_01193
OG0001505	Praq.g_01404	Prbg.g_00732
OG0001506	Praq.g_01655	Prbg.g_01533
OG0001509	Praq.g_00933	Prbg.g_00375
OG0001519	Praq.g_01156	Prbg.g_00728
OG0001520	Praq.g_00066	Prbg.g_01637
OG0001521	Praq.g_00952	Prbg.g_00812
OG0001526	Praq.g_01477	Prbg.g_01066
OG0001544	Praq.g_00074	Prbg.g_00731
OG0001545	Praq.g_01486	Prbg.g_01080
OG0001574	Praq.g_00078	Prbg.g_00406
OG0001579	Praq.g_00220	Prbg.g_00567
OG0001580	Praq.g_00224	Prbg.g_00555
OG0001581	Praq.g_00228	Prbg.g_00558
OG0001593	Praq.g_00509	Prbg.g_00182
OG0001607	Praq.g_00053	Prbg.g_00526, Prbg.g_00525
OG0001617	Praq.g_00148	Prbg.g_00573
OG0001694	Praq.g_00270	Prbg.g_00145
OG0001828	Praq.g_00062	Prbg.g_01587
OG0001873	Praq.g_00054	Prbg.g_00527
OG0001878	Praq.g_01248	Prbg.g_01597
OG0001908	Praq.g_00231	Prbg.g_00560
OG0001952	Praq.g_00225	Prbg.g_00556
OG0001961	Praq.g_00151	Prbg.g_00009
OG0001962	Praq.g_00269	Prbg.g_00499
OG0001963	Praq.g_00268	Prbg.g_00498
OG0001964	Praq.g_00267	Prbg.g_00497
