Orthogroup	Praq	Prab
OG0001152	Praq.g_00739	Prab.g_01834
OG0001153	Praq.g_00740	Prab.g_01835
OG0001154	Praq.g_00742	Prab.g_01836
OG0001155	Praq.g_00744	Prab.g_01838
OG0001156	Praq.g_00746	Prab.g_01840
OG0001157	Praq.g_00747	Prab.g_01841
OG0001158	Praq.g_00749	Prab.g_01843
OG0001159	Praq.g_00750	Prab.g_01844
OG0001160	Praq.g_00751	Prab.g_01845
OG0001161	Praq.g_00752	Prab.g_01846
OG0001162	Praq.g_00753	Prab.g_01847
OG0001163	Praq.g_00754	Prab.g_01848
OG0001164	Praq.g_00755	Prab.g_01849
OG0001165	Praq.g_00756	Prab.g_01850
OG0001166	Praq.g_00757	Prab.g_01851
OG0001167	Praq.g_00758	Prab.g_01852
OG0001168	Praq.g_00759	Prab.g_01853
OG0001169	Praq.g_00760	Prab.g_01854
OG0001170	Praq.g_00761	Prab.g_01855
OG0001171	Praq.g_00762	Prab.g_01856
OG0001172	Praq.g_00764	Prab.g_01858
OG0001173	Praq.g_00766	Prab.g_01860
OG0001174	Praq.g_00767	Prab.g_01861
OG0001175	Praq.g_00768	Prab.g_01862
OG0001176	Praq.g_00769	Prab.g_01863
OG0001177	Praq.g_00771	Prab.g_01865
OG0001178	Praq.g_00773	Prab.g_01868
OG0001179	Praq.g_00774	Prab.g_01869
OG0001180	Praq.g_00679	Prab.g_01870
OG0001181	Praq.g_00680	Prab.g_01871
OG0001182	Praq.g_00681	Prab.g_01872
OG0001183	Praq.g_00682	Prab.g_01873
OG0001184	Praq.g_00684	Prab.g_01875
OG0001185	Praq.g_00687	Prab.g_01879
OG0001186	Praq.g_00688	Prab.g_01880
OG0001187	Praq.g_00689	Prab.g_01881
OG0001188	Praq.g_00690	Prab.g_01882
OG0001189	Praq.g_00691	Prab.g_01883
OG0001190	Praq.g_00692	Prab.g_01884
OG0001191	Praq.g_00693	Prab.g_01885
OG0001192	Praq.g_00694	Prab.g_01886
OG0001193	Praq.g_00695	Prab.g_01887
OG0001194	Praq.g_00696	Prab.g_01888
OG0001195	Praq.g_00697	Prab.g_01889
OG0001196	Praq.g_00698	Prab.g_01890
OG0001197	Praq.g_00699	Prab.g_01891
OG0001198	Praq.g_00700	Prab.g_01892
OG0001199	Praq.g_00701	Prab.g_01893
OG0001200	Praq.g_00702	Prab.g_01894
OG0001201	Praq.g_00703	Prab.g_01895
OG0001202	Praq.g_00704	Prab.g_01896
OG0001203	Praq.g_00706	Prab.g_01898
OG0001204	Praq.g_00708	Prab.g_01900
OG0001205	Praq.g_00709	Prab.g_01901
OG0001206	Praq.g_00710	Prab.g_01902
OG0001207	Praq.g_00711	Prab.g_01903
OG0001208	Praq.g_00712	Prab.g_01904
OG0001209	Praq.g_00713	Prab.g_01905
OG0001210	Praq.g_00714	Prab.g_01906
OG0001211	Praq.g_00715	Prab.g_01907
OG0001212	Praq.g_00716	Prab.g_01908
OG0001213	Praq.g_00717	Prab.g_01909
OG0001214	Praq.g_00719	Prab.g_01911
OG0001215	Praq.g_00720	Prab.g_01912
OG0001216	Praq.g_00721	Prab.g_01913
OG0001217	Praq.g_00722	Prab.g_01914
OG0001218	Praq.g_00723	Prab.g_01915
OG0001219	Praq.g_00390	Prab.g_01918
OG0001220	Praq.g_00391	Prab.g_01919
OG0001221	Praq.g_00394	Prab.g_01922
OG0001222	Praq.g_00395	Prab.g_01923
OG0001223	Praq.g_00396	Prab.g_01924
OG0001224	Praq.g_00397	Prab.g_01925
OG0001225	Praq.g_00398	Prab.g_01926
OG0001226	Praq.g_00399	Prab.g_01927
OG0001227	Praq.g_00400	Prab.g_01928
OG0001228	Praq.g_00401	Prab.g_01929
OG0001229	Praq.g_00402	Prab.g_01930
OG0001230	Praq.g_00403	Prab.g_01931
OG0001231	Praq.g_00404	Prab.g_01932
OG0001232	Praq.g_00405	Prab.g_01933
OG0001233	Praq.g_00406	Prab.g_01934
OG0001234	Praq.g_00407	Prab.g_01935
OG0001235	Praq.g_00408	Prab.g_01936
OG0001236	Praq.g_00410	Prab.g_01938
OG0001237	Praq.g_00411	Prab.g_01939
OG0001238	Praq.g_00413	Prab.g_01941
OG0001239	Praq.g_00414	Prab.g_01942
OG0001240	Praq.g_00415	Prab.g_01943
OG0001241	Praq.g_00417	Prab.g_01945
OG0001242	Praq.g_00418	Prab.g_01947
OG0001243	Praq.g_00419	Prab.g_01948
OG0001244	Praq.g_00420	Prab.g_01949
OG0001245	Praq.g_00421	Prab.g_01950
OG0001246	Praq.g_00422	Prab.g_01951
OG0001247	Praq.g_00423	Prab.g_01952
OG0001248	Praq.g_00424	Prab.g_01953
OG0001249	Praq.g_00425	Prab.g_01954
OG0001250	Praq.g_00426	Prab.g_01955
OG0001252	Praq.g_01865	Prab.g_00128
OG0001253	Praq.g_01852	Prab.g_00141
OG0001254	Praq.g_01722	Prab.g_00269
OG0001255	Praq.g_01212	Prab.g_00321
OG0001256	Praq.g_00110	Prab.g_01624
OG0001257	Praq.g_00533	Prab.g_00486
OG0001258	Praq.g_01104	Prab.g_00502
OG0001259	Praq.g_01013	Prab.g_00594
OG0001260	Praq.g_00621	Prab.g_00766
OG0001261	Praq.g_01432	Prab.g_00874
OG0001262	Praq.g_01448	Prab.g_00890
OG0001263	Praq.g_01469	Prab.g_01100
OG0001264	Praq.g_01489	Prab.g_01069
OG0001265	Praq.g_01595	Prab.g_00953
OG0001266	Praq.g_01642	Prab.g_01120
OG0001267	Praq.g_01317	Prab.g_01203
OG0001268	Praq.g_01330	Prab.g_01216
OG0001270	Praq.g_00334	Prab.g_01506
OG0001271	Praq.g_00345	Prab.g_01517
OG0001272	Praq.g_00387	Prab.g_01561
OG0001274	Praq.g_00005	Prab.g_01567
OG0001275	Praq.g_00021	Prab.g_01592
OG0001277	Praq.g_01955	Prab.g_01623
OG0001280	Praq.g_00498	Prab.g_01668
OG0001281	Praq.g_00948	Prab.g_01734
OG0001282	Praq.g_00923	Prab.g_01758
OG0001283	Praq.g_00745	Prab.g_01839
OG0001284	Praq.g_00772	Prab.g_01867
OG0001285	Praq.g_00707	Prab.g_01899
OG0001286	Praq.g_00416	Prab.g_01944
OG0001287	Praq.g_00041, Praq.g_00080, Praq.g_00547	Prab.g_00379
OG0001288	Praq.g_01120	Prab.g_00440
OG0001290	Praq.g_01233	Prab.g_00030
OG0001291	Praq.g_01932	Prab.g_00063
OG0001292	Praq.g_01929	Prab.g_00066
OG0001293	Praq.g_01927	Prab.g_00068
OG0001294	Praq.g_01910	Prab.g_00084
OG0001295	Praq.g_01884	Prab.g_00110
OG0001297	Praq.g_01803	Prab.g_00190
OG0001298	Praq.g_01759	Prab.g_00233
OG0001300	Praq.g_01170	Prab.g_00362
OG0001301	Praq.g_00965	Prab.g_00642
OG0001302	Praq.g_00627	Prab.g_00773
OG0001303	Praq.g_00630	Prab.g_00776
OG0001304	Praq.g_01610	Prab.g_00938
OG0001306	Praq.g_01651	Prab.g_01127
OG0001307	Praq.g_01660	Prab.g_01137
OG0001308	Praq.g_01281	Prab.g_01162
OG0001309	Praq.g_01282	Prab.g_01164
OG0001310	Praq.g_01292	Prab.g_01174
OG0001311	Praq.g_01361	Prab.g_01247
OG0001313	Praq.g_00003	Prab.g_01565
OG0001314	Praq.g_00474	Prab.g_01692
OG0001315	Praq.g_00440	Prab.g_01726
OG0001318	Praq.g_01862	Prab.g_00131
OG0001320	Praq.g_00517	Prab.g_00472
OG0001321	Praq.g_00632	Prab.g_00420, Prab.g_00778
OG0001322	Praq.g_00650	Prab.g_00821
OG0001323	Praq.g_01634	Prab.g_01112
OG0001324	Praq.g_01668	Prab.g_01145
OG0001325	Praq.g_01285	Prab.g_01167
OG0001328	Praq.g_00138	Prab.g_01331
OG0001329	Praq.g_00197	Prab.g_01381
OG0001330	Praq.g_00384	Prab.g_01558
OG0001332	Praq.g_00451	Prab.g_01715
OG0001334	Praq.g_00765	Prab.g_01859
OG0001335	Praq.g_00705	Prab.g_01897
OG0001337	Praq.g_01885	Prab.g_00109
OG0001338	Praq.g_01858	Prab.g_00135
OG0001339	Praq.g_01799	Prab.g_00194
OG0001340	Praq.g_01754	Prab.g_00238
OG0001341	Praq.g_01742	Prab.g_00250
OG0001342	Praq.g_01723	Prab.g_00268
OG0001343	Praq.g_01206	Prab.g_00326
OG0001344	Praq.g_01165	Prab.g_00366
OG0001345	Praq.g_01123	Prab.g_00437
OG0001346	Praq.g_00523	Prab.g_00476
OG0001347	Praq.g_00537	Prab.g_00490
OG0001348	Praq.g_01098	Prab.g_00508
OG0001349	Praq.g_01093	Prab.g_00513
OG0001350	Praq.g_01088	Prab.g_00518
OG0001351	Praq.g_01026	Prab.g_00581
OG0001352	Praq.g_00811	Prab.g_00687
OG0001353	Praq.g_00832	Prab.g_00710
OG0001354	Praq.g_00653	Prab.g_00824
OG0001355	Praq.g_01438	Prab.g_00880
OG0001356	Praq.g_01471	Prab.g_01086
OG0001357	Praq.g_01575	Prab.g_00982
OG0001358	Praq.g_01594	Prab.g_00954
OG0001359	Praq.g_01304	Prab.g_01190
OG0001360	Praq.g_01305	Prab.g_01191
OG0001361	Praq.g_01383	Prab.g_01269
OG0001363	Praq.g_00217	Prab.g_01392
OG0001364	Praq.g_00364	Prab.g_01536
OG0001365	Praq.g_00953	Prab.g_01729
OG0001366	Praq.g_00460	Prab.g_01706
OG0001367	Praq.g_00934	Prab.g_01748
OG0001369	Praq.g_01596	Prab.g_00952
OG0001371	Praq.g_01936	Prab.g_00059
OG0001372	Praq.g_01935	Prab.g_00060
OG0001373	Praq.g_01928	Prab.g_00067
OG0001374	Praq.g_01916	Prab.g_00079
OG0001375	Praq.g_01868	Prab.g_00125
OG0001376	Praq.g_01768	Prab.g_00225
OG0001377	Praq.g_01747	Prab.g_00246
OG0001378	Praq.g_01731	Prab.g_00261
OG0001379	Praq.g_01182	Prab.g_00351
OG0001382	Praq.g_00510	Prab.g_00465
OG0001383	Praq.g_01091	Prab.g_00515
OG0001384	Praq.g_01083	Prab.g_00523
OG0001385	Praq.g_00795	Prab.g_00671
OG0001386	Praq.g_00803	Prab.g_00679
OG0001387	Praq.g_00805	Prab.g_00681
OG0001388	Praq.g_00815	Prab.g_00691
OG0001389	Praq.g_00588	Prab.g_00728
OG0001390	Praq.g_00620	Prab.g_00765
OG0001391	Praq.g_00655	Prab.g_00826
OG0001392	Praq.g_01470	Prab.g_01087
OG0001393	Praq.g_01472	Prab.g_01085
OG0001394	Praq.g_01495	Prab.g_01063
OG0001395	Praq.g_01498	Prab.g_01060
OG0001396	Praq.g_01579	Prab.g_00749
OG0001397	Praq.g_01604	Prab.g_00944
OG0001398	Praq.g_01623	Prab.g_00925
OG0001399	Praq.g_01632	Prab.g_01110
OG0001400	Praq.g_01640	Prab.g_01118
OG0001401	Praq.g_01648	Prab.g_01298
OG0001402	Praq.g_01319	Prab.g_01205
OG0001403	Praq.g_00134	Prab.g_01327
OG0001404	Praq.g_00166	Prab.g_01352
OG0001405	Praq.g_00178	Prab.g_01361
OG0001406	Praq.g_00333	Prab.g_01505
OG0001407	Praq.g_00336	Prab.g_01508
OG0001408	Praq.g_00385	Prab.g_01559
OG0001409	Praq.g_00010	Prab.g_01573
OG0001410	Praq.g_00023	Prab.g_01595
OG0001412	Praq.g_01529	Prab.g_01029
OG0001413	Praq.g_00058	Prab.g_01648
OG0001414	Praq.g_01942	Prab.g_00053
OG0001415	Praq.g_01676	Prab.g_00314
OG0001416	Praq.g_01081	Prab.g_00525
OG0001417	Praq.g_00804	Prab.g_00680
OG0001418	Praq.g_00633	Prab.g_00779
OG0001419	Praq.g_00659	Prab.g_00830
OG0001420	Praq.g_01474	Prab.g_01083
OG0001421	Praq.g_01479	Prab.g_01078
OG0001422	Praq.g_01637	Prab.g_01115
OG0001423	Praq.g_01306	Prab.g_01192
OG0001424	Praq.g_01395	Prab.g_01282
OG0001425	Praq.g_00016	Prab.g_01581
OG0001426	Praq.g_00412	Prab.g_01940
OG0001427	Praq.g_01171	Prab.g_00361
OG0001430	Praq.g_01587	Prab.g_00961
OG0001431	Praq.g_01638	Prab.g_01116
OG0001432	Praq.g_01641	Prab.g_01119
OG0001433	Praq.g_00087	Prab.g_00977
OG0001435	Praq.g_00008	Prab.g_01571
OG0001436	Praq.g_00067	Prab.g_00793
OG0001438	Praq.g_00982	Prab.g_00624
OG0001440	Praq.g_01598	Prab.g_00950
OG0001441	Praq.g_01277	Prab.g_01155
OG0001442	Praq.g_01294	Prab.g_01178
OG0001444	Praq.g_01352	Prab.g_01238
OG0001449	Praq.g_00221	Prab.g_01395, Prab.g_01408
OG0001451	Praq.g_00859	Prab.g_00406
OG0001452	Praq.g_00389	Prab.g_01917
OG0001454	Praq.g_01177	Prab.g_00356
OG0001456	Praq.g_01014	Prab.g_00593
OG0001457	Praq.g_00831	Prab.g_00707
OG0001458	Praq.g_00619	Prab.g_00764
OG0001460	Praq.g_01461	Prab.g_00902
OG0001461	Praq.g_01521	Prab.g_01037
OG0001462	Praq.g_01586	Prab.g_00962
OG0001463	Praq.g_01631	Prab.g_01109
OG0001464	Praq.g_01636	Prab.g_01114
OG0001467	Praq.g_00291	Prab.g_01463
OG0001468	Praq.g_00734	Prab.g_01829
OG0001469	Praq.g_01331	Prab.g_01217
OG0001470	Praq.g_01682	Prab.g_00308
OG0001471	Praq.g_01130	Prab.g_00426
OG0001473	Praq.g_01468	Prab.g_01101
OG0001474	Praq.g_00850	Prab.g_01099
OG0001475	Praq.g_01627	Prab.g_01105
OG0001476	Praq.g_01628	Prab.g_01106
OG0001477	Praq.g_01629	Prab.g_01107
OG0001478	Praq.g_01635	Prab.g_01113
OG0001479	Praq.g_01663	Prab.g_01140
OG0001480	Praq.g_01272	Prab.g_01149
OG0001481	Praq.g_01349	Prab.g_01235
OG0001484	Praq.g_00219	Prab.g_01391
OG0001485	Praq.g_00955	Prab.g_01728
OG0001486	Praq.g_01509	Prab.g_01049
OG0001488	Praq.g_01830	Prab.g_00163
OG0001490	Praq.g_01142	Prab.g_00390
OG0001491	Praq.g_00645	Prab.g_00816
OG0001493	Praq.g_00849	Prab.g_01098
OG0001494	Praq.g_00848	Prab.g_01097
OG0001495	Praq.g_00847	Prab.g_01096
OG0001496	Praq.g_00846	Prab.g_01095
OG0001497	Praq.g_00845	Prab.g_01094
OG0001498	Praq.g_00844	Prab.g_01093
OG0001499	Praq.g_00843	Prab.g_01092
OG0001500	Praq.g_00842	Prab.g_01091
OG0001501	Praq.g_00841	Prab.g_01090
OG0001502	Praq.g_00840	Prab.g_01089
OG0001503	Praq.g_00839	Prab.g_01088
OG0001506	Praq.g_01655	Prab.g_01132
OG0001507	Praq.g_01315	Prab.g_01202
OG0001509	Praq.g_00933	Prab.g_01749
OG0001510	Praq.g_00726	Prab.g_01821
OG0001511	Praq.g_00079	Prab.g_00414
OG0001513	Praq.g_01898	Prab.g_00096
OG0001514	Praq.g_00116	Prab.g_00916, Prab.g_01618
OG0001515	Praq.g_00625	Prab.g_00771
OG0001516	Praq.g_01569	Prab.g_00988
OG0001517	Praq.g_01646, Praq.g_01645	Prab.g_01123
OG0001519	Praq.g_01156	Prab.g_00380
OG0001520	Praq.g_00066	Prab.g_00792
OG0001521	Praq.g_00952	Prab.g_01730
OG0001523	Praq.g_01943	Prab.g_00052
OG0001524	Praq.g_01167	Prab.g_00364
OG0001525	Praq.g_00508	Prab.g_00464
OG0001526	Praq.g_01477	Prab.g_01080
OG0001528	Praq.g_00086	Prab.g_00972
OG0001529	Praq.g_00089	Prab.g_00399
OG0001532	Praq.g_01238	Prab.g_00034
OG0001533	Praq.g_00851	Prab.g_00393, Prab.g_01628
OG0001534	Praq.g_00014	Prab.g_01577
OG0001536	Praq.g_01274	Prab.g_01151
OG0001537	Praq.g_00076	Prab.g_00976
OG0001539	Praq.g_00120	Prab.g_01312
OG0001540	Praq.g_00121	Prab.g_00751, Prab.g_01313
OG0001542	Praq.g_00012	Prab.g_01575
OG0001543	Praq.g_00022	Prab.g_01593
OG0001549	Praq.g_01877	Prab.g_00116
OG0001550	Praq.g_01695	Prab.g_00295
OG0001551	Praq.g_01671	Prab.g_00319
OG0001552	Praq.g_01175	Prab.g_00357
OG0001553	Praq.g_01154	Prab.g_00382
OG0001554	Praq.g_01153	Prab.g_00383
OG0001555	Praq.g_00506	Prab.g_00462
OG0001556	Praq.g_00520	Prab.g_00474
OG0001557	Praq.g_00806	Prab.g_00682
OG0001559	Praq.g_00626	Prab.g_00772
OG0001560	Praq.g_00641	Prab.g_00808
OG0001561	Praq.g_01462	Prab.g_00903
OG0001562	Praq.g_01585	Prab.g_00963
OG0001563	Praq.g_01643	Prab.g_01121
OG0001564	Praq.g_01644	Prab.g_01122
OG0001565	Praq.g_01647	Prab.g_01124
OG0001566	Praq.g_01650	Prab.g_01126
OG0001567	Praq.g_01656	Prab.g_01133
OG0001568	Praq.g_01271	Prab.g_01148
OG0001569	Praq.g_01275	Prab.g_01152
OG0001570	Praq.g_01280	Prab.g_01158
OG0001571	Praq.g_01288	Prab.g_01170
OG0001572	Praq.g_01296	Prab.g_01182
OG0001573	Praq.g_01299	Prab.g_01185
OG0001574	Praq.g_00078	Prab.g_00415
OG0001575	Praq.g_00098	Prab.g_00715
OG0001576	Praq.g_00113	Prab.g_01305
OG0001577	Praq.g_00172	Prab.g_01357
OG0001578	Praq.g_00174	Prab.g_01359
OG0001580	Praq.g_00224	Prab.g_01398
OG0001581	Praq.g_00228	Prab.g_01401
OG0001582	Praq.g_00377	Prab.g_01549
OG0001583	Praq.g_00379	Prab.g_01551
OG0001584	Praq.g_00380	Prab.g_01552
OG0001585	Praq.g_00002	Prab.g_01564
OG0001586	Praq.g_00685	Prab.g_01877
OG0001590	Praq.g_01709	Prab.g_00281
OG0001591	Praq.g_01181	Prab.g_00352
OG0001594	Praq.g_00518	Prab.g_00473
OG0001595	Praq.g_00835	Prab.g_00713
OG0001597	Praq.g_01464	Prab.g_00905
OG0001598	Praq.g_01476	Prab.g_01081
OG0001599	Praq.g_01309	Prab.g_01196
OG0001600	Praq.g_01310	Prab.g_01197
OG0001601	Praq.g_01311	Prab.g_01198
OG0001602	Praq.g_01312	Prab.g_01199
OG0001603	Praq.g_01957	Prab.g_01586
OG0001604	Praq.g_00484	Prab.g_01682
OG0001606	Praq.g_01205	Prab.g_00327
OG0001610	Praq.g_00830	Prab.g_00706
OG0001611	Praq.g_00608	Prab.g_00748, Prab.g_00920
OG0001612	Praq.g_00646	Prab.g_00817
OG0001613	Praq.g_01467	Prab.g_01102
OG0001614	Praq.g_01573	Prab.g_00984
OG0001615	Praq.g_00092	Prab.g_01653, Prab.g_01557
OG0001616	Praq.g_00095	Prab.g_00973
OG0001617	Praq.g_00148	Prab.g_01341
OG0001619	Praq.g_00164	Prab.g_01350
OG0001624	Praq.g_01465	Prab.g_00908
OG0001625	Praq.g_01580	Prab.g_00968
OG0001626	Praq.g_00093	Prab.g_01652
OG0001628	Praq.g_00032	Prab.g_01609
OG0001629	Praq.g_00724	Prab.g_01344
OG0001639	Praq.g_01893	Prab.g_00101
OG0001640	Praq.g_01822	Prab.g_00171
OG0001641	Praq.g_01180	Prab.g_00353
OG0001642	Praq.g_01178	Prab.g_00355
OG0001643	Praq.g_01145	Prab.g_00384
OG0001644	Praq.g_01144	Prab.g_00385
OG0001645	Praq.g_01143	Prab.g_00387
OG0001647	Praq.g_00516	Prab.g_00471
OG0001648	Praq.g_01043	Prab.g_00563
OG0001649	Praq.g_01037	Prab.g_00570
OG0001650	Praq.g_00582	Prab.g_00722
OG0001651	Praq.g_00615	Prab.g_00759
OG0001652	Praq.g_00617	Prab.g_00762
OG0001653	Praq.g_00642	Prab.g_00809
OG0001654	Praq.g_00644	Prab.g_00815
OG0001655	Praq.g_00652	Prab.g_00823
OG0001656	Praq.g_00675	Prab.g_00845
OG0001657	Praq.g_01455	Prab.g_00897
OG0001658	Praq.g_01466	Prab.g_00909
OG0001659	Praq.g_01502	Prab.g_01056
OG0001660	Praq.g_01581	Prab.g_00967
OG0001661	Praq.g_01584	Prab.g_00964
OG0001662	Praq.g_01589	Prab.g_00959
OG0001663	Praq.g_01606	Prab.g_00942
OG0001664	Praq.g_01607	Prab.g_00941
OG0001665	Praq.g_01626	Prab.g_01104
OG0001666	Praq.g_01630	Prab.g_01108
OG0001667	Praq.g_01633	Prab.g_01111
OG0001668	Praq.g_01639	Prab.g_01117
OG0001669	Praq.g_01652	Prab.g_01128
OG0001670	Praq.g_01653	Prab.g_01129
OG0001671	Praq.g_01659	Prab.g_01136
OG0001672	Praq.g_01664	Prab.g_01141
OG0001673	Praq.g_01665	Prab.g_01142
OG0001674	Praq.g_01666	Prab.g_01143
OG0001675	Praq.g_01286	Prab.g_01168
OG0001676	Praq.g_01291	Prab.g_01173
OG0001677	Praq.g_01308	Prab.g_01195
OG0001678	Praq.g_01380	Prab.g_01266
OG0001679	Praq.g_01388	Prab.g_01274
OG0001680	Praq.g_00045	Prab.g_01295
OG0001681	Praq.g_00114	Prab.g_01306
OG0001682	Praq.g_00118	Prab.g_01309
OG0001684	Praq.g_00376	Prab.g_01548
OG0001685	Praq.g_00383	Prab.g_01554
OG0001686	Praq.g_00386	Prab.g_01560
OG0001687	Praq.g_00004	Prab.g_01566
OG0001688	Praq.g_00007	Prab.g_01569
OG0001689	Praq.g_00011	Prab.g_01574
OG0001690	Praq.g_00013	Prab.g_01576
OG0001691	Praq.g_00015	Prab.g_01578
OG0001692	Praq.g_00492	Prab.g_01674
OG0001693	Praq.g_00388	Prab.g_01916
OG0001694	Praq.g_00270	Prab.g_01384
OG0001698	Praq.g_01106	Prab.g_00500
OG0001700	Praq.g_00611	Prab.g_00757
OG0001701	Praq.g_00613	Prab.g_00752
OG0001702	Praq.g_00631	Prab.g_00777
OG0001703	Praq.g_00643	Prab.g_00810
OG0001704	Praq.g_01582	Prab.g_00756
OG0001706	Praq.g_01290	Prab.g_01172
OG0001707	Praq.g_01313	Prab.g_01200
OG0001708	Praq.g_00105	Prab.g_01300
OG0001710	Praq.g_01583	Prab.g_00966
OG0001712	Praq.g_00243	Prab.g_01389
OG0001722	Praq.g_00609	Prab.g_00919
OG0001724	Praq.g_00657	Prab.g_00828
OG0001725	Praq.g_01463	Prab.g_00904
OG0001726	Praq.g_01279	Prab.g_01157
OG0001728	Praq.g_00119	Prab.g_01310
OG0001731	Praq.g_00019	Prab.g_01587
OG0001732	Praq.g_00035	Prab.g_00970
OG0001733	Praq.g_01157	Prab.g_00378
OG0001734	Praq.g_00581	Prab.g_00721
OG0001784	Praq.g_01078	Prab.g_00528
OG0001786	Praq.g_01427	Prab.g_00869
OG0001794	Praq.g_01959	Prab.g_00753
OG0001796	Praq.g_01295	Prab.g_01181
OG0001797	Praq.g_01945	Prab.g_01342
OG0001806	Praq.g_01166	Prab.g_00365
OG0001808	Praq.g_00088	Prab.g_00401
OG0001809	Praq.g_00634	Prab.g_00781
OG0001822	Praq.g_00222	Prab.g_01411
OG0001823	Praq.g_00234	Prab.g_01388
OG0001824	Praq.g_00006	Prab.g_01568
OG0001828	Praq.g_00062	Prab.g_01193
OG0001829	Praq.g_00034	Prab.g_01599
OG0001837	Praq.g_01202	Prab.g_00330
OG0001839	Praq.g_01134	Prab.g_00452
OG0001845	Praq.g_00315	Prab.g_01487
OG0001846	Praq.g_00378	Prab.g_01550
OG0001849	Praq.g_00020	Prab.g_01588
OG0001871	Praq.g_00064	Prab.g_00911
OG0001908	Praq.g_00231	Prab.g_01403
OG0001910	Praq.g_01155	Prab.g_00381
OG0001912	Praq.g_01135	Prab.g_00453
OG0001914	Praq.g_01139	Prab.g_01311
OG0001952	Praq.g_00225	Prab.g_01399
OG0001953	Praq.g_01941	Prab.g_00054
OG0001956	Praq.g_00616	Prab.g_00761
OG0001959	Praq.g_00235	Prab.g_01387
OG0001985	Praq.g_00048	Prab.g_00395
OG0001989	Praq.g_01174	Prab.g_00358
OG0001990	Praq.g_01162	Prab.g_00369
OG0002027	Praq.g_00009	Prab.g_01572
OG0002055	Praq.g_00082	Prab.g_00716
OG0002130	Praq.g_00550	Prab.g_00419
OG0002135	Praq.g_00259	Prab.g_01439
OG0002175	Praq.g_00230	Prab.g_01397
OG0002186	Praq.g_01457	Prab.g_00899
OG0002251	Praq.g_00215	Prab.g_01385
OG0002350	Praq.g_01958	Prab.g_00424
OG0002351	Praq.g_00624	Prab.g_00770
OG0002354	Praq.g_00260	Prab.g_01440
OG0002523	Praq.g_00050	Prab.g_00780
OG0002524	Praq.g_01396	Prab.g_01283
OG0003065	Praq.g_01453	Prab.g_00895
