Orthogroup	Syad	Syaq
OG0001121	Syad.g_01503	Syaq.g_01919
OG0001122	Syad.g_01689	Syaq.g_00069
OG0001123	Syad.g_01682	Syaq.g_00061
OG0001124	Syad.g_01680	Syaq.g_00060
OG0001125	Syad.g_01678	Syaq.g_00058
OG0001126	Syad.g_01276	Syaq.g_02693
OG0001127	Syad.g_01277	Syaq.g_02692
OG0001128	Syad.g_01280	Syaq.g_02689
OG0001129	Syad.g_01282	Syaq.g_02687
OG0001130	Syad.g_01283	Syaq.g_02686
OG0001131	Syad.g_01953	Syaq.g_02284
OG0001132	Syad.g_02038	Syaq.g_01872
OG0001133	Syad.g_02172	Syaq.g_02063
OG0001134	Syad.g_01527	Syaq.g_02213
OG0001135	Syad.g_01529	Syaq.g_02212
OG0001136	Syad.g_01150	Syaq.g_00252
OG0001137	Syad.g_01169	Syaq.g_00228
OG0001138	Syad.g_01493	Syaq.g_00196
OG0001139	Syad.g_01491	Syaq.g_00194
OG0001140	Syad.g_01490	Syaq.g_00193
OG0001141	Syad.g_01489	Syaq.g_00192
OG0001142	Syad.g_01488	Syaq.g_00191
OG0001143	Syad.g_01473	Syaq.g_00182
OG0001144	Syad.g_01457	Syaq.g_00166
OG0001145	Syad.g_01112	Syaq.g_00284
OG0001146	Syad.g_02412	Syaq.g_00305
OG0001147	Syad.g_02349	Syaq.g_00438
OG0001148	Syad.g_00889	Syaq.g_01761
OG0001149	Syad.g_00888	Syaq.g_01760
OG0001150	Syad.g_00887	Syaq.g_01759
OG0001151	Syad.g_00875	Syaq.g_01746
OG0001152	Syad.g_00872	Syaq.g_01745
OG0001153	Syad.g_02318	Syaq.g_00413
OG0001154	Syad.g_02319	Syaq.g_00414
OG0001155	Syad.g_02540	Syaq.g_01739
OG0001156	Syad.g_02543	Syaq.g_01729
OG0001157	Syad.g_02544	Syaq.g_01728
OG0001158	Syad.g_02546	Syaq.g_01727
OG0001159	Syad.g_02547	Syaq.g_01726
OG0001160	Syad.g_02595	Syaq.g_01693
OG0001161	Syad.g_00026	Syaq.g_01233
OG0001162	Syad.g_01844	Syaq.g_00331
OG0001163	Syad.g_02610	Syaq.g_01685
OG0001164	Syad.g_02616	Syaq.g_01679
OG0001165	Syad.g_02621	Syaq.g_01674
OG0001166	Syad.g_02647	Syaq.g_01652
OG0001167	Syad.g_02486	Syaq.g_01039
OG0001169	Syad.g_02490	Syaq.g_01620
OG0001170	Syad.g_02492	Syaq.g_01618
OG0001171	Syad.g_02503	Syaq.g_01607
OG0001172	Syad.g_00594	Syaq.g_00690
OG0001173	Syad.g_00595	Syaq.g_00689
OG0001174	Syad.g_00603	Syaq.g_00681
OG0001175	Syad.g_00604	Syaq.g_00680
OG0001176	Syad.g_00644	Syaq.g_00656
OG0001177	Syad.g_00641	Syaq.g_00658
OG0001178	Syad.g_02629	Syaq.g_01667
OG0001179	Syad.g_00675	Syaq.g_00626
OG0001180	Syad.g_00700	Syaq.g_00600
OG0001181	Syad.g_00704	Syaq.g_00596
OG0001182	Syad.g_00712	Syaq.g_00587
OG0001183	Syad.g_00717	Syaq.g_00579
OG0001184	Syad.g_00378	Syaq.g_00995
OG0001185	Syad.g_00354	Syaq.g_01022
OG0001186	Syad.g_00247	Syaq.g_01058
OG0001187	Syad.g_00245	Syaq.g_01061
OG0001188	Syad.g_00238	Syaq.g_01065
OG0001189	Syad.g_00217	Syaq.g_01095
OG0001190	Syad.g_03034	Syaq.g_01264
OG0001192	Syad.g_00013	Syaq.g_01242
OG0001193	Syad.g_00072	Syaq.g_01217
OG0001194	Syad.g_00075	Syaq.g_01214
OG0001195	Syad.g_00076	Syaq.g_01213
OG0001196	Syad.g_00144	Syaq.g_01169
OG0001197	Syad.g_00146	Syaq.g_01167
OG0001198	Syad.g_00159	Syaq.g_01153
OG0001199	Syad.g_02735	Syaq.g_01553
OG0001200	Syad.g_02737	Syaq.g_01551
OG0001201	Syad.g_02802	Syaq.g_01486
OG0001202	Syad.g_02945	Syaq.g_01358
OG0001203	Syad.g_00821	Syaq.g_01581
OG0001204	Syad.g_00577	Syaq.g_00709
OG0001205	Syad.g_02440	Syaq.g_00491
OG0001206	Syad.g_02385	Syaq.g_00468
OG0001207	Syad.g_00893	Syaq.g_01764
OG0001208	Syad.g_00906	Syaq.g_01774
OG0001209	Syad.g_00980	Syaq.g_01841
OG0001210	Syad.g_00993	Syaq.g_01852
OG0001212	Syad.g_01082	Syaq.g_01990
OG0001213	Syad.g_02163	Syaq.g_02072
OG0001214	Syad.g_02150	Syaq.g_02084
OG0001215	Syad.g_01366	Syaq.g_02580
OG0001216	Syad.g_01816	Syaq.g_00026
OG0001218	Syad.g_02328	Syaq.g_00423
OG0001219	Syad.g_01653	Syaq.g_02434
OG0001220	Syad.g_01195	Syaq.g_02412
OG0001221	Syad.g_01950	Syaq.g_02300
OG0001222	Syad.g_01770	Syaq.g_02472
OG0001223	Syad.g_01715	Syaq.g_02516
OG0001224	Syad.g_01286	Syaq.g_02683
OG0001225	Syad.g_01288	Syaq.g_02681
OG0001226	Syad.g_02100	Syaq.g_01543
OG0001227	Syad.g_00029	Syaq.g_00333
OG0001231	Syad.g_00179	Syaq.g_01133
OG0001232	Syad.g_02658	Syaq.g_01643
OG0001233	Syad.g_02493	Syaq.g_01617
OG0001234	Syad.g_00608	Syaq.g_00676
OG0001235	Syad.g_00633	Syaq.g_00665
OG0001236	Syad.g_00412	Syaq.g_00990
OG0001237	Syad.g_00376	Syaq.g_00999
OG0001238	Syad.g_00007	Syaq.g_01246
OG0001239	Syad.g_02732	Syaq.g_01556
OG0001240	Syad.g_02785	Syaq.g_01502
OG0001241	Syad.g_02795	Syaq.g_01492
OG0001243	Syad.g_02841	Syaq.g_01457
OG0001244	Syad.g_02873	Syaq.g_01430
OG0001245	Syad.g_02223	Syaq.g_01916
OG0001246	Syad.g_00933	Syaq.g_01802
OG0001248	Syad.g_01843	Syaq.g_01891
OG0001249	Syad.g_00756	Syaq.g_00563
OG0001250	Syad.g_01227	Syaq.g_02389
OG0001251	Syad.g_00083	Syaq.g_02135
OG0001252	Syad.g_01279	Syaq.g_02690
OG0001253	Syad.g_02037	Syaq.g_01918
OG0001254	Syad.g_01528	Syaq.g_02214
OG0001255	Syad.g_02224	Syaq.g_02111
OG0001256	Syad.g_02609	Syaq.g_01686
OG0001258	Syad.g_02619	Syaq.g_01676
OG0001260	Syad.g_02514	Syaq.g_01595
OG0001261	Syad.g_00684	Syaq.g_00617
OG0001262	Syad.g_00219	Syaq.g_01093
OG0001263	Syad.g_02844	Syaq.g_01454
OG0001265	Syad.g_02825	Syaq.g_01466
OG0001266	Syad.g_02949	Syaq.g_01354
OG0001267	Syad.g_00523	Syaq.g_00763
OG0001268	Syad.g_00767	Syaq.g_00553
OG0001270	Syad.g_02453	Syaq.g_00504
OG0001271	Syad.g_02356	Syaq.g_00445
OG0001272	Syad.g_00910	Syaq.g_01778
OG0001273	Syad.g_02157	Syaq.g_02077
OG0001274	Syad.g_02988	Syaq.g_01303
OG0001275	Syad.g_01699	Syaq.g_02531
OG0001276	Syad.g_01683	Syaq.g_00062
OG0001278	Syad.g_01445	Syaq.g_00155
OG0001279	Syad.g_02248	Syaq.g_01867
OG0001280	Syad.g_02402	Syaq.g_00294
OG0001281	Syad.g_02413	Syaq.g_00306
OG0001282	Syad.g_00890	Syaq.g_01762
OG0001283	Syad.g_00138	Syaq.g_01175
OG0001284	Syad.g_02585	Syaq.g_01700
OG0001285	Syad.g_02043	Syaq.g_01639
OG0001286	Syad.g_00698	Syaq.g_00602
OG0001287	Syad.g_00346	Syaq.g_01030
OG0001289	Syad.g_02767	Syaq.g_01528
OG0001290	Syad.g_02794	Syaq.g_01493
OG0001291	Syad.g_02854	Syaq.g_01444
OG0001293	Syad.g_00549	Syaq.g_00736
OG0001294	Syad.g_01597	Syaq.g_02252
OG0001296	Syad.g_00939	Syaq.g_01808
OG0001297	Syad.g_00943	Syaq.g_01812
OG0001298	Syad.g_01055	Syaq.g_01967
OG0001299	Syad.g_01591	Syaq.g_02246
OG0001300	Syad.g_01339	Syaq.g_02589
OG0001301	Syad.g_01303	Syaq.g_02602
OG0001302	Syad.g_02123	Syaq.g_02115
OG0001303	Syad.g_01655	Syaq.g_02437
OG0001304	Syad.g_01669	Syaq.g_00049
OG0001305	Syad.g_01296	Syaq.g_02673
OG0001306	Syad.g_01119	Syaq.g_00267
OG0001312	Syad.g_01788	Syaq.g_02449
OG0001313	Syad.g_02372	Syaq.g_00458
OG0001313	Syad.g_02373	Syaq.g_00459
OG0001315	Syad.g_00715	Syaq.g_00581
OG0001316	Syad.g_02861	Syaq.g_01437
OG0001317	Syad.g_00814	Syaq.g_01576
OG0001318	Syad.g_00557	Syaq.g_00728
OG0001321	Syad.g_02423	Syaq.g_00483
OG0001322	Syad.g_02422	Syaq.g_00482
OG0001323	Syad.g_00953	Syaq.g_01820
OG0001324	Syad.g_01338	Syaq.g_02590
OG0001325	Syad.g_01811	Syaq.g_00030
OG0001326	Syad.g_00092	Syaq.g_01205
OG0001327	Syad.g_01605	Syaq.g_02259
OG0001328	Syad.g_01638	Syaq.g_02280
OG0001329	Syad.g_00866	Syaq.g_02113
OG0001330	Syad.g_02395	Syaq.g_00287
OG0001333	Syad.g_02487	Syaq.g_01622
OG0001336	Syad.g_00139	Syaq.g_01174
OG0001337	Syad.g_00750	Syaq.g_00564
OG0001343	Syad.g_00079	Syaq.g_00700
OG0001345	Syad.g_01188	Syaq.g_00213
OG0001346	Syad.g_02406	Syaq.g_00298
OG0001347	Syad.g_00454	Syaq.g_01063
OG0001348	Syad.g_01250	Syaq.g_02703
OG0001350	Syad.g_00820	Syaq.g_01580
OG0001352	Syad.g_00969	Syaq.g_01904
OG0001353	Syad.g_01244	Syaq.g_02379
OG0001354	Syad.g_01728	Syaq.g_02503
OG0001355	Syad.g_02116	Syaq.g_00797
OG0001356	Syad.g_01251	Syaq.g_00127
OG0001358	Syad.g_02179	Syaq.g_02056
OG0001359	Syad.g_00078	Syaq.g_00699
OG0001360	Syad.g_01191	Syaq.g_00211
OG0001361	Syad.g_01185	Syaq.g_00216
OG0001364	Syad.g_00431	Syaq.g_00972
OG0001366	Syad.g_02650	Syaq.g_01649
OG0001368	Syad.g_00578	Syaq.g_00708
OG0001369	Syad.g_02784	Syaq.g_01503
OG0001373	Syad.g_00091	Syaq.g_01206
OG0001374	Syad.g_00099	Syaq.g_01198
OG0001375	Syad.g_00080	Syaq.g_00701
OG0001378	Syad.g_02454	Syaq.g_00506
OG0001379	Syad.g_02397	Syaq.g_00289
OG0001383	Syad.g_00827	Syaq.g_01588
OG0001385	Syad.g_00088	Syaq.g_01209
OG0001386	Syad.g_00089	Syaq.g_01208
OG0001387	Syad.g_00090	Syaq.g_01207
OG0001388	Syad.g_00093	Syaq.g_01204
OG0001389	Syad.g_00094	Syaq.g_01203
OG0001390	Syad.g_00095	Syaq.g_01202
OG0001391	Syad.g_00096	Syaq.g_01201
OG0001392	Syad.g_00097	Syaq.g_01200
OG0001393	Syad.g_00098	Syaq.g_01199
OG0001394	Syad.g_01920	Syaq.g_02307
OG0001395	Syad.g_01792	Syaq.g_00045
OG0001396	Syad.g_00455	Syaq.g_01064
OG0001401	Syad.g_01233	Syaq.g_02383
OG0001402	Syad.g_02174	Syaq.g_02061
OG0001408	Syad.g_01431	Syaq.g_02125
OG0001412	Syad.g_00453	Syaq.g_01062
OG0001413	Syad.g_02113	Syaq.g_02051
OG0001416	Syad.g_02410	Syaq.g_00303
OG0001417	Syad.g_01729	Syaq.g_02502
OG0001420	Syad.g_00963	Syaq.g_01833
OG0001428	Syad.g_02906	Syaq.g_01396
OG0001429	Syad.g_01656	Syaq.g_02438
OG0001430	Syad.g_03026	Syaq.g_01271
OG0001432	Syad.g_01382	Syaq.g_01862
OG0001433	Syad.g_01253, Syad.g_01252	Syaq.g_00128
OG0001434	Syad.g_01916	Syaq.g_02312
OG0001435	Syad.g_01612	Syaq.g_02265
OG0001436	Syad.g_00437	Syaq.g_00966
OG0001436	Syad.g_00436	Syaq.g_00967
OG0001438	Syad.g_00507	Syaq.g_00778
OG0001439	Syad.g_00476	Syaq.g_00863
OG0001442	Syad.g_01906	Syaq.g_02322
OG0001443	Syad.g_00023	Syaq.g_01236
OG0001444	Syad.g_02779	Syaq.g_01508
OG0001444	Syad.g_00336	Syaq.g_01042
OG0001447	Syad.g_02842	Syaq.g_01456
OG0001448	Syad.g_02723	Syaq.g_01873
OG0001449	Syad.g_00583	Syaq.g_00698
OG0001452	Syad.g_00563	Syaq.g_00723
OG0001453	Syad.g_01709	Syaq.g_02522
OG0001454	Syad.g_02101	Syaq.g_01917
OG0001456	Syad.g_00101	Syaq.g_01196
OG0001457	Syad.g_00102	Syaq.g_01195
OG0001458	Syad.g_00103	Syaq.g_01194
OG0001460	Syad.g_01254	Syaq.g_00129
OG0001461	Syad.g_02162	Syaq.g_02163
OG0001462	Syad.g_00204	Syaq.g_01108
OG0001465	Syad.g_01830	Syaq.g_02704
OG0001470	Syad.g_02462	Syaq.g_00903
OG0001471	Syad.g_00484	Syaq.g_00859
OG0001473	Syad.g_02127	Syaq.g_02134
OG0001474	Syad.g_00768	Syaq.g_00552
OG0001475	Syad.g_02464	Syaq.g_00905
OG0001477	Syad.g_01307	Syaq.g_02599
OG0001478	Syad.g_02371	Syaq.g_00457
OG0001479	Syad.g_00765	Syaq.g_00555
OG0001480	Syad.g_01194	Syaq.g_02121
OG0001482	Syad.g_01719	Syaq.g_02512
OG0001487	Syad.g_02327	Syaq.g_00422
OG0001488	Syad.g_00051, Syad.g_01175	Syaq.g_00224
OG0001489	Syad.g_00709	Syaq.g_00591, Syaq.g_02565
OG0001492	Syad.g_01448	Syaq.g_00158
OG0001493	Syad.g_01439	Syaq.g_00150
OG0001494	Syad.g_00267	Syaq.g_00931
OG0001496	Syad.g_01309	Syaq.g_02596
OG0001497	Syad.g_01308	Syaq.g_02598
OG0001498	Syad.g_00786	Syaq.g_00528
OG0001502	Syad.g_01202	Syaq.g_02407
OG0001505	Syad.g_00259	Syaq.g_00934
OG0001508	Syad.g_02461	Syaq.g_00902
OG0001510	Syad.g_00342	Syaq.g_01034
OG0001511	Syad.g_02810	Syaq.g_01478
OG0001512	Syad.g_00822	Syaq.g_01583
OG0001513	Syad.g_00377	Syaq.g_00998
OG0001514	Syad.g_01310	Syaq.g_02595
OG0001515	Syad.g_01343	Syaq.g_02585
OG0001516	Syad.g_01588	Syaq.g_02243
OG0001517	Syad.g_00762	Syaq.g_00558
OG0001518	Syad.g_00009	Syaq.g_01244
OG0001519	Syad.g_00025	Syaq.g_01234
OG0001520	Syad.g_01039	Syaq.g_01953
OG0001525	Syad.g_00036	Syaq.g_02129
OG0001527	Syad.g_01030	Syaq.g_01946
OG0001528	Syad.g_02463	Syaq.g_00904
OG0001529	Syad.g_00210	Syaq.g_01102
OG0001530	Syad.g_02808	Syaq.g_01480
OG0001531	Syad.g_00823	Syaq.g_01584
OG0001532	Syad.g_01492	Syaq.g_00195
OG0001533	Syad.g_02388	Syaq.g_00470
OG0001534	Syad.g_01668	Syaq.g_00048
OG0001535	Syad.g_01685	Syaq.g_00065
OG0001536	Syad.g_01762	Syaq.g_02480
OG0001537	Syad.g_01949	Syaq.g_02301
OG0001538	Syad.g_01884	Syaq.g_02345
OG0001539	Syad.g_01607	Syaq.g_02261
OG0001540	Syad.g_02846	Syaq.g_01452
OG0001541	Syad.g_02915	Syaq.g_01387
OG0001542	Syad.g_02924	Syaq.g_01379
OG0001544	Syad.g_00024	Syaq.g_01235
OG0001545	Syad.g_00126	Syaq.g_01185
OG0001547	Syad.g_01963	Syaq.g_02422
OG0001551	Syad.g_01256	Syaq.g_02572
OG0001554	Syad.g_03031	Syaq.g_01266
OG0001556	Syad.g_01509	Syaq.g_00202, Syaq.g_02654
OG0001558	Syad.g_00182	Syaq.g_01130
OG0001559	Syad.g_02807	Syaq.g_01481
OG0001560	Syad.g_02793	Syaq.g_01494
OG0001561	Syad.g_01679	Syaq.g_00059
OG0001562	Syad.g_01693	Syaq.g_00073
OG0001563	Syad.g_00693	Syaq.g_00608
OG0001564	Syad.g_01539	Syaq.g_02158
OG0001567	Syad.g_01965	Syaq.g_02421
OG0001568	Syad.g_01961	Syaq.g_02424
OG0001570	Syad.g_01985	Syaq.g_02417
OG0001573	Syad.g_00490, Syad.g_00491, Syad.g_00477, Syad.g_01556, Syad.g_01566	Syaq.g_02189
OG0001574	Syad.g_01028	Syaq.g_01944
OG0001575	Syad.g_01033	Syaq.g_01949
OG0001576	Syad.g_01103	Syaq.g_00326
OG0001577	Syad.g_01148	Syaq.g_00254
OG0001580	Syad.g_03020	Syaq.g_01275
OG0001588	Syad.g_00428	Syaq.g_00974
OG0001590	Syad.g_02158	Syaq.g_02076
OG0001591	Syad.g_01599	Syaq.g_02254
OG0001592	Syad.g_03021	Syaq.g_01274
OG0001602	Syad.g_01831	Syaq.g_02705
OG0001614	Syad.g_00356	Syaq.g_01020
OG0001615	Syad.g_01205	Syaq.g_02404
OG0001615	Syad.g_01002	Syaq.g_01923
OG0001616	Syad.g_01515	Syaq.g_00208
OG0001617	Syad.g_01335	Syaq.g_02593
OG0001618	Syad.g_01805	Syaq.g_00036, Syaq.g_00005, Syaq.g_00786
OG0001619	Syad.g_01773	Syaq.g_02469
OG0001620	Syad.g_00774	Syaq.g_00546
OG0001621	Syad.g_00562	Syaq.g_00724
OG0001622	Syad.g_00137	Syaq.g_01176
OG0001623	Syad.g_00746	Syaq.g_00567, Syaq.g_00571
OG0001624	Syad.g_00031	Syaq.g_02116
OG0001625	Syad.g_00555	Syaq.g_00730
OG0001634	Syad.g_01594	Syaq.g_02249
OG0001636	Syad.g_00203	Syaq.g_01109
OG0001637	Syad.g_02508, Syad.g_02507	Syaq.g_01603
OG0001638	Syad.g_02636	Syaq.g_01660
OG0001639	Syad.g_02539	Syaq.g_01738
OG0001640	Syad.g_01274	Syaq.g_02695
OG0001641	Syad.g_01711	Syaq.g_02520
OG0001642	Syad.g_01197	Syaq.g_02411
OG0001643	Syad.g_02147	Syaq.g_02087
OG0001647	Syad.g_00531	Syaq.g_00753
OG0001652	Syad.g_00180	Syaq.g_01132
OG0001653	Syad.g_02782	Syaq.g_01505
OG0001654	Syad.g_02537	Syaq.g_01736
OG0001657	Syad.g_02889	Syaq.g_01413
OG0001658	Syad.g_03033	Syaq.g_01265
OG0001659	Syad.g_01507	Syaq.g_00199
OG0001666	Syad.g_01536	Syaq.g_02653
OG0001671	Syad.g_02974	Syaq.g_01316
OG0001672	Syad.g_02743	Syaq.g_01545
OG0001673	Syad.g_00812	Syaq.g_01569
OG0001675	Syad.g_01695	Syaq.g_02535
OG0001677	Syad.g_01497	Syaq.g_00578
OG0001678	Syad.g_00593	Syaq.g_00691
OG0001679	Syad.g_01038, Syad.g_01037	Syaq.g_02436
OG0001682	Syad.g_02102, Syad.g_01807	Syaq.g_00034
OG0001690	Syad.g_01561, Syad.g_03047	Syaq.g_01514
OG0001692	Syad.g_02271	Syaq.g_00366
OG0001693	Syad.g_01291	Syaq.g_02678
OG0001694	Syad.g_00521	Syaq.g_00765
OG0001695	Syad.g_00123	Syaq.g_01191
OG0001700	Syad.g_01976	Syaq.g_02420
OG0001702	Syad.g_02772	Syaq.g_01523
OG0001703	Syad.g_00894	Syaq.g_01765
OG0001713	Syad.g_01164	Syaq.g_00232
OG0001715	Syad.g_02084	Syaq.g_01875
OG0001716	Syad.g_01200	Syaq.g_02409, Syaq.g_01334
OG0001729	Syad.g_00828	Syaq.g_01589
OG0001730	Syad.g_00832	Syaq.g_01591
OG0001731	Syad.g_02563	Syaq.g_01717
OG0001732	Syad.g_01464	Syaq.g_00173
OG0001733	Syad.g_01602	Syaq.g_02256
OG0001735	Syad.g_01573	Syaq.g_02236
OG0001736	Syad.g_00450	Syaq.g_00952
OG0001737	Syad.g_00501	Syaq.g_00843
OG0001738	Syad.g_00462	Syaq.g_00879
OG0001739	Syad.g_00122	Syaq.g_01192
OG0001740	Syad.g_00124	Syaq.g_01188
OG0001747	Syad.g_02871	Syaq.g_01432
OG0001748	Syad.g_02976	Syaq.g_01314
OG0001749	Syad.g_00446	Syaq.g_00959
OG0001750	Syad.g_02780	Syaq.g_01507
OG0001751	Syad.g_00811	Syaq.g_01568
OG0001752	Syad.g_02518	Syaq.g_01593
OG0001753	Syad.g_02511	Syaq.g_00080, Syaq.g_00238
OG0001754	Syad.g_02510	Syaq.g_01598
OG0001755	Syad.g_00949	Syaq.g_01817
OG0001759	Syad.g_01373	Syaq.g_00114
OG0001760	Syad.g_02961	Syaq.g_01336
OG0001761	Syad.g_02198	Syaq.g_02021
OG0001762	Syad.g_01704	Syaq.g_02528
OG0001763	Syad.g_01716	Syaq.g_02515
OG0001764	Syad.g_01642	Syaq.g_02427
OG0001765	Syad.g_02221, Syad.g_01545	Syaq.g_02655
OG0001766	Syad.g_00489	Syaq.g_00854
OG0001767	Syad.g_00438	Syaq.g_00965
OG0001768	Syad.g_02931	Syaq.g_01373
OG0001783	Syad.g_00351	Syaq.g_01025
OG0001784	Syad.g_02774	Syaq.g_01512
OG0001785	Syad.g_02509	Syaq.g_01602
OG0001786	Syad.g_02588	Syaq.g_01698
OG0001787	Syad.g_00976	Syaq.g_01837
OG0001788	Syad.g_00979	Syaq.g_01840
OG0001789	Syad.g_02404	Syaq.g_00296
OG0001790	Syad.g_01126	Syaq.g_00260
OG0001791	Syad.g_01165, Syad.g_01793	Syaq.g_00231
OG0001792	Syad.g_01456	Syaq.g_00165
OG0001794	Syad.g_01671	Syaq.g_00051
OG0001796	Syad.g_01691	Syaq.g_00071
OG0001797	Syad.g_01781	Syaq.g_02461
OG0001798	Syad.g_02171	Syaq.g_02064
OG0001799	Syad.g_02136	Syaq.g_02103
OG0001800	Syad.g_02249	Syaq.g_00346
OG0001801	Syad.g_02258	Syaq.g_00356
OG0001803	Syad.g_02444	Syaq.g_00495
OG0001804	Syad.g_00787	Syaq.g_00527
OG0001805	Syad.g_00567	Syaq.g_00719
OG0001806	Syad.g_00532	Syaq.g_00752
OG0001807	Syad.g_00435	Syaq.g_00968
OG0001808	Syad.g_00422	Syaq.g_00979
OG0001809	Syad.g_02857	Syaq.g_01562, Syaq.g_01441
OG0001810	Syad.g_02859	Syaq.g_01439
OG0001811	Syad.g_02922	Syaq.g_01381
OG0001812	Syad.g_03022	Syaq.g_01273
OG0001813	Syad.g_00060	Syaq.g_01230
OG0001814	Syad.g_00147	Syaq.g_01166
OG0001815	Syad.g_00157	Syaq.g_01155
OG0001816	Syad.g_01604	Syaq.g_02258
OG0001817	Syad.g_02089	Syaq.g_00076
OG0001837	Syad.g_02975	Syaq.g_01315
OG0001838	Syad.g_00170	Syaq.g_01142
OG0001839	Syad.g_00199	Syaq.g_01113
OG0001840	Syad.g_00216	Syaq.g_01096
OG0001841	Syad.g_00223	Syaq.g_01087
OG0001843	Syad.g_00357	Syaq.g_01019
OG0001844	Syad.g_00358	Syaq.g_01018
OG0001845	Syad.g_00359	Syaq.g_01017
OG0001846	Syad.g_02828	Syaq.g_01464
OG0001847	Syad.g_02826	Syaq.g_01465
OG0001848	Syad.g_02822	Syaq.g_01469
OG0001849	Syad.g_02766	Syaq.g_01529
OG0001850	Syad.g_02756	Syaq.g_01542
OG0001851	Syad.g_02739	Syaq.g_01549
OG0001852	Syad.g_02738	Syaq.g_01550
OG0001853	Syad.g_02731	Syaq.g_01557
OG0001854	Syad.g_00818	Syaq.g_01578
OG0001856	Syad.g_02594	Syaq.g_01694
OG0001857	Syad.g_02591	Syaq.g_01697
OG0001858	Syad.g_02554	Syaq.g_01722
OG0001859	Syad.g_00882	Syaq.g_01753
OG0001860	Syad.g_00896	Syaq.g_01767
OG0001861	Syad.g_00911	Syaq.g_01779
OG0001862	Syad.g_00922	Syaq.g_01791
OG0001863	Syad.g_00928	Syaq.g_01797
OG0001864	Syad.g_00991	Syaq.g_01850
OG0001865	Syad.g_01067	Syaq.g_01980
OG0001866	Syad.g_01098	Syaq.g_02004
OG0001867	Syad.g_02200	Syaq.g_02019
OG0001868	Syad.g_02409	Syaq.g_00302
OG0001869	Syad.g_01147	Syaq.g_00255
OG0001870	Syad.g_01155	Syaq.g_00246
OG0001871	Syad.g_01160	Syaq.g_00240
OG0001872	Syad.g_01451	Syaq.g_00160
OG0001873	Syad.g_01514	Syaq.g_00207
OG0001874	Syad.g_01517	Syaq.g_00210
OG0001877	Syad.g_01342	Syaq.g_02586
OG0001878	Syad.g_01698	Syaq.g_02532
OG0001879	Syad.g_01706	Syaq.g_02525
OG0001880	Syad.g_01746	Syaq.g_02489
OG0001881	Syad.g_01754	Syaq.g_02488
OG0001882	Syad.g_01778	Syaq.g_02464
OG0001883	Syad.g_01782	Syaq.g_02455
OG0001884	Syad.g_01790	Syaq.g_01869
OG0001885	Syad.g_01647	Syaq.g_02432
OG0001886	Syad.g_01643	Syaq.g_02428
OG0001887	Syad.g_01637	Syaq.g_02279
OG0001888	Syad.g_01913	Syaq.g_02314
OG0001889	Syad.g_01873	Syaq.g_02355
OG0001890	Syad.g_01220	Syaq.g_02396
OG0001891	Syad.g_01207	Syaq.g_02402
OG0001892	Syad.g_01193	Syaq.g_02119
OG0001893	Syad.g_02170	Syaq.g_02065
OG0001894	Syad.g_02153	Syaq.g_02081
OG0001895	Syad.g_02253	Syaq.g_00351
OG0001896	Syad.g_02457	Syaq.g_00511
OG0001897	Syad.g_00771	Syaq.g_00549
OG0001898	Syad.g_00755	Syaq.g_00566
OG0001899	Syad.g_00682	Syaq.g_00619
OG0001900	Syad.g_00547	Syaq.g_00737
OG0001901	Syad.g_00546	Syaq.g_00738
OG0001902	Syad.g_00516	Syaq.g_00770
OG0001903	Syad.g_00506	Syaq.g_00779
OG0001904	Syad.g_00433	Syaq.g_00970
OG0001905	Syad.g_00420	Syaq.g_00982
OG0001906	Syad.g_02847	Syaq.g_01451
OG0001907	Syad.g_02868	Syaq.g_01433
OG0001908	Syad.g_02917	Syaq.g_01385
OG0001909	Syad.g_02929	Syaq.g_01375
OG0001910	Syad.g_02980	Syaq.g_01311
OG0001912	Syad.g_00001	Syaq.g_01252
OG0001913	Syad.g_00003	Syaq.g_01250
OG0001914	Syad.g_01532	Syaq.g_02168
OG0001915	Syad.g_00153	Syaq.g_01158
OG0001916	Syad.g_00921	Syaq.g_01790
OG0001917	Syad.g_01684	Syaq.g_00063
OG0001924	Syad.g_02188	Syaq.g_02038
OG0001925	Syad.g_02189	Syaq.g_02037
OG0001926	Syad.g_02190	Syaq.g_02036
OG0001927	Syad.g_02191	Syaq.g_02035
OG0001929	Syad.g_00230	Syaq.g_01080
OG0001932	Syad.g_00355	Syaq.g_01021
OG0001933	Syad.g_02804	Syaq.g_01484
OG0001934	Syad.g_02789	Syaq.g_01498
OG0001935	Syad.g_02736	Syaq.g_01552
OG0001937	Syad.g_02576	Syaq.g_01709
OG0001938	Syad.g_00898	Syaq.g_01769
OG0001939	Syad.g_01363, Syad.g_01362	Syaq.g_02112
OG0001940	Syad.g_01054	Syaq.g_01966
OG0001941	Syad.g_02414	Syaq.g_00307
OG0001943	Syad.g_02034	Syaq.g_00230
OG0001944	Syad.g_01981	Syaq.g_02418
OG0001946	Syad.g_01341	Syaq.g_02587
OG0001947	Syad.g_01272	Syaq.g_02697
OG0001948	Syad.g_01714	Syaq.g_02517
OG0001949	Syad.g_01734	Syaq.g_02498
OG0001950	Syad.g_01736	Syaq.g_02496
OG0001951	Syad.g_01755	Syaq.g_02487
OG0001952	Syad.g_01779	Syaq.g_02463
OG0001953	Syad.g_01780	Syaq.g_02462
OG0001954	Syad.g_01991	Syaq.g_02716
