Orthogroup	Syad	Syat
OG0001182	Syad.g_00712	Syat.g_01642
OG0001183	Syad.g_00717	Syat.g_01632
OG0001184	Syad.g_00378	Syat.g_02160
OG0001185	Syad.g_00354	Syat.g_02200
OG0001186	Syad.g_00247	Syat.g_02235
OG0001187	Syad.g_00245	Syat.g_02256
OG0001188	Syad.g_00238	Syat.g_02261
OG0001189	Syad.g_00217	Syat.g_02287
OG0001190	Syad.g_03034	Syat.g_02692
OG0001192	Syad.g_00013	Syat.g_02663
OG0001193	Syad.g_00072	Syat.g_02513
OG0001194	Syad.g_00075	Syat.g_02515
OG0001195	Syad.g_00076	Syat.g_02516
OG0001196	Syad.g_00144	Syat.g_02398
OG0001197	Syad.g_00146	Syat.g_02396
OG0001199	Syad.g_02735	Syat.g_01475
OG0001200	Syad.g_02737	Syat.g_01477
OG0001201	Syad.g_02802	Syat.g_01572
OG0001202	Syad.g_02945	Syat.g_02812
OG0001203	Syad.g_00821	Syat.g_01447
OG0001204	Syad.g_00577	Syat.g_01867
OG0001205	Syad.g_02440	Syat.g_01287
OG0001206	Syad.g_02385	Syat.g_03268
OG0001207	Syad.g_00893	Syat.g_03162
OG0001208	Syad.g_00906	Syat.g_03172
OG0001209	Syad.g_00980	Syat.g_03273
OG0001210	Syad.g_00993	Syat.g_00103
OG0001213	Syad.g_02163	Syat.g_03289
OG0001214	Syad.g_02150	Syat.g_00128
OG0001216	Syad.g_01816	Syat.g_00660
OG0001218	Syad.g_02328	Syat.g_01356
OG0001219	Syad.g_01653	Syat.g_00629
OG0001220	Syad.g_01195	Syat.g_01534
OG0001222	Syad.g_01770	Syat.g_00597
OG0001223	Syad.g_01715	Syat.g_00544
OG0001224	Syad.g_01286	Syat.g_00804
OG0001225	Syad.g_01288	Syat.g_00806
OG0001226	Syad.g_02100	Syat.g_01485
OG0001228	Syad.g_02460	Syat.g_00938
OG0001229	Syad.g_01314	Syat.g_00981
OG0001231	Syad.g_00179	Syat.g_02327
OG0001232	Syad.g_02658	Syat.g_03041
OG0001233	Syad.g_02493	Syat.g_03012
OG0001234	Syad.g_00608	Syat.g_02092
OG0001235	Syad.g_00633	Syat.g_01838
OG0001236	Syad.g_00412	Syat.g_02156
OG0001237	Syad.g_00376	Syat.g_02161
OG0001238	Syad.g_00007	Syat.g_02673
OG0001239	Syad.g_02732	Syat.g_01472
OG0001240	Syad.g_02785	Syat.g_01554
OG0001241	Syad.g_02795	Syat.g_01564
OG0001242	Syad.g_02827	Syat.g_02936
OG0001243	Syad.g_02841	Syat.g_02928
OG0001244	Syad.g_02873	Syat.g_02901
OG0001245	Syad.g_02223	Syat.g_00212
OG0001246	Syad.g_00933	Syat.g_03209
OG0001247	Syad.g_01837	Syat.g_01019
OG0001248	Syad.g_01843	Syat.g_03159
OG0001249	Syad.g_00756	Syat.g_01620
OG0001250	Syad.g_01227	Syat.g_00739
OG0001251	Syad.g_00083	Syat.g_00963, Syat.g_00621
OG0001252	Syad.g_01279	Syat.g_00787
OG0001255	Syad.g_02224	Syat.g_00843
OG0001256	Syad.g_02609	Syat.g_03111
OG0001257	Syad.g_02210	Syat.g_01716, Syat.g_00346, Syat.g_00438, Syat.g_00729, Syat.g_00918
OG0001258	Syad.g_02619	Syat.g_03119
OG0001261	Syad.g_00684	Syat.g_01791
OG0001262	Syad.g_00219	Syat.g_02285
OG0001263	Syad.g_02844	Syat.g_02926
OG0001265	Syad.g_02825	Syat.g_02938
OG0001266	Syad.g_02949	Syat.g_02808
OG0001267	Syad.g_00523	Syat.g_02060
OG0001268	Syad.g_00767	Syat.g_01608
OG0001270	Syad.g_02453	Syat.g_02968
OG0001271	Syad.g_02356	Syat.g_01374
OG0001272	Syad.g_00910	Syat.g_03176
OG0001274	Syad.g_02988	Syat.g_02727
OG0001275	Syad.g_01699	Syat.g_00529
OG0001276	Syad.g_01683	Syat.g_00705
OG0001277	Syad.g_00127	Syat.g_03312
OG0001278	Syad.g_01445	Syat.g_00895
OG0001279	Syad.g_02248	Syat.g_01252
OG0001281	Syad.g_02413	Syat.g_01159
OG0001282	Syad.g_00890	Syat.g_02780
OG0001283	Syad.g_00138	Syat.g_02403
OG0001286	Syad.g_00698	Syat.g_01656
OG0001287	Syad.g_00346	Syat.g_02208
OG0001288	Syad.g_00326	Syat.g_02225
OG0001289	Syad.g_02767	Syat.g_01527
OG0001290	Syad.g_02794	Syat.g_01563
OG0001291	Syad.g_02854	Syat.g_02916
OG0001292	Syad.g_00572	Syat.g_01873
OG0001293	Syad.g_00549	Syat.g_01995
OG0001294	Syad.g_01597	Syat.g_00409
OG0001295	Syad.g_00997	Syat.g_00945
OG0001296	Syad.g_00939	Syat.g_03217
OG0001297	Syad.g_00943	Syat.g_03221
OG0001298	Syad.g_01055	Syat.g_00043
OG0001299	Syad.g_01591	Syat.g_00401
OG0001300	Syad.g_01339	Syat.g_01025
OG0001303	Syad.g_01655	Syat.g_00628
OG0001304	Syad.g_01669	Syat.g_00690
OG0001305	Syad.g_01296	Syat.g_00813
OG0001306	Syad.g_01119	Syat.g_03234
OG0001307	Syad.g_00626	Syat.g_02082
OG0001309	Syad.g_00950	Syat.g_01113
OG0001310	Syad.g_02638	Syat.g_03066
OG0001311	Syad.g_01681	Syat.g_00703
OG0001312	Syad.g_01788	Syat.g_00615
OG0001315	Syad.g_00715	Syat.g_01634
OG0001317	Syad.g_00814	Syat.g_01451
OG0001318	Syad.g_00557	Syat.g_01888
OG0001323	Syad.g_00953	Syat.g_01111
OG0001325	Syad.g_01811	Syat.g_00664
OG0001326	Syad.g_00092	Syat.g_02525
OG0001327	Syad.g_01605	Syat.g_00414
OG0001329	Syad.g_00866	Syat.g_00097
OG0001333	Syad.g_02487	Syat.g_03018
OG0001336	Syad.g_00139	Syat.g_02402
OG0001337	Syad.g_00750	Syat.g_01621
OG0001345	Syad.g_01188	Syat.g_00290
OG0001347	Syad.g_00454	Syat.g_02666
OG0001347	Syad.g_00308	Syat.g_01136
OG0001348	Syad.g_01250	Syat.g_03316
OG0001349	Syad.g_02663	Syat.g_01220
OG0001353	Syad.g_01244	Syat.g_00717
OG0001354	Syad.g_01728	Syat.g_00558
OG0001355	Syad.g_02116	Syat.g_02589
OG0001356	Syad.g_01251	Syat.g_01428
OG0001358	Syad.g_02179	Syat.g_03319
OG0001360	Syad.g_01191	Syat.g_00256
OG0001361	Syad.g_01185	Syat.g_00293
OG0001364	Syad.g_00431	Syat.g_02143
OG0001366	Syad.g_02650	Syat.g_03047
OG0001373	Syad.g_00091	Syat.g_02524
OG0001374	Syad.g_00099	Syat.g_02541
OG0001376	Syad.g_00015	Syat.g_00841
OG0001377	Syad.g_00014	Syat.g_00842
OG0001378	Syad.g_02454	Syat.g_02967
OG0001379	Syad.g_02397	Syat.g_01147
OG0001385	Syad.g_00088	Syat.g_02521
OG0001386	Syad.g_00089	Syat.g_02522
OG0001387	Syad.g_00090	Syat.g_02523
OG0001388	Syad.g_00093	Syat.g_02526
OG0001389	Syad.g_00094	Syat.g_02531
OG0001390	Syad.g_00095	Syat.g_02532
OG0001391	Syad.g_00096	Syat.g_02533
OG0001392	Syad.g_00097	Syat.g_02539
OG0001393	Syad.g_00098	Syat.g_02540
OG0001394	Syad.g_01920	Syat.g_00450
OG0001396	Syad.g_00309	Syat.g_01137
OG0001396	Syad.g_00455	Syat.g_02665
OG0001401	Syad.g_01233	Syat.g_00721
OG0001402	Syad.g_02174	Syat.g_03314
OG0001403	Syad.g_00197	Syat.g_02307
OG0001408	Syad.g_01431	Syat.g_00211
OG0001411	Syad.g_00372	Syat.g_01188
OG0001412	Syad.g_00307	Syat.g_01135
OG0001412	Syad.g_00453	Syat.g_02667
OG0001413	Syad.g_02113	Syat.g_02775, Syat.g_00853
OG0001416	Syad.g_02410	Syat.g_02491
OG0001417	Syad.g_01729	Syat.g_01705
OG0001420	Syad.g_00963	Syat.g_01099
OG0001421	Syad.g_02105, Syad.g_02039	Syat.g_03056
OG0001429	Syad.g_01656	Syat.g_00627
OG0001430	Syad.g_03026	Syat.g_03343
OG0001432	Syad.g_01382	Syat.g_00846
OG0001433	Syad.g_01253, Syad.g_01252	Syat.g_01429
OG0001434	Syad.g_01916	Syat.g_00455
OG0001435	Syad.g_01612	Syat.g_00422
OG0001438	Syad.g_00507	Syat.g_02076
OG0001439	Syad.g_00476	Syat.g_02105
OG0001443	Syad.g_00023	Syat.g_02649
OG0001444	Syad.g_02779	Syat.g_01550
OG0001444	Syad.g_00336	Syat.g_01547
OG0001449	Syad.g_00583	Syat.g_00800
OG0001452	Syad.g_00563	Syat.g_01881
OG0001453	Syad.g_01709	Syat.g_00538
OG0001454	Syad.g_02101	Syat.g_00189
OG0001456	Syad.g_00101	Syat.g_02545
OG0001457	Syad.g_00102	Syat.g_02546
OG0001458	Syad.g_00103	Syat.g_02547
OG0001459	Syad.g_01550	Syat.g_03357, Syat.g_03358
OG0001460	Syad.g_01254	Syat.g_01430
OG0001461	Syad.g_02162	Syat.g_01945
OG0001462	Syad.g_00204	Syat.g_02301
OG0001470	Syad.g_02462	Syat.g_02252
OG0001473	Syad.g_02127	Syat.g_00190
OG0001474	Syad.g_00768	Syat.g_01607
OG0001475	Syad.g_02464	Syat.g_01116
OG0001477	Syad.g_01307	Syat.g_00321, Syat.g_00322, Syat.g_00318
OG0001478	Syad.g_02371	Syat.g_01385
OG0001478	Syad.g_02364	Syat.g_01294
OG0001479	Syad.g_00765	Syat.g_01610
OG0001480	Syad.g_01194	Syat.g_00100
OG0001482	Syad.g_01719	Syat.g_00549
OG0001487	Syad.g_02327	Syat.g_01355
OG0001488	Syad.g_00051, Syad.g_01175	Syat.g_00301
OG0001489	Syad.g_00709	Syat.g_01645
OG0001492	Syad.g_01448	Syat.g_00898
OG0001493	Syad.g_01439	Syat.g_00890
OG0001496	Syad.g_01309	Syat.g_00316
OG0001497	Syad.g_01308	Syat.g_00317
OG0001498	Syad.g_00786	Syat.g_02954
OG0001502	Syad.g_01202	Syat.g_00757
OG0001504	Syad.g_01535	Syat.g_03356
OG0001508	Syad.g_02461	Syat.g_02258
OG0001509	Syad.g_00256	Syat.g_01140
OG0001509	Syad.g_00456	Syat.g_01296
OG0001510	Syad.g_00342	Syat.g_02214
OG0001511	Syad.g_02810	Syat.g_01580
OG0001512	Syad.g_00822	Syat.g_01445
OG0001513	Syad.g_00377	Syat.g_01083
OG0001514	Syad.g_01310	Syat.g_00315
OG0001515	Syad.g_01343	Syat.g_00927
OG0001516	Syad.g_01588	Syat.g_00398
OG0001517	Syad.g_00762	Syat.g_01613
OG0001518	Syad.g_00009	Syat.g_02671
OG0001519	Syad.g_00025	Syat.g_02646
OG0001520	Syad.g_01039	Syat.g_00852
OG0001522	Syad.g_01243	Syat.g_00642
OG0001527	Syad.g_01030	Syat.g_00064
OG0001528	Syad.g_02463	Syat.g_01115
OG0001529	Syad.g_00210	Syat.g_02294
OG0001530	Syad.g_02808	Syat.g_01578
OG0001531	Syad.g_00823	Syat.g_01444
OG0001532	Syad.g_01492	Syat.g_00213
OG0001533	Syad.g_02388	Syat.g_02786
OG0001534	Syad.g_01668	Syat.g_00689
OG0001535	Syad.g_01685	Syat.g_00707
OG0001536	Syad.g_01762	Syat.g_00589
OG0001537	Syad.g_01949	Syat.g_00441
OG0001538	Syad.g_01884	Syat.g_00484
OG0001539	Syad.g_01607	Syat.g_00417
OG0001540	Syad.g_02846	Syat.g_02924
OG0001541	Syad.g_02915	Syat.g_02847
OG0001542	Syad.g_02924	Syat.g_02837
OG0001543	Syad.g_02969	Syat.g_03229
OG0001544	Syad.g_00024	Syat.g_02647
OG0001545	Syad.g_00126	Syat.g_02444, Syat.g_02433
OG0001547	Syad.g_01963	Syat.g_00645
OG0001554	Syad.g_03031	Syat.g_01005
OG0001556	Syad.g_01509	Syat.g_01046, Syat.g_03334, Syat.g_03147
OG0001558	Syad.g_00182	Syat.g_02323
OG0001559	Syad.g_02807	Syat.g_01577
OG0001560	Syad.g_02793	Syat.g_01562
OG0001561	Syad.g_01679	Syat.g_00701
OG0001562	Syad.g_01693	Syat.g_00523
OG0001563	Syad.g_00693	Syat.g_01662
OG0001567	Syad.g_01965	Syat.g_00651
OG0001568	Syad.g_01961	Syat.g_00643
OG0001570	Syad.g_01985	Syat.g_03269
OG0001573	Syad.g_00490, Syad.g_00491, Syad.g_00477, Syad.g_01556, Syad.g_01566	Syat.g_01835
OG0001574	Syad.g_01028	Syat.g_00066
OG0001575	Syad.g_01033	Syat.g_00061
OG0001576	Syad.g_01103	Syat.g_01169
OG0001577	Syad.g_01148	Syat.g_03255
OG0001580	Syad.g_03020	Syat.g_02701
OG0001588	Syad.g_00428	Syat.g_03195
OG0001590	Syad.g_02158	Syat.g_00112
OG0001591	Syad.g_01599	Syat.g_00411
OG0001592	Syad.g_03021	Syat.g_02699
OG0001594	Syad.g_03041, Syad.g_01570, Syad.g_02252, Syad.g_02832	Syat.g_01365
OG0001614	Syad.g_00356	Syat.g_02197
OG0001615	Syad.g_01205	Syat.g_00091
OG0001616	Syad.g_01515	Syat.g_00249
OG0001617	Syad.g_01335	Syat.g_03212, Syat.g_03299
OG0001618	Syad.g_01805	Syat.g_00670, Syat.g_02510
OG0001619	Syad.g_01773	Syat.g_00600
OG0001620	Syad.g_00774	Syat.g_01601
OG0001621	Syad.g_00562	Syat.g_01883
OG0001622	Syad.g_00137	Syat.g_02404
OG0001623	Syad.g_00746	Syat.g_01623, Syat.g_01666
OG0001624	Syad.g_00031	Syat.g_00188
OG0001625	Syad.g_00555	Syat.g_01938
OG0001634	Syad.g_01594	Syat.g_00404
OG0001635	Syad.g_00322	Syat.g_02229, Syat.g_01993
OG0001636	Syad.g_00203	Syat.g_02302
OG0001637	Syad.g_02508, Syad.g_02507	Syat.g_02788
OG0001638	Syad.g_02636	Syat.g_03143
OG0001639	Syad.g_02539	Syat.g_02981
OG0001640	Syad.g_01274	Syat.g_00792
OG0001641	Syad.g_01711	Syat.g_00540
OG0001642	Syad.g_01197	Syat.g_00676
OG0001643	Syad.g_02147	Syat.g_00131
OG0001644	Syad.g_01799	Syat.g_00844
OG0001647	Syad.g_00531	Syat.g_02051
OG0001652	Syad.g_00180	Syat.g_02326
OG0001653	Syad.g_02782	Syat.g_01553
OG0001654	Syad.g_02537	Syat.g_02983
OG0001657	Syad.g_02889	Syat.g_02887
OG0001659	Syad.g_01507	Syat.g_00219
OG0001660	Syad.g_02816	Syat.g_01585, Syat.g_02948
OG0001666	Syad.g_01536	Syat.g_03349
OG0001671	Syad.g_02974	Syat.g_02742
OG0001672	Syad.g_02743	Syat.g_01483
OG0001673	Syad.g_00812	Syat.g_01454
OG0001675	Syad.g_01695	Syat.g_00525
OG0001677	Syad.g_00718, Syad.g_01497	Syat.g_01631
OG0001678	Syad.g_00593	Syat.g_01859
OG0001679	Syad.g_01038, Syad.g_01037	Syat.g_02946
OG0001682	Syad.g_02102, Syad.g_01807	Syat.g_00668
OG0001692	Syad.g_02271	Syat.g_01231
OG0001694	Syad.g_00521	Syat.g_02062
OG0001695	Syad.g_00123	Syat.g_02434
OG0001700	Syad.g_01976	Syat.g_01074
OG0001702	Syad.g_02772	Syat.g_01533
OG0001703	Syad.g_00894	Syat.g_03164
OG0001715	Syad.g_02084	Syat.g_01717
OG0001716	Syad.g_01200	Syat.g_02002
OG0001717	Syad.g_02901	Syat.g_02860
OG0001729	Syad.g_00828	Syat.g_01440
OG0001730	Syad.g_00832	Syat.g_01676
OG0001731	Syad.g_02563	Syat.g_03081
OG0001732	Syad.g_01464	Syat.g_02387, Syat.g_00911
OG0001733	Syad.g_01602	Syat.g_01048
OG0001735	Syad.g_01573	Syat.g_00345
OG0001736	Syad.g_00450	Syat.g_01254
OG0001737	Syad.g_00501	Syat.g_02084
OG0001738	Syad.g_00462	Syat.g_02127
OG0001739	Syad.g_00122	Syat.g_02435, Syat.g_02445
OG0001748	Syad.g_02976	Syat.g_02740
OG0001750	Syad.g_02780	Syat.g_01551
OG0001751	Syad.g_00811	Syat.g_01455
OG0001752	Syad.g_02518	Syat.g_02991
OG0001753	Syad.g_02511	Syat.g_01542, Syat.g_01710
OG0001754	Syad.g_02510	Syat.g_02790
OG0001755	Syad.g_00949	Syat.g_03226
OG0001756	Syad.g_00018, Syad.g_00022	Syat.g_01277, Syat.g_00731
OG0001759	Syad.g_01373	Syat.g_02466
OG0001760	Syad.g_02961	Syat.g_02005, Syat.g_00880, Syat.g_03146
OG0001761	Syad.g_02198	Syat.g_00819
OG0001762	Syad.g_01704	Syat.g_00531
OG0001763	Syad.g_01716	Syat.g_00545
OG0001764	Syad.g_01642	Syat.g_00639
OG0001766	Syad.g_00489	Syat.g_02711
OG0001767	Syad.g_00438	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371
OG0001768	Syad.g_02931	Syat.g_02831
OG0001769	Syad.g_02133	Syat.g_00373
OG0001771	Syad.g_02075	Syat.g_01094
OG0001783	Syad.g_00351	Syat.g_02203
OG0001784	Syad.g_02774	Syat.g_01536
OG0001786	Syad.g_02588	Syat.g_03099
OG0001787	Syad.g_00976	Syat.g_01076
OG0001788	Syad.g_00979	Syat.g_03272
OG0001789	Syad.g_02404	Syat.g_01152
OG0001790	Syad.g_01126	Syat.g_03249
OG0001792	Syad.g_01456	Syat.g_00905
OG0001796	Syad.g_01691	Syat.g_00716
OG0001797	Syad.g_01781	Syat.g_00605, Syat.g_01062
OG0001798	Syad.g_02171	Syat.g_03310
OG0001799	Syad.g_02136	Syat.g_00376
OG0001800	Syad.g_02249	Syat.g_01091, Syat.g_01660
OG0001801	Syad.g_02258	Syat.g_01240
OG0001803	Syad.g_02444	Syat.g_01291
OG0001804	Syad.g_00787	Syat.g_02955
OG0001805	Syad.g_00567	Syat.g_02770, Syat.g_01090
OG0001806	Syad.g_00532	Syat.g_02050, Syat.g_02049
OG0001807	Syad.g_00435	Syat.g_02090
OG0001808	Syad.g_00422	Syat.g_02145
OG0001809	Syad.g_02857	Syat.g_00435
OG0001811	Syad.g_02922	Syat.g_02839
OG0001812	Syad.g_03022	Syat.g_02698
OG0001813	Syad.g_00060	Syat.g_02490
OG0001814	Syad.g_00147	Syat.g_02395
OG0001815	Syad.g_00157	Syat.g_01886, Syat.g_00954
OG0001816	Syad.g_01604	Syat.g_00413
OG0001837	Syad.g_02975	Syat.g_02741
OG0001839	Syad.g_00199	Syat.g_02305
OG0001840	Syad.g_00216	Syat.g_02288
OG0001841	Syad.g_00223	Syat.g_02280
OG0001842	Syad.g_02522	Syat.g_02421
OG0001843	Syad.g_00357	Syat.g_02196
OG0001844	Syad.g_00358	Syat.g_02195
OG0001845	Syad.g_00359	Syat.g_02193
OG0001846	Syad.g_02828	Syat.g_03123, Syat.g_02935
OG0001847	Syad.g_02826	Syat.g_02937
OG0001848	Syad.g_02822	Syat.g_02941
OG0001849	Syad.g_02766	Syat.g_01526
OG0001850	Syad.g_02756	Syat.g_01486
OG0001851	Syad.g_02739	Syat.g_01479
OG0001852	Syad.g_02738	Syat.g_01478
OG0001853	Syad.g_02731	Syat.g_01471
OG0001854	Syad.g_00818	Syat.g_01449
OG0001856	Syad.g_02594	Syat.g_03103
OG0001857	Syad.g_02591	Syat.g_03100
OG0001858	Syad.g_02554	Syat.g_03076
OG0001859	Syad.g_00882	Syat.g_01305
OG0001860	Syad.g_00896	Syat.g_03166
OG0001861	Syad.g_00911	Syat.g_03177
OG0001862	Syad.g_00922	Syat.g_03190
OG0001863	Syad.g_00928	Syat.g_03203
OG0001864	Syad.g_00991	Syat.g_03282
OG0001866	Syad.g_01098	Syat.g_00002
OG0001867	Syad.g_02200	Syat.g_03410
OG0001868	Syad.g_02409	Syat.g_01156
OG0001869	Syad.g_01147	Syat.g_03254
OG0001870	Syad.g_01155	Syat.g_03264
OG0001871	Syad.g_01160	Syat.g_00312
OG0001872	Syad.g_01451	Syat.g_00899
OG0001873	Syad.g_01514	Syat.g_00228
OG0001874	Syad.g_01517	Syat.g_00251
OG0001877	Syad.g_01342	Syat.g_00926
OG0001878	Syad.g_01698	Syat.g_00528
OG0001879	Syad.g_01706	Syat.g_00533
OG0001880	Syad.g_01746	Syat.g_00574
OG0001881	Syad.g_01754	Syat.g_00575
OG0001882	Syad.g_01778	Syat.g_00602
OG0001883	Syad.g_01782	Syat.g_00608
OG0001884	Syad.g_01790	Syat.g_00617
OG0001885	Syad.g_01647	Syat.g_00632
OG0001886	Syad.g_01643	Syat.g_00638
OG0001888	Syad.g_01913	Syat.g_00456
OG0001889	Syad.g_01873	Syat.g_00498
OG0001890	Syad.g_01220	Syat.g_00748
OG0001891	Syad.g_01207	Syat.g_00756
OG0001892	Syad.g_01193	Syat.g_00982
OG0001893	Syad.g_02170	Syat.g_03309
OG0001894	Syad.g_02153	Syat.g_00116
OG0001895	Syad.g_02253	Syat.g_01244
OG0001896	Syad.g_02457	Syat.g_02964
OG0001897	Syad.g_00771	Syat.g_01604
OG0001898	Syad.g_00755	Syat.g_01622
OG0001899	Syad.g_00682	Syat.g_01793
OG0001900	Syad.g_00547	Syat.g_01997
OG0001901	Syad.g_00546	Syat.g_01998
OG0001902	Syad.g_00516	Syat.g_02068
OG0001903	Syad.g_00506	Syat.g_02077
OG0001904	Syad.g_00433	Syat.g_02141
OG0001905	Syad.g_00420	Syat.g_02147
OG0001906	Syad.g_02847	Syat.g_02923
OG0001908	Syad.g_02917	Syat.g_02845
OG0001909	Syad.g_02929	Syat.g_02833
OG0001910	Syad.g_02980	Syat.g_02736
OG0001912	Syad.g_00001	Syat.g_02679
OG0001913	Syad.g_00003	Syat.g_02677
OG0001914	Syad.g_01532	Syat.g_03287
OG0001915	Syad.g_00153	Syat.g_02389
OG0001924	Syad.g_02188	Syat.g_02767
OG0001925	Syad.g_02189	Syat.g_02766
OG0001926	Syad.g_02190	Syat.g_02765
OG0001927	Syad.g_02191	Syat.g_02764
OG0001929	Syad.g_00230	Syat.g_02273
OG0001930	Syad.g_02523	Syat.g_02422
OG0001931	Syad.g_02524	Syat.g_02424
OG0001932	Syad.g_00355	Syat.g_02198
OG0001933	Syad.g_02804	Syat.g_01573
OG0001934	Syad.g_02789	Syat.g_01559
OG0001935	Syad.g_02736	Syat.g_01476
OG0001936	Syad.g_02103	Syat.g_00178
OG0001937	Syad.g_02576	Syat.g_03089
OG0001938	Syad.g_00898	Syat.g_03168
OG0001940	Syad.g_01054	Syat.g_00044
OG0001941	Syad.g_02414	Syat.g_01160
OG0001943	Syad.g_02034	Syat.g_00405
OG0001944	Syad.g_01981	Syat.g_01250
OG0001946	Syad.g_01341	Syat.g_00972
OG0001947	Syad.g_01272	Syat.g_02750
OG0001948	Syad.g_01714	Syat.g_00543
OG0001949	Syad.g_01734	Syat.g_00563
OG0001950	Syad.g_01736	Syat.g_00565
OG0001951	Syad.g_01755	Syat.g_00576
OG0001952	Syad.g_01779	Syat.g_00603
OG0001953	Syad.g_01780	Syat.g_00604
OG0001957	Syad.g_02165	Syat.g_03304
OG0001958	Syad.g_01575	Syat.g_00343
OG0001961	Syad.g_02358	Syat.g_01376
OG0001964	Syad.g_00606	Syat.g_01846
OG0001966	Syad.g_00553	Syat.g_01940
OG0001967	Syad.g_00551	Syat.g_01942
OG0001968	Syad.g_00550	Syat.g_01943
OG0001969	Syad.g_00482	Syat.g_02102
OG0001970	Syad.g_02849	Syat.g_02921
OG0001971	Syad.g_02927	Syat.g_02835
OG0001972	Syad.g_03000	Syat.g_02723
OG0001973	Syad.g_02960	Syat.g_02714, Syat.g_02718
OG0001975	Syad.g_01531	Syat.g_03286
OG0001976	Syad.g_01533	Syat.g_03288
OG0001978	Syad.g_00306	Syat.g_01141
OG0001979	Syad.g_01361	Syat.g_03155
OG0001980	Syad.g_00751, Syad.g_00622	Syat.g_00836
OG0001993	Syad.g_02186	Syat.g_02769
OG0001995	Syad.g_01377	Syat.g_02221
OG0001997	Syad.g_02778	Syat.g_01549
OG0001999	Syad.g_02484	Syat.g_03020
OG0002000	Syad.g_00951	Syat.g_01112
OG0002002	Syad.g_01452	Syat.g_00900
OG0002004	Syad.g_02760	Syat.g_02268
OG0002005	Syad.g_01105, Syad.g_01106	Syat.g_01992, Syat.g_02596
OG0002006	Syad.g_01259	Syat.g_02751
OG0002007	Syad.g_01258	Syat.g_00984
OG0002008	Syad.g_01700	Syat.g_03284
OG0002009	Syad.g_01933	Syat.g_00446
OG0002010	Syad.g_02309	Syat.g_01337
OG0002011	Syad.g_01964	Syat.g_00868, Syat.g_01912
OG0002016	Syad.g_02973	Syat.g_02743
OG0002019	Syad.g_01962	Syat.g_02199
OG0002020	Syad.g_00120	Syat.g_02597
OG0002021	Syad.g_00118	Syat.g_02450
OG0002022	Syad.g_00115	Syat.g_02448
OG0002023	Syad.g_00114	Syat.g_02447
OG0002024	Syad.g_00108	Syat.g_02554
OG0002037	Syad.g_00902	Syat.g_01293
OG0002038	Syad.g_01161	Syat.g_01251
OG0002039	Syad.g_01176	Syat.g_00299
OG0002040	Syad.g_01177	Syat.g_02427
OG0002041	Syad.g_01718	Syat.g_00547
OG0002042	Syad.g_01743	Syat.g_00569
OG0002043	Syad.g_01657	Syat.g_00625
OG0002045	Syad.g_02362	Syat.g_01381
OG0002046	Syad.g_02366	Syat.g_01404, Syat.g_01397
OG0002048	Syad.g_00714	Syat.g_01636
OG0002049	Syad.g_00631	Syat.g_01840
OG0002050	Syad.g_00540	Syat.g_02040
OG0002051	Syad.g_02914	Syat.g_02848
OG0002054	Syad.g_00107	Syat.g_02555
OG0002055	Syad.g_00110	Syat.g_02428
OG0002056	Syad.g_00505	Syat.g_02078
OG0002107	Syad.g_02054	Syat.g_02014, Syat.g_03230, Syat.g_00994
OG0002114	Syad.g_02262	Syat.g_01366
OG0002116	Syad.g_02581	Syat.g_03094
OG0002119	Syad.g_02968	Syat.g_02752
OG0002120	Syad.g_01994	Syat.g_02459
OG0002123	Syad.g_01813	Syat.g_00662
OG0002129	Syad.g_02292	Syat.g_01280
OG0002131	Syad.g_00119	Syat.g_02451
OG0002132	Syad.g_00111	Syat.g_02553
OG0002134	Syad.g_00365	Syat.g_02186
OG0002135	Syad.g_02654	Syat.g_03043
OG0002136	Syad.g_02653	Syat.g_03044
OG0002138	Syad.g_01364	Syat.g_02879, Syat.g_02880, Syat.g_00820
OG0002139	Syad.g_01435	Syat.g_00884
OG0002142	Syad.g_02259	Syat.g_01239
OG0002143	Syad.g_00790	Syat.g_00973
OG0002144	Syad.g_00639	Syat.g_03389
OG0002154	Syad.g_02869	Syat.g_00084
OG0002159	Syad.g_00337	Syat.g_01548
OG0002160	Syad.g_01375	Syat.g_02996
OG0002163	Syad.g_00021	Syat.g_02644
OG0002166	Syad.g_01369	Syat.g_03397
OG0002167	Syad.g_01426	Syat.g_01778
OG0002172	Syad.g_02977	Syat.g_02739
OG0002173	Syad.g_02966	Syat.g_02754
OG0002179	Syad.g_00417	Syat.g_02153
OG0002180	Syad.g_00515	Syat.g_02069
OG0002181	Syad.g_00543	Syat.g_02001
OG0002182	Syad.g_00564	Syat.g_03097
OG0002183	Syad.g_02768	Syat.g_01529
OG0002184	Syad.g_02765	Syat.g_01525
OG0002185	Syad.g_02757	Syat.g_01487
OG0002186	Syad.g_02652	Syat.g_03045
OG0002187	Syad.g_02651	Syat.g_03046
OG0002188	Syad.g_02618	Syat.g_03118
OG0002189	Syad.g_02617	Syat.g_03117
OG0002190	Syad.g_02562	Syat.g_03080
OG0002191	Syad.g_02455	Syat.g_02668, Syat.g_01001
OG0002192	Syad.g_01180	Syat.g_00298
OG0002194	Syad.g_01438	Syat.g_00889
OG0002196	Syad.g_01903	Syat.g_00464
OG0002197	Syad.g_01712	Syat.g_00541
