Orthogroup	Syad	Syaj
OG0001084	Syad.g_01586	Syaj.g_00711
OG0001085	Syad.g_01596	Syaj.g_00721
OG0001086	Syad.g_01598	Syaj.g_00723
OG0001087	Syad.g_01372	Syaj.g_00498
OG0001088	Syad.g_01368	Syaj.g_00494
OG0001089	Syad.g_01302	Syaj.g_00439
OG0001090	Syad.g_01817	Syaj.g_00959
OG0001091	Syad.g_01815	Syaj.g_00957
OG0001092	Syad.g_01812	Syaj.g_00954
OG0001093	Syad.g_01806	Syaj.g_00948
OG0001094	Syad.g_01895	Syaj.g_01032
OG0001095	Syad.g_01874	Syaj.g_01008
OG0001096	Syad.g_01847	Syaj.g_00988
OG0001097	Syad.g_01223	Syaj.g_00371
OG0001098	Syad.g_02005, Syad.g_01995	Syaj.g_01132
OG0001099	Syad.g_02820	Syaj.g_01906
OG0001100	Syad.g_01608	Syaj.g_00732
OG0001101	Syad.g_01610	Syaj.g_00734
OG0001102	Syad.g_01613	Syaj.g_00737
OG0001103	Syad.g_01616	Syaj.g_00740
OG0001104	Syad.g_01911	Syaj.g_01050
OG0001105	Syad.g_01907	Syaj.g_01046
OG0001106	Syad.g_01771	Syaj.g_00912
OG0001107	Syad.g_01759	Syaj.g_00900
OG0001108	Syad.g_01744	Syaj.g_00870
OG0001109	Syad.g_01739	Syaj.g_00868
OG0001110	Syad.g_01737	Syaj.g_00866
OG0001111	Syad.g_01735	Syaj.g_00864
OG0001112	Syad.g_01733	Syaj.g_00862
OG0001113	Syad.g_01732	Syaj.g_00861
OG0001114	Syad.g_01731	Syaj.g_00860
OG0001115	Syad.g_01727	Syaj.g_00856
OG0001116	Syad.g_01725	Syaj.g_00854
OG0001117	Syad.g_01724	Syaj.g_00853
OG0001118	Syad.g_01723	Syaj.g_00852
OG0001119	Syad.g_01721	Syaj.g_00850
OG0001120	Syad.g_01717	Syaj.g_00846
OG0001121	Syad.g_01503	Syaj.g_00630
OG0001122	Syad.g_01689	Syaj.g_00817
OG0001123	Syad.g_01682	Syaj.g_00810
OG0001124	Syad.g_01680	Syaj.g_00808
OG0001125	Syad.g_01678	Syaj.g_00806
OG0001126	Syad.g_01276	Syaj.g_00413
OG0001127	Syad.g_01277	Syaj.g_00414
OG0001128	Syad.g_01280	Syaj.g_00417
OG0001129	Syad.g_01282	Syaj.g_00419
OG0001130	Syad.g_01283	Syaj.g_00420
OG0001131	Syad.g_01953	Syaj.g_01070
OG0001132	Syad.g_02038	Syaj.g_01166
OG0001133	Syad.g_02172	Syaj.g_01302
OG0001134	Syad.g_01527	Syaj.g_00645
OG0001135	Syad.g_01529	Syaj.g_00647
OG0001136	Syad.g_01150	Syaj.g_00300
OG0001137	Syad.g_01169	Syaj.g_00318
OG0001138	Syad.g_01493	Syaj.g_00620
OG0001139	Syad.g_01491	Syaj.g_00618
OG0001140	Syad.g_01490	Syaj.g_00617
OG0001141	Syad.g_01489	Syaj.g_00616
OG0001142	Syad.g_01488	Syaj.g_00615
OG0001143	Syad.g_01473	Syaj.g_00602
OG0001144	Syad.g_01457	Syaj.g_00588
OG0001145	Syad.g_01112	Syaj.g_00276
OG0001146	Syad.g_02412	Syaj.g_01518
OG0001147	Syad.g_02349	Syaj.g_01438
OG0001148	Syad.g_00889	Syaj.g_00057
OG0001149	Syad.g_00888	Syaj.g_00056
OG0001150	Syad.g_00887	Syaj.g_00055
OG0001151	Syad.g_00875	Syaj.g_00043
OG0001152	Syad.g_00872	Syaj.g_00040
OG0001153	Syad.g_02318	Syaj.g_01425
OG0001154	Syad.g_02319	Syaj.g_01426
OG0001155	Syad.g_02540	Syaj.g_01637
OG0001156	Syad.g_02543	Syaj.g_01640
OG0001157	Syad.g_02544	Syaj.g_01641
OG0001158	Syad.g_02546	Syaj.g_01643
OG0001159	Syad.g_02547	Syaj.g_01644
OG0001160	Syad.g_02595	Syaj.g_01697
OG0001161	Syad.g_00026	Syaj.g_02148
OG0001162	Syad.g_01844	Syaj.g_00979
OG0001163	Syad.g_02610	Syaj.g_01705
OG0001164	Syad.g_02616	Syaj.g_01711
OG0001165	Syad.g_02621	Syaj.g_01716
OG0001166	Syad.g_02647	Syaj.g_01746
OG0001167	Syad.g_02486	Syaj.g_01592
OG0001168	Syad.g_02488	Syaj.g_01594
OG0001169	Syad.g_02490	Syaj.g_01596
OG0001170	Syad.g_02492	Syaj.g_01597
OG0001171	Syad.g_02503	Syaj.g_01607
OG0001172	Syad.g_00594	Syaj.g_02641
OG0001173	Syad.g_00595	Syaj.g_02642
OG0001174	Syad.g_00603	Syaj.g_02650
OG0001175	Syad.g_00604	Syaj.g_02651
OG0001176	Syad.g_00644	Syaj.g_02688
OG0001177	Syad.g_00641	Syaj.g_02685
OG0001178	Syad.g_02629	Syaj.g_01726
OG0001179	Syad.g_00675	Syaj.g_02719
OG0001180	Syad.g_00700	Syaj.g_02744
OG0001181	Syad.g_00704	Syaj.g_02748
OG0001182	Syad.g_00712	Syaj.g_02757
OG0001183	Syad.g_00717	Syaj.g_02762
OG0001184	Syad.g_00378	Syaj.g_02449
OG0001185	Syad.g_00354	Syaj.g_02423
OG0001186	Syad.g_00247	Syaj.g_02339
OG0001187	Syad.g_00245	Syaj.g_02369
OG0001188	Syad.g_00238	Syaj.g_02336
OG0001189	Syad.g_00217	Syaj.g_02318
OG0001190	Syad.g_03034	Syaj.g_02111
OG0001192	Syad.g_00013	Syaj.g_02138
OG0001193	Syad.g_00072	Syaj.g_02178
OG0001194	Syad.g_00075	Syaj.g_02180
OG0001195	Syad.g_00076	Syaj.g_02181
OG0001196	Syad.g_00144	Syaj.g_02244
OG0001197	Syad.g_00146	Syaj.g_02246
OG0001198	Syad.g_00159	Syaj.g_02259
OG0001199	Syad.g_02735	Syaj.g_01825
OG0001200	Syad.g_02737	Syaj.g_01827
OG0001201	Syad.g_02802	Syaj.g_01888
OG0001202	Syad.g_02945	Syaj.g_02032
OG0001203	Syad.g_00821	Syaj.g_02877
OG0001204	Syad.g_00577	Syaj.g_02621
OG0001205	Syad.g_02440	Syaj.g_01545
OG0001206	Syad.g_02385	Syaj.g_01484
OG0001207	Syad.g_00893	Syaj.g_00061
OG0001208	Syad.g_00906	Syaj.g_00074
OG0001209	Syad.g_00980	Syaj.g_00147
OG0001210	Syad.g_00993	Syaj.g_00158
OG0001212	Syad.g_01082	Syaj.g_00246
OG0001214	Syad.g_02150	Syaj.g_01281
OG0001215	Syad.g_01366	Syaj.g_00492
OG0001216	Syad.g_01816	Syaj.g_00958
OG0001218	Syad.g_02328	Syaj.g_01434
OG0001219	Syad.g_01653	Syaj.g_00782
OG0001220	Syad.g_01195	Syaj.g_00345
OG0001221	Syad.g_01950	Syaj.g_01067
OG0001222	Syad.g_01770	Syaj.g_00911
OG0001223	Syad.g_01715	Syaj.g_00844
OG0001224	Syad.g_01286	Syaj.g_00423
OG0001225	Syad.g_01288	Syaj.g_00425
OG0001227	Syad.g_00029	Syaj.g_02152
OG0001228	Syad.g_02460	Syaj.g_01565
OG0001229	Syad.g_01314	Syaj.g_00451
OG0001231	Syad.g_00179	Syaj.g_02279
OG0001232	Syad.g_02658	Syaj.g_01757
OG0001233	Syad.g_02493	Syaj.g_01598
OG0001234	Syad.g_00608	Syaj.g_02655
OG0001235	Syad.g_00633	Syaj.g_02679
OG0001236	Syad.g_00412	Syaj.g_02453
OG0001237	Syad.g_00376	Syaj.g_02447
OG0001239	Syad.g_02732	Syaj.g_01822
OG0001240	Syad.g_02785	Syaj.g_01871
OG0001242	Syad.g_02827	Syaj.g_01913
OG0001243	Syad.g_02841	Syaj.g_01926
OG0001244	Syad.g_02873	Syaj.g_01960
OG0001246	Syad.g_00933	Syaj.g_00100
OG0001247	Syad.g_01837	Syaj.g_00973
OG0001248	Syad.g_01843	Syaj.g_00978
OG0001250	Syad.g_01227	Syaj.g_00375
OG0001251	Syad.g_00083	Syaj.g_02187
OG0001252	Syad.g_01279	Syaj.g_00416
OG0001253	Syad.g_02037	Syaj.g_01165
OG0001254	Syad.g_01528	Syaj.g_00646
OG0001256	Syad.g_02609	Syaj.g_01704
OG0001257	Syad.g_02210	Syaj.g_01342
OG0001258	Syad.g_02619	Syaj.g_01714
OG0001260	Syad.g_02514	Syaj.g_01617
OG0001261	Syad.g_00684	Syaj.g_02728
OG0001262	Syad.g_00219	Syaj.g_02320
OG0001263	Syad.g_02844	Syaj.g_01929
OG0001265	Syad.g_02825	Syaj.g_01911
OG0001266	Syad.g_02949	Syaj.g_02036
OG0001267	Syad.g_00523	Syaj.g_02565
OG0001268	Syad.g_00767	Syaj.g_02811
OG0001270	Syad.g_02453	Syaj.g_01558
OG0001271	Syad.g_02356	Syaj.g_01447
OG0001272	Syad.g_00910	Syaj.g_00078
OG0001273	Syad.g_02157	Syaj.g_01288
OG0001274	Syad.g_02988	Syaj.g_02077
OG0001275	Syad.g_01699	Syaj.g_00827
OG0001276	Syad.g_01683	Syaj.g_00811
OG0001277	Syad.g_00127	Syaj.g_02227
OG0001278	Syad.g_01445	Syaj.g_00575
OG0001279	Syad.g_02248	Syaj.g_01356
OG0001280	Syad.g_02402	Syaj.g_01508
OG0001281	Syad.g_02413	Syaj.g_01519
OG0001282	Syad.g_00890	Syaj.g_00058
OG0001283	Syad.g_00138	Syaj.g_02238
OG0001284	Syad.g_02585	Syaj.g_01688
OG0001285	Syad.g_02043	Syaj.g_01170
OG0001286	Syad.g_00698	Syaj.g_02742
OG0001287	Syad.g_00346	Syaj.g_02415
OG0001288	Syad.g_00326	Syaj.g_02394
OG0001289	Syad.g_02767	Syaj.g_01845
OG0001290	Syad.g_02794	Syaj.g_01880
OG0001291	Syad.g_02854	Syaj.g_01939
OG0001292	Syad.g_00572	Syaj.g_02616
OG0001293	Syad.g_00549	Syaj.g_02594
OG0001294	Syad.g_01597	Syaj.g_00722
OG0001295	Syad.g_00997	Syaj.g_00161
OG0001296	Syad.g_00939	Syaj.g_00106
OG0001297	Syad.g_00943	Syaj.g_00110
OG0001298	Syad.g_01055	Syaj.g_00221
OG0001299	Syad.g_01591	Syaj.g_00716
OG0001300	Syad.g_01339	Syaj.g_00479
OG0001301	Syad.g_01303	Syaj.g_00440
OG0001302	Syad.g_02123	Syaj.g_01251
OG0001303	Syad.g_01655	Syaj.g_00784
OG0001304	Syad.g_01669	Syaj.g_00795
OG0001305	Syad.g_01296	Syaj.g_00433
OG0001306	Syad.g_01119	Syaj.g_00285
OG0001307	Syad.g_00626	Syaj.g_02672
OG0001309	Syad.g_00950	Syaj.g_00116
OG0001310	Syad.g_02638	Syaj.g_01735
OG0001311	Syad.g_01681	Syaj.g_00809
OG0001312	Syad.g_01788	Syaj.g_00931
OG0001313	Syad.g_02372	Syaj.g_01471
OG0001313	Syad.g_02373	Syaj.g_01472
OG0001314	Syad.g_01356, Syad.g_01420, Syad.g_00861	Syaj.g_00524
OG0001315	Syad.g_00715	Syaj.g_02760
OG0001316	Syad.g_02861	Syaj.g_01946
OG0001317	Syad.g_00814	Syaj.g_02857
OG0001321	Syad.g_02423	Syaj.g_01528
OG0001322	Syad.g_02422	Syaj.g_01527
OG0001323	Syad.g_00953	Syaj.g_00119
OG0001324	Syad.g_01338	Syaj.g_00478
OG0001325	Syad.g_01811	Syaj.g_00953
OG0001326	Syad.g_00092	Syaj.g_02196
OG0001327	Syad.g_01605	Syaj.g_00729
OG0001328	Syad.g_01638	Syaj.g_00764
OG0001329	Syad.g_00866	Syaj.g_00028
OG0001330	Syad.g_02395	Syaj.g_01501
OG0001332	Syad.g_02535	Syaj.g_01631
OG0001333	Syad.g_02487	Syaj.g_01593
OG0001334	Syad.g_00725	Syaj.g_02770
OG0001335	Syad.g_00726	Syaj.g_02771
OG0001336	Syad.g_00139	Syaj.g_02239
OG0001337	Syad.g_00750	Syaj.g_02795
OG0001337	Syad.g_00741	Syaj.g_02786
OG0001338	Syad.g_00735	Syaj.g_02780
OG0001338	Syad.g_00722	Syaj.g_02767
OG0001338	Syad.g_00745	Syaj.g_02790
OG0001339	Syad.g_02797	Syaj.g_01883
OG0001340	Syad.g_00742	Syaj.g_02787
OG0001341	Syad.g_01312	Syaj.g_00449
OG0001343	Syad.g_00079	Syaj.g_02184
OG0001344	Syad.g_01157	Syaj.g_00307
OG0001345	Syad.g_01188	Syaj.g_00337
OG0001346	Syad.g_02406	Syaj.g_01512
OG0001347	Syad.g_00454	Syaj.g_02497
OG0001347	Syad.g_00308	Syaj.g_02374
OG0001348	Syad.g_01250	Syaj.g_00393
OG0001349	Syad.g_02663	Syaj.g_01763
OG0001350	Syad.g_00820	Syaj.g_02876
OG0001352	Syad.g_00969	Syaj.g_00136
OG0001353	Syad.g_01244	Syaj.g_00386
OG0001354	Syad.g_01728	Syaj.g_00857
OG0001355	Syad.g_02116	Syaj.g_01244
OG0001357	Syad.g_01502	Syaj.g_00629
OG0001358	Syad.g_02179	Syaj.g_01309
OG0001359	Syad.g_00078	Syaj.g_02183
OG0001360	Syad.g_01191	Syaj.g_00340
OG0001361	Syad.g_01185	Syaj.g_00334
OG0001362	Syad.g_02294	Syaj.g_01396
OG0001363	Syad.g_02296	Syaj.g_01398
OG0001364	Syad.g_00431	Syaj.g_02473
OG0001366	Syad.g_02650	Syaj.g_01749
OG0001368	Syad.g_00578	Syaj.g_02622
OG0001369	Syad.g_02784	Syaj.g_01870
OG0001370	Syad.g_02045	Syaj.g_01171
OG0001370	Syad.g_02124	Syaj.g_01252
OG0001373	Syad.g_00091	Syaj.g_02195
OG0001374	Syad.g_00099	Syaj.g_02203
OG0001375	Syad.g_00080	Syaj.g_02185
OG0001376	Syad.g_00015	Syaj.g_02140
OG0001377	Syad.g_00014	Syaj.g_02139
OG0001378	Syad.g_02454	Syaj.g_01559
OG0001379	Syad.g_02397	Syaj.g_01503
OG0001381	Syad.g_01266	Syaj.g_00405
OG0001381	Syad.g_00614	Syaj.g_02663
OG0001383	Syad.g_00827	Syaj.g_02884
OG0001383	Syad.g_00826	Syaj.g_02883, Syaj.g_02882
OG0001385	Syad.g_00088	Syaj.g_02192
OG0001386	Syad.g_00089	Syaj.g_02193
OG0001387	Syad.g_00090	Syaj.g_02194
OG0001388	Syad.g_00093	Syaj.g_02197
OG0001389	Syad.g_00094	Syaj.g_02198
OG0001390	Syad.g_00095	Syaj.g_02199
OG0001391	Syad.g_00096	Syaj.g_02200
OG0001392	Syad.g_00097	Syaj.g_02201
OG0001393	Syad.g_00098	Syaj.g_02202
OG0001394	Syad.g_01920	Syaj.g_01059
OG0001395	Syad.g_01792	Syaj.g_00935
OG0001396	Syad.g_00455	Syaj.g_02498
OG0001397	Syad.g_02295	Syaj.g_01397
OG0001398	Syad.g_01977	Syaj.g_01116
OG0001400	Syad.g_00984	Syaj.g_00151
OG0001401	Syad.g_01233	Syaj.g_00381
OG0001402	Syad.g_02174	Syaj.g_01304
OG0001403	Syad.g_00197	Syaj.g_02297
OG0001404	Syad.g_02727	Syaj.g_01817
OG0001405	Syad.g_00728	Syaj.g_02773
OG0001407	Syad.g_00970	Syaj.g_00137
OG0001408	Syad.g_01431	Syaj.g_00561
OG0001410	Syad.g_00627	Syaj.g_02673
OG0001412	Syad.g_00453	Syaj.g_02496
OG0001413	Syad.g_02113	Syaj.g_01241
OG0001414	Syad.g_00615	Syaj.g_02664
OG0001416	Syad.g_02410	Syaj.g_01516
OG0001417	Syad.g_01729	Syaj.g_00858
OG0001419	Syad.g_00971	Syaj.g_00138
OG0001420	Syad.g_00963	Syaj.g_00131
OG0001421	Syad.g_02105	Syaj.g_01235
OG0001421	Syad.g_02039	Syaj.g_01167
OG0001425	Syad.g_00012	Syaj.g_02137
OG0001426	Syad.g_00855, Syad.g_01413, Syad.g_02234, Syad.g_01345, Syad.g_01968, Syad.g_02701, Syad.g_02002	Syaj.g_00014
OG0001426	Syad.g_02235	Syaj.g_01097
OG0001427	Syad.g_00408	Syaj.g_02066
OG0001427	Syad.g_01471	Syaj.g_00600
OG0001427	Syad.g_01470	Syaj.g_00599
OG0001427	Syad.g_02705, Syad.g_00478	Syaj.g_02521
OG0001427	Syad.g_01412	Syaj.g_00004
OG0001427	Syad.g_02339, Syad.g_01325	Syaj.g_02867
OG0001427	Syad.g_01943, Syad.g_00407	Syaj.g_00458
OG0001427	Syad.g_01321, Syad.g_01329, Syad.g_01333	Syaj.g_00460
OG0001427	Syad.g_01944	Syaj.g_02866
OG0001427	Syad.g_02342, Syad.g_00045, Syad.g_00403	Syaj.g_00459, Syaj.g_00456
OG0001427	Syad.g_02257	Syaj.g_01858
OG0001428	Syad.g_02906	Syaj.g_01993
OG0001430	Syad.g_03026	Syaj.g_02104
OG0001432	Syad.g_01382	Syaj.g_00509
OG0001434	Syad.g_01916	Syaj.g_01054
OG0001435	Syad.g_01612	Syaj.g_00736
OG0001436	Syad.g_00437	Syaj.g_02479
OG0001436	Syad.g_00436	Syaj.g_02478
OG0001438	Syad.g_00507	Syaj.g_02550
OG0001439	Syad.g_00476	Syaj.g_02520
OG0001443	Syad.g_00023	Syaj.g_02145
OG0001444	Syad.g_02779	Syaj.g_01865
OG0001444	Syad.g_00336	Syaj.g_02403
OG0001447	Syad.g_02842	Syaj.g_01927
OG0001448	Syad.g_02723	Syaj.g_01813
OG0001449	Syad.g_00583	Syaj.g_02625
OG0001452	Syad.g_00563	Syaj.g_02607
OG0001453	Syad.g_01709	Syaj.g_00838
OG0001454	Syad.g_02101	Syaj.g_01231
OG0001456	Syad.g_00101	Syaj.g_02205
OG0001457	Syad.g_00102	Syaj.g_02206
OG0001458	Syad.g_00103	Syaj.g_02207
OG0001459	Syad.g_01550	Syaj.g_00653
OG0001462	Syad.g_00204	Syaj.g_02304
OG0001463	Syad.g_01264	Syaj.g_00403
OG0001464	Syad.g_00743	Syaj.g_02788
OG0001465	Syad.g_01830	Syaj.g_00968
OG0001470	Syad.g_02462	Syaj.g_01567
OG0001471	Syad.g_00484	Syaj.g_02526
OG0001473	Syad.g_02127	Syaj.g_01255
OG0001474	Syad.g_00768	Syaj.g_02812
OG0001475	Syad.g_02464	Syaj.g_01569
OG0001477	Syad.g_01307	Syaj.g_00444
OG0001478	Syad.g_02371	Syaj.g_01470
OG0001478	Syad.g_02364	Syaj.g_01463, Syaj.g_01462
OG0001479	Syad.g_00765	Syaj.g_02809
OG0001480	Syad.g_01194	Syaj.g_00343
OG0001482	Syad.g_01719	Syaj.g_00848
OG0001487	Syad.g_02327	Syaj.g_01433
OG0001488	Syad.g_01175	Syaj.g_00324
OG0001489	Syad.g_00709	Syaj.g_02753
OG0001492	Syad.g_01448	Syaj.g_00578
OG0001493	Syad.g_01439	Syaj.g_00569
OG0001494	Syad.g_00267	Syaj.g_02353
OG0001494	Syad.g_02673	Syaj.g_01773
OG0001496	Syad.g_01309	Syaj.g_00446
OG0001497	Syad.g_01308	Syaj.g_00445
OG0001498	Syad.g_00786	Syaj.g_02830
OG0001499	Syad.g_02081	Syaj.g_01211
OG0001502	Syad.g_01202	Syaj.g_00351
OG0001504	Syad.g_01535	Syaj.g_00652
OG0001505	Syad.g_00259	Syaj.g_02359
OG0001508	Syad.g_02461	Syaj.g_01566
OG0001509	Syad.g_00302	Syaj.g_02376
OG0001509	Syad.g_00456	Syaj.g_02499
OG0001510	Syad.g_00342	Syaj.g_02410
OG0001511	Syad.g_02810	Syaj.g_01896
OG0001512	Syad.g_00822	Syaj.g_02878
OG0001513	Syad.g_00377	Syaj.g_02448
OG0001513	Syad.g_00646	Syaj.g_02690
OG0001514	Syad.g_01310	Syaj.g_00447
OG0001515	Syad.g_01343	Syaj.g_00483
OG0001516	Syad.g_01588	Syaj.g_00713
OG0001517	Syad.g_00762	Syaj.g_02806
OG0001518	Syad.g_00009	Syaj.g_02132
OG0001519	Syad.g_00025	Syaj.g_02147
OG0001520	Syad.g_01039	Syaj.g_00206
OG0001522	Syad.g_01243	Syaj.g_00385
OG0001525	Syad.g_00036	Syaj.g_02159
OG0001527	Syad.g_01030	Syaj.g_00198
OG0001528	Syad.g_02463	Syaj.g_01568
OG0001529	Syad.g_00210	Syaj.g_02311
OG0001530	Syad.g_02808	Syaj.g_01894
OG0001531	Syad.g_00823	Syaj.g_02879
OG0001532	Syad.g_01492	Syaj.g_00619
OG0001533	Syad.g_02388	Syaj.g_01487
OG0001534	Syad.g_01668	Syaj.g_00794
OG0001535	Syad.g_01685	Syaj.g_00813
OG0001536	Syad.g_01762	Syaj.g_00903
OG0001537	Syad.g_01949	Syaj.g_01066
OG0001538	Syad.g_01884	Syaj.g_01018
OG0001539	Syad.g_01607	Syaj.g_00731
OG0001540	Syad.g_02846	Syaj.g_01931
OG0001541	Syad.g_02915	Syaj.g_02002
OG0001542	Syad.g_02924	Syaj.g_02011
OG0001543	Syad.g_02969	Syaj.g_02057
OG0001544	Syad.g_00024	Syaj.g_02146
OG0001545	Syad.g_00126	Syaj.g_02226
OG0001547	Syad.g_01963	Syaj.g_01106
OG0001548	Syad.g_02092	Syaj.g_01222
OG0001551	Syad.g_01256	Syaj.g_00395
OG0001554	Syad.g_03031	Syaj.g_02109
OG0001556	Syad.g_01509	Syaj.g_00636
OG0001558	Syad.g_00182	Syaj.g_02282
OG0001559	Syad.g_02807	Syaj.g_01893
OG0001560	Syad.g_02793	Syaj.g_01879
OG0001561	Syad.g_01679	Syaj.g_00807
OG0001562	Syad.g_01693	Syaj.g_00821
OG0001563	Syad.g_00693	Syaj.g_02737
OG0001564	Syad.g_01539	Syaj.g_00657
OG0001567	Syad.g_01965	Syaj.g_01108
OG0001568	Syad.g_01961	Syaj.g_01104
OG0001570	Syad.g_01985	Syaj.g_01124
OG0001573	Syad.g_00490, Syad.g_00491, Syad.g_00477, Syad.g_01556, Syad.g_01566	Syaj.g_02533
OG0001574	Syad.g_01028	Syaj.g_00196
OG0001575	Syad.g_01033	Syaj.g_00201
OG0001576	Syad.g_01103	Syaj.g_00266
OG0001577	Syad.g_01148	Syaj.g_00298
OG0001579	Syad.g_00732	Syaj.g_02777
OG0001580	Syad.g_03020	Syaj.g_02100
OG0001582	Syad.g_02086	Syaj.g_01215
OG0001585	Syad.g_02678	Syaj.g_01778
OG0001586	Syad.g_02669	Syaj.g_01769
OG0001588	Syad.g_00428	Syaj.g_02467
OG0001589	Syad.g_02495	Syaj.g_01600
OG0001590	Syad.g_02158	Syaj.g_01289
OG0001592	Syad.g_03021	Syaj.g_02101
OG0001593	Syad.g_01422	Syaj.g_01083
OG0001593	Syad.g_00404	Syaj.g_02863, Syaj.g_00545, Syaj.g_01674, Syaj.g_00024
OG0001593	Syad.g_02237	Syaj.g_01099
OG0001594	Syad.g_03041	Syaj.g_02118
OG0001594	Syad.g_01570	Syaj.g_00701
OG0001594	Syad.g_02252	Syaj.g_01360
OG0001602	Syad.g_01831	Syaj.g_00969
OG0001614	Syad.g_00356	Syaj.g_02425
OG0001615	Syad.g_01205	Syaj.g_00354
OG0001615	Syad.g_01002	Syaj.g_00166
OG0001616	Syad.g_01515	Syaj.g_00642
OG0001617	Syad.g_01335	Syaj.g_00475
OG0001618	Syad.g_01805	Syaj.g_00947
OG0001619	Syad.g_01773	Syaj.g_00914
OG0001620	Syad.g_00774	Syaj.g_02818
OG0001621	Syad.g_00562	Syaj.g_02606
OG0001622	Syad.g_00137	Syaj.g_02237
OG0001623	Syad.g_00746	Syaj.g_02791
OG0001624	Syad.g_02110	Syaj.g_01239
OG0001624	Syad.g_00031	Syaj.g_02153
OG0001625	Syad.g_00555	Syaj.g_02600
OG0001634	Syad.g_01594	Syaj.g_00719
OG0001635	Syad.g_00322	Syaj.g_02390
OG0001636	Syad.g_00203	Syaj.g_02303
OG0001637	Syad.g_02508	Syaj.g_01611
OG0001638	Syad.g_02636	Syaj.g_01733
OG0001639	Syad.g_02539	Syaj.g_01636
OG0001640	Syad.g_01274	Syaj.g_00411
OG0001641	Syad.g_01711	Syaj.g_00840
OG0001642	Syad.g_01197	Syaj.g_00347
OG0001643	Syad.g_02147	Syaj.g_01278
OG0001644	Syad.g_01799	Syaj.g_00941
OG0001646	Syad.g_01399	Syaj.g_01804
OG0001646	Syad.g_01392	Syaj.g_00519
OG0001647	Syad.g_00531	Syaj.g_02574
OG0001652	Syad.g_00180	Syaj.g_02280
OG0001653	Syad.g_02782	Syaj.g_01868
OG0001654	Syad.g_02537	Syaj.g_01634
OG0001655	Syad.g_02108	Syaj.g_01238
OG0001656	Syad.g_00731	Syaj.g_02776
OG0001657	Syad.g_02889	Syaj.g_01976
OG0001658	Syad.g_03033	Syaj.g_02110
OG0001659	Syad.g_01507	Syaj.g_00634
OG0001660	Syad.g_02816	Syaj.g_01902
OG0001666	Syad.g_01536	Syaj.g_00654
OG0001671	Syad.g_02974	Syaj.g_02062
OG0001672	Syad.g_02743	Syaj.g_01833
OG0001673	Syad.g_00812	Syaj.g_02855
OG0001675	Syad.g_01695	Syaj.g_00823
OG0001676	Syad.g_00734	Syaj.g_02779
OG0001677	Syad.g_00718	Syaj.g_02763
OG0001677	Syad.g_01497	Syaj.g_00624
OG0001678	Syad.g_00593	Syaj.g_02640
OG0001679	Syad.g_01038, Syad.g_01037	Syaj.g_00205
OG0001680	Syad.g_01171	Syaj.g_00320
OG0001681	Syad.g_00837	Syaj.g_02893
OG0001682	Syad.g_02102	Syaj.g_01232
OG0001682	Syad.g_01807	Syaj.g_00949
OG0001691	Syad.g_02182	Syaj.g_01312
OG0001692	Syad.g_02271	Syaj.g_01374
OG0001693	Syad.g_01291	Syaj.g_00428
OG0001694	Syad.g_00521	Syaj.g_02563
OG0001695	Syad.g_00123	Syaj.g_02223
OG0001700	Syad.g_01976	Syaj.g_01115
OG0001702	Syad.g_02772	Syaj.g_01851, Syaj.g_01857
OG0001703	Syad.g_00894	Syaj.g_00062
OG0001713	Syad.g_01164	Syaj.g_00314
OG0001714	Syad.g_02675	Syaj.g_01775
OG0001715	Syad.g_02084	Syaj.g_01213
OG0001716	Syad.g_01200	Syaj.g_00350
OG0001717	Syad.g_02901	Syaj.g_01988
OG0001728	Syad.g_01079	Syaj.g_00244
OG0001728	Syad.g_01080	Syaj.g_00011
OG0001728	Syad.g_02036	Syaj.g_02518, Syaj.g_01164
OG0001728	Syad.g_02241	Syaj.g_00010
OG0001728	Syad.g_02003	Syaj.g_00013
OG0001729	Syad.g_00828	Syaj.g_02885
OG0001730	Syad.g_00832	Syaj.g_02887
OG0001731	Syad.g_02563	Syaj.g_01663
OG0001732	Syad.g_01464	Syaj.g_00595
OG0001733	Syad.g_01602	Syaj.g_00726
OG0001735	Syad.g_01573	Syaj.g_00704
OG0001736	Syad.g_00450	Syaj.g_02493
OG0001737	Syad.g_00501	Syaj.g_02544
OG0001738	Syad.g_00462	Syaj.g_02505
OG0001739	Syad.g_00122	Syaj.g_02222
OG0001740	Syad.g_00124	Syaj.g_02224
OG0001747	Syad.g_02871	Syaj.g_01958
OG0001748	Syad.g_02976	Syaj.g_02064
OG0001749	Syad.g_00446	Syaj.g_02489
OG0001750	Syad.g_02780	Syaj.g_01866
OG0001751	Syad.g_00811	Syaj.g_02854
OG0001752	Syad.g_02518	Syaj.g_01621
OG0001753	Syad.g_02511	Syaj.g_01614
OG0001754	Syad.g_02510	Syaj.g_01613
OG0001755	Syad.g_00949	Syaj.g_00115
OG0001756	Syad.g_00022	Syaj.g_02144
OG0001758	Syad.g_01546	Syaj.g_00665
OG0001759	Syad.g_01373	Syaj.g_00499
OG0001759	Syad.g_02069	Syaj.g_01196
OG0001760	Syad.g_01472	Syaj.g_00601
OG0001760	Syad.g_02961	Syaj.g_02049
OG0001761	Syad.g_02198	Syaj.g_01328
OG0001762	Syad.g_01704	Syaj.g_00833
OG0001763	Syad.g_01716	Syaj.g_00845
OG0001764	Syad.g_01642	Syaj.g_00767
