Orthogroup	Prbj	Prba
OG0001131	Prbj.g_00406	Prba.g_00436
OG0001132	Prbj.g_00405	Prba.g_00437
OG0001133	Prbj.g_00404	Prba.g_00438
OG0001134	Prbj.g_00403	Prba.g_01048
OG0001135	Prbj.g_00402	Prba.g_01049
OG0001136	Prbj.g_00401	Prba.g_01050
OG0001137	Prbj.g_00400	Prba.g_01051
OG0001138	Prbj.g_00399	Prba.g_01052
OG0001139	Prbj.g_00397	Prba.g_01053
OG0001140	Prbj.g_00395	Prba.g_01054
OG0001141	Prbj.g_00394	Prba.g_01055
OG0001142	Prbj.g_00368	Prba.g_01059
OG0001143	Prbj.g_00367	Prba.g_01060
OG0001144	Prbj.g_00365	Prba.g_01061
OG0001145	Prbj.g_00364	Prba.g_01062
OG0001146	Prbj.g_00363	Prba.g_01063
OG0001147	Prbj.g_00362	Prba.g_01064
OG0001148	Prbj.g_00361	Prba.g_01065
OG0001149	Prbj.g_01494	Prba.g_01067
OG0001150	Prbj.g_01498	Prba.g_01068
OG0001151	Prbj.g_01501	Prba.g_01070
OG0001152	Prbj.g_01502	Prba.g_01071
OG0001153	Prbj.g_01504	Prba.g_01072
OG0001154	Prbj.g_01506	Prba.g_01074
OG0001155	Prbj.g_01509	Prba.g_01076
OG0001156	Prbj.g_01513	Prba.g_01078
OG0001157	Prbj.g_01515	Prba.g_01079
OG0001158	Prbj.g_01517	Prba.g_00753
OG0001159	Prbj.g_01518	Prba.g_00754
OG0001160	Prbj.g_01519	Prba.g_00755
OG0001161	Prbj.g_01576	Prba.g_00756
OG0001162	Prbj.g_01577	Prba.g_00757
OG0001163	Prbj.g_01578	Prba.g_00758
OG0001164	Prbj.g_01579	Prba.g_00759
OG0001165	Prbj.g_01580	Prba.g_00760
OG0001166	Prbj.g_01581	Prba.g_00761
OG0001167	Prbj.g_01592	Prba.g_00762
OG0001168	Prbj.g_01593	Prba.g_00763
OG0001169	Prbj.g_01594	Prba.g_00764
OG0001170	Prbj.g_01596	Prba.g_00766
OG0001171	Prbj.g_01597	Prba.g_00767
OG0001172	Prbj.g_01599	Prba.g_00769
OG0001173	Prbj.g_01821	Prba.g_00771
OG0001174	Prbj.g_01820	Prba.g_00772
OG0001175	Prbj.g_01819	Prba.g_00773
OG0001176	Prbj.g_01809	Prba.g_00774
OG0001177	Prbj.g_01290	Prba.g_00776
OG0001178	Prbj.g_01286	Prba.g_00779
OG0001179	Prbj.g_01285	Prba.g_00780
OG0001180	Prbj.g_01284	Prba.g_00781
OG0001181	Prbj.g_01283	Prba.g_00782
OG0001182	Prbj.g_01282	Prba.g_00783
OG0001183	Prbj.g_01281	Prba.g_00784
OG0001184	Prbj.g_01253	Prba.g_00786
OG0001185	Prbj.g_01250	Prba.g_00789
OG0001186	Prbj.g_01249	Prba.g_00790
OG0001187	Prbj.g_01248	Prba.g_00792
OG0001188	Prbj.g_01245	Prba.g_00793
OG0001189	Prbj.g_01244	Prba.g_00794
OG0001190	Prbj.g_01243	Prba.g_00795
OG0001191	Prbj.g_01241	Prba.g_00796
OG0001192	Prbj.g_01239	Prba.g_00797
OG0001193	Prbj.g_01238	Prba.g_00798
OG0001194	Prbj.g_01236	Prba.g_00799
OG0001195	Prbj.g_01235	Prba.g_00800
OG0001196	Prbj.g_01234	Prba.g_00801
OG0001197	Prbj.g_01233	Prba.g_00802
OG0001198	Prbj.g_01232	Prba.g_00803
OG0001199	Prbj.g_01231	Prba.g_00804
OG0001200	Prbj.g_01229	Prba.g_00805
OG0001201	Prbj.g_01228	Prba.g_00806
OG0001202	Prbj.g_01227	Prba.g_00807
OG0001203	Prbj.g_01225	Prba.g_00809
OG0001204	Prbj.g_01221	Prba.g_00811
OG0001205	Prbj.g_01219	Prba.g_00812
OG0001206	Prbj.g_01218	Prba.g_00813
OG0001207	Prbj.g_01955	Prba.g_00814
OG0001208	Prbj.g_01956	Prba.g_00815
OG0001209	Prbj.g_01957	Prba.g_00816
OG0001210	Prbj.g_01958	Prba.g_00817
OG0001211	Prbj.g_01960	Prba.g_00818
OG0001212	Prbj.g_01961	Prba.g_00819
OG0001213	Prbj.g_01962	Prba.g_00820
OG0001214	Prbj.g_01964	Prba.g_00822
OG0001215	Prbj.g_01966	Prba.g_00823
OG0001216	Prbj.g_01968	Prba.g_00824
OG0001217	Prbj.g_01969	Prba.g_00825
OG0001218	Prbj.g_01970	Prba.g_00826
OG0001219	Prbj.g_01975	Prba.g_00829
OG0001220	Prbj.g_01980	Prba.g_00830
OG0001221	Prbj.g_02002	Prba.g_00833
OG0001222	Prbj.g_02005	Prba.g_00834
OG0001223	Prbj.g_02006	Prba.g_00835
OG0001224	Prbj.g_02008	Prba.g_00836
OG0001225	Prbj.g_02009	Prba.g_00837
OG0001226	Prbj.g_02012	Prba.g_00838
OG0001227	Prbj.g_02013	Prba.g_00839
OG0001228	Prbj.g_02019	Prba.g_00840
OG0001229	Prbj.g_02020	Prba.g_00841
OG0001230	Prbj.g_02021	Prba.g_00842
OG0001231	Prbj.g_02034	Prba.g_00843
OG0001232	Prbj.g_02043	Prba.g_00844
OG0001233	Prbj.g_02044	Prba.g_00845
OG0001234	Prbj.g_02045	Prba.g_00846
OG0001235	Prbj.g_02046	Prba.g_00847
OG0001236	Prbj.g_02048	Prba.g_01777
OG0001237	Prbj.g_02049	Prba.g_01778
OG0001238	Prbj.g_02053	Prba.g_01780
OG0001239	Prbj.g_02055	Prba.g_01781
OG0001240	Prbj.g_02056	Prba.g_01782
OG0001241	Prbj.g_02060	Prba.g_01784
OG0001242	Prbj.g_02062	Prba.g_01785
OG0001243	Prbj.g_02063	Prba.g_01786
OG0001244	Prbj.g_02065	Prba.g_01787
OG0001245	Prbj.g_02067	Prba.g_01788
OG0001246	Prbj.g_02069	Prba.g_01789
OG0001247	Prbj.g_02070	Prba.g_01790
OG0001248	Prbj.g_02071	Prba.g_01791
OG0001249	Prbj.g_02072	Prba.g_01792
OG0001250	Prbj.g_02073	Prba.g_01793
OG0001251	Prbj.g_00603	Prba.g_01880
OG0001252	Prbj.g_01545	Prba.g_01926
OG0001253	Prbj.g_00538	Prba.g_01938
OG0001254	Prbj.g_01406	Prba.g_00498
OG0001255	Prbj.g_00342	Prba.g_00549
OG0001257	Prbj.g_01628	Prba.g_00979
OG0001258	Prbj.g_01609	Prba.g_00963
OG0001259	Prbj.g_01782	Prba.g_01727
OG0001261	Prbj.g_02475	Prba.g_01464
OG0001262	Prbj.g_02498	Prba.g_01448
OG0001264	Prbj.g_02339	Prba.g_01396
OG0001265	Prbj.g_02209	Prba.g_01288
OG0001266	Prbj.g_00678	Prba.g_01240
OG0001267	Prbj.g_00769	Prba.g_00080
OG0001268	Prbj.g_00969	Prba.g_00067
OG0001269	Prbj.g_00670	Prba.g_00213
OG0001270	Prbj.g_02627	Prba.g_00348
OG0001271	Prbj.g_01691	Prba.g_00337
OG0001272	Prbj.g_00907	Prba.g_00295
OG0001273	Prbj.g_02106	Prba.g_00294
OG0001274	Prbj.g_00780	Prba.g_00289
OG0001275	Prbj.g_00158	Prba.g_00272
OG0001276	Prbj.g_02368	Prba.g_00262
OG0001278	Prbj.g_00870	Prba.g_00234
OG0001279	Prbj.g_00865	Prba.g_00230
OG0001280	Prbj.g_00862	Prba.g_00227
OG0001281	Prbj.g_02653	Prba.g_00360
OG0001282	Prbj.g_00851	Prba.g_00385
OG0001283	Prbj.g_01512	Prba.g_01077
OG0001284	Prbj.g_01287	Prba.g_00778
OG0001285	Prbj.g_01223	Prba.g_00810
OG0001286	Prbj.g_02058	Prba.g_01783
OG0001288	Prbj.g_00101	Prba.g_01024
OG0001290	Prbj.g_01203	Prba.g_01823
OG0001291	Prbj.g_00567	Prba.g_01859
OG0001292	Prbj.g_00570	Prba.g_01862
OG0001293	Prbj.g_00572	Prba.g_01864
OG0001294	Prbj.g_00604	Prba.g_01881
OG0001295	Prbj.g_01560	Prba.g_01907
OG0001296	Prbj.g_01529	Prba.g_01913
OG0001297	Prbj.g_01164	Prba.g_00655
OG0001298	Prbj.g_01340	Prba.g_00462
OG0001299	Prbj.g_01353	Prba.g_00471
OG0001300	Prbj.g_01896	Prba.g_00867
OG0001301	Prbj.g_02575	Prba.g_01680
OG0001303	Prbj.g_00663	Prba.g_01547
OG0001304	Prbj.g_01847	Prba.g_01273
OG0001305	Prbj.g_01842	Prba.g_01268
OG0001306	Prbj.g_02042	Prba.g_01232
OG0001307	Prbj.g_02357	Prba.g_01223
OG0001308	Prbj.g_00046	Prba.g_00737
OG0001309	Prbj.g_01220	Prba.g_00735
OG0001310	Prbj.g_00688	Prba.g_00724
OG0001311	Prbj.g_00007	Prba.g_00035
OG0001312	Prbj.g_00671	Prba.g_00212
OG0001313	Prbj.g_01184	Prba.g_00291
OG0001314	Prbj.g_00477	Prba.g_00597
OG0001315	Prbj.g_00426	Prba.g_00563
OG0001316	Prbj.g_01505	Prba.g_01073
OG0001319	Prbj.g_02610	Prba.g_00457
OG0001320	Prbj.g_02145	Prba.g_00994
OG0001324	Prbj.g_02632	Prba.g_01215
OG0001326	Prbj.g_00731	Prba.g_01164
OG0001327	Prbj.g_01718	Prba.g_01166
OG0001328	Prbj.g_01734	Prba.g_01197
OG0001329	Prbj.g_02051	Prba.g_00176
OG0001331	Prbj.g_00864	Prba.g_00229
OG0001333	Prbj.g_00409	Prba.g_00433
OG0001335	Prbj.g_01226	Prba.g_00808
OG0001336	Prbj.g_01531	Prba.g_01916
OG0001337	Prbj.g_01558	Prba.g_01906
OG0001339	Prbj.g_01168	Prba.g_00659
OG0001340	Prbj.g_01346	Prba.g_00467
OG0001341	Prbj.g_01369	Prba.g_00479
OG0001342	Prbj.g_01405	Prba.g_00497
OG0001343	Prbj.g_00335	Prba.g_00555
OG0001344	Prbj.g_00826	Prba.g_00872
OG0001345	Prbj.g_00098	Prba.g_01027
OG0001346	Prbj.g_00131	Prba.g_00989
OG0001347	Prbj.g_01624	Prba.g_00975
OG0001348	Prbj.g_02091	Prba.g_00957
OG0001350	Prbj.g_02100	Prba.g_00947
OG0001351	Prbj.g_01797	Prba.g_01739
OG0001353	Prbj.g_00269	Prba.g_01614
OG0001355	Prbj.g_02482	Prba.g_01458
OG0001357	Prbj.g_02227	Prba.g_01309
OG0001358	Prbj.g_02210	Prba.g_01289
OG0001361	Prbj.g_02165	Prba.g_00013
OG0001362	Prbj.g_01299	Prba.g_01136
OG0001366	Prbj.g_00460	Prba.g_00583
OG0001367	Prbj.g_00377, Prbj.g_00390	Prba.g_00374
OG0001368	Prbj.g_01288	Prba.g_00777
OG0001369	Prbj.g_02208	Prba.g_01287
OG0001375	Prbj.g_01541	Prba.g_01923
OG0001378	Prbj.g_01395	Prba.g_00490
OG0001381	Prbj.g_01893	Prba.g_01007
OG0001384	Prbj.g_02109	Prba.g_00942
OG0001396	Prbj.g_02309	Prba.g_01305
OG0001412	Prbj.g_02298	Prba.g_01356
OG0001413	Prbj.g_01330, Prbj.g_00194, Prbj.g_02695, Prbj.g_00726	Prba.g_00002
OG0001415	Prbj.g_00360	Prba.g_00542
OG0001416	Prbj.g_02111	Prba.g_00940
OG0001425	Prbj.g_02174	Prba.g_00277
OG0001426	Prbj.g_02052	Prba.g_01779
OG0001429	Prbj.g_02252	Prba.g_01327
OG0001430	Prbj.g_00038	Prba.g_01296
OG0001436	Prbj.g_01986	Prba.g_01535
OG0001438	Prbj.g_02549	Prba.g_01697
OG0001439	Prbj.g_02473	Prba.g_01467
OG0001442	Prbj.g_00043	Prba.g_00104, Prba.g_00721
OG0001448	Prbj.g_00690	Prba.g_00265
OG0001452	Prbj.g_01972	Prba.g_00828
OG0001453	Prbj.g_00736	Prba.g_00254
OG0001455	Prbj.g_00045, Prbj.g_00051	Prba.g_00921, Prba.g_01046
OG0001467	Prbj.g_01053	Prba.g_00716
OG0001470	Prbj.g_01457	Prba.g_00536
OG0001471	Prbj.g_02457	Prba.g_01042
OG0001472	Prbj.g_00920	Prba.g_01437
OG0001474	Prbj.g_02022	Prba.g_01426
OG0001475	Prbj.g_01979	Prba.g_01255
OG0001476	Prbj.g_01978	Prba.g_01254
OG0001477	Prbj.g_01977	Prba.g_01253
OG0001478	Prbj.g_00764	Prba.g_01247
OG0001479	Prbj.g_00018	Prba.g_01220
OG0001480	Prbj.g_00091	Prba.g_00750
OG0001481	Prbj.g_00309	Prba.g_00047
OG0001483	Prbj.g_01720	Prba.g_01186
OG0001486	Prbj.g_02385	Prba.g_01376
OG0001487	Prbj.g_02554	Prba.g_01540
OG0001489	Prbj.g_00378	Prba.g_00869
OG0001493	Prbj.g_02023	Prba.g_01425
OG0001494	Prbj.g_02024	Prba.g_01424
OG0001495	Prbj.g_02025	Prba.g_01423
OG0001496	Prbj.g_02026	Prba.g_01422
OG0001497	Prbj.g_02027	Prba.g_01421
OG0001498	Prbj.g_02028	Prba.g_01420
OG0001499	Prbj.g_02029	Prba.g_01419
OG0001500	Prbj.g_02030	Prba.g_01418
OG0001501	Prbj.g_02031	Prba.g_01417
OG0001502	Prbj.g_02032	Prba.g_01416
OG0001503	Prbj.g_02033	Prba.g_01415
OG0001508	Prbj.g_02626	Prba.g_00286
OG0001512	Prbj.g_02148, Prbj.g_00210	Prba.g_01118
OG0001513	Prbj.g_00618, Prbj.g_01300	Prba.g_01893
OG0001525	Prbj.g_01731	Prba.g_01002
OG0001532	Prbj.g_01210	Prba.g_01827
OG0001542	Prbj.g_01316	Prba.g_00281
OG0001592	Prbj.g_01327	Prba.g_00896
OG0001596	Prbj.g_01682	Prba.g_01550
OG0001606	Prbj.g_00334	Prba.g_00556
OG0001621	Prbj.g_00379	Prba.g_01542
OG0001623	Prbj.g_00337	Prba.g_00553
OG0001695	Prbj.g_01257	Prba.g_00162
OG0001713	Prbj.g_01254	Prba.g_00174
OG0001875	Prbj.g_02465	Prba.g_00917
OG0001876	Prbj.g_02321	Prba.g_00914
OG0001882	Prbj.g_02633	Prba.g_00244
OG0002035	Prbj.g_00193	Prba.g_01119
OG0002137	Prbj.g_01520	Prba.g_00156
OG0002148	Prbj.g_00728	Prba.g_01212
OG0002215	Prbj.g_01521	Prba.g_00127
OG0003360	Prbj.g_00555	Prba.g_01109
