Orthogroup	Prbj	Prbn
OG0001085	Prbj.g_01029	Prbn.g_01833
OG0001086	Prbj.g_01033	Prbn.g_01830
OG0001087	Prbj.g_01034	Prbn.g_01829
OG0001088	Prbj.g_02635	Prbn.g_01828
OG0001089	Prbj.g_01025	Prbn.g_01838
OG0001090	Prbj.g_01023	Prbn.g_01840
OG0001091	Prbj.g_01022	Prbn.g_01841
OG0001092	Prbj.g_01021	Prbn.g_01842
OG0001093	Prbj.g_01020	Prbn.g_01843
OG0001094	Prbj.g_01019	Prbn.g_01844
OG0001095	Prbj.g_01018	Prbn.g_01845
OG0001096	Prbj.g_01017	Prbn.g_01846
OG0001097	Prbj.g_01016	Prbn.g_01847
OG0001098	Prbj.g_01015	Prbn.g_01848
OG0001099	Prbj.g_01014	Prbn.g_01849
OG0001100	Prbj.g_01013	Prbn.g_01850
OG0001101	Prbj.g_01012	Prbn.g_01851
OG0001102	Prbj.g_01011	Prbn.g_01852
OG0001103	Prbj.g_01010	Prbn.g_01853
OG0001104	Prbj.g_01009	Prbn.g_01854
OG0001105	Prbj.g_01008	Prbn.g_01855
OG0001106	Prbj.g_01007	Prbn.g_01856
OG0001107	Prbj.g_01006	Prbn.g_01857
OG0001108	Prbj.g_01005	Prbn.g_01858
OG0001109	Prbj.g_01004	Prbn.g_01859
OG0001110	Prbj.g_01003	Prbn.g_01860
OG0001111	Prbj.g_01002	Prbn.g_01861
OG0001112	Prbj.g_01001	Prbn.g_01862
OG0001113	Prbj.g_01000	Prbn.g_01863
OG0001114	Prbj.g_00999	Prbn.g_01864
OG0001115	Prbj.g_00998	Prbn.g_01865
OG0001116	Prbj.g_00997	Prbn.g_01866
OG0001117	Prbj.g_00996	Prbn.g_01867
OG0001118	Prbj.g_00995	Prbn.g_01868
OG0001119	Prbj.g_00994	Prbn.g_01869
OG0001120	Prbj.g_00993	Prbn.g_01870
OG0001121	Prbj.g_00990	Prbn.g_01872
OG0001122	Prbj.g_00989	Prbn.g_01873
OG0001123	Prbj.g_00988	Prbn.g_01874
OG0001124	Prbj.g_00986	Prbn.g_01876
OG0001125	Prbj.g_00984	Prbn.g_01878
OG0001126	Prbj.g_00983	Prbn.g_01879
OG0001127	Prbj.g_00414	Prbn.g_01882
OG0001128	Prbj.g_00413	Prbn.g_01883
OG0001129	Prbj.g_00410	Prbn.g_01884
OG0001130	Prbj.g_00407	Prbn.g_01887
OG0001131	Prbj.g_00406	Prbn.g_01888
OG0001132	Prbj.g_00405	Prbn.g_01889
OG0001133	Prbj.g_00404	Prbn.g_01890
OG0001134	Prbj.g_00403	Prbn.g_01891
OG0001135	Prbj.g_00402	Prbn.g_01892
OG0001136	Prbj.g_00401	Prbn.g_01893
OG0001137	Prbj.g_00400	Prbn.g_01894
OG0001138	Prbj.g_00399	Prbn.g_01895
OG0001139	Prbj.g_00397	Prbn.g_01897
OG0001140	Prbj.g_00395	Prbn.g_01898
OG0001141	Prbj.g_00394	Prbn.g_01899
OG0001142	Prbj.g_00368	Prbn.g_01903
OG0001143	Prbj.g_00367	Prbn.g_01904
OG0001144	Prbj.g_00365	Prbn.g_01905
OG0001145	Prbj.g_00364	Prbn.g_01906
OG0001146	Prbj.g_00363	Prbn.g_01907
OG0001147	Prbj.g_00362	Prbn.g_01908
OG0001148	Prbj.g_00361	Prbn.g_01909
OG0001149	Prbj.g_01494	Prbn.g_01911
OG0001150	Prbj.g_01498	Prbn.g_01912
OG0001151	Prbj.g_01501	Prbn.g_01916
OG0001152	Prbj.g_01502	Prbn.g_01917
OG0001153	Prbj.g_01504	Prbn.g_01918
OG0001154	Prbj.g_01506	Prbn.g_01920
OG0001155	Prbj.g_01509	Prbn.g_01017
OG0001156	Prbj.g_01513	Prbn.g_01015
OG0001157	Prbj.g_01515	Prbn.g_01013
OG0001158	Prbj.g_01517	Prbn.g_01011
OG0001159	Prbj.g_01518	Prbn.g_01010
OG0001160	Prbj.g_01519	Prbn.g_01009
OG0001161	Prbj.g_01576	Prbn.g_01008
OG0001162	Prbj.g_01577	Prbn.g_01007
OG0001163	Prbj.g_01578	Prbn.g_01006
OG0001164	Prbj.g_01579	Prbn.g_01005
OG0001165	Prbj.g_01580	Prbn.g_01004
OG0001166	Prbj.g_01581	Prbn.g_01003
OG0001167	Prbj.g_01592	Prbn.g_01001
OG0001168	Prbj.g_01593	Prbn.g_01000
OG0001169	Prbj.g_01594	Prbn.g_00999
OG0001170	Prbj.g_01596	Prbn.g_00998
OG0001171	Prbj.g_01597	Prbn.g_00997
OG0001172	Prbj.g_01599	Prbn.g_00995
OG0001173	Prbj.g_01821	Prbn.g_00993
OG0001174	Prbj.g_01820	Prbn.g_00992
OG0001175	Prbj.g_01819	Prbn.g_00991
OG0001176	Prbj.g_01809	Prbn.g_00989
OG0001177	Prbj.g_01290	Prbn.g_00987
OG0001178	Prbj.g_01286	Prbn.g_00984
OG0001179	Prbj.g_01285	Prbn.g_00983
OG0001180	Prbj.g_01284	Prbn.g_00982
OG0001181	Prbj.g_01283	Prbn.g_00981
OG0001182	Prbj.g_01282	Prbn.g_00980
OG0001183	Prbj.g_01281	Prbn.g_00979
OG0001184	Prbj.g_01253	Prbn.g_00977
OG0001185	Prbj.g_01250	Prbn.g_00975
OG0001186	Prbj.g_01249	Prbn.g_00974
OG0001187	Prbj.g_01248	Prbn.g_00973
OG0001188	Prbj.g_01245	Prbn.g_00972
OG0001189	Prbj.g_01244	Prbn.g_00971
OG0001190	Prbj.g_01243	Prbn.g_00970
OG0001191	Prbj.g_01241	Prbn.g_00969
OG0001192	Prbj.g_01239	Prbn.g_00968
OG0001193	Prbj.g_01238	Prbn.g_00967
OG0001194	Prbj.g_01236	Prbn.g_00966
OG0001195	Prbj.g_01235	Prbn.g_00965
OG0001196	Prbj.g_01234	Prbn.g_00964
OG0001197	Prbj.g_01233	Prbn.g_00963
OG0001198	Prbj.g_01232	Prbn.g_00962
OG0001199	Prbj.g_01231	Prbn.g_00961
OG0001200	Prbj.g_01229	Prbn.g_00960
OG0001201	Prbj.g_01228	Prbn.g_00959
OG0001202	Prbj.g_01227	Prbn.g_00958
OG0001203	Prbj.g_01225	Prbn.g_00957
OG0001204	Prbj.g_01221	Prbn.g_00955
OG0001205	Prbj.g_01219	Prbn.g_00953
OG0001206	Prbj.g_01218	Prbn.g_00952
OG0001207	Prbj.g_01955	Prbn.g_00951
OG0001208	Prbj.g_01956	Prbn.g_00950
OG0001209	Prbj.g_01957	Prbn.g_00949
OG0001210	Prbj.g_01958	Prbn.g_00948
OG0001211	Prbj.g_01960	Prbn.g_00947
OG0001212	Prbj.g_01961	Prbn.g_00946
OG0001213	Prbj.g_01962	Prbn.g_00945
OG0001214	Prbj.g_01964	Prbn.g_00943
OG0001215	Prbj.g_01966	Prbn.g_00942
OG0001216	Prbj.g_01968	Prbn.g_00941
OG0001217	Prbj.g_01969	Prbn.g_00940
OG0001218	Prbj.g_01970	Prbn.g_00939
OG0001219	Prbj.g_01975	Prbn.g_00936
OG0001220	Prbj.g_01980	Prbn.g_00935
OG0001221	Prbj.g_02002	Prbn.g_00931
OG0001222	Prbj.g_02005	Prbn.g_00930
OG0001223	Prbj.g_02006	Prbn.g_00929
OG0001224	Prbj.g_02008	Prbn.g_00927
OG0001225	Prbj.g_02009	Prbn.g_00926
OG0001226	Prbj.g_02012	Prbn.g_00925
OG0001227	Prbj.g_02013	Prbn.g_00924
OG0001228	Prbj.g_02019	Prbn.g_00923
OG0001229	Prbj.g_02020	Prbn.g_00922
OG0001230	Prbj.g_02021	Prbn.g_00921
OG0001231	Prbj.g_02034	Prbn.g_00920
OG0001232	Prbj.g_02043	Prbn.g_00917
OG0001233	Prbj.g_02044	Prbn.g_00916
OG0001234	Prbj.g_02045	Prbn.g_00915
OG0001235	Prbj.g_02046	Prbn.g_00914
OG0001236	Prbj.g_02048	Prbn.g_00912
OG0001237	Prbj.g_02049	Prbn.g_00911
OG0001238	Prbj.g_02053	Prbn.g_00908
OG0001239	Prbj.g_02055	Prbn.g_00907
OG0001240	Prbj.g_02056	Prbn.g_00906
OG0001241	Prbj.g_02060	Prbn.g_00291
OG0001242	Prbj.g_02062	Prbn.g_00292
OG0001243	Prbj.g_02063	Prbn.g_00293
OG0001244	Prbj.g_02065	Prbn.g_00294
OG0001245	Prbj.g_02067	Prbn.g_00295
OG0001246	Prbj.g_02069	Prbn.g_00296
OG0001247	Prbj.g_02070	Prbn.g_00297
OG0001248	Prbj.g_02071	Prbn.g_00298
OG0001249	Prbj.g_02072	Prbn.g_00299
OG0001250	Prbj.g_02073	Prbn.g_00300
OG0001251	Prbj.g_00603	Prbn.g_01329
OG0001252	Prbj.g_01545	Prbn.g_01279
OG0001253	Prbj.g_00538	Prbn.g_01264
OG0001254	Prbj.g_01406	Prbn.g_00048
OG0001255	Prbj.g_00342	Prbn.g_00104
OG0001257	Prbj.g_01628	Prbn.g_00632
OG0001258	Prbj.g_01609	Prbn.g_00616
OG0001259	Prbj.g_01782	Prbn.g_00525
OG0001261	Prbj.g_02475	Prbn.g_01510
OG0001262	Prbj.g_02498	Prbn.g_01493
OG0001264	Prbj.g_02339	Prbn.g_01622
OG0001265	Prbj.g_02209	Prbn.g_01375
OG0001266	Prbj.g_00678	Prbn.g_00476
OG0001267	Prbj.g_00769	Prbn.g_01171
OG0001268	Prbj.g_00969	Prbn.g_01186
OG0001269	Prbj.g_00670	Prbn.g_01215
OG0001270	Prbj.g_02627	Prbn.g_00255
OG0001271	Prbj.g_01691	Prbn.g_00268
OG0001272	Prbj.g_00907	Prbn.g_00467
OG0001273	Prbj.g_02106	Prbn.g_00865
OG0001274	Prbj.g_00780	Prbn.g_00134
OG0001275	Prbj.g_00158	Prbn.g_01114
OG0001276	Prbj.g_02368	Prbn.g_01354
OG0001278	Prbj.g_00870	Prbn.g_01736
OG0001279	Prbj.g_00865	Prbn.g_01740
OG0001280	Prbj.g_00862	Prbn.g_01743
OG0001281	Prbj.g_02653	Prbn.g_01814
OG0001282	Prbj.g_00851	Prbn.g_01750
OG0001283	Prbj.g_01512	Prbn.g_01016
OG0001284	Prbj.g_01287	Prbn.g_00985
OG0001285	Prbj.g_01223	Prbn.g_00956
OG0001287	Prbj.g_00214, Prbj.g_02701	Prbn.g_00133
OG0001288	Prbj.g_00101	Prbn.g_00676
OG0001290	Prbj.g_01203	Prbn.g_00751
OG0001291	Prbj.g_00567	Prbn.g_00706
OG0001292	Prbj.g_00570	Prbn.g_00703
OG0001294	Prbj.g_00604	Prbn.g_01328
OG0001295	Prbj.g_01560	Prbn.g_01298
OG0001296	Prbj.g_01529	Prbn.g_01291
OG0001297	Prbj.g_01164	Prbn.g_00354
OG0001298	Prbj.g_01340	Prbn.g_00306
OG0001299	Prbj.g_01353	Prbn.g_00018
OG0001300	Prbj.g_01896	Prbn.g_01104
OG0001301	Prbj.g_02575	Prbn.g_00428
OG0001303	Prbj.g_00663	Prbn.g_01126
OG0001304	Prbj.g_01847	Prbn.g_01462
OG0001305	Prbj.g_01842	Prbn.g_01467
OG0001306	Prbj.g_02042	Prbn.g_00918
OG0001307	Prbj.g_02357	Prbn.g_01103
OG0001308	Prbj.g_00046	Prbn.g_00875
OG0001309	Prbj.g_01220	Prbn.g_00954
OG0001310	Prbj.g_00688	Prbn.g_01024
OG0001311	Prbj.g_00007	Prbn.g_00395
OG0001312	Prbj.g_00671	Prbn.g_01214
OG0001313	Prbj.g_01184	Prbn.g_00691
OG0001315	Prbj.g_00426	Prbn.g_01804
OG0001316	Prbj.g_01505	Prbn.g_01919
OG0001319	Prbj.g_02610	Prbn.g_00312
OG0001320	Prbj.g_02145	Prbn.g_00146
OG0001324	Prbj.g_02632	Prbn.g_00774
OG0001326	Prbj.g_00731	Prbn.g_00138
OG0001327	Prbj.g_01718	Prbn.g_00876
OG0001328	Prbj.g_01734	Prbn.g_01079
OG0001329	Prbj.g_02051	Prbn.g_00909
OG0001331	Prbj.g_00864	Prbn.g_01741
OG0001332	Prbj.g_00450	Prbn.g_01793
OG0001333	Prbj.g_00409	Prbn.g_01885
OG0001336	Prbj.g_01531	Prbn.g_01289
OG0001337	Prbj.g_01558	Prbn.g_01299
OG0001339	Prbj.g_01168	Prbn.g_00350
OG0001340	Prbj.g_01346	Prbn.g_00014
OG0001341	Prbj.g_01369	Prbn.g_00027
OG0001342	Prbj.g_01405	Prbn.g_00047
OG0001343	Prbj.g_00335	Prbn.g_00110
OG0001345	Prbj.g_00098	Prbn.g_00679
OG0001346	Prbj.g_00131	Prbn.g_00642
OG0001347	Prbj.g_01624	Prbn.g_00628
OG0001350	Prbj.g_02100	Prbn.g_00600
OG0001351	Prbj.g_01797	Prbn.g_00539
OG0001353	Prbj.g_00269	Prbn.g_00326
OG0001355	Prbj.g_02482	Prbn.g_01503
OG0001357	Prbj.g_02227	Prbn.g_01390
OG0001358	Prbj.g_02210	Prbn.g_01376
OG0001361	Prbj.g_02165	Prbn.g_00416
OG0001362	Prbj.g_01299	Prbn.g_00810
OG0001366	Prbj.g_00460	Prbn.g_01783
OG0001368	Prbj.g_01288	Prbn.g_00986
OG0001369	Prbj.g_02208	Prbn.g_01374
OG0001375	Prbj.g_01541	Prbn.g_01281
OG0001378	Prbj.g_01395	Prbn.g_00040
OG0001380	Prbj.g_00951	Prbn.g_01566
OG0001381	Prbj.g_01893	Prbn.g_00656
OG0001384	Prbj.g_02109	Prbn.g_00595
OG0001396	Prbj.g_02309	Prbn.g_01707
OG0001410	Prbj.g_00249	Prbn.g_00148
OG0001412	Prbj.g_02298	Prbn.g_01438
OG0001425	Prbj.g_02174	Prbn.g_01121
OG0001429	Prbj.g_02252	Prbn.g_01408
OG0001430	Prbj.g_00038	Prbn.g_01029
OG0001436	Prbj.g_01986	Prbn.g_01733
OG0001439	Prbj.g_02473	Prbn.g_01513
OG0001448	Prbj.g_00690	Prbn.g_01637
OG0001451	Prbj.g_02711, Prbj.g_01102	Prbn.g_00787
OG0001452	Prbj.g_01972	Prbn.g_00937
OG0001453	Prbj.g_00736	Prbn.g_00790
OG0001455	Prbj.g_00045, Prbj.g_00051	Prbn.g_00792
OG0001456	Prbj.g_01783	Prbn.g_00526
OG0001466	Prbj.g_02172	Prbn.g_00877
OG0001471	Prbj.g_02457	Prbn.g_00784
OG0001483	Prbj.g_01720	Prbn.g_01090
OG0001486	Prbj.g_02385	Prbn.g_01601
OG0001487	Prbj.g_02554	Prbn.g_00490
OG0001489	Prbj.g_00378	Prbn.g_01836
OG0001504	Prbj.g_02381	Prbn.g_01606
OG0001508	Prbj.g_02626	Prbn.g_01710
OG0001531	Prbj.g_00315, Prbj.g_02170, Prbj.g_00673	Prbn.g_00825, Prbn.g_00799
OG0001544	Prbj.g_00071	Prbn.g_00129
OG0001545	Prbj.g_02336	Prbn.g_01625
OG0001546	Prbj.g_02477	Prbn.g_01508
OG0001547	Prbj.g_00698	Prbn.g_00776, Prbn.g_01051
OG0001548	Prbj.g_00125	Prbn.g_00815, Prbn.g_01130
OG0001574	Prbj.g_00213	Prbn.g_00811
OG0001587	Prbj.g_01889	Prbn.g_00725
OG0001588	Prbj.g_00872	Prbn.g_01128
OG0001593	Prbj.g_02460	Prbn.g_00651
OG0001608	Prbj.g_00374	Prbn.g_00873
OG0001622	Prbj.g_00745	Prbn.g_00830
OG0001632	Prbj.g_00859	Prbn.g_00882
OG0001633	Prbj.g_01121	Prbn.g_00874
OG0001634	Prbj.g_00746	Prbn.g_00831
OG0001635	Prbj.g_00749	Prbn.g_00832
OG0001636	Prbj.g_00750	Prbn.g_00833
OG0001694	Prbj.g_01492	Prbn.g_00688
OG0001697	Prbj.g_00779	Prbn.g_01712, Prbn.g_01943
OG0001714	Prbj.g_00662	Prbn.g_00252
OG0001715	Prbj.g_01818	Prbn.g_00990
OG0001716	Prbj.g_00005	Prbn.g_00393
OG0001717	Prbj.g_00033	Prbn.g_01936
OG0001718	Prbj.g_00040	Prbn.g_01942
OG0001719	Prbj.g_00340	Prbn.g_00106
OG0001737	Prbj.g_01216	Prbn.g_00741
OG0001738	Prbj.g_00628	Prbn.g_01307
OG0001739	Prbj.g_00626	Prbn.g_01308
OG0001740	Prbj.g_00625	Prbn.g_01309
OG0001741	Prbj.g_00612	Prbn.g_01320
OG0001742	Prbj.g_02612	Prbn.g_01132
OG0001743	Prbj.g_02613	Prbn.g_00311
OG0001744	Prbj.g_00452	Prbn.g_01791
OG0001745	Prbj.g_01881	Prbn.g_00550
OG0001746	Prbj.g_01743	Prbn.g_01070
OG0001747	Prbj.g_00828	Prbn.g_01202
OG0001748	Prbj.g_00939	Prbn.g_01571
OG0001749	Prbj.g_00908	Prbn.g_01581
OG0001750	Prbj.g_02200	Prbn.g_01362
OG0001751	Prbj.g_02206	Prbn.g_01372
OG0001752	Prbj.g_02212	Prbn.g_01378
OG0001753	Prbj.g_02272	Prbn.g_01422
OG0001754	Prbj.g_02325	Prbn.g_01457
OG0001755	Prbj.g_02372	Prbn.g_01609
OG0001756	Prbj.g_02417	Prbn.g_01541
OG0001757	Prbj.g_02496	Prbn.g_00135
OG0001758	Prbj.g_02499	Prbn.g_01492
OG0001759	Prbj.g_02513	Prbn.g_01485
OG0001760	Prbj.g_02522	Prbn.g_01631
OG0001761	Prbj.g_02526	Prbn.g_01592
OG0001762	Prbj.g_00817	Prbn.g_00839
OG0001763	Prbj.g_00122	Prbn.g_01296
OG0001764	Prbj.g_00065	Prbn.g_00695
OG0001765	Prbj.g_00353	Prbn.g_00097
OG0001766	Prbj.g_00354	Prbn.g_00096
OG0001767	Prbj.g_00356	Prbn.g_00095
OG0001768	Prbj.g_00357	Prbn.g_00094
OG0001769	Prbj.g_00358	Prbn.g_00093
OG0001770	Prbj.g_00398	Prbn.g_01896
OG0001771	Prbj.g_00982	Prbn.g_01880
OG0001772	Prbj.g_01533	Prbn.g_01287
OG0001773	Prbj.g_01546	Prbn.g_00718
OG0001774	Prbj.g_00507	Prbn.g_00374
OG0001775	Prbj.g_01142	Prbn.g_00368
OG0001776	Prbj.g_00247	Prbn.g_01098
OG0001777	Prbj.g_01971	Prbn.g_00938
OG0001778	Prbj.g_01981	Prbn.g_00934
OG0001779	Prbj.g_01982	Prbn.g_00933
OG0001780	Prbj.g_01983	Prbn.g_01367
OG0001781	Prbj.g_02007	Prbn.g_00928
OG0001782	Prbj.g_02041	Prbn.g_00919
OG0001795	Prbj.g_01878	Prbn.g_00553
OG0001799	Prbj.g_00029	Prbn.g_00888
OG0001800	Prbj.g_00676	Prbn.g_01677
OG0001801	Prbj.g_00677	Prbn.g_01139
OG0001802	Prbj.g_00942	Prbn.g_00817
OG0001803	Prbj.g_02220	Prbn.g_01385
OG0001831	Prbj.g_00967	Prbn.g_01184
OG0001832	Prbj.g_00839	Prbn.g_01196
OG0001852	Prbj.g_02168	Prbn.g_01043
OG0001883	Prbj.g_01209	Prbn.g_00747
OG0001884	Prbj.g_01590	Prbn.g_01002
OG0001885	Prbj.g_01685	Prbn.g_00261
OG0001886	Prbj.g_01876	Prbn.g_00555
OG0001887	Prbj.g_01911	Prbn.g_00385
OG0001888	Prbj.g_00708	Prbn.g_01675
OG0001891	Prbj.g_01092	Prbn.g_01567
OG0001892	Prbj.g_00871	Prbn.g_01638
OG0001893	Prbj.g_01851	Prbn.g_01459
OG0001894	Prbj.g_02282	Prbn.g_01429
OG0001895	Prbj.g_02463	Prbn.g_00710
OG0001896	Prbj.g_02528	Prbn.g_00797
OG0001897	Prbj.g_00326	Prbn.g_00114
OG0001898	Prbj.g_01358	Prbn.g_00019
OG0001899	Prbj.g_01944	Prbn.g_00734
OG0001900	Prbj.g_01945	Prbn.g_00735
OG0001901	Prbj.g_01954	Prbn.g_00739
OG0001902	Prbj.g_02050	Prbn.g_00910
OG0001905	Prbj.g_00301	Prbn.g_01695, Prbn.g_01713
OG0001920	Prbj.g_00490	Prbn.g_01756
OG0001921	Prbj.g_02578	Prbn.g_00431
OG0001923	Prbj.g_00070	Prbn.g_01689
OG0001925	Prbj.g_01665	Prbn.g_00869
OG0001967	Prbj.g_01328	Prbn.g_00150
OG0001968	Prbj.g_01683	Prbn.g_00259
OG0001970	Prbj.g_00935	Prbn.g_01031
OG0001971	Prbj.g_00934	Prbn.g_01032
OG0001972	Prbj.g_02238	Prbn.g_01397
OG0001973	Prbj.g_00532	Prbn.g_01258
OG0001980	Prbj.g_00203	Prbn.g_01387
OG0001994	Prbj.g_00549	Prbn.g_00687
OG0001995	Prbj.g_01201	Prbn.g_00753
OG0001997	Prbj.g_01812	Prbn.g_01037
OG0001998	Prbj.g_01813	Prbn.g_01036
OG0001999	Prbj.g_01814	Prbn.g_01035
OG0002004	Prbj.g_01486	Prbn.g_00723
OG0002040	Prbj.g_01357	Prbn.g_01679
OG0002044	Prbj.g_00232	Prbn.g_00344
OG0002071	Prbj.g_01664	Prbn.g_00124
