Orthogroup	Prbj	Praq
OG0001132	Prbj.g_00405	Praq.g_00872
OG0001133	Prbj.g_00404	Praq.g_00871
OG0001134	Prbj.g_00403	Praq.g_00870
OG0001135	Prbj.g_00402	Praq.g_00869
OG0001136	Prbj.g_00401	Praq.g_00868
OG0001137	Prbj.g_00400	Praq.g_00867
OG0001138	Prbj.g_00399	Praq.g_00866
OG0001139	Prbj.g_00397	Praq.g_00865
OG0001140	Prbj.g_00395	Praq.g_00864
OG0001141	Prbj.g_00394	Praq.g_00863
OG0001142	Prbj.g_00368	Praq.g_00727
OG0001143	Prbj.g_00367	Praq.g_00728
OG0001144	Prbj.g_00365	Praq.g_00729
OG0001145	Prbj.g_00364	Praq.g_00730
OG0001146	Prbj.g_00363	Praq.g_00731
OG0001147	Prbj.g_00362	Praq.g_00732
OG0001148	Prbj.g_00361	Praq.g_00733
OG0001149	Prbj.g_01494	Praq.g_00735
OG0001150	Prbj.g_01498	Praq.g_00736
OG0001151	Prbj.g_01501	Praq.g_00738
OG0001152	Prbj.g_01502	Praq.g_00739
OG0001153	Prbj.g_01504	Praq.g_00740
OG0001154	Prbj.g_01506	Praq.g_00742
OG0001155	Prbj.g_01509	Praq.g_00744
OG0001156	Prbj.g_01513	Praq.g_00746
OG0001157	Prbj.g_01515	Praq.g_00747
OG0001158	Prbj.g_01517	Praq.g_00749
OG0001159	Prbj.g_01518	Praq.g_00750
OG0001160	Prbj.g_01519	Praq.g_00751
OG0001161	Prbj.g_01576	Praq.g_00752
OG0001162	Prbj.g_01577	Praq.g_00753
OG0001163	Prbj.g_01578	Praq.g_00754
OG0001164	Prbj.g_01579	Praq.g_00755
OG0001165	Prbj.g_01580	Praq.g_00756
OG0001166	Prbj.g_01581	Praq.g_00757
OG0001167	Prbj.g_01592	Praq.g_00758
OG0001168	Prbj.g_01593	Praq.g_00759
OG0001169	Prbj.g_01594	Praq.g_00760
OG0001170	Prbj.g_01596	Praq.g_00761
OG0001171	Prbj.g_01597	Praq.g_00762
OG0001172	Prbj.g_01599	Praq.g_00764
OG0001173	Prbj.g_01821	Praq.g_00766
OG0001174	Prbj.g_01820	Praq.g_00767
OG0001175	Prbj.g_01819	Praq.g_00768
OG0001176	Prbj.g_01809	Praq.g_00769
OG0001177	Prbj.g_01290	Praq.g_00771
OG0001178	Prbj.g_01286	Praq.g_00773
OG0001179	Prbj.g_01285	Praq.g_00774
OG0001180	Prbj.g_01284	Praq.g_00679
OG0001181	Prbj.g_01283	Praq.g_00680
OG0001182	Prbj.g_01282	Praq.g_00681
OG0001183	Prbj.g_01281	Praq.g_00682
OG0001184	Prbj.g_01253	Praq.g_00684
OG0001185	Prbj.g_01250	Praq.g_00687
OG0001186	Prbj.g_01249	Praq.g_00688
OG0001187	Prbj.g_01248	Praq.g_00689
OG0001188	Prbj.g_01245	Praq.g_00690
OG0001189	Prbj.g_01244	Praq.g_00691
OG0001190	Prbj.g_01243	Praq.g_00692
OG0001191	Prbj.g_01241	Praq.g_00693
OG0001192	Prbj.g_01239	Praq.g_00694
OG0001193	Prbj.g_01238	Praq.g_00695
OG0001194	Prbj.g_01236	Praq.g_00696
OG0001195	Prbj.g_01235	Praq.g_00697
OG0001196	Prbj.g_01234	Praq.g_00698
OG0001197	Prbj.g_01233	Praq.g_00699
OG0001198	Prbj.g_01232	Praq.g_00700
OG0001199	Prbj.g_01231	Praq.g_00701
OG0001200	Prbj.g_01229	Praq.g_00702
OG0001201	Prbj.g_01228	Praq.g_00703
OG0001202	Prbj.g_01227	Praq.g_00704
OG0001203	Prbj.g_01225	Praq.g_00706
OG0001204	Prbj.g_01221	Praq.g_00708
OG0001205	Prbj.g_01219	Praq.g_00709
OG0001206	Prbj.g_01218	Praq.g_00710
OG0001207	Prbj.g_01955	Praq.g_00711
OG0001208	Prbj.g_01956	Praq.g_00712
OG0001209	Prbj.g_01957	Praq.g_00713
OG0001210	Prbj.g_01958	Praq.g_00714
OG0001211	Prbj.g_01960	Praq.g_00715
OG0001212	Prbj.g_01961	Praq.g_00716
OG0001213	Prbj.g_01962	Praq.g_00717
OG0001214	Prbj.g_01964	Praq.g_00719
OG0001215	Prbj.g_01966	Praq.g_00720
OG0001216	Prbj.g_01968	Praq.g_00721
OG0001217	Prbj.g_01969	Praq.g_00722
OG0001218	Prbj.g_01970	Praq.g_00723
OG0001219	Prbj.g_01975	Praq.g_00390
OG0001220	Prbj.g_01980	Praq.g_00391
OG0001221	Prbj.g_02002	Praq.g_00394
OG0001222	Prbj.g_02005	Praq.g_00395
OG0001223	Prbj.g_02006	Praq.g_00396
OG0001224	Prbj.g_02008	Praq.g_00397
OG0001225	Prbj.g_02009	Praq.g_00398
OG0001226	Prbj.g_02012	Praq.g_00399
OG0001227	Prbj.g_02013	Praq.g_00400
OG0001228	Prbj.g_02019	Praq.g_00401
OG0001229	Prbj.g_02020	Praq.g_00402
OG0001230	Prbj.g_02021	Praq.g_00403
OG0001231	Prbj.g_02034	Praq.g_00404
OG0001232	Prbj.g_02043	Praq.g_00405
OG0001233	Prbj.g_02044	Praq.g_00406
OG0001234	Prbj.g_02045	Praq.g_00407
OG0001235	Prbj.g_02046	Praq.g_00408
OG0001236	Prbj.g_02048	Praq.g_00410
OG0001237	Prbj.g_02049	Praq.g_00411
OG0001238	Prbj.g_02053	Praq.g_00413
OG0001239	Prbj.g_02055	Praq.g_00414
OG0001240	Prbj.g_02056	Praq.g_00415
OG0001241	Prbj.g_02060	Praq.g_00417
OG0001242	Prbj.g_02062	Praq.g_00418
OG0001243	Prbj.g_02063	Praq.g_00419
OG0001244	Prbj.g_02065	Praq.g_00420
OG0001245	Prbj.g_02067	Praq.g_00421
OG0001246	Prbj.g_02069	Praq.g_00422
OG0001247	Prbj.g_02070	Praq.g_00423
OG0001248	Prbj.g_02071	Praq.g_00424
OG0001249	Prbj.g_02072	Praq.g_00425
OG0001250	Prbj.g_02073	Praq.g_00426
OG0001251	Prbj.g_00603	Praq.g_01911
OG0001252	Prbj.g_01545	Praq.g_01865
OG0001253	Prbj.g_00538	Praq.g_01852
OG0001254	Prbj.g_01406	Praq.g_01722
OG0001255	Prbj.g_00342	Praq.g_01212
OG0001256	Prbj.g_00897	Praq.g_00110
OG0001257	Prbj.g_01628	Praq.g_00533
OG0001258	Prbj.g_01609	Praq.g_01104
OG0001259	Prbj.g_01782	Praq.g_01013
OG0001261	Prbj.g_02475	Praq.g_01432
OG0001262	Prbj.g_02498	Praq.g_01448
OG0001264	Prbj.g_02339	Praq.g_01489
OG0001265	Prbj.g_02209	Praq.g_01595
OG0001266	Prbj.g_00678	Praq.g_01642
OG0001267	Prbj.g_00769	Praq.g_01317
OG0001268	Prbj.g_00969	Praq.g_01330
OG0001269	Prbj.g_00670	Praq.g_00158
OG0001270	Prbj.g_02627	Praq.g_00334
OG0001271	Prbj.g_01691	Praq.g_00345
OG0001272	Prbj.g_00907	Praq.g_00387
OG0001274	Prbj.g_00780	Praq.g_00005
OG0001275	Prbj.g_00158	Praq.g_00021
OG0001276	Prbj.g_02368	Praq.g_00033, Praq.g_00044
OG0001280	Prbj.g_00862	Praq.g_00498
OG0001281	Prbj.g_02653	Praq.g_00948
OG0001282	Prbj.g_00851	Praq.g_00923
OG0001283	Prbj.g_01512	Praq.g_00745
OG0001284	Prbj.g_01287	Praq.g_00772
OG0001285	Prbj.g_01223	Praq.g_00707
OG0001286	Prbj.g_02058	Praq.g_00416
OG0001287	Prbj.g_00214, Prbj.g_02701	Praq.g_00041, Praq.g_00080, Praq.g_00547
OG0001288	Prbj.g_00101	Praq.g_01120
OG0001290	Prbj.g_01203	Praq.g_01233
OG0001291	Prbj.g_00567	Praq.g_01932
OG0001292	Prbj.g_00570	Praq.g_01929
OG0001293	Prbj.g_00572	Praq.g_01927
OG0001294	Prbj.g_00604	Praq.g_01910
OG0001295	Prbj.g_01560	Praq.g_01884
OG0001296	Prbj.g_01529	Praq.g_01878
OG0001297	Prbj.g_01164	Praq.g_01803
OG0001298	Prbj.g_01340	Praq.g_01759
OG0001300	Prbj.g_01896	Praq.g_01170
OG0001301	Prbj.g_02575	Praq.g_00965
OG0001303	Prbj.g_00663	Praq.g_00630
OG0001304	Prbj.g_01847	Praq.g_01610
OG0001305	Prbj.g_01842	Praq.g_01615
OG0001306	Prbj.g_02042	Praq.g_01651
OG0001307	Prbj.g_02357	Praq.g_01660
OG0001308	Prbj.g_00046	Praq.g_01281
OG0001309	Prbj.g_01220	Praq.g_01282
OG0001310	Prbj.g_00688	Praq.g_01292
OG0001311	Prbj.g_00007	Praq.g_01361
OG0001312	Prbj.g_00671	Praq.g_00159
OG0001313	Prbj.g_01184	Praq.g_00003
OG0001314	Prbj.g_00477	Praq.g_00474
OG0001315	Prbj.g_00426	Praq.g_00440
OG0001316	Prbj.g_01505	Praq.g_00741
OG0001319	Prbj.g_02610	Praq.g_01764
OG0001320	Prbj.g_02145	Praq.g_00517
OG0001324	Prbj.g_02632	Praq.g_01668
OG0001326	Prbj.g_00731	Praq.g_00109
OG0001327	Prbj.g_01718	Praq.g_00111
OG0001328	Prbj.g_01734	Praq.g_00138
OG0001329	Prbj.g_02051	Praq.g_00197
OG0001332	Prbj.g_00450	Praq.g_00451
OG0001335	Prbj.g_01226	Praq.g_00705
OG0001336	Prbj.g_01531	Praq.g_01875
OG0001337	Prbj.g_01558	Praq.g_01885
OG0001339	Prbj.g_01168	Praq.g_01799
OG0001340	Prbj.g_01346	Praq.g_01754
OG0001341	Prbj.g_01369	Praq.g_01742
OG0001342	Prbj.g_01405	Praq.g_01723
OG0001343	Prbj.g_00335	Praq.g_01206
OG0001344	Prbj.g_00826	Praq.g_01165
OG0001345	Prbj.g_00098	Praq.g_01123
OG0001346	Prbj.g_00131	Praq.g_00523
OG0001347	Prbj.g_01624	Praq.g_00537
OG0001348	Prbj.g_02091	Praq.g_01098
OG0001350	Prbj.g_02100	Praq.g_01088
OG0001351	Prbj.g_01797	Praq.g_01026
OG0001353	Prbj.g_00269	Praq.g_00832
OG0001355	Prbj.g_02482	Praq.g_01438
OG0001357	Prbj.g_02227	Praq.g_01575
OG0001358	Prbj.g_02210	Praq.g_01594
OG0001361	Prbj.g_02165	Praq.g_01383
OG0001366	Prbj.g_00460	Praq.g_00460
OG0001367	Prbj.g_00377, Prbj.g_00390	Praq.g_00934
OG0001369	Prbj.g_02208	Praq.g_01596
OG0001375	Prbj.g_01541	Praq.g_01868
OG0001378	Prbj.g_01395	Praq.g_01731
OG0001381	Prbj.g_01893	Praq.g_00503
OG0001384	Prbj.g_02109	Praq.g_01083
OG0001396	Prbj.g_02309	Praq.g_01579
OG0001410	Prbj.g_00249	Praq.g_00023
OG0001412	Prbj.g_02298	Praq.g_01529
OG0001413	Prbj.g_01330, Prbj.g_00194, Prbj.g_02695, Prbj.g_00726	Praq.g_00058
OG0001415	Prbj.g_00360	Praq.g_01676
OG0001416	Prbj.g_02111	Praq.g_01081
OG0001425	Prbj.g_02174	Praq.g_00016
OG0001426	Prbj.g_02052	Praq.g_00412
OG0001430	Prbj.g_00038	Praq.g_01587
OG0001436	Prbj.g_01986	Praq.g_00067
OG0001438	Prbj.g_02549	Praq.g_00982
OG0001442	Prbj.g_00043	Praq.g_01294
OG0001451	Prbj.g_02711, Prbj.g_01102	Praq.g_00859
OG0001452	Prbj.g_01972	Praq.g_00389
OG0001453	Prbj.g_00736	Praq.g_00055, Praq.g_01406, Praq.g_00047, Praq.g_00037
OG0001456	Prbj.g_01783	Praq.g_01014
OG0001467	Prbj.g_01053	Praq.g_00291
OG0001470	Prbj.g_01457	Praq.g_01682
OG0001471	Prbj.g_02457	Praq.g_01130
OG0001472	Prbj.g_00920	Praq.g_01460
OG0001474	Prbj.g_02022	Praq.g_00850
OG0001475	Prbj.g_01979	Praq.g_01627
OG0001476	Prbj.g_01978	Praq.g_01628
OG0001477	Prbj.g_01977	Praq.g_01629
OG0001478	Prbj.g_00764	Praq.g_01635
OG0001479	Prbj.g_00018	Praq.g_01663
OG0001480	Prbj.g_00091	Praq.g_01272
OG0001481	Prbj.g_00309	Praq.g_01349
OG0001486	Prbj.g_02385	Praq.g_01509
OG0001489	Prbj.g_00378	Praq.g_01168
OG0001493	Prbj.g_02023	Praq.g_00849
OG0001494	Prbj.g_02024	Praq.g_00848
OG0001495	Prbj.g_02025	Praq.g_00847
OG0001496	Prbj.g_02026	Praq.g_00846
OG0001497	Prbj.g_02027	Praq.g_00845
OG0001498	Prbj.g_02028	Praq.g_00844
OG0001499	Prbj.g_02029	Praq.g_00843
OG0001500	Prbj.g_02030	Praq.g_00842
OG0001501	Prbj.g_02031	Praq.g_00841
OG0001502	Prbj.g_02032	Praq.g_00840
OG0001503	Prbj.g_02033	Praq.g_00839
OG0001513	Prbj.g_00618, Prbj.g_01300	Praq.g_01898
OG0001525	Prbj.g_01731	Praq.g_00508
OG0001532	Prbj.g_01210	Praq.g_01238
OG0001542	Prbj.g_01316	Praq.g_00012
OG0001544	Prbj.g_00071	Praq.g_00074
OG0001545	Prbj.g_02336	Praq.g_01486
OG0001574	Prbj.g_00213	Praq.g_00078
OG0001590	Prbj.g_01420	Praq.g_01709
OG0001593	Prbj.g_02460	Praq.g_00509
OG0001596	Prbj.g_01682	Praq.g_00628
OG0001606	Prbj.g_00334	Praq.g_01205
OG0001620	Prbj.g_01124	Praq.g_00252
OG0001621	Prbj.g_00379	Praq.g_00636
OG0001623	Prbj.g_00337	Praq.g_01208
OG0001694	Prbj.g_01492	Praq.g_00270
OG0001695	Prbj.g_01257	Praq.g_00201
OG0001713	Prbj.g_01254	Praq.g_00198
OG0001730	Prbj.g_01255	Praq.g_00199
OG0001822	Prbj.g_01402	Praq.g_00222
OG0001830	Prbj.g_01251	Praq.g_00200
OG0001872	Prbj.g_01154	Praq.g_00027
OG0001875	Prbj.g_02465	Praq.g_01133
OG0001876	Prbj.g_02321	Praq.g_01136
OG0002028	Prbj.g_02353	Praq.g_00855
OG0002137	Prbj.g_01520	Praq.g_00837
OG0002192	Prbj.g_02696	Praq.g_01011
