Orthogroup	Prbj	Praz
OG0001132	Prbj.g_00405	Praz.g_00255
OG0001133	Prbj.g_00404	Praz.g_00254
OG0001134	Prbj.g_00403	Praz.g_00253
OG0001135	Prbj.g_00402	Praz.g_00252
OG0001136	Prbj.g_00401	Praz.g_00251
OG0001137	Prbj.g_00400	Praz.g_00250
OG0001138	Prbj.g_00399	Praz.g_00249
OG0001139	Prbj.g_00397	Praz.g_00248
OG0001140	Prbj.g_00395	Praz.g_00247
OG0001141	Prbj.g_00394	Praz.g_00246
OG0001142	Prbj.g_00368	Praz.g_00242
OG0001143	Prbj.g_00367	Praz.g_00241
OG0001144	Prbj.g_00365	Praz.g_00240
OG0001145	Prbj.g_00364	Praz.g_00239
OG0001146	Prbj.g_00363	Praz.g_00238
OG0001147	Prbj.g_00362	Praz.g_00237
OG0001148	Prbj.g_00361	Praz.g_00236
OG0001149	Prbj.g_01494	Praz.g_00234
OG0001150	Prbj.g_01498	Praz.g_00233
OG0001151	Prbj.g_01501	Praz.g_00231
OG0001152	Prbj.g_01502	Praz.g_00230
OG0001153	Prbj.g_01504	Praz.g_00229
OG0001154	Prbj.g_01506	Praz.g_00227
OG0001155	Prbj.g_01509	Praz.g_00225
OG0001156	Prbj.g_01513	Praz.g_00223
OG0001157	Prbj.g_01515	Praz.g_00222
OG0001158	Prbj.g_01517	Praz.g_00220
OG0001159	Prbj.g_01518	Praz.g_00219
OG0001160	Prbj.g_01519	Praz.g_00218
OG0001161	Prbj.g_01576	Praz.g_00217
OG0001162	Prbj.g_01577	Praz.g_00216
OG0001163	Prbj.g_01578	Praz.g_00215
OG0001164	Prbj.g_01579	Praz.g_00214
OG0001165	Prbj.g_01580	Praz.g_00213
OG0001166	Prbj.g_01581	Praz.g_00212
OG0001167	Prbj.g_01592	Praz.g_00211
OG0001168	Prbj.g_01593	Praz.g_00210
OG0001169	Prbj.g_01594	Praz.g_00209
OG0001170	Prbj.g_01596	Praz.g_00207
OG0001171	Prbj.g_01597	Praz.g_00206
OG0001172	Prbj.g_01599	Praz.g_00204
OG0001173	Prbj.g_01821	Praz.g_00202
OG0001174	Prbj.g_01820	Praz.g_00201
OG0001175	Prbj.g_01819	Praz.g_00200
OG0001176	Prbj.g_01809	Praz.g_00199
OG0001177	Prbj.g_01290	Praz.g_00197
OG0001178	Prbj.g_01286	Praz.g_00194
OG0001179	Prbj.g_01285	Praz.g_00193
OG0001180	Prbj.g_01284	Praz.g_00192
OG0001181	Prbj.g_01283	Praz.g_00191
OG0001182	Prbj.g_01282	Praz.g_00190
OG0001183	Prbj.g_01281	Praz.g_00189
OG0001184	Prbj.g_01253	Praz.g_00187
OG0001185	Prbj.g_01250	Praz.g_00184
OG0001186	Prbj.g_01249	Praz.g_00183
OG0001187	Prbj.g_01248	Praz.g_00181
OG0001188	Prbj.g_01245	Praz.g_00180
OG0001189	Prbj.g_01244	Praz.g_00179
OG0001190	Prbj.g_01243	Praz.g_00178
OG0001191	Prbj.g_01241	Praz.g_00177
OG0001192	Prbj.g_01239	Praz.g_00176
OG0001193	Prbj.g_01238	Praz.g_00175
OG0001194	Prbj.g_01236	Praz.g_00174
OG0001195	Prbj.g_01235	Praz.g_00173
OG0001196	Prbj.g_01234	Praz.g_00172
OG0001197	Prbj.g_01233	Praz.g_00171
OG0001198	Prbj.g_01232	Praz.g_00170
OG0001199	Prbj.g_01231	Praz.g_00169
OG0001200	Prbj.g_01229	Praz.g_00168
OG0001201	Prbj.g_01228	Praz.g_00167
OG0001202	Prbj.g_01227	Praz.g_00166
OG0001203	Prbj.g_01225	Praz.g_00164
OG0001204	Prbj.g_01221	Praz.g_00162
OG0001205	Prbj.g_01219	Praz.g_00161
OG0001206	Prbj.g_01218	Praz.g_00160
OG0001207	Prbj.g_01955	Praz.g_00159
OG0001208	Prbj.g_01956	Praz.g_00158
OG0001209	Prbj.g_01957	Praz.g_00157
OG0001210	Prbj.g_01958	Praz.g_00156
OG0001211	Prbj.g_01960	Praz.g_00155
OG0001212	Prbj.g_01961	Praz.g_00154
OG0001213	Prbj.g_01962	Praz.g_00153
OG0001214	Prbj.g_01964	Praz.g_00151
OG0001215	Prbj.g_01966	Praz.g_00150
OG0001216	Prbj.g_01968	Praz.g_00149
OG0001217	Prbj.g_01969	Praz.g_00148
OG0001218	Prbj.g_01970	Praz.g_00147
OG0001219	Prbj.g_01975	Praz.g_00144
OG0001220	Prbj.g_01980	Praz.g_00143
OG0001221	Prbj.g_02002	Praz.g_00140
OG0001222	Prbj.g_02005	Praz.g_00139
OG0001223	Prbj.g_02006	Praz.g_00138
OG0001224	Prbj.g_02008	Praz.g_00137
OG0001225	Prbj.g_02009	Praz.g_00136
OG0001226	Prbj.g_02012	Praz.g_00135
OG0001227	Prbj.g_02013	Praz.g_00134
OG0001228	Prbj.g_02019	Praz.g_00133
OG0001229	Prbj.g_02020	Praz.g_00132
OG0001230	Prbj.g_02021	Praz.g_00131
OG0001231	Prbj.g_02034	Praz.g_00130
OG0001232	Prbj.g_02043	Praz.g_00129
OG0001233	Prbj.g_02044	Praz.g_00128
OG0001234	Prbj.g_02045	Praz.g_00127
OG0001235	Prbj.g_02046	Praz.g_00126
OG0001236	Prbj.g_02048	Praz.g_00124
OG0001237	Prbj.g_02049	Praz.g_00123
OG0001238	Prbj.g_02053	Praz.g_00121
OG0001239	Prbj.g_02055	Praz.g_00120
OG0001240	Prbj.g_02056	Praz.g_00119
OG0001241	Prbj.g_02060	Praz.g_00117
OG0001242	Prbj.g_02062	Praz.g_00357
OG0001243	Prbj.g_02063	Praz.g_00358
OG0001244	Prbj.g_02065	Praz.g_00359
OG0001245	Prbj.g_02067	Praz.g_00360
OG0001246	Prbj.g_02069	Praz.g_00361
OG0001247	Prbj.g_02070	Praz.g_00362
OG0001248	Prbj.g_02071	Praz.g_00363
OG0001249	Prbj.g_02072	Praz.g_00364
OG0001250	Prbj.g_02073	Praz.g_00365
OG0001251	Prbj.g_00603	Praz.g_00452
OG0001252	Prbj.g_01545	Praz.g_00498
OG0001253	Prbj.g_00538	Praz.g_00510
OG0001254	Prbj.g_01406	Praz.g_00639
OG0001255	Prbj.g_00342	Praz.g_00690
OG0001257	Prbj.g_01628	Praz.g_01846
OG0001258	Prbj.g_01609	Praz.g_01830
OG0001259	Prbj.g_01782	Praz.g_01740
OG0001261	Prbj.g_02475	Praz.g_01477
OG0001262	Prbj.g_02498	Praz.g_01461
OG0001264	Prbj.g_02339	Praz.g_01409
OG0001265	Prbj.g_02209	Praz.g_01301
OG0001266	Prbj.g_00678	Praz.g_00090
OG0001267	Prbj.g_00769	Praz.g_00008
OG0001268	Prbj.g_00969	Praz.g_00758
OG0001269	Prbj.g_00670	Praz.g_01156
OG0001270	Prbj.g_02627	Praz.g_01001
OG0001271	Prbj.g_01691	Praz.g_00990
OG0001272	Prbj.g_00907	Praz.g_00948
OG0001273	Prbj.g_02106	Praz.g_00947
OG0001274	Prbj.g_00780	Praz.g_00942
OG0001275	Prbj.g_00158	Praz.g_00925, Praz.g_00924
OG0001276	Prbj.g_02368	Praz.g_00914
OG0001278	Prbj.g_00870	Praz.g_00885
OG0001279	Prbj.g_00865	Praz.g_00881
OG0001280	Prbj.g_00862	Praz.g_00878
OG0001281	Prbj.g_02653	Praz.g_00332
OG0001282	Prbj.g_00851	Praz.g_00307
OG0001283	Prbj.g_01512	Praz.g_00224
OG0001284	Prbj.g_01287	Praz.g_00195
OG0001285	Prbj.g_01223	Praz.g_00163
OG0001286	Prbj.g_02058	Praz.g_00118
OG0001288	Prbj.g_00101	Praz.g_01891
OG0001290	Prbj.g_01203	Praz.g_00395
OG0001291	Prbj.g_00567	Praz.g_00431
OG0001292	Prbj.g_00570	Praz.g_00434
OG0001293	Prbj.g_00572	Praz.g_00436
OG0001294	Prbj.g_00604	Praz.g_00453
OG0001295	Prbj.g_01560	Praz.g_00479
OG0001296	Prbj.g_01529	Praz.g_00485
OG0001297	Prbj.g_01164	Praz.g_00559
OG0001298	Prbj.g_01340	Praz.g_00603
OG0001299	Prbj.g_01353	Praz.g_00612
OG0001300	Prbj.g_01896	Praz.g_00801
OG0001301	Prbj.g_02575	Praz.g_01693
OG0001303	Prbj.g_00663	Praz.g_01560
OG0001304	Prbj.g_01847	Praz.g_01285
OG0001305	Prbj.g_01842	Praz.g_01280
OG0001306	Prbj.g_02042	Praz.g_00098
OG0001307	Prbj.g_02357	Praz.g_00107
OG0001308	Prbj.g_00046	Praz.g_00048
OG0001309	Prbj.g_01220	Praz.g_00046
OG0001310	Prbj.g_00688	Praz.g_00035
OG0001311	Prbj.g_00007	Praz.g_00726
OG0001312	Prbj.g_00671	Praz.g_01155
OG0001313	Prbj.g_01184	Praz.g_00944
OG0001314	Prbj.g_00477	Praz.g_00854
OG0001315	Prbj.g_00426	Praz.g_00820
OG0001316	Prbj.g_01505	Praz.g_00228
OG0001319	Prbj.g_02610	Praz.g_00598
OG0001320	Prbj.g_02145	Praz.g_01861
OG0001324	Prbj.g_02632	Praz.g_00115
OG0001326	Prbj.g_00731	Praz.g_01208
OG0001327	Prbj.g_01718	Praz.g_01206
OG0001328	Prbj.g_01734	Praz.g_01175
OG0001329	Prbj.g_02051	Praz.g_01119
OG0001331	Prbj.g_00864	Praz.g_00880
OG0001333	Prbj.g_00409	Praz.g_00259
OG0001335	Prbj.g_01226	Praz.g_00165
OG0001336	Prbj.g_01531	Praz.g_00488
OG0001337	Prbj.g_01558	Praz.g_00478
OG0001339	Prbj.g_01168	Praz.g_00563
OG0001340	Prbj.g_01346	Praz.g_00608
OG0001341	Prbj.g_01369	Praz.g_00620
OG0001342	Prbj.g_01405	Praz.g_00638
OG0001343	Prbj.g_00335	Praz.g_00341
OG0001344	Prbj.g_00826	Praz.g_00796
OG0001345	Prbj.g_00098	Praz.g_01894
OG0001346	Prbj.g_00131	Praz.g_01856
OG0001347	Prbj.g_01624	Praz.g_01842
OG0001348	Prbj.g_02091	Praz.g_01824
OG0001350	Prbj.g_02100	Praz.g_01814
OG0001351	Prbj.g_01797	Praz.g_01752
OG0001353	Prbj.g_00269	Praz.g_01627
OG0001355	Prbj.g_02482	Praz.g_01471
OG0001357	Prbj.g_02227	Praz.g_01322
OG0001358	Prbj.g_02210	Praz.g_01302
OG0001361	Prbj.g_02165	Praz.g_00704
OG0001362	Prbj.g_01299	Praz.g_01236
OG0001366	Prbj.g_00460	Praz.g_00840
OG0001367	Prbj.g_00377, Prbj.g_00390	Praz.g_00318
OG0001368	Prbj.g_01288	Praz.g_00196
OG0001369	Prbj.g_02208	Praz.g_01300
OG0001375	Prbj.g_01541	Praz.g_00495
OG0001378	Prbj.g_01395	Praz.g_00631
OG0001381	Prbj.g_01893	Praz.g_01874
OG0001384	Prbj.g_02109	Praz.g_01809
OG0001396	Prbj.g_02309	Praz.g_01318
OG0001412	Prbj.g_02298	Praz.g_01369
OG0001413	Prbj.g_01330, Prbj.g_00194, Prbj.g_02695, Prbj.g_00726	Praz.g_00693
OG0001415	Prbj.g_00360	Praz.g_00683
OG0001416	Prbj.g_02111	Praz.g_01807
OG0001425	Prbj.g_02174	Praz.g_00930
OG0001426	Prbj.g_02052	Praz.g_00122
OG0001429	Prbj.g_02252	Praz.g_01340
OG0001430	Prbj.g_00038	Praz.g_01309
OG0001436	Prbj.g_01986	Praz.g_01548
OG0001438	Prbj.g_02549	Praz.g_01710
OG0001439	Prbj.g_02473	Praz.g_01480
OG0001442	Prbj.g_00043	Praz.g_00032
OG0001448	Prbj.g_00690	Praz.g_00917
OG0001452	Prbj.g_01972	Praz.g_00145
OG0001453	Prbj.g_00736	Praz.g_00906
OG0001455	Prbj.g_00045, Prbj.g_00051	Praz.g_01913
OG0001467	Prbj.g_01053	Praz.g_01044
OG0001470	Prbj.g_01457	Praz.g_00677
OG0001471	Prbj.g_02457	Praz.g_01909
OG0001472	Prbj.g_00920	Praz.g_01450
OG0001474	Prbj.g_02022	Praz.g_01439
OG0001475	Prbj.g_01979	Praz.g_00075
OG0001476	Prbj.g_01978	Praz.g_00076
OG0001477	Prbj.g_01977	Praz.g_00077
OG0001478	Prbj.g_00764	Praz.g_00083
OG0001479	Prbj.g_00018	Praz.g_00110
OG0001480	Prbj.g_00091	Praz.g_00061
OG0001481	Prbj.g_00309	Praz.g_00738
OG0001483	Prbj.g_01720	Praz.g_01186
OG0001486	Prbj.g_02385	Praz.g_01389
OG0001487	Prbj.g_02554	Praz.g_01553
OG0001489	Prbj.g_00378	Praz.g_00799
OG0001493	Prbj.g_02023	Praz.g_01438
OG0001494	Prbj.g_02024	Praz.g_01437
OG0001495	Prbj.g_02025	Praz.g_01436
OG0001496	Prbj.g_02026	Praz.g_01435
OG0001497	Prbj.g_02027	Praz.g_01434
OG0001498	Prbj.g_02028	Praz.g_01433
OG0001499	Prbj.g_02029	Praz.g_01432
OG0001500	Prbj.g_02030	Praz.g_01431
OG0001501	Prbj.g_02031	Praz.g_01430
OG0001502	Prbj.g_02032	Praz.g_01429
OG0001503	Prbj.g_02033	Praz.g_01428
OG0001508	Prbj.g_02626	Praz.g_00939
OG0001512	Prbj.g_02148, Prbj.g_00210	Praz.g_01255
OG0001513	Prbj.g_00618, Prbj.g_01300	Praz.g_00465
OG0001525	Prbj.g_01731	Praz.g_01869
OG0001532	Prbj.g_01210	Praz.g_00399
OG0001542	Prbj.g_01316	Praz.g_00934
OG0001592	Prbj.g_01327	Praz.g_00772
OG0001596	Prbj.g_01682	Praz.g_01563
OG0001606	Prbj.g_00334	Praz.g_00342
OG0001621	Prbj.g_00379	Praz.g_01555
OG0001623	Prbj.g_00337	Praz.g_01934
OG0001695	Prbj.g_01257	Praz.g_01105
OG0001713	Prbj.g_01254	Praz.g_01117
OG0001875	Prbj.g_02465	Praz.g_01917
OG0001876	Prbj.g_02321	Praz.g_01920
OG0001882	Prbj.g_02633	Praz.g_00895
OG0002035	Prbj.g_00193	Praz.g_01254
OG0002137	Prbj.g_01520	Praz.g_01099
OG0002148	Prbj.g_00728	Praz.g_01160
OG0002215	Prbj.g_01521	Praz.g_01071
OG0003360	Prbj.g_00555	Praz.g_01264
