Orthogroup	Prbj	Prae
OG0001135	Prbj.g_00402	Prae.g_01770
OG0001136	Prbj.g_00401	Prae.g_01771
OG0001137	Prbj.g_00400	Prae.g_01772
OG0001138	Prbj.g_00399	Prae.g_01773
OG0001139	Prbj.g_00397	Prae.g_01774
OG0001140	Prbj.g_00395	Prae.g_01775
OG0001141	Prbj.g_00394	Prae.g_01776
OG0001142	Prbj.g_00368	Prae.g_01779
OG0001143	Prbj.g_00367	Prae.g_01780
OG0001144	Prbj.g_00365	Prae.g_01781
OG0001145	Prbj.g_00364	Prae.g_01782
OG0001146	Prbj.g_00363	Prae.g_01783
OG0001147	Prbj.g_00362	Prae.g_01784
OG0001148	Prbj.g_00361	Prae.g_01785
OG0001149	Prbj.g_01494	Prae.g_01787
OG0001150	Prbj.g_01498	Prae.g_01788
OG0001151	Prbj.g_01501	Prae.g_01790
OG0001152	Prbj.g_01502	Prae.g_01791
OG0001153	Prbj.g_01504	Prae.g_01792
OG0001154	Prbj.g_01506	Prae.g_01794
OG0001155	Prbj.g_01509	Prae.g_01796
OG0001156	Prbj.g_01513	Prae.g_01798
OG0001157	Prbj.g_01515	Prae.g_01799
OG0001158	Prbj.g_01517	Prae.g_01801
OG0001159	Prbj.g_01518	Prae.g_01802
OG0001160	Prbj.g_01519	Prae.g_01803
OG0001161	Prbj.g_01576	Prae.g_01804
OG0001162	Prbj.g_01577	Prae.g_01805
OG0001163	Prbj.g_01578	Prae.g_01806
OG0001164	Prbj.g_01579	Prae.g_01807
OG0001165	Prbj.g_01580	Prae.g_01808
OG0001166	Prbj.g_01581	Prae.g_01809
OG0001167	Prbj.g_01592	Prae.g_01810
OG0001168	Prbj.g_01593	Prae.g_01811
OG0001169	Prbj.g_01594	Prae.g_01812
OG0001170	Prbj.g_01596	Prae.g_01813
OG0001171	Prbj.g_01597	Prae.g_01814
OG0001172	Prbj.g_01599	Prae.g_01816
OG0001173	Prbj.g_01821	Prae.g_01818
OG0001174	Prbj.g_01820	Prae.g_01819
OG0001175	Prbj.g_01819	Prae.g_01820
OG0001176	Prbj.g_01809	Prae.g_01821
OG0001177	Prbj.g_01290	Prae.g_01823
OG0001178	Prbj.g_01286	Prae.g_01826
OG0001179	Prbj.g_01285	Prae.g_01827
OG0001180	Prbj.g_01284	Prae.g_01828
OG0001181	Prbj.g_01283	Prae.g_01829
OG0001182	Prbj.g_01282	Prae.g_01830
OG0001183	Prbj.g_01281	Prae.g_01831
OG0001184	Prbj.g_01253	Prae.g_01833
OG0001185	Prbj.g_01250	Prae.g_01836
OG0001186	Prbj.g_01249	Prae.g_01837
OG0001187	Prbj.g_01248	Prae.g_01838
OG0001188	Prbj.g_01245	Prae.g_01839
OG0001189	Prbj.g_01244	Prae.g_01840
OG0001190	Prbj.g_01243	Prae.g_01841
OG0001191	Prbj.g_01241	Prae.g_01842
OG0001192	Prbj.g_01239	Prae.g_01843
OG0001193	Prbj.g_01238	Prae.g_01844
OG0001194	Prbj.g_01236	Prae.g_01845
OG0001195	Prbj.g_01235	Prae.g_01846
OG0001196	Prbj.g_01234	Prae.g_01847
OG0001197	Prbj.g_01233	Prae.g_01848
OG0001198	Prbj.g_01232	Prae.g_01849
OG0001199	Prbj.g_01231	Prae.g_01850
OG0001200	Prbj.g_01229	Prae.g_01851
OG0001201	Prbj.g_01228	Prae.g_01852
OG0001202	Prbj.g_01227	Prae.g_01853
OG0001203	Prbj.g_01225	Prae.g_01855
OG0001204	Prbj.g_01221	Prae.g_01857
OG0001205	Prbj.g_01219	Prae.g_01858
OG0001206	Prbj.g_01218	Prae.g_01859
OG0001207	Prbj.g_01955	Prae.g_01860
OG0001208	Prbj.g_01956	Prae.g_01861
OG0001209	Prbj.g_01957	Prae.g_01862
OG0001210	Prbj.g_01958	Prae.g_01863
OG0001211	Prbj.g_01960	Prae.g_01864
OG0001212	Prbj.g_01961	Prae.g_01865
OG0001213	Prbj.g_01962	Prae.g_01866
OG0001214	Prbj.g_01964	Prae.g_01868
OG0001215	Prbj.g_01966	Prae.g_01869
OG0001216	Prbj.g_01968	Prae.g_01870
OG0001217	Prbj.g_01969	Prae.g_01871
OG0001218	Prbj.g_01970	Prae.g_01872
OG0001219	Prbj.g_01975	Prae.g_01875
OG0001220	Prbj.g_01980	Prae.g_01876
OG0001221	Prbj.g_02002	Prae.g_01879
OG0001222	Prbj.g_02005	Prae.g_01880
OG0001223	Prbj.g_02006	Prae.g_01881
OG0001224	Prbj.g_02008	Prae.g_01882
OG0001225	Prbj.g_02009	Prae.g_01883
OG0001226	Prbj.g_02012	Prae.g_01884
OG0001227	Prbj.g_02013	Prae.g_01885
OG0001228	Prbj.g_02019	Prae.g_01886
OG0001229	Prbj.g_02020	Prae.g_01887
OG0001230	Prbj.g_02021	Prae.g_01888
OG0001231	Prbj.g_02034	Prae.g_01889
OG0001232	Prbj.g_02043	Prae.g_01890
OG0001233	Prbj.g_02044	Prae.g_01891
OG0001234	Prbj.g_02045	Prae.g_01892
OG0001235	Prbj.g_02046	Prae.g_01893
OG0001236	Prbj.g_02048	Prae.g_01895
OG0001237	Prbj.g_02049	Prae.g_01896
OG0001238	Prbj.g_02053	Prae.g_01898
OG0001239	Prbj.g_02055	Prae.g_01899
OG0001240	Prbj.g_02056	Prae.g_01900
OG0001241	Prbj.g_02060	Prae.g_01902
OG0001242	Prbj.g_02062	Prae.g_01903
OG0001243	Prbj.g_02063	Prae.g_01904
OG0001244	Prbj.g_02065	Prae.g_01905
OG0001245	Prbj.g_02067	Prae.g_01906
OG0001246	Prbj.g_02069	Prae.g_01907
OG0001247	Prbj.g_02070	Prae.g_01908
OG0001248	Prbj.g_02071	Prae.g_01909
OG0001249	Prbj.g_02072	Prae.g_01910
OG0001250	Prbj.g_02073	Prae.g_01911
OG0001251	Prbj.g_00603	Prae.g_00092
OG0001252	Prbj.g_01545	Prae.g_00138
OG0001253	Prbj.g_00538	Prae.g_00153
OG0001254	Prbj.g_01406	Prae.g_00282
OG0001255	Prbj.g_00342	Prae.g_00334
OG0001256	Prbj.g_00897	Prae.g_00398
OG0001257	Prbj.g_01628	Prae.g_00456
OG0001258	Prbj.g_01609	Prae.g_00472
OG0001259	Prbj.g_01782	Prae.g_00564
OG0001261	Prbj.g_02475	Prae.g_00840
OG0001262	Prbj.g_02498	Prae.g_00856
OG0001264	Prbj.g_02339	Prae.g_00907
OG0001265	Prbj.g_02209	Prae.g_01016
OG0001266	Prbj.g_00678	Prae.g_01066
OG0001267	Prbj.g_00769	Prae.g_01147
OG0001268	Prbj.g_00969	Prae.g_01160
OG0001269	Prbj.g_00670	Prae.g_01351
OG0001270	Prbj.g_02627	Prae.g_01499
OG0001271	Prbj.g_01691	Prae.g_01510
OG0001272	Prbj.g_00907	Prae.g_01552
OG0001273	Prbj.g_02106	Prae.g_01553
OG0001274	Prbj.g_00780	Prae.g_01558
OG0001275	Prbj.g_00158	Prae.g_01576
OG0001278	Prbj.g_00870	Prae.g_01615
OG0001279	Prbj.g_00865	Prae.g_01619
OG0001280	Prbj.g_00862	Prae.g_01622
OG0001281	Prbj.g_02653	Prae.g_01689
OG0001282	Prbj.g_00851	Prae.g_01714
OG0001283	Prbj.g_01512	Prae.g_01797
OG0001284	Prbj.g_01287	Prae.g_01825
OG0001285	Prbj.g_01223	Prae.g_01856
OG0001286	Prbj.g_02058	Prae.g_01901
OG0001288	Prbj.g_00101	Prae.g_00411
OG0001290	Prbj.g_01203	Prae.g_00030
OG0001291	Prbj.g_00567	Prae.g_00071
OG0001292	Prbj.g_00570	Prae.g_00074
OG0001293	Prbj.g_00572	Prae.g_00076
OG0001294	Prbj.g_00604	Prae.g_00093
OG0001295	Prbj.g_01560	Prae.g_00119
OG0001296	Prbj.g_01529	Prae.g_00125
OG0001297	Prbj.g_01164	Prae.g_00202
OG0001298	Prbj.g_01340	Prae.g_00246
OG0001299	Prbj.g_01353	Prae.g_00255
OG0001300	Prbj.g_01896	Prae.g_00373
OG0001301	Prbj.g_02575	Prae.g_00611
OG0001303	Prbj.g_00663	Prae.g_00759
OG0001304	Prbj.g_01847	Prae.g_01031
OG0001305	Prbj.g_01842	Prae.g_01036
OG0001306	Prbj.g_02042	Prae.g_01074
OG0001307	Prbj.g_02357	Prae.g_01083
OG0001308	Prbj.g_00046	Prae.g_01107
OG0001309	Prbj.g_01220	Prae.g_01109
OG0001310	Prbj.g_00688	Prae.g_01119
OG0001311	Prbj.g_00007	Prae.g_01191
OG0001312	Prbj.g_00671	Prae.g_01352
OG0001313	Prbj.g_01184	Prae.g_01556
OG0001314	Prbj.g_00477	Prae.g_01646
OG0001315	Prbj.g_00426	Prae.g_01680
OG0001316	Prbj.g_01505	Prae.g_01793
OG0001319	Prbj.g_02610	Prae.g_00241
OG0001320	Prbj.g_02145	Prae.g_00441
OG0001324	Prbj.g_02632	Prae.g_01091
OG0001326	Prbj.g_00731	Prae.g_01290
OG0001327	Prbj.g_01718	Prae.g_01292
OG0001328	Prbj.g_01734	Prae.g_01334
OG0001329	Prbj.g_02051	Prae.g_01388
OG0001331	Prbj.g_00864	Prae.g_01620
OG0001332	Prbj.g_00450	Prae.g_01669
OG0001333	Prbj.g_00409	Prae.g_01762
OG0001335	Prbj.g_01226	Prae.g_01854
OG0001336	Prbj.g_01531	Prae.g_00128
OG0001337	Prbj.g_01558	Prae.g_00118
OG0001339	Prbj.g_01168	Prae.g_00206
OG0001340	Prbj.g_01346	Prae.g_00251
OG0001341	Prbj.g_01369	Prae.g_00264
OG0001342	Prbj.g_01405	Prae.g_00281
OG0001343	Prbj.g_00335	Prae.g_00339
OG0001344	Prbj.g_00826	Prae.g_00378
OG0001345	Prbj.g_00098	Prae.g_00408
OG0001346	Prbj.g_00131	Prae.g_00446
OG0001347	Prbj.g_01624	Prae.g_00460
OG0001348	Prbj.g_02091	Prae.g_00478
OG0001350	Prbj.g_02100	Prae.g_00488
OG0001351	Prbj.g_01797	Prae.g_00551
OG0001353	Prbj.g_00269	Prae.g_00677
OG0001355	Prbj.g_02482	Prae.g_00846
OG0001357	Prbj.g_02227	Prae.g_00992
OG0001358	Prbj.g_02210	Prae.g_01015
OG0001361	Prbj.g_02165	Prae.g_01213
OG0001362	Prbj.g_01299	Prae.g_01265
OG0001366	Prbj.g_00460	Prae.g_01660
OG0001367	Prbj.g_00377, Prbj.g_00390	Prae.g_01703
OG0001368	Prbj.g_01288	Prae.g_01824
OG0001369	Prbj.g_02208	Prae.g_01017
OG0001375	Prbj.g_01541	Prae.g_00135
OG0001378	Prbj.g_01395	Prae.g_00275
OG0001380	Prbj.g_00951	Prae.g_00399
OG0001381	Prbj.g_01893	Prae.g_00428
OG0001384	Prbj.g_02109	Prae.g_00493
OG0001396	Prbj.g_02309	Prae.g_00996
OG0001410	Prbj.g_00249	Prae.g_01578
OG0001415	Prbj.g_00360	Prae.g_00327
OG0001416	Prbj.g_02111	Prae.g_00495
OG0001425	Prbj.g_02174	Prae.g_01570
OG0001426	Prbj.g_02052	Prae.g_01897
OG0001429	Prbj.g_02252	Prae.g_00974
OG0001430	Prbj.g_00038	Prae.g_01008
OG0001436	Prbj.g_01986	Prae.g_01231
OG0001437	Prbj.g_00142, Prbj.g_00143	Prae.g_00700, Prae.g_00703, Prae.g_00708, Prae.g_00701
OG0001438	Prbj.g_02549	Prae.g_00594
OG0001439	Prbj.g_02473	Prae.g_00838
OG0001442	Prbj.g_00043	Prae.g_01122
OG0001448	Prbj.g_00690	Prae.g_01583
OG0001452	Prbj.g_01972	Prae.g_01874
OG0001456	Prbj.g_01783	Prae.g_00563
OG0001466	Prbj.g_02172	Prae.g_01299
OG0001467	Prbj.g_01053	Prae.g_01456
OG0001470	Prbj.g_01457	Prae.g_00321
OG0001472	Prbj.g_00920	Prae.g_00867
OG0001474	Prbj.g_02022	Prae.g_00877
OG0001475	Prbj.g_01979	Prae.g_01049
OG0001476	Prbj.g_01978	Prae.g_01050
OG0001477	Prbj.g_01977	Prae.g_01051
OG0001478	Prbj.g_00764	Prae.g_01058
OG0001479	Prbj.g_00018	Prae.g_01086
OG0001480	Prbj.g_00091	Prae.g_01095
OG0001481	Prbj.g_00309	Prae.g_01179
OG0001483	Prbj.g_01720	Prae.g_01323
OG0001487	Prbj.g_02554	Prae.g_00767
OG0001489	Prbj.g_00378	Prae.g_00375
OG0001493	Prbj.g_02023	Prae.g_00878
OG0001494	Prbj.g_02024	Prae.g_00879
OG0001495	Prbj.g_02025	Prae.g_00880
OG0001496	Prbj.g_02026	Prae.g_00881
OG0001497	Prbj.g_02027	Prae.g_00882
OG0001498	Prbj.g_02028	Prae.g_00883
OG0001499	Prbj.g_02029	Prae.g_00884
OG0001500	Prbj.g_02030	Prae.g_00885
OG0001501	Prbj.g_02031	Prae.g_00886
OG0001502	Prbj.g_02032	Prae.g_00887
OG0001503	Prbj.g_02033	Prae.g_00888
OG0001508	Prbj.g_02626	Prae.g_01561
OG0001525	Prbj.g_01731	Prae.g_00433
OG0001532	Prbj.g_01210	Prae.g_00034
OG0001542	Prbj.g_01316	Prae.g_01566
OG0001546	Prbj.g_02477	Prae.g_00687
OG0001587	Prbj.g_01889	Prae.g_01228
OG0001590	Prbj.g_01420	Prae.g_00294
OG0001592	Prbj.g_01327	Prae.g_00394
OG0001596	Prbj.g_01682	Prae.g_00756
OG0001605	Prbj.g_01031	Prae.g_01708
OG0001606	Prbj.g_00334	Prae.g_00340
OG0001620	Prbj.g_01124	Prae.g_01399
OG0001621	Prbj.g_00379	Prae.g_00765
OG0001709	Prbj.g_01633, Prbj.g_01132	Prae.g_01238
OG0001851	Prbj.g_01187	Prae.g_00690
OG0001882	Prbj.g_02633	Prae.g_01601
OG0001916	Prbj.g_01185	Prae.g_00688
OG0001917	Prbj.g_01186	Prae.g_00689
OG0001918	Prbj.g_00254	Prae.g_00695
OG0002143	Prbj.g_01475	Prae.g_01394
