Orthogroup	Praz	Pral
OG0001167	Praz.g_00211	Pral.g_00300
OG0001168	Praz.g_00210	Pral.g_00301
OG0001169	Praz.g_00209	Pral.g_00302
OG0001170	Praz.g_00207	Pral.g_00303
OG0001171	Praz.g_00206	Pral.g_00304
OG0001172	Praz.g_00204	Pral.g_00306
OG0001173	Praz.g_00202	Pral.g_00308
OG0001174	Praz.g_00201	Pral.g_00309
OG0001175	Praz.g_00200	Pral.g_00310
OG0001176	Praz.g_00199	Pral.g_00312
OG0001177	Praz.g_00197	Pral.g_00314
OG0001178	Praz.g_00194	Pral.g_00317
OG0001179	Praz.g_00193	Pral.g_00318
OG0001180	Praz.g_00192	Pral.g_00319
OG0001181	Praz.g_00191	Pral.g_00320
OG0001182	Praz.g_00190	Pral.g_00321
OG0001183	Praz.g_00189	Pral.g_00322
OG0001184	Praz.g_00187	Pral.g_00324
OG0001185	Praz.g_00184	Pral.g_00326
OG0001186	Praz.g_00183	Pral.g_00327
OG0001187	Praz.g_00181	Pral.g_00328
OG0001188	Praz.g_00180	Pral.g_00329
OG0001189	Praz.g_00179	Pral.g_00330
OG0001190	Praz.g_00178	Pral.g_00331
OG0001191	Praz.g_00177	Pral.g_00332
OG0001192	Praz.g_00176	Pral.g_00333
OG0001193	Praz.g_00175	Pral.g_00334
OG0001194	Praz.g_00174	Pral.g_00335
OG0001195	Praz.g_00173	Pral.g_00336
OG0001196	Praz.g_00172	Pral.g_00337
OG0001197	Praz.g_00171	Pral.g_00338
OG0001198	Praz.g_00170	Pral.g_00339
OG0001199	Praz.g_00169	Pral.g_00340
OG0001200	Praz.g_00168	Pral.g_00341
OG0001201	Praz.g_00167	Pral.g_00342
OG0001202	Praz.g_00166	Pral.g_00343
OG0001203	Praz.g_00164	Pral.g_00345
OG0001204	Praz.g_00162	Pral.g_00347
OG0001205	Praz.g_00161	Pral.g_00349
OG0001206	Praz.g_00160	Pral.g_00350
OG0001207	Praz.g_00159	Pral.g_00351
OG0001208	Praz.g_00158	Pral.g_00352
OG0001209	Praz.g_00157	Pral.g_00353
OG0001210	Praz.g_00156	Pral.g_00354
OG0001211	Praz.g_00155	Pral.g_00355
OG0001212	Praz.g_00154	Pral.g_00356
OG0001213	Praz.g_00153	Pral.g_00357
OG0001214	Praz.g_00151	Pral.g_00359
OG0001215	Praz.g_00150	Pral.g_00360
OG0001216	Praz.g_00149	Pral.g_00361
OG0001217	Praz.g_00148	Pral.g_00362
OG0001218	Praz.g_00147	Pral.g_00363
OG0001219	Praz.g_00144	Pral.g_00366
OG0001220	Praz.g_00143	Pral.g_00367
OG0001221	Praz.g_00140	Pral.g_00373
OG0001222	Praz.g_00139	Pral.g_00374
OG0001223	Praz.g_00138	Pral.g_00375
OG0001224	Praz.g_00137	Pral.g_00377
OG0001225	Praz.g_00136	Pral.g_00378
OG0001226	Praz.g_00135	Pral.g_00379
OG0001227	Praz.g_00134	Pral.g_00380
OG0001228	Praz.g_00133	Pral.g_00381
OG0001229	Praz.g_00132	Pral.g_00382
OG0001230	Praz.g_00131	Pral.g_00383
OG0001231	Praz.g_00130	Pral.g_00384
OG0001232	Praz.g_00129	Pral.g_00386
OG0001233	Praz.g_00128	Pral.g_00387
OG0001234	Praz.g_00127	Pral.g_00388
OG0001235	Praz.g_00126	Pral.g_00389
OG0001236	Praz.g_00124	Pral.g_00391
OG0001237	Praz.g_00123	Pral.g_00392
OG0001238	Praz.g_00121	Pral.g_00396
OG0001239	Praz.g_00120	Pral.g_00397
OG0001240	Praz.g_00119	Pral.g_00398
OG0001241	Praz.g_00117	Pral.g_00401
OG0001242	Praz.g_00357	Pral.g_00402
OG0001243	Praz.g_00358	Pral.g_00403
OG0001244	Praz.g_00359	Pral.g_00404
OG0001245	Praz.g_00360	Pral.g_00405
OG0001246	Praz.g_00361	Pral.g_00406
OG0001247	Praz.g_00362	Pral.g_00407
OG0001248	Praz.g_00363	Pral.g_00408
OG0001249	Praz.g_00364	Pral.g_00409
OG0001250	Praz.g_00365	Pral.g_00410
OG0001252	Praz.g_00498	Pral.g_00907
OG0001253	Praz.g_00510	Pral.g_00895
OG0001254	Praz.g_00639	Pral.g_00758
OG0001255	Praz.g_00690	Pral.g_00699
OG0001257	Praz.g_01846	Pral.g_00609
OG0001259	Praz.g_01740	Pral.g_00499
OG0001260	Praz.g_01568	Pral.g_01689
OG0001262	Praz.g_01461	Pral.g_01539
OG0001263	Praz.g_01440	Pral.g_01347
OG0001264	Praz.g_01409	Pral.g_01800
OG0001265	Praz.g_01301	Pral.g_01598
OG0001266	Praz.g_00090	Pral.g_00967, Pral.g_01320
OG0001268	Praz.g_00758	Pral.g_01364
OG0001269	Praz.g_01156	Pral.g_01238
OG0001270	Praz.g_01001	Pral.g_01116
OG0001271	Praz.g_00990	Pral.g_01102
OG0001273	Praz.g_00947	Pral.g_00572
OG0001276	Praz.g_00914	Pral.g_01040
OG0001278	Praz.g_00885	Pral.g_00098
OG0001279	Praz.g_00881	Pral.g_00102
OG0001280	Praz.g_00878	Pral.g_00105
OG0001281	Praz.g_00332	Pral.g_00175
OG0001282	Praz.g_00307	Pral.g_00112
OG0001283	Praz.g_00224	Pral.g_00285
OG0001284	Praz.g_00195	Pral.g_00316
OG0001285	Praz.g_00163	Pral.g_00346
OG0001286	Praz.g_00118	Pral.g_00400
OG0001288	Praz.g_01891	Pral.g_00657
OG0001290	Praz.g_00395	Pral.g_01013
OG0001291	Praz.g_00431	Pral.g_00976
OG0001293	Praz.g_00436	Pral.g_00971
OG0001294	Praz.g_00453	Pral.g_00954
OG0001295	Praz.g_00479	Pral.g_00926
OG0001296	Praz.g_00485	Pral.g_00919
OG0001299	Praz.g_00612	Pral.g_00787
OG0001300	Praz.g_00801	Pral.g_00671
OG0001301	Praz.g_01693	Pral.g_01438
OG0001302	Praz.g_01564	Pral.g_01890
OG0001303	Praz.g_01560	Pral.g_01308
OG0001305	Praz.g_01280	Pral.g_01565
OG0001306	Praz.g_00098	Pral.g_01703
OG0001308	Praz.g_00048	Pral.g_01038
OG0001309	Praz.g_00046	Pral.g_00348
OG0001310	Praz.g_00035	Pral.g_01701
OG0001312	Praz.g_01155	Pral.g_01237
OG0001314	Praz.g_00854	Pral.g_00130
OG0001315	Praz.g_00820	Pral.g_00166
OG0001316	Praz.g_00228	Pral.g_00281
OG0001318	Praz.g_00501	Pral.g_00904
OG0001319	Praz.g_00598	Pral.g_00802
OG0001321	Praz.g_01558	Pral.g_00451
OG0001322	Praz.g_01531	Pral.g_01670
OG0001323	Praz.g_00082	Pral.g_01810
OG0001325	Praz.g_00042	Pral.g_00034
OG0001326	Praz.g_01208	Pral.g_00046
OG0001327	Praz.g_01206	Pral.g_01047
OG0001328	Praz.g_01175	Pral.g_01276
OG0001329	Praz.g_01119	Pral.g_00394
OG0001330	Praz.g_00951	Pral.g_01069
OG0001331	Praz.g_00880	Pral.g_00103
OG0001333	Praz.g_00259	Pral.g_00247
OG0001334	Praz.g_00203	Pral.g_00307
OG0001335	Praz.g_00165	Pral.g_00344
OG0001336	Praz.g_00488	Pral.g_00917
OG0001337	Praz.g_00478	Pral.g_00927
OG0001338	Praz.g_00504	Pral.g_00670
OG0001339	Praz.g_00563	Pral.g_00841
OG0001340	Praz.g_00608	Pral.g_00791
OG0001341	Praz.g_00620	Pral.g_00778
OG0001342	Praz.g_00638	Pral.g_00759
OG0001343	Praz.g_00341	Pral.g_00693
OG0001344	Praz.g_00796	Pral.g_00025
OG0001345	Praz.g_01894	Pral.g_00660
OG0001346	Praz.g_01856	Pral.g_00620
OG0001347	Praz.g_01842	Pral.g_00605
OG0001348	Praz.g_01824	Pral.g_00586, Pral.g_00016
OG0001349	Praz.g_01819	Pral.g_00581
OG0001350	Praz.g_01814	Pral.g_00576
OG0001351	Praz.g_01752	Pral.g_00511
OG0001352	Praz.g_01648	Pral.g_01760
OG0001353	Praz.g_01627	Pral.g_00818
OG0001354	Praz.g_01528	Pral.g_01666
OG0001355	Praz.g_01471	Pral.g_01529
OG0001356	Praz.g_01426	Pral.g_01822
OG0001357	Praz.g_01322	Pral.g_01585
OG0001358	Praz.g_01302	Pral.g_01597
OG0001359	Praz.g_00021	Pral.g_00073
OG0001360	Praz.g_00020	Pral.g_00072
OG0001361	Praz.g_00704	Pral.g_01425
OG0001362	Praz.g_01236	Pral.g_00024
OG0001363	Praz.g_01095	Pral.g_01263
OG0001364	Praz.g_00971	Pral.g_01082
OG0001365	Praz.g_00337	Pral.g_01055
OG0001366	Praz.g_00840	Pral.g_00144
OG0001368	Praz.g_00196	Pral.g_00315
OG0001369	Praz.g_01300	Pral.g_01599
OG0001371	Praz.g_00427	Pral.g_00981
OG0001372	Praz.g_00428	Pral.g_00979
OG0001373	Praz.g_00435	Pral.g_00972
OG0001374	Praz.g_00447	Pral.g_00960
OG0001375	Praz.g_00495	Pral.g_00909
OG0001376	Praz.g_00594	Pral.g_00806
OG0001377	Praz.g_00616	Pral.g_00782
OG0001378	Praz.g_00631	Pral.g_00766
OG0001379	Praz.g_00813	Pral.g_01119
OG0001381	Praz.g_01874	Pral.g_00634
OG0001382	Praz.g_01868	Pral.g_00628
OG0001383	Praz.g_01817	Pral.g_00579
OG0001384	Praz.g_01809	Pral.g_00570
OG0001385	Praz.g_01664	Pral.g_01468
OG0001386	Praz.g_01656	Pral.g_01768
OG0001387	Praz.g_01654	Pral.g_01767
OG0001388	Praz.g_01644	Pral.g_01755
OG0001389	Praz.g_01602	Pral.g_01724
OG0001390	Praz.g_01569	Pral.g_01304
OG0001391	Praz.g_01526	Pral.g_01664
OG0001392	Praz.g_01427	Pral.g_01823
OG0001393	Praz.g_01425	Pral.g_01821
OG0001394	Praz.g_01403	Pral.g_01794
OG0001395	Praz.g_01400	Pral.g_01791
OG0001397	Praz.g_01291	Pral.g_01577
OG0001398	Praz.g_00070	Pral.g_01557
OG0001399	Praz.g_00080	Pral.g_01834
OG0001400	Praz.g_00088	Pral.g_00051
OG0001401	Praz.g_00095	Pral.g_01855
OG0001402	Praz.g_00006	Pral.g_01352
OG0001403	Praz.g_01179	Pral.g_01280
OG0001404	Praz.g_01148	Pral.g_01693
OG0001405	Praz.g_01138	Pral.g_01221
OG0001406	Praz.g_01002	Pral.g_01117
OG0001407	Praz.g_00999	Pral.g_01113
OG0001408	Praz.g_00950	Pral.g_01068
OG0001409	Praz.g_00936	Pral.g_01862
OG0001412	Praz.g_01369	Pral.g_01651
OG0001413	Praz.g_00693	Pral.g_01888
OG0001414	Praz.g_00422	Pral.g_01326
OG0001415	Praz.g_00683	Pral.g_00713
OG0001416	Praz.g_01807	Pral.g_00568
OG0001419	Praz.g_01522	Pral.g_01659
OG0001420	Praz.g_01423	Pral.g_01819
OG0001421	Praz.g_01419	Pral.g_01814
OG0001423	Praz.g_00019	Pral.g_01892
OG0001424	Praz.g_01938	Pral.g_01067
OG0001426	Praz.g_00122	Pral.g_00395
OG0001427	Praz.g_00802	Pral.g_00087
OG0001429	Praz.g_01340	Pral.g_01617
OG0001430	Praz.g_01309	Pral.g_01844
OG0001432	Praz.g_00089	Pral.g_00052
OG0001433	Praz.g_01233	Pral.g_01843
OG0001435	Praz.g_00938	Pral.g_01863
OG0001438	Praz.g_01710	Pral.g_00467
OG0001439	Praz.g_01480	Pral.g_01520
OG0001440	Praz.g_01298	Pral.g_01602
OG0001441	Praz.g_00055	Pral.g_00426
OG0001443	Praz.g_00009	Pral.g_01349
OG0001444	Praz.g_00735	Pral.g_01389
OG0001445	Praz.g_01248	Pral.g_00054
OG0001446	Praz.g_01246	Pral.g_00053
OG0001447	Praz.g_01245	Pral.g_01329
OG0001448	Praz.g_00917	Pral.g_01710
OG0001452	Praz.g_00145	Pral.g_00365
OG0001453	Praz.g_00906	Pral.g_00070
OG0001454	Praz.g_00808	Pral.g_01851
OG0001455	Praz.g_01913	Pral.g_01865
OG0001457	Praz.g_01628	Pral.g_01735
OG0001459	Praz.g_01533	Pral.g_01223
OG0001460	Praz.g_01449	Pral.g_00448
OG0001461	Praz.g_01377	Pral.g_01478
OG0001462	Praz.g_01310	Pral.g_01330
OG0001463	Praz.g_00079	Pral.g_00630
OG0001464	Praz.g_00084	Pral.g_00428
OG0001465	Praz.g_01211	Pral.g_01309
OG0001467	Praz.g_01044	Pral.g_01168
OG0001468	Praz.g_00235	Pral.g_00273
OG0001469	Praz.g_00757	Pral.g_01365
OG0001470	Praz.g_00677	Pral.g_00719
OG0001471	Praz.g_01909	Pral.g_01872
OG0001481	Praz.g_00738	Pral.g_01386
OG0001483	Praz.g_01186	Pral.g_01287
OG0001484	Praz.g_01094	Pral.g_01264
OG0001485	Praz.g_00339	Pral.g_00168
OG0001486	Praz.g_01389	Pral.g_01779
OG0001487	Praz.g_01553	Pral.g_00463
OG0001491	Praz.g_01536	Pral.g_01858
OG0001492	Praz.g_01479	Pral.g_01521
OG0001506	Praz.g_00102	Pral.g_01325
OG0001507	Praz.g_00010	Pral.g_01348
OG0001510	Praz.g_00243	Pral.g_00265
OG0001516	Praz.g_01328	Pral.g_00989
OG0001519	Praz.g_00785	Pral.g_00035
OG0001523	Praz.g_00421	Pral.g_01846
OG0001524	Praz.g_00798	Pral.g_01880
OG0001527	Praz.g_00057	Pral.g_00047
OG0001528	Praz.g_01235	Pral.g_01690
OG0001538	Praz.g_01209	Pral.g_01866
OG0001541	Praz.g_01106	Pral.g_00638
OG0001551	Praz.g_00688	Pral.g_01523
OG0001557	Praz.g_01653	Pral.g_01766
OG0001589	Praz.g_01937, Praz.g_01622	Pral.g_01057
OG0001598	Praz.g_01421	Pral.g_01817
OG0001610	Praz.g_01629	Pral.g_01736
OG0001613	Praz.g_01442	Pral.g_01061
OG0001614	Praz.g_01324	Pral.g_01583
OG0001618	Praz.g_01163	Pral.g_00011
OG0001646	Praz.g_01267	Pral.g_01882
OG0001675	Praz.g_00041	Pral.g_00017
OG0001816	Praz.g_00073	Pral.g_01831
OG0001860	Praz.g_01900, Praz.g_01901	Pral.g_00666
OG0001960	Praz.g_00244	Pral.g_01244
OG0002065	Praz.g_01617	Pral.g_01241
OG0002155	Praz.g_01257	Pral.g_01889
OG0002312	Praz.g_01102	Pral.g_00637
OG0002339	Praz.g_00832	Pral.g_00152
