Orthogroup	Praz	Prbh
OG0001121	Praz.g_00271	Prbh.g_01653
OG0001122	Praz.g_00270	Prbh.g_01652
OG0001123	Praz.g_00269	Prbh.g_01651
OG0001124	Praz.g_00267	Prbh.g_01649
OG0001125	Praz.g_00265	Prbh.g_01647
OG0001126	Praz.g_00264	Prbh.g_01646
OG0001127	Praz.g_00262	Prbh.g_01643
OG0001128	Praz.g_00261	Prbh.g_01642
OG0001129	Praz.g_00260	Prbh.g_01641
OG0001130	Praz.g_00257	Prbh.g_01638
OG0001131	Praz.g_00256	Prbh.g_01637
OG0001132	Praz.g_00255	Prbh.g_01636
OG0001133	Praz.g_00254	Prbh.g_01635
OG0001134	Praz.g_00253	Prbh.g_01634
OG0001135	Praz.g_00252	Prbh.g_01633
OG0001136	Praz.g_00251	Prbh.g_01632
OG0001137	Praz.g_00250	Prbh.g_01631
OG0001138	Praz.g_00249	Prbh.g_01630
OG0001139	Praz.g_00248	Prbh.g_01628
OG0001140	Praz.g_00247	Prbh.g_01627
OG0001141	Praz.g_00246	Prbh.g_01626
OG0001142	Praz.g_00242	Prbh.g_01621
OG0001143	Praz.g_00241	Prbh.g_01620
OG0001144	Praz.g_00240	Prbh.g_01619
OG0001145	Praz.g_00239	Prbh.g_01618
OG0001146	Praz.g_00238	Prbh.g_01617
OG0001147	Praz.g_00237	Prbh.g_01616
OG0001148	Praz.g_00236	Prbh.g_01615
OG0001149	Praz.g_00234	Prbh.g_01613
OG0001150	Praz.g_00233	Prbh.g_01612
OG0001151	Praz.g_00231	Prbh.g_01608
OG0001152	Praz.g_00230	Prbh.g_01607
OG0001153	Praz.g_00229	Prbh.g_01606
OG0001154	Praz.g_00227	Prbh.g_01604
OG0001155	Praz.g_00225	Prbh.g_01602
OG0001156	Praz.g_00223	Prbh.g_01600
OG0001157	Praz.g_00222	Prbh.g_01598
OG0001158	Praz.g_00220	Prbh.g_01596
OG0001159	Praz.g_00219	Prbh.g_01595
OG0001160	Praz.g_00218	Prbh.g_01594
OG0001161	Praz.g_00217	Prbh.g_01593
OG0001162	Praz.g_00216	Prbh.g_01592
OG0001163	Praz.g_00215	Prbh.g_01591
OG0001164	Praz.g_00214	Prbh.g_01590
OG0001165	Praz.g_00213	Prbh.g_01589
OG0001166	Praz.g_00212	Prbh.g_01588
OG0001167	Praz.g_00211	Prbh.g_01586
OG0001168	Praz.g_00210	Prbh.g_01585
OG0001169	Praz.g_00209	Prbh.g_01584
OG0001170	Praz.g_00207	Prbh.g_01583
OG0001171	Praz.g_00206	Prbh.g_01582
OG0001172	Praz.g_00204	Prbh.g_01580
OG0001173	Praz.g_00202	Prbh.g_01578
OG0001174	Praz.g_00201	Prbh.g_01577
OG0001175	Praz.g_00200	Prbh.g_01576
OG0001176	Praz.g_00199	Prbh.g_01574
OG0001177	Praz.g_00197	Prbh.g_01572
OG0001178	Praz.g_00194	Prbh.g_01569
OG0001179	Praz.g_00193	Prbh.g_01568
OG0001180	Praz.g_00192	Prbh.g_01567
OG0001181	Praz.g_00191	Prbh.g_01566
OG0001182	Praz.g_00190	Prbh.g_01565
OG0001183	Praz.g_00189	Prbh.g_01564
OG0001184	Praz.g_00187	Prbh.g_01562
OG0001185	Praz.g_00184	Prbh.g_01560
OG0001186	Praz.g_00183	Prbh.g_01559
OG0001187	Praz.g_00181	Prbh.g_01558
OG0001188	Praz.g_00180	Prbh.g_01557
OG0001189	Praz.g_00179	Prbh.g_01556
OG0001190	Praz.g_00178	Prbh.g_01555
OG0001191	Praz.g_00177	Prbh.g_01554
OG0001192	Praz.g_00176	Prbh.g_01553
OG0001193	Praz.g_00175	Prbh.g_01552
OG0001194	Praz.g_00174	Prbh.g_01551
OG0001195	Praz.g_00173	Prbh.g_01550
OG0001196	Praz.g_00172	Prbh.g_01549
OG0001197	Praz.g_00171	Prbh.g_01548
OG0001198	Praz.g_00170	Prbh.g_01547
OG0001199	Praz.g_00169	Prbh.g_01546
OG0001200	Praz.g_00168	Prbh.g_01545
OG0001201	Praz.g_00167	Prbh.g_01544
OG0001202	Praz.g_00166	Prbh.g_01543
OG0001203	Praz.g_00164	Prbh.g_01541
OG0001204	Praz.g_00162	Prbh.g_01539
OG0001205	Praz.g_00161	Prbh.g_01537
OG0001206	Praz.g_00160	Prbh.g_01536
OG0001207	Praz.g_00159	Prbh.g_01535
OG0001208	Praz.g_00158	Prbh.g_01534
OG0001209	Praz.g_00157	Prbh.g_01533
OG0001210	Praz.g_00156	Prbh.g_01532
OG0001211	Praz.g_00155	Prbh.g_01531
OG0001212	Praz.g_00154	Prbh.g_01530
OG0001213	Praz.g_00153	Prbh.g_01529
OG0001214	Praz.g_00151	Prbh.g_01527
OG0001215	Praz.g_00150	Prbh.g_01526
OG0001216	Praz.g_00149	Prbh.g_01525
OG0001217	Praz.g_00148	Prbh.g_01524
OG0001218	Praz.g_00147	Prbh.g_01523
OG0001219	Praz.g_00144	Prbh.g_01520
OG0001220	Praz.g_00143	Prbh.g_01519
OG0001221	Praz.g_00140	Prbh.g_01514
OG0001222	Praz.g_00139	Prbh.g_01513
OG0001223	Praz.g_00138	Prbh.g_01512
OG0001224	Praz.g_00137	Prbh.g_01510
OG0001225	Praz.g_00136	Prbh.g_01509
OG0001226	Praz.g_00135	Prbh.g_01508
OG0001227	Praz.g_00134	Prbh.g_01507
OG0001228	Praz.g_00133	Prbh.g_01506
OG0001229	Praz.g_00132	Prbh.g_01505
OG0001230	Praz.g_00131	Prbh.g_01504
OG0001231	Praz.g_00130	Prbh.g_01503
OG0001232	Praz.g_00129	Prbh.g_01501
OG0001233	Praz.g_00128	Prbh.g_01500
OG0001234	Praz.g_00127	Prbh.g_01499
OG0001235	Praz.g_00126	Prbh.g_01498
OG0001236	Praz.g_00124	Prbh.g_01496
OG0001237	Praz.g_00123	Prbh.g_01495
OG0001238	Praz.g_00121	Prbh.g_01490
OG0001239	Praz.g_00120	Prbh.g_01489
OG0001240	Praz.g_00119	Prbh.g_01488
OG0001241	Praz.g_00117	Prbh.g_01485
OG0001242	Praz.g_00357	Prbh.g_01484
OG0001243	Praz.g_00358	Prbh.g_01483
OG0001244	Praz.g_00359	Prbh.g_01482
OG0001245	Praz.g_00360	Prbh.g_01481
OG0001246	Praz.g_00361	Prbh.g_01480
OG0001247	Praz.g_00362	Prbh.g_01479
OG0001248	Praz.g_00363	Prbh.g_01478
OG0001249	Praz.g_00364	Prbh.g_01477
OG0001250	Praz.g_00365	Prbh.g_01476
OG0001252	Praz.g_00498	Prbh.g_00643
OG0001253	Praz.g_00510	Prbh.g_00632
OG0001254	Praz.g_00639	Prbh.g_00498
OG0001255	Praz.g_00690	Prbh.g_00440
OG0001257	Praz.g_01846	Prbh.g_00349
OG0001258	Praz.g_01830	Prbh.g_00333
OG0001259	Praz.g_01740	Prbh.g_00240
OG0001260	Praz.g_01568	Prbh.g_01046
OG0001261	Praz.g_01477	Prbh.g_00988
OG0001262	Praz.g_01461	Prbh.g_01006
OG0001263	Praz.g_01440	Prbh.g_01304
OG0001264	Praz.g_01409	Prbh.g_00877
OG0001265	Praz.g_01301	Prbh.g_01124
OG0001266	Praz.g_00090	Prbh.g_01444
OG0001267	Praz.g_00008	Prbh.g_01300
OG0001268	Praz.g_00758	Prbh.g_01286
OG0001269	Praz.g_01156	Prbh.g_01936
OG0001270	Praz.g_01001	Prbh.g_00143
OG0001271	Praz.g_00990	Prbh.g_00155
OG0001272	Praz.g_00948	Prbh.g_00802
OG0001273	Praz.g_00947	Prbh.g_00205
OG0001274	Praz.g_00942	Prbh.g_01824
OG0001276	Praz.g_00914	Prbh.g_01146
OG0001277	Praz.g_00903	Prbh.g_01815
OG0001278	Praz.g_00885	Prbh.g_01790
OG0001279	Praz.g_00881	Prbh.g_01787
OG0001280	Praz.g_00878	Prbh.g_01784
OG0001281	Praz.g_00332	Prbh.g_01714
OG0001282	Praz.g_00307	Prbh.g_01777
OG0001283	Praz.g_00224	Prbh.g_01601
OG0001284	Praz.g_00195	Prbh.g_01570
OG0001285	Praz.g_00163	Prbh.g_01540
OG0001286	Praz.g_00118	Prbh.g_01486
OG0001288	Praz.g_01891	Prbh.g_00395
OG0001290	Praz.g_00395	Prbh.g_00750
OG0001291	Praz.g_00431	Prbh.g_00711
OG0001292	Praz.g_00434	Prbh.g_00708
OG0001293	Praz.g_00436	Prbh.g_00706
OG0001294	Praz.g_00453	Prbh.g_00690
OG0001295	Praz.g_00479	Prbh.g_00662
OG0001296	Praz.g_00485	Prbh.g_00655
OG0001297	Praz.g_00559	Prbh.g_00583
OG0001298	Praz.g_00603	Prbh.g_00536
OG0001299	Praz.g_00612	Prbh.g_00527
OG0001300	Praz.g_00801	Prbh.g_01356
OG0001302	Praz.g_01564	Prbh.g_01885
OG0001303	Praz.g_01560	Prbh.g_01339
OG0001304	Praz.g_01285	Prbh.g_01040
OG0001305	Praz.g_01280	Prbh.g_01035
OG0001307	Praz.g_00107	Prbh.g_01357
OG0001308	Praz.g_00048	Prbh.g_00202
OG0001311	Praz.g_00726	Prbh.g_01249
OG0001312	Praz.g_01155	Prbh.g_01937
OG0001313	Praz.g_00944	Prbh.g_00410
OG0001314	Praz.g_00854	Prbh.g_01759
OG0001316	Praz.g_00228	Prbh.g_01605
OG0001318	Praz.g_00501	Prbh.g_00640
OG0001319	Praz.g_00598	Prbh.g_00542
OG0001321	Praz.g_01558	Prbh.g_01445
OG0001322	Praz.g_01531	Prbh.g_01332
OG0001323	Praz.g_00082	Prbh.g_00867
OG0001324	Praz.g_00115	Prbh.g_00769
OG0001325	Praz.g_00042	Prbh.g_00792
OG0001326	Praz.g_01208	Prbh.g_00773
OG0001327	Praz.g_01206	Prbh.g_00201
OG0001328	Praz.g_01175	Prbh.g_01378
OG0001329	Praz.g_01119	Prbh.g_01492
OG0001330	Praz.g_00951	Prbh.g_00188
OG0001331	Praz.g_00880	Prbh.g_01786
OG0001333	Praz.g_00259	Prbh.g_01640
OG0001334	Praz.g_00203	Prbh.g_01579
OG0001335	Praz.g_00165	Prbh.g_01542
OG0001336	Praz.g_00488	Prbh.g_00653
OG0001337	Praz.g_00478	Prbh.g_00663
OG0001338	Praz.g_00504	Prbh.g_01389
OG0001339	Praz.g_00563	Prbh.g_00579
OG0001340	Praz.g_00608	Prbh.g_00531
OG0001341	Praz.g_00620	Prbh.g_00518
OG0001342	Praz.g_00638	Prbh.g_00499
OG0001343	Praz.g_00341	Prbh.g_00433
OG0001345	Praz.g_01894	Prbh.g_00398
OG0001346	Praz.g_01856	Prbh.g_00359
OG0001347	Praz.g_01842	Prbh.g_00345
OG0001348	Praz.g_01824	Prbh.g_00824
OG0001349	Praz.g_01819	Prbh.g_00321
OG0001350	Praz.g_01814	Prbh.g_00316
OG0001351	Praz.g_01752	Prbh.g_00252
OG0001352	Praz.g_01648	Prbh.g_00916
OG0001353	Praz.g_01627	Prbh.g_00556
OG0001354	Praz.g_01528	Prbh.g_01047
OG0001355	Praz.g_01471	Prbh.g_00995
OG0001356	Praz.g_01426	Prbh.g_00855
OG0001357	Praz.g_01322	Prbh.g_01112
OG0001358	Praz.g_01302	Prbh.g_01123
OG0001359	Praz.g_00021	Prbh.g_01863
OG0001360	Praz.g_00020	Prbh.g_01862
OG0001361	Praz.g_00704	Prbh.g_01228
OG0001362	Praz.g_01236	Prbh.g_01396
OG0001364	Praz.g_00971	Prbh.g_00175
OG0001365	Praz.g_00337	Prbh.g_00726
OG0001366	Praz.g_00840	Prbh.g_01744
OG0001368	Praz.g_00196	Prbh.g_01571
OG0001369	Praz.g_01300	Prbh.g_01125
OG0001371	Praz.g_00427	Prbh.g_00716
OG0001372	Praz.g_00428	Prbh.g_00714
OG0001373	Praz.g_00435	Prbh.g_00707
OG0001374	Praz.g_00447	Prbh.g_00696
OG0001375	Praz.g_00495	Prbh.g_00645
OG0001376	Praz.g_00594	Prbh.g_00546
OG0001377	Praz.g_00616	Prbh.g_00522
OG0001378	Praz.g_00631	Prbh.g_00506
OG0001379	Praz.g_00813	Prbh.g_00140
OG0001381	Praz.g_01874	Prbh.g_00373
OG0001382	Praz.g_01868	Prbh.g_00368
OG0001383	Praz.g_01817	Prbh.g_00319
OG0001384	Praz.g_01809	Prbh.g_00310
OG0001385	Praz.g_01664	Prbh.g_01186
OG0001386	Praz.g_01656	Prbh.g_00908
OG0001387	Praz.g_01654	Prbh.g_00910
OG0001388	Praz.g_01644	Prbh.g_00921
OG0001389	Praz.g_01602	Prbh.g_01168
OG0001390	Praz.g_01569	Prbh.g_01881
OG0001391	Praz.g_01526	Prbh.g_01050
OG0001392	Praz.g_01427	Prbh.g_00854
OG0001393	Praz.g_01425	Prbh.g_00856
OG0001394	Praz.g_01403	Prbh.g_00883
OG0001395	Praz.g_01400	Prbh.g_00886
OG0001397	Praz.g_01291	Prbh.g_01136
OG0001398	Praz.g_00070	Prbh.g_01027
OG0001399	Praz.g_00080	Prbh.g_00846
OG0001400	Praz.g_00088	Prbh.g_01345
OG0001401	Praz.g_00095	Prbh.g_00842
OG0001402	Praz.g_00006	Prbh.g_01298
OG0001403	Praz.g_01179	Prbh.g_01374
OG0001404	Praz.g_01148	Prbh.g_01139
OG0001405	Praz.g_01138	Prbh.g_00010
OG0001406	Praz.g_01002	Prbh.g_00142
OG0001407	Praz.g_00999	Prbh.g_00145
OG0001408	Praz.g_00950	Prbh.g_00189
OG0001409	Praz.g_00936	Prbh.g_01851
OG0001412	Praz.g_01369	Prbh.g_01063
OG0001413	Praz.g_00693	Prbh.g_01794
OG0001414	Praz.g_00422	Prbh.g_01861
OG0001415	Praz.g_00683	Prbh.g_00453
OG0001416	Praz.g_01807	Prbh.g_00308
OG0001417	Praz.g_01655	Prbh.g_00909
OG0001418	Praz.g_01557	Prbh.g_00804
OG0001419	Praz.g_01522	Prbh.g_01055
OG0001420	Praz.g_01423	Prbh.g_00858
OG0001421	Praz.g_01419	Prbh.g_00862
OG0001422	Praz.g_00085	Prbh.g_00794
OG0001423	Praz.g_00019	Prbh.g_01905
OG0001424	Praz.g_01938	Prbh.g_00191
OG0001425	Praz.g_00930	Prbh.g_01343
OG0001426	Praz.g_00122	Prbh.g_01491
OG0001429	Praz.g_01340	Prbh.g_01096
OG0001431	Praz.g_00086	Prbh.g_00839
OG0001438	Praz.g_01710	Prbh.g_01463
OG0001439	Praz.g_01480	Prbh.g_00985
OG0001440	Praz.g_01298	Prbh.g_01128
OG0001441	Praz.g_00055	Prbh.g_01906
OG0001442	Praz.g_00032	Prbh.g_01816
OG0001443	Praz.g_00009	Prbh.g_01301
OG0001445	Praz.g_01248	Prbh.g_01353
OG0001446	Praz.g_01246	Prbh.g_00404
OG0001447	Praz.g_01245	Prbh.g_01309
OG0001448	Praz.g_00917	Prbh.g_01399
OG0001449	Praz.g_01060	Prbh.g_00076
OG0001452	Praz.g_00145	Prbh.g_01521
OG0001454	Praz.g_00808	Prbh.g_00375
OG0001455	Praz.g_01913	Prbh.g_00781
OG0001457	Praz.g_01628	Prbh.g_00941
OG0001459	Praz.g_01533	Prbh.g_00007
OG0001460	Praz.g_01449	Prbh.g_01440
OG0001461	Praz.g_01377	Prbh.g_01175
OG0001462	Praz.g_01310	Prbh.g_01322
OG0001463	Praz.g_00079	Prbh.g_00369
OG0001465	Praz.g_01211	Prbh.g_01340
OG0001468	Praz.g_00235	Prbh.g_01614
OG0001469	Praz.g_00757	Prbh.g_01285
OG0001470	Praz.g_00677	Prbh.g_00459
OG0001471	Praz.g_01909	Prbh.g_01838
OG0001472	Praz.g_01450	Prbh.g_01021
OG0001473	Praz.g_01441	Prbh.g_01049
OG0001481	Praz.g_00738	Prbh.g_01264
OG0001482	Praz.g_00892	Prbh.g_00405
OG0001483	Praz.g_01186	Prbh.g_01367
OG0001484	Praz.g_01094	Prbh.g_00721
OG0001485	Praz.g_00339	Prbh.g_01722
OG0001487	Praz.g_01553	Prbh.g_01458
OG0001489	Praz.g_00799	Prbh.g_01691
OG0001490	Praz.g_00771	Prbh.g_01720
OG0001492	Praz.g_01479	Prbh.g_00986
OG0001506	Praz.g_00102	Prbh.g_01330
OG0001507	Praz.g_00010	Prbh.g_01302
OG0001510	Praz.g_00243	Prbh.g_01622
OG0001512	Praz.g_01255	Prbh.g_01938
OG0001516	Praz.g_01328	Prbh.g_01927
OG0001519	Praz.g_00785	Prbh.g_00772
OG0001521	Praz.g_00336	Prbh.g_00725
OG0001527	Praz.g_00057	Prbh.g_01899
OG0001530	Praz.g_01550	Prbh.g_01791
OG0001535	Praz.g_01453	Prbh.g_01018
OG0001538	Praz.g_01209	Prbh.g_00810
OG0001541	Praz.g_01106	Prbh.g_00063
OG0001579	Praz.g_01061	Prbh.g_00077
OG0001580	Praz.g_01085	Prbh.g_00035
OG0001581	Praz.g_01082	Prbh.g_00056
OG0001616	Praz.g_01217	Prbh.g_01821
OG0001617	Praz.g_01165	Prbh.g_00078
OG0001619	Praz.g_01150	Prbh.g_01348
OG0001621	Praz.g_01555	Prbh.g_01394
OG0001627	Praz.g_01162	Prbh.g_01882
OG0001631	Praz.g_00696	Prbh.g_01449
OG0001637	Praz.g_01575	Prbh.g_01949, Prbh.g_00791
OG0001646	Praz.g_01267	Prbh.g_00774
OG0001843	Praz.g_01109	Prbh.g_00062
OG0001844	Praz.g_01084	Prbh.g_00058
OG0002035	Praz.g_01254	Prbh.g_01420, Prbh.g_01422
OG0002065	Praz.g_01617	Prbh.g_01931
OG0003035	Praz.g_01083	Prbh.g_01928
