Orthogroup	Syao	Syaf
OG0001140	Syao.g_00224	Syaf.g_01593
OG0001141	Syao.g_00254	Syaf.g_01592
OG0001142	Syao.g_00253	Syaf.g_01591
OG0001143	Syao.g_00243	Syaf.g_01583
OG0001144	Syao.g_00276	Syaf.g_01573
OG0001145	Syao.g_01446	Syaf.g_01267
OG0001146	Syao.g_01455	Syaf.g_01248
OG0001147	Syao.g_00095	Syaf.g_02489
OG0001148	Syao.g_00038	Syaf.g_02735
OG0001149	Syao.g_00039	Syaf.g_02736
OG0001150	Syao.g_00040	Syaf.g_02737
OG0001151	Syao.g_02706	Syaf.g_02750
OG0001152	Syao.g_02707	Syaf.g_02751
OG0001153	Syao.g_00083	Syaf.g_02463
OG0001154	Syao.g_00084	Syaf.g_02464
OG0001155	Syao.g_01747	Syaf.g_01107
OG0001156	Syao.g_01744	Syaf.g_01104
OG0001157	Syao.g_01743	Syaf.g_01103
OG0001158	Syao.g_01742	Syaf.g_01102
OG0001159	Syao.g_01741	Syaf.g_01101
OG0001160	Syao.g_01579	Syaf.g_01058
OG0001161	Syao.g_02373	Syaf.g_00617
OG0001162	Syao.g_02650	Syaf.g_02015
OG0001163	Syao.g_01571	Syaf.g_01050
OG0001164	Syao.g_01564	Syaf.g_01044
OG0001165	Syao.g_01559	Syaf.g_01039
OG0001166	Syao.g_01673	Syaf.g_01010
OG0001167	Syao.g_01006	Syaf.g_01182
OG0001168	Syao.g_01648	Syaf.g_01180
OG0001169	Syao.g_01646	Syaf.g_01178
OG0001170	Syao.g_01644	Syaf.g_01176
OG0001171	Syao.g_01632	Syaf.g_01166
OG0001172	Syao.g_01914	Syaf.g_00173
OG0001173	Syao.g_01915	Syaf.g_00172
OG0001174	Syao.g_01923	Syaf.g_00164
OG0001175	Syao.g_01924	Syaf.g_00163
OG0001176	Syao.g_01799	Syaf.g_00142
OG0001177	Syao.g_01802	Syaf.g_00144
OG0001178	Syao.g_01541	Syaf.g_01028
OG0001179	Syao.g_01768	Syaf.g_00112
OG0001180	Syao.g_01833	Syaf.g_00087
OG0001181	Syao.g_01829	Syaf.g_00083
OG0001182	Syao.g_01820	Syaf.g_00074
OG0001184	Syao.g_02264	Syaf.g_00360
OG0001185	Syao.g_02147	Syaf.g_00382
OG0001186	Syao.g_02173	Syaf.g_00418
OG0001187	Syao.g_02171	Syaf.g_00422
OG0001188	Syao.g_02169	Syaf.g_00425
OG0001189	Syao.g_02215	Syaf.g_00441
OG0001190	Syao.g_02436	Syaf.g_00646
OG0001191	Syao.g_02449	Syaf.g_00635
OG0001192	Syao.g_02367	Syaf.g_00630
OG0001193	Syao.g_02284	Syaf.g_00596
OG0001194	Syao.g_02285	Syaf.g_00594
OG0001195	Syao.g_02286	Syaf.g_00593
OG0001196	Syao.g_02341	Syaf.g_00519
OG0001197	Syao.g_02343	Syaf.g_00517
OG0001198	Syao.g_02158	Syaf.g_00501
OG0001199	Syao.g_02623	Syaf.g_00957
OG0001200	Syao.g_02625	Syaf.g_00955
OG0001201	Syao.g_02601	Syaf.g_00902
OG0001202	Syao.g_02461	Syaf.g_00764
OG0001203	Syao.g_00296, Syao.g_01705	Syaf.g_02785
OG0001204	Syao.g_02117	Syaf.g_00185
OG0001205	Syao.g_01620	Syaf.g_01229
OG0001206	Syao.g_02701, Syao.g_02702	Syaf.g_02530
OG0001207	Syao.g_00035	Syaf.g_02732
OG0001208	Syao.g_00026	Syaf.g_02719
OG0001209	Syao.g_01415	Syaf.g_02651
OG0001210	Syao.g_00882	Syaf.g_02642
OG0001211	Syao.g_00861	Syaf.g_02623
OG0001212	Syao.g_01001	Syaf.g_02563
OG0001213	Syao.g_01322	Syaf.g_02324
OG0001214	Syao.g_00896	Syaf.g_02308
OG0001215	Syao.g_00700	Syaf.g_01477
OG0001216	Syao.g_00492	Syaf.g_01980
OG0001218	Syao.g_00092	Syaf.g_02473
OG0001219	Syao.g_00651	Syaf.g_01796
OG0001220	Syao.g_00393	Syaf.g_01335
OG0001221	Syao.g_01657	Syaf.g_02087
OG0001222	Syao.g_00687	Syaf.g_01848
OG0001223	Syao.g_00820	Syaf.g_01902
OG0001224	Syao.g_00427	Syaf.g_01438
OG0001226	Syao.g_02633	Syaf.g_02262
OG0001227	Syao.g_01047	Syaf.g_00614
OG0001228	Syao.g_02256	Syaf.g_01223
OG0001229	Syao.g_00220	Syaf.g_01464
OG0001230	Syao.g_01503	Syaf.g_02404
OG0001231	Syao.g_02254	Syaf.g_00481
OG0001232	Syao.g_01664	Syaf.g_01000
OG0001234	Syao.g_02035	Syaf.g_00159
OG0001235	Syao.g_01863	Syaf.g_00150
OG0001236	Syao.g_02261	Syaf.g_00357
OG0001237	Syao.g_02265	Syaf.g_00362
OG0001238	Syao.g_02451	Syaf.g_00634
OG0001239	Syao.g_02620	Syaf.g_00960
OG0001240	Syao.g_02669	Syaf.g_00919
OG0001242	Syao.g_02576	Syaf.g_00874
OG0001243	Syao.g_02584	Syaf.g_00867
OG0001244	Syao.g_02477	Syaf.g_00836
OG0001247	Syao.g_00390	Syaf.g_02004
OG0001250	Syao.g_00556	Syaf.g_01377
OG0001251	Syao.g_00641	Syaf.g_00588
OG0001252	Syao.g_00507	Syaf.g_01412
OG0001254	Syao.g_01426	Syaf.g_01617
OG0001255	Syao.g_00920	Syaf.g_01070
OG0001256	Syao.g_01572	Syaf.g_01051
OG0001257	Syao.g_00414	Syaf.g_02534
OG0001258	Syao.g_01561	Syaf.g_01041
OG0001259	Syao.g_01645	Syaf.g_01177
OG0001260	Syao.g_01623	Syaf.g_01155
OG0001261	Syao.g_01814	Syaf.g_00103
OG0001262	Syao.g_02213	Syaf.g_00439
OG0001263	Syao.g_02541	Syaf.g_00864
OG0001265	Syao.g_02574	Syaf.g_00876
OG0001266	Syao.g_02465	Syaf.g_00760
OG0001267	Syao.g_02063	Syaf.g_00244
OG0001268	Syao.g_01871	Syaf.g_00017
OG0001270	Syao.g_01733	Syaf.g_01210
OG0001271	Syao.g_02685	Syaf.g_02501
OG0001272	Syao.g_00120	Syaf.g_02715
OG0001274	Syao.g_02401	Syaf.g_00707
OG0001275	Syao.g_00806	Syaf.g_01917
OG0001276	Syao.g_00450	Syaf.g_01933
OG0001277	Syao.g_01334	Syaf.g_00533
OG0001278	Syao.g_00265	Syaf.g_01562
OG0001279	Syao.g_01528	Syaf.g_02385
OG0001281	Syao.g_01454	Syaf.g_01247
OG0001282	Syao.g_00037	Syaf.g_02734
OG0001283	Syao.g_02335	Syaf.g_00524
OG0001284	Syao.g_01587	Syaf.g_01073
OG0001285	Syao.g_01010	Syaf.g_00568
OG0001286	Syao.g_01835	Syaf.g_00089
OG0001288	Syao.g_02187	Syaf.g_00408
OG0001289	Syao.g_02649	Syaf.g_00935
OG0001291	Syao.g_02551	Syaf.g_00853
OG0001292	Syao.g_02111	Syaf.g_00191
OG0001293	Syao.g_02091	Syaf.g_00217
OG0001294	Syao.g_00948	Syaf.g_02124
OG0001295	Syao.g_00878	Syaf.g_02637
OG0001296	Syao.g_00163	Syaf.g_02687
OG0001297	Syao.g_00159	Syaf.g_02683
OG0001298	Syao.g_01043	Syaf.g_02584
OG0001299	Syao.g_00942	Syaf.g_02130
OG0001302	Syao.g_02711	Syaf.g_02279
OG0001303	Syao.g_00649	Syaf.g_01798
OG0001304	Syao.g_00466	Syaf.g_01950
OG0001305	Syao.g_00382	Syaf.g_01448
OG0001306	Syao.g_00141	Syaf.g_01272
OG0001308	Syao.g_01500	Syaf.g_02427
OG0001310	Syao.g_01681	Syaf.g_01018
OG0001311	Syao.g_00452	Syaf.g_01935
OG0001312	Syao.g_00635	Syaf.g_01809
OG0001313	Syao.g_02692	Syaf.g_02517
OG0001314	Syao.g_01276	Syaf.g_01531, Syaf.g_01991, Syaf.g_02275
OG0001315	Syao.g_01853	Syaf.g_00071
OG0001317	Syao.g_01701	Syaf.g_02790
OG0001318	Syao.g_02099	Syaf.g_00209
OG0001319	Syao.g_02075	Syaf.g_00232
OG0001323	Syao.g_01392	Syaf.g_02675
OG0001325	Syao.g_00487	Syaf.g_01976
OG0001326	Syao.g_02293	Syaf.g_00578
OG0001327	Syao.g_00953	Syaf.g_02116
OG0001328	Syao.g_00198	Syaf.g_02094
OG0001329	Syao.g_00876	Syaf.g_02285
OG0001330	Syao.g_01444	Syaf.g_01264
OG0001331	Syao.g_00042	Syaf.g_02739
OG0001333	Syao.g_01649	Syaf.g_01181
OG0001335	Syao.g_01913	Syaf.g_00059
OG0001336	Syao.g_02336	Syaf.g_00523
OG0001337	Syao.g_01893	Syaf.g_00040
OG0001338	Syao.g_01890	Syaf.g_00046, Syaf.g_01683, Syaf.g_00036
OG0001340	Syao.g_01892	Syaf.g_00039
OG0001341	Syao.g_00602	Syaf.g_01463
OG0001343	Syao.g_01235	Syaf.g_00590
OG0001345	Syao.g_00179	Syaf.g_01323
OG0001347	Syao.g_02725	Syaf.g_02400
OG0001349	Syao.g_01074	Syaf.g_00995
OG0001351	Syao.g_00060	Syaf.g_02539
OG0001353	Syao.g_00439	Syaf.g_01388
OG0001354	Syao.g_00833	Syaf.g_01888
OG0001356	Syao.g_00301	Syaf.g_01397
OG0001357	Syao.g_00369	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827
OG0001358	Syao.g_01343	Syaf.g_02341
OG0001359	Syao.g_01234	Syaf.g_00591
OG0001360	Syao.g_00177	Syaf.g_01325
OG0001361	Syao.g_00182	Syaf.g_01320
OG0001364	Syao.g_01969	Syaf.g_00338
OG0001366	Syao.g_01670	Syaf.g_01007
OG0001368	Syao.g_02118	Syaf.g_00184
OG0001372	Syao.g_00368	Syaf.g_01682
OG0001373	Syao.g_02291, Syao.g_02292	Syaf.g_00579
OG0001374	Syao.g_02300	Syaf.g_00571
OG0001375	Syao.g_01236	Syaf.g_00589
OG0001376	Syao.g_00617	Syaf.g_00626
OG0001377	Syao.g_00618	Syaf.g_00627
OG0001378	Syao.g_01732	Syaf.g_01209
OG0001379	Syao.g_01441	Syaf.g_01262
OG0001380	Syao.g_00360	Syaf.g_02247
OG0001383	Syao.g_01291	Syaf.g_00688
OG0001385	Syao.g_02288	Syaf.g_00582
OG0001386	Syao.g_02289	Syaf.g_00581
OG0001387	Syao.g_02290	Syaf.g_00580
OG0001388	Syao.g_02294	Syaf.g_00577
OG0001389	Syao.g_02295	Syaf.g_00576
OG0001390	Syao.g_02296	Syaf.g_00575
OG0001391	Syao.g_02297	Syaf.g_00574
OG0001392	Syao.g_02298	Syaf.g_00573
OG0001393	Syao.g_02299	Syaf.g_00572
OG0001394	Syao.g_00983	Syaf.g_02081
OG0001395	Syao.g_00470	Syaf.g_01958
OG0001396	Syao.g_02726	Syaf.g_02399
OG0001398	Syao.g_02641	Syaf.g_01758
OG0001401	Syao.g_00434	Syaf.g_01383
OG0001402	Syao.g_01338	Syaf.g_02336
OG0001405	Syao.g_01911	Syaf.g_00057
OG0001406	Syao.g_00616	Syaf.g_00625
OG0001407	Syao.g_00519	Syaf.g_02660
OG0001408	Syao.g_01384	Syaf.g_01546
OG0001411	Syao.g_01079, Syao.g_02007	Syaf.g_00310
OG0001412	Syao.g_02122	Syaf.g_02482
OG0001416	Syao.g_01223	Syaf.g_01250
OG0001417	Syao.g_00657	Syaf.g_01887
OG0001419	Syao.g_00520	Syaf.g_02659
OG0001420	Syao.g_01403	Syaf.g_02664
OG0001425	Syao.g_02366	Syaf.g_00631
OG0001432	Syao.g_01219	Syaf.g_01492
OG0001433	Syao.g_00300	Syaf.g_01398
OG0001435	Syao.g_00961	Syaf.g_02107
OG0001436	Syao.g_01990	Syaf.g_00331, Syaf.g_00332
OG0001438	Syao.g_02049	Syaf.g_00259
OG0001439	Syao.g_02026	Syaf.g_00283
OG0001441	Syao.g_01394	Syaf.g_02673
OG0001442	Syao.g_00738	Syaf.g_02066
OG0001443	Syao.g_02369	Syaf.g_00621
OG0001444	Syao.g_02664	Syaf.g_00401
OG0001447	Syao.g_02585	Syaf.g_00866
OG0001449	Syao.g_01691	Syaf.g_00182
OG0001452	Syao.g_02104	Syaf.g_00204
OG0001453	Syao.g_00814	Syaf.g_01909
OG0001454	Syao.g_01295	Syaf.g_02263
OG0001456	Syao.g_00708	Syaf.g_00561
OG0001457	Syao.g_00709	Syaf.g_00560
OG0001458	Syao.g_00710	Syaf.g_00559
OG0001459	Syao.g_00583	Syaf.g_01643
OG0001460	Syao.g_00299	Syaf.g_01399
OG0001461	Syao.g_00788	Syaf.g_01633
OG0001462	Syao.g_02228	Syaf.g_00455
OG0001467	Syao.g_01225	Syaf.g_02280
OG0001468	Syao.g_00604	Syaf.g_02278
OG0001470	Syao.g_02175	Syaf.g_01206
OG0001471	Syao.g_02031	Syaf.g_00276
OG0001473	Syao.g_00621	Syaf.g_02282
OG0001474	Syao.g_01870	Syaf.g_00016
OG0001475	Syao.g_02177	Syaf.g_01204
OG0001476	Syao.g_00691, Syao.g_02609, Syao.g_00324	Syaf.g_01302
OG0001477	Syao.g_00408	Syaf.g_01457
OG0001479	Syao.g_01873	Syaf.g_00019
OG0001487	Syao.g_00091	Syaf.g_02472
OG0001488	Syao.g_00190	Syaf.g_01311
OG0001489	Syao.g_01823	Syaf.g_00078
OG0001492	Syao.g_00268	Syaf.g_01565
OG0001493	Syao.g_00260	Syaf.g_01555
OG0001495	Syao.g_01803	Syaf.g_00145
OG0001496	Syao.g_00410	Syaf.g_01459
OG0001497	Syao.g_00409	Syaf.g_01458
OG0001498	Syao.g_01717	Syaf.g_02806
OG0001502	Syao.g_00526	Syaf.g_01341
OG0001507	Syao.g_00874	Syaf.g_01664
OG0001508	Syao.g_02174	Syaf.g_01207
OG0001510	Syao.g_01944	Syaf.g_00394
OG0001511	Syao.g_02593	Syaf.g_00894
OG0001512	Syao.g_01707	Syaf.g_02784
OG0001513	Syao.g_02457	Syaf.g_00361
OG0001514	Syao.g_00411	Syaf.g_01460
OG0001515	Syao.g_00626	Syaf.g_01472
OG0001516	Syao.g_00939	Syaf.g_02133
OG0001517	Syao.g_01876	Syaf.g_00022
OG0001518	Syao.g_02365	Syaf.g_00632
OG0001519	Syao.g_02371	Syaf.g_00619
OG0001520	Syao.g_01044	Syaf.g_02600
OG0001522	Syao.g_00568	Syaf.g_01387
OG0001527	Syao.g_00846	Syaf.g_02609
OG0001528	Syao.g_02176	Syaf.g_01205
OG0001529	Syao.g_02222	Syaf.g_00448
OG0001530	Syao.g_02591	Syaf.g_00896
OG0001532	Syao.g_00226	Syaf.g_01595
OG0001533	Syao.g_01731	Syaf.g_02533, Syaf.g_02543
OG0001534	Syao.g_00467	Syaf.g_01951
OG0001535	Syao.g_00448	Syaf.g_01931
OG0001536	Syao.g_00679	Syaf.g_01856
OG0001537	Syao.g_00977	Syaf.g_02086
OG0001538	Syao.g_00761	Syaf.g_02044
OG0001539	Syao.g_00956	Syaf.g_02111
OG0001540	Syao.g_02543	Syaf.g_00862
OG0001541	Syao.g_02518	Syaf.g_00795
OG0001542	Syao.g_02527	Syaf.g_00785
OG0001543	Syao.g_02382	Syaf.g_00726
OG0001544	Syao.g_02370	Syaf.g_00620
OG0001545	Syao.g_02312	Syaf.g_00534
OG0001547	Syao.g_00570	Syaf.g_01777
OG0001554	Syao.g_00323	Syaf.g_00648
OG0001556	Syao.g_00311	Syaf.g_01604
OG0001557	Syao.g_00984	Syaf.g_02080
OG0001558	Syao.g_02251	Syaf.g_00478
OG0001559	Syao.g_02590	Syaf.g_00897
OG0001560	Syao.g_02595	Syaf.g_00911
OG0001561	Syao.g_00454	Syaf.g_01937
OG0001562	Syao.g_00795	Syaf.g_01923
OG0001563	Syao.g_01841	Syaf.g_00094
OG0001564	Syao.g_01231	Syaf.g_00565
OG0001567	Syao.g_00571	Syaf.g_01776
OG0001568	Syao.g_00569	Syaf.g_01779
OG0001570	Syao.g_00286	Syaf.g_00978
OG0001573	Syao.g_00024	Syaf.g_02415
OG0001574	Syao.g_00848	Syaf.g_02611
OG0001575	Syao.g_00843	Syaf.g_02606
OG0001576	Syao.g_01474	Syaf.g_02545
OG0001577	Syao.g_00128	Syaf.g_01284
OG0001579	Syao.g_01907	Syaf.g_00047
OG0001580	Syao.g_02425	Syaf.g_00662
OG0001588	Syao.g_01998	Syaf.g_00343
OG0001589	Syao.g_01639, Syao.g_01640	Syaf.g_01173
OG0001590	Syao.g_00889	Syaf.g_02316, Syaf.g_01632
OG0001591	Syao.g_00950	Syaf.g_02122
OG0001592	Syao.g_02426	Syaf.g_00661
OG0001594	Syao.g_01359	Syaf.g_02389
OG0001614	Syao.g_02144	Syaf.g_00380
OG0001616	Syao.g_00174	Syaf.g_01610
OG0001617	Syao.g_01201	Syaf.g_01465
OG0001618	Syao.g_00481, Syao.g_00282, Syao.g_01153	Syaf.g_01969
OG0001619	Syao.g_00690	Syaf.g_01845
OG0001620	Syao.g_01864	Syaf.g_00010
OG0001621	Syao.g_02103	Syaf.g_00205
OG0001622	Syao.g_02334	Syaf.g_00525
OG0001623	Syao.g_00405	Syaf.g_00035
OG0001624	Syao.g_01257	Syaf.g_00613
OG0001625	Syao.g_02097	Syaf.g_00211
OG0001634	Syao.g_00945	Syaf.g_02127
OG0001635	Syao.g_02183	Syaf.g_00412
OG0001636	Syao.g_02229	Syaf.g_00456
OG0001637	Syao.g_01361	Syaf.g_01162
OG0001640	Syao.g_00502	Syaf.g_01408
OG0001641	Syao.g_00816	Syaf.g_01907
OG0001642	Syao.g_00233	Syaf.g_01336
OG0001643	Syao.g_00899	Syaf.g_02305
OG0001644	Syao.g_00474	Syaf.g_01962
OG0001645	Syao.g_01270	Syaf.g_01780, Syaf.g_02272
OG0001646	Syao.g_01283	Syaf.g_02246
OG0001647	Syao.g_02073	Syaf.g_00234
OG0001652	Syao.g_02253	Syaf.g_00480
OG0001653	Syao.g_01290, Syao.g_02667	Syaf.g_00507
OG0001654	Syao.g_01697	Syaf.g_01110
OG0001655	Syao.g_02660	Syaf.g_01507
OG0001656	Syao.g_01908	Syaf.g_00052
OG0001657	Syao.g_02491	Syaf.g_00822
OG0001658	Syao.g_02435	Syaf.g_00647
OG0001659	Syao.g_00020	Syaf.g_01602
OG0001660	Syao.g_02724	Syaf.g_00885, Syaf.g_00889, Syaf.g_02814
OG0001671	Syao.g_02387	Syaf.g_00721
OG0001672	Syao.g_02631	Syaf.g_00949
OG0001673	Syao.g_02713	Syaf.g_02792
OG0001675	Syao.g_00802, Syao.g_01175	Syaf.g_01921
OG0001676	Syao.g_01895	Syaf.g_00053
OG0001677	Syao.g_01850	Syaf.g_00068, Syaf.g_01597
OG0001678	Syao.g_01938	Syaf.g_00174
OG0001679	Syao.g_02566, Syao.g_02565	Syaf.g_02602, Syaf.g_02601
OG0001680	Syao.g_01679	Syaf.g_01016
OG0001682	Syao.g_00483	Syaf.g_02264, Syaf.g_01972
OG0001691	Syao.g_00729	Syaf.g_02349
OG0001692	Syao.g_01508	Syaf.g_02408
OG0001693	Syao.g_00389	Syaf.g_01443
OG0001694	Syao.g_02061	Syaf.g_00246
OG0001695	Syao.g_02308	Syaf.g_00540
OG0001700	Syao.g_00307	Syaf.g_02162, Syaf.g_02178
OG0001702	Syao.g_02655	Syaf.g_00930
OG0001703	Syao.g_00034	Syaf.g_02731
OG0001712	Syao.g_00712	Syaf.g_01712
OG0001714	Syao.g_01099	Syaf.g_00981
OG0001715	Syao.g_00278	Syaf.g_02249
OG0001717	Syao.g_02505	Syaf.g_00809
OG0001729	Syao.g_01711	Syaf.g_02780
OG0001730	Syao.g_01008	Syaf.g_02777
OG0001731	Syao.g_01603	Syaf.g_01089
OG0001732	Syao.g_02197, Syao.g_00232	Syaf.g_01580
OG0001733	Syao.g_00310	Syaf.g_02119
OG0001735	Syao.g_00929	Syaf.g_00506
OG0001737	Syao.g_02042	Syaf.g_00265
OG0001738	Syao.g_02011	Syaf.g_00298
OG0001739	Syao.g_02306	Syaf.g_00542
OG0001740	Syao.g_02310	Syaf.g_00537
OG0001741	Syao.g_01258	Syaf.g_02250
OG0001748	Syao.g_02389	Syaf.g_00719
OG0001750	Syao.g_01324	Syaf.g_00923
OG0001751	Syao.g_02714	Syaf.g_02793, Syaf.g_01781
OG0001752	Syao.g_01694	Syaf.g_01153
OG0001753	Syao.g_02301	Syaf.g_01159
OG0001754	Syao.g_01363	Syaf.g_01160, Syaf.g_00677
OG0001755	Syao.g_00153	Syaf.g_02679
OG0001761	Syao.g_00400	Syaf.g_02366
OG0001762	Syao.g_00809	Syaf.g_01914
OG0001763	Syao.g_00821	Syaf.g_01901
OG0001764	Syao.g_00565	Syaf.g_01784
OG0001765	Syao.g_02679	Syaf.g_01121
OG0001766	Syao.g_02036	Syaf.g_00271
OG0001767	Syao.g_01100	Syaf.g_00330
OG0001768	Syao.g_02533	Syaf.g_00778
OG0001769	Syao.g_00916	Syaf.g_02291
OG0001771	Syao.g_01406	Syaf.g_01656
OG0001783	Syao.g_01952	Syaf.g_00385
OG0001784	Syao.g_02662	Syaf.g_00929
OG0001785	Syao.g_01362	Syaf.g_01161
OG0001786	Syao.g_01584	Syaf.g_01071
OG0001787	Syao.g_01411	Syaf.g_02655
OG0001788	Syao.g_01414	Syaf.g_02652
OG0001789	Syao.g_01434	Syaf.g_01255
OG0001790	Syao.g_00134	Syaf.g_01279
OG0001791	Syao.g_01522	Syaf.g_01304
OG0001792	Syao.g_00275	Syaf.g_01572
OG0001794	Syao.g_00464	Syaf.g_01944
OG0001796	Syao.g_00440	Syaf.g_01925
OG0001797	Syao.g_00698	Syaf.g_01817
OG0001798	Syao.g_01332	Syaf.g_02333
OG0001799	Syao.g_00913	Syaf.g_02294
OG0001800	Syao.g_01529	Syaf.g_02386
OG0001801	Syao.g_01535	Syaf.g_02394
OG0001803	Syao.g_01615	Syaf.g_01225
OG0001804	Syao.g_01718	Syaf.g_02805
OG0001805	Syao.g_01352	Syaf.g_00195
OG0001806	Syao.g_02074	Syaf.g_00233
OG0001808	Syao.g_01964	Syaf.g_00347
OG0001809	Syao.g_02614	Syaf.g_00967
OG0001811	Syao.g_02525	Syaf.g_00788
OG0001812	Syao.g_02427	Syaf.g_00660
OG0001813	Syao.g_02360	Syaf.g_00607
OG0001814	Syao.g_02344	Syaf.g_00516
OG0001815	Syao.g_00732	Syaf.g_00503
OG0001816	Syao.g_00952	Syaf.g_02117
OG0001837	Syao.g_02388	Syaf.g_00720
OG0001838	Syao.g_02153	Syaf.g_00490
OG0001839	Syao.g_02233	Syaf.g_00460
OG0001840	Syao.g_02216	Syaf.g_00442
OG0001841	Syao.g_02209	Syaf.g_00435
OG0001843	Syao.g_02143	Syaf.g_00379
OG0001844	Syao.g_02142	Syaf.g_00378
OG0001845	Syao.g_02140	Syaf.g_00377
OG0001846	Syao.g_02577	Syaf.g_00873
OG0001847	Syao.g_02575	Syaf.g_00875
OG0001848	Syao.g_02571	Syaf.g_00879
OG0001849	Syao.g_02648	Syaf.g_00936
OG0001850	Syao.g_02634	Syaf.g_00947
OG0001851	Syao.g_02627	Syaf.g_00953
OG0001852	Syao.g_02626	Syaf.g_00954
OG0001853	Syao.g_02619	Syaf.g_00961
OG0001854	Syao.g_01703	Syaf.g_02788
OG0001856	Syao.g_01580	Syaf.g_01059
OG0001857	Syao.g_01583	Syaf.g_01062
OG0001858	Syao.g_01608	Syaf.g_01096
OG0001859	Syao.g_00046	Syaf.g_02743
OG0001860	Syao.g_00032	Syaf.g_02729
OG0001861	Syao.g_00119	Syaf.g_02714
OG0001862	Syao.g_00107	Syaf.g_02703
OG0001863	Syao.g_00101	Syaf.g_02698
OG0001864	Syao.g_01420	Syaf.g_02644
OG0001865	Syao.g_01030	Syaf.g_02572
OG0001866	Syao.g_01058	Syaf.g_02549
OG0001867	Syao.g_01056	Syaf.g_02368
OG0001868	Syao.g_01468	Syaf.g_01251
OG0001869	Syao.g_00129	Syaf.g_01283
OG0001870	Syao.g_00215	Syaf.g_01291
OG0001871	Syao.g_00207	Syaf.g_01297
OG0001872	Syao.g_00269	Syaf.g_01566
OG0001873	Syao.g_00173	Syaf.g_01609
OG0001874	Syao.g_00176	Syaf.g_01612
OG0001877	Syao.g_00627	Syaf.g_01471
OG0001878	Syao.g_00805	Syaf.g_01918
OG0001879	Syao.g_00811	Syaf.g_01912
OG0001880	Syao.g_00671	Syaf.g_01866
OG0001881	Syao.g_00672	Syaf.g_01864
OG0001882	Syao.g_00695	Syaf.g_01840
OG0001883	Syao.g_00713	Syaf.g_01816
OG0001884	Syao.g_00637	Syaf.g_01807
OG0001885	Syao.g_00586	Syaf.g_01789
OG0001886	Syao.g_00564	Syaf.g_01785
OG0001887	Syao.g_00200	Syaf.g_02095
OG0001888	Syao.g_00989	Syaf.g_02073
OG0001889	Syao.g_00772	Syaf.g_02033
OG0001890	Syao.g_00533	Syaf.g_01370
OG0001891	Syao.g_00528	Syaf.g_01366
OG0001892	Syao.g_00610	Syaf.g_01333
OG0001893	Syao.g_01331	Syaf.g_02332
OG0001894	Syao.g_00893	Syaf.g_02311
OG0001895	Syao.g_01532	Syaf.g_02390
OG0001896	Syao.g_01729	Syaf.g_01220
OG0001897	Syao.g_01867	Syaf.g_00013
OG0001898	Syao.g_01883	Syaf.g_00029
OG0001899	Syao.g_01816	Syaf.g_00105
OG0001900	Syao.g_02090	Syaf.g_00218
OG0001901	Syao.g_02089	Syaf.g_00219
OG0001902	Syao.g_02057	Syaf.g_00251
OG0001903	Syao.g_02048	Syaf.g_00260
OG0001904	Syao.g_01971	Syaf.g_00336
OG0001905	Syao.g_01961	Syaf.g_00349
OG0001906	Syao.g_02544	Syaf.g_00861
OG0001908	Syao.g_02521	Syaf.g_00793
OG0001909	Syao.g_02531	Syaf.g_00780
OG0001910	Syao.g_02393	Syaf.g_00715
OG0001912	Syao.g_02446	Syaf.g_00638
OG0001913	Syao.g_02448	Syaf.g_00636
OG0001914	Syao.g_01430	Syaf.g_01621
OG0001915	Syao.g_02195	Syaf.g_00509
OG0001917	Syao.g_00449	Syaf.g_01932
OG0001918	Syao.g_01904	Syaf.g_01720
OG0001924	Syao.g_01347	Syaf.g_02355
OG0001925	Syao.g_01348	Syaf.g_02356
OG0001926	Syao.g_01349	Syaf.g_02357
OG0001927	Syao.g_01350	Syaf.g_02362
OG0001929	Syao.g_02202	Syaf.g_00428
OG0001932	Syao.g_02145	Syaf.g_00381
OG0001933	Syao.g_02587	Syaf.g_00900
OG0001934	Syao.g_02674	Syaf.g_00915
OG0001935	Syao.g_02624	Syaf.g_00956
OG0001936	Syao.g_01296	Syaf.g_01689
OG0001937	Syao.g_01595	Syaf.g_01081
OG0001938	Syao.g_00030	Syaf.g_02727
OG0001939	Syao.g_01025	Syaf.g_01475
OG0001940	Syao.g_01046	Syaf.g_02585
OG0001941	Syao.g_01453	Syaf.g_01246
OG0001944	Syao.g_00203	Syaf.g_01498
OG0001946	Syao.g_00622	Syaf.g_01470
OG0001947	Syao.g_02380	Syaf.g_01406
OG0001948	Syao.g_00819	Syaf.g_01903
OG0001949	Syao.g_00662	Syaf.g_01882
OG0001950	Syao.g_00664	Syaf.g_01880
OG0001951	Syao.g_00673	Syaf.g_01863
OG0001952	Syao.g_00696	Syaf.g_01839
OG0001953	Syao.g_00697	Syaf.g_01838
OG0001954	Syao.g_00921	Syaf.g_01746
OG0001957	Syao.g_01326	Syaf.g_02327
OG0001958	Syao.g_00931	Syaf.g_02138
OG0001961	Syao.g_02687	Syaf.g_02503
OG0001962	Syao.g_02430	Syaf.g_00699
OG0001964	Syao.g_01926	Syaf.g_00161
OG0001966	Syao.g_02095	Syaf.g_00213
OG0001967	Syao.g_02093	Syaf.g_00215
OG0001968	Syao.g_02092	Syaf.g_00216
OG0001969	Syao.g_02029	Syaf.g_00278
