Orthogroup	Syao	Syam
OG0001183	Syao.g_01851	Syam.g_00396
OG0001184	Syao.g_02264	Syam.g_00143
OG0001185	Syao.g_02147	Syam.g_00121
OG0001186	Syao.g_02173	Syam.g_00076
OG0001187	Syao.g_02171	Syam.g_00073
OG0001188	Syao.g_02169	Syam.g_00070
OG0001189	Syao.g_02215	Syam.g_00054
OG0001190	Syao.g_02436	Syam.g_02313
OG0001191	Syao.g_02449	Syam.g_02324
OG0001192	Syao.g_02367	Syam.g_02330
OG0001193	Syao.g_02284	Syam.g_02355
OG0001194	Syao.g_02285	Syam.g_02357
OG0001195	Syao.g_02286	Syam.g_02358
OG0001196	Syao.g_02341	Syam.g_02429
OG0001197	Syao.g_02343	Syam.g_02431
OG0001198	Syao.g_02158	Syam.g_02443
OG0001199	Syao.g_02623	Syam.g_02068
OG0001200	Syao.g_02625	Syam.g_02070
OG0001201	Syao.g_02601	Syam.g_02122
OG0001202	Syao.g_02461	Syam.g_02255
OG0001203	Syao.g_00296, Syao.g_01705	Syam.g_00511
OG0001204	Syao.g_02117	Syam.g_00282
OG0001205	Syao.g_01620	Syam.g_01852
OG0001206	Syao.g_02701, Syao.g_02702	Syam.g_01680
OG0001208	Syao.g_00026	Syam.g_00585
OG0001209	Syao.g_01415	Syam.g_00654
OG0001210	Syao.g_00882	Syam.g_00663
OG0001211	Syao.g_00861	Syam.g_00678
OG0001212	Syao.g_01001	Syam.g_01717
OG0001213	Syao.g_01322	Syam.g_01479
OG0001214	Syao.g_00896	Syam.g_01466
OG0001215	Syao.g_00700	Syam.g_00808
OG0001216	Syao.g_00492	Syam.g_01245
OG0001218	Syao.g_00092	Syam.g_01662
OG0001219	Syao.g_00651	Syam.g_01080
OG0001220	Syao.g_00393	Syam.g_01754
OG0001221	Syao.g_01657	Syam.g_01334
OG0001222	Syao.g_00687	Syam.g_01111
OG0001224	Syao.g_00427	Syam.g_00770
OG0001226	Syao.g_02633	Syam.g_01425
OG0001227	Syao.g_01047	Syam.g_02340
OG0001228	Syao.g_02256	Syam.g_01858
OG0001229	Syao.g_00220	Syam.g_00796
OG0001230	Syao.g_01503	Syam.g_01603
OG0001231	Syao.g_02254	Syam.g_00017
OG0001232	Syao.g_01664	Syam.g_02022
OG0001233	Syao.g_01643	Syam.g_01895
OG0001234	Syao.g_02035	Syam.g_00306
OG0001235	Syao.g_01863	Syam.g_00313
OG0001236	Syao.g_02261	Syam.g_00146
OG0001237	Syao.g_02265	Syam.g_00141
OG0001238	Syao.g_02451	Syam.g_02326
OG0001239	Syao.g_02620	Syam.g_02065
OG0001240	Syao.g_02669	Syam.g_02105
OG0001242	Syao.g_02576	Syam.g_02145
OG0001244	Syao.g_02477	Syam.g_02188
OG0001245	Syao.g_00362	Syam.g_01057
OG0001247	Syao.g_00390	Syam.g_01253
OG0001249	Syao.g_01882	Syam.g_00436
OG0001250	Syao.g_00556	Syam.g_00731
OG0001251	Syao.g_00641	Syam.g_02365
OG0001252	Syao.g_00507	Syam.g_00763
OG0001253	Syao.g_01220	Syam.g_01021
OG0001254	Syao.g_01426	Syam.g_00916
OG0001255	Syao.g_00920	Syam.g_01056
OG0001256	Syao.g_01572	Syam.g_01976
OG0001257	Syao.g_00414	Syam.g_01683
OG0001258	Syao.g_01561	Syam.g_01986
OG0001259	Syao.g_01645	Syam.g_01893
OG0001260	Syao.g_01623	Syam.g_01912
OG0001261	Syao.g_01814	Syam.g_00360
OG0001262	Syao.g_02213	Syam.g_00056
OG0001263	Syao.g_02541	Syam.g_02159
OG0001265	Syao.g_02574	Syam.g_02143
OG0001266	Syao.g_02465	Syam.g_02259
OG0001267	Syao.g_02063	Syam.g_00230
OG0001268	Syao.g_01871	Syam.g_00463
OG0001270	Syao.g_01733	Syam.g_01871
OG0001271	Syao.g_02685	Syam.g_01671
OG0001272	Syao.g_00120	Syam.g_00589
OG0001274	Syao.g_02401	Syam.g_02285
OG0001275	Syao.g_00806	Syam.g_01174
OG0001276	Syao.g_00450	Syam.g_01190
OG0001277	Syao.g_01334	Syam.g_02415
OG0001278	Syao.g_00265	Syam.g_00862
OG0001279	Syao.g_01528	Syam.g_01590
OG0001281	Syao.g_01454	Syam.g_01837
OG0001282	Syao.g_00037	Syam.g_00574
OG0001283	Syao.g_02335	Syam.g_02424
OG0001284	Syao.g_01587	Syam.g_01960
OG0001285	Syao.g_01010	Syam.g_02380
OG0001286	Syao.g_01835	Syam.g_00376
OG0001288	Syao.g_02187	Syam.g_00102
OG0001289	Syao.g_02649	Syam.g_02089
OG0001291	Syao.g_02551	Syam.g_02170
OG0001292	Syao.g_02111	Syam.g_00276
OG0001293	Syao.g_02091	Syam.g_00256
OG0001294	Syao.g_00948	Syam.g_01365
OG0001295	Syao.g_00878	Syam.g_00665
OG0001296	Syao.g_00163	Syam.g_00617
OG0001297	Syao.g_00159	Syam.g_00621
OG0001298	Syao.g_01043	Syam.g_01738
OG0001299	Syao.g_00942	Syam.g_01371
OG0001302	Syao.g_02711	Syam.g_01437
OG0001303	Syao.g_00649	Syam.g_01082
OG0001304	Syao.g_00466	Syam.g_01204
OG0001305	Syao.g_00382	Syam.g_00780
OG0001306	Syao.g_00141	Syam.g_01811
OG0001308	Syao.g_01500	Syam.g_01623
OG0001311	Syao.g_00452	Syam.g_01192
OG0001312	Syao.g_00635	Syam.g_01092
OG0001314	Syao.g_01276	Syam.g_00540, Syam.g_01569
OG0001315	Syao.g_01853	Syam.g_00394
OG0001317	Syao.g_01701	Syam.g_00505
OG0001319	Syao.g_02075	Syam.g_00241
OG0001323	Syao.g_01392	Syam.g_00631
OG0001325	Syao.g_00487	Syam.g_01241
OG0001326	Syao.g_02293	Syam.g_02370
OG0001327	Syao.g_00953	Syam.g_01359
OG0001328	Syao.g_00198	Syam.g_01340
OG0001330	Syao.g_01444	Syam.g_01819
OG0001331	Syao.g_00042	Syam.g_00569
OG0001332	Syao.g_01244	Syam.g_01919
OG0001333	Syao.g_01649	Syam.g_01889
OG0001335	Syao.g_01913	Syam.g_00406
OG0001336	Syao.g_02336	Syam.g_02425
OG0001337	Syao.g_01893	Syam.g_00424
OG0001338	Syao.g_01890	Syam.g_00419, Syam.g_00985, Syam.g_01533, Syam.g_00428
OG0001340	Syao.g_01892	Syam.g_00425
OG0001341	Syao.g_00602	Syam.g_00795
OG0001343	Syao.g_01235	Syam.g_02361
OG0001345	Syao.g_00179	Syam.g_01764
OG0001347	Syao.g_02725	Syam.g_00081
OG0001351	Syao.g_00060	Syam.g_01695
OG0001353	Syao.g_00439	Syam.g_00742
OG0001354	Syao.g_00833	Syam.g_01145
OG0001356	Syao.g_00301	Syam.g_00751
OG0001357	Syao.g_00369	Syam.g_00449
OG0001358	Syao.g_01343	Syam.g_01495
OG0001359	Syao.g_01234	Syam.g_02360
OG0001360	Syao.g_00177	Syam.g_01762
OG0001361	Syao.g_00182	Syam.g_01767
OG0001364	Syao.g_01969	Syam.g_00158
OG0001366	Syao.g_01670	Syam.g_02014
OG0001368	Syao.g_02118	Syam.g_00283
OG0001372	Syao.g_00368	Syam.g_00450, Syam.g_00984
OG0001373	Syao.g_02291, Syao.g_02292	Syam.g_02369
OG0001374	Syao.g_02300	Syam.g_02377
OG0001375	Syao.g_01236	Syam.g_02362
OG0001376	Syao.g_00617	Syam.g_02332
OG0001377	Syao.g_00618	Syam.g_02331
OG0001378	Syao.g_01732	Syam.g_01872
OG0001379	Syao.g_01441	Syam.g_01821
OG0001380	Syao.g_00360	Syam.g_01409
OG0001382	Syao.g_00766	Syam.g_01557
OG0001385	Syao.g_02288	Syam.g_02366
OG0001386	Syao.g_02289	Syam.g_02367
OG0001387	Syao.g_02290	Syam.g_02368
OG0001388	Syao.g_02294	Syam.g_02371
OG0001389	Syao.g_02295	Syam.g_02372
OG0001390	Syao.g_02296	Syam.g_02373
OG0001391	Syao.g_02297	Syam.g_02374
OG0001392	Syao.g_02298	Syam.g_02375
OG0001393	Syao.g_02299	Syam.g_02376
OG0001394	Syao.g_00983	Syam.g_01321
OG0001395	Syao.g_00470	Syam.g_01225
OG0001396	Syao.g_02726	Syam.g_00080
OG0001398	Syao.g_02641	Syam.g_01052
OG0001401	Syao.g_00434	Syam.g_00738, Syam.g_00737
OG0001402	Syao.g_01338	Syam.g_01490
OG0001405	Syao.g_01911	Syam.g_00408
OG0001406	Syao.g_00616	Syam.g_02333
OG0001407	Syao.g_00519	Syam.g_00645
OG0001408	Syao.g_01384	Syam.g_00848
OG0001416	Syao.g_01223	Syam.g_01834
OG0001417	Syao.g_00657	Syam.g_01144
OG0001419	Syao.g_00520	Syam.g_00646
OG0001420	Syao.g_01403	Syam.g_00642
OG0001422	Syao.g_00284	Syam.g_01822
OG0001423	Syao.g_00722	Syam.g_00534, Syam.g_00553, Syam.g_00548
OG0001425	Syao.g_02366	Syam.g_02329
OG0001429	Syao.g_00648	Syam.g_01083
OG0001432	Syao.g_01219	Syam.g_00822
OG0001433	Syao.g_00300	Syam.g_00752
OG0001434	Syao.g_00988	Syam.g_01316
OG0001435	Syao.g_00961	Syam.g_01353
OG0001438	Syao.g_02049	Syam.g_00215
OG0001439	Syao.g_02026	Syam.g_00190
OG0001441	Syao.g_01394	Syam.g_00633
OG0001442	Syao.g_00738	Syam.g_01306
OG0001443	Syao.g_02369	Syam.g_02335
OG0001445	Syao.g_02275	Syam.g_00090, Syam.g_00089
OG0001447	Syao.g_02585	Syam.g_02152
OG0001449	Syao.g_01691	Syam.g_00285
OG0001452	Syao.g_02104	Syam.g_00268
OG0001453	Syao.g_00814	Syam.g_01166
OG0001454	Syao.g_01295	Syam.g_01426
OG0001456	Syao.g_00708	Syam.g_02387
OG0001457	Syao.g_00709	Syam.g_02388
OG0001458	Syao.g_00710	Syam.g_02389
OG0001459	Syao.g_00583	Syam.g_00949
OG0001460	Syao.g_00299	Syam.g_00753
OG0001461	Syao.g_00788	Syam.g_00928
OG0001462	Syao.g_02228	Syam.g_00041
OG0001467	Syao.g_01225	Syam.g_01438
OG0001468	Syao.g_00604	Syam.g_01435
OG0001470	Syao.g_02175	Syam.g_01874
OG0001471	Syao.g_02031	Syam.g_00195
OG0001473	Syao.g_00621	Syam.g_01440
OG0001474	Syao.g_01870	Syam.g_00464
OG0001475	Syao.g_02177	Syam.g_01876
OG0001476	Syao.g_00691, Syao.g_02609, Syao.g_00324	Syam.g_01784
OG0001477	Syao.g_00408	Syam.g_00789
OG0001479	Syao.g_01873	Syam.g_00461
OG0001487	Syao.g_00091	Syam.g_01661
OG0001488	Syao.g_00190	Syam.g_01774
OG0001489	Syao.g_01823	Syam.g_00387
OG0001492	Syao.g_00268	Syam.g_00865
OG0001493	Syao.g_00260	Syam.g_00857
OG0001495	Syao.g_01803	Syam.g_00318
OG0001496	Syao.g_00410	Syam.g_00791
OG0001497	Syao.g_00409	Syam.g_00790
OG0001498	Syao.g_01717	Syam.g_00490
OG0001502	Syao.g_00526	Syam.g_00705
OG0001507	Syao.g_00874	Syam.g_00975
OG0001508	Syao.g_02174	Syam.g_01873
OG0001509	Syao.g_02727	Syam.g_00091
OG0001510	Syao.g_01944	Syam.g_00109
OG0001511	Syao.g_02593	Syam.g_02129
OG0001512	Syao.g_01707	Syam.g_00512
OG0001513	Syao.g_02457	Syam.g_00142
OG0001514	Syao.g_00411	Syam.g_00792
OG0001515	Syao.g_00626	Syam.g_00804
OG0001516	Syao.g_00939	Syam.g_01374
OG0001517	Syao.g_01876	Syam.g_00458
OG0001518	Syao.g_02365	Syam.g_02328
OG0001519	Syao.g_02371	Syam.g_02337
OG0001520	Syao.g_01044	Syam.g_01752
OG0001526	Syao.g_02559	Syam.g_02183
OG0001527	Syao.g_00846	Syam.g_00693
OG0001528	Syao.g_02176	Syam.g_01875
OG0001529	Syao.g_02222	Syam.g_00047
OG0001530	Syao.g_02591	Syam.g_02127
OG0001532	Syao.g_00226	Syam.g_00897
OG0001533	Syao.g_01731	Syam.g_01697
OG0001534	Syao.g_00467	Syam.g_01205
OG0001535	Syao.g_00448	Syam.g_01188
OG0001536	Syao.g_00679	Syam.g_01119
OG0001537	Syao.g_00977	Syam.g_01333
OG0001538	Syao.g_00761	Syam.g_01285
OG0001539	Syao.g_00956	Syam.g_01357
OG0001540	Syao.g_02543	Syam.g_02161
OG0001541	Syao.g_02518	Syam.g_02229
OG0001542	Syao.g_02527	Syam.g_02238
OG0001543	Syao.g_02382	Syam.g_02271
OG0001544	Syao.g_02370	Syam.g_02336
OG0001545	Syao.g_02312	Syam.g_02414
OG0001547	Syao.g_00570	Syam.g_01059
OG0001554	Syao.g_00323	Syam.g_02311
OG0001556	Syao.g_00311	Syam.g_00903
OG0001557	Syao.g_00984	Syam.g_01320
OG0001558	Syao.g_02251	Syam.g_00019
OG0001559	Syao.g_02590	Syam.g_02126
OG0001560	Syao.g_02595	Syam.g_02113
OG0001561	Syao.g_00454	Syam.g_01195
OG0001562	Syao.g_00795	Syam.g_01180
OG0001563	Syao.g_01841	Syam.g_00370
OG0001564	Syao.g_01231	Syam.g_02383
OG0001567	Syao.g_00571	Syam.g_01058
OG0001568	Syao.g_00569	Syam.g_01061
OG0001572	Syao.g_00721	Syam.g_00531
OG0001574	Syao.g_00848	Syam.g_00691
OG0001575	Syao.g_00843	Syam.g_00696
OG0001576	Syao.g_01474	Syam.g_01699
OG0001577	Syao.g_00128	Syam.g_01799
OG0001578	Syao.g_02304	Syam.g_00825
OG0001579	Syao.g_01907	Syam.g_00418
OG0001580	Syao.g_02425	Syam.g_02300
OG0001589	Syao.g_01639, Syao.g_01640	Syam.g_01897
OG0001590	Syao.g_00889	Syam.g_01473
OG0001591	Syao.g_00950	Syam.g_01363
OG0001592	Syao.g_02426	Syam.g_02301
OG0001594	Syao.g_01359	Syam.g_01593
OG0001614	Syao.g_02144	Syam.g_00123
OG0001616	Syao.g_00174	Syam.g_00909
OG0001617	Syao.g_01201	Syam.g_00797
OG0001619	Syao.g_00690	Syam.g_01108
OG0001620	Syao.g_01864	Syam.g_00470
OG0001621	Syao.g_02103	Syam.g_00267
OG0001622	Syao.g_02334	Syam.g_02423
OG0001623	Syao.g_00405	Syam.g_00429
OG0001624	Syao.g_01257	Syam.g_02341
OG0001625	Syao.g_02097	Syam.g_00262
OG0001627	Syao.g_01698	Syam.g_01921
OG0001634	Syao.g_00945	Syam.g_01368
OG0001636	Syao.g_02229	Syam.g_00040
OG0001637	Syao.g_01361	Syam.g_01909, Syam.g_01908
OG0001640	Syao.g_00502	Syam.g_00756
OG0001641	Syao.g_00816	Syam.g_01164
OG0001643	Syao.g_00899	Syam.g_01463
OG0001644	Syao.g_00474	Syam.g_01229
OG0001645	Syao.g_01270	Syam.g_01062, Syam.g_01534
OG0001646	Syao.g_01283	Syam.g_01408
OG0001647	Syao.g_02073	Syam.g_00239
OG0001652	Syao.g_02253	Syam.g_00018
OG0001653	Syao.g_02697	Syam.g_02103
OG0001653	Syao.g_01290, Syao.g_02667	Syam.g_02438
OG0001654	Syao.g_01697	Syam.g_01922
OG0001655	Syao.g_02660	Syam.g_00838
OG0001656	Syao.g_01908	Syam.g_00413
OG0001657	Syao.g_02491	Syam.g_02202
OG0001658	Syao.g_02435	Syam.g_02312
OG0001659	Syao.g_00020	Syam.g_00901
OG0001660	Syao.g_02724	Syam.g_00480, Syam.g_02134
OG0001669	Syao.g_01817	Syam.g_00088
OG0001672	Syao.g_02631	Syam.g_02076
OG0001673	Syao.g_02713	Syam.g_00503
OG0001675	Syao.g_00802, Syao.g_01175	Syam.g_01178
OG0001676	Syao.g_01895	Syam.g_00412
OG0001677	Syao.g_01850	Syam.g_00397
OG0001678	Syao.g_01938	Syam.g_00291
OG0001680	Syao.g_01679	Syam.g_02005
OG0001681	Syao.g_01285	Syam.g_01330, Syam.g_01653
OG0001682	Syao.g_00483	Syam.g_01427, Syam.g_01237
OG0001691	Syao.g_00729	Syam.g_01497
OG0001692	Syao.g_01508	Syam.g_01608
OG0001693	Syao.g_00389	Syam.g_00775
OG0001694	Syao.g_02061	Syam.g_00228
OG0001695	Syao.g_02308	Syam.g_02408
OG0001700	Syao.g_00307	Syam.g_01388
OG0001702	Syao.g_02655	Syam.g_02094, Syam.g_02095
OG0001703	Syao.g_00034	Syam.g_00577
OG0001712	Syao.g_00712	Syam.g_01009
OG0001715	Syao.g_00278	Syam.g_01411
OG0001717	Syao.g_02505	Syam.g_02215
OG0001729	Syao.g_01711	Syam.g_00516
OG0001730	Syao.g_01008	Syam.g_00519
OG0001732	Syao.g_02197, Syao.g_00232	Syam.g_00880
OG0001733	Syao.g_00310	Syam.g_01219
OG0001734	Syao.g_00421, Syao.g_00418	Syam.g_00702
OG0001737	Syao.g_02042	Syam.g_00209
OG0001738	Syao.g_02011	Syam.g_00175
OG0001739	Syao.g_02306	Syam.g_02406
OG0001740	Syao.g_02310	Syam.g_02411
OG0001741	Syao.g_01258	Syam.g_01537, Syam.g_01560, Syam.g_01412
OG0001750	Syao.g_01324	Syam.g_02101
OG0001751	Syao.g_02714	Syam.g_00502, Syam.g_01063
OG0001752	Syao.g_01694	Syam.g_01914
OG0001755	Syao.g_00153	Syam.g_00627
OG0001761	Syao.g_00400	Syam.g_01505
OG0001762	Syao.g_00809	Syam.g_01171
OG0001763	Syao.g_00821	Syam.g_01158, Syam.g_01157
OG0001764	Syao.g_00565	Syam.g_01068
OG0001766	Syao.g_02036	Syam.g_00199
OG0001769	Syao.g_00916	Syam.g_01449
OG0001771	Syao.g_01406	Syam.g_00958
OG0001783	Syao.g_01952	Syam.g_00118
OG0001784	Syao.g_02662	Syam.g_02096
OG0001786	Syao.g_01584	Syam.g_01962
OG0001787	Syao.g_01411	Syam.g_00650
OG0001788	Syao.g_01414	Syam.g_00653
OG0001789	Syao.g_01434	Syam.g_01829
OG0001790	Syao.g_00134	Syam.g_01804
OG0001791	Syao.g_01522	Syam.g_01782
OG0001792	Syao.g_00275	Syam.g_00872
OG0001794	Syao.g_00464	Syam.g_01202
OG0001796	Syao.g_00440	Syam.g_01182
OG0001797	Syao.g_00698	Syam.g_01100
OG0001798	Syao.g_01332	Syam.g_01487
OG0001799	Syao.g_00913	Syam.g_01452
OG0001801	Syao.g_01535	Syam.g_01598
OG0001803	Syao.g_01615	Syam.g_01856
OG0001804	Syao.g_01718	Syam.g_00491
OG0001805	Syao.g_01352	Syam.g_00272
OG0001806	Syao.g_02074	Syam.g_00240
OG0001808	Syao.g_01964	Syam.g_00154
OG0001811	Syao.g_02525	Syam.g_02235
OG0001812	Syao.g_02427	Syam.g_02302
OG0001813	Syao.g_02360	Syam.g_02345
OG0001814	Syao.g_02344	Syam.g_02432
OG0001815	Syao.g_00732	Syam.g_02441
OG0001816	Syao.g_00952	Syam.g_01360
OG0001838	Syao.g_02153	Syam.g_00008
OG0001839	Syao.g_02233	Syam.g_00036
OG0001840	Syao.g_02216	Syam.g_00053
OG0001841	Syao.g_02209	Syam.g_00060
OG0001843	Syao.g_02143	Syam.g_00124
OG0001844	Syao.g_02142	Syam.g_00125
OG0001845	Syao.g_02140	Syam.g_00126
OG0001846	Syao.g_02577	Syam.g_02146
OG0001847	Syao.g_02575	Syam.g_02144
OG0001848	Syao.g_02571	Syam.g_02140
OG0001849	Syao.g_02648	Syam.g_02088
OG0001850	Syao.g_02634	Syam.g_02078
OG0001851	Syao.g_02627	Syam.g_02072
OG0001852	Syao.g_02626	Syam.g_02071
OG0001853	Syao.g_02619	Syam.g_02064
OG0001854	Syao.g_01703	Syam.g_00507
OG0001856	Syao.g_01580	Syam.g_01968
OG0001857	Syao.g_01583	Syam.g_01965
OG0001858	Syao.g_01608	Syam.g_01935
OG0001859	Syao.g_00046	Syam.g_00565
OG0001860	Syao.g_00032	Syam.g_00579
OG0001861	Syao.g_00119	Syam.g_00590
OG0001862	Syao.g_00107	Syam.g_00601
OG0001863	Syao.g_00101	Syam.g_00606
OG0001864	Syao.g_01420	Syam.g_00661
OG0001865	Syao.g_01030	Syam.g_01726
OG0001866	Syao.g_01058	Syam.g_01703
OG0001867	Syao.g_01056	Syam.g_01507
OG0001868	Syao.g_01468	Syam.g_01833
OG0001869	Syao.g_00129	Syam.g_01800
OG0001870	Syao.g_00215	Syam.g_01792
OG0001871	Syao.g_00207	Syam.g_01787
OG0001872	Syao.g_00269	Syam.g_00866
OG0001873	Syao.g_00173	Syam.g_00908
OG0001874	Syao.g_00176	Syam.g_00911
OG0001877	Syao.g_00627	Syam.g_00803
OG0001878	Syao.g_00805	Syam.g_01175
OG0001879	Syao.g_00811	Syam.g_01169
OG0001880	Syao.g_00671	Syam.g_01130
OG0001881	Syao.g_00672	Syam.g_01127
OG0001882	Syao.g_00695	Syam.g_01103
OG0001883	Syao.g_00713	Syam.g_01099
OG0001884	Syao.g_00637	Syam.g_01090
OG0001885	Syao.g_00586	Syam.g_01073
OG0001886	Syao.g_00564	Syam.g_01069
OG0001887	Syao.g_00200	Syam.g_01341
OG0001888	Syao.g_00989	Syam.g_01313
OG0001889	Syao.g_00772	Syam.g_01275
OG0001890	Syao.g_00533	Syam.g_00724
OG0001891	Syao.g_00528	Syam.g_00720
OG0001892	Syao.g_00610	Syam.g_01756
OG0001895	Syao.g_01532	Syam.g_01594
OG0001896	Syao.g_01729	Syam.g_01861
OG0001898	Syao.g_01883	Syam.g_00435
OG0001899	Syao.g_01816	Syam.g_00358
OG0001900	Syao.g_02090	Syam.g_00255
OG0001901	Syao.g_02089	Syam.g_00254
OG0001902	Syao.g_02057	Syam.g_00223
OG0001903	Syao.g_02048	Syam.g_00214
OG0001904	Syao.g_01971	Syam.g_00160
OG0001905	Syao.g_01961	Syam.g_00152
OG0001906	Syao.g_02544	Syam.g_02162
OG0001908	Syao.g_02521	Syam.g_02231
OG0001909	Syao.g_02531	Syam.g_02242
OG0001910	Syao.g_02393	Syam.g_02277
OG0001912	Syao.g_02446	Syam.g_02321
OG0001913	Syao.g_02448	Syam.g_02323
OG0001914	Syao.g_01430	Syam.g_00920
OG0001915	Syao.g_02195	Syam.g_02437
OG0001917	Syao.g_00449	Syam.g_01189
OG0001918	Syao.g_01904	Syam.g_01017
OG0001929	Syao.g_02202	Syam.g_00067
OG0001932	Syao.g_02145	Syam.g_00122
OG0001933	Syao.g_02587	Syam.g_02124
OG0001934	Syao.g_02674	Syam.g_02109
OG0001935	Syao.g_02624	Syam.g_02069
OG0001936	Syao.g_01296	Syam.g_00990
OG0001937	Syao.g_01595	Syam.g_01952
OG0001940	Syao.g_01046	Syam.g_01739
OG0001941	Syao.g_01453	Syam.g_01838
OG0001943	Syao.g_00219	Syam.g_00842
OG0001946	Syao.g_00622	Syam.g_00802
OG0001948	Syao.g_00819	Syam.g_01159
OG0001949	Syao.g_00662	Syam.g_01139
OG0001950	Syao.g_00664	Syam.g_01137
OG0001951	Syao.g_00673	Syam.g_01126
OG0001952	Syao.g_00696	Syam.g_01102
OG0001953	Syao.g_00697	Syam.g_01101
OG0001954	Syao.g_00921	Syam.g_01040
OG0001957	Syao.g_01326	Syam.g_01482
OG0001958	Syao.g_00931	Syam.g_01379
OG0001961	Syao.g_02687	Syam.g_01673
OG0001964	Syao.g_01926	Syam.g_00304
OG0001966	Syao.g_02095	Syam.g_00260
OG0001967	Syao.g_02093	Syam.g_00258
OG0001968	Syao.g_02092	Syam.g_00257
OG0001969	Syao.g_02029	Syam.g_00193
OG0001971	Syao.g_02529	Syam.g_02240
OG0001972	Syao.g_02405	Syam.g_02289
OG0001974	Syao.g_00320	Syam.g_02309
OG0001975	Syao.g_01429	Syam.g_00919
OG0001976	Syao.g_01319	Syam.g_00921
OG0001979	Syao.g_00525	Syam.g_00806
OG0001980	Syao.g_01887	Syam.g_00431
OG0001990	Syao.g_02311	Syam.g_02412
OG0001999	Syao.g_01650	Syam.g_01886
OG0002000	Syao.g_01390	Syam.g_00629
OG0002008	Syao.g_00807	Syam.g_01173
OG0002010	Syao.g_00074	Syam.g_01643
OG0002012	Syao.g_00150	Syam.g_01051
OG0002013	Syao.g_02640	Syam.g_00487
OG0002017	Syao.g_02281	Syam.g_02353
OG0002018	Syao.g_02309	Syam.g_02410
OG0002020	Syao.g_02320	Syam.g_02404
OG0002021	Syao.g_02322	Syam.g_02402
OG0002022	Syao.g_02323	Syam.g_02399
OG0002023	Syao.g_02324	Syam.g_02398
OG0002024	Syao.g_02317	Syam.g_02392
OG0002042	Syao.g_00668	Syam.g_01133
OG0002044	Syao.g_00793	Syam.g_00743
OG0002047	Syao.g_01714	Syam.g_00486
OG0002048	Syao.g_01855	Syam.g_00393
OG0002049	Syao.g_01932	Syam.g_00310
OG0002050	Syao.g_02083	Syam.g_00249
OG0002051	Syao.g_02517	Syam.g_02228
OG0002054	Syao.g_02318	Syam.g_02391
OG0002055	Syao.g_02315	Syam.g_02394
OG0002056	Syao.g_02046	Syam.g_00213
OG0002113	Syao.g_02232	Syam.g_00037
OG0002115	Syao.g_01565	Syam.g_01982
OG0002116	Syao.g_01590	Syam.g_01957
OG0002117	Syao.g_00196	Syam.g_01781
OG0002118	Syao.g_00230	Syam.g_00877
OG0002120	Syao.g_00601	Syam.g_01038
OG0002123	Syao.g_00490	Syam.g_01243
OG0002124	Syao.g_00527	Syam.g_00706
OG0002128	Syao.g_01425	Syam.g_00918
OG0002129	Syao.g_01516	Syam.g_01626
OG0002130	Syao.g_01435	Syam.g_01828
OG0002131	Syao.g_02321	Syam.g_02403
OG0002132	Syao.g_02314	Syam.g_02395
OG0002133	Syao.g_02316	Syam.g_02393
OG0002134	Syao.g_02134	Syam.g_00132
OG0002135	Syao.g_01666	Syam.g_02018
OG0002136	Syao.g_01667	Syam.g_02017
OG0002138	Syao.g_00195	Syam.g_00807
OG0002139	Syao.g_00289	Syam.g_00852
OG0002141	Syao.g_01463	Syam.g_01222
OG0002141	Syao.g_01457	Syam.g_01434
OG0002142	Syao.g_01536	Syam.g_01599
OG0002143	Syao.g_00701	Syam.g_00494
OG0002144	Syao.g_01325	Syam.g_00316
OG0002154	Syao.g_00867	Syam.g_02181
OG0002156	Syao.g_01358	Syam.g_01596
OG0002160	Syao.g_01628	Syam.g_00816
OG0002169	Syao.g_01713	Syam.g_00485
OG0002174	Syao.g_02282	Syam.g_01565
OG0002178	Syao.g_02313	Syam.g_02396
OG0002179	Syao.g_01956	Syam.g_00149
OG0002180	Syao.g_02056	Syam.g_00222
OG0002181	Syao.g_02086	Syam.g_00252
OG0002182	Syao.g_01586	Syam.g_00269
OG0002183	Syao.g_02651	Syam.g_02090
OG0002184	Syao.g_02647	Syam.g_02087
OG0002185	Syao.g_02635	Syam.g_02079
OG0002186	Syao.g_01668	Syam.g_02016
OG0002187	Syao.g_01669	Syam.g_02015
OG0002188	Syao.g_01562	Syam.g_01985
OG0002189	Syao.g_01563	Syam.g_01984
OG0002190	Syao.g_01604	Syam.g_01939
OG0002192	Syao.g_00188	Syam.g_01772
OG0002193	Syao.g_01161, Syao.g_00499	Syam.g_00821
OG0002194	Syao.g_00259	Syam.g_00856
OG0002196	Syao.g_00742	Syam.g_01303
OG0002197	Syao.g_00817	Syam.g_01163
OG0002198	Syao.g_00917	Syam.g_01448
OG0002199	Syao.g_00912	Syam.g_01453
OG0002200	Syao.g_01487	Syam.g_01613
OG0002201	Syao.g_01060	Syam.g_01705
OG0002202	Syao.g_01061	Syam.g_01706
OG0002203	Syao.g_01062	Syam.g_01707
OG0002204	Syao.g_01028	Syam.g_01724
OG0002205	Syao.g_01049	Syam.g_01741
OG0002206	Syao.g_00840	Syam.g_00699
OG0002207	Syao.g_00850	Syam.g_00689
OG0002208	Syao.g_00033	Syam.g_00578
OG0002209	Syao.g_01869	Syam.g_00465
OG0002210	Syao.g_01846	Syam.g_00401
OG0002211	Syao.g_01812	Syam.g_00362
