Orthogroup	Syao	Syak
OG0001173	Syao.g_01915	Syak.g_01387
OG0001174	Syao.g_01923	Syak.g_01379
OG0001175	Syao.g_01924	Syak.g_01378
OG0001176	Syao.g_01799	Syak.g_01354
OG0001177	Syao.g_01802	Syak.g_01356
OG0001178	Syao.g_01541	Syak.g_02411
OG0001179	Syao.g_01768	Syak.g_01324
OG0001181	Syao.g_01829	Syak.g_01296
OG0001182	Syao.g_01820	Syak.g_01287
OG0001183	Syao.g_01851	Syak.g_01282
OG0001184	Syao.g_02264	Syak.g_01571
OG0001185	Syao.g_02147	Syak.g_01643
OG0001186	Syao.g_02173	Syak.g_01709
OG0001187	Syao.g_02171	Syak.g_01712
OG0001188	Syao.g_02169	Syak.g_01714
OG0001189	Syao.g_02215	Syak.g_01736
OG0001190	Syao.g_02436	Syak.g_01942
OG0001191	Syao.g_02449	Syak.g_01928
OG0001192	Syao.g_02367	Syak.g_01921
OG0001193	Syao.g_02284	Syak.g_01888
OG0001194	Syao.g_02285	Syak.g_01882
OG0001195	Syao.g_02286	Syak.g_01881
OG0001196	Syao.g_02341	Syak.g_01811
OG0001197	Syao.g_02343	Syak.g_01809
OG0001198	Syao.g_02158	Syak.g_01798
OG0001199	Syao.g_02623	Syak.g_02249
OG0001200	Syao.g_02625	Syak.g_02247
OG0001201	Syao.g_02601	Syak.g_02191
OG0001202	Syao.g_02461	Syak.g_02061
OG0001203	Syao.g_00296, Syao.g_01705	Syak.g_02307
OG0001204	Syao.g_02117	Syak.g_01404
OG0001205	Syao.g_01620	Syak.g_01181
OG0001206	Syao.g_02701, Syao.g_02702	Syak.g_01148
OG0001207	Syao.g_00035	Syak.g_02566
OG0001208	Syao.g_00026	Syak.g_02576
OG0001209	Syao.g_01415	Syak.g_02643
OG0001210	Syao.g_00882	Syak.g_02654
OG0001211	Syao.g_00861	Syak.g_02669
OG0001212	Syao.g_01001	Syak.g_02728
OG0001213	Syao.g_01322	Syak.g_00025
OG0001214	Syao.g_00896	Syak.g_00037
OG0001215	Syao.g_00700	Syak.g_00697
OG0001216	Syao.g_00492	Syak.g_00805
OG0001218	Syao.g_00092	Syak.g_01093
OG0001219	Syao.g_00651	Syak.g_00551
OG0001220	Syao.g_00393	Syak.g_00580
OG0001221	Syao.g_01657	Syak.g_00390
OG0001222	Syao.g_00687	Syak.g_00517
OG0001223	Syao.g_00820	Syak.g_00472
OG0001224	Syao.g_00427	Syak.g_00739
OG0001226	Syao.g_02633	Syak.g_02239
OG0001227	Syao.g_01047	Syak.g_00963
OG0001228	Syao.g_02256	Syak.g_00619
OG0001229	Syao.g_00220	Syak.g_00711
OG0001230	Syao.g_01503	Syak.g_01030
OG0001231	Syao.g_02254	Syak.g_01777
OG0001232	Syao.g_01664	Syak.g_02385
OG0001233	Syao.g_01643	Syak.g_02359
OG0001234	Syao.g_02035	Syak.g_01374
OG0001235	Syao.g_01863	Syak.g_01362
OG0001236	Syao.g_02261	Syak.g_01568
OG0001237	Syao.g_02265	Syak.g_01573
OG0001238	Syao.g_02451	Syak.g_01926
OG0001239	Syao.g_02620	Syak.g_02252
OG0001240	Syao.g_02669	Syak.g_02206
OG0001242	Syao.g_02576	Syak.g_02168
OG0001243	Syao.g_02584	Syak.g_02160
OG0001244	Syao.g_02477	Syak.g_02132
OG0001245	Syao.g_00362	Syak.g_00248
OG0001247	Syao.g_00390	Syak.g_00618
OG0001249	Syao.g_01882	Syak.g_01251
OG0001250	Syao.g_00556	Syak.g_00602
OG0001251	Syao.g_00641	Syak.g_01875
OG0001252	Syao.g_00507	Syak.g_00754
OG0001253	Syao.g_01220	Syak.g_00250
OG0001254	Syao.g_01426	Syak.g_00272
OG0001255	Syao.g_00920	Syak.g_00066
OG0001256	Syao.g_01572	Syak.g_02430
OG0001258	Syao.g_01561	Syak.g_02420
OG0001259	Syao.g_01645	Syak.g_02361
OG0001260	Syao.g_01623	Syak.g_02332
OG0001261	Syao.g_01814	Syak.g_01315
OG0001262	Syao.g_02213	Syak.g_01734
OG0001263	Syao.g_02541	Syak.g_02157
OG0001265	Syao.g_02574	Syak.g_02170
OG0001266	Syao.g_02465	Syak.g_02057
OG0001267	Syao.g_02063	Syak.g_01459
OG0001268	Syao.g_01871	Syak.g_01240
OG0001270	Syao.g_01733	Syak.g_01194
OG0001271	Syao.g_02685	Syak.g_01121
OG0001272	Syao.g_00120	Syak.g_02580
OG0001274	Syao.g_02401	Syak.g_01988
OG0001275	Syao.g_00806	Syak.g_00633
OG0001276	Syao.g_00450	Syak.g_00649
OG0001277	Syao.g_01334	Syak.g_01829
OG0001278	Syao.g_00265	Syak.g_00671
OG0001279	Syao.g_01528	Syak.g_00105
OG0001281	Syao.g_01454	Syak.g_00944
OG0001282	Syao.g_00037	Syak.g_02564
OG0001283	Syao.g_02335	Syak.g_01818
OG0001284	Syao.g_01587	Syak.g_02446
OG0001285	Syao.g_01010	Syak.g_02381
OG0001286	Syao.g_01835	Syak.g_01301
OG0001288	Syao.g_02187	Syak.g_01686
OG0001289	Syao.g_02649	Syak.g_02222
OG0001291	Syao.g_02551	Syak.g_02147
OG0001292	Syao.g_02111	Syak.g_01410
OG0001293	Syao.g_02091	Syak.g_01432
OG0001294	Syao.g_00948	Syak.g_00355
OG0001295	Syao.g_00878	Syak.g_00740
OG0001296	Syao.g_00163	Syak.g_02610
OG0001297	Syao.g_00159	Syak.g_02614
OG0001298	Syao.g_01043	Syak.g_02703
OG0001299	Syao.g_00942	Syak.g_00349
OG0001302	Syao.g_02711	Syak.g_00068
OG0001303	Syao.g_00649	Syak.g_00548
OG0001304	Syao.g_00466	Syak.g_00664
OG0001305	Syao.g_00382	Syak.g_00728
OG0001306	Syao.g_00141	Syak.g_00915
OG0001308	Syao.g_01500	Syak.g_01054
OG0001311	Syao.g_00452	Syak.g_00651
OG0001312	Syao.g_00635	Syak.g_00537
OG0001313	Syao.g_02692	Syak.g_01140
OG0001315	Syao.g_01853	Syak.g_01284
OG0001317	Syao.g_01701	Syak.g_02302
OG0001318	Syao.g_02099	Syak.g_01424
OG0001319	Syao.g_02075	Syak.g_01448
OG0001323	Syao.g_01392	Syak.g_02623
OG0001325	Syao.g_00487	Syak.g_00800
OG0001326	Syao.g_02293	Syak.g_01870, Syak.g_01154
OG0001327	Syao.g_00953	Syak.g_00362
OG0001328	Syao.g_00198	Syak.g_00383
OG0001329	Syao.g_00876	Syak.g_00280
OG0001330	Syao.g_01444	Syak.g_00925
OG0001331	Syao.g_00042	Syak.g_02559
OG0001332	Syao.g_01244	Syak.g_02485
OG0001333	Syao.g_01649	Syak.g_02365
OG0001335	Syao.g_01913	Syak.g_01273
OG0001336	Syao.g_02336	Syak.g_01817
OG0001337	Syao.g_01884	Syak.g_01253
OG0001337	Syao.g_01893	Syak.g_01262
OG0001338	Syao.g_01890	Syak.g_01258
OG0001340	Syao.g_01892	Syak.g_01261
OG0001343	Syao.g_01235	Syak.g_01877
OG0001345	Syao.g_00179	Syak.g_00856
OG0001347	Syao.g_02725	Syak.g_01885
OG0001351	Syao.g_00060	Syak.g_01164
OG0001353	Syao.g_00439	Syak.g_00612
OG0001354	Syao.g_00833	Syak.g_00485
OG0001356	Syao.g_00301	Syak.g_00773
OG0001358	Syao.g_01343	Syak.g_00007
OG0001359	Syao.g_01234	Syak.g_01878
OG0001360	Syao.g_00177	Syak.g_00854
OG0001361	Syao.g_00182	Syak.g_00859
OG0001364	Syao.g_01969	Syak.g_01552
OG0001365	Syao.g_02441	Syak.g_01937
OG0001366	Syao.g_01670	Syak.g_02391
OG0001368	Syao.g_02118	Syak.g_01403
OG0001369	Syao.g_02668	Syak.g_02207
OG0001373	Syao.g_02292	Syak.g_01871
OG0001374	Syao.g_02300	Syak.g_01863
OG0001375	Syao.g_01236	Syak.g_01876
OG0001376	Syao.g_00617	Syak.g_01916
OG0001377	Syao.g_00618	Syak.g_01917
OG0001378	Syao.g_01732	Syak.g_01196
OG0001379	Syao.g_01441	Syak.g_00927
OG0001380	Syao.g_00360	Syak.g_00237
OG0001382	Syao.g_00766	Syak.g_01169
OG0001383	Syao.g_00885	Syak.g_02312
OG0001383	Syao.g_01291	Syak.g_00973
OG0001385	Syao.g_02288	Syak.g_01874
OG0001386	Syao.g_02289	Syak.g_01873
OG0001387	Syao.g_02290	Syak.g_01872
OG0001388	Syao.g_02294	Syak.g_01869
OG0001389	Syao.g_02295	Syak.g_01868
OG0001390	Syao.g_02296	Syak.g_01867
OG0001391	Syao.g_02297	Syak.g_01866
OG0001392	Syao.g_02298	Syak.g_01865
OG0001393	Syao.g_02299	Syak.g_01864
OG0001394	Syao.g_00983	Syak.g_00399
OG0001395	Syao.g_00470	Syak.g_00789
OG0001396	Syao.g_02726	Syak.g_01884
OG0001398	Syao.g_02641	Syak.g_00571
OG0001399	Syao.g_01861	Syak.g_01103
OG0001401	Syao.g_00434	Syak.g_00608
OG0001402	Syao.g_01338	Syak.g_00012
OG0001405	Syao.g_01911	Syak.g_01271
OG0001406	Syao.g_00616	Syak.g_01915
OG0001408	Syao.g_01384	Syak.g_00087
OG0001411	Syao.g_01079, Syao.g_02007	Syak.g_01581
OG0001412	Syao.g_02122	Syak.g_01621
OG0001416	Syao.g_01223	Syak.g_00941
OG0001417	Syao.g_00657	Syak.g_00486
OG0001420	Syao.g_01403	Syak.g_00997, Syak.g_02635
OG0001422	Syao.g_00284	Syak.g_00928
OG0001425	Syao.g_02366	Syak.g_01922
OG0001426	Syao.g_00517	Syak.g_00246
OG0001429	Syao.g_00648	Syak.g_00547
OG0001432	Syao.g_01219	Syak.g_00095
OG0001433	Syao.g_00300	Syak.g_00771
OG0001434	Syao.g_00988	Syak.g_00404
OG0001435	Syao.g_00961	Syak.g_00369
OG0001436	Syao.g_01990	Syak.g_01546, Syak.g_01547
OG0001438	Syao.g_02049	Syak.g_01475
OG0001439	Syao.g_02026	Syak.g_01506
OG0001442	Syao.g_00738	Syak.g_00415
OG0001443	Syao.g_02369	Syak.g_01909
OG0001444	Syao.g_02664	Syak.g_01678
OG0001447	Syao.g_02585	Syak.g_02159
OG0001449	Syao.g_01691	Syak.g_01401
OG0001452	Syao.g_02104	Syak.g_01419
OG0001453	Syao.g_00814	Syak.g_00465
OG0001454	Syao.g_01295	Syak.g_00249
OG0001456	Syao.g_00708	Syak.g_01855
OG0001457	Syao.g_00709	Syak.g_01854
OG0001458	Syao.g_00710	Syak.g_01853
OG0001459	Syao.g_00583	Syak.g_00311
OG0001460	Syao.g_00299	Syak.g_00770
OG0001461	Syao.g_00788	Syak.g_00276
OG0001462	Syao.g_02228	Syak.g_01750
OG0001467	Syao.g_01225	Syak.g_01022
OG0001470	Syao.g_02175	Syak.g_01592
OG0001471	Syao.g_02031	Syak.g_01501
OG0001473	Syao.g_00621	Syak.g_00102
OG0001474	Syao.g_01870	Syak.g_01239
OG0001475	Syao.g_02177	Syak.g_01594
OG0001476	Syao.g_00691, Syao.g_02609, Syao.g_00324	Syak.g_00882
OG0001477	Syao.g_00408	Syak.g_00718
OG0001479	Syao.g_01873	Syak.g_01242
OG0001486	Syao.g_00125	Syak.g_00900
OG0001488	Syao.g_00190	Syak.g_00872
OG0001489	Syao.g_01823	Syak.g_01291, Syak.g_00278
OG0001492	Syao.g_00268	Syak.g_00668
OG0001493	Syao.g_00260	Syak.g_00676
OG0001495	Syao.g_01803	Syak.g_01357
OG0001496	Syao.g_00410	Syak.g_00715
OG0001497	Syao.g_00409	Syak.g_00717
OG0001498	Syao.g_01717	Syak.g_01214
OG0001502	Syao.g_00526	Syak.g_00586
OG0001508	Syao.g_02174	Syak.g_01591
OG0001509	Syao.g_02727	Syak.g_01706
OG0001510	Syao.g_01944	Syak.g_01662
OG0001511	Syao.g_02593	Syak.g_02183
OG0001512	Syao.g_01707	Syak.g_02308
OG0001513	Syao.g_02457	Syak.g_01572
OG0001514	Syao.g_00411	Syak.g_00714
OG0001515	Syao.g_00626	Syak.g_00701
OG0001516	Syao.g_00939	Syak.g_00346
OG0001517	Syao.g_01876	Syak.g_01245
OG0001518	Syao.g_02365	Syak.g_01924
OG0001519	Syao.g_02371	Syak.g_01907
OG0001520	Syao.g_01044	Syak.g_02689
OG0001525	Syao.g_00881	Syak.g_00091
OG0001527	Syao.g_00846	Syak.g_02682
OG0001528	Syao.g_02176	Syak.g_01593
OG0001529	Syao.g_02222	Syak.g_01743
OG0001530	Syao.g_02591	Syak.g_02185
OG0001532	Syao.g_00226	Syak.g_00838
OG0001533	Syao.g_01731	Syak.g_01155, Syak.g_01198
OG0001534	Syao.g_00467	Syak.g_00665
OG0001535	Syao.g_00448	Syak.g_00646
OG0001536	Syao.g_00679	Syak.g_00508
OG0001537	Syao.g_00977	Syak.g_00392
OG0001538	Syao.g_00761	Syak.g_00439
OG0001539	Syao.g_00956	Syak.g_00364
OG0001540	Syao.g_02543	Syak.g_02155
OG0001541	Syao.g_02518	Syak.g_02089
OG0001542	Syao.g_02527	Syak.g_02080
OG0001543	Syao.g_02382	Syak.g_02007
OG0001544	Syao.g_02370	Syak.g_01908
OG0001545	Syao.g_02312	Syak.g_01830
OG0001546	Syao.g_01397	Syak.g_02627
OG0001547	Syao.g_00570	Syak.g_00564
OG0001553	Syao.g_01510	Syak.g_01037
OG0001554	Syao.g_00323	Syak.g_01945
OG0001556	Syao.g_00311	Syak.g_00845
OG0001557	Syao.g_00984	Syak.g_00400
OG0001558	Syao.g_02251	Syak.g_01774
OG0001559	Syao.g_02590	Syak.g_02186
OG0001560	Syao.g_02595	Syak.g_02199
OG0001561	Syao.g_00454	Syak.g_00653
OG0001562	Syao.g_00795	Syak.g_00639
OG0001563	Syao.g_01841	Syak.g_01306
OG0001564	Syao.g_01231	Syak.g_01860
OG0001567	Syao.g_00571	Syak.g_00565
OG0001568	Syao.g_00569	Syak.g_00562
OG0001570	Syao.g_00286	Syak.g_00574
OG0001572	Syao.g_00721	Syak.g_00097
OG0001573	Syao.g_00024	Syak.g_01697, Syak.g_01819, Syak.g_00978
OG0001574	Syao.g_00848	Syak.g_02680
OG0001576	Syao.g_01474	Syak.g_00955
OG0001577	Syao.g_00128	Syak.g_00903
OG0001578	Syao.g_02304	Syak.g_00229
OG0001579	Syao.g_01907	Syak.g_01267
OG0001580	Syao.g_02425	Syak.g_01953
OG0001588	Syao.g_01998	Syak.g_01554
OG0001589	Syao.g_01639, Syao.g_01640	Syak.g_02356
OG0001590	Syao.g_00889	Syak.g_00029, Syak.g_00325
OG0001591	Syao.g_00950	Syak.g_00357
OG0001592	Syao.g_02426	Syak.g_01952
OG0001594	Syao.g_01359	Syak.g_01004
OG0001614	Syao.g_02144	Syak.g_01641
OG0001616	Syao.g_00174	Syak.g_00851
OG0001617	Syao.g_01201	Syak.g_00710
OG0001618	Syao.g_00481, Syao.g_00282, Syao.g_01153	Syak.g_00793
OG0001619	Syao.g_00690	Syak.g_00520
OG0001620	Syao.g_01864	Syak.g_01233
OG0001621	Syao.g_02103	Syak.g_01420
OG0001622	Syao.g_02334	Syak.g_01820
OG0001623	Syao.g_00405	Syak.g_01257
OG0001624	Syao.g_01257	Syak.g_00077
OG0001625	Syao.g_02097	Syak.g_01426
OG0001634	Syao.g_00945	Syak.g_00352
OG0001635	Syao.g_02183	Syak.g_01690
OG0001636	Syao.g_02229	Syak.g_01751
OG0001637	Syao.g_01361	Syak.g_02340, Syak.g_02337
OG0001638	Syao.g_01684	Syak.g_02404
OG0001640	Syao.g_00502	Syak.g_00759
OG0001641	Syao.g_00816	Syak.g_00467
OG0001642	Syao.g_00233	Syak.g_00581
OG0001643	Syao.g_00899	Syak.g_00040
OG0001644	Syao.g_00474	Syak.g_00783
OG0001645	Syao.g_01270	Syak.g_00575
OG0001646	Syao.g_01283	Syak.g_00140
OG0001647	Syao.g_02073	Syak.g_01450
OG0001652	Syao.g_02253	Syak.g_01776
OG0001653	Syao.g_02697, Syao.g_01290, Syao.g_02667	Syak.g_02209
OG0001654	Syao.g_01697	Syak.g_02483
OG0001655	Syao.g_02660	Syak.g_00131
OG0001656	Syao.g_01908	Syak.g_01268
OG0001657	Syao.g_02491	Syak.g_02117
OG0001658	Syao.g_02435	Syak.g_01943
OG0001659	Syao.g_00020	Syak.g_00842
OG0001660	Syao.g_02724	Syak.g_01223, Syak.g_02179
OG0001671	Syao.g_02387	Syak.g_02002
OG0001672	Syao.g_02631	Syak.g_02241
OG0001673	Syao.g_02713	Syak.g_02299
OG0001675	Syao.g_00802, Syao.g_01175	Syak.g_00637
OG0001676	Syao.g_01895	Syak.g_01264
OG0001677	Syao.g_01850	Syak.g_01281
OG0001678	Syao.g_01938	Syak.g_01389
OG0001679	Syao.g_02566, Syao.g_02565	Syak.g_00549
OG0001680	Syao.g_01679	Syak.g_02400
OG0001681	Syao.g_01285	Syak.g_00984
OG0001682	Syao.g_00483	Syak.g_00287, Syak.g_00795
OG0001692	Syao.g_01508	Syak.g_01035
OG0001693	Syao.g_00389	Syak.g_00735, Syak.g_00733
OG0001694	Syao.g_02061	Syak.g_01461
OG0001695	Syao.g_02308	Syak.g_01836
OG0001700	Syao.g_00307	Syak.g_00320, Syak.g_00570
OG0001702	Syao.g_02655	Syak.g_02217
OG0001703	Syao.g_00034	Syak.g_02567
OG0001712	Syao.g_00712	Syak.g_00225
OG0001714	Syao.g_01099	Syak.g_01615
OG0001715	Syao.g_00278	Syak.g_00122
OG0001717	Syao.g_02505	Syak.g_02104
OG0001729	Syao.g_01711	Syak.g_02314
OG0001730	Syao.g_01008	Syak.g_02326
OG0001731	Syao.g_01603	Syak.g_02463
OG0001732	Syao.g_02197, Syao.g_00232	Syak.g_00822
OG0001733	Syao.g_00310	Syak.g_00359
OG0001734	Syao.g_00421, Syao.g_00418	Syak.g_00583
OG0001735	Syao.g_00929	Syak.g_00331
OG0001737	Syao.g_02042	Syak.g_01481
OG0001738	Syao.g_02011	Syak.g_01523
OG0001739	Syao.g_02306	Syak.g_01838
OG0001740	Syao.g_02310	Syak.g_01833
OG0001741	Syao.g_01258	Syak.g_00283
OG0001748	Syao.g_02389	Syak.g_02000
OG0001750	Syao.g_01324	Syak.g_02211
OG0001751	Syao.g_02714	Syak.g_02298
OG0001752	Syao.g_01694	Syak.g_02328
OG0001753	Syao.g_02301	Syak.g_00888
OG0001754	Syao.g_01363	Syak.g_02335
OG0001755	Syao.g_00153	Syak.g_02619
OG0001760	Syao.g_00294	Syak.g_02319
OG0001761	Syao.g_00400	Syak.g_02757
OG0001762	Syao.g_00809	Syak.g_00630
OG0001763	Syao.g_00821	Syak.g_00473
OG0001764	Syao.g_00565	Syak.g_00559
OG0001765	Syao.g_02679	Syak.g_00141
OG0001766	Syao.g_02036	Syak.g_01491
OG0001767	Syao.g_01100	Syak.g_01545
OG0001768	Syao.g_02533	Syak.g_02074
OG0001769	Syao.g_00916	Syak.g_00972
OG0001771	Syao.g_01406	Syak.g_00145
OG0001783	Syao.g_01952	Syak.g_01647
OG0001784	Syao.g_02662	Syak.g_02216
OG0001785	Syao.g_01362	Syak.g_02336, Syak.g_02339
OG0001786	Syao.g_01584	Syak.g_02444
OG0001787	Syao.g_01411	Syak.g_02639
OG0001788	Syao.g_01414	Syak.g_02642
OG0001789	Syao.g_01434	Syak.g_00935
OG0001790	Syao.g_00134	Syak.g_00908
OG0001791	Syao.g_01522	Syak.g_00788
OG0001792	Syao.g_00275	Syak.g_00814
OG0001794	Syao.g_00464	Syak.g_00661
OG0001796	Syao.g_00440	Syak.g_00641
OG0001797	Syao.g_00698	Syak.g_00528
OG0001798	Syao.g_01332	Syak.g_00015
OG0001799	Syao.g_00913	Syak.g_00052
OG0001800	Syao.g_01529	Syak.g_00993, Syak.g_00992
OG0001801	Syao.g_01535	Syak.g_01024
OG0001803	Syao.g_01615	Syak.g_01185
OG0001804	Syao.g_01718	Syak.g_01213
OG0001805	Syao.g_01352	Syak.g_01415
OG0001806	Syao.g_02074	Syak.g_01449
OG0001808	Syao.g_01964	Syak.g_01557
OG0001809	Syao.g_02614	Syak.g_02144
OG0001811	Syao.g_02525	Syak.g_02082
OG0001812	Syao.g_02427	Syak.g_01951
OG0001813	Syao.g_02360	Syak.g_01901
OG0001814	Syao.g_02344	Syak.g_01808
OG0001815	Syao.g_00732	Syak.g_01800
OG0001816	Syao.g_00952	Syak.g_00361
OG0001837	Syao.g_02388	Syak.g_02001
OG0001838	Syao.g_02153	Syak.g_01786
OG0001839	Syao.g_02233	Syak.g_01755
OG0001840	Syao.g_02216	Syak.g_01737
OG0001841	Syao.g_02209	Syak.g_01730
OG0001843	Syao.g_02143	Syak.g_01640
OG0001844	Syao.g_02142	Syak.g_01639
OG0001845	Syao.g_02140	Syak.g_01638
OG0001846	Syao.g_02577	Syak.g_02167
OG0001847	Syao.g_02575	Syak.g_02169
OG0001848	Syao.g_02571	Syak.g_02173
OG0001849	Syao.g_02648	Syak.g_02223
OG0001850	Syao.g_02634	Syak.g_02238
OG0001851	Syao.g_02627	Syak.g_02245
OG0001852	Syao.g_02626	Syak.g_02246
OG0001853	Syao.g_02619	Syak.g_02253
OG0001854	Syao.g_01703	Syak.g_02304
OG0001856	Syao.g_01580	Syak.g_02438
OG0001857	Syao.g_01583	Syak.g_02441
OG0001858	Syao.g_01608	Syak.g_02468
OG0001859	Syao.g_00046	Syak.g_02555
OG0001860	Syao.g_00032	Syak.g_02569
OG0001861	Syao.g_00119	Syak.g_02581
OG0001862	Syao.g_00107	Syak.g_02593
OG0001863	Syao.g_00101	Syak.g_02599
OG0001864	Syao.g_01420	Syak.g_02652
OG0001865	Syao.g_01030	Syak.g_02716
OG0001866	Syao.g_01058	Syak.g_02743
OG0001867	Syao.g_01056	Syak.g_02755
OG0001868	Syao.g_01468	Syak.g_00940
OG0001869	Syao.g_00129	Syak.g_00904
OG0001870	Syao.g_00215	Syak.g_00895
OG0001871	Syao.g_00207	Syak.g_00890
OG0001872	Syao.g_00269	Syak.g_00809
OG0001873	Syao.g_00173	Syak.g_00850
OG0001874	Syao.g_00176	Syak.g_00853
OG0001877	Syao.g_00627	Syak.g_00702
OG0001878	Syao.g_00805	Syak.g_00634
OG0001879	Syao.g_00811	Syak.g_00627
OG0001880	Syao.g_00671	Syak.g_00499
OG0001881	Syao.g_00672	Syak.g_00500
OG0001882	Syao.g_00695	Syak.g_00525
OG0001883	Syao.g_00713	Syak.g_00531
OG0001884	Syao.g_00637	Syak.g_00113
OG0001885	Syao.g_00586	Syak.g_00553
OG0001886	Syao.g_00564	Syak.g_00557
OG0001887	Syao.g_00200	Syak.g_00382
OG0001888	Syao.g_00989	Syak.g_00408
OG0001889	Syao.g_00772	Syak.g_00449
OG0001890	Syao.g_00533	Syak.g_00595
OG0001891	Syao.g_00528	Syak.g_00591
OG0001892	Syao.g_00610	Syak.g_00082
OG0001893	Syao.g_01331	Syak.g_00016
OG0001894	Syao.g_00893	Syak.g_00034
OG0001895	Syao.g_01532	Syak.g_00998
OG0001896	Syao.g_01729	Syak.g_01200
OG0001897	Syao.g_01867	Syak.g_01236
OG0001898	Syao.g_01883	Syak.g_01252
OG0001899	Syao.g_01816	Syak.g_01317
OG0001900	Syao.g_02090	Syak.g_01434
OG0001901	Syao.g_02089	Syak.g_01435
OG0001902	Syao.g_02057	Syak.g_01466
OG0001903	Syao.g_02048	Syak.g_01476
OG0001904	Syao.g_01971	Syak.g_01550
OG0001905	Syao.g_01961	Syak.g_01559
OG0001906	Syao.g_02544	Syak.g_02154
OG0001908	Syao.g_02521	Syak.g_02087
OG0001909	Syao.g_02531	Syak.g_02076
OG0001910	Syao.g_02393	Syak.g_01996
OG0001912	Syao.g_02446	Syak.g_01932
OG0001913	Syao.g_02448	Syak.g_01930
OG0001914	Syao.g_01430	Syak.g_00270
OG0001915	Syao.g_02195	Syak.g_01803
OG0001917	Syao.g_00449	Syak.g_00648
OG0001924	Syao.g_01347	Syak.g_02769
OG0001925	Syao.g_01348	Syak.g_02768
OG0001926	Syao.g_01349	Syak.g_02767
OG0001927	Syao.g_01350	Syak.g_02766
OG0001929	Syao.g_02202	Syak.g_01723
OG0001932	Syao.g_02145	Syak.g_01642
OG0001933	Syao.g_02587	Syak.g_02189
OG0001934	Syao.g_02674	Syak.g_02202
OG0001935	Syao.g_02624	Syak.g_02248
OG0001936	Syao.g_01296	Syak.g_00289
OG0001937	Syao.g_01595	Syak.g_02455
OG0001938	Syao.g_00030	Syak.g_02571
OG0001939	Syao.g_01025	Syak.g_00067
OG0001940	Syao.g_01046	Syak.g_02702
OG0001941	Syao.g_01453	Syak.g_00945
OG0001942	Syao.g_00531	Syak.g_00916
OG0001943	Syao.g_00219	Syak.g_00879
OG0001944	Syao.g_00203	Syak.g_00573
OG0001946	Syao.g_00622	Syak.g_00703
OG0001947	Syao.g_02380	Syak.g_01494
OG0001948	Syao.g_00819	Syak.g_00471
OG0001949	Syao.g_00662	Syak.g_00490
OG0001950	Syao.g_00664	Syak.g_00492
OG0001951	Syao.g_00673	Syak.g_00501
OG0001952	Syao.g_00696	Syak.g_00526
OG0001953	Syao.g_00697	Syak.g_00527
OG0001954	Syao.g_00921	Syak.g_00137
OG0001957	Syao.g_01326	Syak.g_00022
OG0001958	Syao.g_00931	Syak.g_00333
OG0001961	Syao.g_02687	Syak.g_01124
OG0001962	Syao.g_02430	Syak.g_01981
OG0001964	Syao.g_01926	Syak.g_01376
OG0001966	Syao.g_02095	Syak.g_01428
OG0001967	Syao.g_02093	Syak.g_01430
OG0001968	Syao.g_02092	Syak.g_01431
OG0001969	Syao.g_02029	Syak.g_01503
OG0001970	Syao.g_02546	Syak.g_02152
OG0001971	Syao.g_02529	Syak.g_02078
OG0001972	Syao.g_02405	Syak.g_01984
OG0001973	Syao.g_02415	Syak.g_01958
OG0001975	Syao.g_01429	Syak.g_00271
OG0001976	Syao.g_01319	Syak.g_00269
OG0001980	Syao.g_01887	Syak.g_01255
OG0001981	Syao.g_00334	Syak.g_00748
OG0001990	Syao.g_02311	Syak.g_01832
OG0001993	Syao.g_01345	Syak.g_02771
OG0001994	Syao.g_01346	Syak.g_02770
OG0001998	Syao.g_01370	Syak.g_02034, Syak.g_01005
OG0001999	Syao.g_01650	Syak.g_02368
OG0002000	Syao.g_01390	Syak.g_02621
OG0002002	Syao.g_00270	Syak.g_00810
OG0002003	Syao.g_01337	Syak.g_00700
OG0002004	Syao.g_01556	Syak.g_02417
OG0002008	Syao.g_00807	Syak.g_00632
OG0002009	Syao.g_00980	Syak.g_00395
OG0002010	Syao.g_00074	Syak.g_01075
OG0002012	Syao.g_00150	Syak.g_01170
OG0002013	Syao.g_02640	Syak.g_02232
OG0002015	Syao.g_01091	Syak.g_01541
OG0002016	Syao.g_02386	Syak.g_02003
OG0002017	Syao.g_02281	Syak.g_01891
OG0002018	Syao.g_02309	Syak.g_01834
OG0002020	Syao.g_02320	Syak.g_01840
OG0002021	Syao.g_02322	Syak.g_01842
OG0002022	Syao.g_02323	Syak.g_01843
OG0002023	Syao.g_02324	Syak.g_01844
OG0002024	Syao.g_02317	Syak.g_01850
OG0002035	Syao.g_01368	Syak.g_01019
OG0002035	Syao.g_01369	Syak.g_01020
OG0002038	Syao.g_00204	Syak.g_00887
OG0002039	Syao.g_00189	Syak.g_00866
OG0002040	Syao.g_00187	Syak.g_00865
OG0002042	Syao.g_00668	Syak.g_00496
OG0002043	Syao.g_00645	Syak.g_00546
OG0002044	Syao.g_00793	Syak.g_00614
OG0002046	Syao.g_02693	Syak.g_01134
OG0002047	Syao.g_01714	Syak.g_01217
OG0002048	Syao.g_01855	Syak.g_01285
OG0002049	Syao.g_01932	Syak.g_01365
OG0002050	Syao.g_02083	Syak.g_01440
OG0002051	Syao.g_02517	Syak.g_02090
OG0002054	Syao.g_02318	Syak.g_01851
