Orthogroup	Syao	Syas
OG0001182	Syao.g_01820	Syas.g_01571
OG0001183	Syao.g_01851	Syas.g_01564
OG0001184	Syao.g_02264	Syas.g_02188
OG0001185	Syao.g_02147	Syas.g_02162
OG0001186	Syao.g_02173	Syas.g_02113
OG0001187	Syao.g_02171	Syas.g_02111
OG0001189	Syao.g_02215	Syas.g_02089
OG0001190	Syao.g_02436	Syas.g_01881
OG0001191	Syao.g_02449	Syas.g_01900
OG0001193	Syao.g_02284	Syas.g_01952
OG0001194	Syao.g_02285	Syas.g_01953
OG0001195	Syao.g_02286	Syas.g_01954
OG0001196	Syao.g_02341	Syas.g_02010
OG0001197	Syao.g_02343	Syas.g_02012
OG0001198	Syao.g_02158	Syas.g_02031
OG0001199	Syao.g_02623	Syas.g_02516
OG0001200	Syao.g_02625	Syas.g_02514
OG0001201	Syao.g_02601	Syas.g_02419
OG0001202	Syao.g_02461	Syas.g_02270
OG0001203	Syao.g_00296, Syao.g_01705	Syas.g_02557
OG0001204	Syao.g_02117	Syas.g_01687
OG0001205	Syao.g_01620	Syas.g_02745
OG0001207	Syao.g_00035	Syas.g_01260
OG0001208	Syao.g_00026	Syas.g_01251
OG0001209	Syao.g_01415	Syas.g_00065
OG0001210	Syao.g_00882	Syas.g_00761
OG0001211	Syao.g_00861	Syas.g_00788
OG0001212	Syao.g_01001	Syas.g_00847
OG0001213	Syao.g_01322	Syas.g_00100
OG0001214	Syao.g_00896	Syas.g_00744
OG0001215	Syao.g_00700	Syas.g_02245
OG0001218	Syao.g_00092	Syas.g_01309
OG0001219	Syao.g_00651	Syas.g_00399
OG0001220	Syao.g_00393	Syas.g_02447
OG0001221	Syao.g_01657	Syas.g_02669
OG0001222	Syao.g_00687	Syas.g_00448
OG0001223	Syao.g_00820	Syas.g_00541
OG0001224	Syao.g_00427	Syas.g_01015
OG0001226	Syao.g_02633	Syas.g_02506
OG0001227	Syao.g_01047	Syas.g_00824
OG0001228	Syao.g_02256	Syas.g_02195
OG0001229	Syao.g_00220	Syas.g_00285
OG0001230	Syao.g_01503	Syas.g_02806
OG0001231	Syao.g_02254	Syas.g_02050
OG0001232	Syao.g_01664	Syas.g_02649
OG0001233	Syao.g_01643	Syas.g_02592
OG0001234	Syao.g_02035	Syas.g_01310
OG0001235	Syao.g_01863	Syas.g_01646
OG0001236	Syao.g_02261	Syas.g_02191
OG0001237	Syao.g_02265	Syas.g_02187
OG0001238	Syao.g_02451	Syas.g_01901
OG0001239	Syao.g_02620	Syas.g_02519
OG0001240	Syao.g_02669	Syas.g_02435
OG0001242	Syao.g_02576	Syas.g_02398
OG0001243	Syao.g_02584	Syas.g_02391
OG0001244	Syao.g_02477	Syas.g_02370
OG0001245	Syao.g_00362	Syas.g_00524
OG0001249	Syao.g_01882	Syas.g_01547
OG0001250	Syao.g_00556	Syas.g_00239
OG0001251	Syao.g_00641	Syas.g_00516, Syas.g_00408
OG0001252	Syao.g_00507	Syas.g_00994
OG0001253	Syao.g_01220	Syas.g_00143
OG0001255	Syao.g_00920	Syas.g_00492
OG0001256	Syao.g_01572	Syas.g_02698
OG0001257	Syao.g_00414	Syas.g_00319
OG0001258	Syao.g_01561	Syas.g_02688
OG0001259	Syao.g_01645	Syas.g_02594
OG0001260	Syao.g_01623	Syas.g_02572
OG0001261	Syao.g_01814	Syas.g_01599
OG0001262	Syao.g_02213	Syas.g_02091
OG0001263	Syao.g_02541	Syas.g_02388
OG0001265	Syao.g_02574	Syas.g_02399
OG0001266	Syao.g_02465	Syas.g_02266
OG0001267	Syao.g_02063	Syas.g_01753
OG0001268	Syao.g_01871	Syas.g_01535
OG0001270	Syao.g_01733	Syas.g_01499
OG0001271	Syao.g_02685	Syas.g_01336
OG0001272	Syao.g_00120	Syas.g_01247
OG0001274	Syao.g_02401	Syas.g_01849
OG0001275	Syao.g_00806	Syas.g_00554
OG0001276	Syao.g_00450	Syas.g_00215
OG0001277	Syao.g_01334	Syas.g_00110
OG0001278	Syao.g_00265	Syas.g_01074
OG0001279	Syao.g_01528	Syas.g_02792
OG0001281	Syao.g_01454	Syas.g_02845
OG0001282	Syao.g_00037	Syas.g_01262
OG0001284	Syao.g_01587	Syas.g_02713
OG0001286	Syao.g_01835	Syas.g_01585
OG0001288	Syao.g_02187	Syas.g_02144
OG0001289	Syao.g_02649	Syas.g_02474
OG0001291	Syao.g_02551	Syas.g_02378
OG0001292	Syao.g_02111	Syas.g_01693
OG0001293	Syao.g_02091	Syas.g_01720
OG0001294	Syao.g_00948	Syas.g_00692
OG0001295	Syao.g_00878	Syas.g_00770
OG0001296	Syao.g_00163	Syas.g_01217
OG0001297	Syao.g_00159	Syas.g_01213
OG0001298	Syao.g_01043	Syas.g_00829
OG0001299	Syao.g_00942	Syas.g_00700
OG0001303	Syao.g_00649	Syas.g_00400
OG0001304	Syao.g_00466	Syas.g_00199
OG0001305	Syao.g_00382	Syas.g_01027
OG0001306	Syao.g_00141	Syas.g_01202
OG0001308	Syao.g_01500	Syas.g_02830
OG0001310	Syao.g_01681	Syas.g_02666
OG0001311	Syao.g_00452	Syas.g_00213
OG0001312	Syao.g_00635	Syas.g_00414
OG0001315	Syao.g_01853	Syas.g_01566
OG0001317	Syao.g_01701	Syas.g_02553
OG0001318	Syao.g_02099	Syas.g_01706
OG0001319	Syao.g_02075	Syas.g_01736
OG0001323	Syao.g_01392	Syas.g_00006
OG0001325	Syao.g_00487	Syas.g_00179
OG0001326	Syao.g_02293	Syas.g_01960, Syas.g_01961
OG0001327	Syao.g_00953	Syas.g_00687
OG0001329	Syao.g_00876	Syas.g_00773
OG0001330	Syao.g_01444	Syas.g_02865
OG0001331	Syao.g_00042	Syas.g_01267
OG0001333	Syao.g_01649	Syas.g_02598
OG0001336	Syao.g_02336	Syas.g_02003
OG0001337	Syao.g_01884	Syas.g_01548
OG0001345	Syao.g_00179	Syas.g_01132
OG0001347	Syao.g_02725	Syas.g_01950
OG0001349	Syao.g_01074	Syas.g_02643
OG0001351	Syao.g_00060	Syas.g_01280
OG0001353	Syao.g_00439	Syas.g_00228
OG0001354	Syao.g_00833	Syas.g_00526
OG0001356	Syao.g_00301	Syas.g_00972
OG0001358	Syao.g_01343	Syas.g_00122
OG0001360	Syao.g_00177	Syas.g_01130
OG0001361	Syao.g_00182	Syas.g_01135
OG0001364	Syao.g_01969	Syas.g_02212
OG0001365	Syao.g_02441	Syas.g_01886
OG0001366	Syao.g_01670	Syas.g_02655
OG0001371	Syao.g_02638	Syas.g_02499
OG0001373	Syao.g_02291, Syao.g_02292	Syas.g_01959
OG0001374	Syao.g_02300	Syas.g_01968
OG0001376	Syao.g_00617	Syas.g_00468
OG0001377	Syao.g_00618	Syas.g_00467
OG0001378	Syao.g_01732	Syas.g_01500
OG0001379	Syao.g_01441	Syas.g_02861
OG0001380	Syao.g_00360	Syas.g_00126
OG0001383	Syao.g_00885	Syas.g_00522
OG0001383	Syao.g_01291	Syas.g_02563
OG0001385	Syao.g_02288	Syas.g_01956
OG0001386	Syao.g_02289	Syas.g_01957
OG0001387	Syao.g_02290	Syas.g_01958
OG0001388	Syao.g_02294	Syas.g_01962
OG0001389	Syao.g_02295	Syas.g_01963
OG0001390	Syao.g_02296	Syas.g_01964
OG0001391	Syao.g_02297	Syas.g_01965
OG0001392	Syao.g_02298	Syas.g_01966
OG0001393	Syao.g_02299	Syas.g_01967
OG0001394	Syao.g_00983	Syas.g_00627
OG0001395	Syao.g_00470	Syas.g_00195
OG0001396	Syao.g_02726	Syas.g_01949
OG0001398	Syao.g_02641	Syas.g_02481
OG0001401	Syao.g_00434	Syas.g_00233
OG0001402	Syao.g_01338	Syas.g_00112
OG0001403	Syao.g_02235	Syas.g_02069
OG0001406	Syao.g_00616	Syas.g_00469
OG0001408	Syao.g_01384	Syas.g_00142
OG0001411	Syao.g_02007	Syas.g_01156
OG0001412	Syao.g_02122	Syas.g_01951
OG0001416	Syao.g_01223	Syas.g_01061
OG0001417	Syao.g_00657	Syas.g_00507
OG0001418	Syao.g_00212	Syas.g_01177
OG0001420	Syao.g_01403	Syas.g_00017
OG0001423	Syao.g_00722	Syas.g_02532
OG0001429	Syao.g_00648	Syas.g_00401
OG0001432	Syao.g_01219	Syas.g_01484
OG0001433	Syao.g_00300	Syas.g_01398
OG0001435	Syao.g_00961	Syas.g_00678
OG0001438	Syao.g_02049	Syas.g_01767
OG0001439	Syao.g_02026	Syas.g_01809
OG0001441	Syao.g_01394	Syas.g_00008
OG0001443	Syao.g_02369	Syas.g_01910
OG0001444	Syao.g_02664	Syas.g_02442
OG0001447	Syao.g_02585	Syas.g_02390
OG0001449	Syao.g_01691	Syas.g_02567
OG0001452	Syao.g_02104	Syas.g_01700
OG0001453	Syao.g_00814	Syas.g_00547
OG0001454	Syao.g_01295	Syas.g_01483
OG0001456	Syao.g_00708	Syas.g_01969
OG0001457	Syao.g_00709	Syas.g_01970
OG0001458	Syao.g_00710	Syas.g_01971
OG0001459	Syao.g_00583	Syas.g_02778
OG0001460	Syao.g_00299	Syas.g_01399
OG0001461	Syao.g_00788	Syas.g_00566
OG0001470	Syao.g_02175	Syas.g_02115
OG0001471	Syao.g_02031	Syas.g_01819
OG0001473	Syao.g_00621	Syas.g_00323
OG0001474	Syao.g_01870	Syas.g_01534
OG0001475	Syao.g_02177	Syas.g_02120
OG0001476	Syao.g_00324	Syas.g_00155
OG0001477	Syao.g_00408	Syas.g_00934
OG0001479	Syao.g_01873	Syas.g_01537
OG0001486	Syao.g_00125	Syas.g_01186
OG0001488	Syao.g_00190	Syas.g_01142
OG0001489	Syao.g_01823	Syas.g_01574
OG0001492	Syao.g_00268	Syas.g_01077
OG0001493	Syao.g_00260	Syas.g_01069
OG0001495	Syao.g_01803	Syas.g_01641
OG0001496	Syao.g_00410	Syas.g_00936
OG0001497	Syao.g_00409	Syas.g_00935
OG0001498	Syao.g_01717	Syas.g_01511
OG0001502	Syao.g_00526	Syas.g_00290
OG0001505	Syao.g_01138	Syas.g_02135
OG0001507	Syao.g_00874	Syas.g_01183
OG0001508	Syao.g_02174	Syas.g_02114
OG0001510	Syao.g_01944	Syas.g_02151
OG0001511	Syao.g_02593	Syas.g_02413
OG0001512	Syao.g_01707	Syas.g_02559
OG0001514	Syao.g_00411	Syas.g_00937
OG0001515	Syao.g_00626	Syas.g_00734
OG0001516	Syao.g_00939	Syas.g_00703
OG0001517	Syao.g_01876	Syas.g_01540
OG0001518	Syao.g_02365	Syas.g_01903
OG0001519	Syao.g_02371	Syas.g_01912
OG0001520	Syao.g_01044	Syas.g_00828
OG0001522	Syao.g_00568	Syas.g_00369
OG0001527	Syao.g_00846	Syas.g_00803
OG0001528	Syao.g_02176	Syas.g_02116
OG0001529	Syao.g_02222	Syas.g_02082
OG0001530	Syao.g_02591	Syas.g_02415
OG0001532	Syao.g_00226	Syas.g_01113
OG0001533	Syao.g_01731	Syas.g_00476
OG0001534	Syao.g_00467	Syas.g_00198
OG0001535	Syao.g_00448	Syas.g_00218
OG0001536	Syao.g_00679	Syas.g_00456
OG0001537	Syao.g_00977	Syas.g_00651
OG0001538	Syao.g_00761	Syas.g_00591
OG0001539	Syao.g_00956	Syas.g_00683
OG0001540	Syao.g_02543	Syas.g_02386
OG0001541	Syao.g_02518	Syas.g_02316
OG0001542	Syao.g_02527	Syas.g_02294
OG0001543	Syao.g_02382	Syas.g_02230
OG0001544	Syao.g_02370	Syas.g_01911
OG0001545	Syao.g_02312	Syas.g_01982
OG0001546	Syao.g_01397	Syas.g_00011
OG0001547	Syao.g_00570	Syas.g_00300
OG0001554	Syao.g_00323	Syas.g_00153
OG0001557	Syao.g_00984	Syas.g_00626
OG0001558	Syao.g_02251	Syas.g_02053
OG0001559	Syao.g_02590	Syas.g_02416
OG0001560	Syao.g_02595	Syas.g_02429
OG0001561	Syao.g_00454	Syas.g_00211
OG0001562	Syao.g_00795	Syas.g_00560
OG0001563	Syao.g_01841	Syas.g_01590
OG0001564	Syao.g_01231	Syas.g_01034
OG0001567	Syao.g_00571	Syas.g_00294
OG0001568	Syao.g_00569	Syas.g_00368
OG0001570	Syao.g_00286	Syas.g_00309
OG0001573	Syao.g_00024	Syas.g_02025
OG0001574	Syao.g_00848	Syas.g_00801
OG0001575	Syao.g_00843	Syas.g_00806
OG0001576	Syao.g_01474	Syas.g_02834
OG0001577	Syao.g_00128	Syas.g_01189
OG0001578	Syao.g_02304	Syas.g_01979
OG0001580	Syao.g_02425	Syas.g_01875
OG0001584	Syao.g_00746	Syas.g_00607
OG0001587	Syao.g_01693	Syas.g_02569
OG0001589	Syao.g_01639, Syao.g_01640	Syas.g_02589
OG0001590	Syao.g_00889	Syas.g_00752
OG0001591	Syao.g_00950	Syas.g_00690
OG0001592	Syao.g_02426	Syas.g_01877
OG0001594	Syao.g_01359	Syas.g_00074, Syas.g_00260
OG0001614	Syao.g_02144	Syas.g_02165
OG0001616	Syao.g_00174	Syas.g_01127
OG0001617	Syao.g_01201	Syas.g_00076
OG0001619	Syao.g_00690	Syas.g_00445
OG0001620	Syao.g_01864	Syas.g_01528
OG0001621	Syao.g_02103	Syas.g_01702
OG0001622	Syao.g_02334	Syas.g_02002
OG0001623	Syao.g_00405	Syas.g_00977
OG0001624	Syao.g_01257	Syas.g_01926
OG0001625	Syao.g_02097	Syas.g_01708
OG0001627	Syao.g_01698	Syas.g_01474
OG0001634	Syao.g_00945	Syas.g_00697
OG0001635	Syao.g_02183	Syas.g_02140
OG0001636	Syao.g_02229	Syas.g_02075
OG0001637	Syao.g_01361	Syas.g_02242, Syas.g_02547
OG0001638	Syao.g_01684	Syas.g_02670
OG0001640	Syao.g_00502	Syas.g_00989
OG0001641	Syao.g_00816	Syas.g_00545
OG0001643	Syao.g_00899	Syas.g_00741
OG0001644	Syao.g_00474	Syas.g_00921, Syas.g_00767
OG0001645	Syao.g_01270	Syas.g_01410
OG0001647	Syao.g_02073	Syas.g_01738
OG0001652	Syao.g_02253	Syas.g_02051
OG0001653	Syao.g_02697, Syao.g_01290, Syao.g_02667	Syas.g_02436
OG0001654	Syao.g_01697	Syas.g_01475
OG0001655	Syao.g_02660	Syas.g_01854
OG0001657	Syao.g_02491	Syas.g_02355
OG0001659	Syao.g_00020	Syas.g_01118
OG0001660	Syao.g_02724	Syas.g_02409, Syas.g_02868
OG0001671	Syao.g_02387	Syas.g_01830
OG0001672	Syao.g_02631	Syas.g_02508
OG0001673	Syao.g_02713	Syas.g_02551
OG0001675	Syao.g_00802, Syao.g_01175	Syas.g_00558
OG0001677	Syao.g_01850	Syas.g_01563
OG0001678	Syao.g_01938	Syas.g_01666
OG0001679	Syao.g_02566, Syao.g_02565	Syas.g_02407
OG0001680	Syao.g_01679	Syas.g_02664
OG0001682	Syao.g_00483	Syas.g_00183
OG0001692	Syao.g_01508	Syas.g_02810
OG0001693	Syao.g_00389	Syas.g_01022
OG0001694	Syao.g_02061	Syas.g_01755
OG0001695	Syao.g_02308	Syas.g_01980
OG0001700	Syao.g_00307	Syas.g_01390, Syas.g_01391
OG0001702	Syao.g_02655	Syas.g_02468
OG0001703	Syao.g_00034	Syas.g_01259
OG0001714	Syao.g_01099	Syas.g_02632
OG0001715	Syao.g_00278	Syas.g_01409
OG0001717	Syao.g_02505	Syas.g_02330
OG0001728	Syao.g_02277	Syas.g_00776, Syas.g_00753
OG0001729	Syao.g_01711	Syas.g_02564
OG0001730	Syao.g_01008	Syas.g_00954
OG0001731	Syao.g_01603	Syas.g_02729
OG0001732	Syao.g_02197	Syas.g_02021
OG0001732	Syao.g_00232	Syas.g_01088
OG0001733	Syao.g_00310	Syas.g_00974
OG0001735	Syao.g_00929	Syas.g_00711
OG0001737	Syao.g_02042	Syas.g_01777
OG0001738	Syao.g_02011	Syas.g_01792
OG0001739	Syao.g_02306	Syas.g_01978
OG0001741	Syao.g_01258	Syas.g_01927
OG0001748	Syao.g_02389	Syas.g_01832
OG0001750	Syao.g_01324	Syas.g_02438
OG0001751	Syao.g_02714	Syas.g_02550
OG0001752	Syao.g_01694	Syas.g_02570
OG0001753	Syao.g_02301	Syas.g_00864
OG0001753	Syao.g_01364	Syas.g_00364
OG0001754	Syao.g_01363	Syas.g_02545, Syas.g_02244
OG0001755	Syao.g_00153	Syas.g_01208
OG0001761	Syao.g_00400	Syas.g_01040
OG0001762	Syao.g_00809	Syas.g_00552
OG0001763	Syao.g_00821	Syas.g_00540
OG0001764	Syao.g_00565	Syas.g_00374
OG0001765	Syao.g_02679	Syas.g_00314
OG0001766	Syao.g_02036	Syas.g_01870
OG0001768	Syao.g_02533	Syas.g_02696
OG0001769	Syao.g_00916	Syas.g_00723
OG0001771	Syao.g_01406	Syas.g_00034
OG0001783	Syao.g_01952	Syas.g_02159
OG0001784	Syao.g_02662	Syas.g_02445
OG0001786	Syao.g_01584	Syas.g_02710
OG0001787	Syao.g_01411	Syas.g_00060
OG0001788	Syao.g_01414	Syas.g_00064
OG0001789	Syao.g_01434	Syas.g_02855
OG0001790	Syao.g_00134	Syas.g_01195
OG0001792	Syao.g_00275	Syas.g_01083
OG0001794	Syao.g_00464	Syas.g_00201
OG0001796	Syao.g_00440	Syas.g_00227
OG0001797	Syao.g_00698	Syas.g_02249
OG0001798	Syao.g_01332	Syas.g_00108
OG0001799	Syao.g_00913	Syas.g_00726
OG0001800	Syao.g_01529	Syas.g_00955
OG0001801	Syao.g_01535	Syas.g_02801
OG0001803	Syao.g_01615	Syas.g_02741
OG0001804	Syao.g_01718	Syas.g_01510
OG0001805	Syao.g_01352	Syas.g_00304
OG0001806	Syao.g_02074	Syas.g_01737
OG0001808	Syao.g_01964	Syas.g_02210
OG0001809	Syao.g_02614	Syas.g_00959
OG0001811	Syao.g_02525	Syas.g_02297
OG0001812	Syao.g_02427	Syas.g_01878
OG0001813	Syao.g_02360	Syas.g_01936
OG0001814	Syao.g_02344	Syas.g_02013
OG0001815	Syao.g_00732	Syas.g_02022
OG0001816	Syao.g_00952	Syas.g_00688
OG0001837	Syao.g_02388	Syas.g_01831
OG0001838	Syao.g_02153	Syas.g_02042
OG0001839	Syao.g_02233	Syas.g_02071
OG0001840	Syao.g_02216	Syas.g_02088
OG0001841	Syao.g_02209	Syas.g_02095
OG0001843	Syao.g_02143	Syas.g_02166
OG0001844	Syao.g_02142	Syas.g_02167
OG0001845	Syao.g_02140	Syas.g_02169
OG0001846	Syao.g_02577	Syas.g_02397
OG0001848	Syao.g_02571	Syas.g_02402
OG0001849	Syao.g_02648	Syas.g_02475
OG0001850	Syao.g_02634	Syas.g_02505
OG0001851	Syao.g_02627	Syas.g_02512
OG0001852	Syao.g_02626	Syas.g_02513
OG0001853	Syao.g_02619	Syas.g_02520
OG0001854	Syao.g_01703	Syas.g_02555
OG0001856	Syao.g_01580	Syas.g_02706
OG0001857	Syao.g_01583	Syas.g_02709
OG0001858	Syao.g_01608	Syas.g_02734
OG0001859	Syao.g_00046	Syas.g_01271
OG0001860	Syao.g_00032	Syas.g_01257
OG0001861	Syao.g_00119	Syas.g_01246
OG0001862	Syao.g_00107	Syas.g_01233
OG0001863	Syao.g_00101	Syas.g_01229
OG0001864	Syao.g_01420	Syas.g_00092
OG0001866	Syao.g_01058	Syas.g_00862
OG0001867	Syao.g_01056	Syas.g_00866
OG0001868	Syao.g_01468	Syas.g_02851
OG0001869	Syao.g_00129	Syas.g_01190
OG0001870	Syao.g_00215	Syas.g_01180
OG0001871	Syao.g_00207	Syas.g_01173
OG0001872	Syao.g_00269	Syas.g_01078
OG0001873	Syao.g_00173	Syas.g_01126
OG0001874	Syao.g_00176	Syas.g_01129
OG0001877	Syao.g_00627	Syas.g_00735
OG0001878	Syao.g_00805	Syas.g_00555
OG0001879	Syao.g_00811	Syas.g_00550
OG0001880	Syao.g_00671	Syas.g_00465
OG0001881	Syao.g_00672	Syas.g_00464
OG0001882	Syao.g_00695	Syas.g_02252
OG0001883	Syao.g_00713	Syas.g_00423
OG0001884	Syao.g_00637	Syas.g_00412
OG0001885	Syao.g_00586	Syas.g_00395
OG0001886	Syao.g_00564	Syas.g_00375
OG0001887	Syao.g_00200	Syas.g_00661, Syas.g_00664
OG0001888	Syao.g_00989	Syas.g_00622
OG0001889	Syao.g_00772	Syas.g_00581
OG0001890	Syao.g_00533	Syas.g_00283
OG0001891	Syao.g_00528	Syas.g_00289
OG0001892	Syao.g_00610	Syas.g_00422
OG0001893	Syao.g_01331	Syas.g_00863, Syas.g_00107
OG0001894	Syao.g_00893	Syas.g_00747
OG0001895	Syao.g_01532	Syas.g_02798
OG0001896	Syao.g_01729	Syas.g_01502
OG0001897	Syao.g_01867	Syas.g_01531
OG0001898	Syao.g_01883	Syas.g_01549
OG0001899	Syao.g_01816	Syas.g_01601
OG0001900	Syao.g_02090	Syas.g_01722
OG0001901	Syao.g_02089	Syas.g_01723
OG0001902	Syao.g_02057	Syas.g_01759
OG0001903	Syao.g_02048	Syas.g_01768
OG0001904	Syao.g_01971	Syas.g_02214
OG0001905	Syao.g_01961	Syas.g_02198
OG0001906	Syao.g_02544	Syas.g_02385
OG0001908	Syao.g_02521	Syas.g_02314
OG0001909	Syao.g_02531	Syas.g_02289
OG0001910	Syao.g_02393	Syas.g_01836
OG0001912	Syao.g_02446	Syas.g_01895
OG0001913	Syao.g_02448	Syas.g_01898
OG0001914	Syao.g_01430	Syas.g_00098
OG0001915	Syao.g_02195	Syas.g_02019
OG0001917	Syao.g_00449	Syas.g_00216
OG0001918	Syao.g_01904	Syas.g_00759
OG0001924	Syao.g_01347	Syas.g_00040
OG0001925	Syao.g_01348	Syas.g_00041
OG0001926	Syao.g_01349	Syas.g_00042
OG0001927	Syao.g_01350	Syas.g_00043
OG0001929	Syao.g_02202	Syas.g_02102
OG0001932	Syao.g_02145	Syas.g_02164
OG0001933	Syao.g_02587	Syas.g_02418
OG0001934	Syao.g_02674	Syas.g_02430
OG0001935	Syao.g_02624	Syas.g_02515
OG0001936	Syao.g_01296	Syas.g_00945
OG0001937	Syao.g_01595	Syas.g_02721
OG0001938	Syao.g_00030	Syas.g_01255
OG0001939	Syao.g_01025	Syas.g_01526
OG0001940	Syao.g_01046	Syas.g_00826
OG0001941	Syao.g_01453	Syas.g_02844
OG0001942	Syao.g_00531	Syas.g_00175
OG0001943	Syao.g_00219	Syas.g_00388
OG0001944	Syao.g_00203	Syas.g_02794
OG0001946	Syao.g_00622	Syas.g_00928
OG0001947	Syao.g_02380	Syas.g_00172
OG0001948	Syao.g_00819	Syas.g_00542
OG0001949	Syao.g_00662	Syas.g_00502
OG0001950	Syao.g_00664	Syas.g_00499
OG0001951	Syao.g_00673	Syas.g_00463
OG0001952	Syao.g_00696	Syas.g_02251
OG0001953	Syao.g_00697	Syas.g_02250
OG0001954	Syao.g_00921	Syas.g_01433
OG0001955	Syao.g_00609	Syas.g_00480
OG0001956	Syao.g_01376	Syas.g_00971
OG0001957	Syao.g_01326	Syas.g_00102
OG0001958	Syao.g_00931	Syas.g_00709
OG0001960	Syao.g_00094	Syas.g_01313
OG0001961	Syao.g_02687	Syas.g_01338
OG0001964	Syao.g_01926	Syas.g_01653
OG0001966	Syao.g_02095	Syas.g_01710
OG0001967	Syao.g_02093	Syas.g_01712
OG0001968	Syao.g_02092	Syas.g_01713
OG0001969	Syao.g_02029	Syas.g_01818
OG0001970	Syao.g_02546	Syas.g_02383
OG0001971	Syao.g_02529	Syas.g_02291
OG0001972	Syao.g_02405	Syas.g_01853
OG0001973	Syao.g_02415	Syas.g_01862, Syas.g_01864
OG0001975	Syao.g_01429	Syas.g_00097
OG0001976	Syao.g_01319	Syas.g_00099
OG0001980	Syao.g_01887	Syas.g_01045
OG0001981	Syao.g_00334	Syas.g_00286
OG0001990	Syao.g_02311	Syas.g_01973
OG0001993	Syao.g_01345	Syas.g_00038
OG0001994	Syao.g_01346	Syas.g_00039
OG0001996	Syao.g_02237	Syas.g_02067
OG0001998	Syao.g_01370	Syas.g_00371
OG0001999	Syao.g_01650	Syas.g_02599
OG0002000	Syao.g_01390	Syas.g_00004
OG0002002	Syao.g_00270	Syas.g_01079
OG0002003	Syao.g_01337	Syas.g_00491
OG0002009	Syao.g_00980	Syas.g_00631
OG0002010	Syao.g_00074	Syas.g_01293
OG0002013	Syao.g_02640	Syas.g_02488
OG0002015	Syao.g_01091	Syas.g_02219
OG0002016	Syao.g_02386	Syas.g_02222
OG0002017	Syao.g_02281	Syas.g_01946
OG0002018	Syao.g_02309	Syas.g_01974
OG0002019	Syao.g_02146	Syas.g_02163
OG0002020	Syao.g_02320	Syas.g_01987
OG0002021	Syao.g_02322	Syas.g_01989
OG0002022	Syao.g_02323	Syas.g_01990
OG0002023	Syao.g_02324	Syas.g_01991
OG0002024	Syao.g_02317	Syas.g_01985
OG0002038	Syao.g_00204	Syas.g_02793
OG0002039	Syao.g_00189	Syas.g_01141
OG0002040	Syao.g_00187	Syas.g_01047
OG0002042	Syao.g_00668	Syas.g_00495
OG0002043	Syao.g_00645	Syas.g_00404
OG0002046	Syao.g_02693	Syas.g_01346
OG0002047	Syao.g_01714	Syas.g_01514
OG0002048	Syao.g_01855	Syas.g_01567
OG0002049	Syao.g_01932	Syas.g_01648
OG0002051	Syao.g_02517	Syas.g_02317
OG0002054	Syao.g_02318	Syas.g_01986
OG0002055	Syao.g_02315	Syas.g_01983
OG0002056	Syao.g_02046	Syas.g_01769
OG0002107	Syao.g_00544	Syas.g_00272
OG0002113	Syao.g_02232	Syas.g_02072
OG0002114	Syao.g_01360	Syas.g_00085
OG0002116	Syao.g_01590	Syas.g_02716
OG0002117	Syao.g_00196	Syas.g_02864
OG0002120	Syao.g_00601	Syas.g_00127
OG0002123	Syao.g_00490	Syas.g_00177
OG0002129	Syao.g_01516	Syas.g_02752
OG0002130	Syao.g_01435	Syas.g_02856
OG0002131	Syao.g_02321	Syas.g_01988
OG0002133	Syao.g_02316	Syas.g_01984
OG0002134	Syao.g_02134	Syas.g_02175
OG0002135	Syao.g_01666	Syas.g_02651
OG0002136	Syao.g_01667	Syas.g_02652
OG0002138	Syao.g_00195	Syas.g_00386
OG0002139	Syao.g_00289	Syas.g_01065
OG0002142	Syao.g_01536	Syas.g_02802
OG0002143	Syao.g_00701	Syas.g_02248
OG0002144	Syao.g_01325	Syas.g_00956
OG0002159	Syao.g_02665	Syas.g_02441
OG0002160	Syao.g_01628	Syas.g_02576
OG0002166	Syao.g_00922	Syas.g_00144
OG0002166	Syao.g_00199	Syas.g_01056
OG0002169	Syao.g_01713	Syas.g_01515
OG0002172	Syao.g_02390	Syas.g_01833
OG0002173	Syao.g_02475	Syas.g_02232
OG0002174	Syao.g_02282	Syas.g_01947
OG0002178	Syao.g_02313	Syas.g_01981
OG0002179	Syao.g_01956	Syas.g_02196
OG0002180	Syao.g_02056	Syas.g_01760
OG0002181	Syao.g_02086	Syas.g_01726
OG0002182	Syao.g_01586	Syas.g_02712
OG0002183	Syao.g_02651	Syas.g_02472
OG0002184	Syao.g_02647	Syas.g_02476
OG0002185	Syao.g_02635	Syas.g_02504
OG0002186	Syao.g_01668	Syas.g_02653
OG0002187	Syao.g_01669	Syas.g_02654
OG0002188	Syao.g_01562	Syas.g_02689
OG0002189	Syao.g_01563	Syas.g_02690
OG0002190	Syao.g_01604	Syas.g_02730
OG0002192	Syao.g_00188	Syas.g_01140
OG0002194	Syao.g_00259	Syas.g_01068
OG0002195	Syao.g_00970	Syas.g_00669
OG0002196	Syao.g_00742	Syas.g_00611
OG0002197	Syao.g_00817	Syas.g_00544
OG0002198	Syao.g_00917	Syas.g_00722
OG0002199	Syao.g_00912	Syas.g_00728
OG0002200	Syao.g_01487	Syas.g_02819
OG0002201	Syao.g_01060	Syas.g_00860
OG0002202	Syao.g_01061	Syas.g_00859
