Orthogroup	Syao	Syac
OG0001191	Syao.g_02449	Syac.g_02368
OG0001192	Syao.g_02367	Syac.g_02374
OG0001193	Syao.g_02284	Syac.g_02406
OG0001194	Syao.g_02285	Syac.g_02408
OG0001195	Syao.g_02286	Syac.g_02409
OG0001196	Syao.g_02341	Syac.g_02477
OG0001197	Syao.g_02343	Syac.g_02479
OG0001198	Syao.g_02158	Syac.g_02491
OG0001199	Syao.g_02623	Syac.g_00445
OG0001200	Syao.g_02625	Syac.g_00443
OG0001201	Syao.g_02601	Syac.g_00395
OG0001202	Syao.g_02461	Syac.g_02285
OG0001203	Syao.g_00296, Syao.g_01705	Syac.g_01967
OG0001204	Syao.g_02117	Syac.g_02200
OG0001205	Syao.g_01620	Syac.g_00706
OG0001206	Syao.g_02701, Syao.g_02702	Syac.g_01715
OG0001207	Syao.g_00035	Syac.g_01915
OG0001208	Syao.g_00026	Syac.g_01902
OG0001209	Syao.g_01415	Syac.g_01833
OG0001210	Syao.g_00882	Syac.g_01826
OG0001211	Syao.g_00861	Syac.g_01809
OG0001212	Syao.g_01001	Syac.g_01751
OG0001213	Syao.g_01322	Syac.g_00968
OG0001214	Syao.g_00896	Syac.g_00981
OG0001215	Syao.g_00700	Syac.g_00919
OG0001216	Syao.g_00492	Syac.g_01285
OG0001218	Syao.g_00092	Syac.g_01679
OG0001220	Syao.g_00393	Syac.g_00813
OG0001221	Syao.g_01657	Syac.g_01379
OG0001223	Syao.g_00820	Syac.g_01215
OG0001224	Syao.g_00427	Syac.g_00880
OG0001226	Syao.g_02633	Syac.g_01026
OG0001227	Syao.g_01047	Syac.g_02387
OG0001228	Syao.g_02256	Syac.g_00700
OG0001229	Syao.g_00220	Syac.g_00906
OG0001230	Syao.g_01503	Syac.g_01621
OG0001231	Syao.g_02254	Syac.g_00017
OG0001232	Syao.g_01664	Syac.g_00509
OG0001233	Syao.g_01643	Syac.g_00660
OG0001234	Syao.g_02035	Syac.g_02173
OG0001235	Syao.g_01863	Syac.g_02147
OG0001236	Syao.g_02261	Syac.g_00189
OG0001237	Syao.g_02265	Syac.g_00184
OG0001238	Syao.g_02451	Syac.g_02369
OG0001240	Syao.g_02669	Syac.g_00411
OG0001242	Syao.g_02576	Syac.g_00370
OG0001243	Syao.g_02584	Syac.g_00363
OG0001244	Syao.g_02477	Syac.g_00333
OG0001245	Syao.g_00362	Syac.g_01064
OG0001247	Syao.g_00390	Syac.g_01303
OG0001249	Syao.g_01882	Syac.g_02029
OG0001250	Syao.g_00556	Syac.g_00838
OG0001251	Syao.g_00641	Syac.g_02415
OG0001252	Syao.g_00507	Syac.g_00874
OG0001253	Syao.g_01220	Syac.g_01063
OG0001254	Syao.g_01426	Syac.g_01465
OG0001255	Syao.g_00920	Syac.g_01957
OG0001256	Syao.g_01572	Syac.g_00563
OG0001258	Syao.g_01561	Syac.g_00553
OG0001259	Syao.g_01645	Syac.g_00662
OG0001260	Syao.g_01623	Syac.g_00640
OG0001262	Syao.g_02213	Syac.g_00056
OG0001263	Syao.g_02541	Syac.g_00360
OG0001265	Syao.g_02574	Syac.g_00372
OG0001266	Syao.g_02465	Syac.g_02289
OG0001267	Syao.g_02063	Syac.g_02253
OG0001268	Syao.g_01871	Syac.g_02014
OG0001270	Syao.g_01733	Syac.g_00690
OG0001271	Syao.g_02685	Syac.g_01703
OG0001272	Syao.g_00120	Syac.g_01898
OG0001274	Syao.g_02401	Syac.g_02323
OG0001275	Syao.g_00806	Syac.g_01228
OG0001276	Syao.g_00450	Syac.g_01244
OG0001277	Syao.g_01334	Syac.g_02463
OG0001278	Syao.g_00265	Syac.g_01517
OG0001279	Syao.g_01528	Syac.g_01605
OG0001281	Syao.g_01454	Syac.g_00721
OG0001282	Syao.g_00037	Syac.g_01917
OG0001283	Syao.g_02335	Syac.g_02472
OG0001284	Syao.g_01587	Syac.g_00586
OG0001285	Syao.g_01010	Syac.g_01060
OG0001286	Syao.g_01835	Syac.g_02089
OG0001288	Syao.g_02187	Syac.g_00141
OG0001289	Syao.g_02649	Syac.g_00426
OG0001291	Syao.g_02551	Syac.g_00349
OG0001292	Syao.g_02111	Syac.g_02205
OG0001293	Syao.g_02091	Syac.g_02226
OG0001294	Syao.g_00948	Syac.g_01411
OG0001295	Syao.g_00878	Syac.g_01824
OG0001296	Syao.g_00163	Syac.g_01870
OG0001297	Syao.g_00159	Syac.g_01866
OG0001298	Syao.g_01043	Syac.g_01774
OG0001299	Syao.g_00942	Syac.g_01417
OG0001302	Syao.g_02711	Syac.g_01012
OG0001303	Syao.g_00649	Syac.g_01137
OG0001304	Syao.g_00466	Syac.g_01257
OG0001305	Syao.g_00382	Syac.g_00890
OG0001306	Syao.g_00141	Syac.g_00749
OG0001310	Syao.g_01681	Syac.g_00528
OG0001311	Syao.g_00452	Syac.g_01246
OG0001312	Syao.g_00635	Syac.g_01147
OG0001314	Syao.g_01276	Syac.g_00809, Syac.g_00460
OG0001315	Syao.g_01853	Syac.g_02072
OG0001317	Syao.g_01701	Syac.g_01971
OG0001318	Syao.g_02099	Syac.g_02218
OG0001319	Syao.g_02075	Syac.g_02242
OG0001323	Syao.g_01392	Syac.g_01857
OG0001325	Syao.g_00487	Syac.g_01281
OG0001326	Syao.g_02293	Syac.g_02420
OG0001328	Syao.g_00198	Syac.g_01385
OG0001329	Syao.g_00876	Syac.g_01007
OG0001330	Syao.g_01444	Syac.g_00738
OG0001332	Syao.g_01244	Syac.g_00625
OG0001333	Syao.g_01649	Syac.g_00666
OG0001335	Syao.g_01913	Syac.g_02060
OG0001336	Syao.g_02336	Syac.g_02473
OG0001337	Syao.g_01893	Syac.g_02040
OG0001338	Syao.g_01890	Syac.g_02048, Syac.g_02022, Syac.g_00474, Syac.g_02037
OG0001340	Syao.g_01892	Syac.g_02039
OG0001341	Syao.g_00602	Syac.g_00904
OG0001343	Syao.g_01235	Syac.g_02413
OG0001345	Syao.g_00179	Syac.g_00803
OG0001347	Syao.g_02725	Syac.g_00228
OG0001349	Syao.g_01074	Syac.g_00504
OG0001353	Syao.g_00439	Syac.g_00850
OG0001354	Syao.g_00833	Syac.g_01201
OG0001357	Syao.g_00369	Syac.g_01943
OG0001358	Syao.g_01343	Syac.g_00952
OG0001359	Syao.g_01234	Syac.g_02412
OG0001360	Syao.g_00177	Syac.g_00805
OG0001361	Syao.g_00182	Syac.g_00800
OG0001364	Syao.g_01969	Syac.g_00204
OG0001366	Syao.g_01670	Syac.g_00517
OG0001372	Syao.g_00368	Syac.g_01845
OG0001373	Syao.g_02291, Syao.g_02292	Syac.g_02419
OG0001374	Syao.g_02300	Syac.g_02427
OG0001375	Syao.g_01236	Syac.g_02414
OG0001376	Syao.g_00617	Syac.g_02376
OG0001377	Syao.g_00618	Syac.g_02375
OG0001378	Syao.g_01732	Syac.g_00689
OG0001379	Syao.g_01441	Syac.g_00736
OG0001380	Syao.g_00360	Syac.g_01589
OG0001382	Syao.g_00766	Syac.g_00148
OG0001385	Syao.g_02288	Syac.g_02416
OG0001386	Syao.g_02289	Syac.g_02417
OG0001387	Syao.g_02290	Syac.g_02418
OG0001388	Syao.g_02294	Syac.g_02421
OG0001389	Syao.g_02295	Syac.g_02422
OG0001390	Syao.g_02296	Syac.g_02423
OG0001391	Syao.g_02297	Syac.g_02424
OG0001392	Syao.g_02298	Syac.g_02425
OG0001393	Syao.g_02299	Syac.g_02426
OG0001394	Syao.g_00983	Syac.g_01373
OG0001395	Syao.g_00470	Syac.g_01262
OG0001396	Syao.g_02726	Syac.g_00229
OG0001398	Syao.g_02641	Syac.g_01120
OG0001401	Syao.g_00434	Syac.g_00844, Syac.g_00845
OG0001402	Syao.g_01338	Syac.g_00957
OG0001403	Syao.g_02235	Syac.g_00033
OG0001405	Syao.g_01911	Syac.g_02058
OG0001406	Syao.g_00616	Syac.g_02377
OG0001407	Syao.g_00519	Syac.g_01841
OG0001408	Syao.g_01384	Syac.g_01530
OG0001411	Syao.g_01079, Syao.g_02007	Syac.g_00180
OG0001412	Syao.g_02122	Syac.g_00122
OG0001416	Syao.g_01223	Syac.g_00724
OG0001417	Syao.g_00657	Syac.g_01200
OG0001419	Syao.g_00520	Syac.g_01840
OG0001420	Syao.g_01403	Syac.g_01847
OG0001423	Syao.g_00722	Syac.g_00457
OG0001425	Syao.g_02366	Syac.g_02373
OG0001432	Syao.g_01219	Syac.g_01572
OG0001434	Syao.g_00988	Syac.g_01368
OG0001435	Syao.g_00961	Syac.g_01399
OG0001436	Syao.g_01990	Syac.g_00210, Syac.g_00209
OG0001438	Syao.g_02049	Syac.g_00280
OG0001439	Syao.g_02026	Syac.g_00250
OG0001442	Syao.g_00738	Syac.g_01358
OG0001443	Syao.g_02369	Syac.g_02382
OG0001447	Syao.g_02585	Syac.g_00362
OG0001449	Syao.g_01691	Syac.g_02197
OG0001452	Syao.g_02104	Syac.g_02214
OG0001456	Syao.g_00708	Syac.g_02434
OG0001457	Syao.g_00709	Syac.g_02435
OG0001458	Syao.g_00710	Syac.g_02436
OG0001459	Syao.g_00583	Syac.g_01445
OG0001461	Syao.g_00788	Syac.g_02168
OG0001462	Syao.g_02228	Syac.g_00039
OG0001468	Syao.g_00604	Syac.g_01014
OG0001470	Syao.g_02175	Syac.g_00683
OG0001471	Syao.g_02031	Syac.g_00257
OG0001473	Syao.g_00621	Syac.g_01010
OG0001474	Syao.g_01870	Syac.g_02013
OG0001475	Syao.g_02177	Syac.g_00681
OG0001476	Syao.g_00691, Syao.g_02609, Syao.g_00324	Syac.g_00782
OG0001477	Syao.g_00408	Syac.g_00900
OG0001479	Syao.g_01873	Syac.g_02016
OG0001487	Syao.g_00091	Syac.g_01678
OG0001488	Syao.g_00190	Syac.g_00791
OG0001489	Syao.g_01823	Syac.g_02078
OG0001492	Syao.g_00268	Syac.g_01514
OG0001493	Syao.g_00260	Syac.g_01522
OG0001495	Syao.g_01803	Syac.g_02144
OG0001496	Syao.g_00410	Syac.g_00902
OG0001497	Syao.g_00409	Syac.g_00901
OG0001498	Syao.g_01717	Syac.g_01987
OG0001502	Syao.g_00526	Syac.g_00818
OG0001508	Syao.g_02174	Syac.g_00684
OG0001509	Syao.g_02727	Syac.g_00117, Syac.g_00114, Syac.g_00230
OG0001510	Syao.g_01944	Syac.g_00150
OG0001511	Syao.g_02593	Syac.g_00387
OG0001512	Syao.g_01707	Syac.g_01966
OG0001513	Syao.g_02457	Syac.g_00185
OG0001514	Syao.g_00411	Syac.g_00903
OG0001515	Syao.g_00626	Syac.g_00914
OG0001516	Syao.g_00939	Syac.g_01420
OG0001517	Syao.g_01876	Syac.g_02019
OG0001518	Syao.g_02365	Syac.g_02371
OG0001519	Syao.g_02371	Syac.g_02384
OG0001520	Syao.g_01044	Syac.g_01787
OG0001522	Syao.g_00568	Syac.g_00849
OG0001527	Syao.g_00846	Syac.g_01794
OG0001528	Syao.g_02176	Syac.g_00682
OG0001529	Syao.g_02222	Syac.g_00047
OG0001530	Syao.g_02591	Syac.g_00389
OG0001532	Syao.g_00226	Syac.g_01487
OG0001533	Syao.g_01731	Syac.g_01726
OG0001534	Syao.g_00467	Syac.g_01258
OG0001535	Syao.g_00448	Syac.g_01242
OG0001536	Syao.g_00679	Syac.g_01177
OG0001537	Syao.g_00977	Syac.g_01378
OG0001538	Syao.g_00761	Syac.g_01336
OG0001539	Syao.g_00956	Syac.g_01403
OG0001540	Syao.g_02543	Syac.g_00358
OG0001541	Syao.g_02518	Syac.g_02256
OG0001542	Syao.g_02527	Syac.g_02265
OG0001543	Syao.g_02382	Syac.g_02307
OG0001544	Syao.g_02370	Syac.g_02383
OG0001545	Syao.g_02312	Syac.g_02462
OG0001547	Syao.g_00570	Syac.g_01122
OG0001557	Syao.g_00984	Syac.g_01372
OG0001559	Syao.g_02590	Syac.g_00390
OG0001560	Syao.g_02595	Syac.g_00403
OG0001561	Syao.g_00454	Syac.g_01248
OG0001562	Syao.g_00795	Syac.g_01234
OG0001563	Syao.g_01841	Syac.g_02095
OG0001564	Syao.g_01231	Syac.g_02430
OG0001567	Syao.g_00571	Syac.g_01121
OG0001568	Syao.g_00569	Syac.g_01124
OG0001570	Syao.g_00286	Syac.g_01108
OG0001572	Syao.g_00721	Syac.g_01584
OG0001574	Syao.g_00848	Syac.g_01796
OG0001575	Syao.g_00843	Syac.g_01791
OG0001576	Syao.g_01474	Syac.g_01729
OG0001577	Syao.g_00128	Syac.g_00765
OG0001579	Syao.g_01907	Syac.g_02054, Syac.g_02049
OG0001580	Syao.g_02425	Syac.g_02341
OG0001588	Syao.g_01998	Syac.g_00200
OG0001589	Syao.g_01639, Syao.g_01640	Syac.g_00657
OG0001590	Syao.g_00889	Syac.g_00973
OG0001591	Syao.g_00950	Syac.g_01409
OG0001592	Syao.g_02426	Syac.g_02342
OG0001594	Syao.g_01359	Syac.g_01609
OG0001614	Syao.g_02144	Syac.g_00164
OG0001616	Syao.g_00174	Syac.g_01472
OG0001617	Syao.g_01201	Syac.g_00907
OG0001618	Syao.g_00481, Syao.g_00282, Syao.g_01153	Syac.g_01274
OG0001619	Syao.g_00690	Syac.g_01164
OG0001620	Syao.g_01864	Syac.g_02007
OG0001621	Syao.g_02103	Syac.g_02215
OG0001622	Syao.g_02334	Syac.g_02471
OG0001623	Syao.g_00405	Syac.g_02036
OG0001624	Syao.g_01257	Syac.g_02388
OG0001625	Syao.g_02097	Syac.g_02220
OG0001634	Syao.g_00945	Syac.g_01414
OG0001635	Syao.g_02183	Syac.g_00137
OG0001636	Syao.g_02229	Syac.g_00038
OG0001637	Syao.g_01361	Syac.g_00646
OG0001640	Syao.g_00502	Syac.g_00868
OG0001641	Syao.g_00816	Syac.g_01219
OG0001643	Syao.g_00899	Syac.g_00984
OG0001644	Syao.g_00474	Syac.g_01266
OG0001645	Syao.g_01270	Syac.g_01125, Syac.g_01548
OG0001646	Syao.g_01253, Syao.g_00584, Syao.g_01315, Syao.g_01283	Syac.g_00475
OG0001647	Syao.g_02073	Syac.g_02244
OG0001654	Syao.g_01697	Syac.g_00624
OG0001656	Syao.g_01908	Syac.g_02050
OG0001657	Syao.g_02491	Syac.g_00319
OG0001658	Syao.g_02435	Syac.g_02352
OG0001659	Syao.g_00020	Syac.g_01478
OG0001660	Syao.g_02724	Syac.g_00381, Syac.g_01997
OG0001672	Syao.g_02631	Syac.g_00437
OG0001673	Syao.g_02713	Syac.g_01973
OG0001675	Syao.g_00802, Syao.g_01175	Syac.g_01232
OG0001676	Syao.g_01895	Syac.g_02051
OG0001677	Syao.g_01850	Syac.g_02069, Syac.g_01450
OG0001678	Syao.g_01938	Syac.g_02188
OG0001679	Syao.g_02566, Syao.g_02565	Syac.g_01788
OG0001680	Syao.g_01679	Syac.g_00526
OG0001681	Syao.g_01906	Syac.g_01449, Syac.g_00488
OG0001681	Syao.g_01285	Syac.g_00807, Syac.g_00468
OG0001682	Syao.g_00483	Syac.g_00627, Syac.g_01277
OG0001691	Syao.g_00729	Syac.g_00950
OG0001692	Syao.g_01508	Syac.g_01626
OG0001693	Syao.g_00389	Syac.g_00885
OG0001694	Syao.g_02061	Syac.g_02255
OG0001695	Syao.g_02308	Syac.g_02457
OG0001702	Syao.g_02655	Syac.g_00421
OG0001703	Syao.g_00034	Syac.g_01914
OG0001712	Syao.g_00712	Syac.g_01065
OG0001714	Syao.g_01099	Syac.g_01756, Syac.g_00491
OG0001715	Syao.g_00278	Syac.g_01035
OG0001717	Syao.g_02505	Syac.g_00306
OG0001728	Syao.g_02277	Syac.g_00061
OG0001729	Syao.g_01711	Syac.g_01962
OG0001730	Syao.g_01008	Syac.g_01955
OG0001731	Syao.g_01603	Syac.g_00602
OG0001734	Syao.g_00421, Syao.g_00418	Syac.g_00815
OG0001735	Syao.g_00929	Syac.g_01428
OG0001737	Syao.g_02042	Syac.g_00274
OG0001738	Syao.g_02011	Syac.g_00236
OG0001739	Syao.g_02306	Syac.g_02455
OG0001740	Syao.g_02310	Syac.g_02459
OG0001741	Syao.g_01258	Syac.g_01939, Syac.g_00489, Syac.g_01045
OG0001750	Syao.g_01324	Syac.g_00414
OG0001751	Syao.g_02714	Syac.g_01974
OG0001752	Syao.g_01694	Syac.g_00637
OG0001754	Syao.g_01363	Syac.g_00644
OG0001755	Syao.g_00153	Syac.g_01861
OG0001760	Syao.g_00294	Syac.g_01051
OG0001761	Syao.g_00400	Syac.g_00944
OG0001762	Syao.g_00809	Syac.g_01225
OG0001763	Syao.g_00821	Syac.g_01214
OG0001764	Syao.g_00565	Syac.g_01128
OG0001766	Syao.g_02036	Syac.g_00262
OG0001767	Syao.g_01100	Syac.g_00211
OG0001768	Syao.g_02533	Syac.g_02271
OG0001769	Syao.g_00916	Syac.g_00998
OG0001771	Syao.g_01406	Syac.g_00851
OG0001783	Syao.g_01952	Syac.g_00159
OG0001784	Syao.g_02662	Syac.g_00419
OG0001785	Syao.g_01362	Syac.g_00645
OG0001786	Syao.g_01584	Syac.g_00584
OG0001787	Syao.g_01411	Syac.g_01837
OG0001788	Syao.g_01414	Syac.g_01834
OG0001789	Syao.g_01434	Syac.g_00730
OG0001790	Syao.g_00134	Syac.g_00756
OG0001791	Syao.g_01522	Syac.g_00784
OG0001792	Syao.g_00275	Syac.g_01509
OG0001794	Syao.g_00464	Syac.g_01255
OG0001796	Syao.g_00440	Syac.g_01236
OG0001797	Syao.g_00698	Syac.g_01155
OG0001798	Syao.g_01332	Syac.g_00959
OG0001799	Syao.g_00913	Syac.g_00995
OG0001800	Syao.g_01529	Syac.g_01606
OG0001801	Syao.g_01535	Syac.g_01614
OG0001803	Syao.g_01615	Syac.g_00702
OG0001804	Syao.g_01718	Syac.g_01986
OG0001805	Syao.g_01352	Syac.g_02209
OG0001806	Syao.g_02074	Syac.g_02243
OG0001809	Syao.g_02614	Syac.g_00346
OG0001811	Syao.g_02525	Syac.g_02262
OG0001812	Syao.g_02427	Syac.g_02343
OG0001814	Syao.g_02344	Syac.g_02480
OG0001815	Syao.g_00732	Syac.g_02489
OG0001816	Syao.g_00952	Syac.g_01405
OG0001838	Syao.g_02153	Syac.g_00008
OG0001839	Syao.g_02233	Syac.g_00035
OG0001840	Syao.g_02216	Syac.g_00053
OG0001841	Syao.g_02209	Syac.g_00060
OG0001843	Syao.g_02143	Syac.g_00165
OG0001844	Syao.g_02142	Syac.g_00166
OG0001845	Syao.g_02140	Syac.g_00167
OG0001847	Syao.g_02575	Syac.g_00371
OG0001848	Syao.g_02571	Syac.g_00375
OG0001849	Syao.g_02648	Syac.g_00427
OG0001850	Syao.g_02634	Syac.g_00436
OG0001851	Syao.g_02627	Syac.g_00441
OG0001852	Syao.g_02626	Syac.g_00442
OG0001853	Syao.g_02619	Syac.g_00448
OG0001854	Syao.g_01703	Syac.g_01969
OG0001856	Syao.g_01580	Syac.g_00571
OG0001857	Syao.g_01583	Syac.g_00574
OG0001858	Syao.g_01608	Syac.g_00608
OG0001859	Syao.g_00046	Syac.g_01925
OG0001860	Syao.g_00032	Syac.g_01912
OG0001861	Syao.g_00119	Syac.g_01897
OG0001862	Syao.g_00107	Syac.g_01886
OG0001863	Syao.g_00101	Syac.g_01881
OG0001864	Syao.g_01420	Syac.g_01828
OG0001865	Syao.g_01030	Syac.g_01762
OG0001866	Syao.g_01058	Syac.g_01737
OG0001867	Syao.g_01056	Syac.g_00942
OG0001868	Syao.g_01468	Syac.g_00725
OG0001869	Syao.g_00129	Syac.g_00764
OG0001870	Syao.g_00215	Syac.g_00772
OG0001871	Syao.g_00207	Syac.g_00778
OG0001872	Syao.g_00269	Syac.g_01513
OG0001873	Syao.g_00173	Syac.g_01473
OG0001874	Syao.g_00176	Syac.g_01470
OG0001877	Syao.g_00627	Syac.g_00913
OG0001878	Syao.g_00805	Syac.g_01229
OG0001879	Syao.g_00811	Syac.g_01223
OG0001880	Syao.g_00671	Syac.g_01186
OG0001881	Syao.g_00672	Syac.g_01185
OG0001882	Syao.g_00695	Syac.g_01158
OG0001883	Syao.g_00713	Syac.g_01154
OG0001884	Syao.g_00637	Syac.g_01145
OG0001885	Syao.g_00586	Syac.g_01133
OG0001886	Syao.g_00564	Syac.g_01129
OG0001887	Syao.g_00200	Syac.g_01386
OG0001888	Syao.g_00989	Syac.g_01366
OG0001889	Syao.g_00772	Syac.g_01325
OG0001890	Syao.g_00533	Syac.g_00831
OG0001891	Syao.g_00528	Syac.g_00827
OG0001892	Syao.g_00610	Syac.g_00811
OG0001893	Syao.g_01331	Syac.g_00960
OG0001894	Syao.g_00893	Syac.g_00978
OG0001895	Syao.g_01532	Syac.g_01610
OG0001896	Syao.g_01729	Syac.g_00698
OG0001897	Syao.g_01867	Syac.g_02010
OG0001898	Syao.g_01883	Syac.g_02030
OG0001899	Syao.g_01816	Syac.g_02105
OG0001900	Syao.g_02090	Syac.g_02228
OG0001901	Syao.g_02089	Syac.g_02229
OG0001902	Syao.g_02057	Syac.g_00289
OG0001903	Syao.g_02048	Syac.g_00279
OG0001904	Syao.g_01971	Syac.g_00206
OG0001905	Syao.g_01961	Syac.g_00195
OG0001906	Syao.g_02544	Syac.g_00357
OG0001908	Syao.g_02521	Syac.g_02258
OG0001909	Syao.g_02531	Syac.g_02269
OG0001910	Syao.g_02393	Syac.g_02315
OG0001912	Syao.g_02446	Syac.g_02364
OG0001913	Syao.g_02448	Syac.g_02366
OG0001914	Syao.g_01430	Syac.g_01460
OG0001915	Syao.g_02195	Syac.g_02486
OG0001917	Syao.g_00449	Syac.g_01243
OG0001918	Syao.g_01904	Syac.g_01059
OG0001923	Syao.g_01982, Syao.g_02124	Syac.g_00128
OG0001932	Syao.g_02145	Syac.g_00163
OG0001933	Syao.g_02587	Syac.g_00393
OG0001934	Syao.g_02674	Syac.g_00407
OG0001935	Syao.g_02624	Syac.g_00444
OG0001936	Syao.g_01296	Syac.g_01024
OG0001937	Syao.g_01595	Syac.g_00594
OG0001938	Syao.g_00030	Syac.g_01910
OG0001939	Syao.g_01025	Syac.g_00917
OG0001940	Syao.g_01046	Syac.g_01775
OG0001941	Syao.g_01453	Syac.g_00720
OG0001943	Syao.g_00219	Syac.g_01068
OG0001944	Syao.g_00203	Syac.g_01116
OG0001946	Syao.g_00622	Syac.g_00912
OG0001948	Syao.g_00819	Syac.g_01216
OG0001949	Syao.g_00662	Syac.g_01195
OG0001950	Syao.g_00664	Syac.g_01193
OG0001951	Syao.g_00673	Syac.g_01184
OG0001952	Syao.g_00696	Syac.g_01157
OG0001953	Syao.g_00697	Syac.g_01156
OG0001954	Syao.g_00921	Syac.g_01099
OG0001957	Syao.g_01326	Syac.g_00965
OG0001958	Syao.g_00931	Syac.g_01426
OG0001960	Syao.g_00094	Syac.g_01688
OG0001961	Syao.g_02687	Syac.g_01705
OG0001962	Syao.g_02430	Syac.g_02328
OG0001964	Syao.g_01926	Syac.g_02175
OG0001966	Syao.g_02095	Syac.g_02222
OG0001967	Syao.g_02093	Syac.g_02224
OG0001968	Syao.g_02092	Syac.g_02225
OG0001969	Syao.g_02029	Syac.g_00255
OG0001970	Syao.g_02546	Syac.g_00355
OG0001971	Syao.g_02529	Syac.g_02267
OG0001972	Syao.g_02405	Syac.g_02327
OG0001974	Syao.g_00320	Syac.g_02350
OG0001975	Syao.g_01429	Syac.g_01461
OG0001976	Syao.g_01319	Syac.g_01459
OG0001979	Syao.g_00525	Syac.g_00916
OG0001980	Syao.g_01887	Syac.g_02034, Syac.g_01080
OG0001990	Syao.g_02311	Syac.g_02460
OG0002000	Syao.g_01390	Syac.g_01859
OG0002008	Syao.g_00807	Syac.g_01227
OG0002009	Syao.g_00980	Syac.g_01376
OG0002010	Syao.g_00074	Syac.g_01663
OG0002011	Syao.g_00258	Syac.g_01980
OG0002012	Syao.g_00150	Syac.g_01119
OG0002013	Syao.g_02640	Syac.g_01990
OG0002015	Syao.g_01091	Syac.g_00215
OG0002016	Syao.g_02386	Syac.g_02311
OG0002017	Syao.g_02281	Syac.g_02404
OG0002018	Syao.g_02309	Syac.g_02458
OG0002020	Syao.g_02320	Syac.g_02453
OG0002021	Syao.g_02322	Syac.g_02451
OG0002022	Syao.g_02323	Syac.g_02449
OG0002023	Syao.g_02324	Syac.g_02448
OG0002024	Syao.g_02317	Syac.g_02441
OG0002038	Syao.g_00204	Syac.g_00779
OG0002039	Syao.g_00189	Syac.g_00792
OG0002040	Syao.g_00187	Syac.g_00793
OG0002042	Syao.g_00668	Syac.g_01189
OG0002043	Syao.g_00645	Syac.g_01138
OG0002044	Syao.g_00793	Syac.g_00852
OG0002047	Syao.g_01714	Syac.g_01991
OG0002049	Syao.g_01932	Syac.g_02149
OG0002050	Syao.g_02083	Syac.g_02234
OG0002054	Syao.g_02318	Syac.g_02440
OG0002055	Syao.g_02315	Syac.g_02443
OG0002056	Syao.g_02046	Syac.g_00278
OG0002092	Syao.g_01357	Syac.g_00775, Syac.g_00614
OG0002114	Syao.g_01360	Syac.g_01618
OG0002115	Syao.g_01565	Syac.g_00557
OG0002116	Syao.g_01590	Syac.g_00589
OG0002117	Syao.g_00196	Syac.g_00785
OG0002118	Syao.g_00230	Syac.g_01504
OG0002120	Syao.g_00601	Syac.g_01097
OG0002123	Syao.g_00490	Syac.g_01283
OG0002124	Syao.g_00527	Syac.g_00819
OG0002128	Syao.g_01425	Syac.g_01463
OG0002129	Syao.g_01516	Syac.g_01647
OG0002131	Syao.g_02321	Syac.g_02452
OG0002132	Syao.g_02314	Syac.g_02444
OG0002133	Syao.g_02316	Syac.g_02442
OG0002134	Syao.g_02134	Syac.g_00173
OG0002135	Syao.g_01666	Syac.g_00513
OG0002136	Syao.g_01667	Syac.g_00514
OG0002138	Syao.g_00195	Syac.g_00918
OG0002139	Syao.g_00289	Syac.g_01527
OG0002141	Syao.g_01457	Syac.g_01015
OG0002142	Syao.g_01536	Syac.g_01615
OG0002143	Syao.g_00701	Syac.g_01983
OG0002144	Syao.g_01325	Syac.g_02146
OG0002156	Syao.g_01358	Syac.g_01612
OG0002169	Syao.g_01713	Syac.g_01992
OG0002172	Syao.g_02390	Syac.g_02312
OG0002178	Syao.g_02313	Syac.g_02446
OG0002179	Syao.g_01956	Syac.g_00192
OG0002180	Syao.g_02056	Syac.g_00288
OG0002181	Syao.g_02086	Syac.g_02231
OG0002182	Syao.g_01586	Syac.g_02212
OG0002183	Syao.g_02651	Syac.g_00425
OG0002184	Syao.g_02647	Syac.g_00428
OG0002185	Syao.g_02635	Syac.g_00435
OG0002186	Syao.g_01668	Syac.g_00515
OG0002187	Syao.g_01669	Syac.g_00516
OG0002188	Syao.g_01562	Syac.g_00554
OG0002189	Syao.g_01563	Syac.g_00555
OG0002190	Syao.g_01604	Syac.g_00603
OG0002192	Syao.g_00188	Syac.g_00795
OG0002193	Syao.g_01161, Syao.g_00499	Syac.g_01571
OG0002194	Syao.g_00259	Syac.g_01523
OG0002196	Syao.g_00742	Syac.g_01355
OG0002197	Syao.g_00817	Syac.g_01218
OG0002198	Syao.g_00917	Syac.g_00999
OG0002199	Syao.g_00912	Syac.g_00994
OG0002200	Syao.g_01487	Syac.g_01631
OG0002201	Syao.g_01060	Syac.g_01739
OG0002202	Syao.g_01061	Syac.g_01740
OG0002203	Syao.g_01062	Syac.g_01741
OG0002204	Syao.g_01028	Syac.g_01760
OG0002205	Syao.g_01049	Syac.g_01776
OG0002207	Syao.g_00850	Syac.g_01798
OG0002208	Syao.g_00033	Syac.g_01913
OG0002209	Syao.g_01869	Syac.g_02012
OG0002210	Syao.g_01846	Syac.g_02065
OG0002211	Syao.g_01812	Syac.g_02102
OG0002212	Syao.g_02424	Syac.g_02340
OG0002213	Syao.g_02428	Syac.g_02344
OG0002214	Syao.g_02337	Syac.g_02474
OG0002234	Syao.g_00145	Syac.g_01029
