Orthogroup	Syao	Syae
OG0001184	Syao.g_02264	Syae.g_01862
OG0001185	Syao.g_02147	Syae.g_01835
OG0001188	Syao.g_02169	Syae.g_01783
OG0001189	Syao.g_02215	Syae.g_01767
OG0001190	Syao.g_02436	Syae.g_01567
OG0001191	Syao.g_02449	Syae.g_01580
OG0001192	Syao.g_02367	Syae.g_01587
OG0001193	Syao.g_02284	Syae.g_01617
OG0001194	Syao.g_02285	Syae.g_01625
OG0001195	Syao.g_02286	Syae.g_01626
OG0001196	Syao.g_02341	Syae.g_01695
OG0001197	Syao.g_02343	Syae.g_01697
OG0001198	Syao.g_02158	Syae.g_01709
OG0001199	Syao.g_02623	Syae.g_01291
OG0001200	Syao.g_02625	Syae.g_01293
OG0001201	Syao.g_02601	Syae.g_01364
OG0001202	Syao.g_02461	Syae.g_01494
OG0001203	Syao.g_00296, Syao.g_01705	Syae.g_02240
OG0001204	Syao.g_02117	Syae.g_02022
OG0001205	Syao.g_01620	Syae.g_00984
OG0001206	Syao.g_02701, Syao.g_02702	Syae.g_02502
OG0001207	Syao.g_00035	Syae.g_02300
OG0001208	Syao.g_00026	Syae.g_02311
OG0001209	Syao.g_01415	Syae.g_02377
OG0001210	Syao.g_00882	Syae.g_02387
OG0001211	Syao.g_00861	Syae.g_02403
OG0001212	Syao.g_01001	Syae.g_02460
OG0001213	Syao.g_01322	Syae.g_00062
OG0001214	Syao.g_00896	Syae.g_00076
OG0001215	Syao.g_00700	Syae.g_00757
OG0001216	Syao.g_00492	Syae.g_00470
OG0001218	Syao.g_00092	Syae.g_02605
OG0001219	Syao.g_00651	Syae.g_00312
OG0001220	Syao.g_00393	Syae.g_00880
OG0001221	Syao.g_01657	Syae.g_00559
OG0001222	Syao.g_00687	Syae.g_00347
OG0001223	Syao.g_00820	Syae.g_00392
OG0001224	Syao.g_00427	Syae.g_00797
OG0001226	Syao.g_02633	Syae.g_00135
OG0001227	Syao.g_01047	Syae.g_01600
OG0001228	Syao.g_02256	Syae.g_01004
OG0001229	Syao.g_00220	Syae.g_00771
OG0001230	Syao.g_01503	Syae.g_02662
OG0001231	Syao.g_02254	Syae.g_01729
OG0001232	Syao.g_01664	Syae.g_01197
OG0001233	Syao.g_01643	Syae.g_01038
OG0001234	Syao.g_02035	Syae.g_02050
OG0001235	Syao.g_01863	Syae.g_02066
OG0001236	Syao.g_02261	Syae.g_01867
OG0001237	Syao.g_02265	Syae.g_01860
OG0001238	Syao.g_02451	Syae.g_01582
OG0001239	Syao.g_02620	Syae.g_01288
OG0001240	Syao.g_02669	Syae.g_01347
OG0001242	Syao.g_02576	Syae.g_01387
OG0001243	Syao.g_02584	Syae.g_01395
OG0001244	Syao.g_02477	Syae.g_01425
OG0001245	Syao.g_00362	Syae.g_00149
OG0001247	Syao.g_00390	Syae.g_00482
OG0001249	Syao.g_01882	Syae.g_02186
OG0001250	Syao.g_00556	Syae.g_00841
OG0001251	Syao.g_00641	Syae.g_01632
OG0001252	Syao.g_00507	Syae.g_00804
OG0001253	Syao.g_01220	Syae.g_00243
OG0001254	Syao.g_01426	Syae.g_00637
OG0001255	Syao.g_00920	Syae.g_00667
OG0001256	Syao.g_01572	Syae.g_01149
OG0001257	Syao.g_00414	Syae.g_00295
OG0001258	Syao.g_01561	Syae.g_01159
OG0001259	Syao.g_01645	Syae.g_01036
OG0001260	Syao.g_01623	Syae.g_01058
OG0001261	Syao.g_01814	Syae.g_02115
OG0001262	Syao.g_02213	Syae.g_01769
OG0001263	Syao.g_02541	Syae.g_01399
OG0001265	Syao.g_02574	Syae.g_01385
OG0001266	Syao.g_02465	Syae.g_01498
OG0001267	Syao.g_02063	Syae.g_01969
OG0001268	Syao.g_01871	Syae.g_02198
OG0001270	Syao.g_01733	Syae.g_00997
OG0001271	Syao.g_02685	Syae.g_02527
OG0001272	Syao.g_00120	Syae.g_02315
OG0001274	Syao.g_02401	Syae.g_01535
OG0001275	Syao.g_00806	Syae.g_00407
OG0001276	Syao.g_00450	Syae.g_00423
OG0001277	Syao.g_01334	Syae.g_01677
OG0001278	Syao.g_00265	Syae.g_00697
OG0001279	Syao.g_01528	Syae.g_00007
OG0001281	Syao.g_01454	Syae.g_00969
OG0001282	Syao.g_00037	Syae.g_02298
OG0001283	Syao.g_02335	Syae.g_01688
OG0001284	Syao.g_01587	Syae.g_01132
OG0001285	Syao.g_01010	Syae.g_00237
OG0001288	Syao.g_02187	Syae.g_01815
OG0001289	Syao.g_02649	Syae.g_01330
OG0001291	Syao.g_02551	Syae.g_01409
OG0001292	Syao.g_02111	Syae.g_02017
OG0001293	Syao.g_02091	Syae.g_01996
OG0001294	Syao.g_00948	Syae.g_00593
OG0001295	Syao.g_00878	Syae.g_02389
OG0001296	Syao.g_00163	Syae.g_02343
OG0001297	Syao.g_00159	Syae.g_02347
OG0001298	Syao.g_01043	Syae.g_02439
OG0001299	Syao.g_00942	Syae.g_00599
OG0001302	Syao.g_02711	Syae.g_00110
OG0001303	Syao.g_00649	Syae.g_00314
OG0001304	Syao.g_00466	Syae.g_00436
OG0001305	Syao.g_00382	Syae.g_00786
OG0001306	Syao.g_00141	Syae.g_00943
OG0001310	Syao.g_01681	Syae.g_01178
OG0001311	Syao.g_00452	Syae.g_00425
OG0001312	Syao.g_00635	Syae.g_00326
OG0001313	Syao.g_02692	Syae.g_02511
OG0001315	Syao.g_01853	Syae.g_02145
OG0001317	Syao.g_01701	Syae.g_02235
OG0001318	Syao.g_02099	Syae.g_02004
OG0001319	Syao.g_02075	Syae.g_01980
OG0001323	Syao.g_01392	Syae.g_02355
OG0001325	Syao.g_00487	Syae.g_00465
OG0001326	Syao.g_02293	Syae.g_01641
OG0001327	Syao.g_00953	Syae.g_00586
OG0001328	Syao.g_00198	Syae.g_00565
OG0001330	Syao.g_01444	Syae.g_00950
OG0001331	Syao.g_00042	Syae.g_02293
OG0001332	Syao.g_01244	Syae.g_01077
OG0001333	Syao.g_01649	Syae.g_01032
OG0001335	Syao.g_01913	Syae.g_02157
OG0001336	Syao.g_02336	Syae.g_01689
OG0001337	Syao.g_01893	Syae.g_02175
OG0001338	Syao.g_01890	Syae.g_02162, Syae.g_00689, Syae.g_02178
OG0001340	Syao.g_01892	Syae.g_02176
OG0001341	Syao.g_00602	Syae.g_00737
OG0001343	Syao.g_01235	Syae.g_01629
OG0001345	Syao.g_00179	Syae.g_00886
OG0001347	Syao.g_02725	Syae.g_01907
OG0001349	Syao.g_01074	Syae.g_01245
OG0001351	Syao.g_00060	Syae.g_02492
OG0001353	Syao.g_00439	Syae.g_00831
OG0001354	Syao.g_00833	Syae.g_00379
OG0001356	Syao.g_00301	Syae.g_00820
OG0001358	Syao.g_01343	Syae.g_00046
OG0001359	Syao.g_01234	Syae.g_01628
OG0001360	Syao.g_00177	Syae.g_00883
OG0001361	Syao.g_00182	Syae.g_00889
OG0001364	Syao.g_01969	Syae.g_01883
OG0001366	Syao.g_01670	Syae.g_01189
OG0001368	Syao.g_02118	Syae.g_02023
OG0001369	Syao.g_02668	Syae.g_01346
OG0001373	Syao.g_02291, Syao.g_02292	Syae.g_01640
OG0001374	Syao.g_02300	Syae.g_01648
OG0001375	Syao.g_01236	Syae.g_01630
OG0001376	Syao.g_00617	Syae.g_01589
OG0001377	Syao.g_00618	Syae.g_01588
OG0001378	Syao.g_01732	Syae.g_00998
OG0001379	Syao.g_01441	Syae.g_00952
OG0001382	Syao.g_00766	Syae.g_02490
OG0001385	Syao.g_02288	Syae.g_01637
OG0001386	Syao.g_02289	Syae.g_01638
OG0001387	Syao.g_02290	Syae.g_01639
OG0001388	Syao.g_02294	Syae.g_01642
OG0001389	Syao.g_02295	Syae.g_01643
OG0001390	Syao.g_02296	Syae.g_01644
OG0001391	Syao.g_02297	Syae.g_01645
OG0001392	Syao.g_02298	Syae.g_01646
OG0001393	Syao.g_02299	Syae.g_01647
OG0001394	Syao.g_00983	Syae.g_00553
OG0001395	Syao.g_00470	Syae.g_00446
OG0001396	Syao.g_02726	Syae.g_01908
OG0001398	Syao.g_02641	Syae.g_00289
OG0001401	Syao.g_00434	Syae.g_00835
OG0001402	Syao.g_01338	Syae.g_00051
OG0001405	Syao.g_01911	Syae.g_02159
OG0001406	Syao.g_00616	Syae.g_01590
OG0001407	Syao.g_00519	Syae.g_02368
OG0001408	Syao.g_01384	Syae.g_00712
OG0001412	Syao.g_02122	Syae.g_01240
OG0001416	Syao.g_01223	Syae.g_00966
OG0001417	Syao.g_00657	Syae.g_00378
OG0001419	Syao.g_00520	Syae.g_02369
OG0001420	Syao.g_01403	Syae.g_00727, Syae.g_02365
OG0001422	Syao.g_00284	Syae.g_00953
OG0001425	Syao.g_02366	Syae.g_01586
OG0001429	Syao.g_00648	Syae.g_00315
OG0001432	Syao.g_01219	Syae.g_00742
OG0001433	Syao.g_00300	Syae.g_00819
OG0001434	Syao.g_00988	Syae.g_00548
OG0001435	Syao.g_00961	Syae.g_00579
OG0001436	Syao.g_01990	Syae.g_01889, Syae.g_01888
OG0001438	Syao.g_02049	Syae.g_01954
OG0001439	Syao.g_02026	Syae.g_01929
OG0001442	Syao.g_00738	Syae.g_00538
OG0001443	Syao.g_02369	Syae.g_01594
OG0001445	Syao.g_02275	Syae.g_02524
OG0001447	Syao.g_02585	Syae.g_01396
OG0001449	Syao.g_01691	Syae.g_02253
OG0001452	Syao.g_02104	Syae.g_02009
OG0001453	Syao.g_00814	Syae.g_00399
OG0001454	Syao.g_01295	Syae.g_00131
OG0001456	Syao.g_00708	Syae.g_01650
OG0001457	Syao.g_00709	Syae.g_01651
OG0001458	Syao.g_00710	Syae.g_01652
OG0001459	Syao.g_00583	Syae.g_00621
OG0001460	Syao.g_00299	Syae.g_00818
OG0001461	Syao.g_00788	Syae.g_00063
OG0001462	Syao.g_02228	Syae.g_01754
OG0001468	Syao.g_00604	Syae.g_00113
OG0001470	Syao.g_02175	Syae.g_01006
OG0001471	Syao.g_02031	Syae.g_01934
OG0001473	Syao.g_00621	Syae.g_00107
OG0001474	Syao.g_01870	Syae.g_02199
OG0001475	Syao.g_02177	Syae.g_01008
OG0001476	Syao.g_00691, Syao.g_02609, Syao.g_00324	Syae.g_00908
OG0001477	Syao.g_00408	Syae.g_00776
OG0001479	Syao.g_01873	Syae.g_02196
OG0001487	Syao.g_00091	Syae.g_02606
OG0001488	Syao.g_00190	Syae.g_00898
OG0001489	Syao.g_01823	Syae.g_02139
OG0001492	Syao.g_00268	Syae.g_00694
OG0001493	Syao.g_00260	Syae.g_00702
OG0001495	Syao.g_01803	Syae.g_02072
OG0001496	Syao.g_00410	Syae.g_00774
OG0001497	Syao.g_00409	Syae.g_00775
OG0001498	Syao.g_01717	Syae.g_02220
OG0001502	Syao.g_00526	Syae.g_00874
OG0001505	Syao.g_01138	Syae.g_01204
OG0001507	Syao.g_00874	Syae.g_00192
OG0001508	Syao.g_02174	Syae.g_01005
OG0001509	Syao.g_02727	Syae.g_01796, Syae.g_01242, Syae.g_01909
OG0001510	Syao.g_01944	Syae.g_01823
OG0001511	Syao.g_02593	Syae.g_01372
OG0001512	Syao.g_01707	Syae.g_02241
OG0001513	Syao.g_02457	Syae.g_01861
OG0001514	Syao.g_00411	Syae.g_00773
OG0001515	Syao.g_00626	Syae.g_00762
OG0001516	Syao.g_00939	Syae.g_00602
OG0001517	Syao.g_01876	Syae.g_02193
OG0001518	Syao.g_02365	Syae.g_01584
OG0001519	Syao.g_02371	Syae.g_01596
OG0001520	Syao.g_01044	Syae.g_02425
OG0001527	Syao.g_00846	Syae.g_02417
OG0001528	Syao.g_02176	Syae.g_01007
OG0001529	Syao.g_02222	Syae.g_01760
OG0001530	Syao.g_02591	Syae.g_01370
OG0001532	Syao.g_00226	Syae.g_00655
OG0001533	Syao.g_01731	Syae.g_02499
OG0001534	Syao.g_00467	Syae.g_00437
OG0001535	Syao.g_00448	Syae.g_00421
OG0001536	Syao.g_00679	Syae.g_00355
OG0001537	Syao.g_00977	Syae.g_00558
OG0001538	Syao.g_00761	Syae.g_00516
OG0001539	Syao.g_00956	Syae.g_00584
OG0001540	Syao.g_02543	Syae.g_01401
OG0001541	Syao.g_02518	Syae.g_01465
OG0001542	Syao.g_02527	Syae.g_01474
OG0001543	Syao.g_02382	Syae.g_01516
OG0001544	Syao.g_02370	Syae.g_01595
OG0001545	Syao.g_02312	Syae.g_01676
OG0001547	Syao.g_00570	Syae.g_00293
OG0001554	Syao.g_00323	Syae.g_01565
OG0001556	Syao.g_00311	Syae.g_00648
OG0001557	Syao.g_00984	Syae.g_00552
OG0001558	Syao.g_02251	Syae.g_01732
OG0001559	Syao.g_02590	Syae.g_01369
OG0001560	Syao.g_02595	Syae.g_01355
OG0001561	Syao.g_00454	Syae.g_00427
OG0001562	Syao.g_00795	Syae.g_00413
OG0001563	Syao.g_01841	Syae.g_02124
OG0001564	Syao.g_01231	Syae.g_02485
OG0001567	Syao.g_00571	Syae.g_00291
OG0001568	Syao.g_00569	Syae.g_00297
OG0001570	Syao.g_00286	Syae.g_00278
OG0001572	Syao.g_00721	Syae.g_00134
OG0001574	Syao.g_00848	Syae.g_02415
OG0001575	Syao.g_00843	Syae.g_02420
OG0001576	Syao.g_01474	Syae.g_02478
OG0001577	Syao.g_00128	Syae.g_00925
OG0001579	Syao.g_01907	Syae.g_02165
OG0001580	Syao.g_02425	Syae.g_01556
OG0001588	Syao.g_01998	Syae.g_01880
OG0001589	Syao.g_01639, Syao.g_01640	Syae.g_01040
OG0001590	Syao.g_00889	Syae.g_00068
OG0001592	Syao.g_02426	Syae.g_01557
OG0001594	Syao.g_01359	Syae.g_02685, Syae.g_02067, Syae.g_01107, Syae.g_01546
OG0001614	Syao.g_02144	Syae.g_01837
OG0001616	Syao.g_00174	Syae.g_00642
OG0001617	Syao.g_01201	Syae.g_00769
OG0001618	Syao.g_00481, Syao.g_00282, Syao.g_01153	Syae.g_00459
OG0001619	Syao.g_00690	Syae.g_00344
OG0001620	Syao.g_01864	Syae.g_02205
OG0001621	Syao.g_02103	Syae.g_02008
OG0001622	Syao.g_02334	Syae.g_01687
OG0001623	Syao.g_00405	Syae.g_02179
OG0001624	Syao.g_01257	Syae.g_01601
OG0001625	Syao.g_02097	Syae.g_02002
OG0001627	Syao.g_01698	Syae.g_01079
OG0001634	Syao.g_00945	Syae.g_00596
OG0001635	Syao.g_02183	Syae.g_01811
OG0001636	Syao.g_02229	Syae.g_01753
OG0001637	Syao.g_01361	Syae.g_00477, Syae.g_01051
OG0001638	Syao.g_01684	Syae.g_01175
OG0001640	Syao.g_00502	Syae.g_00809
OG0001641	Syao.g_00816	Syae.g_00397
OG0001642	Syao.g_00233	Syae.g_00878
OG0001643	Syao.g_00899	Syae.g_00079
OG0001644	Syao.g_00474	Syae.g_00452
OG0001645	Syao.g_01270	Syae.g_00298, Syae.g_00665
OG0001647	Syao.g_02073	Syae.g_01978
OG0001652	Syao.g_02253	Syae.g_01730
OG0001654	Syao.g_01697	Syae.g_01080
OG0001655	Syao.g_02660	Syae.g_00125
OG0001656	Syao.g_01908	Syae.g_02164
OG0001657	Syao.g_02491	Syae.g_01439
OG0001658	Syao.g_02435	Syae.g_01566
OG0001659	Syao.g_00020	Syae.g_00650
OG0001660	Syao.g_02724	Syae.g_01376, Syae.g_02215
OG0001671	Syao.g_02387	Syae.g_01521
OG0001672	Syao.g_02631	Syae.g_01318, Syae.g_01299
OG0001673	Syao.g_02713	Syae.g_02233
OG0001675	Syao.g_00802, Syao.g_01175	Syae.g_00411
OG0001676	Syao.g_01895	Syae.g_02167
OG0001677	Syao.g_01850	Syae.g_02148, Syae.g_00653
OG0001678	Syao.g_01938	Syae.g_02035
OG0001679	Syao.g_02566, Syao.g_02565	Syae.g_02424
OG0001680	Syao.g_01679	Syae.g_01180
OG0001681	Syao.g_01906	Syae.g_01268
OG0001681	Syao.g_01285	Syae.g_00860
OG0001682	Syao.g_00483	Syae.g_00130, Syae.g_00461
OG0001691	Syao.g_00729	Syae.g_00044
OG0001692	Syao.g_01508	Syae.g_02657
OG0001693	Syao.g_00389	Syae.g_00792
OG0001694	Syao.g_02061	Syae.g_01967
OG0001695	Syao.g_02308	Syae.g_01670
OG0001700	Syao.g_00307	Syae.g_00290
OG0001702	Syao.g_02655	Syae.g_01335
OG0001703	Syao.g_00034	Syae.g_02301
OG0001712	Syao.g_00712	Syae.g_00150
OG0001714	Syao.g_01099	Syae.g_01257
OG0001715	Syao.g_00278	Syae.g_00148
OG0001717	Syao.g_02505	Syae.g_01451
OG0001728	Syao.g_02277	Syae.g_01619
OG0001729	Syao.g_01711	Syae.g_02247
OG0001730	Syao.g_01008	Syae.g_02260
OG0001731	Syao.g_01603	Syae.g_01117
OG0001732	Syao.g_02197, Syao.g_00232	Syae.g_00678
OG0001733	Syao.g_00310	Syae.g_00589
OG0001734	Syao.g_00421, Syao.g_00418	Syae.g_00876
OG0001735	Syao.g_00929	Syae.g_00611
OG0001737	Syao.g_02042	Syae.g_01948
OG0001738	Syao.g_02011	Syae.g_01915
OG0001739	Syao.g_02306	Syae.g_01668
OG0001740	Syao.g_02310	Syae.g_01673
OG0001741	Syao.g_01258	Syae.g_00250
OG0001748	Syao.g_02389	Syae.g_01523
OG0001750	Syao.g_01324	Syae.g_01343
OG0001751	Syao.g_02714	Syae.g_02232
OG0001752	Syao.g_01694	Syae.g_01060
OG0001753	Syao.g_02301	Syae.g_01054
OG0001754	Syao.g_01363	Syae.g_01053
OG0001755	Syao.g_00153	Syae.g_02352
OG0001760	Syao.g_00294	Syae.g_00223
OG0001761	Syao.g_00400	Syae.g_00026
OG0001762	Syao.g_00809	Syae.g_00404
OG0001763	Syao.g_00821	Syae.g_00391
OG0001764	Syao.g_00565	Syae.g_00301
OG0001765	Syao.g_02679	Syae.g_00726
OG0001766	Syao.g_02036	Syae.g_01938
OG0001767	Syao.g_01100	Syae.g_01890
OG0001768	Syao.g_02533	Syae.g_01482
OG0001769	Syao.g_00916	Syae.g_00093
OG0001771	Syao.g_01406	Syae.g_00183
OG0001783	Syao.g_01952	Syae.g_01832
OG0001784	Syao.g_02662	Syae.g_01338
OG0001785	Syao.g_01362	Syae.g_01052, Syae.g_00478
OG0001786	Syao.g_01584	Syae.g_01134
OG0001787	Syao.g_01411	Syae.g_02373
OG0001788	Syao.g_01414	Syae.g_02376
OG0001789	Syao.g_01434	Syae.g_00960
OG0001790	Syao.g_00134	Syae.g_00936
OG0001791	Syao.g_01522	Syae.g_00906, Syae.g_00447
OG0001792	Syao.g_00275	Syae.g_00685
OG0001794	Syao.g_00464	Syae.g_00434
OG0001796	Syao.g_00440	Syae.g_00415
OG0001797	Syao.g_00698	Syae.g_00335
OG0001798	Syao.g_01332	Syae.g_00054
OG0001799	Syao.g_00913	Syae.g_00090
OG0001800	Syao.g_01529	Syae.g_00006
OG0001801	Syao.g_01535	Syae.g_02679
OG0001803	Syao.g_01615	Syae.g_00988
OG0001804	Syao.g_01718	Syae.g_02221
OG0001805	Syao.g_01352	Syae.g_02013
OG0001806	Syao.g_02074	Syae.g_01979
OG0001808	Syao.g_01964	Syae.g_01877
OG0001811	Syao.g_02525	Syae.g_01472
OG0001812	Syao.g_02427	Syae.g_01558
OG0001813	Syao.g_02360	Syae.g_01605
OG0001814	Syao.g_02344	Syae.g_01698
OG0001815	Syao.g_00732	Syae.g_01707
OG0001816	Syao.g_00952	Syae.g_00587
OG0001837	Syao.g_02388	Syae.g_01522
OG0001838	Syao.g_02153	Syae.g_01720
OG0001839	Syao.g_02233	Syae.g_01749
OG0001840	Syao.g_02216	Syae.g_01766
OG0001841	Syao.g_02209	Syae.g_01773
OG0001843	Syao.g_02143	Syae.g_01838
OG0001844	Syao.g_02142	Syae.g_01839
OG0001845	Syao.g_02140	Syae.g_01840
OG0001846	Syao.g_02577	Syae.g_01388
OG0001847	Syao.g_02575	Syae.g_01386
OG0001848	Syao.g_02571	Syae.g_01382
OG0001849	Syao.g_02648	Syae.g_01329
OG0001850	Syao.g_02634	Syae.g_01320
OG0001851	Syao.g_02627	Syae.g_01295
OG0001852	Syao.g_02626	Syae.g_01294
OG0001853	Syao.g_02619	Syae.g_01287
OG0001854	Syao.g_01703	Syae.g_02237
OG0001856	Syao.g_01580	Syae.g_01141
OG0001857	Syao.g_01583	Syae.g_01138
OG0001858	Syao.g_01608	Syae.g_01110
OG0001859	Syao.g_00046	Syae.g_02289
OG0001860	Syao.g_00032	Syae.g_02303
OG0001861	Syao.g_00119	Syae.g_02316
OG0001862	Syao.g_00107	Syae.g_02327
OG0001863	Syao.g_00101	Syae.g_02332
OG0001864	Syao.g_01420	Syae.g_02385
OG0001865	Syao.g_01030	Syae.g_02451
OG0001866	Syao.g_01058	Syae.g_02474
OG0001867	Syao.g_01056	Syae.g_00024
OG0001868	Syao.g_01468	Syae.g_00965
OG0001869	Syao.g_00129	Syae.g_00926
OG0001870	Syao.g_00215	Syae.g_00918
OG0001871	Syao.g_00207	Syae.g_00913
OG0001872	Syao.g_00269	Syae.g_00693
OG0001873	Syao.g_00173	Syae.g_00643
OG0001874	Syao.g_00176	Syae.g_00640
OG0001877	Syao.g_00627	Syae.g_00763
OG0001878	Syao.g_00805	Syae.g_00408
OG0001879	Syao.g_00811	Syae.g_00402
OG0001880	Syao.g_00671	Syae.g_00364
OG0001881	Syao.g_00672	Syae.g_00363
OG0001882	Syao.g_00695	Syae.g_00338
OG0001883	Syao.g_00713	Syae.g_00333
OG0001884	Syao.g_00637	Syae.g_00324
OG0001885	Syao.g_00586	Syae.g_00309
OG0001886	Syao.g_00564	Syae.g_00302
OG0001887	Syao.g_00200	Syae.g_00566
OG0001888	Syao.g_00989	Syae.g_00546
OG0001889	Syao.g_00772	Syae.g_00505
OG0001890	Syao.g_00533	Syae.g_00848
OG0001891	Syao.g_00528	Syae.g_00852
OG0001892	Syao.g_00610	Syae.g_00881
OG0001893	Syao.g_01331	Syae.g_00055
OG0001894	Syao.g_00893	Syae.g_00073
OG0001895	Syao.g_01532	Syae.g_02684
OG0001896	Syao.g_01729	Syae.g_01001
OG0001897	Syao.g_01867	Syae.g_02202
OG0001898	Syao.g_01883	Syae.g_02185
OG0001899	Syao.g_01816	Syae.g_02113
OG0001900	Syao.g_02090	Syae.g_01994
OG0001901	Syao.g_02089	Syae.g_01993
OG0001902	Syao.g_02057	Syae.g_01962
OG0001903	Syao.g_02048	Syae.g_01953
OG0001904	Syao.g_01971	Syae.g_01885
OG0001905	Syao.g_01961	Syae.g_01875
OG0001906	Syao.g_02544	Syae.g_01402
OG0001908	Syao.g_02521	Syae.g_01467
OG0001909	Syao.g_02531	Syae.g_01480
OG0001910	Syao.g_02393	Syae.g_01527
OG0001912	Syao.g_02446	Syae.g_01576
OG0001913	Syao.g_02448	Syae.g_01578
OG0001914	Syao.g_01430	Syae.g_00633
OG0001915	Syao.g_02195	Syae.g_01704
OG0001917	Syao.g_00449	Syae.g_00422
OG0001918	Syao.g_01904	Syae.g_00235
OG0001924	Syao.g_01347	Syae.g_00038
OG0001925	Syao.g_01348	Syae.g_00037
OG0001926	Syao.g_01349	Syae.g_00036
OG0001927	Syao.g_01350	Syae.g_00035
OG0001929	Syao.g_02202	Syae.g_01780
OG0001932	Syao.g_02145	Syae.g_01836
OG0001933	Syao.g_02587	Syae.g_01366
OG0001934	Syao.g_02674	Syae.g_01351
OG0001935	Syao.g_02624	Syae.g_01292
OG0001936	Syao.g_01296	Syae.g_00129
OG0001938	Syao.g_00030	Syae.g_02305
OG0001939	Syao.g_01025	Syae.g_00271
OG0001940	Syao.g_01046	Syae.g_02438
OG0001941	Syao.g_01453	Syae.g_00970
OG0001943	Syao.g_00219	Syae.g_00247
OG0001944	Syao.g_00203	Syae.g_00282
OG0001946	Syao.g_00622	Syae.g_00764
OG0001947	Syao.g_02380	Syae.g_00811
OG0001948	Syao.g_00819	Syae.g_00393
OG0001949	Syao.g_00662	Syae.g_00373
OG0001950	Syao.g_00664	Syae.g_00371
OG0001951	Syao.g_00673	Syae.g_00362
OG0001952	Syao.g_00696	Syae.g_00337
OG0001953	Syao.g_00697	Syae.g_00336
OG0001954	Syao.g_00921	Syae.g_00273
OG0001957	Syao.g_01326	Syae.g_00060
OG0001958	Syao.g_00931	Syae.g_00609
OG0001961	Syao.g_02687	Syae.g_02525
OG0001964	Syao.g_01926	Syae.g_02048
OG0001966	Syao.g_02095	Syae.g_02000
OG0001967	Syao.g_02093	Syae.g_01998
OG0001968	Syao.g_02092	Syae.g_01997
OG0001969	Syao.g_02029	Syae.g_01932
OG0001970	Syao.g_02546	Syae.g_01404
OG0001971	Syao.g_02529	Syae.g_01478
OG0001972	Syao.g_02405	Syae.g_01540
OG0001974	Syao.g_00320	Syae.g_01563
OG0001975	Syao.g_01429	Syae.g_00634
OG0001976	Syao.g_01319	Syae.g_00632
OG0001979	Syao.g_00525	Syae.g_00760
OG0001980	Syao.g_01887	Syae.g_02181
OG0001990	Syao.g_02311	Syae.g_01674
OG0001993	Syao.g_01345	Syae.g_00040
OG0001994	Syao.g_01346	Syae.g_00039
OG0001996	Syao.g_02237	Syae.g_01746
OG0001998	Syao.g_01370	Syae.g_02669
OG0001999	Syao.g_01650	Syae.g_01029
OG0002000	Syao.g_01390	Syae.g_02353
OG0002001	Syao.g_02352	Syae.g_01315
OG0002002	Syao.g_00270	Syae.g_00692
OG0002008	Syao.g_00807	Syae.g_00406
OG0002009	Syao.g_00980	Syae.g_00556
OG0002010	Syao.g_00074	Syae.g_02622
OG0002011	Syao.g_00258	Syae.g_00292
OG0002012	Syao.g_00150	Syae.g_00287
OG0002015	Syao.g_01091	Syae.g_01894
OG0002016	Syao.g_02386	Syae.g_01520
OG0002017	Syao.g_02281	Syae.g_01614
OG0002018	Syao.g_02309	Syae.g_01672
OG0002019	Syao.g_02146	Syae.g_00294
OG0002020	Syao.g_02320	Syae.g_01666
OG0002021	Syao.g_02322	Syae.g_01664
OG0002022	Syao.g_02323	Syae.g_01662
OG0002023	Syao.g_02324	Syae.g_01661
OG0002024	Syao.g_02317	Syae.g_01655
OG0002035	Syao.g_01368	Syae.g_02671
OG0002035	Syao.g_01369	Syae.g_02670
OG0002038	Syao.g_00204	Syae.g_00912
OG0002040	Syao.g_00187	Syae.g_00897
OG0002042	Syao.g_00668	Syae.g_00367
OG0002043	Syao.g_00645	Syae.g_00316
OG0002044	Syao.g_00793	Syae.g_00827
OG0002046	Syao.g_02693	Syae.g_02517
OG0002049	Syao.g_01932	Syae.g_02064
OG0002050	Syao.g_02083	Syae.g_01988
OG0002051	Syao.g_02517	Syae.g_01464
OG0002054	Syao.g_02318	Syae.g_01654
OG0002055	Syao.g_02315	Syae.g_01657
OG0002056	Syao.g_02046	Syae.g_01952
OG0002092	Syao.g_01357	Syae.g_01477, Syae.g_01105
OG0002107	Syao.g_00544	Syae.g_00156
OG0002114	Syao.g_01360	Syae.g_02675, Syae.g_02668
OG0002115	Syao.g_01565	Syae.g_01155
OG0002116	Syao.g_01590	Syae.g_01129
OG0002117	Syao.g_00196	Syae.g_00905
OG0002120	Syao.g_00601	Syae.g_00270
OG0002123	Syao.g_00490	Syae.g_00467
OG0002124	Syao.g_00527	Syae.g_00873
OG0002128	Syao.g_01425	Syae.g_00635
OG0002129	Syao.g_01516	Syae.g_02639
OG0002130	Syao.g_01435	Syae.g_00959
OG0002131	Syao.g_02321	Syae.g_01665
OG0002132	Syao.g_02314	Syae.g_01658
OG0002133	Syao.g_02316	Syae.g_01656
OG0002134	Syao.g_02134	Syae.g_01846
OG0002135	Syao.g_01666	Syae.g_01193
OG0002136	Syao.g_01667	Syae.g_01192
OG0002138	Syao.g_00195	Syae.g_00758
OG0002139	Syao.g_00289	Syae.g_00707
OG0002141	Syao.g_01457	Syae.g_00114
