Orthogroup	Syao	Syad
OG0001177	Syao.g_01802	Syad.g_00641
OG0001178	Syao.g_01541	Syad.g_02629
OG0001179	Syao.g_01768	Syad.g_00675
OG0001180	Syao.g_01833	Syad.g_00700
OG0001181	Syao.g_01829	Syad.g_00704
OG0001182	Syao.g_01820	Syad.g_00712
OG0001183	Syao.g_01851	Syad.g_00717
OG0001184	Syao.g_02264	Syad.g_00378
OG0001185	Syao.g_02147	Syad.g_00354
OG0001186	Syao.g_02173	Syad.g_00247
OG0001187	Syao.g_02171	Syad.g_00245
OG0001188	Syao.g_02169	Syad.g_00238
OG0001189	Syao.g_02215	Syad.g_00217
OG0001190	Syao.g_02436	Syad.g_03034
OG0001192	Syao.g_02367	Syad.g_00013
OG0001193	Syao.g_02284	Syad.g_00072
OG0001194	Syao.g_02285	Syad.g_00075
OG0001195	Syao.g_02286	Syad.g_00076
OG0001196	Syao.g_02341	Syad.g_00144
OG0001197	Syao.g_02343	Syad.g_00146
OG0001198	Syao.g_02158	Syad.g_00159
OG0001199	Syao.g_02623	Syad.g_02735
OG0001200	Syao.g_02625	Syad.g_02737
OG0001201	Syao.g_02601	Syad.g_02802
OG0001202	Syao.g_02461	Syad.g_02945
OG0001203	Syao.g_00296, Syao.g_01705	Syad.g_00821
OG0001204	Syao.g_02117	Syad.g_00577
OG0001205	Syao.g_01620	Syad.g_02440
OG0001206	Syao.g_02701, Syao.g_02702	Syad.g_02385
OG0001207	Syao.g_00035	Syad.g_00893
OG0001208	Syao.g_00026	Syad.g_00906
OG0001209	Syao.g_01415	Syad.g_00980
OG0001210	Syao.g_00882	Syad.g_00993
OG0001212	Syao.g_01001	Syad.g_01082
OG0001213	Syao.g_01322	Syad.g_02163
OG0001214	Syao.g_00896	Syad.g_02150
OG0001215	Syao.g_00700	Syad.g_01366
OG0001216	Syao.g_00492	Syad.g_01816
OG0001218	Syao.g_00092	Syad.g_02328
OG0001219	Syao.g_00651	Syad.g_01653
OG0001220	Syao.g_00393	Syad.g_01195
OG0001221	Syao.g_01657	Syad.g_01950
OG0001222	Syao.g_00687	Syad.g_01770
OG0001223	Syao.g_00820	Syad.g_01715
OG0001224	Syao.g_00427	Syad.g_01286
OG0001226	Syao.g_02633	Syad.g_02100
OG0001227	Syao.g_01047	Syad.g_00029
OG0001228	Syao.g_02256	Syad.g_02460
OG0001229	Syao.g_00220	Syad.g_01314
OG0001231	Syao.g_02254	Syad.g_00179
OG0001232	Syao.g_01664	Syad.g_02658
OG0001233	Syao.g_01643	Syad.g_02493
OG0001234	Syao.g_02035	Syad.g_00608
OG0001235	Syao.g_01863	Syad.g_00633
OG0001236	Syao.g_02261	Syad.g_00412
OG0001237	Syao.g_02265	Syad.g_00376
OG0001238	Syao.g_02451	Syad.g_00007
OG0001239	Syao.g_02620	Syad.g_02732
OG0001240	Syao.g_02669	Syad.g_02785
OG0001242	Syao.g_02576	Syad.g_02827
OG0001243	Syao.g_02584	Syad.g_02841
OG0001244	Syao.g_02477	Syad.g_02873
OG0001245	Syao.g_00362	Syad.g_02223
OG0001247	Syao.g_00390	Syad.g_01837
OG0001249	Syao.g_01882	Syad.g_00756
OG0001250	Syao.g_00556	Syad.g_01227
OG0001251	Syao.g_00641	Syad.g_00083
OG0001252	Syao.g_00507	Syad.g_01279
OG0001253	Syao.g_01220	Syad.g_02037
OG0001254	Syao.g_01426	Syad.g_01528
OG0001255	Syao.g_00920	Syad.g_02224
OG0001256	Syao.g_01572	Syad.g_02609
OG0001257	Syao.g_00414	Syad.g_02210
OG0001258	Syao.g_01561	Syad.g_02619
OG0001260	Syao.g_01623	Syad.g_02514
OG0001261	Syao.g_01814	Syad.g_00684
OG0001262	Syao.g_02213	Syad.g_00219
OG0001263	Syao.g_02541	Syad.g_02844
OG0001265	Syao.g_02574	Syad.g_02825
OG0001266	Syao.g_02465	Syad.g_02949
OG0001267	Syao.g_02063	Syad.g_00523
OG0001268	Syao.g_01871	Syad.g_00767
OG0001270	Syao.g_01733	Syad.g_02453
OG0001271	Syao.g_02685	Syad.g_02356
OG0001272	Syao.g_00120	Syad.g_00910
OG0001274	Syao.g_02401	Syad.g_02988
OG0001275	Syao.g_00806	Syad.g_01699
OG0001276	Syao.g_00450	Syad.g_01683
OG0001277	Syao.g_01334	Syad.g_00127
OG0001278	Syao.g_00265	Syad.g_01445
OG0001279	Syao.g_01528	Syad.g_02248
OG0001281	Syao.g_01454	Syad.g_02413
OG0001282	Syao.g_00037	Syad.g_00890
OG0001283	Syao.g_02335	Syad.g_00138
OG0001284	Syao.g_01587	Syad.g_02585
OG0001285	Syao.g_01010	Syad.g_02043
OG0001286	Syao.g_01835	Syad.g_00698
OG0001288	Syao.g_02187	Syad.g_00326
OG0001289	Syao.g_02649	Syad.g_02767
OG0001291	Syao.g_02551	Syad.g_02854
OG0001292	Syao.g_02111	Syad.g_00572
OG0001293	Syao.g_02091	Syad.g_00549
OG0001294	Syao.g_00948	Syad.g_01597
OG0001295	Syao.g_00878	Syad.g_00997
OG0001296	Syao.g_00163	Syad.g_00939
OG0001297	Syao.g_00159	Syad.g_00943
OG0001298	Syao.g_01043	Syad.g_01055
OG0001299	Syao.g_00942	Syad.g_01591
OG0001302	Syao.g_02711	Syad.g_02123
OG0001303	Syao.g_00649	Syad.g_01655
OG0001304	Syao.g_00466	Syad.g_01669
OG0001305	Syao.g_00382	Syad.g_01296
OG0001306	Syao.g_00141	Syad.g_01119
OG0001310	Syao.g_01681	Syad.g_02638
OG0001311	Syao.g_00452	Syad.g_01681
OG0001312	Syao.g_00635	Syad.g_01788
OG0001313	Syao.g_02692	Syad.g_02372
OG0001314	Syao.g_01276	Syad.g_01356, Syad.g_01420, Syad.g_00861
OG0001315	Syao.g_01853	Syad.g_00715
OG0001317	Syao.g_01701	Syad.g_00814
OG0001318	Syao.g_02099	Syad.g_00557
OG0001323	Syao.g_01392	Syad.g_00953
OG0001325	Syao.g_00487	Syad.g_01811
OG0001326	Syao.g_02293	Syad.g_00092
OG0001327	Syao.g_00953	Syad.g_01605
OG0001328	Syao.g_00198	Syad.g_01638
OG0001329	Syao.g_00876	Syad.g_00866
OG0001330	Syao.g_01444	Syad.g_02395
OG0001332	Syao.g_01244	Syad.g_02535
OG0001333	Syao.g_01649	Syad.g_02487
OG0001335	Syao.g_01913	Syad.g_00726
OG0001336	Syao.g_02336	Syad.g_00139
OG0001337	Syao.g_01884	Syad.g_00750
OG0001337	Syao.g_01893	Syad.g_00741
OG0001338	Syao.g_01890	Syad.g_00735, Syad.g_00722, Syad.g_00745
OG0001340	Syao.g_01892	Syad.g_00742
OG0001341	Syao.g_00602	Syad.g_01312
OG0001343	Syao.g_01235	Syad.g_00079
OG0001345	Syao.g_00179	Syad.g_01188
OG0001347	Syao.g_02725	Syad.g_00454
OG0001349	Syao.g_01074	Syad.g_02663
OG0001353	Syao.g_00439	Syad.g_01244
OG0001354	Syao.g_00833	Syad.g_01728
OG0001356	Syao.g_00301	Syad.g_01251
OG0001357	Syao.g_00369	Syad.g_01502
OG0001358	Syao.g_01343	Syad.g_02179
OG0001359	Syao.g_01234	Syad.g_00078
OG0001360	Syao.g_00177	Syad.g_01191
OG0001361	Syao.g_00182	Syad.g_01185
OG0001364	Syao.g_01969	Syad.g_00431
OG0001366	Syao.g_01670	Syad.g_02650
OG0001367	Syao.g_00006, Syao.g_00579	Syad.g_01332, Syad.g_01328, Syad.g_02716
OG0001368	Syao.g_02118	Syad.g_00578
OG0001369	Syao.g_02668	Syad.g_02784
OG0001373	Syao.g_02291, Syao.g_02292	Syad.g_00091
OG0001374	Syao.g_02300	Syad.g_00099
OG0001375	Syao.g_01236	Syad.g_00080
OG0001376	Syao.g_00617	Syad.g_00015
OG0001377	Syao.g_00618	Syad.g_00014
OG0001378	Syao.g_01732	Syad.g_02454
OG0001379	Syao.g_01441	Syad.g_02397
OG0001385	Syao.g_02288	Syad.g_00088
OG0001386	Syao.g_02289	Syad.g_00089
OG0001387	Syao.g_02290	Syad.g_00090
OG0001388	Syao.g_02294	Syad.g_00093
OG0001389	Syao.g_02295	Syad.g_00094
OG0001390	Syao.g_02296	Syad.g_00095
OG0001391	Syao.g_02297	Syad.g_00096
OG0001392	Syao.g_02298	Syad.g_00097
OG0001393	Syao.g_02299	Syad.g_00098
OG0001394	Syao.g_00983	Syad.g_01920
OG0001395	Syao.g_00470	Syad.g_01792
OG0001396	Syao.g_02726	Syad.g_00455
OG0001398	Syao.g_02641	Syad.g_01977
OG0001401	Syao.g_00434	Syad.g_01233
OG0001402	Syao.g_01338	Syad.g_02174
OG0001403	Syao.g_02235	Syad.g_00197
OG0001405	Syao.g_01911	Syad.g_00728
OG0001407	Syao.g_00519	Syad.g_00970
OG0001408	Syao.g_01384	Syad.g_01431
OG0001411	Syao.g_01079, Syao.g_02007	Syad.g_00372
OG0001412	Syao.g_02122	Syad.g_00307
OG0001416	Syao.g_01223	Syad.g_02410
OG0001417	Syao.g_00657	Syad.g_01729
OG0001419	Syao.g_00520	Syad.g_00971
OG0001420	Syao.g_01403	Syad.g_00963
OG0001423	Syao.g_00722	Syad.g_02707, Syad.g_02708
OG0001425	Syao.g_02366	Syad.g_00012
OG0001429	Syao.g_00648	Syad.g_01656
OG0001432	Syao.g_01219	Syad.g_01382
OG0001433	Syao.g_00300	Syad.g_01253, Syad.g_01252
OG0001434	Syao.g_00988	Syad.g_01916
OG0001435	Syao.g_00961	Syad.g_01612
OG0001436	Syao.g_01990	Syad.g_00437, Syad.g_00436
OG0001438	Syao.g_02049	Syad.g_00507
OG0001439	Syao.g_02026	Syad.g_00476
OG0001442	Syao.g_00738	Syad.g_01906
OG0001443	Syao.g_02369	Syad.g_00023
OG0001444	Syao.g_02664	Syad.g_00336
OG0001447	Syao.g_02585	Syad.g_02842
OG0001449	Syao.g_01691	Syad.g_00583
OG0001452	Syao.g_02104	Syad.g_00563
OG0001453	Syao.g_00814	Syad.g_01709
OG0001454	Syao.g_01295	Syad.g_02101
OG0001456	Syao.g_00708	Syad.g_00101
OG0001457	Syao.g_00709	Syad.g_00102
OG0001458	Syao.g_00710	Syad.g_00103
OG0001459	Syao.g_00583	Syad.g_01550
OG0001460	Syao.g_00299	Syad.g_01254
OG0001461	Syao.g_00788	Syad.g_02162
OG0001462	Syao.g_02228	Syad.g_00204
OG0001470	Syao.g_02175	Syad.g_02462
OG0001471	Syao.g_02031	Syad.g_00484
OG0001473	Syao.g_00621	Syad.g_02127
OG0001474	Syao.g_01870	Syad.g_00768
OG0001475	Syao.g_02177	Syad.g_02464
OG0001477	Syao.g_00408	Syad.g_01307
OG0001479	Syao.g_01873	Syad.g_00765
OG0001487	Syao.g_00091	Syad.g_02327
OG0001488	Syao.g_00190	Syad.g_00051, Syad.g_01175
OG0001489	Syao.g_01823	Syad.g_00709
OG0001492	Syao.g_00268	Syad.g_01448
OG0001493	Syao.g_00260	Syad.g_01439
OG0001496	Syao.g_00410	Syad.g_01309
OG0001497	Syao.g_00409	Syad.g_01308
OG0001498	Syao.g_01717	Syad.g_00786
OG0001502	Syao.g_00526	Syad.g_01202
OG0001508	Syao.g_02174	Syad.g_02461
OG0001509	Syao.g_02727	Syad.g_00302, Syad.g_00256, Syad.g_00456
OG0001510	Syao.g_01944	Syad.g_00342
OG0001511	Syao.g_02593	Syad.g_02810
OG0001512	Syao.g_01707	Syad.g_00822
OG0001513	Syao.g_02457	Syad.g_00377
OG0001514	Syao.g_00411	Syad.g_01310
OG0001515	Syao.g_00626	Syad.g_01343
OG0001516	Syao.g_00939	Syad.g_01588
OG0001517	Syao.g_01876	Syad.g_00762
OG0001518	Syao.g_02365	Syad.g_00009
OG0001519	Syao.g_02371	Syad.g_00025
OG0001520	Syao.g_01044	Syad.g_01039
OG0001522	Syao.g_00568	Syad.g_01243
OG0001525	Syao.g_00881	Syad.g_00036
OG0001527	Syao.g_00846	Syad.g_01030
OG0001528	Syao.g_02176	Syad.g_02463
OG0001529	Syao.g_02222	Syad.g_00210
OG0001530	Syao.g_02591	Syad.g_02808
OG0001532	Syao.g_00226	Syad.g_01492
OG0001533	Syao.g_01731	Syad.g_02388
OG0001534	Syao.g_00467	Syad.g_01668
OG0001535	Syao.g_00448	Syad.g_01685
OG0001536	Syao.g_00679	Syad.g_01762
OG0001537	Syao.g_00977	Syad.g_01949
OG0001538	Syao.g_00761	Syad.g_01884
OG0001539	Syao.g_00956	Syad.g_01607
OG0001540	Syao.g_02543	Syad.g_02846
OG0001541	Syao.g_02518	Syad.g_02915
OG0001542	Syao.g_02527	Syad.g_02924
OG0001543	Syao.g_02382	Syad.g_02969
OG0001544	Syao.g_02370	Syad.g_00024
OG0001545	Syao.g_02312	Syad.g_00126
OG0001547	Syao.g_00570	Syad.g_01963
OG0001554	Syao.g_00323	Syad.g_03031
OG0001556	Syao.g_00311	Syad.g_01509
OG0001558	Syao.g_02251	Syad.g_00182
OG0001559	Syao.g_02590	Syad.g_02807
OG0001560	Syao.g_02595	Syad.g_02793
OG0001561	Syao.g_00454	Syad.g_01679
OG0001562	Syao.g_00795	Syad.g_01693
OG0001563	Syao.g_01841	Syad.g_00693
OG0001564	Syao.g_01231	Syad.g_01539
OG0001567	Syao.g_00571	Syad.g_01965
OG0001568	Syao.g_00569	Syad.g_01961
OG0001570	Syao.g_00286	Syad.g_01985
OG0001573	Syao.g_00024	Syad.g_00490, Syad.g_00491, Syad.g_00477, Syad.g_01556, Syad.g_01566, Syad.g_01423
OG0001574	Syao.g_00848	Syad.g_01028
OG0001575	Syao.g_00843	Syad.g_01033
OG0001576	Syao.g_01474	Syad.g_01103
OG0001577	Syao.g_00128	Syad.g_01148
OG0001579	Syao.g_01907	Syad.g_00732
OG0001580	Syao.g_02425	Syad.g_03020
OG0001588	Syao.g_01998	Syad.g_00428
OG0001589	Syao.g_01639, Syao.g_01640	Syad.g_02495
OG0001590	Syao.g_00889	Syad.g_02158
OG0001591	Syao.g_00950	Syad.g_01599
OG0001592	Syao.g_02426	Syad.g_03021
OG0001594	Syao.g_01359	Syad.g_01570, Syad.g_02252, Syad.g_02832
OG0001614	Syao.g_02144	Syad.g_00356
OG0001616	Syao.g_00174	Syad.g_01515
OG0001617	Syao.g_01201	Syad.g_01335
OG0001618	Syao.g_00481, Syao.g_00282, Syao.g_01153	Syad.g_01805
OG0001619	Syao.g_00690	Syad.g_01773
OG0001620	Syao.g_01864	Syad.g_00774
OG0001621	Syao.g_02103	Syad.g_00562
OG0001622	Syao.g_02334	Syad.g_00137
OG0001623	Syao.g_01889, Syao.g_00405	Syad.g_00746
OG0001624	Syao.g_01257	Syad.g_00031
OG0001625	Syao.g_02097	Syad.g_00555
OG0001634	Syao.g_00945	Syad.g_01594
OG0001635	Syao.g_02182, Syao.g_02183	Syad.g_00322
OG0001636	Syao.g_02229	Syad.g_00203
OG0001637	Syao.g_01361	Syad.g_02508, Syad.g_02507
OG0001640	Syao.g_00502	Syad.g_01274
OG0001641	Syao.g_00816	Syad.g_01711
OG0001642	Syao.g_00233	Syad.g_01197
OG0001643	Syao.g_00899	Syad.g_02147
OG0001644	Syao.g_00474	Syad.g_01799
OG0001647	Syao.g_02073	Syad.g_00531
OG0001652	Syao.g_02253	Syad.g_00180
OG0001654	Syao.g_01697	Syad.g_02537
OG0001655	Syao.g_02660	Syad.g_02108
OG0001656	Syao.g_01908	Syad.g_00731
OG0001657	Syao.g_02491	Syad.g_02889
OG0001658	Syao.g_02435	Syad.g_03033
OG0001659	Syao.g_00020	Syad.g_01507
OG0001660	Syao.g_02724	Syad.g_02816
OG0001671	Syao.g_02387	Syad.g_02974
OG0001672	Syao.g_02631	Syad.g_02743
OG0001673	Syao.g_02713	Syad.g_00812
OG0001675	Syao.g_00802, Syao.g_01175	Syad.g_01695
OG0001676	Syao.g_01895	Syad.g_00734
OG0001677	Syao.g_01850	Syad.g_00718, Syad.g_01497
OG0001678	Syao.g_01938	Syad.g_00593
OG0001679	Syao.g_02566, Syao.g_02565	Syad.g_01038, Syad.g_01037
OG0001681	Syao.g_01285	Syad.g_00837, Syad.g_01214
OG0001682	Syao.g_00483	Syad.g_02102, Syad.g_01807
OG0001691	Syao.g_00729	Syad.g_02182
OG0001692	Syao.g_01508	Syad.g_02271
OG0001693	Syao.g_00389	Syad.g_01291
OG0001694	Syao.g_02061	Syad.g_00521
OG0001695	Syao.g_02308	Syad.g_00123
OG0001700	Syao.g_00307	Syad.g_01976
OG0001702	Syao.g_02655	Syad.g_02772
OG0001703	Syao.g_00034	Syad.g_00894
OG0001714	Syao.g_01099	Syad.g_02675
OG0001715	Syao.g_00278	Syad.g_02084
OG0001717	Syao.g_02505	Syad.g_02901
OG0001728	Syao.g_02277	Syad.g_01079, Syad.g_01080, Syad.g_02036, Syad.g_02990, Syad.g_02241, Syad.g_02003
OG0001729	Syao.g_01711	Syad.g_00828
OG0001730	Syao.g_01008	Syad.g_00832
OG0001731	Syao.g_01603	Syad.g_02563
OG0001732	Syao.g_02197, Syao.g_00232	Syad.g_01464
OG0001733	Syao.g_00310	Syad.g_01602
OG0001735	Syao.g_00929	Syad.g_01573
OG0001737	Syao.g_02042	Syad.g_00501
OG0001738	Syao.g_02011	Syad.g_00462
OG0001739	Syao.g_02306	Syad.g_00122
OG0001740	Syao.g_02310	Syad.g_00124
OG0001741	Syao.g_01258	Syad.g_02682
OG0001748	Syao.g_02389	Syad.g_02976
OG0001750	Syao.g_01324	Syad.g_02780
OG0001751	Syao.g_02714	Syad.g_00811
OG0001752	Syao.g_01694	Syad.g_02518
OG0001753	Syao.g_02301	Syad.g_02511
OG0001754	Syao.g_01363	Syad.g_02510
OG0001755	Syao.g_00153	Syad.g_00949
OG0001760	Syao.g_00294	Syad.g_02961
OG0001761	Syao.g_00400	Syad.g_02198
OG0001762	Syao.g_00809	Syad.g_01704
OG0001763	Syao.g_00821	Syad.g_01716
OG0001764	Syao.g_00565	Syad.g_01642
OG0001765	Syao.g_02679	Syad.g_02221
OG0001766	Syao.g_02036	Syad.g_00489
OG0001767	Syao.g_01100	Syad.g_00438
OG0001768	Syao.g_02533	Syad.g_02931
OG0001769	Syao.g_00916	Syad.g_02133
OG0001771	Syao.g_01406	Syad.g_02075
OG0001783	Syao.g_01952	Syad.g_00351
OG0001784	Syao.g_02662	Syad.g_02774
OG0001785	Syao.g_01362	Syad.g_02509
OG0001786	Syao.g_01584	Syad.g_02588
OG0001787	Syao.g_01411	Syad.g_00976
OG0001788	Syao.g_01414	Syad.g_00979
OG0001789	Syao.g_01434	Syad.g_02404
OG0001790	Syao.g_00134	Syad.g_01126
OG0001791	Syao.g_01522	Syad.g_01165, Syad.g_01793
OG0001792	Syao.g_00275	Syad.g_01456
OG0001794	Syao.g_00464	Syad.g_01671
OG0001796	Syao.g_00440	Syad.g_01691
OG0001797	Syao.g_00698	Syad.g_01781
OG0001798	Syao.g_01332	Syad.g_02171
OG0001799	Syao.g_00913	Syad.g_02136
OG0001800	Syao.g_01529	Syad.g_02249
OG0001801	Syao.g_01535	Syad.g_02258
OG0001803	Syao.g_01615	Syad.g_02444
OG0001804	Syao.g_01718	Syad.g_00787
OG0001805	Syao.g_01352	Syad.g_00567
OG0001806	Syao.g_02074	Syad.g_00532
OG0001808	Syao.g_01964	Syad.g_00422
OG0001809	Syao.g_02614	Syad.g_02857
OG0001811	Syao.g_02525	Syad.g_02922
OG0001812	Syao.g_02427	Syad.g_03022
OG0001813	Syao.g_02360	Syad.g_00060
OG0001814	Syao.g_02344	Syad.g_00147
OG0001815	Syao.g_00732	Syad.g_00157
OG0001816	Syao.g_00952	Syad.g_01604
OG0001837	Syao.g_02388	Syad.g_02975
OG0001838	Syao.g_02153	Syad.g_00170
OG0001839	Syao.g_02233	Syad.g_00199
OG0001840	Syao.g_02216	Syad.g_00216
OG0001841	Syao.g_02209	Syad.g_00223
OG0001843	Syao.g_02143	Syad.g_00357
OG0001844	Syao.g_02142	Syad.g_00358
OG0001845	Syao.g_02140	Syad.g_00359
OG0001846	Syao.g_02577	Syad.g_02828
OG0001847	Syao.g_02575	Syad.g_02826
OG0001848	Syao.g_02571	Syad.g_02822
OG0001849	Syao.g_02648	Syad.g_02766
OG0001850	Syao.g_02634	Syad.g_02756
OG0001851	Syao.g_02627	Syad.g_02739
OG0001852	Syao.g_02626	Syad.g_02738
OG0001853	Syao.g_02619	Syad.g_02731
OG0001854	Syao.g_01703	Syad.g_00818
OG0001856	Syao.g_01580	Syad.g_02594
OG0001857	Syao.g_01583	Syad.g_02591
OG0001858	Syao.g_01608	Syad.g_02554
OG0001859	Syao.g_00046	Syad.g_00882
OG0001860	Syao.g_00032	Syad.g_00896
OG0001861	Syao.g_00119	Syad.g_00911
OG0001862	Syao.g_00107	Syad.g_00922
OG0001863	Syao.g_00101	Syad.g_00928
OG0001864	Syao.g_01420	Syad.g_00991
OG0001865	Syao.g_01030	Syad.g_01067
OG0001866	Syao.g_01058	Syad.g_01098
OG0001867	Syao.g_01056	Syad.g_02200
OG0001868	Syao.g_01468	Syad.g_02409
OG0001869	Syao.g_00129	Syad.g_01147
OG0001870	Syao.g_00215	Syad.g_01155
OG0001871	Syao.g_00207	Syad.g_01160
OG0001872	Syao.g_00269	Syad.g_01451
OG0001873	Syao.g_00173	Syad.g_01514
OG0001874	Syao.g_00176	Syad.g_01517
OG0001877	Syao.g_00627	Syad.g_01342
OG0001878	Syao.g_00805	Syad.g_01698
OG0001879	Syao.g_00811	Syad.g_01706
OG0001880	Syao.g_00671	Syad.g_01746
OG0001881	Syao.g_00672	Syad.g_01754
OG0001882	Syao.g_00695	Syad.g_01778
OG0001883	Syao.g_00713	Syad.g_01782
OG0001884	Syao.g_00637	Syad.g_01790
OG0001885	Syao.g_00586	Syad.g_01647
OG0001886	Syao.g_00564	Syad.g_01643
OG0001887	Syao.g_00200	Syad.g_01637
OG0001888	Syao.g_00989	Syad.g_01913
OG0001889	Syao.g_00772	Syad.g_01873
OG0001890	Syao.g_00533	Syad.g_01220
OG0001891	Syao.g_00528	Syad.g_01207
OG0001892	Syao.g_00610	Syad.g_01193
OG0001893	Syao.g_01331	Syad.g_02170
OG0001894	Syao.g_00893	Syad.g_02153
OG0001895	Syao.g_01532	Syad.g_02253
OG0001896	Syao.g_01729	Syad.g_02457
OG0001897	Syao.g_01867	Syad.g_00771
OG0001898	Syao.g_01883	Syad.g_00755
OG0001899	Syao.g_01816	Syad.g_00682
OG0001900	Syao.g_02090	Syad.g_00547
OG0001901	Syao.g_02089	Syad.g_00546
OG0001902	Syao.g_02057	Syad.g_00516
OG0001903	Syao.g_02048	Syad.g_00506
OG0001904	Syao.g_01971	Syad.g_00433
OG0001905	Syao.g_01961	Syad.g_00420
OG0001906	Syao.g_02544	Syad.g_02847
OG0001908	Syao.g_02521	Syad.g_02917
OG0001909	Syao.g_02531	Syad.g_02929
OG0001910	Syao.g_02393	Syad.g_02980
OG0001912	Syao.g_02446	Syad.g_00001
OG0001913	Syao.g_02448	Syad.g_00003
OG0001914	Syao.g_01430	Syad.g_01532
OG0001915	Syao.g_02195	Syad.g_00153
OG0001917	Syao.g_00449	Syad.g_01684
OG0001918	Syao.g_01904	Syad.g_02046
OG0001923	Syao.g_01982, Syao.g_02124	Syad.g_00317
OG0001924	Syao.g_01347	Syad.g_02188
OG0001925	Syao.g_01348	Syad.g_02189
OG0001926	Syao.g_01349	Syad.g_02190
OG0001927	Syao.g_01350	Syad.g_02191
OG0001929	Syao.g_02202	Syad.g_00230
OG0001932	Syao.g_02145	Syad.g_00355
OG0001933	Syao.g_02587	Syad.g_02804
OG0001934	Syao.g_02674	Syad.g_02789
OG0001935	Syao.g_02624	Syad.g_02736
OG0001936	Syao.g_01296	Syad.g_02103
OG0001937	Syao.g_01595	Syad.g_02576
OG0001938	Syao.g_00030	Syad.g_00898
OG0001939	Syao.g_01025	Syad.g_01363, Syad.g_01362
OG0001940	Syao.g_01046	Syad.g_01054
OG0001941	Syao.g_01453	Syad.g_02414
OG0001943	Syao.g_00219	Syad.g_02034
OG0001944	Syao.g_00203	Syad.g_01981
OG0001946	Syao.g_00622	Syad.g_01341
OG0001947	Syao.g_02380	Syad.g_01272
OG0001948	Syao.g_00819	Syad.g_01714
OG0001949	Syao.g_00662	Syad.g_01734
OG0001950	Syao.g_00664	Syad.g_01736
OG0001951	Syao.g_00673	Syad.g_01755
OG0001952	Syao.g_00696	Syad.g_01779
OG0001953	Syao.g_00697	Syad.g_01780
OG0001954	Syao.g_00921	Syad.g_01991
OG0001957	Syao.g_01326	Syad.g_02165
OG0001958	Syao.g_00931	Syad.g_01575
OG0001961	Syao.g_02687	Syad.g_02358
OG0001964	Syao.g_01926	Syad.g_00606
OG0001966	Syao.g_02095	Syad.g_00553
OG0001967	Syao.g_02093	Syad.g_00551
OG0001968	Syao.g_02092	Syad.g_00550
OG0001969	Syao.g_02029	Syad.g_00482
OG0001970	Syao.g_02546	Syad.g_02849
OG0001971	Syao.g_02529	Syad.g_02927
OG0001972	Syao.g_02405	Syad.g_03000
OG0001973	Syao.g_02415	Syad.g_02960
OG0001975	Syao.g_01429	Syad.g_01531
OG0001976	Syao.g_01319	Syad.g_01533
OG0001979	Syao.g_00525	Syad.g_01361
OG0001980	Syao.g_01887	Syad.g_00751, Syad.g_00622
OG0001993	Syao.g_01345	Syad.g_02186
OG0001994	Syao.g_01346	Syad.g_02187
OG0001999	Syao.g_01650	Syad.g_02484
OG0002000	Syao.g_01390	Syad.g_00951
OG0002001	Syao.g_02352	Syad.g_02753
OG0002002	Syao.g_00270	Syad.g_01452
OG0002004	Syao.g_01556	Syad.g_02760
OG0002008	Syao.g_00807	Syad.g_01700
OG0002009	Syao.g_00980	Syad.g_01933
OG0002010	Syao.g_00074	Syad.g_02309
OG0002011	Syao.g_00258	Syad.g_01964
OG0002012	Syao.g_00150	Syad.g_01387
OG0002015	Syao.g_01091	Syad.g_00443
OG0002016	Syao.g_02386	Syad.g_02973
OG0002017	Syao.g_02281	Syad.g_00070
OG0002019	Syao.g_02146	Syad.g_01962
OG0002020	Syao.g_02320	Syad.g_00120
OG0002021	Syao.g_02322	Syad.g_00118
OG0002022	Syao.g_02323	Syad.g_00115
OG0002023	Syao.g_02324	Syad.g_00114
OG0002024	Syao.g_02317	Syad.g_00108
OG0002038	Syao.g_00204	Syad.g_01161
OG0002039	Syao.g_00189	Syad.g_01176
OG0002040	Syao.g_00187	Syad.g_01177
OG0002042	Syao.g_00668	Syad.g_01743
OG0002043	Syao.g_00645	Syad.g_01657
OG0002044	Syao.g_00793	Syad.g_01245
OG0002046	Syao.g_02693	Syad.g_02366
OG0002048	Syao.g_01855	Syad.g_00714
OG0002049	Syao.g_01932	Syad.g_00631
OG0002050	Syao.g_02083	Syad.g_00540
OG0002051	Syao.g_02517	Syad.g_02914
OG0002054	Syao.g_02318	Syad.g_00107
OG0002055	Syao.g_02315	Syad.g_00110
OG0002056	Syao.g_02046	Syad.g_00505
OG0002092	Syao.g_01357	Syad.g_02549
OG0002107	Syao.g_00544	Syad.g_02054
OG0002113	Syao.g_02232	Syad.g_00200
OG0002114	Syao.g_01360	Syad.g_02262
OG0002115	Syao.g_01565	Syad.g_02615
OG0002116	Syao.g_01590	Syad.g_02581
OG0002117	Syao.g_00196	Syad.g_01166
OG0002118	Syao.g_00230	Syad.g_01461
OG0002120	Syao.g_00601	Syad.g_01994
OG0002123	Syao.g_00490	Syad.g_01813
OG0002124	Syao.g_00527	Syad.g_01203
OG0002128	Syao.g_01425	Syad.g_01530
OG0002129	Syao.g_01516	Syad.g_02292
OG0002130	Syao.g_01435	Syad.g_02403
OG0002131	Syao.g_02321	Syad.g_00119
OG0002132	Syao.g_02314	Syad.g_00111
OG0002133	Syao.g_02316	Syad.g_00109
