Orthogroup	Pran	Praq
OG0001153	Pran.g_00701	Praq.g_00326
OG0001154	Pran.g_00700	Praq.g_00327
OG0001155	Pran.g_00688	Praq.g_00339
OG0001156	Pran.g_00685	Praq.g_00342
OG0001157	Pran.g_00684	Praq.g_00343
OG0001158	Pran.g_00683	Praq.g_00344
OG0001159	Pran.g_00682	Praq.g_00345
OG0001160	Pran.g_00658	Praq.g_00369
OG0001161	Pran.g_00646	Praq.g_00382
OG0001162	Pran.g_00632	Praq.g_00005
OG0001165	Pran.g_00969	Praq.g_00498
OG0001166	Pran.g_00989	Praq.g_00478
OG0001167	Pran.g_01006	Praq.g_00461
OG0001168	Pran.g_01008	Praq.g_00459
OG0001169	Pran.g_01010	Praq.g_00457
OG0001170	Pran.g_01012	Praq.g_00455
OG0001171	Pran.g_01021	Praq.g_00446
OG0001172	Pran.g_01035	Praq.g_00948
OG0001173	Pran.g_01036	Praq.g_00947
OG0001174	Pran.g_01045	Praq.g_00939
OG0001175	Pran.g_01046	Praq.g_00938
OG0001176	Pran.g_01053	Praq.g_00931
OG0001177	Pran.g_01055	Praq.g_00928
OG0001178	Pran.g_01060	Praq.g_00923
OG0001179	Pran.g_01089	Praq.g_00895
OG0001180	Pran.g_01111	Praq.g_00874
OG0001181	Pran.g_01115	Praq.g_00870
OG0001182	Pran.g_01122	Praq.g_00863
OG0001183	Pran.g_01126	Praq.g_00728
OG0001184	Pran.g_01141	Praq.g_00744
OG0001185	Pran.g_01155	Praq.g_00758
OG0001186	Pran.g_01178	Praq.g_00684
OG0001187	Pran.g_01183	Praq.g_00688
OG0001188	Pran.g_01185	Praq.g_00690
OG0001190	Pran.g_01205	Praq.g_00711
OG0001191	Pran.g_01215	Praq.g_00721
OG0001192	Pran.g_01220	Praq.g_00390
OG0001193	Pran.g_01230	Praq.g_00400
OG0001194	Pran.g_01231	Praq.g_00401
OG0001195	Pran.g_01232	Praq.g_00402
OG0001196	Pran.g_01245	Praq.g_00415
OG0001197	Pran.g_01246	Praq.g_00416
OG0001198	Pran.g_01254	Praq.g_00423
OG0001199	Pran.g_00358	Praq.g_01929
OG0001200	Pran.g_00356	Praq.g_01927
OG0001201	Pran.g_00325	Praq.g_01895
OG0001202	Pran.g_00233	Praq.g_01803
OG0001204	Pran.g_01949	Praq.g_01759
OG0001205	Pran.g_01735	Praq.g_01112
OG0001206	Pran.g_01716	Praq.g_00512
OG0001207	Pran.g_01701	Praq.g_00528
OG0001208	Pran.g_01696	Praq.g_00533
OG0001209	Pran.g_01643	Praq.g_01067
OG0001210	Pran.g_01638	Praq.g_01062
OG0001211	Pran.g_01628	Praq.g_01052
OG0001212	Pran.g_01582	Praq.g_01006
OG0001213	Pran.g_01549	Praq.g_00973
OG0001214	Pran.g_01541	Praq.g_00965
OG0001215	Pran.g_01488	Praq.g_00819
OG0001216	Pran.g_01458	Praq.g_00585
OG0001217	Pran.g_01415	Praq.g_00622
OG0001218	Pran.g_01407	Praq.g_00630
OG0001219	Pran.g_01354	Praq.g_00658
OG0001220	Pran.g_01292	Praq.g_01449
OG0001221	Pran.g_00440	Praq.g_01501
OG0001222	Pran.g_00479	Praq.g_01540
OG0001223	Pran.g_00505	Praq.g_01566
OG0001225	Pran.g_00566	Praq.g_01617
OG0001226	Pran.g_00159	Praq.g_01642
OG0001227	Pran.g_00141	Praq.g_01661
OG0001228	Pran.g_00015	Praq.g_01378
OG0001229	Pran.g_00843	Praq.g_00173
OG0001230	Pran.g_00741	Praq.g_00286
OG0001231	Pran.g_00634	Praq.g_00003
OG0001232	Pran.g_00993	Praq.g_00474
OG0001233	Pran.g_01013	Praq.g_00454
OG0001234	Pran.g_01048	Praq.g_00936
OG0001235	Pran.g_01057	Praq.g_00926
OG0001237	Pran.g_01142	Praq.g_00745
OG0001238	Pran.g_01216	Praq.g_00722
OG0001239	Pran.g_00361	Praq.g_01932
OG0001240	Pran.g_00340	Praq.g_01910
OG0001241	Pran.g_00332	Praq.g_01902
OG0001242	Pran.g_00314	Praq.g_01884
OG0001244	Pran.g_00293	Praq.g_01862
OG0001245	Pran.g_01815	Praq.g_01163
OG0001246	Pran.g_01674	Praq.g_01098
OG0001247	Pran.g_01495	Praq.g_00812
OG0001248	Pran.g_01493	Praq.g_00814
OG0001249	Pran.g_01365	Praq.g_00647
OG0001250	Pran.g_01303	Praq.g_01438
OG0001251	Pran.g_00414	Praq.g_01474
OG0001252	Pran.g_00559	Praq.g_01610
OG0001253	Pran.g_00140	Praq.g_01662
OG0001254	Pran.g_00091	Praq.g_01302
OG0001255	Pran.g_00076	Praq.g_01317
OG0001256	Pran.g_00641	Praq.g_00384
OG0001257	Pran.g_00635	Praq.g_00002
OG0001259	Pran.g_01011	Praq.g_00456
OG0001260	Pran.g_01027	Praq.g_00440
OG0001261	Pran.g_01097	Praq.g_00887
OG0001262	Pran.g_01200	Praq.g_00705
OG0001264	Pran.g_01952	Praq.g_01242
OG0001265	Pran.g_00315	Praq.g_01885
OG0001266	Pran.g_00229	Praq.g_01799
OG0001267	Pran.g_01914	Praq.g_01723
OG0001268	Pran.g_01856	Praq.g_01206
OG0001269	Pran.g_01835	Praq.g_01185
OG0001270	Pran.g_01746	Praq.g_01123
OG0001271	Pran.g_01706	Praq.g_00523
OG0001272	Pran.g_01692	Praq.g_00537
OG0001273	Pran.g_01547	Praq.g_00971
OG0001274	Pran.g_01473	Praq.g_00832
OG0001275	Pran.g_00515	Praq.g_01575
OG0001276	Pran.g_00543	Praq.g_01594
OG0001277	Pran.g_00152	Praq.g_01651
OG0001278	Pran.g_00010	Praq.g_01383
OG0001280	Pran.g_00877	Praq.g_00132
OG0001281	Pran.g_00871	Praq.g_00138
OG0001282	Pran.g_00840	Praq.g_00178
OG0001283	Pran.g_00820	Praq.g_00197
OG0001284	Pran.g_00663	Praq.g_00364
OG0001285	Pran.g_00996	Praq.g_00471
OG0001287	Pran.g_01162	Praq.g_00765
OG0001288	Pran.g_01171	Praq.g_00773
OG0001289	Pran.g_00345	Praq.g_01916
OG0001290	Pran.g_00333	Praq.g_01903
OG0001291	Pran.g_00299	Praq.g_01868
OG0001292	Pran.g_01944	Praq.g_01754
OG0001293	Pran.g_01932	Praq.g_01742
OG0001294	Pran.g_01817	Praq.g_01165
OG0001295	Pran.g_01711	Praq.g_00517
OG0001296	Pran.g_01669	Praq.g_01093
OG0001297	Pran.g_01664	Praq.g_01088
OG0001298	Pran.g_01601	Praq.g_01026
OG0001299	Pran.g_01512	Praq.g_00795
OG0001300	Pran.g_01485	Praq.g_00822
OG0001301	Pran.g_01482	Praq.g_00825
OG0001302	Pran.g_01356	Praq.g_00656
OG0001303	Pran.g_01434	Praq.g_01579
OG0001304	Pran.g_00553	Praq.g_01604
OG0001305	Pran.g_00572	Praq.g_01623
OG0001306	Pran.g_00074	Praq.g_01319
OG0001308	Pran.g_00723	Praq.g_00304
OG0001310	Pran.g_00982	Praq.g_00485
OG0001311	Pran.g_00545	Praq.g_01596
OG0001312	Pran.g_00468	Praq.g_01529
OG0001315	Pran.g_00371	Praq.g_01942
OG0001316	Pran.g_00294	Praq.g_01863
OG0001317	Pran.g_00198	Praq.g_01768
OG0001318	Pran.g_01936	Praq.g_01747
OG0001319	Pran.g_01921	Praq.g_01731
OG0001320	Pran.g_01813	Praq.g_01161
OG0001321	Pran.g_01726	Praq.g_00500
OG0001322	Pran.g_01725	Praq.g_00501
OG0001323	Pran.g_01659	Praq.g_01083
OG0001324	Pran.g_01484	Praq.g_00823
OG0001325	Pran.g_01455	Praq.g_00588
OG0001326	Pran.g_00184	Praq.g_00846
OG0001327	Pran.g_00167	Praq.g_01634
OG0001328	Pran.g_00142	Praq.g_01660
OG0001329	Pran.g_00101	Praq.g_01294
OG0001331	Pran.g_00835	Praq.g_00183
OG0001332	Pran.g_00690	Praq.g_00337
OG0001333	Pran.g_01007	Praq.g_00460
OG0001334	Pran.g_01129	Praq.g_00731
OG0001335	Pran.g_01130	Praq.g_00732
OG0001336	Pran.g_01242	Praq.g_00412
OG0001339	Pran.g_00330	Praq.g_01900
OG0001340	Pran.g_01866	Praq.g_01674
OG0001341	Pran.g_01418	Praq.g_00620
OG0001342	Pran.g_01361	Praq.g_00651
OG0001343	Pran.g_00411	Praq.g_01471
OG0001344	Pran.g_00056	Praq.g_01337
OG0001345	Pran.g_00041	Praq.g_01352
OG0001346	Pran.g_00875	Praq.g_00134
OG0001348	Pran.g_00604	Praq.g_00023
OG0001349	Pran.g_00792, Pran.g_00805	Praq.g_00221
OG0001350	Pran.g_00195	Praq.g_01765
OG0001352	Pran.g_01498	Praq.g_00809
OG0001356	Pran.g_01390	Praq.g_00067
OG0001358	Pran.g_01558	Praq.g_00982
OG0001359	Pran.g_00412	Praq.g_01472
OG0001360	Pran.g_00139	Praq.g_01663
OG0001361	Pran.g_00044	Praq.g_01349
OG0001362	Pran.g_00719	Praq.g_00308
OG0001363	Pran.g_00717	Praq.g_00310
OG0001364	Pran.g_01132	Praq.g_00734
OG0001365	Pran.g_01209	Praq.g_00715
OG0001371	Pran.g_01499	Praq.g_00808
OG0001372	Pran.g_01408	Praq.g_00629
OG0001373	Pran.g_00183	Praq.g_00847
OG0001374	Pran.g_00191	Praq.g_00839
OG0001375	Pran.g_00192	Praq.g_01470
OG0001376	Pran.g_00173	Praq.g_01628
OG0001377	Pran.g_00172	Praq.g_01629
OG0001378	Pran.g_00130	Praq.g_01272
OG0001380	Pran.g_00852	Praq.g_00163
OG0001381	Pran.g_00847	Praq.g_00169
OG0001382	Pran.g_00618	Praq.g_00016
OG0001384	Pran.g_01464	Praq.g_00610, Praq.g_00381
OG0001385	Pran.g_00180	Praq.g_00850
OG0001386	Pran.g_00181	Praq.g_00849
OG0001387	Pran.g_00182	Praq.g_00848
OG0001388	Pran.g_00185	Praq.g_00845
OG0001389	Pran.g_00186	Praq.g_00844
OG0001390	Pran.g_00187	Praq.g_00843
OG0001391	Pran.g_00188	Praq.g_00842
OG0001392	Pran.g_00189	Praq.g_00841
OG0001393	Pran.g_00190	Praq.g_00840
OG0001395	Pran.g_00555	Praq.g_01606
OG0001397	Pran.g_00718	Praq.g_00309
OG0001399	Pran.g_01050	Praq.g_00934
OG0001403	Pran.g_00394	Praq.g_01233
OG0001404	Pran.g_00364	Praq.g_01935
OG0001405	Pran.g_01868	Praq.g_01676
OG0001406	Pran.g_00174	Praq.g_01627
OG0001407	Pran.g_00161	Praq.g_01640
OG0001408	Pran.g_00156	Praq.g_01646, Praq.g_01645
OG0001409	Pran.g_00053	Praq.g_01340
OG0001411	Pran.g_00809	Praq.g_00219
OG0001413	Pran.g_00648	Praq.g_00379
OG0001414	Pran.g_00203	Praq.g_01773
OG0001415	Pran.g_00201	Praq.g_01771
OG0001416	Pran.g_01719	Praq.g_00508
OG0001417	Pran.g_01709	Praq.g_00519, Praq.g_00520
OG0001418	Pran.g_01494	Praq.g_00813
OG0001419	Pran.g_00160	Praq.g_01641
OG0001420	Pran.g_00121	Praq.g_01280
OG0001421	Pran.g_00640	Praq.g_00385
OG0001422	Pran.g_00607	Praq.g_00021
OG0001423	Pran.g_01777	Praq.g_00859
OG0001424	Pran.g_00145	Praq.g_01657
OG0001424	Pran.g_00415	Praq.g_01475
OG0001425	Pran.g_01219	Praq.g_00389
OG0001428	Pran.g_00260	Praq.g_01830
OG0001429	Pran.g_01353	Praq.g_00659
OG0001432	Pran.g_00650	Praq.g_00377
OG0001433	Pran.g_01391	Praq.g_00066
OG0001434	Pran.g_00448	Praq.g_01509
OG0001437	Pran.g_00202	Praq.g_01772
OG0001438	Pran.g_01901	Praq.g_01709
OG0001439	Pran.g_01887	Praq.g_01695
OG0001440	Pran.g_01758, Pran.g_01778	Praq.g_01129
OG0001441	Pran.g_01657	Praq.g_01081
OG0001442	Pran.g_01431	Praq.g_00613
OG0001446	Pran.g_00353	Praq.g_01924
OG0001447	Pran.g_00308	Praq.g_01877
OG0001448	Pran.g_01827	Praq.g_01177
OG0001450	Pran.g_01491	Praq.g_00816
OG0001451	Pran.g_01282	Praq.g_01459
OG0001452	Pran.g_00416	Praq.g_01476
OG0001453	Pran.g_00509	Praq.g_01569
OG0001454	Pran.g_00146	Praq.g_01656
OG0001455	Pran.g_00108	Praq.g_01289
OG0001456	Pran.g_00082	Praq.g_01310
OG0001457	Pran.g_00081	Praq.g_01311
OG0001458	Pran.g_00080	Praq.g_01312
OG0001459	Pran.g_00954	Praq.g_00092
OG0001462	Pran.g_00390	Praq.g_01238
OG0001463	Pran.g_01908	Praq.g_01716
OG0001464	Pran.g_01865	Praq.g_01673
OG0001465	Pran.g_01476	Praq.g_00831
OG0001466	Pran.g_00905	Praq.g_00612
OG0001468	Pran.g_00169	Praq.g_01632
OG0001469	Pran.g_00519	Praq.g_00091
OG0001471	Pran.g_00647	Praq.g_00380
OG0001472	Pran.g_00638	Praq.g_00387
OG0001473	Pran.g_01180	Praq.g_00685
OG0001474	Pran.g_01855	Praq.g_01205
OG0001480	Pran.g_01826	Praq.g_01175
OG0001481	Pran.g_01821	Praq.g_01170
OG0001482	Pran.g_01721	Praq.g_00506
OG0001485	Pran.g_00575, Pran.g_00912	Praq.g_00052
OG0001486	Pran.g_00062	Praq.g_01331
OG0001490	Pran.g_00386	Praq.g_01254
OG0001491	Pran.g_01358	Praq.g_00654
OG0001492	Pran.g_00013	Praq.g_01380
OG0001493	Pran.g_00005	Praq.g_01388
OG0001499	Pran.g_00372	Praq.g_01943
OG0001500	Pran.g_01930	Praq.g_01740
OG0001501	Pran.g_01471	Praq.g_00834
OG0001502	Pran.g_01373	Praq.g_00643
OG0001503	Pran.g_00085	Praq.g_01307
OG0001504	Pran.g_00953	Praq.g_00093
OG0001506	Pran.g_00692	Praq.g_00335
OG0001507	Pran.g_00613	Praq.g_01957
OG0001521	Pran.g_01417	Praq.g_00621
OG0001523	Pran.g_00089	Praq.g_01304
OG0001524	Pran.g_00088	Praq.g_01305
OG0001526	Pran.g_01030	Praq.g_00953
OG0001546	Pran.g_01654	Praq.g_01078
OG0001548	Pran.g_01367	Praq.g_00645
OG0001550	Pran.g_00105	Praq.g_01292
OG0001551	Pran.g_00083	Praq.g_01309
OG0001552	Pran.g_00920	Praq.g_01395
OG0001553	Pran.g_00736	Praq.g_00291
OG0001554	Pran.g_00639	Praq.g_00386
OG0001555	Pran.g_00624	Praq.g_00012
OG0001565	Pran.g_01757	Praq.g_01130
OG0001566	Pran.g_01502	Praq.g_00805
OG0001569	Pran.g_00134	Praq.g_01668
OG0001571	Pran.g_00112	Praq.g_01285
OG0001572	Pran.g_01768	Praq.g_00078
OG0001581	Pran.g_00289	Praq.g_01858
OG0001582	Pran.g_01710	Praq.g_00518
OG0001583	Pran.g_01359	Praq.g_00653
OG0001584	Pran.g_00460	Praq.g_01521
OG0001585	Pran.g_01784	Praq.g_00089
OG0001587	Pran.g_01029	Praq.g_00955
OG0001588	Pran.g_00817	Praq.g_00270
OG0001595	Pran.g_00365	Praq.g_01936
OG0001596	Pran.g_00357	Praq.g_01928
OG0001597	Pran.g_01832	Praq.g_01182
OG0001599	Pran.g_01718	Praq.g_00510
OG0001600	Pran.g_01667	Praq.g_01091
OG0001601	Pran.g_01504	Praq.g_00803
OG0001602	Pran.g_01477	Praq.g_00830
OG0001603	Pran.g_01357	Praq.g_00655
OG0001604	Pran.g_00437	Praq.g_01498
OG0001605	Pran.g_00536	Praq.g_01587
OG0001606	Pran.g_00904	Praq.g_01648
OG0001607	Pran.g_00087	Praq.g_01306
OG0001608	Pran.g_00849	Praq.g_00166
OG0001609	Pran.g_00694	Praq.g_00333
OG0001610	Pran.g_00691	Praq.g_00336
OG0001611	Pran.g_00626	Praq.g_00010
OG0001613	Pran.g_01124	Praq.g_00726
OG0001626	Pran.g_00616, Pran.g_01419	Praq.g_00619
OG0001628	Pran.g_01405	Praq.g_00632
OG0001629	Pran.g_01404	Praq.g_00633
OG0001630	Pran.g_00419	Praq.g_01479
OG0001631	Pran.g_00164	Praq.g_01637
OG0001632	Pran.g_00520	Praq.g_00087
OG0001633	Pran.g_00844	Praq.g_00172
OG0001648	Pran.g_01822	Praq.g_01171
OG0001649	Pran.g_00163	Praq.g_01638
OG0001651	Pran.g_00628	Praq.g_00008
OG0001662	Pran.g_00124	Praq.g_01277
OG0001667	Pran.g_00897	Praq.g_00113
OG0001684	Pran.g_01589	Praq.g_01014
OG0001685	Pran.g_01281	Praq.g_01461
OG0001686	Pran.g_00535	Praq.g_01586
OG0001687	Pran.g_00170	Praq.g_01631
OG0001688	Pran.g_00165	Praq.g_01636
OG0001697	Pran.g_00178	Praq.g_01468
OG0001698	Pran.g_00166	Praq.g_01635
OG0001701	Pran.g_01031	Praq.g_00952
OG0001705	Pran.g_01793	Praq.g_01142
OG0001707	Pran.g_00147	Praq.g_01655
OG0001708	Pran.g_00077	Praq.g_01315
OG0001710	Pran.g_01051	Praq.g_00933
OG0001718	Pran.g_01831	Praq.g_01181
OG0001719	Pran.g_01801	Praq.g_01154
OG0001720	Pran.g_00581	Praq.g_00116
OG0001721	Pran.g_01412	Praq.g_00625
OG0001722	Pran.g_00417	Praq.g_01477
OG0001723	Pran.g_00525	Praq.g_00086
OG0001725	Pran.g_01803	Praq.g_01156
OG0001742	Pran.g_01819	Praq.g_01167
OG0001744	Pran.g_00890	Praq.g_00120
OG0001745	Pran.g_00651	Praq.g_00376
OG0001772	Pran.g_01790, Pran.g_00929	Praq.g_00851
OG0001773	Pran.g_00622	Praq.g_00014
OG0001774	Pran.g_01501	Praq.g_00806
OG0001775	Pran.g_00158	Praq.g_01643
OG0001776	Pran.g_00128	Praq.g_01274
OG0001777	Pran.g_00521	Praq.g_00076
OG0001779	Pran.g_00889, Pran.g_01432	Praq.g_00121
OG0001780	Pran.g_00799	Praq.g_00228
OG0001781	Pran.g_00606	Praq.g_00022
OG0001819	Pran.g_01800	Praq.g_01153
OG0001821	Pran.g_01411	Praq.g_00626
OG0001822	Pran.g_01375	Praq.g_00641
OG0001823	Pran.g_01280	Praq.g_01462
OG0001824	Pran.g_00534	Praq.g_01585
OG0001825	Pran.g_00157	Praq.g_01644
OG0001826	Pran.g_00155	Praq.g_01647
OG0001827	Pran.g_00153	Praq.g_01650
OG0001828	Pran.g_00131	Praq.g_01271
OG0001829	Pran.g_00127	Praq.g_01275
OG0001830	Pran.g_00109	Praq.g_01288
OG0001831	Pran.g_00094	Praq.g_01299
OG0001832	Pran.g_01468	Praq.g_00098
OG0001833	Pran.g_00842	Praq.g_00174
OG0001834	Pran.g_00802	Praq.g_00224
OG0001919	Pran.g_01798	Praq.g_01144
OG0001920	Pran.g_01470	Praq.g_00835
OG0001921	Pran.g_01278	Praq.g_01464
OG0001922	Pran.g_00861	Praq.g_00148
OG0001983	Pran.g_01435, Pran.g_00577	Praq.g_00608
OG0001984	Pran.g_01366	Praq.g_00646
OG0001985	Pran.g_00177	Praq.g_01467
OG0001986	Pran.g_00513	Praq.g_01573
OG0001987	Pran.g_00524	Praq.g_00095
OG0001989	Pran.g_00851	Praq.g_00164
OG0002026	Pran.g_01799	Praq.g_01145
OG0002027	Pran.g_01275	Praq.g_01465
OG0002028	Pran.g_00529	Praq.g_01580
OG0002031	Pran.g_00590	Praq.g_00032
OG0002032	Pran.g_01218	Praq.g_00388
OG0002033	Pran.g_00857	Praq.g_00724
OG0002057	Pran.g_00323	Praq.g_01893
OG0002058	Pran.g_00252	Praq.g_01822
OG0002059	Pran.g_01830	Praq.g_01180
OG0002060	Pran.g_01828	Praq.g_01178
OG0002061	Pran.g_01796	Praq.g_01143
OG0002064	Pran.g_01712	Praq.g_00516
OG0002065	Pran.g_01619	Praq.g_01043
OG0002066	Pran.g_01612	Praq.g_01037
OG0002067	Pran.g_01461	Praq.g_00582
OG0002068	Pran.g_01424	Praq.g_00615
OG0002069	Pran.g_01421	Praq.g_00617
OG0002070	Pran.g_01374	Praq.g_00642
OG0002071	Pran.g_01368	Praq.g_00644
OG0002072	Pran.g_01360	Praq.g_00652
OG0002073	Pran.g_01338	Praq.g_00675
OG0002074	Pran.g_01286	Praq.g_01455
OG0002075	Pran.g_01274	Praq.g_01466
OG0002076	Pran.g_00441	Praq.g_01502
OG0002077	Pran.g_00530	Praq.g_01581
OG0002078	Pran.g_00533	Praq.g_01584
OG0002079	Pran.g_00538	Praq.g_01589
OG0002080	Pran.g_00556	Praq.g_01607
OG0002081	Pran.g_00171	Praq.g_01630
OG0002082	Pran.g_00162	Praq.g_01639
OG0002083	Pran.g_00151	Praq.g_01652
OG0002084	Pran.g_00150	Praq.g_01653
OG0002085	Pran.g_00143	Praq.g_01659
OG0002086	Pran.g_00138	Praq.g_01664
OG0002087	Pran.g_00137	Praq.g_01665
OG0002088	Pran.g_00136	Praq.g_01666
OG0002089	Pran.g_00111	Praq.g_01286
OG0002090	Pran.g_00106	Praq.g_01291
OG0002091	Pran.g_00084	Praq.g_01308
OG0002093	Pran.g_00907	Praq.g_00045
OG0002094	Pran.g_00896	Praq.g_00114
OG0002095	Pran.g_00893	Praq.g_00118
OG0002097	Pran.g_00813	Praq.g_00234
OG0002099	Pran.g_00645	Praq.g_00383
OG0002100	Pran.g_00633	Praq.g_00004
OG0002101	Pran.g_00630	Praq.g_00007
OG0002102	Pran.g_00625	Praq.g_00011
OG0002103	Pran.g_00623	Praq.g_00013
OG0002104	Pran.g_00621	Praq.g_00015
OG0002105	Pran.g_00975	Praq.g_00492
OG0002146	Pran.g_01682	Praq.g_01106
OG0002148	Pran.g_01426	Praq.g_00611
OG0002149	Pran.g_01406	Praq.g_00631
OG0002150	Pran.g_01427	Praq.g_01582
OG0002151	Pran.g_00107	Praq.g_01290
OG0002152	Pran.g_00902	Praq.g_00105
OG0002153	Pran.g_00531	Praq.g_01583
OG0002155	Pran.g_00811, Pran.g_00812	Praq.g_00243
OG0002215	Pran.g_00578	Praq.g_00609
OG0002217	Pran.g_01355	Praq.g_00657
OG0002218	Pran.g_01279	Praq.g_01463
OG0002219	Pran.g_00122	Praq.g_01279
OG0002221	Pran.g_00892	Praq.g_00119
OG0002222	Pran.g_00612	Praq.g_00019
OG0002223	Pran.g_00527	Praq.g_00035
OG0002224	Pran.g_01805	Praq.g_01157
OG0002226	Pran.g_01462	Praq.g_00581
OG0002264	Pran.g_01314	Praq.g_01427
OG0002271	Pran.g_01430	Praq.g_01959
OG0002272	Pran.g_00098	Praq.g_01295
OG0002273	Pran.g_00860	Praq.g_01945
OG0002274	Pran.g_00814	Praq.g_00235
OG0002310	Pran.g_01818	Praq.g_01166
OG0002311	Pran.g_01782	Praq.g_00088
OG0002312	Pran.g_01402	Praq.g_00634
OG0002322	Pran.g_00631	Praq.g_00006
OG0002324	Pran.g_00924	Praq.g_00040
OG0002326	Pran.g_00086	Praq.g_00062
OG0002327	Pran.g_00600	Praq.g_00034
OG0002361	Pran.g_01852	Praq.g_01202
OG0002365	Pran.g_01731	Praq.g_01134
OG0002370	Pran.g_00712	Praq.g_00315
OG0002371	Pran.g_00649	Praq.g_00378
OG0002376	Pran.g_00611	Praq.g_00020
OG0002421	Pran.g_00797	Praq.g_00231
OG0002423	Pran.g_01272	Praq.g_00064
OG0002480	Pran.g_00801	Praq.g_00225
OG0002482	Pran.g_01802	Praq.g_01155
OG0002484	Pran.g_01730	Praq.g_01135
OG0002485	Pran.g_00891	Praq.g_01139
OG0002552	Pran.g_00370	Praq.g_01941
OG0002554	Pran.g_01422	Praq.g_00616
OG0002621	Pran.g_01788	Praq.g_00048
OG0002624	Pran.g_01825	Praq.g_01174
OG0002625	Pran.g_01814	Praq.g_01162
OG0002627	Pran.g_00760	Praq.g_00259
OG0002694	Pran.g_00627	Praq.g_00009
OG0002771	Pran.g_00803	Praq.g_00230
OG0002777	Pran.g_01467	Praq.g_00082
OG0002891	Pran.g_01764	Praq.g_00550
OG0003020	Pran.g_01284	Praq.g_01457
OG0003024	Pran.g_00816	Praq.g_00215
OG0003342	Pran.g_01759	Praq.g_01958
OG0003343	Pran.g_01413	Praq.g_00624
OG0003348	Pran.g_00759	Praq.g_00260
OG0003633	Pran.g_01403	Praq.g_00050
OG0003634	Pran.g_00919	Praq.g_01396
OG0004018	Pran.g_01288	Praq.g_01453
