Orthogroup	Pran	Prbd
OG0001105	Pran.g_00454	Prbd.g_00231
OG0001106	Pran.g_00478	Prbd.g_00255
OG0001107	Pran.g_00485	Prbd.g_00262
OG0001108	Pran.g_00489	Prbd.g_00266
OG0001109	Pran.g_00490	Prbd.g_00267
OG0001110	Pran.g_00492	Prbd.g_00269
OG0001111	Pran.g_00493	Prbd.g_00270
OG0001112	Pran.g_00494	Prbd.g_00271
OG0001113	Pran.g_00495	Prbd.g_00272
OG0001114	Pran.g_00496	Prbd.g_00273
OG0001115	Pran.g_00498	Prbd.g_00275
OG0001116	Pran.g_00499	Prbd.g_00276
OG0001117	Pran.g_00500	Prbd.g_00277
OG0001118	Pran.g_00501	Prbd.g_00278
OG0001119	Pran.g_00502	Prbd.g_00279
OG0001120	Pran.g_00504	Prbd.g_00281
OG0001121	Pran.g_00095	Prbd.g_00425
OG0001121	Pran.g_00507	Prbd.g_00284
OG0001122	Pran.g_00540	Prbd.g_00312
OG0001123	Pran.g_00544	Prbd.g_00316
OG0001124	Pran.g_00546	Prbd.g_00318
OG0001125	Pran.g_00547	Prbd.g_00319
OG0001126	Pran.g_00557	Prbd.g_00329
OG0001127	Pran.g_00558	Prbd.g_00330
OG0001128	Pran.g_00560	Prbd.g_00332
OG0001129	Pran.g_00561	Prbd.g_00333
OG0001130	Pran.g_00562	Prbd.g_00334
OG0001131	Pran.g_00154	Prbd.g_00370
OG0001132	Pran.g_00144	Prbd.g_00380
OG0001133	Pran.g_00110	Prbd.g_00414
OG0001134	Pran.g_00093	Prbd.g_00427
OG0001135	Pran.g_00090	Prbd.g_00430
OG0001136	Pran.g_00063	Prbd.g_00465
OG0001137	Pran.g_00052	Prbd.g_00476
OG0001138	Pran.g_00034	Prbd.g_00494
OG0001139	Pran.g_00033	Prbd.g_00495
OG0001140	Pran.g_00032	Prbd.g_00496
OG0001141	Pran.g_00031	Prbd.g_00497
OG0001142	Pran.g_00030	Prbd.g_00498
OG0001143	Pran.g_00023	Prbd.g_00505
OG0001144	Pran.g_00018	Prbd.g_00510
OG0001145	Pran.g_00884	Prbd.g_01809
OG0001146	Pran.g_00872	Prbd.g_01797
OG0001147	Pran.g_00854	Prbd.g_01778
OG0001148	Pran.g_00839	Prbd.g_01762
OG0001149	Pran.g_00838	Prbd.g_01761
OG0001150	Pran.g_00837	Prbd.g_01760
OG0001151	Pran.g_00826	Prbd.g_01749
OG0001152	Pran.g_00825	Prbd.g_01748
OG0001153	Pran.g_00701	Prbd.g_01657
OG0001154	Pran.g_00700	Prbd.g_01656
OG0001155	Pran.g_00688	Prbd.g_01644
OG0001156	Pran.g_00685	Prbd.g_01641
OG0001157	Pran.g_00684	Prbd.g_01640
OG0001158	Pran.g_00683	Prbd.g_01639
OG0001159	Pran.g_00682	Prbd.g_01638
OG0001160	Pran.g_00658	Prbd.g_01613
OG0001161	Pran.g_00646	Prbd.g_01600
OG0001162	Pran.g_00632	Prbd.g_01589
OG0001163	Pran.g_00962	Prbd.g_01533
OG0001164	Pran.g_00966	Prbd.g_01529
OG0001165	Pran.g_00969	Prbd.g_01526
OG0001166	Pran.g_00989	Prbd.g_01506
OG0001167	Pran.g_01006	Prbd.g_01489
OG0001168	Pran.g_01008	Prbd.g_01487
OG0001169	Pran.g_01010	Prbd.g_01485
OG0001170	Pran.g_01012	Prbd.g_01483
OG0001171	Pran.g_01021	Prbd.g_01473
OG0001172	Pran.g_01035	Prbd.g_01460
OG0001173	Pran.g_01036	Prbd.g_01459
OG0001174	Pran.g_01045	Prbd.g_01451
OG0001175	Pran.g_01046	Prbd.g_01450
OG0001176	Pran.g_01053	Prbd.g_01443
OG0001177	Pran.g_01055	Prbd.g_01440
OG0001178	Pran.g_01060	Prbd.g_01435
OG0001179	Pran.g_01089	Prbd.g_01407
OG0001180	Pran.g_01111	Prbd.g_01385
OG0001181	Pran.g_01115	Prbd.g_01381
OG0001182	Pran.g_01122	Prbd.g_01374
OG0001183	Pran.g_01126	Prbd.g_01370
OG0001184	Pran.g_01141	Prbd.g_01354
OG0001185	Pran.g_01155	Prbd.g_01340
OG0001186	Pran.g_01178	Prbd.g_01316
OG0001187	Pran.g_01183	Prbd.g_01311
OG0001188	Pran.g_01185	Prbd.g_01309
OG0001190	Pran.g_01205	Prbd.g_01288
OG0001191	Pran.g_01215	Prbd.g_01278
OG0001192	Pran.g_01220	Prbd.g_01274
OG0001193	Pran.g_01230	Prbd.g_01264
OG0001194	Pran.g_01231	Prbd.g_01263
OG0001195	Pran.g_01232	Prbd.g_01262
OG0001196	Pran.g_01245	Prbd.g_01249
OG0001197	Pran.g_01246	Prbd.g_01248
OG0001198	Pran.g_01254	Prbd.g_01240
OG0001199	Pran.g_00358	Prbd.g_01170
OG0001200	Pran.g_00356	Prbd.g_01168
OG0001201	Pran.g_00325	Prbd.g_01136
OG0001202	Pran.g_00233	Prbd.g_01041
OG0001204	Pran.g_01949	Prbd.g_00996
OG0001205	Pran.g_01735	Prbd.g_00797
OG0001206	Pran.g_01716	Prbd.g_00780
OG0001207	Pran.g_01701	Prbd.g_00765
OG0001208	Pran.g_01696	Prbd.g_00760
OG0001209	Pran.g_01643	Prbd.g_00707
OG0001210	Pran.g_01638	Prbd.g_00702
OG0001211	Pran.g_01628	Prbd.g_00692
OG0001212	Pran.g_01582	Prbd.g_00648
OG0001213	Pran.g_01549	Prbd.g_00615
OG0001214	Pran.g_01541	Prbd.g_00607
OG0001215	Pran.g_01488	Prbd.g_00554
OG0001216	Pran.g_01458	Prbd.g_00009
OG0001217	Pran.g_01415	Prbd.g_00049
OG0001218	Pran.g_01407	Prbd.g_00056
OG0001219	Pran.g_01354	Prbd.g_00091
OG0001220	Pran.g_01292	Prbd.g_00154
OG0001221	Pran.g_00440	Prbd.g_00217
OG0001222	Pran.g_00479	Prbd.g_00256
OG0001223	Pran.g_00505	Prbd.g_00282
OG0001225	Pran.g_00566	Prbd.g_00338
OG0001226	Pran.g_00159	Prbd.g_00364
OG0001227	Pran.g_00141	Prbd.g_00383
OG0001228	Pran.g_00015	Prbd.g_00513
OG0001229	Pran.g_00843	Prbd.g_01766
OG0001230	Pran.g_00741	Prbd.g_01697
OG0001231	Pran.g_00634	Prbd.g_01591
OG0001232	Pran.g_00993	Prbd.g_01502
OG0001233	Pran.g_01013	Prbd.g_01482
OG0001234	Pran.g_01048	Prbd.g_01448
OG0001235	Pran.g_01057	Prbd.g_01438
OG0001237	Pran.g_01142	Prbd.g_01353
OG0001238	Pran.g_01216	Prbd.g_01277
OG0001239	Pran.g_00361	Prbd.g_01173
OG0001240	Pran.g_00340	Prbd.g_01151
OG0001241	Pran.g_00332	Prbd.g_01143
OG0001242	Pran.g_00314	Prbd.g_01124
OG0001244	Pran.g_00293	Prbd.g_01101
OG0001245	Pran.g_01815	Prbd.g_00858
OG0001246	Pran.g_01674	Prbd.g_00738
OG0001247	Pran.g_01495	Prbd.g_00561
OG0001248	Pran.g_01493	Prbd.g_00559
OG0001249	Pran.g_01365	Prbd.g_00080
OG0001250	Pran.g_01303	Prbd.g_00143
OG0001251	Pran.g_00414	Prbd.g_00191
OG0001252	Pran.g_00559	Prbd.g_00331
OG0001253	Pran.g_00140	Prbd.g_00384
OG0001254	Pran.g_00091	Prbd.g_00429
OG0001255	Pran.g_00076	Prbd.g_00452
OG0001256	Pran.g_00641	Prbd.g_01598
OG0001257	Pran.g_00635	Prbd.g_01592
OG0001258	Pran.g_00967	Prbd.g_01528
OG0001259	Pran.g_01011	Prbd.g_01484
OG0001260	Pran.g_01027	Prbd.g_01467
OG0001261	Pran.g_01097	Prbd.g_01399
OG0001262	Pran.g_01200	Prbd.g_01294
OG0001265	Pran.g_00315	Prbd.g_01125
OG0001266	Pran.g_00229	Prbd.g_01037
OG0001267	Pran.g_01914	Prbd.g_00959
OG0001268	Pran.g_01856	Prbd.g_00900
OG0001269	Pran.g_01835	Prbd.g_00880
OG0001270	Pran.g_01746	Prbd.g_00808
OG0001271	Pran.g_01706	Prbd.g_00770
OG0001272	Pran.g_01692	Prbd.g_00756
OG0001273	Pran.g_01547	Prbd.g_00613
OG0001274	Pran.g_01473	Prbd.g_00541
OG0001275	Pran.g_00515	Prbd.g_00292
OG0001276	Pran.g_00543	Prbd.g_00315
OG0001277	Pran.g_00152	Prbd.g_00372
OG0001278	Pran.g_00010	Prbd.g_00518
OG0001279	Pran.g_00609	Prbd.g_01893
OG0001280	Pran.g_00877	Prbd.g_01802
OG0001281	Pran.g_00871	Prbd.g_01796
OG0001282	Pran.g_00840	Prbd.g_01763
OG0001283	Pran.g_00820	Prbd.g_01744
OG0001284	Pran.g_00663	Prbd.g_01618, Prbd.g_01619
OG0001285	Pran.g_00996	Prbd.g_01499
OG0001286	Pran.g_01109	Prbd.g_01387
OG0001287	Pran.g_01162	Prbd.g_01333
OG0001288	Pran.g_01171	Prbd.g_01324
OG0001289	Pran.g_00345	Prbd.g_01157
OG0001290	Pran.g_00333	Prbd.g_01144
OG0001291	Pran.g_00299	Prbd.g_01108
OG0001292	Pran.g_01944	Prbd.g_00991
OG0001293	Pran.g_01932	Prbd.g_00978
OG0001294	Pran.g_01817	Prbd.g_00860
OG0001295	Pran.g_01711	Prbd.g_00775
OG0001296	Pran.g_01669	Prbd.g_00733
OG0001297	Pran.g_01664	Prbd.g_00728
OG0001298	Pran.g_01601	Prbd.g_00666
OG0001299	Pran.g_01512	Prbd.g_00578
OG0001300	Pran.g_01485	Prbd.g_00551
OG0001301	Pran.g_01482	Prbd.g_00548
OG0001302	Pran.g_01356	Prbd.g_00089
OG0001303	Pran.g_01434	Prbd.g_00296
OG0001304	Pran.g_00553	Prbd.g_00325
OG0001305	Pran.g_00572	Prbd.g_00344
OG0001306	Pran.g_00074	Prbd.g_00454
OG0001308	Pran.g_00723	Prbd.g_01679
OG0001309	Pran.g_00637	Prbd.g_01594
OG0001310	Pran.g_00982	Prbd.g_01513
OG0001311	Pran.g_00545	Prbd.g_00317
OG0001312	Pran.g_00468	Prbd.g_00245
OG0001315	Pran.g_00371	Prbd.g_01182
OG0001316	Pran.g_00294	Prbd.g_01102
OG0001317	Pran.g_00198	Prbd.g_01005
OG0001318	Pran.g_01936	Prbd.g_00983
OG0001319	Pran.g_01921	Prbd.g_00967
OG0001320	Pran.g_01813	Prbd.g_00856
OG0001321	Pran.g_01726	Prbd.g_00791
OG0001322	Pran.g_01725	Prbd.g_00790
OG0001323	Pran.g_01659	Prbd.g_00723
OG0001324	Pran.g_01484	Prbd.g_00550
OG0001325	Pran.g_01455	Prbd.g_00012
OG0001326	Pran.g_00184	Prbd.g_00179
OG0001327	Pran.g_00167	Prbd.g_00356
OG0001328	Pran.g_00142	Prbd.g_00382
OG0001329	Pran.g_00101	Prbd.g_00421
OG0001331	Pran.g_00835	Prbd.g_01758
OG0001332	Pran.g_00690	Prbd.g_01646
OG0001333	Pran.g_01007	Prbd.g_01488
OG0001334	Pran.g_01129	Prbd.g_01367
OG0001335	Pran.g_01130	Prbd.g_01366
OG0001336	Pran.g_01242	Prbd.g_01252
OG0001339	Pran.g_00330	Prbd.g_01141
OG0001340	Pran.g_01866	Prbd.g_00911
OG0001341	Pran.g_01418	Prbd.g_00047
OG0001342	Pran.g_01361	Prbd.g_00084
OG0001343	Pran.g_00411	Prbd.g_00188
OG0001344	Pran.g_00056	Prbd.g_00472
OG0001345	Pran.g_00041	Prbd.g_00487
OG0001346	Pran.g_00875	Prbd.g_01800
OG0001348	Pran.g_00604	Prbd.g_01570
OG0001349	Pran.g_00792, Pran.g_00805	Prbd.g_01719
OG0001350	Pran.g_00195	Prbd.g_01002
OG0001352	Pran.g_01498	Prbd.g_00564
OG0001353	Pran.g_01311	Prbd.g_00134
OG0001354	Pran.g_00497	Prbd.g_00274
OG0001356	Pran.g_01390	Prbd.g_00830
OG0001358	Pran.g_01558	Prbd.g_00624
OG0001359	Pran.g_00412	Prbd.g_00189
OG0001360	Pran.g_00139	Prbd.g_00385
OG0001361	Pran.g_00044	Prbd.g_00484
OG0001362	Pran.g_00719	Prbd.g_01675
OG0001363	Pran.g_00717	Prbd.g_01673
OG0001364	Pran.g_01132	Prbd.g_01364
OG0001365	Pran.g_01209	Prbd.g_01284
OG0001371	Pran.g_01499	Prbd.g_00565
OG0001372	Pran.g_01408	Prbd.g_00055
OG0001373	Pran.g_00183	Prbd.g_00178
OG0001374	Pran.g_00191	Prbd.g_00186
OG0001375	Pran.g_00192	Prbd.g_00187
OG0001376	Pran.g_00173	Prbd.g_00350
OG0001377	Pran.g_00172	Prbd.g_00351
OG0001378	Pran.g_00130	Prbd.g_00394
OG0001379	Pran.g_00882	Prbd.g_01807
OG0001380	Pran.g_00852	Prbd.g_01776
OG0001381	Pran.g_00847	Prbd.g_01770
OG0001382	Pran.g_00618	Prbd.g_01578
OG0001384	Pran.g_01464	Prbd.g_00034, Prbd.g_01601
OG0001385	Pran.g_00180	Prbd.g_00175
OG0001386	Pran.g_00181	Prbd.g_00176
OG0001387	Pran.g_00182	Prbd.g_00177
OG0001388	Pran.g_00185	Prbd.g_00180
OG0001389	Pran.g_00186	Prbd.g_00181
OG0001390	Pran.g_00187	Prbd.g_00182
OG0001391	Pran.g_00188	Prbd.g_00183
OG0001392	Pran.g_00189	Prbd.g_00184
OG0001393	Pran.g_00190	Prbd.g_00185
OG0001394	Pran.g_00444	Prbd.g_00221
OG0001395	Pran.g_00555	Prbd.g_00327
OG0001397	Pran.g_00718	Prbd.g_01674
OG0001398	Pran.g_00596	Prbd.g_01565
OG0001399	Pran.g_01050	Prbd.g_01446
OG0001403	Pran.g_00394	Prbd.g_01207
OG0001404	Pran.g_00364	Prbd.g_01176
OG0001405	Pran.g_01868	Prbd.g_00913
OG0001406	Pran.g_00174	Prbd.g_00349
OG0001407	Pran.g_00161	Prbd.g_00362
OG0001408	Pran.g_00156	Prbd.g_00367
OG0001409	Pran.g_00053	Prbd.g_00475
OG0001411	Pran.g_00809	Prbd.g_01732
OG0001413	Pran.g_00648	Prbd.g_01603
OG0001414	Pran.g_00203	Prbd.g_01010
OG0001415	Pran.g_00201	Prbd.g_01008
OG0001416	Pran.g_01719	Prbd.g_00783
OG0001417	Pran.g_01709	Prbd.g_00773
OG0001418	Pran.g_01494	Prbd.g_00560
OG0001419	Pran.g_00160	Prbd.g_00363
OG0001420	Pran.g_00121	Prbd.g_00403
OG0001421	Pran.g_00640	Prbd.g_01597
OG0001422	Pran.g_00607	Prbd.g_01572
OG0001423	Pran.g_01777	Prbd.g_00832
OG0001424	Pran.g_00145	Prbd.g_00379
OG0001424	Pran.g_00415	Prbd.g_00192
OG0001428	Pran.g_00260	Prbd.g_01068
OG0001429	Pran.g_01353	Prbd.g_00092
OG0001432	Pran.g_00650	Prbd.g_01605
OG0001433	Pran.g_01391	Prbd.g_00829
OG0001434	Pran.g_00448	Prbd.g_00225
OG0001437	Pran.g_00202	Prbd.g_01009
OG0001438	Pran.g_01901	Prbd.g_00946
OG0001439	Pran.g_01887	Prbd.g_00932
OG0001440	Pran.g_01778	Prbd.g_00833
OG0001441	Pran.g_01657	Prbd.g_00721
OG0001442	Pran.g_01431	Prbd.g_00037
OG0001446	Pran.g_00353	Prbd.g_01165
OG0001447	Pran.g_00308	Prbd.g_01117
OG0001448	Pran.g_01827	Prbd.g_00872
OG0001449	Pran.g_01794	Prbd.g_00841
OG0001450	Pran.g_01491	Prbd.g_00557
OG0001451	Pran.g_01282	Prbd.g_00163
OG0001452	Pran.g_00416	Prbd.g_00193
OG0001453	Pran.g_00509	Prbd.g_00286
OG0001454	Pran.g_00146	Prbd.g_00378
OG0001456	Pran.g_00082	Prbd.g_00445
OG0001457	Pran.g_00081	Prbd.g_00446
OG0001458	Pran.g_00080	Prbd.g_00447
OG0001459	Pran.g_00954	Prbd.g_01879
OG0001460	Pran.g_01392	Prbd.g_00828
OG0001461	Pran.g_00916	Prbd.g_00823
OG0001462	Pran.g_00390	Prbd.g_01203
OG0001463	Pran.g_01908	Prbd.g_00953
OG0001464	Pran.g_01865	Prbd.g_00910
OG0001465	Pran.g_01476	Prbd.g_00542
OG0001466	Pran.g_00905	Prbd.g_00036
OG0001468	Pran.g_00169	Prbd.g_00354
OG0001469	Pran.g_00519	Prbd.g_01884
OG0001469	Pran.g_01463	Prbd.g_01547
OG0001469	Pran.g_01783	Prbd.g_01536
OG0001471	Pran.g_00647	Prbd.g_01602
OG0001472	Pran.g_00638	Prbd.g_01595
OG0001473	Pran.g_01180	Prbd.g_01315
OG0001474	Pran.g_01855	Prbd.g_00899
OG0001480	Pran.g_01826	Prbd.g_00870
OG0001481	Pran.g_01821	Prbd.g_00865
OG0001482	Pran.g_01721	Prbd.g_00785
OG0001484	Pran.g_01414	Prbd.g_01837
OG0001485	Pran.g_00575, Pran.g_00912	Prbd.g_01561
OG0001486	Pran.g_00062	Prbd.g_00466
OG0001490	Pran.g_00386	Prbd.g_01199
OG0001491	Pran.g_01358	Prbd.g_00087
OG0001492	Pran.g_00013	Prbd.g_00515
OG0001493	Pran.g_00005	Prbd.g_00523
OG0001499	Pran.g_00372	Prbd.g_01183
OG0001500	Pran.g_01930	Prbd.g_00976
OG0001501	Pran.g_01471	Prbd.g_00539
OG0001502	Pran.g_01373	Prbd.g_00072
OG0001503	Pran.g_00085	Prbd.g_00434
OG0001506	Pran.g_00692	Prbd.g_01648
OG0001507	Pran.g_00613	Prbd.g_01549
OG0001521	Pran.g_01417	Prbd.g_00048
OG0001523	Pran.g_00089	Prbd.g_00431
OG0001524	Pran.g_00088	Prbd.g_00432
OG0001525	Pran.g_00629	Prbd.g_01586
OG0001546	Pran.g_01654	Prbd.g_00718
OG0001547	Pran.g_01371	Prbd.g_00074
OG0001548	Pran.g_01367	Prbd.g_00078
OG0001550	Pran.g_00105	Prbd.g_00418
OG0001551	Pran.g_00083	Prbd.g_00444
OG0001552	Pran.g_00920	Prbd.g_01922
OG0001553	Pran.g_00736	Prbd.g_01692
OG0001554	Pran.g_00639	Prbd.g_01596
OG0001555	Pran.g_00624	Prbd.g_01582
OG0001556	Pran.g_01398	Prbd.g_00825
OG0001566	Pran.g_01502	Prbd.g_00568
OG0001567	Pran.g_01372	Prbd.g_00073
OG0001568	Pran.g_01370	Prbd.g_00075
OG0001569	Pran.g_00134	Prbd.g_00390
OG0001570	Pran.g_00118	Prbd.g_00405
OG0001571	Pran.g_00112	Prbd.g_00412
OG0001572	Pran.g_01768	Prbd.g_00003
OG0001581	Pran.g_00289	Prbd.g_01096
OG0001582	Pran.g_01710	Prbd.g_00774
OG0001583	Pran.g_01359	Prbd.g_00086
OG0001584	Pran.g_00460	Prbd.g_00237
OG0001585	Pran.g_01784	Prbd.g_01889
OG0001587	Pran.g_01029	Prbd.g_01465
OG0001595	Pran.g_00365	Prbd.g_01177
OG0001596	Pran.g_00357	Prbd.g_01169
OG0001597	Pran.g_01832	Prbd.g_00877
OG0001598	Pran.g_00927	Prbd.g_00835
OG0001599	Pran.g_01718	Prbd.g_00782
OG0001600	Pran.g_01667	Prbd.g_00731
OG0001601	Pran.g_01504	Prbd.g_00570
OG0001602	Pran.g_01477	Prbd.g_00543
OG0001603	Pran.g_01357	Prbd.g_00088
OG0001604	Pran.g_00437	Prbd.g_00214
OG0001605	Pran.g_00536	Prbd.g_00308
OG0001606	Pran.g_00904	Prbd.g_00369
OG0001607	Pran.g_00087	Prbd.g_00433
OG0001608	Pran.g_00849	Prbd.g_01773
OG0001609	Pran.g_00694	Prbd.g_01650
OG0001610	Pran.g_00691	Prbd.g_01647
OG0001611	Pran.g_00626	Prbd.g_01584
OG0001612	Pran.g_01428	Prbd.g_01900
OG0001613	Pran.g_01124	Prbd.g_01372
OG0001626	Pran.g_00616, Pran.g_01419	Prbd.g_00046
OG0001628	Pran.g_01405	Prbd.g_00058
OG0001628	Pran.g_01763	Prbd.g_01923
OG0001629	Pran.g_01404	Prbd.g_00059
OG0001630	Pran.g_00419	Prbd.g_00195
OG0001631	Pran.g_00164	Prbd.g_00359
OG0001632	Pran.g_00520	Prbd.g_01890
OG0001633	Pran.g_00844	Prbd.g_01767
OG0001648	Pran.g_01822	Prbd.g_00866
OG0001649	Pran.g_00163	Prbd.g_00360
OG0001651	Pran.g_00628	Prbd.g_01585
OG0001662	Pran.g_00124	Prbd.g_00400
OG0001666	Pran.g_00955	Prbd.g_01880
OG0001667	Pran.g_00897	Prbd.g_01857
OG0001669	Pran.g_00910	Prbd.g_01711, Prbd.g_01712
OG0001685	Pran.g_01281	Prbd.g_00165
OG0001686	Pran.g_00535	Prbd.g_00307
OG0001687	Pran.g_00170	Prbd.g_00353
OG0001688	Pran.g_00165	Prbd.g_00358
OG0001689	Pran.g_01169	Prbd.g_01326
OG0001697	Pran.g_00178	Prbd.g_00173
OG0001698	Pran.g_00166	Prbd.g_00357
OG0001700	Pran.g_01393	Prbd.g_00827
OG0001705	Pran.g_01793	Prbd.g_00840
OG0001707	Pran.g_00147	Prbd.g_00377
OG0001708	Pran.g_00077	Prbd.g_00450
OG0001710	Pran.g_01051	Prbd.g_01445
OG0001711	Pran.g_01769	Prbd.g_01540
OG0001718	Pran.g_01831	Prbd.g_00876
OG0001719	Pran.g_01801	Prbd.g_00848
OG0001720	Pran.g_00581	Prbd.g_01834
OG0001721	Pran.g_01412	Prbd.g_00050
OG0001723	Pran.g_00525	Prbd.g_01892
OG0001725	Pran.g_01803	Prbd.g_00850
OG0001742	Pran.g_01819	Prbd.g_00862
OG0001743	Pran.g_00126	Prbd.g_00398
OG0001744	Pran.g_00890	Prbd.g_01829
OG0001745	Pran.g_00651	Prbd.g_01606
OG0001773	Pran.g_00622	Prbd.g_01580
OG0001774	Pran.g_01501	Prbd.g_00567
OG0001775	Pran.g_00158	Prbd.g_00365
OG0001776	Pran.g_00128	Prbd.g_00396
OG0001777	Pran.g_00521	Prbd.g_01888, Prbd.g_01918
OG0001779	Pran.g_00889, Pran.g_01432	Prbd.g_01828
OG0001781	Pran.g_00606	Prbd.g_01571
OG0001819	Pran.g_01800	Prbd.g_00847
OG0001820	Pran.g_00901	Prbd.g_00041, Prbd.g_01896
OG0001821	Pran.g_01411	Prbd.g_00051
OG0001822	Pran.g_01375	Prbd.g_00070
OG0001823	Pran.g_01280	Prbd.g_00166
OG0001824	Pran.g_00534	Prbd.g_00306
OG0001825	Pran.g_00157	Prbd.g_00366
OG0001826	Pran.g_00155	Prbd.g_00368
OG0001827	Pran.g_00153	Prbd.g_00371
OG0001828	Pran.g_00131	Prbd.g_00393
OG0001829	Pran.g_00127	Prbd.g_00397
OG0001830	Pran.g_00109	Prbd.g_00415
OG0001831	Pran.g_00094	Prbd.g_00426
OG0001832	Pran.g_01468	Prbd.g_01869
OG0001833	Pran.g_00842	Prbd.g_01765
OG0001919	Pran.g_01798	Prbd.g_00844
OG0001920	Pran.g_01470	Prbd.g_00538
OG0001921	Pran.g_01278	Prbd.g_00168
OG0001983	Pran.g_01435, Pran.g_00577	Prbd.g_00032
OG0001984	Pran.g_01366	Prbd.g_00079
OG0001985	Pran.g_00177	Prbd.g_00172
OG0001986	Pran.g_00513	Prbd.g_00290
OG0001987	Pran.g_00524	Prbd.g_01874
OG0001988	Pran.g_01836	Prbd.g_01785
OG0001989	Pran.g_00851	Prbd.g_01775
OG0001990	Pran.g_01773	Prbd.g_00438
OG0002026	Pran.g_01799	Prbd.g_00845
OG0002027	Pran.g_01275	Prbd.g_00170
OG0002028	Pran.g_00529	Prbd.g_00301
OG0002029	Pran.g_00956	Prbd.g_01881
OG0002031	Pran.g_00590	Prbd.g_01563
OG0002032	Pran.g_01218	Prbd.g_01275
OG0002057	Pran.g_00323	Prbd.g_01134
OG0002058	Pran.g_00252	Prbd.g_01060
OG0002059	Pran.g_01830	Prbd.g_00875
OG0002060	Pran.g_01828	Prbd.g_00873
OG0002061	Pran.g_01796	Prbd.g_00842
OG0002064	Pran.g_01712	Prbd.g_00776
OG0002065	Pran.g_01619	Prbd.g_00683
OG0002066	Pran.g_01612	Prbd.g_00677
OG0002067	Pran.g_01461	Prbd.g_00006
OG0002068	Pran.g_01424	Prbd.g_00042
OG0002069	Pran.g_01421	Prbd.g_00044
OG0002070	Pran.g_01374	Prbd.g_00071
OG0002071	Pran.g_01368	Prbd.g_00077
OG0002072	Pran.g_01360	Prbd.g_00085
OG0002073	Pran.g_01338	Prbd.g_00107
OG0002074	Pran.g_01286	Prbd.g_00159
OG0002075	Pran.g_01274	Prbd.g_00171
OG0002076	Pran.g_00441	Prbd.g_00218
OG0002077	Pran.g_00530	Prbd.g_00302
OG0002078	Pran.g_00533	Prbd.g_00305
OG0002079	Pran.g_00538	Prbd.g_00310
OG0002080	Pran.g_00556	Prbd.g_00328
OG0002081	Pran.g_00171	Prbd.g_00352
OG0002082	Pran.g_00162	Prbd.g_00361
OG0002083	Pran.g_00151	Prbd.g_00373
OG0002084	Pran.g_00150	Prbd.g_00374
OG0002085	Pran.g_00143	Prbd.g_00381
OG0002086	Pran.g_00138	Prbd.g_00386
OG0002087	Pran.g_00137	Prbd.g_00387
OG0002088	Pran.g_00136	Prbd.g_00388
OG0002089	Pran.g_00111	Prbd.g_00413
OG0002090	Pran.g_00106	Prbd.g_00417
OG0002091	Pran.g_00084	Prbd.g_00443
OG0002093	Pran.g_00907	Prbd.g_01897
OG0002094	Pran.g_00896	Prbd.g_01856
OG0002095	Pran.g_00893	Prbd.g_01831
OG0002099	Pran.g_00645	Prbd.g_01599
OG0002100	Pran.g_00633	Prbd.g_01590
OG0002101	Pran.g_00630	Prbd.g_01587
OG0002102	Pran.g_00625	Prbd.g_01583
OG0002103	Pran.g_00623	Prbd.g_01581
OG0002104	Pran.g_00621	Prbd.g_01579
OG0002105	Pran.g_00975	Prbd.g_01520
OG0002107	Pran.g_01774	Prbd.g_00437
OG0002108	Pran.g_00909	Prbd.g_00530
OG0002146	Pran.g_01682	Prbd.g_00746
OG0002147	Pran.g_01469	Prbd.g_00537
OG0002148	Pran.g_01426	Prbd.g_00035
OG0002149	Pran.g_01406	Prbd.g_00057
OG0002150	Pran.g_01427	Prbd.g_00303
OG0002151	Pran.g_00107	Prbd.g_00416
OG0002152	Pran.g_00902	Prbd.g_01862
OG0002153	Pran.g_00531	Prbd.g_00304
OG0002215	Pran.g_00578	Prbd.g_00033
OG0002216	Pran.g_00900	Prbd.g_00040
OG0002217	Pran.g_01355	Prbd.g_00090
OG0002218	Pran.g_01279	Prbd.g_00167
OG0002219	Pran.g_00122	Prbd.g_00402
OG0002220	Pran.g_01433	Prbd.g_01883
OG0002221	Pran.g_00892	Prbd.g_01830
OG0002222	Pran.g_00612	Prbd.g_01574
OG0002223	Pran.g_00527	Prbd.g_01555
OG0002224	Pran.g_01805	Prbd.g_00851
OG0002225	Pran.g_01775	Prbd.g_00436
OG0002226	Pran.g_01462	Prbd.g_00005
OG0002263	Pran.g_01409	Prbd.g_00054
OG0002264	Pran.g_01314	Prbd.g_00131
OG0002267	Pran.g_00597	Prbd.g_01877
OG0002271	Pran.g_01430	Prbd.g_01556
OG0002275	Pran.g_00934	Prbd.g_00532
OG0002310	Pran.g_01818	Prbd.g_00861
OG0002311	Pran.g_01782	Prbd.g_00834
OG0002312	Pran.g_01402	Prbd.g_00060
OG0002313	Pran.g_01369	Prbd.g_00076
OG0002314	Pran.g_01276	Prbd.g_00169
OG0002315	Pran.g_01474	Prbd.g_00300
OG0002316	Pran.g_00176	Prbd.g_00347
OG0002317	Pran.g_00119	Prbd.g_00404
OG0002318	Pran.g_00116	Prbd.g_00407
OG0002321	Pran.g_00798	Prbd.g_01741
OG0002322	Pran.g_00631	Prbd.g_01588
OG0002323	Pran.g_00594	Prbd.g_01564
OG0002324	Pran.g_00924	Prbd.g_01551
