Orthogroup	Pran	Praj
OG0001150	Pran.g_00837	Praj.g_01579
OG0001151	Pran.g_00826	Praj.g_01590
OG0001152	Pran.g_00825	Praj.g_01591
OG0001153	Pran.g_00701	Praj.g_01662
OG0001154	Pran.g_00700	Praj.g_01663
OG0001155	Pran.g_00688	Praj.g_01679
OG0001156	Pran.g_00685	Praj.g_01682
OG0001157	Pran.g_00684	Praj.g_01683
OG0001158	Pran.g_00683	Praj.g_01684
OG0001159	Pran.g_00682	Praj.g_01685
OG0001160	Pran.g_00658	Praj.g_01711
OG0001161	Pran.g_00646	Praj.g_01499
OG0001162	Pran.g_00632	Praj.g_01723
OG0001163	Pran.g_00962	Praj.g_01761
OG0001164	Pran.g_00966	Praj.g_01765
OG0001165	Pran.g_00969	Praj.g_01767
OG0001166	Pran.g_00989	Praj.g_01785
OG0001167	Pran.g_01006	Praj.g_01803
OG0001168	Pran.g_01008	Praj.g_01804
OG0001169	Pran.g_01010	Praj.g_01806
OG0001170	Pran.g_01012	Praj.g_01808
OG0001171	Pran.g_01021	Praj.g_01818
OG0001172	Pran.g_01035	Praj.g_01872
OG0001173	Pran.g_01036	Praj.g_01873
OG0001174	Pran.g_01045	Praj.g_01881
OG0001175	Pran.g_01046	Praj.g_01882
OG0001176	Pran.g_01053	Praj.g_01893
OG0001177	Pran.g_01055	Praj.g_01891
OG0001178	Pran.g_01060	Praj.g_01236
OG0001179	Pran.g_01089	Praj.g_01935
OG0001180	Pran.g_01111	Praj.g_01958
OG0001181	Pran.g_01115	Praj.g_01962
OG0001182	Pran.g_01122	Praj.g_01970
OG0001183	Pran.g_01126	Praj.g_01976
OG0001184	Pran.g_01141	Praj.g_01992
OG0001185	Pran.g_01155	Praj.g_02007
OG0001186	Pran.g_01178	Praj.g_02046
OG0001187	Pran.g_01183	Praj.g_02060
OG0001188	Pran.g_01185	Praj.g_02062
OG0001190	Pran.g_01205	Praj.g_02084
OG0001191	Pran.g_01215	Praj.g_02094
OG0001192	Pran.g_01220	Praj.g_02099
OG0001193	Pran.g_01230	Praj.g_02112
OG0001194	Pran.g_01231	Praj.g_02113
OG0001195	Pran.g_01232	Praj.g_02114
OG0001196	Pran.g_01245	Praj.g_02136
OG0001197	Pran.g_01246	Praj.g_02138
OG0001198	Pran.g_01254	Praj.g_02146
OG0001199	Pran.g_00358	Praj.g_00112
OG0001200	Pran.g_00356	Praj.g_00114
OG0001201	Pran.g_00325	Praj.g_00146
OG0001202	Pran.g_00233	Praj.g_00239
OG0001204	Pran.g_01949	Praj.g_00284
OG0001205	Pran.g_01735	Praj.g_00439
OG0001206	Pran.g_01716	Praj.g_00458
OG0001207	Pran.g_01701	Praj.g_00469
OG0001208	Pran.g_01696	Praj.g_00475
OG0001209	Pran.g_01643	Praj.g_00526
OG0001210	Pran.g_01638	Praj.g_00531
OG0001211	Pran.g_01628	Praj.g_00541
OG0001212	Pran.g_01582	Praj.g_00583
OG0001213	Pran.g_01549	Praj.g_00617
OG0001214	Pran.g_01541	Praj.g_00625
OG0001215	Pran.g_01488	Praj.g_00683
OG0001216	Pran.g_01458	Praj.g_00700
OG0001217	Pran.g_01415	Praj.g_00091
OG0001218	Pran.g_01407	Praj.g_00740
OG0001219	Pran.g_01354	Praj.g_00915
OG0001220	Pran.g_01292	Praj.g_00825
OG0001221	Pran.g_00440	Praj.g_00899
OG0001222	Pran.g_00479	Praj.g_00847
OG0001223	Pran.g_00505	Praj.g_00964
OG0001225	Pran.g_00566	Praj.g_01022
OG0001227	Pran.g_00141	Praj.g_01045
OG0001228	Pran.g_00015	Praj.g_01411
OG0001229	Pran.g_00843	Praj.g_01160
OG0001230	Pran.g_00741	Praj.g_01623
OG0001231	Pran.g_00634	Praj.g_00744
OG0001232	Pran.g_00993	Praj.g_01789
OG0001233	Pran.g_01013	Praj.g_01809
OG0001234	Pran.g_01048	Praj.g_01884
OG0001235	Pran.g_01057	Praj.g_01888
OG0001237	Pran.g_01142	Praj.g_01993
OG0001238	Pran.g_01216	Praj.g_02095
OG0001239	Pran.g_00361	Praj.g_00109
OG0001240	Pran.g_00340	Praj.g_00131
OG0001241	Pran.g_00332	Praj.g_00140
OG0001242	Pran.g_00314	Praj.g_00159
OG0001244	Pran.g_00293	Praj.g_00182
OG0001245	Pran.g_01815	Praj.g_01244
OG0001246	Pran.g_01674	Praj.g_00496
OG0001247	Pran.g_01495	Praj.g_00676
OG0001248	Pran.g_01493	Praj.g_00678
OG0001249	Pran.g_01365	Praj.g_00373
OG0001251	Pran.g_00414	Praj.g_01858
OG0001252	Pran.g_00559	Praj.g_01015
OG0001253	Pran.g_00140	Praj.g_01728
OG0001254	Pran.g_00091	Praj.g_01834
OG0001255	Pran.g_00076	Praj.g_01477
OG0001256	Pran.g_00641	Praj.g_01719
OG0001257	Pran.g_00635	Praj.g_01724
OG0001259	Pran.g_01011	Praj.g_01807
OG0001260	Pran.g_01027	Praj.g_01824
OG0001261	Pran.g_01097	Praj.g_01943
OG0001262	Pran.g_01200	Praj.g_02077
OG0001264	Pran.g_01952	Praj.g_01902, Praj.g_00375, Praj.g_01898, Praj.g_01595
OG0001269	Pran.g_01835	Praj.g_00824
OG0001273	Pran.g_01547	Praj.g_00619
OG0001277	Pran.g_00152	Praj.g_02123
OG0001279	Pran.g_00609	Praj.g_01155
OG0001280	Pran.g_00877	Praj.g_01527
OG0001281	Pran.g_00871	Praj.g_01533
OG0001282	Pran.g_00840	Praj.g_01576
OG0001283	Pran.g_00820	Praj.g_02132
OG0001284	Pran.g_00663	Praj.g_01705
OG0001285	Pran.g_00996	Praj.g_01792
OG0001286	Pran.g_01109	Praj.g_01956
OG0001287	Pran.g_01162	Praj.g_02014
OG0001288	Pran.g_01171	Praj.g_02025
OG0001289	Pran.g_00345	Praj.g_00125
OG0001290	Pran.g_00333	Praj.g_00139
OG0001294	Pran.g_01817	Praj.g_01564, Praj.g_01497
OG0001295	Pran.g_01711	Praj.g_01485
OG0001296	Pran.g_01669	Praj.g_00501
OG0001297	Pran.g_01664	Praj.g_00506
OG0001299	Pran.g_01512	Praj.g_00655
OG0001300	Pran.g_01485	Praj.g_00687
OG0001301	Pran.g_01482	Praj.g_00689
OG0001302	Pran.g_01356	Praj.g_00913
OG0001303	Pran.g_01434	Praj.g_01344
OG0001304	Pran.g_00553	Praj.g_01006
OG0001305	Pran.g_00572	Praj.g_00842
OG0001306	Pran.g_00074	Praj.g_01475
OG0001308	Pran.g_00723	Praj.g_01642
OG0001309	Pran.g_00637	Praj.g_00510
OG0001310	Pran.g_00982	Praj.g_01779
OG0001311	Pran.g_00545	Praj.g_00998
OG0001312	Pran.g_00468	Praj.g_00924
OG0001315	Pran.g_00371	Praj.g_01974
OG0001316	Pran.g_00294	Praj.g_00180
OG0001317	Pran.g_00198	Praj.g_00274
OG0001318	Pran.g_01936	Praj.g_00295
OG0001320	Pran.g_01813	Praj.g_01148
OG0001321	Pran.g_01726	Praj.g_00445
OG0001322	Pran.g_01725	Praj.g_00446
OG0001324	Pran.g_01484	Praj.g_00688
OG0001325	Pran.g_01455	Praj.g_00703
OG0001326	Pran.g_00184	Praj.g_01850
OG0001327	Pran.g_00167	Praj.g_00876
OG0001328	Pran.g_00142	Praj.g_00895
OG0001329	Pran.g_00101	Praj.g_01727
OG0001331	Pran.g_00835	Praj.g_01581
OG0001332	Pran.g_00690	Praj.g_01677
OG0001334	Pran.g_01129	Praj.g_01979
OG0001335	Pran.g_01130	Praj.g_01980
OG0001336	Pran.g_01242	Praj.g_02133
OG0001339	Pran.g_00330	Praj.g_00142
OG0001340	Pran.g_01866	Praj.g_00368
OG0001341	Pran.g_01418	Praj.g_00069
OG0001342	Pran.g_01361	Praj.g_01316, Praj.g_01051
OG0001343	Pran.g_00411	Praj.g_00867
OG0001344	Pran.g_00056	Praj.g_01457
OG0001345	Pran.g_00041	Praj.g_01441
OG0001346	Pran.g_00875	Praj.g_01529
OG0001348	Pran.g_00604	Praj.g_01082
OG0001350	Pran.g_00195	Praj.g_00277
OG0001352	Pran.g_01498	Praj.g_00672
OG0001354	Pran.g_00497	Praj.g_00956
OG0001356	Pran.g_01390	Praj.g_01119
OG0001358	Pran.g_01558	Praj.g_00608
OG0001359	Pran.g_00412	Praj.g_00868
OG0001360	Pran.g_00139	Praj.g_01439
OG0001362	Pran.g_00719	Praj.g_01646
OG0001363	Pran.g_00717	Praj.g_00454
OG0001365	Pran.g_01209	Praj.g_02088
OG0001371	Pran.g_01499	Praj.g_00671
OG0001372	Pran.g_01379	Praj.g_00042
OG0001373	Pran.g_00183	Praj.g_01849
OG0001374	Pran.g_00191	Praj.g_01857
OG0001375	Pran.g_00192	Praj.g_00866
OG0001376	Pran.g_00173	Praj.g_00854
OG0001377	Pran.g_00172	Praj.g_00855
OG0001378	Pran.g_00130	Praj.g_00428
OG0001380	Pran.g_00852	Praj.g_01484
OG0001381	Pran.g_00847	Praj.g_01573
OG0001384	Pran.g_01464	Praj.g_01084, Praj.g_01070
OG0001385	Pran.g_00180	Praj.g_01846
OG0001386	Pran.g_00181	Praj.g_01847
OG0001387	Pran.g_00182	Praj.g_01848
OG0001388	Pran.g_00185	Praj.g_01851
OG0001389	Pran.g_00186	Praj.g_01852
OG0001390	Pran.g_00187	Praj.g_01853
OG0001391	Pran.g_00188	Praj.g_01854
OG0001392	Pran.g_00189	Praj.g_01855
OG0001393	Pran.g_00190	Praj.g_01856
OG0001394	Pran.g_00444	Praj.g_00903
OG0001395	Pran.g_00555	Praj.g_01009
OG0001397	Pran.g_00718	Praj.g_01647
OG0001398	Pran.g_00596	Praj.g_00717
OG0001403	Pran.g_00394	Praj.g_00030
OG0001404	Pran.g_00364	Praj.g_00106
OG0001405	Pran.g_01868	Praj.g_00361
OG0001406	Pran.g_00174	Praj.g_00853
OG0001407	Pran.g_00161	Praj.g_00858
OG0001408	Pran.g_00156	Praj.g_00082
OG0001409	Pran.g_00053	Praj.g_01453
OG0001413	Pran.g_00648	Praj.g_00745
OG0001414	Pran.g_00203	Praj.g_00268
OG0001415	Pran.g_00201	Praj.g_00270
OG0001417	Pran.g_01709	Praj.g_01496
OG0001418	Pran.g_01494	Praj.g_00677
OG0001419	Pran.g_00160	Praj.g_00736
OG0001420	Pran.g_00121	Praj.g_01142
OG0001421	Pran.g_00640	Praj.g_01720
OG0001422	Pran.g_00607	Praj.g_01041
OG0001423	Pran.g_01777	Praj.g_01598
OG0001424	Pran.g_00145, Pran.g_00415	Praj.g_01395
OG0001425	Pran.g_01219	Praj.g_02098
OG0001429	Pran.g_01353	Praj.g_00916
OG0001432	Pran.g_00650	Praj.g_00988
OG0001433	Pran.g_01391	Praj.g_01118
OG0001434	Pran.g_00448	Praj.g_00908
OG0001437	Pran.g_00202	Praj.g_00269
OG0001439	Pran.g_01887	Praj.g_00342
OG0001440	Pran.g_01758, Pran.g_01778	Praj.g_01242
OG0001441	Pran.g_01657	Praj.g_00513
OG0001442	Pran.g_01431	Praj.g_01612
OG0001443	Pran.g_00595	Praj.g_01841
OG0001446	Pran.g_00353	Praj.g_00117
OG0001447	Pran.g_00308	Praj.g_00167
OG0001450	Pran.g_01491	Praj.g_00680
OG0001451	Pran.g_01282	Praj.g_00836
OG0001453	Pran.g_00509	Praj.g_00967
OG0001454	Pran.g_00146	Praj.g_01237
OG0001455	Pran.g_00108, Pran.g_00935	Praj.g_00043
OG0001456	Pran.g_00082	Praj.g_01503
OG0001457	Pran.g_00081	Praj.g_01502
OG0001458	Pran.g_00080	Praj.g_01501
OG0001459	Pran.g_00954	Praj.g_01123
OG0001460	Pran.g_01392	Praj.g_01117
OG0001461	Pran.g_00916	Praj.g_01381
OG0001463	Pran.g_01908	Praj.g_00322
OG0001464	Pran.g_01865	Praj.g_00724
OG0001466	Pran.g_00905	Praj.g_01170
OG0001468	Pran.g_00169	Praj.g_00865
OG0001471	Pran.g_00647	Praj.g_01498
OG0001472	Pran.g_00638	Praj.g_00851, Praj.g_01327
OG0001473	Pran.g_01180	Praj.g_01560
OG0001474	Pran.g_01855	Praj.g_00385
OG0001480	Pran.g_01826	Praj.g_01173
OG0001481	Pran.g_01821	Praj.g_01031
OG0001482	Pran.g_01721	Praj.g_01044
OG0001484	Pran.g_01414	Praj.g_01206
OG0001485	Pran.g_00575, Pran.g_00912	Praj.g_01166
OG0001491	Pran.g_01358	Praj.g_00909
OG0001499	Pran.g_00372	Praj.g_00093
OG0001500	Pran.g_01930	Praj.g_00300
OG0001501	Pran.g_01471	Praj.g_01218
OG0001503	Pran.g_00085	Praj.g_01083
OG0001504	Pran.g_00953	Praj.g_01124
OG0001506	Pran.g_00692	Praj.g_01674
OG0001507	Pran.g_00613	Praj.g_01140
OG0001521	Pran.g_01417	Praj.g_01392, Praj.g_00982
OG0001523	Pran.g_00089	Praj.g_01837
OG0001524	Pran.g_00088	Praj.g_01838
OG0001525	Pran.g_00629	Praj.g_01760, Praj.g_00060
OG0001526	Pran.g_01030	Praj.g_00910
OG0001548	Pran.g_01367	Praj.g_01061
OG0001550	Pran.g_00105	Praj.g_01205
OG0001551	Pran.g_00083	Praj.g_01843
OG0001552	Pran.g_00920	Praj.g_01840
OG0001553	Pran.g_00736	Praj.g_01629
OG0001555	Pran.g_00624	Praj.g_01748
OG0001556	Pran.g_01398	Praj.g_01109
OG0001566	Pran.g_01502	Praj.g_00667
OG0001569	Pran.g_00134	Praj.g_01378
OG0001570	Pran.g_00118	Praj.g_01284
OG0001571	Pran.g_00112	Praj.g_01277
OG0001581	Pran.g_00289	Praj.g_01059
OG0001582	Pran.g_01710	Praj.g_01494
OG0001584	Pran.g_00460	Praj.g_00759
OG0001585	Pran.g_01784	Praj.g_01260
OG0001595	Pran.g_00365	Praj.g_00105
OG0001596	Pran.g_00357	Praj.g_00113
OG0001597	Pran.g_01832	Praj.g_01671
OG0001598	Pran.g_00927	Praj.g_01027
OG0001599	Pran.g_01718	Praj.g_00456
OG0001600	Pran.g_01667	Praj.g_00503
OG0001601	Pran.g_01504	Praj.g_00665
OG0001603	Pran.g_01357	Praj.g_00912
OG0001604	Pran.g_00437	Praj.g_00896
OG0001605	Pran.g_00536	Praj.g_01056
OG0001606	Pran.g_00904	Praj.g_01094
OG0001607	Pran.g_00087	Praj.g_01181
OG0001608	Pran.g_00849	Praj.g_01073
OG0001609	Pran.g_00694	Praj.g_01672
OG0001610	Pran.g_00691	Praj.g_01676
OG0001611	Pran.g_00626	Praj.g_01096
OG0001612	Pran.g_01428	Praj.g_01199
OG0001613	Pran.g_01124	Praj.g_01973
OG0001626	Pran.g_01419	Praj.g_01230
OG0001629	Pran.g_01404	Praj.g_01138
OG0001630	Pran.g_00419	Praj.g_00873
OG0001631	Pran.g_00164	Praj.g_00725
OG0001632	Pran.g_00520	Praj.g_01146
OG0001633	Pran.g_00844	Praj.g_01866
OG0001634	Pran.g_00610	Praj.g_00658
OG0001648	Pran.g_01822	Praj.g_01741
OG0001649	Pran.g_00163	Praj.g_00857
OG0001651	Pran.g_00628	Praj.g_01069
OG0001662	Pran.g_00124	Praj.g_01319
OG0001666	Pran.g_00955	Praj.g_01122
OG0001667	Pran.g_00897	Praj.g_01164
OG0001668	Pran.g_00592	Praj.g_01500
OG0001684	Pran.g_01589	Praj.g_00374
OG0001688	Pran.g_00165	Praj.g_00977, Praj.g_01394
OG0001689	Pran.g_01169	Praj.g_02023
OG0001697	Pran.g_00178	Praj.g_00911
OG0001698	Pran.g_00166	Praj.g_01600
OG0001700	Pran.g_01393	Praj.g_01116
OG0001708	Pran.g_00077	Praj.g_01479
OG0001711	Pran.g_01769	Praj.g_01287, Praj.g_01374
OG0001718	Pran.g_01831	Praj.g_01095
OG0001719	Pran.g_01801	Praj.g_01225
OG0001721	Pran.g_01412	Praj.g_01295, Praj.g_01733
OG0001722	Pran.g_00417	Praj.g_00871
OG0001723	Pran.g_00525	Praj.g_01738
OG0001724	Pran.g_01425	Praj.g_01252, Praj.g_01256, Praj.g_01258
OG0001742	Pran.g_01819	Praj.g_01207
OG0001743	Pran.g_00126	Praj.g_01270
OG0001744	Pran.g_00890	Praj.g_01219
OG0001772	Pran.g_01790, Pran.g_00929	Praj.g_01208
OG0001774	Pran.g_01501	Praj.g_00668
OG0001775	Pran.g_00158	Praj.g_00092
OG0001776	Pran.g_00128	Praj.g_01052
OG0001779	Pran.g_00889, Pran.g_01432	Praj.g_01186
OG0001781	Pran.g_00606	Praj.g_01215
OG0001819	Pran.g_01800	Praj.g_01034
OG0001820	Pran.g_00901	Praj.g_01178
OG0001821	Pran.g_01411	Praj.g_01150
OG0001822	Pran.g_01375	Praj.g_00983
OG0001823	Pran.g_01280	Praj.g_01299
OG0001824	Pran.g_00534	Praj.g_00729
OG0001825	Pran.g_00157	Praj.g_01028
OG0001826	Pran.g_00155	Praj.g_00737
OG0001827	Pran.g_00153	Praj.g_01043
OG0001828	Pran.g_00131	Praj.g_00081
OG0001829	Pran.g_00127	Praj.g_01137
OG0001830	Pran.g_00109	Praj.g_01172
OG0001831	Pran.g_00094	Praj.g_01058
OG0001832	Pran.g_01468	Praj.g_01296
OG0001833	Pran.g_00842	Praj.g_01574
OG0001835	Pran.g_01785	Praj.g_01373
OG0001920	Pran.g_01470	Praj.g_01241
OG0001921	Pran.g_01278	Praj.g_01350
OG0001984	Pran.g_01366	Praj.g_00741
OG0001987	Pran.g_00524	Praj.g_01330
OG0001988	Pran.g_01836	Praj.g_01169
OG0001990	Pran.g_01773	Praj.g_00066
OG0001991	Pran.g_01387	Praj.g_01120
OG0002062	Pran.g_00102	Praj.g_01125
OG0002147	Pran.g_01469	Praj.g_01251
OG0002227	Pran.g_01396	Praj.g_01111
OG0002271	Pran.g_01430	Praj.g_01353
OG0002273	Pran.g_00860	Praj.g_01179
OG0002316	Pran.g_00176	Praj.g_00863
OG0002325	Pran.g_00096	Praj.g_01210
OG0002327	Pran.g_00600	Praj.g_01292
OG0002372	Pran.g_00617	Praj.g_01839
OG0002374	Pran.g_01389	Praj.g_01114
OG0002423	Pran.g_01272	Praj.g_01268
OG0002692	Pran.g_01765	Praj.g_01341
OG0002701	Pran.g_01383	Praj.g_01127, Praj.g_01245
OG0003017	Pran.g_01397	Praj.g_01110
OG0003021	Pran.g_01273	Praj.g_01285
