Orthogroup	Pran	Praa
OG0001148	Pran.g_00839	Praa.g_01368
OG0001149	Pran.g_00838	Praa.g_01369
OG0001150	Pran.g_00837	Praa.g_01370
OG0001151	Pran.g_00826	Praa.g_01381
OG0001152	Pran.g_00825	Praa.g_01382
OG0001153	Pran.g_00701	Praa.g_01508
OG0001154	Pran.g_00700	Praa.g_01509
OG0001155	Pran.g_00688	Praa.g_01521
OG0001156	Pran.g_00685	Praa.g_01524
OG0001157	Pran.g_00684	Praa.g_01525
OG0001158	Pran.g_00683	Praa.g_01526
OG0001159	Pran.g_00682	Praa.g_01527
OG0001160	Pran.g_00658	Praa.g_01552
OG0001161	Pran.g_00646	Praa.g_01565
OG0001162	Pran.g_00632	Praa.g_01576
OG0001163	Pran.g_00962	Praa.g_01627
OG0001164	Pran.g_00966	Praa.g_01631
OG0001165	Pran.g_00969	Praa.g_01634
OG0001166	Pran.g_00989	Praa.g_01654
OG0001167	Pran.g_01006	Praa.g_01672
OG0001168	Pran.g_01008	Praa.g_01674
OG0001169	Pran.g_01010	Praa.g_01676
OG0001170	Pran.g_01012	Praa.g_01678
OG0001171	Pran.g_01021	Praa.g_01688
OG0001172	Pran.g_01035	Praa.g_01702
OG0001173	Pran.g_01036	Praa.g_01703
OG0001174	Pran.g_01045	Praa.g_01711
OG0001175	Pran.g_01046	Praa.g_01712
OG0001176	Pran.g_01053	Praa.g_01719
OG0001177	Pran.g_01055	Praa.g_01722
OG0001178	Pran.g_01060	Praa.g_01727
OG0001179	Pran.g_01089	Praa.g_01759
OG0001180	Pran.g_01111	Praa.g_01781
OG0001181	Pran.g_01115	Praa.g_01785
OG0001182	Pran.g_01122	Praa.g_01792
OG0001183	Pran.g_01126	Praa.g_01797
OG0001184	Pran.g_01141	Praa.g_01813
OG0001185	Pran.g_01155	Praa.g_01827
OG0001186	Pran.g_01178	Praa.g_01850
OG0001187	Pran.g_01183	Praa.g_01854
OG0001188	Pran.g_01185	Praa.g_01857
OG0001190	Pran.g_01205	Praa.g_01878
OG0001191	Pran.g_01215	Praa.g_01888
OG0001192	Pran.g_01220	Praa.g_01892
OG0001193	Pran.g_01230	Praa.g_01902
OG0001194	Pran.g_01231	Praa.g_01903
OG0001195	Pran.g_01232	Praa.g_01904
OG0001196	Pran.g_01245	Praa.g_01917
OG0001197	Pran.g_01246	Praa.g_01918
OG0001198	Pran.g_01254	Praa.g_01925
OG0001199	Pran.g_00358	Praa.g_00074
OG0001200	Pran.g_00356	Praa.g_00076
OG0001201	Pran.g_00325	Praa.g_00108
OG0001202	Pran.g_00233	Praa.g_00199
OG0001204	Pran.g_01949	Praa.g_00243
OG0001205	Pran.g_01735	Praa.g_00444
OG0001206	Pran.g_01716	Praa.g_00462
OG0001207	Pran.g_01701	Praa.g_00477
OG0001208	Pran.g_01696	Praa.g_00482
OG0001209	Pran.g_01643	Praa.g_00535
OG0001210	Pran.g_01638	Praa.g_00540
OG0001211	Pran.g_01628	Praa.g_00551
OG0001212	Pran.g_01582	Praa.g_00596
OG0001213	Pran.g_01549	Praa.g_00629
OG0001214	Pran.g_01541	Praa.g_00637
OG0001215	Pran.g_01488	Praa.g_00690
OG0001216	Pran.g_01458	Praa.g_00713
OG0001217	Pran.g_01415	Praa.g_00751
OG0001218	Pran.g_01407	Praa.g_00758
OG0001219	Pran.g_01354	Praa.g_00791
OG0001220	Pran.g_01292	Praa.g_00856
OG0001221	Pran.g_00440	Praa.g_00918
OG0001222	Pran.g_00479	Praa.g_00956
OG0001223	Pran.g_00505	Praa.g_00982
OG0001225	Pran.g_00566	Praa.g_01037
OG0001226	Pran.g_00159	Praa.g_01064
OG0001227	Pran.g_00141	Praa.g_01083
OG0001228	Pran.g_00015	Praa.g_01204
OG0001229	Pran.g_00843	Praa.g_01364
OG0001230	Pran.g_00741	Praa.g_01468
OG0001231	Pran.g_00634	Praa.g_01574
OG0001232	Pran.g_00993	Praa.g_01658
OG0001233	Pran.g_01013	Praa.g_01679
OG0001234	Pran.g_01048	Praa.g_01714
OG0001235	Pran.g_01057	Praa.g_01724
OG0001237	Pran.g_01142	Praa.g_01814
OG0001238	Pran.g_01216	Praa.g_01889
OG0001239	Pran.g_00361	Praa.g_00071
OG0001240	Pran.g_00340	Praa.g_00093
OG0001241	Pran.g_00332	Praa.g_00101
OG0001242	Pran.g_00314	Praa.g_00119
OG0001244	Pran.g_00293	Praa.g_00141
OG0001245	Pran.g_01815	Praa.g_00379
OG0001246	Pran.g_01674	Praa.g_00504
OG0001247	Pran.g_01495	Praa.g_00683
OG0001248	Pran.g_01493	Praa.g_00685
OG0001249	Pran.g_01365	Praa.g_00780
OG0001250	Pran.g_01303	Praa.g_00845
OG0001251	Pran.g_00414	Praa.g_00893
OG0001252	Pran.g_00559	Praa.g_01030
OG0001253	Pran.g_00140	Praa.g_01084
OG0001254	Pran.g_00091	Praa.g_01129
OG0001255	Pran.g_00076	Praa.g_01144
OG0001256	Pran.g_00641	Praa.g_01567
OG0001257	Pran.g_00635	Praa.g_01573
OG0001258	Pran.g_00967	Praa.g_01632
OG0001259	Pran.g_01011	Praa.g_01677
OG0001260	Pran.g_01027	Praa.g_01694
OG0001261	Pran.g_01097	Praa.g_01767
OG0001262	Pran.g_01200	Praa.g_01872
OG0001264	Pran.g_01952	Praa.g_00038
OG0001265	Pran.g_00315	Praa.g_00118
OG0001266	Pran.g_00229	Praa.g_00203
OG0001267	Pran.g_01914	Praa.g_00280
OG0001268	Pran.g_01856	Praa.g_00339
OG0001269	Pran.g_01835	Praa.g_00358
OG0001270	Pran.g_01746	Praa.g_00434
OG0001271	Pran.g_01706	Praa.g_00472
OG0001272	Pran.g_01692	Praa.g_00486
OG0001273	Pran.g_01547	Praa.g_00631
OG0001274	Pran.g_01473	Praa.g_00703
OG0001275	Pran.g_00515	Praa.g_00992
OG0001276	Pran.g_00543	Praa.g_01014
OG0001277	Pran.g_00152	Praa.g_01072
OG0001278	Pran.g_00010	Praa.g_01209
OG0001279	Pran.g_00609	Praa.g_01257
OG0001280	Pran.g_00877	Praa.g_01317
OG0001281	Pran.g_00871	Praa.g_01323
OG0001282	Pran.g_00840	Praa.g_01367
OG0001283	Pran.g_00820	Praa.g_01386
OG0001284	Pran.g_00663	Praa.g_01547
OG0001285	Pran.g_00996	Praa.g_01661
OG0001286	Pran.g_01109	Praa.g_01779
OG0001287	Pran.g_01162	Praa.g_01834
OG0001288	Pran.g_01171	Praa.g_01843
OG0001289	Pran.g_00345	Praa.g_00087
OG0001290	Pran.g_00333	Praa.g_00100
OG0001291	Pran.g_00299	Praa.g_00135
OG0001292	Pran.g_01944	Praa.g_00248
OG0001293	Pran.g_01932	Praa.g_00261
OG0001294	Pran.g_01817	Praa.g_00377
OG0001295	Pran.g_01711	Praa.g_00467
OG0001296	Pran.g_01669	Praa.g_00509
OG0001297	Pran.g_01664	Praa.g_00514
OG0001298	Pran.g_01601	Praa.g_00577
OG0001299	Pran.g_01512	Praa.g_00666
OG0001300	Pran.g_01485	Praa.g_00693
OG0001301	Pran.g_01482	Praa.g_00696
OG0001302	Pran.g_01356	Praa.g_00789
OG0001303	Pran.g_01434	Praa.g_00996
OG0001304	Pran.g_00553	Praa.g_01024
OG0001305	Pran.g_00572	Praa.g_01043
OG0001306	Pran.g_00074	Praa.g_01146
OG0001308	Pran.g_00723	Praa.g_01486
OG0001309	Pran.g_00637	Praa.g_01571
OG0001310	Pran.g_00982	Praa.g_01647
OG0001315	Pran.g_00371	Praa.g_00062
OG0001316	Pran.g_00294	Praa.g_00140
OG0001317	Pran.g_00198	Praa.g_00234
OG0001318	Pran.g_01936	Praa.g_00256
OG0001319	Pran.g_01921	Praa.g_00272
OG0001320	Pran.g_01813	Praa.g_00380
OG0001321	Pran.g_01726	Praa.g_00450
OG0001322	Pran.g_01725	Praa.g_00451
OG0001323	Pran.g_01659	Praa.g_00519
OG0001324	Pran.g_01484	Praa.g_00694
OG0001325	Pran.g_01455	Praa.g_00716
OG0001326	Pran.g_00184	Praa.g_00881
OG0001327	Pran.g_00167	Praa.g_01055
OG0001328	Pran.g_00142	Praa.g_01082
OG0001329	Pran.g_00101	Praa.g_01123
OG0001331	Pran.g_00835	Praa.g_01372
OG0001332	Pran.g_00690	Praa.g_01519
OG0001333	Pran.g_01007	Praa.g_01673
OG0001334	Pran.g_01129	Praa.g_01800
OG0001335	Pran.g_01130	Praa.g_01801
OG0001336	Pran.g_01242	Praa.g_01914
OG0001339	Pran.g_00330	Praa.g_00103
OG0001340	Pran.g_01866	Praa.g_00328
OG0001341	Pran.g_01418	Praa.g_00749
OG0001342	Pran.g_01361	Praa.g_00784
OG0001343	Pran.g_00411	Praa.g_00890
OG0001344	Pran.g_00056	Praa.g_01163
OG0001345	Pran.g_00041	Praa.g_01178
OG0001346	Pran.g_00875	Praa.g_01319
OG0001348	Pran.g_00604	Praa.g_01595
OG0001349	Pran.g_00805	Praa.g_01624, Praa.g_01794
OG0001350	Pran.g_00195	Praa.g_00237
OG0001352	Pran.g_01498	Praa.g_00680
OG0001353	Pran.g_01311	Praa.g_00836
OG0001354	Pran.g_00497	Praa.g_00974
OG0001358	Pran.g_01558	Praa.g_00620
OG0001359	Pran.g_00412	Praa.g_00891
OG0001360	Pran.g_00139	Praa.g_01085
OG0001361	Pran.g_00044	Praa.g_01175
OG0001362	Pran.g_00719	Praa.g_01490
OG0001363	Pran.g_00717	Praa.g_01492
OG0001364	Pran.g_01132	Praa.g_01803
OG0001365	Pran.g_01209	Praa.g_01882
OG0001371	Pran.g_01499	Praa.g_00679
OG0001372	Pran.g_01408	Praa.g_00757
OG0001373	Pran.g_00183	Praa.g_00880
OG0001374	Pran.g_00191	Praa.g_00888
OG0001375	Pran.g_00192	Praa.g_00889
OG0001376	Pran.g_00173	Praa.g_01049
OG0001377	Pran.g_00172	Praa.g_01050
OG0001378	Pran.g_00130	Praa.g_01094
OG0001379	Pran.g_00882	Praa.g_01312
OG0001380	Pran.g_00852	Praa.g_01354
OG0001381	Pran.g_00847	Praa.g_01360
OG0001382	Pran.g_00618	Praa.g_01587
OG0001384	Pran.g_01464	Praa.g_00738, Praa.g_01564
OG0001385	Pran.g_00180	Praa.g_00877
OG0001386	Pran.g_00181	Praa.g_00878
OG0001387	Pran.g_00182	Praa.g_00879
OG0001388	Pran.g_00185	Praa.g_00882
OG0001389	Pran.g_00186	Praa.g_00883
OG0001390	Pran.g_00187	Praa.g_00884
OG0001391	Pran.g_00188	Praa.g_00885
OG0001392	Pran.g_00189	Praa.g_00886
OG0001393	Pran.g_00190	Praa.g_00887
OG0001394	Pran.g_00444	Praa.g_00922
OG0001395	Pran.g_00555	Praa.g_01026
OG0001397	Pran.g_00718	Praa.g_01491
OG0001398	Pran.g_00596	Praa.g_01601
OG0001399	Pran.g_01050	Praa.g_01716
OG0001403	Pran.g_00394	Praa.g_00030
OG0001404	Pran.g_00364	Praa.g_00068
OG0001405	Pran.g_01868	Praa.g_00326
OG0001406	Pran.g_00174	Praa.g_01048
OG0001407	Pran.g_00161	Praa.g_01062
OG0001408	Pran.g_00156	Praa.g_01067
OG0001409	Pran.g_00053	Praa.g_01166
OG0001411	Pran.g_00809	Praa.g_01397
OG0001413	Pran.g_00648	Praa.g_01562
OG0001414	Pran.g_00203	Praa.g_00229
OG0001415	Pran.g_00201	Praa.g_00231
OG0001416	Pran.g_01719	Praa.g_00458
OG0001417	Pran.g_01709	Praa.g_00469
OG0001418	Pran.g_01494	Praa.g_00684
OG0001419	Pran.g_00160	Praa.g_01063
OG0001420	Pran.g_00121	Praa.g_01103
OG0001421	Pran.g_00640	Praa.g_01568
OG0001422	Pran.g_00607	Praa.g_01593
OG0001428	Pran.g_00260	Praa.g_00172
OG0001429	Pran.g_01353	Praa.g_00792
OG0001432	Pran.g_00650	Praa.g_01560
OG0001437	Pran.g_00202	Praa.g_00230
OG0001438	Pran.g_01901	Praa.g_00293
OG0001439	Pran.g_01887	Praa.g_00307
OG0001440	Pran.g_01758	Praa.g_00417
OG0001440	Pran.g_01778	Praa.g_00399
OG0001441	Pran.g_01657	Praa.g_00521
OG0001442	Pran.g_01431	Praa.g_00741
OG0001446	Pran.g_00353	Praa.g_00079
OG0001447	Pran.g_00308	Praa.g_00126
OG0001448	Pran.g_01827	Praa.g_00366
OG0001449	Pran.g_01794	Praa.g_00393
OG0001450	Pran.g_01491	Praa.g_00687
OG0001451	Pran.g_01282	Praa.g_00865
OG0001452	Pran.g_00416	Praa.g_00894
OG0001453	Pran.g_00509	Praa.g_00986
OG0001454	Pran.g_00146	Praa.g_01078
OG0001455	Pran.g_00108	Praa.g_01117
OG0001456	Pran.g_00082	Praa.g_01137
OG0001457	Pran.g_00081	Praa.g_01138
OG0001458	Pran.g_00080	Praa.g_01139
OG0001459	Pran.g_00954	Praa.g_01273
OG0001462	Pran.g_00390	Praa.g_00034
OG0001463	Pran.g_01908	Praa.g_00286
OG0001464	Pran.g_01865	Praa.g_00329
OG0001465	Pran.g_01476	Praa.g_00702
OG0001466	Pran.g_00905	Praa.g_00740
OG0001468	Pran.g_00169	Praa.g_01053
OG0001469	Pran.g_00519	Praa.g_01268
OG0001469	Pran.g_01463	Praa.g_01620
OG0001471	Pran.g_00647	Praa.g_01563
OG0001472	Pran.g_00638	Praa.g_01570
OG0001473	Pran.g_01180	Praa.g_01851
OG0001480	Pran.g_01826	Praa.g_00368
OG0001481	Pran.g_01821	Praa.g_00372
OG0001482	Pran.g_01721	Praa.g_00456
OG0001484	Pran.g_01414	Praa.g_01296
OG0001485	Pran.g_00575, Pran.g_00912	Praa.g_01606
OG0001490	Pran.g_00386	Praa.g_00039
OG0001491	Pran.g_01358	Praa.g_00787
OG0001492	Pran.g_00013	Praa.g_01206
OG0001493	Pran.g_00005	Praa.g_01214
OG0001499	Pran.g_00372	Praa.g_00061
OG0001500	Pran.g_01930	Praa.g_00263
OG0001501	Pran.g_01471	Praa.g_00705
OG0001502	Pran.g_01373	Praa.g_00772
OG0001503	Pran.g_00085	Praa.g_01134
OG0001506	Pran.g_00692	Praa.g_01517
OG0001507	Pran.g_00613	Praa.g_01619
OG0001521	Pran.g_01417	Praa.g_00750
OG0001523	Pran.g_00089	Praa.g_01131
OG0001524	Pran.g_00088	Praa.g_01132
OG0001525	Pran.g_00629	Praa.g_01579
OG0001526	Pran.g_01030	Praa.g_01698, Praa.g_01611
OG0001546	Pran.g_01654	Praa.g_00524
OG0001547	Pran.g_01371	Praa.g_00774
OG0001548	Pran.g_01367	Praa.g_00778
OG0001550	Pran.g_00105	Praa.g_01120
OG0001551	Pran.g_00083	Praa.g_01136
OG0001552	Pran.g_00920	Praa.g_01223
OG0001553	Pran.g_00736	Praa.g_01473
OG0001554	Pran.g_00639	Praa.g_01569
OG0001555	Pran.g_00624	Praa.g_01583
OG0001565	Pran.g_01757	Praa.g_00416
OG0001566	Pran.g_01502	Praa.g_00676
OG0001567	Pran.g_01372	Praa.g_00773
OG0001568	Pran.g_01370	Praa.g_00775
OG0001569	Pran.g_00134	Praa.g_01090
OG0001570	Pran.g_00118	Praa.g_01106
OG0001571	Pran.g_00112	Praa.g_01113
OG0001572	Pran.g_01768	Praa.g_01251
OG0001581	Pran.g_00289	Praa.g_00144
OG0001582	Pran.g_01710	Praa.g_00468
OG0001583	Pran.g_01359	Praa.g_00786
OG0001584	Pran.g_00460	Praa.g_00937
OG0001585	Pran.g_01784	Praa.g_01262
OG0001587	Pran.g_01029	Praa.g_01696
OG0001595	Pran.g_00365	Praa.g_00067
OG0001596	Pran.g_00357	Praa.g_00075
OG0001597	Pran.g_01832	Praa.g_00361
OG0001598	Pran.g_00927	Praa.g_00397
OG0001599	Pran.g_01718	Praa.g_00460
OG0001600	Pran.g_01667	Praa.g_00511
OG0001601	Pran.g_01504	Praa.g_00674
OG0001602	Pran.g_01477	Praa.g_00701
OG0001603	Pran.g_01357	Praa.g_00788
OG0001604	Pran.g_00437	Praa.g_00915
OG0001605	Pran.g_00536	Praa.g_01007
OG0001606	Pran.g_00904	Praa.g_01069
OG0001607	Pran.g_00087	Praa.g_01133
OG0001608	Pran.g_00849	Praa.g_01357
OG0001609	Pran.g_00694	Praa.g_01515
OG0001610	Pran.g_00691	Praa.g_01518
OG0001611	Pran.g_00626	Praa.g_01581
OG0001612	Pran.g_01428	Praa.g_01607
OG0001613	Pran.g_01124	Praa.g_01795
OG0001626	Pran.g_00616, Pran.g_01419	Praa.g_00748
OG0001628	Pran.g_01405	Praa.g_00760
OG0001629	Pran.g_01404	Praa.g_00761
OG0001630	Pran.g_00419	Praa.g_00897
OG0001631	Pran.g_00164	Praa.g_01058
OG0001632	Pran.g_00520	Praa.g_01260
OG0001633	Pran.g_00844	Praa.g_01363
OG0001648	Pran.g_01822	Praa.g_00371
OG0001649	Pran.g_00163	Praa.g_01060
OG0001651	Pran.g_00628	Praa.g_01580
OG0001662	Pran.g_00124	Praa.g_01100
OG0001666	Pran.g_00955	Praa.g_01272
OG0001667	Pran.g_00897	Praa.g_01292
OG0001668	Pran.g_00592	Praa.g_01625
OG0001684	Pran.g_01589	Praa.g_00589
OG0001685	Pran.g_01281	Praa.g_00867
OG0001686	Pran.g_00535	Praa.g_01006
OG0001687	Pran.g_00170	Praa.g_01052
OG0001688	Pran.g_00165	Praa.g_01057
OG0001689	Pran.g_01169	Praa.g_01841
OG0001697	Pran.g_00178	Praa.g_00875
OG0001698	Pran.g_00166	Praa.g_01056
OG0001705	Pran.g_01793	Praa.g_00394
OG0001707	Pran.g_00147	Praa.g_01077
OG0001708	Pran.g_00077	Praa.g_01142
OG0001710	Pran.g_01051	Praa.g_01717
OG0001718	Pran.g_01831	Praa.g_00362
OG0001719	Pran.g_01801	Praa.g_00386
OG0001720	Pran.g_00581	Praa.g_00412, Praa.g_01299
OG0001721	Pran.g_01412	Praa.g_00752
OG0001722	Pran.g_00417	Praa.g_00895
OG0001723	Pran.g_00525	Praa.g_01258
OG0001724	Pran.g_01425	Praa.g_01622
OG0001742	Pran.g_01819	Praa.g_00375
OG0001743	Pran.g_00126	Praa.g_01098
OG0001744	Pran.g_00890	Praa.g_01304
OG0001745	Pran.g_00651	Praa.g_01559
OG0001773	Pran.g_00622	Praa.g_01585, Praa.g_00411
OG0001774	Pran.g_01501	Praa.g_00677
OG0001775	Pran.g_00158	Praa.g_01065
OG0001776	Pran.g_00128	Praa.g_01096
OG0001777	Pran.g_00521	Praa.g_01263, Praa.g_01231
OG0001779	Pran.g_00889, Pran.g_01432	Praa.g_01305
OG0001780	Pran.g_00799	Praa.g_01438
OG0001781	Pran.g_00606	Praa.g_01594
OG0001819	Pran.g_01800	Praa.g_00387
OG0001820	Pran.g_00901	Praa.g_00744, Praa.g_01254
OG0001821	Pran.g_01411	Praa.g_00753
OG0001822	Pran.g_01375	Praa.g_00770
OG0001823	Pran.g_01280	Praa.g_00868
OG0001824	Pran.g_00534	Praa.g_01005
OG0001825	Pran.g_00157	Praa.g_01066
OG0001826	Pran.g_00155	Praa.g_01068
OG0001827	Pran.g_00153	Praa.g_01071
OG0001828	Pran.g_00131	Praa.g_01093
OG0001829	Pran.g_00127	Praa.g_01097
OG0001830	Pran.g_00109	Praa.g_01116
OG0001831	Pran.g_00094	Praa.g_01126
OG0001832	Pran.g_01468	Praa.g_01281
OG0001833	Pran.g_00842	Praa.g_01365
OG0001834	Pran.g_00802	Praa.g_01436
OG0001919	Pran.g_01798	Praa.g_00390
OG0001920	Pran.g_01470	Praa.g_00706
OG0001921	Pran.g_01278	Praa.g_00870
OG0001922	Pran.g_00861	Praa.g_01333
OG0001923	Pran.g_00793	Praa.g_01389
OG0001983	Pran.g_01435, Pran.g_00577	Praa.g_00736
OG0001984	Pran.g_01366	Praa.g_00779
OG0001985	Pran.g_00177	Praa.g_00874
OG0001986	Pran.g_00513	Praa.g_00990
OG0001987	Pran.g_00524	Praa.g_01278
OG0001988	Pran.g_01836	Praa.g_01341
OG0001989	Pran.g_00851	Praa.g_01355
OG0002026	Pran.g_01799	Praa.g_00389
OG0002027	Pran.g_01275	Praa.g_00872
OG0002028	Pran.g_00529	Praa.g_01001
OG0002029	Pran.g_00956	Praa.g_01271
OG0002031	Pran.g_00590	Praa.g_01604
OG0002032	Pran.g_01218	Praa.g_01891
OG0002057	Pran.g_00323	Praa.g_00110
OG0002058	Pran.g_00252	Praa.g_00180
OG0002059	Pran.g_01830	Praa.g_00363
OG0002060	Pran.g_01828	Praa.g_00365
OG0002061	Pran.g_01796	Praa.g_00392
OG0002062	Pran.g_00102	Praa.g_00401
OG0002064	Pran.g_01712	Praa.g_00466
OG0002065	Pran.g_01619	Praa.g_00560
OG0002066	Pran.g_01612	Praa.g_00566
OG0002067	Pran.g_01461	Praa.g_00710
OG0002068	Pran.g_01424	Praa.g_00745
OG0002069	Pran.g_01421	Praa.g_00746
OG0002070	Pran.g_01374	Praa.g_00771
OG0002071	Pran.g_01368	Praa.g_00777
OG0002072	Pran.g_01360	Praa.g_00785
OG0002073	Pran.g_01338	Praa.g_00808
OG0002074	Pran.g_01286	Praa.g_00861
OG0002075	Pran.g_01274	Praa.g_00873
OG0002076	Pran.g_00441	Praa.g_00919
OG0002077	Pran.g_00530	Praa.g_01002
OG0002078	Pran.g_00533	Praa.g_01004
OG0002079	Pran.g_00538	Praa.g_01009
OG0002080	Pran.g_00556	Praa.g_01027
OG0002081	Pran.g_00171	Praa.g_01051
OG0002082	Pran.g_00162	Praa.g_01061
OG0002083	Pran.g_00151	Praa.g_01073
OG0002084	Pran.g_00150	Praa.g_01074
OG0002085	Pran.g_00143	Praa.g_01081
OG0002086	Pran.g_00138	Praa.g_01086
OG0002087	Pran.g_00137	Praa.g_01087
OG0002088	Pran.g_00136	Praa.g_01088
OG0002089	Pran.g_00111	Praa.g_01114
OG0002090	Pran.g_00106	Praa.g_01119
OG0002091	Pran.g_00084	Praa.g_01135
OG0002093	Pran.g_00907	Praa.g_01253
OG0002094	Pran.g_00896	Praa.g_01293
OG0002095	Pran.g_00893	Praa.g_01302
OG0002096	Pran.g_00795	Praa.g_01391
OG0002097	Pran.g_00813	Praa.g_01405
OG0002099	Pran.g_00645	Praa.g_01566
OG0002100	Pran.g_00633	Praa.g_01575
OG0002101	Pran.g_00630	Praa.g_01578
OG0002102	Pran.g_00625	Praa.g_01582
OG0002103	Pran.g_00623	Praa.g_01584
OG0002104	Pran.g_00621	Praa.g_01586
OG0002105	Pran.g_00975	Praa.g_01640
OG0002146	Pran.g_01682	Praa.g_00496
OG0002147	Pran.g_01469	Praa.g_00707
OG0002148	Pran.g_01426	Praa.g_00739
OG0002149	Pran.g_01406	Praa.g_00759
OG0002150	Pran.g_01427	Praa.g_01003
OG0002151	Pran.g_00107	Praa.g_01118
OG0002152	Pran.g_00902	Praa.g_01283
OG0002215	Pran.g_00578	Praa.g_00737
OG0002216	Pran.g_00900	Praa.g_00743
OG0002217	Pran.g_01355	Praa.g_00790
OG0002218	Pran.g_01279	Praa.g_00869
OG0002219	Pran.g_00122	Praa.g_01102
OG0002220	Pran.g_01433	Praa.g_01269
OG0002221	Pran.g_00892	Praa.g_01303
OG0002222	Pran.g_00612	Praa.g_01591
OG0002223	Pran.g_00527	Praa.g_01615
OG0002263	Pran.g_01409	Praa.g_00756
OG0002264	Pran.g_01314	Praa.g_00833
OG0002267	Pran.g_00597	Praa.g_01275
OG0002270	Pran.g_00757	Praa.g_01441
OG0002271	Pran.g_01430	Praa.g_01613
OG0002310	Pran.g_01818	Praa.g_00376
OG0002311	Pran.g_01782	Praa.g_00398
OG0002312	Pran.g_01402	Praa.g_00762
OG0002313	Pran.g_01369	Praa.g_00776
OG0002314	Pran.g_01276	Praa.g_00871
OG0002315	Pran.g_01474	Praa.g_01000
OG0002316	Pran.g_00176	Praa.g_01046
OG0002317	Pran.g_00119	Praa.g_01105
OG0002318	Pran.g_00116	Praa.g_01108
OG0002321	Pran.g_00798	Praa.g_01439
OG0002322	Pran.g_00631	Praa.g_01577
OG0002323	Pran.g_00594	Praa.g_01602
OG0002324	Pran.g_00924	Praa.g_01617
OG0002361	Pran.g_01852	Praa.g_00342
OG0002362	Pran.g_01797	Praa.g_00391
OG0002365	Pran.g_01731	Praa.g_01265
OG0002366	Pran.g_00957	Praa.g_01270
OG0002368	Pran.g_00888	Praa.g_01306
OG0002369	Pran.g_00784	Praa.g_01403
OG0002370	Pran.g_00712	Praa.g_01497
OG0002371	Pran.g_00649	Praa.g_01561
OG0002372	Pran.g_00617	Praa.g_01588
OG0002373	Pran.g_00099	Praa.g_01610
OG0002413	Pran.g_00113	Praa.g_01111
OG0002415	Pran.g_00104	Praa.g_01121
OG0002417	Pran.g_00943	Praa.g_01240
OG0002418	Pran.g_01761	Praa.g_01250
OG0002420	Pran.g_00591	Praa.g_01295
OG0002421	Pran.g_00797	Praa.g_01440, Praa.g_01417
OG0002479	Pran.g_01766	Praa.g_01233
OG0002480	Pran.g_00801	Praa.g_01416
OG0002481	Pran.g_01429	Praa.g_01612
OG0002551	Pran.g_00132	Praa.g_01092
OG0002621	Pran.g_01788	Praa.g_01242
OG0002622	Pran.g_00782	Praa.g_01449
OG0002689	Pran.g_01792	Praa.g_00406
OG0002692	Pran.g_01765	Praa.g_01603
OG0002770	Pran.g_01780	Praa.g_01266
OG0002771	Pran.g_00803	Praa.g_01388
OG0002772	Pran.g_00776	Praa.g_01442
OG0002773	Pran.g_00781	Praa.g_01451
OG0002774	Pran.g_00780	Praa.g_01452
OG0002775	Pran.g_00779	Praa.g_01453
OG0002886	Pran.g_00120	Praa.g_01104
OG0002887	Pran.g_01388, Pran.g_00941	Praa.g_01261
OG0003014	Pran.g_00528	Praa.g_01614
OG0003160	Pran.g_00774	Praa.g_01421
OG0003335	Pran.g_01807	Praa.g_00384
OG0003338	Pran.g_00148	Praa.g_01076
OG0004011	Pran.g_00756	Praa.g_01450
OG0004012	Pran.g_00778	Praa.g_01454
OG0004509	Pran.g_00306	Praa.g_00128
