Orthogroup	Pran	Praz
OG0001150	Pran.g_00837	Praz.g_01135
OG0001151	Pran.g_00826	Praz.g_01124
OG0001152	Pran.g_00825	Praz.g_01123
OG0001153	Pran.g_00701	Praz.g_01009
OG0001154	Pran.g_00700	Praz.g_01008
OG0001155	Pran.g_00688	Praz.g_00996
OG0001156	Pran.g_00685	Praz.g_00993
OG0001157	Pran.g_00684	Praz.g_00992
OG0001158	Pran.g_00683	Praz.g_00991
OG0001159	Pran.g_00682	Praz.g_00990
OG0001160	Pran.g_00658	Praz.g_00966
OG0001161	Pran.g_00646	Praz.g_00953
OG0001162	Pran.g_00632	Praz.g_00942
OG0001163	Pran.g_00962	Praz.g_00885
OG0001164	Pran.g_00966	Praz.g_00881
OG0001165	Pran.g_00969	Praz.g_00878
OG0001166	Pran.g_00989	Praz.g_00858
OG0001167	Pran.g_01006	Praz.g_00841
OG0001168	Pran.g_01008	Praz.g_00839
OG0001169	Pran.g_01010	Praz.g_00837
OG0001170	Pran.g_01012	Praz.g_00835
OG0001171	Pran.g_01021	Praz.g_00826
OG0001172	Pran.g_01035	Praz.g_00332
OG0001173	Pran.g_01036	Praz.g_00331
OG0001174	Pran.g_01045	Praz.g_00323
OG0001175	Pran.g_01046	Praz.g_00322
OG0001176	Pran.g_01053	Praz.g_00315
OG0001177	Pran.g_01055	Praz.g_00312
OG0001178	Pran.g_01060	Praz.g_00307
OG0001179	Pran.g_01089	Praz.g_00279
OG0001180	Pran.g_01111	Praz.g_00257
OG0001181	Pran.g_01115	Praz.g_00253
OG0001182	Pran.g_01122	Praz.g_00246
OG0001183	Pran.g_01126	Praz.g_00241
OG0001184	Pran.g_01141	Praz.g_00225
OG0001185	Pran.g_01155	Praz.g_00211
OG0001186	Pran.g_01178	Praz.g_00187
OG0001187	Pran.g_01183	Praz.g_00183
OG0001188	Pran.g_01185	Praz.g_00180
OG0001190	Pran.g_01205	Praz.g_00159
OG0001191	Pran.g_01215	Praz.g_00149
OG0001192	Pran.g_01220	Praz.g_00144
OG0001193	Pran.g_01230	Praz.g_00134
OG0001194	Pran.g_01231	Praz.g_00133
OG0001195	Pran.g_01232	Praz.g_00132
OG0001196	Pran.g_01245	Praz.g_00119
OG0001197	Pran.g_01246	Praz.g_00118
OG0001198	Pran.g_01254	Praz.g_00362
OG0001199	Pran.g_00358	Praz.g_00434
OG0001200	Pran.g_00356	Praz.g_00436
OG0001201	Pran.g_00325	Praz.g_00468
OG0001202	Pran.g_00233	Praz.g_00559
OG0001204	Pran.g_01949	Praz.g_00603
OG0001205	Pran.g_01735	Praz.g_01883
OG0001206	Pran.g_01716	Praz.g_01866
OG0001207	Pran.g_01701	Praz.g_01851
OG0001208	Pran.g_01696	Praz.g_01846
OG0001209	Pran.g_01643	Praz.g_01793
OG0001210	Pran.g_01638	Praz.g_01788
OG0001211	Pran.g_01628	Praz.g_01778
OG0001212	Pran.g_01582	Praz.g_01734
OG0001213	Pran.g_01549	Praz.g_01701
OG0001214	Pran.g_01541	Praz.g_01693
OG0001215	Pran.g_01488	Praz.g_01640
OG0001216	Pran.g_01458	Praz.g_01605
OG0001217	Pran.g_01415	Praz.g_01567
OG0001218	Pran.g_01407	Praz.g_01560
OG0001219	Pran.g_01354	Praz.g_01523
OG0001220	Pran.g_01292	Praz.g_01460
OG0001221	Pran.g_00440	Praz.g_01397
OG0001222	Pran.g_00479	Praz.g_01358
OG0001223	Pran.g_00505	Praz.g_01332
OG0001225	Pran.g_00566	Praz.g_00064
OG0001226	Pran.g_00159	Praz.g_00090
OG0001227	Pran.g_00141	Praz.g_00108
OG0001228	Pran.g_00015	Praz.g_00709
OG0001229	Pran.g_00843	Praz.g_01141
OG0001230	Pran.g_00741	Praz.g_01049
OG0001231	Pran.g_00634	Praz.g_00944
OG0001232	Pran.g_00993	Praz.g_00854
OG0001233	Pran.g_01013	Praz.g_00834
OG0001234	Pran.g_01048	Praz.g_00320
OG0001235	Pran.g_01057	Praz.g_00310
OG0001237	Pran.g_01142	Praz.g_00224
OG0001238	Pran.g_01216	Praz.g_00148
OG0001239	Pran.g_00361	Praz.g_00431
OG0001240	Pran.g_00340	Praz.g_00453
OG0001241	Pran.g_00332	Praz.g_00461
OG0001242	Pran.g_00314	Praz.g_00479
OG0001244	Pran.g_00293	Praz.g_00501
OG0001245	Pran.g_01815	Praz.g_00794
OG0001246	Pran.g_01674	Praz.g_01824
OG0001247	Pran.g_01495	Praz.g_01647
OG0001248	Pran.g_01493	Praz.g_01645
OG0001249	Pran.g_01365	Praz.g_01534
OG0001250	Pran.g_01303	Praz.g_01471
OG0001251	Pran.g_00414	Praz.g_01423
OG0001252	Pran.g_00559	Praz.g_01285
OG0001253	Pran.g_00140	Praz.g_00109
OG0001254	Pran.g_00091	Praz.g_00023
OG0001255	Pran.g_00076	Praz.g_00008
OG0001256	Pran.g_00641	Praz.g_00951
OG0001257	Pran.g_00635	Praz.g_00945
OG0001258	Pran.g_00967	Praz.g_00880
OG0001259	Pran.g_01011	Praz.g_00836
OG0001260	Pran.g_01027	Praz.g_00820
OG0001261	Pran.g_01097	Praz.g_00271
OG0001262	Pran.g_01200	Praz.g_00165
OG0001264	Pran.g_01952	Praz.g_00404
OG0001265	Pran.g_00315	Praz.g_00478
OG0001266	Pran.g_00229	Praz.g_00563
OG0001267	Pran.g_01914	Praz.g_00638
OG0001268	Pran.g_01856	Praz.g_00341
OG0001269	Pran.g_01835	Praz.g_00815
OG0001270	Pran.g_01746	Praz.g_01894
OG0001271	Pran.g_01706	Praz.g_01856
OG0001272	Pran.g_01692	Praz.g_01842
OG0001273	Pran.g_01547	Praz.g_01699
OG0001274	Pran.g_01473	Praz.g_01627
OG0001275	Pran.g_00515	Praz.g_01322
OG0001276	Pran.g_00543	Praz.g_01302
OG0001277	Pran.g_00152	Praz.g_00098
OG0001278	Pran.g_00010	Praz.g_00704
OG0001279	Pran.g_00609	Praz.g_01236
OG0001280	Pran.g_00877	Praz.g_01181
OG0001281	Pran.g_00871	Praz.g_01175
OG0001282	Pran.g_00840	Praz.g_01138
OG0001283	Pran.g_00820	Praz.g_01119
OG0001284	Pran.g_00663	Praz.g_00971
OG0001285	Pran.g_00996	Praz.g_00851
OG0001286	Pran.g_01109	Praz.g_00259
OG0001287	Pran.g_01162	Praz.g_00203
OG0001288	Pran.g_01171	Praz.g_00194
OG0001289	Pran.g_00345	Praz.g_00447
OG0001290	Pran.g_00333	Praz.g_00460
OG0001291	Pran.g_00299	Praz.g_00495
OG0001292	Pran.g_01944	Praz.g_00608
OG0001293	Pran.g_01932	Praz.g_00620
OG0001294	Pran.g_01817	Praz.g_00796
OG0001295	Pran.g_01711	Praz.g_01861
OG0001296	Pran.g_01669	Praz.g_01819
OG0001297	Pran.g_01664	Praz.g_01814
OG0001298	Pran.g_01601	Praz.g_01752
OG0001299	Pran.g_01512	Praz.g_01664
OG0001300	Pran.g_01485	Praz.g_01637
OG0001301	Pran.g_01482	Praz.g_01634
OG0001302	Pran.g_01356	Praz.g_01525
OG0001303	Pran.g_01434	Praz.g_01318
OG0001304	Pran.g_00553	Praz.g_01291
OG0001305	Pran.g_00572	Praz.g_00070
OG0001306	Pran.g_00074	Praz.g_00006
OG0001308	Pran.g_00723	Praz.g_01031
OG0001309	Pran.g_00637	Praz.g_00947
OG0001310	Pran.g_00982	Praz.g_00865
OG0001311	Pran.g_00545	Praz.g_01300
OG0001312	Pran.g_00468	Praz.g_01369
OG0001315	Pran.g_00371	Praz.g_00422
OG0001316	Pran.g_00294	Praz.g_00500
OG0001317	Pran.g_00198	Praz.g_00594
OG0001318	Pran.g_01936	Praz.g_00616
OG0001319	Pran.g_01921	Praz.g_00631
OG0001320	Pran.g_01813	Praz.g_00792
OG0001321	Pran.g_01726	Praz.g_01877
OG0001322	Pran.g_01725	Praz.g_01876
OG0001323	Pran.g_01659	Praz.g_01809
OG0001324	Pran.g_01484	Praz.g_01636
OG0001325	Pran.g_01455	Praz.g_01602
OG0001326	Pran.g_00184	Praz.g_01435
OG0001327	Pran.g_00167	Praz.g_00082
OG0001328	Pran.g_00142	Praz.g_00107
OG0001329	Pran.g_00101	Praz.g_00032
OG0001331	Pran.g_00835	Praz.g_01133
OG0001332	Pran.g_00690	Praz.g_00998
OG0001333	Pran.g_01007	Praz.g_00840
OG0001334	Pran.g_01129	Praz.g_00238
OG0001335	Pran.g_01130	Praz.g_00237
OG0001336	Pran.g_01242	Praz.g_00122
OG0001339	Pran.g_00330	Praz.g_00463
OG0001340	Pran.g_01866	Praz.g_00685
OG0001341	Pran.g_01418	Praz.g_01569
OG0001342	Pran.g_01361	Praz.g_01530
OG0001343	Pran.g_00411	Praz.g_01426
OG0001344	Pran.g_00056	Praz.g_00750
OG0001345	Pran.g_00041	Praz.g_00735
OG0001346	Pran.g_00875	Praz.g_01179
OG0001349	Pran.g_00792, Pran.g_00805	Praz.g_01060
OG0001350	Pran.g_00195	Praz.g_00597
OG0001352	Pran.g_01498	Praz.g_01650
OG0001353	Pran.g_01311	Praz.g_01480
OG0001354	Pran.g_00497	Praz.g_01340
OG0001356	Pran.g_01390	Praz.g_01548
OG0001358	Pran.g_01558	Praz.g_01710
OG0001359	Pran.g_00412	Praz.g_01425
OG0001360	Pran.g_00139	Praz.g_00110
OG0001361	Pran.g_00044	Praz.g_00738
OG0001362	Pran.g_00719	Praz.g_01027
OG0001363	Pran.g_00717	Praz.g_01025
OG0001364	Pran.g_01132	Praz.g_00235
OG0001365	Pran.g_01209	Praz.g_00155
OG0001371	Pran.g_01499	Praz.g_01651
OG0001372	Pran.g_01408	Praz.g_01561
OG0001373	Pran.g_00183	Praz.g_01436
OG0001374	Pran.g_00191	Praz.g_01428
OG0001375	Pran.g_00192	Praz.g_01427
OG0001376	Pran.g_00173	Praz.g_00076
OG0001377	Pran.g_00172	Praz.g_00077
OG0001378	Pran.g_00130	Praz.g_00061
OG0001379	Pran.g_00882	Praz.g_01186
OG0001380	Pran.g_00852	Praz.g_01151
OG0001381	Pran.g_00847	Praz.g_01145
OG0001382	Pran.g_00618	Praz.g_00930
OG0001384	Pran.g_01464	Praz.g_01580, Praz.g_00954
OG0001385	Pran.g_00180	Praz.g_01439
OG0001386	Pran.g_00181	Praz.g_01438
OG0001387	Pran.g_00182	Praz.g_01437
OG0001388	Pran.g_00185	Praz.g_01434
OG0001389	Pran.g_00186	Praz.g_01433
OG0001390	Pran.g_00187	Praz.g_01432
OG0001391	Pran.g_00188	Praz.g_01431
OG0001392	Pran.g_00189	Praz.g_01430
OG0001393	Pran.g_00190	Praz.g_01429
OG0001395	Pran.g_00555	Praz.g_01289
OG0001397	Pran.g_00718	Praz.g_01026
OG0001398	Pran.g_00596	Praz.g_00917
OG0001399	Pran.g_01050	Praz.g_00318
OG0001403	Pran.g_00394	Praz.g_00395
OG0001404	Pran.g_00364	Praz.g_00428
OG0001405	Pran.g_01868	Praz.g_00683
OG0001406	Pran.g_00174	Praz.g_00075
OG0001407	Pran.g_00161	Praz.g_00088
OG0001408	Pran.g_00156	Praz.g_00093
OG0001409	Pran.g_00053	Praz.g_00747
OG0001411	Pran.g_00809	Praz.g_01094
OG0001413	Pran.g_00648	Praz.g_00956
OG0001414	Pran.g_00203	Praz.g_00589
OG0001415	Pran.g_00201	Praz.g_00591
OG0001416	Pran.g_01719	Praz.g_01869
OG0001417	Pran.g_01709	Praz.g_01859
OG0001418	Pran.g_01494	Praz.g_01646
OG0001419	Pran.g_00160	Praz.g_00089
OG0001420	Pran.g_00121	Praz.g_00052
OG0001421	Pran.g_00640	Praz.g_00950
OG0001422	Pran.g_00607	Praz.g_00925, Praz.g_00924
OG0001424	Pran.g_00145	Praz.g_00104
OG0001424	Pran.g_00415	Praz.g_01422
OG0001425	Pran.g_01219	Praz.g_00145
OG0001428	Pran.g_00260	Praz.g_00532
OG0001429	Pran.g_01353	Praz.g_01522
OG0001432	Pran.g_00650	Praz.g_00958
OG0001433	Pran.g_01391	Praz.g_01549
OG0001434	Pran.g_00448	Praz.g_01389
OG0001437	Pran.g_00202	Praz.g_00590
OG0001439	Pran.g_01887	Praz.g_00664
OG0001440	Pran.g_01778	Praz.g_01908
OG0001441	Pran.g_01657	Praz.g_01807
OG0001442	Pran.g_01431	Praz.g_01577
OG0001446	Pran.g_00353	Praz.g_00439
OG0001447	Pran.g_00308	Praz.g_00486
OG0001448	Pran.g_01827	Praz.g_00808
OG0001449	Pran.g_01794	Praz.g_00772
OG0001450	Pran.g_01491	Praz.g_01643
OG0001451	Pran.g_01282	Praz.g_01451
OG0001452	Pran.g_00416	Praz.g_01421
OG0001453	Pran.g_00509	Praz.g_01328
OG0001454	Pran.g_00146	Praz.g_00103
OG0001455	Pran.g_00108	Praz.g_00038
OG0001456	Pran.g_00082	Praz.g_00015
OG0001457	Pran.g_00081	Praz.g_00014
OG0001458	Pran.g_00080	Praz.g_00013
OG0001459	Pran.g_00954	Praz.g_01222
OG0001460	Pran.g_01392	Praz.g_01550
OG0001462	Pran.g_00390	Praz.g_00399
OG0001463	Pran.g_01908	Praz.g_00644
OG0001464	Pran.g_01865	Praz.g_00686
OG0001465	Pran.g_01476	Praz.g_01628
OG0001466	Pran.g_00905	Praz.g_01578
OG0001468	Pran.g_00169	Praz.g_00080
OG0001469	Pran.g_00519	Praz.g_01227
OG0001469	Pran.g_01463	Praz.g_00901
OG0001471	Pran.g_00647	Praz.g_00955
OG0001472	Pran.g_00638	Praz.g_00948
OG0001473	Pran.g_01180	Praz.g_00186
OG0001474	Pran.g_01855	Praz.g_00342
OG0001480	Pran.g_01826	Praz.g_00806
OG0001481	Pran.g_01821	Praz.g_00801
OG0001482	Pran.g_01721	Praz.g_01871
OG0001485	Pran.g_00575, Pran.g_00912	Praz.g_00913
OG0001486	Pran.g_00062	Praz.g_00757
OG0001490	Pran.g_00386	Praz.g_00405
OG0001491	Pran.g_01358	Praz.g_01527
OG0001492	Pran.g_00013	Praz.g_00707
OG0001493	Pran.g_00005	Praz.g_00699
OG0001499	Pran.g_00372	Praz.g_00421
OG0001500	Pran.g_01930	Praz.g_00622
OG0001501	Pran.g_01471	Praz.g_01625
OG0001502	Pran.g_01373	Praz.g_01542
OG0001503	Pran.g_00085	Praz.g_00018
OG0001506	Pran.g_00692	Praz.g_01000
OG0001507	Pran.g_00613	Praz.g_00902
OG0001521	Pran.g_01417	Praz.g_01568
OG0001523	Pran.g_00089	Praz.g_00021
OG0001524	Pran.g_00088	Praz.g_00020
OG0001525	Pran.g_00629	Praz.g_00939
OG0001526	Pran.g_01030	Praz.g_00337
OG0001546	Pran.g_01654	Praz.g_01804
OG0001547	Pran.g_01371	Praz.g_01540
OG0001548	Pran.g_01367	Praz.g_01536
OG0001550	Pran.g_00105	Praz.g_00035
OG0001551	Pran.g_00083	Praz.g_00016
OG0001552	Pran.g_00920	Praz.g_01938
OG0001553	Pran.g_00736	Praz.g_01044
OG0001554	Pran.g_00639	Praz.g_00949
OG0001555	Pran.g_00624	Praz.g_00934
OG0001565	Pran.g_01757	Praz.g_01909
OG0001566	Pran.g_01502	Praz.g_01654
OG0001567	Pran.g_01372	Praz.g_01541
OG0001568	Pran.g_01370	Praz.g_01539
OG0001569	Pran.g_00134	Praz.g_00115
OG0001570	Pran.g_00118	Praz.g_00049
OG0001571	Pran.g_00112	Praz.g_00042
OG0001581	Pran.g_00289	Praz.g_00504
OG0001582	Pran.g_01710	Praz.g_01860
OG0001583	Pran.g_01359	Praz.g_01528
OG0001584	Pran.g_00460	Praz.g_01377
OG0001585	Pran.g_01784	Praz.g_01232
OG0001587	Pran.g_01029	Praz.g_00339
OG0001595	Pran.g_00365	Praz.g_00427
OG0001596	Pran.g_00357	Praz.g_00435
OG0001597	Pran.g_01832	Praz.g_00813
OG0001599	Pran.g_01718	Praz.g_01868
OG0001600	Pran.g_01667	Praz.g_01817
OG0001601	Pran.g_01504	Praz.g_01656
OG0001602	Pran.g_01477	Praz.g_01629
OG0001603	Pran.g_01357	Praz.g_01526
OG0001604	Pran.g_00437	Praz.g_01400
OG0001605	Pran.g_00536	Praz.g_01309
OG0001606	Pran.g_00904	Praz.g_00095
OG0001607	Pran.g_00087	Praz.g_00019
OG0001608	Pran.g_00849	Praz.g_01148
OG0001609	Pran.g_00694	Praz.g_01002
OG0001610	Pran.g_00691	Praz.g_00999
OG0001611	Pran.g_00626	Praz.g_00936
OG0001612	Pran.g_01428	Praz.g_00911
OG0001613	Pran.g_01124	Praz.g_00243
OG0001626	Pran.g_00616, Pran.g_01419	Praz.g_01570
OG0001628	Pran.g_01405	Praz.g_01558
OG0001629	Pran.g_01404	Praz.g_01557
OG0001630	Pran.g_00419	Praz.g_01419
OG0001631	Pran.g_00164	Praz.g_00085
OG0001632	Pran.g_00520	Praz.g_01233
OG0001633	Pran.g_00844	Praz.g_01142
OG0001648	Pran.g_01822	Praz.g_00802
OG0001649	Pran.g_00163	Praz.g_00086
OG0001651	Pran.g_00628	Praz.g_00938
OG0001662	Pran.g_00124	Praz.g_00055
OG0001666	Pran.g_00955	Praz.g_01223
OG0001667	Pran.g_00897	Praz.g_01203
OG0001685	Pran.g_01281	Praz.g_01449
OG0001686	Pran.g_00535	Praz.g_01310
OG0001687	Pran.g_00170	Praz.g_00079
OG0001688	Pran.g_00165	Praz.g_00084
OG0001689	Pran.g_01169	Praz.g_00196
OG0001697	Pran.g_00178	Praz.g_01441
OG0001698	Pran.g_00166	Praz.g_00083
OG0001701	Pran.g_01031	Praz.g_00336
OG0001705	Pran.g_01793	Praz.g_00771
OG0001707	Pran.g_00147	Praz.g_00102
OG0001708	Pran.g_00077	Praz.g_00010
OG0001710	Pran.g_01051	Praz.g_00317
OG0001711	Pran.g_01769	Praz.g_00887
OG0001718	Pran.g_01831	Praz.g_00812
OG0001719	Pran.g_01801	Praz.g_00783
OG0001720	Pran.g_00581	Praz.g_01199
OG0001721	Pran.g_01412	Praz.g_01566
OG0001723	Pran.g_00525	Praz.g_01235
OG0001724	Pran.g_01425	Praz.g_00897
OG0001725	Pran.g_01803	Praz.g_00785
OG0001742	Pran.g_01819	Praz.g_00798
OG0001743	Pran.g_00126	Praz.g_00057
OG0001744	Pran.g_00890	Praz.g_01194
OG0001745	Pran.g_00651	Praz.g_00959
OG0001773	Pran.g_00622	Praz.g_00932
OG0001774	Pran.g_01501	Praz.g_01653
OG0001775	Pran.g_00158	Praz.g_00091
OG0001776	Pran.g_00128	Praz.g_00059
OG0001777	Pran.g_00521	Praz.g_01231, Praz.g_01276
OG0001779	Pran.g_00889, Pran.g_01432	Praz.g_01193
OG0001780	Pran.g_00799	Praz.g_01082
OG0001781	Pran.g_00606	Praz.g_00923
OG0001819	Pran.g_01800	Praz.g_00782
OG0001821	Pran.g_01411	Praz.g_01565
OG0001822	Pran.g_01375	Praz.g_01544
OG0001823	Pran.g_01280	Praz.g_01448
OG0001824	Pran.g_00534	Praz.g_01311
OG0001825	Pran.g_00157	Praz.g_00092
OG0001826	Pran.g_00155	Praz.g_00094
OG0001827	Pran.g_00153	Praz.g_00097
OG0001828	Pran.g_00131	Praz.g_00062
OG0001829	Pran.g_00127	Praz.g_00058
OG0001830	Pran.g_00109	Praz.g_00039
OG0001831	Pran.g_00094	Praz.g_00026
OG0001832	Pran.g_01468	Praz.g_01214
OG0001833	Pran.g_00842	Praz.g_01140
OG0001834	Pran.g_00802	Praz.g_01085
OG0001919	Pran.g_01798	Praz.g_00775
OG0001920	Pran.g_01470	Praz.g_01624
OG0001921	Pran.g_01278	Praz.g_01446
OG0001922	Pran.g_00861	Praz.g_01165
OG0001983	Pran.g_01435, Pran.g_00577	Praz.g_01582
OG0001984	Pran.g_01366	Praz.g_01535
OG0001985	Pran.g_00177	Praz.g_01442
OG0001986	Pran.g_00513	Praz.g_01324
OG0001987	Pran.g_00524	Praz.g_01217
OG0001988	Pran.g_01836	Praz.g_01163
OG0001989	Pran.g_00851	Praz.g_01150
OG0002026	Pran.g_01799	Praz.g_00776
OG0002027	Pran.g_01275	Praz.g_01444
OG0002028	Pran.g_00529	Praz.g_01316
OG0002029	Pran.g_00956	Praz.g_01224
OG0002031	Pran.g_00590	Praz.g_00915
OG0002032	Pran.g_01218	Praz.g_00146
OG0002033	Pran.g_00857	Praz.g_01161
OG0002057	Pran.g_00323	Praz.g_00470
OG0002058	Pran.g_00252	Praz.g_00540
OG0002059	Pran.g_01830	Praz.g_00811
OG0002060	Pran.g_01828	Praz.g_00809
OG0002061	Pran.g_01796	Praz.g_00773
OG0002062	Pran.g_00102	Praz.g_01267
OG0002064	Pran.g_01712	Praz.g_01862
OG0002065	Pran.g_01619	Praz.g_01769
OG0002066	Pran.g_01612	Praz.g_01763
OG0002067	Pran.g_01461	Praz.g_01608
OG0002068	Pran.g_01424	Praz.g_01573
OG0002069	Pran.g_01421	Praz.g_01572
OG0002070	Pran.g_01374	Praz.g_01543
OG0002071	Pran.g_01368	Praz.g_01537
OG0002072	Pran.g_01360	Praz.g_01529
OG0002073	Pran.g_01338	Praz.g_01507
OG0002074	Pran.g_01286	Praz.g_01455
OG0002075	Pran.g_01274	Praz.g_01443
OG0002076	Pran.g_00441	Praz.g_01396
OG0002077	Pran.g_00530	Praz.g_01315
OG0002078	Pran.g_00533	Praz.g_01312
OG0002079	Pran.g_00538	Praz.g_01307
OG0002080	Pran.g_00556	Praz.g_01288
OG0002081	Pran.g_00171	Praz.g_00078
OG0002082	Pran.g_00162	Praz.g_00087
OG0002083	Pran.g_00151	Praz.g_00099
OG0002084	Pran.g_00150	Praz.g_00100
OG0002085	Pran.g_00143	Praz.g_00106
OG0002086	Pran.g_00138	Praz.g_00111
OG0002087	Pran.g_00137	Praz.g_00112
OG0002088	Pran.g_00136	Praz.g_00113
OG0002089	Pran.g_00111	Praz.g_00041
OG0002090	Pran.g_00106	Praz.g_00036
OG0002091	Pran.g_00084	Praz.g_00017
OG0002093	Pran.g_00907	Praz.g_01238
OG0002094	Pran.g_00896	Praz.g_01202
OG0002095	Pran.g_00893	Praz.g_01196
OG0002099	Pran.g_00645	Praz.g_00952
OG0002100	Pran.g_00633	Praz.g_00943
OG0002101	Pran.g_00630	Praz.g_00940
OG0002102	Pran.g_00625	Praz.g_00935
OG0002103	Pran.g_00623	Praz.g_00933
OG0002104	Pran.g_00621	Praz.g_00931
OG0002105	Pran.g_00975	Praz.g_00872
OG0002108	Pran.g_00909	Praz.g_01262
OG0002146	Pran.g_01682	Praz.g_01832
OG0002147	Pran.g_01469	Praz.g_01623
OG0002148	Pran.g_01426	Praz.g_01579
OG0002149	Pran.g_01406	Praz.g_01559
OG0002150	Pran.g_01427	Praz.g_01314
OG0002151	Pran.g_00107	Praz.g_00037
OG0002152	Pran.g_00902	Praz.g_01212
OG0002153	Pran.g_00531	Praz.g_01313
OG0002215	Pran.g_00578	Praz.g_01581
OG0002216	Pran.g_00900	Praz.g_01574
OG0002217	Pran.g_01355	Praz.g_01524
OG0002218	Pran.g_01279	Praz.g_01447
OG0002219	Pran.g_00122	Praz.g_00053
OG0002220	Pran.g_01433	Praz.g_01226, Praz.g_01243
OG0002221	Pran.g_00892	Praz.g_01195
OG0002222	Pran.g_00612	Praz.g_00927
OG0002223	Pran.g_00527	Praz.g_00907
OG0002224	Pran.g_01805	Praz.g_00787
OG0002226	Pran.g_01462	Praz.g_01609
OG0002263	Pran.g_01409	Praz.g_01562
OG0002264	Pran.g_01314	Praz.g_01483
OG0002267	Pran.g_00597	Praz.g_01220
OG0002271	Pran.g_01430	Praz.g_00908
OG0002272	Pran.g_00098	Praz.g_00030
OG0002310	Pran.g_01818	Praz.g_00797
OG0002313	Pran.g_01369	Praz.g_01538
OG0002314	Pran.g_01276	Praz.g_01445
OG0002316	Pran.g_00176	Praz.g_00073
OG0002317	Pran.g_00119	Praz.g_00050
OG0002318	Pran.g_00116	Praz.g_00047
OG0002321	Pran.g_00798	Praz.g_01084
OG0002322	Pran.g_00631	Praz.g_00941
OG0002323	Pran.g_00594	Praz.g_00916
OG0002324	Pran.g_00924	Praz.g_00904
OG0002327	Pran.g_00600	Praz.g_00912
OG0002361	Pran.g_01852	Praz.g_00345
OG0002362	Pran.g_01797	Praz.g_00774
OG0002365	Pran.g_01731	Praz.g_01918
OG0002366	Pran.g_00957	Praz.g_01225
OG0002368	Pran.g_00888	Praz.g_01192
OG0002370	Pran.g_00712	Praz.g_01020
OG0002371	Pran.g_00649	Praz.g_00957
OG0002373	Pran.g_00099	Praz.g_00910
OG0002376	Pran.g_00611	Praz.g_00926
OG0002413	Pran.g_00113	Praz.g_00044
OG0002415	Pran.g_00104	Praz.g_00034
OG0002417	Pran.g_00943	Praz.g_00888
OG0002418	Pran.g_01761	Praz.g_01250
OG0002422	Pran.g_01732	Praz.g_00403
OG0002481	Pran.g_01429	Praz.g_00909
OG0002482	Pran.g_01802	Praz.g_00784
OG0002483	Pran.g_00906, Pran.g_01770, Pran.g_00933	Praz.g_01552
OG0002484	Pran.g_01730	Praz.g_01919
OG0002485	Pran.g_00891	Praz.g_01923
OG0002553	Pran.g_01810	Praz.g_00789
OG0002555	Pran.g_00100	Praz.g_00031
OG0002624	Pran.g_01825	Praz.g_00805
OG0002625	Pran.g_01814	Praz.g_00793
OG0002627	Pran.g_00760	Praz.g_01104
OG0002689	Pran.g_01792	Praz.g_01928
OG0002693	Pran.g_01475	Praz.g_01275
OG0002694	Pran.g_00627	Praz.g_00937
OG0002770	Pran.g_01780	Praz.g_01242, Praz.g_01229
OG0002886	Pran.g_00120	Praz.g_00051
