Orthogroup	Pran	Praw
OG0001145	Pran.g_00884	Praw.g_00971
OG0001146	Pran.g_00872	Praw.g_00985
OG0001147	Pran.g_00854	Praw.g_01001
OG0001148	Pran.g_00839	Praw.g_01018
OG0001149	Pran.g_00838	Praw.g_01019
OG0001150	Pran.g_00837	Praw.g_01020
OG0001151	Pran.g_00826	Praw.g_01031
OG0001152	Pran.g_00825	Praw.g_01032
OG0001153	Pran.g_00701	Praw.g_00368
OG0001154	Pran.g_00700	Praw.g_00370
OG0001155	Pran.g_00688	Praw.g_00382
OG0001156	Pran.g_00685	Praw.g_00385
OG0001157	Pran.g_00684	Praw.g_00386
OG0001158	Pran.g_00683	Praw.g_00387
OG0001159	Pran.g_00682	Praw.g_00388
OG0001160	Pran.g_00658	Praw.g_00412
OG0001161	Pran.g_00646	Praw.g_00423
OG0001162	Pran.g_00632	Praw.g_00434
OG0001163	Pran.g_00962	Praw.g_00507
OG0001164	Pran.g_00966	Praw.g_00511
OG0001165	Pran.g_00969	Praw.g_00514
OG0001166	Pran.g_00989	Praw.g_00534
OG0001167	Pran.g_01006	Praw.g_00551
OG0001168	Pran.g_01008	Praw.g_00553
OG0001169	Pran.g_01010	Praw.g_00555
OG0001170	Pran.g_01012	Praw.g_00557
OG0001171	Pran.g_01021	Praw.g_00567
OG0001172	Pran.g_01035	Praw.g_01914
OG0001173	Pran.g_01036	Praw.g_01913
OG0001174	Pran.g_01045	Praw.g_01905
OG0001175	Pran.g_01046	Praw.g_01904
OG0001176	Pran.g_01053	Praw.g_01897
OG0001177	Pran.g_01055	Praw.g_01895
OG0001178	Pran.g_01060	Praw.g_01890
OG0001179	Pran.g_01089	Praw.g_00112
OG0001180	Pran.g_01111	Praw.g_00090
OG0001181	Pran.g_01115	Praw.g_00086
OG0001182	Pran.g_01122	Praw.g_00079
OG0001183	Pran.g_01126	Praw.g_00075
OG0001184	Pran.g_01141	Praw.g_00059
OG0001185	Pran.g_01155	Praw.g_00045
OG0001186	Pran.g_01178	Praw.g_00021
OG0001187	Pran.g_01183	Praw.g_00017
OG0001188	Pran.g_01185	Praw.g_00015
OG0001190	Pran.g_01205	Praw.g_01187
OG0001191	Pran.g_01215	Praw.g_01177
OG0001192	Pran.g_01220	Praw.g_01172
OG0001193	Pran.g_01230	Praw.g_01162
OG0001194	Pran.g_01231	Praw.g_01161
OG0001195	Pran.g_01232	Praw.g_01160
OG0001196	Pran.g_01245	Praw.g_01147
OG0001197	Pran.g_01246	Praw.g_01146
OG0001198	Pran.g_01254	Praw.g_01139
OG0001199	Pran.g_00358	Praw.g_01360
OG0001200	Pran.g_00356	Praw.g_01358
OG0001201	Pran.g_00325	Praw.g_01327
OG0001202	Pran.g_00233	Praw.g_01236
OG0001204	Pran.g_01949	Praw.g_00890
OG0001205	Pran.g_01735	Praw.g_00702
OG0001206	Pran.g_01716	Praw.g_00685
OG0001207	Pran.g_01701	Praw.g_00670
OG0001209	Pran.g_01643	Praw.g_00613
OG0001210	Pran.g_01638	Praw.g_00608
OG0001211	Pran.g_01628	Praw.g_00598
OG0001212	Pran.g_01582	Praw.g_01942
OG0001213	Pran.g_01549	Praw.g_00165
OG0001214	Pran.g_01541	Praw.g_01885
OG0001215	Pran.g_01488	Praw.g_01832
OG0001216	Pran.g_01458	Praw.g_01807
OG0001217	Pran.g_01415	Praw.g_01759
OG0001218	Pran.g_01407	Praw.g_01751
OG0001219	Pran.g_01354	Praw.g_01708
OG0001220	Pran.g_01292	Praw.g_01647
OG0001221	Pran.g_00440	Praw.g_01586
OG0001222	Pran.g_00479	Praw.g_01547
OG0001223	Pran.g_00505	Praw.g_01521
OG0001225	Pran.g_00566	Praw.g_01469
OG0001226	Pran.g_00159	Praw.g_01443
OG0001227	Pran.g_00141	Praw.g_01424
OG0001228	Pran.g_00015	Praw.g_00279
OG0001229	Pran.g_00843	Praw.g_01014
OG0001230	Pran.g_00741	Praw.g_01091
OG0001231	Pran.g_00634	Praw.g_00432
OG0001232	Pran.g_00993	Praw.g_00538
OG0001233	Pran.g_01013	Praw.g_00558
OG0001234	Pran.g_01048	Praw.g_01902
OG0001235	Pran.g_01057	Praw.g_01893
OG0001237	Pran.g_01142	Praw.g_00058
OG0001238	Pran.g_01216	Praw.g_01176
OG0001239	Pran.g_00361	Praw.g_01363
OG0001241	Pran.g_00332	Praw.g_01334
OG0001242	Pran.g_00314	Praw.g_01316
OG0001244	Pran.g_00293	Praw.g_01294
OG0001245	Pran.g_01815	Praw.g_00753
OG0001246	Pran.g_01674	Praw.g_00644
OG0001247	Pran.g_01495	Praw.g_01839
OG0001248	Pran.g_01493	Praw.g_01837
OG0001249	Pran.g_01365	Praw.g_01719
OG0001250	Pran.g_01303	Praw.g_01658
OG0001251	Pran.g_00414	Praw.g_01610
OG0001252	Pran.g_00559	Praw.g_01476
OG0001253	Pran.g_00140	Praw.g_01423
OG0001254	Pran.g_00091	Praw.g_00203
OG0001255	Pran.g_00076	Praw.g_00218
OG0001256	Pran.g_00641	Praw.g_00425
OG0001257	Pran.g_00635	Praw.g_00431
OG0001258	Pran.g_00967	Praw.g_00512
OG0001259	Pran.g_01011	Praw.g_00556
OG0001260	Pran.g_01027	Praw.g_00573
OG0001261	Pran.g_01097	Praw.g_00104
OG0001262	Pran.g_01200	Praw.g_01193
OG0001264	Pran.g_01952	Praw.g_01390
OG0001265	Pran.g_00315	Praw.g_01317
OG0001266	Pran.g_00229	Praw.g_01232
OG0001267	Pran.g_01914	Praw.g_00854
OG0001268	Pran.g_01856	Praw.g_00791
OG0001269	Pran.g_01835	Praw.g_00773
OG0001270	Pran.g_01746	Praw.g_00713
OG0001271	Pran.g_01706	Praw.g_00675
OG0001272	Pran.g_01692	Praw.g_00662
OG0001273	Pran.g_01547	Praw.g_00167
OG0001274	Pran.g_01473	Praw.g_01819
OG0001275	Pran.g_00515	Praw.g_01511
OG0001276	Pran.g_00543	Praw.g_01492
OG0001277	Pran.g_00152	Praw.g_01435
OG0001278	Pran.g_00010	Praw.g_00284
OG0001279	Pran.g_00609	Praw.g_00930
OG0001280	Pran.g_00877	Praw.g_00980
OG0001281	Pran.g_00871	Praw.g_00986
OG0001282	Pran.g_00840	Praw.g_01017
OG0001284	Pran.g_00663	Praw.g_00407
OG0001285	Pran.g_00996	Praw.g_00541
OG0001286	Pran.g_01109	Praw.g_00092
OG0001287	Pran.g_01162	Praw.g_00037
OG0001288	Pran.g_01171	Praw.g_00028
OG0001289	Pran.g_00345	Praw.g_01347
OG0001290	Pran.g_00333	Praw.g_01335
OG0001291	Pran.g_00299	Praw.g_01300
OG0001292	Pran.g_01944	Praw.g_00885
OG0001293	Pran.g_01932	Praw.g_00873
OG0001294	Pran.g_01817	Praw.g_00755
OG0001295	Pran.g_01711	Praw.g_00680
OG0001296	Pran.g_01669	Praw.g_00639
OG0001297	Pran.g_01664	Praw.g_00634
OG0001298	Pran.g_01601	Praw.g_01924
OG0001299	Pran.g_01512	Praw.g_01856
OG0001300	Pran.g_01485	Praw.g_01829
OG0001301	Pran.g_01482	Praw.g_01826
OG0001302	Pran.g_01356	Praw.g_01710
OG0001303	Pran.g_01434	Praw.g_01507
OG0001304	Pran.g_00553	Praw.g_01482
OG0001305	Pran.g_00572	Praw.g_01463
OG0001306	Pran.g_00074	Praw.g_00220
OG0001308	Pran.g_00723	Praw.g_00347
OG0001309	Pran.g_00637	Praw.g_00429
OG0001310	Pran.g_00982	Praw.g_00527
OG0001311	Pran.g_00545	Praw.g_01490
OG0001312	Pran.g_00468	Praw.g_01558
OG0001315	Pran.g_00371	Praw.g_01373
OG0001316	Pran.g_00294	Praw.g_01295
OG0001317	Pran.g_00198	Praw.g_01201
OG0001318	Pran.g_01936	Praw.g_00877
OG0001319	Pran.g_01921	Praw.g_00862
OG0001320	Pran.g_01813	Praw.g_00752
OG0001321	Pran.g_01726	Praw.g_00696
OG0001322	Pran.g_01725	Praw.g_00695
OG0001323	Pran.g_01659	Praw.g_00629
OG0001324	Pran.g_01484	Praw.g_01828
OG0001325	Pran.g_01455	Praw.g_01804
OG0001326	Pran.g_00184	Praw.g_01622
OG0001327	Pran.g_00167	Praw.g_01452
OG0001328	Pran.g_00142	Praw.g_01425
OG0001329	Pran.g_00101	Praw.g_00194
OG0001331	Pran.g_00835	Praw.g_01022
OG0001332	Pran.g_00690	Praw.g_00380
OG0001333	Pran.g_01007	Praw.g_00552
OG0001334	Pran.g_01129	Praw.g_00072
OG0001335	Pran.g_01130	Praw.g_00071
OG0001336	Pran.g_01242	Praw.g_01150
OG0001339	Pran.g_00330	Praw.g_01332
OG0001340	Pran.g_01866	Praw.g_00806
OG0001341	Pran.g_01418	Praw.g_01761
OG0001342	Pran.g_01361	Praw.g_01715
OG0001343	Pran.g_00411	Praw.g_01613
OG0001344	Pran.g_00056	Praw.g_00238
OG0001345	Pran.g_00041	Praw.g_00253
OG0001346	Pran.g_00875	Praw.g_00982
OG0001348	Pran.g_00604	Praw.g_00453
OG0001349	Pran.g_00805	Praw.g_01082
OG0001350	Pran.g_00195	Praw.g_01198
OG0001352	Pran.g_01498	Praw.g_01842
OG0001353	Pran.g_01311	Praw.g_01666
OG0001354	Pran.g_00497	Praw.g_01529
OG0001356	Pran.g_01390	Praw.g_01734
OG0001358	Pran.g_01558	Praw.g_00156
OG0001359	Pran.g_00412	Praw.g_01612
OG0001360	Pran.g_00139	Praw.g_01422
OG0001361	Pran.g_00044	Praw.g_00250
OG0001362	Pran.g_00719	Praw.g_00351
OG0001363	Pran.g_00717	Praw.g_00353
OG0001364	Pran.g_01132	Praw.g_00069
OG0001365	Pran.g_01209	Praw.g_01183
OG0001371	Pran.g_01499	Praw.g_01843
OG0001372	Pran.g_01408	Praw.g_01752
OG0001373	Pran.g_00183	Praw.g_01623
OG0001374	Pran.g_00191	Praw.g_01615
OG0001375	Pran.g_00192	Praw.g_01614
OG0001376	Pran.g_00173	Praw.g_01458
OG0001377	Pran.g_00172	Praw.g_01457
OG0001378	Pran.g_00130	Praw.g_00171
OG0001379	Pran.g_00882	Praw.g_00975
OG0001380	Pran.g_00852	Praw.g_01003
OG0001381	Pran.g_00847	Praw.g_01010
OG0001382	Pran.g_00618	Praw.g_00445
OG0001384	Pran.g_01464	Praw.g_01773
OG0001385	Pran.g_00180	Praw.g_01626
OG0001386	Pran.g_00181	Praw.g_01625
OG0001387	Pran.g_00182	Praw.g_01624
OG0001388	Pran.g_00185	Praw.g_01621
OG0001389	Pran.g_00186	Praw.g_01620
OG0001390	Pran.g_00187	Praw.g_01619
OG0001391	Pran.g_00188	Praw.g_01618
OG0001392	Pran.g_00189	Praw.g_01617
OG0001393	Pran.g_00190	Praw.g_01616
OG0001395	Pran.g_00555	Praw.g_01480
OG0001397	Pran.g_00718	Praw.g_00352
OG0001398	Pran.g_00596	Praw.g_00459
OG0001399	Pran.g_01050	Praw.g_01900
OG0001403	Pran.g_00394	Praw.g_01398
OG0001404	Pran.g_00364	Praw.g_01366
OG0001405	Pran.g_01868	Praw.g_00808
OG0001406	Pran.g_00174	Praw.g_01459
OG0001407	Pran.g_00161	Praw.g_01445
OG0001408	Pran.g_00156	Praw.g_01440
OG0001409	Pran.g_00053	Praw.g_00241
OG0001411	Pran.g_00809	Praw.g_01053
OG0001413	Pran.g_00648	Praw.g_00421
OG0001414	Pran.g_00203	Praw.g_01206
OG0001415	Pran.g_00201	Praw.g_01204
OG0001416	Pran.g_01719	Praw.g_00688
OG0001417	Pran.g_01709	Praw.g_00678
OG0001418	Pran.g_01494	Praw.g_01838
OG0001419	Pran.g_00160	Praw.g_01444
OG0001420	Pran.g_00121	Praw.g_00179
OG0001421	Pran.g_00640	Praw.g_00426
OG0001422	Pran.g_00607	Praw.g_00451
OG0001424	Pran.g_00145	Praw.g_01428, Praw.g_00323
OG0001425	Pran.g_01219	Praw.g_01173
OG0001428	Pran.g_00260	Praw.g_01263
OG0001429	Pran.g_01353	Praw.g_01707
OG0001432	Pran.g_00650	Praw.g_00420
OG0001433	Pran.g_01391	Praw.g_01735
OG0001434	Pran.g_00448	Praw.g_01578
OG0001437	Pran.g_00202	Praw.g_01205
OG0001438	Pran.g_01901	Praw.g_00841
OG0001439	Pran.g_01887	Praw.g_00827
OG0001440	Pran.g_01778	Praw.g_00730
OG0001441	Pran.g_01657	Praw.g_00627
OG0001442	Pran.g_01431	Praw.g_01770
OG0001443	Pran.g_00595	Praw.g_00498
OG0001446	Pran.g_00353	Praw.g_01355
OG0001447	Pran.g_00308	Praw.g_01309
OG0001448	Pran.g_01827	Praw.g_00765
OG0001449	Pran.g_01794	Praw.g_00738
OG0001450	Pran.g_01491	Praw.g_01835
OG0001451	Pran.g_01282	Praw.g_01638
OG0001452	Pran.g_00416	Praw.g_01609
OG0001453	Pran.g_00509	Praw.g_01517
OG0001454	Pran.g_00146	Praw.g_01429
OG0001455	Pran.g_00108	Praw.g_00189
OG0001456	Pran.g_00082	Praw.g_00211
OG0001457	Pran.g_00081	Praw.g_00212
OG0001458	Pran.g_00080	Praw.g_00213
OG0001459	Pran.g_00954	Praw.g_00939
OG0001460	Pran.g_01392	Praw.g_01736
OG0001462	Pran.g_00390	Praw.g_01394
OG0001463	Pran.g_01908	Praw.g_00848
OG0001464	Pran.g_01865	Praw.g_00805
OG0001465	Pran.g_01476	Praw.g_01820
OG0001466	Pran.g_00905	Praw.g_01771
OG0001468	Pran.g_00169	Praw.g_01454
OG0001469	Pran.g_00928, Pran.g_00519, Pran.g_01463, Pran.g_01783	Praw.g_00935
OG0001471	Pran.g_00647	Praw.g_00422
OG0001472	Pran.g_00638	Praw.g_00428
OG0001473	Pran.g_01180	Praw.g_00020
OG0001480	Pran.g_01826	Praw.g_00763
OG0001481	Pran.g_01821	Praw.g_00759
OG0001482	Pran.g_01721	Praw.g_00690
OG0001485	Pran.g_00575, Pran.g_00912	Praw.g_00464
OG0001486	Pran.g_00062	Praw.g_00232
OG0001490	Pran.g_00386	Praw.g_01389
OG0001491	Pran.g_01358	Praw.g_01712
OG0001492	Pran.g_00013	Praw.g_00281
OG0001493	Pran.g_00005	Praw.g_00289
OG0001499	Pran.g_00372	Praw.g_01374
OG0001500	Pran.g_01930	Praw.g_00871
OG0001501	Pran.g_01471	Praw.g_01817
OG0001502	Pran.g_01373	Praw.g_01727
OG0001503	Pran.g_00085	Praw.g_00208
OG0001504	Pran.g_00953	Praw.g_00485
OG0001506	Pran.g_00692	Praw.g_00378
OG0001507	Pran.g_00613	Praw.g_00478
OG0001521	Pran.g_01417	Praw.g_01760
OG0001523	Pran.g_00089	Praw.g_00205
OG0001524	Pran.g_00088	Praw.g_00206
OG0001525	Pran.g_00629	Praw.g_00436
OG0001526	Pran.g_01030	Praw.g_01049
OG0001546	Pran.g_01654	Praw.g_00624
OG0001547	Pran.g_01371	Praw.g_01725
OG0001548	Pran.g_01367	Praw.g_01721
OG0001550	Pran.g_00105	Praw.g_00192
OG0001551	Pran.g_00083	Praw.g_00210
OG0001552	Pran.g_00920	Praw.g_00906
OG0001553	Pran.g_00736	Praw.g_01086
OG0001554	Pran.g_00639	Praw.g_00427
OG0001555	Pran.g_00624	Praw.g_00441
OG0001556	Pran.g_01398	Praw.g_01742
OG0001565	Pran.g_01757	Praw.g_00731
OG0001566	Pran.g_01502	Praw.g_01846
OG0001567	Pran.g_01372	Praw.g_01726
OG0001568	Pran.g_01370	Praw.g_01724
OG0001569	Pran.g_00134	Praw.g_01417
OG0001571	Pran.g_00112	Praw.g_00185
OG0001581	Pran.g_00289	Praw.g_01291
OG0001582	Pran.g_01710	Praw.g_00679
OG0001583	Pran.g_01359	Praw.g_01713
OG0001585	Pran.g_01784	Praw.g_00934
OG0001587	Pran.g_01029	Praw.g_01920
OG0001595	Pran.g_00365	Praw.g_01367
OG0001596	Pran.g_00357	Praw.g_01359
OG0001597	Pran.g_01832	Praw.g_00770
OG0001598	Pran.g_00927	Praw.g_00486, Praw.g_00336
OG0001599	Pran.g_01718	Praw.g_00687
OG0001600	Pran.g_01667	Praw.g_00637
OG0001601	Pran.g_01504	Praw.g_01848
OG0001602	Pran.g_01477	Praw.g_01821
OG0001603	Pran.g_01357	Praw.g_01711
OG0001604	Pran.g_00437	Praw.g_01589
OG0001605	Pran.g_00536	Praw.g_01499
OG0001606	Pran.g_00904	Praw.g_01438
OG0001607	Pran.g_00087	Praw.g_00207
OG0001608	Pran.g_00849	Praw.g_01007
OG0001609	Pran.g_00694	Praw.g_00376
OG0001610	Pran.g_00691	Praw.g_00379
OG0001611	Pran.g_00626	Praw.g_00438
OG0001612	Pran.g_01428	Praw.g_00465
OG0001613	Pran.g_01124	Praw.g_00077
OG0001626	Pran.g_00616, Pran.g_01419	Praw.g_01762
OG0001628	Pran.g_01405	Praw.g_01749
OG0001629	Pran.g_01404	Praw.g_01748
OG0001630	Pran.g_00419	Praw.g_01607
OG0001631	Pran.g_00164	Praw.g_01449
OG0001632	Pran.g_00520	Praw.g_00311, Praw.g_00471, Praw.g_00932
OG0001633	Pran.g_00844	Praw.g_01013
OG0001648	Pran.g_01822	Praw.g_00760
OG0001649	Pran.g_00163	Praw.g_01447
OG0001651	Pran.g_00628	Praw.g_00437
OG0001662	Pran.g_00124	Praw.g_00177
OG0001666	Pran.g_00955	Praw.g_00938
OG0001667	Pran.g_00897	Praw.g_00956
OG0001668	Pran.g_00592	Praw.g_00308
OG0001684	Pran.g_01589	Praw.g_01936
OG0001685	Pran.g_01281	Praw.g_01636
OG0001686	Pran.g_00535	Praw.g_01500
OG0001687	Pran.g_00170	Praw.g_01455
OG0001688	Pran.g_00165	Praw.g_01450
OG0001689	Pran.g_01169	Praw.g_00030
OG0001697	Pran.g_00178	Praw.g_01628
OG0001698	Pran.g_00166	Praw.g_01451
OG0001700	Pran.g_01393	Praw.g_01737
OG0001701	Pran.g_01031	Praw.g_01918
OG0001705	Pran.g_01793	Praw.g_00737
OG0001707	Pran.g_00147	Praw.g_01430
OG0001708	Pran.g_00077	Praw.g_00216
OG0001710	Pran.g_01051	Praw.g_01899
OG0001718	Pran.g_01831	Praw.g_00769
OG0001719	Pran.g_01801	Praw.g_00744
OG0001720	Pran.g_00581	Praw.g_00960
OG0001721	Pran.g_01412	Praw.g_01757
OG0001723	Pran.g_00525	Praw.g_00931
OG0001724	Pran.g_01425	Praw.g_00473
OG0001725	Pran.g_01803	Praw.g_00745
OG0001742	Pran.g_01819	Praw.g_00757
OG0001743	Pran.g_00126	Praw.g_00175
OG0001744	Pran.g_00890	Praw.g_00965
OG0001745	Pran.g_00651	Praw.g_00419
OG0001772	Pran.g_01790, Pran.g_00929	Praw.g_00736
OG0001773	Pran.g_00622	Praw.g_00443, Praw.g_01783
OG0001774	Pran.g_01501	Praw.g_01845
OG0001775	Pran.g_00158	Praw.g_01442
OG0001776	Pran.g_00128	Praw.g_00173
OG0001779	Pran.g_00889, Pran.g_01432	Praw.g_00966
OG0001780	Pran.g_00799	Praw.g_01122, Praw.g_01110
OG0001781	Pran.g_00606	Praw.g_00452
OG0001782	Pran.g_00763, Pran.g_00769	Praw.g_00799
OG0001819	Pran.g_01800	Praw.g_00743
OG0001821	Pran.g_01411	Praw.g_01756
OG0001822	Pran.g_01375	Praw.g_01729
OG0001823	Pran.g_01280	Praw.g_01635
OG0001824	Pran.g_00534	Praw.g_01501
OG0001825	Pran.g_00157	Praw.g_01441
OG0001826	Pran.g_00155	Praw.g_01439
OG0001827	Pran.g_00153	Praw.g_01436
OG0001828	Pran.g_00131	Praw.g_00170
OG0001829	Pran.g_00127	Praw.g_00174
OG0001830	Pran.g_00109	Praw.g_00188
OG0001831	Pran.g_00094	Praw.g_00200
OG0001832	Pran.g_01468	Praw.g_00946
OG0001833	Pran.g_00842	Praw.g_01015
OG0001834	Pran.g_00802	Praw.g_01074
OG0001919	Pran.g_01798	Praw.g_00741
OG0001920	Pran.g_01470	Praw.g_01816
OG0001921	Pran.g_01278	Praw.g_01633
OG0001983	Pran.g_01435, Pran.g_00577	Praw.g_01774
OG0001984	Pran.g_01366	Praw.g_01720
OG0001985	Pran.g_00177	Praw.g_01629
OG0001986	Pran.g_00513	Praw.g_01513
OG0001989	Pran.g_00851	Praw.g_01004
OG0002026	Pran.g_01799	Praw.g_00742
OG0002027	Pran.g_01275	Praw.g_01631
OG0002028	Pran.g_00529	Praw.g_01506
OG0002031	Pran.g_00590	Praw.g_00462
OG0002032	Pran.g_01218	Praw.g_01174
OG0002057	Pran.g_00323	Praw.g_01325
OG0002058	Pran.g_00252	Praw.g_01255
OG0002059	Pran.g_01830	Praw.g_00768
OG0002060	Pran.g_01828	Praw.g_00766
OG0002061	Pran.g_01796	Praw.g_00739
OG0002064	Pran.g_01712	Praw.g_00681
OG0002065	Pran.g_01619	Praw.g_00589
OG0002066	Pran.g_01612	Praw.g_00583
OG0002067	Pran.g_01461	Praw.g_01810
OG0002068	Pran.g_01424	Praw.g_01766
OG0002069	Pran.g_01421	Praw.g_01764
OG0002070	Pran.g_01374	Praw.g_01728
OG0002071	Pran.g_01368	Praw.g_01722
OG0002072	Pran.g_01360	Praw.g_01714
OG0002073	Pran.g_01338	Praw.g_01692
OG0002074	Pran.g_01286	Praw.g_01642
OG0002075	Pran.g_01274	Praw.g_01630
OG0002076	Pran.g_00441	Praw.g_01585
OG0002077	Pran.g_00530	Praw.g_01505
OG0002078	Pran.g_00533	Praw.g_01502
OG0002079	Pran.g_00538	Praw.g_01497
OG0002080	Pran.g_00556	Praw.g_01479
OG0002081	Pran.g_00171	Praw.g_01456
OG0002082	Pran.g_00162	Praw.g_01446
OG0002083	Pran.g_00151	Praw.g_01434
OG0002084	Pran.g_00150	Praw.g_01433
OG0002085	Pran.g_00143	Praw.g_01426
OG0002086	Pran.g_00138	Praw.g_01421
OG0002087	Pran.g_00137	Praw.g_01420
OG0002088	Pran.g_00136	Praw.g_01419
OG0002089	Pran.g_00111	Praw.g_00186
OG0002090	Pran.g_00106	Praw.g_00191
OG0002091	Pran.g_00084	Praw.g_00209
OG0002093	Pran.g_00907	Praw.g_00329
OG0002094	Pran.g_00896	Praw.g_00957
OG0002095	Pran.g_00893	Praw.g_00963
OG0002099	Pran.g_00645	Praw.g_00424
OG0002100	Pran.g_00633	Praw.g_00433
OG0002101	Pran.g_00630	Praw.g_00435
OG0002102	Pran.g_00625	Praw.g_00440
OG0002103	Pran.g_00623	Praw.g_00442
OG0002104	Pran.g_00621	Praw.g_00444
OG0002105	Pran.g_00975	Praw.g_00520
OG0002146	Pran.g_01682	Praw.g_00652
OG0002147	Pran.g_01469	Praw.g_01815
OG0002148	Pran.g_01426	Praw.g_01772
OG0002149	Pran.g_01406	Praw.g_01750
OG0002150	Pran.g_01427	Praw.g_01504
OG0002151	Pran.g_00107	Praw.g_00190
OG0002152	Pran.g_00902	Praw.g_00947
OG0002153	Pran.g_00531	Praw.g_01503
OG0002216	Pran.g_00900	Praw.g_01767
OG0002217	Pran.g_01355	Praw.g_01709
OG0002218	Pran.g_01279	Praw.g_01634
OG0002220	Pran.g_01433	Praw.g_00936
OG0002221	Pran.g_00892	Praw.g_00964
OG0002222	Pran.g_00612	Praw.g_00449
OG0002223	Pran.g_00527	Praw.g_00468
OG0002224	Pran.g_01805	Praw.g_00747
OG0002227	Pran.g_01396	Praw.g_01740
OG0002263	Pran.g_01409	Praw.g_01753
OG0002267	Pran.g_00597	Praw.g_00941
OG0002271	Pran.g_01430	Praw.g_00467
OG0002272	Pran.g_00098	Praw.g_00196
OG0002275	Pran.g_00934	Praw.g_00297
OG0002310	Pran.g_01818	Praw.g_00756
OG0002311	Pran.g_01782	Praw.g_00933
OG0002312	Pran.g_01402	Praw.g_01747
OG0002313	Pran.g_01369	Praw.g_01723
OG0002314	Pran.g_01276	Praw.g_01632
OG0002315	Pran.g_00523	Praw.g_00481
OG0002317	Pran.g_00119	Praw.g_00180
OG0002318	Pran.g_00116	Praw.g_00182
OG0002323	Pran.g_00594	Praw.g_00460
OG0002324	Pran.g_00924	Praw.g_00475
OG0002326	Pran.g_00086	Praw.g_01784
OG0002362	Pran.g_01797	Praw.g_00740
OG0002366	Pran.g_00957	Praw.g_00937
OG0002368	Pran.g_00888	Praw.g_00967
OG0002372	Pran.g_00617	Praw.g_00446
OG0002373	Pran.g_00099	Praw.g_00466
OG0002374	Pran.g_01389	Praw.g_01733
OG0002376	Pran.g_00611	Praw.g_00450
OG0002417	Pran.g_00943	Praw.g_00322
OG0002418	Pran.g_01761	Praw.g_00327
OG0002423	Pran.g_01272	Praw.g_00313
OG0002486	Pran.g_00764	Praw.g_00800
OG0002552	Pran.g_00370	Praw.g_01372
OG0002553	Pran.g_01810	Praw.g_00749
OG0002554	Pran.g_01422	Praw.g_01765
OG0002555	Pran.g_00100	Praw.g_00195
OG0002777	Pran.g_01467	Praw.g_00310
OG0002778	Pran.g_00771	Praw.g_00801
OG0002890	Pran.g_01791	Praw.g_00300
OG0003017	Pran.g_01397	Praw.g_01741
OG0003021	Pran.g_01273	Praw.g_00894
OG0003166	Pran.g_01381	Praw.g_00506
OG0004024	Pran.g_00950	Praw.g_00895
