Orthogroup	Pran	Prbf
OG0001119	Pran.g_00502	Prbf.g_01102
OG0001120	Pran.g_00504	Prbf.g_01100
OG0001122	Pran.g_00540	Prbf.g_01080
OG0001123	Pran.g_00544	Prbf.g_01074
OG0001124	Pran.g_00546	Prbf.g_01072
OG0001125	Pran.g_00547	Prbf.g_01070
OG0001126	Pran.g_00557	Prbf.g_01159
OG0001127	Pran.g_00558	Prbf.g_01160
OG0001128	Pran.g_00560	Prbf.g_01162
OG0001129	Pran.g_00561	Prbf.g_01163
OG0001130	Pran.g_00562	Prbf.g_01164
OG0001131	Pran.g_00154	Prbf.g_01705
OG0001132	Pran.g_00144	Prbf.g_00296
OG0001133	Pran.g_00110	Prbf.g_00094
OG0001134	Pran.g_00093	Prbf.g_00788
OG0001135	Pran.g_00090	Prbf.g_00785
OG0001136	Pran.g_00063	Prbf.g_00915
OG0001137	Pran.g_00052	Prbf.g_00927
OG0001138	Pran.g_00034	Prbf.g_00948
OG0001139	Pran.g_00033	Prbf.g_00950
OG0001140	Pran.g_00032	Prbf.g_00951
OG0001141	Pran.g_00031	Prbf.g_00952
OG0001142	Pran.g_00030	Prbf.g_00953
OG0001143	Pran.g_00023	Prbf.g_00960
OG0001144	Pran.g_00018	Prbf.g_00965
OG0001145	Pran.g_00884	Prbf.g_00034
OG0001146	Pran.g_00872	Prbf.g_00022
OG0001147	Pran.g_00854	Prbf.g_00002
OG0001148	Pran.g_00839	Prbf.g_00097
OG0001149	Pran.g_00838	Prbf.g_00098
OG0001150	Pran.g_00837	Prbf.g_00099
OG0001151	Pran.g_00826	Prbf.g_00110
OG0001152	Pran.g_00825	Prbf.g_00111
OG0001153	Pran.g_00701	Prbf.g_00189
OG0001154	Pran.g_00700	Prbf.g_00190
OG0001155	Pran.g_00688	Prbf.g_00207
OG0001156	Pran.g_00685	Prbf.g_00210
OG0001157	Pran.g_00684	Prbf.g_00211
OG0001158	Pran.g_00683	Prbf.g_00212
OG0001159	Pran.g_00682	Prbf.g_00213
OG0001160	Pran.g_00658	Prbf.g_00239
OG0001161	Pran.g_00646	Prbf.g_00750
OG0001162	Pran.g_00632	Prbf.g_00812
OG0001163	Pran.g_00962	Prbf.g_00702
OG0001164	Pran.g_00966	Prbf.g_00698
OG0001165	Pran.g_00969	Prbf.g_00695
OG0001166	Pran.g_00989	Prbf.g_00674
OG0001167	Pran.g_01006	Prbf.g_00657
OG0001168	Pran.g_01008	Prbf.g_00655
OG0001169	Pran.g_01010	Prbf.g_00653
OG0001170	Pran.g_01012	Prbf.g_00651
OG0001171	Pran.g_01021	Prbf.g_00641
OG0001172	Pran.g_01035	Prbf.g_00625
OG0001173	Pran.g_01036	Prbf.g_00624
OG0001174	Pran.g_01045	Prbf.g_00616
OG0001175	Pran.g_01046	Prbf.g_00615
OG0001176	Pran.g_01053	Prbf.g_00607
OG0001177	Pran.g_01055	Prbf.g_00605
OG0001178	Pran.g_01060	Prbf.g_00688
OG0001179	Pran.g_01089	Prbf.g_00575
OG0001180	Pran.g_01111	Prbf.g_00552
OG0001181	Pran.g_01115	Prbf.g_00548
OG0001182	Pran.g_01122	Prbf.g_00540
OG0001183	Pran.g_01126	Prbf.g_00535
OG0001184	Pran.g_01141	Prbf.g_00517
OG0001185	Pran.g_01155	Prbf.g_00501
OG0001186	Pran.g_01178	Prbf.g_00476
OG0001187	Pran.g_01183	Prbf.g_00473
OG0001188	Pran.g_01185	Prbf.g_00471
OG0001190	Pran.g_01205	Prbf.g_00450
OG0001191	Pran.g_01215	Prbf.g_00440
OG0001192	Pran.g_01220	Prbf.g_00435
OG0001193	Pran.g_01230	Prbf.g_00423
OG0001194	Pran.g_01231	Prbf.g_00422
OG0001195	Pran.g_01232	Prbf.g_00421
OG0001196	Pran.g_01245	Prbf.g_00405
OG0001197	Pran.g_01246	Prbf.g_00403
OG0001198	Pran.g_01254	Prbf.g_00396
OG0001199	Pran.g_00358	Prbf.g_01401
OG0001200	Pran.g_00356	Prbf.g_01403
OG0001201	Pran.g_00325	Prbf.g_01436
OG0001202	Pran.g_00233	Prbf.g_01534
OG0001204	Pran.g_01949	Prbf.g_01582
OG0001205	Pran.g_01735	Prbf.g_01729
OG0001206	Pran.g_01716	Prbf.g_01749
OG0001207	Pran.g_01701	Prbf.g_01760
OG0001208	Pran.g_01696	Prbf.g_01765
OG0001209	Pran.g_01643	Prbf.g_01816
OG0001210	Pran.g_01638	Prbf.g_01821
OG0001211	Pran.g_01628	Prbf.g_01831
OG0001212	Pran.g_01582	Prbf.g_01878
OG0001213	Pran.g_01549	Prbf.g_01913
OG0001214	Pran.g_01541	Prbf.g_00984
OG0001215	Pran.g_01488	Prbf.g_01272
OG0001216	Pran.g_01458	Prbf.g_01251
OG0001217	Pran.g_01415	Prbf.g_00280
OG0001218	Pran.g_01407	Prbf.g_00855
OG0001219	Pran.g_01354	Prbf.g_01146
OG0001220	Pran.g_01292	Prbf.g_01189
OG0001221	Pran.g_00440	Prbf.g_01309
OG0001222	Pran.g_00479	Prbf.g_01067
OG0001223	Pran.g_00505	Prbf.g_01099
OG0001225	Pran.g_00566	Prbf.g_01168
OG0001226	Pran.g_00159	Prbf.g_01921
OG0001227	Pran.g_00141	Prbf.g_00870
OG0001228	Pran.g_00015	Prbf.g_00968
OG0001229	Pran.g_00843	Prbf.g_00856
OG0001230	Pran.g_00741	Prbf.g_00150
OG0001231	Pran.g_00634	Prbf.g_01706
OG0001232	Pran.g_00993	Prbf.g_00670
OG0001233	Pran.g_01013	Prbf.g_00650
OG0001234	Pran.g_01048	Prbf.g_00613
OG0001235	Pran.g_01057	Prbf.g_00609
OG0001237	Pran.g_01142	Prbf.g_00516
OG0001238	Pran.g_01216	Prbf.g_00439
OG0001239	Pran.g_00361	Prbf.g_01398
OG0001240	Pran.g_00340	Prbf.g_01419
OG0001241	Pran.g_00332	Prbf.g_01429
OG0001242	Pran.g_00314	Prbf.g_01449
OG0001244	Pran.g_00293	Prbf.g_01471
OG0001245	Pran.g_01815	Prbf.g_00879
OG0001247	Pran.g_01495	Prbf.g_01279
OG0001248	Pran.g_01493	Prbf.g_01277
OG0001249	Pran.g_01365	Prbf.g_01675
OG0001250	Pran.g_01303	Prbf.g_01202
OG0001251	Pran.g_00414	Prbf.g_00837
OG0001252	Pran.g_00559	Prbf.g_01161
OG0001253	Pran.g_00140	Prbf.g_01924
OG0001254	Pran.g_00091	Prbf.g_00786
OG0001255	Pran.g_00076	Prbf.g_00900
OG0001256	Pran.g_00641	Prbf.g_00246
OG0001258	Pran.g_00967	Prbf.g_00697
OG0001259	Pran.g_01011	Prbf.g_00652
OG0001260	Pran.g_01027	Prbf.g_00635
OG0001261	Pran.g_01097	Prbf.g_00567
OG0001265	Pran.g_00315	Prbf.g_01448
OG0001266	Pran.g_00229	Prbf.g_01538
OG0001267	Pran.g_01914	Prbf.g_01620
OG0001268	Pran.g_01856	Prbf.g_01683
OG0001269	Pran.g_01835	Prbf.g_01190
OG0001270	Pran.g_01746	Prbf.g_01718
OG0001271	Pran.g_01706	Prbf.g_01755
OG0001272	Pran.g_01692	Prbf.g_01769
OG0001273	Pran.g_01547	Prbf.g_00978
OG0001274	Pran.g_01473	Prbf.g_01562
OG0001275	Pran.g_00515	Prbf.g_01089
OG0001276	Pran.g_00543	Prbf.g_01075
OG0001277	Pran.g_00152	Prbf.g_00417
OG0001278	Pran.g_00010	Prbf.g_00972
OG0001279	Pran.g_00609	Prbf.g_00339
OG0001280	Pran.g_00877	Prbf.g_00027
OG0001281	Pran.g_00871	Prbf.g_00021
OG0001282	Pran.g_00840	Prbf.g_00096
OG0001283	Pran.g_00820	Prbf.g_00408
OG0001284	Pran.g_00663	Prbf.g_00232
OG0001285	Pran.g_00996	Prbf.g_00667
OG0001286	Pran.g_01109	Prbf.g_00554
OG0001287	Pran.g_01162	Prbf.g_00494
OG0001288	Pran.g_01171	Prbf.g_00483
OG0001289	Pran.g_00345	Prbf.g_01413
OG0001290	Pran.g_00333	Prbf.g_01428
OG0001291	Pran.g_00299	Prbf.g_01466
OG0001292	Pran.g_01944	Prbf.g_01587
OG0001293	Pran.g_01932	Prbf.g_01600
OG0001295	Pran.g_01711	Prbf.g_00824
OG0001296	Pran.g_01669	Prbf.g_01792
OG0001297	Pran.g_01664	Prbf.g_01797
OG0001298	Pran.g_01601	Prbf.g_01858
OG0001299	Pran.g_01512	Prbf.g_01015
OG0001300	Pran.g_01485	Prbf.g_01268
OG0001301	Pran.g_01482	Prbf.g_01263
OG0001302	Pran.g_01356	Prbf.g_01150
OG0001303	Pran.g_01434	Prbf.g_00731
OG0001304	Pran.g_00553	Prbf.g_01062
OG0001305	Pran.g_00572	Prbf.g_01174
OG0001306	Pran.g_00074	Prbf.g_00903
OG0001308	Pran.g_00723	Prbf.g_00167
OG0001309	Pran.g_00637	Prbf.g_00274
OG0001310	Pran.g_00982	Prbf.g_00680
OG0001311	Pran.g_00545	Prbf.g_01073
OG0001312	Pran.g_00468	Prbf.g_01137
OG0001315	Pran.g_00371	Prbf.g_00865
OG0001316	Pran.g_00294	Prbf.g_01470
OG0001317	Pran.g_00198	Prbf.g_01572
OG0001318	Pran.g_01936	Prbf.g_01596
OG0001319	Pran.g_01921	Prbf.g_01613
OG0001320	Pran.g_01813	Prbf.g_00765, Prbf.g_00732
OG0001321	Pran.g_01726	Prbf.g_01735
OG0001322	Pran.g_01725	Prbf.g_01736
OG0001323	Pran.g_01659	Prbf.g_01802
OG0001324	Pran.g_01484	Prbf.g_01267
OG0001325	Pran.g_01455	Prbf.g_01032
OG0001327	Pran.g_00167	Prbf.g_01332
OG0001328	Pran.g_00142	Prbf.g_00045
OG0001329	Pran.g_00101	Prbf.g_00734
OG0001331	Pran.g_00835	Prbf.g_00101
OG0001332	Pran.g_00690	Prbf.g_00203
OG0001333	Pran.g_01007	Prbf.g_00656
OG0001334	Pran.g_01129	Prbf.g_00532
OG0001335	Pran.g_01130	Prbf.g_00531
OG0001339	Pran.g_00330	Prbf.g_01431
OG0001340	Pran.g_01866	Prbf.g_01671
OG0001341	Pran.g_01418	Prbf.g_00863
OG0001342	Pran.g_01361	Prbf.g_00711
OG0001343	Pran.g_00411	Prbf.g_00840
OG0001344	Pran.g_00056	Prbf.g_00922
OG0001345	Pran.g_00041	Prbf.g_00938
OG0001346	Pran.g_00875	Prbf.g_00025
OG0001348	Pran.g_00604	Prbf.g_00826
OG0001349	Pran.g_00805	Prbf.g_00119
OG0001350	Pran.g_00195	Prbf.g_01575
OG0001352	Pran.g_01498	Prbf.g_01283
OG0001353	Pran.g_01311	Prbf.g_01212
OG0001354	Pran.g_00497	Prbf.g_01107
OG0001356	Pran.g_01390	Prbf.g_00705
OG0001359	Pran.g_00412	Prbf.g_00839
OG0001362	Pran.g_00719	Prbf.g_00171
OG0001363	Pran.g_00717	Prbf.g_00173
OG0001364	Pran.g_01132	Prbf.g_00529
OG0001365	Pran.g_01209	Prbf.g_00446
OG0001371	Pran.g_01499	Prbf.g_01284
OG0001372	Pran.g_01408, Pran.g_01379	Prbf.g_01922
OG0001375	Pran.g_00192	Prbf.g_00841
OG0001379	Pran.g_00882	Prbf.g_00032
OG0001380	Pran.g_00852	Prbf.g_00853, Prbf.g_00066
OG0001381	Pran.g_00847	Prbf.g_00893
OG0001382	Pran.g_00618	Prbf.g_00063
OG0001394	Pran.g_00444	Prbf.g_01305
OG0001397	Pran.g_00718	Prbf.g_00172
OG0001398	Pran.g_00596	Prbf.g_00801
OG0001403	Pran.g_00394	Prbf.g_01353
OG0001404	Pran.g_00364	Prbf.g_01395
OG0001407	Pran.g_00161	Prbf.g_00059
OG0001409	Pran.g_00053	Prbf.g_00926
OG0001411	Pran.g_00809	Prbf.g_01388
OG0001414	Pran.g_00203	Prbf.g_01567
OG0001415	Pran.g_00201	Prbf.g_01569
OG0001418	Pran.g_01494	Prbf.g_01278
OG0001419	Pran.g_00160	Prbf.g_00060
OG0001421	Pran.g_00640	Prbf.g_00247
OG0001422	Pran.g_00607	Prbf.g_00056
OG0001423	Pran.g_01777	Prbf.g_00361
OG0001424	Pran.g_00145, Pran.g_00415	Prbf.g_00299
OG0001425	Pran.g_01219	Prbf.g_00436
OG0001428	Pran.g_00260	Prbf.g_01506
OG0001429	Pran.g_01353	Prbf.g_01145
OG0001433	Pran.g_01391	Prbf.g_00706
OG0001434	Pran.g_00448	Prbf.g_01300
OG0001437	Pran.g_00202	Prbf.g_01568
OG0001440	Pran.g_01758, Pran.g_01778	Prbf.g_00729, Prbf.g_00735
OG0001443	Pran.g_00595	Prbf.g_00857
OG0001446	Pran.g_00353	Prbf.g_00291
OG0001448	Pran.g_01827	Prbf.g_01739
OG0001450	Pran.g_01491	Prbf.g_01275
OG0001451	Pran.g_01282	Prbf.g_01178
OG0001455	Pran.g_00108, Pran.g_00935	Prbf.g_00862
OG0001460	Pran.g_01392	Prbf.g_00707
OG0001461	Pran.g_00916	Prbf.g_01379
OG0001463	Pran.g_01908	Prbf.g_01627
OG0001464	Pran.g_01865	Prbf.g_01672
OG0001465	Pran.g_01476	Prbf.g_01256
OG0001468	Pran.g_00169	Prbf.g_00849
OG0001472	Pran.g_00638	Prbf.g_01930
OG0001481	Pran.g_01821	Prbf.g_00046
OG0001484	Pran.g_01414	Prbf.g_00262
OG0001485	Pran.g_00575, Pran.g_00912	Prbf.g_00346
OG0001486	Pran.g_00062	Prbf.g_00916
OG0001491	Pran.g_01358	Prbf.g_01153
OG0001500	Pran.g_01930	Prbf.g_01602
OG0001501	Pran.g_01471	Prbf.g_01334
OG0001503	Pran.g_00085	Prbf.g_00285
OG0001506	Pran.g_00692	Prbf.g_00201
OG0001521	Pran.g_01417	Prbf.g_01155
OG0001523	Pran.g_00089	Prbf.g_00783
OG0001524	Pran.g_00088	Prbf.g_00782
OG0001525	Pran.g_00629	Prbf.g_00728
OG0001526	Pran.g_01030	Prbf.g_01383
OG0001527	Pran.g_01615	Prbf.g_01844
OG0001550	Pran.g_00105	Prbf.g_00281
OG0001552	Pran.g_00920	Prbf.g_00250
OG0001565	Pran.g_01757	Prbf.g_00364
OG0001566	Pran.g_01502	Prbf.g_01287
OG0001569	Pran.g_00134	Prbf.g_00375
OG0001571	Pran.g_00112	Prbf.g_00336
OG0001572	Pran.g_01768	Prbf.g_00338
OG0001581	Pran.g_00289	Prbf.g_00007
OG0001583	Pran.g_01359	Prbf.g_01154
OG0001584	Pran.g_00460	Prbf.g_01025
OG0001587	Pran.g_01029	Prbf.g_00633
OG0001588	Pran.g_00817	Prbf.g_01709
OG0001595	Pran.g_00365	Prbf.g_01393
OG0001596	Pran.g_00357	Prbf.g_01402
OG0001597	Pran.g_01832	Prbf.g_00198
OG0001598	Pran.g_00927	Prbf.g_01265
OG0001599	Pran.g_01718	Prbf.g_01747
OG0001600	Pran.g_01667	Prbf.g_01794
OG0001601	Pran.g_01504	Prbf.g_01289
OG0001603	Pran.g_01357	Prbf.g_01151
OG0001604	Pran.g_00437	Prbf.g_01312
OG0001605	Pran.g_00536	Prbf.g_00286
OG0001606	Pran.g_00904	Prbf.g_00276
OG0001607	Pran.g_00087	Prbf.g_00348
OG0001608	Pran.g_00849	Prbf.g_01059
OG0001609	Pran.g_00694	Prbf.g_00199
OG0001610	Pran.g_00691	Prbf.g_00202
OG0001611	Pran.g_00626	Prbf.g_00772
OG0001626	Pran.g_00616, Pran.g_01419	Prbf.g_00353
OG0001628	Pran.g_01405, Pran.g_01763	Prbf.g_01920
OG0001629	Pran.g_01404	Prbf.g_00327
OG0001630	Pran.g_00419	Prbf.g_00832
OG0001631	Pran.g_00164	Prbf.g_00344
OG0001648	Pran.g_01822	Prbf.g_00757
OG0001649	Pran.g_00163	Prbf.g_00278
OG0001651	Pran.g_00628	Prbf.g_00882
OG0001662	Pran.g_00124	Prbf.g_00799
OG0001668	Pran.g_00592	Prbf.g_00769, Prbf.g_00739
OG0001669	Pran.g_00910	Prbf.g_00008, Prbf.g_00751
OG0001684	Pran.g_01589	Prbf.g_01871
OG0001685	Pran.g_01281	Prbf.g_01925
OG0001686	Pran.g_00535	Prbf.g_00878
OG0001687	Pran.g_00170	Prbf.g_01745
OG0001689	Pran.g_01169	Prbf.g_00485
OG0001697	Pran.g_00178	Prbf.g_01152
OG0001701	Pran.g_01031	Prbf.g_01384
OG0001705	Pran.g_01793	Prbf.g_00631
OG0001707	Pran.g_00147	Prbf.g_00871
OG0001710	Pran.g_01051	Prbf.g_01938
OG0001722	Pran.g_00417	Prbf.g_00834
OG0001725	Pran.g_01803	Prbf.g_00810
OG0001780	Pran.g_00799	Prbf.g_00124
OG0001820	Pran.g_00901	Prbf.g_00297
OG0001834	Pran.g_00802	Prbf.g_00121
OG0001922	Pran.g_00861	Prbf.g_00139
OG0001923	Pran.g_00793	Prbf.g_00132
OG0001988	Pran.g_01836	Prbf.g_00050
OG0002096	Pran.g_00795	Prbf.g_00130
OG0002106	Pran.g_01809	Prbf.g_00054
OG0002270	Pran.g_00757	Prbf.g_00128
OG0002275	Pran.g_00934	Prbf.g_00723
OG0002321	Pran.g_00798	Prbf.g_00125
OG0002326	Pran.g_00086	Prbf.g_00756
OG0002421	Pran.g_00797	Prbf.g_00126
OG0002480	Pran.g_00801	Prbf.g_00122
OG0002487	Pran.g_00945	Prbf.g_00043
OG0002772	Pran.g_00776	Prbf.g_00086
OG0002773	Pran.g_00781	Prbf.g_00081
OG0002774	Pran.g_00780	Prbf.g_00082
OG0002775	Pran.g_00779	Prbf.g_00079
OG0002894	Pran.g_00804	Prbf.g_00120
