Orthogroup	Pran	Syak
OG0001182	Pran.g_01122	Syak.g_01287
OG0001183	Pran.g_01126	Syak.g_01282
OG0001184	Pran.g_01141	Syak.g_01571
OG0001185	Pran.g_01155	Syak.g_01643
OG0001186	Pran.g_01178	Syak.g_01709
OG0001187	Pran.g_01183	Syak.g_01712
OG0001188	Pran.g_01185	Syak.g_01714
OG0001190	Pran.g_01205	Syak.g_01942
OG0001191	Pran.g_01215	Syak.g_01928
OG0001192	Pran.g_01220	Syak.g_01921
OG0001193	Pran.g_01230	Syak.g_01888
OG0001194	Pran.g_01231	Syak.g_01882
OG0001195	Pran.g_01232	Syak.g_01881
OG0001196	Pran.g_01245	Syak.g_01811
OG0001197	Pran.g_01246	Syak.g_01809
OG0001198	Pran.g_01254	Syak.g_01798
OG0001199	Pran.g_00358	Syak.g_02249
OG0001200	Pran.g_00356	Syak.g_02247
OG0001201	Pran.g_00325	Syak.g_02191
OG0001202	Pran.g_00233	Syak.g_02061
OG0001204	Pran.g_01949	Syak.g_01404
OG0001205	Pran.g_01735	Syak.g_01181
OG0001206	Pran.g_01716	Syak.g_01148
OG0001207	Pran.g_01701	Syak.g_02566
OG0001208	Pran.g_01696	Syak.g_02576
OG0001209	Pran.g_01643	Syak.g_02643
OG0001210	Pran.g_01638	Syak.g_02654
OG0001211	Pran.g_01628	Syak.g_02669
OG0001212	Pran.g_01582	Syak.g_02728
OG0001213	Pran.g_01549	Syak.g_00025
OG0001214	Pran.g_01541	Syak.g_00037
OG0001215	Pran.g_01488	Syak.g_00697
OG0001216	Pran.g_01458	Syak.g_00805
OG0001217	Pran.g_01415	Syak.g_00138
OG0001218	Pran.g_01407	Syak.g_01093
OG0001219	Pran.g_01354	Syak.g_00551
OG0001220	Pran.g_01292	Syak.g_00580
OG0001221	Pran.g_00440	Syak.g_00390
OG0001222	Pran.g_00479	Syak.g_00517
OG0001223	Pran.g_00505	Syak.g_00472
OG0001226	Pran.g_00159	Syak.g_02239
OG0001227	Pran.g_00141	Syak.g_00963
OG0001228	Pran.g_00015	Syak.g_00619
OG0001229	Pran.g_00843	Syak.g_00711
OG0001230	Pran.g_00741	Syak.g_01030
OG0001231	Pran.g_00634	Syak.g_01777
OG0001232	Pran.g_00993	Syak.g_02385
OG0001233	Pran.g_01013	Syak.g_02359
OG0001234	Pran.g_01048	Syak.g_01374
OG0001235	Pran.g_01057	Syak.g_01362
OG0001237	Pran.g_01142	Syak.g_01573
OG0001238	Pran.g_01216	Syak.g_01926
OG0001239	Pran.g_00361	Syak.g_02252
OG0001240	Pran.g_00340	Syak.g_02206
OG0001241	Pran.g_00332	Syak.g_02197
OG0001242	Pran.g_00314	Syak.g_02168
OG0001244	Pran.g_00293	Syak.g_02132
OG0001245	Pran.g_01815	Syak.g_00248
OG0001246	Pran.g_01674	Syak.g_02604
OG0001247	Pran.g_01495	Syak.g_00618
OG0001248	Pran.g_01493	Syak.g_00147
OG0001249	Pran.g_01365	Syak.g_01251
OG0001250	Pran.g_01303	Syak.g_00602
OG0001251	Pran.g_00414	Syak.g_01875
OG0001252	Pran.g_00559	Syak.g_00754
OG0001253	Pran.g_00140	Syak.g_00250
OG0001254	Pran.g_00091	Syak.g_00272
OG0001255	Pran.g_00076	Syak.g_00066
OG0001256	Pran.g_00641	Syak.g_02430
OG0001257	Pran.g_00635	Syak.g_02502
OG0001258	Pran.g_00967	Syak.g_02420
OG0001259	Pran.g_01011	Syak.g_02361
OG0001260	Pran.g_01027	Syak.g_02332
OG0001261	Pran.g_01097	Syak.g_01315
OG0001262	Pran.g_01200	Syak.g_01734
OG0001265	Pran.g_00315	Syak.g_02170
OG0001266	Pran.g_00229	Syak.g_02057
OG0001267	Pran.g_01914	Syak.g_01459
OG0001268	Pran.g_01856	Syak.g_01240
OG0001269	Pran.g_01835	Syak.g_02323
OG0001270	Pran.g_01746	Syak.g_01194
OG0001271	Pran.g_01706	Syak.g_01121
OG0001272	Pran.g_01692	Syak.g_02580
OG0001273	Pran.g_01547	Syak.g_00030
OG0001274	Pran.g_01473	Syak.g_01988
OG0001275	Pran.g_00515	Syak.g_00633
OG0001276	Pran.g_00543	Syak.g_00649
OG0001277	Pran.g_00152	Syak.g_01829
OG0001278	Pran.g_00010	Syak.g_00671
OG0001279	Pran.g_00609	Syak.g_00105
OG0001280	Pran.g_00877	Syak.g_00933
OG0001281	Pran.g_00871	Syak.g_00944
OG0001282	Pran.g_00840	Syak.g_02564
OG0001283	Pran.g_00820	Syak.g_01818
OG0001284	Pran.g_00663	Syak.g_02446
OG0001285	Pran.g_00996	Syak.g_02381
OG0001286	Pran.g_01109	Syak.g_01301
OG0001287	Pran.g_01162	Syak.g_01652
OG0001288	Pran.g_01171	Syak.g_01686
OG0001289	Pran.g_00345	Syak.g_02222
OG0001290	Pran.g_00333	Syak.g_02198
OG0001291	Pran.g_00299	Syak.g_02147
OG0001292	Pran.g_01944	Syak.g_01410
OG0001293	Pran.g_01932	Syak.g_01432
OG0001294	Pran.g_01817	Syak.g_00355
OG0001295	Pran.g_01711	Syak.g_00740
OG0001296	Pran.g_01669	Syak.g_02610
OG0001297	Pran.g_01664	Syak.g_02614
OG0001298	Pran.g_01601	Syak.g_02703
OG0001299	Pran.g_01512	Syak.g_00349
OG0001300	Pran.g_01485	Syak.g_00706
OG0001301	Pran.g_01482	Syak.g_00721
OG0001302	Pran.g_01356	Syak.g_00068
OG0001303	Pran.g_01434	Syak.g_00548
OG0001304	Pran.g_00553	Syak.g_00664
OG0001305	Pran.g_00572	Syak.g_00728
OG0001306	Pran.g_00074	Syak.g_00915
OG0001308	Pran.g_00723	Syak.g_01054
OG0001309	Pran.g_00637	Syak.g_02620
OG0001311	Pran.g_00545	Syak.g_00651
OG0001312	Pran.g_00468	Syak.g_00537
OG0001315	Pran.g_00371	Syak.g_01284
OG0001316	Pran.g_00294	Syak.g_02140
OG0001317	Pran.g_00198	Syak.g_02302
OG0001318	Pran.g_01936	Syak.g_01424
OG0001319	Pran.g_01921	Syak.g_01448
OG0001321	Pran.g_01726	Syak.g_01172
OG0001322	Pran.g_01725	Syak.g_01171
OG0001323	Pran.g_01659	Syak.g_02623
OG0001324	Pran.g_01484	Syak.g_00707
OG0001325	Pran.g_01455	Syak.g_00800
OG0001326	Pran.g_00184	Syak.g_01870
OG0001327	Pran.g_00167	Syak.g_00362
OG0001328	Pran.g_00142	Syak.g_00383
OG0001329	Pran.g_00101	Syak.g_00280
OG0001331	Pran.g_00835	Syak.g_02559
OG0001332	Pran.g_00690	Syak.g_02485
OG0001333	Pran.g_01007	Syak.g_02365
OG0001334	Pran.g_01129	Syak.g_01274
OG0001335	Pran.g_01130	Syak.g_01273
OG0001336	Pran.g_01242	Syak.g_01817
OG0001340	Pran.g_01866	Syak.g_01261
OG0001343	Pran.g_00411	Syak.g_01877
OG0001344	Pran.g_00056	Syak.g_00893
OG0001345	Pran.g_00041	Syak.g_00856
OG0001346	Pran.g_00875	Syak.g_00937
OG0001348	Pran.g_00604	Syak.g_00774
OG0001350	Pran.g_00195	Syak.g_02306
OG0001352	Pran.g_01498	Syak.g_00764
OG0001353	Pran.g_01311	Syak.g_00612
OG0001354	Pran.g_00497	Syak.g_00485
OG0001356	Pran.g_01390	Syak.g_00773
OG0001358	Pran.g_01558	Syak.g_00007
OG0001359	Pran.g_00412	Syak.g_01878
OG0001360	Pran.g_00139	Syak.g_00854
OG0001361	Pran.g_00044	Syak.g_00859
OG0001364	Pran.g_01132	Syak.g_01552
OG0001365	Pran.g_01209	Syak.g_01937
OG0001371	Pran.g_01499	Syak.g_02231
OG0001373	Pran.g_00183	Syak.g_01871
OG0001374	Pran.g_00191	Syak.g_01863
OG0001375	Pran.g_00192	Syak.g_01876
OG0001376	Pran.g_00173	Syak.g_01916
OG0001377	Pran.g_00172	Syak.g_01917
OG0001378	Pran.g_00130	Syak.g_01196
OG0001379	Pran.g_00882	Syak.g_00927
OG0001380	Pran.g_00852	Syak.g_00237
OG0001382	Pran.g_00618	Syak.g_01169
OG0001385	Pran.g_00180	Syak.g_01874
OG0001386	Pran.g_00181	Syak.g_01873
OG0001387	Pran.g_00182	Syak.g_01872
OG0001388	Pran.g_00185	Syak.g_01869
OG0001389	Pran.g_00186	Syak.g_01868
OG0001390	Pran.g_00187	Syak.g_01867
OG0001391	Pran.g_00188	Syak.g_01866
OG0001392	Pran.g_00189	Syak.g_01865
OG0001393	Pran.g_00190	Syak.g_01864
OG0001394	Pran.g_00444	Syak.g_00399
OG0001395	Pran.g_00555	Syak.g_00789
OG0001398	Pran.g_00596	Syak.g_00571
OG0001399	Pran.g_01050	Syak.g_01977, Syak.g_01103
OG0001405	Pran.g_01868	Syak.g_01271
OG0001406	Pran.g_00174	Syak.g_01915
OG0001408	Pran.g_00156	Syak.g_00087
OG0001409	Pran.g_00053	Syak.g_00878
OG0001411	Pran.g_00809	Syak.g_01581
OG0001413	Pran.g_00648	Syak.g_00103
OG0001416	Pran.g_01719	Syak.g_00941
OG0001417	Pran.g_01709	Syak.g_00486
OG0001420	Pran.g_00121	Syak.g_00997, Syak.g_02635
OG0001422	Pran.g_00607	Syak.g_00928
OG0001425	Pran.g_01219	Syak.g_01922
OG0001429	Pran.g_01353	Syak.g_00547
OG0001432	Pran.g_00650	Syak.g_00095
OG0001433	Pran.g_01391	Syak.g_00771
OG0001434	Pran.g_00448	Syak.g_00404
OG0001438	Pran.g_01901	Syak.g_01475
OG0001439	Pran.g_01887	Syak.g_01506
OG0001442	Pran.g_01431	Syak.g_00415
OG0001443	Pran.g_00595	Syak.g_01909
OG0001447	Pran.g_00308	Syak.g_02159
OG0001448	Pran.g_01827	Syak.g_00121
OG0001449	Pran.g_01794	Syak.g_01401
OG0001452	Pran.g_00416	Syak.g_01419
OG0001453	Pran.g_00509	Syak.g_00465
OG0001454	Pran.g_00146	Syak.g_00249
OG0001456	Pran.g_00082	Syak.g_01855
OG0001457	Pran.g_00081	Syak.g_01854
OG0001458	Pran.g_00080	Syak.g_01853
OG0001459	Pran.g_00954, Pran.g_00642	Syak.g_00311
OG0001460	Pran.g_01392	Syak.g_00770
OG0001461	Pran.g_00916	Syak.g_00276
OG0001462	Pran.g_00390	Syak.g_01750
OG0001464	Pran.g_01865	Syak.g_01260
OG0001465	Pran.g_01476	Syak.g_00775
OG0001471	Pran.g_00647	Syak.g_01501
OG0001473	Pran.g_01180	Syak.g_00102
OG0001474	Pran.g_01855	Syak.g_01239
OG0001480	Pran.g_01826	Syak.g_00084
OG0001482	Pran.g_01721	Syak.g_00476
OG0001486	Pran.g_00062	Syak.g_00900
OG0001492	Pran.g_00013	Syak.g_00668
OG0001493	Pran.g_00005	Syak.g_00676
OG0001502	Pran.g_01373	Syak.g_00586
OG0001504	Pran.g_00953	Syak.g_00310
OG0001525	Pran.g_00629	Syak.g_00091
OG0001527	Pran.g_01615	Syak.g_02682
OG0001546	Pran.g_01654	Syak.g_02627
OG0001547	Pran.g_01371	Syak.g_00564
OG0001551	Pran.g_00083	Syak.g_00689
OG0001553	Pran.g_00736	Syak.g_01037
OG0001554	Pran.g_00639	Syak.g_01945
OG0001556	Pran.g_01398	Syak.g_00845
OG0001565	Pran.g_01757	Syak.g_00083
OG0001567	Pran.g_01372	Syak.g_00565
OG0001568	Pran.g_01370	Syak.g_00562
OG0001570	Pran.g_00118	Syak.g_00574
OG0001572	Pran.g_01768	Syak.g_00097
OG0001582	Pran.g_01710	Syak.g_00231
OG0001588	Pran.g_00817	Syak.g_01554
OG0001602	Pran.g_01477	Syak.g_00776
OG0001633	Pran.g_00844	Syak.g_00662
OG0001634	Pran.g_00610	Syak.g_00352
OG0001666	Pran.g_00955	Syak.g_00212
OG0001700	Pran.g_01393	Syak.g_00320, Syak.g_00570
OG0001745	Pran.g_00651	Syak.g_00281
OG0001835	Pran.g_01785	Syak.g_00142
OG0001990	Pran.g_01773	Syak.g_01832
OG0001991	Pran.g_01387	Syak.g_00381
OG0002029	Pran.g_00956	Syak.g_01128
OG0002106	Pran.g_01809	Syak.g_00071
OG0002487	Pran.g_00945	Syak.g_00128
OG0002692	Pran.g_01765	Syak.g_00245
OG0002892	Pran.g_01762	Syak.g_00308
