Orthogroup	Syas	Syan
OG0001163	Syas.g_02697	Syan.g_01385
OG0001164	Syas.g_02691	Syan.g_01392
OG0001165	Syas.g_02686	Syan.g_01397
OG0001166	Syas.g_02658	Syan.g_01430
OG0001167	Syas.g_01046	Syan.g_00992
OG0001168	Syas.g_02597	Syan.g_01456
OG0001169	Syas.g_02595	Syan.g_01458
OG0001170	Syas.g_02593	Syan.g_01460
OG0001171	Syas.g_02580	Syan.g_01470
OG0001172	Syas.g_01665	Syan.g_02110
OG0001173	Syas.g_01664	Syan.g_02111
OG0001174	Syas.g_01656	Syan.g_02119
OG0001175	Syas.g_01655	Syan.g_02120
OG0001176	Syas.g_01638	Syan.g_02253
OG0001177	Syas.g_01640	Syan.g_02256
OG0001179	Syas.g_01608	Syan.g_02218
OG0001180	Syas.g_01583	Syan.g_02191
OG0001181	Syas.g_01579	Syan.g_02187
OG0001182	Syas.g_01571	Syan.g_02179
OG0001183	Syas.g_01564	Syan.g_02166
OG0001184	Syas.g_02188	Syan.g_01929
OG0001185	Syas.g_02162	Syan.g_01902
OG0001186	Syas.g_02113	Syan.g_01864
OG0001187	Syas.g_02111	Syan.g_01811
OG0001189	Syas.g_02089	Syan.g_01723
OG0001190	Syas.g_01881	Syan.g_01565
OG0001191	Syas.g_01900	Syan.g_01578
OG0001193	Syas.g_01952	Syan.g_01626
OG0001194	Syas.g_01953	Syan.g_01627
OG0001195	Syas.g_01954	Syan.g_01628
OG0001196	Syas.g_02010	Syan.g_01693
OG0001197	Syas.g_02012	Syan.g_01695
OG0001198	Syas.g_02031	Syan.g_01793
OG0001199	Syas.g_02516	Syan.g_02913
OG0001200	Syas.g_02514	Syan.g_02915
OG0001201	Syas.g_02419	Syan.g_02975
OG0001202	Syas.g_02270	Syan.g_03084
OG0001203	Syas.g_02557	Syan.g_02426
OG0001204	Syas.g_01687	Syan.g_02097
OG0001205	Syas.g_02745	Syan.g_01337
OG0001207	Syas.g_01260	Syan.g_02772
OG0001208	Syas.g_01251	Syan.g_02762
OG0001209	Syas.g_00065	Syan.g_01163
OG0001210	Syas.g_00761	Syan.g_00830
OG0001211	Syas.g_00788	Syan.g_00852
OG0001212	Syas.g_00847	Syan.g_01002
OG0001213	Syas.g_00100	Syan.g_01141
OG0001214	Syas.g_00744	Syan.g_00814
OG0001215	Syas.g_02245	Syan.g_00539
OG0001217	Syas.g_02493	Syan.g_00617
OG0001218	Syas.g_01309	Syan.g_02837
OG0001219	Syas.g_00399	Syan.g_00477
OG0001220	Syas.g_02447	Syan.g_00203
OG0001221	Syas.g_02669	Syan.g_01446
OG0001222	Syas.g_00448	Syan.g_00552
OG0001223	Syas.g_00541	Syan.g_00599
OG0001224	Syas.g_01015	Syan.g_00294
OG0001225	Syas.g_01017	Syan.g_00292
OG0001226	Syas.g_02506	Syan.g_02922
OG0001227	Syas.g_00824	Syan.g_00940
OG0001228	Syas.g_02195	Syan.g_01938
OG0001229	Syas.g_00285	Syan.g_02631
OG0001230	Syas.g_02806	Syan.g_01288
OG0001231	Syas.g_02050	Syan.g_01764
OG0001232	Syas.g_02649	Syan.g_01439
OG0001233	Syas.g_02592	Syan.g_01461
OG0001234	Syas.g_01310	Syan.g_01995
OG0001235	Syas.g_01646	Syan.g_02130
OG0001236	Syas.g_02191	Syan.g_01933
OG0001237	Syas.g_02187	Syan.g_01928
OG0001239	Syas.g_02519	Syan.g_02910
OG0001240	Syas.g_02435	Syan.g_02963
OG0001242	Syas.g_02398	Syan.g_02297
OG0001243	Syas.g_02391	Syan.g_02289
OG0001244	Syas.g_02370	Syan.g_03004
OG0001245	Syas.g_00524	Syan.g_00179
OG0001246	Syas.g_01224	Syan.g_02734
OG0001249	Syas.g_01547	Syan.g_02150
OG0001250	Syas.g_00239	Syan.g_00382
OG0001251	Syas.g_00516, Syas.g_00408	Syan.g_00490
OG0001252	Syas.g_00994	Syan.g_00304
OG0001253	Syas.g_00143	Syan.g_00099
OG0001256	Syas.g_02698	Syan.g_01384
OG0001257	Syas.g_00319	Syan.g_00925
OG0001257	Syas.g_01448	Syan.g_00217
OG0001258	Syas.g_02688	Syan.g_01395
OG0001259	Syas.g_02594	Syan.g_01459
OG0001260	Syas.g_02572	Syan.g_01478
OG0001261	Syas.g_01599	Syan.g_02209
OG0001262	Syas.g_02091	Syan.g_01721
OG0001263	Syas.g_02388	Syan.g_02286
OG0001265	Syas.g_02399	Syan.g_02299
OG0001266	Syas.g_02266	Syan.g_03088
OG0001267	Syas.g_01753	Syan.g_02023
OG0001268	Syas.g_01535	Syan.g_02138
OG0001270	Syas.g_01499	Syan.g_02393
OG0001271	Syas.g_01336	Syan.g_02849
OG0001272	Syas.g_01247	Syan.g_02758
OG0001274	Syas.g_01849	Syan.g_01528
OG0001275	Syas.g_00554	Syan.g_00628
OG0001276	Syas.g_00215	Syan.g_00360
OG0001277	Syas.g_00110	Syan.g_00007
OG0001278	Syas.g_01074	Syan.g_02585
OG0001279	Syas.g_02792	Syan.g_01306
OG0001281	Syas.g_02845	Syan.g_01220
OG0001282	Syas.g_01262	Syan.g_02774
OG0001284	Syas.g_02713	Syan.g_01369
OG0001286	Syas.g_01585	Syan.g_02193
OG0001287	Syas.g_00136	Syan.g_01894
OG0001289	Syas.g_02474	Syan.g_02942
OG0001291	Syas.g_02378	Syan.g_02273
OG0001292	Syas.g_01693	Syan.g_02091
OG0001293	Syas.g_01720	Syan.g_02051
OG0001294	Syas.g_00692	Syan.g_00758
OG0001295	Syas.g_00770	Syan.g_00836
OG0001296	Syas.g_01217	Syan.g_02728
OG0001297	Syas.g_01213	Syan.g_02724
OG0001298	Syas.g_00829	Syan.g_00944
OG0001299	Syas.g_00700	Syan.g_00764
OG0001303	Syas.g_00400	Syan.g_00479
OG0001304	Syas.g_00199	Syan.g_00345
OG0001305	Syas.g_01027	Syan.g_00191
OG0001306	Syas.g_01202	Syan.g_02714
OG0001308	Syas.g_02830	Syan.g_01248
OG0001309	Syas.g_00003	Syan.g_01196
OG0001310	Syas.g_02666	Syan.g_01422
OG0001311	Syas.g_00213	Syan.g_00358
OG0001312	Syas.g_00414	Syan.g_00496
OG0001314	Syas.g_01925	Syan.g_00634, Syan.g_02331, Syan.g_02544, Syan.g_02470
OG0001315	Syas.g_01566	Syan.g_02168
OG0001317	Syas.g_02553	Syan.g_02422
OG0001318	Syas.g_01706	Syan.g_02060
OG0001319	Syas.g_01736	Syan.g_02034
OG0001323	Syas.g_00006	Syan.g_01193
OG0001325	Syas.g_00179	Syan.g_00323
OG0001326	Syas.g_01960, Syas.g_01961	Syan.g_01636
OG0001327	Syas.g_00687	Syan.g_00753
OG0001329	Syas.g_00773	Syan.g_00838
OG0001330	Syas.g_02865	Syan.g_01202
OG0001331	Syas.g_01267	Syan.g_02779
OG0001333	Syas.g_02598	Syan.g_01455
OG0001336	Syas.g_02003	Syan.g_01688
OG0001337	Syas.g_01548	Syan.g_02151
OG0001345	Syas.g_01132	Syan.g_02655
OG0001346	Syas.g_02853	Syan.g_01214
OG0001347	Syas.g_01950	Syan.g_01852
OG0001349	Syas.g_02643	Syan.g_01131
OG0001351	Syas.g_01280	Syan.g_02804
OG0001353	Syas.g_00228	Syan.g_00372
OG0001354	Syas.g_00526	Syan.g_00585
OG0001356	Syas.g_01715	Syan.g_00067
OG0001356	Syas.g_00972	Syan.g_00246
OG0001357	Syas.g_00764	Syan.g_02332, Syan.g_02543
OG0001358	Syas.g_00122	Syan.g_00017
OG0001360	Syas.g_01130	Syan.g_02653
OG0001361	Syas.g_01135	Syan.g_02658
OG0001364	Syas.g_02212	Syan.g_01950
OG0001365	Syas.g_01886	Syan.g_01570
OG0001366	Syas.g_02655	Syan.g_00175, Syan.g_01433
OG0001371	Syas.g_02499	Syan.g_02927
OG0001373	Syas.g_01959	Syan.g_01635
OG0001374	Syas.g_01968	Syan.g_01644
OG0001376	Syas.g_00468	Syan.g_00511
OG0001377	Syas.g_00467	Syan.g_00510
OG0001378	Syas.g_01500	Syan.g_02392
OG0001379	Syas.g_02861	Syan.g_01206
OG0001380	Syas.g_00126	Syan.g_00442
OG0001383	Syas.g_00522	Syan.g_00826
OG0001383	Syas.g_02563	Syan.g_01507, Syan.g_02439
OG0001385	Syas.g_01956	Syan.g_01632
OG0001386	Syas.g_01957	Syan.g_01633
OG0001387	Syas.g_01958	Syan.g_01634
OG0001388	Syas.g_01962	Syan.g_01637
OG0001389	Syas.g_01963	Syan.g_01639
OG0001390	Syas.g_01964	Syan.g_01640
OG0001391	Syas.g_01965	Syan.g_01641
OG0001392	Syas.g_01966	Syan.g_01642
OG0001393	Syas.g_01967	Syan.g_01643
OG0001394	Syas.g_00627	Syan.g_00722
OG0001395	Syas.g_00195	Syan.g_00340
OG0001396	Syas.g_01949	Syan.g_01851
OG0001398	Syas.g_02481	Syan.g_02932
OG0001401	Syas.g_00233	Syan.g_00376
OG0001402	Syas.g_00112	Syan.g_00011
OG0001403	Syas.g_02069	Syan.g_01744
OG0001406	Syas.g_00469	Syan.g_00512
OG0001408	Syas.g_00142	Syan.g_00073
OG0001409	Syas.g_00154	Syan.g_00284
OG0001412	Syas.g_01951	Syan.g_01853
OG0001413	Syas.g_01481	Syan.g_00029
OG0001416	Syas.g_01061	Syan.g_00103
OG0001417	Syas.g_00507	Syan.g_00583
OG0001418	Syas.g_01177	Syan.g_02689
OG0001420	Syas.g_00017	Syan.g_01180
OG0001423	Syas.g_02532	Syan.g_01318
OG0001428	Syas.g_02325	Syan.g_03039
OG0001429	Syas.g_00401	Syan.g_00480
OG0001432	Syas.g_01484	Syan.g_00092
OG0001433	Syas.g_01398	Syan.g_00245
OG0001435	Syas.g_00678	Syan.g_00745
OG0001438	Syas.g_01767	Syan.g_02009
OG0001439	Syas.g_01809	Syan.g_01986
OG0001441	Syas.g_00008	Syan.g_01191
OG0001443	Syas.g_01910	Syan.g_01590
OG0001444	Syas.g_02439	Syan.g_02954
OG0001444	Syas.g_02442	Syan.g_02956
OG0001447	Syas.g_02390	Syan.g_02288
OG0001449	Syas.g_02567	Syan.g_02058
OG0001452	Syas.g_01700	Syan.g_02066
OG0001453	Syas.g_00547	Syan.g_00608
OG0001454	Syas.g_01483	Syan.g_00418
OG0001456	Syas.g_01969	Syan.g_01646
OG0001457	Syas.g_01970	Syan.g_01647
OG0001458	Syas.g_01971	Syan.g_01648
OG0001459	Syas.g_02778	Syan.g_02343
OG0001460	Syas.g_01399	Syan.g_00244
OG0001461	Syas.g_00566	Syan.g_00657
OG0001470	Syas.g_02115	Syan.g_01815
OG0001471	Syas.g_01819	Syan.g_01991
OG0001473	Syas.g_00323	Syan.g_00133
OG0001474	Syas.g_01534	Syan.g_02137
OG0001475	Syas.g_02120	Syan.g_01833
OG0001476	Syas.g_00155	Syan.g_00283
OG0001478	Syas.g_01345, Syas.g_01344	Syan.g_02859
OG0001479	Syas.g_01537	Syan.g_02140
OG0001480	Syas.g_00771	Syan.g_00072
OG0001486	Syas.g_01186	Syan.g_02698
OG0001488	Syas.g_01142	Syan.g_02666
OG0001489	Syas.g_01574	Syan.g_02182
OG0001492	Syas.g_01077	Syan.g_02588
OG0001493	Syas.g_01069	Syan.g_02578
OG0001495	Syas.g_01641	Syan.g_02257
OG0001496	Syas.g_00936	Syan.g_01154
OG0001497	Syas.g_00935	Syan.g_01155
OG0001498	Syas.g_01511	Syan.g_02317
OG0001502	Syas.g_00290	Syan.g_00401
OG0001504	Syas.g_02777	Syan.g_02344
OG0001507	Syas.g_01183	Syan.g_02695
OG0001508	Syas.g_02114	Syan.g_01814
OG0001510	Syas.g_02151	Syan.g_01890
OG0001511	Syas.g_02413	Syan.g_02983
OG0001512	Syas.g_02559	Syan.g_02428
OG0001515	Syas.g_00734	Syan.g_00505
OG0001516	Syas.g_00703	Syan.g_00767
OG0001517	Syas.g_01540	Syan.g_02143
OG0001518	Syas.g_01903	Syan.g_01582
OG0001519	Syas.g_01912	Syan.g_01592
OG0001520	Syas.g_00828	Syan.g_00943
OG0001522	Syas.g_00369	Syan.g_00464
OG0001527	Syas.g_00803	Syan.g_00867
OG0001528	Syas.g_02116	Syan.g_01818
OG0001529	Syas.g_02082	Syan.g_01730
OG0001530	Syas.g_02415	Syan.g_02981
OG0001531	Syas.g_02560	Syan.g_01511, Syan.g_02436
OG0001532	Syas.g_01113	Syan.g_02637
OG0001533	Syas.g_00476	Syan.g_02390
OG0001534	Syas.g_00198	Syan.g_00344
OG0001535	Syas.g_00218	Syan.g_00362
OG0001536	Syas.g_00456	Syan.g_00560
OG0001537	Syas.g_00651	Syan.g_00729
OG0001538	Syas.g_00591	Syan.g_00685
OG0001539	Syas.g_00683	Syan.g_00750
OG0001540	Syas.g_02386	Syan.g_02284
OG0001541	Syas.g_02316	Syan.g_03048
OG0001542	Syas.g_02294	Syan.g_03059
OG0001543	Syas.g_02230	Syan.g_03110
OG0001544	Syas.g_01911	Syan.g_01591
OG0001545	Syas.g_01982	Syan.g_01661
OG0001546	Syas.g_00011	Syan.g_01188
OG0001547	Syas.g_00300	Syan.g_00462
OG0001549	Syas.g_00482	Syan.g_00077
OG0001554	Syas.g_00153	Syan.g_00282
OG0001556	Syas.g_01679	Syan.g_02338, Syan.g_00149
OG0001557	Syas.g_00626	Syan.g_00721
OG0001558	Syas.g_02053	Syan.g_01760
OG0001559	Syas.g_02416	Syan.g_02980
OG0001560	Syas.g_02429	Syan.g_02969
OG0001561	Syas.g_00211	Syan.g_00356
OG0001562	Syas.g_00560	Syan.g_00650
OG0001563	Syas.g_01590	Syan.g_02200
OG0001564	Syas.g_01034	Syan.g_00082
OG0001567	Syas.g_00294	Syan.g_00461
OG0001568	Syas.g_00368	Syan.g_00463
OG0001570	Syas.g_00309	Syan.g_00636
OG0001574	Syas.g_00801	Syan.g_00865
OG0001575	Syas.g_00806	Syan.g_00870
OG0001576	Syas.g_02834	Syan.g_01242
OG0001577	Syas.g_01189	Syan.g_02701
OG0001578	Syas.g_01979	Syan.g_01652
OG0001580	Syas.g_01875	Syan.g_01551
OG0001584	Syas.g_00607	Syan.g_00701
OG0001587	Syas.g_02569	Syan.g_01482
OG0001589	Syas.g_02589	Syan.g_01463
OG0001590	Syas.g_00752	Syan.g_00821
OG0001591	Syas.g_00690	Syan.g_00756
OG0001592	Syas.g_01877	Syan.g_01552
OG0001614	Syas.g_02165	Syan.g_01905
OG0001616	Syas.g_01127	Syan.g_02649
OG0001617	Syas.g_00076	Syan.g_01033
OG0001619	Syas.g_00445	Syan.g_00549
OG0001620	Syas.g_01528	Syan.g_02131
OG0001621	Syas.g_01702	Syan.g_02064
OG0001622	Syas.g_02002	Syan.g_01686
OG0001623	Syas.g_01550	Syan.g_02154
OG0001623	Syas.g_00977	Syan.g_00212
OG0001623	Syas.g_01554	Syan.g_02158
OG0001624	Syas.g_01926	Syan.g_00135
OG0001625	Syas.g_01708	Syan.g_02057
OG0001627	Syas.g_01474	Syan.g_02410
OG0001634	Syas.g_00697	Syan.g_00761
OG0001635	Syas.g_02140	Syan.g_01876
OG0001636	Syas.g_02075	Syan.g_01738
OG0001637	Syas.g_02242, Syas.g_02547	Syan.g_01295
OG0001638	Syas.g_02670	Syan.g_01418
OG0001639	Syas.g_01477	Syan.g_02407
OG0001640	Syas.g_00989	Syan.g_00309
OG0001641	Syas.g_00545	Syan.g_00606
OG0001643	Syas.g_00741	Syan.g_00811
OG0001644	Syas.g_00921, Syas.g_00767	Syan.g_00336
OG0001645	Syas.g_00769	Syan.g_00835
OG0001645	Syas.g_01410	Syan.g_00423
OG0001647	Syas.g_01738	Syan.g_02032
OG0001652	Syas.g_02051	Syan.g_01762
OG0001653	Syas.g_02436	Syan.g_02875, Syan.g_00521, Syan.g_02960, Syan.g_02959
OG0001654	Syas.g_01475	Syan.g_02409
OG0001655	Syas.g_01854	Syan.g_00416
OG0001657	Syas.g_02355	Syan.g_03019
OG0001659	Syas.g_01118	Syan.g_02642
OG0001660	Syas.g_02409, Syas.g_02868	Syan.g_02309, Syan.g_02629, Syan.g_02987
OG0001666	Syas.g_02785	Syan.g_02339
OG0001671	Syas.g_01830	Syan.g_01514
OG0001672	Syas.g_02508	Syan.g_02921
OG0001673	Syas.g_02551	Syan.g_02896
OG0001675	Syas.g_00558	Syan.g_00632
OG0001677	Syas.g_01563	Syan.g_02165
OG0001678	Syas.g_01666	Syan.g_02109
OG0001679	Syas.g_02407	Syan.g_02307
OG0001680	Syas.g_02664	Syan.g_01424
OG0001682	Syas.g_00183	Syan.g_00327
OG0001683	Syas.g_02537	Syan.g_01822
OG0001692	Syas.g_02810	Syan.g_01284
OG0001693	Syas.g_01022	Syan.g_00196
OG0001694	Syas.g_01755	Syan.g_02021
OG0001695	Syas.g_01980	Syan.g_01656
OG0001700	Syas.g_01390	Syan.g_00938
OG0001702	Syas.g_02468	Syan.g_02948
OG0001703	Syas.g_01259	Syan.g_02770
OG0001714	Syas.g_02632	Syan.g_00476, Syan.g_02787, Syan.g_02788
OG0001715	Syas.g_01409	Syan.g_00415
OG0001716	Syas.g_00512, Syas.g_01406	Syan.g_00662
OG0001717	Syas.g_02330	Syan.g_03034
OG0001726	Syas.g_00337	Syan.g_00041
OG0001728	Syas.g_00753	Syan.g_01799
OG0001729	Syas.g_02564	Syan.g_01506, Syan.g_02440
OG0001730	Syas.g_00954	Syan.g_00979
OG0001731	Syas.g_02729	Syan.g_01353
OG0001732	Syas.g_02021	Syan.g_01704
OG0001732	Syas.g_01088	Syan.g_02602
OG0001733	Syas.g_00974	Syan.g_00275
OG0001735	Syas.g_00711	Syan.g_00775
OG0001737	Syas.g_01777	Syan.g_02002
OG0001738	Syas.g_01792	Syan.g_01970
OG0001739	Syas.g_01978	Syan.g_01654
OG0001741	Syas.g_01927	Syan.g_00789
OG0001748	Syas.g_01832	Syan.g_01516
OG0001750	Syas.g_02438	Syan.g_02955, Syan.g_01139
OG0001751	Syas.g_02550	Syan.g_02897
OG0001752	Syas.g_02570	Syan.g_01481
OG0001753	Syas.g_00864	Syan.g_01630
OG0001754	Syas.g_02545, Syas.g_02244	Syan.g_01297
OG0001755	Syas.g_01208	Syan.g_02719
OG0001756	Syas.g_01914	Syan.g_01589
OG0001761	Syas.g_01040	Syan.g_00207
OG0001762	Syas.g_00552	Syan.g_00625
OG0001763	Syas.g_00540	Syan.g_00598
OG0001764	Syas.g_00374	Syan.g_00467
OG0001765	Syas.g_00314	Syan.g_00144
OG0001766	Syas.g_01870	Syan.g_01996
OG0001768	Syas.g_02696	Syan.g_03066
OG0001769	Syas.g_00723	Syan.g_00794
OG0001771	Syas.g_00034	Syan.g_01176
OG0001783	Syas.g_02159	Syan.g_01899
OG0001784	Syas.g_02445	Syan.g_02950
OG0001786	Syas.g_02710	Syan.g_01372
OG0001787	Syas.g_00060	Syan.g_01167
OG0001788	Syas.g_00064	Syan.g_01164
OG0001789	Syas.g_02855	Syan.g_01212
OG0001790	Syas.g_01195	Syan.g_02707
OG0001792	Syas.g_01083	Syan.g_02595
OG0001794	Syas.g_00201	Syan.g_00347
OG0001796	Syas.g_00227	Syan.g_00371
OG0001797	Syas.g_02249	Syan.g_00541
OG0001798	Syas.g_00108	Syan.g_00990, Syan.g_00005
OG0001799	Syas.g_00726	Syan.g_00797
OG0001800	Syas.g_00955	Syan.g_01305
OG0001801	Syas.g_02801	Syan.g_01293
OG0001803	Syas.g_02741	Syan.g_01341
OG0001804	Syas.g_01510	Syan.g_02318
OG0001805	Syas.g_00304	Syan.g_00039
OG0001806	Syas.g_01737	Syan.g_02033
OG0001808	Syas.g_02210	Syan.g_01948
OG0001809	Syas.g_00959	Syan.g_02903
OG0001811	Syas.g_02297	Syan.g_03056
OG0001812	Syas.g_01878	Syan.g_01553
OG0001813	Syas.g_01936	Syan.g_01613
OG0001815	Syas.g_02022	Syan.g_00525
OG0001816	Syas.g_00688	Syan.g_00754
OG0001818	Syas.g_02536	Syan.g_02070
OG0001837	Syas.g_01831	Syan.g_01515
OG0001838	Syas.g_02042	Syan.g_01772
OG0001839	Syas.g_02071	Syan.g_01742
OG0001840	Syas.g_02088	Syan.g_01724
OG0001841	Syas.g_02095	Syan.g_01717
OG0001843	Syas.g_02166	Syan.g_01906
OG0001844	Syas.g_02167	Syan.g_01907
OG0001845	Syas.g_02169	Syan.g_01911
OG0001846	Syas.g_02397	Syan.g_02296
OG0001848	Syas.g_02402	Syan.g_02302
OG0001849	Syas.g_02475	Syan.g_02941
OG0001850	Syas.g_02505	Syan.g_02923
OG0001851	Syas.g_02512	Syan.g_02917
OG0001852	Syas.g_02513	Syan.g_02916
OG0001853	Syas.g_02520	Syan.g_02909
OG0001854	Syas.g_02555	Syan.g_02424
OG0001856	Syas.g_02706	Syan.g_01376
OG0001857	Syas.g_02709	Syan.g_01373
OG0001858	Syas.g_02734	Syan.g_01347
OG0001859	Syas.g_01271	Syan.g_02783
OG0001860	Syas.g_01257	Syan.g_02768
OG0001861	Syas.g_01246	Syan.g_02757
OG0001862	Syas.g_01233	Syan.g_02745
OG0001863	Syas.g_01229	Syan.g_02739
OG0001864	Syas.g_00092	Syan.g_01158
OG0001866	Syas.g_00862	Syan.g_01019
OG0001867	Syas.g_00866	Syan.g_01021
OG0001868	Syas.g_02851	Syan.g_01217
OG0001869	Syas.g_01190	Syan.g_02702
OG0001870	Syas.g_01180	Syan.g_02692
OG0001871	Syas.g_01173	Syan.g_02684
OG0001872	Syas.g_01078	Syan.g_02589
OG0001873	Syas.g_01126	Syan.g_02648
OG0001874	Syas.g_01129	Syan.g_02651
OG0001877	Syas.g_00735	Syan.g_00504
OG0001878	Syas.g_00555	Syan.g_00629
OG0001879	Syas.g_00550	Syan.g_00621
OG0001880	Syas.g_00465	Syan.g_00569
OG0001881	Syas.g_00464	Syan.g_00568
OG0001882	Syas.g_02252	Syan.g_00544
OG0001883	Syas.g_00423	Syan.g_00529
OG0001884	Syas.g_00412	Syan.g_00494
OG0001885	Syas.g_00395	Syan.g_00473
OG0001886	Syas.g_00375	Syan.g_00468
OG0001887	Syas.g_00661, Syas.g_00664	Syan.g_02677
OG0001888	Syas.g_00622	Syan.g_00716
OG0001889	Syas.g_00581	Syan.g_00674
OG0001890	Syas.g_00283	Syan.g_00394
OG0001891	Syas.g_00289	Syan.g_00399
OG0001892	Syas.g_00422	Syan.g_00516
OG0001893	Syas.g_00863, Syas.g_00107	Syan.g_00004
OG0001894	Syas.g_00747	Syan.g_00817
OG0001895	Syas.g_02798	Syan.g_01300
OG0001896	Syas.g_01502	Syan.g_02388
OG0001897	Syas.g_01531	Syan.g_02134
OG0001898	Syas.g_01549	Syan.g_02153
OG0001899	Syas.g_01601	Syan.g_02211
OG0001900	Syas.g_01722	Syan.g_02049
OG0001901	Syas.g_01723	Syan.g_02048
OG0001902	Syas.g_01759	Syan.g_02017
OG0001903	Syas.g_01768	Syan.g_02008
OG0001904	Syas.g_02214	Syan.g_01952
OG0001905	Syas.g_02198	Syan.g_01942
OG0001906	Syas.g_02385	Syan.g_02282
OG0001908	Syas.g_02314	Syan.g_03050
OG0001909	Syas.g_02289	Syan.g_03064
OG0001910	Syas.g_01836	Syan.g_01520
OG0001912	Syas.g_01895	Syan.g_01575
OG0001913	Syas.g_01898	Syan.g_01577
OG0001914	Syas.g_00098	Syan.g_01144
OG0001915	Syas.g_02019	Syan.g_01702
OG0001917	Syas.g_00216	Syan.g_00361
OG0001918	Syas.g_00759	Syan.g_01607
OG0001924	Syas.g_00040	Syan.g_00021
OG0001925	Syas.g_00041	Syan.g_00022
OG0001926	Syas.g_00042	Syan.g_00023
OG0001927	Syas.g_00043	Syan.g_00024
OG0001928	Syas.g_02787	Syan.g_01312
OG0001929	Syas.g_02102	Syan.g_01710
OG0001932	Syas.g_02164	Syan.g_01904
OG0001933	Syas.g_02418	Syan.g_02976
OG0001934	Syas.g_02430	Syan.g_02968
OG0001935	Syas.g_02515	Syan.g_02914
OG0001936	Syas.g_00945	Syan.g_00425
OG0001937	Syas.g_02721	Syan.g_01361
OG0001938	Syas.g_01255	Syan.g_02766
OG0001939	Syas.g_01526	Syan.g_01324
OG0001940	Syas.g_00826	Syan.g_00941
OG0001941	Syas.g_02844	Syan.g_01221
OG0001942	Syas.g_00175	Syan.g_00396
OG0001943	Syas.g_00388	Syan.g_02630
OG0001944	Syas.g_02794	Syan.g_02679
OG0001947	Syas.g_00172	Syan.g_03108
OG0001948	Syas.g_00542	Syan.g_00600
OG0001949	Syas.g_00502	Syan.g_00578
OG0001950	Syas.g_00499	Syan.g_00576
OG0001951	Syas.g_00463	Syan.g_00567
OG0001952	Syas.g_02251	Syan.g_00543
OG0001953	Syas.g_02250	Syan.g_00542
OG0001954	Syas.g_01433	Syan.g_00547
OG0001955	Syas.g_00480	Syan.g_00517
OG0001957	Syas.g_00102	Syan.g_01137
OG0001958	Syas.g_00709	Syan.g_00773
OG0001960	Syas.g_01313	Syan.g_02840
OG0001961	Syas.g_01338	Syan.g_02851
OG0001964	Syas.g_01653	Syan.g_02122
OG0001966	Syas.g_01710	Syan.g_02055
OG0001967	Syas.g_01712	Syan.g_02053
OG0001968	Syas.g_01713	Syan.g_02052
OG0001969	Syas.g_01818	Syan.g_01989
OG0001970	Syas.g_02383	Syan.g_02280
OG0001971	Syas.g_02291	Syan.g_03062
OG0001972	Syas.g_01853	Syan.g_01532
OG0001975	Syas.g_00097	Syan.g_01145
OG0001976	Syas.g_00099	Syan.g_01143
OG0001977	Syas.g_01942	Syan.g_01621
OG0001980	Syas.g_01045	Syan.g_02152
OG0001981	Syas.g_00286	Syan.g_00218
OG0001990	Syas.g_01973	Syan.g_01660
OG0001993	Syas.g_00038	Syan.g_00019
OG0001994	Syas.g_00039	Syan.g_00020
OG0001995	Syas.g_00916	Syan.g_02683
OG0001996	Syas.g_02067	Syan.g_01746
OG0001997	Syas.g_02440	Syan.g_02953
OG0001999	Syas.g_02599	Syan.g_01453
OG0002000	Syas.g_00004	Syan.g_01195
OG0002002	Syas.g_01079	Syan.g_02590
OG0002003	Syas.g_00491	Syan.g_00010
OG0002004	Syas.g_01906	Syan.g_00433, Syan.g_02359, Syan.g_02490
OG0002006	Syas.g_00171	Syan.g_02104, Syan.g_03107
OG0002007	Syas.g_00988	Syan.g_00310
OG0002009	Syas.g_00631	Syan.g_00726
OG0002010	Syas.g_01293	Syan.g_02819
OG0002013	Syas.g_02488	Syan.g_02930
OG0002016	Syas.g_02222	Syan.g_03114
OG0002017	Syas.g_01946	Syan.g_01624
OG0002018	Syas.g_01974	Syan.g_01658
OG0002019	Syas.g_02163	Syan.g_01903
OG0002020	Syas.g_01987	Syan.g_01671
OG0002021	Syas.g_01989	Syan.g_01673
OG0002022	Syas.g_01990	Syan.g_01674
OG0002023	Syas.g_01991	Syan.g_01675
OG0002024	Syas.g_01985	Syan.g_01667
OG0002025	Syas.g_02130	Syan.g_01847
OG0002029	Syas.g_01930, Syas.g_02786	Syan.g_02340
OG0002039	Syas.g_01141	Syan.g_02665
OG0002040	Syas.g_01047	Syan.g_02663
OG0002041	Syas.g_00538	Syan.g_00596
OG0002042	Syas.g_00495	Syan.g_00572
OG0002043	Syas.g_00404	Syan.g_00483
OG0002046	Syas.g_01346	Syan.g_02870
OG0002047	Syas.g_01514	Syan.g_02314
OG0002048	Syas.g_01567	Syan.g_02169
OG0002049	Syas.g_01648	Syan.g_02128
OG0002051	Syas.g_02317	Syan.g_03047
OG0002053	Syas.g_00291	Syan.g_00069
OG0002054	Syas.g_01986	Syan.g_01668
OG0002055	Syas.g_01983	Syan.g_01664
OG0002056	Syas.g_01769	Syan.g_02007
OG0002097	Syas.g_02623	Syan.g_01105
OG0002113	Syas.g_02072	Syan.g_01741
OG0002116	Syas.g_02716	Syan.g_01366
