Orthogroup	Syas	Prag
OG0001180	Syas.g_01583	Prag.g_01810
OG0001181	Syas.g_01579	Prag.g_01814
OG0001182	Syas.g_01571	Prag.g_01821
OG0001183	Syas.g_01564	Prag.g_01825
OG0001184	Syas.g_02188	Prag.g_01841
OG0001185	Syas.g_02162	Prag.g_01855
OG0001186	Syas.g_02113	Prag.g_01879
OG0001187	Syas.g_02111	Prag.g_01883
OG0001189	Syas.g_02089	Prag.g_01902
OG0001190	Syas.g_01881	Prag.g_01906
OG0001191	Syas.g_01900	Prag.g_01916
OG0001193	Syas.g_01952	Prag.g_01931
OG0001194	Syas.g_01953	Prag.g_01932
OG0001195	Syas.g_01954	Prag.g_01933
OG0001196	Syas.g_02010	Prag.g_01946
OG0001197	Syas.g_02012	Prag.g_01947
OG0001198	Syas.g_02031	Prag.g_01954
OG0001199	Syas.g_02516	Prag.g_00068
OG0001200	Syas.g_02514	Prag.g_00070
OG0001201	Syas.g_02419	Prag.g_00101
OG0001202	Syas.g_02270	Prag.g_00192
OG0001203	Syas.g_02557	Prag.g_00231
OG0001204	Syas.g_01687	Prag.g_00236
OG0001205	Syas.g_02745	Prag.g_00424
OG0001207	Syas.g_01260	Prag.g_00456
OG0001208	Syas.g_01251	Prag.g_00461
OG0001209	Syas.g_00065	Prag.g_00514
OG0001210	Syas.g_00761	Prag.g_00519
OG0001211	Syas.g_00788	Prag.g_00529
OG0001212	Syas.g_00847	Prag.g_00574
OG0001213	Syas.g_00100	Prag.g_00607
OG0001214	Syas.g_00744	Prag.g_00615
OG0001215	Syas.g_02245	Prag.g_00668
OG0001217	Syas.g_01397, Syas.g_02493	Prag.g_00744
OG0001218	Syas.g_01309	Prag.g_00752
OG0001219	Syas.g_00399	Prag.g_00795
OG0001220	Syas.g_02447	Prag.g_00856
OG0001221	Syas.g_02669	Prag.g_00917
OG0001222	Syas.g_00448	Prag.g_00956
OG0001223	Syas.g_00541	Prag.g_00982
OG0001224	Syas.g_01015	Prag.g_01032
OG0001225	Syas.g_01017	Prag.g_01034
OG0001226	Syas.g_02506	Prag.g_01060
OG0001227	Syas.g_00824	Prag.g_01079
OG0001228	Syas.g_02195	Prag.g_01198
OG0001229	Syas.g_00285	Prag.g_01387
OG0001230	Syas.g_02806	Prag.g_01480
OG0001231	Syas.g_02050	Prag.g_01585
OG0001232	Syas.g_02649	Prag.g_01692
OG0001233	Syas.g_02592	Prag.g_01712
OG0001234	Syas.g_01310	Prag.g_01747
OG0001235	Syas.g_01646	Prag.g_01756
OG0001236	Syas.g_02191	Prag.g_01838
OG0001237	Syas.g_02187	Prag.g_01842
OG0001238	Syas.g_01901	Prag.g_01917
OG0001239	Syas.g_02519	Prag.g_00065
OG0001241	Syas.g_02427	Prag.g_00094
OG0001242	Syas.g_02398	Prag.g_00112
OG0001243	Syas.g_02391	Prag.g_00118
OG0001244	Syas.g_02370	Prag.g_00134
OG0001245	Syas.g_00524	Prag.g_00373
OG0001246	Syas.g_01829, Syas.g_01224	Prag.g_00483
OG0001249	Syas.g_01547	Prag.g_00784
OG0001250	Syas.g_00239	Prag.g_00845
OG0001251	Syas.g_00516, Syas.g_00408	Prag.g_00893
OG0001252	Syas.g_00994	Prag.g_01027
OG0001253	Syas.g_00143	Prag.g_01080
OG0001255	Syas.g_00492	Prag.g_01137
OG0001256	Syas.g_02698	Prag.g_01578
OG0001257	Syas.g_01407, Syas.g_00319, Syas.g_01448	Prag.g_01584
OG0001258	Syas.g_02688	Prag.g_01666
OG0001259	Syas.g_02594	Prag.g_01710
OG0001260	Syas.g_02572	Prag.g_01727
OG0001261	Syas.g_01599	Prag.g_01796
OG0001262	Syas.g_02091	Prag.g_01900
OG0001263	Syas.g_02388	Prag.g_00121
OG0001265	Syas.g_02399	Prag.g_00111
OG0001266	Syas.g_02266	Prag.g_00196
OG0001267	Syas.g_01753	Prag.g_00271
OG0001268	Syas.g_01535	Prag.g_00334
OG0001269	Syas.g_00510	Prag.g_00353
OG0001270	Syas.g_01499	Prag.g_00413
OG0001271	Syas.g_01336	Prag.g_00451
OG0001272	Syas.g_01247	Prag.g_00465
OG0001273	Syas.g_00751	Prag.g_00609
OG0001274	Syas.g_01849	Prag.g_00681
OG0001275	Syas.g_00554	Prag.g_00992
OG0001276	Syas.g_00215	Prag.g_01011
OG0001277	Syas.g_00110	Prag.g_01068
OG0001278	Syas.g_01074	Prag.g_01203
OG0001279	Syas.g_02792	Prag.g_01302
OG0001280	Syas.g_01095	Prag.g_01354
OG0001281	Syas.g_02845	Prag.g_01360
OG0001282	Syas.g_01262	Prag.g_01390
OG0001284	Syas.g_02124, Syas.g_02713	Prag.g_01560
OG0001286	Syas.g_01585	Prag.g_01808
OG0001287	Syas.g_00136	Prag.g_01863
OG0001288	Syas.g_02144	Prag.g_01872
OG0001289	Syas.g_02474	Prag.g_00081
OG0001290	Syas.g_02428	Prag.g_00093
OG0001291	Syas.g_02378	Prag.g_00128
OG0001292	Syas.g_01693	Prag.g_00241
OG0001293	Syas.g_01720	Prag.g_00252
OG0001294	Syas.g_00692	Prag.g_00371
OG0001295	Syas.g_00770	Prag.g_00446
OG0001296	Syas.g_01217	Prag.g_00488
OG0001297	Syas.g_01213	Prag.g_00493
OG0001298	Syas.g_00829	Prag.g_00555
OG0001299	Syas.g_00700	Prag.g_00644
OG0001303	Syas.g_00400	Prag.g_00996
OG0001304	Syas.g_00199	Prag.g_01021
OG0001305	Syas.g_01027	Prag.g_01040
OG0001306	Syas.g_01202	Prag.g_01139
OG0001307	Syas.g_01923	Prag.g_01372
OG0001308	Syas.g_02830	Prag.g_01500
OG0001309	Syas.g_00003	Prag.g_01582
OG0001310	Syas.g_02666	Prag.g_01681
OG0001312	Syas.g_00414	Prag.g_00945
OG0001314	Syas.g_01925	Prag.g_00735
OG0001315	Syas.g_01566	Prag.g_00055
OG0001317	Syas.g_02553	Prag.g_00227
OG0001318	Syas.g_01706	Prag.g_00248
OG0001319	Syas.g_01736	Prag.g_00263
OG0001323	Syas.g_00006	Prag.g_00498
OG0001325	Syas.g_00179	Prag.g_00697
OG0001326	Syas.g_01960, Syas.g_01961	Prag.g_00881
OG0001327	Syas.g_00687	Prag.g_01051
OG0001329	Syas.g_00773	Prag.g_01113
OG0001330	Syas.g_02865	Prag.g_01327
OG0001331	Syas.g_01267	Prag.g_01395
OG0001333	Syas.g_02598	Prag.g_01706
OG0001336	Syas.g_02003	Prag.g_01943
OG0001339	Syas.g_02425	Prag.g_00096
OG0001345	Syas.g_01132	Prag.g_01172
OG0001346	Syas.g_02853	Prag.g_01356
OG0001348	Syas.g_00119	Prag.g_01606
OG0001351	Syas.g_01280	Prag.g_00433
OG0001353	Syas.g_00228	Prag.g_00837
OG0001354	Syas.g_00526	Prag.g_00974
OG0001355	Syas.g_01057	Prag.g_01616
OG0001356	Syas.g_01715, Syas.g_00972	Prag.g_00769
OG0001358	Syas.g_00122	Prag.g_00598
OG0001360	Syas.g_01130	Prag.g_01081
OG0001361	Syas.g_01135	Prag.g_01169
OG0001364	Syas.g_02212	Prag.g_01831
OG0001365	Syas.g_01886	Prag.g_01910
OG0001371	Syas.g_02499	Prag.g_00657
OG0001373	Syas.g_01959	Prag.g_00880
OG0001374	Syas.g_01968	Prag.g_00888
OG0001376	Syas.g_00468	Prag.g_01045
OG0001377	Syas.g_00467	Prag.g_01046
OG0001378	Syas.g_01500	Prag.g_01090
OG0001379	Syas.g_02861	Prag.g_01349
OG0001380	Syas.g_00126	Prag.g_01377
OG0001385	Syas.g_01956	Prag.g_00877
OG0001386	Syas.g_01957	Prag.g_00878
OG0001387	Syas.g_01958	Prag.g_00879
OG0001388	Syas.g_01962	Prag.g_00882
OG0001389	Syas.g_01963	Prag.g_00883
OG0001390	Syas.g_01964	Prag.g_00884
OG0001391	Syas.g_01965	Prag.g_00885
OG0001392	Syas.g_01966	Prag.g_00886
OG0001393	Syas.g_01967	Prag.g_00887
OG0001395	Syas.g_00195	Prag.g_01023
OG0001396	Syas.g_01949	Prag.g_01277
OG0001398	Syas.g_02481	Prag.g_01612
OG0001399	Syas.g_02459	Prag.g_01749
OG0001401	Syas.g_00233	Prag.g_01280
OG0001402	Syas.g_00112	Prag.g_00759
OG0001403	Syas.g_02069	Prag.g_00030
OG0001406	Syas.g_00469	Prag.g_01044
OG0001408	Syas.g_00142	Prag.g_01063
OG0001409	Syas.g_00154	Prag.g_01160
OG0001413	Syas.g_01481	Prag.g_01574
OG0001416	Syas.g_01061	Prag.g_00438
OG0001417	Syas.g_00507	Prag.g_00448
OG0001418	Syas.g_01177	Prag.g_00662
OG0001420	Syas.g_00017	Prag.g_01098
OG0001428	Syas.g_02325	Prag.g_00165
OG0001429	Syas.g_00401	Prag.g_00796
OG0001432	Syas.g_01484	Prag.g_01573
OG0001433	Syas.g_01398	Prag.g_00768
OG0001438	Syas.g_01767	Prag.g_00284
OG0001439	Syas.g_01809	Prag.g_00298
OG0001441	Syas.g_00008	Prag.g_00500
OG0001443	Syas.g_01910	Prag.g_01652
OG0001447	Syas.g_02390	Prag.g_00119
OG0001449	Syas.g_02567	Prag.g_00388
OG0001450	Syas.g_02208, Syas.g_00474	Prag.g_00665
OG0001451	Syas.g_02342, Syas.g_02343	Prag.g_00865
OG0001452	Syas.g_01700	Prag.g_00894
OG0001453	Syas.g_00547	Prag.g_00986
OG0001454	Syas.g_01483	Prag.g_01074
OG0001456	Syas.g_01969	Prag.g_01130
OG0001457	Syas.g_01970	Prag.g_01131
OG0001458	Syas.g_01971	Prag.g_01132
OG0001459	Syas.g_02778	Prag.g_01312
OG0001460	Syas.g_01399	Prag.g_00767
OG0001471	Syas.g_01819	Prag.g_01575
OG0001473	Syas.g_00323	Prag.g_01880
OG0001474	Syas.g_01534	Prag.g_00335
OG0001477	Syas.g_00934	Prag.g_01256
OG0001479	Syas.g_01537	Prag.g_00332
OG0001480	Syas.g_00771	Prag.g_00363
OG0001482	Syas.g_00535	Prag.g_00436
OG0001486	Syas.g_01186	Prag.g_01151
OG0001492	Syas.g_01077	Prag.g_01200
OG0001493	Syas.g_01069	Prag.g_01208
OG0001494	Syas.g_02633	Prag.g_01460
OG0001496	Syas.g_00936	Prag.g_01254
OG0001497	Syas.g_00935	Prag.g_01255
OG0001502	Syas.g_00290	Prag.g_00776
OG0001504	Syas.g_02777	Prag.g_01313, Prag.g_01639
OG0001507	Syas.g_01183	Prag.g_01632
OG0001514	Syas.g_00937	Prag.g_01253
OG0001546	Syas.g_00011	Prag.g_00503
OG0001547	Syas.g_00300	Prag.g_00778
OG0001549	Syas.g_00482	Prag.g_00863
OG0001554	Syas.g_00153	Prag.g_01580
OG0001555	Syas.g_00654	Prag.g_01595
OG0001556	Syas.g_00976, Syas.g_01679	Prag.g_00761
OG0001558	Syas.g_02053	Prag.g_01283
OG0001564	Syas.g_01034	Prag.g_01435
OG0001565	Syas.g_00351	Prag.g_00395
OG0001567	Syas.g_00294	Prag.g_00777
OG0001568	Syas.g_00368	Prag.g_00779
OG0001586	Syas.g_02637	Prag.g_01463
OG0001587	Syas.g_02569	Prag.g_01729
OG0001627	Syas.g_01474	Prag.g_00749
OG0001635	Syas.g_02140	Prag.g_01634
OG0001647	Syas.g_01738	Prag.g_00264
OG0001652	Syas.g_02051	Prag.g_01281
OG0001666	Syas.g_02785	Prag.g_01311
OG0001671	Syas.g_01830	Prag.g_01288
OG0001700	Syas.g_01390, Syas.g_01391	Prag.g_00766
OG0001792	Syas.g_01083	Prag.g_01441
OG0001959	Syas.g_01814	Prag.g_01296
OG0002227	Syas.g_01904	Prag.g_00763
OG0002244	Syas.g_00244	Prag.g_01631
