Orthogroup	Syas	Syak
OG0001190	Syas.g_01881	Syak.g_01942
OG0001191	Syas.g_01900	Syak.g_01928
OG0001193	Syas.g_01952	Syak.g_01888
OG0001194	Syas.g_01953	Syak.g_01882
OG0001195	Syas.g_01954	Syak.g_01881
OG0001196	Syas.g_02010	Syak.g_01811
OG0001197	Syas.g_02012	Syak.g_01809
OG0001198	Syas.g_02031	Syak.g_01798
OG0001199	Syas.g_02516	Syak.g_02249
OG0001200	Syas.g_02514	Syak.g_02247
OG0001201	Syas.g_02419	Syak.g_02191
OG0001202	Syas.g_02270	Syak.g_02061
OG0001203	Syas.g_02557	Syak.g_02307
OG0001204	Syas.g_01687	Syak.g_01404
OG0001205	Syas.g_02745	Syak.g_01181
OG0001207	Syas.g_01260	Syak.g_02566
OG0001208	Syas.g_01251	Syak.g_02576
OG0001209	Syas.g_00065	Syak.g_02643
OG0001210	Syas.g_00761	Syak.g_02654
OG0001211	Syas.g_00788	Syak.g_02669
OG0001212	Syas.g_00847	Syak.g_02728
OG0001213	Syas.g_00100	Syak.g_00025
OG0001214	Syas.g_00744	Syak.g_00037
OG0001215	Syas.g_02245	Syak.g_00697
OG0001217	Syas.g_02493	Syak.g_00138
OG0001218	Syas.g_01309	Syak.g_01093
OG0001219	Syas.g_00399	Syak.g_00551
OG0001220	Syas.g_02447	Syak.g_00580
OG0001221	Syas.g_02669	Syak.g_00390
OG0001222	Syas.g_00448	Syak.g_00517
OG0001223	Syas.g_00541	Syak.g_00472
OG0001224	Syas.g_01015	Syak.g_00739
OG0001226	Syas.g_02506	Syak.g_02239
OG0001227	Syas.g_00824	Syak.g_00963
OG0001228	Syas.g_02195	Syak.g_00619
OG0001229	Syas.g_00285	Syak.g_00711
OG0001230	Syas.g_02806	Syak.g_01030
OG0001231	Syas.g_02050	Syak.g_01777
OG0001232	Syas.g_02649	Syak.g_02385
OG0001233	Syas.g_02592	Syak.g_02359
OG0001234	Syas.g_01310	Syak.g_01374
OG0001235	Syas.g_01646	Syak.g_01362
OG0001236	Syas.g_02191	Syak.g_01568
OG0001237	Syas.g_02187	Syak.g_01573
OG0001238	Syas.g_01901	Syak.g_01926
OG0001239	Syas.g_02519	Syak.g_02252
OG0001240	Syas.g_02435	Syak.g_02206
OG0001241	Syas.g_02427	Syak.g_02197
OG0001242	Syas.g_02398	Syak.g_02168
OG0001243	Syas.g_02391	Syak.g_02160
OG0001244	Syas.g_02370	Syak.g_02132
OG0001245	Syas.g_00524	Syak.g_00248
OG0001246	Syas.g_01829, Syas.g_01224	Syak.g_02604
OG0001249	Syas.g_01547	Syak.g_01251
OG0001250	Syas.g_00239	Syak.g_00602
OG0001251	Syas.g_00516, Syas.g_00408	Syak.g_01875
OG0001252	Syas.g_00994	Syak.g_00754
OG0001253	Syas.g_00143	Syak.g_00250
OG0001255	Syas.g_00492	Syak.g_00066
OG0001256	Syas.g_02698	Syak.g_02430
OG0001258	Syas.g_02688	Syak.g_02420
OG0001259	Syas.g_02594	Syak.g_02361
OG0001260	Syas.g_02572	Syak.g_02332
OG0001261	Syas.g_01599	Syak.g_01315
OG0001262	Syas.g_02091	Syak.g_01734
OG0001263	Syas.g_02388	Syak.g_02157
OG0001265	Syas.g_02399	Syak.g_02170
OG0001266	Syas.g_02266	Syak.g_02057
OG0001267	Syas.g_01753	Syak.g_01459
OG0001268	Syas.g_01535	Syak.g_01240
OG0001269	Syas.g_00510	Syak.g_02323
OG0001270	Syas.g_01499	Syak.g_01194
OG0001271	Syas.g_01336	Syak.g_01121
OG0001272	Syas.g_01247	Syak.g_02580
OG0001273	Syas.g_00751	Syak.g_00030
OG0001274	Syas.g_01849	Syak.g_01988
OG0001275	Syas.g_00554	Syak.g_00633
OG0001276	Syas.g_00215	Syak.g_00649
OG0001277	Syas.g_00110	Syak.g_01829
OG0001278	Syas.g_01074	Syak.g_00671
OG0001279	Syas.g_02792	Syak.g_00105
OG0001280	Syas.g_01095	Syak.g_00933
OG0001281	Syas.g_02845	Syak.g_00944
OG0001282	Syas.g_01262	Syak.g_02564
OG0001284	Syas.g_02713	Syak.g_02446
OG0001286	Syas.g_01585	Syak.g_01301
OG0001287	Syas.g_00136	Syak.g_01652
OG0001288	Syas.g_02144	Syak.g_01686
OG0001289	Syas.g_02474	Syak.g_02222
OG0001290	Syas.g_02428	Syak.g_02198
OG0001291	Syas.g_02378	Syak.g_02147
OG0001292	Syas.g_01693	Syak.g_01410
OG0001293	Syas.g_01720	Syak.g_01432
OG0001294	Syas.g_00692	Syak.g_00355
OG0001295	Syas.g_00770	Syak.g_00740
OG0001296	Syas.g_01217	Syak.g_02610
OG0001297	Syas.g_01213	Syak.g_02614
OG0001298	Syas.g_00829	Syak.g_02703
OG0001299	Syas.g_00700	Syak.g_00349
OG0001303	Syas.g_00400	Syak.g_00548
OG0001304	Syas.g_00199	Syak.g_00664
OG0001305	Syas.g_01027	Syak.g_00728
OG0001306	Syas.g_01202	Syak.g_00915
OG0001307	Syas.g_01923	Syak.g_00344
OG0001308	Syas.g_02830	Syak.g_01054
OG0001309	Syas.g_00003	Syak.g_02620
OG0001311	Syas.g_00213	Syak.g_00651
OG0001312	Syas.g_00414	Syak.g_00537
OG0001314	Syas.g_01925	Syak.g_00124
OG0001315	Syas.g_01566	Syak.g_01284
OG0001317	Syas.g_02553	Syak.g_02302
OG0001318	Syas.g_01706	Syak.g_01424
OG0001319	Syas.g_01736	Syak.g_01448
OG0001323	Syas.g_00006	Syak.g_02623
OG0001325	Syas.g_00179	Syak.g_00800
OG0001326	Syas.g_01960, Syas.g_01961	Syak.g_01154
OG0001327	Syas.g_00687	Syak.g_00362
OG0001329	Syas.g_00773	Syak.g_00280
OG0001330	Syas.g_02865	Syak.g_00925
OG0001331	Syas.g_01267	Syak.g_02559
OG0001333	Syas.g_02598	Syak.g_02365
OG0001336	Syas.g_02003	Syak.g_01817
OG0001337	Syas.g_01548	Syak.g_01253
OG0001345	Syas.g_01132	Syak.g_00856
OG0001346	Syas.g_02853	Syak.g_00937
OG0001347	Syas.g_01950	Syak.g_01885
OG0001348	Syas.g_00119	Syak.g_00774
OG0001351	Syas.g_01280	Syak.g_01164
OG0001353	Syas.g_00228	Syak.g_00612
OG0001354	Syas.g_00526	Syak.g_00485
OG0001355	Syas.g_01057	Syak.g_00144
OG0001356	Syas.g_00972	Syak.g_00773
OG0001358	Syas.g_00122	Syak.g_00007
OG0001360	Syas.g_01130	Syak.g_00854
OG0001361	Syas.g_01135	Syak.g_00859
OG0001364	Syas.g_02212	Syak.g_01552
OG0001365	Syas.g_01886	Syak.g_01937
OG0001366	Syas.g_02655	Syak.g_02391
OG0001373	Syas.g_01959	Syak.g_01871
OG0001374	Syas.g_01968	Syak.g_01863
OG0001376	Syas.g_00468	Syak.g_01916
OG0001377	Syas.g_00467	Syak.g_01917
OG0001378	Syas.g_01500	Syak.g_01196
OG0001379	Syas.g_02861	Syak.g_00927
OG0001380	Syas.g_00126	Syak.g_00237
OG0001383	Syas.g_00522	Syak.g_02312
OG0001383	Syas.g_02563	Syak.g_00973
OG0001385	Syas.g_01956	Syak.g_01874
OG0001386	Syas.g_01957	Syak.g_01873
OG0001387	Syas.g_01958	Syak.g_01872
OG0001388	Syas.g_01962	Syak.g_01869
OG0001389	Syas.g_01963	Syak.g_01868
OG0001390	Syas.g_01964	Syak.g_01867
OG0001391	Syas.g_01965	Syak.g_01866
OG0001392	Syas.g_01966	Syak.g_01865
OG0001393	Syas.g_01967	Syak.g_01864
OG0001394	Syas.g_00627	Syak.g_00399
OG0001395	Syas.g_00195	Syak.g_00789
OG0001396	Syas.g_01949	Syak.g_01884
OG0001398	Syas.g_02481	Syak.g_00571
OG0001399	Syas.g_02459	Syak.g_01977
OG0001401	Syas.g_00233	Syak.g_00608
OG0001402	Syas.g_00112	Syak.g_00012
OG0001406	Syas.g_00469	Syak.g_01915
OG0001408	Syas.g_00142	Syak.g_00087
OG0001409	Syas.g_00154	Syak.g_00878
OG0001411	Syas.g_01156	Syak.g_01581
OG0001412	Syas.g_01951	Syak.g_01621
OG0001413	Syas.g_01481	Syak.g_00103
OG0001416	Syas.g_01061	Syak.g_00941
OG0001417	Syas.g_00507	Syak.g_00486
OG0001420	Syas.g_00017	Syak.g_00997, Syak.g_02635
OG0001429	Syas.g_00401	Syak.g_00547
OG0001432	Syas.g_01484	Syak.g_00095
OG0001433	Syas.g_01398	Syak.g_00771
OG0001435	Syas.g_00678	Syak.g_00369
OG0001438	Syas.g_01767	Syak.g_01475
OG0001439	Syas.g_01809	Syak.g_01506
OG0001443	Syas.g_01910	Syak.g_01909
OG0001444	Syas.g_02439	Syak.g_02212
OG0001444	Syas.g_02442	Syak.g_01678
OG0001447	Syas.g_02390	Syak.g_02159
OG0001449	Syas.g_02567	Syak.g_01401
OG0001452	Syas.g_01700	Syak.g_01419
OG0001453	Syas.g_00547	Syak.g_00465
OG0001454	Syas.g_01483	Syak.g_00249
OG0001456	Syas.g_01969	Syak.g_01855
OG0001457	Syas.g_01970	Syak.g_01854
OG0001458	Syas.g_01971	Syak.g_01853
OG0001459	Syas.g_02778	Syak.g_00311
OG0001460	Syas.g_01399	Syak.g_00770
OG0001461	Syas.g_00566	Syak.g_00276
OG0001470	Syas.g_02115, Syas.g_02627	Syak.g_01592
OG0001471	Syas.g_01819	Syak.g_01501
OG0001473	Syas.g_00323	Syak.g_00102
OG0001474	Syas.g_01534	Syak.g_01239
OG0001475	Syas.g_02120	Syak.g_01594
OG0001476	Syas.g_00155	Syak.g_00882
OG0001477	Syas.g_00934	Syak.g_00718
OG0001478	Syas.g_01344	Syak.g_01139
OG0001479	Syas.g_01537	Syak.g_01242
OG0001480	Syas.g_00771	Syak.g_00084
OG0001482	Syas.g_00535	Syak.g_00476
OG0001486	Syas.g_01186	Syak.g_00900
OG0001488	Syas.g_01142	Syak.g_00872
OG0001489	Syas.g_01574	Syak.g_01291, Syak.g_00278
OG0001492	Syas.g_01077	Syak.g_00668
OG0001493	Syas.g_01069	Syak.g_00676
OG0001495	Syas.g_01641	Syak.g_01357
OG0001496	Syas.g_00936	Syak.g_00715
OG0001497	Syas.g_00935	Syak.g_00717
OG0001498	Syas.g_01511	Syak.g_01214
OG0001502	Syas.g_00290	Syak.g_00586
OG0001504	Syas.g_02777	Syak.g_00310
OG0001508	Syas.g_02114	Syak.g_01591
OG0001510	Syas.g_02151	Syak.g_01662
OG0001511	Syas.g_02413	Syak.g_02183
OG0001512	Syas.g_02559	Syak.g_02308
OG0001514	Syas.g_00937	Syak.g_00714
OG0001515	Syas.g_00734	Syak.g_00701
OG0001516	Syas.g_00703	Syak.g_00346
OG0001517	Syas.g_01540	Syak.g_01245
OG0001518	Syas.g_01903	Syak.g_01924
OG0001519	Syas.g_01912	Syak.g_01907
OG0001520	Syas.g_00828	Syak.g_02689
OG0001527	Syas.g_00803	Syak.g_02682
OG0001528	Syas.g_02116	Syak.g_01593
OG0001529	Syas.g_02082	Syak.g_01743
OG0001530	Syas.g_02415	Syak.g_02185
OG0001531	Syas.g_02560	Syak.g_02309
OG0001532	Syas.g_01113	Syak.g_00838
OG0001533	Syas.g_00476	Syak.g_01155
OG0001534	Syas.g_00198	Syak.g_00665
OG0001535	Syas.g_00218	Syak.g_00646
OG0001536	Syas.g_00456	Syak.g_00508
OG0001537	Syas.g_00651	Syak.g_00392
OG0001538	Syas.g_00591	Syak.g_00439
OG0001539	Syas.g_00683	Syak.g_00364
OG0001540	Syas.g_02386	Syak.g_02155
OG0001541	Syas.g_02316	Syak.g_02089
OG0001542	Syas.g_02294	Syak.g_02080
OG0001543	Syas.g_02230	Syak.g_02007
OG0001544	Syas.g_01911	Syak.g_01908
OG0001545	Syas.g_01982	Syak.g_01830
OG0001546	Syas.g_00011	Syak.g_02627
OG0001547	Syas.g_00300	Syak.g_00564
OG0001549	Syas.g_00482	Syak.g_00577
OG0001554	Syas.g_00153	Syak.g_01945
OG0001556	Syas.g_00976, Syas.g_01679	Syak.g_00845
OG0001557	Syas.g_00626	Syak.g_00400
OG0001558	Syas.g_02053	Syak.g_01774
OG0001559	Syas.g_02416	Syak.g_02186
OG0001560	Syas.g_02429	Syak.g_02199
OG0001561	Syas.g_00211	Syak.g_00653
OG0001562	Syas.g_00560	Syak.g_00639
OG0001563	Syas.g_01590	Syak.g_01306
OG0001564	Syas.g_01034	Syak.g_01860
OG0001565	Syas.g_00351	Syak.g_00083
OG0001567	Syas.g_00294	Syak.g_00565
OG0001568	Syas.g_00368	Syak.g_00562
OG0001570	Syas.g_00309	Syak.g_00574
OG0001573	Syas.g_02025	Syak.g_01697, Syak.g_01819, Syak.g_00978
OG0001574	Syas.g_00801	Syak.g_02680
OG0001576	Syas.g_02834	Syak.g_00955
OG0001577	Syas.g_01189	Syak.g_00903
OG0001578	Syas.g_01979	Syak.g_00229
OG0001580	Syas.g_01875	Syak.g_01953
OG0001589	Syas.g_02589	Syak.g_02356
OG0001590	Syas.g_00752	Syak.g_00029, Syak.g_00325
OG0001591	Syas.g_00690	Syak.g_00357
OG0001592	Syas.g_01877	Syak.g_01952
OG0001594	Syas.g_00074, Syas.g_00260	Syak.g_01004
OG0001614	Syas.g_02165	Syak.g_01641
OG0001615	Syas.g_00778	Syak.g_00589
OG0001616	Syas.g_01127	Syak.g_00851
OG0001617	Syas.g_00076	Syak.g_00710
OG0001618	Syas.g_00185	Syak.g_00793
OG0001619	Syas.g_00445	Syak.g_00520
OG0001620	Syas.g_01528	Syak.g_01233
OG0001621	Syas.g_01702	Syak.g_01420
OG0001622	Syas.g_02002	Syak.g_01820
OG0001623	Syas.g_00977, Syas.g_01554	Syak.g_01257
OG0001624	Syas.g_01926	Syak.g_00077
OG0001625	Syas.g_01708	Syak.g_01426
OG0001634	Syas.g_00697	Syak.g_00352
OG0001635	Syas.g_02140	Syak.g_01690
OG0001636	Syas.g_02075	Syak.g_01751
OG0001637	Syas.g_02242, Syas.g_02547	Syak.g_02340, Syak.g_02337
OG0001638	Syas.g_02670	Syak.g_02404
OG0001639	Syas.g_01477	Syak.g_02481
OG0001640	Syas.g_00989	Syak.g_00759
OG0001641	Syas.g_00545	Syak.g_00467
OG0001643	Syas.g_00741	Syak.g_00040
OG0001644	Syas.g_00921, Syas.g_00767	Syak.g_00783
OG0001645	Syas.g_00769	Syak.g_02655
OG0001645	Syas.g_01410	Syak.g_00575
OG0001647	Syas.g_01738	Syak.g_01450
OG0001652	Syas.g_02051	Syak.g_01776
OG0001653	Syas.g_02436	Syak.g_02209
OG0001654	Syas.g_01475	Syak.g_02483
OG0001655	Syas.g_01854	Syak.g_00131
OG0001657	Syas.g_02355	Syak.g_02117
OG0001659	Syas.g_01118	Syak.g_00842
OG0001660	Syas.g_02409, Syas.g_02868	Syak.g_01223, Syak.g_02179
OG0001666	Syas.g_02785	Syak.g_00212
OG0001671	Syas.g_01830	Syak.g_02002
OG0001672	Syas.g_02508	Syak.g_02241
OG0001673	Syas.g_02551	Syak.g_02299
OG0001675	Syas.g_00558	Syak.g_00637
OG0001677	Syas.g_01563	Syak.g_01281
OG0001678	Syas.g_01666	Syak.g_01389
OG0001679	Syas.g_02407	Syak.g_00549
OG0001680	Syas.g_02664	Syak.g_02400
OG0001682	Syas.g_00183	Syak.g_00287, Syak.g_00795
OG0001692	Syas.g_02810	Syak.g_01035
OG0001693	Syas.g_01022	Syak.g_00735, Syak.g_00733
OG0001694	Syas.g_01755	Syak.g_01461
OG0001695	Syas.g_01980	Syak.g_01836
OG0001700	Syas.g_01390, Syas.g_01391	Syak.g_00320, Syak.g_00570
OG0001702	Syas.g_02468	Syak.g_02217
OG0001703	Syas.g_01259	Syak.g_02567
OG0001714	Syas.g_02632	Syak.g_01615
OG0001715	Syas.g_01409	Syak.g_00122
OG0001716	Syas.g_01406	Syak.g_02046, Syak.g_01670
OG0001717	Syas.g_02330	Syak.g_02104
OG0001726	Syas.g_00337	Syak.g_00572
OG0001729	Syas.g_02564	Syak.g_02314
OG0001730	Syas.g_00954	Syak.g_02326
OG0001731	Syas.g_02729	Syak.g_02463
OG0001732	Syas.g_02021, Syas.g_01088	Syak.g_00822
OG0001733	Syas.g_00974	Syak.g_00359
OG0001735	Syas.g_00711	Syak.g_00331
OG0001737	Syas.g_01777	Syak.g_01481
OG0001738	Syas.g_01792	Syak.g_01523
OG0001739	Syas.g_01978	Syak.g_01838
OG0001741	Syas.g_01927	Syak.g_00283
OG0001748	Syas.g_01832	Syak.g_02000
OG0001749	Syas.g_02217	Syak.g_01539
OG0001750	Syas.g_02438	Syak.g_02211
OG0001751	Syas.g_02550	Syak.g_02298
OG0001752	Syas.g_02570	Syak.g_02328
OG0001753	Syas.g_00864	Syak.g_00888
OG0001754	Syas.g_02545, Syas.g_02244	Syak.g_02335
OG0001755	Syas.g_01208	Syak.g_02619
OG0001756	Syas.g_01905	Syak.g_01913, Syak.g_01919
OG0001756	Syas.g_01914	Syak.g_01910
OG0001761	Syas.g_01040	Syak.g_02757
OG0001762	Syas.g_00552	Syak.g_00630
OG0001763	Syas.g_00540	Syak.g_00473
OG0001764	Syas.g_00374	Syak.g_00559
OG0001765	Syas.g_00314	Syak.g_00141
OG0001766	Syas.g_01870	Syak.g_01491
OG0001768	Syas.g_02696	Syak.g_02074
OG0001769	Syas.g_00723	Syak.g_00972
OG0001771	Syas.g_00034	Syak.g_00145
OG0001783	Syas.g_02159	Syak.g_01647
OG0001784	Syas.g_02445	Syak.g_02216
OG0001786	Syas.g_02710	Syak.g_02444
OG0001787	Syas.g_00060	Syak.g_02639
OG0001788	Syas.g_00064	Syak.g_02642
OG0001789	Syas.g_02855	Syak.g_00935
OG0001790	Syas.g_01195	Syak.g_00908
OG0001792	Syas.g_01083	Syak.g_00814
OG0001794	Syas.g_00201	Syak.g_00661
OG0001796	Syas.g_00227	Syak.g_00641
OG0001797	Syas.g_02249	Syak.g_00528
OG0001798	Syas.g_00108	Syak.g_00015
OG0001799	Syas.g_00726	Syak.g_00052
OG0001800	Syas.g_00955	Syak.g_00993, Syak.g_00992
OG0001801	Syas.g_02801	Syak.g_01024
OG0001803	Syas.g_02741	Syak.g_01185
OG0001804	Syas.g_01510	Syak.g_01213
OG0001805	Syas.g_00304	Syak.g_01415
OG0001806	Syas.g_01737	Syak.g_01449
OG0001808	Syas.g_02210	Syak.g_01557
OG0001809	Syas.g_00685, Syas.g_00959	Syak.g_02144
OG0001811	Syas.g_02297	Syak.g_02082
OG0001812	Syas.g_01878	Syak.g_01951
OG0001813	Syas.g_01936	Syak.g_01901
OG0001814	Syas.g_02013	Syak.g_01808
OG0001815	Syas.g_02022	Syak.g_01800
OG0001816	Syas.g_00688	Syak.g_00361
OG0001837	Syas.g_01831	Syak.g_02001
OG0001838	Syas.g_02042	Syak.g_01786
OG0001839	Syas.g_02071	Syak.g_01755
OG0001840	Syas.g_02088	Syak.g_01737
OG0001841	Syas.g_02095	Syak.g_01730
OG0001843	Syas.g_02166	Syak.g_01640
OG0001844	Syas.g_02167	Syak.g_01639
OG0001845	Syas.g_02169	Syak.g_01638
OG0001846	Syas.g_02397	Syak.g_02167
OG0001848	Syas.g_02402	Syak.g_02173
OG0001849	Syas.g_02475	Syak.g_02223
OG0001850	Syas.g_02505	Syak.g_02238
OG0001851	Syas.g_02512	Syak.g_02245
OG0001852	Syas.g_02513	Syak.g_02246
OG0001853	Syas.g_02520	Syak.g_02253
OG0001854	Syas.g_02555	Syak.g_02304
OG0001855	Syas.g_00081, Syas.g_00256, Syas.g_01747	Syak.g_01013
OG0001856	Syas.g_02706	Syak.g_02438
OG0001857	Syas.g_02709	Syak.g_02441
OG0001858	Syas.g_02734	Syak.g_02468
OG0001859	Syas.g_01271	Syak.g_02555
OG0001860	Syas.g_01257	Syak.g_02569
OG0001861	Syas.g_01246	Syak.g_02581
OG0001862	Syas.g_01233	Syak.g_02593
OG0001863	Syas.g_01229	Syak.g_02599
OG0001864	Syas.g_00092	Syak.g_02652
OG0001866	Syas.g_00862	Syak.g_02743
OG0001867	Syas.g_00866	Syak.g_02755
OG0001868	Syas.g_02851	Syak.g_00940
OG0001869	Syas.g_01190	Syak.g_00904
OG0001870	Syas.g_01180	Syak.g_00895
OG0001871	Syas.g_01173	Syak.g_00890
OG0001872	Syas.g_01078	Syak.g_00809
OG0001873	Syas.g_01126	Syak.g_00850
OG0001874	Syas.g_01129	Syak.g_00853
OG0001877	Syas.g_00735	Syak.g_00702
OG0001878	Syas.g_00555	Syak.g_00634
OG0001879	Syas.g_00550	Syak.g_00627
OG0001880	Syas.g_00465	Syak.g_00499
OG0001881	Syas.g_00464	Syak.g_00500
OG0001882	Syas.g_02252	Syak.g_00525
OG0001883	Syas.g_00423	Syak.g_00531
OG0001884	Syas.g_00412	Syak.g_00113
OG0001885	Syas.g_00395	Syak.g_00553
OG0001886	Syas.g_00375	Syak.g_00557
OG0001887	Syas.g_00661, Syas.g_00664	Syak.g_00382
OG0001888	Syas.g_00622	Syak.g_00408
OG0001889	Syas.g_00581	Syak.g_00449
OG0001890	Syas.g_00283	Syak.g_00595
OG0001891	Syas.g_00289	Syak.g_00591
OG0001892	Syas.g_00422	Syak.g_00082
OG0001893	Syas.g_00863, Syas.g_00107	Syak.g_00016
OG0001894	Syas.g_00747	Syak.g_00034
OG0001895	Syas.g_02798	Syak.g_00998
OG0001896	Syas.g_01502	Syak.g_01200
OG0001897	Syas.g_01531	Syak.g_01236
OG0001898	Syas.g_01549	Syak.g_01252
OG0001899	Syas.g_01601	Syak.g_01317
OG0001900	Syas.g_01722	Syak.g_01434
OG0001901	Syas.g_01723	Syak.g_01435
OG0001902	Syas.g_01759	Syak.g_01466
OG0001903	Syas.g_01768	Syak.g_01476
OG0001904	Syas.g_02214	Syak.g_01550
OG0001905	Syas.g_02198	Syak.g_01559
OG0001906	Syas.g_02385	Syak.g_02154
OG0001908	Syas.g_02314	Syak.g_02087
OG0001909	Syas.g_02289	Syak.g_02076
OG0001910	Syas.g_01836	Syak.g_01996
OG0001912	Syas.g_01895	Syak.g_01932
OG0001913	Syas.g_01898	Syak.g_01930
OG0001914	Syas.g_00098	Syak.g_00270
OG0001915	Syas.g_02019	Syak.g_01803
OG0001917	Syas.g_00216	Syak.g_00648
OG0001918	Syas.g_00759	Syak.g_00869
OG0001924	Syas.g_00040	Syak.g_02769
OG0001925	Syas.g_00041	Syak.g_02768
OG0001926	Syas.g_00042	Syak.g_02767
OG0001927	Syas.g_00043	Syak.g_02766
OG0001928	Syas.g_02787	Syak.g_00975, Syak.g_00976
OG0001929	Syas.g_02102	Syak.g_01723
OG0001932	Syas.g_02164	Syak.g_01642
OG0001933	Syas.g_02418	Syak.g_02189
OG0001934	Syas.g_02430	Syak.g_02202
OG0001935	Syas.g_02515	Syak.g_02248
OG0001936	Syas.g_00945	Syak.g_00289
OG0001937	Syas.g_02721	Syak.g_02455
OG0001938	Syas.g_01255	Syak.g_02571
OG0001939	Syas.g_01526	Syak.g_00067
OG0001940	Syas.g_00826	Syak.g_02702
OG0001941	Syas.g_02844	Syak.g_00945
OG0001942	Syas.g_00175	Syak.g_00916
OG0001943	Syas.g_00388	Syak.g_00879
OG0001944	Syas.g_02794	Syak.g_00573
OG0001946	Syas.g_00928	Syak.g_00703
OG0001947	Syas.g_00172	Syak.g_01494
OG0001948	Syas.g_00542	Syak.g_00471
OG0001949	Syas.g_00502	Syak.g_00490
OG0001950	Syas.g_00499	Syak.g_00492
OG0001951	Syas.g_00463	Syak.g_00501
OG0001952	Syas.g_02251	Syak.g_00526
OG0001953	Syas.g_02250	Syak.g_00527
OG0001954	Syas.g_01433	Syak.g_00137
OG0001957	Syas.g_00102	Syak.g_00022
OG0001958	Syas.g_00709	Syak.g_00333
OG0001959	Syas.g_01814	Syak.g_02031
OG0001961	Syas.g_01338	Syak.g_01124
OG0001964	Syas.g_01653	Syak.g_01376
OG0001966	Syas.g_01710	Syak.g_01428
OG0001967	Syas.g_01712	Syak.g_01430
OG0001968	Syas.g_01713	Syak.g_01431
OG0001969	Syas.g_01818	Syak.g_01503
OG0001970	Syas.g_02383	Syak.g_02152
OG0001971	Syas.g_02291	Syak.g_02078
OG0001972	Syas.g_01853	Syak.g_01984
OG0001973	Syas.g_01862, Syas.g_01864	Syak.g_01958
OG0001975	Syas.g_00097	Syak.g_00271
OG0001976	Syas.g_00099	Syak.g_00269
OG0001980	Syas.g_01045	Syak.g_01255
OG0001981	Syas.g_00286, Syas.g_01205, Syas.g_01204	Syak.g_00748
OG0001990	Syas.g_01973	Syak.g_01832
OG0001993	Syas.g_00038	Syak.g_02771
OG0001994	Syas.g_00039	Syak.g_02770
OG0001995	Syas.g_00916	Syak.g_00962
OG0001997	Syas.g_02440	Syak.g_02213
OG0001998	Syas.g_00371	Syak.g_02034, Syak.g_01005
OG0001999	Syas.g_02599	Syak.g_02368
OG0002000	Syas.g_00004	Syak.g_02621
OG0002002	Syas.g_01079	Syak.g_00810
OG0002003	Syas.g_00491	Syak.g_00700
OG0002004	Syas.g_01906	Syak.g_02417
OG0002005	Syas.g_00080, Syas.g_00036, Syas.g_00926	Syak.g_00952
OG0002006	Syas.g_00171	Syak.g_00762
OG0002007	Syas.g_00988	Syak.g_00763
OG0002009	Syas.g_00631	Syak.g_00395
OG0002010	Syas.g_01293	Syak.g_01075
OG0002013	Syas.g_02488	Syak.g_02232
OG0002015	Syas.g_02219	Syak.g_01541
OG0002016	Syas.g_02222	Syak.g_02003
OG0002017	Syas.g_01946	Syak.g_01891
OG0002018	Syas.g_01974	Syak.g_01834
OG0002020	Syas.g_01987	Syak.g_01840
OG0002021	Syas.g_01989	Syak.g_01842
OG0002022	Syas.g_01990	Syak.g_01843
OG0002023	Syas.g_01991	Syak.g_01844
OG0002024	Syas.g_01985	Syak.g_01850
OG0002029	Syas.g_01930, Syas.g_02786	Syak.g_01128
OG0002038	Syas.g_02793	Syak.g_00887
OG0002039	Syas.g_01141	Syak.g_00866
OG0002040	Syas.g_01047	Syak.g_00865
OG0002041	Syas.g_00538	Syak.g_00475
OG0002042	Syas.g_00495	Syak.g_00496
OG0002043	Syas.g_00404	Syak.g_00546
OG0002045	Syas.g_01341	Syak.g_01129
OG0002046	Syas.g_01346	Syak.g_01134
OG0002047	Syas.g_01514	Syak.g_01217
OG0002048	Syas.g_01567	Syak.g_01285
OG0002049	Syas.g_01648	Syak.g_01365
OG0002051	Syas.g_02317	Syak.g_02090
OG0002053	Syas.g_00291	Syak.g_02277
OG0002054	Syas.g_01986	Syak.g_01851
OG0002055	Syas.g_01983	Syak.g_01848
OG0002056	Syas.g_01769	Syak.g_01477
OG0002109	Syas.g_02770	Syak.g_01102
OG0002113	Syas.g_02072	Syak.g_01754
OG0002114	Syas.g_00085	Syak.g_01014
OG0002116	Syas.g_02716	Syak.g_02450
OG0002117	Syas.g_02864	Syak.g_00877
OG0002119	Syas.g_00170	Syak.g_02520
OG0002120	Syas.g_00127	Syak.g_00576
OG0002121	Syas.g_02491	Syak.g_00146
OG0002129	Syas.g_02752	Syak.g_01057
OG0002130	Syas.g_02856	Syak.g_00934
OG0002131	Syas.g_01988	Syak.g_01841
OG0002133	Syas.g_01984	Syak.g_01849
OG0002134	Syas.g_02175	Syak.g_01632
OG0002135	Syas.g_02651	Syak.g_02387
OG0002136	Syas.g_02652	Syak.g_02388
OG0002138	Syas.g_00386	Syak.g_00090
OG0002139	Syas.g_01065	Syak.g_00681
OG0002142	Syas.g_02802	Syak.g_01025
OG0002143	Syas.g_02248	Syak.g_01210
OG0002144	Syas.g_00956	Syak.g_01359
OG0002145	Syas.g_01274, Syas.g_01376, Syas.g_00756	Syak.g_00123
OG0002159	Syas.g_02441	Syak.g_01677
OG0002160	Syas.g_02576	Syak.g_00690
