Orthogroup	Syas	Pral
OG0001186	Syas.g_02113	Pral.g_00324
OG0001187	Syas.g_02111	Pral.g_00327
OG0001189	Syas.g_02089	Pral.g_00346
OG0001190	Syas.g_01881	Pral.g_00351
OG0001191	Syas.g_01900	Pral.g_00361
OG0001193	Syas.g_01952	Pral.g_00380
OG0001194	Syas.g_01953	Pral.g_00381
OG0001195	Syas.g_01954	Pral.g_00382
OG0001196	Syas.g_02010	Pral.g_00398
OG0001197	Syas.g_02012	Pral.g_00400
OG0001198	Syas.g_02031	Pral.g_00407
OG0001200	Syas.g_02514	Pral.g_00971
OG0001201	Syas.g_02419	Pral.g_00939
OG0001203	Syas.g_02557	Pral.g_00802
OG0001205	Syas.g_02745	Pral.g_00648
OG0001207	Syas.g_01260	Pral.g_00615
OG0001208	Syas.g_01251	Pral.g_00609
OG0001209	Syas.g_00065	Pral.g_00555
OG0001210	Syas.g_00761	Pral.g_00550
OG0001211	Syas.g_00788	Pral.g_00540
OG0001212	Syas.g_00847	Pral.g_00493
OG0001213	Syas.g_00100	Pral.g_00458
OG0001214	Syas.g_00744	Pral.g_01438
OG0001215	Syas.g_02245	Pral.g_01751
OG0001217	Syas.g_01397, Syas.g_02493	Pral.g_00023
OG0001218	Syas.g_01309	Pral.g_01308
OG0001219	Syas.g_00399	Pral.g_01660
OG0001220	Syas.g_02447	Pral.g_01542
OG0001221	Syas.g_02669	Pral.g_01788
OG0001222	Syas.g_00448	Pral.g_01605
OG0001223	Syas.g_00541	Pral.g_01610
OG0001224	Syas.g_01015	Pral.g_01565
OG0001225	Syas.g_01017	Pral.g_01563
OG0001226	Syas.g_02506	Pral.g_01320, Pral.g_00967
OG0001227	Syas.g_00824	Pral.g_01327
OG0001228	Syas.g_02195	Pral.g_01421
OG0001229	Syas.g_00285	Pral.g_01299
OG0001230	Syas.g_02806	Pral.g_01174
OG0001232	Syas.g_02649	Pral.g_00130
OG0001233	Syas.g_02592	Pral.g_00150
OG0001234	Syas.g_01310	Pral.g_00188
OG0001235	Syas.g_01646	Pral.g_00192
OG0001236	Syas.g_02191	Pral.g_00281
OG0001237	Syas.g_02187	Pral.g_00285
OG0001238	Syas.g_01901	Pral.g_00362
OG0001239	Syas.g_02519	Pral.g_00976
OG0001240	Syas.g_02435	Pral.g_00954
OG0001241	Syas.g_02427	Pral.g_00945
OG0001242	Syas.g_02398	Pral.g_00926
OG0001243	Syas.g_02391	Pral.g_00919
OG0001244	Syas.g_02370	Pral.g_00904
OG0001245	Syas.g_00524	Pral.g_01840
OG0001246	Syas.g_01829, Syas.g_01224	Pral.g_00016, Pral.g_00586
OG0001249	Syas.g_01547	Pral.g_00701
OG0001250	Syas.g_00239	Pral.g_01529
OG0001251	Syas.g_00516, Syas.g_00408	Pral.g_01819
OG0001253	Syas.g_00143	Pral.g_01032
OG0001256	Syas.g_02698	Pral.g_01069
OG0001258	Syas.g_02688	Pral.g_00103
OG0001259	Syas.g_02594	Pral.g_00148
OG0001260	Syas.g_02572	Pral.g_00166
OG0001261	Syas.g_01599	Pral.g_00234
OG0001262	Syas.g_02091	Pral.g_00344
OG0001263	Syas.g_02388	Pral.g_00917
OG0001265	Syas.g_02399	Pral.g_00927
OG0001266	Syas.g_02266	Pral.g_00841
OG0001267	Syas.g_01753	Pral.g_00759
OG0001268	Syas.g_01535	Pral.g_00693
OG0001269	Syas.g_00510	Pral.g_01541
OG0001270	Syas.g_01499	Pral.g_00660
OG0001271	Syas.g_01336	Pral.g_00620
OG0001272	Syas.g_01247	Pral.g_00605
OG0001273	Syas.g_00751	Pral.g_01432
OG0001274	Syas.g_01849	Pral.g_00818
OG0001275	Syas.g_00554	Pral.g_01585
OG0001276	Syas.g_00215	Pral.g_01597
OG0001277	Syas.g_00110	Pral.g_01703
OG0001278	Syas.g_01074	Pral.g_01425
OG0001279	Syas.g_02792	Pral.g_00024
OG0001280	Syas.g_01095	Pral.g_01282
OG0001281	Syas.g_02845	Pral.g_01276
OG0001282	Syas.g_01262	Pral.g_01221
OG0001284	Syas.g_02124, Syas.g_02713	Pral.g_01082
OG0001286	Syas.g_01585	Pral.g_00247
OG0001287	Syas.g_00136	Pral.g_00307
OG0001288	Syas.g_02144	Pral.g_00317
OG0001289	Syas.g_02474	Pral.g_00960
OG0001290	Syas.g_02428	Pral.g_00946
OG0001291	Syas.g_02378	Pral.g_00909
OG0001292	Syas.g_01693	Pral.g_00791
OG0001293	Syas.g_01720	Pral.g_00778
OG0001294	Syas.g_00692	Pral.g_00025
OG0001296	Syas.g_01217	Pral.g_00581
OG0001297	Syas.g_01213	Pral.g_00576
OG0001298	Syas.g_00829	Pral.g_00511
OG0001299	Syas.g_00700	Pral.g_01468
OG0001304	Syas.g_00199	Pral.g_01577
OG0001305	Syas.g_01027	Pral.g_01557
OG0001306	Syas.g_01202	Pral.g_01352
OG0001307	Syas.g_01923	Pral.g_01238
OG0001308	Syas.g_02830	Pral.g_01151
OG0001309	Syas.g_00003	Pral.g_00572
OG0001310	Syas.g_02666	Pral.g_00120
OG0001311	Syas.g_00213	Pral.g_01599
OG0001312	Syas.g_00414	Pral.g_01651
OG0001315	Syas.g_01566	Pral.g_01326
OG0001317	Syas.g_02553	Pral.g_00806
OG0001318	Syas.g_01706	Pral.g_00782
OG0001319	Syas.g_01736	Pral.g_00766
OG0001323	Syas.g_00006	Pral.g_00570
OG0001325	Syas.g_00179	Pral.g_01724
OG0001327	Syas.g_00687	Pral.g_01810
OG0001330	Syas.g_02865	Pral.g_01047
OG0001331	Syas.g_01267	Pral.g_01216
OG0001333	Syas.g_02598	Pral.g_00144
OG0001336	Syas.g_02003	Pral.g_00395
OG0001337	Syas.g_01548	Pral.g_00707
OG0001339	Syas.g_02425	Pral.g_00943
OG0001345	Syas.g_01132	Pral.g_01389
OG0001346	Syas.g_02853	Pral.g_01280
OG0001348	Syas.g_00119	Pral.g_01303
OG0001351	Syas.g_01280	Pral.g_00634
OG0001353	Syas.g_00228	Pral.g_01520
OG0001354	Syas.g_00526	Pral.g_01617
OG0001355	Syas.g_01057	Pral.g_01040
OG0001358	Syas.g_00122	Pral.g_00467
OG0001361	Syas.g_01135	Pral.g_01386
OG0001364	Syas.g_02212	Pral.g_00273
OG0001365	Syas.g_01886	Pral.g_00355
OG0001371	Syas.g_02499	Pral.g_01763
OG0001379	Syas.g_02861	Pral.g_01287
OG0001380	Syas.g_00126	Pral.g_01345
OG0001394	Syas.g_00627	Pral.g_01784
OG0001398	Syas.g_02481	Pral.g_01710
OG0001401	Syas.g_00233	Pral.g_01672
OG0001402	Syas.g_00112	Pral.g_00463
OG0001403	Syas.g_02069	Pral.g_01013
OG0001409	Syas.g_00154	Pral.g_01376
OG0001418	Syas.g_01177	Pral.g_01757
OG0001429	Syas.g_00401	Pral.g_01659
OG0001435	Syas.g_00678	Pral.g_01803
OG0001438	Syas.g_01767	Pral.g_00745
OG0001441	Syas.g_00008	Pral.g_00568
OG0001443	Syas.g_01910	Pral.g_01300
OG0001450	Syas.g_02208, Syas.g_00474	Pral.g_01754
OG0001451	Syas.g_02342, Syas.g_02343	Pral.g_01553
OG0001452	Syas.g_01700	Pral.g_01817
OG0001453	Syas.g_00547	Pral.g_00989
OG0001461	Syas.g_00566	Pral.g_00457
OG0001476	Syas.g_00155	Pral.g_01374
OG0001484	Syas.g_00166, Syas.g_00167	Pral.g_01053
OG0001486	Syas.g_01186	Pral.g_01365
OG0001489	Syas.g_01574	Pral.g_00258
OG0001495	Syas.g_01641	Pral.g_00197
OG0001498	Syas.g_01511	Pral.g_00675
OG0001510	Syas.g_02151	Pral.g_00311
OG0001511	Syas.g_02413	Pral.g_00935
OG0001512	Syas.g_02559	Pral.g_01297
OG0001515	Syas.g_00734	Pral.g_01749
OG0001516	Syas.g_00703	Pral.g_01465
OG0001517	Syas.g_01540	Pral.g_00697
OG0001518	Syas.g_01903	Pral.g_00364
OG0001519	Syas.g_01912	Pral.g_00369
OG0001522	Syas.g_00369	Pral.g_01521
OG0001527	Syas.g_00803	Pral.g_00526
OG0001529	Syas.g_02082	Pral.g_01004
OG0001530	Syas.g_02415	Pral.g_00936
OG0001531	Syas.g_02560	Pral.g_00801
OG0001532	Syas.g_01113	Pral.g_01402
OG0001534	Syas.g_00198	Pral.g_01576
OG0001535	Syas.g_00218	Pral.g_01596
OG0001536	Syas.g_00456	Pral.g_01631
OG0001537	Syas.g_00651	Pral.g_01787
OG0001538	Syas.g_00591	Pral.g_01493
OG0001539	Syas.g_00683	Pral.g_01808
OG0001540	Syas.g_02386	Pral.g_00915
OG0001541	Syas.g_02316	Pral.g_00864
OG0001542	Syas.g_02294	Pral.g_00858
OG0001543	Syas.g_02230	Pral.g_01305
OG0001544	Syas.g_01911	Pral.g_00368
OG0001545	Syas.g_01982	Pral.g_00385
OG0001557	Syas.g_00626	Pral.g_01783
OG0001558	Syas.g_02053	Pral.g_00667
OG0001559	Syas.g_02416	Pral.g_00937
OG0001560	Syas.g_02429	Pral.g_00947
OG0001561	Syas.g_00211	Pral.g_01601
OG0001562	Syas.g_00560	Pral.g_01589
OG0001563	Syas.g_01590	Pral.g_00242
OG0001565	Syas.g_00351	Pral.g_01872
OG0001574	Syas.g_00801	Pral.g_00528
OG0001575	Syas.g_00806	Pral.g_00523
OG0001576	Syas.g_02834	Pral.g_01268
OG0001577	Syas.g_01189	Pral.g_01362
OG0001580	Syas.g_01875	Pral.g_00997
OG0001584	Syas.g_00607	Pral.g_01478
OG0001587	Syas.g_02569	Pral.g_00168
OG0001589	Syas.g_02589	Pral.g_00153
OG0001591	Syas.g_00690	Pral.g_01770
OG0001592	Syas.g_01877	Pral.g_00998
OG0001614	Syas.g_02165	Pral.g_00299
OG0001616	Syas.g_01127	Pral.g_01392
OG0001617	Syas.g_00076	Pral.g_01745
OG0001619	Syas.g_00445	Pral.g_01641
OG0001620	Syas.g_01528	Pral.g_00689
OG0001621	Syas.g_01702	Pral.g_00786
OG0001622	Syas.g_02002	Pral.g_00393
OG0001636	Syas.g_02075	Pral.g_01010
OG0001638	Syas.g_02670	Pral.g_00118
OG0001639	Syas.g_01477	Pral.g_01109
OG0001640	Syas.g_00989	Pral.g_01572
OG0001644	Syas.g_00921, Syas.g_00767	Pral.g_01714
OG0001652	Syas.g_02051	Pral.g_01678
OG0001654	Syas.g_01475	Pral.g_01111
OG0001655	Syas.g_01854	Pral.g_01302
OG0001657	Syas.g_02355	Pral.g_00889
OG0001659	Syas.g_01118	Pral.g_00433
OG0001671	Syas.g_01830	Pral.g_01685
OG0001673	Syas.g_02551	Pral.g_00808
OG0001678	Syas.g_01666	Pral.g_00174
OG0001679	Syas.g_02407	Pral.g_00703
OG0001692	Syas.g_02810	Pral.g_01170
OG0001694	Syas.g_01755	Pral.g_00757
OG0001703	Syas.g_01259	Pral.g_00614
OG0001717	Syas.g_02330	Pral.g_00876
OG0001729	Syas.g_02564	Pral.g_00798
OG0001731	Syas.g_02729	Pral.g_01096
OG0001737	Syas.g_01777	Pral.g_01686
OG0001748	Syas.g_01832	Pral.g_01684
OG0001749	Syas.g_02217	Pral.g_01188
OG0001761	Syas.g_01040	Pral.g_00473
OG0001803	Syas.g_02741	Pral.g_00652
OG0001813	Syas.g_01936	Pral.g_00372
OG0001816	Syas.g_00688	Pral.g_01811
OG0001837	Syas.g_01831	Pral.g_01683
OG0001936	Syas.g_00945	Pral.g_00069
OG0001955	Syas.g_00480	Pral.g_01307
OG0001956	Syas.g_00971	Pral.g_01547
OG0001977	Syas.g_01942	Pral.g_00376
OG0002097	Syas.g_02623	Pral.g_01194
OG0002247	Syas.g_00813	Pral.g_00517
OG0002274	Syas.g_02624	Pral.g_01196
OG0002276	Syas.g_00095	Pral.g_00669
OG0002285	Syas.g_00418	Pral.g_01648
OG0002348	Syas.g_00879	Pral.g_00033
OG0002349	Syas.g_02590	Pral.g_00152
OG0002589	Syas.g_00896	Pral.g_01877
OG0002838	Syas.g_00345	Pral.g_01250
OG0002931	Syas.g_00897	Pral.g_01876
OG0003490	Syas.g_00149	Pral.g_00007
