Orthogroup	Syas	Syai
OG0001199	Syas.g_02516	Syai.g_02480
OG0001200	Syas.g_02514	Syai.g_02482
OG0001202	Syas.g_02270	Syai.g_02674
OG0001203	Syas.g_02557	Syai.g_00540
OG0001204	Syas.g_01687	Syai.g_00312
OG0001205	Syas.g_02745	Syai.g_02212
OG0001207	Syas.g_01260	Syai.g_00629
OG0001208	Syas.g_01251	Syai.g_00640
OG0001209	Syas.g_00065	Syai.g_00711
OG0001210	Syas.g_00761	Syai.g_00720
OG0001211	Syas.g_00788	Syai.g_00735
OG0001212	Syas.g_00847	Syai.g_00799
OG0001213	Syas.g_00100	Syai.g_01082
OG0001214	Syas.g_00744	Syai.g_01106
OG0001215	Syas.g_02245	Syai.g_01958
OG0001217	Syas.g_02493	Syai.g_01185
OG0001218	Syas.g_01309	Syai.g_00893
OG0001219	Syas.g_00399	Syai.g_01561
OG0001220	Syas.g_02447	Syai.g_02087
OG0001221	Syas.g_02669	Syai.g_01284
OG0001222	Syas.g_00448	Syai.g_01516
OG0001223	Syas.g_00541	Syai.g_01463
OG0001224	Syas.g_01015	Syai.g_02011
OG0001225	Syas.g_01017	Syai.g_02009
OG0001226	Syas.g_02506	Syai.g_01154
OG0001227	Syas.g_00824	Syai.g_02806
OG0001228	Syas.g_02195	Syai.g_02218
OG0001229	Syas.g_00285	Syai.g_01986
OG0001230	Syas.g_02806	Syai.g_00964
OG0001231	Syas.g_02050	Syai.g_00017
OG0001232	Syas.g_02649	Syai.g_02410
OG0001233	Syas.g_02592	Syai.g_02261
OG0001234	Syas.g_01310	Syai.g_00337
OG0001235	Syas.g_01646	Syai.g_00343
OG0001236	Syas.g_02191	Syai.g_00159
OG0001237	Syas.g_02187	Syai.g_00137
OG0001238	Syas.g_01901	Syai.g_02789
OG0001239	Syas.g_02519	Syai.g_02477
OG0001240	Syas.g_02435	Syai.g_02527
OG0001241	Syas.g_02427	Syai.g_02537
OG0001242	Syas.g_02398	Syai.g_02566
OG0001243	Syas.g_02391	Syai.g_02573
OG0001244	Syas.g_02370	Syai.g_02605
OG0001245	Syas.g_00524	Syai.g_02091
OG0001246	Syas.g_01829, Syas.g_01224	Syai.g_00666
OG0001249	Syas.g_01547	Syai.g_00464
OG0001250	Syas.g_00239	Syai.g_02053
OG0001251	Syas.g_00516, Syas.g_00408	Syai.g_02845
OG0001252	Syas.g_00994	Syai.g_02018
OG0001255	Syas.g_00492	Syai.g_01915
OG0001256	Syas.g_02698	Syai.g_02362
OG0001257	Syas.g_01407, Syas.g_00319, Syas.g_01448	Syai.g_00848
OG0001258	Syas.g_02688	Syai.g_02372
OG0001259	Syas.g_02594	Syai.g_02259
OG0001260	Syas.g_02572	Syai.g_02281
OG0001261	Syas.g_01599	Syai.g_00394
OG0001262	Syas.g_02091	Syai.g_00063
OG0001263	Syas.g_02388	Syai.g_02576
OG0001265	Syas.g_02399	Syai.g_02563
OG0001266	Syas.g_02266	Syai.g_02679
OG0001267	Syas.g_01753	Syai.g_00259
OG0001268	Syas.g_01535	Syai.g_00492
OG0001269	Syas.g_00510	Syai.g_01699
OG0001270	Syas.g_01499	Syai.g_02231
OG0001271	Syas.g_01336	Syai.g_00862
OG0001272	Syas.g_01247	Syai.g_00644
OG0001273	Syas.g_00751	Syai.g_01099
OG0001274	Syas.g_01849	Syai.g_02706
OG0001275	Syas.g_00554	Syai.g_01447
OG0001276	Syas.g_00215	Syai.g_01431
OG0001277	Syas.g_00110	Syai.g_02899
OG0001278	Syas.g_01074	Syai.g_01799
OG0001279	Syas.g_02792	Syai.g_00991
OG0001280	Syas.g_01095	Syai.g_02176
OG0001281	Syas.g_02845	Syai.g_02186
OG0001282	Syas.g_01262	Syai.g_00627
OG0001284	Syas.g_02713	Syai.g_02338
OG0001286	Syas.g_01585	Syai.g_00408
OG0001287	Syas.g_00136	Syai.g_00109
OG0001289	Syas.g_02474	Syai.g_02504
OG0001290	Syas.g_02428	Syai.g_02536
OG0001291	Syas.g_02378	Syai.g_02587
OG0001292	Syas.g_01693	Syai.g_00306
OG0001293	Syas.g_01720	Syai.g_00285
OG0001294	Syas.g_00692	Syai.g_01242
OG0001295	Syas.g_00770	Syai.g_00722
OG0001296	Syas.g_01217	Syai.g_00672
OG0001297	Syas.g_01213	Syai.g_00676
OG0001298	Syas.g_00829	Syai.g_00773
OG0001299	Syas.g_00700	Syai.g_01236
OG0001303	Syas.g_00400	Syai.g_01559
OG0001304	Syas.g_00199	Syai.g_01418
OG0001305	Syas.g_01027	Syai.g_02001
OG0001306	Syas.g_01202	Syai.g_02160
OG0001307	Syas.g_01923	Syai.g_01717
OG0001308	Syas.g_02830	Syai.g_00943
OG0001309	Syas.g_00003	Syai.g_00682
OG0001311	Syas.g_00213	Syai.g_01429
OG0001312	Syas.g_00414	Syai.g_01549
OG0001315	Syas.g_01566	Syai.g_00427
OG0001317	Syas.g_02553	Syai.g_00534
OG0001318	Syas.g_01706	Syai.g_00293
OG0001319	Syas.g_01736	Syai.g_00270
OG0001323	Syas.g_00006	Syai.g_00685
OG0001325	Syas.g_00179	Syai.g_01392
OG0001326	Syas.g_01960, Syas.g_01961	Syai.g_02856
OG0001327	Syas.g_00687	Syai.g_01250
OG0001330	Syas.g_02865	Syai.g_02167
OG0001331	Syas.g_01267	Syai.g_00622
OG0001333	Syas.g_02598	Syai.g_02255
OG0001336	Syas.g_02003	Syai.g_02909
OG0001339	Syas.g_02425	Syai.g_02539
OG0001345	Syas.g_01132	Syai.g_02110
OG0001346	Syas.g_02853	Syai.g_02180
OG0001347	Syas.g_01950	Syai.g_02766
OG0001348	Syas.g_00119	Syai.g_02033
OG0001349	Syas.g_02643	Syai.g_02417
OG0001351	Syas.g_01280	Syai.g_00843
OG0001353	Syas.g_00228	Syai.g_02042
OG0001354	Syas.g_00526	Syai.g_01477
OG0001355	Syas.g_01057	Syai.g_01698
OG0001356	Syas.g_00972	Syai.g_02032
OG0001357	Syas.g_00764	Syai.g_00918, Syai.g_01612
OG0001360	Syas.g_01130	Syai.g_02107
OG0001361	Syas.g_01135	Syai.g_02113
OG0001364	Syas.g_02212	Syai.g_00173
OG0001366	Syas.g_02655	Syai.g_02403
OG0001373	Syas.g_01959	Syai.g_02855
OG0001374	Syas.g_01968	Syai.g_02863
OG0001376	Syas.g_00468	Syai.g_02795
OG0001377	Syas.g_00467	Syai.g_02794
OG0001378	Syas.g_01500	Syai.g_02232
OG0001379	Syas.g_02861	Syai.g_02169
OG0001380	Syas.g_00126	Syai.g_01168
OG0001383	Syas.g_02563	Syai.g_02731
OG0001385	Syas.g_01956	Syai.g_02852
OG0001386	Syas.g_01957	Syai.g_02853
OG0001387	Syas.g_01958	Syai.g_02854
OG0001388	Syas.g_01962	Syai.g_02857
OG0001389	Syas.g_01963	Syai.g_02858
OG0001390	Syas.g_01964	Syai.g_02859
OG0001391	Syas.g_01965	Syai.g_02860
OG0001392	Syas.g_01966	Syai.g_02861
OG0001393	Syas.g_01967	Syai.g_02862
OG0001394	Syas.g_00627	Syai.g_01290
OG0001395	Syas.g_00195	Syai.g_01410
OG0001396	Syas.g_01949	Syai.g_02765
OG0001398	Syas.g_02481	Syai.g_01587
OG0001401	Syas.g_00233	Syai.g_02046, Syai.g_02047
OG0001402	Syas.g_00112	Syai.g_01070
OG0001406	Syas.g_00469	Syai.g_02796
OG0001408	Syas.g_00142	Syai.g_01831
OG0001412	Syas.g_01951	Syai.g_02767
OG0001413	Syas.g_01481	Syai.g_01148
OG0001416	Syas.g_01061	Syai.g_02183
OG0001417	Syas.g_00507	Syai.g_01478
OG0001420	Syas.g_00017	Syai.g_00697
OG0001423	Syas.g_02532	Syai.g_02446, Syai.g_02822, Syai.g_02466
OG0001428	Syas.g_02325	Syai.g_02637
OG0001432	Syas.g_01484	Syai.g_01943
OG0001433	Syas.g_01398	Syai.g_02031
OG0001435	Syas.g_00678	Syai.g_01256
OG0001438	Syas.g_01767	Syai.g_00244
OG0001439	Syas.g_01809	Syai.g_00219
OG0001441	Syas.g_00008	Syai.g_00687
OG0001443	Syas.g_01910	Syai.g_02800
OG0001444	Syas.g_02439	Syai.g_02521
OG0001447	Syas.g_02390	Syai.g_02574
OG0001449	Syas.g_02567	Syai.g_00315
OG0001452	Syas.g_01700	Syai.g_00298
OG0001453	Syas.g_00547	Syai.g_01455
OG0001454	Syas.g_01483	Syai.g_01153
OG0001456	Syas.g_01969	Syai.g_02873
OG0001457	Syas.g_01970	Syai.g_02874
OG0001458	Syas.g_01971	Syai.g_02875
OG0001459	Syas.g_02778	Syai.g_01712
OG0001460	Syas.g_01399	Syai.g_02030
OG0001461	Syas.g_00566	Syai.g_01730
OG0001470	Syas.g_02115, Syas.g_02627	Syai.g_02235
OG0001471	Syas.g_01819	Syai.g_00224
OG0001473	Syas.g_00323	Syai.g_01130
OG0001474	Syas.g_01534	Syai.g_00493
OG0001475	Syas.g_02120	Syai.g_02237
OG0001476	Syas.g_00155	Syai.g_02131
OG0001477	Syas.g_00934	Syai.g_01992
OG0001479	Syas.g_01537	Syai.g_00490
OG0001480	Syas.g_00771	Syai.g_02088
OG0001482	Syas.g_00535	Syai.g_01468
OG0001484	Syas.g_00166, Syas.g_00167	Syai.g_02864
OG0001488	Syas.g_01142	Syai.g_02121
OG0001489	Syas.g_01574	Syai.g_00419
OG0001492	Syas.g_01077	Syai.g_01796
OG0001493	Syas.g_01069	Syai.g_01820
OG0001494	Syas.g_02633	Syai.g_02428
OG0001495	Syas.g_01641	Syai.g_00349
OG0001496	Syas.g_00936	Syai.g_01990
OG0001497	Syas.g_00935	Syai.g_01991
OG0001498	Syas.g_01511	Syai.g_00518
OG0001502	Syas.g_00290	Syai.g_02079
OG0001504	Syas.g_02777	Syai.g_01713
OG0001507	Syas.g_01183	Syai.g_01671
OG0001508	Syas.g_02114	Syai.g_02234
OG0001510	Syas.g_02151	Syai.g_00105
OG0001511	Syas.g_02413	Syai.g_02549
OG0001512	Syas.g_02559	Syai.g_00541
OG0001514	Syas.g_00937	Syai.g_01989
OG0001515	Syas.g_00734	Syai.g_01978
OG0001516	Syas.g_00703	Syai.g_01233
OG0001517	Syas.g_01540	Syai.g_00487
OG0001518	Syas.g_01903	Syai.g_02791
OG0001519	Syas.g_01912	Syai.g_02802
OG0001520	Syas.g_00828	Syai.g_00757
OG0001527	Syas.g_00803	Syai.g_00749
OG0001528	Syas.g_02116	Syai.g_02236
OG0001529	Syas.g_02082	Syai.g_00054
OG0001530	Syas.g_02415	Syai.g_02547
OG0001531	Syas.g_02560	Syai.g_00542
OG0001532	Syas.g_01113	Syai.g_01764
OG0001533	Syas.g_00476	Syai.g_00849
OG0001534	Syas.g_00198	Syai.g_01417
OG0001535	Syas.g_00218	Syai.g_01433
OG0001536	Syas.g_00456	Syai.g_01508
OG0001537	Syas.g_00651	Syai.g_01285
OG0001538	Syas.g_00591	Syai.g_01326
OG0001539	Syas.g_00683	Syai.g_01252
OG0001540	Syas.g_02386	Syai.g_02578
OG0001541	Syas.g_02316	Syai.g_02646
OG0001542	Syas.g_02294	Syai.g_02655
OG0001543	Syas.g_02230	Syai.g_02692
OG0001544	Syas.g_01911	Syai.g_02801
OG0001545	Syas.g_01982	Syai.g_02898
OG0001547	Syas.g_00300	Syai.g_01580
OG0001549	Syas.g_00482	Syai.g_02106
OG0001554	Syas.g_00153	Syai.g_02774
OG0001555	Syas.g_00654	Syai.g_01645
OG0001556	Syas.g_00976, Syas.g_01679	Syai.g_01757
OG0001557	Syas.g_00626	Syai.g_01291
OG0001558	Syas.g_02053	Syai.g_00020, Syai.g_00021
OG0001559	Syas.g_02416	Syai.g_02546
OG0001560	Syas.g_02429	Syai.g_02535
OG0001561	Syas.g_00211	Syai.g_01427
OG0001562	Syas.g_00560	Syai.g_01441
OG0001563	Syas.g_01590	Syai.g_00403
OG0001564	Syas.g_01034	Syai.g_02869
OG0001567	Syas.g_00294	Syai.g_01581
OG0001568	Syas.g_00368	Syai.g_01578
OG0001573	Syas.g_02025	Syai.g_02762
OG0001574	Syas.g_00801	Syai.g_00747
OG0001575	Syas.g_00806	Syai.g_00752
OG0001576	Syas.g_02834	Syai.g_00817
OG0001577	Syas.g_01189	Syai.g_02148
OG0001578	Syas.g_01979	Syai.g_01886
OG0001580	Syas.g_01875	Syai.g_02758
OG0001586	Syas.g_02637	Syai.g_02424
OG0001589	Syas.g_02589	Syai.g_02263
OG0001590	Syas.g_00752	Syai.g_01098
OG0001591	Syas.g_00690	Syai.g_01244
OG0001592	Syas.g_01877	Syai.g_02760
OG0001594	Syas.g_00074, Syas.g_00260	Syai.g_00987
OG0001614	Syas.g_02165	Syai.g_00119
OG0001616	Syas.g_01127	Syai.g_01751
OG0001617	Syas.g_00076	Syai.g_01985
OG0001618	Syas.g_00185	Syai.g_01399
OG0001619	Syas.g_00445	Syai.g_01519
OG0001620	Syas.g_01528	Syai.g_00499
OG0001621	Syas.g_01702	Syai.g_00297
OG0001622	Syas.g_02002	Syai.g_02907
OG0001623	Syas.g_00977, Syas.g_01554	Syai.g_00457
OG0001624	Syas.g_01926	Syai.g_02807
OG0001625	Syas.g_01708	Syai.g_00291
OG0001634	Syas.g_00697	Syai.g_01239
OG0001635	Syas.g_02140	Syai.g_00091
OG0001637	Syas.g_02242, Syas.g_02547	Syai.g_02274
OG0001638	Syas.g_02670	Syai.g_02390
OG0001639	Syas.g_01477	Syai.g_02297
OG0001640	Syas.g_00989	Syai.g_02022
OG0001641	Syas.g_00545	Syai.g_01457
OG0001643	Syas.g_00741	Syai.g_01109
OG0001644	Syas.g_00921, Syas.g_00767	Syai.g_01406
OG0001645	Syas.g_01410	Syai.g_01682
OG0001647	Syas.g_01738	Syai.g_00268
OG0001652	Syas.g_02051	Syai.g_00018
OG0001653	Syas.g_02436	Syai.g_02524, Syai.g_02924
OG0001654	Syas.g_01475	Syai.g_02295
OG0001655	Syas.g_01854	Syai.g_01926
OG0001657	Syas.g_02355	Syai.g_02619
OG0001659	Syas.g_01118	Syai.g_01759
OG0001660	Syas.g_02409, Syas.g_02868	Syai.g_00509, Syai.g_02554
OG0001672	Syas.g_02508	Syai.g_02488, Syai.g_02489
OG0001673	Syas.g_02551	Syai.g_00532
OG0001675	Syas.g_00558	Syai.g_01443
OG0001677	Syas.g_01563	Syai.g_00430, Syai.g_01762
OG0001678	Syas.g_01666	Syai.g_00322
OG0001679	Syas.g_02407	Syai.g_00756
OG0001680	Syas.g_02664	Syai.g_02394
OG0001682	Syas.g_00183	Syai.g_01152, Syai.g_01396
OG0001692	Syas.g_02810	Syai.g_00959
OG0001694	Syas.g_01755	Syai.g_00257
OG0001695	Syas.g_01980	Syai.g_02894
OG0001700	Syas.g_01390, Syas.g_01391	Syai.g_01204
OG0001702	Syas.g_02468, Syas.g_02448	Syai.g_02511, Syai.g_02510, Syai.g_02509
OG0001703	Syas.g_01259	Syai.g_00630
OG0001715	Syas.g_01409	Syai.g_01166
OG0001716	Syas.g_00512, Syas.g_01406	Syai.g_02081, Syai.g_02082
OG0001717	Syas.g_02330	Syai.g_02632
OG0001726	Syas.g_00337	Syai.g_01593, Syai.g_01594
OG0001729	Syas.g_02564	Syai.g_00545
OG0001730	Syas.g_00954	Syai.g_00552
OG0001731	Syas.g_02729	Syai.g_02315
OG0001732	Syas.g_02021, Syas.g_01088	Syai.g_01781
OG0001733	Syas.g_00974	Syai.g_01247
OG0001735	Syas.g_00711	Syai.g_02925, Syai.g_01226
OG0001736	Syas.g_00737	Syai.g_00193
OG0001737	Syas.g_01777	Syai.g_00238
OG0001738	Syas.g_01792	Syai.g_00204
OG0001739	Syas.g_01978	Syai.g_02892
OG0001741	Syas.g_01927	Syai.g_01677, Syai.g_01165
OG0001749	Syas.g_02217	Syai.g_00148, Syai.g_00188
OG0001750	Syas.g_02438	Syai.g_02522
OG0001751	Syas.g_02550	Syai.g_00531, Syai.g_01577
OG0001752	Syas.g_02570	Syai.g_02283
OG0001753	Syas.g_00864	Syai.g_02277
OG0001754	Syas.g_02545, Syas.g_02244	Syai.g_02276
OG0001755	Syas.g_01208	Syai.g_00681
OG0001756	Syas.g_01905	Syai.g_02799
OG0001761	Syas.g_01040	Syai.g_01050
OG0001762	Syas.g_00552	Syai.g_01450
OG0001763	Syas.g_00540	Syai.g_01464, Syai.g_01465
OG0001764	Syas.g_00374	Syai.g_01572
OG0001765	Syas.g_00314	Syai.g_01026, Syai.g_01711
OG0001766	Syas.g_01870	Syai.g_00228
OG0001768	Syas.g_02696	Syai.g_02661
OG0001769	Syas.g_00723	Syai.g_01123
OG0001771	Syas.g_00034	Syai.g_01697
OG0001783	Syas.g_02159	Syai.g_00114
OG0001784	Syas.g_02445	Syai.g_02513
OG0001786	Syas.g_02710	Syai.g_02340
OG0001787	Syas.g_00060	Syai.g_00706
OG0001788	Syas.g_00064	Syai.g_00710, Syai.g_00709
OG0001789	Syas.g_02855	Syai.g_02178
OG0001790	Syas.g_01195	Syai.g_02153
OG0001792	Syas.g_01083	Syai.g_01789
OG0001794	Syas.g_00201	Syai.g_01420
OG0001796	Syas.g_00227	Syai.g_01439
OG0001797	Syas.g_02249	Syai.g_01541
OG0001798	Syas.g_00108	Syai.g_01073
OG0001799	Syas.g_00726	Syai.g_01120
OG0001800	Syas.g_00955	Syai.g_00990
OG0001801	Syas.g_02801	Syai.g_00982
OG0001803	Syas.g_02741	Syai.g_02216
OG0001804	Syas.g_01510	Syai.g_00519
OG0001805	Syas.g_00304	Syai.g_00302
OG0001806	Syas.g_01737	Syai.g_00269
OG0001808	Syas.g_02210	Syai.g_00167
OG0001811	Syas.g_02297	Syai.g_02652
OG0001812	Syas.g_01878	Syai.g_02761
OG0001813	Syas.g_01936	Syai.g_02824
OG0001814	Syas.g_02013	Syai.g_02917, Syai.g_02916
OG0001815	Syas.g_02022	Syai.g_02928
OG0001816	Syas.g_00688	Syai.g_01249
OG0001838	Syas.g_02042	Syai.g_00008
OG0001839	Syas.g_02071	Syai.g_00039
OG0001840	Syas.g_02088	Syai.g_00060
OG0001841	Syas.g_02095	Syai.g_00068
OG0001842	Syas.g_00658	Syai.g_02289
OG0001843	Syas.g_02166	Syai.g_00120
OG0001844	Syas.g_02167	Syai.g_00121
OG0001845	Syas.g_02169	Syai.g_00122
OG0001846	Syas.g_02397	Syai.g_02567
OG0001848	Syas.g_02402	Syai.g_02560
OG0001849	Syas.g_02475	Syai.g_02503
OG0001850	Syas.g_02505	Syai.g_02491
OG0001851	Syas.g_02512	Syai.g_02484
OG0001852	Syas.g_02513	Syai.g_02483
OG0001853	Syas.g_02520	Syai.g_02476
OG0001854	Syas.g_02555	Syai.g_00536
OG0001855	Syas.g_00081, Syas.g_00256, Syas.g_01747	Syai.g_00889
OG0001856	Syas.g_02706	Syai.g_02354
OG0001857	Syas.g_02709	Syai.g_02351
OG0001858	Syas.g_02734	Syai.g_02309
OG0001859	Syas.g_01271	Syai.g_00618
OG0001860	Syas.g_01257	Syai.g_00632
OG0001861	Syas.g_01246	Syai.g_00645
OG0001862	Syas.g_01233	Syai.g_00656
OG0001863	Syas.g_01229	Syai.g_00661
OG0001864	Syas.g_00092	Syai.g_00718
OG0001866	Syas.g_00862	Syai.g_00813
OG0001867	Syas.g_00866	Syai.g_01048
OG0001868	Syas.g_02851	Syai.g_02182
OG0001869	Syas.g_01190	Syai.g_02149
OG0001870	Syas.g_01180	Syai.g_02141
OG0001871	Syas.g_01173	Syai.g_02136
OG0001872	Syas.g_01078	Syai.g_01795
OG0001873	Syas.g_01126	Syai.g_01752
OG0001874	Syas.g_01129	Syai.g_01749
OG0001877	Syas.g_00735	Syai.g_01979
OG0001878	Syas.g_00555	Syai.g_01446
OG0001879	Syas.g_00550	Syai.g_01452
OG0001880	Syas.g_00465	Syai.g_01498
OG0001881	Syas.g_00464	Syai.g_01501
OG0001882	Syas.g_02252	Syai.g_01524
OG0001883	Syas.g_00423	Syai.g_01542
OG0001884	Syas.g_00412	Syai.g_01551
OG0001885	Syas.g_00395	Syai.g_01567
OG0001886	Syas.g_00375	Syai.g_01571
OG0001887	Syas.g_00661, Syas.g_00664	Syai.g_01277
OG0001888	Syas.g_00622	Syai.g_01298
OG0001889	Syas.g_00581	Syai.g_01354
OG0001890	Syas.g_00283	Syai.g_02060
OG0001891	Syas.g_00289	Syai.g_02064
OG0001892	Syas.g_00422	Syai.g_02089
OG0001893	Syas.g_00863, Syas.g_00107	Syai.g_01074
OG0001894	Syas.g_00747	Syai.g_01103
OG0001895	Syas.g_02798	Syai.g_00986
OG0001896	Syas.g_01502	Syai.g_02222
OG0001897	Syas.g_01531	Syai.g_00496
OG0001898	Syas.g_01549	Syai.g_00463
OG0001899	Syas.g_01601	Syai.g_00392
OG0001900	Syas.g_01722	Syai.g_00284
OG0001901	Syas.g_01723	Syai.g_00283
OG0001902	Syas.g_01759	Syai.g_00252
OG0001903	Syas.g_01768	Syai.g_00243
OG0001904	Syas.g_02214	Syai.g_00175
OG0001905	Syas.g_02198	Syai.g_00165
OG0001906	Syas.g_02385	Syai.g_02579
OG0001908	Syas.g_02314	Syai.g_02648
OG0001909	Syas.g_02289	Syai.g_02659
OG0001910	Syas.g_01836	Syai.g_02698
OG0001912	Syas.g_01895	Syai.g_02785
OG0001913	Syas.g_01898	Syai.g_02787
OG0001914	Syas.g_00098	Syai.g_01739
OG0001915	Syas.g_02019	Syai.g_02922
OG0001917	Syas.g_00216	Syai.g_01432
OG0001918	Syas.g_00759	Syai.g_01623, Syai.g_02887
OG0001924	Syas.g_00040	Syai.g_01058
OG0001925	Syas.g_00041	Syai.g_01057
OG0001926	Syas.g_00042	Syai.g_01056
OG0001927	Syas.g_00043	Syai.g_01055
OG0001928	Syas.g_02787	Syai.g_02810, Syai.g_01031, Syai.g_01009, Syai.g_01033, Syai.g_02348
OG0001929	Syas.g_02102	Syai.g_00075
OG0001930	Syas.g_00657	Syai.g_02290
OG0001931	Syas.g_00656	Syai.g_02291
OG0001932	Syas.g_02164	Syai.g_00118
OG0001933	Syas.g_02418	Syai.g_02543
OG0001934	Syas.g_02430	Syai.g_02531
OG0001935	Syas.g_02515	Syai.g_02481
OG0001936	Syas.g_00945	Syai.g_01653
OG0001937	Syas.g_02721	Syai.g_02329
OG0001938	Syas.g_01255	Syai.g_00634
OG0001939	Syas.g_01526	Syai.g_01960
OG0001940	Syas.g_00826	Syai.g_00771
OG0001941	Syas.g_02844	Syai.g_02187
OG0001943	Syas.g_00388	Syai.g_01920
OG0001944	Syas.g_02794	Syai.g_01932
OG0001946	Syas.g_00928	Syai.g_01980
OG0001947	Syas.g_00172	Syai.g_02024
OG0001948	Syas.g_00542	Syai.g_01462
OG0001949	Syas.g_00502	Syai.g_01483
OG0001950	Syas.g_00499	Syai.g_01485
OG0001951	Syas.g_00463	Syai.g_01502
OG0001952	Syas.g_02251	Syai.g_01525
OG0001953	Syas.g_02250	Syai.g_01526
OG0001954	Syas.g_01433	Syai.g_01600
OG0001957	Syas.g_00102	Syai.g_01079
OG0001958	Syas.g_00709	Syai.g_01228
OG0001960	Syas.g_01327	Syai.g_00870
OG0001961	Syas.g_01338	Syai.g_00860
OG0001964	Syas.g_01653	Syai.g_00335
OG0001966	Syas.g_01710	Syai.g_00289
OG0001967	Syas.g_01712	Syai.g_00287
OG0001968	Syas.g_01713	Syai.g_00286
OG0001969	Syas.g_01818	Syai.g_00222
OG0001970	Syas.g_02383	Syai.g_02581
OG0001971	Syas.g_02291	Syai.g_02657
OG0001972	Syas.g_01853	Syai.g_02710
OG0001973	Syas.g_01862, Syas.g_01864	Syai.g_02753
OG0001975	Syas.g_00097	Syai.g_01740
OG0001976	Syas.g_00099	Syai.g_01738
OG0001979	Syas.g_01412	Syai.g_01961
OG0001980	Syas.g_01045	Syai.g_00459
OG0001990	Syas.g_01973	Syai.g_02897
OG0001993	Syas.g_00038	Syai.g_01060
OG0001994	Syas.g_00039	Syai.g_01059
OG0001995	Syas.g_00916	Syai.g_01948
OG0001996	Syas.g_02067	Syai.g_00036
OG0001997	Syas.g_02440	Syai.g_02520
OG0001998	Syas.g_00371	Syai.g_00971
OG0002000	Syas.g_00004	Syai.g_00683
OG0002002	Syas.g_01079	Syai.g_01794
OG0002006	Syas.g_00171	Syai.g_02025
OG0002007	Syas.g_00988	Syai.g_02026
OG0002009	Syas.g_00631	Syai.g_01287
OG0002010	Syas.g_01293	Syai.g_00912
OG0002013	Syas.g_02488	Syai.g_00515
OG0002015	Syas.g_02219	Syai.g_00183, Syai.g_00146
OG0002017	Syas.g_01946	Syai.g_02832
OG0002018	Syas.g_01974	Syai.g_02895
OG0002020	Syas.g_01987	Syai.g_02890
OG0002021	Syas.g_01989	Syai.g_02888
OG0002022	Syas.g_01990	Syai.g_02885
OG0002023	Syas.g_01991	Syai.g_02884
OG0002024	Syas.g_01985	Syai.g_02878
OG0002038	Syas.g_02793	Syai.g_02134
OG0002039	Syas.g_01141	Syai.g_02120
OG0002041	Syas.g_00538	Syai.g_01467
OG0002042	Syas.g_00495	Syai.g_01495
OG0002043	Syas.g_00404	Syai.g_01558
OG0002045	Syas.g_01341	Syai.g_00857
OG0002047	Syas.g_01514	Syai.g_00514
OG0002048	Syas.g_01567	Syai.g_00426
OG0002049	Syas.g_01648	Syai.g_00341
OG0002051	Syas.g_02317	Syai.g_02645
OG0002053	Syas.g_00291	Syai.g_02804
OG0002054	Syas.g_01986	Syai.g_02877
OG0002055	Syas.g_01983	Syai.g_02880
OG0002056	Syas.g_01769	Syai.g_00242
OG0002107	Syas.g_00272	Syai.g_01173
OG0002113	Syas.g_02072	Syai.g_00040
OG0002114	Syas.g_00085	Syai.g_00979, Syai.g_00968
OG0002116	Syas.g_02716	Syai.g_02334
OG0002117	Syas.g_02864	Syai.g_02128
OG0002119	Syas.g_00170	Syai.g_02691
OG0002120	Syas.g_00127	Syai.g_01602
OG0002121	Syas.g_02491	Syai.g_01194
OG0002123	Syas.g_00177	Syai.g_01390
OG0002129	Syas.g_02752	Syai.g_00940
OG0002130	Syas.g_02856	Syai.g_02177
OG0002131	Syas.g_01988	Syai.g_02889
OG0002133	Syas.g_01984	Syai.g_02879
OG0002134	Syas.g_02175	Syai.g_00128
OG0002135	Syas.g_02651	Syai.g_02407
OG0002136	Syas.g_02652	Syai.g_02406
OG0002138	Syas.g_00386	Syai.g_01959
OG0002139	Syas.g_01065	Syai.g_01827
OG0002142	Syas.g_02802	Syai.g_00981
OG0002143	Syas.g_02248	Syai.g_00522
OG0002144	Syas.g_00956	Syai.g_00347
OG0002160	Syas.g_02576	Syai.g_01950
OG0002163	Syas.g_01913	Syai.g_02798
OG0002167	Syas.g_00168	Syai.g_00715
OG0002169	Syas.g_01515	Syai.g_00513
OG0002170	Syas.g_01545	Syai.g_00482
OG0002171	Syas.g_02220	Syai.g_00145, Syai.g_00191
OG0002174	Syas.g_01947	Syai.g_02833
OG0002178	Syas.g_01981	Syai.g_02882
OG0002179	Syas.g_02196	Syai.g_00162
OG0002180	Syas.g_01760	Syai.g_00251
OG0002181	Syas.g_01726	Syai.g_00281
OG0002182	Syas.g_02712	Syai.g_00299
OG0002183	Syas.g_02472	Syai.g_02505
OG0002184	Syas.g_02476	Syai.g_02502
OG0002185	Syas.g_02504	Syai.g_02492
OG0002186	Syas.g_02653	Syai.g_02405
OG0002187	Syas.g_02654	Syai.g_02404
OG0002188	Syas.g_02689	Syai.g_02371
OG0002189	Syas.g_02690	Syai.g_02370
OG0002190	Syas.g_02730	Syai.g_02314
OG0002191	Syas.g_00477	Syai.g_00850
OG0002192	Syas.g_01140	Syai.g_02118
OG0002194	Syas.g_01068	Syai.g_01821
OG0002196	Syas.g_00611	Syai.g_01308
OG0002197	Syas.g_00544	Syai.g_01458
