Orthogroup	Syas	Syal
OG0001178	Syas.g_02676	Syal.g_00592
OG0001179	Syas.g_01608	Syal.g_00256
OG0001180	Syas.g_01583	Syal.g_00282
OG0001182	Syas.g_01571	Syal.g_00295
OG0001183	Syas.g_01564	Syal.g_00302
OG0001184	Syas.g_02188	Syal.g_01359
OG0001185	Syas.g_02162	Syal.g_01453
OG0001186	Syas.g_02113	Syal.g_00179
OG0001187	Syas.g_02111	Syal.g_00175
OG0001189	Syas.g_02089	Syal.g_00152
OG0001190	Syas.g_01881	Syal.g_01067
OG0001191	Syas.g_01900	Syal.g_01083
OG0001193	Syas.g_01952	Syal.g_01128
OG0001194	Syas.g_01953	Syal.g_01130
OG0001195	Syas.g_01954	Syal.g_01131
OG0001196	Syas.g_02010	Syal.g_00078
OG0001197	Syas.g_02012	Syal.g_00080
OG0001198	Syas.g_02031	Syal.g_00093
OG0001199	Syas.g_02516	Syal.g_00757
OG0001200	Syas.g_02514	Syal.g_00759
OG0001201	Syas.g_02419	Syal.g_00821
OG0001202	Syas.g_02270	Syal.g_00956
OG0001203	Syas.g_02557	Syal.g_00683
OG0001204	Syas.g_01687	Syal.g_01201
OG0001205	Syas.g_02745	Syal.g_00515
OG0001207	Syas.g_01260	Syal.g_02889
OG0001208	Syas.g_01251	Syal.g_02899
OG0001209	Syas.g_00065	Syal.g_02835
OG0001210	Syas.g_00761	Syal.g_02827
OG0001211	Syas.g_00788	Syal.g_02811
OG0001212	Syas.g_00847	Syal.g_02754
OG0001213	Syas.g_00100	Syal.g_02701
OG0001214	Syas.g_00744	Syal.g_02634
OG0001215	Syas.g_02245	Syal.g_01786
OG0001217	Syas.g_02493	Syal.g_02067
OG0001218	Syas.g_01309	Syal.g_00429
OG0001219	Syas.g_00399	Syal.g_02036
OG0001220	Syas.g_02447	Syal.g_02494
OG0001221	Syas.g_02669	Syal.g_02258
OG0001222	Syas.g_00448	Syal.g_02006
OG0001223	Syas.g_00541	Syal.g_01960
OG0001224	Syas.g_01015	Syal.g_01827
OG0001225	Syas.g_01017	Syal.g_01825
OG0001226	Syas.g_02506	Syal.g_00767
OG0001227	Syas.g_00824	Syal.g_01575
OG0001228	Syas.g_02195	Syal.g_02451
OG0001229	Syas.g_00285	Syal.g_01801
OG0001230	Syas.g_02806	Syal.g_00029
OG0001231	Syas.g_02050	Syal.g_00114
OG0001232	Syas.g_02649	Syal.g_00622
OG0001233	Syas.g_02592	Syal.g_00645
OG0001234	Syas.g_01310	Syal.g_00212
OG0001236	Syas.g_02191	Syal.g_01352
OG0001237	Syas.g_02187	Syal.g_01362
OG0001238	Syas.g_01901	Syal.g_01085
OG0001239	Syas.g_02519	Syal.g_00754
OG0001240	Syas.g_02435	Syal.g_00804
OG0001241	Syas.g_02427	Syal.g_00814
OG0001242	Syas.g_02398	Syal.g_00844
OG0001243	Syas.g_02391	Syal.g_00852
OG0001244	Syas.g_02370	Syal.g_00882
OG0001245	Syas.g_00524	Syal.g_02522
OG0001246	Syas.g_01829, Syas.g_01224	Syal.g_02927
OG0001249	Syas.g_01547	Syal.g_00337
OG0001250	Syas.g_00239	Syal.g_02469
OG0001251	Syas.g_00516, Syas.g_00408	Syal.g_02576
OG0001252	Syas.g_00994	Syal.g_01834
OG0001253	Syas.g_00143	Syal.g_02521
OG0001255	Syas.g_00492	Syal.g_02609
OG0001256	Syas.g_02698	Syal.g_00571
OG0001258	Syas.g_02688	Syal.g_00582
OG0001259	Syas.g_02594	Syal.g_00643
OG0001260	Syas.g_02572	Syal.g_00665
OG0001261	Syas.g_01599	Syal.g_00265
OG0001262	Syas.g_02091	Syal.g_00154
OG0001263	Syas.g_02388	Syal.g_00856
OG0001265	Syas.g_02399	Syal.g_00842
OG0001266	Syas.g_02266	Syal.g_00960
OG0001267	Syas.g_01753	Syal.g_01263
OG0001268	Syas.g_01535	Syal.g_00353
OG0001269	Syas.g_00510	Syal.g_02567
OG0001270	Syas.g_01499	Syal.g_00528
OG0001271	Syas.g_01336	Syal.g_00466
OG0001272	Syas.g_01247	Syal.g_02903
OG0001273	Syas.g_00751	Syal.g_02641
OG0001274	Syas.g_01849	Syal.g_01007
OG0001275	Syas.g_00554	Syal.g_01932
OG0001276	Syas.g_00215	Syal.g_01914
OG0001277	Syas.g_00110	Syal.g_02963
OG0001278	Syas.g_01074	Syal.g_01766
OG0001279	Syas.g_02792	Syal.g_02565
OG0001280	Syas.g_01095	Syal.g_01604
OG0001281	Syas.g_02845	Syal.g_01592
OG0001282	Syas.g_01262	Syal.g_02887
OG0001284	Syas.g_02713	Syal.g_03007
OG0001286	Syas.g_01585	Syal.g_00280
OG0001287	Syas.g_00136	Syal.g_01461
OG0001288	Syas.g_02144	Syal.g_01513
OG0001289	Syas.g_02474	Syal.g_00781
OG0001290	Syas.g_02428	Syal.g_00813
OG0001291	Syas.g_02378	Syal.g_00866
OG0001292	Syas.g_01693	Syal.g_01206
OG0001293	Syas.g_01720	Syal.g_01236
OG0001294	Syas.g_00692	Syal.g_02207
OG0001295	Syas.g_00770	Syal.g_01828
OG0001296	Syas.g_01217	Syal.g_02933
OG0001298	Syas.g_00829	Syal.g_02777
OG0001299	Syas.g_00700	Syal.g_02200
OG0001303	Syas.g_00400	Syal.g_02033
OG0001304	Syas.g_00199	Syal.g_01899
OG0001305	Syas.g_01027	Syal.g_01817
OG0001306	Syas.g_01202	Syal.g_01626
OG0001307	Syas.g_01923	Syal.g_02195
OG0001308	Syas.g_02830	Syal.g_00392
OG0001309	Syas.g_00003	Syal.g_02943
OG0001310	Syas.g_02666	Syal.g_00605
OG0001311	Syas.g_00213	Syal.g_01912
OG0001312	Syas.g_00414	Syal.g_02024
OG0001315	Syas.g_01566	Syal.g_00300
OG0001317	Syas.g_02553	Syal.g_00687
OG0001318	Syas.g_01706	Syal.g_01228
OG0001319	Syas.g_01736	Syal.g_01252
OG0001323	Syas.g_00006	Syal.g_02946
OG0001325	Syas.g_00179	Syal.g_01865
OG0001326	Syas.g_01960, Syas.g_01961	Syal.g_02405
OG0001327	Syas.g_00687	Syal.g_02296
OG0001329	Syas.g_00773	Syal.g_01188
OG0001330	Syas.g_02865	Syal.g_01611
OG0001333	Syas.g_02598	Syal.g_00639
OG0001336	Syas.g_02003	Syal.g_01180
OG0001339	Syas.g_02425	Syal.g_00816
OG0001345	Syas.g_01132	Syal.g_01694
OG0001346	Syas.g_02853	Syal.g_01600
OG0001347	Syas.g_01950	Syal.g_01531
OG0001348	Syas.g_00119	Syal.g_01849
OG0001349	Syas.g_02643	Syal.g_01426
OG0001351	Syas.g_01280	Syal.g_00501
OG0001353	Syas.g_00228	Syal.g_02457
OG0001354	Syas.g_00526	Syal.g_01973
OG0001358	Syas.g_00122	Syal.g_02715
OG0001360	Syas.g_01130	Syal.g_01696
OG0001361	Syas.g_01135	Syal.g_01691
OG0001364	Syas.g_02212	Syal.g_01342
OG0001365	Syas.g_01886	Syal.g_01072
OG0001366	Syas.g_02655	Syal.g_00616
OG0001373	Syas.g_01959	Syal.g_01137
OG0001374	Syas.g_01968	Syal.g_01145
OG0001376	Syas.g_00468	Syal.g_01095
OG0001377	Syas.g_00467	Syal.g_01094
OG0001378	Syas.g_01500	Syal.g_00529
OG0001379	Syas.g_02861	Syal.g_01609
OG0001383	Syas.g_00522	Syal.g_00678
OG0001383	Syas.g_02563	Syal.g_01023
OG0001385	Syas.g_01956	Syal.g_01134
OG0001386	Syas.g_01957	Syal.g_01135
OG0001387	Syas.g_01958	Syal.g_01136
OG0001388	Syas.g_01962	Syal.g_01139
OG0001389	Syas.g_01963	Syal.g_01140
OG0001390	Syas.g_01964	Syal.g_01141
OG0001391	Syas.g_01965	Syal.g_01142
OG0001392	Syas.g_01966	Syal.g_01143
OG0001393	Syas.g_01967	Syal.g_01144
OG0001394	Syas.g_00627	Syal.g_02250
OG0001395	Syas.g_00195	Syal.g_02432
OG0001396	Syas.g_01949	Syal.g_01532
OG0001398	Syas.g_02481	Syal.g_00774
OG0001399	Syas.g_02459	Syal.g_00434
OG0001401	Syas.g_00233	Syal.g_02463
OG0001402	Syas.g_00112	Syal.g_02711
OG0001406	Syas.g_00469	Syal.g_01096
OG0001408	Syas.g_00142	Syal.g_02589
OG0001409	Syas.g_00154	Syal.g_01671
OG0001411	Syas.g_01156	Syal.g_01399
OG0001412	Syas.g_01951	Syal.g_01530
OG0001413	Syas.g_01481	Syal.g_02570
OG0001416	Syas.g_01061	Syal.g_01595
OG0001417	Syas.g_00507	Syal.g_01974
OG0001420	Syas.g_00017	Syal.g_02955
OG0001423	Syas.g_02532	Syal.g_00726
OG0001428	Syas.g_02325	Syal.g_00915
OG0001432	Syas.g_01484	Syal.g_02578
OG0001433	Syas.g_01398	Syal.g_02212
OG0001435	Syas.g_00678	Syal.g_02290
OG0001438	Syas.g_01767	Syal.g_01278
OG0001439	Syas.g_01809	Syal.g_01306
OG0001443	Syas.g_01910	Syal.g_01101
OG0001444	Syas.g_02439	Syal.g_00798
OG0001444	Syas.g_02442	Syal.g_01506
OG0001447	Syas.g_02390	Syal.g_00853
OG0001449	Syas.g_02567	Syal.g_01198
OG0001452	Syas.g_01700	Syal.g_01223
OG0001454	Syas.g_01483	Syal.g_02566
OG0001456	Syas.g_01969	Syal.g_01146
OG0001457	Syas.g_01970	Syal.g_01147
OG0001458	Syas.g_01971	Syal.g_01148
OG0001459	Syas.g_02778	Syal.g_01493, Syal.g_02104
OG0001460	Syas.g_01399	Syal.g_02211
OG0001461	Syas.g_00566	Syal.g_02091
OG0001470	Syas.g_02115, Syas.g_02627	Syal.g_00181
OG0001471	Syas.g_01819	Syal.g_01301
OG0001473	Syas.g_00323	Syal.g_02571
OG0001474	Syas.g_01534	Syal.g_00354
OG0001475	Syas.g_02120	Syal.g_00184
OG0001476	Syas.g_00155	Syal.g_01667
OG0001477	Syas.g_00934	Syal.g_01807
OG0001478	Syas.g_01344	Syal.g_00481
OG0001479	Syas.g_01537	Syal.g_00351
OG0001480	Syas.g_00771	Syal.g_02599
OG0001482	Syas.g_00535	Syal.g_01964
OG0001486	Syas.g_01186	Syal.g_01651
OG0001488	Syas.g_01142	Syal.g_01677
OG0001489	Syas.g_01574	Syal.g_00291
OG0001492	Syas.g_01077	Syal.g_01769
OG0001493	Syas.g_01069	Syal.g_01760
OG0001495	Syas.g_01641	Syal.g_00223
OG0001496	Syas.g_00936	Syal.g_01804
OG0001497	Syas.g_00935	Syal.g_01806
OG0001498	Syas.g_01511	Syal.g_00554
OG0001502	Syas.g_00290	Syal.g_02489
OG0001504	Syas.g_02777	Syal.g_02103, Syal.g_01492
OG0001505	Syas.g_02135	Syal.g_01370, Syal.g_01371
OG0001507	Syas.g_01183	Syal.g_02094
OG0001508	Syas.g_02114	Syal.g_00180
OG0001510	Syas.g_02151	Syal.g_01489
OG0001511	Syas.g_02413	Syal.g_00829
OG0001512	Syas.g_02559	Syal.g_00682
OG0001514	Syas.g_00937	Syal.g_01803
OG0001515	Syas.g_00734	Syal.g_01791
OG0001516	Syas.g_00703	Syal.g_02197
OG0001517	Syas.g_01540	Syal.g_00348
OG0001518	Syas.g_01903	Syal.g_01087
OG0001519	Syas.g_01912	Syal.g_01103
OG0001520	Syas.g_00828	Syal.g_02790
OG0001527	Syas.g_00803	Syal.g_02796
OG0001528	Syas.g_02116	Syal.g_00182
OG0001529	Syas.g_02082	Syal.g_00145
OG0001530	Syas.g_02415	Syal.g_00827
OG0001531	Syas.g_02560	Syal.g_00681
OG0001532	Syas.g_01113	Syal.g_01710
OG0001533	Syas.g_00476	Syal.g_00494
OG0001534	Syas.g_00198	Syal.g_01898
OG0001535	Syas.g_00218	Syal.g_01917
OG0001536	Syas.g_00456	Syal.g_01996
OG0001537	Syas.g_00651	Syal.g_02257
OG0001538	Syas.g_00591	Syal.g_01870
OG0001539	Syas.g_00683	Syal.g_02294
OG0001540	Syas.g_02386	Syal.g_00858
OG0001541	Syas.g_02316	Syal.g_00924
OG0001542	Syas.g_02294	Syal.g_00935
OG0001543	Syas.g_02230	Syal.g_00988
OG0001544	Syas.g_01911	Syal.g_01102
OG0001545	Syas.g_01982	Syal.g_01170
OG0001546	Syas.g_00011	Syal.g_02950
OG0001547	Syas.g_00300	Syal.g_02050
OG0001554	Syas.g_00153	Syal.g_01065
OG0001555	Syas.g_00654	Syal.g_02484
OG0001557	Syas.g_00626	Syal.g_02249
OG0001558	Syas.g_02053	Syal.g_00117
OG0001559	Syas.g_02416	Syal.g_00826
OG0001560	Syas.g_02429	Syal.g_00812
OG0001561	Syas.g_00211	Syal.g_01910
OG0001562	Syas.g_00560	Syal.g_01926
OG0001563	Syas.g_01590	Syal.g_00274
OG0001565	Syas.g_00351	Syal.g_02600
OG0001567	Syas.g_00294	Syal.g_02051
OG0001568	Syas.g_00368	Syal.g_02049
OG0001570	Syas.g_00309	Syal.g_02053
OG0001574	Syas.g_00801	Syal.g_02798
OG0001575	Syas.g_00806	Syal.g_02793
OG0001576	Syas.g_02834	Syal.g_01582
OG0001577	Syas.g_01189	Syal.g_01648
OG0001580	Syas.g_01875	Syal.g_01052
OG0001589	Syas.g_02589	Syal.g_00647
OG0001590	Syas.g_00752	Syal.g_02642
OG0001591	Syas.g_00690	Syal.g_02209
OG0001592	Syas.g_01877	Syal.g_01053
OG0001594	Syas.g_00074, Syas.g_00260	Syal.g_00056, Syal.g_00057
OG0001614	Syas.g_02165	Syal.g_01451
OG0001615	Syas.g_00778	Syal.g_02482
OG0001616	Syas.g_01127	Syal.g_01699
OG0001617	Syas.g_00076	Syal.g_01800
OG0001618	Syas.g_00185	Syal.g_02420
OG0001619	Syas.g_00445	Syal.g_02009
OG0001620	Syas.g_01528	Syal.g_00360
OG0001621	Syas.g_01702	Syal.g_01224
OG0001622	Syas.g_02002	Syal.g_01178
OG0001623	Syas.g_00977, Syas.g_01554	Syal.g_00331
OG0001624	Syas.g_01926	Syal.g_02606
OG0001625	Syas.g_01708	Syal.g_01230
OG0001634	Syas.g_00697	Syal.g_02203
OG0001635	Syas.g_02140	Syal.g_01517
OG0001636	Syas.g_02075	Syal.g_00137
OG0001637	Syas.g_02242, Syas.g_02547	Syal.g_00659
OG0001638	Syas.g_02670	Syal.g_00599
OG0001639	Syas.g_01477	Syal.g_02968
OG0001640	Syas.g_00989	Syal.g_01839
OG0001641	Syas.g_00545	Syal.g_01955
OG0001643	Syas.g_00741	Syal.g_02631
OG0001644	Syas.g_00921, Syas.g_00767	Syal.g_02426
OG0001645	Syas.g_00769	Syal.g_02826
OG0001645	Syas.g_01410	Syal.g_02825
OG0001647	Syas.g_01738	Syal.g_01254
OG0001652	Syas.g_02051	Syal.g_00115
OG0001653	Syas.g_02436	Syal.g_00801
OG0001654	Syas.g_01475	Syal.g_02966
OG0001655	Syas.g_01854	Syal.g_00703
OG0001657	Syas.g_02355	Syal.g_00897
OG0001659	Syas.g_01118	Syal.g_01706
OG0001666	Syas.g_02785	Syal.g_01491, Syal.g_02102, Syal.g_02073
OG0001671	Syas.g_01830	Syal.g_00993
OG0001672	Syas.g_02508	Syal.g_00765
OG0001673	Syas.g_02551	Syal.g_00689
OG0001674	Syas.g_01745	Syal.g_01889
OG0001675	Syas.g_00558	Syal.g_01928
OG0001677	Syas.g_01563	Syal.g_00303
OG0001678	Syas.g_01666	Syal.g_00197
OG0001679	Syas.g_02407	Syal.g_00794, Syal.g_02034
OG0001680	Syas.g_02664	Syal.g_00607
OG0001682	Syas.g_00183	Syal.g_02407, Syal.g_02418
OG0001692	Syas.g_02810	Syal.g_00024
OG0001693	Syas.g_01022	Syal.g_01822
OG0001694	Syas.g_01755	Syal.g_01265
OG0001695	Syas.g_01980	Syal.g_01165
OG0001702	Syas.g_02468, Syas.g_02448	Syal.g_00786
OG0001703	Syas.g_01259	Syal.g_02890
OG0001704	Syas.g_00425, Syas.g_00426	Syal.g_01020
OG0001715	Syas.g_01409	Syal.g_02550
OG0001716	Syas.g_01406	Syal.g_01503
OG0001717	Syas.g_02330	Syal.g_00910
OG0001726	Syas.g_00337	Syal.g_00536
OG0001728	Syas.g_00776, Syas.g_00753	Syal.g_00855
OG0001729	Syas.g_02564	Syal.g_00676
OG0001730	Syas.g_00954	Syal.g_00672
OG0001731	Syas.g_02729	Syal.g_02986
OG0001732	Syas.g_02021, Syas.g_01088	Syal.g_01730
OG0001733	Syas.g_00974	Syal.g_02213
OG0001735	Syas.g_00711	Syal.g_02179
OG0001737	Syas.g_01777	Syal.g_01284
OG0001738	Syas.g_01792	Syal.g_01320
OG0001739	Syas.g_01978	Syal.g_01163
OG0001741	Syas.g_01927	Syal.g_00708, Syal.g_02278, Syal.g_02961
OG0001748	Syas.g_01832	Syal.g_00995
OG0001750	Syas.g_02438	Syal.g_00799
OG0001751	Syas.g_02550	Syal.g_00690
OG0001752	Syas.g_02570	Syal.g_00669
OG0001753	Syas.g_00864	Syal.g_00662
OG0001754	Syas.g_02545, Syas.g_02244	Syal.g_00661
OG0001755	Syas.g_01208	Syal.g_02942
OG0001756	Syas.g_01905	Syal.g_01093
OG0001761	Syas.g_01040	Syal.g_02727
OG0001762	Syas.g_00552	Syal.g_01947
OG0001763	Syas.g_00540	Syal.g_01961
OG0001764	Syas.g_00374	Syal.g_02046
OG0001765	Syas.g_00314	Syal.g_01854, Syal.g_01106, Syal.g_02105
OG0001766	Syas.g_01870	Syal.g_01296
OG0001768	Syas.g_02696	Syal.g_00941
OG0001783	Syas.g_02159	Syal.g_01456
OG0001784	Syas.g_02445	Syal.g_00795
OG0001786	Syas.g_02710	Syal.g_03009
OG0001787	Syas.g_00060	Syal.g_02839
OG0001788	Syas.g_00064	Syal.g_02836
OG0001789	Syas.g_02855	Syal.g_01602
OG0001790	Syas.g_01195	Syal.g_01633
OG0001792	Syas.g_01083	Syal.g_01737
OG0001794	Syas.g_00201	Syal.g_01902, Syal.g_01901
OG0001796	Syas.g_00227	Syal.g_01923
OG0001797	Syas.g_02249	Syal.g_02017
OG0001798	Syas.g_00108	Syal.g_02709
OG0001799	Syas.g_00726	Syal.g_02616
OG0001800	Syas.g_00955	Syal.g_01539
OG0001801	Syas.g_02801	Syal.g_00038
OG0001803	Syas.g_02741	Syal.g_00519
OG0001804	Syas.g_01510	Syal.g_00553
OG0001805	Syas.g_00304	Syal.g_01211
OG0001806	Syas.g_01737	Syal.g_01253
OG0001808	Syas.g_02210	Syal.g_01344
OG0001809	Syas.g_00685, Syas.g_00959	Syal.g_00869
OG0001811	Syas.g_02297	Syal.g_00933
OG0001812	Syas.g_01878	Syal.g_01054
OG0001813	Syas.g_01936	Syal.g_01117
OG0001814	Syas.g_02013	Syal.g_00081
OG0001815	Syas.g_02022	Syal.g_00091
OG0001816	Syas.g_00688	Syal.g_02297
OG0001837	Syas.g_01831	Syal.g_00994
OG0001838	Syas.g_02042	Syal.g_00105
OG0001839	Syas.g_02071	Syal.g_00133
OG0001840	Syas.g_02088	Syal.g_00151
OG0001841	Syas.g_02095	Syal.g_00158
OG0001843	Syas.g_02166	Syal.g_01450
OG0001844	Syas.g_02167	Syal.g_01449
OG0001845	Syas.g_02169	Syal.g_01448
OG0001846	Syas.g_02397	Syal.g_00845
OG0001848	Syas.g_02402	Syal.g_00839
OG0001849	Syas.g_02475	Syal.g_00780
OG0001850	Syas.g_02505	Syal.g_00768
OG0001851	Syas.g_02512	Syal.g_00761
OG0001852	Syas.g_02513	Syal.g_00760
OG0001853	Syas.g_02520	Syal.g_00753
OG0001854	Syas.g_02555	Syal.g_00685
OG0001855	Syas.g_00081, Syas.g_00256, Syas.g_01747	Syal.g_00050
OG0001856	Syas.g_02706	Syal.g_00563
OG0001857	Syas.g_02709	Syal.g_00560
OG0001858	Syas.g_02734	Syal.g_02981
OG0001859	Syas.g_01271	Syal.g_02879
OG0001860	Syas.g_01257	Syal.g_02892
OG0001861	Syas.g_01246	Syal.g_02904
OG0001862	Syas.g_01233	Syal.g_02916
OG0001863	Syas.g_01229	Syal.g_02922
OG0001864	Syas.g_00092	Syal.g_02829
OG0001866	Syas.g_00862	Syal.g_02740
OG0001867	Syas.g_00866	Syal.g_02729
OG0001868	Syas.g_02851	Syal.g_01596
OG0001869	Syas.g_01190	Syal.g_01647
OG0001870	Syas.g_01180	Syal.g_01656
OG0001871	Syas.g_01173	Syal.g_01661
OG0001872	Syas.g_01078	Syal.g_01742
OG0001873	Syas.g_01126	Syal.g_01700
OG0001874	Syas.g_01129	Syal.g_01697
OG0001877	Syas.g_00735	Syal.g_01792
OG0001878	Syas.g_00555	Syal.g_01931
OG0001879	Syas.g_00550	Syal.g_01950
OG0001880	Syas.g_00465	Syal.g_01987
OG0001881	Syas.g_00464	Syal.g_01988
OG0001882	Syas.g_02252	Syal.g_02014
OG0001883	Syas.g_00423	Syal.g_02018
OG0001884	Syas.g_00412	Syal.g_02564
OG0001885	Syas.g_00395	Syal.g_02041
OG0001886	Syas.g_00375	Syal.g_02045
OG0001887	Syas.g_00661, Syas.g_00664	Syal.g_02267
OG0001888	Syas.g_00622	Syal.g_02243
OG0001889	Syas.g_00581	Syal.g_01880
OG0001890	Syas.g_00283	Syal.g_02476
OG0001891	Syas.g_00289	Syal.g_02480
OG0001892	Syas.g_00422	Syal.g_02601
OG0001893	Syas.g_00863, Syas.g_00107	Syal.g_02708
OG0001894	Syas.g_00747	Syal.g_02637
OG0001895	Syas.g_02798	Syal.g_00063
OG0001896	Syas.g_01502	Syal.g_00535
OG0001897	Syas.g_01531	Syal.g_00357
OG0001898	Syas.g_01549	Syal.g_00336
OG0001899	Syas.g_01601	Syal.g_00263
OG0001900	Syas.g_01722	Syal.g_01238
OG0001901	Syas.g_01723	Syal.g_01239
OG0001902	Syas.g_01759	Syal.g_01270
OG0001903	Syas.g_01768	Syal.g_01279
OG0001904	Syas.g_02214	Syal.g_01340
OG0001905	Syas.g_02198	Syal.g_01346
OG0001906	Syas.g_02385	Syal.g_00859
OG0001908	Syas.g_02314	Syal.g_00926
OG0001909	Syas.g_02289	Syal.g_00939
OG0001910	Syas.g_01836	Syal.g_00999
OG0001912	Syas.g_01895	Syal.g_01077
OG0001913	Syas.g_01898	Syal.g_01081
OG0001914	Syas.g_00098	Syal.g_02509
OG0001915	Syas.g_02019	Syal.g_00088
OG0001918	Syas.g_00759	Syal.g_02068
OG0001924	Syas.g_00040	Syal.g_02722
OG0001925	Syas.g_00041	Syal.g_02723
OG0001926	Syas.g_00042	Syal.g_02724
OG0001927	Syas.g_00043	Syal.g_02725
OG0001929	Syas.g_02102	Syal.g_00165
OG0001932	Syas.g_02164	Syal.g_01452
OG0001933	Syas.g_02418	Syal.g_00823
OG0001934	Syas.g_02430	Syal.g_00808
OG0001936	Syas.g_00945	Syal.g_02069
OG0001937	Syas.g_02721	Syal.g_02994
OG0001938	Syas.g_01255	Syal.g_02894
OG0001939	Syas.g_01526	Syal.g_02608
OG0001940	Syas.g_00826	Syal.g_02778
OG0001941	Syas.g_02844	Syal.g_01591
OG0001942	Syas.g_00175	Syal.g_01625
OG0001943	Syas.g_00388	Syal.g_01670
OG0001944	Syas.g_02794	Syal.g_02052
OG0001946	Syas.g_00928	Syal.g_01793
OG0001947	Syas.g_00172	Syal.g_01043
OG0001948	Syas.g_00542	Syal.g_01959
OG0001949	Syas.g_00502	Syal.g_01978
OG0001950	Syas.g_00499	Syal.g_01980
OG0001951	Syas.g_00463	Syal.g_01989
OG0001952	Syas.g_02251	Syal.g_02015
OG0001953	Syas.g_02250	Syal.g_02016
OG0001954	Syas.g_01433	Syal.g_02517
OG0001957	Syas.g_00102	Syal.g_02703
OG0001958	Syas.g_00709	Syal.g_02181
OG0001961	Syas.g_01338	Syal.g_00468
OG0001964	Syas.g_01653	Syal.g_00210
OG0001966	Syas.g_01710	Syal.g_01232
OG0001967	Syas.g_01712	Syal.g_01234
OG0001968	Syas.g_01713	Syal.g_01235
OG0001969	Syas.g_01818	Syal.g_01303
OG0001970	Syas.g_02383	Syal.g_00861
OG0001971	Syas.g_02291	Syal.g_00937
OG0001972	Syas.g_01853	Syal.g_01011
OG0001975	Syas.g_00097	Syal.g_02508
OG0001976	Syas.g_00099	Syal.g_02510
OG0001979	Syas.g_01412	Syal.g_01787, Syal.g_01777
OG0001980	Syas.g_01045	Syal.g_00333
OG0001990	Syas.g_01973	Syal.g_01168
OG0001993	Syas.g_00038	Syal.g_02720
OG0001994	Syas.g_00039	Syal.g_02721
OG0001995	Syas.g_00916	Syal.g_01208
OG0001997	Syas.g_02440	Syal.g_00797
OG0001998	Syas.g_00371	Syal.g_00049
OG0001999	Syas.g_02599	Syal.g_00637
OG0002000	Syas.g_00004	Syal.g_02944
OG0002002	Syas.g_01079	Syal.g_02337, Syal.g_01741
OG0002003	Syas.g_00491	Syal.g_01790
OG0002004	Syas.g_01906	Syal.g_01354
OG0002006	Syas.g_00171	Syal.g_01842
OG0002007	Syas.g_00988	Syal.g_01843
OG0002009	Syas.g_00631	Syal.g_02254
OG0002013	Syas.g_02488	Syal.g_00773
OG0002016	Syas.g_02222	Syal.g_00992
OG0002017	Syas.g_01946	Syal.g_01124
OG0002018	Syas.g_01974	Syal.g_01166
OG0002019	Syas.g_02163	Syal.g_01425
OG0002020	Syas.g_01987	Syal.g_01161
OG0002021	Syas.g_01989	Syal.g_01159
OG0002022	Syas.g_01990	Syal.g_01158
OG0002023	Syas.g_01991	Syal.g_01157
OG0002024	Syas.g_01985	Syal.g_01151
OG0002029	Syas.g_01930, Syas.g_02786	Syal.g_00704
OG0002038	Syas.g_02793	Syal.g_01663
OG0002039	Syas.g_01141	Syal.g_01682
OG0002040	Syas.g_01047	Syal.g_01685
OG0002041	Syas.g_00538	Syal.g_01963
OG0002042	Syas.g_00495	Syal.g_01984
OG0002043	Syas.g_00404	Syal.g_02032
OG0002045	Syas.g_01341	Syal.g_00472
OG0002046	Syas.g_01346	Syal.g_00476
OG0002048	Syas.g_01567	Syal.g_00299
OG0002049	Syas.g_01648	Syal.g_00216
OG0002051	Syas.g_02317	Syal.g_00923
OG0002054	Syas.g_01986	Syal.g_01150
OG0002055	Syas.g_01983	Syal.g_01153
OG0002056	Syas.g_01769	Syal.g_01280
OG0002098	Syas.g_02127, Syas.g_02608	Syal.g_01386
OG0002113	Syas.g_02072	Syal.g_00134
OG0002114	Syas.g_00085	Syal.g_00048
OG0002116	Syas.g_02716	Syal.g_02999
OG0002117	Syas.g_02864	Syal.g_01672
OG0002119	Syas.g_00170	Syal.g_00982
OG0002121	Syas.g_02491	Syal.g_00035
OG0002123	Syas.g_00177	Syal.g_01863
OG0002129	Syas.g_02752	Syal.g_00395
OG0002130	Syas.g_02856	Syal.g_01603
OG0002131	Syas.g_01988	Syal.g_01160
OG0002133	Syas.g_01984	Syal.g_01152
OG0002134	Syas.g_02175	Syal.g_01442
OG0002135	Syas.g_02651	Syal.g_00620
OG0002136	Syas.g_02652	Syal.g_00619
OG0002138	Syas.g_00386	Syal.g_02586
OG0002139	Syas.g_01065	Syal.g_01755
OG0002142	Syas.g_02802	Syal.g_00037
OG0002143	Syas.g_02248	Syal.g_00550
OG0002144	Syas.g_00956	Syal.g_00221
OG0002159	Syas.g_02441	Syal.g_01505
OG0002163	Syas.g_01913	Syal.g_01092
OG0002166	Syas.g_00144, Syas.g_01056	Syal.g_01784
OG0002167	Syas.g_00168	Syal.g_00003
OG0002170	Syas.g_01545	Syal.g_00344
OG0002172	Syas.g_01833	Syal.g_00996
OG0002173	Syas.g_02232	Syal.g_00980
OG0002174	Syas.g_01947	Syal.g_01125
OG0002178	Syas.g_01981	Syal.g_01156
OG0002179	Syas.g_02196	Syal.g_01349
OG0002180	Syas.g_01760	Syal.g_01271
OG0002181	Syas.g_01726	Syal.g_01241
OG0002182	Syas.g_02712	Syal.g_01222
