Orthogroup	Syas	Syag
OG0001181	Syas.g_01579	Syag.g_02784
OG0001182	Syas.g_01571	Syag.g_02793
OG0001183	Syas.g_01564	Syag.g_02798
OG0001184	Syas.g_02188	Syag.g_02428
OG0001185	Syas.g_02162	Syag.g_02399
OG0001186	Syas.g_02113	Syag.g_02364
OG0001187	Syas.g_02111	Syag.g_02361
OG0001189	Syas.g_02089	Syag.g_02334
OG0001190	Syas.g_01881	Syag.g_02126
OG0001191	Syas.g_01900	Syag.g_02142
OG0001193	Syas.g_01952	Syag.g_02182
OG0001194	Syas.g_01953	Syag.g_02185
OG0001195	Syas.g_01954	Syag.g_02186
OG0001196	Syas.g_02010	Syag.g_02254
OG0001197	Syas.g_02012	Syag.g_02256
OG0001198	Syas.g_02031	Syag.g_02269
OG0001199	Syas.g_02516	Syag.g_01825
OG0001200	Syas.g_02514	Syag.g_01827
OG0001201	Syas.g_02419	Syag.g_01886
OG0001202	Syas.g_02270	Syag.g_02032
OG0001203	Syas.g_02557	Syag.g_01783
OG0001204	Syas.g_01687	Syag.g_02673
OG0001207	Syas.g_01260	Syag.g_01536
OG0001208	Syas.g_01251	Syag.g_01526
OG0001209	Syas.g_00065	Syag.g_01451
OG0001210	Syas.g_00761	Syag.g_01442
OG0001211	Syas.g_00788	Syag.g_00272
OG0001212	Syas.g_00847	Syag.g_00334
OG0001213	Syas.g_00100	Syag.g_00394
OG0001214	Syas.g_00744	Syag.g_00412
OG0001215	Syas.g_02245	Syag.g_01014
OG0001217	Syas.g_02493	Syag.g_00151
OG0001218	Syas.g_01309	Syag.g_01364
OG0001219	Syas.g_00399	Syag.g_00767
OG0001220	Syas.g_02447	Syag.g_00743
OG0001221	Syas.g_02669	Syag.g_00628
OG0001222	Syas.g_00448	Syag.g_00797
OG0001223	Syas.g_00541	Syag.g_00843
OG0001224	Syas.g_01015	Syag.g_00969
OG0001225	Syas.g_01017	Syag.g_00971
OG0001226	Syas.g_02506	Syag.g_01835
OG0001227	Syas.g_00824	Syag.g_01240
OG0001228	Syas.g_02195	Syag.g_00709
OG0001229	Syas.g_00285	Syag.g_00997
OG0001230	Syas.g_02806	Syag.g_01430
OG0001231	Syas.g_02050	Syag.g_02289
OG0001232	Syas.g_02649	Syag.g_01724
OG0001233	Syas.g_02592	Syag.g_01745
OG0001234	Syas.g_01310	Syag.g_02708
OG0001235	Syas.g_01646	Syag.g_02715
OG0001236	Syas.g_02191	Syag.g_02432
OG0001237	Syas.g_02187	Syag.g_02426
OG0001238	Syas.g_01901	Syag.g_02144
OG0001239	Syas.g_02519	Syag.g_01822
OG0001240	Syas.g_02435	Syag.g_01869
OG0001241	Syas.g_02427	Syag.g_01879
OG0001243	Syas.g_02391	Syag.g_01920
OG0001244	Syas.g_02370	Syag.g_01948
OG0001245	Syas.g_00524	Syag.g_00213
OG0001246	Syas.g_01829, Syas.g_01224	Syag.g_01498
OG0001249	Syas.g_01547	Syag.g_02837
OG0001250	Syas.g_00239	Syag.g_00725
OG0001251	Syas.g_00516, Syas.g_00408	Syag.g_00472
OG0001252	Syas.g_00994	Syag.g_00960
OG0001253	Syas.g_00143	Syag.g_00094
OG0001255	Syas.g_00492	Syag.g_00440
OG0001256	Syas.g_02698	Syag.g_01673
OG0001257	Syas.g_01407, Syas.g_00319, Syas.g_01448	Syag.g_00217
OG0001258	Syas.g_02688	Syag.g_01683
OG0001259	Syas.g_02594	Syag.g_01743
OG0001260	Syas.g_02572	Syag.g_01763
OG0001261	Syas.g_01599	Syag.g_02763
OG0001262	Syas.g_02091	Syag.g_02336
OG0001263	Syas.g_02388	Syag.g_01923
OG0001265	Syas.g_02399	Syag.g_01910
OG0001266	Syas.g_02266	Syag.g_02036
OG0001267	Syas.g_01753	Syag.g_02598
OG0001268	Syas.g_01535	Syag.g_02850
OG0001269	Syas.g_00510	Syag.g_00480
OG0001270	Syas.g_01499	Syag.g_00030
OG0001271	Syas.g_01336	Syag.g_01353
OG0001272	Syas.g_01247	Syag.g_01522
OG0001273	Syas.g_00751	Syag.g_00405
OG0001274	Syas.g_01849	Syag.g_02076
OG0001275	Syas.g_00554	Syag.g_00857
OG0001276	Syas.g_00215	Syag.g_00874
OG0001278	Syas.g_01074	Syag.g_01054
OG0001279	Syas.g_02792	Syag.g_00490
OG0001280	Syas.g_01095	Syag.g_01189
OG0001281	Syas.g_02845	Syag.g_01219
OG0001282	Syas.g_01262	Syag.g_01538
OG0001284	Syas.g_02713	Syag.g_01656
OG0001286	Syas.g_01585	Syag.g_02778
OG0001287	Syas.g_00136	Syag.g_02391
OG0001288	Syas.g_02144	Syag.g_02373
OG0001289	Syas.g_02474	Syag.g_01850
OG0001290	Syas.g_02428	Syag.g_01878
OG0001291	Syas.g_02378	Syag.g_01933
OG0001292	Syas.g_01693	Syag.g_02667
OG0001293	Syas.g_01720	Syag.g_02625
OG0001294	Syas.g_00692	Syag.g_00593
OG0001295	Syas.g_00770	Syag.g_00968
OG0001296	Syas.g_01217	Syag.g_01492
OG0001297	Syas.g_01213	Syag.g_01488
OG0001298	Syas.g_00829	Syag.g_00309
OG0001299	Syas.g_00700	Syag.g_00582
OG0001303	Syas.g_00400	Syag.g_00769
OG0001304	Syas.g_00199	Syag.g_00890
OG0001305	Syas.g_01027	Syag.g_00981
OG0001306	Syas.g_01202	Syag.g_01160
OG0001307	Syas.g_01923	Syag.g_00577
OG0001308	Syas.g_02830	Syag.g_01406
OG0001309	Syas.g_00003	Syag.g_01482
OG0001311	Syas.g_00213	Syag.g_00876
OG0001312	Syas.g_00414	Syag.g_00779
OG0001315	Syas.g_01566	Syag.g_02796
OG0001317	Syas.g_02553	Syag.g_01787
OG0001318	Syas.g_01706	Syag.g_02633
OG0001319	Syas.g_01736	Syag.g_02609
OG0001323	Syas.g_00006	Syag.g_01479
OG0001325	Syas.g_00179	Syag.g_00916
OG0001326	Syas.g_01960, Syas.g_01961	Syag.g_02190, Syag.g_02195
OG0001329	Syas.g_00773	Syag.g_00498
OG0001330	Syas.g_02865	Syag.g_01181
OG0001331	Syas.g_01267	Syag.g_01543
OG0001333	Syas.g_02598	Syag.g_01739
OG0001336	Syas.g_02003	Syag.g_02249
OG0001337	Syas.g_01548	Syag.g_02835
OG0001339	Syas.g_02425	Syag.g_01881
OG0001345	Syas.g_01132	Syag.g_01108
OG0001346	Syas.g_02853	Syag.g_01193
OG0001347	Syas.g_01950	Syag.g_02350
OG0001348	Syas.g_00119	Syag.g_00941
OG0001351	Syas.g_01280	Syag.g_00055
OG0001353	Syas.g_00228	Syag.g_00716
OG0001354	Syas.g_00526	Syag.g_00830
OG0001356	Syas.g_00972	Syag.g_00942
OG0001358	Syas.g_00122	Syag.g_00374
OG0001360	Syas.g_01130	Syag.g_01106
OG0001361	Syas.g_01135	Syag.g_01111
OG0001364	Syas.g_02212	Syag.g_02448
OG0001365	Syas.g_01886	Syag.g_02131
OG0001366	Syas.g_02655	Syag.g_01718
OG0001373	Syas.g_01959	Syag.g_02194
OG0001374	Syas.g_01968	Syag.g_02202
OG0001376	Syas.g_00468	Syag.g_02153
OG0001377	Syas.g_00467	Syag.g_02152
OG0001378	Syas.g_01500	Syag.g_00028
OG0001379	Syas.g_02861	Syag.g_01183
OG0001380	Syas.g_00126	Syag.g_00252
OG0001383	Syas.g_00522	Syag.g_01776
OG0001383	Syas.g_02563	Syag.g_02087, Syag.g_02090
OG0001385	Syas.g_01956	Syag.g_02191
OG0001386	Syas.g_01957	Syag.g_02192
OG0001387	Syas.g_01958	Syag.g_02193
OG0001388	Syas.g_01962	Syag.g_02196
OG0001389	Syas.g_01963	Syag.g_02197
OG0001390	Syas.g_01964	Syag.g_02198
OG0001391	Syas.g_01965	Syag.g_02199
OG0001392	Syas.g_01966	Syag.g_02200
OG0001393	Syas.g_01967	Syag.g_02201
OG0001394	Syas.g_00627	Syag.g_00635
OG0001395	Syas.g_00195	Syag.g_00898
OG0001396	Syas.g_01949	Syag.g_02349
OG0001398	Syas.g_02481	Syag.g_00751
OG0001401	Syas.g_00233	Syag.g_00720
OG0001402	Syas.g_00112	Syag.g_00379
OG0001403	Syas.g_02069	Syag.g_02308
OG0001406	Syas.g_00469	Syag.g_02154
OG0001408	Syas.g_00142	Syag.g_00450
OG0001409	Syas.g_00154	Syag.g_01125
OG0001411	Syas.g_01156	Syag.g_02424
OG0001412	Syas.g_01951	Syag.g_02351
OG0001413	Syas.g_01481	Syag.g_00224
OG0001416	Syas.g_01061	Syag.g_01198
OG0001417	Syas.g_00507	Syag.g_00829
OG0001420	Syas.g_00017	Syag.g_01465
OG0001428	Syas.g_02325	Syag.g_01981
OG0001429	Syas.g_00401	Syag.g_00770
OG0001432	Syas.g_01484	Syag.g_00448
OG0001433	Syas.g_01398	Syag.g_00943
OG0001435	Syas.g_00678	Syag.g_00605
OG0001438	Syas.g_01767	Syag.g_02583
OG0001439	Syas.g_01809	Syag.g_02554
OG0001443	Syas.g_01910	Syag.g_02157
OG0001444	Syas.g_02439	Syag.g_01863
OG0001444	Syas.g_02442	Syag.g_02380
OG0001447	Syas.g_02390	Syag.g_01921
OG0001449	Syas.g_02567	Syag.g_02676
OG0001452	Syas.g_01700	Syag.g_02638
OG0001453	Syas.g_00547	Syag.g_00849
OG0001454	Syas.g_01483	Syag.g_00204
OG0001456	Syas.g_01969	Syag.g_02212
OG0001457	Syas.g_01970	Syag.g_02213
OG0001458	Syas.g_01971	Syag.g_02214
OG0001459	Syas.g_02778	Syag.g_00535
OG0001460	Syas.g_01399	Syag.g_00944
OG0001461	Syas.g_00566	Syag.g_00521
OG0001470	Syas.g_02115, Syas.g_02627	Syag.g_02420
OG0001471	Syas.g_01819	Syag.g_02563
OG0001473	Syas.g_00323	Syag.g_00471
OG0001474	Syas.g_01534	Syag.g_02851
OG0001475	Syas.g_02120	Syag.g_02418
OG0001477	Syas.g_00934	Syag.g_00990
OG0001478	Syas.g_01344	Syag.g_01337
OG0001479	Syas.g_01537	Syag.g_02848
OG0001480	Syas.g_00771	Syag.g_00451
OG0001482	Syas.g_00535	Syag.g_00839
OG0001484	Syas.g_00166, Syas.g_00167	Syag.g_02203
OG0001486	Syas.g_01186	Syag.g_01143
OG0001488	Syas.g_01142	Syag.g_01119
OG0001489	Syas.g_01574	Syag.g_02789, Syag.g_00515
OG0001492	Syas.g_01077	Syag.g_01057
OG0001493	Syas.g_01069	Syag.g_01045
OG0001495	Syas.g_01641	Syag.g_02719
OG0001496	Syas.g_00936	Syag.g_00993
OG0001497	Syas.g_00935	Syag.g_00991
OG0001498	Syas.g_01511	Syag.g_00006
OG0001502	Syas.g_00290	Syag.g_00739
OG0001504	Syas.g_02777	Syag.g_00534
OG0001507	Syas.g_01183	Syag.g_01794, Syag.g_00083
OG0001508	Syas.g_02114	Syag.g_02421
OG0001510	Syas.g_02151	Syag.g_02386
OG0001511	Syas.g_02413	Syag.g_01893
OG0001512	Syas.g_02559	Syag.g_01781
OG0001514	Syas.g_00937	Syag.g_00994
OG0001515	Syas.g_00734	Syag.g_01007
OG0001516	Syas.g_00703	Syag.g_00579
OG0001517	Syas.g_01540	Syag.g_02844
OG0001518	Syas.g_01903	Syag.g_02146
OG0001519	Syas.g_01912	Syag.g_02161
OG0001520	Syas.g_00828	Syag.g_00294
OG0001527	Syas.g_00803	Syag.g_00287
OG0001528	Syas.g_02116	Syag.g_02419
OG0001529	Syas.g_02082	Syag.g_02327
OG0001530	Syas.g_02415	Syag.g_01891
OG0001531	Syas.g_02560	Syag.g_01780
OG0001532	Syas.g_01113	Syag.g_01089
OG0001533	Syas.g_00476	Syag.g_01324
OG0001534	Syas.g_00198	Syag.g_00891
OG0001535	Syas.g_00218	Syag.g_00871
OG0001536	Syas.g_00456	Syag.g_00805
OG0001537	Syas.g_00651	Syag.g_00629
OG0001538	Syas.g_00591	Syag.g_00672
OG0001539	Syas.g_00683	Syag.g_00601
OG0001540	Syas.g_02386	Syag.g_01925
OG0001541	Syas.g_02316	Syag.g_01990
OG0001542	Syas.g_02294	Syag.g_01999
OG0001543	Syas.g_02230	Syag.g_02058
OG0001544	Syas.g_01911	Syag.g_02158
OG0001545	Syas.g_01982	Syag.g_02238
OG0001546	Syas.g_00011	Syag.g_01473
OG0001547	Syas.g_00300	Syag.g_00753
OG0001554	Syas.g_00153	Syag.g_02124
OG0001556	Syas.g_00976, Syas.g_01679	Syag.g_01096
OG0001557	Syas.g_00626	Syag.g_00636
OG0001558	Syas.g_02053	Syag.g_02292
OG0001559	Syas.g_02416	Syag.g_01890
OG0001560	Syas.g_02429	Syag.g_01877
OG0001561	Syas.g_00211	Syag.g_00878
OG0001562	Syas.g_00560	Syag.g_00863
OG0001563	Syas.g_01590	Syag.g_02772
OG0001564	Syas.g_01034	Syag.g_02208
OG0001565	Syas.g_00351	Syag.g_00449
OG0001567	Syas.g_00294	Syag.g_00752
OG0001568	Syas.g_00368	Syag.g_00754
OG0001573	Syas.g_02025	Syag.g_00546, Syag.g_02341, Syag.g_02183
OG0001574	Syas.g_00801	Syag.g_00285
OG0001575	Syas.g_00806	Syag.g_00290
OG0001576	Syas.g_02834	Syag.g_01233
OG0001577	Syas.g_01189	Syag.g_01146
OG0001580	Syas.g_01875	Syag.g_02112
OG0001589	Syas.g_02589	Syag.g_01748
OG0001590	Syas.g_00752	Syag.g_00404, Syag.g_00519
OG0001591	Syas.g_00690	Syag.g_00595
OG0001592	Syas.g_01877	Syag.g_02113
OG0001594	Syas.g_00074, Syas.g_00260	Syag.g_01304
OG0001614	Syas.g_02165	Syag.g_02401
OG0001616	Syas.g_01127	Syag.g_01102
OG0001617	Syas.g_00076	Syag.g_00998
OG0001618	Syas.g_00185	Syag.g_00909
OG0001619	Syas.g_00445	Syag.g_00794
OG0001620	Syas.g_01528	Syag.g_02857
OG0001621	Syas.g_01702	Syag.g_02637
OG0001622	Syas.g_02002	Syag.g_02247
OG0001623	Syas.g_00977, Syas.g_01554	Syag.g_02828
OG0001624	Syas.g_01926	Syag.g_00443
OG0001625	Syas.g_01708	Syag.g_02631
OG0001634	Syas.g_00697	Syag.g_00585
OG0001635	Syas.g_02140	Syag.g_02369
OG0001636	Syas.g_02075	Syag.g_02314
OG0001637	Syas.g_02242, Syas.g_02547	Syag.g_00020
OG0001638	Syas.g_02670	Syag.g_01700
OG0001639	Syas.g_01477	Syag.g_01615
OG0001640	Syas.g_00989	Syag.g_00955
OG0001641	Syas.g_00545	Syag.g_00847
OG0001643	Syas.g_00741	Syag.g_00415
OG0001644	Syas.g_00921, Syas.g_00767	Syag.g_00902
OG0001645	Syas.g_00769	Syag.g_01441
OG0001645	Syas.g_01410	Syag.g_00559
OG0001647	Syas.g_01738	Syag.g_02607
OG0001652	Syas.g_02051	Syag.g_02290
OG0001653	Syas.g_02436	Syag.g_01462, Syag.g_01866
OG0001654	Syas.g_01475	Syag.g_01613
OG0001657	Syas.g_02355	Syag.g_01962
OG0001659	Syas.g_01118	Syag.g_01093
OG0001660	Syas.g_02409, Syas.g_02868	Syag.g_01899, Syag.g_02870
OG0001666	Syas.g_02785	Syag.g_00218
OG0001671	Syas.g_01830	Syag.g_02063
OG0001672	Syas.g_02508	Syag.g_01833
OG0001673	Syas.g_02551	Syag.g_01789
OG0001675	Syas.g_00558	Syag.g_00861
OG0001677	Syas.g_01563	Syag.g_02800
OG0001678	Syas.g_01666	Syag.g_02692
OG0001680	Syas.g_02664	Syag.g_01709
OG0001682	Syas.g_00183	Syag.g_00911
OG0001692	Syas.g_02810	Syag.g_01426
OG0001693	Syas.g_01022	Syag.g_00976
OG0001694	Syas.g_01755	Syag.g_02596
OG0001695	Syas.g_01980	Syag.g_02232
OG0001700	Syas.g_01390, Syas.g_01391	Syag.g_00537
OG0001702	Syas.g_02468, Syas.g_02448	Syag.g_01855
OG0001703	Syas.g_01259	Syag.g_01535
OG0001704	Syas.g_00425, Syas.g_00426	Syag.g_02512
OG0001715	Syas.g_01409	Syag.g_00114
OG0001717	Syas.g_02330	Syag.g_01976
OG0001726	Syas.g_00337	Syag.g_00747
OG0001728	Syas.g_00776, Syas.g_00753	Syag.g_00208
OG0001729	Syas.g_02564	Syag.g_01774
OG0001730	Syas.g_00954	Syag.g_01769
OG0001731	Syas.g_02729	Syag.g_01640
OG0001732	Syas.g_02021, Syas.g_01088	Syag.g_01069
OG0001733	Syas.g_00974	Syag.g_00597
OG0001735	Syas.g_00711	Syag.g_00555
OG0001736	Syas.g_00737	Syag.g_02468
OG0001737	Syas.g_01777	Syag.g_02577
OG0001738	Syas.g_01792	Syag.g_02539
OG0001739	Syas.g_01978	Syag.g_02230
OG0001741	Syas.g_01927	Syag.g_00163
OG0001748	Syas.g_01832	Syag.g_02065
OG0001749	Syas.g_02217	Syag.g_02461
OG0001750	Syas.g_02438	Syag.g_01864
OG0001752	Syas.g_02570	Syag.g_01766
OG0001753	Syas.g_00864	Syag.g_01760
OG0001754	Syas.g_02545, Syas.g_02244	Syag.g_00022
OG0001755	Syas.g_01208	Syag.g_01483
OG0001756	Syas.g_01905	Syag.g_02151
OG0001761	Syas.g_01040	Syag.g_00361
OG0001762	Syas.g_00552	Syag.g_00854
OG0001763	Syas.g_00540	Syag.g_00842
OG0001764	Syas.g_00374	Syag.g_00758
OG0001765	Syas.g_00314	Syag.g_00080
OG0001766	Syas.g_01870	Syag.g_02567
OG0001768	Syas.g_02696	Syag.g_02008
OG0001771	Syas.g_00034	Syag.g_00180
OG0001783	Syas.g_02159	Syag.g_02396
OG0001784	Syas.g_02445	Syag.g_01860
OG0001786	Syas.g_02710	Syag.g_01658
OG0001787	Syas.g_00060	Syag.g_01455
OG0001788	Syas.g_00064	Syag.g_01452
OG0001789	Syas.g_02855	Syag.g_01191
OG0001790	Syas.g_01195	Syag.g_01153
OG0001792	Syas.g_01083	Syag.g_01063
OG0001794	Syas.g_00201	Syag.g_00887, Syag.g_00888
OG0001796	Syas.g_00227	Syag.g_00865
OG0001797	Syas.g_02249	Syag.g_00786
OG0001798	Syas.g_00108	Syag.g_00381
OG0001799	Syas.g_00726	Syag.g_00430
OG0001800	Syas.g_00955	Syag.g_01287
OG0001801	Syas.g_02801	Syag.g_01440
OG0001803	Syas.g_02741	Syag.g_00039
OG0001804	Syas.g_01510	Syag.g_00007
OG0001805	Syas.g_00304	Syag.g_02661
OG0001806	Syas.g_01737	Syag.g_02608
OG0001808	Syas.g_02210	Syag.g_02441
OG0001809	Syas.g_00685, Syas.g_00959	Syag.g_01936
OG0001811	Syas.g_02297	Syag.g_01997
OG0001812	Syas.g_01878	Syag.g_02114
OG0001813	Syas.g_01936	Syag.g_02168
OG0001814	Syas.g_02013	Syag.g_02257
OG0001815	Syas.g_02022	Syag.g_02267
OG0001816	Syas.g_00688	Syag.g_00599
OG0001837	Syas.g_01831	Syag.g_02064
OG0001838	Syas.g_02042	Syag.g_02280
OG0001839	Syas.g_02071	Syag.g_02310
OG0001840	Syas.g_02088	Syag.g_02333
OG0001841	Syas.g_02095	Syag.g_02342
OG0001843	Syas.g_02166	Syag.g_02402
OG0001844	Syas.g_02167	Syag.g_02403
OG0001845	Syas.g_02169	Syag.g_02404
OG0001846	Syas.g_02397	Syag.g_01913
OG0001848	Syas.g_02402	Syag.g_01907
OG0001849	Syas.g_02475	Syag.g_01849
OG0001850	Syas.g_02505	Syag.g_01836
OG0001851	Syas.g_02512	Syag.g_01829
OG0001852	Syas.g_02513	Syag.g_01828
OG0001853	Syas.g_02520	Syag.g_01821
OG0001854	Syas.g_02555	Syag.g_01785
OG0001855	Syas.g_00081, Syas.g_00256, Syas.g_01747	Syag.g_01313
OG0001856	Syas.g_02706	Syag.g_01665
OG0001857	Syas.g_02709	Syag.g_01662
OG0001858	Syas.g_02734	Syag.g_01634
OG0001859	Syas.g_01271	Syag.g_01547
OG0001860	Syas.g_01257	Syag.g_01533
OG0001861	Syas.g_01246	Syag.g_01521
OG0001862	Syas.g_01233	Syag.g_01509
OG0001863	Syas.g_01229	Syag.g_01503
OG0001864	Syas.g_00092	Syag.g_01444
OG0001866	Syas.g_00862	Syag.g_00349
OG0001867	Syas.g_00866	Syag.g_00359
OG0001868	Syas.g_02851	Syag.g_01197
OG0001869	Syas.g_01190	Syag.g_01147
OG0001870	Syas.g_01180	Syag.g_01138
OG0001871	Syas.g_01173	Syag.g_01133
OG0001872	Syas.g_01078	Syag.g_01058
OG0001873	Syas.g_01126	Syag.g_01101
OG0001874	Syas.g_01129	Syag.g_01104
OG0001877	Syas.g_00735	Syag.g_01006
OG0001878	Syas.g_00555	Syag.g_00858
OG0001879	Syas.g_00550	Syag.g_00852
OG0001880	Syas.g_00465	Syag.g_00815
OG0001881	Syas.g_00464	Syag.g_00813
OG0001882	Syas.g_02252	Syag.g_00789
OG0001883	Syas.g_00423	Syag.g_00785
OG0001884	Syas.g_00412	Syag.g_00483
OG0001885	Syas.g_00395	Syag.g_00764
OG0001886	Syas.g_00375	Syag.g_00760
OG0001887	Syas.g_00661, Syas.g_00664	Syag.g_00619
OG0001888	Syas.g_00622	Syag.g_00640
OG0001889	Syas.g_00581	Syag.g_00682
OG0001890	Syas.g_00283	Syag.g_00732
OG0001891	Syas.g_00289	Syag.g_00736
OG0001892	Syas.g_00422	Syag.g_00447
OG0001893	Syas.g_00863, Syas.g_00107	Syag.g_00382
OG0001894	Syas.g_00747	Syag.g_00409
OG0001895	Syas.g_02798	Syag.g_01296
OG0001896	Syas.g_01502	Syag.g_00024
OG0001897	Syas.g_01531	Syag.g_02854
OG0001898	Syas.g_01549	Syag.g_02836
OG0001899	Syas.g_01601	Syag.g_02761
OG0001900	Syas.g_01722	Syag.g_02623
OG0001901	Syas.g_01723	Syag.g_02622
OG0001902	Syas.g_01759	Syag.g_02591
OG0001903	Syas.g_01768	Syag.g_02582
OG0001904	Syas.g_02214	Syag.g_02450
OG0001905	Syas.g_02198	Syag.g_02438
OG0001906	Syas.g_02385	Syag.g_01926
OG0001908	Syas.g_02314	Syag.g_01992
OG0001909	Syas.g_02289	Syag.g_02006
OG0001910	Syas.g_01836	Syag.g_02068
OG0001912	Syas.g_01895	Syag.g_02139
OG0001913	Syas.g_01898	Syag.g_02141
OG0001914	Syas.g_00098	Syag.g_00149
OG0001915	Syas.g_02019	Syag.g_02264
OG0001917	Syas.g_00216	Syag.g_00873
OG0001918	Syas.g_00759	Syag.g_00209, Syag.g_00531
OG0001924	Syas.g_00040	Syag.g_00366
OG0001925	Syas.g_00041	Syag.g_00365
OG0001926	Syas.g_00042	Syag.g_00364
OG0001927	Syas.g_00043	Syag.g_00363
OG0001929	Syas.g_02102	Syag.g_02352
OG0001932	Syas.g_02164	Syag.g_02400
OG0001933	Syas.g_02418	Syag.g_01888
OG0001934	Syas.g_02430	Syag.g_01873
OG0001935	Syas.g_02515	Syag.g_01826
OG0001936	Syas.g_00945	Syag.g_00111
OG0001937	Syas.g_02721	Syag.g_01648
OG0001938	Syas.g_01255	Syag.g_01531
OG0001939	Syas.g_01526	Syag.g_00441
OG0001940	Syas.g_00826	Syag.g_00307
OG0001941	Syas.g_02844	Syag.g_01220
OG0001942	Syas.g_00175	Syag.g_01161
OG0001943	Syas.g_00388	Syag.g_01126
OG0001944	Syas.g_02794	Syag.g_00746
OG0001946	Syas.g_00928	Syag.g_01005
OG0001947	Syas.g_00172	Syag.g_00953
OG0001948	Syas.g_00542	Syag.g_00844
OG0001949	Syas.g_00502	Syag.g_00824
OG0001950	Syas.g_00499	Syag.g_00822
OG0001951	Syas.g_00463	Syag.g_00812
OG0001952	Syas.g_02251	Syag.g_00788
OG0001953	Syas.g_02250	Syag.g_00787
OG0001957	Syas.g_00102	Syag.g_00387
OG0001958	Syas.g_00709	Syag.g_00558
OG0001961	Syas.g_01338	Syag.g_01351
OG0001964	Syas.g_01653	Syag.g_02706
OG0001966	Syas.g_01710	Syag.g_02629
OG0001967	Syas.g_01712	Syag.g_02627
OG0001968	Syas.g_01713	Syag.g_02626
OG0001969	Syas.g_01818	Syag.g_02561
OG0001970	Syas.g_02383	Syag.g_01928
OG0001971	Syas.g_02291	Syag.g_02004
OG0001972	Syas.g_01853	Syag.g_02082
OG0001975	Syas.g_00097	Syag.g_00150
OG0001976	Syas.g_00099	Syag.g_00148
OG0001979	Syas.g_01412	Syag.g_01012
OG0001980	Syas.g_01045	Syag.g_02832
OG0001990	Syas.g_01973	Syag.g_02236
OG0001993	Syas.g_00038	Syag.g_00368
OG0001994	Syas.g_00039	Syag.g_00367
OG0001996	Syas.g_02067	Syag.g_02306
OG0001997	Syas.g_02440	Syag.g_01862
OG0001998	Syas.g_00371	Syag.g_01305
OG0001999	Syas.g_02599	Syag.g_01737
OG0002000	Syas.g_00004	Syag.g_01481
OG0002002	Syas.g_01079	Syag.g_01059
OG0002003	Syas.g_00491	Syag.g_01009
OG0002006	Syas.g_00171	Syag.g_00952
OG0002007	Syas.g_00988	Syag.g_00951
OG0002010	Syas.g_01293	Syag.g_01384
OG0002013	Syas.g_02488	Syag.g_01841
OG0002015	Syas.g_02219	Syag.g_02459
OG0002016	Syas.g_02222	Syag.g_02062
OG0002017	Syas.g_01946	Syag.g_02179
OG0002018	Syas.g_01974	Syag.g_02234
OG0002019	Syas.g_02163	Syag.g_02511
OG0002020	Syas.g_01987	Syag.g_02228
OG0002021	Syas.g_01989	Syag.g_02226
OG0002022	Syas.g_01990	Syag.g_02225
OG0002023	Syas.g_01991	Syag.g_02224
OG0002024	Syas.g_01985	Syag.g_02217
OG0002029	Syas.g_01930, Syas.g_02786	Syag.g_01347
OG0002038	Syas.g_02793	Syag.g_01131
OG0002039	Syas.g_01141	Syag.g_01118
OG0002040	Syas.g_01047	Syag.g_01117
OG0002041	Syas.g_00538	Syag.g_00840
OG0002042	Syas.g_00495	Syag.g_00818
OG0002043	Syas.g_00404	Syag.g_00771
OG0002045	Syas.g_01341	Syag.g_01346
OG0002046	Syas.g_01346	Syag.g_01342
OG0002047	Syas.g_01514	Syag.g_00003
OG0002048	Syas.g_01567	Syag.g_02795
OG0002049	Syas.g_01648	Syag.g_02712
OG0002051	Syas.g_02317	Syag.g_01989
OG0002053	Syas.g_00291	Syag.g_00514
OG0002054	Syas.g_01986	Syag.g_02216
OG0002055	Syas.g_01983	Syag.g_02219
OG0002056	Syas.g_01769	Syag.g_02581
OG0002113	Syas.g_02072	Syag.g_02311
OG0002114	Syas.g_00085	Syag.g_01314
OG0002116	Syas.g_02716	Syag.g_01653
OG0002117	Syas.g_02864	Syag.g_01124
OG0002119	Syas.g_00170	Syag.g_02057
OG0002120	Syas.g_00127	Syag.g_00745
OG0002121	Syas.g_02491	Syag.g_00172
OG0002123	Syas.g_00177	Syag.g_00918
OG0002129	Syas.g_02752	Syag.g_01403
OG0002130	Syas.g_02856	Syag.g_01190
OG0002131	Syas.g_01988	Syag.g_02227
OG0002133	Syas.g_01984	Syag.g_02218
OG0002134	Syas.g_02175	Syag.g_02410
OG0002135	Syas.g_02651	Syag.g_01722
OG0002136	Syas.g_02652	Syag.g_01721
OG0002138	Syas.g_00386	Syag.g_00463
OG0002139	Syas.g_01065	Syag.g_01040
OG0002142	Syas.g_02802	Syag.g_01439
OG0002143	Syas.g_02248	Syag.g_00010
OG0002144	Syas.g_00956	Syag.g_02717
OG0002159	Syas.g_02441	Syag.g_02381
OG0002161	Syas.g_01746, Syas.g_01909	Syag.g_01306
OG0002163	Syas.g_01913	Syag.g_02150
OG0002167	Syas.g_00168	Syag.g_01842
OG0002169	Syas.g_01515	Syag.g_00002
OG0002170	Syas.g_01545	Syag.g_02839
OG0002171	Syas.g_02220	Syag.g_02464
OG0002173	Syas.g_02232	Syag.g_02055
OG0002174	Syas.g_01947	Syag.g_02180
OG0002178	Syas.g_01981	Syag.g_02222
