Orthogroup	Prbk	Praf
OG0001113	Prbk.g_00963	Praf.g_02138
OG0001114	Prbk.g_00962	Praf.g_02137
OG0001115	Prbk.g_00961	Praf.g_02136
OG0001116	Prbk.g_00960	Praf.g_02135
OG0001117	Prbk.g_00959	Praf.g_02134
OG0001118	Prbk.g_00958	Praf.g_02133
OG0001119	Prbk.g_00957	Praf.g_02132
OG0001120	Prbk.g_00956	Praf.g_02131
OG0001121	Prbk.g_00953	Praf.g_02128
OG0001122	Prbk.g_00952	Praf.g_02127
OG0001123	Prbk.g_00951	Praf.g_02126
OG0001124	Prbk.g_00949	Praf.g_02124
OG0001125	Prbk.g_00947	Praf.g_02122
OG0001126	Prbk.g_00946	Praf.g_02121
OG0001127	Prbk.g_00797	Praf.g_02118
OG0001128	Prbk.g_00798	Praf.g_02117
OG0001129	Prbk.g_00801	Praf.g_02112
OG0001130	Prbk.g_00804	Praf.g_02109
OG0001131	Prbk.g_00805	Praf.g_02108
OG0001132	Prbk.g_00806	Praf.g_02107
OG0001133	Prbk.g_00807	Praf.g_02106
OG0001134	Prbk.g_00808	Praf.g_02105
OG0001135	Prbk.g_00809	Praf.g_02104
OG0001136	Prbk.g_00810	Praf.g_02103
OG0001137	Prbk.g_00811	Praf.g_02102
OG0001138	Prbk.g_00812	Praf.g_02101
OG0001139	Prbk.g_00814	Praf.g_02099
OG0001140	Prbk.g_00816	Praf.g_02097
OG0001141	Prbk.g_00817	Praf.g_02096
OG0001142	Prbk.g_00844	Praf.g_02082
OG0001143	Prbk.g_00845	Praf.g_02081
OG0001144	Prbk.g_00847	Praf.g_02079
OG0001145	Prbk.g_00848	Praf.g_02078
OG0001146	Prbk.g_00849	Praf.g_02077
OG0001147	Prbk.g_00850	Praf.g_02076
OG0001148	Prbk.g_00851	Praf.g_02075
OG0001149	Prbk.g_00506	Praf.g_02372
OG0001150	Prbk.g_00510	Praf.g_02375
OG0001151	Prbk.g_00513	Praf.g_02383
OG0001152	Prbk.g_00514	Praf.g_02384
OG0001153	Prbk.g_00516	Praf.g_02386
OG0001154	Prbk.g_00518	Praf.g_02388
OG0001155	Prbk.g_00521	Praf.g_02391
OG0001156	Prbk.g_00525	Praf.g_02393
OG0001157	Prbk.g_00527	Praf.g_02395
OG0001158	Prbk.g_00529	Praf.g_02397
OG0001159	Prbk.g_00530	Praf.g_02398
OG0001160	Prbk.g_00531	Praf.g_02399
OG0001161	Prbk.g_00215	Praf.g_00196
OG0001162	Prbk.g_00216	Praf.g_00195
OG0001163	Prbk.g_00217	Praf.g_00194
OG0001164	Prbk.g_00218	Praf.g_00193
OG0001165	Prbk.g_00219	Praf.g_00192
OG0001166	Prbk.g_00220	Praf.g_00191
OG0001167	Prbk.g_00231	Praf.g_00184
OG0001168	Prbk.g_00232	Praf.g_00183
OG0001169	Prbk.g_00233	Praf.g_00182
OG0001170	Prbk.g_00235	Praf.g_00180
OG0001171	Prbk.g_00236	Praf.g_00179
OG0001172	Prbk.g_00238	Praf.g_00177
OG0001173	Prbk.g_01482	Praf.g_00175
OG0001174	Prbk.g_01483	Praf.g_00174
OG0001175	Prbk.g_01484	Praf.g_00173
OG0001176	Prbk.g_01494	Praf.g_00165
OG0001177	Prbk.g_01530	Praf.g_00163
OG0001178	Prbk.g_01534	Praf.g_00158
OG0001179	Prbk.g_01535	Praf.g_00157
OG0001180	Prbk.g_01536	Praf.g_00156
OG0001181	Prbk.g_01537	Praf.g_00155
OG0001182	Prbk.g_01538	Praf.g_00154
OG0001183	Prbk.g_01539	Praf.g_00153
OG0001184	Prbk.g_01568	Praf.g_00091
OG0001185	Prbk.g_01571	Praf.g_00089
OG0001186	Prbk.g_01572	Praf.g_00088
OG0001187	Prbk.g_01573	Praf.g_00087
OG0001188	Prbk.g_01576	Praf.g_00083
OG0001189	Prbk.g_01577	Praf.g_00082
OG0001190	Prbk.g_01578	Praf.g_00081
OG0001191	Prbk.g_01580	Praf.g_00077
OG0001192	Prbk.g_01582	Praf.g_00075
OG0001193	Prbk.g_01583	Praf.g_00074
OG0001194	Prbk.g_01585	Praf.g_00072
OG0001195	Prbk.g_01586	Praf.g_00071
OG0001196	Prbk.g_01587	Praf.g_00070
OG0001197	Prbk.g_01588	Praf.g_00069
OG0001198	Prbk.g_01589	Praf.g_00068
OG0001199	Prbk.g_01590	Praf.g_00067
OG0001200	Prbk.g_01592	Praf.g_00064
OG0001201	Prbk.g_01593	Praf.g_00063
OG0001202	Prbk.g_01594	Praf.g_00062
OG0001203	Prbk.g_01596	Praf.g_00060
OG0001204	Prbk.g_01600	Praf.g_00056
OG0001205	Prbk.g_01602	Praf.g_00054
OG0001206	Prbk.g_01603	Praf.g_00053
OG0001207	Prbk.g_02160	Praf.g_02656
OG0001208	Prbk.g_02161	Praf.g_02657
OG0001209	Prbk.g_02162	Praf.g_02658
OG0001210	Prbk.g_02163	Praf.g_02659
OG0001211	Prbk.g_02165	Praf.g_02661
OG0001212	Prbk.g_02166	Praf.g_02662
OG0001213	Prbk.g_02167	Praf.g_02663
OG0001214	Prbk.g_02169	Praf.g_02665
OG0001215	Prbk.g_02171	Praf.g_02667
OG0001216	Prbk.g_02173	Praf.g_02669
OG0001217	Prbk.g_02174	Praf.g_02670
OG0001218	Prbk.g_02175	Praf.g_02671
OG0001219	Prbk.g_02180	Praf.g_02674
OG0001220	Prbk.g_02185	Praf.g_02680
OG0001221	Prbk.g_02207	Praf.g_02702
OG0001222	Prbk.g_02210	Praf.g_02716
OG0001223	Prbk.g_02211	Praf.g_02717
OG0001224	Prbk.g_02213	Praf.g_02719
OG0001225	Prbk.g_02214	Praf.g_02720
OG0001226	Prbk.g_02217	Praf.g_02723
OG0001227	Prbk.g_02218	Praf.g_02724
OG0001228	Prbk.g_02224	Praf.g_02728
OG0001229	Prbk.g_02225	Praf.g_02729
OG0001230	Prbk.g_02226	Praf.g_02730
OG0001231	Prbk.g_02239	Praf.g_02743
OG0001232	Prbk.g_02248	Praf.g_02753
OG0001233	Prbk.g_02249	Praf.g_02754
OG0001234	Prbk.g_02250	Praf.g_02755
OG0001235	Prbk.g_02251	Praf.g_02756
OG0001236	Prbk.g_02253	Praf.g_02758
OG0001237	Prbk.g_02254	Praf.g_02759
OG0001238	Prbk.g_02258	Praf.g_02764
OG0001239	Prbk.g_02260	Praf.g_02765
OG0001240	Prbk.g_02261	Praf.g_02766
OG0001241	Prbk.g_02265	Praf.g_02770
OG0001242	Prbk.g_02267	Praf.g_02772
OG0001243	Prbk.g_02268	Praf.g_02773
OG0001244	Prbk.g_02270	Praf.g_02775
OG0001245	Prbk.g_02272	Praf.g_02777
OG0001246	Prbk.g_02274	Praf.g_02779
OG0001247	Prbk.g_02275	Praf.g_02780
OG0001248	Prbk.g_02276	Praf.g_02781
OG0001249	Prbk.g_02277	Praf.g_02782
OG0001250	Prbk.g_02278	Praf.g_02783
OG0001251	Prbk.g_00028	Praf.g_00261
OG0001252	Prbk.g_00557	Praf.g_02418
OG0001253	Prbk.g_00756	Praf.g_02437
OG0001254	Prbk.g_00418	Praf.g_02280
OG0001255	Prbk.g_00870	Praf.g_02055
OG0001256	Prbk.g_01851	Praf.g_01190, Praf.g_01188
OG0001257	Prbk.g_02063	Praf.g_00597
OG0001258	Prbk.g_01861	Praf.g_00615
OG0001259	Prbk.g_01129	Praf.g_00738
OG0001261	Prbk.g_02531	Praf.g_01591
OG0001262	Prbk.g_02554	Praf.g_01614
OG0001264	Prbk.g_02395	Praf.g_01460
OG0001265	Prbk.g_00588	Praf.g_01333
OG0001266	Prbk.g_01682	Praf.g_00991
OG0001267	Prbk.g_01776	Praf.g_01134
OG0001268	Prbk.g_01021	Praf.g_00852
OG0001269	Prbk.g_01198	Praf.g_01893
OG0001270	Prbk.g_02664	Praf.g_00976
OG0001271	Prbk.g_01999	Praf.g_00535
OG0001272	Prbk.g_01841	Praf.g_01248
OG0001273	Prbk.g_01059	Praf.g_00639
OG0001274	Prbk.g_01788	Praf.g_01145
OG0001275	Prbk.g_02082	Praf.g_01950
OG0001276	Prbk.g_02424	Praf.g_01484
OG0001278	Prbk.g_00920	Praf.g_00492
OG0001279	Prbk.g_00915	Praf.g_00487
OG0001280	Prbk.g_00912	Praf.g_00484
OG0001281	Prbk.g_01908	Praf.g_02197
OG0001282	Prbk.g_00901	Praf.g_00474
OG0001283	Prbk.g_00524	Praf.g_02392
OG0001284	Prbk.g_01533	Praf.g_00159
OG0001285	Prbk.g_01598	Praf.g_00058
OG0001286	Prbk.g_02263	Praf.g_02768
OG0001287	Prbk.g_01331, Prbk.g_02697	Praf.g_01095
OG0001288	Prbk.g_00327	Praf.g_01988
OG0001290	Prbk.g_01618	Praf.g_00036
OG0001291	Prbk.g_01317	Praf.g_00318
OG0001292	Prbk.g_01314	Praf.g_00315
OG0001293	Prbk.g_01312	Praf.g_00313
OG0001294	Prbk.g_00027	Praf.g_00260
OG0001296	Prbk.g_00541	Praf.g_02402
OG0001298	Prbk.g_01013	Praf.g_02206
OG0001299	Prbk.g_01000	Praf.g_02218
OG0001301	Prbk.g_02633	Praf.g_01694
OG0001303	Prbk.g_01205	Praf.g_01853
OG0001304	Prbk.g_00065	Praf.g_01284
OG0001305	Prbk.g_00060	Praf.g_01278
OG0001306	Prbk.g_02247	Praf.g_02752
OG0001307	Prbk.g_02413	Praf.g_01473
OG0001309	Prbk.g_01601	Praf.g_00055
OG0001310	Prbk.g_01692	Praf.g_02648, Praf.g_01002
OG0001311	Prbk.g_00134	Praf.g_00926
OG0001312	Prbk.g_01197	Praf.g_01894
OG0001313	Prbk.g_01637	Praf.g_00017
OG0001314	Prbk.g_01433	Praf.g_00454
OG0001315	Prbk.g_01382	Praf.g_00403
OG0001316	Prbk.g_00517	Praf.g_02387
OG0001317	Prbk.g_01676	Praf.g_01088, Praf.g_01162, Praf.g_00343, Praf.g_02530, Praf.g_01260, Praf.g_00473, Praf.g_00382, Praf.g_00381, Praf.g_02595, Praf.g_00383
OG0001319	Prbk.g_01519	Praf.g_00387
OG0001320	Prbk.g_01098	Praf.g_00676
OG0001324	Prbk.g_02659	Praf.g_00969
OG0001326	Prbk.g_01737	Praf.g_01082
OG0001327	Prbk.g_01193	Praf.g_00805
OG0001328	Prbk.g_01177	Praf.g_00789
OG0001329	Prbk.g_02256	Praf.g_02762
OG0001331	Prbk.g_00914	Praf.g_00486
OG0001332	Prbk.g_01406	Praf.g_00426
OG0001333	Prbk.g_00802	Praf.g_02111
OG0001335	Prbk.g_01595	Praf.g_00061
OG0001336	Prbk.g_00543	Praf.g_02404
OG0001337	Prbk.g_00198	Praf.g_00217
OG0001339	Prbk.g_01250	Praf.g_02522
OG0001340	Prbk.g_01007	Praf.g_02211
OG0001341	Prbk.g_00381	Praf.g_02252
OG0001342	Prbk.g_00417	Praf.g_02279
OG0001343	Prbk.g_00877	Praf.g_02048
OG0001344	Prbk.g_00707	Praf.g_01750
OG0001345	Prbk.g_00330	Praf.g_01991
OG0001346	Prbk.g_02110	Praf.g_01910
OG0001347	Prbk.g_02067	Praf.g_00601
OG0001348	Prbk.g_01044	Praf.g_00624
OG0001351	Prbk.g_01114	Praf.g_00722
OG0001353	Prbk.g_00651	Praf.g_02550
OG0001355	Prbk.g_02538	Praf.g_01598
OG0001357	Prbk.g_00570	Praf.g_01351
OG0001358	Prbk.g_00587	Praf.g_01334
OG0001361	Prbk.g_00176	Praf.g_00893
OG0001362	Prbk.g_01933	Praf.g_01769
OG0001366	Prbk.g_01416	Praf.g_00436
OG0001367	Prbk.g_00834	Praf.g_02089
OG0001367	Prbk.g_00821	Praf.g_02643, Praf.g_01869
OG0001368	Prbk.g_01532	Praf.g_00160
OG0001369	Prbk.g_00589	Praf.g_01332
OG0001375	Prbk.g_00553	Praf.g_02414
OG0001378	Prbk.g_00407	Praf.g_02269
OG0001380	Prbk.g_01039	Praf.g_00819
OG0001381	Prbk.g_00300	Praf.g_01958
OG0001384	Prbk.g_01062	Praf.g_00642
OG0001396	Prbk.g_02365	Praf.g_01431
OG0001410	Prbk.g_00671	Praf.g_02569
OG0001412	Prbk.g_02354	Praf.g_01421
OG0001413	Prbk.g_01462	Praf.g_00356
OG0001413	Prbk.g_01351, Prbk.g_02675, Prbk.g_01732	Praf.g_01078
OG0001415	Prbk.g_00852	Praf.g_02074
OG0001416	Prbk.g_01064	Praf.g_00644
OG0001425	Prbk.g_00623	Praf.g_01298
OG0001426	Prbk.g_02257	Praf.g_02763
OG0001429	Prbk.g_02308	Praf.g_01375
OG0001436	Prbk.g_02191	Praf.g_01026, Praf.g_02686
OG0001437	Prbk.g_02099	Praf.g_01931
OG0001437	Prbk.g_02097	Praf.g_01933
OG0001438	Prbk.g_02607	Praf.g_01665
OG0001439	Prbk.g_02529	Praf.g_01589, Praf.g_01588
OG0001442	Prbk.g_01661	Praf.g_00960
OG0001448	Prbk.g_01694	Praf.g_01004
OG0001451	Prbk.g_02679, Prbk.g_01945	Praf.g_00331
OG0001452	Prbk.g_02177	Praf.g_02673
OG0001453	Prbk.g_01742	Praf.g_01085
OG0001455	Prbk.g_01663, Prbk.g_01668	Praf.g_00966
OG0001456	Prbk.g_01128	Praf.g_00737
OG0001466	Prbk.g_00625	Praf.g_01297
OG0001467	Prbk.g_00256	Praf.g_01791
OG0001470	Prbk.g_00469	Praf.g_02333
OG0001471	Prbk.g_02513	Praf.g_01576
OG0001472	Prbk.g_01828	Praf.g_01231
OG0001474	Prbk.g_02227	Praf.g_02731
OG0001475	Prbk.g_02184	Praf.g_02678
OG0001476	Prbk.g_02183	Praf.g_02677
OG0001477	Prbk.g_02182	Praf.g_02676
OG0001478	Prbk.g_01771	Praf.g_01130
OG0001479	Prbk.g_00123	Praf.g_00936
OG0001480	Prbk.g_00337	Praf.g_01997
OG0001481	Prbk.g_00102	Praf.g_00883
OG0001483	Prbk.g_01191	Praf.g_00803
OG0001486	Prbk.g_02441	Praf.g_01500
OG0001487	Prbk.g_02612	Praf.g_01670
OG0001489	Prbk.g_00833	Praf.g_02647, Praf.g_02091
OG0001493	Prbk.g_02228	Praf.g_02732
OG0001494	Prbk.g_02229	Praf.g_02733
OG0001495	Prbk.g_02230	Praf.g_02734
OG0001496	Prbk.g_02231	Praf.g_02735
OG0001497	Prbk.g_02232	Praf.g_02736
OG0001498	Prbk.g_02233	Praf.g_02737
OG0001499	Prbk.g_02234	Praf.g_02738
OG0001500	Prbk.g_02235	Praf.g_02739
OG0001501	Prbk.g_02236	Praf.g_02740
OG0001502	Prbk.g_02237	Praf.g_02741
OG0001503	Prbk.g_02238	Praf.g_02742
OG0001504	Prbk.g_02437	Praf.g_01496
OG0001508	Prbk.g_02665	Praf.g_00977
OG0001512	Prbk.g_01101	Praf.g_02627
OG0001512	Prbk.g_01335	Praf.g_01168
OG0001513	Prbk.g_00013	Praf.g_00246
OG0001513	Prbk.g_01932	Praf.g_01768
OG0001525	Prbk.g_01180	Praf.g_00792
OG0001531	Prbk.g_00171, Prbk.g_01677	Praf.g_00985
OG0001532	Prbk.g_01611	Praf.g_00043
OG0001542	Prbk.g_01476	Praf.g_00345
OG0001544	Prbk.g_00357	Praf.g_02007
OG0001545	Prbk.g_02392	Praf.g_01457
OG0001546	Prbk.g_02533	Praf.g_01593
OG0001547	Prbk.g_01702	Praf.g_01015
OG0001548	Prbk.g_02116	Praf.g_01903
OG0001574	Prbk.g_01332	Praf.g_01094
OG0001587	Prbk.g_00296	Praf.g_01953
OG0001588	Prbk.g_00922	Praf.g_00493
OG0001590	Prbk.g_00432	Praf.g_02294
OG0001592	Prbk.g_01465	Praf.g_00353
OG0001593	Prbk.g_02516	Praf.g_01578
OG0001596	Prbk.g_02008	Praf.g_00545
OG0001605	Prbk.g_00994	Praf.g_02174
OG0001608	Prbk.g_00837, Prbk.g_00838	Praf.g_02086
OG0001620	Prbk.g_00095	Praf.g_00110
OG0001621	Prbk.g_00832	Praf.g_02092
OG0001622	Prbk.g_01751	Praf.g_01114
OG0001623	Prbk.g_00875	Praf.g_02050
OG0001632	Prbk.g_00909	Praf.g_00482
OG0001633	Prbk.g_01960	Praf.g_00946, Praf.g_01089
OG0001634	Prbk.g_01752	Praf.g_01115
OG0001635	Prbk.g_01755	Praf.g_01118
OG0001636	Prbk.g_01756	Praf.g_01119
OG0001683	Prbk.g_00942	Praf.g_00130
OG0001683	Prbk.g_01542	Praf.g_00085
OG0001694	Prbk.g_00504	Praf.g_02371
OG0001695	Prbk.g_01564	Praf.g_00118
OG0001696	Prbk.g_02118	Praf.g_01900
OG0001696	Prbk.g_02671	Praf.g_00292, Praf.g_00278
OG0001697	Prbk.g_01787	Praf.g_01144
OG0001709	Prbk.g_02058	Praf.g_00592
OG0001713	Prbk.g_01567	Praf.g_00093
OG0001714	Prbk.g_01206	Praf.g_01852
OG0001715	Prbk.g_01485	Praf.g_00172
OG0001716	Prbk.g_00136	Praf.g_00924
OG0001717	Prbk.g_01652	Praf.g_00954
OG0001718	Prbk.g_01658	Praf.g_00957
OG0001719	Prbk.g_00872	Praf.g_02053
OG0001730	Prbk.g_01566	Praf.g_00094
OG0001737	Prbk.g_01605	Praf.g_00051
OG0001738	Prbk.g_00003	Praf.g_00232
OG0001739	Prbk.g_00005	Praf.g_00238
OG0001740	Prbk.g_00006	Praf.g_00239
OG0001741	Prbk.g_00019	Praf.g_00252
OG0001742	Prbk.g_01517	Praf.g_00389
OG0001743	Prbk.g_01516	Praf.g_00390
OG0001744	Prbk.g_01408	Praf.g_00428
OG0001745	Prbk.g_01875	Praf.g_00707
OG0001746	Prbk.g_01168	Praf.g_00778
OG0001747	Prbk.g_00159	Praf.g_00876
OG0001748	Prbk.g_01809	Praf.g_01214
OG0001749	Prbk.g_01840	Praf.g_01245
OG0001750	Prbk.g_00597	Praf.g_01324
OG0001751	Prbk.g_00591	Praf.g_01330
OG0001752	Prbk.g_00585	Praf.g_01336
OG0001753	Prbk.g_02328	Praf.g_01396
OG0001754	Prbk.g_02381	Praf.g_01446
OG0001755	Prbk.g_02428	Praf.g_01488
OG0001756	Prbk.g_02473	Praf.g_01535
OG0001757	Prbk.g_02552	Praf.g_01612
OG0001758	Prbk.g_02555	Praf.g_01615
OG0001759	Prbk.g_02569	Praf.g_01628
OG0001760	Prbk.g_02579	Praf.g_01637
OG0001761	Prbk.g_02583	Praf.g_01642
OG0001762	Prbk.g_00716	Praf.g_01740
OG0001763	Prbk.g_02119	Praf.g_01899
OG0001764	Prbk.g_00363	Praf.g_02014
OG0001765	Prbk.g_00859	Praf.g_02067
OG0001766	Prbk.g_00858	Praf.g_02068
OG0001767	Prbk.g_00856	Praf.g_02070
OG0001768	Prbk.g_00855	Praf.g_02071
OG0001769	Prbk.g_00854	Praf.g_02072
OG0001770	Prbk.g_00813	Praf.g_02100
OG0001771	Prbk.g_00945	Praf.g_02120
OG0001772	Prbk.g_00545	Praf.g_02406
OG0001773	Prbk.g_00558	Praf.g_02419
OG0001774	Prbk.g_00787	Praf.g_02478
OG0001775	Prbk.g_01276	Praf.g_02496
OG0001776	Prbk.g_00673	Praf.g_02571
OG0001777	Prbk.g_02176	Praf.g_02672
OG0001778	Prbk.g_02186	Praf.g_02681
OG0001779	Prbk.g_02187	Praf.g_02682
OG0001780	Prbk.g_02188	Praf.g_02683
OG0001781	Prbk.g_02212	Praf.g_02718
OG0001782	Prbk.g_02246	Praf.g_02751
OG0001792	Prbk.g_01574	Praf.g_00086
OG0001793	Prbk.g_01543	Praf.g_00084
OG0001795	Prbk.g_01878	Praf.g_00704
OG0001799	Prbk.g_01648	Praf.g_00947
OG0001800	Prbk.g_01680	Praf.g_00988
OG0001801	Prbk.g_01681	Praf.g_00989
OG0001802	Prbk.g_01806	Praf.g_01211
OG0001803	Prbk.g_00577	Praf.g_01344
OG0001804	Prbk.g_01337	Praf.g_02638, Praf.g_02640, Praf.g_02623, Praf.g_02642
OG0001804	Prbk.g_02680, Prbk.g_02672, Prbk.g_01344	Praf.g_02634
OG0001822	Prbk.g_00414	Praf.g_02276
OG0001830	Prbk.g_01570	Praf.g_00096
OG0001831	Prbk.g_01023	Praf.g_00835
OG0001832	Prbk.g_00148	Praf.g_00865
OG0001833	Prbk.g_01329	Praf.g_01180
OG0001833	Prbk.g_01722	Praf.g_01069
OG0001833	Prbk.g_01740	Praf.g_01084
OG0001851	Prbk.g_01634	Praf.g_00020
OG0001852	Prbk.g_00173	Praf.g_00890
OG0001854	Prbk.g_02681	Praf.g_01103
OG0001854	Prbk.g_00999	Praf.g_02523, Praf.g_01102, Praf.g_02463, Praf.g_02219
OG0001875	Prbk.g_02521	Praf.g_01581
OG0001876	Prbk.g_02377	Praf.g_01442
OG0001882	Prbk.g_02658	Praf.g_00968
OG0001883	Prbk.g_01612	Praf.g_00042
OG0001884	Prbk.g_00229	Praf.g_00186
OG0001885	Prbk.g_02005	Praf.g_00541
OG0001886	Prbk.g_01880	Praf.g_00702
OG0001887	Prbk.g_01500	Praf.g_00915
OG0001888	Prbk.g_01713	Praf.g_01025
OG0001891	Prbk.g_01955	Praf.g_01199
OG0001892	Prbk.g_00921	Praf.g_01256
OG0001893	Prbk.g_00069	Praf.g_01288
OG0001894	Prbk.g_02338	Praf.g_01406
OG0001895	Prbk.g_02519	Praf.g_01580
OG0001896	Prbk.g_02585	Praf.g_01644
OG0001897	Prbk.g_00886	Praf.g_02040
OG0001898	Prbk.g_00370	Praf.g_02241
OG0001899	Prbk.g_02149	Praf.g_02612
OG0001900	Prbk.g_02150	Praf.g_02613
OG0001901	Prbk.g_02159	Praf.g_02655
OG0001902	Prbk.g_02255	Praf.g_02761
OG0001915	Prbk.g_00710	Praf.g_01746
OG0001916	Prbk.g_01636	Praf.g_00018
OG0001917	Prbk.g_01635	Praf.g_00019
OG0001918	Prbk.g_00666	Praf.g_02564
OG0001919	Prbk.g_01354	Praf.g_00365
OG0001920	Prbk.g_01446	Praf.g_00467
OG0001921	Prbk.g_02636	Praf.g_01697
OG0001923	Prbk.g_00358	Praf.g_02009
OG0001955	Prbk.g_01759	Praf.g_01120
OG0001967	Prbk.g_01464	Praf.g_00355
OG0001968	Prbk.g_02007	Praf.g_00543
OG0001969	Prbk.g_01670	Praf.g_02038
OG0001969	Prbk.g_00108	Praf.g_00850
OG0001970	Prbk.g_01813	Praf.g_01216
OG0001971	Prbk.g_01814	Praf.g_01217
OG0001972	Prbk.g_02294	Praf.g_01361
OG0001973	Prbk.g_00762	Praf.g_02443
OG0001994	Prbk.g_00745	Praf.g_02425
OG0001995	Prbk.g_01620	Praf.g_00034
OG0001996	Prbk.g_01560	Praf.g_00138
OG0001997	Prbk.g_01491	Praf.g_00168
OG0001998	Prbk.g_01490	Praf.g_00169
OG0001999	Prbk.g_01489	Praf.g_00170
OG0002001	Prbk.g_00356	Praf.g_02006
OG0002001	Prbk.g_00692	Praf.g_02586
OG0002004	Prbk.g_00498	Praf.g_02365
OG0002005	Prbk.g_02241	Praf.g_02747
OG0002006	Prbk.g_02244	Praf.g_02750
OG0002028	Prbk.g_02409	Praf.g_01468
OG0002035	Prbk.g_01352	Praf.g_00363
OG0002036	Prbk.g_01367	Praf.g_00377
OG0002037	Prbk.g_01387	Praf.g_00408
OG0002037	Prbk.g_01388	Praf.g_01847, Praf.g_00409
OG0002038	Prbk.g_02054	Praf.g_00587
OG0002039	Prbk.g_00089	Praf.g_01186
OG0002039	Prbk.g_01330	Praf.g_01096
OG0002040	Prbk.g_00369	Praf.g_02240
OG0002041	Prbk.g_00419	Praf.g_02281
OG0002042	Prbk.g_00497	Praf.g_02364
OG0002042	Prbk.g_00496	Praf.g_02363
OG0002043	Prbk.g_00743	Praf.g_02423
OG0002044	Prbk.g_00689	Praf.g_02584
OG0002068	Prbk.g_01493	Praf.g_00166
OG0002068	Prbk.g_00033	Praf.g_00266
OG0002069	Prbk.g_01940, Prbk.g_00448	Praf.g_00210, Praf.g_01993
OG0002070	Prbk.g_01385	Praf.g_00406
OG0002070	Prbk.g_00642	Praf.g_02541
OG0002071	Prbk.g_02027	Praf.g_00562
OG0002072	Prbk.g_01883	Praf.g_00699
OG0002074	Prbk.g_00600	Praf.g_01321
OG0002075	Prbk.g_00254	Praf.g_01789
OG0002076	Prbk.g_00867	Praf.g_02058
OG0002076	Prbk.g_00482	Praf.g_02348, Praf.g_02060
OG0002078	Prbk.g_01278	Praf.g_02494
OG0002079	Prbk.g_02157	Praf.g_02653
OG0002132	Prbk.g_00540	Praf.g_02401
OG0002143	Prbk.g_00487	Praf.g_02353
OG0002145	Prbk.g_01559	Praf.g_00139
OG0002146	Prbk.g_01992	Praf.g_00527
OG0002147	Prbk.g_01712	Praf.g_01024
OG0002148	Prbk.g_01734	Praf.g_01079
OG0002149	Prbk.g_02445	Praf.g_01504
OG0002151	Prbk.g_00698	Praf.g_01951
OG0002152	Prbk.g_01522	Praf.g_02032, Praf.g_02458
OG0002154	Prbk.g_02243	Praf.g_02749
OG0002192	Prbk.g_02674	Praf.g_00845
OG0002200	Prbk.g_01565	Praf.g_00095
OG0002201	Prbk.g_02382, Prbk.g_01812	Praf.g_01215
OG0002202	Prbk.g_00592	Praf.g_01329
OG0002203	Prbk.g_02508	Praf.g_01571
OG0002205	Prbk.g_02104, Prbk.g_01288	Praf.g_01925
OG0002206	Prbk.g_00437	Praf.g_02299
OG0002207	Prbk.g_00470	Praf.g_02334
OG0002208	Prbk.g_00507, Prbk.g_00508	Praf.g_02373
OG0002284	Prbk.g_02692	Praf.g_00229
OG0002284	Prbk.g_02692	Praf.g_02020
OG0002285	Prbk.g_01511	Praf.g_00395
OG0002286	Prbk.g_01870	Praf.g_00552
OG0002287	Prbk.g_01058	Praf.g_00638
OG0002288	Prbk.g_00168	Praf.g_00816
OG0002289	Prbk.g_00701	Praf.g_00839
OG0002290	Prbk.g_00187	Praf.g_00903
OG0002293	Prbk.g_01847	Praf.g_01255
OG0002294	Prbk.g_02351	Praf.g_01418
OG0002295	Prbk.g_02374	Praf.g_01439
OG0002296	Prbk.g_02405, Prbk.g_02406	Praf.g_01466
OG0002297	Prbk.g_02625	Praf.g_01686
OG0002299	Prbk.g_02117	Praf.g_01901
OG0002300	Prbk.g_00322	Praf.g_01983
OG0002301	Prbk.g_00119	Praf.g_02033, Praf.g_02462
OG0002302	Prbk.g_01671, Prbk.g_00111	Praf.g_02037
OG0002303	Prbk.g_00488	Praf.g_02354
OG0002304	Prbk.g_00490	Praf.g_02355
OG0002305	Prbk.g_00744	Praf.g_02424
OG0002306	Prbk.g_01371	Praf.g_02619, Praf.g_02622, Praf.g_02467
OG0002307	Prbk.g_02206	Praf.g_02701
OG0002308	Prbk.g_02242	Praf.g_02748
OG0002309	Prbk.g_02266	Praf.g_02771
OG0002383	Prbk.g_01545	Praf.g_00127
OG0002384	Prbk.g_01563	Praf.g_00137, Praf.g_00134, Praf.g_00136
OG0002385	Prbk.g_00037	Praf.g_00270, Praf.g_00277
OG0002386	Prbk.g_01074	Praf.g_00653, Praf.g_00275
OG0002387	Prbk.g_01073	Praf.g_00652, Praf.g_00276
OG0002388	Prbk.g_01293	Praf.g_00295, Praf.g_00286, Praf.g_00293
OG0002389	Prbk.g_01469	Praf.g_00347
OG0002390	Prbk.g_01353	Praf.g_01755, Praf.g_00364
OG0002391	Prbk.g_01513	Praf.g_01157, Praf.g_00393
OG0002392	Prbk.g_01380	Praf.g_00401
OG0002393	Prbk.g_01435	Praf.g_00456
OG0002394	Prbk.g_01107	Praf.g_00715
OG0002395	Prbk.g_01138	Praf.g_00748, Praf.g_00747
OG0002396	Prbk.g_00636	Praf.g_00848, Praf.g_02536
OG0002397	Prbk.g_02419	Praf.g_01040
OG0002399	Prbk.g_01721	Praf.g_01067
OG0002401	Prbk.g_01804	Praf.g_01209
