Orthogroup	Prbk	Prba
OG0001132	Prbk.g_00806	Prba.g_00437
OG0001133	Prbk.g_00807	Prba.g_00438
OG0001134	Prbk.g_00808	Prba.g_01048
OG0001135	Prbk.g_00809	Prba.g_01049
OG0001136	Prbk.g_00810	Prba.g_01050
OG0001137	Prbk.g_00811	Prba.g_01051
OG0001138	Prbk.g_00812	Prba.g_01052
OG0001139	Prbk.g_00814	Prba.g_01053
OG0001140	Prbk.g_00816	Prba.g_01054
OG0001141	Prbk.g_00817	Prba.g_01055
OG0001142	Prbk.g_00844	Prba.g_01059
OG0001143	Prbk.g_00845	Prba.g_01060
OG0001144	Prbk.g_00847	Prba.g_01061
OG0001145	Prbk.g_00848	Prba.g_01062
OG0001146	Prbk.g_00849	Prba.g_01063
OG0001147	Prbk.g_00850	Prba.g_01064
OG0001148	Prbk.g_00851	Prba.g_01065
OG0001149	Prbk.g_00506	Prba.g_01067
OG0001150	Prbk.g_00510	Prba.g_01068
OG0001151	Prbk.g_00513	Prba.g_01070
OG0001152	Prbk.g_00514	Prba.g_01071
OG0001153	Prbk.g_00516	Prba.g_01072
OG0001154	Prbk.g_00518	Prba.g_01074
OG0001155	Prbk.g_00521	Prba.g_01076
OG0001156	Prbk.g_00525	Prba.g_01078
OG0001157	Prbk.g_00527	Prba.g_01079
OG0001158	Prbk.g_00529	Prba.g_00753
OG0001159	Prbk.g_00530	Prba.g_00754
OG0001160	Prbk.g_00531	Prba.g_00755
OG0001161	Prbk.g_00215	Prba.g_00756
OG0001162	Prbk.g_00216	Prba.g_00757
OG0001163	Prbk.g_00217	Prba.g_00758
OG0001164	Prbk.g_00218	Prba.g_00759
OG0001165	Prbk.g_00219	Prba.g_00760
OG0001166	Prbk.g_00220	Prba.g_00761
OG0001167	Prbk.g_00231	Prba.g_00762
OG0001168	Prbk.g_00232	Prba.g_00763
OG0001169	Prbk.g_00233	Prba.g_00764
OG0001170	Prbk.g_00235	Prba.g_00766
OG0001171	Prbk.g_00236	Prba.g_00767
OG0001172	Prbk.g_00238	Prba.g_00769
OG0001173	Prbk.g_01482	Prba.g_00771
OG0001174	Prbk.g_01483	Prba.g_00772
OG0001175	Prbk.g_01484	Prba.g_00773
OG0001176	Prbk.g_01494	Prba.g_00774
OG0001177	Prbk.g_01530	Prba.g_00776
OG0001178	Prbk.g_01534	Prba.g_00779
OG0001179	Prbk.g_01535	Prba.g_00780
OG0001180	Prbk.g_01536	Prba.g_00781
OG0001181	Prbk.g_01537	Prba.g_00782
OG0001182	Prbk.g_01538	Prba.g_00783
OG0001183	Prbk.g_01539	Prba.g_00784
OG0001184	Prbk.g_01568	Prba.g_00786
OG0001185	Prbk.g_01571	Prba.g_00789
OG0001186	Prbk.g_01572	Prba.g_00790
OG0001187	Prbk.g_01573	Prba.g_00792
OG0001188	Prbk.g_01576	Prba.g_00793
OG0001189	Prbk.g_01577	Prba.g_00794
OG0001190	Prbk.g_01578	Prba.g_00795
OG0001191	Prbk.g_01580	Prba.g_00796
OG0001192	Prbk.g_01582	Prba.g_00797
OG0001193	Prbk.g_01583	Prba.g_00798
OG0001194	Prbk.g_01585	Prba.g_00799
OG0001195	Prbk.g_01586	Prba.g_00800
OG0001196	Prbk.g_01587	Prba.g_00801
OG0001197	Prbk.g_01588	Prba.g_00802
OG0001198	Prbk.g_01589	Prba.g_00803
OG0001199	Prbk.g_01590	Prba.g_00804
OG0001200	Prbk.g_01592	Prba.g_00805
OG0001201	Prbk.g_01593	Prba.g_00806
OG0001202	Prbk.g_01594	Prba.g_00807
OG0001203	Prbk.g_01596	Prba.g_00809
OG0001204	Prbk.g_01600	Prba.g_00811
OG0001205	Prbk.g_01602	Prba.g_00812
OG0001206	Prbk.g_01603	Prba.g_00813
OG0001207	Prbk.g_02160	Prba.g_00814
OG0001208	Prbk.g_02161	Prba.g_00815
OG0001209	Prbk.g_02162	Prba.g_00816
OG0001210	Prbk.g_02163	Prba.g_00817
OG0001211	Prbk.g_02165	Prba.g_00818
OG0001212	Prbk.g_02166	Prba.g_00819
OG0001213	Prbk.g_02167	Prba.g_00820
OG0001214	Prbk.g_02169	Prba.g_00822
OG0001215	Prbk.g_02171	Prba.g_00823
OG0001216	Prbk.g_02173	Prba.g_00824
OG0001217	Prbk.g_02174	Prba.g_00825
OG0001218	Prbk.g_02175	Prba.g_00826
OG0001219	Prbk.g_02180	Prba.g_00829
OG0001220	Prbk.g_02185	Prba.g_00830
OG0001221	Prbk.g_02207	Prba.g_00833
OG0001222	Prbk.g_02210	Prba.g_00834
OG0001223	Prbk.g_02211	Prba.g_00835
OG0001224	Prbk.g_02213	Prba.g_00836
OG0001225	Prbk.g_02214	Prba.g_00837
OG0001226	Prbk.g_02217	Prba.g_00838
OG0001227	Prbk.g_02218	Prba.g_00839
OG0001228	Prbk.g_02224	Prba.g_00840
OG0001229	Prbk.g_02225	Prba.g_00841
OG0001230	Prbk.g_02226	Prba.g_00842
OG0001231	Prbk.g_02239	Prba.g_00843
OG0001232	Prbk.g_02248	Prba.g_00844
OG0001233	Prbk.g_02249	Prba.g_00845
OG0001234	Prbk.g_02250	Prba.g_00846
OG0001235	Prbk.g_02251	Prba.g_00847
OG0001236	Prbk.g_02253	Prba.g_01777
OG0001237	Prbk.g_02254	Prba.g_01778
OG0001238	Prbk.g_02258	Prba.g_01780
OG0001239	Prbk.g_02260	Prba.g_01781
OG0001240	Prbk.g_02261	Prba.g_01782
OG0001241	Prbk.g_02265	Prba.g_01784
OG0001242	Prbk.g_02267	Prba.g_01785
OG0001243	Prbk.g_02268	Prba.g_01786
OG0001244	Prbk.g_02270	Prba.g_01787
OG0001245	Prbk.g_02272	Prba.g_01788
OG0001246	Prbk.g_02274	Prba.g_01789
OG0001247	Prbk.g_02275	Prba.g_01790
OG0001248	Prbk.g_02276	Prba.g_01791
OG0001249	Prbk.g_02277	Prba.g_01792
OG0001250	Prbk.g_02278	Prba.g_01793
OG0001251	Prbk.g_00028	Prba.g_01880
OG0001252	Prbk.g_00557	Prba.g_01926
OG0001253	Prbk.g_00756	Prba.g_01938
OG0001254	Prbk.g_00418	Prba.g_00498
OG0001255	Prbk.g_00870	Prba.g_00549
OG0001257	Prbk.g_02063	Prba.g_00979
OG0001258	Prbk.g_01861	Prba.g_00963
OG0001259	Prbk.g_01129	Prba.g_01727
OG0001261	Prbk.g_02531	Prba.g_01464
OG0001262	Prbk.g_02554	Prba.g_01448
OG0001264	Prbk.g_02395	Prba.g_01396
OG0001265	Prbk.g_00588	Prba.g_01288
OG0001266	Prbk.g_01682	Prba.g_01240
OG0001267	Prbk.g_01776	Prba.g_00080
OG0001268	Prbk.g_01021	Prba.g_00067
OG0001269	Prbk.g_01198	Prba.g_00213
OG0001270	Prbk.g_02664	Prba.g_00348
OG0001271	Prbk.g_01999	Prba.g_00337
OG0001272	Prbk.g_01841	Prba.g_00295
OG0001273	Prbk.g_01059	Prba.g_00294
OG0001274	Prbk.g_01788	Prba.g_00289
OG0001275	Prbk.g_02082	Prba.g_00272
OG0001276	Prbk.g_02424	Prba.g_00262
OG0001278	Prbk.g_00920	Prba.g_00234
OG0001279	Prbk.g_00915	Prba.g_00230
OG0001280	Prbk.g_00912	Prba.g_00227
OG0001281	Prbk.g_01908	Prba.g_00360
OG0001282	Prbk.g_00901	Prba.g_00385
OG0001283	Prbk.g_00524	Prba.g_01077
OG0001284	Prbk.g_01533	Prba.g_00778
OG0001285	Prbk.g_01598	Prba.g_00810
OG0001286	Prbk.g_02263	Prba.g_01783
OG0001288	Prbk.g_00327	Prba.g_01024
OG0001290	Prbk.g_01618	Prba.g_01823
OG0001291	Prbk.g_01317	Prba.g_01859
OG0001292	Prbk.g_01314	Prba.g_01862
OG0001293	Prbk.g_01312	Prba.g_01864
OG0001294	Prbk.g_00027	Prba.g_01881
OG0001295	Prbk.g_00200	Prba.g_01907
OG0001296	Prbk.g_00541	Prba.g_01913
OG0001297	Prbk.g_01254	Prba.g_00655
OG0001298	Prbk.g_01013	Prba.g_00462
OG0001299	Prbk.g_01000	Prba.g_00471
OG0001300	Prbk.g_00303	Prba.g_00867
OG0001301	Prbk.g_02633	Prba.g_01680
OG0001303	Prbk.g_01205	Prba.g_01547
OG0001304	Prbk.g_00065	Prba.g_01273
OG0001305	Prbk.g_00060	Prba.g_01268
OG0001306	Prbk.g_02247	Prba.g_01232
OG0001307	Prbk.g_02413	Prba.g_01223
OG0001308	Prbk.g_01664	Prba.g_00737
OG0001309	Prbk.g_01601	Prba.g_00735
OG0001310	Prbk.g_01692	Prba.g_00724
OG0001311	Prbk.g_00134	Prba.g_00035
OG0001312	Prbk.g_01197	Prba.g_00212
OG0001313	Prbk.g_01637	Prba.g_00291
OG0001314	Prbk.g_01433	Prba.g_00597
OG0001315	Prbk.g_01382	Prba.g_00563
OG0001316	Prbk.g_00517	Prba.g_01073
OG0001319	Prbk.g_01519	Prba.g_00457
OG0001320	Prbk.g_01098	Prba.g_00994
OG0001324	Prbk.g_02659	Prba.g_01215
OG0001326	Prbk.g_01737	Prba.g_01164
OG0001327	Prbk.g_01193	Prba.g_01166
OG0001328	Prbk.g_01177	Prba.g_01197
OG0001329	Prbk.g_02256	Prba.g_00176
OG0001331	Prbk.g_00914	Prba.g_00229
OG0001333	Prbk.g_00802	Prba.g_00433
OG0001335	Prbk.g_01595	Prba.g_00808
OG0001336	Prbk.g_00543	Prba.g_01916
OG0001337	Prbk.g_00198	Prba.g_01906
OG0001339	Prbk.g_01250	Prba.g_00659
OG0001340	Prbk.g_01007	Prba.g_00467
OG0001341	Prbk.g_00381	Prba.g_00479
OG0001342	Prbk.g_00417	Prba.g_00497
OG0001343	Prbk.g_00877	Prba.g_00555
OG0001344	Prbk.g_00707	Prba.g_00872
OG0001345	Prbk.g_00330	Prba.g_01027
OG0001346	Prbk.g_02110	Prba.g_00989
OG0001347	Prbk.g_02067	Prba.g_00975
OG0001348	Prbk.g_01044	Prba.g_00957
OG0001350	Prbk.g_01053	Prba.g_00947
OG0001351	Prbk.g_01114	Prba.g_01739
OG0001353	Prbk.g_00651	Prba.g_01614
OG0001355	Prbk.g_02538	Prba.g_01458
OG0001357	Prbk.g_00570	Prba.g_01309
OG0001358	Prbk.g_00587	Prba.g_01289
OG0001361	Prbk.g_00176	Prba.g_00013
OG0001362	Prbk.g_01933	Prba.g_01136
OG0001366	Prbk.g_01416	Prba.g_00583
OG0001367	Prbk.g_00834, Prbk.g_00821	Prba.g_00374
OG0001368	Prbk.g_01532	Prba.g_00777
OG0001369	Prbk.g_00589	Prba.g_01287
OG0001375	Prbk.g_00553	Prba.g_01923
OG0001378	Prbk.g_00407	Prba.g_00490
OG0001381	Prbk.g_00300	Prba.g_01007
OG0001384	Prbk.g_01062	Prba.g_00942
OG0001396	Prbk.g_02365	Prba.g_01305
OG0001412	Prbk.g_02354	Prba.g_01356
OG0001413	Prbk.g_01462, Prbk.g_01351, Prbk.g_02675, Prbk.g_01732	Prba.g_00002
OG0001415	Prbk.g_00852	Prba.g_00542
OG0001416	Prbk.g_01064	Prba.g_00940
OG0001425	Prbk.g_00623	Prba.g_00277
OG0001426	Prbk.g_02257	Prba.g_01779
OG0001429	Prbk.g_02308	Prba.g_01327
OG0001430	Prbk.g_01656	Prba.g_01296
OG0001436	Prbk.g_02191	Prba.g_01535
OG0001438	Prbk.g_02607	Prba.g_01697
OG0001439	Prbk.g_02529	Prba.g_01467
OG0001442	Prbk.g_01661	Prba.g_00104, Prba.g_00721
OG0001448	Prbk.g_01694	Prba.g_00265
OG0001452	Prbk.g_02177	Prba.g_00828
OG0001453	Prbk.g_01742	Prba.g_00254
OG0001455	Prbk.g_01663, Prbk.g_01668	Prba.g_00921, Prba.g_01046
OG0001467	Prbk.g_00256	Prba.g_00716
OG0001470	Prbk.g_00469	Prba.g_00536
OG0001471	Prbk.g_02513	Prba.g_01042
OG0001472	Prbk.g_01828	Prba.g_01437
OG0001474	Prbk.g_02227	Prba.g_01426
OG0001475	Prbk.g_02184	Prba.g_01255
OG0001476	Prbk.g_02183	Prba.g_01254
OG0001477	Prbk.g_02182	Prba.g_01253
OG0001478	Prbk.g_01771	Prba.g_01247
OG0001479	Prbk.g_00123	Prba.g_01220
OG0001480	Prbk.g_00337	Prba.g_00750
OG0001481	Prbk.g_00102	Prba.g_00047
OG0001483	Prbk.g_01191	Prba.g_01186
OG0001486	Prbk.g_02441	Prba.g_01376
OG0001487	Prbk.g_02612	Prba.g_01540
OG0001489	Prbk.g_00833	Prba.g_00869
OG0001493	Prbk.g_02228	Prba.g_01425
OG0001494	Prbk.g_02229	Prba.g_01424
OG0001495	Prbk.g_02230	Prba.g_01423
OG0001496	Prbk.g_02231	Prba.g_01422
OG0001497	Prbk.g_02232	Prba.g_01421
OG0001498	Prbk.g_02233	Prba.g_01420
OG0001499	Prbk.g_02234	Prba.g_01419
OG0001500	Prbk.g_02235	Prba.g_01418
OG0001501	Prbk.g_02236	Prba.g_01417
OG0001502	Prbk.g_02237	Prba.g_01416
OG0001503	Prbk.g_02238	Prba.g_01415
OG0001508	Prbk.g_02665	Prba.g_00286
OG0001512	Prbk.g_01101, Prbk.g_01335	Prba.g_01118
OG0001513	Prbk.g_00013, Prbk.g_01932	Prba.g_01893
OG0001525	Prbk.g_01180	Prba.g_01002
OG0001532	Prbk.g_01611	Prba.g_01827
OG0001542	Prbk.g_01476	Prba.g_00281
OG0001592	Prbk.g_01465	Prba.g_00896
OG0001596	Prbk.g_02008	Prba.g_01550
OG0001606	Prbk.g_00878	Prba.g_00556
OG0001621	Prbk.g_00832	Prba.g_01542
OG0001623	Prbk.g_00875	Prba.g_00553
OG0001695	Prbk.g_01564	Prba.g_00162
OG0001713	Prbk.g_01567	Prba.g_00174
OG0001875	Prbk.g_02521	Prba.g_00917
OG0001876	Prbk.g_02377	Prba.g_00914
OG0001882	Prbk.g_02658	Prba.g_00244
OG0002035	Prbk.g_01352	Prba.g_01119
OG0002137	Prbk.g_00532	Prba.g_00156
OG0002148	Prbk.g_01734	Prba.g_01212
OG0002215	Prbk.g_00533	Prba.g_00127
OG0004301	Prbk.g_01859	Prba.g_00621
