Orthogroup	Prbk	Prab
OG0001139	Prbk.g_00814	Prab.g_01817
OG0001140	Prbk.g_00816	Prab.g_01818
OG0001141	Prbk.g_00817	Prab.g_01819
OG0001142	Prbk.g_00844	Prab.g_01822
OG0001143	Prbk.g_00845	Prab.g_01823
OG0001144	Prbk.g_00847	Prab.g_01824
OG0001145	Prbk.g_00848	Prab.g_01825
OG0001146	Prbk.g_00849	Prab.g_01826
OG0001147	Prbk.g_00850	Prab.g_01827
OG0001148	Prbk.g_00851	Prab.g_01828
OG0001149	Prbk.g_00506	Prab.g_01830
OG0001150	Prbk.g_00510	Prab.g_01831
OG0001151	Prbk.g_00513	Prab.g_01833
OG0001152	Prbk.g_00514	Prab.g_01834
OG0001153	Prbk.g_00516	Prab.g_01835
OG0001154	Prbk.g_00518	Prab.g_01836
OG0001155	Prbk.g_00521	Prab.g_01838
OG0001156	Prbk.g_00525	Prab.g_01840
OG0001157	Prbk.g_00527	Prab.g_01841
OG0001158	Prbk.g_00529	Prab.g_01843
OG0001159	Prbk.g_00530	Prab.g_01844
OG0001160	Prbk.g_00531	Prab.g_01845
OG0001161	Prbk.g_00215	Prab.g_01846
OG0001162	Prbk.g_00216	Prab.g_01847
OG0001163	Prbk.g_00217	Prab.g_01848
OG0001164	Prbk.g_00218	Prab.g_01849
OG0001165	Prbk.g_00219	Prab.g_01850
OG0001166	Prbk.g_00220	Prab.g_01851
OG0001167	Prbk.g_00231	Prab.g_01852
OG0001168	Prbk.g_00232	Prab.g_01853
OG0001169	Prbk.g_00233	Prab.g_01854
OG0001170	Prbk.g_00235	Prab.g_01855
OG0001171	Prbk.g_00236	Prab.g_01856
OG0001172	Prbk.g_00238	Prab.g_01858
OG0001173	Prbk.g_01482	Prab.g_01860
OG0001174	Prbk.g_01483	Prab.g_01861
OG0001175	Prbk.g_01484	Prab.g_01862
OG0001176	Prbk.g_01494	Prab.g_01863
OG0001177	Prbk.g_01530	Prab.g_01865
OG0001178	Prbk.g_01534	Prab.g_01868
OG0001179	Prbk.g_01535	Prab.g_01869
OG0001180	Prbk.g_01536	Prab.g_01870
OG0001181	Prbk.g_01537	Prab.g_01871
OG0001182	Prbk.g_01538	Prab.g_01872
OG0001183	Prbk.g_01539	Prab.g_01873
OG0001184	Prbk.g_01568	Prab.g_01875
OG0001185	Prbk.g_01571	Prab.g_01879
OG0001186	Prbk.g_01572	Prab.g_01880
OG0001187	Prbk.g_01573	Prab.g_01881
OG0001188	Prbk.g_01576	Prab.g_01882
OG0001189	Prbk.g_01577	Prab.g_01883
OG0001190	Prbk.g_01578	Prab.g_01884
OG0001191	Prbk.g_01580	Prab.g_01885
OG0001192	Prbk.g_01582	Prab.g_01886
OG0001193	Prbk.g_01583	Prab.g_01887
OG0001194	Prbk.g_01585	Prab.g_01888
OG0001195	Prbk.g_01586	Prab.g_01889
OG0001196	Prbk.g_01587	Prab.g_01890
OG0001197	Prbk.g_01588	Prab.g_01891
OG0001198	Prbk.g_01589	Prab.g_01892
OG0001199	Prbk.g_01590	Prab.g_01893
OG0001200	Prbk.g_01592	Prab.g_01894
OG0001201	Prbk.g_01593	Prab.g_01895
OG0001202	Prbk.g_01594	Prab.g_01896
OG0001203	Prbk.g_01596	Prab.g_01898
OG0001204	Prbk.g_01600	Prab.g_01900
OG0001205	Prbk.g_01602	Prab.g_01901
OG0001206	Prbk.g_01603	Prab.g_01902
OG0001207	Prbk.g_02160	Prab.g_01903
OG0001208	Prbk.g_02161	Prab.g_01904
OG0001209	Prbk.g_02162	Prab.g_01905
OG0001210	Prbk.g_02163	Prab.g_01906
OG0001211	Prbk.g_02165	Prab.g_01907
OG0001212	Prbk.g_02166	Prab.g_01908
OG0001213	Prbk.g_02167	Prab.g_01909
OG0001214	Prbk.g_02169	Prab.g_01911
OG0001215	Prbk.g_02171	Prab.g_01912
OG0001216	Prbk.g_02173	Prab.g_01913
OG0001217	Prbk.g_02174	Prab.g_01914
OG0001218	Prbk.g_02175	Prab.g_01915
OG0001219	Prbk.g_02180	Prab.g_01918
OG0001220	Prbk.g_02185	Prab.g_01919
OG0001221	Prbk.g_02207	Prab.g_01922
OG0001222	Prbk.g_02210	Prab.g_01923
OG0001223	Prbk.g_02211	Prab.g_01924
OG0001224	Prbk.g_02213	Prab.g_01925
OG0001225	Prbk.g_02214	Prab.g_01926
OG0001226	Prbk.g_02217	Prab.g_01927
OG0001227	Prbk.g_02218	Prab.g_01928
OG0001228	Prbk.g_02224	Prab.g_01929
OG0001229	Prbk.g_02225	Prab.g_01930
OG0001230	Prbk.g_02226	Prab.g_01931
OG0001231	Prbk.g_02239	Prab.g_01932
OG0001232	Prbk.g_02248	Prab.g_01933
OG0001233	Prbk.g_02249	Prab.g_01934
OG0001234	Prbk.g_02250	Prab.g_01935
OG0001235	Prbk.g_02251	Prab.g_01936
OG0001236	Prbk.g_02253	Prab.g_01938
OG0001237	Prbk.g_02254	Prab.g_01939
OG0001238	Prbk.g_02258	Prab.g_01941
OG0001239	Prbk.g_02260	Prab.g_01942
OG0001240	Prbk.g_02261	Prab.g_01943
OG0001241	Prbk.g_02265	Prab.g_01945
OG0001242	Prbk.g_02267	Prab.g_01947
OG0001243	Prbk.g_02268	Prab.g_01948
OG0001244	Prbk.g_02270	Prab.g_01949
OG0001245	Prbk.g_02272	Prab.g_01950
OG0001246	Prbk.g_02274	Prab.g_01951
OG0001247	Prbk.g_02275	Prab.g_01952
OG0001248	Prbk.g_02276	Prab.g_01953
OG0001249	Prbk.g_02277	Prab.g_01954
OG0001250	Prbk.g_02278	Prab.g_01955
OG0001252	Prbk.g_00557	Prab.g_00128
OG0001253	Prbk.g_00756	Prab.g_00141
OG0001254	Prbk.g_00418	Prab.g_00269
OG0001255	Prbk.g_00870	Prab.g_00321
OG0001256	Prbk.g_01851	Prab.g_01624
OG0001257	Prbk.g_02063	Prab.g_00486
OG0001258	Prbk.g_01861	Prab.g_00502
OG0001259	Prbk.g_01129	Prab.g_00594
OG0001261	Prbk.g_02531	Prab.g_00874
OG0001262	Prbk.g_02554	Prab.g_00890
OG0001264	Prbk.g_02395	Prab.g_01069
OG0001265	Prbk.g_00588	Prab.g_00953
OG0001266	Prbk.g_01682	Prab.g_01120
OG0001267	Prbk.g_01776	Prab.g_01203
OG0001268	Prbk.g_01021	Prab.g_01216
OG0001270	Prbk.g_02664	Prab.g_01506
OG0001271	Prbk.g_01999	Prab.g_01517
OG0001272	Prbk.g_01841	Prab.g_01561
OG0001273	Prbk.g_01059	Prab.g_01562
OG0001274	Prbk.g_01788	Prab.g_01567
OG0001275	Prbk.g_02082	Prab.g_01592
OG0001278	Prbk.g_00920	Prab.g_01661
OG0001279	Prbk.g_00915	Prab.g_01665
OG0001280	Prbk.g_00912	Prab.g_01668
OG0001281	Prbk.g_01908	Prab.g_01734
OG0001282	Prbk.g_00901	Prab.g_01758
OG0001283	Prbk.g_00524	Prab.g_01839
OG0001284	Prbk.g_01533	Prab.g_01867
OG0001285	Prbk.g_01598	Prab.g_01899
OG0001286	Prbk.g_02263	Prab.g_01944
OG0001287	Prbk.g_01331, Prbk.g_02697	Prab.g_00379
OG0001288	Prbk.g_00327	Prab.g_00440
OG0001290	Prbk.g_01618	Prab.g_00030
OG0001291	Prbk.g_01317	Prab.g_00063
OG0001292	Prbk.g_01314	Prab.g_00066
OG0001293	Prbk.g_01312	Prab.g_00068
OG0001294	Prbk.g_00027	Prab.g_00084
OG0001295	Prbk.g_00200	Prab.g_00110
OG0001297	Prbk.g_01254	Prab.g_00190
OG0001298	Prbk.g_01013	Prab.g_00233
OG0001299	Prbk.g_01000	Prab.g_00242
OG0001300	Prbk.g_00303	Prab.g_00362
OG0001301	Prbk.g_02633	Prab.g_00642
OG0001303	Prbk.g_01205	Prab.g_00776
OG0001304	Prbk.g_00065	Prab.g_00938
OG0001306	Prbk.g_02247	Prab.g_01127
OG0001307	Prbk.g_02413	Prab.g_01137
OG0001308	Prbk.g_01664	Prab.g_01162
OG0001309	Prbk.g_01601	Prab.g_01164
OG0001310	Prbk.g_01692	Prab.g_01174
OG0001311	Prbk.g_00134	Prab.g_01247
OG0001313	Prbk.g_01637	Prab.g_01565
OG0001314	Prbk.g_01433	Prab.g_01692
OG0001315	Prbk.g_01382	Prab.g_01726
OG0001320	Prbk.g_01098	Prab.g_00472
OG0001324	Prbk.g_02659	Prab.g_01145
OG0001328	Prbk.g_01177	Prab.g_01331
OG0001329	Prbk.g_02256	Prab.g_01381
OG0001331	Prbk.g_00914	Prab.g_01666
OG0001332	Prbk.g_01406	Prab.g_01715
OG0001333	Prbk.g_00802	Prab.g_01806
OG0001335	Prbk.g_01595	Prab.g_01897
OG0001337	Prbk.g_00198	Prab.g_00109
OG0001339	Prbk.g_01250	Prab.g_00194
OG0001340	Prbk.g_01007	Prab.g_00238
OG0001341	Prbk.g_00381	Prab.g_00250
OG0001342	Prbk.g_00417	Prab.g_00268
OG0001343	Prbk.g_00877	Prab.g_00326
OG0001344	Prbk.g_00707	Prab.g_00366
OG0001345	Prbk.g_00330	Prab.g_00437
OG0001346	Prbk.g_02110	Prab.g_00476
OG0001347	Prbk.g_02067	Prab.g_00490
OG0001348	Prbk.g_01044	Prab.g_00508
OG0001350	Prbk.g_01053	Prab.g_00518
OG0001351	Prbk.g_01114	Prab.g_00581
OG0001353	Prbk.g_00651	Prab.g_00710
OG0001355	Prbk.g_02538	Prab.g_00880
OG0001357	Prbk.g_00570	Prab.g_00982
OG0001358	Prbk.g_00587	Prab.g_00954
OG0001361	Prbk.g_00176	Prab.g_01269
OG0001362	Prbk.g_01933	Prab.g_01590
OG0001366	Prbk.g_01416	Prab.g_01706
OG0001367	Prbk.g_00834, Prbk.g_00821	Prab.g_01748
OG0001368	Prbk.g_01532	Prab.g_01866
OG0001369	Prbk.g_00589	Prab.g_00952
OG0001375	Prbk.g_00553	Prab.g_00125
OG0001378	Prbk.g_00407	Prab.g_00261
OG0001380	Prbk.g_01039	Prab.g_01626
OG0001384	Prbk.g_01062	Prab.g_00523
OG0001396	Prbk.g_02365	Prab.g_00749
OG0001410	Prbk.g_00671	Prab.g_01595
OG0001412	Prbk.g_02354	Prab.g_01029
OG0001413	Prbk.g_01462, Prbk.g_01351, Prbk.g_02675, Prbk.g_01732	Prab.g_01648
OG0001415	Prbk.g_00852	Prab.g_00314
OG0001416	Prbk.g_01064	Prab.g_00525
OG0001425	Prbk.g_00623	Prab.g_01581
OG0001426	Prbk.g_02257	Prab.g_01940
OG0001429	Prbk.g_02308	Prab.g_01000
OG0001430	Prbk.g_01656	Prab.g_00961
OG0001436	Prbk.g_02191	Prab.g_00793
OG0001438	Prbk.g_02607	Prab.g_00624
OG0001439	Prbk.g_02529	Prab.g_00872
OG0001442	Prbk.g_01661	Prab.g_01178
OG0001448	Prbk.g_01694	Prab.g_01603
OG0001451	Prbk.g_02679, Prbk.g_01945	Prab.g_00406
OG0001452	Prbk.g_02177	Prab.g_01917
OG0001456	Prbk.g_01128	Prab.g_00593
OG0001466	Prbk.g_00625	Prab.g_00769
OG0001467	Prbk.g_00256	Prab.g_01463
OG0001470	Prbk.g_00469	Prab.g_00308
OG0001471	Prbk.g_02513	Prab.g_00426
OG0001474	Prbk.g_02227	Prab.g_01099
OG0001475	Prbk.g_02184	Prab.g_01105
OG0001476	Prbk.g_02183	Prab.g_01106
OG0001477	Prbk.g_02182	Prab.g_01107
OG0001478	Prbk.g_01771	Prab.g_01113
OG0001479	Prbk.g_00123	Prab.g_01140
OG0001480	Prbk.g_00337	Prab.g_01149
OG0001481	Prbk.g_00102	Prab.g_01235
OG0001483	Prbk.g_01191	Prab.g_01320
OG0001486	Prbk.g_02441	Prab.g_01049
OG0001493	Prbk.g_02228	Prab.g_01098
OG0001494	Prbk.g_02229	Prab.g_01097
OG0001495	Prbk.g_02230	Prab.g_01096
OG0001496	Prbk.g_02231	Prab.g_01095
OG0001497	Prbk.g_02232	Prab.g_01094
OG0001498	Prbk.g_02233	Prab.g_01093
OG0001499	Prbk.g_02234	Prab.g_01092
OG0001500	Prbk.g_02235	Prab.g_01091
OG0001501	Prbk.g_02236	Prab.g_01090
OG0001502	Prbk.g_02237	Prab.g_01089
OG0001503	Prbk.g_02238	Prab.g_01088
OG0001504	Prbk.g_02437	Prab.g_01053
OG0001508	Prbk.g_02665	Prab.g_01570
OG0001513	Prbk.g_00013, Prbk.g_01932	Prab.g_00096
OG0001525	Prbk.g_01180	Prab.g_00464
OG0001532	Prbk.g_01611	Prab.g_00034
OG0001542	Prbk.g_01476	Prab.g_01575
OG0001574	Prbk.g_01332	Prab.g_00415
OG0001587	Prbk.g_00296	Prab.g_01286
OG0001588	Prbk.g_00922	Prab.g_01604
OG0001590	Prbk.g_00432	Prab.g_00281
OG0001592	Prbk.g_01465	Prab.g_00389
OG0001606	Prbk.g_00878	Prab.g_00327
OG0001709	Prbk.g_02058, Prbk.g_01286	Prab.g_00784
OG0001795	Prbk.g_01878	Prab.g_00567
OG0001822	Prbk.g_00414	Prab.g_01411
OG0001915	Prbk.g_00710	Prab.g_01589
OG0001955	Prbk.g_01759	Prab.g_00398
OG0002132	Prbk.g_00540	Prab.g_01383
