Orthogroup	Prbk	Prap
OG0001130	Prbk.g_00804	Prap.g_01636
OG0001131	Prbk.g_00805	Prap.g_01635
OG0001132	Prbk.g_00806	Prap.g_01634
OG0001133	Prbk.g_00807	Prap.g_01633
OG0001134	Prbk.g_00808	Prap.g_01632
OG0001135	Prbk.g_00809	Prap.g_01631
OG0001136	Prbk.g_00810	Prap.g_01630
OG0001137	Prbk.g_00811	Prap.g_01629
OG0001138	Prbk.g_00812	Prap.g_01628
OG0001139	Prbk.g_00814	Prap.g_01626
OG0001140	Prbk.g_00816	Prap.g_01625
OG0001141	Prbk.g_00817	Prap.g_01624
OG0001142	Prbk.g_00844	Prap.g_01620
OG0001143	Prbk.g_00845	Prap.g_01619
OG0001144	Prbk.g_00847	Prap.g_01618
OG0001145	Prbk.g_00848	Prap.g_01617
OG0001146	Prbk.g_00849	Prap.g_01616
OG0001147	Prbk.g_00850	Prap.g_01615
OG0001148	Prbk.g_00851	Prap.g_01614
OG0001149	Prbk.g_00506	Prap.g_01612
OG0001150	Prbk.g_00510	Prap.g_01611
OG0001151	Prbk.g_00513	Prap.g_01607
OG0001152	Prbk.g_00514	Prap.g_01606
OG0001153	Prbk.g_00516	Prap.g_01605
OG0001154	Prbk.g_00518	Prap.g_01603
OG0001155	Prbk.g_00521	Prap.g_01601
OG0001156	Prbk.g_00525	Prap.g_01599
OG0001157	Prbk.g_00527	Prap.g_01597
OG0001158	Prbk.g_00529	Prap.g_01595
OG0001159	Prbk.g_00530	Prap.g_01594
OG0001160	Prbk.g_00531	Prap.g_01593
OG0001161	Prbk.g_00215	Prap.g_01592
OG0001162	Prbk.g_00216	Prap.g_01591
OG0001163	Prbk.g_00217	Prap.g_01590
OG0001164	Prbk.g_00218	Prap.g_01589
OG0001165	Prbk.g_00219	Prap.g_01588
OG0001166	Prbk.g_00220	Prap.g_01587
OG0001167	Prbk.g_00231	Prap.g_01585
OG0001168	Prbk.g_00232	Prap.g_01584
OG0001169	Prbk.g_00233	Prap.g_01583
OG0001170	Prbk.g_00235	Prap.g_01582
OG0001171	Prbk.g_00236	Prap.g_01581
OG0001172	Prbk.g_00238	Prap.g_01579
OG0001173	Prbk.g_01482	Prap.g_01577
OG0001174	Prbk.g_01483	Prap.g_01576
OG0001175	Prbk.g_01484	Prap.g_01575
OG0001176	Prbk.g_01494	Prap.g_01573
OG0001177	Prbk.g_01530	Prap.g_01571
OG0001178	Prbk.g_01534	Prap.g_01568
OG0001179	Prbk.g_01535	Prap.g_01567
OG0001180	Prbk.g_01536	Prap.g_01566
OG0001181	Prbk.g_01537	Prap.g_01565
OG0001182	Prbk.g_01538	Prap.g_01564
OG0001183	Prbk.g_01539	Prap.g_01563
OG0001184	Prbk.g_01568	Prap.g_01561
OG0001185	Prbk.g_01571	Prap.g_01559
OG0001186	Prbk.g_01572	Prap.g_01558
OG0001187	Prbk.g_01573	Prap.g_01557
OG0001188	Prbk.g_01576	Prap.g_01556
OG0001189	Prbk.g_01577	Prap.g_01555
OG0001190	Prbk.g_01578	Prap.g_01554
OG0001191	Prbk.g_01580	Prap.g_01553
OG0001192	Prbk.g_01582	Prap.g_01552
OG0001193	Prbk.g_01583	Prap.g_01551
OG0001194	Prbk.g_01585	Prap.g_01550
OG0001195	Prbk.g_01586	Prap.g_01549
OG0001196	Prbk.g_01587	Prap.g_01548
OG0001197	Prbk.g_01588	Prap.g_01547
OG0001198	Prbk.g_01589	Prap.g_01546
OG0001199	Prbk.g_01590	Prap.g_01545
OG0001200	Prbk.g_01592	Prap.g_01544
OG0001201	Prbk.g_01593	Prap.g_01543
OG0001202	Prbk.g_01594	Prap.g_01542
OG0001203	Prbk.g_01596	Prap.g_01541
OG0001204	Prbk.g_01600	Prap.g_01539
OG0001205	Prbk.g_01602	Prap.g_01537
OG0001206	Prbk.g_01603	Prap.g_01536
OG0001207	Prbk.g_02160	Prap.g_01535
OG0001208	Prbk.g_02161	Prap.g_01534
OG0001209	Prbk.g_02162	Prap.g_01533
OG0001210	Prbk.g_02163	Prap.g_01532
OG0001211	Prbk.g_02165	Prap.g_01531
OG0001212	Prbk.g_02166	Prap.g_01530
OG0001213	Prbk.g_02167	Prap.g_01529
OG0001214	Prbk.g_02169	Prap.g_01527
OG0001215	Prbk.g_02171	Prap.g_01526
OG0001216	Prbk.g_02173	Prap.g_01525
OG0001217	Prbk.g_02174	Prap.g_01524
OG0001218	Prbk.g_02175	Prap.g_01523
OG0001219	Prbk.g_02180	Prap.g_01520
OG0001220	Prbk.g_02185	Prap.g_01519
OG0001221	Prbk.g_02207	Prap.g_01515
OG0001222	Prbk.g_02210	Prap.g_01514
OG0001223	Prbk.g_02211	Prap.g_01513
OG0001224	Prbk.g_02213	Prap.g_01511
OG0001225	Prbk.g_02214	Prap.g_01510
OG0001226	Prbk.g_02217	Prap.g_01509
OG0001227	Prbk.g_02218	Prap.g_01508
OG0001228	Prbk.g_02224	Prap.g_01507
OG0001229	Prbk.g_02225	Prap.g_01506
OG0001230	Prbk.g_02226	Prap.g_01505
OG0001231	Prbk.g_02239	Prap.g_01504
OG0001232	Prbk.g_02248	Prap.g_01501
OG0001233	Prbk.g_02249	Prap.g_01500
OG0001234	Prbk.g_02250	Prap.g_01499
OG0001235	Prbk.g_02251	Prap.g_01498
OG0001236	Prbk.g_02253	Prap.g_01496
OG0001237	Prbk.g_02254	Prap.g_01495
OG0001238	Prbk.g_02258	Prap.g_01492
OG0001239	Prbk.g_02260	Prap.g_01491
OG0001240	Prbk.g_02261	Prap.g_01490
OG0001241	Prbk.g_02265	Prap.g_01874
OG0001242	Prbk.g_02267	Prap.g_01873
OG0001243	Prbk.g_02268	Prap.g_01872
OG0001244	Prbk.g_02270	Prap.g_01871
OG0001245	Prbk.g_02272	Prap.g_01870
OG0001246	Prbk.g_02274	Prap.g_01869
OG0001247	Prbk.g_02275	Prap.g_01868
OG0001248	Prbk.g_02276	Prap.g_00056
OG0001249	Prbk.g_02277	Prap.g_00055
OG0001250	Prbk.g_02278	Prap.g_00054
OG0001251	Prbk.g_00028	Prap.g_01086
OG0001252	Prbk.g_00557	Prap.g_01036
OG0001253	Prbk.g_00756	Prap.g_01021
OG0001254	Prbk.g_00418	Prap.g_01429
OG0001255	Prbk.g_00870	Prap.g_01373
OG0001257	Prbk.g_02063	Prap.g_01285
OG0001258	Prbk.g_01861	Prap.g_01269
OG0001259	Prbk.g_01129	Prap.g_01178
OG0001261	Prbk.g_02531	Prap.g_00747
OG0001262	Prbk.g_02554	Prap.g_00730
OG0001264	Prbk.g_02395	Prap.g_00859
OG0001265	Prbk.g_00588	Prap.g_00300
OG0001266	Prbk.g_01682	Prap.g_01129
OG0001267	Prbk.g_01776	Prap.g_00474
OG0001268	Prbk.g_01021	Prap.g_00459
OG0001269	Prbk.g_01198	Prap.g_01927
OG0001270	Prbk.g_02664	Prap.g_00164
OG0001271	Prbk.g_01999	Prap.g_00177
OG0001272	Prbk.g_01841	Prap.g_01120
OG0001273	Prbk.g_01059	Prap.g_00238
OG0001274	Prbk.g_01788	Prap.g_01907
OG0001275	Prbk.g_02082	Prap.g_00531
OG0001276	Prbk.g_02424	Prap.g_00321
OG0001278	Prbk.g_00920	Prap.g_01788
OG0001279	Prbk.g_00915	Prap.g_01784
OG0001280	Prbk.g_00912	Prap.g_01781
OG0001281	Prbk.g_01908	Prap.g_01710
OG0001282	Prbk.g_00901	Prap.g_01774
OG0001283	Prbk.g_00524	Prap.g_01600
OG0001284	Prbk.g_01533	Prap.g_01569
OG0001285	Prbk.g_01598	Prap.g_01540
OG0001286	Prbk.g_02263	Prap.g_01488
OG0001287	Prbk.g_01331, Prbk.g_02697	Prap.g_01906
OG0001288	Prbk.g_00327	Prap.g_01329
OG0001290	Prbk.g_01618	Prap.g_00924
OG0001291	Prbk.g_01317	Prap.g_00879
OG0001292	Prbk.g_01314	Prap.g_00876
OG0001294	Prbk.g_00027	Prap.g_01085
OG0001295	Prbk.g_00200	Prap.g_01055
OG0001296	Prbk.g_00541	Prap.g_01048
OG0001297	Prbk.g_01254	Prap.g_00970
OG0001298	Prbk.g_01013	Prap.g_01468
OG0001299	Prbk.g_01000	Prap.g_01459
OG0001300	Prbk.g_00303	Prap.g_00541
OG0001301	Prbk.g_02633	Prap.g_00390
OG0001303	Prbk.g_01205	Prap.g_00519
OG0001304	Prbk.g_00065	Prap.g_00699
OG0001305	Prbk.g_00060	Prap.g_00704
OG0001306	Prbk.g_02247	Prap.g_01502
OG0001307	Prbk.g_02413	Prap.g_00542
OG0001308	Prbk.g_01664	Prap.g_00228
OG0001309	Prbk.g_01601	Prap.g_01538
OG0001310	Prbk.g_01692	Prap.g_00035
OG0001311	Prbk.g_00134	Prap.g_00423
OG0001312	Prbk.g_01197	Prap.g_01926
OG0001313	Prbk.g_01637	Prap.g_01344
OG0001315	Prbk.g_01382	Prap.g_01720
OG0001316	Prbk.g_00517	Prap.g_01604
OG0001319	Prbk.g_01519	Prap.g_01474
OG0001320	Prbk.g_01098	Prap.g_01919
OG0001324	Prbk.g_02659	Prap.g_00647
OG0001326	Prbk.g_01737	Prap.g_01911
OG0001327	Prbk.g_01193	Prap.g_00227
OG0001328	Prbk.g_01177	Prap.g_00566
OG0001329	Prbk.g_02256	Prap.g_01493
OG0001331	Prbk.g_00914	Prap.g_01783
OG0001332	Prbk.g_01406	Prap.g_01731
OG0001333	Prbk.g_00802	Prap.g_01638
OG0001336	Prbk.g_00543	Prap.g_01046
OG0001337	Prbk.g_00198	Prap.g_01056
OG0001339	Prbk.g_01250	Prap.g_00966
OG0001340	Prbk.g_01007	Prap.g_01463
OG0001341	Prbk.g_00381	Prap.g_01450
OG0001342	Prbk.g_00417	Prap.g_01430
OG0001343	Prbk.g_00877	Prap.g_01367
OG0001345	Prbk.g_00330	Prap.g_01332
OG0001346	Prbk.g_02110	Prap.g_01295
OG0001347	Prbk.g_02067	Prap.g_01281
OG0001350	Prbk.g_01053	Prap.g_01253
OG0001351	Prbk.g_01114	Prap.g_01192
OG0001353	Prbk.g_00651	Prap.g_00942
OG0001355	Prbk.g_02538	Prap.g_00740
OG0001357	Prbk.g_00570	Prap.g_00285
OG0001358	Prbk.g_00587	Prap.g_00299
OG0001361	Prbk.g_00176	Prap.g_00402
OG0001362	Prbk.g_01933	Prap.g_00610
OG0001366	Prbk.g_01416	Prap.g_01741
OG0001368	Prbk.g_01532	Prap.g_01570
OG0001369	Prbk.g_00589	Prap.g_00301
OG0001375	Prbk.g_00553	Prap.g_01038
OG0001378	Prbk.g_00407	Prap.g_01437
OG0001380	Prbk.g_01039	Prap.g_00803
OG0001381	Prbk.g_00300	Prap.g_01309
OG0001384	Prbk.g_01062	Prap.g_01248
OG0001396	Prbk.g_02365	Prap.g_01817
OG0001410	Prbk.g_00671	Prap.g_01921
OG0001412	Prbk.g_02354	Prap.g_00676
OG0001425	Prbk.g_00623	Prap.g_00524
OG0001429	Prbk.g_02308	Prap.g_00267
OG0001430	Prbk.g_01656	Prap.g_00030
OG0001436	Prbk.g_02191	Prap.g_01791
OG0001439	Prbk.g_02529	Prap.g_00750
OG0001448	Prbk.g_01694	Prap.g_01896
OG0001451	Prbk.g_02679, Prbk.g_01945	Prap.g_00633
OG0001452	Prbk.g_02177	Prap.g_01521
OG0001455	Prbk.g_01663, Prbk.g_01668	Prap.g_00629
OG0001456	Prbk.g_01128	Prap.g_01179
OG0001466	Prbk.g_00625	Prap.g_00226
OG0001471	Prbk.g_02513	Prap.g_00636
OG0001483	Prbk.g_01191	Prap.g_00555
OG0001486	Prbk.g_02441	Prap.g_00838
OG0001487	Prbk.g_02612	Prap.g_01143
OG0001489	Prbk.g_00833	Prap.g_01688
OG0001504	Prbk.g_02437	Prap.g_00843
OG0001508	Prbk.g_02665	Prap.g_01814
OG0001531	Prbk.g_00171, Prbk.g_01677	Prap.g_00595, Prap.g_00622
OG0001544	Prbk.g_00357	Prap.g_01902
OG0001545	Prbk.g_02392	Prap.g_00862
OG0001546	Prbk.g_02533	Prap.g_00745
OG0001547	Prbk.g_01702	Prap.g_00645, Prap.g_00008
OG0001548	Prbk.g_02116	Prap.g_00605, Prap.g_00515
OG0001574	Prbk.g_01332	Prap.g_00609
OG0001587	Prbk.g_00296	Prap.g_00898
OG0001588	Prbk.g_00922	Prap.g_00517
OG0001593	Prbk.g_02516	Prap.g_01304
OG0001608	Prbk.g_00837, Prbk.g_00838	Prap.g_00230
OG0001622	Prbk.g_01751	Prap.g_00590
OG0001632	Prbk.g_00909	Prap.g_00221
OG0001633	Prbk.g_01960	Prap.g_00229
OG0001634	Prbk.g_01752	Prap.g_00589
OG0001635	Prbk.g_01755	Prap.g_00588
OG0001636	Prbk.g_01756	Prap.g_00587
OG0001694	Prbk.g_00504	Prap.g_01341
OG0001697	Prbk.g_01787	Prap.g_01812, Prap.g_00673
OG0001714	Prbk.g_01206	Prap.g_00161
OG0001715	Prbk.g_01485	Prap.g_01574
OG0001716	Prbk.g_00136	Prap.g_00425
OG0001717	Prbk.g_01652	Prap.g_00666
OG0001718	Prbk.g_01658	Prap.g_00672
OG0001719	Prbk.g_00872	Prap.g_01371
OG0001737	Prbk.g_01605	Prap.g_00914
OG0001738	Prbk.g_00003	Prap.g_01064
OG0001739	Prbk.g_00005	Prap.g_01065
OG0001740	Prbk.g_00006	Prap.g_01066
OG0001741	Prbk.g_00019	Prap.g_01077
OG0001742	Prbk.g_01517	Prap.g_00513
OG0001743	Prbk.g_01516	Prap.g_01473
OG0001744	Prbk.g_01408	Prap.g_01733
OG0001745	Prbk.g_01875	Prap.g_01203
OG0001746	Prbk.g_01168	Prap.g_00575
OG0001747	Prbk.g_00159	Prap.g_00443
OG0001748	Prbk.g_01809	Prap.g_00808
OG0001749	Prbk.g_01840	Prap.g_00818
OG0001750	Prbk.g_00597	Prap.g_00313
OG0001751	Prbk.g_00591	Prap.g_00303
OG0001752	Prbk.g_00585	Prap.g_00297
OG0001753	Prbk.g_02328	Prap.g_00253
OG0001754	Prbk.g_02381	Prap.g_00694
OG0001755	Prbk.g_02428	Prap.g_00846
OG0001756	Prbk.g_02473	Prap.g_00778
OG0001757	Prbk.g_02552	Prap.g_01908
OG0001758	Prbk.g_02555	Prap.g_00729
OG0001759	Prbk.g_02569	Prap.g_00722
OG0001760	Prbk.g_02579	Prap.g_00868
OG0001761	Prbk.g_02583	Prap.g_00829
OG0001762	Prbk.g_00716	Prap.g_00362
OG0001763	Prbk.g_02119	Prap.g_01053
OG0001764	Prbk.g_00363	Prap.g_01348
OG0001765	Prbk.g_00859	Prap.g_01380
OG0001766	Prbk.g_00858	Prap.g_01381
OG0001767	Prbk.g_00856	Prap.g_01382
OG0001768	Prbk.g_00855	Prap.g_01383
OG0001769	Prbk.g_00854	Prap.g_01384
OG0001770	Prbk.g_00813	Prap.g_01627
OG0001771	Prbk.g_00945	Prap.g_01643
OG0001772	Prbk.g_00545	Prap.g_01044
OG0001773	Prbk.g_00558	Prap.g_00891
OG0001774	Prbk.g_00787	Prap.g_00990
OG0001775	Prbk.g_01276	Prap.g_00984
OG0001776	Prbk.g_00673	Prap.g_00547
OG0001777	Prbk.g_02176	Prap.g_01522
OG0001778	Prbk.g_02186	Prap.g_01518
OG0001779	Prbk.g_02187	Prap.g_01517
OG0001780	Prbk.g_02188	Prap.g_00308
OG0001781	Prbk.g_02212	Prap.g_01512
OG0001782	Prbk.g_02246	Prap.g_01503
OG0001795	Prbk.g_01878	Prap.g_01206
OG0001799	Prbk.g_01648	Prap.g_00215
OG0001800	Prbk.g_01680	Prap.g_01847
OG0001801	Prbk.g_01681	Prap.g_00506
OG0001802	Prbk.g_01806	Prap.g_00603
OG0001803	Prbk.g_00577	Prap.g_00290
OG0001831	Prbk.g_01023	Prap.g_00461
OG0001832	Prbk.g_00148	Prap.g_00449
OG0001852	Prbk.g_00173	Prap.g_00016
OG0001883	Prbk.g_01612	Prap.g_00920
OG0001884	Prbk.g_00229	Prap.g_01586
OG0001885	Prbk.g_02005	Prap.g_00170
OG0001886	Prbk.g_01880	Prap.g_01208
OG0001887	Prbk.g_01500	Prap.g_00433
OG0001888	Prbk.g_01713	Prap.g_01849
OG0001891	Prbk.g_01955	Prap.g_00804
OG0001892	Prbk.g_00921	Prap.g_01895
OG0001893	Prbk.g_00069	Prap.g_00696
OG0001894	Prbk.g_02338	Prap.g_00246
OG0001895	Prbk.g_02519	Prap.g_00883
OG0001896	Prbk.g_02585	Prap.g_00624
OG0001897	Prbk.g_00886	Prap.g_01363
OG0001898	Prbk.g_00370	Prap.g_01458
OG0001899	Prbk.g_02149	Prap.g_00907
OG0001900	Prbk.g_02150	Prap.g_00908
OG0001901	Prbk.g_02159	Prap.g_00912
OG0001902	Prbk.g_02255	Prap.g_01494
OG0001905	Prbk.g_00109	Prap.g_01829, Prap.g_01811
OG0001920	Prbk.g_01446	Prap.g_01768
OG0001921	Prbk.g_02636	Prap.g_00387
OG0001923	Prbk.g_00358	Prap.g_01835
OG0001925	Prbk.g_02026	Prap.g_00234
OG0001967	Prbk.g_01464	Prap.g_01923
OG0001968	Prbk.g_02007	Prap.g_00168
OG0001970	Prbk.g_01813	Prap.g_00028
OG0001971	Prbk.g_01814	Prap.g_00027
OG0001972	Prbk.g_02294	Prap.g_00278
OG0001973	Prbk.g_00762	Prap.g_01015
OG0001980	Prbk.g_01342	Prap.g_00288
OG0001994	Prbk.g_00745	Prap.g_01340
OG0001995	Prbk.g_01620	Prap.g_00926
OG0001997	Prbk.g_01491	Prap.g_00022
OG0001998	Prbk.g_01490	Prap.g_00023
OG0001999	Prbk.g_01489	Prap.g_00024
OG0002004	Prbk.g_00498	Prap.g_00896
OG0002040	Prbk.g_00369	Prap.g_01845
OG0002044	Prbk.g_00689	Prap.g_00960
OG0002071	Prbk.g_02027	Prap.g_01897
