Orthogroup	Prbk	Prah
OG0001112	Prbk.g_00964	Prah.g_02015
OG0001113	Prbk.g_00963	Prah.g_02014
OG0001114	Prbk.g_00962	Prah.g_02013
OG0001115	Prbk.g_00961	Prah.g_02012
OG0001116	Prbk.g_00960	Prah.g_02011
OG0001117	Prbk.g_00959	Prah.g_02010
OG0001118	Prbk.g_00958	Prah.g_02009
OG0001119	Prbk.g_00957	Prah.g_02008
OG0001120	Prbk.g_00956	Prah.g_02007
OG0001121	Prbk.g_00953	Prah.g_02004
OG0001122	Prbk.g_00952	Prah.g_02003
OG0001123	Prbk.g_00951	Prah.g_02002
OG0001124	Prbk.g_00949	Prah.g_02000
OG0001125	Prbk.g_00947	Prah.g_01998
OG0001126	Prbk.g_00946	Prah.g_01997
OG0001127	Prbk.g_00797	Prah.g_01994
OG0001128	Prbk.g_00798	Prah.g_01993
OG0001129	Prbk.g_00801	Prah.g_01991
OG0001130	Prbk.g_00804	Prah.g_01988
OG0001131	Prbk.g_00805	Prah.g_01987
OG0001132	Prbk.g_00806	Prah.g_01986
OG0001133	Prbk.g_00807	Prah.g_01985
OG0001134	Prbk.g_00808	Prah.g_01984
OG0001135	Prbk.g_00809	Prah.g_01983
OG0001136	Prbk.g_00810	Prah.g_01982
OG0001137	Prbk.g_00811	Prah.g_01981
OG0001138	Prbk.g_00812	Prah.g_01980
OG0001139	Prbk.g_00814	Prah.g_01978
OG0001140	Prbk.g_00816	Prah.g_01977
OG0001141	Prbk.g_00817	Prah.g_01976
OG0001142	Prbk.g_00844	Prah.g_01966
OG0001143	Prbk.g_00845	Prah.g_01965
OG0001144	Prbk.g_00847	Prah.g_01963
OG0001145	Prbk.g_00848	Prah.g_01962
OG0001146	Prbk.g_00849	Prah.g_01961
OG0001147	Prbk.g_00850	Prah.g_01960
OG0001148	Prbk.g_00851	Prah.g_01958
OG0001149	Prbk.g_00506	Prah.g_02224
OG0001150	Prbk.g_00510	Prah.g_02227
OG0001151	Prbk.g_00513	Prah.g_02231
OG0001152	Prbk.g_00514	Prah.g_02232
OG0001153	Prbk.g_00516	Prah.g_02234
OG0001154	Prbk.g_00518	Prah.g_02236
OG0001155	Prbk.g_00521	Prah.g_02239
OG0001156	Prbk.g_00525	Prah.g_02241
OG0001157	Prbk.g_00527	Prah.g_02243
OG0001158	Prbk.g_00529	Prah.g_02245
OG0001159	Prbk.g_00530	Prah.g_02246
OG0001160	Prbk.g_00531	Prah.g_02247
OG0001161	Prbk.g_00215	Prah.g_00168
OG0001162	Prbk.g_00216	Prah.g_00167
OG0001163	Prbk.g_00217	Prah.g_00166
OG0001164	Prbk.g_00218	Prah.g_00165
OG0001165	Prbk.g_00219	Prah.g_00164
OG0001166	Prbk.g_00220	Prah.g_00163
OG0001167	Prbk.g_00231	Prah.g_00156
OG0001168	Prbk.g_00232	Prah.g_00155
OG0001169	Prbk.g_00233	Prah.g_00154
OG0001170	Prbk.g_00235	Prah.g_00152
OG0001171	Prbk.g_00236	Prah.g_00151
OG0001172	Prbk.g_00238	Prah.g_00149
OG0001173	Prbk.g_01482	Prah.g_00146
OG0001174	Prbk.g_01483	Prah.g_00145
OG0001175	Prbk.g_01484	Prah.g_00144
OG0001176	Prbk.g_01494	Prah.g_00136
OG0001177	Prbk.g_01530	Prah.g_00134
OG0001178	Prbk.g_01534	Prah.g_00130
OG0001179	Prbk.g_01535	Prah.g_00129
OG0001180	Prbk.g_01536	Prah.g_00128
OG0001181	Prbk.g_01537	Prah.g_00127
OG0001182	Prbk.g_01538	Prah.g_00126
OG0001183	Prbk.g_01539	Prah.g_00125
OG0001184	Prbk.g_01568	Prah.g_00088
OG0001185	Prbk.g_01571	Prah.g_00086
OG0001186	Prbk.g_01572	Prah.g_00085
OG0001187	Prbk.g_01573	Prah.g_00084
OG0001188	Prbk.g_01576	Prah.g_00080
OG0001189	Prbk.g_01577	Prah.g_00079
OG0001190	Prbk.g_01578	Prah.g_00078
OG0001191	Prbk.g_01580	Prah.g_00076
OG0001192	Prbk.g_01582	Prah.g_00074
OG0001193	Prbk.g_01583	Prah.g_00073
OG0001194	Prbk.g_01585	Prah.g_00071
OG0001195	Prbk.g_01586	Prah.g_00070
OG0001196	Prbk.g_01587	Prah.g_00068
OG0001197	Prbk.g_01588	Prah.g_00067
OG0001198	Prbk.g_01589	Prah.g_00066
OG0001199	Prbk.g_01590	Prah.g_00065
OG0001200	Prbk.g_01592	Prah.g_00063
OG0001201	Prbk.g_01593	Prah.g_00062
OG0001202	Prbk.g_01594	Prah.g_00061
OG0001203	Prbk.g_01596	Prah.g_00059
OG0001204	Prbk.g_01600	Prah.g_00055
OG0001205	Prbk.g_01602	Prah.g_00053
OG0001206	Prbk.g_01603	Prah.g_00052
OG0001207	Prbk.g_02160	Prah.g_02490
OG0001208	Prbk.g_02161	Prah.g_02491
OG0001209	Prbk.g_02162	Prah.g_02492
OG0001210	Prbk.g_02163	Prah.g_02493
OG0001211	Prbk.g_02165	Prah.g_02495
OG0001212	Prbk.g_02166	Prah.g_02496
OG0001213	Prbk.g_02167	Prah.g_02497
OG0001214	Prbk.g_02169	Prah.g_02499
OG0001215	Prbk.g_02171	Prah.g_02501
OG0001216	Prbk.g_02173	Prah.g_02503
OG0001217	Prbk.g_02174	Prah.g_02504
OG0001218	Prbk.g_02175	Prah.g_02505
OG0001219	Prbk.g_02180	Prah.g_02508
OG0001220	Prbk.g_02185	Prah.g_02513
OG0001221	Prbk.g_02207	Prah.g_02536
OG0001222	Prbk.g_02210	Prah.g_02540
OG0001223	Prbk.g_02211	Prah.g_02541
OG0001224	Prbk.g_02213	Prah.g_02543
OG0001225	Prbk.g_02214	Prah.g_02544
OG0001226	Prbk.g_02217	Prah.g_02547
OG0001227	Prbk.g_02218	Prah.g_02548
OG0001228	Prbk.g_02224	Prah.g_02550
OG0001229	Prbk.g_02225	Prah.g_02551
OG0001230	Prbk.g_02226	Prah.g_02552
OG0001231	Prbk.g_02239	Prah.g_02565
OG0001232	Prbk.g_02248	Prah.g_02574
OG0001233	Prbk.g_02249	Prah.g_02575
OG0001234	Prbk.g_02250	Prah.g_02576
OG0001235	Prbk.g_02251	Prah.g_02577
OG0001236	Prbk.g_02253	Prah.g_02579
OG0001237	Prbk.g_02254	Prah.g_02580
OG0001238	Prbk.g_02258	Prah.g_02584
OG0001239	Prbk.g_02260	Prah.g_02586
OG0001240	Prbk.g_02261	Prah.g_02587
OG0001241	Prbk.g_02265	Prah.g_02591
OG0001242	Prbk.g_02267	Prah.g_02593
OG0001243	Prbk.g_02268	Prah.g_02594
OG0001244	Prbk.g_02270	Prah.g_02596
OG0001245	Prbk.g_02272	Prah.g_02598
OG0001246	Prbk.g_02274	Prah.g_02600
OG0001247	Prbk.g_02275	Prah.g_02601
OG0001248	Prbk.g_02276	Prah.g_02602
OG0001249	Prbk.g_02277	Prah.g_02603
OG0001250	Prbk.g_02278	Prah.g_02604
OG0001251	Prbk.g_00028	Prah.g_01880
OG0001253	Prbk.g_00756	Prah.g_02287
OG0001254	Prbk.g_00418	Prah.g_02135
OG0001255	Prbk.g_00870	Prah.g_01941
OG0001256	Prbk.g_01851	Prah.g_01084
OG0001257	Prbk.g_02063	Prah.g_01564
OG0001258	Prbk.g_01861	Prah.g_01545
OG0001259	Prbk.g_01129	Prah.g_01418
OG0001261	Prbk.g_02531	Prah.g_00604
OG0001262	Prbk.g_02554	Prah.g_00581
OG0001264	Prbk.g_02395	Prah.g_00734
OG0001265	Prbk.g_00588	Prah.g_00856
OG0001266	Prbk.g_01682	Prah.g_01192
OG0001267	Prbk.g_01776	Prah.g_01037
OG0001268	Prbk.g_01021	Prah.g_01324
OG0001269	Prbk.g_01198	Prah.g_00326
OG0001270	Prbk.g_02664	Prah.g_01203
OG0001271	Prbk.g_01999	Prah.g_01622
OG0001273	Prbk.g_01059	Prah.g_01521
OG0001274	Prbk.g_01788	Prah.g_01050
OG0001275	Prbk.g_02082	Prah.g_00282
OG0001276	Prbk.g_02424	Prah.g_00710
OG0001278	Prbk.g_00920	Prah.g_01665
OG0001279	Prbk.g_00915	Prah.g_01670
OG0001280	Prbk.g_00912	Prah.g_01673
OG0001281	Prbk.g_01908	Prah.g_02068
OG0001282	Prbk.g_00901	Prah.g_01682
OG0001283	Prbk.g_00524	Prah.g_02240
OG0001284	Prbk.g_01533	Prah.g_00131
OG0001285	Prbk.g_01598	Prah.g_00057
OG0001286	Prbk.g_02263	Prah.g_02589
OG0001287	Prbk.g_01331, Prbk.g_02697	Prah.g_01100
OG0001288	Prbk.g_00327	Prah.g_00231
OG0001290	Prbk.g_01618	Prah.g_00037
OG0001291	Prbk.g_01317	Prah.g_01841
OG0001292	Prbk.g_01314	Prah.g_01844
OG0001293	Prbk.g_01312	Prah.g_01846
OG0001294	Prbk.g_00027	Prah.g_01881
OG0001295	Prbk.g_00200	Prah.g_00185
OG0001296	Prbk.g_00541	Prah.g_02251
OG0001297	Prbk.g_01254	Prah.g_02359
OG0001298	Prbk.g_01013	Prah.g_02077
OG0001299	Prbk.g_01000	Prah.g_01868
OG0001301	Prbk.g_02633	Prah.g_00499
OG0001303	Prbk.g_01205	Prah.g_00356
OG0001304	Prbk.g_00065	Prah.g_00906
OG0001305	Prbk.g_00060	Prah.g_00911
OG0001306	Prbk.g_02247	Prah.g_02573
OG0001307	Prbk.g_02413	Prah.g_00722
OG0001309	Prbk.g_01601	Prah.g_00054
OG0001310	Prbk.g_01692	Prah.g_01182
OG0001311	Prbk.g_00134	Prah.g_01250
OG0001312	Prbk.g_01197	Prah.g_00325
OG0001313	Prbk.g_01637	Prah.g_00018
OG0001314	Prbk.g_01433	Prah.g_01704
OG0001315	Prbk.g_01382	Prah.g_01761
OG0001316	Prbk.g_00517	Prah.g_02235
OG0001317	Prbk.g_01676	Prah.g_02446, Prah.g_00930, Prah.g_02431, Prah.g_01119, Prah.g_00926, Prah.g_00927, Prah.g_00935, Prah.g_00269, Prah.g_01063, Prah.g_00270, Prah.g_01064, Prah.g_02432, Prah.g_00271, Prah.g_00281, Prah.g_02435, Prah.g_02433, Prah.g_02449, Prah.g_01075, Prah.g_02451, Prah.g_00275, Prah.g_00273, Prah.g_00272, Prah.g_02434, Prah.g_02436, Prah.g_02447
OG0001320	Prbk.g_01098	Prah.g_01481
OG0001326	Prbk.g_01737	Prah.g_00998
OG0001327	Prbk.g_01193	Prah.g_01354
OG0001328	Prbk.g_01177	Prah.g_01370
OG0001329	Prbk.g_02256	Prah.g_02582
OG0001331	Prbk.g_00914	Prah.g_01671
OG0001332	Prbk.g_01406	Prah.g_01737
OG0001333	Prbk.g_00802	Prah.g_01990
OG0001335	Prbk.g_01595	Prah.g_00060
OG0001336	Prbk.g_00543	Prah.g_02253
OG0001337	Prbk.g_00198	Prah.g_00187
OG0001339	Prbk.g_01250	Prah.g_02363
OG0001340	Prbk.g_01007	Prah.g_02083
OG0001341	Prbk.g_00381	Prah.g_02108
OG0001342	Prbk.g_00417	Prah.g_02134
OG0001343	Prbk.g_00877	Prah.g_01934
OG0001344	Prbk.g_00707	Prah.g_00443
OG0001345	Prbk.g_00330	Prah.g_00228
OG0001346	Prbk.g_02110	Prah.g_00309
OG0001347	Prbk.g_02067	Prah.g_01560
OG0001348	Prbk.g_01044	Prah.g_01537
OG0001350	Prbk.g_01053	Prah.g_01527
OG0001351	Prbk.g_01114	Prah.g_01435
OG0001353	Prbk.g_00651	Prah.g_02393
OG0001355	Prbk.g_02538	Prah.g_00597
OG0001357	Prbk.g_00570	Prah.g_00837
OG0001358	Prbk.g_00587	Prah.g_00855
OG0001361	Prbk.g_00176	Prah.g_01284
OG0001362	Prbk.g_01933	Prah.g_00431
OG0001366	Prbk.g_01416	Prah.g_01726
OG0001367	Prbk.g_00834	Prah.g_01971
OG0001367	Prbk.g_00821	Prah.g_00340
OG0001368	Prbk.g_01532	Prah.g_00132
OG0001369	Prbk.g_00589	Prah.g_00857
OG0001375	Prbk.g_00553	Prah.g_02263
OG0001378	Prbk.g_00407	Prah.g_02124
OG0001380	Prbk.g_01039	Prah.g_01342
OG0001381	Prbk.g_00300	Prah.g_00256
OG0001384	Prbk.g_01062	Prah.g_01518
OG0001396	Prbk.g_02365	Prah.g_00756
OG0001410	Prbk.g_00671	Prah.g_02412
OG0001412	Prbk.g_02354	Prah.g_00766
OG0001413	Prbk.g_01462, Prbk.g_01351, Prbk.g_02675, Prbk.g_01732	Prah.g_00994, Prah.g_00343
OG0001415	Prbk.g_00852	Prah.g_01957
OG0001416	Prbk.g_01064	Prah.g_01516
OG0001425	Prbk.g_00623	Prah.g_00891
OG0001426	Prbk.g_02257	Prah.g_02583
OG0001429	Prbk.g_02308	Prah.g_00813
OG0001436	Prbk.g_02191	Prah.g_01163, Prah.g_02519
OG0001437	Prbk.g_02099	Prah.g_00300
OG0001437	Prbk.g_02097	Prah.g_00299
OG0001438	Prbk.g_02607	Prah.g_00527
OG0001439	Prbk.g_02529	Prah.g_00606
OG0001442	Prbk.g_01661	Prah.g_01213
OG0001448	Prbk.g_01694	Prah.g_01180
OG0001451	Prbk.g_02679, Prbk.g_01945	Prah.g_01078
OG0001452	Prbk.g_02177	Prah.g_02507
OG0001453	Prbk.g_01742	Prah.g_01003
OG0001455	Prbk.g_01663, Prbk.g_01668	Prah.g_01208
OG0001456	Prbk.g_01128	Prah.g_01419
OG0001466	Prbk.g_00625	Prah.g_00892
OG0001467	Prbk.g_00256	Prah.g_00411
OG0001470	Prbk.g_00469	Prah.g_02184
OG0001471	Prbk.g_02513	Prah.g_00621
OG0001472	Prbk.g_01828	Prah.g_00964
OG0001474	Prbk.g_02227	Prah.g_02553
OG0001475	Prbk.g_02184	Prah.g_02512
OG0001476	Prbk.g_02183	Prah.g_02511
OG0001477	Prbk.g_02182	Prah.g_02510
OG0001478	Prbk.g_01771	Prah.g_01034
OG0001479	Prbk.g_00123	Prah.g_01240
OG0001480	Prbk.g_00337	Prah.g_00223
OG0001481	Prbk.g_00102	Prah.g_01294
OG0001483	Prbk.g_01191	Prah.g_01356
OG0001486	Prbk.g_02441	Prah.g_00696
OG0001487	Prbk.g_02612	Prah.g_00522
OG0001489	Prbk.g_00833	Prah.g_01972
OG0001493	Prbk.g_02228	Prah.g_02554
OG0001494	Prbk.g_02229	Prah.g_02555
OG0001495	Prbk.g_02230	Prah.g_02556
OG0001496	Prbk.g_02231	Prah.g_02557
OG0001497	Prbk.g_02232	Prah.g_02558
OG0001498	Prbk.g_02233	Prah.g_02559
OG0001499	Prbk.g_02234	Prah.g_02560
OG0001500	Prbk.g_02235	Prah.g_02561
OG0001501	Prbk.g_02236	Prah.g_02562
OG0001502	Prbk.g_02237	Prah.g_02563
OG0001503	Prbk.g_02238	Prah.g_02564
OG0001504	Prbk.g_02437	Prah.g_00700
OG0001508	Prbk.g_02665	Prah.g_01202
OG0001513	Prbk.g_00013	Prah.g_01895
OG0001513	Prbk.g_01932	Prah.g_00432
OG0001525	Prbk.g_01180	Prah.g_01367
OG0001531	Prbk.g_00171, Prbk.g_01677	Prah.g_01198
OG0001532	Prbk.g_01611	Prah.g_00044
OG0001542	Prbk.g_01476	Prah.g_01817
OG0001544	Prbk.g_00357	Prah.g_00213
OG0001545	Prbk.g_02392	Prah.g_00737
OG0001546	Prbk.g_02533	Prah.g_00602
OG0001547	Prbk.g_01702	Prah.g_01174
OG0001548	Prbk.g_02116	Prah.g_00317
OG0001574	Prbk.g_01332	Prah.g_01101
OG0001587	Prbk.g_00296	Prah.g_00260
OG0001588	Prbk.g_00922	Prah.g_01664
OG0001590	Prbk.g_00432	Prah.g_02149
OG0001592	Prbk.g_01465	Prah.g_01806
OG0001593	Prbk.g_02516	Prah.g_00617
OG0001596	Prbk.g_02008	Prah.g_01613
OG0001605	Prbk.g_00994	Prah.g_02045
OG0001608	Prbk.g_00837, Prbk.g_00838	Prah.g_01969
OG0001620	Prbk.g_00095	Prah.g_00111
OG0001621	Prbk.g_00832	Prah.g_00339, Prah.g_01973
OG0001622	Prbk.g_01751	Prah.g_01826, Prah.g_01015
OG0001623	Prbk.g_00875	Prah.g_01936
OG0001632	Prbk.g_00909	Prah.g_01675
OG0001633	Prbk.g_01960	Prah.g_01108, Prah.g_01112, Prah.g_01117
OG0001634	Prbk.g_01752	Prah.g_01016
OG0001635	Prbk.g_01755	Prah.g_01019
OG0001636	Prbk.g_01756	Prah.g_01020
OG0001683	Prbk.g_00942	Prah.g_00098
OG0001683	Prbk.g_01542	Prah.g_00082
OG0001694	Prbk.g_00504	Prah.g_02223
OG0001695	Prbk.g_01564	Prah.g_00121
OG0001696	Prbk.g_02118	Prah.g_00319
OG0001697	Prbk.g_01787	Prah.g_01049
OG0001709	Prbk.g_02058	Prah.g_01569
OG0001709	Prbk.g_01286	Prah.g_01156
OG0001713	Prbk.g_01567	Prah.g_00118
OG0001714	Prbk.g_01206	Prah.g_00357
OG0001715	Prbk.g_01485	Prah.g_00143
OG0001716	Prbk.g_00136	Prah.g_01252
OG0001717	Prbk.g_01652	Prah.g_01219
OG0001718	Prbk.g_01658	Prah.g_01216
OG0001719	Prbk.g_00872	Prah.g_01939
OG0001730	Prbk.g_01566	Prah.g_00119
OG0001737	Prbk.g_01605	Prah.g_00050
OG0001738	Prbk.g_00003	Prah.g_01906
OG0001739	Prbk.g_00005	Prah.g_01903
OG0001740	Prbk.g_00006	Prah.g_01902
OG0001741	Prbk.g_00019	Prah.g_01889
OG0001742	Prbk.g_01517	Prah.g_01775
OG0001743	Prbk.g_01516	Prah.g_01774
OG0001744	Prbk.g_01408	Prah.g_01735
OG0001745	Prbk.g_01875	Prah.g_01450
OG0001746	Prbk.g_01168	Prah.g_01379
OG0001747	Prbk.g_00159	Prah.g_01301
OG0001748	Prbk.g_01809	Prah.g_00978
OG0001749	Prbk.g_01840	Prah.g_00952
OG0001750	Prbk.g_00597	Prah.g_00865
OG0001751	Prbk.g_00591	Prah.g_00859
OG0001752	Prbk.g_00585	Prah.g_00853
OG0001753	Prbk.g_02328	Prah.g_00792
OG0001754	Prbk.g_02381	Prah.g_00742
OG0001755	Prbk.g_02428	Prah.g_00707
OG0001756	Prbk.g_02473	Prah.g_00662
OG0001757	Prbk.g_02552	Prah.g_00583
OG0001758	Prbk.g_02555	Prah.g_00580
OG0001759	Prbk.g_02569	Prah.g_00565
OG0001760	Prbk.g_02579	Prah.g_00559
OG0001761	Prbk.g_02583	Prah.g_00552
OG0001762	Prbk.g_00716	Prah.g_00453
OG0001763	Prbk.g_02119	Prah.g_00320
OG0001764	Prbk.g_00363	Prah.g_00206
OG0001765	Prbk.g_00859	Prah.g_01950
OG0001766	Prbk.g_00858	Prah.g_01951
OG0001767	Prbk.g_00856	Prah.g_01953
OG0001768	Prbk.g_00855	Prah.g_01954
OG0001769	Prbk.g_00854	Prah.g_01955
OG0001770	Prbk.g_00813	Prah.g_01979
OG0001771	Prbk.g_00945	Prah.g_01996
OG0001772	Prbk.g_00545	Prah.g_02255
OG0001773	Prbk.g_00558	Prah.g_02267
OG0001774	Prbk.g_00787	Prah.g_02318
OG0001775	Prbk.g_01276	Prah.g_02335
OG0001776	Prbk.g_00673	Prah.g_02414
OG0001777	Prbk.g_02176	Prah.g_02506
OG0001778	Prbk.g_02186	Prah.g_02514
OG0001779	Prbk.g_02187	Prah.g_02515
OG0001780	Prbk.g_02188	Prah.g_02516
OG0001781	Prbk.g_02212	Prah.g_02542
OG0001782	Prbk.g_02246	Prah.g_02572
OG0001792	Prbk.g_01541, Prbk.g_01574	Prah.g_00083
OG0001793	Prbk.g_01543	Prah.g_00081
OG0001795	Prbk.g_01878	Prah.g_01453
OG0001800	Prbk.g_01680	Prah.g_01194
OG0001803	Prbk.g_00577	Prah.g_00845
OG0001822	Prbk.g_00414	Prah.g_02131
OG0001830	Prbk.g_01570	Prah.g_00120
OG0001831	Prbk.g_01023	Prah.g_01326
OG0001833	Prbk.g_01722	Prah.g_01127, Prah.g_01002
OG0001851	Prbk.g_01634	Prah.g_00021
OG0001852	Prbk.g_00173	Prah.g_01287
OG0001854	Prbk.g_02681	Prah.g_00936, Prah.g_01869
OG0001854	Prbk.g_00999	Prah.g_02448, Prah.g_01056, Prah.g_01005
OG0001875	Prbk.g_02521	Prah.g_00612
OG0001876	Prbk.g_02377	Prah.g_00745
OG0001882	Prbk.g_02658	Prah.g_01421, Prah.g_01206
OG0001883	Prbk.g_01612	Prah.g_00043
OG0001884	Prbk.g_00229	Prah.g_00158
OG0001885	Prbk.g_02005	Prah.g_01616
OG0001886	Prbk.g_01880	Prah.g_01456
OG0001887	Prbk.g_01500	Prah.g_01261
OG0001888	Prbk.g_01713	Prah.g_01164
OG0001891	Prbk.g_01955	Prah.g_00989
OG0001892	Prbk.g_00921	Prah.g_00943
OG0001893	Prbk.g_00069	Prah.g_00902
OG0001894	Prbk.g_02338	Prah.g_00782
OG0001895	Prbk.g_02519	Prah.g_00615
OG0001896	Prbk.g_02585	Prah.g_00548
OG0001897	Prbk.g_00886	Prah.g_01924
OG0001898	Prbk.g_00370	Prah.g_02097
OG0001899	Prbk.g_02149	Prah.g_02479
OG0001900	Prbk.g_02150	Prah.g_02480
OG0001901	Prbk.g_02159	Prah.g_02489
OG0001902	Prbk.g_02255	Prah.g_02581
OG0001915	Prbk.g_00710	Prah.g_00447
OG0001916	Prbk.g_01636	Prah.g_00019
OG0001917	Prbk.g_01635	Prah.g_00020
OG0001918	Prbk.g_00666	Prah.g_02407
OG0001919	Prbk.g_01354	Prah.g_01794, Prah.g_01795
OG0001920	Prbk.g_01446	Prah.g_01691
OG0001921	Prbk.g_02636	Prah.g_00496
OG0001923	Prbk.g_00358	Prah.g_00212
OG0001925	Prbk.g_02026	Prah.g_01599
OG0001955	Prbk.g_01759	Prah.g_01021
OG0001967	Prbk.g_01464	Prah.g_01804
OG0001968	Prbk.g_02007	Prah.g_01614
OG0001970	Prbk.g_01813	Prah.g_00976
OG0001971	Prbk.g_01814	Prah.g_00975
OG0001972	Prbk.g_02294	Prah.g_00827
OG0001973	Prbk.g_00762	Prah.g_02293
OG0001994	Prbk.g_00745	Prah.g_02276
OG0001995	Prbk.g_01620	Prah.g_00035
OG0001996	Prbk.g_01560	Prah.g_00095, Prah.g_00113
OG0001997	Prbk.g_01491	Prah.g_00139
OG0001998	Prbk.g_01490	Prah.g_00140
OG0001999	Prbk.g_01489	Prah.g_00141
OG0002001	Prbk.g_00356	Prah.g_00214
OG0002001	Prbk.g_00692	Prah.g_02423
OG0002004	Prbk.g_00498	Prah.g_02218
OG0002005	Prbk.g_02241	Prah.g_02568
OG0002006	Prbk.g_02244	Prah.g_02571
OG0002028	Prbk.g_02409	Prah.g_00725
OG0002036	Prbk.g_01367	Prah.g_01783
OG0002037	Prbk.g_01387	Prah.g_01756
OG0002037	Prbk.g_01388	Prah.g_01755
OG0002038	Prbk.g_02054	Prah.g_01574
OG0002039	Prbk.g_00089	Prah.g_01086
OG0002039	Prbk.g_01330	Prah.g_01099
OG0002040	Prbk.g_00369	Prah.g_02096
OG0002041	Prbk.g_00419	Prah.g_02136
OG0002042	Prbk.g_00497	Prah.g_02217
OG0002042	Prbk.g_00496	Prah.g_00092, Prah.g_02210
OG0002043	Prbk.g_00743	Prah.g_02272
OG0002044	Prbk.g_00689	Prah.g_02421
OG0002068	Prbk.g_01493	Prah.g_00137
OG0002068	Prbk.g_00033	Prah.g_01875
OG0002069	Prbk.g_01940, Prbk.g_00448	Prah.g_02165, Prah.g_00425
OG0002070	Prbk.g_01385	Prah.g_01758
OG0002070	Prbk.g_00642	Prah.g_02382
OG0002074	Prbk.g_00600	Prah.g_00868
OG0002075	Prbk.g_00254	Prah.g_00413
OG0002076	Prbk.g_00482	Prah.g_01944
OG0002078	Prbk.g_01278	Prah.g_02326, Prah.g_02333
OG0002079	Prbk.g_02157	Prah.g_02487
OG0002082	Prbk.g_01233	Prah.g_01089, Prah.g_01723, Prah.g_02430, Prah.g_00279, Prah.g_01062, Prah.g_01060, Prah.g_01069
OG0002132	Prbk.g_00540	Prah.g_02249
OG0002143	Prbk.g_00487	Prah.g_02203
OG0002145	Prbk.g_01559	Prah.g_00114
OG0002146	Prbk.g_01992	Prah.g_01630
OG0002147	Prbk.g_01712	Prah.g_01165
OG0002148	Prbk.g_01734	Prah.g_00995
OG0002149	Prbk.g_02445	Prah.g_00691
OG0002151	Prbk.g_00698	Prah.g_02442
OG0002154	Prbk.g_02243	Prah.g_02570
OG0002200	Prbk.g_01565	Prah.g_00093, Prah.g_01493, Prah.g_02437
OG0002201	Prbk.g_02382, Prbk.g_01812	Prah.g_00977
OG0002202	Prbk.g_00592	Prah.g_00860
OG0002203	Prbk.g_02508	Prah.g_00626
OG0002205	Prbk.g_02104, Prbk.g_01288	Prah.g_00303
OG0002206	Prbk.g_00437	Prah.g_02154
OG0002207	Prbk.g_00470	Prah.g_02185
OG0002208	Prbk.g_00507, Prbk.g_00508	Prah.g_02225
OG0002284	Prbk.g_02692	Prah.g_00200
OG0002284	Prbk.g_02692	Prah.g_01909
OG0002285	Prbk.g_01511	Prah.g_01769
OG0002286	Prbk.g_01870	Prah.g_01065, Prah.g_02369, Prah.g_01684
OG0002287	Prbk.g_01058	Prah.g_01522
OG0002288	Prbk.g_00168	Prah.g_01345
OG0002289	Prbk.g_00701	Prah.g_02445, Prah.g_01724, Prah.g_00267
OG0002290	Prbk.g_00187	Prah.g_01274
OG0002293	Prbk.g_01847	Prah.g_00944
OG0002294	Prbk.g_02351	Prah.g_00769
OG0002295	Prbk.g_02374	Prah.g_00748
OG0002297	Prbk.g_02625	Prah.g_00507
OG0002299	Prbk.g_02117	Prah.g_00344, Prah.g_00993, Prah.g_00318
OG0002300	Prbk.g_00322	Prah.g_00236
OG0002303	Prbk.g_00488	Prah.g_02213, Prah.g_02214, Prah.g_02204
OG0002304	Prbk.g_00490	Prah.g_02215
OG0002305	Prbk.g_00744	Prah.g_02275
OG0002307	Prbk.g_02206	Prah.g_02535
OG0002308	Prbk.g_02242	Prah.g_02569
OG0002309	Prbk.g_02266	Prah.g_02592
OG0002313	Prbk.g_00699	Prah.g_00264, Prah.g_00263, Prah.g_00265, Prah.g_02443
OG0002315	Prbk.g_00696, Prbk.g_02386	Prah.g_01134
OG0002385	Prbk.g_00037	Prah.g_01871
OG0002386	Prbk.g_01074	Prah.g_01507
OG0002387	Prbk.g_01073	Prah.g_01508
OG0002389	Prbk.g_01469	Prah.g_01813
OG0002390	Prbk.g_01353	Prah.g_01796
OG0002391	Prbk.g_01513	Prah.g_01771
OG0002392	Prbk.g_01380	Prah.g_01763
OG0002393	Prbk.g_01435	Prah.g_01702
OG0002394	Prbk.g_01107	Prah.g_01442
OG0002395	Prbk.g_01138	Prah.g_01409
OG0002396	Prbk.g_00636	Prah.g_02375
OG0002397	Prbk.g_02419	Prah.g_00716, Prah.g_01153
OG0002399	Prbk.g_01721	Prah.g_01126
OG0002401	Prbk.g_01804	Prah.g_00982
OG0002402	Prbk.g_00621	Prah.g_00889
OG0002403	Prbk.g_02128	Prah.g_02461, Prah.g_02460
OG0002404	Prbk.g_02130	Prah.g_02463, Prah.g_01135
OG0002405	Prbk.g_02557	Prah.g_00578
OG0002406	Prbk.g_02589	Prah.g_00545
OG0002407	Prbk.g_00704	Prah.g_00440
OG0002408	Prbk.g_00703, Prbk.g_02700	Prah.g_00439
OG0002410	Prbk.g_00880	Prah.g_01931
OG0002412	Prbk.g_00474	Prah.g_02189
OG0002413	Prbk.g_00475	Prah.g_02190
OG0002414	Prbk.g_00665	Prah.g_02406
OG0002415	Prbk.g_01487	Prah.g_02477, Prah.g_02476
OG0002420	Prbk.g_00080	Prah.g_01115, Prah.g_01111, Prah.g_01116
