Orthogroup	Prao	Prbi
OG0001110	Prao.g_01667	Prbi.g_01918
OG0001111	Prao.g_01668	Prbi.g_01919
OG0001112	Prao.g_01669	Prbi.g_01920
OG0001113	Prao.g_01670	Prbi.g_01921
OG0001114	Prao.g_01671	Prbi.g_01922
OG0001115	Prao.g_01672	Prbi.g_01923
OG0001116	Prao.g_01673	Prbi.g_01924
OG0001117	Prao.g_01674	Prbi.g_01925
OG0001118	Prao.g_01675	Prbi.g_01926
OG0001119	Prao.g_01676	Prbi.g_01927
OG0001120	Prao.g_01677	Prbi.g_01928
OG0001121	Prao.g_01679	Prbi.g_01930
OG0001122	Prao.g_01680	Prbi.g_01931
OG0001123	Prao.g_01681	Prbi.g_01932
OG0001124	Prao.g_01683	Prbi.g_01934
OG0001125	Prao.g_01685	Prbi.g_01936
OG0001126	Prao.g_01686	Prbi.g_01937
OG0001127	Prao.g_01688	Prbi.g_01939
OG0001128	Prao.g_01689	Prbi.g_01940
OG0001129	Prao.g_01690	Prbi.g_01941
OG0001130	Prao.g_01693	Prbi.g_01944
OG0001131	Prao.g_01694	Prbi.g_01945
OG0001132	Prao.g_01695	Prbi.g_01946
OG0001133	Prao.g_01696	Prbi.g_01947
OG0001134	Prao.g_01697	Prbi.g_01948
OG0001135	Prao.g_01698	Prbi.g_01949
OG0001136	Prao.g_01699	Prbi.g_01950
OG0001137	Prao.g_01700	Prbi.g_01951
OG0001138	Prao.g_01701	Prbi.g_01952
OG0001139	Prao.g_01702	Prbi.g_01953
OG0001140	Prao.g_01703	Prbi.g_01954
OG0001141	Prao.g_01704	Prbi.g_01955
OG0001142	Prao.g_01707	Prbi.g_01958
OG0001143	Prao.g_01708	Prbi.g_01959
OG0001144	Prao.g_01709	Prbi.g_01960
OG0001145	Prao.g_01710	Prbi.g_01961
OG0001146	Prao.g_01711	Prbi.g_01962
OG0001147	Prao.g_01712	Prbi.g_01963
OG0001148	Prao.g_01713	Prbi.g_01964
OG0001149	Prao.g_01715	Prbi.g_01966
OG0001150	Prao.g_01716	Prbi.g_01967
OG0001151	Prao.g_01718	Prbi.g_01969
OG0001152	Prao.g_01719	Prbi.g_01970
OG0001153	Prao.g_01720	Prbi.g_01971
OG0001154	Prao.g_01722	Prbi.g_01973
OG0001155	Prao.g_01724	Prbi.g_01975
OG0001156	Prao.g_01726	Prbi.g_01977
OG0001157	Prao.g_01727	Prbi.g_01978
OG0001158	Prao.g_01729	Prbi.g_01980
OG0001159	Prao.g_01730	Prbi.g_01981
OG0001160	Prao.g_01731	Prbi.g_01982
OG0001161	Prao.g_01732	Prbi.g_01983
OG0001162	Prao.g_01733	Prbi.g_01984
OG0001163	Prao.g_01734	Prbi.g_01985
OG0001164	Prao.g_01735	Prbi.g_01986
OG0001165	Prao.g_01736	Prbi.g_01987
OG0001166	Prao.g_01737	Prbi.g_01988
OG0001167	Prao.g_01738	Prbi.g_01989
OG0001168	Prao.g_01739	Prbi.g_01990
OG0001169	Prao.g_01740	Prbi.g_01991
OG0001170	Prao.g_01741	Prbi.g_01992
OG0001171	Prao.g_01742	Prbi.g_01993
OG0001172	Prao.g_01744	Prbi.g_01995
OG0001173	Prao.g_01746	Prbi.g_01997
OG0001174	Prao.g_01747	Prbi.g_01998
OG0001175	Prao.g_01748	Prbi.g_01999
OG0001176	Prao.g_01749	Prbi.g_02000
OG0001177	Prao.g_01751	Prbi.g_02002
OG0001178	Prao.g_01754	Prbi.g_02005
OG0001179	Prao.g_01755	Prbi.g_02006
OG0001180	Prao.g_01756	Prbi.g_02007
OG0001181	Prao.g_01757	Prbi.g_02008
OG0001182	Prao.g_01758	Prbi.g_02009
OG0001183	Prao.g_01759	Prbi.g_02010
OG0001184	Prao.g_01761	Prbi.g_02012
OG0001185	Prao.g_01764	Prbi.g_02027
OG0001186	Prao.g_01765	Prbi.g_02028
OG0001187	Prao.g_01767	Prbi.g_02030
OG0001188	Prao.g_01768	Prbi.g_02031
OG0001189	Prao.g_01769	Prbi.g_02032
OG0001190	Prao.g_01770	Prbi.g_02033
OG0001191	Prao.g_01771	Prbi.g_02034
OG0001192	Prao.g_01772	Prbi.g_02035
OG0001193	Prao.g_01773	Prbi.g_02036
OG0001194	Prao.g_01774	Prbi.g_02037
OG0001195	Prao.g_01775	Prbi.g_02038
OG0001196	Prao.g_01776	Prbi.g_02039
OG0001197	Prao.g_01777	Prbi.g_02040
OG0001198	Prao.g_01778	Prbi.g_02041
OG0001199	Prao.g_01779	Prbi.g_02042
OG0001200	Prao.g_01780	Prbi.g_02043
OG0001201	Prao.g_01781	Prbi.g_02044
OG0001202	Prao.g_01782	Prbi.g_02045
OG0001203	Prao.g_01784	Prbi.g_02047
OG0001204	Prao.g_01786	Prbi.g_02049
OG0001205	Prao.g_01787	Prbi.g_02050
OG0001206	Prao.g_01788	Prbi.g_02051
OG0001207	Prao.g_01789	Prbi.g_02052
OG0001208	Prao.g_01790	Prbi.g_02053
OG0001209	Prao.g_01791	Prbi.g_02054
OG0001210	Prao.g_01792	Prbi.g_02055
OG0001211	Prao.g_01793	Prbi.g_02056
OG0001212	Prao.g_01794	Prbi.g_02057
OG0001213	Prao.g_01795	Prbi.g_02058
OG0001214	Prao.g_01797	Prbi.g_02060
OG0001215	Prao.g_01798	Prbi.g_02061
OG0001216	Prao.g_01799	Prbi.g_02062
OG0001217	Prao.g_01800	Prbi.g_02063
OG0001218	Prao.g_01801	Prbi.g_02064
OG0001219	Prao.g_01804	Prbi.g_02067
OG0001220	Prao.g_01805	Prbi.g_02068
OG0001221	Prao.g_01808	Prbi.g_02071
OG0001222	Prao.g_01809	Prbi.g_02072
OG0001223	Prao.g_01810	Prbi.g_02073
OG0001224	Prao.g_01811	Prbi.g_02074
OG0001225	Prao.g_01812	Prbi.g_02075
OG0001226	Prao.g_01813	Prbi.g_02076
OG0001227	Prao.g_01814	Prbi.g_02077
OG0001228	Prao.g_01815	Prbi.g_02078
OG0001229	Prao.g_01816	Prbi.g_02079
OG0001230	Prao.g_01817	Prbi.g_02080
OG0001231	Prao.g_01818	Prbi.g_02081
OG0001232	Prao.g_01819	Prbi.g_02082
OG0001233	Prao.g_01820	Prbi.g_02083
OG0001234	Prao.g_01821	Prbi.g_02084
OG0001235	Prao.g_01822	Prbi.g_02085
OG0001236	Prao.g_01824	Prbi.g_02087
OG0001237	Prao.g_01825	Prbi.g_02088
OG0001238	Prao.g_01827	Prbi.g_02090
OG0001239	Prao.g_01828	Prbi.g_02091
OG0001240	Prao.g_01829	Prbi.g_02092
OG0001241	Prao.g_01831	Prbi.g_02094
OG0001242	Prao.g_01833	Prbi.g_02095
OG0001243	Prao.g_01834	Prbi.g_02096
OG0001244	Prao.g_01835	Prbi.g_02097
OG0001245	Prao.g_01836	Prbi.g_02098
OG0001246	Prao.g_01837	Prbi.g_02099
OG0001247	Prao.g_01838	Prbi.g_02100
OG0001248	Prao.g_01839	Prbi.g_02101
OG0001249	Prao.g_01840	Prbi.g_02102
OG0001250	Prao.g_01841	Prbi.g_02103
OG0001251	Prao.g_00231	Prbi.g_01522
OG0001252	Prao.g_00276	Prbi.g_00146
OG0001253	Prao.g_00288	Prbi.g_00174
OG0001254	Prao.g_00418	Prbi.g_00305
OG0001255	Prao.g_00469	Prbi.g_00357
OG0001256	Prao.g_00529	Prbi.g_00426
OG0001257	Prao.g_00588	Prbi.g_00485
OG0001258	Prao.g_00604	Prbi.g_00501
OG0001259	Prao.g_00028	Prbi.g_00592
OG0001260	Prao.g_00686	Prbi.g_00791
OG0001261	Prao.g_00776	Prbi.g_00882
OG0001262	Prao.g_00792	Prbi.g_00898
OG0001263	Prao.g_00812	Prbi.g_00918
OG0001264	Prao.g_00844	Prbi.g_00950
OG0001265	Prao.g_00950	Prbi.g_01062
OG0001266	Prao.g_01001	Prbi.g_01111
OG0001267	Prao.g_01105	Prbi.g_01191
OG0001268	Prao.g_01092	Prbi.g_01204
OG0001269	Prao.g_01256	Prbi.g_01422
OG0001270	Prao.g_01436	Prbi.g_01630
OG0001271	Prao.g_01447	Prbi.g_01641
OG0001272	Prao.g_01489	Prbi.g_01683
OG0001273	Prao.g_01490	Prbi.g_01684
OG0001274	Prao.g_01495	Prbi.g_01689
OG0001275	Prao.g_01511	Prbi.g_01705
OG0001276	Prao.g_01521	Prbi.g_01724
OG0001277	Prao.g_01531	Prbi.g_01738
OG0001278	Prao.g_01544	Prbi.g_01779
OG0001279	Prao.g_01548	Prbi.g_01783
OG0001281	Prao.g_01618	Prbi.g_01851
OG0001282	Prao.g_01643	Prbi.g_01877
OG0001284	Prao.g_01753	Prbi.g_02004
OG0001285	Prao.g_01785	Prbi.g_02048
OG0001286	Prao.g_01830	Prbi.g_02093
OG0001288	Prao.g_00541	Prbi.g_00438
OG0001291	Prao.g_00210	Prbi.g_00078
OG0001292	Prao.g_00213	Prbi.g_00081
OG0001293	Prao.g_00215	Prbi.g_00083
OG0001294	Prao.g_00232	Prbi.g_00100
OG0001295	Prao.g_00258	Prbi.g_00127
OG0001296	Prao.g_00264	Prbi.g_00133
OG0001297	Prao.g_00337	Prbi.g_00223
OG0001298	Prao.g_00381	Prbi.g_00267
OG0001299	Prao.g_00390	Prbi.g_00276
OG0001300	Prao.g_00508	Prbi.g_00397
OG0001301	Prao.g_00076	Prbi.g_00640
OG0001302	Prao.g_00690	Prbi.g_00796
OG0001303	Prao.g_00694	Prbi.g_00800
OG0001304	Prao.g_00965	Prbi.g_01077
OG0001305	Prao.g_00970	Prbi.g_01082
OG0001306	Prao.g_01009	Prbi.g_01119
OG0001307	Prao.g_01018	Prbi.g_01129
OG0001308	Prao.g_01145	Prbi.g_01153
OG0001309	Prao.g_01143	Prbi.g_01155
OG0001310	Prao.g_01132	Prbi.g_01166
OG0001311	Prao.g_01061	Prbi.g_01235
OG0001312	Prao.g_01255	Prbi.g_01423
OG0001313	Prao.g_01493	Prbi.g_01687
OG0001314	Prao.g_01575	Prbi.g_01810
OG0001315	Prao.g_01609	Prbi.g_01844
OG0001316	Prao.g_01721	Prbi.g_01972
OG0001318	Prao.g_00279	Prbi.g_00149
OG0001319	Prao.g_00376	Prbi.g_00262
OG0001320	Prao.g_00573	Prbi.g_00469
OG0001321	Prao.g_00696	Prbi.g_00802
OG0001322	Prao.g_00721	Prbi.g_00828
OG0001323	Prao.g_00993	Prbi.g_01102
OG0001324	Prao.g_01026	Prbi.g_01137
OG0001325	Prao.g_01139	Prbi.g_01159
OG0001326	Prao.g_01308	Prbi.g_01360
OG0001327	Prao.g_01306	Prbi.g_01362
OG0001328	Prao.g_01271	Prbi.g_01396
OG0001329	Prao.g_01216	Prbi.g_01459
OG0001330	Prao.g_01486	Prbi.g_01680
OG0001331	Prao.g_01549	Prbi.g_01784
OG0001332	Prao.g_01598	Prbi.g_01833
OG0001333	Prao.g_01691	Prbi.g_01942
OG0001334	Prao.g_01745	Prbi.g_01996
OG0001335	Prao.g_01783	Prbi.g_02046
OG0001336	Prao.g_00267	Prbi.g_00136
OG0001337	Prao.g_00257	Prbi.g_00126
OG0001338	Prao.g_00282	Prbi.g_00168
OG0001339	Prao.g_00341	Prbi.g_00227
OG0001340	Prao.g_00386	Prbi.g_00272
OG0001341	Prao.g_00399	Prbi.g_00285
OG0001342	Prao.g_00417	Prbi.g_00304
OG0001343	Prao.g_00475	Prbi.g_00363
OG0001344	Prao.g_00512	Prbi.g_00402
OG0001345	Prao.g_00538	Prbi.g_00435
OG0001346	Prao.g_00578	Prbi.g_00475
OG0001347	Prao.g_00592	Prbi.g_00489
OG0001348	Prao.g_00610	Prbi.g_00507
OG0001349	Prao.g_00615	Prbi.g_00512
OG0001350	Prao.g_00620	Prbi.g_00517
OG0001351	Prao.g_01869	Prbi.g_00579
OG0001352	Prao.g_00120	Prbi.g_00685
OG0001353	Prao.g_00141	Prbi.g_00707
OG0001354	Prao.g_00724	Prbi.g_00831
OG0001355	Prao.g_00782	Prbi.g_00888
OG0001356	Prao.g_00826	Prbi.g_00932
OG0001357	Prao.g_00930	Prbi.g_01037
OG0001358	Prao.g_00949	Prbi.g_01061
OG0001359	Prao.g_01118	Prbi.g_01178
OG0001360	Prao.g_01117	Prbi.g_01179
OG0001361	Prao.g_01039	Prbi.g_01257
OG0001363	Prao.g_01219	Prbi.g_01490
OG0001364	Prao.g_01466	Prbi.g_01660
OG0001365	Prao.g_01613	Prbi.g_01278
OG0001366	Prao.g_01589	Prbi.g_01824
OG0001367	Prao.g_01632	Prbi.g_01866
OG0001368	Prao.g_01752	Prbi.g_02003
OG0001369	Prao.g_00951	Prbi.g_01063
OG0001371	Prao.g_00206	Prbi.g_00074
OG0001372	Prao.g_00207	Prbi.g_00075
OG0001373	Prao.g_00214	Prbi.g_00082
OG0001374	Prao.g_00226	Prbi.g_00094
OG0001376	Prao.g_00372	Prbi.g_00258
OG0001377	Prao.g_00394	Prbi.g_00280
OG0001378	Prao.g_00410	Prbi.g_00296
OG0001379	Prao.g_00497	Prbi.g_00386
OG0001381	Prao.g_00558	Prbi.g_00455
OG0001382	Prao.g_00566	Prbi.g_00462
OG0001383	Prao.g_00617	Prbi.g_00514
OG0001384	Prao.g_00625	Prbi.g_00522
OG0001385	Prao.g_00105	Prbi.g_00669
OG0001386	Prao.g_00113	Prbi.g_00677
OG0001387	Prao.g_00115	Prbi.g_00679
OG0001388	Prao.g_00124	Prbi.g_00689
OG0001389	Prao.g_00653	Prbi.g_00750
OG0001390	Prao.g_00685	Prbi.g_00790
OG0001391	Prao.g_00726	Prbi.g_00833
OG0001392	Prao.g_00825	Prbi.g_00931
OG0001393	Prao.g_00828	Prbi.g_00933
OG0001394	Prao.g_00850	Prbi.g_00956
OG0001395	Prao.g_00853	Prbi.g_00959
OG0001397	Prao.g_00959	Prbi.g_01071
OG0001398	Prao.g_00978	Prbi.g_01090
OG0001399	Prao.g_00991	Prbi.g_01100
OG0001400	Prao.g_00999	Prbi.g_01109
OG0001401	Prao.g_01336	Prbi.g_01116
OG0001402	Prao.g_01103	Prbi.g_01193
OG0001403	Prao.g_01275	Prbi.g_01392
OG0001404	Prao.g_01248	Prbi.g_01430
OG0001405	Prao.g_01238	Prbi.g_01440
OG0001406	Prao.g_01435	Prbi.g_01629
OG0001407	Prao.g_01438	Prbi.g_01632
OG0001408	Prao.g_01487	Prbi.g_01681
OG0001409	Prao.g_01499	Prbi.g_01693
OG0001411	Prao.g_00004	Prbi.g_01726
OG0001412	Prao.g_00883	Prbi.g_00990
OG0001414	Prao.g_00200	Prbi.g_00068
OG0001415	Prao.g_00462	Prbi.g_00350
OG0001416	Prao.g_00627	Prbi.g_00524
OG0001417	Prao.g_00114	Prbi.g_00678
OG0001418	Prao.g_00697	Prbi.g_00803
OG0001419	Prao.g_00730	Prbi.g_00836
OG0001420	Prao.g_00830	Prbi.g_00935
OG0001421	Prao.g_00835	Prbi.g_00940
OG0001422	Prao.g_00996	Prbi.g_01105
OG0001423	Prao.g_01116	Prbi.g_01180
OG0001424	Prao.g_00016	Prbi.g_01271
OG0001425	Prao.g_01505	Prbi.g_01699
OG0001426	Prao.g_01826	Prbi.g_02089
OG0001427	Prao.g_00507	Prbi.g_00396
OG0001429	Prao.g_00912	Prbi.g_01019
OG0001430	Prao.g_00942	Prbi.g_01054
OG0001431	Prao.g_00997	Prbi.g_01107
OG0001432	Prao.g_01000	Prbi.g_01110
OG0001433	Prao.g_01330	Prbi.g_01335
OG0001435	Prao.g_01498	Prbi.g_01691
OG0001438	Prao.g_00059	Prbi.g_00622
OG0001439	Prao.g_00773	Prbi.g_00879
OG0001440	Prao.g_00953	Prbi.g_01065
OG0001441	Prao.g_01151	Prbi.g_01147
OG0001442	Prao.g_01129	Prbi.g_01169
OG0001443	Prao.g_01106	Prbi.g_01190
OG0001444	Prao.g_01070	Prbi.g_01226
OG0001445	Prao.g_01350	Prbi.g_01317, Prbi.g_01770
OG0001446	Prao.g_01348	Prbi.g_01319
OG0001447	Prao.g_01347	Prbi.g_01320, Prbi.g_01767
OG0001449	Prao.g_01360	Prbi.g_01590
OG0001451	Prao.g_01368	Prbi.g_01567, Prbi.g_02024
OG0001452	Prao.g_01803	Prbi.g_02066
OG0001454	Prao.g_00502	Prbi.g_00391
OG0001457	Prao.g_00140	Prbi.g_00706
OG0001458	Prao.g_00684	Prbi.g_00789
OG0001459	Prao.g_00719	Prbi.g_00826
OG0001460	Prao.g_00804	Prbi.g_00910
OG0001461	Prao.g_00875	Prbi.g_00982
OG0001462	Prao.g_00941	Prbi.g_01053
OG0001463	Prao.g_00990	Prbi.g_01099
OG0001464	Prao.g_00995	Prbi.g_01104
OG0001465	Prao.g_01312	Prbi.g_01356
OG0001466	Prao.g_01298	Prbi.g_01369
OG0001467	Prao.g_01394	Prbi.g_01586
OG0001468	Prao.g_01714	Prbi.g_01965
OG0001469	Prao.g_01091	Prbi.g_01205
OG0001470	Prao.g_00456	Prbi.g_00344
OG0001472	Prao.g_00803	Prbi.g_00909
OG0001474	Prao.g_00813	Prbi.g_00919
OG0001475	Prao.g_00986	Prbi.g_01095
OG0001476	Prao.g_00987	Prbi.g_01096
OG0001477	Prao.g_00988	Prbi.g_01097
OG0001478	Prao.g_00994	Prbi.g_01103
OG0001479	Prao.g_01021	Prbi.g_01132
OG0001480	Prao.g_01157	Prbi.g_01141
OG0001481	Prao.g_01073	Prbi.g_01223
OG0001483	Prao.g_01282	Prbi.g_01385
OG0001484	Prao.g_01218	Prbi.g_01491
OG0001485	Prao.g_01611	Prbi.g_01846
OG0001487	Prao.g_00702	Prbi.g_00808
OG0001488	Prao.g_00310	Prbi.g_00196
OG0001489	Prao.g_00510	Prbi.g_00399
OG0001490	Prao.g_00528	Prbi.g_00422
OG0001491	Prao.g_00716	Prbi.g_00823
OG0001492	Prao.g_00774	Prbi.g_00880
OG0001493	Prao.g_00814	Prbi.g_00920
OG0001494	Prao.g_00815	Prbi.g_00921
OG0001495	Prao.g_00816	Prbi.g_00922
OG0001496	Prao.g_00817	Prbi.g_00923
OG0001497	Prao.g_00818	Prbi.g_00924
OG0001498	Prao.g_00819	Prbi.g_00925
OG0001499	Prao.g_00820	Prbi.g_00926
OG0001500	Prao.g_00821	Prbi.g_00927
OG0001501	Prao.g_00822	Prbi.g_00928
OG0001502	Prao.g_00823	Prbi.g_00929
OG0001503	Prao.g_00824	Prbi.g_00930
OG0001505	Prao.g_00005	Prbi.g_01044
OG0001506	Prao.g_01013	Prbi.g_01124
OG0001507	Prao.g_01107	Prbi.g_01189
OG0001509	Prao.g_01633	Prbi.g_01867
OG0001510	Prao.g_01706	Prbi.g_01957
OG0001514	Prao.g_01295	Prbi.g_01372
OG0001515	Prao.g_00688	Prbi.g_00794
OG0001516	Prao.g_00924	Prbi.g_01031
OG0001517	Prao.g_01005	Prbi.g_01114
OG0001521	Prao.g_01614	Prbi.g_01279
OG0001523	Prao.g_00199	Prbi.g_00067
OG0001524	Prao.g_00511	Prbi.g_00400
OG0001525	Prao.g_00565	Prbi.g_00460
OG0001526	Prao.g_00833	Prbi.g_00938
OG0001527	Prao.g_01153	Prbi.g_01145
OG0001528	Prao.g_01334	Prbi.g_01333
OG0001529	Prao.g_01329	Prbi.g_01336
OG0001532	Prao.g_00180	Prbi.g_00034
OG0001534	Prao.g_01503	Prbi.g_01697
OG0001536	Prao.g_01155	Prbi.g_01143
OG0001538	Prao.g_01309	Prbi.g_01359
OG0001539	Prao.g_01290	Prbi.g_01377
OG0001540	Prao.g_01289	Prbi.g_01378
OG0001541	Prao.g_01205	Prbi.g_01509
OG0001542	Prao.g_01501	Prbi.g_01695
OG0001543	Prao.g_01512	Prbi.g_01706
OG0001549	Prao.g_00265	Prbi.g_00134
OG0001550	Prao.g_00443	Prbi.g_00331
OG0001551	Prao.g_00467	Prbi.g_00355
OG0001552	Prao.g_00504	Prbi.g_00393
OG0001553	Prao.g_00520	Prbi.g_00414
OG0001554	Prao.g_00521	Prbi.g_00415
OG0001555	Prao.g_00561	Prbi.g_00458
OG0001556	Prao.g_00575	Prbi.g_00471
OG0001559	Prao.g_00689	Prbi.g_00795
OG0001560	Prao.g_00708	Prbi.g_00815
OG0001561	Prao.g_00805	Prbi.g_00911
OG0001562	Prao.g_00940	Prbi.g_01052
OG0001563	Prao.g_01002	Prbi.g_01112
OG0001564	Prao.g_01004	Prbi.g_01113
OG0001565	Prao.g_01006	Prbi.g_01115
OG0001566	Prao.g_01008	Prbi.g_01118
OG0001567	Prao.g_01014	Prbi.g_01125
OG0001568	Prao.g_01158	Prbi.g_01140
OG0001569	Prao.g_01154	Prbi.g_01144
OG0001570	Prao.g_01148	Prbi.g_01150
OG0001571	Prao.g_01136	Prbi.g_01162
OG0001572	Prao.g_01126	Prbi.g_01170
OG0001573	Prao.g_01123	Prbi.g_01173
OG0001575	Prao.g_01315	Prbi.g_01353
OG0001576	Prao.g_01303	Prbi.g_01365
OG0001577	Prao.g_01242	Prbi.g_01436
OG0001578	Prao.g_01240	Prbi.g_01438
OG0001579	Prao.g_01196	Prbi.g_01498
OG0001582	Prao.g_01479	Prbi.g_01673
OG0001583	Prao.g_01481	Prbi.g_01675
OG0001584	Prao.g_01482	Prbi.g_01676
OG0001585	Prao.g_01492	Prbi.g_01686
OG0001586	Prao.g_01762	Prbi.g_02013
OG0001590	Prao.g_00430	Prbi.g_00317
OG0001591	Prao.g_00498	Prbi.g_00387
OG0001592	Prao.g_00527	Prbi.g_00421
OG0001594	Prao.g_00574	Prbi.g_00470
OG0001595	Prao.g_00144	Prbi.g_00710
OG0001596	Prao.g_00691	Prbi.g_00797
OG0001597	Prao.g_00806	Prbi.g_00913
OG0001598	Prao.g_00832	Prbi.g_00937
OG0001599	Prao.g_01113	Prbi.g_01183
OG0001600	Prao.g_01112	Prbi.g_01184
OG0001601	Prao.g_01111	Prbi.g_01185
OG0001602	Prao.g_01110	Prbi.g_01186
OG0001603	Prao.g_01532	Prbi.g_01739
OG0001604	Prao.g_01565	Prbi.g_01800
OG0001605	Prao.g_01637	Prbi.g_01871
OG0001609	Prao.g_00503	Prbi.g_00392
OG0001610	Prao.g_00139	Prbi.g_00705
OG0001611	Prao.g_00674	Prbi.g_00776
OG0001612	Prao.g_00717	Prbi.g_00824
OG0001613	Prao.g_00810	Prbi.g_00917
OG0001614	Prao.g_00928	Prbi.g_01035
OG0001615	Prao.g_01323	Prbi.g_01344
OG0001619	Prao.g_01250	Prbi.g_01428
OG0001621	Prao.g_00700	Prbi.g_00806
OG0001623	Prao.g_00473	Prbi.g_00361
OG0001624	Prao.g_00808	Prbi.g_00915
OG0001625	Prao.g_00935	Prbi.g_01047
OG0001626	Prao.g_01322	Prbi.g_01345
OG0001628	Prao.g_01520	Prbi.g_01723
OG0001631	Prao.g_01031	Prbi.g_01265
OG0001639	Prao.g_00248	Prbi.g_00117
OG0001640	Prao.g_00318	Prbi.g_00204
OG0001641	Prao.g_00499	Prbi.g_00388
OG0001642	Prao.g_00501	Prbi.g_00390
OG0001643	Prao.g_00523	Prbi.g_00417
OG0001644	Prao.g_00524	Prbi.g_00418
OG0001645	Prao.g_00526	Prbi.g_00420
OG0001647	Prao.g_00572	Prbi.g_00468
OG0001648	Prao.g_01178	Prbi.g_00562
OG0001649	Prao.g_01184	Prbi.g_00568
OG0001650	Prao.g_00647	Prbi.g_00744
OG0001651	Prao.g_00681	Prbi.g_00785
OG0001652	Prao.g_00682	Prbi.g_00787
OG0001653	Prao.g_00709	Prbi.g_00816
OG0001654	Prao.g_00715	Prbi.g_00822
OG0001655	Prao.g_00723	Prbi.g_00830
OG0001656	Prao.g_00746	Prbi.g_00852
OG0001657	Prao.g_00798	Prbi.g_00904
OG0001658	Prao.g_00809	Prbi.g_00916
OG0001659	Prao.g_00857	Prbi.g_00963
OG0001660	Prao.g_00936	Prbi.g_01048
OG0001661	Prao.g_00939	Prbi.g_01051
OG0001662	Prao.g_00944	Prbi.g_01056
OG0001663	Prao.g_00961	Prbi.g_01073
OG0001664	Prao.g_00962	Prbi.g_01074
OG0001665	Prao.g_00985	Prbi.g_01094
OG0001666	Prao.g_00989	Prbi.g_01098
OG0001667	Prao.g_00992	Prbi.g_01101
OG0001668	Prao.g_00998	Prbi.g_01108
OG0001669	Prao.g_01010	Prbi.g_01120
OG0001670	Prao.g_01011	Prbi.g_01121
OG0001671	Prao.g_01017	Prbi.g_01128
OG0001672	Prao.g_01022	Prbi.g_01133
OG0001673	Prao.g_01023	Prbi.g_01134
OG0001674	Prao.g_01024	Prbi.g_01135
OG0001675	Prao.g_01138	Prbi.g_01160
OG0001676	Prao.g_01133	Prbi.g_01165
OG0001677	Prao.g_01114	Prbi.g_01182
OG0001678	Prao.g_01042	Prbi.g_01254
OG0001679	Prao.g_01034	Prbi.g_01262
OG0001680	Prao.g_00981	Prbi.g_01327
OG0001681	Prao.g_01302	Prbi.g_01366
OG0001682	Prao.g_01292	Prbi.g_01375
OG0001684	Prao.g_01478	Prbi.g_01672
OG0001685	Prao.g_01485	Prbi.g_01679
OG0001686	Prao.g_01488	Prbi.g_01682
OG0001687	Prao.g_01494	Prbi.g_01688
OG0001688	Prao.g_01497	Prbi.g_01690
OG0001689	Prao.g_01500	Prbi.g_01694
OG0001690	Prao.g_01502	Prbi.g_01696
OG0001691	Prao.g_01504	Prbi.g_01698
OG0001692	Prao.g_01557	Prbi.g_01792
OG0001693	Prao.g_01802	Prbi.g_02065
OG0001698	Prao.g_00602	Prbi.g_00499
OG0001699	Prao.g_00145	Prbi.g_00711
OG0001700	Prao.g_00676	Prbi.g_00779
OG0001701	Prao.g_00678	Prbi.g_00781
OG0001702	Prao.g_00695	Prbi.g_00801
OG0001703	Prao.g_00710	Prbi.g_00817
OG0001704	Prao.g_00937	Prbi.g_01049
OG0001705	Prao.g_01146	Prbi.g_01152
OG0001706	Prao.g_01134	Prbi.g_01164
OG0001707	Prao.g_01109	Prbi.g_01187
OG0001708	Prao.g_01313	Prbi.g_01355
OG0001710	Prao.g_00938	Prbi.g_01050
OG0001720	Prao.g_01209	Prbi.g_01485
OG0001723	Prao.g_00680	Prbi.g_00784
OG0001726	Prao.g_01149	Prbi.g_01149
OG0001727	Prao.g_01341	Prbi.g_01342
OG0001728	Prao.g_01291	Prbi.g_01376
OG0001731	Prao.g_01509	Prbi.g_01703
OG0001732	Prao.g_01525	Prbi.g_01734
OG0001733	Prao.g_00519	Prbi.g_00411
OG0001734	Prao.g_00149	Prbi.g_00743
OG0001783	Prao.g_00187	Prbi.g_00050
OG0001784	Prao.g_00630	Prbi.g_00527
OG0001785	Prao.g_00692	Prbi.g_00798
OG0001786	Prao.g_00770	Prbi.g_00876
OG0001787	Prao.g_01130	Prbi.g_01168
OG0001788	Prao.g_01349	Prbi.g_01318
OG0001789	Prao.g_01321	Prbi.g_01346
OG0001790	Prao.g_01319	Prbi.g_01348
OG0001791	Prao.g_01318	Prbi.g_01350
OG0001798	Prao.g_01339	Prbi.g_00160
OG0001807	Prao.g_00522	Prbi.g_00416
OG0001808	Prao.g_00530	Prbi.g_00428
OG0001809	Prao.g_00698	Prbi.g_00804
OG0001810	Prao.g_00711	Prbi.g_00818
OG0001811	Prao.g_00712	Prbi.g_00819
OG0001812	Prao.g_00713	Prbi.g_00820
OG0001813	Prao.g_00714	Prbi.g_00821
OG0001814	Prao.g_00807	Prbi.g_00914
OG0001816	Prao.g_00984	Prbi.g_01093
OG0001817	Prao.g_01147	Prbi.g_01151
OG0001818	Prao.g_01144	Prbi.g_01154
OG0001820	Prao.g_01310	Prbi.g_01358
OG0001821	Prao.g_01299	Prbi.g_01368
OG0001826	Prao.g_01530	Prbi.g_01737
OG0001827	Prao.g_01300	Prbi.g_01367
OG0001838	Prao.g_00525	Prbi.g_00419
OG0001840	Prao.g_01326	Prbi.g_01343
