Orthogroup	Prao	Pray
OG0001152	Prao.g_01719	Pray.g_01339
OG0001153	Prao.g_01720	Pray.g_01340
OG0001154	Prao.g_01722	Pray.g_01342
OG0001155	Prao.g_01724	Pray.g_01344
OG0001156	Prao.g_01726	Pray.g_01346
OG0001157	Prao.g_01727	Pray.g_01347
OG0001158	Prao.g_01729	Pray.g_01349
OG0001159	Prao.g_01730	Pray.g_01350
OG0001160	Prao.g_01731	Pray.g_01351
OG0001161	Prao.g_01732	Pray.g_01352
OG0001162	Prao.g_01733	Pray.g_01353
OG0001163	Prao.g_01734	Pray.g_01354
OG0001164	Prao.g_01735	Pray.g_01355
OG0001165	Prao.g_01736	Pray.g_01356
OG0001166	Prao.g_01737	Pray.g_01357
OG0001167	Prao.g_01738	Pray.g_01358
OG0001168	Prao.g_01739	Pray.g_01359
OG0001169	Prao.g_01740	Pray.g_01360
OG0001170	Prao.g_01741	Pray.g_01362
OG0001171	Prao.g_01742	Pray.g_01363
OG0001172	Prao.g_01744	Pray.g_01365
OG0001173	Prao.g_01746	Pray.g_01367
OG0001174	Prao.g_01747	Pray.g_01368
OG0001175	Prao.g_01748	Pray.g_01369
OG0001176	Prao.g_01749	Pray.g_01370
OG0001177	Prao.g_01751	Pray.g_01372
OG0001178	Prao.g_01754	Pray.g_01375
OG0001179	Prao.g_01755	Pray.g_01376
OG0001180	Prao.g_01756	Pray.g_01377
OG0001181	Prao.g_01757	Pray.g_01378
OG0001182	Prao.g_01758	Pray.g_01379
OG0001183	Prao.g_01759	Pray.g_01380
OG0001184	Prao.g_01761	Pray.g_01382
OG0001185	Prao.g_01764	Pray.g_01385
OG0001186	Prao.g_01765	Pray.g_01386
OG0001187	Prao.g_01767	Pray.g_01388
OG0001188	Prao.g_01768	Pray.g_01389
OG0001189	Prao.g_01769	Pray.g_01390
OG0001190	Prao.g_01770	Pray.g_01391
OG0001191	Prao.g_01771	Pray.g_01392
OG0001192	Prao.g_01772	Pray.g_01393
OG0001193	Prao.g_01773	Pray.g_01394
OG0001194	Prao.g_01774	Pray.g_01395
OG0001195	Prao.g_01775	Pray.g_01396
OG0001196	Prao.g_01776	Pray.g_01397
OG0001197	Prao.g_01777	Pray.g_01398
OG0001198	Prao.g_01778	Pray.g_01399
OG0001199	Prao.g_01779	Pray.g_01400
OG0001200	Prao.g_01780	Pray.g_01401
OG0001201	Prao.g_01781	Pray.g_01402
OG0001202	Prao.g_01782	Pray.g_01403
OG0001203	Prao.g_01784	Pray.g_01405
OG0001204	Prao.g_01786	Pray.g_01407
OG0001205	Prao.g_01787	Pray.g_01408
OG0001206	Prao.g_01788	Pray.g_01409
OG0001207	Prao.g_01789	Pray.g_01410
OG0001208	Prao.g_01790	Pray.g_01411
OG0001209	Prao.g_01791	Pray.g_01412
OG0001210	Prao.g_01792	Pray.g_01413
OG0001211	Prao.g_01793	Pray.g_01414
OG0001212	Prao.g_01794	Pray.g_01415
OG0001213	Prao.g_01795	Pray.g_01416
OG0001214	Prao.g_01797	Pray.g_01418
OG0001215	Prao.g_01798	Pray.g_01419
OG0001216	Prao.g_01799	Pray.g_01420
OG0001217	Prao.g_01800	Pray.g_01421
OG0001218	Prao.g_01801	Pray.g_01422
OG0001219	Prao.g_01804	Pray.g_01425
OG0001220	Prao.g_01805	Pray.g_01426
OG0001221	Prao.g_01808	Pray.g_01429
OG0001222	Prao.g_01809	Pray.g_01430
OG0001223	Prao.g_01810	Pray.g_01431
OG0001224	Prao.g_01811	Pray.g_01432
OG0001225	Prao.g_01812	Pray.g_01433
OG0001226	Prao.g_01813	Pray.g_01434
OG0001227	Prao.g_01814	Pray.g_01435
OG0001228	Prao.g_01815	Pray.g_01436
OG0001229	Prao.g_01816	Pray.g_01437
OG0001230	Prao.g_01817	Pray.g_01438
OG0001231	Prao.g_01818	Pray.g_01439
OG0001232	Prao.g_01819	Pray.g_01440
OG0001233	Prao.g_01820	Pray.g_01441
OG0001234	Prao.g_01821	Pray.g_01442
OG0001235	Prao.g_01822	Pray.g_01443
OG0001236	Prao.g_01824	Pray.g_01445
OG0001237	Prao.g_01825	Pray.g_01446
OG0001238	Prao.g_01827	Pray.g_01448
OG0001239	Prao.g_01828	Pray.g_01449
OG0001240	Prao.g_01829	Pray.g_01450
OG0001241	Prao.g_01831	Pray.g_01452
OG0001242	Prao.g_01833	Pray.g_01453
OG0001243	Prao.g_01834	Pray.g_01454
OG0001244	Prao.g_01835	Pray.g_01455
OG0001245	Prao.g_01836	Pray.g_01456
OG0001246	Prao.g_01837	Pray.g_01457
OG0001247	Prao.g_01838	Pray.g_01458
OG0001248	Prao.g_01839	Pray.g_01459
OG0001249	Prao.g_01840	Pray.g_01460
OG0001250	Prao.g_01841	Pray.g_01461
OG0001251	Prao.g_00231	Pray.g_00197
OG0001252	Prao.g_00276	Pray.g_00151
OG0001253	Prao.g_00288	Pray.g_00139
OG0001254	Prao.g_00418	Pray.g_00760
OG0001255	Prao.g_00469	Pray.g_00811
OG0001257	Prao.g_00588	Pray.g_00972
OG0001258	Prao.g_00604	Pray.g_00989
OG0001259	Prao.g_00028	Pray.g_01173
OG0001260	Prao.g_00686	Pray.g_00292
OG0001261	Prao.g_00776	Pray.g_00383
OG0001262	Prao.g_00792	Pray.g_00399
OG0001263	Prao.g_00812	Pray.g_00420
OG0001264	Prao.g_00844	Pray.g_00451
OG0001265	Prao.g_00950	Pray.g_00560
OG0001266	Prao.g_01001	Pray.g_00608
OG0001267	Prao.g_01105	Pray.g_00080
OG0001268	Prao.g_01092	Pray.g_00067
OG0001269	Prao.g_01256	Pray.g_01846
OG0001270	Prao.g_01436	Pray.g_01682
OG0001271	Prao.g_01447	Pray.g_01671
OG0001272	Prao.g_01489	Pray.g_01629
OG0001273	Prao.g_01490	Pray.g_01628
OG0001274	Prao.g_01495	Pray.g_01623
OG0001275	Prao.g_01511	Pray.g_01606
OG0001276	Prao.g_01521	Pray.g_01596
OG0001277	Prao.g_01531	Pray.g_01585
OG0001278	Prao.g_01544	Pray.g_01567
OG0001279	Prao.g_01548	Pray.g_01563
OG0001280	Prao.g_01551	Pray.g_01560
OG0001281	Prao.g_01618	Pray.g_01237
OG0001282	Prao.g_01643	Pray.g_01262
OG0001284	Prao.g_01753	Pray.g_01374
OG0001285	Prao.g_01785	Pray.g_01406
OG0001286	Prao.g_01830	Pray.g_01451
OG0001288	Prao.g_00541	Pray.g_00927
OG0001291	Prao.g_00210	Pray.g_00218
OG0001292	Prao.g_00213	Pray.g_00215
OG0001293	Prao.g_00215	Pray.g_00213
OG0001294	Prao.g_00232	Pray.g_00196
OG0001295	Prao.g_00258	Pray.g_00170
OG0001296	Prao.g_00264	Pray.g_00164
OG0001297	Prao.g_00337	Pray.g_00680
OG0001298	Prao.g_00381	Pray.g_00724
OG0001299	Prao.g_00390	Pray.g_00733
OG0001300	Prao.g_00508	Pray.g_00851
OG0001301	Prao.g_00076	Pray.g_01126
OG0001302	Prao.g_00690	Pray.g_00296
OG0001303	Prao.g_00694	Pray.g_00300
OG0001304	Prao.g_00965	Pray.g_00575
OG0001305	Prao.g_00970	Pray.g_00580
OG0001306	Prao.g_01009	Pray.g_00616
OG0001307	Prao.g_01018	Pray.g_00625
OG0001308	Prao.g_01145	Pray.g_00120
OG0001309	Prao.g_01143	Pray.g_00118
OG0001310	Prao.g_01132	Pray.g_00107
OG0001311	Prao.g_01061	Pray.g_00035
OG0001312	Prao.g_01255	Pray.g_01845
OG0001313	Prao.g_01493	Pray.g_01625
OG0001314	Prao.g_01575	Pray.g_01536
OG0001315	Prao.g_01609	Pray.g_01502
OG0001316	Prao.g_01721	Pray.g_01341
OG0001318	Prao.g_00279	Pray.g_00148
OG0001319	Prao.g_00376	Pray.g_00719
OG0001320	Prao.g_00573	Pray.g_00957
OG0001321	Prao.g_00696	Pray.g_00302
OG0001322	Prao.g_00721	Pray.g_00329
OG0001323	Prao.g_00993	Pray.g_00600
OG0001324	Prao.g_01026	Pray.g_00633
OG0001325	Prao.g_01139	Pray.g_00114
OG0001326	Prao.g_01308	Pray.g_01898
OG0001327	Prao.g_01306	Pray.g_01896
OG0001328	Prao.g_01271	Pray.g_01865
OG0001329	Prao.g_01216	Pray.g_01809
OG0001330	Prao.g_01486	Pray.g_01632
OG0001331	Prao.g_01549	Pray.g_01562
OG0001333	Prao.g_01691	Pray.g_01310
OG0001334	Prao.g_01745	Pray.g_01366
OG0001335	Prao.g_01783	Pray.g_01404
OG0001336	Prao.g_00267	Pray.g_00161
OG0001337	Prao.g_00257	Pray.g_00171
OG0001338	Prao.g_00282	Pray.g_00145
OG0001339	Prao.g_00341	Pray.g_00684
OG0001340	Prao.g_00386	Pray.g_00729
OG0001341	Prao.g_00399	Pray.g_00741
OG0001342	Prao.g_00417	Pray.g_00759
OG0001343	Prao.g_00475	Pray.g_00817
OG0001344	Prao.g_00512	Pray.g_00856
OG0001345	Prao.g_00538	Pray.g_00924
OG0001346	Prao.g_00578	Pray.g_00962
OG0001347	Prao.g_00592	Pray.g_00976
OG0001348	Prao.g_00610	Pray.g_00995
OG0001349	Prao.g_00615	Pray.g_01000
OG0001350	Prao.g_00620	Pray.g_01005
OG0001351	Prao.g_01869	Pray.g_01185
OG0001352	Prao.g_00120	Pray.g_01081
OG0001353	Prao.g_00141	Pray.g_01060
OG0001354	Prao.g_00724	Pray.g_00332
OG0001355	Prao.g_00782	Pray.g_00389
OG0001356	Prao.g_00826	Pray.g_00434
OG0001357	Prao.g_00930	Pray.g_00539
OG0001358	Prao.g_00949	Pray.g_00559
OG0001359	Prao.g_01118	Pray.g_00093
OG0001360	Prao.g_01117	Pray.g_00092
OG0001361	Prao.g_01039	Pray.g_00013
OG0001363	Prao.g_01219	Pray.g_01785
OG0001364	Prao.g_01466	Pray.g_01652
OG0001365	Prao.g_01613	Pray.g_01232
OG0001366	Prao.g_01589	Pray.g_01522
OG0001367	Prao.g_01632	Pray.g_01251
OG0001368	Prao.g_01752	Pray.g_01373
OG0001369	Prao.g_00951	Pray.g_00561
OG0001371	Prao.g_00206	Pray.g_00222
OG0001372	Prao.g_00207	Pray.g_00221
OG0001373	Prao.g_00214	Pray.g_00214
OG0001374	Prao.g_00226	Pray.g_00202
OG0001376	Prao.g_00372	Pray.g_00715
OG0001377	Prao.g_00394	Pray.g_00737
OG0001378	Prao.g_00410	Pray.g_00752
OG0001379	Prao.g_00497	Pray.g_00839
OG0001381	Prao.g_00558	Pray.g_00944
OG0001382	Prao.g_00566	Pray.g_00950
OG0001383	Prao.g_00617	Pray.g_01002
OG0001384	Prao.g_00625	Pray.g_01010
OG0001385	Prao.g_00105	Pray.g_01097
OG0001386	Prao.g_00113	Pray.g_01089
OG0001387	Prao.g_00115	Pray.g_01087
OG0001388	Prao.g_00124	Pray.g_01077
OG0001389	Prao.g_00653	Pray.g_01035
OG0001390	Prao.g_00685	Pray.g_00291
OG0001391	Prao.g_00726	Pray.g_00334
OG0001392	Prao.g_00825	Pray.g_00433
OG0001393	Prao.g_00828	Pray.g_00435
OG0001394	Prao.g_00850	Pray.g_00457
OG0001395	Prao.g_00853	Pray.g_00460
OG0001397	Prao.g_00959	Pray.g_00569
OG0001398	Prao.g_00978	Pray.g_00588
OG0001399	Prao.g_00991	Pray.g_00598
OG0001400	Prao.g_00999	Pray.g_00606
OG0001401	Prao.g_01336	Pray.g_00613
OG0001402	Prao.g_01103	Pray.g_00078
OG0001403	Prao.g_01275	Pray.g_01869
OG0001404	Prao.g_01248	Pray.g_01838
OG0001405	Prao.g_01238	Pray.g_01828
OG0001406	Prao.g_01435	Pray.g_01683
OG0001407	Prao.g_01438	Pray.g_01680
OG0001408	Prao.g_01487	Pray.g_01631
OG0001409	Prao.g_01499	Pray.g_01617
OG0001411	Prao.g_00004	Pray.g_01593
OG0001412	Prao.g_00883	Pray.g_00492
OG0001414	Prao.g_00200	Pray.g_00227
OG0001415	Prao.g_00462	Pray.g_00804
OG0001416	Prao.g_00627	Pray.g_01012
OG0001417	Prao.g_00114	Pray.g_01088
OG0001418	Prao.g_00697	Pray.g_00303
OG0001419	Prao.g_00730	Pray.g_00338
OG0001420	Prao.g_00830	Pray.g_00437
OG0001421	Prao.g_00835	Pray.g_00441
OG0001422	Prao.g_00996	Pray.g_00603
OG0001423	Prao.g_01116	Pray.g_00091
OG0001424	Prao.g_00016	Pray.g_00248
OG0001425	Prao.g_01505	Pray.g_01611
OG0001426	Prao.g_01826	Pray.g_01447
OG0001427	Prao.g_00507	Pray.g_00850
OG0001429	Prao.g_00912	Pray.g_00521
OG0001430	Prao.g_00942	Pray.g_00552
OG0001431	Prao.g_00997	Pray.g_00604
OG0001432	Prao.g_01000	Pray.g_00607
OG0001433	Prao.g_01330	Pray.g_01923
OG0001435	Prao.g_01498	Pray.g_01619
OG0001438	Prao.g_00059	Pray.g_01143
OG0001439	Prao.g_00773	Pray.g_00380
OG0001440	Prao.g_00953	Pray.g_00563
OG0001441	Prao.g_01151	Pray.g_00127
OG0001442	Prao.g_01129	Pray.g_00104
OG0001443	Prao.g_01106	Pray.g_00081
OG0001444	Prao.g_01070	Pray.g_00044
OG0001445	Prao.g_01350	Pray.g_01937
OG0001446	Prao.g_01348	Pray.g_01935
OG0001447	Prao.g_01347	Pray.g_01934
OG0001449	Prao.g_01360	Pray.g_01741
OG0001451	Prao.g_01368	Pray.g_01751
OG0001452	Prao.g_01803	Pray.g_01424
OG0001453	Prao.g_01526	Pray.g_01588
OG0001454	Prao.g_00502	Pray.g_00844
OG0001457	Prao.g_00140	Pray.g_01061
OG0001458	Prao.g_00684	Pray.g_00290
OG0001459	Prao.g_00719	Pray.g_00327
OG0001460	Prao.g_00804	Pray.g_00411
OG0001461	Prao.g_00875	Pray.g_00484
OG0001462	Prao.g_00941	Pray.g_00551
OG0001463	Prao.g_00990	Pray.g_00597
OG0001464	Prao.g_00995	Pray.g_00602
OG0001465	Prao.g_01312	Pray.g_01901
OG0001467	Prao.g_01394	Pray.g_01725
OG0001468	Prao.g_01714	Pray.g_01334
OG0001469	Prao.g_01091	Pray.g_00066
OG0001470	Prao.g_00456	Pray.g_00798
OG0001472	Prao.g_00803	Pray.g_00410
OG0001473	Prao.g_00811	Pray.g_00419
OG0001474	Prao.g_00813	Pray.g_00421
OG0001475	Prao.g_00986	Pray.g_00593
OG0001476	Prao.g_00987	Pray.g_00594
OG0001477	Prao.g_00988	Pray.g_00595
OG0001478	Prao.g_00994	Pray.g_00601
OG0001479	Prao.g_01021	Pray.g_00628
OG0001480	Prao.g_01157	Pray.g_00133
OG0001481	Prao.g_01073	Pray.g_00047
OG0001483	Prao.g_01282	Pray.g_01876
OG0001484	Prao.g_01218	Pray.g_01784
OG0001485	Prao.g_01611	Pray.g_01230
OG0001487	Prao.g_00702	Pray.g_00307
OG0001488	Prao.g_00310	Pray.g_00653
OG0001489	Prao.g_00510	Pray.g_00853
OG0001490	Prao.g_00528	Pray.g_00881
OG0001491	Prao.g_00716	Pray.g_00324
OG0001492	Prao.g_00774	Pray.g_00381
OG0001493	Prao.g_00814	Pray.g_00422
OG0001494	Prao.g_00815	Pray.g_00423
OG0001495	Prao.g_00816	Pray.g_00424
OG0001496	Prao.g_00817	Pray.g_00425
OG0001497	Prao.g_00818	Pray.g_00426
OG0001498	Prao.g_00819	Pray.g_00427
OG0001499	Prao.g_00820	Pray.g_00428
OG0001500	Prao.g_00821	Pray.g_00429
OG0001501	Prao.g_00822	Pray.g_00430
OG0001502	Prao.g_00823	Pray.g_00431
OG0001503	Prao.g_00824	Pray.g_00432
OG0001506	Prao.g_01013	Pray.g_00620
OG0001507	Prao.g_01107	Pray.g_00082
OG0001509	Prao.g_01633	Pray.g_01252
OG0001510	Prao.g_01706	Pray.g_01326
OG0001511	Prao.g_01535	Pray.g_01569
OG0001514	Prao.g_01295	Pray.g_01889
OG0001515	Prao.g_00688	Pray.g_00294
OG0001516	Prao.g_00924	Pray.g_00533
OG0001517	Prao.g_01005	Pray.g_00611
OG0001521	Prao.g_01614	Pray.g_01233
OG0001523	Prao.g_00199	Pray.g_00228
OG0001524	Prao.g_00511	Pray.g_00854
OG0001525	Prao.g_00565	Pray.g_00949
OG0001527	Prao.g_01153	Pray.g_00129
OG0001528	Prao.g_01334	Pray.g_01925
OG0001529	Prao.g_01329	Pray.g_01922
OG0001532	Prao.g_00180	Pray.g_01496
OG0001534	Prao.g_01503	Pray.g_01613
OG0001535	Prao.g_00800	Pray.g_00407
OG0001536	Prao.g_01155	Pray.g_00131
OG0001538	Prao.g_01309	Pray.g_01899
OG0001539	Prao.g_01290	Pray.g_01884
OG0001540	Prao.g_01289	Pray.g_01883
OG0001542	Prao.g_01501	Pray.g_01615
OG0001543	Prao.g_01512	Pray.g_01605
OG0001549	Prao.g_00265	Pray.g_00163
OG0001550	Prao.g_00443	Pray.g_00785
OG0001551	Prao.g_00467	Pray.g_00809
OG0001552	Prao.g_00504	Pray.g_00846
OG0001553	Prao.g_00520	Pray.g_00869
OG0001554	Prao.g_00521	Pray.g_00870
OG0001555	Prao.g_00561	Pray.g_00947
OG0001556	Prao.g_00575	Pray.g_00959
OG0001559	Prao.g_00689	Pray.g_00295
OG0001560	Prao.g_00708	Pray.g_00316
OG0001561	Prao.g_00805	Pray.g_00412
OG0001562	Prao.g_00940	Pray.g_00550
OG0001563	Prao.g_01002	Pray.g_00609
OG0001564	Prao.g_01004	Pray.g_00610
OG0001565	Prao.g_01006	Pray.g_00612
OG0001566	Prao.g_01008	Pray.g_00615
OG0001567	Prao.g_01014	Pray.g_00621
OG0001568	Prao.g_01158	Pray.g_00134
OG0001569	Prao.g_01154	Pray.g_00130
OG0001570	Prao.g_01148	Pray.g_00124
OG0001571	Prao.g_01136	Pray.g_00111
OG0001572	Prao.g_01126	Pray.g_00101
OG0001573	Prao.g_01123	Pray.g_00098
OG0001575	Prao.g_01315	Pray.g_01904
OG0001576	Prao.g_01303	Pray.g_01893
OG0001577	Prao.g_01242	Pray.g_01832
OG0001578	Prao.g_01240	Pray.g_01830
OG0001579	Prao.g_01196	Pray.g_01742
OG0001582	Prao.g_01479	Pray.g_01639
OG0001583	Prao.g_01481	Pray.g_01637
OG0001584	Prao.g_01482	Pray.g_01636
OG0001585	Prao.g_01492	Pray.g_01626
OG0001586	Prao.g_01762	Pray.g_01383
OG0001589	Prao.g_00057	Pray.g_01055
OG0001591	Prao.g_00498	Pray.g_00840
OG0001592	Prao.g_00527	Pray.g_00880
OG0001594	Prao.g_00574	Pray.g_00958
OG0001595	Prao.g_00144	Pray.g_01057
OG0001596	Prao.g_00691	Pray.g_00297
OG0001597	Prao.g_00806	Pray.g_00414
OG0001598	Prao.g_00832	Pray.g_00439
OG0001599	Prao.g_01113	Pray.g_00088
OG0001600	Prao.g_01112	Pray.g_00087
OG0001601	Prao.g_01111	Pray.g_00086
OG0001602	Prao.g_01110	Pray.g_00085
OG0001603	Prao.g_01532	Pray.g_01584
OG0001604	Prao.g_01565	Pray.g_01546
OG0001609	Prao.g_00503	Pray.g_00845
OG0001610	Prao.g_00139	Pray.g_01062
OG0001611	Prao.g_00674	Pray.g_00278
OG0001612	Prao.g_00717	Pray.g_00325
OG0001613	Prao.g_00810	Pray.g_00418
OG0001614	Prao.g_00928	Pray.g_00537
OG0001615	Prao.g_01323	Pray.g_01912
OG0001619	Prao.g_01250	Pray.g_01840
OG0001621	Prao.g_00700	Pray.g_00305
OG0001623	Prao.g_00473	Pray.g_00815
OG0001624	Prao.g_00808	Pray.g_00416
OG0001625	Prao.g_00935	Pray.g_00545
OG0001626	Prao.g_01322	Pray.g_01911
OG0001628	Prao.g_01520	Pray.g_01597
OG0001631	Prao.g_01031	Pray.g_00005
OG0001639	Prao.g_00248	Pray.g_00179
OG0001640	Prao.g_00318	Pray.g_00661
OG0001641	Prao.g_00499	Pray.g_00841
OG0001642	Prao.g_00501	Pray.g_00843
OG0001643	Prao.g_00523	Pray.g_00876
OG0001644	Prao.g_00524	Pray.g_00877
OG0001645	Prao.g_00526	Pray.g_00879
OG0001647	Prao.g_00572	Pray.g_00956
OG0001648	Prao.g_01178	Pray.g_01202
OG0001649	Prao.g_01184	Pray.g_01196
OG0001650	Prao.g_00647	Pray.g_01041
OG0001651	Prao.g_00681	Pray.g_00287
OG0001652	Prao.g_00682	Pray.g_00288
OG0001653	Prao.g_00709	Pray.g_00317
OG0001654	Prao.g_00715	Pray.g_00323
OG0001655	Prao.g_00723	Pray.g_00331
OG0001656	Prao.g_00746	Pray.g_00353
OG0001657	Prao.g_00798	Pray.g_00405
OG0001658	Prao.g_00809	Pray.g_00417
OG0001659	Prao.g_00857	Pray.g_00464
OG0001660	Prao.g_00936	Pray.g_00546
OG0001661	Prao.g_00939	Pray.g_00549
OG0001662	Prao.g_00944	Pray.g_00554
OG0001663	Prao.g_00961	Pray.g_00571
OG0001664	Prao.g_00962	Pray.g_00572
OG0001665	Prao.g_00985	Pray.g_00592
OG0001666	Prao.g_00989	Pray.g_00596
OG0001667	Prao.g_00992	Pray.g_00599
OG0001668	Prao.g_00998	Pray.g_00605
OG0001669	Prao.g_01010	Pray.g_00617
OG0001670	Prao.g_01011	Pray.g_00618
OG0001671	Prao.g_01017	Pray.g_00624
OG0001672	Prao.g_01022	Pray.g_00629
OG0001673	Prao.g_01023	Pray.g_00630
OG0001674	Prao.g_01024	Pray.g_00631
OG0001675	Prao.g_01138	Pray.g_00113
OG0001676	Prao.g_01133	Pray.g_00108
OG0001677	Prao.g_01114	Pray.g_00089
OG0001678	Prao.g_01042	Pray.g_00016
OG0001679	Prao.g_01034	Pray.g_00008
OG0001680	Prao.g_00981	Pray.g_01928
OG0001681	Prao.g_01302	Pray.g_01892
OG0001682	Prao.g_01292	Pray.g_01886
OG0001684	Prao.g_01478	Pray.g_01640
OG0001685	Prao.g_01485	Pray.g_01633
OG0001686	Prao.g_01488	Pray.g_01630
OG0001687	Prao.g_01494	Pray.g_01624
OG0001688	Prao.g_01497	Pray.g_01621
OG0001689	Prao.g_01500	Pray.g_01616
OG0001690	Prao.g_01502	Pray.g_01614
OG0001691	Prao.g_01504	Pray.g_01612
OG0001692	Prao.g_01557	Pray.g_01554
OG0001693	Prao.g_01802	Pray.g_01423
OG0001698	Prao.g_00602	Pray.g_00986
OG0001699	Prao.g_00145	Pray.g_01056
OG0001700	Prao.g_00676	Pray.g_00281
OG0001701	Prao.g_00678	Pray.g_00283
OG0001702	Prao.g_00695	Pray.g_00301
OG0001703	Prao.g_00710	Pray.g_00318
OG0001704	Prao.g_00937	Pray.g_00547
OG0001705	Prao.g_01146	Pray.g_00121
OG0001706	Prao.g_01134	Pray.g_00109
OG0001707	Prao.g_01109	Pray.g_00084
OG0001708	Prao.g_01313	Pray.g_01902
OG0001710	Prao.g_00938	Pray.g_00548
OG0001720	Prao.g_01209	Pray.g_01767
OG0001723	Prao.g_00680	Pray.g_00286
OG0001724	Prao.g_00728	Pray.g_00336
OG0001726	Prao.g_01149	Pray.g_00125
OG0001727	Prao.g_01341	Pray.g_01916
OG0001728	Prao.g_01291	Pray.g_01885
OG0001731	Prao.g_01509	Pray.g_01608
OG0001732	Prao.g_01525	Pray.g_01589
OG0001733	Prao.g_00519	Pray.g_00865
OG0001734	Prao.g_00149	Pray.g_01042
OG0001783	Prao.g_00187	Pray.g_00242
OG0001784	Prao.g_00630	Pray.g_01015
OG0001785	Prao.g_00692	Pray.g_00298
OG0001786	Prao.g_00770	Pray.g_00377
OG0001787	Prao.g_01130	Pray.g_00105
OG0001788	Prao.g_01349	Pray.g_01936
OG0001789	Prao.g_01321	Pray.g_01910
OG0001790	Prao.g_01319	Pray.g_01908
OG0001791	Prao.g_01318	Pray.g_01906
OG0001796	Prao.g_01127	Pray.g_00102
OG0001807	Prao.g_00522	Pray.g_00872
OG0001810	Prao.g_00711	Pray.g_00319
OG0001811	Prao.g_00712	Pray.g_00320
OG0001812	Prao.g_00713	Pray.g_00321
OG0001813	Prao.g_00714	Pray.g_00322
OG0001814	Prao.g_00807	Pray.g_00415
OG0001816	Prao.g_00984	Pray.g_00591
OG0001817	Prao.g_01147	Pray.g_00122
OG0001818	Prao.g_01144	Pray.g_00119
OG0001819	Prao.g_01338	Pray.g_00896
OG0001820	Prao.g_01310	Pray.g_01900
OG0001824	Prao.g_01496	Pray.g_01622
OG0001826	Prao.g_01530	Pray.g_01586
OG0001829	Prao.g_01523	Pray.g_01594
OG0001838	Prao.g_00525	Pray.g_00878
OG0001840	Prao.g_01326	Pray.g_01915
OG0001841	Prao.g_01314	Pray.g_01903
OG0001842	Prao.g_01288	Pray.g_01882
OG0001846	Prao.g_01480	Pray.g_01638
OG0001849	Prao.g_01510	Pray.g_01607
OG0001850	Prao.g_01125	Pray.g_00100
OG0001861	Prao.g_01141	Pray.g_00116
OG0001862	Prao.g_01140	Pray.g_00115
OG0001863	Prao.g_01131	Pray.g_00106
OG0001864	Prao.g_01533	Pray.g_01570
OG0001865	Prao.g_00002	Pray.g_01939
OG0001866	Prao.g_01331	Pray.g_01924
OG0001867	Prao.g_01324	Pray.g_01913
OG0001868	Prao.g_01320	Pray.g_01909
OG0001888	Prao.g_01376	Pray.g_01746
OG0001907	Prao.g_01343	Pray.g_00257
OG0001958	Prao.g_01128	Pray.g_00103
OG0002023	Prao.g_01328	Pray.g_01918
OG0002024	Prao.g_01325	Pray.g_01914
OG0002026	Prao.g_00010	Pray.g_00259
OG0002030	Prao.g_00860	Pray.g_00467
OG0002128	Prao.g_01766	Pray.g_01387
OG0002139	Prao.g_01527	Pray.g_01580
OG0002142	Prao.g_01261	Pray.g_01054
OG0002155	Prao.g_01370	Pray.g_01750
OG0002156	Prao.g_01211	Pray.g_01783
OG0002276	Prao.g_01365	Pray.g_01754
OG0002310	Prao.g_01260	Pray.g_01053
OG0002378	Prao.g_01356	Pray.g_01802
OG0002506	Prao.g_01374	Pray.g_01747
OG0003036	Prao.g_01363	Pray.g_01781
OG0003037	Prao.g_01366	Pray.g_01753
OG0003096	Prao.g_01367	Pray.g_01752
OG0003353	Prao.g_01373	Pray.g_01748
OG0003552	Prao.g_01372	Pray.g_01749
