Orthogroup	Prao	Prar
OG0001155	Prao.g_01724	Prar.g_00634
OG0001156	Prao.g_01726	Prar.g_00636
OG0001157	Prao.g_01727	Prar.g_00637
OG0001158	Prao.g_01729	Prar.g_00639
OG0001159	Prao.g_01730	Prar.g_00640
OG0001160	Prao.g_01731	Prar.g_00641
OG0001161	Prao.g_01732	Prar.g_00642
OG0001162	Prao.g_01733	Prar.g_00643
OG0001163	Prao.g_01734	Prar.g_00644
OG0001164	Prao.g_01735	Prar.g_00645
OG0001165	Prao.g_01736	Prar.g_00646
OG0001166	Prao.g_01737	Prar.g_00647
OG0001167	Prao.g_01738	Prar.g_00648
OG0001168	Prao.g_01739	Prar.g_00649
OG0001169	Prao.g_01740	Prar.g_00650
OG0001170	Prao.g_01741	Prar.g_00651
OG0001171	Prao.g_01742	Prar.g_00652
OG0001172	Prao.g_01744	Prar.g_00654
OG0001173	Prao.g_01746	Prar.g_00656
OG0001174	Prao.g_01747	Prar.g_00657
OG0001175	Prao.g_01748	Prar.g_00658
OG0001176	Prao.g_01749	Prar.g_00659
OG0001177	Prao.g_01751	Prar.g_00661
OG0001178	Prao.g_01754	Prar.g_00663
OG0001179	Prao.g_01755	Prar.g_00664
OG0001180	Prao.g_01756	Prar.g_00665
OG0001181	Prao.g_01757	Prar.g_00666
OG0001182	Prao.g_01758	Prar.g_00667
OG0001183	Prao.g_01759	Prar.g_00668
OG0001184	Prao.g_01761	Prar.g_00670
OG0001185	Prao.g_01764	Prar.g_00673
OG0001186	Prao.g_01765	Prar.g_00674
OG0001187	Prao.g_01767	Prar.g_00675
OG0001188	Prao.g_01768	Prar.g_00676
OG0001189	Prao.g_01769	Prar.g_00677
OG0001190	Prao.g_01770	Prar.g_00678
OG0001191	Prao.g_01771	Prar.g_00679
OG0001192	Prao.g_01772	Prar.g_00680
OG0001193	Prao.g_01773	Prar.g_00681
OG0001194	Prao.g_01774	Prar.g_00682
OG0001195	Prao.g_01775	Prar.g_00683
OG0001196	Prao.g_01776	Prar.g_00684
OG0001197	Prao.g_01777	Prar.g_00685
OG0001198	Prao.g_01778	Prar.g_00686
OG0001199	Prao.g_01779	Prar.g_00687
OG0001200	Prao.g_01780	Prar.g_00688
OG0001201	Prao.g_01781	Prar.g_00689
OG0001202	Prao.g_01782	Prar.g_00690
OG0001203	Prao.g_01784	Prar.g_00692
OG0001204	Prao.g_01786	Prar.g_00694
OG0001205	Prao.g_01787	Prar.g_00695
OG0001206	Prao.g_01788	Prar.g_00696
OG0001207	Prao.g_01789	Prar.g_00697
OG0001208	Prao.g_01790	Prar.g_00698
OG0001209	Prao.g_01791	Prar.g_00699
OG0001210	Prao.g_01792	Prar.g_00700
OG0001211	Prao.g_01793	Prar.g_00701
OG0001212	Prao.g_01794	Prar.g_00702
OG0001213	Prao.g_01795	Prar.g_00703
OG0001214	Prao.g_01797	Prar.g_00705
OG0001215	Prao.g_01798	Prar.g_00706
OG0001216	Prao.g_01799	Prar.g_00707
OG0001217	Prao.g_01800	Prar.g_00708
OG0001218	Prao.g_01801	Prar.g_00709
OG0001219	Prao.g_01804	Prar.g_00074
OG0001220	Prao.g_01805	Prar.g_00073
OG0001221	Prao.g_01808	Prar.g_00070
OG0001222	Prao.g_01809	Prar.g_00069
OG0001223	Prao.g_01810	Prar.g_00068
OG0001224	Prao.g_01811	Prar.g_00067
OG0001225	Prao.g_01812	Prar.g_00066
OG0001226	Prao.g_01813	Prar.g_00065
OG0001227	Prao.g_01814	Prar.g_00064
OG0001228	Prao.g_01815	Prar.g_00063
OG0001229	Prao.g_01816	Prar.g_00062
OG0001230	Prao.g_01817	Prar.g_00061
OG0001231	Prao.g_01818	Prar.g_00060
OG0001232	Prao.g_01819	Prar.g_00059
OG0001233	Prao.g_01820	Prar.g_00058
OG0001234	Prao.g_01821	Prar.g_00057
OG0001235	Prao.g_01822	Prar.g_00056
OG0001236	Prao.g_01824	Prar.g_00054
OG0001237	Prao.g_01825	Prar.g_00053
OG0001238	Prao.g_01827	Prar.g_00051
OG0001239	Prao.g_01828	Prar.g_00050
OG0001240	Prao.g_01829	Prar.g_00049
OG0001241	Prao.g_01831	Prar.g_00047
OG0001242	Prao.g_01833	Prar.g_00046
OG0001243	Prao.g_01834	Prar.g_00045
OG0001244	Prao.g_01835	Prar.g_00044
OG0001245	Prao.g_01836	Prar.g_00043
OG0001246	Prao.g_01837	Prar.g_00042
OG0001247	Prao.g_01838	Prar.g_00041
OG0001248	Prao.g_01839	Prar.g_00040
OG0001249	Prao.g_01840	Prar.g_00039
OG0001250	Prao.g_01841	Prar.g_00038
OG0001251	Prao.g_00231	Prar.g_00236
OG0001252	Prao.g_00276	Prar.g_00190
OG0001253	Prao.g_00288	Prar.g_00177
OG0001254	Prao.g_00418	Prar.g_00306
OG0001255	Prao.g_00469	Prar.g_00393
OG0001256	Prao.g_01307, Prao.g_00529	Prar.g_00978
OG0001257	Prao.g_00588	Prar.g_00532
OG0001258	Prao.g_00604	Prar.g_01329
OG0001259	Prao.g_00028	Prar.g_01419
OG0001260	Prao.g_00686	Prar.g_01637
OG0001261	Prao.g_00776	Prar.g_01718
OG0001262	Prao.g_00792	Prar.g_01734
OG0001263	Prao.g_00812	Prar.g_01755
OG0001264	Prao.g_00844	Prar.g_01775
OG0001265	Prao.g_00950	Prar.g_01880
OG0001266	Prao.g_01001	Prar.g_01928
OG0001267	Prao.g_01105	Prar.g_01279
OG0001268	Prao.g_01092	Prar.g_01266
OG0001269	Prao.g_01256	Prar.g_00928
OG0001270	Prao.g_01436	Prar.g_00807
OG0001271	Prao.g_01447	Prar.g_00796
OG0001272	Prao.g_01489	Prar.g_00755
OG0001273	Prao.g_01490	Prar.g_00754
OG0001274	Prao.g_01495	Prar.g_00749
OG0001275	Prao.g_01511	Prar.g_00734
OG0001276	Prao.g_01521	Prar.g_00722
OG0001277	Prao.g_01531	Prar.g_00715
OG0001278	Prao.g_01544	Prar.g_01151
OG0001279	Prao.g_01548	Prar.g_01147
OG0001280	Prao.g_01551	Prar.g_01144
OG0001281	Prao.g_01618	Prar.g_01111
OG0001282	Prao.g_01643	Prar.g_01086
OG0001284	Prao.g_01753	Prar.g_00662
OG0001285	Prao.g_01785	Prar.g_00693
OG0001286	Prao.g_01830	Prar.g_00048
OG0001288	Prao.g_00541	Prar.g_00485
OG0001291	Prao.g_00210	Prar.g_00547
OG0001292	Prao.g_00213	Prar.g_00254
OG0001293	Prao.g_00215	Prar.g_00252
OG0001294	Prao.g_00232	Prar.g_00235
OG0001295	Prao.g_00258	Prar.g_00209
OG0001296	Prao.g_00264	Prar.g_00203
OG0001297	Prao.g_00337	Prar.g_00128
OG0001298	Prao.g_00381	Prar.g_00084
OG0001300	Prao.g_00508	Prar.g_00434
OG0001301	Prao.g_00076	Prar.g_01467
OG0001304	Prao.g_00965	Prar.g_01895
OG0001305	Prao.g_00970	Prar.g_01900
OG0001306	Prao.g_01009	Prar.g_01937
OG0001307	Prao.g_01018	Prar.g_01946
OG0001308	Prao.g_01145	Prar.g_01315
OG0001309	Prao.g_01143	Prar.g_01314
OG0001310	Prao.g_01132	Prar.g_01304
OG0001311	Prao.g_01061	Prar.g_01235
OG0001312	Prao.g_01255	Prar.g_00927
OG0001313	Prao.g_01493	Prar.g_00751
OG0001314	Prao.g_01575	Prar.g_01120
OG0001315	Prao.g_01609	Prar.g_00613
OG0001316	Prao.g_01721	Prar.g_00631
OG0001318	Prao.g_00279	Prar.g_00187
OG0001319	Prao.g_00376	Prar.g_00089
OG0001320	Prao.g_00573	Prar.g_00516
OG0001321	Prao.g_00696	Prar.g_01646
OG0001322	Prao.g_00721	Prar.g_01664
OG0001323	Prao.g_00993	Prar.g_01920
OG0001324	Prao.g_01026	Prar.g_01954
OG0001325	Prao.g_01139	Prar.g_01311
OG0001326	Prao.g_01308	Prar.g_00979
OG0001327	Prao.g_01306	Prar.g_00977
OG0001328	Prao.g_01271	Prar.g_00950
OG0001329	Prao.g_01216	Prar.g_00891
OG0001330	Prao.g_01486	Prar.g_00758
OG0001331	Prao.g_01549	Prar.g_01146
OG0001332	Prao.g_01598	Prar.g_00602
OG0001334	Prao.g_01745	Prar.g_00655
OG0001335	Prao.g_01783	Prar.g_00691
OG0001336	Prao.g_00267	Prar.g_00200
OG0001337	Prao.g_00257	Prar.g_00210
OG0001338	Prao.g_00282	Prar.g_00183
OG0001339	Prao.g_00341	Prar.g_00124
OG0001340	Prao.g_00386	Prar.g_00079
OG0001341	Prao.g_00399	Prar.g_00326
OG0001342	Prao.g_00417	Prar.g_00307
OG0001343	Prao.g_00475	Prar.g_00399
OG0001344	Prao.g_00512	Prar.g_00439
OG0001345	Prao.g_00538	Prar.g_00482
OG0001346	Prao.g_00578	Prar.g_00522
OG0001347	Prao.g_00592	Prar.g_00536
OG0001348	Prao.g_00610	Prar.g_01335
OG0001349	Prao.g_00615	Prar.g_01340
OG0001351	Prao.g_01869	Prar.g_01406
OG0001352	Prao.g_00120	Prar.g_01512
OG0001353	Prao.g_00141	Prar.g_01533
OG0001354	Prao.g_00724	Prar.g_01667
OG0001355	Prao.g_00782	Prar.g_01724
OG0001356	Prao.g_00826	Prar.g_01757
OG0001357	Prao.g_00930	Prar.g_01860
OG0001358	Prao.g_00949	Prar.g_01879
OG0001359	Prao.g_01118	Prar.g_01292
OG0001360	Prao.g_01117	Prar.g_01291
OG0001361	Prao.g_01039	Prar.g_01213
OG0001363	Prao.g_01219	Prar.g_00871
OG0001364	Prao.g_01466	Prar.g_00777
OG0001365	Prao.g_01613	Prar.g_01116
OG0001366	Prao.g_01589	Prar.g_01958
OG0001367	Prao.g_01632	Prar.g_01097
OG0001369	Prao.g_00951	Prar.g_01881
OG0001371	Prao.g_00206	Prar.g_00551
OG0001372	Prao.g_00207	Prar.g_00550
OG0001373	Prao.g_00214	Prar.g_00253
OG0001374	Prao.g_00226	Prar.g_00241
OG0001376	Prao.g_00372	Prar.g_00093
OG0001377	Prao.g_00394	Prar.g_00331
OG0001378	Prao.g_00410	Prar.g_00315
OG0001379	Prao.g_00497	Prar.g_00422
OG0001381	Prao.g_00558	Prar.g_00502
OG0001382	Prao.g_00566	Prar.g_00509
OG0001383	Prao.g_00617	Prar.g_01342
OG0001384	Prao.g_00625	Prar.g_01349
OG0001385	Prao.g_00105	Prar.g_01496
OG0001386	Prao.g_00113	Prar.g_01504
OG0001387	Prao.g_00115	Prar.g_01506
OG0001388	Prao.g_00124	Prar.g_01516
OG0001389	Prao.g_00653	Prar.g_01604
OG0001390	Prao.g_00685	Prar.g_01636
OG0001391	Prao.g_00726	Prar.g_01669
OG0001392	Prao.g_00825	Prar.g_01756
OG0001393	Prao.g_00828	Prar.g_01758
OG0001394	Prao.g_00850	Prar.g_01781
OG0001395	Prao.g_00853	Prar.g_01784
OG0001397	Prao.g_00959	Prar.g_01889
OG0001398	Prao.g_00978	Prar.g_01908
OG0001399	Prao.g_00991	Prar.g_01918
OG0001400	Prao.g_00999	Prar.g_01926
OG0001401	Prao.g_01336	Prar.g_01934
OG0001402	Prao.g_01103	Prar.g_01277
OG0001403	Prao.g_01275	Prar.g_00954
OG0001404	Prao.g_01248	Prar.g_00920
OG0001405	Prao.g_01238	Prar.g_00910
OG0001406	Prao.g_01435	Prar.g_00808
OG0001407	Prao.g_01438	Prar.g_00805
OG0001408	Prao.g_01487	Prar.g_00757
OG0001409	Prao.g_01499	Prar.g_00744
OG0001412	Prao.g_00883	Prar.g_01814
OG0001414	Prao.g_00200	Prar.g_00556
OG0001415	Prao.g_00462	Prar.g_00261
OG0001416	Prao.g_00627	Prar.g_01351
OG0001417	Prao.g_00114	Prar.g_01505
OG0001418	Prao.g_00697	Prar.g_01647
OG0001419	Prao.g_00730	Prar.g_01673
OG0001420	Prao.g_00830	Prar.g_01760
OG0001421	Prao.g_00835	Prar.g_01765
OG0001422	Prao.g_00996	Prar.g_01923
OG0001423	Prao.g_01116	Prar.g_01290
OG0001424	Prao.g_00016	Prar.g_01201
OG0001425	Prao.g_01505	Prar.g_00738
OG0001426	Prao.g_01826	Prar.g_00052
OG0001427	Prao.g_00507	Prar.g_00433
OG0001430	Prao.g_00942	Prar.g_01872
OG0001431	Prao.g_00997	Prar.g_01924
OG0001432	Prao.g_01000	Prar.g_01927
OG0001433	Prao.g_01330	Prar.g_01000
OG0001435	Prao.g_01498	Prar.g_00746
OG0001438	Prao.g_00059	Prar.g_01450
OG0001440	Prao.g_00953	Prar.g_01883
OG0001441	Prao.g_01151	Prar.g_01319
OG0001442	Prao.g_01129	Prar.g_01302
OG0001443	Prao.g_01106	Prar.g_01280
OG0001444	Prao.g_01070	Prar.g_01244
OG0001445	Prao.g_01350	Prar.g_00987
OG0001446	Prao.g_01348	Prar.g_00985
OG0001447	Prao.g_01347	Prar.g_00984
OG0001449	Prao.g_01360	Prar.g_00867
OG0001451	Prao.g_01368	Prar.g_01560
OG0001453	Prao.g_01526	Prar.g_01169, Prar.g_01194, Prar.g_01161, Prar.g_00718
OG0001454	Prao.g_00502	Prar.g_00427
OG0001457	Prao.g_00140	Prar.g_01532
OG0001458	Prao.g_00684	Prar.g_01635
OG0001459	Prao.g_00719	Prar.g_01662
OG0001460	Prao.g_00804	Prar.g_01747
OG0001461	Prao.g_00875	Prar.g_01806
OG0001462	Prao.g_00941	Prar.g_01871
OG0001463	Prao.g_00990	Prar.g_01917
OG0001464	Prao.g_00995	Prar.g_01922
OG0001465	Prao.g_01312	Prar.g_00982
OG0001467	Prao.g_01394	Prar.g_00342
OG0001468	Prao.g_01714	Prar.g_00624
OG0001469	Prao.g_01091	Prar.g_01265
OG0001470	Prao.g_00456	Prar.g_00267
OG0001472	Prao.g_00803	Prar.g_01746
OG0001473	Prao.g_00811	Prar.g_01754
OG0001474	Prao.g_00813	Prar.g_01551
OG0001475	Prao.g_00986	Prar.g_01913
OG0001476	Prao.g_00987	Prar.g_01914
OG0001477	Prao.g_00988	Prar.g_01915
OG0001478	Prao.g_00994	Prar.g_01921
OG0001479	Prao.g_01021	Prar.g_01949
OG0001480	Prao.g_01157	Prar.g_01325
OG0001481	Prao.g_01073	Prar.g_01247
OG0001484	Prao.g_01218	Prar.g_00869
OG0001485	Prao.g_01611	Prar.g_01118
OG0001488	Prao.g_00310	Prar.g_00155
OG0001489	Prao.g_00510	Prar.g_00436
OG0001490	Prao.g_00528	Prar.g_00463
OG0001491	Prao.g_00716	Prar.g_01659
OG0001492	Prao.g_00774	Prar.g_01716
OG0001493	Prao.g_00814	Prar.g_01550
OG0001494	Prao.g_00815	Prar.g_01549
OG0001495	Prao.g_00816	Prar.g_01548
OG0001496	Prao.g_00817	Prar.g_01547
OG0001497	Prao.g_00818	Prar.g_01546
OG0001498	Prao.g_00819	Prar.g_01545
OG0001499	Prao.g_00820	Prar.g_01544
OG0001500	Prao.g_00821	Prar.g_01543
OG0001501	Prao.g_00822	Prar.g_01542
OG0001502	Prao.g_00823	Prar.g_01541
OG0001503	Prao.g_00824	Prar.g_01540
OG0001505	Prao.g_00005	Prar.g_01196
OG0001506	Prao.g_01013	Prar.g_01941
OG0001507	Prao.g_01107	Prar.g_01281
OG0001509	Prao.g_01633	Prar.g_01096
OG0001510	Prao.g_01706	Prar.g_00616
OG0001511	Prao.g_01535	Prar.g_01193
OG0001514	Prao.g_01295	Prar.g_00972
OG0001515	Prao.g_00688	Prar.g_01641
OG0001516	Prao.g_00924	Prar.g_01854
OG0001517	Prao.g_01005	Prar.g_01932, Prar.g_01931
OG0001521	Prao.g_01614	Prar.g_01115
OG0001523	Prao.g_00199	Prar.g_00557
OG0001524	Prao.g_00511	Prar.g_00437
OG0001525	Prao.g_00565	Prar.g_00507
OG0001526	Prao.g_00833	Prar.g_01763
OG0001527	Prao.g_01153	Prar.g_01321
OG0001528	Prao.g_01334	Prar.g_01001
OG0001529	Prao.g_01329	Prar.g_00998
OG0001532	Prao.g_00180	Prar.g_00003
OG0001534	Prao.g_01503	Prar.g_00740
OG0001536	Prao.g_01155	Prar.g_01323
OG0001537	Prao.g_01337	Prar.g_01190
OG0001538	Prao.g_01309	Prar.g_00980
OG0001539	Prao.g_01290, Prao.g_00012	Prar.g_00968
OG0001540	Prao.g_01289	Prar.g_00967
OG0001542	Prao.g_01501	Prar.g_00742
OG0001543	Prao.g_01512	Prar.g_00733
OG0001549	Prao.g_00265	Prar.g_00202
OG0001550	Prao.g_00443	Prar.g_00280
OG0001551	Prao.g_00467	Prar.g_00256
OG0001552	Prao.g_00504	Prar.g_00429
OG0001553	Prao.g_00520	Prar.g_00451
OG0001554	Prao.g_00521	Prar.g_00452
OG0001555	Prao.g_00561	Prar.g_00505
OG0001556	Prao.g_00575	Prar.g_00519
OG0001559	Prao.g_00689	Prar.g_01642
OG0001560	Prao.g_00708	Prar.g_01655
OG0001561	Prao.g_00805	Prar.g_01748
OG0001562	Prao.g_00940	Prar.g_01870
OG0001563	Prao.g_01002	Prar.g_01929
OG0001564	Prao.g_01004	Prar.g_01930
OG0001565	Prao.g_01006	Prar.g_01933
OG0001566	Prao.g_01008	Prar.g_01936
OG0001567	Prao.g_01014	Prar.g_01942
OG0001568	Prao.g_01158	Prar.g_01326
OG0001569	Prao.g_01154	Prar.g_01322
OG0001570	Prao.g_01148	Prar.g_01316
OG0001571	Prao.g_01136	Prar.g_01308
OG0001572	Prao.g_01126	Prar.g_01300
OG0001573	Prao.g_01123	Prar.g_01297
OG0001575	Prao.g_01315	Prar.g_00990
OG0001576	Prao.g_01303	Prar.g_00975
OG0001577	Prao.g_01242	Prar.g_00914
OG0001578	Prao.g_01240	Prar.g_00912
OG0001579	Prao.g_01196	Prar.g_00868
OG0001582	Prao.g_01479	Prar.g_00764
OG0001583	Prao.g_01481	Prar.g_00763
OG0001584	Prao.g_01482	Prar.g_00762
OG0001585	Prao.g_01492	Prar.g_00752
OG0001586	Prao.g_01762	Prar.g_00671
OG0001589	Prao.g_00057	Prar.g_00724
OG0001590	Prao.g_00430	Prar.g_00294
OG0001591	Prao.g_00498	Prar.g_00423
OG0001594	Prao.g_00574	Prar.g_00517
OG0001595	Prao.g_00144	Prar.g_01536
OG0001596	Prao.g_00691	Prar.g_01643
OG0001597	Prao.g_00806	Prar.g_01750
OG0001598	Prao.g_00832	Prar.g_01762
OG0001599	Prao.g_01113	Prar.g_01287
OG0001600	Prao.g_01112	Prar.g_01286
OG0001601	Prao.g_01111	Prar.g_01285
OG0001602	Prao.g_01110	Prar.g_01284
OG0001603	Prao.g_01532	Prar.g_00714
OG0001604	Prao.g_01565	Prar.g_01130
OG0001609	Prao.g_00503	Prar.g_00428
OG0001610	Prao.g_00139	Prar.g_01531
OG0001611	Prao.g_00674	Prar.g_01624
OG0001612	Prao.g_00717	Prar.g_01660
OG0001613	Prao.g_00810	Prar.g_01753
OG0001614	Prao.g_00928	Prar.g_01858
OG0001615	Prao.g_01323	Prar.g_00996
OG0001619	Prao.g_01250	Prar.g_00922
OG0001621	Prao.g_00700	Prar.g_01650
OG0001623	Prao.g_00473	Prar.g_00397
OG0001624	Prao.g_00808	Prar.g_01751
OG0001625	Prao.g_00935	Prar.g_01865
OG0001626	Prao.g_01322	Prar.g_00995
OG0001628	Prao.g_01520	Prar.g_00723
OG0001639	Prao.g_00248	Prar.g_00218
OG0001640	Prao.g_00318	Prar.g_00147
OG0001641	Prao.g_00499	Prar.g_00424
OG0001642	Prao.g_00501	Prar.g_00426
OG0001643	Prao.g_00523	Prar.g_00460
OG0001644	Prao.g_00524	Prar.g_00461
OG0001645	Prao.g_00526	Prar.g_00462
OG0001647	Prao.g_00572	Prar.g_00515
OG0001648	Prao.g_01178	Prar.g_01389
OG0001649	Prao.g_01184	Prar.g_01395
OG0001650	Prao.g_00647	Prar.g_01598
OG0001651	Prao.g_00681	Prar.g_01631
OG0001652	Prao.g_00682	Prar.g_01633
OG0001653	Prao.g_00709	Prar.g_01656
OG0001654	Prao.g_00715	Prar.g_01658
OG0001655	Prao.g_00723	Prar.g_01666
OG0001656	Prao.g_00746	Prar.g_01689
OG0001657	Prao.g_00798	Prar.g_01741
OG0001658	Prao.g_00809	Prar.g_01752
OG0001659	Prao.g_00857	Prar.g_01788
OG0001660	Prao.g_00936	Prar.g_01866
OG0001661	Prao.g_00939	Prar.g_01869
OG0001662	Prao.g_00944	Prar.g_01874
OG0001663	Prao.g_00961	Prar.g_01891
OG0001664	Prao.g_00962	Prar.g_01892
OG0001665	Prao.g_00985	Prar.g_01912
OG0001666	Prao.g_00989	Prar.g_01916
OG0001667	Prao.g_00992	Prar.g_01919
OG0001668	Prao.g_00998	Prar.g_01925
OG0001669	Prao.g_01010	Prar.g_01938
OG0001670	Prao.g_01011	Prar.g_01939
OG0001671	Prao.g_01017	Prar.g_01945
OG0001672	Prao.g_01022	Prar.g_01950
OG0001673	Prao.g_01023	Prar.g_01951
OG0001674	Prao.g_01024	Prar.g_01952
OG0001675	Prao.g_01138	Prar.g_01310
OG0001676	Prao.g_01133	Prar.g_01305
OG0001677	Prao.g_01114	Prar.g_01288
OG0001678	Prao.g_01042	Prar.g_01216
OG0001679	Prao.g_01034	Prar.g_01208
OG0001680	Prao.g_00981	Prar.g_01159
OG0001681	Prao.g_01302	Prar.g_00974
OG0001682	Prao.g_01292	Prar.g_00970
OG0001684	Prao.g_01478	Prar.g_00765
OG0001685	Prao.g_01485	Prar.g_00759
OG0001686	Prao.g_01488	Prar.g_00756
OG0001687	Prao.g_01494	Prar.g_00750
OG0001688	Prao.g_01497	Prar.g_00747
OG0001689	Prao.g_01500	Prar.g_00743
OG0001690	Prao.g_01502	Prar.g_00741
OG0001691	Prao.g_01504	Prar.g_00739
OG0001692	Prao.g_01557	Prar.g_01138
OG0001693	Prao.g_01802	Prar.g_00075
OG0001698	Prao.g_00602	Prar.g_01327
OG0001700	Prao.g_00676	Prar.g_01627
OG0001701	Prao.g_00678	Prar.g_01629
OG0001702	Prao.g_00695	Prar.g_01645
OG0001703	Prao.g_00710	Prar.g_01657
OG0001704	Prao.g_00937	Prar.g_01867
OG0001706	Prao.g_01134	Prar.g_01306
OG0001707	Prao.g_01109	Prar.g_01283
OG0001708	Prao.g_01313	Prar.g_00983
OG0001710	Prao.g_00938	Prar.g_01868
OG0001724	Prao.g_00728	Prar.g_01671
OG0001726	Prao.g_01149	Prar.g_01317
OG0001728	Prao.g_01291	Prar.g_00969
OG0001732	Prao.g_01525	Prar.g_00720
OG0001733	Prao.g_00519	Prar.g_00447
OG0001734	Prao.g_00149	Prar.g_01597
OG0001783	Prao.g_00187	Prar.g_00579
OG0001784	Prao.g_00630	Prar.g_01354
OG0001786	Prao.g_00770	Prar.g_01713
OG0001787	Prao.g_01130	Prar.g_01303
OG0001788	Prao.g_01349	Prar.g_00986
OG0001790	Prao.g_01319	Prar.g_00994
OG0001791	Prao.g_01318	Prar.g_00992
OG0001796	Prao.g_01127	Prar.g_01301
OG0001798	Prao.g_01339	Prar.g_01152
OG0001807	Prao.g_00522	Prar.g_00454
OG0001808	Prao.g_00530	Prar.g_00999
OG0001809	Prao.g_00698	Prar.g_01648
OG0001816	Prao.g_00984	Prar.g_01911
OG0001819	Prao.g_01338	Prar.g_00467
OG0001820	Prao.g_01310	Prar.g_00981
OG0001821	Prao.g_01299	Prar.g_01077
OG0001824	Prao.g_01496	Prar.g_00748
OG0001826	Prao.g_01530	Prar.g_00716
OG0001829	Prao.g_01523	Prar.g_00721
OG0001841	Prao.g_01314	Prar.g_00989
OG0001849	Prao.g_01510	Prar.g_00735
OG0001850	Prao.g_01125	Prar.g_01299
OG0001859	Prao.g_00396	Prar.g_00329
OG0001862	Prao.g_01140	Prar.g_01312
OG0001872	Prao.g_01517	Prar.g_00728
OG0001906	Prao.g_00411	Prar.g_00314
OG0001966	Prao.g_01344	Prar.g_00561
OG0001982	Prao.g_00495	Prar.g_00421
OG0002030	Prao.g_00860	Prar.g_01791
OG0002120	Prao.g_00731	Prar.g_01674
OG0002349	Prao.g_01513	Prar.g_00731
OG0002535	Prao.g_01202	Prar.g_00386
