Orthogroup	Praj	Prad
OG0001146	Praj.g_01532	Prad.g_00624
OG0001147	Praj.g_01550	Prad.g_00608
OG0001148	Praj.g_01577	Prad.g_00592
OG0001149	Praj.g_01578	Prad.g_00591
OG0001150	Praj.g_01579	Prad.g_00590
OG0001151	Praj.g_01590	Prad.g_00579
OG0001152	Praj.g_01591	Prad.g_00578
OG0001153	Praj.g_01662	Prad.g_00482
OG0001154	Praj.g_01663	Prad.g_00481
OG0001155	Praj.g_01679	Prad.g_00469
OG0001156	Praj.g_01682	Prad.g_00466
OG0001157	Praj.g_01683	Prad.g_00465
OG0001158	Praj.g_01684	Prad.g_00464
OG0001159	Praj.g_01685	Prad.g_00463
OG0001160	Praj.g_01711	Prad.g_00439
OG0001161	Praj.g_01499	Prad.g_00426
OG0001162	Praj.g_01723	Prad.g_00415
OG0001163	Praj.g_01761	Prad.g_00949
OG0001164	Praj.g_01765	Prad.g_00945
OG0001165	Praj.g_01767	Prad.g_00942
OG0001166	Praj.g_01785	Prad.g_00922
OG0001167	Praj.g_01803	Prad.g_00905
OG0001168	Praj.g_01804	Prad.g_00903
OG0001169	Praj.g_01806	Prad.g_00901
OG0001170	Praj.g_01808	Prad.g_00899
OG0001171	Praj.g_01818	Prad.g_00889
OG0001172	Praj.g_01872	Prad.g_00876
OG0001173	Praj.g_01873	Prad.g_00875
OG0001174	Praj.g_01881	Prad.g_00867
OG0001175	Praj.g_01882	Prad.g_00866
OG0001176	Praj.g_01893	Prad.g_00859
OG0001177	Praj.g_01891	Prad.g_00856
OG0001178	Praj.g_01236	Prad.g_00851
OG0001179	Praj.g_01935	Prad.g_00823
OG0001180	Praj.g_01958	Prad.g_00801
OG0001181	Praj.g_01962	Prad.g_00797
OG0001182	Praj.g_01970	Prad.g_00790
OG0001183	Praj.g_01976	Prad.g_00786
OG0001184	Praj.g_01992	Prad.g_00770
OG0001185	Praj.g_02007	Prad.g_01636
OG0001186	Praj.g_02046	Prad.g_01614
OG0001187	Praj.g_02060	Prad.g_01610
OG0001188	Praj.g_02062	Prad.g_01608
OG0001189	Praj.g_02079	Prad.g_01591
OG0001190	Praj.g_02084	Prad.g_01587
OG0001191	Praj.g_02094	Prad.g_01577
OG0001192	Praj.g_02099	Prad.g_01572
OG0001193	Praj.g_02112	Prad.g_01562
OG0001194	Praj.g_02113	Prad.g_01561
OG0001195	Praj.g_02114	Prad.g_01560
OG0001196	Praj.g_02136	Prad.g_01547
OG0001197	Praj.g_02138	Prad.g_01546
OG0001198	Praj.g_02146	Prad.g_01539
OG0001199	Praj.g_00112	Prad.g_01919
OG0001200	Praj.g_00114	Prad.g_01917
OG0001201	Praj.g_00146	Prad.g_01885
OG0001202	Praj.g_00239	Prad.g_01792
OG0001203	Praj.g_00278	Prad.g_01753
OG0001204	Praj.g_00284	Prad.g_01748
OG0001205	Praj.g_00439	Prad.g_00062
OG0001206	Praj.g_00458	Prad.g_00044
OG0001207	Praj.g_00469	Prad.g_00030
OG0001208	Praj.g_00475	Prad.g_00025
OG0001209	Praj.g_00526	Prad.g_00094
OG0001210	Praj.g_00531	Prad.g_01330
OG0001211	Praj.g_00541	Prad.g_01340
OG0001212	Praj.g_00583	Prad.g_01385
OG0001213	Praj.g_00617	Prad.g_01418
OG0001214	Praj.g_00625	Prad.g_01426
OG0001215	Praj.g_00683	Prad.g_01264
OG0001216	Praj.g_00700	Prad.g_01051
OG0001217	Praj.g_00091	Prad.g_01092
OG0001218	Praj.g_00740	Prad.g_01100
OG0001219	Praj.g_00915	Prad.g_01134
OG0001220	Praj.g_00825	Prad.g_00296
OG0001221	Praj.g_00899	Prad.g_00234
OG0001222	Praj.g_00847	Prad.g_00194
OG0001223	Praj.g_00964	Prad.g_00168
OG0001224	Praj.g_01020	Prad.g_01022
OG0001225	Praj.g_01022	Prad.g_01020
OG0001227	Praj.g_01045	Prad.g_00978
OG0001228	Praj.g_01411	Prad.g_01450
OG0001229	Praj.g_01160	Prad.g_00596
OG0001230	Praj.g_01623	Prad.g_00523
OG0001231	Praj.g_00744	Prad.g_00417
OG0001232	Praj.g_01789	Prad.g_00918
OG0001233	Praj.g_01809	Prad.g_00898
OG0001234	Praj.g_01884	Prad.g_00864
OG0001235	Praj.g_01888	Prad.g_00854
OG0001236	Praj.g_01989	Prad.g_00773
OG0001237	Praj.g_01993	Prad.g_00769
OG0001238	Praj.g_02095	Prad.g_01576
OG0001239	Praj.g_00109	Prad.g_01922
OG0001240	Praj.g_00131	Prad.g_01900
OG0001241	Praj.g_00140	Prad.g_01892
OG0001242	Praj.g_00159	Prad.g_01874
OG0001243	Praj.g_00166	Prad.g_01868
OG0001244	Praj.g_00182	Prad.g_01852
OG0001245	Praj.g_01244	Prad.g_00729
OG0001246	Praj.g_00496	Prad.g_00125
OG0001247	Praj.g_00676	Prad.g_01257
OG0001248	Praj.g_00678	Prad.g_01259
OG0001249	Praj.g_00373	Prad.g_01123
OG0001251	Praj.g_01858	Prad.g_00259
OG0001252	Praj.g_01015	Prad.g_01027
OG0001253	Praj.g_01728	Prad.g_00977
OG0001254	Praj.g_01834	Prad.g_01987
OG0001255	Praj.g_01477	Prad.g_01512
OG0001256	Praj.g_01719	Prad.g_00424
OG0001257	Praj.g_01724	Prad.g_00418
OG0001259	Praj.g_01807	Prad.g_00900
OG0001260	Praj.g_01824	Prad.g_00883
OG0001261	Praj.g_01943	Prad.g_00815
OG0001262	Praj.g_02077	Prad.g_01593
OG0001263	Praj.g_00169	Prad.g_01865
OG0001264	Praj.g_01508	Prad.g_00073
OG0001264	Praj.g_01902, Praj.g_00375, Praj.g_01898, Praj.g_01595	Prad.g_01995
OG0001269	Praj.g_00824	Prad.g_00752
OG0001273	Praj.g_00619	Prad.g_01420
OG0001277	Praj.g_02123	Prad.g_00988
OG0001279	Praj.g_01155	Prad.g_01216
OG0001280	Praj.g_01527	Prad.g_00629
OG0001281	Praj.g_01533	Prad.g_00623
OG0001282	Praj.g_01576	Prad.g_00593
OG0001283	Praj.g_02132	Prad.g_00574
OG0001284	Praj.g_01705	Prad.g_00444
OG0001285	Praj.g_01792	Prad.g_00915
OG0001286	Praj.g_01956	Prad.g_00803
OG0001287	Praj.g_02014	Prad.g_01629
OG0001288	Praj.g_02025	Prad.g_01621
OG0001289	Praj.g_00125	Prad.g_01906
OG0001290	Praj.g_00139	Prad.g_01893
OG0001294	Praj.g_01497, Praj.g_01564	Prad.g_00731
OG0001295	Praj.g_01485	Prad.g_00039
OG0001296	Praj.g_00501	Prad.g_00120
OG0001297	Praj.g_00506	Prad.g_00115
OG0001299	Praj.g_00655	Prad.g_01240
OG0001300	Praj.g_00687	Prad.g_01267
OG0001301	Praj.g_00689	Prad.g_01270
OG0001302	Praj.g_00913	Prad.g_01132
OG0001303	Praj.g_01344	Prad.g_00154
OG0001304	Praj.g_01006	Prad.g_01034
OG0001305	Praj.g_00842	Prad.g_01014
OG0001306	Praj.g_01475	Prad.g_01510
OG0001307	Praj.g_01547	Prad.g_00611
OG0001308	Praj.g_01642	Prad.g_00505
OG0001309	Praj.g_00510	Prad.g_00420
OG0001310	Praj.g_01779	Prad.g_00929
OG0001312	Praj.g_00924	Prad.g_00205
OG0001315	Praj.g_01974	Prad.g_01932
OG0001316	Praj.g_00180	Prad.g_01853
OG0001317	Praj.g_00274	Prad.g_01757
OG0001318	Praj.g_00295	Prad.g_01735
OG0001320	Praj.g_01148	Prad.g_00951, Prad.g_00728
OG0001321	Praj.g_00445	Prad.g_00056
OG0001322	Praj.g_00446	Prad.g_00055
OG0001324	Praj.g_00688	Prad.g_01268
OG0001325	Praj.g_00703	Prad.g_01054
OG0001326	Praj.g_01850	Prad.g_00271
OG0001327	Praj.g_00876	Prad.g_01003
OG0001328	Praj.g_00895	Prad.g_00979
OG0001329	Praj.g_01727	Prad.g_00663
OG0001330	Praj.g_01521	Prad.g_00340
OG0001331	Praj.g_01581	Prad.g_00588
OG0001332	Praj.g_01677	Prad.g_00471
OG0001334	Praj.g_01979	Prad.g_00783
OG0001335	Praj.g_01980	Prad.g_00782
OG0001336	Praj.g_02133	Prad.g_01550
OG0001339	Praj.g_00142	Prad.g_01890
OG0001340	Praj.g_00368	Prad.g_01663
OG0001341	Praj.g_00069	Prad.g_01090
OG0001342	Praj.g_01335, Praj.g_00976, Praj.g_00975, Praj.g_01316, Praj.g_01051	Prad.g_01127
OG0001343	Praj.g_00867	Prad.g_00262
OG0001344	Praj.g_01457	Prad.g_01492
OG0001345	Praj.g_01441	Prad.g_01477
OG0001346	Praj.g_01529	Prad.g_00627
OG0001347	Praj.g_02039	Prad.g_01978
OG0001348	Praj.g_01082	Prad.g_00395
OG0001350	Praj.g_00277	Prad.g_01754, Prad.g_00965
OG0001351	Praj.g_00448	Prad.g_00053
OG0001352	Praj.g_00672	Prad.g_01254
OG0001355	Praj.g_01726	Prad.g_00384
OG0001358	Praj.g_00608	Prad.g_01409
OG0001359	Praj.g_00868	Prad.g_00261
OG0001360	Praj.g_01439	Prad.g_00976
OG0001362	Praj.g_01646	Prad.g_00501
OG0001363	Praj.g_00454	Prad.g_00499
OG0001365	Praj.g_02088	Prad.g_01583
OG0001369	Praj.g_00130	Prad.g_01901
OG0001370	Praj.g_01193	Prad.g_00047
OG0001371	Praj.g_00671	Prad.g_01253
OG0001373	Praj.g_01849	Prad.g_00272
OG0001374	Praj.g_01857	Prad.g_00264
OG0001375	Praj.g_00866	Prad.g_00263
OG0001376	Praj.g_00854	Prad.g_01009
OG0001377	Praj.g_00855	Prad.g_01008
OG0001378	Praj.g_00428	Prad.g_00634
OG0001380	Praj.g_01484	Prad.g_00606
OG0001381	Praj.g_01573	Prad.g_00600
OG0001384	Praj.g_01084, Praj.g_01070	Prad.g_01078, Prad.g_00427
OG0001385	Praj.g_01846	Prad.g_00275
OG0001386	Praj.g_01847	Prad.g_00274
OG0001387	Praj.g_01848	Prad.g_00273
OG0001388	Praj.g_01851	Prad.g_00270
OG0001389	Praj.g_01852	Prad.g_00269
OG0001390	Praj.g_01853	Prad.g_00268
OG0001391	Praj.g_01854	Prad.g_00267
OG0001392	Praj.g_01855	Prad.g_00266
OG0001393	Praj.g_01856	Prad.g_00265
OG0001394	Praj.g_00903	Prad.g_00230
OG0001395	Praj.g_01009	Prad.g_01032
OG0001396	Praj.g_02040	Prad.g_01977
OG0001397	Praj.g_01647	Prad.g_00500
OG0001401	Praj.g_00807	Prad.g_01046
OG0001403	Praj.g_00030	Prad.g_01956
OG0001404	Praj.g_00106	Prad.g_01925
OG0001405	Praj.g_00361	Prad.g_01665
OG0001406	Praj.g_00853	Prad.g_01010
OG0001407	Praj.g_00858	Prad.g_00997
OG0001408	Praj.g_00082	Prad.g_00992
OG0001409	Praj.g_01453	Prad.g_01489
OG0001410	Praj.g_01548	Prad.g_00610
OG0001412	Praj.g_02038	Prad.g_01979
OG0001413	Praj.g_00745	Prad.g_00429
OG0001414	Praj.g_00268	Prad.g_01762
OG0001415	Praj.g_00270	Prad.g_01760
OG0001417	Praj.g_01496	Prad.g_00037
OG0001418	Praj.g_00677	Prad.g_01258
OG0001419	Praj.g_00736	Prad.g_00996
OG0001420	Praj.g_01142	Prad.g_00643
OG0001421	Praj.g_01720	Prad.g_00423
OG0001422	Praj.g_01041	Prad.g_00397
OG0001423	Praj.g_01598	Prad.g_00546
OG0001424	Praj.g_01395	Prad.g_00258
OG0001425	Praj.g_02098	Prad.g_01573
OG0001429	Praj.g_00916	Prad.g_01135
OG0001430	Praj.g_00856	Prad.g_00334
OG0001431	Praj.g_01165	Prad.g_00338
OG0001432	Praj.g_00988	Prad.g_00431
OG0001434	Praj.g_00908	Prad.g_00225
OG0001437	Praj.g_00269	Prad.g_01761
OG0001439	Praj.g_00342	Prad.g_01684
OG0001440	Praj.g_01242	Prad.g_00697
OG0001441	Praj.g_00513	Prad.g_00108
OG0001442	Praj.g_01612	Prad.g_01081
OG0001446	Praj.g_00117	Prad.g_01914
OG0001447	Praj.g_00167	Prad.g_01867
OG0001450	Praj.g_00680	Prad.g_01261
OG0001451	Praj.g_00836	Prad.g_00287
OG0001453	Praj.g_00967	Prad.g_00164
OG0001454	Praj.g_01237	Prad.g_00983
OG0001455	Praj.g_00043	Prad.g_00657
OG0001456	Praj.g_01503	Prad.g_01519
OG0001457	Praj.g_01502	Prad.g_01518
OG0001458	Praj.g_01501	Prad.g_01517
OG0001459	Praj.g_01123	Prad.g_00323
OG0001463	Praj.g_00322	Prad.g_01705
OG0001464	Praj.g_00724	Prad.g_01662
OG0001466	Praj.g_01170	Prad.g_01080, Prad.g_01300
OG0001467	Praj.g_00098	Prad.g_01124
OG0001468	Praj.g_00865	Prad.g_01005
OG0001471	Praj.g_01498	Prad.g_00428
OG0001472	Praj.g_00851, Praj.g_01327	Prad.g_00421
OG0001473	Praj.g_01560	Prad.g_01613
OG0001474	Praj.g_00385	Prad.g_01651
OG0001480	Praj.g_01173	Prad.g_00741
OG0001481	Praj.g_01031	Prad.g_00736
OG0001482	Praj.g_01044	Prad.g_00050
OG0001483	Praj.g_00416, Praj.g_01079, Praj.g_01203, Praj.g_01273, Praj.g_01310, Praj.g_01731, Praj.g_01358	Prad.g_01983
OG0001484	Praj.g_01206	Prad.g_00348
OG0001485	Praj.g_01166	Prad.g_00383
OG0001487	Praj.g_01670	Prad.g_00573
OG0001490	Praj.g_01154	Prad.g_00675
OG0001491	Praj.g_00909	Prad.g_01130
OG0001495	Praj.g_01890	Prad.g_00857
OG0001499	Praj.g_00093	Prad.g_01933
OG0001500	Praj.g_00300	Prad.g_01728
OG0001501	Praj.g_01218	Prad.g_01279
OG0001503	Praj.g_01083	Prad.g_01522
OG0001504	Praj.g_01124	Prad.g_00324
OG0001506	Praj.g_01674	Prad.g_00473
OG0001507	Praj.g_01140	Prad.g_00368
OG0001521	Praj.g_00982, Praj.g_01392	Prad.g_01091
OG0001522	Praj.g_00803	Prad.g_01179
OG0001523	Praj.g_01837	Prad.g_01525
OG0001524	Praj.g_01838	Prad.g_01524
OG0001525	Praj.g_01760, Praj.g_00060	Prad.g_00412
OG0001526	Praj.g_00910	Prad.g_00376
OG0001548	Praj.g_01061	Prad.g_01121
OG0001550	Praj.g_01205	Prad.g_00660
OG0001551	Praj.g_01843	Prad.g_01520
OG0001552	Praj.g_01840	Prad.g_00074
OG0001553	Praj.g_01629	Prad.g_00518
OG0001555	Praj.g_01748	Prad.g_00407
OG0001557	Praj.g_00904	Prad.g_00229
OG0001566	Praj.g_00667	Prad.g_01250
OG0001569	Praj.g_01378	Prad.g_00971
OG0001570	Praj.g_01284	Prad.g_00646, Prad.g_01295
OG0001571	Praj.g_01277	Prad.g_00653
OG0001581	Praj.g_01059	Prad.g_01847
OG0001582	Praj.g_01494	Prad.g_00038
OG0001584	Praj.g_00759	Prad.g_00213
OG0001585	Praj.g_01260	Prad.g_00316
OG0001595	Praj.g_00105	Prad.g_01926
OG0001596	Praj.g_00113	Prad.g_01918
OG0001597	Praj.g_01671	Prad.g_00748
OG0001598	Praj.g_01027	Prad.g_01980
OG0001599	Praj.g_00456	Prad.g_00046
OG0001600	Praj.g_00503	Prad.g_00118
OG0001601	Praj.g_00665	Prad.g_01248
OG0001603	Praj.g_00912	Prad.g_01131
OG0001604	Praj.g_00896	Prad.g_00237
OG0001605	Praj.g_01056	Prad.g_00145
OG0001606	Praj.g_01094	Prad.g_01320
OG0001607	Praj.g_01181	Prad.g_01523
OG0001608	Praj.g_01073	Prad.g_00603
OG0001609	Praj.g_01672	Prad.g_00475
OG0001610	Praj.g_01676	Prad.g_00472
OG0001611	Praj.g_01096	Prad.g_00409
OG0001612	Praj.g_01199	Prad.g_01187
OG0001613	Praj.g_01973	Prad.g_00788
OG0001626	Praj.g_01230	Prad.g_01089
OG0001629	Praj.g_01138	Prad.g_01103
OG0001630	Praj.g_00873	Prad.g_00255
OG0001631	Praj.g_00725	Prad.g_01000
OG0001632	Praj.g_01146	Prad.g_00312
OG0001633	Praj.g_01866	Prad.g_00597
OG0001648	Praj.g_01741	Prad.g_00737
OG0001649	Praj.g_00857	Prad.g_00999
OG0001651	Praj.g_01069	Prad.g_00411
OG0001661	Praj.g_01068	Prad.g_01191
OG0001662	Praj.g_01319	Prad.g_00640
OG0001663	Praj.g_01478	Prad.g_01513
OG0001664	Praj.g_01570	Prad.g_01202
OG0001665	Praj.g_01572	Prad.g_01205
OG0001667	Praj.g_01164	Prad.g_00343
OG0001670	Praj.g_01322	Prad.g_00378
OG0001684	Praj.g_00374	Prad.g_01378
OG0001688	Praj.g_00977, Praj.g_01394	Prad.g_01001
OG0001689	Praj.g_02023	Prad.g_01622
OG0001696	Praj.g_00837	Prad.g_00286
OG0001697	Praj.g_00911	Prad.g_00277
OG0001698	Praj.g_01600	Prad.g_01002
OG0001699	Praj.g_00453	Prad.g_01318, Prad.g_01985
OG0001706	Praj.g_01238	Prad.g_01189
OG0001708	Praj.g_01479	Prad.g_01514
OG0001711	Praj.g_01287	Prad.g_00950
OG0001718	Praj.g_01095	Prad.g_00747
OG0001719	Praj.g_01225	Prad.g_00720
OG0001721	Praj.g_01733	Prad.g_01094
OG0001723	Praj.g_01738	Prad.g_01217
OG0001724	Praj.g_01252, Praj.g_01256, Praj.g_01258	Prad.g_01194
OG0001727	Praj.g_01293	Prad.g_00075, Prad.g_00962
OG0001742	Praj.g_01207	Prad.g_00733
OG0001743	Praj.g_01270	Prad.g_00638
OG0001744	Praj.g_01219	Prad.g_00356
OG0001746	Praj.g_01168	Prad.g_00082
OG0001772	Praj.g_01208	Prad.g_00700
OG0001774	Praj.g_00668	Prad.g_01251
OG0001775	Praj.g_00092	Prad.g_00994
OG0001776	Praj.g_01052	Prad.g_00636
OG0001778	Praj.g_01544	Prad.g_00337
OG0001779	Praj.g_01186	Prad.g_00357
OG0001781	Praj.g_01215	Prad.g_00396
OG0001819	Praj.g_01034	Prad.g_00712
OG0001820	Praj.g_01178	Prad.g_01073, Prad.g_01084
OG0001821	Praj.g_01150	Prad.g_01095
OG0001822	Praj.g_00983	Prad.g_01113
OG0001823	Praj.g_01299	Prad.g_00284
OG0001824	Praj.g_00729	Prad.g_00147
OG0001825	Praj.g_01028	Prad.g_00993
OG0001826	Praj.g_00737	Prad.g_00991
OG0001827	Praj.g_01043	Prad.g_00989
OG0001828	Praj.g_00081	Prad.g_00633
OG0001829	Praj.g_01137	Prad.g_00637
OG0001830	Praj.g_01172	Prad.g_00656
OG0001831	Praj.g_01058	Prad.g_01990
OG0001832	Praj.g_01296	Prad.g_00331
OG0001833	Praj.g_01574	Prad.g_00595
OG0001835	Praj.g_01373	Prad.g_01209
OG0001920	Praj.g_01241	Prad.g_01280
OG0001921	Praj.g_01350	Prad.g_00282
OG0001982	Praj.g_01740	Prad.g_00742
OG0001984	Praj.g_00741	Prad.g_01122
OG0001987	Praj.g_01330	Prad.g_00328
OG0002062	Praj.g_01233, Praj.g_01125	Prad.g_00695
OG0002147	Praj.g_01251	Prad.g_01281
OG0002271	Praj.g_01353	Prad.g_00959
OG0002319	Praj.g_01567	Prad.g_00684
OG0002325	Praj.g_01210	Prad.g_00346
OG0002327	Praj.g_01292	Prad.g_00382
OG0002372	Praj.g_01839	Prad.g_00402
OG0002428	Praj.g_01385	Prad.g_00709
OG0002619	Praj.g_01130	Prad.g_00153
OG0002698	Praj.g_01729	Prad.g_01315
OG0002902	Praj.g_00409	Prad.g_01201
