Orthogroup	Praj	Praw
OG0001149	Praj.g_01578	Praw.g_01019
OG0001150	Praj.g_01579	Praw.g_01020
OG0001151	Praj.g_01590	Praw.g_01031
OG0001152	Praj.g_01591	Praw.g_01032
OG0001153	Praj.g_01662	Praw.g_00368
OG0001154	Praj.g_01663	Praw.g_00370
OG0001155	Praj.g_01679	Praw.g_00382
OG0001156	Praj.g_01682	Praw.g_00385
OG0001157	Praj.g_01683	Praw.g_00386
OG0001158	Praj.g_01684	Praw.g_00387
OG0001159	Praj.g_01685	Praw.g_00388
OG0001160	Praj.g_01711	Praw.g_00412
OG0001161	Praj.g_01499	Praw.g_00423
OG0001162	Praj.g_01723	Praw.g_00434
OG0001163	Praj.g_01761	Praw.g_00507
OG0001164	Praj.g_01765	Praw.g_00511
OG0001165	Praj.g_01767	Praw.g_00514
OG0001166	Praj.g_01785	Praw.g_00534
OG0001167	Praj.g_01803	Praw.g_00551
OG0001168	Praj.g_01804	Praw.g_00553
OG0001169	Praj.g_01806	Praw.g_00555
OG0001170	Praj.g_01808	Praw.g_00557
OG0001171	Praj.g_01818	Praw.g_00567
OG0001172	Praj.g_01872	Praw.g_01914
OG0001173	Praj.g_01873	Praw.g_01913
OG0001174	Praj.g_01881	Praw.g_01905
OG0001175	Praj.g_01882	Praw.g_01904
OG0001176	Praj.g_01893	Praw.g_01897
OG0001177	Praj.g_01891	Praw.g_01895
OG0001178	Praj.g_01236	Praw.g_01890
OG0001179	Praj.g_01935	Praw.g_00112
OG0001180	Praj.g_01958	Praw.g_00090
OG0001181	Praj.g_01962	Praw.g_00086
OG0001182	Praj.g_01970	Praw.g_00079
OG0001183	Praj.g_01976	Praw.g_00075
OG0001184	Praj.g_01992	Praw.g_00059
OG0001185	Praj.g_02007	Praw.g_00045
OG0001186	Praj.g_02046	Praw.g_00021
OG0001187	Praj.g_02060	Praw.g_00017
OG0001188	Praj.g_02062	Praw.g_00015
OG0001189	Praj.g_02079	Praw.g_01191
OG0001190	Praj.g_02084	Praw.g_01187
OG0001191	Praj.g_02094	Praw.g_01177
OG0001192	Praj.g_02099	Praw.g_01172
OG0001193	Praj.g_02112	Praw.g_01162
OG0001194	Praj.g_02113	Praw.g_01161
OG0001195	Praj.g_02114	Praw.g_01160
OG0001196	Praj.g_02136	Praw.g_01147
OG0001197	Praj.g_02138	Praw.g_01146
OG0001198	Praj.g_02146	Praw.g_01139
OG0001199	Praj.g_00112	Praw.g_01360
OG0001200	Praj.g_00114	Praw.g_01358
OG0001201	Praj.g_00146	Praw.g_01327
OG0001202	Praj.g_00239	Praw.g_01236
OG0001203	Praj.g_00278	Praw.g_01197
OG0001204	Praj.g_00284	Praw.g_00890
OG0001205	Praj.g_00439	Praw.g_00702
OG0001206	Praj.g_00458	Praw.g_00685
OG0001207	Praj.g_00469	Praw.g_00670
OG0001209	Praj.g_00526	Praw.g_00613
OG0001210	Praj.g_00531	Praw.g_00608
OG0001211	Praj.g_00541	Praw.g_00598
OG0001212	Praj.g_00583	Praw.g_01942
OG0001213	Praj.g_00617	Praw.g_00165
OG0001214	Praj.g_00625	Praw.g_01885
OG0001215	Praj.g_00683	Praw.g_01832
OG0001216	Praj.g_00700	Praw.g_01807
OG0001217	Praj.g_00091	Praw.g_01759
OG0001218	Praj.g_00740	Praw.g_01751
OG0001219	Praj.g_00915	Praw.g_01708
OG0001220	Praj.g_00825	Praw.g_01647
OG0001221	Praj.g_00899	Praw.g_01586
OG0001222	Praj.g_00847	Praw.g_01547
OG0001223	Praj.g_00964	Praw.g_01521
OG0001224	Praj.g_01020	Praw.g_01471
OG0001225	Praj.g_01022	Praw.g_01469
OG0001227	Praj.g_01045	Praw.g_01424
OG0001228	Praj.g_01411	Praw.g_00279
OG0001229	Praj.g_01160	Praw.g_01014
OG0001230	Praj.g_01623	Praw.g_01091
OG0001231	Praj.g_00744	Praw.g_00432
OG0001232	Praj.g_01789	Praw.g_00538
OG0001233	Praj.g_01809	Praw.g_00558
OG0001234	Praj.g_01884	Praw.g_01902
OG0001235	Praj.g_01888	Praw.g_01893
OG0001236	Praj.g_01989	Praw.g_00062
OG0001237	Praj.g_01993	Praw.g_00058
OG0001238	Praj.g_02095	Praw.g_01176
OG0001239	Praj.g_00109	Praw.g_01363
OG0001241	Praj.g_00140	Praw.g_01334
OG0001242	Praj.g_00159	Praw.g_01316
OG0001243	Praj.g_00166	Praw.g_01310
OG0001244	Praj.g_00182	Praw.g_01294
OG0001245	Praj.g_01244	Praw.g_00753
OG0001246	Praj.g_00496	Praw.g_00644
OG0001247	Praj.g_00676	Praw.g_01839
OG0001248	Praj.g_00678	Praw.g_01837
OG0001249	Praj.g_00373	Praw.g_01719
OG0001251	Praj.g_01858	Praw.g_01610
OG0001252	Praj.g_01015	Praw.g_01476
OG0001253	Praj.g_01728	Praw.g_01423
OG0001254	Praj.g_01834	Praw.g_00203
OG0001255	Praj.g_01477	Praw.g_00218
OG0001256	Praj.g_01719	Praw.g_00425
OG0001257	Praj.g_01724	Praw.g_00431
OG0001259	Praj.g_01807	Praw.g_00556
OG0001260	Praj.g_01824	Praw.g_00573
OG0001261	Praj.g_01943	Praw.g_00104
OG0001262	Praj.g_02077	Praw.g_01193
OG0001263	Praj.g_00169	Praw.g_01307
OG0001264	Praj.g_01902, Praj.g_00375, Praj.g_01898, Praj.g_01595	Praw.g_01390
OG0001269	Praj.g_00824	Praw.g_00773
OG0001273	Praj.g_00619	Praw.g_00167
OG0001277	Praj.g_02123	Praw.g_01435
OG0001279	Praj.g_01155	Praw.g_00930
OG0001280	Praj.g_01527	Praw.g_00980
OG0001281	Praj.g_01533	Praw.g_00986
OG0001282	Praj.g_01576	Praw.g_01017
OG0001284	Praj.g_01705	Praw.g_00407
OG0001285	Praj.g_01792	Praw.g_00541
OG0001286	Praj.g_01956	Praw.g_00092
OG0001287	Praj.g_02014	Praw.g_00037
OG0001288	Praj.g_02025	Praw.g_00028
OG0001289	Praj.g_00125	Praw.g_01347
OG0001290	Praj.g_00139	Praw.g_01335
OG0001294	Praj.g_01497, Praj.g_01564	Praw.g_00755
OG0001295	Praj.g_01485	Praw.g_00680
OG0001296	Praj.g_00501	Praw.g_00639
OG0001297	Praj.g_00506	Praw.g_00634
OG0001299	Praj.g_00655	Praw.g_01856
OG0001300	Praj.g_00687	Praw.g_01829
OG0001301	Praj.g_00689	Praw.g_01826
OG0001302	Praj.g_00913	Praw.g_01710
OG0001303	Praj.g_01344	Praw.g_01507
OG0001304	Praj.g_01006	Praw.g_01482
OG0001305	Praj.g_00842	Praw.g_01463
OG0001306	Praj.g_01475	Praw.g_00220
OG0001307	Praj.g_01547	Praw.g_00998
OG0001308	Praj.g_01642	Praw.g_00347
OG0001309	Praj.g_00510	Praw.g_00429
OG0001310	Praj.g_01779	Praw.g_00527
OG0001311	Praj.g_00998	Praw.g_01490
OG0001312	Praj.g_00924	Praw.g_01558
OG0001315	Praj.g_01974	Praw.g_01373
OG0001316	Praj.g_00180	Praw.g_01295
OG0001317	Praj.g_00274	Praw.g_01201
OG0001318	Praj.g_00295	Praw.g_00877
OG0001320	Praj.g_01148	Praw.g_00752
OG0001321	Praj.g_00445	Praw.g_00696
OG0001322	Praj.g_00446	Praw.g_00695
OG0001324	Praj.g_00688	Praw.g_01828
OG0001325	Praj.g_00703	Praw.g_01804
OG0001326	Praj.g_01850	Praw.g_01622
OG0001327	Praj.g_00876	Praw.g_01452
OG0001328	Praj.g_00895	Praw.g_01425
OG0001329	Praj.g_01727	Praw.g_00194
OG0001330	Praj.g_01521	Praw.g_00953
OG0001331	Praj.g_01581	Praw.g_01022
OG0001332	Praj.g_01677	Praw.g_00380
OG0001334	Praj.g_01979	Praw.g_00072
OG0001335	Praj.g_01980	Praw.g_00071
OG0001336	Praj.g_02133	Praw.g_01150
OG0001339	Praj.g_00142	Praw.g_01332
OG0001340	Praj.g_00368	Praw.g_00806
OG0001341	Praj.g_00069	Praw.g_01761
OG0001342	Praj.g_01335, Praj.g_00976, Praj.g_00975, Praj.g_01316, Praj.g_01051	Praw.g_01715
OG0001343	Praj.g_00867	Praw.g_01613
OG0001344	Praj.g_01457	Praw.g_00238
OG0001345	Praj.g_01441	Praw.g_00253
OG0001346	Praj.g_01529	Praw.g_00982
OG0001348	Praj.g_01082	Praw.g_00453
OG0001350	Praj.g_00277	Praw.g_01198
OG0001351	Praj.g_00448	Praw.g_00693
OG0001352	Praj.g_00672	Praw.g_01842
OG0001354	Praj.g_00956	Praw.g_01529
OG0001355	Praj.g_01726	Praw.g_00463
OG0001356	Praj.g_01119	Praw.g_01734
OG0001358	Praj.g_00608	Praw.g_00156
OG0001359	Praj.g_00868	Praw.g_01612
OG0001360	Praj.g_01439	Praw.g_01422
OG0001362	Praj.g_01646	Praw.g_00351
OG0001363	Praj.g_00454	Praw.g_00353
OG0001365	Praj.g_02088	Praw.g_01183
OG0001369	Praj.g_00130	Praw.g_01342
OG0001371	Praj.g_00671	Praw.g_01843
OG0001373	Praj.g_01849	Praw.g_01623
OG0001374	Praj.g_01857	Praw.g_01615
OG0001375	Praj.g_00866	Praw.g_01614
OG0001376	Praj.g_00854	Praw.g_01458
OG0001377	Praj.g_00855	Praw.g_01457
OG0001378	Praj.g_00428	Praw.g_00171
OG0001380	Praj.g_01484	Praw.g_01003
OG0001381	Praj.g_01573	Praw.g_01010
OG0001384	Praj.g_01084, Praj.g_01070	Praw.g_01773
OG0001385	Praj.g_01846	Praw.g_01626
OG0001386	Praj.g_01847	Praw.g_01625
OG0001387	Praj.g_01848	Praw.g_01624
OG0001388	Praj.g_01851	Praw.g_01621
OG0001389	Praj.g_01852	Praw.g_01620
OG0001390	Praj.g_01853	Praw.g_01619
OG0001391	Praj.g_01854	Praw.g_01618
OG0001392	Praj.g_01855	Praw.g_01617
OG0001393	Praj.g_01856	Praw.g_01616
OG0001395	Praj.g_01009	Praw.g_01480
OG0001396	Praj.g_02040	Praw.g_00341
OG0001397	Praj.g_01647	Praw.g_00352
OG0001398	Praj.g_00717	Praw.g_00459
OG0001401	Praj.g_00807	Praw.g_00908
OG0001402	Praj.g_00612	Praw.g_01744
OG0001403	Praj.g_00030	Praw.g_01398
OG0001404	Praj.g_00106	Praw.g_01366
OG0001405	Praj.g_00361	Praw.g_00808
OG0001406	Praj.g_00853	Praw.g_01459
OG0001407	Praj.g_00858	Praw.g_01445
OG0001408	Praj.g_00082	Praw.g_01440
OG0001409	Praj.g_01453	Praw.g_00241
OG0001410	Praj.g_01548	Praw.g_00999
OG0001413	Praj.g_00745	Praw.g_00421
OG0001414	Praj.g_00268	Praw.g_01206
OG0001415	Praj.g_00270	Praw.g_01204
OG0001417	Praj.g_01496	Praw.g_00678
OG0001418	Praj.g_00677	Praw.g_01838
OG0001419	Praj.g_00736	Praw.g_01444
OG0001420	Praj.g_01142	Praw.g_00179
OG0001421	Praj.g_01720	Praw.g_00426
OG0001422	Praj.g_01041	Praw.g_00451
OG0001424	Praj.g_01395	Praw.g_00323
OG0001425	Praj.g_02098	Praw.g_01173
OG0001429	Praj.g_00916	Praw.g_01707
OG0001430	Praj.g_00856	Praw.g_00948
OG0001431	Praj.g_01165	Praw.g_00951
OG0001432	Praj.g_00988	Praw.g_00420
OG0001433	Praj.g_01118	Praw.g_01735
OG0001434	Praj.g_00908	Praw.g_01578
OG0001437	Praj.g_00269	Praw.g_01205
OG0001439	Praj.g_00342	Praw.g_00827
OG0001440	Praj.g_01242	Praw.g_00730
OG0001441	Praj.g_00513	Praw.g_00627
OG0001442	Praj.g_01612	Praw.g_01770
OG0001443	Praj.g_01841	Praw.g_00498
OG0001446	Praj.g_00117	Praw.g_01355
OG0001447	Praj.g_00167	Praw.g_01309
OG0001450	Praj.g_00680	Praw.g_01835
OG0001451	Praj.g_00836	Praw.g_01638
OG0001453	Praj.g_00967	Praw.g_01517
OG0001454	Praj.g_01237	Praw.g_01429
OG0001455	Praj.g_00043	Praw.g_00189
OG0001456	Praj.g_01503	Praw.g_00211
OG0001457	Praj.g_01502	Praw.g_00212
OG0001458	Praj.g_01501	Praw.g_00213
OG0001459	Praj.g_01123	Praw.g_00939
OG0001460	Praj.g_01117	Praw.g_01736
OG0001463	Praj.g_00322	Praw.g_00848
OG0001464	Praj.g_00724	Praw.g_00805
OG0001466	Praj.g_01170	Praw.g_01771
OG0001467	Praj.g_00098	Praw.g_01718
OG0001468	Praj.g_00865	Praw.g_01454
OG0001471	Praj.g_01498	Praw.g_00422
OG0001472	Praj.g_00851, Praj.g_01327	Praw.g_00428
OG0001473	Praj.g_01560	Praw.g_00020
OG0001477	Praj.g_01370	Praw.g_00320
OG0001480	Praj.g_01173	Praw.g_00763
OG0001481	Praj.g_01031	Praw.g_00759
OG0001482	Praj.g_01044	Praw.g_00690
OG0001485	Praj.g_01166	Praw.g_00464
OG0001490	Praj.g_01154	Praw.g_00735
OG0001491	Praj.g_00909	Praw.g_01712
OG0001496	Praj.g_01368	Praw.g_00318
OG0001497	Praj.g_01369	Praw.g_00319
OG0001499	Praj.g_00093	Praw.g_01374
OG0001500	Praj.g_00300	Praw.g_00871
OG0001501	Praj.g_01218	Praw.g_01817
OG0001503	Praj.g_01083	Praw.g_00208
OG0001504	Praj.g_01124	Praw.g_00940, Praw.g_00485
OG0001505	Praj.g_02050	Praw.g_01044
OG0001506	Praj.g_01674	Praw.g_00378
OG0001507	Praj.g_01140	Praw.g_00478
OG0001514	Praj.g_01367	Praw.g_00317
OG0001521	Praj.g_00982, Praj.g_01392	Praw.g_01760
OG0001523	Praj.g_01837	Praw.g_00205
OG0001524	Praj.g_01838	Praw.g_00206
OG0001525	Praj.g_01760, Praj.g_00060	Praw.g_00436
OG0001526	Praj.g_00910	Praw.g_01049
OG0001548	Praj.g_01061	Praw.g_01721
OG0001549	Praj.g_00834	Praw.g_01640
OG0001550	Praj.g_01205	Praw.g_00192
OG0001551	Praj.g_01843	Praw.g_00210
OG0001552	Praj.g_01840	Praw.g_00906
OG0001553	Praj.g_01629	Praw.g_01086
OG0001555	Praj.g_01748	Praw.g_00441
OG0001556	Praj.g_01109	Praw.g_01742
OG0001566	Praj.g_00667	Praw.g_01846
OG0001569	Praj.g_01378	Praw.g_01417
OG0001571	Praj.g_01277	Praw.g_00185
OG0001581	Praj.g_01059	Praw.g_01291
OG0001582	Praj.g_01494	Praw.g_00679
OG0001585	Praj.g_01260	Praw.g_00934
OG0001595	Praj.g_00105	Praw.g_01367
OG0001596	Praj.g_00113	Praw.g_01359
OG0001597	Praj.g_01671	Praw.g_00770
OG0001598	Praj.g_01027	Praw.g_00486, Praw.g_00336
OG0001599	Praj.g_00456	Praw.g_00687
OG0001600	Praj.g_00503	Praw.g_00637
OG0001601	Praj.g_00665	Praw.g_01848
OG0001603	Praj.g_00912	Praw.g_01711
OG0001604	Praj.g_00896	Praw.g_01589
OG0001605	Praj.g_01056	Praw.g_01499
OG0001606	Praj.g_01094	Praw.g_01438
OG0001607	Praj.g_01181	Praw.g_00207
OG0001608	Praj.g_01073	Praw.g_01007
OG0001609	Praj.g_01672	Praw.g_00376
OG0001610	Praj.g_01676	Praw.g_00379
OG0001611	Praj.g_01096	Praw.g_00438
OG0001612	Praj.g_01199	Praw.g_00465
OG0001613	Praj.g_01973	Praw.g_00077
OG0001626	Praj.g_01230	Praw.g_01762
OG0001629	Praj.g_01138	Praw.g_01748
OG0001630	Praj.g_00873	Praw.g_01607
OG0001631	Praj.g_00725	Praw.g_01449
OG0001632	Praj.g_01146	Praw.g_00311, Praw.g_00471, Praw.g_00932
OG0001633	Praj.g_01866	Praw.g_01013
OG0001648	Praj.g_01741	Praw.g_00760
OG0001649	Praj.g_00857	Praw.g_01447
OG0001650	Praj.g_01377, Praj.g_01228	Praw.g_00474
OG0001651	Praj.g_01069	Praw.g_00437
OG0001662	Praj.g_01319	Praw.g_00177
OG0001663	Praj.g_01478	Praw.g_00217
OG0001664	Praj.g_01570	Praw.g_00332
OG0001665	Praj.g_01572	Praw.g_00335
OG0001666	Praj.g_01122	Praw.g_00938
OG0001667	Praj.g_01164	Praw.g_00956
OG0001668	Praj.g_01500	Praw.g_00308
OG0001668	Praj.g_01831	Praw.g_00499
OG0001670	Praj.g_01322	Praw.g_00469
OG0001684	Praj.g_00374	Praw.g_01936
OG0001688	Praj.g_00977, Praj.g_01394	Praw.g_01450
OG0001689	Praj.g_02023	Praw.g_00030
OG0001696	Praj.g_00837	Praw.g_01637
OG0001697	Praj.g_00911	Praw.g_01628
OG0001698	Praj.g_01600	Praw.g_01451
OG0001700	Praj.g_01116	Praw.g_01737
OG0001706	Praj.g_01238	Praw.g_01785
OG0001708	Praj.g_01479	Praw.g_00216
OG0001718	Praj.g_01095	Praw.g_00769
OG0001719	Praj.g_01225	Praw.g_00744
OG0001721	Praj.g_01733	Praw.g_01757
OG0001723	Praj.g_01738	Praw.g_00931
OG0001724	Praj.g_01252, Praj.g_01256, Praj.g_01258	Praw.g_00473
OG0001742	Praj.g_01207	Praw.g_00757
OG0001743	Praj.g_01270	Praw.g_00175
OG0001744	Praj.g_01219	Praw.g_00965
OG0001772	Praj.g_01208	Praw.g_00736
OG0001774	Praj.g_00668	Praw.g_01845
OG0001775	Praj.g_00092	Praw.g_01442
OG0001776	Praj.g_01052	Praw.g_00173
OG0001778	Praj.g_01544	Praw.g_00950
OG0001779	Praj.g_01186	Praw.g_00966
OG0001781	Praj.g_01215	Praw.g_00452
OG0001819	Praj.g_01034	Praw.g_00743
OG0001821	Praj.g_01150	Praw.g_01756
OG0001822	Praj.g_00983	Praw.g_01729
OG0001823	Praj.g_01299	Praw.g_01635
OG0001824	Praj.g_00729	Praw.g_01501
OG0001825	Praj.g_01028	Praw.g_01441
OG0001826	Praj.g_00737	Praw.g_01439
OG0001827	Praj.g_01043	Praw.g_01436
OG0001828	Praj.g_00081	Praw.g_00170
OG0001829	Praj.g_01137	Praw.g_00174
OG0001830	Praj.g_01172	Praw.g_00188
OG0001831	Praj.g_01058	Praw.g_00200
OG0001832	Praj.g_01296	Praw.g_00946
OG0001833	Praj.g_01574	Praw.g_01015
OG0001920	Praj.g_01241	Praw.g_01816
OG0001921	Praj.g_01350	Praw.g_01633
OG0001959	Praj.g_01607, Praj.g_02047, Praj.g_02048	Praw.g_00924
OG0001963	Praj.g_01895	Praw.g_00488
OG0001982	Praj.g_01740	Praw.g_00764
OG0001984	Praj.g_00741	Praw.g_01720
OG0002036	Praj.g_01211	Praw.g_00489
OG0002147	Praj.g_01251	Praw.g_01815
OG0002227	Praj.g_01111	Praw.g_01740
OG0002271	Praj.g_01353	Praw.g_00467
OG0002293	Praj.g_01033	Praw.g_00324
OG0002372	Praj.g_01839	Praw.g_00446
OG0002374	Praj.g_01114	Praw.g_01733
OG0002423	Praj.g_01268	Praw.g_00313
OG0002427	Praj.g_01074	Praw.g_00973
OG0002719	Praj.g_01085	Praw.g_00321
OG0003017	Praj.g_01110	Praw.g_01741
OG0003021	Praj.g_01285	Praw.g_00894
OG0003215	Praj.g_01147	Praw.g_00439
